Date,CNPAF
2011-05-12,22.1
2011-05-13,22.1
2011-05-16,19.6
2011-05-17,19.6
2011-05-18,19.6
2011-05-19,19.6
2011-05-20,19.6
2011-05-23,19.6
2011-05-24,19.6
2011-05-25,19.6
2011-05-26,19.6
2011-05-27,19.6
2011-05-31,19.6
2011-06-01,19.6
2011-06-02,19.6
2011-06-03,19.6
2011-06-06,19.6
2011-06-07,19.6
2011-06-08,19.6
2011-06-09,19.6
2011-06-10,19.6
2011-06-13,19.6
2011-06-14,19.6
2011-06-15,19.6
2011-06-16,19.6
2011-06-17,19.6
2011-06-20,19.6
2011-06-21,19.6
2011-06-22,19.6
2011-06-23,19.6
2011-06-24,19.6
2011-06-27,19.6
2011-06-28,19.6
2011-06-29,19.6
2011-06-30,19.6
2011-07-01,19.6
2011-07-05,19.6
2011-07-06,19.6
2011-07-07,19.6
2011-07-08,19.6
2011-07-11,19.6
2011-07-12,18.75
2011-07-13,18.75
2011-07-14,18.75
2011-07-15,18.75
2011-07-18,18.75
2011-07-19,18.75
2011-07-20,18.75
2011-07-21,18.75
2011-07-22,18.75
2011-07-25,18.75
2011-07-26,18.75
2011-07-27,18.75
2011-07-28,18.75
2011-07-29,18.75
2011-08-01,18.75
2011-08-02,18.75
2011-08-03,18.75
2011-08-04,18.75
2011-08-05,18.75
2011-08-08,18.75
2011-08-09,18.75
2011-08-10,18.75
2011-08-11,18.75
2011-08-12,18.75
2011-08-15,18.75
2011-08-16,18.75
2011-08-17,18.75
2011-08-18,18.75
2011-08-19,18.75
2011-08-22,18.75
2011-08-23,18.75
2011-08-24,18.75
2011-08-25,18.75
2011-08-26,18.75
2011-08-29,18.75
2011-08-30,18.75
2011-08-31,18.75
2011-09-01,18.75
2011-09-02,18.75
2011-09-06,18.75
2011-09-07,18.75
2011-09-08,18.75
2011-09-09,18.75
2011-09-12,18.75
2011-09-13,18.75
2011-09-14,18.75
2011-09-15,18.75
2011-09-16,18.75
2011-09-19,18.75
2011-09-20,18.75
2011-09-21,18.75
2011-09-22,18.75
2011-09-23,18.75
2011-09-26,18.75
2011-09-27,18.75
2011-09-28,18.75
2011-09-29,18.75
2011-09-30,18.75
2011-10-03,18.75
2011-10-04,18.75
2011-10-05,18.75
2011-10-06,18.75
2011-10-07,18.75
2011-10-10,18.75
2011-10-11,18.75
2011-10-12,18.75
2011-10-13,18.75
2011-10-14,18.75
2011-10-17,18.75
2011-10-18,18.75
2011-10-19,18.75
2011-10-20,18.75
2011-10-21,18.75
2011-10-24,18.75
2011-10-25,18.75
2011-10-26,18.75
2011-10-27,18.75
2011-10-28,18.75
2011-10-31,18.75
2011-11-01,18.75
2011-11-02,18.75
2011-11-03,18.75
2011-11-04,18.75
2011-11-07,18.75
2011-11-08,18.75
2011-11-09,18.75
2011-11-10,18.75
2011-11-11,18.75
2011-11-14,18.75
2011-11-15,18.75
2011-11-16,18.75
2011-11-17,18.75
2011-11-18,18.75
2011-11-21,18.75
2011-11-22,18.75
2011-11-23,18.75
2011-11-25,18.75
2011-11-28,18.75
2011-11-29,18.75
2011-11-30,18.75
2011-12-01,18.75
2011-12-02,18.75
2011-12-05,18.75
2011-12-06,18.75
2011-12-07,18.75
2011-12-08,18.75
2011-12-09,18.75
2011-12-12,18.75
2011-12-13,18.75
2011-12-14,18.75
2011-12-15,18.75
2011-12-16,18.75
2011-12-19,18.75
2011-12-20,18.75
2011-12-21,12.4
2011-12-22,12.4
2011-12-23,12.4
2011-12-27,12.4
2011-12-28,12.4
2011-12-29,12.4
2011-12-30,12.4
2012-01-03,12.4
2012-01-04,12.4
2012-01-05,12.4
2012-01-06,12.4
2012-01-09,12.4
2012-01-10,12.4
2012-01-11,12.4
2012-01-12,12.4
2012-01-13,12.4
2012-01-17,12.4
2012-01-18,12.4
2012-01-19,12.4
2012-01-20,12.4
2012-01-23,12.4
2012-01-24,12.4
2012-01-25,12.4
2012-01-26,12.4
2012-01-27,12.4
2012-01-30,12.4
2012-01-31,12.4
2012-02-01,12.4
2012-02-02,12.4
2012-02-03,12.4
2012-02-06,12.4
2012-02-07,12.4
2012-02-08,12.4
2012-02-09,12.4
2012-02-10,12.4
2012-02-13,12.4
2012-02-14,14.07
2012-02-15,14.07
2012-02-16,14.07
2012-02-17,14.07
2012-02-21,14.07
2012-02-22,14.07
2012-02-23,14.07
2012-02-24,14.07
2012-02-27,14.07
2012-02-28,14.07
2012-02-29,14.07
2012-03-01,14.07
2012-03-02,14.07
2012-03-05,14.07
2012-03-06,14.07
2012-03-07,14.07
2012-03-08,14.07
2012-03-09,14.07
2012-03-12,14.07
2012-03-13,14.07
2012-03-14,14.07
2012-03-15,14.07
2012-03-16,14.07
2012-03-19,14.07
2012-03-20,14.07
2012-03-21,14.07
2012-03-22,14.07
2012-03-23,14.07
2012-03-26,14.07
2012-03-27,14.07
2012-03-28,14.07
2012-03-29,14.07
2012-03-30,14.07
2012-04-02,14.07
2012-04-03,14.07
2012-04-04,14.07
2012-04-05,14.07
2012-04-09,14.07
2012-04-10,14.07
2012-04-11,14.07
2012-04-12,14.07
2012-04-13,14.07
2012-04-16,14.07
2012-04-17,14.07
2012-04-18,14.07
2012-04-19,14.07
2012-04-20,14.07
2012-04-23,14.07
2012-04-24,14.07
2012-04-25,14.07
2012-04-26,14.07
2012-04-27,14.07
2012-04-30,14.07
2012-05-01,14.07
2012-05-02,14.07
2012-05-03,14.07
2012-05-04,14.07
2012-05-07,14.07
2012-05-08,14.07
2012-05-09,14.07
2012-05-10,14.07
2012-05-11,14.07
2012-05-14,14.07
2012-05-15,14.07
2012-05-16,14.07
2012-05-17,14.07
2012-05-18,14.07
2012-05-21,14.07
2012-05-22,14.07
2012-05-23,14.07
2012-05-24,14.07
2012-05-25,14.07
2012-05-29,14.07
2012-05-30,14.07
2012-05-31,14.07
2012-06-01,14.07
2012-06-04,14.07
2012-06-05,14.07
2012-06-06,14.07
2012-06-07,14.07
2012-06-08,14.07
2012-06-11,14.07
2012-06-12,14.07
2012-06-13,14.07
2012-06-14,14.07
2012-06-15,14.07
2012-06-18,14.07
2012-06-19,14.07
2012-06-20,14.07
2012-06-21,14.07
2012-06-22,14.07
2012-06-25,14.07
2012-06-26,14.07
2012-06-27,14.07
2012-06-28,14.07
2012-06-29,14.07
2012-07-02,14.07
2012-07-03,14.07
2012-07-05,14.07
2012-07-06,14.07
2012-07-09,14.07
2012-07-10,14.07
2012-07-11,14.07
2012-07-12,14.07
2012-07-13,14.07
2012-07-16,14.07
2012-07-17,14.07
2012-07-18,14.07
2012-07-19,14.07
2012-07-20,14.07
2012-07-23,14.07
2012-07-24,14.07
2012-07-25,14.07
2012-07-26,14.07
2012-07-27,14.07
2012-07-30,14.07
2012-07-31,14.07
2012-08-01,14.07
2012-08-02,14.07
2012-08-03,14.07
2012-08-06,14.07
2012-08-07,14.07
2012-08-08,14.07
2012-08-09,14.07
2012-08-10,14.07
2012-08-13,14.07
2012-08-14,14.07
2012-08-15,14.07
2012-08-16,14.07
2012-08-17,14.07
2012-08-20,14.07
2012-08-21,14.07
2012-08-22,14.07
2012-08-23,14.07
2012-08-24,14.07
2012-08-27,14.07
2012-08-28,14.07
2012-08-29,14.07
2012-08-30,14.07
2012-08-31,14.07
2012-09-04,14.07
2012-09-05,14.07
2012-09-06,14.07
2012-09-07,14.07
2012-09-10,14.07
2012-09-11,14.07
2012-09-12,14.07
2012-09-13,14.07
2012-09-14,14.07
2012-09-17,14.07
2012-09-18,14.07
2012-09-19,14.07
2012-09-20,14.07
2012-09-21,14.07
2012-09-24,14.07
2012-09-25,14.07
2012-09-26,14.07
2012-09-27,14.07
2012-09-28,14.07
2012-10-01,14.07
2012-10-02,14.07
2012-10-03,14.07
2012-10-04,14.07
2012-10-05,14.07
2012-10-08,14.07
2012-10-09,14.07
2012-10-10,14.07
2012-10-11,14.07
2012-10-12,14.07
2012-10-15,14.07
2012-10-16,14.07
2012-10-17,14.07
2012-10-18,14.07
2012-10-19,14.07
2012-10-22,14.07
2012-10-23,14.07
2012-10-24,14.07
2012-10-25,14.07
2012-10-26,14.07
2012-10-31,14.07
2012-11-01,14.07
2012-11-02,14.07
2012-11-05,14.07
2012-11-06,14.07
2012-11-07,14.07
2012-11-08,14.07
2012-11-09,14.07
2012-11-12,14.07
2012-11-13,14.07
2012-11-14,14.07
2012-11-15,14.07
2012-11-16,14.07
2012-11-19,14.07
2012-11-20,14.07
2012-11-21,14.07
2012-11-23,14.07
2012-11-26,14.07
2012-11-27,14.07
2012-11-28,14.07
2012-11-29,14.07
2012-11-30,14.07
2012-12-03,14.07
2012-12-04,14.07
2012-12-05,14.07
2012-12-06,14.07
2012-12-07,14.07
2012-12-10,14.07
2012-12-11,14.07
2012-12-12,14.07
2012-12-13,14.07
2012-12-14,14.08
2012-12-17,14.08
2012-12-18,14.08
2012-12-19,14.08
2012-12-20,14.08
2012-12-21,14.08
2012-12-24,14.08
2012-12-26,14.08
2012-12-27,14.08
2012-12-28,14.08
2012-12-31,14.08
2013-01-02,14.08
2013-01-03,14.08
2013-01-04,14.08
2013-01-07,14.08
2013-01-08,14.08
2013-01-09,14.08
2013-01-10,14.08
2013-01-11,14.08
2013-01-14,14.08
2013-01-15,14.08
2013-01-16,14.08
2013-01-17,14.08
2013-01-18,14.08
2013-01-22,14.08
2013-01-23,14.08
2013-01-24,14.08
2013-01-25,14.08
2013-01-28,14.08
2013-01-29,14.08
2013-01-30,14.08
2013-01-31,14.08
2013-02-01,14.08
2013-02-04,14.08
2013-02-05,14.08
2013-02-06,14.08
2013-02-07,14.08
2013-02-08,14.08
2013-02-11,14.08
2013-02-12,14.08
2013-02-13,14.08
2013-02-14,14.08
2013-02-15,14.08
2013-02-19,14.08
2013-02-20,14.08
2013-02-21,14.08
2013-02-22,14.08
2013-02-25,14.08
2013-02-26,14.08
2013-02-27,14.08
2013-02-28,14.08
2013-03-01,14.08
2013-03-04,14.08
2013-03-05,14.08
2013-03-06,14.08
2013-03-07,14.08
2013-03-08,14.08
2013-03-11,14.08
2013-03-12,14.08
2013-03-13,14.08
2013-03-14,14.08
2013-03-15,14.08
2013-03-18,14.08
2013-03-19,14.08
2013-03-20,14.08
2013-03-21,14.08
2013-03-22,14.08
2013-03-25,14.08
2013-03-26,14.08
2013-03-27,14.08
2013-03-28,14.08
2013-04-01,14.08
2013-04-02,14.08
2013-04-03,14.08
2013-04-04,14.08
2013-04-05,14.08
2013-04-08,14.08
2013-04-09,14.08
2013-04-10,14.08
2013-04-11,14.08
2013-04-12,14.08
2013-04-15,14.08
2013-04-16,14.08
2013-04-17,14.08
2013-04-18,14.08
2013-04-19,14.08
2013-04-22,14.08
2013-04-23,14.08
2013-04-24,14.08
2013-04-25,14.08
2013-04-26,15.12
2013-04-29,15.12
2013-04-30,15.12
2013-05-01,15.12
2013-05-02,15.12
2013-05-03,15.12
2013-05-06,15.12
2013-05-07,15.12
2013-05-08,15.12
2013-05-09,15.12
2013-05-10,15.12
2013-05-13,15.12
2013-05-14,15.12
2013-05-15,15.12
2013-05-16,15.12
2013-05-17,14.76
2013-05-20,14.76
2013-05-21,14.76
2013-05-22,14.76
2013-05-23,14.76
2013-05-24,14.76
2013-05-28,14.76
2013-05-29,14.76
2013-05-30,14.76
2013-05-31,14.76
2013-06-03,14.76
2013-06-04,14.76
2013-06-05,14.76
2013-06-06,14.76
2013-06-07,14.76
2013-06-10,14.76
2013-06-11,14.76
2013-06-12,14.76
2013-06-13,14.76
2013-06-14,14.76
2013-06-17,14.76
2013-06-18,14.76
2013-06-19,14.76
2013-06-20,14.76
2013-06-21,14.76
2013-06-24,14.76
2013-06-25,14.76
2013-06-26,14.76
2013-06-27,14.76
2013-06-28,14.76
2013-07-01,14.5
2013-07-02,14.51
2013-07-03,14.3
2013-07-05,14.3
2013-07-08,14.3
2013-07-09,14.3
2013-07-10,15.0
2013-07-11,15.0
2013-07-12,15.0
2013-07-15,15.0
2013-07-16,15.0
2013-07-17,15.0
2013-07-18,15.0
2013-07-19,15.0
2013-07-22,15.0
2013-07-23,15.0
2013-07-24,15.0
2013-07-25,15.0
2013-07-26,15.0
2013-07-29,15.0
2013-07-30,15.0
2013-07-31,15.0
2013-08-01,15.0
2013-08-02,15.0
2013-08-05,15.0
2013-08-06,15.0
2013-08-07,15.0
2013-08-08,15.0
2013-08-09,15.0
2013-08-12,15.0
2013-08-13,15.0
2013-08-14,15.0
2013-08-15,18.75
2013-08-16,18.75
2013-08-19,18.75
2013-08-20,18.75
2013-08-21,18.75
2013-08-22,18.75
2013-08-23,18.75
2013-08-26,18.75
2013-08-27,18.75
2013-08-28,18.75
2013-08-29,18.75
2013-08-30,18.75
2013-09-03,18.75
2013-09-04,18.75
2013-09-05,18.75
2013-09-06,18.75
2013-09-09,18.75
2013-09-10,18.75
2013-09-11,18.75
2013-09-12,18.75
2013-09-13,18.75
2013-09-16,18.75
2013-09-17,18.75
2013-09-18,18.75
2013-09-19,18.75
2013-09-20,18.75
2013-09-23,18.75
2013-09-24,18.75
2013-09-25,18.75
2013-09-26,18.75
2013-09-27,18.75
2013-09-30,18.75
2013-10-01,18.75
2013-10-02,18.75
2013-10-03,18.75
2013-10-04,18.75
2013-10-07,18.75
2013-10-08,18.75
2013-10-09,18.75
2013-10-10,18.75
2013-10-11,18.75
2013-10-14,18.75
2013-10-15,18.75
2013-10-16,18.75
2013-10-17,18.75
2013-10-18,18.75
2013-10-21,18.75
2013-10-22,18.75
2013-10-23,18.75
2013-10-24,18.75
2013-10-25,18.51
2013-10-28,18.51
2013-10-29,18.51
2013-10-30,18.51
2013-10-31,18.51
2013-11-01,18.51
2013-11-04,18.51
2013-11-05,18.51
2013-11-06,18.51
2013-11-07,18.51
2013-11-08,18.51
2013-11-11,18.25
2013-11-12,18.25
2013-11-13,18.25
2013-11-14,18.25
2013-11-15,18.25
2013-11-18,18.25
2013-11-19,18.25
2013-11-20,18.25
2013-11-21,18.25
2013-11-22,18.25
2013-11-25,18.25
2013-11-26,18.25
2013-11-27,18.25
2013-11-29,18.25
2013-12-02,18.25
2013-12-03,18.25
2013-12-04,18.25
2013-12-05,18.25
2013-12-06,18.25
2013-12-09,18.25
2013-12-10,18.25
2013-12-11,18.25
2013-12-12,18.25
2013-12-13,18.25
2013-12-16,18.25
2013-12-17,18.25
2013-12-18,18.25
2013-12-19,18.25
2013-12-20,18.25
2013-12-23,18.25
2013-12-24,18.25
2013-12-26,18.25
2013-12-27,18.25
2013-12-30,18.25
2013-12-31,18.25
2014-01-02,18.25
2014-01-03,18.25
2014-01-06,18.25
2014-01-07,18.25
2014-01-08,18.25
2014-01-09,18.25
2014-01-10,18.25
2014-01-13,18.25
2014-01-14,18.25
2014-01-15,18.25
2014-01-16,18.25
2014-01-17,18.25
2014-01-21,18.25
2014-01-22,18.25
2014-01-23,18.25
2014-01-24,18.25
2014-01-27,18.25
2014-01-28,18.25
2014-01-29,18.25
2014-01-30,18.25
2014-01-31,18.25
2014-02-03,18.25
2014-02-04,19.110001
2014-02-05,19.110001
2014-02-06,19.110001
2014-02-07,19.110001
2014-02-10,19.110001
2014-02-11,19.110001
2014-02-12,19.110001
2014-02-13,19.110001
2014-02-14,19.110001
2014-02-18,19.110001
2014-02-19,19.110001
2014-02-20,19.110001
2014-02-21,19.110001
2014-02-24,19.110001
2014-02-25,19.110001
2014-02-26,21.200001
2014-02-27,21.200001
2014-02-28,21.200001
2014-03-03,21.200001
2014-03-04,21.200001
2014-03-05,21.200001
2014-03-06,21.200001
2014-03-07,21.200001
2014-03-10,21.200001
2014-03-11,21.200001
2014-03-12,21.200001
2014-03-13,21.200001
2014-03-14,21.200001
2014-03-17,21.200001
2014-03-18,21.200001
2014-03-19,21.200001
2014-03-20,21.200001
2014-03-21,21.200001
2014-03-24,21.200001
2014-03-25,21.200001
2014-03-26,21.200001
2014-03-27,21.200001
2014-03-28,21.200001
2014-03-31,21.200001
2014-04-01,21.200001
2014-04-02,21.200001
2014-04-03,21.200001
2014-04-04,21.200001
2014-04-07,21.200001
2014-04-08,21.200001
2014-04-09,21.200001
2014-04-10,21.200001
2014-04-11,21.200001
2014-04-14,21.200001
2014-04-15,21.200001
2014-04-16,21.200001
2014-04-17,21.200001
2014-04-21,21.200001
2014-04-22,21.200001
2014-04-23,21.200001
2014-04-24,21.200001
2014-04-25,21.200001
2014-04-28,21.200001
2014-04-29,21.200001
2014-04-30,21.200001
2014-05-01,22.940001000000002
2014-05-02,22.940001000000002
2014-05-05,22.940001000000002
2014-05-06,22.940001000000002
2014-05-07,22.940001000000002
2014-05-08,22.940001000000002
2014-05-09,22.940001000000002
2014-05-12,22.940001000000002
2014-05-13,22.940001000000002
2014-05-14,22.940001000000002
2014-05-15,22.940001000000002
2014-05-16,22.940001000000002
2014-05-19,22.940001000000002
2014-05-20,22.940001000000002
2014-05-21,22.940001000000002
2014-05-22,22.940001000000002
2014-05-23,22.940001000000002
2014-05-27,22.940001000000002
2014-05-28,22.940001000000002
2014-05-29,21.76
2014-05-30,21.76
2014-06-02,21.76
2014-06-03,21.76
2014-06-04,21.76
2014-06-05,21.76
2014-06-06,21.76
2014-06-09,21.76
2014-06-10,21.76
2014-06-11,21.76
2014-06-12,21.76
2014-06-13,21.76
2014-06-16,21.76
2014-06-17,21.76
2014-06-18,21.76
2014-06-19,21.76
2014-06-20,21.76
2014-06-23,21.76
2014-06-24,21.76
2014-06-25,21.76
2014-06-26,21.76
2014-06-27,21.76
2014-06-30,21.76
2014-07-01,21.76
2014-07-02,21.76
2014-07-03,21.76
2014-07-07,21.76
2014-07-08,21.76
2014-07-09,21.76
2014-07-10,21.76
2014-07-11,21.76
2014-07-14,21.76
2014-07-15,21.76
2014-07-16,21.76
2014-07-17,21.76
2014-07-18,21.76
2014-07-21,21.76
2014-07-22,21.76
2014-07-23,21.76
2014-07-24,21.76
2014-07-25,21.76
2014-07-28,21.76
2014-07-29,21.76
2014-07-30,21.76
2014-07-31,21.76
2014-08-01,21.76
2014-08-04,21.76
2014-08-05,21.76
2014-08-06,21.76
2014-08-07,21.76
2014-08-08,21.76
2014-08-11,21.76
2014-08-12,21.76
2014-08-13,21.76
2014-08-14,21.76
2014-08-15,21.76
2014-08-18,21.76
2014-08-19,21.76
2014-08-20,21.76
2014-08-21,21.76
2014-08-22,21.76
2014-08-25,21.76
2014-08-26,21.76
2014-08-27,21.76
2014-08-28,21.76
2014-08-29,21.76
2014-09-02,21.76
2014-09-03,21.76
2014-09-04,21.76
2014-09-05,21.76
2014-09-08,21.76
2014-09-09,21.76
2014-09-10,21.76
2014-09-11,21.76
2014-09-12,21.76
2014-09-15,21.76
2014-09-16,21.76
2014-09-17,21.76
2014-09-18,21.76
2014-09-19,21.76
2014-09-22,21.76
2014-09-23,21.76
2014-09-24,21.76
2014-09-25,21.76
2014-09-26,21.76
2014-09-29,21.76
2014-09-30,21.76
2014-10-01,21.76
2014-10-02,21.76
2014-10-03,21.76
2014-10-06,21.76
2014-10-07,21.76
2014-10-08,21.76
2014-10-09,21.76
2014-10-10,21.76
2014-10-13,21.76
2014-10-14,21.76
2014-10-15,21.76
2014-10-16,21.76
2014-10-17,21.76
2014-10-20,21.76
2014-10-21,21.76
2014-10-22,21.76
2014-10-23,21.76
2014-10-24,21.76
2014-10-27,21.76
2014-10-28,21.76
2014-10-29,21.76
2014-10-30,21.76
2014-10-31,21.76
2014-11-03,21.76
2014-11-04,21.76
2014-11-05,21.76
2014-11-06,21.76
2014-11-07,21.76
2014-11-10,21.76
2014-11-11,21.76
2014-11-12,21.76
2014-11-13,21.76
2014-11-14,21.76
2014-11-17,21.76
2014-11-18,21.76
2014-11-19,21.76
2014-11-20,21.76
2014-11-21,21.76
2014-11-24,21.76
2014-11-25,21.76
2014-11-26,21.76
2014-11-28,21.76
2014-12-01,21.76
2014-12-02,21.76
2014-12-03,21.76
2014-12-04,21.76
2014-12-05,21.76
2014-12-08,21.76
2014-12-09,21.76
2014-12-10,21.76
2014-12-11,21.76
2014-12-12,21.76
2014-12-15,21.76
2014-12-16,21.76
2014-12-17,21.76
2014-12-18,21.76
2014-12-19,21.76
2014-12-22,21.76
2014-12-23,21.76
2014-12-24,21.76
2014-12-26,21.76
2014-12-29,21.76
2014-12-30,21.76
2014-12-31,21.76
2015-01-02,17.76
2015-01-05,17.76
2015-01-06,17.76
2015-01-07,17.76
2015-01-08,17.76
2015-01-09,17.76
2015-01-12,17.76
2015-01-13,17.76
2015-01-14,17.76
2015-01-15,17.76
2015-01-16,17.76
2015-01-20,17.76
2015-01-21,17.76
2015-01-22,17.76
2015-01-23,17.76
2015-01-26,17.76
2015-01-27,17.76
2015-01-28,17.76
2015-01-29,17.76
2015-01-30,17.76
2015-02-02,17.76
2015-02-03,17.76
2015-02-04,17.76
2015-02-05,17.76
2015-02-06,17.76
2015-02-09,17.77
2015-02-10,17.77
2015-02-11,17.77
2015-02-12,17.77
2015-02-13,17.77
2015-02-17,17.77
2015-02-18,17.77
2015-02-19,17.77
2015-02-20,17.120001000000002
2015-02-23,17.120001000000002
2015-02-24,17.120001000000002
2015-02-25,17.120001000000002
2015-02-26,17.120001000000002
2015-02-27,17.120001000000002
2015-03-02,17.120001000000002
