Date,TMHC
2013-04-10,23.040001
2013-04-11,24.01
2013-04-12,24.299999
2013-04-15,23.450001
2013-04-16,23.75
2013-04-17,23.58
2013-04-18,23.17
2013-04-19,24.049999
2013-04-22,23.75
2013-04-23,23.48
2013-04-24,24.25
2013-04-25,24.700001
2013-04-26,25.549999
2013-04-29,26.08
2013-04-30,25.780001000000002
2013-05-01,25.48
2013-05-02,26.719998999999998
2013-05-03,26.48
2013-05-06,26.879998999999998
2013-05-07,26.889999
2013-05-08,26.1
2013-05-09,25.85
2013-05-10,26.200001
2013-05-13,25.959999
2013-05-14,26.65
2013-05-15,25.860001
2013-05-16,25.219998999999998
2013-05-17,25.33
2013-05-20,26.33
2013-05-21,26.1
2013-05-22,26.15
2013-05-23,26.59
2013-05-24,26.299999
2013-05-28,26.58
2013-05-29,25.98
2013-05-30,26.280001000000002
2013-05-31,25.83
2013-06-03,25.73
2013-06-04,25.030001000000002
2013-06-05,23.91
2013-06-06,24.98
2013-06-07,25.030001000000002
2013-06-10,24.889999
2013-06-11,24.370001000000002
2013-06-12,23.940001000000002
2013-06-13,24.870001000000002
2013-06-14,25.219998999999998
2013-06-17,25.469998999999998
2013-06-18,26.709999
2013-06-19,26.389999
2013-06-20,25.450001
2013-06-21,25.17
2013-06-24,24.049999
2013-06-25,24.530001000000002
2013-06-26,24.26
2013-06-27,25.139999
2013-06-28,24.379998999999998
2013-07-01,24.700001
2013-07-02,24.280001000000002
2013-07-03,24.780001000000002
2013-07-05,23.799999
2013-07-08,23.92
2013-07-09,24.700001
2013-07-10,24.540001
2013-07-11,25.73
2013-07-12,25.889999
2013-07-15,25.15
2013-07-16,24.540001
2013-07-17,25.120001000000002
2013-07-18,24.73
2013-07-19,24.700001
2013-07-22,24.65
2013-07-23,24.6
2013-07-24,24.26
2013-07-25,22.610001
2013-07-26,22.9
2013-07-29,22.280001000000002
2013-07-30,23.09
2013-07-31,24.23
2013-08-01,22.34
2013-08-02,22.4
2013-08-05,22.129998999999998
2013-08-06,22.01
2013-08-07,21.059998999999998
2013-08-08,21.5
2013-08-09,22.08
2013-08-12,21.959999
2013-08-13,21.940001000000002
2013-08-14,20.030001000000002
2013-08-15,20.059998999999998
2013-08-16,20.58
2013-08-19,19.959999
2013-08-20,20.5
2013-08-21,20.75
2013-08-22,21.360001
2013-08-23,21.09
2013-08-26,21.01
2013-08-27,20.01
2013-08-28,20.200001
2013-08-29,20.889999
2013-08-30,20.610001
2013-09-03,20.559998999999998
2013-09-04,20.59
2013-09-05,20.190001000000002
2013-09-06,20.68
2013-09-09,21.799999
2013-09-10,21.610001
2013-09-11,21.83
2013-09-12,22.74
2013-09-13,22.450001
2013-09-16,22.879998999999998
2013-09-17,22.84
2013-09-18,23.370001000000002
2013-09-19,23.83
2013-09-20,23.02
2013-09-23,22.4
2013-09-24,22.66
2013-09-25,23.15
2013-09-26,22.799999
2013-09-27,22.98
2013-09-30,22.65
2013-10-01,22.709999
2013-10-02,22.790001
2013-10-03,22.27
2013-10-04,21.959999
2013-10-07,21.93
2013-10-08,21.5
2013-10-09,21.23
2013-10-10,21.9
2013-10-11,22.389999
2013-10-14,21.780001000000002
2013-10-15,21.16
2013-10-16,22.15
2013-10-17,22.67
2013-10-18,22.120001000000002
2013-10-21,21.77
2013-10-22,22.540001
2013-10-23,23.059998999999998
2013-10-24,23.15
2013-10-25,23.209999
2013-10-28,22.950001
2013-10-29,23.4
2013-10-30,22.959999
2013-10-31,22.24
2013-11-01,21.309998999999998
2013-11-04,21.969998999999998
2013-11-05,21.309998999999998
2013-11-06,20.790001
2013-11-07,20.83
2013-11-08,20.709999
2013-11-11,20.719998999999998
2013-11-12,20.73
2013-11-13,20.299999
2013-11-14,21.190001000000002
2013-11-15,20.48
2013-11-18,21.030001000000002
2013-11-19,20.709999
2013-11-20,20.43
2013-11-21,21.120001000000002
2013-11-22,20.690001000000002
2013-11-25,20.51
2013-11-26,21.83
2013-11-27,21.92
2013-11-29,21.85
2013-12-02,21.25
2013-12-03,21.059998999999998
2013-12-04,20.84
2013-12-05,20.5
2013-12-06,20.610001
2013-12-09,20.690001000000002
2013-12-10,20.6
2013-12-11,20.25
2013-12-12,20.23
2013-12-13,20.200001
2013-12-16,20.190001000000002
2013-12-17,20.02
2013-12-18,20.969998999999998
2013-12-19,20.92
2013-12-20,21.76
2013-12-23,22.059998999999998
2013-12-24,22.49
2013-12-26,21.99
2013-12-27,22.1
2013-12-30,22.129998999999998
2013-12-31,22.450001
2014-01-02,22.34
2014-01-03,22.48
2014-01-06,21.98
2014-01-07,21.26
2014-01-08,21.49
2014-01-09,21.15
2014-01-10,21.879998999999998
2014-01-13,21.139999
2014-01-14,21.0
2014-01-15,20.68
2014-01-16,20.139999
2014-01-17,20.120001000000002
2014-01-21,20.17
2014-01-22,20.57
2014-01-23,20.25
2014-01-24,19.67
2014-01-27,19.780001000000002
2014-01-28,20.43
2014-01-29,20.469998999999998
2014-01-30,20.24
2014-01-31,21.15
2014-02-03,20.58
2014-02-04,20.67
2014-02-05,20.360001
2014-02-06,21.299999
2014-02-07,21.450001
2014-02-10,21.26
2014-02-11,21.290001
2014-02-12,22.059998999999998
2014-02-13,23.02
2014-02-14,22.99
2014-02-18,23.27
2014-02-19,22.620001000000002
2014-02-20,23.25
2014-02-21,23.48
2014-02-24,23.76
2014-02-25,24.139999
2014-02-26,25.549999
2014-02-27,26.09
2014-02-28,25.120001000000002
2014-03-03,25.18
2014-03-04,25.32
2014-03-05,25.34
2014-03-06,25.1
2014-03-07,25.17
2014-03-10,24.219998999999998
2014-03-11,24.49
2014-03-12,24.299999
2014-03-13,23.52
2014-03-14,23.26
2014-03-17,23.709999
2014-03-18,23.719998999999998
2014-03-19,24.049999
2014-03-20,23.85
2014-03-21,23.99
2014-03-24,23.700001
2014-03-25,23.860001
2014-03-26,23.65
2014-03-27,23.24
2014-03-28,23.639999
2014-03-31,23.5
2014-04-01,23.68
2014-04-02,24.129998999999998
2014-04-03,23.6
2014-04-04,23.889999
2014-04-07,23.559998999999998
2014-04-08,23.27
2014-04-09,23.610001
2014-04-10,23.41
2014-04-11,22.610001
2014-04-14,22.639999
2014-04-15,22.299999
2014-04-16,22.49
2014-04-17,22.15
2014-04-21,22.15
2014-04-22,22.459999
2014-04-23,21.700001
2014-04-24,21.67
2014-04-25,21.01
2014-04-28,20.780001000000002
2014-04-29,20.969998999999998
2014-04-30,21.209999
2014-05-01,21.51
2014-05-02,22.129998999999998
2014-05-05,21.889999
2014-05-06,20.959999
2014-05-07,21.9
2014-05-08,21.030001000000002
2014-05-09,21.59
2014-05-12,22.01
2014-05-13,21.65
2014-05-14,20.77
2014-05-15,20.190001000000002
2014-05-16,20.530001000000002
2014-05-19,20.41
2014-05-20,20.040001
2014-05-21,20.07
2014-05-22,20.540001
2014-05-23,21.18
2014-05-27,21.4
2014-05-28,21.08
2014-05-29,21.120001000000002
2014-05-30,21.299999
2014-06-02,20.99
2014-06-03,20.85
2014-06-04,20.67
2014-06-05,20.67
2014-06-06,21.370001000000002
2014-06-09,21.75
2014-06-10,21.42
2014-06-11,20.889999
2014-06-12,20.610001
2014-06-13,20.719998999999998
2014-06-16,20.969998999999998
2014-06-17,21.299999
2014-06-18,21.360001
2014-06-19,21.450001
2014-06-20,21.209999
2014-06-23,20.969998999999998
2014-06-24,21.4
2014-06-25,21.780001000000002
2014-06-26,21.799999
2014-06-27,21.799999
2014-06-30,22.42
2014-07-01,22.709999
2014-07-02,22.67
2014-07-03,22.809998999999998
2014-07-07,21.950001
2014-07-08,21.6
2014-07-09,21.309998999999998
2014-07-10,20.98
2014-07-11,20.58
2014-07-14,20.84
2014-07-15,20.59
2014-07-16,21.040001
2014-07-17,20.25
2014-07-18,20.379998999999998
2014-07-21,20.450001
2014-07-22,20.809998999999998
2014-07-23,20.84
2014-07-24,20.16
2014-07-25,19.530001000000002
2014-07-28,19.040001
2014-07-29,18.85
2014-07-30,18.02
2014-07-31,17.780001000000002
2014-08-01,17.549999
2014-08-04,17.91
2014-08-05,17.790001
2014-08-06,17.799999
2014-08-07,17.700001
2014-08-08,18.65
2014-08-11,18.67
2014-08-12,18.709999
2014-08-13,18.690001000000002
2014-08-14,19.200001
2014-08-15,19.32
2014-08-18,20.07
2014-08-19,20.51
2014-08-20,20.450001
2014-08-21,20.33
2014-08-22,20.4
2014-08-25,20.16
2014-08-26,20.08
2014-08-27,19.99
2014-08-28,19.83
2014-08-29,19.84
2014-09-02,19.65
2014-09-03,18.969998999999998
2014-09-04,18.879998999999998
2014-09-05,18.84
2014-09-08,18.940001000000002
2014-09-09,18.879998999999998
2014-09-10,19.209999
2014-09-11,19.25
2014-09-12,18.92
2014-09-15,18.719998999999998
2014-09-16,18.870001000000002
2014-09-17,19.34
2014-09-18,19.1
2014-09-19,18.700001
2014-09-22,18.16
2014-09-23,18.059998999999998
2014-09-24,17.73
2014-09-25,17.530001000000002
2014-09-26,17.280001000000002
2014-09-29,16.82
2014-09-30,16.219998999999998
2014-10-01,16.52
2014-10-02,16.549999
2014-10-03,16.549999
2014-10-06,16.85
2014-10-07,16.5
2014-10-08,16.84
2014-10-09,16.27
2014-10-10,15.7
2014-10-13,15.13
2014-10-14,15.58
2014-10-15,16.200001
2014-10-16,16.360001
2014-10-17,17.030001000000002
2014-10-20,17.84
2014-10-21,17.940001000000002
2014-10-22,17.879998999999998
2014-10-23,18.1
2014-10-24,17.83
2014-10-27,17.870001000000002
2014-10-28,18.040001
2014-10-29,17.110001
2014-10-30,17.26
2014-10-31,17.24
2014-11-03,17.530001000000002
2014-11-04,17.280001000000002
2014-11-05,18.610001
2014-11-06,18.370001000000002
2014-11-07,18.92
2014-11-10,18.639999
2014-11-11,19.200001
2014-11-12,18.98
2014-11-13,18.780001000000002
2014-11-14,18.85
2014-11-17,19.120001000000002
2014-11-18,19.26
2014-11-19,19.18
2014-11-20,19.68
2014-11-21,19.77
2014-11-24,19.82
2014-11-25,19.83
2014-11-26,19.889999
2014-11-28,19.34
2014-12-01,18.58
2014-12-02,18.719998999999998
2014-12-03,18.35
2014-12-04,17.370001000000002
2014-12-05,17.0
2014-12-08,17.15
2014-12-09,17.450001
2014-12-10,16.860001
2014-12-11,17.09
2014-12-12,16.620001000000002
2014-12-15,16.32
2014-12-16,17.200001
2014-12-17,17.959999
2014-12-18,18.09
2014-12-19,18.18
2014-12-22,18.110001
2014-12-23,18.219998999999998
2014-12-24,18.18
2014-12-26,18.33
2014-12-29,18.65
2014-12-30,18.77
2014-12-31,18.889999
2015-01-02,18.9
2015-01-05,17.98
2015-01-06,17.559998999999998
2015-01-07,18.82
2015-01-08,19.27
2015-01-09,19.290001
2015-01-12,19.58
2015-01-13,18.51
2015-01-14,18.24
2015-01-15,16.889999
2015-01-16,17.35
2015-01-20,16.059998999999998
2015-01-21,16.35
2015-01-22,16.26
2015-01-23,16.57
2015-01-26,17.290001
2015-01-27,17.26
2015-01-28,17.370001000000002
2015-01-29,18.0
2015-01-30,17.77
2015-02-02,17.73
2015-02-03,18.299999
2015-02-04,18.469998999999998
2015-02-05,17.780001000000002
2015-02-06,18.41
2015-02-09,18.73
2015-02-10,19.0
2015-02-11,18.66
2015-02-12,19.049999
2015-02-13,18.959999
2015-02-17,18.969998999999998
2015-02-18,18.940001000000002
2015-02-19,18.91
2015-02-20,18.75
2015-02-23,18.540001
2015-02-24,19.15
2015-02-25,18.860001
2015-02-26,19.16
2015-02-27,19.280001000000002
2015-03-02,19.389999
2015-03-03,18.690001000000002
2015-03-04,19.219998999999998
2015-03-05,19.27
2015-03-06,18.9
2015-03-09,18.83
2015-03-10,18.59
2015-03-11,19.049999
2015-03-12,19.18
2015-03-13,18.99
2015-03-16,18.91
2015-03-17,18.790001
2015-03-18,19.280001000000002
2015-03-19,19.0
2015-03-20,19.85
2015-03-23,19.719998999999998
2015-03-24,20.15
2015-03-25,20.129998999999998
2015-03-26,20.0
2015-03-27,20.48
2015-03-30,21.01
2015-03-31,20.85
2015-04-01,20.459999
2015-04-02,20.809998999999998
2015-04-06,21.040001
2015-04-07,20.639999
2015-04-08,20.9
2015-04-09,20.49
2015-04-10,20.299999
2015-04-13,20.379998999999998
2015-04-14,20.48
2015-04-15,20.77
2015-04-16,20.299999
2015-04-17,20.030001000000002
2015-04-20,19.860001
2015-04-21,20.440001000000002
2015-04-22,19.93
2015-04-23,19.139999
2015-04-24,19.549999
2015-04-27,19.290001
2015-04-28,19.370001000000002
2015-04-29,19.01
2015-04-30,18.52
2015-05-01,18.690001000000002
2015-05-04,18.41
2015-05-05,18.26
2015-05-06,18.450001
2015-05-07,18.440001000000002
2015-05-08,18.700001
2015-05-11,18.52
2015-05-12,18.68
2015-05-13,18.48
2015-05-14,18.99
2015-05-15,19.4
2015-05-18,19.5
2015-05-19,19.76
2015-05-20,20.1
2015-05-21,20.040001
2015-05-22,19.99
2015-05-26,19.51
2015-05-27,19.5
2015-05-28,19.76
2015-05-29,19.24
2015-06-01,19.389999
2015-06-02,19.620001000000002
2015-06-03,19.74
2015-06-04,19.370001000000002
2015-06-05,19.389999
2015-06-08,19.32
2015-06-09,19.030001000000002
2015-06-10,19.450001
2015-06-11,19.809998999999998
2015-06-12,20.09
2015-06-15,20.450001
2015-06-16,20.219998999999998
2015-06-17,19.99
2015-06-18,20.0
2015-06-19,20.34
2015-06-22,20.84
2015-06-23,20.92
2015-06-24,20.969998999999998
2015-06-25,21.08
2015-06-26,21.33
2015-06-29,20.66
2015-06-30,20.360001
2015-07-01,20.469998999999998
2015-07-02,20.33
2015-07-06,20.41
2015-07-07,20.620001000000002
2015-07-08,20.32
2015-07-09,20.02
2015-07-10,20.5
2015-07-13,20.629998999999998
2015-07-14,20.879998999999998
2015-07-15,20.459999
2015-07-16,20.33
2015-07-17,19.9
2015-07-20,19.700001
2015-07-21,19.65
2015-07-22,20.110001
2015-07-23,19.76
2015-07-24,19.0
2015-07-27,18.969998999999998
2015-07-28,19.219998999999998
2015-07-29,19.35
2015-07-30,19.219998999999998
2015-07-31,19.25
2015-08-03,19.24
2015-08-04,18.92
2015-08-05,19.459999
2015-08-06,19.950001
2015-08-07,19.860001
2015-08-10,20.190001000000002
2015-08-11,19.940001000000002
2015-08-12,20.01
2015-08-13,20.15
2015-08-14,20.1
2015-08-17,20.67
2015-08-18,21.24
2015-08-19,21.299999
2015-08-20,21.27
2015-08-21,20.559998999999998
2015-08-24,19.559998999999998
2015-08-25,18.91
2015-08-26,19.4
2015-08-27,19.41
2015-08-28,19.43
2015-08-31,19.950001
2015-09-01,19.33
2015-09-02,19.860001
2015-09-03,19.98
2015-09-04,19.32
2015-09-08,20.09
2015-09-09,19.620001000000002
2015-09-10,19.280001000000002
2015-09-11,19.59
2015-09-14,19.16
2015-09-15,19.09
2015-09-16,19.23
2015-09-17,19.700001
2015-09-18,19.17
2015-09-21,19.15
2015-09-22,18.870001000000002
2015-09-23,19.24
2015-09-24,19.459999
2015-09-25,19.299999
2015-09-28,19.049999
2015-09-29,18.6
2015-09-30,18.66
2015-10-01,18.83
2015-10-02,19.139999
2015-10-05,19.85
2015-10-06,19.110001
2015-10-07,19.76
2015-10-08,19.959999
2015-10-09,20.190001000000002
2015-10-12,20.18
2015-10-13,19.719998999999998
2015-10-14,18.92
2015-10-15,19.219998999999998
2015-10-16,19.17
2015-10-19,19.59
2015-10-20,20.059998999999998
2015-10-21,19.98
2015-10-22,19.27
2015-10-23,19.139999
2015-10-26,19.209999
2015-10-27,18.780001000000002
2015-10-28,19.15
2015-10-29,18.389999
2015-10-30,18.43
2015-11-02,18.5
2015-11-03,18.780001000000002
2015-11-04,17.889999
2015-11-05,17.6
2015-11-06,17.450001
2015-11-09,16.68
2015-11-10,16.73
2015-11-11,16.91
2015-11-12,16.129998999999998
2015-11-13,16.1
2015-11-16,16.48
2015-11-17,16.16
2015-11-18,16.58
2015-11-19,16.700001
