Date,RUTH
2006-04-07,22.93
2006-04-10,22.799999
2006-04-11,22.43
2006-04-12,23.32
2006-04-13,23.280001000000002
2006-04-17,23.0
2006-04-18,23.5
2006-04-19,23.66
2006-04-20,23.52
2006-04-21,22.629998999999998
2006-04-24,22.719998999999998
2006-04-25,23.23
2006-04-26,23.129998999999998
2006-04-27,23.18
2006-04-28,23.35
2006-05-01,22.860001
2006-05-02,22.309998999999998
2006-05-03,21.51
2006-05-04,22.360001
2006-05-05,22.280001000000002
2006-05-08,22.01
2006-05-09,22.08
2006-05-10,22.34
2006-05-11,22.0
2006-05-12,21.98
2006-05-15,22.49
2006-05-16,22.02
2006-05-17,21.23
2006-05-18,20.959999
2006-05-19,20.66
2006-05-22,20.290001
2006-05-23,20.440001000000002
2006-05-24,20.25
2006-05-25,20.809998999999998
2006-05-26,20.48
2006-05-30,20.18
2006-05-31,20.1
2006-06-01,20.32
2006-06-02,20.24
2006-06-05,19.68
2006-06-06,19.360001
2006-06-07,19.700001
2006-06-08,19.379998999999998
2006-06-09,19.24
2006-06-12,18.84
2006-06-13,18.25
2006-06-14,18.5
2006-06-15,19.530001000000002
2006-06-16,19.09
2006-06-19,18.879998999999998
2006-06-20,18.99
2006-06-21,19.35
2006-06-22,19.6
2006-06-23,19.610001
2006-06-26,19.969998999999998
2006-06-27,20.1
2006-06-28,20.1
2006-06-29,20.93
2006-06-30,20.42
2006-07-03,21.129998999999998
2006-07-05,20.360001
2006-07-06,20.040001
2006-07-07,19.790001
2006-07-10,19.76
2006-07-11,19.82
2006-07-12,19.469998999999998
2006-07-13,19.040001
2006-07-14,18.530001000000002
2006-07-17,18.34
2006-07-18,18.43
2006-07-19,18.690001000000002
2006-07-20,18.5
2006-07-21,17.84
2006-07-24,18.040001
2006-07-25,18.34
2006-07-26,17.879998999999998
2006-07-27,18.030001000000002
2006-07-28,18.0
2006-07-31,17.75
2006-08-01,17.4
2006-08-02,17.25
2006-08-03,17.969998999999998
2006-08-04,18.379998999999998
2006-08-07,18.26
2006-08-08,18.190001000000002
2006-08-09,18.190001000000002
2006-08-10,18.549999
2006-08-11,18.030001000000002
2006-08-14,18.32
2006-08-15,18.620001000000002
2006-08-16,19.74
2006-08-17,19.77
2006-08-18,20.030001000000002
2006-08-21,20.040001
2006-08-22,19.700001
2006-08-23,20.049999
2006-08-24,20.43
2006-08-25,20.02
2006-08-28,20.209999
2006-08-29,19.99
2006-08-30,20.110001
2006-08-31,19.879998999999998
2006-09-01,19.809998999999998
2006-09-05,19.51
2006-09-06,18.969998999999998
2006-09-07,19.08
2006-09-08,18.879998999999998
2006-09-11,19.059998999999998
2006-09-12,19.700001
2006-09-13,20.030001000000002
2006-09-14,19.879998999999998
2006-09-15,19.91
2006-09-18,19.82
2006-09-19,19.42
2006-09-20,19.709999
2006-09-21,19.110001
2006-09-22,18.76
2006-09-25,18.940001000000002
2006-09-26,18.450001
2006-09-27,19.049999
2006-09-28,18.83
2006-09-29,18.82
2006-10-02,18.870001000000002
2006-10-03,19.0
2006-10-04,19.610001
2006-10-05,20.09
2006-10-06,19.879998999999998
2006-10-09,19.610001
2006-10-10,19.35
2006-10-11,18.889999
2006-10-12,19.0
2006-10-13,18.950001
2006-10-16,19.120001000000002
2006-10-17,19.41
2006-10-18,19.34
2006-10-19,19.66
2006-10-20,19.35
2006-10-23,19.67
2006-10-24,19.700001
2006-10-25,19.59
2006-10-26,19.76
2006-10-27,19.190001000000002
2006-10-30,19.469998999999998
2006-10-31,19.690001000000002
2006-11-01,19.77
2006-11-02,18.52
2006-11-03,18.209999
2006-11-06,19.08
2006-11-07,19.889999
2006-11-08,20.059998999999998
2006-11-09,20.02
2006-11-10,20.01
2006-11-13,20.389999
2006-11-14,20.5
2006-11-15,20.4
2006-11-16,20.469998999999998
2006-11-17,20.49
2006-11-20,20.440001000000002
2006-11-21,20.299999
2006-11-22,20.049999
2006-11-24,19.84
2006-11-27,19.469998999999998
2006-11-28,19.290001
2006-11-29,19.24
2006-11-30,18.950001
2006-12-01,19.42
2006-12-04,19.27
2006-12-05,19.27
2006-12-06,19.120001000000002
2006-12-07,18.91
2006-12-08,19.049999
2006-12-11,18.959999
2006-12-12,18.66
2006-12-13,18.290001
2006-12-14,18.549999
2006-12-15,18.58
2006-12-18,18.24
2006-12-19,18.27
2006-12-20,18.190001000000002
2006-12-21,17.98
2006-12-22,18.299999
2006-12-26,18.84
2006-12-27,18.92
2006-12-28,18.65
2006-12-29,18.280001000000002
2007-01-03,18.35
2007-01-04,19.5
2007-01-05,19.620001000000002
2007-01-08,19.75
2007-01-09,20.530001000000002
2007-01-10,20.75
2007-01-11,21.49
2007-01-12,21.959999
2007-01-16,21.99
2007-01-17,21.65
2007-01-18,21.200001
2007-01-19,21.129998999999998
2007-01-22,20.85
2007-01-23,20.969998999999998
2007-01-24,21.34
2007-01-25,21.32
2007-01-26,21.34
2007-01-29,21.42
2007-01-30,21.51
2007-01-31,21.48
2007-02-01,21.52
2007-02-02,21.43
2007-02-05,21.32
2007-02-06,21.24
2007-02-07,21.65
2007-02-08,21.889999
2007-02-09,21.309998999999998
2007-02-12,21.190001000000002
2007-02-13,21.73
2007-02-14,21.6
2007-02-15,21.83
2007-02-16,21.98
2007-02-20,21.799999
2007-02-21,22.57
2007-02-22,22.5
2007-02-23,22.6
2007-02-26,22.67
2007-02-27,22.450001
2007-02-28,21.58
2007-03-01,21.209999
2007-03-02,20.92
2007-03-05,20.34
2007-03-06,21.5
2007-03-07,21.35
2007-03-08,21.120001000000002
2007-03-09,21.190001000000002
2007-03-12,21.129998999999998
2007-03-13,20.610001
2007-03-14,20.969998999999998
2007-03-15,20.57
2007-03-16,20.389999
2007-03-19,20.549999
2007-03-20,20.59
2007-03-21,20.98
2007-03-22,20.98
2007-03-23,21.0
2007-03-26,20.870001000000002
2007-03-27,20.870001000000002
2007-03-28,20.49
2007-03-29,20.459999
2007-03-30,20.360001
2007-04-02,20.5
2007-04-03,20.549999
2007-04-04,20.18
2007-04-05,20.469998999999998
2007-04-09,20.139999
2007-04-10,20.0
2007-04-11,19.549999
2007-04-12,19.5
2007-04-13,19.799999
2007-04-16,20.35
2007-04-17,20.32
2007-04-18,20.4
2007-04-19,20.5
2007-04-20,20.48
2007-04-23,20.25
2007-04-24,20.1
2007-04-25,20.440001000000002
2007-04-26,20.459999
2007-04-27,20.0
2007-04-30,19.85
2007-05-01,19.83
2007-05-02,18.59
2007-05-03,18.66
2007-05-04,18.83
2007-05-07,18.559998999999998
2007-05-08,18.540001
2007-05-09,18.5
2007-05-10,18.01
2007-05-11,18.15
2007-05-14,18.16
2007-05-15,18.030001000000002
2007-05-16,18.51
2007-05-17,18.299999
2007-05-18,18.469998999999998
2007-05-21,18.959999
2007-05-22,19.01
2007-05-23,18.98
2007-05-24,18.809998999999998
2007-05-25,18.85
2007-05-29,18.6
2007-05-30,18.549999
2007-05-31,18.309998999999998
2007-06-01,18.389999
2007-06-04,18.58
2007-06-05,18.43
2007-06-06,18.34
2007-06-07,18.25
2007-06-08,18.24
2007-06-11,18.02
2007-06-12,17.57
2007-06-13,17.809998999999998
2007-06-14,17.83
2007-06-15,17.84
2007-06-18,17.879998999999998
2007-06-19,17.58
2007-06-20,17.42
2007-06-21,17.360001
2007-06-22,17.4
2007-06-25,17.23
2007-06-26,17.049999
2007-06-27,16.950001
2007-06-28,17.1
2007-06-29,16.99
2007-07-02,16.799999
2007-07-03,17.25
2007-07-05,17.27
2007-07-06,17.35
2007-07-09,17.360001
2007-07-10,17.4
2007-07-11,17.93
2007-07-12,17.709999
2007-07-13,18.139999
2007-07-16,18.02
2007-07-17,17.870001000000002
2007-07-18,17.530001000000002
2007-07-19,17.57
2007-07-20,17.440001000000002
2007-07-23,17.469998999999998
2007-07-24,17.200001
2007-07-25,17.200001
2007-07-26,16.690001000000002
2007-07-27,16.76
2007-07-30,16.92
2007-07-31,16.719998999999998
2007-08-01,15.3
2007-08-02,14.94
2007-08-03,15.27
2007-08-06,15.44
2007-08-07,15.64
2007-08-08,17.17
2007-08-09,17.17
2007-08-10,16.540001
2007-08-13,16.09
2007-08-14,16.27
2007-08-15,16.43
2007-08-16,16.68
2007-08-17,16.780001000000002
2007-08-20,16.99
2007-08-21,16.940001000000002
2007-08-22,16.889999
2007-08-23,16.66
2007-08-24,16.870001000000002
2007-08-27,16.76
2007-08-28,16.35
2007-08-29,16.690001000000002
2007-08-30,16.620001000000002
2007-08-31,16.620001000000002
2007-09-04,16.58
2007-09-05,16.620001000000002
2007-09-06,16.469998999999998
2007-09-07,15.94
2007-09-10,15.66
2007-09-11,15.89
2007-09-12,15.4
2007-09-13,15.54
2007-09-14,15.77
2007-09-17,15.49
2007-09-18,16.049999
2007-09-19,16.33
2007-09-20,16.440001000000002
2007-09-21,16.290001
2007-09-24,15.85
2007-09-25,15.04
2007-09-26,15.0
2007-09-27,14.44
2007-09-28,14.25
2007-10-01,14.15
2007-10-02,14.19
2007-10-03,14.46
2007-10-04,14.35
2007-10-05,14.35
2007-10-08,14.08
2007-10-09,14.18
2007-10-10,14.08
2007-10-11,13.78
2007-10-12,13.39
2007-10-15,13.65
2007-10-16,13.42
2007-10-17,13.61
2007-10-18,13.82
2007-10-19,13.5
2007-10-22,13.6
2007-10-23,13.51
2007-10-24,13.22
2007-10-25,12.96
2007-10-26,12.67
2007-10-29,12.79
2007-10-30,12.76
2007-10-31,12.64
2007-11-01,12.47
2007-11-02,12.13
2007-11-05,12.3
2007-11-06,12.56
2007-11-07,12.19
2007-11-08,12.32
2007-11-09,12.16
2007-11-12,12.32
2007-11-13,12.55
2007-11-14,12.63
2007-11-15,12.48
2007-11-16,12.48
2007-11-19,12.39
2007-11-20,12.07
2007-11-21,12.02
2007-11-23,11.98
2007-11-26,12.16
2007-11-27,11.91
2007-11-28,12.19
2007-11-29,12.01
2007-11-30,12.1
2007-12-03,11.67
2007-12-04,11.25
2007-12-05,10.93
2007-12-06,11.29
2007-12-07,11.15
2007-12-10,11.24
2007-12-11,11.09
2007-12-12,11.04
2007-12-13,10.91
2007-12-14,10.41
2007-12-17,10.53
2007-12-18,10.27
2007-12-19,9.86
2007-12-20,8.97
2007-12-21,9.14
2007-12-24,9.06
2007-12-26,9.12
2007-12-27,9.0
2007-12-28,8.76
2007-12-31,8.94
2008-01-02,8.6
2008-01-03,8.41
2008-01-04,8.18
2008-01-07,8.22
2008-01-08,7.8
2008-01-09,7.35
2008-01-10,7.21
2008-01-11,6.89
2008-01-14,7.0
2008-01-15,6.77
2008-01-16,7.07
2008-01-17,6.89
2008-01-18,6.95
2008-01-22,6.78
2008-01-23,7.45
2008-01-24,7.6
2008-01-25,8.01
2008-01-28,7.89
2008-01-29,7.77
2008-01-30,7.94
2008-01-31,8.28
2008-02-01,8.65
2008-02-04,8.58
2008-02-05,8.04
2008-02-06,7.87
2008-02-07,8.34
2008-02-08,8.02
2008-02-11,8.39
2008-02-12,8.51
2008-02-13,8.76
2008-02-14,8.33
2008-02-15,8.17
2008-02-19,8.15
2008-02-20,8.28
2008-02-21,7.5
2008-02-22,7.05
2008-02-25,7.54
2008-02-26,7.68
2008-02-27,7.6
2008-02-28,7.22
2008-02-29,7.01
2008-03-03,7.05
2008-03-04,7.04
2008-03-05,7.2
2008-03-06,6.92
2008-03-07,6.67
2008-03-10,6.72
2008-03-11,6.75
2008-03-12,6.56
2008-03-13,6.6
2008-03-14,6.59
2008-03-17,6.32
2008-03-18,6.33
2008-03-19,6.27
2008-03-20,6.9
2008-03-24,7.15
2008-03-25,7.21
2008-03-26,6.98
2008-03-27,6.9
2008-03-28,6.67
2008-03-31,6.91
2008-04-01,7.24
2008-04-02,7.2
2008-04-03,7.2
2008-04-04,7.1
2008-04-07,7.17
2008-04-08,7.06
2008-04-09,6.95
2008-04-10,7.03
2008-04-11,6.82
2008-04-14,6.71
2008-04-15,6.63
2008-04-16,6.93
2008-04-17,6.81
2008-04-18,7.08
2008-04-21,7.03
2008-04-22,6.81
2008-04-23,6.71
2008-04-24,6.91
2008-04-25,7.18
2008-04-28,7.37
2008-04-29,7.39
2008-04-30,7.35
2008-05-01,7.56
2008-05-02,8.27
2008-05-05,8.05
2008-05-06,7.99
2008-05-07,7.72
2008-05-08,7.51
2008-05-09,7.5
2008-05-12,7.6
2008-05-13,7.59
2008-05-14,7.49
2008-05-15,7.28
2008-05-16,7.06
2008-05-19,7.1
2008-05-20,7.02
2008-05-21,6.89
2008-05-22,6.96
2008-05-23,6.7
2008-05-27,6.86
2008-05-28,6.98
2008-05-29,7.07
2008-05-30,7.06
2008-06-02,6.89
2008-06-03,6.95
2008-06-04,6.69
2008-06-05,6.87
2008-06-06,6.58
2008-06-09,6.5
2008-06-10,6.51
2008-06-11,6.5
2008-06-12,6.39
2008-06-13,6.44
2008-06-16,6.51
2008-06-17,6.53
2008-06-18,6.31
2008-06-19,6.07
2008-06-20,5.92
2008-06-23,5.47
2008-06-24,5.3
2008-06-25,5.81
2008-06-26,5.36
2008-06-27,5.3
2008-06-30,5.18
2008-07-01,5.07
2008-07-02,5.07
2008-07-03,4.95
2008-07-07,4.9
2008-07-08,5.0
2008-07-09,4.81
2008-07-10,4.51
2008-07-11,4.24
2008-07-14,3.96
2008-07-15,3.74
2008-07-16,3.56
2008-07-17,3.88
2008-07-18,3.85
2008-07-21,3.79
2008-07-22,4.74
2008-07-23,4.52
2008-07-24,4.41
2008-07-25,4.7
2008-07-28,4.58
2008-07-29,4.7
2008-07-30,4.68
2008-07-31,4.77
2008-08-01,4.86
2008-08-04,4.74
2008-08-05,5.18
2008-08-06,4.4
2008-08-07,4.33
2008-08-08,4.96
2008-08-11,5.11
2008-08-12,5.35
2008-08-13,5.28
2008-08-14,5.33
2008-08-15,5.21
2008-08-18,5.04
2008-08-19,4.85
2008-08-20,4.8
2008-08-21,4.61
2008-08-22,4.82
2008-08-25,4.62
2008-08-26,4.6
2008-08-27,4.67
2008-08-28,4.64
2008-08-29,4.55
2008-09-02,4.67
2008-09-03,4.78
2008-09-04,4.57
2008-09-05,4.53
2008-09-08,4.71
2008-09-09,4.64
2008-09-10,4.61
2008-09-11,4.75
2008-09-12,4.68
2008-09-15,4.5
2008-09-16,4.55
2008-09-17,4.44
2008-09-18,5.01
2008-09-19,5.12
2008-09-22,4.93
2008-09-23,5.19
2008-09-24,4.62
2008-09-25,4.61
2008-09-26,4.52
2008-09-29,4.15
2008-09-30,3.93
2008-10-01,3.78
2008-10-02,3.72
2008-10-03,3.55
2008-10-06,3.23
2008-10-07,2.92
2008-10-08,2.79
2008-10-09,2.26
2008-10-10,2.4
2008-10-13,2.7
2008-10-14,2.66
2008-10-15,2.26
2008-10-16,2.46
2008-10-17,2.55
2008-10-20,2.7
2008-10-21,2.66
2008-10-22,2.43
2008-10-23,2.44
2008-10-24,2.33
2008-10-27,2.2
2008-10-28,2.41
2008-10-29,2.29
2008-10-30,2.32
2008-10-31,2.29
2008-11-03,2.21
2008-11-04,2.13
2008-11-05,2.09
2008-11-06,1.5
2008-11-07,2.42
2008-11-10,1.95
2008-11-11,1.79
2008-11-12,1.51
2008-11-13,1.65
2008-11-14,1.37
2008-11-17,1.31
2008-11-18,1.23
2008-11-19,1.05
2008-11-20,0.92
2008-11-21,0.98
2008-11-24,1.0
2008-11-25,0.98
2008-11-26,1.4
2008-11-28,1.49
2008-12-01,1.02
2008-12-02,1.14
2008-12-03,1.17
2008-12-04,1.18
2008-12-05,1.24
2008-12-08,1.37
2008-12-09,1.43
2008-12-10,1.44
2008-12-11,1.42
2008-12-12,1.47
2008-12-15,1.37
2008-12-16,1.48
2008-12-17,1.63
2008-12-18,1.59
2008-12-19,1.65
2008-12-22,1.51
2008-12-23,1.41
2008-12-24,1.42
2008-12-26,1.48
2008-12-29,1.36
2008-12-30,1.33
2008-12-31,1.38
2009-01-02,1.61
2009-01-05,1.75
2009-01-06,2.11
2009-01-07,2.12
2009-01-08,2.18
2009-01-09,2.14
2009-01-12,1.42
2009-01-13,1.3
2009-01-14,1.19
2009-01-15,1.32
2009-01-16,1.29
2009-01-20,1.17
2009-01-21,1.27
2009-01-22,1.24
2009-01-23,1.33
2009-01-26,1.4
2009-01-27,1.43
2009-01-28,1.43
2009-01-29,1.34
2009-01-30,1.13
2009-02-02,1.21
2009-02-03,1.31
2009-02-04,1.21
2009-02-05,1.27
2009-02-06,1.26
2009-02-09,1.23
2009-02-10,1.17
2009-02-11,1.14
2009-02-12,1.15
2009-02-13,1.15
2009-02-17,1.07
2009-02-18,1.0
2009-02-19,1.0
2009-02-20,1.03
2009-02-23,1.01
2009-02-24,1.07
2009-02-25,1.01
2009-02-26,0.95
2009-02-27,1.0
2009-03-02,0.95
2009-03-03,0.9
2009-03-04,0.93
2009-03-05,0.86
2009-03-06,0.74
2009-03-09,0.78
2009-03-10,0.94
2009-03-11,0.88
2009-03-12,1.05
2009-03-13,0.99
2009-03-16,1.02
2009-03-17,1.06
2009-03-18,1.24
2009-03-19,1.23
2009-03-20,1.2
2009-03-23,1.36
2009-03-24,1.27
2009-03-25,1.34
2009-03-26,1.35
2009-03-27,1.26
2009-03-30,1.15
2009-03-31,1.21
2009-04-01,1.27
2009-04-02,1.33
2009-04-03,1.33
2009-04-06,1.3
2009-04-07,1.19
2009-04-08,1.61
2009-04-09,1.74
2009-04-13,1.85
2009-04-14,1.74
2009-04-15,1.83
2009-04-16,1.8
2009-04-17,1.75
2009-04-20,1.61
2009-04-21,1.73
2009-04-22,1.72
2009-04-23,2.1
2009-04-24,2.74
2009-04-27,2.95
2009-04-28,3.1
2009-04-29,3.2
2009-04-30,3.62
2009-05-01,4.02
2009-05-04,3.65
2009-05-05,3.97
2009-05-06,4.24
2009-05-07,3.82
2009-05-08,4.16
2009-05-11,4.17
2009-05-12,4.15
2009-05-13,3.6
2009-05-14,3.56
2009-05-15,3.47
2009-05-18,3.95
2009-05-19,3.96
2009-05-20,3.95
2009-05-21,3.69
2009-05-22,3.56
2009-05-26,3.81
2009-05-27,3.7
2009-05-28,3.68
2009-05-29,3.86
2009-06-01,3.88
2009-06-02,3.94
2009-06-03,3.99
2009-06-04,4.01
2009-06-05,3.98
2009-06-08,3.65
2009-06-09,3.82
2009-06-10,3.66
2009-06-11,3.49
2009-06-12,3.41
2009-06-15,3.08
2009-06-16,2.97
2009-06-17,2.98
2009-06-18,3.33
2009-06-19,3.27
2009-06-22,2.84
2009-06-23,3.02
2009-06-24,3.23
2009-06-25,3.4
2009-06-26,3.83
2009-06-29,3.79
2009-06-30,3.67
2009-07-01,3.74
2009-07-02,3.26
2009-07-06,3.12
2009-07-07,3.03
2009-07-08,2.94
2009-07-09,2.91
2009-07-10,2.86
2009-07-13,3.11
2009-07-14,3.2
2009-07-15,3.3
2009-07-16,3.35
2009-07-17,3.42
2009-07-20,3.65
2009-07-21,3.49
2009-07-22,3.49
2009-07-23,3.61
2009-07-24,3.51
2009-07-27,3.64
2009-07-28,3.54
2009-07-29,3.54
2009-07-30,3.56
2009-07-31,3.92
2009-08-03,3.83
2009-08-04,3.68
2009-08-05,3.73
2009-08-06,3.5
2009-08-07,3.61
2009-08-10,3.68
2009-08-11,3.56
2009-08-12,3.75
2009-08-13,3.7
2009-08-14,3.5
2009-08-17,3.34
2009-08-18,3.36
2009-08-19,3.56
2009-08-20,3.41
2009-08-21,3.46
2009-08-24,3.56
2009-08-25,3.88
2009-08-26,4.07
2009-08-27,4.06
2009-08-28,3.87
2009-08-31,3.96
2009-09-01,3.77
2009-09-02,3.71
2009-09-03,3.87
2009-09-04,3.8
2009-09-08,3.78
2009-09-09,4.02
2009-09-10,4.02
2009-09-11,4.0
2009-09-14,4.04
2009-09-15,4.02
2009-09-16,4.59
2009-09-17,4.36
2009-09-18,4.64
2009-09-21,4.67
2009-09-22,4.56
2009-09-23,4.53
2009-09-24,4.48
2009-09-25,4.4
2009-09-28,4.27
2009-09-29,4.29
2009-09-30,4.22
2009-10-01,4.02
2009-10-02,3.85
2009-10-05,3.93
2009-10-06,4.13
2009-10-07,4.05
2009-10-08,4.32
2009-10-09,4.42
2009-10-12,4.43
2009-10-13,4.43
2009-10-14,4.43
2009-10-15,4.43
2009-10-16,4.29
2009-10-19,4.06
2009-10-20,4.03
2009-10-21,4.09
2009-10-22,4.1
2009-10-23,3.95
2009-10-26,3.92
2009-10-27,3.74
2009-10-28,3.58
2009-10-29,3.61
2009-10-30,3.11
2009-11-02,2.96
2009-11-03,2.96
2009-11-04,2.95
2009-11-05,3.1
2009-11-06,3.02
2009-11-09,3.15
2009-11-10,3.03
2009-11-11,3.04
2009-11-12,2.87
2009-11-13,2.86
2009-11-16,2.95
2009-11-17,2.84
2009-11-18,2.85
2009-11-19,2.74
2009-11-20,2.41
2009-11-23,2.3
2009-11-24,2.36
2009-11-25,2.37
2009-11-27,2.29
2009-11-30,2.17
2009-12-01,2.16
2009-12-02,2.17
2009-12-03,2.17
2009-12-04,2.34
2009-12-07,2.44
2009-12-08,2.39
2009-12-09,2.37
2009-12-10,2.48
2009-12-11,2.58
2009-12-14,2.7
2009-12-15,2.59
2009-12-16,2.64
2009-12-17,2.58
2009-12-18,2.54
2009-12-21,2.68
2009-12-22,2.69
2009-12-23,2.35
2009-12-24,2.29
2009-12-28,2.19
2009-12-29,2.14
2009-12-30,2.11
2009-12-31,2.09
2010-01-04,2.42
2010-01-05,2.43
2010-01-06,2.59
2010-01-07,2.59
2010-01-08,2.77
2010-01-11,2.75
2010-01-12,2.8
2010-01-13,2.96
2010-01-14,3.0
2010-01-15,3.03
2010-01-19,3.14
2010-01-20,3.11
2010-01-21,3.08
2010-01-22,3.03
2010-01-25,2.93
2010-01-26,2.79
2010-01-27,2.88
2010-01-28,2.76
2010-01-29,2.79
2010-02-01,2.7
2010-02-02,2.66
2010-02-03,2.74
2010-02-04,2.66
2010-02-05,2.66
2010-02-08,2.63
2010-02-09,2.77
2010-02-10,3.08
2010-02-11,3.05
2010-02-12,3.13
2010-02-16,3.2
2010-02-17,3.29
2010-02-18,3.76
2010-02-19,3.82
2010-02-22,3.62
2010-02-23,3.7
2010-02-24,3.55
2010-02-25,3.5
2010-02-26,3.62
2010-03-01,3.88
2010-03-02,3.8
2010-03-03,3.87
2010-03-04,4.13
2010-03-05,4.17
2010-03-08,4.5
2010-03-09,4.34
2010-03-10,4.51
2010-03-11,4.49
2010-03-12,4.5
2010-03-15,4.27
2010-03-16,4.24
2010-03-17,4.29
2010-03-18,4.43
2010-03-19,4.24
2010-03-22,4.84
2010-03-23,4.76
2010-03-24,5.0
2010-03-25,5.18
2010-03-26,5.25
2010-03-29,5.28
2010-03-30,5.27
2010-03-31,5.3
2010-04-01,5.33
2010-04-05,5.8
2010-04-06,5.69
2010-04-07,5.75
2010-04-08,5.94
2010-04-09,5.99
2010-04-12,6.22
2010-04-13,6.31
2010-04-14,6.33
2010-04-15,5.99
2010-04-16,5.7
2010-04-19,5.5
2010-04-20,5.77
2010-04-21,5.75
2010-04-22,6.01
2010-04-23,6.29
2010-04-26,6.34
2010-04-27,5.84
2010-04-28,5.61
2010-04-29,5.91
2010-04-30,5.43
2010-05-03,5.41
2010-05-04,4.97
2010-05-05,4.95
2010-05-06,4.61
2010-05-07,4.36
2010-05-10,4.77
2010-05-11,4.86
2010-05-12,5.27
2010-05-13,5.14
2010-05-14,4.79
2010-05-17,4.62
2010-05-18,4.46
2010-05-19,4.71
2010-05-20,4.6
2010-05-21,4.65
2010-05-24,4.47
2010-05-25,4.31
2010-05-26,4.5
2010-05-27,4.84
2010-05-28,4.84
2010-06-01,4.78
2010-06-02,4.95
2010-06-03,4.98
2010-06-04,4.49
2010-06-07,4.18
2010-06-08,4.01
2010-06-09,4.0
2010-06-10,4.16
