Date,RFP
2018-07-13,11.25
2018-07-16,11.35
2018-07-17,11.45
2018-07-18,11.6
2018-07-19,11.6
2018-07-20,11.0
2018-07-23,10.85
2018-07-24,10.75
2018-07-25,10.3
2018-07-26,10.65
2018-07-27,10.25
2018-07-30,10.25
2018-07-31,10.15
2018-08-01,10.5
2018-08-02,12.45
2018-08-03,12.3
2018-08-06,12.5
2018-08-07,12.4
2018-08-08,12.55
2018-08-09,12.6
2018-08-10,12.65
2018-08-13,12.25
2018-08-14,12.25
2018-08-15,12.15
2018-08-16,12.4
2018-08-17,12.8
2018-08-20,12.9
2018-08-21,13.15
2018-08-22,13.0
2018-08-23,13.15
2018-08-24,13.15
2018-08-27,13.45
2018-08-28,13.7
2018-08-29,13.8
2018-08-30,13.9
2018-08-31,13.75
2018-09-04,14.3
2018-09-05,14.35
2018-09-06,14.4
2018-09-07,14.25
2018-09-10,14.45
2018-09-11,14.7
2018-09-12,15.1
2018-09-13,15.3
2018-09-14,14.8
2018-09-17,14.55
2018-09-18,14.6
2018-09-19,13.95
2018-09-20,13.8
2018-09-21,13.8
2018-09-24,13.8
2018-09-25,13.75
2018-09-26,13.9
2018-09-27,13.45
2018-09-28,12.95
2018-10-01,12.89
2018-10-02,12.68
2018-10-03,13.78
2018-10-04,13.09
2018-10-05,12.87
2018-10-08,12.65
2018-10-09,12.65
2018-10-10,12.1
2018-10-11,11.93
2018-10-12,11.85
2018-10-15,11.73
2018-10-16,11.91
2018-10-17,11.88
2018-10-18,11.85
2018-10-19,11.72
2018-10-22,11.81
2018-10-23,11.71
2018-10-24,11.32
2018-10-25,11.73
2018-10-26,11.29
2018-10-29,11.11
2018-10-30,11.16
2018-10-31,11.27
2018-11-01,13.66
2018-11-02,13.65
2018-11-05,13.58
2018-11-06,13.19
2018-11-07,13.44
2018-11-08,12.85
2018-11-09,12.32
2018-11-12,12.01
2018-11-13,12.02
2018-11-14,12.15
2018-11-15,12.07
2018-11-16,11.8
2018-11-19,11.34
2018-11-20,10.97
2018-11-21,11.04
2018-11-23,10.63
2018-11-26,10.87
2018-11-27,10.88
2018-11-28,11.15
2018-11-29,11.34
2018-11-30,10.97
2018-12-03,11.34
2018-12-04,11.01
2018-12-06,9.67
2018-12-07,9.46
2018-12-10,9.19
2018-12-11,9.14
2018-12-12,9.22
2018-12-13,8.94
2018-12-14,8.71
2018-12-17,8.38
2018-12-18,8.5
2018-12-19,8.41
2018-12-20,7.95
2018-12-21,7.57
2018-12-24,7.39
2018-12-26,7.7
2018-12-27,7.56
2018-12-28,7.81
2018-12-31,7.93
2019-01-02,8.09
2019-01-03,7.91
2019-01-04,8.27
2019-01-07,8.42
2019-01-08,8.45
2019-01-09,9.03
2019-01-10,9.36
2019-01-11,9.39
2019-01-14,9.35
2019-01-15,9.34
2019-01-16,9.34
2019-01-17,9.52
2019-01-18,9.66
2019-01-22,9.21
2019-01-23,8.89
2019-01-24,8.93
2019-01-25,9.11
2019-01-28,9.26
2019-01-29,9.19
2019-01-30,9.24
2019-01-31,7.8
2019-02-01,7.66
2019-02-04,7.92
2019-02-05,8.03
2019-02-06,8.07
2019-02-07,8.0
2019-02-08,7.96
2019-02-11,7.98
2019-02-12,8.44
2019-02-13,8.41
2019-02-14,8.52
2019-02-15,8.4
2019-02-19,8.51
2019-02-20,8.58
2019-02-21,8.42
2019-02-22,8.53
2019-02-25,8.55
2019-02-26,8.38
2019-02-27,8.22
2019-02-28,8.16
2019-03-01,8.08
2019-03-04,8.15
2019-03-05,8.03
2019-03-06,7.71
2019-03-07,7.65
2019-03-08,7.78
2019-03-11,7.99
2019-03-12,8.06
2019-03-13,7.95
2019-03-14,7.78
2019-03-15,7.79
2019-03-18,7.96
2019-03-19,8.04
2019-03-20,8.13
2019-03-21,8.16
2019-03-22,7.89
2019-03-25,7.78
2019-03-26,7.77
2019-03-27,7.88
2019-03-28,7.99
2019-03-29,7.9
2019-04-01,8.09
2019-04-02,8.06
2019-04-03,7.95
2019-04-04,8.01
2019-04-05,8.05
2019-04-08,7.81
2019-04-09,7.71
2019-04-10,7.78
2019-04-11,7.85
2019-04-12,7.84
2019-04-15,7.87
2019-04-16,8.05
2019-04-17,7.89
2019-04-18,7.87
2019-04-22,7.51
2019-04-23,7.64
2019-04-24,7.93
2019-04-25,7.65
2019-04-26,7.74
2019-04-29,7.83
2019-04-30,7.91
2019-05-01,7.73
2019-05-02,7.34
2019-05-03,7.64
2019-05-06,7.58
2019-05-07,7.2
2019-05-08,7.36
2019-05-09,7.04
2019-05-10,6.92
2019-05-13,6.64
2019-05-14,6.83
2019-05-15,6.89
2019-05-16,6.89
2019-05-17,6.79
2019-05-20,6.65
2019-05-21,6.63
2019-05-22,6.65
2019-05-23,6.51
2019-05-24,6.61
2019-05-28,6.66
2019-05-29,6.5
2019-05-30,6.58
2019-05-31,6.43
2019-06-03,6.16
2019-06-04,6.39
2019-06-05,6.26
2019-06-06,6.12
2019-06-07,6.19
2019-06-10,6.16
2019-06-11,6.18
2019-06-12,6.13
2019-06-13,6.17
2019-06-14,6.09
2019-06-17,6.12
2019-06-18,6.16
2019-06-19,6.32
2019-06-20,6.2
2019-06-21,6.44
2019-06-24,6.25
2019-06-25,6.22
2019-06-26,6.29
2019-06-27,6.53
2019-06-28,7.2
2019-07-01,7.11
2019-07-02,7.02
2019-07-03,7.0
2019-07-05,7.01
2019-07-08,7.02
2019-07-09,6.82
2019-07-10,6.72
2019-07-11,6.73
2019-07-12,6.98
2019-07-15,6.98
2019-07-16,6.98
2019-07-17,6.74
2019-07-18,6.7
2019-07-19,6.87
2019-07-22,6.54
2019-07-23,6.71
2019-07-24,6.83
2019-07-25,6.51
2019-07-26,6.28
2019-07-29,6.1
2019-07-30,6.4
2019-07-31,6.1
2019-08-01,5.75
2019-08-02,5.32
2019-08-05,5.06
2019-08-06,5.1
2019-08-07,4.98
2019-08-08,5.14
2019-08-09,5.0
2019-08-12,4.69
2019-08-13,4.76
2019-08-14,4.65
2019-08-15,4.73
2019-08-16,4.71
2019-08-19,4.6
2019-08-20,4.51
2019-08-21,4.54
2019-08-22,4.48
2019-08-23,4.3
2019-08-26,4.28
2019-08-27,4.26
2019-08-28,4.27
2019-08-29,4.47
2019-08-30,4.28
2019-09-03,4.26
2019-09-04,4.39
2019-09-05,4.54
2019-09-06,4.55
2019-09-09,4.74
2019-09-10,4.77
2019-09-11,5.12
2019-09-12,5.1
2019-09-13,5.14
2019-09-16,5.36
2019-09-17,5.3
2019-09-18,4.89
2019-09-19,4.67
2019-09-20,4.97
2019-09-23,5.06
2019-09-24,4.88
2019-09-25,4.87
2019-09-26,4.71
2019-09-27,4.75
2019-09-30,4.7
2019-10-01,4.48
2019-10-02,4.57
2019-10-03,4.58
2019-10-04,4.59
2019-10-07,4.63
2019-10-08,4.57
2019-10-09,4.16
2019-10-10,4.37
2019-10-11,4.52
2019-10-14,4.46
2019-10-15,4.44
2019-10-16,4.45
2019-10-17,4.54
2019-10-18,4.5
2019-10-21,4.58
2019-10-22,4.63
2019-10-23,4.72
2019-10-24,4.59
2019-10-25,4.66
2019-10-28,4.77
2019-10-29,4.64
2019-10-30,4.56
2019-10-31,3.62
2019-11-01,3.66
2019-11-04,3.68
2019-11-05,3.92
2019-11-06,4.02
2019-11-07,3.92
2019-11-08,3.88
2019-11-11,3.92
2019-11-12,3.93
2019-11-13,3.95
2019-11-14,4.11
2019-11-15,4.07
2019-11-18,3.71
2019-11-19,3.63
2019-11-20,3.41
2019-11-21,3.61
2019-11-22,3.69
2019-11-25,3.86
2019-11-26,3.9
2019-11-27,3.97
2019-11-29,4.01
2019-12-02,3.91
2019-12-03,3.87
2019-12-04,4.03
2019-12-05,4.14
2019-12-06,4.15
2019-12-09,4.11
2019-12-10,4.09
2019-12-11,3.99
2019-12-12,4.15
2019-12-13,4.05
2019-12-16,4.11
2019-12-17,3.96
2019-12-18,3.97
2019-12-19,3.97
2019-12-20,4.01
2019-12-23,3.94
2019-12-24,4.19
2019-12-26,4.27
2019-12-27,4.08
2019-12-30,4.1
2019-12-31,4.2
2020-01-02,4.25
2020-01-03,4.1
2020-01-06,4.04
2020-01-07,4.03
2020-01-08,4.07
2020-01-09,4.03
2020-01-10,4.01
2020-01-13,4.1
2020-01-14,4.31
2020-01-15,4.35
2020-01-16,4.42
2020-01-17,4.49
2020-01-21,4.44
2020-01-22,4.25
2020-01-23,4.15
2020-01-24,4.05
2020-01-27,4.03
2020-01-28,4.12
2020-01-29,3.77
2020-01-30,3.33
2020-01-31,3.49
2020-02-03,3.19
2020-02-04,3.02
2020-02-05,3.18
2020-02-06,3.21
2020-02-07,3.17
2020-02-10,3.11
2020-02-11,3.12
2020-02-12,3.14
2020-02-13,3.13
2020-02-14,3.16
2020-02-18,3.15
2020-02-19,3.13
2020-02-20,3.08
2020-02-21,3.01
2020-02-24,2.91
2020-02-25,2.8
2020-02-26,2.75
2020-02-27,2.64
2020-02-28,2.66
2020-03-02,2.87
2020-03-03,2.87
2020-03-04,2.87
2020-03-05,2.65
2020-03-06,2.48
2020-03-09,2.17
2020-03-10,2.12
2020-03-11,2.02
2020-03-12,1.83
2020-03-13,2.01
2020-03-16,1.91
2020-03-17,1.82
2020-03-18,1.6
2020-03-19,1.63
2020-03-20,1.35
2020-03-23,1.31
2020-03-24,1.44
2020-03-25,1.48
2020-03-26,1.53
2020-03-27,1.42
2020-03-30,1.3
2020-03-31,1.26
2020-04-01,1.17
2020-04-02,1.27
2020-04-03,1.22
2020-04-06,1.41
2020-04-07,1.36
2020-04-08,1.39
2020-04-09,1.67
2020-04-13,1.65
2020-04-14,1.65
2020-04-15,1.54
2020-04-16,1.38
2020-04-17,1.62
2020-04-20,1.57
2020-04-21,1.51
2020-04-22,1.58
2020-04-23,1.62
2020-04-24,1.61
2020-04-27,1.93
2020-04-28,2.21
2020-04-29,2.37
2020-04-30,2.41
2020-05-01,2.04
2020-05-04,1.91
2020-05-05,1.79
2020-05-06,1.81
2020-05-07,1.89
2020-05-08,2.1
