Date,HSC
1989-06-22,6.0625
1989-06-23,6.0
1989-06-26,6.0
1989-06-27,6.0
1989-06-28,6.0625
1989-06-29,6.03125
1989-06-30,6.0
1989-07-03,6.0625
1989-07-05,6.0
1989-07-06,6.125
1989-07-07,6.25
1989-07-10,6.125
1989-07-11,6.03125
1989-07-12,6.0
1989-07-13,6.15625
1989-07-14,6.09375
1989-07-17,6.125
1989-07-18,6.09375
1989-07-19,6.09375
1989-07-20,6.1875
1989-07-21,6.125
1989-07-24,6.125
1989-07-25,6.15625
1989-07-26,6.125
1989-07-27,6.15625
1989-07-28,6.125
1989-07-31,6.125
1989-08-01,6.125
1989-08-02,6.09375
1989-08-03,6.0
1989-08-04,6.0
1989-08-07,5.96875
1989-08-08,5.96875
1989-08-09,5.96875
1989-08-10,5.90625
1989-08-11,5.8125
1989-08-14,5.84375
1989-08-15,5.84375
1989-08-16,5.84375
1989-08-17,5.8125
1989-08-18,5.8125
1989-08-21,5.78125
1989-08-22,5.75
1989-08-23,5.71875
1989-08-24,5.75
1989-08-25,5.75
1989-08-28,5.75
1989-08-29,5.6875
1989-08-30,5.71875
1989-08-31,5.65625
1989-09-01,5.96875
1989-09-05,5.84375
1989-09-06,5.78125
1989-09-07,5.75
1989-09-08,5.75
1989-09-11,5.6875
1989-09-12,5.78125
1989-09-13,6.375
1989-09-14,6.25
1989-09-15,6.5
1989-09-18,6.5
1989-09-19,6.5
1989-09-20,6.5
1989-09-21,6.53125
1989-09-22,6.46875
1989-09-25,6.40625
1989-09-26,6.375
1989-09-27,6.375
1989-09-28,6.375
1989-09-29,6.40625
1989-10-02,6.375
1989-10-03,6.375
1989-10-04,6.4375
1989-10-05,6.4375
1989-10-06,6.4375
1989-10-09,6.4375
1989-10-10,6.375
1989-10-11,6.34375
1989-10-12,6.40625
1989-10-13,5.875
1989-10-16,5.9375
1989-10-17,6.25
1989-10-18,6.5
1989-10-19,6.375
1989-10-20,6.53125
1989-10-23,6.53125
1989-10-24,6.5
1989-10-25,6.65625
1989-10-26,6.625
1989-10-27,6.53125
1989-10-30,6.46875
1989-10-31,6.46875
1989-11-01,6.46875
1989-11-02,6.5
1989-11-03,6.46875
1989-11-06,6.5
1989-11-07,6.5
1989-11-08,6.46875
1989-11-09,6.5
1989-11-10,6.5
1989-11-13,6.5625
1989-11-14,7.375
1989-11-15,7.625
1989-11-16,7.5
1989-11-17,7.4375
1989-11-20,6.90625
1989-11-21,6.8125
1989-11-22,7.125
1989-11-24,7.125
1989-11-27,7.3125
1989-11-28,7.15625
1989-11-29,7.09375
1989-11-30,7.0625
1989-12-01,7.0625
1989-12-04,7.0
1989-12-05,7.0
1989-12-06,6.90625
1989-12-07,6.875
1989-12-08,6.8125
1989-12-11,6.78125
1989-12-12,6.84375
1989-12-13,6.8125
1989-12-14,7.0
1989-12-15,6.875
1989-12-18,6.71875
1989-12-19,6.53125
1989-12-20,6.5
1989-12-21,6.46875
1989-12-22,6.5625
1989-12-26,6.59375
1989-12-27,6.4375
1989-12-28,6.34375
1989-12-29,6.375
1990-01-02,6.5
1990-01-03,6.53125
1990-01-04,6.5
1990-01-05,6.59375
1990-01-08,6.5
1990-01-09,6.5
1990-01-10,6.375
1990-01-11,6.1875
1990-01-12,6.0625
1990-01-15,6.0625
1990-01-16,6.09375
1990-01-17,6.0
1990-01-18,5.9375
1990-01-19,5.90625
1990-01-22,5.75
1990-01-23,5.5625
1990-01-24,5.5625
1990-01-25,5.4375
1990-01-26,5.3125
1990-01-29,5.375
1990-01-30,5.75
1990-01-31,5.90625
1990-02-01,6.46875
1990-02-02,6.46875
1990-02-05,6.375
1990-02-06,6.125
1990-02-07,6.25
1990-02-08,6.5
1990-02-09,6.53125
1990-02-12,6.375
1990-02-13,6.15625
1990-02-14,6.0
1990-02-15,6.15625
1990-02-16,6.0625
1990-02-20,5.8125
1990-02-21,5.90625
1990-02-22,6.0
1990-02-23,5.84375
1990-02-26,5.90625
1990-02-27,6.03125
1990-02-28,6.375
1990-03-01,6.1875
1990-03-02,6.21875
1990-03-05,6.125
1990-03-06,6.125
1990-03-07,6.1875
1990-03-08,6.21875
1990-03-09,6.15625
1990-03-12,6.34375
1990-03-13,6.3125
1990-03-14,6.21875
1990-03-15,6.28125
1990-03-16,6.28125
1990-03-19,6.375
1990-03-20,6.6875
1990-03-21,6.8125
1990-03-22,6.53125
1990-03-23,6.625
1990-03-26,6.5
1990-03-27,6.375
1990-03-28,6.34375
1990-03-29,6.28125
1990-03-30,6.3125
1990-04-02,6.3125
1990-04-03,6.28125
1990-04-04,6.25
1990-04-05,6.3125
1990-04-06,6.375
1990-04-09,6.4375
1990-04-10,6.34375
1990-04-11,6.375
1990-04-12,6.375
1990-04-16,6.1875
1990-04-17,6.09375
1990-04-18,6.03125
1990-04-19,6.0625
1990-04-20,5.90625
1990-04-23,5.84375
1990-04-24,5.75
1990-04-25,5.75
1990-04-26,5.78125
1990-04-27,5.78125
1990-04-30,5.8125
1990-05-01,5.875
1990-05-02,5.96875
1990-05-03,6.0
1990-05-04,5.96875
1990-05-07,5.96875
1990-05-08,6.0
1990-05-09,6.0
1990-05-10,6.0
1990-05-11,6.0
1990-05-14,5.90625
1990-05-15,5.90625
1990-05-16,5.9375
1990-05-17,5.875
1990-05-18,5.875
1990-05-21,5.90625
1990-05-22,5.90625
1990-05-23,6.0
1990-05-24,6.125
1990-05-25,6.15625
1990-05-29,6.125
1990-05-30,6.09375
1990-05-31,6.09375
1990-06-01,6.03125
1990-06-04,5.9375
1990-06-05,6.0
1990-06-06,5.90625
1990-06-07,5.84375
1990-06-08,5.875
1990-06-11,5.90625
1990-06-12,5.9375
1990-06-13,5.90625
1990-06-14,5.875
1990-06-15,5.8125
1990-06-18,5.8125
1990-06-19,5.78125
1990-06-20,5.875
1990-06-21,5.78125
1990-06-22,5.875
1990-06-25,5.96875
1990-06-26,6.0
1990-06-27,5.90625
1990-06-28,5.9375
1990-06-29,5.90625
1990-07-02,5.96875
1990-07-03,5.9375
1990-07-05,6.03125
1990-07-06,6.0625
1990-07-09,6.09375
1990-07-10,5.96875
1990-07-11,6.0
1990-07-12,5.96875
1990-07-13,6.0
1990-07-16,6.0
1990-07-17,6.0
1990-07-18,6.0
1990-07-19,5.96875
1990-07-20,5.9375
1990-07-23,5.84375
1990-07-24,6.03125
1990-07-25,5.9375
1990-07-26,5.90625
1990-07-27,5.96875
1990-07-30,5.90625
1990-07-31,5.875
1990-08-01,5.78125
1990-08-02,5.71875
1990-08-03,5.53125
1990-08-06,5.3125
1990-08-07,5.21875
1990-08-08,5.28125
1990-08-09,5.78125
1990-08-10,5.625
1990-08-13,5.78125
1990-08-14,5.84375
1990-08-15,5.8125
1990-08-16,5.6875
1990-08-17,5.6875
1990-08-20,5.6875
1990-08-21,5.5625
1990-08-22,5.5625
1990-08-23,5.40625
1990-08-24,5.5
1990-08-27,5.46875
1990-08-28,5.40625
1990-08-29,5.53125
1990-08-30,5.46875
1990-08-31,5.125
1990-09-04,5.34375
1990-09-05,5.34375
1990-09-06,5.3125
1990-09-07,5.4375
1990-09-10,5.53125
1990-09-11,5.53125
1990-09-12,5.5625
1990-09-13,5.59375
1990-09-14,5.625
1990-09-17,5.65625
1990-09-18,5.6875
1990-09-19,5.6875
1990-09-20,5.75
1990-09-21,5.75
1990-09-24,5.71875
1990-09-25,5.6875
1990-09-26,5.5625
1990-09-27,5.25
1990-09-28,5.25
1990-10-01,5.3125
1990-10-02,5.40625
1990-10-03,5.4375
1990-10-04,5.40625
1990-10-05,5.40625
1990-10-08,5.375
1990-10-09,5.125
1990-10-10,5.03125
1990-10-11,4.6875
1990-10-12,4.75
1990-10-15,4.6875
1990-10-16,4.5
1990-10-17,4.5
1990-10-18,4.65625
1990-10-19,4.5
1990-10-22,4.5
1990-10-23,4.5625
1990-10-24,4.75
1990-10-25,4.875
1990-10-26,4.9375
1990-10-29,5.0
1990-10-30,4.9375
1990-10-31,4.96875
1990-11-01,4.6875
1990-11-02,4.8125
1990-11-05,4.84375
1990-11-06,4.8125
1990-11-07,4.78125
1990-11-08,4.75
1990-11-09,4.78125
1990-11-12,5.25
1990-11-13,5.375
1990-11-14,5.4375
1990-11-15,5.375
1990-11-16,5.125
1990-11-19,5.125
1990-11-20,5.125
1990-11-21,5.15625
1990-11-23,5.09375
1990-11-26,5.15625
1990-11-27,5.125
1990-11-28,5.125
1990-11-29,5.125
1990-11-30,5.28125
1990-12-03,5.28125
1990-12-04,5.3125
1990-12-05,5.34375
1990-12-06,5.3125
1990-12-07,5.15625
1990-12-10,5.15625
1990-12-11,5.375
1990-12-12,5.5
1990-12-13,5.5625
1990-12-14,5.5
1990-12-17,5.375
1990-12-18,5.5
1990-12-19,5.59375
1990-12-20,5.78125
1990-12-21,5.875
1990-12-24,5.875
1990-12-26,5.875
1990-12-27,5.875
1990-12-28,6.03125
1990-12-31,6.5
1991-01-02,6.0
1991-01-03,5.8125
1991-01-04,5.875
1991-01-07,5.78125
1991-01-08,5.8125
1991-01-09,5.84375
1991-01-10,5.75
1991-01-11,5.96875
1991-01-14,6.0
1991-01-15,6.125
1991-01-16,6.28125
1991-01-17,6.40625
1991-01-18,6.25
1991-01-21,6.21875
1991-01-22,6.375
1991-01-23,6.34375
1991-01-24,6.375
1991-01-25,6.25
1991-01-28,6.3125
1991-01-29,6.28125
1991-01-30,6.375
1991-01-31,6.5625
1991-02-01,6.6875
1991-02-04,6.53125
1991-02-05,6.5
1991-02-06,6.65625
1991-02-07,6.6875
1991-02-08,6.6875
1991-02-11,6.84375
1991-02-12,6.8125
1991-02-13,6.75
1991-02-14,6.46875
1991-02-15,6.75
1991-02-19,6.65625
1991-02-20,6.53125
1991-02-21,6.6875
1991-02-22,6.6875
1991-02-25,6.5625
1991-02-26,6.5
1991-02-27,6.375
1991-02-28,6.3125
1991-03-01,6.21875
1991-03-04,6.5
1991-03-05,6.75
1991-03-06,6.625
1991-03-07,6.5
1991-03-08,6.375
1991-03-11,6.53125
1991-03-12,6.4375
1991-03-13,6.5625
1991-03-14,6.59375
1991-03-15,6.5
1991-03-18,6.4375
1991-03-19,6.34375
1991-03-20,6.28125
1991-03-21,6.25
1991-03-22,6.21875
1991-03-25,6.28125
1991-03-26,6.34375
1991-03-27,6.46875
1991-03-28,6.46875
1991-04-01,6.40625
1991-04-02,6.625
1991-04-03,6.65625
1991-04-04,6.59375
1991-04-05,6.5
1991-04-08,6.53125
1991-04-09,6.4375
1991-04-10,6.40625
1991-04-11,6.40625
1991-04-12,6.3125
1991-04-15,6.375
1991-04-16,6.40625
1991-04-17,6.3125
1991-04-18,6.625
1991-04-19,6.59375
1991-04-22,6.5625
1991-04-23,6.59375
1991-04-24,6.625
1991-04-25,6.75
1991-04-26,6.875
1991-04-29,6.90625
1991-04-30,6.90625
1991-05-01,7.1875
1991-05-02,7.1875
1991-05-03,7.03125
1991-05-06,6.84375
1991-05-07,6.875
1991-05-08,6.9375
1991-05-09,7.0
1991-05-10,7.0
1991-05-13,7.0625
1991-05-14,7.34375
1991-05-15,7.1875
1991-05-16,7.3125
1991-05-17,7.40625
1991-05-20,7.25
1991-05-21,7.28125
1991-05-22,7.28125
1991-05-23,7.40625
1991-05-24,7.4375
1991-05-28,7.4375
1991-05-29,7.5
1991-05-30,7.5
1991-05-31,7.46875
1991-06-03,7.5625
1991-06-04,7.5625
1991-06-05,7.4375
1991-06-06,7.3125
1991-06-07,7.34375
1991-06-10,7.28125
1991-06-11,7.3125
1991-06-12,7.25
1991-06-13,7.3125
1991-06-14,7.34375
1991-06-17,7.40625
1991-06-18,7.28125
1991-06-19,7.25
1991-06-20,7.25
1991-06-21,7.28125
1991-06-24,7.1875
1991-06-25,7.125
1991-06-26,7.03125
1991-06-27,6.9375
1991-06-28,6.875
1991-07-01,7.0
1991-07-02,7.25
1991-07-03,7.21875
1991-07-05,7.25
1991-07-08,7.25
1991-07-09,7.15625
1991-07-10,7.09375
1991-07-11,7.125
1991-07-12,7.125
1991-07-15,7.15625
1991-07-16,7.1875
1991-07-17,7.1875
1991-07-18,7.15625
1991-07-19,7.21875
1991-07-22,7.21875
1991-07-23,7.21875
1991-07-24,7.21875
1991-07-25,6.96875
1991-07-26,7.25
1991-07-29,7.125
1991-07-30,6.96875
1991-07-31,6.96875
1991-08-01,6.9375
1991-08-02,7.03125
1991-08-05,7.0625
1991-08-06,7.15625
1991-08-07,7.15625
1991-08-08,7.25
1991-08-09,7.0625
1991-08-12,7.09375
1991-08-13,7.0
1991-08-14,7.25
1991-08-15,7.15625
1991-08-16,6.96875
1991-08-19,6.84375
1991-08-20,6.9375
1991-08-21,7.03125
1991-08-22,7.0625
1991-08-23,7.25
1991-08-26,7.34375
1991-08-27,7.375
1991-08-28,7.25
1991-08-29,7.34375
1991-08-30,7.3125
1991-09-03,7.25
1991-09-04,7.1875
1991-09-05,7.1875
1991-09-06,7.125
1991-09-09,7.0625
1991-09-10,7.0625
1991-09-11,7.0625
1991-09-12,7.0
1991-09-13,7.0
1991-09-16,6.9375
1991-09-17,7.0
1991-09-18,7.0
1991-09-19,7.0625
1991-09-20,7.0625
1991-09-23,6.90625
1991-09-24,7.09375
1991-09-25,7.125
1991-09-26,7.09375
1991-09-27,7.15625
1991-09-30,7.21875
1991-10-01,7.0625
1991-10-02,7.15625
1991-10-03,7.0625
1991-10-04,7.0
1991-10-07,7.0
1991-10-08,6.96875
1991-10-09,6.96875
1991-10-10,6.8125
1991-10-11,6.71875
1991-10-14,6.375
1991-10-15,6.375
1991-10-16,6.34375
1991-10-17,6.25
1991-10-18,6.15625
1991-10-21,6.0
1991-10-22,6.0625
1991-10-23,6.1875
1991-10-24,6.5
1991-10-25,6.4375
1991-10-28,6.375
1991-10-29,6.3125
1991-10-30,6.5
1991-10-31,6.5625
1991-11-01,6.65625
1991-11-04,6.65625
1991-11-05,6.75
1991-11-06,6.875
1991-11-07,7.09375
1991-11-08,7.03125
1991-11-11,6.96875
1991-11-12,7.125
1991-11-13,7.125
1991-11-14,7.25
1991-11-15,7.34375
1991-11-18,7.25
1991-11-19,7.09375
1991-11-20,6.96875
1991-11-21,6.9375
1991-11-22,7.03125
1991-11-25,7.125
1991-11-26,7.09375
1991-11-27,7.21875
1991-11-29,7.28125
1991-12-02,7.25
1991-12-03,7.1875
1991-12-04,7.15625
1991-12-05,7.28125
1991-12-06,7.4375
1991-12-09,7.46875
1991-12-10,7.46875
1991-12-11,7.3125
1991-12-12,7.375
1991-12-13,7.28125
1991-12-16,7.09375
1991-12-17,7.0
1991-12-18,7.0
1991-12-19,6.9375
1991-12-20,6.84375
1991-12-23,7.0625
1991-12-24,7.25
1991-12-26,7.4375
1991-12-27,7.46875
1991-12-30,7.53125
1991-12-31,7.4375
1992-01-02,7.15625
1992-01-03,7.21875
1992-01-06,7.3125
1992-01-07,7.1875
1992-01-08,7.0625
1992-01-09,7.0625
1992-01-10,7.15625
1992-01-13,7.125
1992-01-14,7.3125
1992-01-15,7.4375
1992-01-16,7.59375
1992-01-17,7.59375
1992-01-20,7.8125
1992-01-21,7.53125
1992-01-22,7.375
1992-01-23,7.5
1992-01-24,7.75
1992-01-27,7.75
1992-01-28,8.0
1992-01-29,7.875
1992-01-30,7.875
1992-01-31,7.875
1992-02-03,8.09375
1992-02-04,8.25
1992-02-05,8.5625
1992-02-06,8.46875
1992-02-07,8.4375
1992-02-10,8.46875
1992-02-11,8.4375
1992-02-12,8.46875
1992-02-13,8.4375
1992-02-14,8.75
1992-02-18,8.84375
1992-02-19,8.875
1992-02-20,9.53125
1992-02-21,9.25
1992-02-24,9.0625
1992-02-25,9.0
1992-02-26,8.9375
1992-02-27,8.78125
1992-02-28,8.75
1992-03-02,8.84375
1992-03-03,8.875
1992-03-04,8.78125
1992-03-05,8.75
1992-03-06,8.65625
1992-03-09,8.65625
1992-03-10,8.8125
1992-03-11,8.90625
1992-03-12,9.0
1992-03-13,8.96875
1992-03-16,8.875
1992-03-17,8.9375
1992-03-18,8.9375
1992-03-19,8.96875
1992-03-20,8.8125
1992-03-23,8.96875
1992-03-24,8.96875
1992-03-25,9.09375
1992-03-26,9.09375
1992-03-27,8.90625
1992-03-30,8.875
1992-03-31,8.9375
1992-04-01,9.0625
1992-04-02,8.90625
1992-04-03,9.09375
1992-04-06,9.25
1992-04-07,9.1875
1992-04-08,9.25
1992-04-09,9.09375
1992-04-10,8.9375
1992-04-13,8.9375
1992-04-14,9.25
1992-04-15,9.0
1992-04-16,8.9375
1992-04-20,8.8125
1992-04-21,8.875
1992-04-22,8.84375
1992-04-23,8.75
1992-04-24,8.84375
1992-04-27,8.96875
1992-04-28,8.8125
1992-04-29,8.84375
1992-04-30,8.875
1992-05-01,8.84375
1992-05-04,8.8125
1992-05-05,8.84375
1992-05-06,8.75
1992-05-07,8.65625
1992-05-08,8.59375
1992-05-11,8.46875
1992-05-12,8.53125
1992-05-13,8.46875
1992-05-14,8.46875
1992-05-15,8.4375
1992-05-18,8.5625
1992-05-19,8.4375
1992-05-20,8.5
1992-05-21,8.5
1992-05-22,8.53125
1992-05-26,8.5625
1992-05-27,8.625
1992-05-28,8.59375
1992-05-29,8.625
1992-06-01,8.71875
1992-06-02,8.71875
1992-06-03,8.71875
1992-06-04,8.6875
1992-06-05,8.75
1992-06-08,8.78125
1992-06-09,8.8125
1992-06-10,8.78125
1992-06-11,9.03125
1992-06-12,9.0
1992-06-15,8.9375
1992-06-16,8.9375
1992-06-17,8.90625
1992-06-18,8.90625
1992-06-19,8.96875
1992-06-22,9.0
1992-06-23,9.0
1992-06-24,8.9375
1992-06-25,8.875
1992-06-26,8.8125
1992-06-29,8.875
1992-06-30,9.15625
1992-07-01,9.3125
1992-07-02,9.25
1992-07-06,9.28125
1992-07-07,9.09375
1992-07-08,9.03125
1992-07-09,9.0625
1992-07-10,9.0625
1992-07-13,9.0625
1992-07-14,9.0
1992-07-15,9.0
1992-07-16,9.0
1992-07-17,8.90625
1992-07-20,8.9375
1992-07-21,8.90625
1992-07-22,8.90625
1992-07-23,8.90625
1992-07-24,9.0
1992-07-27,9.09375
1992-07-28,8.75
1992-07-29,8.625
1992-07-30,8.6875
1992-07-31,8.71875
1992-08-03,8.6875
1992-08-04,8.5
1992-08-05,8.15625
1992-08-06,7.9375
1992-08-07,8.0
1992-08-10,7.96875
1992-08-11,7.875
1992-08-12,7.875
1992-08-13,7.8125
1992-08-14,7.96875
1992-08-17,8.125
1992-08-18,8.1875
1992-08-19,8.1875
1992-08-20,8.09375
1992-08-21,7.875
1992-08-24,7.34375
1992-08-25,7.5
1992-08-26,7.46875
1992-08-27,7.4375
1992-08-28,7.3125
1992-08-31,7.25
1992-09-01,7.40625
1992-09-02,7.375
1992-09-03,7.3125
1992-09-04,7.3125
1992-09-08,7.03125
1992-09-09,7.28125
1992-09-10,7.375
1992-09-11,7.5625
1992-09-14,7.65625
1992-09-15,7.53125
1992-09-16,7.375
1992-09-17,7.28125
1992-09-18,7.375
1992-09-21,7.1875
1992-09-22,7.25
1992-09-23,7.15625
1992-09-24,7.1875
1992-09-25,7.0
1992-09-28,7.15625
1992-09-29,7.1875
1992-09-30,7.25
1992-10-01,7.1875
1992-10-02,7.1875
1992-10-05,7.28125
1992-10-06,7.3125
1992-10-07,7.4375
1992-10-08,7.5
1992-10-09,7.5625
1992-10-12,7.65625
1992-10-13,7.875
1992-10-14,7.9375
1992-10-15,7.8125
1992-10-16,7.71875
1992-10-19,7.71875
1992-10-20,7.75
1992-10-21,7.90625
1992-10-22,7.75
1992-10-23,7.9375
1992-10-26,8.03125
1992-10-27,8.03125
1992-10-28,8.15625
1992-10-29,8.125
1992-10-30,8.28125
1992-11-02,8.21875
1992-11-03,8.1875
1992-11-04,8.15625
1992-11-05,8.1875
1992-11-06,8.25
1992-11-09,8.21875
1992-11-10,8.25
1992-11-11,8.25
1992-11-12,8.15625
1992-11-13,8.15625
1992-11-16,8.15625
1992-11-17,8.21875
1992-11-18,8.25
1992-11-19,8.375
1992-11-20,8.28125
1992-11-23,8.34375
1992-11-24,8.4375
1992-11-25,8.625
1992-11-27,8.71875
1992-11-30,8.75
1992-12-01,8.875
1992-12-02,9.40625
1992-12-03,9.25
1992-12-04,8.875
1992-12-07,8.9375
1992-12-08,8.96875
1992-12-09,9.0
1992-12-10,8.9375
1992-12-11,8.9375
1992-12-14,9.0
1992-12-15,8.90625
1992-12-16,8.875
1992-12-17,8.96875
1992-12-18,9.0625
1992-12-21,9.0
1992-12-22,8.96875
1992-12-23,9.09375
1992-12-24,9.0625
1992-12-28,9.1875
1992-12-29,9.28125
1992-12-30,9.3125
1992-12-31,9.46875
1993-01-04,9.3125
1993-01-05,9.34375
1993-01-06,9.4375
1993-01-07,9.4375
1993-01-08,9.4375
1993-01-11,9.5
1993-01-12,9.59375
1993-01-13,9.8125
1993-01-14,9.96875
1993-01-15,10.0
1993-01-18,10.0625
1993-01-19,9.90625
1993-01-20,9.9375
1993-01-21,10.25
1993-01-22,10.1875
1993-01-25,10.46875
1993-01-26,10.5
1993-01-27,10.21875
1993-01-28,10.15625
1993-01-29,9.9375
1993-02-01,10.09375
1993-02-02,10.09375
1993-02-03,10.03125
1993-02-04,10.25
1993-02-05,10.09375
1993-02-08,10.21875
1993-02-09,9.9375
1993-02-10,10.0625
1993-02-11,9.9375
1993-02-12,9.9375
1993-02-16,9.875
1993-02-17,9.875
1993-02-18,9.59375
1993-02-19,9.71875
1993-02-22,9.84375
1993-02-23,10.03125
1993-02-24,10.125
1993-02-25,10.09375
1993-02-26,10.0
1993-03-01,10.15625
1993-03-02,10.375
1993-03-03,10.65625
1993-03-04,10.625
1993-03-05,10.71875
1993-03-08,10.90625
1993-03-09,11.0
1993-03-10,11.09375
1993-03-11,11.15625
1993-03-12,11.0
1993-03-15,11.15625
1993-03-16,11.0625
1993-03-17,11.0
1993-03-18,11.15625
1993-03-19,11.21875
1993-03-22,11.03125
1993-03-23,10.96875
1993-03-24,11.09375
1993-03-25,11.15625
1993-03-26,11.09375
1993-03-29,11.0625
1993-03-30,11.0
1993-03-31,11.0625
1993-04-01,11.03125
1993-04-02,11.0
1993-04-05,10.9375
1993-04-06,10.96875
1993-04-07,10.875
1993-04-08,10.65625
1993-04-12,10.46875
1993-04-13,10.34375
1993-04-14,10.34375
1993-04-15,10.40625
1993-04-16,10.34375
1993-04-19,10.375
1993-04-20,10.4375
1993-04-21,10.4375
1993-04-22,10.40625
1993-04-23,10.375
1993-04-26,10.15625
1993-04-27,10.34375
1993-04-28,10.375
1993-04-29,10.375
1993-04-30,10.3125
1993-05-03,10.25
1993-05-04,10.125
1993-05-05,10.15625
1993-05-06,10.0
1993-05-07,9.90625
1993-05-10,9.9375
1993-05-11,9.96875
1993-05-12,9.9375
1993-05-13,9.9375
1993-05-14,9.75
1993-05-17,9.71875
1993-05-18,9.75
1993-05-19,9.6875
1993-05-20,9.625
1993-05-21,9.75
1993-05-24,9.84375
1993-05-25,9.90625
1993-05-26,9.8125
1993-05-27,9.75
1993-05-28,9.78125
1993-06-01,9.71875
1993-06-02,9.6875
1993-06-03,9.59375
1993-06-04,9.25
1993-06-07,9.0
1993-06-08,8.75
1993-06-09,8.96875
1993-06-10,9.03125
1993-06-11,9.4375
1993-06-14,9.21875
1993-06-15,9.21875
1993-06-16,9.03125
1993-06-17,9.34375
1993-06-18,9.21875
1993-06-21,9.21875
1993-06-22,9.15625
1993-06-23,9.0625
1993-06-24,9.0625
1993-06-25,9.15625
1993-06-28,9.15625
1993-06-29,9.5
1993-06-30,9.46875
1993-07-01,9.625
1993-07-02,9.65625
1993-07-06,9.65625
1993-07-07,9.65625
1993-07-08,9.6875
1993-07-09,9.6875
1993-07-12,10.0625
1993-07-13,10.3125
1993-07-14,10.125
1993-07-15,10.125
1993-07-16,10.28125
1993-07-19,10.21875
1993-07-20,10.15625
1993-07-21,10.0625
1993-07-22,9.875
1993-07-23,9.6875
1993-07-26,9.8125
1993-07-27,9.84375
1993-07-28,9.84375
1993-07-29,9.84375
1993-07-30,9.75
1993-08-02,9.8125
1993-08-03,9.78125
1993-08-04,9.8125
1993-08-05,10.03125
1993-08-06,10.0
1993-08-09,10.1875
1993-08-10,10.1875
1993-08-11,10.09375
1993-08-12,10.0625
1993-08-13,10.25
1993-08-16,10.25
1993-08-17,10.46875
1993-08-18,10.46875
1993-08-19,10.40625
1993-08-20,10.4375
1993-08-23,10.40625
1993-08-24,10.4375
1993-08-25,10.34375
1993-08-26,10.40625
1993-08-27,10.5
1993-08-30,10.5625
1993-08-31,10.75
1993-09-01,10.90625
1993-09-02,11.15625
1993-09-03,11.09375
1993-09-07,10.90625
1993-09-08,10.78125
1993-09-09,10.84375
1993-09-10,11.09375
1993-09-13,11.125
1993-09-14,10.9375
1993-09-15,10.75
1993-09-16,10.875
1993-09-17,10.9375
1993-09-20,10.75
1993-09-21,10.78125
1993-09-22,10.8125
1993-09-23,10.6875
1993-09-24,10.6875
1993-09-27,10.65625
1993-09-28,10.65625
1993-09-29,10.6875
1993-09-30,10.84375
1993-10-01,10.78125
1993-10-04,10.71875
1993-10-05,10.71875
1993-10-06,10.625
1993-10-07,10.71875
1993-10-08,10.6875
1993-10-11,10.71875
1993-10-12,10.625
1993-10-13,10.59375
1993-10-14,10.53125
1993-10-15,10.625
1993-10-18,10.53125
1993-10-19,10.5625
1993-10-20,10.5625
1993-10-21,10.53125
1993-10-22,10.5
1993-10-25,10.46875
1993-10-26,10.3125
1993-10-27,10.25
1993-10-28,10.1875
1993-10-29,10.5
1993-11-01,10.6875
1993-11-02,10.71875
1993-11-03,10.5625
1993-11-04,10.5
1993-11-05,10.46875
1993-11-08,10.46875
1993-11-09,10.46875
1993-11-10,10.6875
1993-11-11,10.5
1993-11-12,10.53125
1993-11-15,10.4375
1993-11-16,10.375
1993-11-17,10.21875
1993-11-18,10.1875
1993-11-19,10.15625
1993-11-22,9.96875
1993-11-23,9.9375
1993-11-24,9.9375
1993-11-26,9.90625
1993-11-29,9.9375
1993-11-30,9.84375
1993-12-01,9.96875
1993-12-02,9.9375
1993-12-03,9.96875
1993-12-06,9.96875
1993-12-07,10.0
1993-12-08,9.84375
1993-12-09,9.90625
1993-12-10,9.96875
1993-12-13,9.9375
1993-12-14,9.9375
1993-12-15,9.8125
1993-12-16,9.75
1993-12-17,9.9375
1993-12-20,9.9375
1993-12-21,9.875
1993-12-22,9.96875
1993-12-23,9.96875
1993-12-27,10.09375
1993-12-28,10.1875
1993-12-29,10.1875
1993-12-30,10.21875
1993-12-31,10.15625
1994-01-03,10.28125
1994-01-04,10.4375
1994-01-05,10.75
1994-01-06,10.78125
1994-01-07,10.4375
1994-01-10,10.53125
1994-01-11,10.40625
1994-01-12,10.46875
1994-01-13,10.4375
1994-01-14,10.375
1994-01-17,10.375
1994-01-18,10.4375
1994-01-19,10.53125
1994-01-20,10.90625
1994-01-21,10.8125
1994-01-24,10.78125
1994-01-25,10.65625
1994-01-26,10.84375
1994-01-27,11.03125
1994-01-28,11.15625
1994-01-31,11.34375
1994-02-01,11.5
1994-02-02,11.375
1994-02-03,11.3125
1994-02-04,11.0625
1994-02-07,11.25
1994-02-08,11.3125
1994-02-09,11.34375
1994-02-10,11.25
1994-02-11,11.21875
1994-02-14,11.21875
1994-02-15,10.96875
1994-02-16,11.125
1994-02-17,11.21875
1994-02-18,11.25
1994-02-22,11.28125
1994-02-23,11.21875
1994-02-24,11.21875
1994-02-25,11.21875
1994-02-28,11.1875
1994-03-01,11.34375
1994-03-02,11.28125
1994-03-03,11.3125
1994-03-04,11.34375
1994-03-07,11.53125
1994-03-08,11.59375
1994-03-09,11.34375
1994-03-10,11.28125
1994-03-11,11.3125
1994-03-14,11.375
1994-03-15,11.375
