Date,DNB
2012-11-08,81.610001
2012-11-09,81.33000200000001
2012-11-12,80.809998
2012-11-13,81.0
2012-11-14,80.809998
2012-11-15,73.209999
2012-11-16,74.980003
2012-11-19,75.599998
2012-11-20,74.730003
2012-11-21,76.07
2012-11-23,78.059998
2012-11-26,77.720001
2012-11-27,77.790001
2012-11-28,79.529999
2012-11-29,79.650002
2012-11-30,79.18
2012-12-03,78.639999
2012-12-04,80.0
2012-12-05,80.410004
2012-12-06,80.980003
2012-12-07,81.050003
2012-12-10,81.32
2012-12-11,81.33000200000001
2012-12-12,80.550003
2012-12-13,80.610001
2012-12-14,80.5
2012-12-17,82.709999
2012-12-18,83.480003
2012-12-19,82.93
2012-12-20,81.459999
2012-12-21,82.279999
2012-12-24,82.660004
2012-12-26,80.41999799999999
2012-12-27,79.120003
2012-12-28,78.269997
2012-12-31,78.650002
2013-01-02,78.440002
2013-01-03,78.709999
2013-01-04,78.16999799999999
2013-01-07,79.160004
2013-01-08,79.599998
2013-01-09,79.879997
2013-01-10,79.449997
2013-01-11,80.620003
2013-01-14,80.900002
2013-01-15,81.489998
2013-01-16,79.879997
2013-01-17,79.980003
2013-01-18,79.980003
2013-01-22,79.849998
2013-01-23,80.790001
2013-01-24,79.730003
2013-01-25,79.900002
2013-01-28,79.91999799999999
2013-01-29,81.510002
2013-01-30,81.809998
2013-01-31,81.540001
2013-02-01,82.709999
2013-02-04,82.68
2013-02-05,84.110001
2013-02-06,84.889999
2013-02-07,84.5
2013-02-08,84.489998
2013-02-11,85.279999
2013-02-12,78.68
2013-02-13,80.25
2013-02-14,81.25
2013-02-15,81.75
2013-02-19,83.07
2013-02-20,82.089996
2013-02-21,81.290001
2013-02-22,81.379997
2013-02-25,80.360001
2013-02-26,80.639999
2013-02-27,81.25
2013-02-28,80.599998
2013-03-01,80.459999
2013-03-04,80.339996
2013-03-05,80.230003
2013-03-06,80.120003
2013-03-07,80.120003
2013-03-08,79.959999
2013-03-11,80.790001
2013-03-12,81.160004
2013-03-13,81.08000200000001
2013-03-14,81.360001
2013-03-15,81.980003
2013-03-18,82.08000200000001
2013-03-19,82.290001
2013-03-20,82.089996
2013-03-21,81.139999
2013-03-22,80.82
2013-03-25,81.160004
2013-03-26,81.66999799999999
2013-03-27,82.019997
2013-03-28,83.650002
2013-04-01,83.760002
2013-04-02,84.449997
2013-04-03,83.910004
2013-04-04,84.370003
2013-04-05,82.75
2013-04-08,83.440002
2013-04-09,84.41999799999999
2013-04-10,86.089996
2013-04-11,86.0
2013-04-12,86.0
2013-04-15,84.68
2013-04-16,86.040001
2013-04-17,85.459999
2013-04-18,85.050003
2013-04-19,84.720001
2013-04-22,85.410004
2013-04-23,86.199997
2013-04-24,86.349998
2013-04-25,87.709999
2013-04-26,87.889999
2013-04-29,88.300003
2013-04-30,88.449997
2013-05-01,88.099998
2013-05-02,89.0
2013-05-03,90.0
2013-05-06,89.93
2013-05-07,91.260002
2013-05-08,92.0
2013-05-09,92.449997
2013-05-10,92.459999
2013-05-13,93.660004
2013-05-14,96.25
2013-05-15,96.370003
2013-05-16,97.779999
2013-05-17,98.980003
2013-05-20,98.83000200000001
2013-05-21,98.629997
2013-05-22,98.989998
2013-05-23,98.239998
2013-05-24,97.589996
2013-05-28,98.839996
2013-05-29,97.449997
2013-05-30,98.989998
2013-05-31,98.139999
2013-06-03,97.33000200000001
2013-06-04,98.220001
2013-06-05,96.040001
2013-06-06,97.459999
2013-06-07,99.239998
2013-06-10,99.379997
2013-06-11,98.379997
2013-06-12,98.010002
2013-06-13,99.620003
2013-06-14,98.760002
2013-06-17,99.019997
2013-06-18,99.33000200000001
2013-06-19,97.849998
2013-06-20,96.300003
2013-06-21,95.690002
2013-06-24,94.309998
2013-06-25,95.07
2013-06-26,96.199997
2013-06-27,97.75
2013-06-28,97.449997
2013-07-01,98.230003
2013-07-02,98.25
2013-07-03,98.0
2013-07-05,99.220001
2013-07-08,101.029999
2013-07-09,102.91999799999999
2013-07-10,105.0
2013-07-11,107.790001
2013-07-12,107.589996
2013-07-15,106.66999799999999
2013-07-16,106.220001
2013-07-17,105.970001
2013-07-18,106.760002
2013-07-19,107.0
2013-07-22,106.559998
2013-07-23,106.980003
2013-07-24,106.480003
2013-07-25,106.75
2013-07-26,103.120003
2013-07-29,102.75
2013-07-30,102.690002
2013-07-31,103.629997
2013-08-01,105.989998
2013-08-02,107.040001
2013-08-05,106.959999
2013-08-06,105.809998
2013-08-07,104.93
2013-08-08,107.089996
2013-08-09,107.110001
2013-08-12,106.5
2013-08-13,107.610001
2013-08-14,105.480003
2013-08-15,102.809998
2013-08-16,102.279999
2013-08-19,101.349998
2013-08-20,102.470001
2013-08-21,101.720001
2013-08-22,103.940002
2013-08-23,104.120003
2013-08-26,103.480003
2013-08-27,100.809998
2013-08-28,100.379997
2013-08-29,100.510002
2013-08-30,99.480003
2013-09-03,99.690002
2013-09-04,100.309998
2013-09-05,100.82
2013-09-06,100.739998
2013-09-09,102.16999799999999
2013-09-10,103.769997
2013-09-11,103.650002
2013-09-12,103.809998
2013-09-13,104.860001
2013-09-16,105.440002
2013-09-17,107.0
2013-09-18,107.910004
2013-09-19,107.860001
2013-09-20,103.870003
2013-09-23,104.529999
2013-09-24,103.980003
2013-09-25,104.0
2013-09-26,104.370003
2013-09-27,104.16999799999999
2013-09-30,103.849998
2013-10-01,104.860001
2013-10-02,104.059998
2013-10-03,102.83000200000001
2013-10-04,103.57
2013-10-07,102.690002
2013-10-08,101.519997
2013-10-09,100.349998
2013-10-10,103.129997
2013-10-11,104.510002
2013-10-14,104.940002
2013-10-15,103.639999
2013-10-16,106.16999799999999
2013-10-17,107.07
2013-10-18,106.57
2013-10-21,106.730003
2013-10-22,107.099998
2013-10-23,106.43
2013-10-24,106.82
2013-10-25,108.449997
2013-10-28,109.089996
2013-10-29,109.629997
2013-10-30,107.989998
2013-10-31,108.790001
2013-11-01,108.489998
2013-11-04,109.239998
2013-11-05,106.760002
2013-11-06,108.239998
2013-11-07,108.220001
2013-11-08,111.449997
2013-11-11,111.18
2013-11-12,110.940002
2013-11-13,110.959999
2013-11-14,110.760002
2013-11-15,113.43
2013-11-18,116.08000200000001
2013-11-19,115.010002
2013-11-20,115.059998
2013-11-21,116.040001
2013-11-22,116.559998
2013-11-25,115.800003
2013-11-26,116.779999
2013-11-27,117.300003
2013-11-29,116.849998
2013-12-02,117.279999
2013-12-03,117.239998
2013-12-04,115.989998
2013-12-05,116.150002
2013-12-06,119.440002
2013-12-09,118.290001
2013-12-10,116.43
2013-12-11,115.589996
2013-12-12,116.32
2013-12-13,115.190002
2013-12-16,115.83000200000001
2013-12-17,115.160004
2013-12-18,116.57
2013-12-19,117.970001
2013-12-20,120.610001
2013-12-23,122.860001
2013-12-24,122.900002
2013-12-26,123.32
2013-12-27,123.41999799999999
2013-12-30,122.68
2013-12-31,122.75
2014-01-02,120.739998
2014-01-03,121.949997
2014-01-06,120.480003
2014-01-07,121.400002
2014-01-08,122.91999799999999
2014-01-09,123.849998
2014-01-10,122.980003
2014-01-13,119.379997
2014-01-14,119.949997
2014-01-15,119.489998
2014-01-16,119.529999
2014-01-17,118.970001
2014-01-21,118.739998
2014-01-22,118.199997
2014-01-23,115.610001
2014-01-24,113.300003
2014-01-27,111.639999
2014-01-28,111.099998
2014-01-29,109.769997
2014-01-30,111.019997
2014-01-31,110.0
2014-02-03,106.459999
2014-02-04,95.58000200000001
2014-02-05,97.25
2014-02-06,97.220001
2014-02-07,97.760002
2014-02-10,97.41999799999999
2014-02-11,96.510002
2014-02-12,97.550003
2014-02-13,97.660004
2014-02-14,97.260002
2014-02-18,96.690002
2014-02-19,95.589996
2014-02-20,94.870003
2014-02-21,95.540001
2014-02-24,99.720001
2014-02-25,98.709999
2014-02-26,98.83000200000001
2014-02-27,98.910004
2014-02-28,99.209999
2014-03-03,98.66999799999999
2014-03-04,98.93
2014-03-05,99.099998
2014-03-06,99.029999
2014-03-07,99.239998
2014-03-10,99.860001
2014-03-11,99.33000200000001
2014-03-12,98.230003
2014-03-13,96.519997
2014-03-14,98.190002
2014-03-17,99.0
2014-03-18,101.529999
2014-03-19,101.82
2014-03-20,102.199997
2014-03-21,101.589996
2014-03-24,101.389999
2014-03-25,100.050003
2014-03-26,99.33000200000001
2014-03-27,98.510002
2014-03-28,99.370003
2014-03-31,99.349998
2014-04-01,104.41999799999999
2014-04-02,101.970001
2014-04-03,102.459999
2014-04-04,101.269997
2014-04-07,100.099998
2014-04-08,102.57
2014-04-09,102.529999
2014-04-10,100.129997
2014-04-11,98.209999
2014-04-14,99.75
2014-04-15,102.220001
2014-04-16,103.239998
2014-04-17,105.0
2014-04-21,104.75
2014-04-22,105.889999
2014-04-23,106.760002
2014-04-24,105.589996
2014-04-25,103.989998
2014-04-28,102.480003
2014-04-29,103.650002
2014-04-30,110.760002
2014-05-01,106.519997
2014-05-02,106.5
2014-05-05,105.82
2014-05-06,104.639999
2014-05-07,106.360001
2014-05-08,106.339996
2014-05-09,107.050003
2014-05-12,108.279999
2014-05-13,107.309998
2014-05-14,105.529999
2014-05-15,104.019997
2014-05-16,103.5
2014-05-19,104.690002
2014-05-20,103.150002
2014-05-21,104.010002
2014-05-22,105.099998
2014-05-23,104.83000200000001
2014-05-27,106.730003
2014-05-28,103.720001
2014-05-29,104.629997
2014-05-30,103.25
2014-06-02,102.879997
2014-06-03,102.25
2014-06-04,102.699997
2014-06-05,104.230003
2014-06-06,106.360001
2014-06-09,105.83000200000001
2014-06-10,103.779999
2014-06-11,103.699997
2014-06-12,103.18
2014-06-13,103.940002
2014-06-16,104.410004
2014-06-17,105.730003
2014-06-18,106.269997
2014-06-19,106.470001
2014-06-20,107.57
2014-06-23,109.879997
2014-06-24,109.910004
2014-06-25,110.029999
2014-06-26,110.019997
2014-06-27,110.260002
2014-06-30,110.199997
2014-07-01,111.839996
2014-07-02,111.220001
2014-07-03,112.379997
2014-07-07,111.379997
2014-07-08,110.300003
2014-07-09,110.75
2014-07-10,110.150002
2014-07-11,110.120003
2014-07-14,110.400002
2014-07-15,110.93
2014-07-16,111.199997
2014-07-17,110.389999
2014-07-18,111.800003
2014-07-21,110.639999
2014-07-22,111.379997
2014-07-23,110.760002
2014-07-24,110.709999
2014-07-25,111.57
2014-07-28,110.349998
2014-07-29,110.589996
2014-07-30,112.489998
2014-07-31,110.029999
2014-08-01,110.029999
2014-08-04,110.93
2014-08-05,111.440002
2014-08-06,110.0
2014-08-07,112.029999
2014-08-08,112.839996
2014-08-11,113.599998
2014-08-12,113.629997
2014-08-13,115.68
2014-08-14,117.5
2014-08-15,116.949997
2014-08-18,118.550003
2014-08-19,118.970001
2014-08-20,118.889999
2014-08-21,118.82
2014-08-22,118.040001
2014-08-25,118.190002
2014-08-26,118.139999
2014-08-27,117.93
2014-08-28,117.720001
2014-08-29,117.379997
2014-09-02,118.790001
2014-09-03,119.0
2014-09-04,119.07
2014-09-05,120.160004
2014-09-08,116.449997
2014-09-09,115.190002
2014-09-10,116.839996
2014-09-11,117.470001
2014-09-12,116.93
2014-09-15,116.449997
2014-09-16,118.019997
2014-09-17,117.449997
2014-09-18,117.349998
2014-09-19,117.220001
2014-09-22,117.889999
2014-09-23,116.540001
2014-09-24,116.610001
2014-09-25,115.449997
2014-09-26,116.910004
2014-09-29,117.489998
2014-09-30,117.470001
2014-10-01,117.260002
2014-10-02,117.510002
2014-10-03,119.83000200000001
2014-10-06,119.510002
2014-10-07,117.589996
2014-10-08,119.599998
2014-10-09,117.5
2014-10-10,114.489998
2014-10-13,112.889999
2014-10-14,112.989998
2014-10-15,110.66999799999999
2014-10-16,112.800003
2014-10-17,115.230003
2014-10-20,115.720001
2014-10-21,118.32
2014-10-22,117.309998
2014-10-23,118.66999799999999
2014-10-24,119.480003
2014-10-27,119.910004
2014-10-28,121.370003
2014-10-29,120.959999
2014-10-30,122.57
2014-10-31,122.809998
2014-11-03,123.360001
2014-11-04,122.360001
2014-11-05,121.83000200000001
2014-11-06,122.18
2014-11-07,123.129997
2014-11-10,124.279999
2014-11-11,123.57
2014-11-12,125.010002
2014-11-13,125.059998
2014-11-14,125.059998
2014-11-17,125.41999799999999
2014-11-18,126.639999
2014-11-19,125.43
2014-11-20,125.18
2014-11-21,125.879997
2014-11-24,126.91999799999999
2014-11-25,127.370003
2014-11-26,126.959999
2014-11-28,126.949997
2014-12-01,125.07
2014-12-02,125.660004
2014-12-03,125.470001
2014-12-04,123.839996
2014-12-05,124.120003
2014-12-08,122.550003
2014-12-09,120.660004
2014-12-10,117.349998
2014-12-11,116.589996
2014-12-12,113.779999
2014-12-15,114.93
2014-12-16,114.540001
2014-12-17,116.120003
2014-12-18,119.93
2014-12-19,121.0
2014-12-22,122.059998
2014-12-23,123.08000200000001
2014-12-24,122.870003
2014-12-26,122.540001
2014-12-29,122.639999
2014-12-30,122.230003
2014-12-31,120.959999
2015-01-02,121.650002
2015-01-05,117.639999
2015-01-06,117.160004
2015-01-07,117.410004
2015-01-08,119.82
2015-01-09,119.839996
2015-01-12,116.459999
2015-01-13,116.809998
2015-01-14,115.879997
2015-01-15,115.269997
2015-01-16,117.160004
2015-01-20,117.099998
2015-01-21,115.440002
2015-01-22,118.510002
2015-01-23,118.32
2015-01-26,119.010002
2015-01-27,116.360001
2015-01-28,114.949997
2015-01-29,116.089996
2015-01-30,115.110001
2015-02-02,118.410004
2015-02-03,121.08000200000001
2015-02-04,121.43
2015-02-05,123.879997
2015-02-06,122.099998
2015-02-09,119.93
2015-02-10,125.68
2015-02-11,129.270004
2015-02-12,132.809998
2015-02-13,133.270004
2015-02-17,135.380005
2015-02-18,135.919998
2015-02-19,135.520004
2015-02-20,135.440002
2015-02-23,134.619995
2015-02-24,134.580002
2015-02-25,135.080002
2015-02-26,134.979996
2015-02-27,132.479996
2015-03-02,132.649994
2015-03-03,131.990005
2015-03-04,131.399994
2015-03-05,130.550003
2015-03-06,129.050003
2015-03-09,129.369995
2015-03-10,126.75
2015-03-11,126.559998
2015-03-12,127.989998
2015-03-13,127.709999
2015-03-16,128.740005
2015-03-17,129.96000700000002
2015-03-18,130.850006
2015-03-19,130.720001
2015-03-20,130.580002
2015-03-23,128.880005
2015-03-24,126.910004
2015-03-25,125.839996
2015-03-26,125.769997
2015-03-27,126.529999
2015-03-30,129.179993
2015-03-31,128.360001
2015-04-01,129.029999
2015-04-02,129.080002
2015-04-06,129.729996
2015-04-07,128.440002
2015-04-08,129.46000700000002
2015-04-09,130.369995
2015-04-10,130.91000400000001
2015-04-13,130.059998
2015-04-14,132.369995
2015-04-15,134.740005
2015-04-16,134.009995
2015-04-17,131.25
2015-04-20,132.779999
2015-04-21,132.139999
2015-04-22,132.309998
2015-04-23,132.33999599999999
2015-04-24,131.860001
2015-04-27,130.630005
2015-04-28,130.16000400000001
2015-04-29,128.470001
2015-04-30,127.66999799999999
2015-05-01,128.58999599999999
2015-05-04,129.580002
2015-05-05,126.389999
2015-05-06,124.949997
2015-05-07,125.099998
2015-05-08,125.839996
2015-05-11,126.16999799999999
2015-05-12,124.93
2015-05-13,125.959999
2015-05-14,129.229996
2015-05-15,128.470001
2015-05-18,129.720001
2015-05-19,129.729996
2015-05-20,128.929993
2015-05-21,129.740005
2015-05-22,128.970001
2015-05-26,127.739998
2015-05-27,129.449997
2015-05-28,128.850006
2015-05-29,127.93
2015-06-01,128.41000400000001
2015-06-02,128.270004
2015-06-03,129.529999
2015-06-04,126.68
2015-06-05,126.91999799999999
2015-06-08,126.970001
2015-06-09,128.279999
2015-06-10,130.08999599999999
2015-06-11,130.630005
2015-06-12,129.119995
2015-06-15,127.730003
2015-06-16,126.970001
2015-06-17,127.160004
2015-06-18,128.46000700000002
2015-06-19,128.270004
2015-06-22,128.199997
2015-06-23,128.419998
2015-06-24,127.57
2015-06-25,126.720001
2015-06-26,126.690002
2015-06-29,122.489998
2015-06-30,122.0
2015-07-01,123.290001
2015-07-02,123.110001
2015-07-06,122.33000200000001
2015-07-07,122.970001
2015-07-08,120.43
2015-07-09,121.839996
2015-07-10,124.209999
2015-07-13,125.639999
2015-07-14,126.0
2015-07-15,124.75
2015-07-16,125.269997
2015-07-17,124.989998
2015-07-20,124.739998
2015-07-21,122.769997
2015-07-22,122.879997
2015-07-23,122.709999
2015-07-24,122.059998
2015-07-27,121.970001
2015-07-28,123.029999
2015-07-29,125.07
2015-07-30,125.260002
2015-07-31,124.769997
2015-08-03,124.199997
2015-08-04,124.639999
2015-08-05,125.459999
2015-08-06,116.16999799999999
2015-08-07,116.110001
2015-08-10,117.91999799999999
2015-08-11,116.120003
2015-08-12,115.790001
2015-08-13,116.029999
2015-08-14,116.489998
2015-08-17,115.900002
2015-08-18,116.16999799999999
2015-08-19,114.029999
2015-08-20,111.839996
2015-08-21,106.889999
2015-08-24,102.18
2015-08-25,101.18
2015-08-26,104.699997
2015-08-27,107.230003
2015-08-28,107.059998
2015-08-31,105.970001
2015-09-01,102.07
2015-09-02,104.510002
2015-09-03,104.849998
2015-09-04,103.18
2015-09-08,107.08000200000001
2015-09-09,106.540001
2015-09-10,105.300003
2015-09-11,104.989998
2015-09-14,104.82
2015-09-15,106.389999
2015-09-16,107.66999799999999
2015-09-17,106.470001
2015-09-18,104.870003
2015-09-21,105.790001
2015-09-22,105.650002
2015-09-23,105.589996
2015-09-24,104.949997
2015-09-25,105.610001
2015-09-28,102.389999
2015-09-29,102.540001
2015-09-30,105.0
2015-10-01,106.010002
2015-10-02,107.18
2015-10-05,108.879997
2015-10-06,108.309998
2015-10-07,111.18
2015-10-08,113.010002
2015-10-09,113.779999
2015-10-12,113.360001
2015-10-13,111.940002
2015-10-14,110.150002
2015-10-15,111.93
2015-10-16,111.790001
2015-10-19,111.760002
2015-10-20,113.279999
2015-10-21,110.559998
2015-10-22,111.160004
2015-10-23,112.150002
2015-10-26,112.010002
2015-10-27,111.019997
2015-10-28,112.199997
2015-10-29,111.91999799999999
2015-10-30,113.870003
2015-11-02,115.0
2015-11-03,108.5
2015-11-04,111.769997
2015-11-05,111.599998
2015-11-06,113.199997
2015-11-09,111.199997
2015-11-10,109.199997
2015-11-11,110.790001
2015-11-12,108.900002
2015-11-13,106.529999
2015-11-16,107.18
2015-11-17,107.07
2015-11-18,108.449997
2015-11-19,108.010002
2015-11-20,107.349998
2015-11-23,108.120003
2015-11-24,107.650002
2015-11-25,107.760002
2015-11-27,108.949997
2015-11-30,107.790001
2015-12-01,108.110001
2015-12-02,106.150002
2015-12-03,104.91999799999999
2015-12-04,108.230003
2015-12-07,107.160004
2015-12-08,106.900002
2015-12-09,104.389999
2015-12-10,105.68
2015-12-11,103.050003
2015-12-14,101.860001
2015-12-15,102.800003
2015-12-16,105.879997
2015-12-17,104.08000200000001
2015-12-18,100.970001
2015-12-21,103.410004
2015-12-22,104.25
2015-12-23,106.459999
2015-12-24,106.059998
2015-12-28,106.290001
2015-12-29,107.519997
2015-12-30,105.800003
2015-12-31,103.93
2016-01-04,101.879997
2016-01-05,101.239998
2016-01-06,99.779999
2016-01-07,96.459999
2016-01-08,94.949997
2016-01-11,94.540001
2016-01-12,94.599998
2016-01-13,92.849998
2016-01-14,95.309998
2016-01-15,95.389999
2016-01-19,95.970001
2016-01-20,97.279999
2016-01-21,95.470001
2016-01-22,96.93
2016-01-25,95.029999
2016-01-26,97.440002
2016-01-27,96.07
2016-01-28,95.709999
2016-01-29,98.41999799999999
2016-02-01,98.970001
2016-02-02,94.290001
2016-02-03,95.809998
2016-02-04,97.260002
2016-02-05,94.07
2016-02-08,87.910004
2016-02-09,88.660004
2016-02-10,89.860001
2016-02-11,89.339996
2016-02-12,95.449997
2016-02-16,93.779999
2016-02-17,94.489998
2016-02-18,93.519997
2016-02-19,92.589996
2016-02-22,94.489998
2016-02-23,93.650002
2016-02-24,93.699997
2016-02-25,95.089996
2016-02-26,96.160004
2016-02-29,95.790001
2016-03-01,98.339996
2016-03-02,99.660004
2016-03-03,101.160004
2016-03-04,100.900002
2016-03-07,99.389999
2016-03-08,98.160004
2016-03-09,98.379997
2016-03-10,97.150002
2016-03-11,100.0
2016-03-14,99.889999
2016-03-15,98.82
2016-03-16,100.83000200000001
2016-03-17,102.199997
2016-03-18,103.269997
2016-03-21,103.339996
2016-03-22,102.209999
2016-03-23,101.139999
2016-03-24,101.519997
2016-03-28,101.519997
2016-03-29,102.879997
2016-03-30,103.519997
2016-03-31,103.08000200000001
2016-04-01,104.300003
2016-04-04,104.019997
2016-04-05,103.529999
2016-04-06,104.379997
2016-04-07,103.379997
2016-04-08,103.57
2016-04-11,102.709999
2016-04-12,103.58000200000001
2016-04-13,106.720001
2016-04-14,106.510002
2016-04-15,106.339996
2016-04-18,107.639999
2016-04-19,108.650002
2016-04-20,109.370003
2016-04-21,108.959999
2016-04-22,110.010002
2016-04-25,110.010002
2016-04-26,111.459999
2016-04-27,111.949997
2016-04-28,111.0
2016-04-29,110.410004
2016-05-02,111.400002
2016-05-03,110.970001
2016-05-04,110.529999
2016-05-05,109.709999
2016-05-06,111.099998
2016-05-09,111.760002
2016-05-10,119.559998
2016-05-11,118.699997
2016-05-12,118.339996
2016-05-13,119.239998
2016-05-16,120.459999
2016-05-17,119.93
2016-05-18,119.33000200000001
2016-05-19,119.470001
2016-05-20,120.239998
2016-05-23,120.43
2016-05-24,122.959999
2016-05-25,125.900002
2016-05-26,125.040001
2016-05-27,126.400002
2016-05-31,126.900002
2016-06-01,126.760002
2016-06-02,127.089996
2016-06-03,126.629997
2016-06-06,128.350006
2016-06-07,127.550003
2016-06-08,128.360001
2016-06-09,127.43
2016-06-10,125.75
2016-06-13,125.260002
2016-06-14,125.559998
2016-06-15,125.82
2016-06-16,125.599998
2016-06-17,125.059998
2016-06-20,127.370003
2016-06-21,127.720001
2016-06-22,126.779999
2016-06-23,127.940002
2016-06-24,121.690002
2016-06-27,116.68
2016-06-28,118.110001
2016-06-29,119.559998
2016-06-30,121.839996
2016-07-01,123.07
2016-07-05,122.139999
2016-07-06,123.230003
2016-07-07,123.099998
2016-07-08,123.82
2016-07-11,123.800003
2016-07-12,125.470001
2016-07-13,126.269997
2016-07-14,126.529999
2016-07-15,127.529999
2016-07-18,128.070007
2016-07-19,128.009995
2016-07-20,129.729996
2016-07-21,129.449997
2016-07-22,131.080002
2016-07-25,131.199997
2016-07-26,131.53999299999998
2016-07-27,131.190002
2016-07-28,130.009995
2016-07-29,129.25
2016-08-01,128.610001
2016-08-02,138.369995
2016-08-03,140.729996
2016-08-04,139.899994
2016-08-05,140.009995
2016-08-08,139.970001
2016-08-09,139.270004
2016-08-10,139.0
2016-08-11,138.970001
2016-08-12,138.979996
2016-08-15,139.46000700000002
2016-08-16,138.050003
2016-08-17,138.940002
2016-08-18,138.729996
2016-08-19,138.919998
2016-08-22,138.940002
2016-08-23,138.41000400000001
2016-08-24,137.759995
2016-08-25,137.83999599999999
2016-08-26,137.78999299999998
2016-08-29,138.380005
2016-08-30,137.71000700000002
2016-08-31,137.649994
2016-09-01,137.360001
2016-09-02,138.33999599999999
2016-09-06,138.350006
2016-09-07,137.550003
2016-09-08,137.240005
2016-09-09,132.929993
2016-09-12,134.949997
2016-09-13,134.66000400000001
2016-09-14,133.820007
2016-09-15,135.360001
2016-09-16,133.820007
2016-09-19,133.46000700000002
2016-09-20,132.889999
2016-09-21,133.820007
2016-09-22,135.649994
2016-09-23,135.169998
2016-09-26,134.169998
2016-09-27,135.050003
2016-09-28,135.919998
2016-09-29,134.720001
2016-09-30,136.619995
2016-10-03,135.520004
2016-10-04,133.53999299999998
2016-10-05,133.03999299999998
2016-10-06,132.300003
2016-10-07,130.46000700000002
2016-10-10,130.259995
2016-10-11,127.559998
2016-10-12,128.279999
2016-10-13,126.239998
2016-10-14,126.25
2016-10-17,125.290001
2016-10-18,125.709999
2016-10-19,125.220001
2016-10-20,125.25
2016-10-21,125.25
2016-10-24,126.279999
2016-10-25,125.790001
2016-10-26,125.16999799999999
2016-10-27,123.940002
2016-10-28,123.83000200000001
2016-10-31,124.849998
2016-11-01,123.599998
2016-11-02,118.949997
2016-11-03,117.220001
2016-11-04,116.290001
2016-11-07,118.480003
2016-11-08,118.730003
2016-11-09,117.400002
2016-11-10,115.599998
2016-11-11,117.239998
2016-11-14,116.07
2016-11-15,116.940002
2016-11-16,118.25
2016-11-17,121.620003
2016-11-18,121.870003
2016-11-21,122.489998
2016-11-22,123.550003
2016-11-23,123.889999
2016-11-25,123.309998
2016-11-28,122.33000200000001
2016-11-29,123.099998
2016-11-30,121.720001
2016-12-01,120.900002
2016-12-02,121.599998
2016-12-05,122.690002
2016-12-06,121.410004
2016-12-07,123.83000200000001
2016-12-08,123.269997
2016-12-09,123.360001
2016-12-12,123.160004
2016-12-13,123.68
2016-12-14,121.660004
2016-12-15,122.110001
2016-12-16,120.029999
2016-12-19,120.449997
2016-12-20,119.889999
2016-12-21,119.629997
2016-12-22,118.900002
2016-12-23,123.269997
2016-12-27,122.610001
2016-12-28,121.660004
2016-12-29,121.739998
2016-12-30,121.32
2017-01-03,121.800003
2017-01-04,121.43
2017-01-05,122.510002
2017-01-06,123.41999799999999
2017-01-09,123.059998
2017-01-10,121.970001
2017-01-11,122.58000200000001
2017-01-12,122.0
2017-01-13,123.480003
2017-01-17,122.940002
2017-01-18,123.260002
2017-01-19,121.309998
2017-01-20,122.739998
