Date,BCC
2013-09-09,23.5
2013-09-10,25.09
2013-09-11,25.75
2013-09-12,25.530001000000002
2013-09-13,25.629998999999998
2013-09-16,25.91
2013-09-17,26.35
2013-09-18,27.0
2013-09-19,26.99
2013-09-20,26.709999
2013-09-23,26.219998999999998
2013-09-24,26.360001
2013-09-25,26.43
2013-09-26,26.639999
2013-09-27,26.700001
2013-09-30,26.950001
2013-10-01,26.790001
2013-10-02,26.83
2013-10-03,26.66
2013-10-04,26.389999
2013-10-07,25.450001
2013-10-08,24.82
2013-10-09,24.540001
2013-10-10,25.18
2013-10-11,25.709999
2013-10-14,25.780001000000002
2013-10-15,25.709999
2013-10-16,24.99
2013-10-17,24.959999
2013-10-18,25.09
2013-10-21,26.85
2013-10-22,27.07
2013-10-23,27.450001
2013-10-24,27.530001000000002
2013-10-25,27.82
2013-10-28,26.76
2013-10-29,27.0
2013-10-30,25.84
2013-10-31,25.610001
2013-11-01,24.969998999999998
2013-11-04,26.030001000000002
2013-11-05,25.1
2013-11-06,24.219998999999998
2013-11-07,23.09
2013-11-08,24.379998999999998
2013-11-11,24.41
2013-11-12,24.02
2013-11-13,24.85
2013-11-14,25.01
2013-11-15,25.040001
2013-11-18,25.0
2013-11-19,24.530001000000002
2013-11-20,24.530001000000002
2013-11-21,24.74
2013-11-22,24.309998999999998
2013-11-25,24.209999
2013-11-26,24.870001000000002
2013-11-27,25.059998999999998
2013-11-29,25.66
2013-12-02,25.65
2013-12-03,25.200001
2013-12-04,24.969998999999998
2013-12-05,24.889999
2013-12-06,25.33
2013-12-09,25.809998999999998
2013-12-10,25.299999
2013-12-11,26.200001
2013-12-12,26.870001000000002
2013-12-13,27.049999
2013-12-16,27.139999
2013-12-17,27.139999
2013-12-18,28.15
2013-12-19,28.950001
2013-12-20,29.75
2013-12-23,29.709999
2013-12-24,30.18
2013-12-26,29.33
2013-12-27,29.440001000000002
2013-12-30,29.67
2013-12-31,29.48
2014-01-02,29.469998999999998
2014-01-03,29.48
2014-01-06,29.41
2014-01-07,29.549999
2014-01-08,29.879998999999998
2014-01-09,29.98
2014-01-10,29.870001000000002
2014-01-13,29.799999
2014-01-14,30.18
2014-01-15,30.549999
2014-01-16,30.309998999999998
2014-01-17,31.35
2014-01-21,31.35
2014-01-22,31.4
2014-01-23,31.34
2014-01-24,30.110001
2014-01-27,30.5
2014-01-28,30.870001000000002
2014-01-29,30.059998999999998
2014-01-30,30.5
2014-01-31,30.49
2014-02-03,29.139999
2014-02-04,29.209999
2014-02-05,28.66
2014-02-06,29.469998999999998
2014-02-07,29.969998999999998
2014-02-10,29.91
2014-02-11,30.620001000000002
2014-02-12,30.559998999999998
2014-02-13,31.290001
2014-02-14,30.91
2014-02-18,30.719998999999998
2014-02-19,29.92
2014-02-20,29.969998999999998
2014-02-21,30.01
2014-02-24,30.02
2014-02-25,29.17
2014-02-26,30.15
2014-02-27,30.32
2014-02-28,29.59
2014-03-03,29.0
2014-03-04,28.559998999999998
2014-03-05,28.66
2014-03-06,28.68
2014-03-07,29.02
2014-03-10,28.940001000000002
2014-03-11,28.620001000000002
2014-03-12,28.74
2014-03-13,28.299999
2014-03-14,28.559998999999998
2014-03-17,28.6
2014-03-18,28.65
2014-03-19,28.48
2014-03-20,28.43
2014-03-21,28.51
2014-03-24,28.110001
2014-03-25,28.5
2014-03-26,28.440001000000002
2014-03-27,28.01
2014-03-28,28.02
2014-03-31,28.639999
2014-04-01,28.5
2014-04-02,28.559998999999998
2014-04-03,28.48
2014-04-04,27.549999
2014-04-07,27.43
2014-04-08,27.809998999999998
2014-04-09,28.059998999999998
2014-04-10,27.02
2014-04-11,26.700001
2014-04-14,27.08
2014-04-15,26.27
2014-04-16,26.82
2014-04-17,26.879998999999998
2014-04-21,26.780001000000002
2014-04-22,26.93
2014-04-23,26.9
2014-04-24,26.690001000000002
2014-04-25,26.280001000000002
2014-04-28,25.57
2014-04-29,25.09
2014-04-30,25.02
2014-05-01,25.23
2014-05-02,25.84
2014-05-05,25.91
2014-05-06,25.0
2014-05-07,25.07
2014-05-08,24.700001
2014-05-09,24.08
2014-05-12,25.0
2014-05-13,25.23
2014-05-14,24.77
2014-05-15,24.67
2014-05-16,24.49
2014-05-19,24.809998999999998
2014-05-20,24.809998999999998
2014-05-21,25.059998999999998
2014-05-22,25.42
2014-05-23,25.65
2014-05-27,26.16
2014-05-28,25.969998999999998
2014-05-29,26.02
2014-05-30,26.16
2014-06-02,26.26
2014-06-03,26.190001000000002
2014-06-04,26.08
2014-06-05,26.129998999999998
2014-06-06,26.58
2014-06-09,28.200001
2014-06-10,28.559998999999998
2014-06-11,27.780001000000002
2014-06-12,27.08
2014-06-13,26.65
2014-06-16,27.549999
2014-06-17,28.360001
2014-06-18,28.35
2014-06-19,28.629998999999998
2014-06-20,28.780001000000002
2014-06-23,28.860001
2014-06-24,29.27
2014-06-25,29.299999
2014-06-26,29.190001000000002
2014-06-27,28.809998999999998
2014-06-30,28.639999
2014-07-01,28.629998999999998
2014-07-02,27.940001000000002
2014-07-03,28.129998999999998
2014-07-07,27.309998999999998
2014-07-08,26.77
2014-07-09,26.639999
2014-07-10,26.25
2014-07-11,26.030001000000002
2014-07-14,26.309998999999998
2014-07-15,26.27
2014-07-16,26.41
2014-07-17,25.84
2014-07-18,26.26
2014-07-21,26.18
2014-07-22,27.01
2014-07-23,28.23
2014-07-24,29.299999
2014-07-25,29.93
2014-07-28,29.74
2014-07-29,29.34
2014-07-30,29.23
2014-07-31,28.15
2014-08-01,28.75
2014-08-04,29.23
2014-08-05,28.92
2014-08-06,28.85
2014-08-07,28.209999
2014-08-08,28.25
2014-08-11,28.4
2014-08-12,28.35
2014-08-13,28.92
2014-08-14,29.23
2014-08-15,29.139999
2014-08-18,29.809998999999998
2014-08-19,30.51
2014-08-20,30.57
2014-08-21,30.49
2014-08-22,30.290001
2014-08-25,30.299999
2014-08-26,30.459999
2014-08-27,30.389999
2014-08-28,29.98
2014-08-29,30.059998999999998
2014-09-02,30.799999
2014-09-03,30.08
2014-09-04,30.42
2014-09-05,30.5
2014-09-08,31.209999
2014-09-09,30.98
2014-09-10,31.43
2014-09-11,31.23
2014-09-12,31.02
2014-09-15,31.09
2014-09-16,31.459999
2014-09-17,31.27
2014-09-18,31.0
2014-09-19,30.9
2014-09-22,30.91
2014-09-23,30.290001
2014-09-24,30.23
2014-09-25,30.280001000000002
2014-09-26,31.200001
2014-09-29,30.959999
2014-09-30,30.139999
2014-10-01,29.440001000000002
2014-10-02,30.16
2014-10-03,30.42
2014-10-06,29.959999
2014-10-07,29.35
2014-10-08,30.32
2014-10-09,29.110001
2014-10-10,28.870001000000002
2014-10-13,28.67
2014-10-14,28.690001000000002
2014-10-15,28.200001
2014-10-16,28.450001
2014-10-17,29.58
2014-10-20,31.23
2014-10-21,31.91
2014-10-22,31.889999
2014-10-23,32.389998999999996
2014-10-24,33.5
2014-10-27,34.119999
2014-10-28,34.77
2014-10-29,34.650002
2014-10-30,35.240002000000004
2014-10-31,36.060001
2014-11-03,36.66
2014-11-04,36.84
2014-11-05,36.580002
2014-11-06,37.599998
2014-11-07,37.43
2014-11-10,36.700001
2014-11-11,37.610001000000004
2014-11-12,37.200001
2014-11-13,37.189999
2014-11-14,37.029999
2014-11-17,36.0
2014-11-18,36.299999
2014-11-19,35.900002
2014-11-20,35.900002
2014-11-21,35.970001
2014-11-24,36.689999
2014-11-25,35.919998
2014-11-26,36.18
2014-11-28,35.689999
2014-12-01,35.529999
2014-12-02,36.48
2014-12-03,37.349998
2014-12-04,36.860001000000004
2014-12-05,37.009997999999996
2014-12-08,36.34
2014-12-09,36.279999
2014-12-10,34.830002
2014-12-11,35.080002
2014-12-12,34.639998999999996
2014-12-15,34.400002
2014-12-16,33.990002000000004
2014-12-17,34.939999
2014-12-18,36.02
2014-12-19,36.119999
2014-12-22,35.790001000000004
2014-12-23,36.029999
2014-12-24,36.290001000000004
2014-12-26,36.349998
2014-12-29,37.529999
2014-12-30,37.25
2014-12-31,37.150002
2015-01-02,38.32
2015-01-05,37.419998
2015-01-06,36.279999
2015-01-07,37.119999
2015-01-08,38.630001
2015-01-09,38.66
2015-01-12,39.139998999999996
2015-01-13,38.599998
2015-01-14,40.169998
2015-01-15,39.599998
2015-01-16,39.049999
2015-01-20,40.09
2015-01-21,39.09
2015-01-22,40.470001
2015-01-23,39.529999
2015-01-26,39.650002
2015-01-27,39.459998999999996
2015-01-28,39.450001
2015-01-29,41.09
2015-01-30,40.439999
2015-02-02,40.099998
2015-02-03,41.16
2015-02-04,40.939999
2015-02-05,40.709998999999996
2015-02-06,41.279999
2015-02-09,41.540001000000004
2015-02-10,41.919998
2015-02-11,41.900002
2015-02-12,42.619999
2015-02-13,42.880001
2015-02-17,42.959998999999996
2015-02-18,42.720001
2015-02-19,38.73
2015-02-20,37.040001000000004
2015-02-23,35.279999
2015-02-24,35.799999
2015-02-25,36.169998
2015-02-26,35.860001000000004
2015-02-27,35.610001000000004
2015-03-02,36.5
2015-03-03,36.799999
2015-03-04,36.91
2015-03-05,37.0
2015-03-06,36.830002
2015-03-09,36.98
2015-03-10,36.939999
2015-03-11,38.48
2015-03-12,38.709998999999996
2015-03-13,38.610001000000004
2015-03-16,37.07
2015-03-17,37.470001
2015-03-18,37.200001
2015-03-19,37.610001000000004
2015-03-20,37.369999
2015-03-23,37.07
2015-03-24,37.849998
2015-03-25,36.57
2015-03-26,36.82
2015-03-27,37.299999
2015-03-30,37.540001000000004
2015-03-31,37.459998999999996
2015-04-01,37.349998
2015-04-02,37.0
2015-04-06,37.240002000000004
2015-04-07,36.970001
2015-04-08,37.110001000000004
2015-04-09,37.209998999999996
2015-04-10,37.07
2015-04-13,36.619999
2015-04-14,36.810001
2015-04-15,37.529999
2015-04-16,37.950001
2015-04-17,38.529999
2015-04-20,38.84
2015-04-21,38.549999
2015-04-22,38.419998
2015-04-23,37.700001
2015-04-24,37.41
2015-04-27,37.740002000000004
2015-04-28,36.549999
2015-04-29,35.299999
2015-04-30,34.700001
2015-05-01,35.400002
2015-05-04,36.02
2015-05-05,35.130001
2015-05-06,35.09
2015-05-07,35.029999
2015-05-08,35.619999
2015-05-11,35.400002
2015-05-12,34.59
2015-05-13,34.59
2015-05-14,35.189999
2015-05-15,34.889998999999996
2015-05-18,35.59
2015-05-19,36.560001
2015-05-20,36.740002000000004
2015-05-21,36.369999
2015-05-22,36.169998
2015-05-26,35.650002
2015-05-27,36.099998
2015-05-28,36.310001
2015-05-29,35.439999
2015-06-01,35.900002
2015-06-02,36.099998
2015-06-03,36.220001
2015-06-04,36.0
2015-06-05,35.900002
2015-06-08,36.16
2015-06-09,34.84
2015-06-10,35.18
2015-06-11,35.220001
2015-06-12,35.189999
2015-06-15,34.82
2015-06-16,37.32
2015-06-17,37.490002000000004
2015-06-18,37.880001
2015-06-19,38.369999
2015-06-22,38.939999
2015-06-23,39.18
2015-06-24,38.970001
2015-06-25,39.18
2015-06-26,38.290001000000004
2015-06-29,36.389998999999996
2015-06-30,36.68
2015-07-01,37.25
2015-07-02,36.900002
2015-07-06,35.900002
2015-07-07,35.57
2015-07-08,34.220001
2015-07-09,34.009997999999996
2015-07-10,34.200001
2015-07-13,35.09
2015-07-14,35.139998999999996
2015-07-15,34.369999
2015-07-16,35.330002
2015-07-17,35.669998
2015-07-20,35.57
2015-07-21,34.540001000000004
2015-07-22,35.02
2015-07-23,33.349998
2015-07-24,32.529999
2015-07-27,32.110001000000004
2015-07-28,32.279999
2015-07-29,32.380001
2015-07-30,33.029999
2015-07-31,33.18
2015-08-03,32.400002
2015-08-04,32.73
2015-08-05,32.130001
2015-08-06,31.129998999999998
2015-08-07,31.450001
2015-08-10,32.09
2015-08-11,31.870001000000002
2015-08-12,31.35
2015-08-13,30.51
2015-08-14,31.51
2015-08-17,31.85
2015-08-18,32.34
2015-08-19,32.540001000000004
2015-08-20,31.93
2015-08-21,31.65
2015-08-24,30.799999
2015-08-25,30.209999
2015-08-26,31.280001000000002
2015-08-27,31.35
2015-08-28,32.07
2015-08-31,32.450001
2015-09-01,31.33
2015-09-02,31.700001
2015-09-03,31.76
2015-09-04,31.709999
2015-09-08,32.150002
2015-09-09,31.469998999999998
2015-09-10,31.110001
2015-09-11,31.1
2015-09-14,30.91
2015-09-15,30.959999
2015-09-16,30.969998999999998
2015-09-17,30.43
2015-09-18,29.129998999999998
2015-09-21,28.75
2015-09-22,27.57
2015-09-23,26.98
2015-09-24,26.799999
2015-09-25,26.6
2015-09-28,25.639999
2015-09-29,25.09
2015-09-30,25.219998999999998
2015-10-01,25.040001
2015-10-02,25.6
2015-10-05,25.6
2015-10-06,26.42
2015-10-07,27.59
2015-10-08,28.34
2015-10-09,28.780001000000002
2015-10-12,27.950001
2015-10-13,27.809998999999998
2015-10-14,27.700001
2015-10-15,28.309998999999998
2015-10-16,28.08
2015-10-19,28.25
2015-10-20,27.280001000000002
2015-10-21,27.370001000000002
2015-10-22,32.029999
2015-10-23,32.869999
2015-10-26,31.43
2015-10-27,30.02
2015-10-28,30.4
2015-10-29,30.25
2015-10-30,29.93
2015-11-02,30.549999
2015-11-03,29.870001000000002
2015-11-04,29.99
2015-11-05,30.15
2015-11-06,30.75
2015-11-09,30.610001
2015-11-10,30.469998999999998
2015-11-11,30.459999
2015-11-12,29.35
2015-11-13,29.5
2015-11-16,29.83
2015-11-17,29.65
2015-11-18,30.549999
2015-11-19,29.99
2015-11-20,30.469998999999998
2015-11-23,31.23
2015-11-24,30.85
2015-11-25,31.030001000000002
2015-11-27,31.15
2015-11-30,31.299999
2015-12-01,31.49
2015-12-02,30.370001000000002
2015-12-03,28.83
2015-12-04,28.889999
2015-12-07,27.25
2015-12-08,27.549999
2015-12-09,27.309998999999998
2015-12-10,27.049999
2015-12-11,26.58
2015-12-14,25.68
2015-12-15,25.48
2015-12-16,25.82
2015-12-17,25.68
2015-12-18,25.559998999999998
2015-12-21,26.4
2015-12-22,26.299999
2015-12-23,26.49
2015-12-24,26.370001000000002
2015-12-28,26.07
2015-12-29,26.08
2015-12-30,25.57
2015-12-31,25.530001000000002
2016-01-04,25.120001000000002
2016-01-05,24.190001000000002
2016-01-06,23.01
2016-01-07,21.639999
2016-01-08,20.76
2016-01-11,20.299999
2016-01-12,20.24
2016-01-13,19.870001000000002
2016-01-14,20.35
2016-01-15,19.360001
2016-01-19,19.280001000000002
2016-01-20,19.459999
2016-01-21,18.870001000000002
2016-01-22,19.459999
2016-01-25,18.700001
2016-01-26,19.52
2016-01-27,19.940001000000002
2016-01-28,19.200001
2016-01-29,20.66
2016-02-01,20.040001
2016-02-02,19.280001000000002
2016-02-03,19.75
2016-02-04,20.51
2016-02-05,19.91
2016-02-08,19.379998999999998
2016-02-09,19.02
2016-02-10,18.99
2016-02-11,18.51
2016-02-12,19.33
2016-02-16,19.450001
2016-02-17,19.66
2016-02-18,13.89
2016-02-19,14.05
2016-02-22,15.37
2016-02-23,15.77
2016-02-24,16.559998999999998
2016-02-25,16.52
2016-02-26,17.02
2016-02-29,16.74
2016-03-01,17.370001000000002
2016-03-02,17.16
2016-03-03,17.6
2016-03-04,17.16
2016-03-07,17.26
2016-03-08,16.24
2016-03-09,16.83
2016-03-10,16.49
2016-03-11,17.530001000000002
2016-03-14,17.530001000000002
2016-03-15,17.25
2016-03-16,17.389999
2016-03-17,18.139999
2016-03-18,18.969998999999998
2016-03-21,19.200001
2016-03-22,19.299999
2016-03-23,18.870001000000002
2016-03-24,19.58
2016-03-28,18.99
2016-03-29,20.059998999999998
2016-03-30,20.26
2016-03-31,20.719998999999998
2016-04-01,20.889999
2016-04-04,21.23
2016-04-05,20.67
2016-04-06,21.34
2016-04-07,20.860001
2016-04-08,21.15
2016-04-11,20.93
2016-04-12,21.209999
2016-04-13,21.889999
2016-04-14,21.16
2016-04-15,21.58
2016-04-18,21.799999
2016-04-19,21.43
2016-04-20,21.42
2016-04-21,21.030001000000002
2016-04-22,21.09
2016-04-25,20.51
2016-04-26,20.870001000000002
2016-04-27,21.280001000000002
2016-04-28,20.48
2016-04-29,20.870001000000002
2016-05-02,22.469998999999998
2016-05-03,21.700001
2016-05-04,21.5
2016-05-05,21.809998999999998
2016-05-06,22.450001
2016-05-09,22.219998999999998
2016-05-10,22.620001000000002
2016-05-11,22.459999
2016-05-12,22.0
2016-05-13,22.0
2016-05-16,22.24
2016-05-17,21.75
2016-05-18,21.52
2016-05-19,21.65
2016-05-20,21.92
2016-05-23,21.99
2016-05-24,22.65
2016-05-25,23.120001000000002
2016-05-26,22.9
2016-05-27,23.0
2016-05-31,22.959999
2016-06-01,22.76
2016-06-02,22.74
2016-06-03,22.26
2016-06-06,22.75
2016-06-07,22.889999
2016-06-08,22.98
2016-06-09,22.92
2016-06-10,22.549999
2016-06-13,21.76
2016-06-14,21.92
2016-06-15,21.77
2016-06-16,21.59
2016-06-17,22.35
2016-06-20,22.690001000000002
2016-06-21,22.5
2016-06-22,22.200001
2016-06-23,22.889999
2016-06-24,21.49
2016-06-27,20.469998999999998
2016-06-28,20.969998999999998
2016-06-29,21.200001
2016-06-30,22.950001
2016-07-01,22.610001
2016-07-05,21.43
2016-07-06,21.98
2016-07-07,22.43
2016-07-08,23.879998999999998
2016-07-11,24.59
2016-07-12,25.549999
2016-07-13,26.139999
2016-07-14,26.26
2016-07-15,26.83
2016-07-18,27.110001
2016-07-19,26.629998999999998
2016-07-20,26.6
2016-07-21,26.58
2016-07-22,26.67
2016-07-25,26.9
2016-07-26,27.16
2016-07-27,27.73
2016-07-28,26.969998999999998
2016-07-29,27.17
2016-08-01,28.040001
2016-08-02,27.719998999999998
2016-08-03,28.059998999999998
2016-08-04,27.799999
2016-08-05,27.889999
2016-08-08,26.32
2016-08-09,26.16
2016-08-10,26.110001
2016-08-11,26.120001000000002
2016-08-12,25.42
2016-08-15,25.469998999999998
2016-08-16,25.309998999999998
2016-08-17,24.870001000000002
2016-08-18,24.719998999999998
2016-08-19,23.85
2016-08-22,24.9
2016-08-23,25.43
2016-08-24,24.83
2016-08-25,24.809998999999998
2016-08-26,25.110001
2016-08-29,26.16
2016-08-30,26.75
2016-08-31,26.24
2016-09-01,26.059998999999998
2016-09-02,26.41
2016-09-06,26.24
2016-09-07,26.780001000000002
2016-09-08,26.709999
2016-09-09,24.82
2016-09-12,25.17
2016-09-13,24.48
2016-09-14,24.459999
2016-09-15,24.700001
2016-09-16,24.35
2016-09-19,24.27
2016-09-20,23.940001000000002
2016-09-21,24.629998999999998
2016-09-22,26.66
2016-09-23,26.48
2016-09-26,26.059998999999998
2016-09-27,25.629998999999998
2016-09-28,25.950001
2016-09-29,25.190001000000002
2016-09-30,25.4
2016-10-03,25.389999
2016-10-04,24.4
2016-10-05,24.969998999999998
2016-10-06,25.59
2016-10-07,24.57
2016-10-10,24.709999
2016-10-11,24.26
2016-10-12,24.370001000000002
2016-10-13,24.030001000000002
2016-10-14,24.540001
2016-10-17,23.969998999999998
2016-10-18,23.83
2016-10-19,23.709999
2016-10-20,23.75
2016-10-21,23.48
2016-10-24,20.32
2016-10-25,20.15
2016-10-26,19.58
2016-10-27,19.690001000000002
2016-10-28,18.809998999999998
2016-10-31,19.25
2016-11-01,18.65
2016-11-02,18.1
2016-11-03,17.9
2016-11-04,18.5
2016-11-07,18.25
2016-11-08,18.700001
2016-11-09,20.0
2016-11-10,19.700001
2016-11-11,20.0
2016-11-14,21.15
2016-11-15,21.0
2016-11-16,20.5
2016-11-17,20.9
2016-11-18,21.0
2016-11-21,21.5
2016-11-22,22.1
2016-11-23,22.0
2016-11-25,22.450001
2016-11-28,22.35
2016-11-29,22.700001
2016-11-30,22.799999
2016-12-01,22.200001
2016-12-02,22.299999
2016-12-05,22.9
2016-12-06,23.700001
2016-12-07,24.1
2016-12-08,23.85
2016-12-09,24.25
2016-12-12,24.700001
2016-12-13,24.15
2016-12-14,23.5
2016-12-15,23.549999
2016-12-16,24.049999
2016-12-19,23.6
2016-12-20,23.9
2016-12-21,23.75
2016-12-22,22.950001
2016-12-23,22.85
2016-12-27,23.299999
2016-12-28,22.65
2016-12-29,22.65
2016-12-30,22.5
2017-01-03,23.6
2017-01-04,24.1
2017-01-05,23.65
2017-01-06,23.0
2017-01-09,23.049999
2017-01-10,23.549999
2017-01-11,24.35
2017-01-12,23.65
2017-01-13,24.700001
2017-01-17,23.6
2017-01-18,23.4
2017-01-19,22.9
2017-01-20,23.0
2017-01-23,23.5
2017-01-24,24.700001
2017-01-25,25.450001
2017-01-26,25.049999
2017-01-27,25.1
2017-01-30,24.5
2017-01-31,24.799999
2017-02-01,25.049999
2017-02-02,25.1
2017-02-03,25.75
2017-02-06,25.200001
2017-02-07,25.25
2017-02-08,26.049999
2017-02-09,26.0
2017-02-10,26.25
2017-02-13,26.0
2017-02-14,26.4
2017-02-15,27.65
2017-02-16,27.200001
2017-02-17,27.1
2017-02-21,28.4
2017-02-22,27.5
2017-02-23,27.049999
2017-02-24,25.950001
2017-02-27,26.450001
2017-02-28,27.1
2017-03-01,28.5
2017-03-02,28.5
2017-03-03,28.549999
2017-03-06,28.15
2017-03-07,27.35
2017-03-08,27.75
2017-03-09,27.4
2017-03-10,27.549999
2017-03-13,27.65
2017-03-14,27.700001
2017-03-15,28.1
2017-03-16,28.35
2017-03-17,28.299999
2017-03-20,28.0
2017-03-21,26.85
2017-03-22,26.549999
2017-03-23,27.0
2017-03-24,26.6
2017-03-27,26.299999
2017-03-28,26.1
2017-03-29,27.25
2017-03-30,26.549999
2017-03-31,26.700001
2017-04-03,26.65
2017-04-04,28.85
2017-04-05,28.85
2017-04-06,29.25
2017-04-07,29.299999
2017-04-10,29.950001
2017-04-11,29.9
2017-04-12,29.35
2017-04-13,28.799999
2017-04-17,29.049999
2017-04-18,28.9
2017-04-19,29.549999
2017-04-20,30.049999
2017-04-21,30.35
2017-04-24,30.549999
2017-04-25,30.950001
2017-04-26,31.049999
2017-04-27,30.799999
2017-04-28,30.5
2017-05-01,31.299999
2017-05-02,31.0
2017-05-03,29.6
2017-05-04,29.65
2017-05-05,29.549999
2017-05-08,29.700001
2017-05-09,29.1
2017-05-10,29.5
2017-05-11,29.1
2017-05-12,28.549999
2017-05-15,28.4
2017-05-16,28.9
2017-05-17,27.75
2017-05-18,26.950001
2017-05-19,27.0
2017-05-22,27.0
2017-05-23,27.0
2017-05-24,27.0
2017-05-25,26.9
2017-05-26,27.0
2017-05-30,26.9
2017-05-31,26.950001
2017-06-01,28.0
2017-06-02,28.549999
2017-06-05,28.200001
2017-06-06,28.4
2017-06-07,28.85
2017-06-08,29.200001
2017-06-09,29.65
2017-06-12,30.200001
2017-06-13,30.15
2017-06-14,30.35
2017-06-15,30.0
2017-06-16,29.700001
2017-06-19,30.700001
2017-06-20,30.450001
2017-06-21,29.299999
2017-06-22,29.4
2017-06-23,29.75
2017-06-26,29.549999
2017-06-27,29.299999
2017-06-28,30.1
2017-06-29,29.799999
2017-06-30,30.4
2017-07-03,30.200001
2017-07-05,29.299999
2017-07-06,28.75
2017-07-07,28.75
2017-07-10,28.6
2017-07-11,28.200001
2017-07-12,28.200001
2017-07-13,28.65
2017-07-14,28.4
2017-07-17,28.950001
2017-07-18,29.15
2017-07-19,29.700001
2017-07-20,28.950001
2017-07-21,29.35
2017-07-24,29.4
2017-07-25,30.450001
2017-07-26,30.450001
2017-07-27,31.65
2017-07-28,31.35
2017-07-31,30.35
2017-08-01,30.35
2017-08-02,30.15
2017-08-03,29.85
2017-08-04,30.1
2017-08-07,30.4
2017-08-08,29.85
2017-08-09,29.6
2017-08-10,29.25
2017-08-11,29.6
2017-08-14,29.950001
2017-08-15,29.799999
2017-08-16,29.85
2017-08-17,29.25
2017-08-18,28.799999
2017-08-21,28.299999
2017-08-22,28.35
2017-08-23,28.25
2017-08-24,28.450001
2017-08-25,28.85
2017-08-28,29.0
2017-08-29,28.950001
2017-08-30,29.35
2017-08-31,30.0
2017-09-01,30.1
2017-09-05,29.35
2017-09-06,30.450001
2017-09-07,31.5
2017-09-08,32.049999
2017-09-11,31.700001
