Date,VEC
2015-03-06,31.35
2015-03-09,31.0
2015-03-10,30.959999
2015-03-11,31.950001
2015-03-12,32.5
2015-03-13,32.029999
2015-03-16,32.419998
2015-03-17,28.73
2015-03-18,26.809998999999998
2015-03-19,25.129998999999998
2015-03-20,24.98
2015-03-23,25.52
2015-03-24,25.030001000000002
2015-03-25,24.940001000000002
2015-03-26,25.34
2015-03-27,25.59
2015-03-30,25.559998999999998
2015-03-31,25.49
2015-04-01,25.66
2015-04-02,25.639999
2015-04-06,25.969998999999998
2015-04-07,25.91
2015-04-08,27.34
2015-04-09,28.1
2015-04-10,27.82
2015-04-13,27.91
2015-04-14,28.530001000000002
2015-04-15,28.41
2015-04-16,28.110001
2015-04-17,27.0
2015-04-20,27.280001000000002
2015-04-21,26.32
2015-04-22,26.059998999999998
2015-04-23,25.91
2015-04-24,25.85
2015-04-27,25.870001000000002
2015-04-28,26.0
2015-04-29,26.290001
2015-04-30,25.559998999999998
2015-05-01,25.6
2015-05-04,26.1
2015-05-05,24.99
2015-05-06,25.1
2015-05-07,25.450001
2015-05-08,25.57
2015-05-11,26.27
2015-05-12,26.360001
2015-05-13,26.4
2015-05-14,25.92
2015-05-15,25.67
2015-05-18,25.709999
2015-05-19,26.290001
2015-05-20,26.34
2015-05-21,24.780001000000002
2015-05-22,25.709999
2015-05-26,25.18
2015-05-27,25.5
2015-05-28,25.74
2015-05-29,25.09
2015-06-01,25.74
2015-06-02,25.91
2015-06-03,26.01
2015-06-04,25.040001
2015-06-05,25.059998999999998
2015-06-08,25.49
2015-06-09,24.379998999999998
2015-06-10,25.27
2015-06-11,24.66
2015-06-12,24.32
2015-06-15,24.01
2015-06-16,24.559998999999998
2015-06-17,24.07
2015-06-18,24.16
2015-06-19,23.9
2015-06-22,24.639999
2015-06-23,24.74
2015-06-24,25.35
2015-06-25,25.120001000000002
2015-06-26,25.209999
2015-06-29,25.01
2015-06-30,24.870001000000002
2015-07-01,25.57
2015-07-02,24.42
2015-07-06,24.639999
2015-07-07,23.860001
2015-07-08,23.629998999999998
2015-07-09,24.110001
2015-07-10,24.129998999999998
2015-07-13,24.200001
2015-07-14,25.25
2015-07-15,25.18
2015-07-16,25.24
2015-07-17,24.18
2015-07-20,23.190001000000002
2015-07-21,24.65
2015-07-22,24.610001
2015-07-23,24.540001
2015-07-24,23.73
2015-07-27,22.93
2015-07-28,22.860001
2015-07-29,22.93
2015-07-30,23.09
2015-07-31,23.200001
2015-08-03,23.02
2015-08-04,22.66
2015-08-05,23.49
2015-08-06,26.290001
2015-08-07,25.41
2015-08-10,26.139999
2015-08-11,25.4
2015-08-12,26.129998999999998
2015-08-13,25.690001000000002
2015-08-14,26.91
2015-08-17,26.639999
2015-08-18,26.57
2015-08-19,26.719998999999998
2015-08-20,26.09
2015-08-21,25.879998999999998
2015-08-24,25.040001
2015-08-25,24.23
2015-08-26,25.190001000000002
2015-08-27,24.91
2015-08-28,24.049999
2015-08-31,24.85
2015-09-01,23.959999
2015-09-02,24.440001000000002
2015-09-03,24.18
2015-09-04,23.360001
2015-09-08,23.629998999999998
2015-09-09,23.27
2015-09-10,23.01
2015-09-11,23.58
2015-09-14,23.129998999999998
2015-09-15,23.77
2015-09-16,23.59
2015-09-17,23.52
2015-09-18,23.41
2015-09-21,23.700001
2015-09-22,23.0
2015-09-23,23.07
2015-09-24,22.98
2015-09-25,22.049999
2015-09-28,21.76
2015-09-29,22.59
2015-09-30,22.040001
2015-10-01,22.08
2015-10-02,22.16
2015-10-05,23.219998999999998
2015-10-06,22.68
2015-10-07,23.17
2015-10-08,23.139999
2015-10-09,23.57
2015-10-12,23.709999
2015-10-13,23.799999
2015-10-14,22.6
2015-10-15,23.68
2015-10-16,24.01
2015-10-19,24.24
2015-10-20,24.25
2015-10-21,23.75
2015-10-22,23.73
2015-10-23,24.93
2015-10-26,24.530001000000002
2015-10-27,23.620001000000002
2015-10-28,24.98
2015-10-29,24.57
2015-10-30,24.870001000000002
2015-11-02,25.0
2015-11-03,25.360001
2015-11-04,25.33
2015-11-05,25.83
2015-11-06,26.139999
2015-11-09,24.780001000000002
2015-11-10,24.309998999999998
2015-11-11,24.049999
2015-11-12,23.370001000000002
2015-11-13,22.99
2015-11-16,23.25
2015-11-17,22.950001
2015-11-18,23.59
2015-11-19,23.51
2015-11-20,23.620001000000002
2015-11-23,24.01
2015-11-24,24.27
2015-11-25,24.66
2015-11-27,24.559998999999998
2015-11-30,24.16
2015-12-01,24.35
2015-12-02,24.059998999999998
2015-12-03,23.4
2015-12-04,23.469998999999998
2015-12-07,22.549999
2015-12-08,22.16
2015-12-09,21.629998999999998
2015-12-10,22.370001000000002
2015-12-11,21.43
2015-12-14,21.469998999999998
2015-12-15,21.700001
2015-12-16,21.6
2015-12-17,21.84
2015-12-18,21.02
2015-12-21,21.209999
2015-12-22,21.129998999999998
2015-12-23,21.41
2015-12-24,21.48
2015-12-28,21.360001
2015-12-29,21.540001
2015-12-30,21.450001
2015-12-31,20.889999
2016-01-04,19.860001
2016-01-05,20.059998999999998
2016-01-06,20.309998999999998
2016-01-07,19.74
2016-01-08,20.780001000000002
2016-01-11,20.780001000000002
2016-01-12,21.52
2016-01-13,19.799999
2016-01-14,20.040001
2016-01-15,20.030001000000002
2016-01-19,18.91
2016-01-20,19.58
2016-01-21,18.83
2016-01-22,19.26
2016-01-25,18.92
2016-01-26,19.299999
2016-01-27,18.9
2016-01-28,18.780001000000002
2016-01-29,19.76
2016-02-01,19.25
2016-02-02,18.700001
2016-02-03,18.76
2016-02-04,18.6
2016-02-05,18.049999
2016-02-08,18.110001
2016-02-09,17.809998999999998
2016-02-10,18.040001
2016-02-11,17.780001000000002
2016-02-12,18.209999
2016-02-16,18.58
2016-02-17,18.700001
2016-02-18,18.809998999999998
2016-02-19,18.92
2016-02-22,18.4
2016-02-23,18.57
2016-02-24,18.6
2016-02-25,19.08
2016-02-26,19.209999
2016-02-29,19.25
2016-03-01,19.370001000000002
2016-03-02,19.629998999999998
2016-03-03,19.76
2016-03-04,20.059998999999998
2016-03-07,20.139999
2016-03-08,19.809998999999998
2016-03-09,20.32
2016-03-10,20.040001
2016-03-11,20.530001000000002
2016-03-14,20.290001
2016-03-15,19.92
2016-03-16,21.790001
2016-03-17,21.709999
2016-03-18,22.58
2016-03-21,22.85
2016-03-22,21.879998999999998
2016-03-23,21.09
2016-03-24,21.75
2016-03-28,21.450001
2016-03-29,23.040001
2016-03-30,22.440001000000002
2016-03-31,22.75
2016-04-01,22.75
2016-04-04,22.23
2016-04-05,21.860001
2016-04-06,22.33
2016-04-07,21.889999
2016-04-08,22.15
2016-04-11,21.540001
2016-04-12,21.85
2016-04-13,22.51
2016-04-14,21.889999
2016-04-15,22.26
2016-04-18,22.67
2016-04-19,22.690001000000002
2016-04-20,22.85
2016-04-21,21.84
2016-04-22,22.07
2016-04-25,21.83
2016-04-26,21.85
2016-04-27,21.83
2016-04-28,21.709999
2016-04-29,21.559998999999998
2016-05-02,22.0
2016-05-03,21.709999
2016-05-04,21.610001
2016-05-05,21.360001
2016-05-06,21.66
2016-05-09,22.049999
2016-05-10,21.84
2016-05-11,23.43
2016-05-12,22.74
2016-05-13,24.219998999999998
2016-05-16,24.360001
2016-05-17,23.42
2016-05-18,23.690001000000002
2016-05-19,23.02
2016-05-20,24.52
2016-05-23,24.52
2016-05-24,24.799999
2016-05-25,24.49
2016-05-26,24.860001
2016-05-27,24.950001
2016-05-31,25.41
2016-06-01,25.49
2016-06-02,25.59
2016-06-03,25.48
2016-06-06,25.620001000000002
2016-06-07,25.4
2016-06-08,25.74
2016-06-09,25.85
2016-06-10,26.23
2016-06-13,25.83
2016-06-14,25.99
2016-06-15,25.93
2016-06-16,26.07
2016-06-17,26.23
2016-06-20,26.540001
2016-06-21,26.4
2016-06-22,26.559998999999998
2016-06-23,26.85
2016-06-24,26.639999
2016-06-27,26.959999
2016-06-28,27.309998999999998
2016-06-29,28.290001
2016-06-30,28.49
2016-07-01,29.200001
2016-07-05,28.82
2016-07-06,29.07
2016-07-07,28.690001000000002
2016-07-08,29.85
2016-07-11,30.41
2016-07-12,30.389999
2016-07-13,30.65
2016-07-14,30.700001
2016-07-15,31.25
2016-07-18,30.6
2016-07-19,31.110001
2016-07-20,31.120001000000002
2016-07-21,30.969998999999998
2016-07-22,30.629998999999998
2016-07-25,30.82
2016-07-26,30.940001000000002
2016-07-27,31.08
2016-07-28,30.82
2016-07-29,31.15
2016-08-01,31.280001000000002
2016-08-02,31.33
2016-08-03,31.290001
2016-08-04,30.98
2016-08-05,32.060001
2016-08-08,32.66
2016-08-09,33.200001
2016-08-10,30.940001000000002
2016-08-11,31.959999
2016-08-12,31.92
2016-08-15,32.110001000000004
2016-08-16,32.630001
2016-08-17,32.279999
2016-08-18,32.369999
2016-08-19,32.650002
2016-08-22,32.580002
2016-08-23,32.84
2016-08-24,32.709998999999996
2016-08-25,33.0
2016-08-26,33.18
2016-08-29,32.889998999999996
2016-08-30,34.560001
2016-08-31,33.740002000000004
2016-09-01,26.91
2016-09-02,26.389999
2016-09-06,26.23
2016-09-07,27.049999
2016-09-08,27.360001
2016-09-09,27.209999
2016-09-12,27.68
2016-09-13,27.540001
2016-09-14,27.559998999999998
2016-09-15,27.67
2016-09-16,27.030001000000002
2016-09-19,27.690001000000002
2016-09-20,27.27
2016-09-21,28.360001
2016-09-22,28.65
2016-09-23,28.690001000000002
2016-09-26,28.190001000000002
2016-09-27,27.940001000000002
2016-09-28,27.950001
2016-09-29,27.629998999999998
2016-09-30,15.23
2016-10-03,16.540001
2016-10-04,17.129998999999998
2016-10-05,16.98
2016-10-06,16.25
2016-10-07,16.440001000000002
2016-10-10,16.639999
2016-10-11,16.559998999999998
2016-10-12,16.58
2016-10-13,15.91
2016-10-14,16.23
2016-10-17,16.85
2016-10-18,16.139999
2016-10-19,16.52
2016-10-20,16.639999
2016-10-21,16.77
2016-10-24,17.16
2016-10-25,16.610001
2016-10-26,16.629998999999998
2016-10-27,16.540001
2016-10-28,16.540001
2016-10-31,16.77
2016-11-01,16.639999
2016-11-02,16.530001000000002
2016-11-03,16.58
2016-11-04,16.450001
2016-11-07,17.07
2016-11-08,16.85
2016-11-09,20.549999
2016-11-10,20.959999
2016-11-11,21.92
2016-11-14,22.25
2016-11-15,21.639999
2016-11-16,21.549999
2016-11-17,21.610001
2016-11-18,21.629998999999998
2016-11-21,21.959999
2016-11-22,22.76
2016-11-23,22.959999
2016-11-25,23.1
2016-11-28,23.219998999999998
2016-11-29,23.24
2016-11-30,23.1
2016-12-01,22.91
2016-12-02,23.08
2016-12-05,23.6
2016-12-06,23.629998999999998
2016-12-07,23.99
2016-12-08,24.34
2016-12-09,24.190001000000002
2016-12-12,24.01
2016-12-13,22.74
2016-12-14,22.610001
2016-12-15,23.52
2016-12-16,23.41
2016-12-19,24.52
2016-12-20,25.1
2016-12-21,24.549999
2016-12-22,23.969998999999998
2016-12-23,24.02
2016-12-27,24.26
2016-12-28,23.85
2016-12-29,23.940001000000002
2016-12-30,23.85
2017-01-03,24.0
2017-01-04,24.370001000000002
2017-01-05,23.84
2017-01-06,23.620001000000002
2017-01-09,23.450001
2017-01-10,23.99
2017-01-11,24.049999
2017-01-12,23.969998999999998
2017-01-13,24.65
2017-01-17,23.379998999999998
2017-01-18,23.549999
2017-01-19,23.639999
2017-01-20,23.5
2017-01-23,22.93
2017-01-24,23.379998999999998
2017-01-25,23.42
2017-01-26,23.24
2017-01-27,22.959999
2017-01-30,22.309998999999998
2017-01-31,22.540001
2017-02-01,22.67
2017-02-02,22.48
2017-02-03,22.459999
2017-02-06,22.469998999999998
2017-02-07,22.26
2017-02-08,21.98
2017-02-09,22.48
2017-02-10,23.389999
2017-02-13,23.57
2017-02-14,23.57
2017-02-15,23.67
2017-02-16,23.93
2017-02-17,23.34
2017-02-21,23.08
2017-02-22,22.9
2017-02-23,22.75
2017-02-24,23.370001000000002
2017-02-27,24.370001000000002
2017-02-28,24.209999
2017-03-01,24.76
2017-03-02,21.309998999999998
2017-03-03,21.98
2017-03-06,21.549999
2017-03-07,22.110001
2017-03-08,22.74
2017-03-09,21.709999
2017-03-10,22.360001
2017-03-13,22.26
2017-03-14,21.629998999999998
2017-03-15,22.110001
2017-03-16,22.889999
2017-03-17,23.75
2017-03-20,23.450001
2017-03-21,22.25
2017-03-22,22.09
2017-03-23,22.290001
2017-03-24,22.01
2017-03-27,21.58
2017-03-28,21.790001
2017-03-29,21.75
2017-03-30,21.9
2017-03-31,22.35
2017-04-03,22.049999
2017-04-04,21.879998999999998
2017-04-05,21.719998999999998
2017-04-06,23.290001
2017-04-07,23.35
2017-04-10,22.65
2017-04-11,23.84
2017-04-12,23.16
2017-04-13,22.67
2017-04-17,22.92
2017-04-18,23.530001000000002
2017-04-19,23.889999
2017-04-20,24.43
2017-04-21,24.200001
2017-04-24,24.629998999999998
2017-04-25,25.209999
2017-04-26,25.9
2017-04-27,26.0
2017-04-28,25.440001000000002
2017-05-01,26.08
2017-05-02,26.17
2017-05-03,25.4
2017-05-04,26.040001
2017-05-05,26.43
2017-05-08,26.049999
2017-05-09,26.6
2017-05-10,29.799999
2017-05-11,29.65
2017-05-12,29.32
2017-05-15,29.879998999999998
2017-05-16,29.35
2017-05-17,29.17
2017-05-18,28.9
2017-05-19,28.48
2017-05-22,29.33
2017-05-23,29.360001
2017-05-24,29.77
2017-05-25,29.6
2017-05-26,29.620001000000002
2017-05-30,29.48
2017-05-31,29.5
2017-06-01,30.0
2017-06-02,29.98
2017-06-05,29.74
2017-06-06,29.5
2017-06-07,29.51
2017-06-08,30.23
2017-06-09,30.719998999999998
2017-06-12,30.440001000000002
2017-06-13,31.33
2017-06-14,32.200001
2017-06-15,32.279999
2017-06-16,31.139999
2017-06-19,30.950001
2017-06-20,31.02
2017-06-21,30.049999
2017-06-22,29.98
2017-06-23,30.190001000000002
2017-06-26,30.870001000000002
2017-06-27,31.26
2017-06-28,32.41
2017-06-29,32.48
2017-06-30,32.32
2017-07-03,33.009997999999996
2017-07-05,32.939999
2017-07-06,32.389998999999996
2017-07-07,32.52
2017-07-10,33.950001
2017-07-11,34.25
2017-07-12,34.279999
2017-07-13,34.240002000000004
2017-07-14,34.349998
2017-07-17,34.279999
2017-07-18,34.130001
2017-07-19,34.5
2017-07-20,34.619999
2017-07-21,34.360001000000004
2017-07-24,34.830002
2017-07-25,35.169998
2017-07-26,34.400002
2017-07-27,34.029999
2017-07-28,34.610001000000004
2017-07-31,34.009997999999996
2017-08-01,34.400002
2017-08-02,33.169998
2017-08-03,33.389998999999996
2017-08-04,33.799999
2017-08-07,33.310001
2017-08-08,33.299999
2017-08-09,25.77
2017-08-10,26.59
2017-08-11,28.690001000000002
2017-08-14,30.66
2017-08-15,29.639999
2017-08-16,29.040001
2017-08-17,28.620001000000002
2017-08-18,29.0
2017-08-21,29.49
2017-08-22,29.549999
2017-08-23,28.24
2017-08-24,27.52
2017-08-25,27.43
2017-08-28,28.219998999999998
2017-08-29,28.370001000000002
2017-08-30,28.73
2017-08-31,28.58
2017-09-01,28.889999
2017-09-05,28.52
2017-09-06,28.620001000000002
2017-09-07,28.629998999999998
2017-09-08,28.040001
2017-09-11,28.440001000000002
2017-09-12,28.59
2017-09-13,28.290001
2017-09-14,28.34
2017-09-15,28.42
2017-09-18,28.92
2017-09-19,28.91
2017-09-20,28.99
2017-09-21,29.129998999999998
2017-09-22,29.57
2017-09-25,30.15
2017-09-26,31.42
2017-09-27,31.559998999999998
2017-09-28,31.540001
2017-09-29,30.84
2017-10-02,31.719998999999998
2017-10-03,32.099998
2017-10-04,31.879998999999998
2017-10-05,32.130001
2017-10-06,31.790001
2017-10-09,32.349998
2017-10-10,33.099998
2017-10-11,33.509997999999996
2017-10-12,33.73
2017-10-13,32.77
2017-10-16,32.869999
2017-10-17,32.490002000000004
2017-10-18,32.209998999999996
2017-10-19,32.220001
2017-10-20,32.650002
2017-10-23,32.279999
2017-10-24,32.330002
2017-10-25,31.98
2017-10-26,31.879998999999998
2017-10-27,31.969998999999998
2017-10-30,29.67
2017-10-31,30.51
2017-11-01,30.57
2017-11-02,31.530001000000002
2017-11-03,31.52
2017-11-06,30.68
2017-11-07,30.129998999999998
2017-11-08,33.68
2017-11-09,32.59
2017-11-10,32.5
2017-11-13,31.83
2017-11-14,31.799999
2017-11-15,31.629998999999998
2017-11-16,32.02
2017-11-17,32.139998999999996
2017-11-20,32.27
2017-11-21,32.41
2017-11-22,32.400002
2017-11-24,32.5
2017-11-27,32.040001000000004
2017-11-28,32.209998999999996
2017-11-29,32.150002
2017-11-30,32.23
2017-12-01,32.200001
2017-12-04,31.41
2017-12-05,31.870001000000002
2017-12-06,31.0
2017-12-07,30.879998999999998
2017-12-08,31.110001
2017-12-11,31.08
2017-12-12,31.48
2017-12-13,31.129998999999998
2017-12-14,31.65
2017-12-15,32.650002
2017-12-18,32.720001
2017-12-19,32.490002000000004
2017-12-20,32.259997999999996
2017-12-21,32.889998999999996
2017-12-22,32.5
2017-12-26,32.389998999999996
2017-12-27,31.92
2017-12-28,31.51
2017-12-29,30.85
2018-01-02,31.66
2018-01-03,30.91
2018-01-04,31.07
2018-01-05,30.700001
2018-01-08,30.290001
2018-01-09,30.25
2018-01-10,31.209999
2018-01-11,31.940001000000002
2018-01-12,31.92
2018-01-16,31.200001
2018-01-17,31.85
2018-01-18,31.51
2018-01-19,32.41
2018-01-22,32.32
2018-01-23,31.59
2018-01-24,31.27
2018-01-25,31.16
2018-01-26,31.24
2018-01-29,31.110001
2018-01-30,30.469998999999998
2018-01-31,30.4
2018-02-01,30.24
2018-02-02,29.200001
2018-02-05,28.209999
2018-02-06,27.42
2018-02-07,27.620001000000002
2018-02-08,26.799999
2018-02-09,27.16
2018-02-12,27.41
2018-02-13,28.02
2018-02-14,28.0
2018-02-15,27.870001000000002
2018-02-16,28.129998999999998
2018-02-20,27.959999
2018-02-21,28.5
2018-02-22,28.35
2018-02-23,28.41
2018-02-26,28.15
2018-02-27,27.610001
2018-02-28,27.290001
2018-03-01,27.360001
2018-03-02,36.950001
2018-03-05,33.619999
2018-03-06,37.0
2018-03-07,36.970001
2018-03-08,37.950001
2018-03-09,37.900002
2018-03-12,39.439999
2018-03-13,39.849998
2018-03-14,38.400002
2018-03-15,38.25
2018-03-16,38.740002000000004
2018-03-19,39.240002000000004
2018-03-20,39.529999
2018-03-21,38.98
2018-03-22,37.66
2018-03-23,38.07
2018-03-26,37.880001
2018-03-27,37.419998
2018-03-28,36.740002000000004
2018-03-29,37.240002000000004
2018-04-02,36.790001000000004
2018-04-03,37.360001000000004
2018-04-04,37.540001000000004
2018-04-05,38.0
2018-04-06,37.18
2018-04-09,36.240002000000004
2018-04-10,37.709998999999996
2018-04-11,37.650002
2018-04-12,37.799999
2018-04-13,37.639998999999996
2018-04-16,37.959998999999996
2018-04-17,38.209998999999996
2018-04-18,39.07
2018-04-19,39.150002
2018-04-20,39.040001000000004
2018-04-23,38.360001000000004
2018-04-24,37.82
2018-04-25,37.470001
2018-04-26,37.330002
2018-04-27,36.560001
2018-04-30,36.0
2018-05-01,35.529999
2018-05-02,35.540001000000004
2018-05-03,35.080002
2018-05-04,35.07
2018-05-07,34.950001
2018-05-08,35.330002
2018-05-09,28.549999
2018-05-10,29.49
2018-05-11,30.559998999999998
2018-05-14,29.790001
2018-05-15,29.66
2018-05-16,30.370001000000002
2018-05-17,31.24
2018-05-18,31.34
2018-05-21,31.26
2018-05-22,31.58
2018-05-23,31.940001000000002
2018-05-24,32.669998
2018-05-25,32.259997999999996
2018-05-29,32.029999
2018-05-30,32.299999
2018-05-31,32.07
2018-06-01,32.389998999999996
2018-06-04,31.860001
2018-06-05,31.9
2018-06-06,32.130001
2018-06-07,31.76
2018-06-08,31.92
2018-06-11,32.68
2018-06-12,32.779999
2018-06-13,32.91
2018-06-14,32.009997999999996
2018-06-15,31.549999
2018-06-18,31.98
2018-06-19,31.15
2018-06-20,31.299999
2018-06-21,31.370001000000002
2018-06-22,31.469998999999998
2018-06-25,30.940001000000002
2018-06-26,30.809998999999998
2018-06-27,30.33
2018-06-28,30.879998999999998
2018-06-29,30.82
2018-07-02,31.33
2018-07-03,31.74
2018-07-05,32.150002
2018-07-06,31.620001000000002
2018-07-09,31.52
2018-07-10,31.49
2018-07-11,30.950001
2018-07-12,30.860001
2018-07-13,31.309998999999998
2018-07-16,31.309998999999998
2018-07-17,31.290001
2018-07-18,31.26
2018-07-19,31.280001000000002
2018-07-20,31.16
2018-07-23,30.9
2018-07-24,31.32
2018-07-25,31.610001
2018-07-26,32.099998
2018-07-27,31.469998999999998
2018-07-30,31.200001
2018-07-31,31.41
2018-08-01,31.33
2018-08-02,31.07
2018-08-03,30.77
2018-08-06,30.83
2018-08-07,30.860001
2018-08-08,35.5
2018-08-09,36.23
2018-08-10,35.450001
2018-08-13,35.599998
2018-08-14,35.400002
2018-08-15,34.509997999999996
2018-08-16,34.200001
2018-08-17,34.099998
2018-08-20,33.91
2018-08-21,33.34
2018-08-22,33.200001
2018-08-23,32.630001
2018-08-24,32.290001000000004
2018-08-27,32.299999
2018-08-28,31.51
2018-08-29,33.080002
2018-08-30,32.279999
2018-08-31,32.82
2018-09-04,32.580002
2018-09-05,32.720001
2018-09-06,32.419998
2018-09-07,32.52
2018-09-10,32.639998999999996
2018-09-11,32.5
2018-09-12,32.349998
2018-09-13,31.559998999999998
2018-09-14,32.400002
2018-09-17,33.290001000000004
2018-09-18,33.130001
2018-09-19,32.459998999999996
2018-09-20,31.969998999999998
2018-09-21,31.52
2018-09-24,30.73
2018-09-25,30.77
2018-09-26,30.889999
2018-09-27,31.52
2018-09-28,31.190001000000002
2018-10-01,30.76
2018-10-02,30.450001
2018-10-03,30.549999
2018-10-04,30.540001
2018-10-05,30.370001000000002
2018-10-08,29.879998999999998
2018-10-09,30.49
2018-10-10,30.790001
2018-10-11,29.940001000000002
2018-10-12,29.98
2018-10-15,29.42
2018-10-16,29.83
2018-10-17,29.1
2018-10-18,28.68
2018-10-19,27.940001000000002
2018-10-22,28.77
2018-10-23,28.129998999999998
2018-10-24,26.52
2018-10-25,27.48
2018-10-26,27.16
2018-10-29,27.139999
2018-10-30,27.4
2018-10-31,26.799999
2018-11-01,27.34
2018-11-02,27.280001000000002
2018-11-05,26.459999
2018-11-06,27.91
2018-11-07,26.1
2018-11-08,25.790001
2018-11-09,25.360001
2018-11-12,24.1
2018-11-13,23.92
2018-11-14,24.32
2018-11-15,24.77
2018-11-16,25.049999
2018-11-19,24.84
2018-11-20,23.66
2018-11-21,24.33
2018-11-23,24.35
2018-11-26,23.790001
2018-11-27,23.91
2018-11-28,24.43
2018-11-29,24.030001000000002
2018-11-30,24.23
2018-12-03,24.139999
2018-12-04,22.9
2018-12-06,22.799999
2018-12-07,22.139999
2018-12-10,22.059998999999998
2018-12-11,22.01
2018-12-12,22.309998999999998
2018-12-13,22.16
2018-12-14,21.9
2018-12-17,22.129998999999998
2018-12-18,22.02
2018-12-19,21.68
2018-12-20,21.52
2018-12-21,20.389999
2018-12-24,19.77
2018-12-26,20.940001000000002
2018-12-27,21.450001
2018-12-28,21.6
2018-12-31,21.58
2019-01-02,22.059998999999998
2019-01-03,21.9
2019-01-04,22.76
2019-01-07,23.530001000000002
2019-01-08,23.75
2019-01-09,23.73
2019-01-10,23.559998999999998
2019-01-11,23.49
2019-01-14,23.76
2019-01-15,24.200001
2019-01-16,24.02
2019-01-17,24.25
2019-01-18,24.1
2019-01-22,23.65
2019-01-23,23.870001000000002
2019-01-24,24.0
2019-01-25,24.469998999999998
2019-01-28,24.030001000000002
2019-01-29,24.16
2019-01-30,24.57
2019-01-31,25.190001000000002
2019-02-01,25.280001000000002
2019-02-04,25.809998999999998
2019-02-05,26.030001000000002
2019-02-06,25.629998999999998
2019-02-07,25.18
2019-02-08,25.139999
2019-02-11,25.280001000000002
2019-02-12,26.07
2019-02-13,26.66
2019-02-14,27.190001000000002
2019-02-15,28.030001000000002
2019-02-19,28.110001
2019-02-20,28.190001000000002
2019-02-21,28.370001000000002
2019-02-22,27.92
2019-02-25,28.15
2019-02-26,27.950001
2019-02-27,27.280001000000002
2019-02-28,26.959999
2019-03-01,28.32
2019-03-04,27.74
2019-03-05,26.99
2019-03-06,27.17
2019-03-07,27.120001000000002
2019-03-08,27.360001
2019-03-11,27.709999
2019-03-12,27.6
2019-03-13,27.5
2019-03-14,26.67
2019-03-15,26.610001
2019-03-18,26.98
2019-03-19,26.940001000000002
2019-03-20,26.889999
2019-03-21,27.540001
2019-03-22,26.049999
2019-03-25,26.059998999999998
2019-03-26,26.73
2019-03-27,26.66
2019-03-28,26.41
2019-03-29,26.59
2019-04-01,27.440001000000002
2019-04-02,27.6
2019-04-03,28.290001
2019-04-04,28.459999
2019-04-05,28.719998999999998
2019-04-08,29.049999
