Date,PMT
2009-12-10,17.450001
2009-12-11,17.52
2009-12-14,17.66
2009-12-15,17.58
2009-12-16,17.6
2009-12-17,17.559998999999998
2009-12-18,17.639999
2009-12-21,17.6
2009-12-22,17.48
2009-12-23,17.440001000000002
2009-12-24,17.48
2009-12-28,17.299999
2009-12-29,17.280001000000002
2009-12-30,17.25
2009-12-31,17.18
2010-01-04,17.32
2010-01-05,17.200001
2010-01-06,17.23
2010-01-07,17.34
2010-01-08,17.24
2010-01-11,17.32
2010-01-12,17.290001
2010-01-13,17.33
2010-01-14,17.24
2010-01-15,17.07
2010-01-19,17.129998999999998
2010-01-20,17.0
2010-01-21,17.01
2010-01-22,16.379998999999998
2010-01-25,16.620001000000002
2010-01-26,16.549999
2010-01-27,16.4
2010-01-28,16.18
2010-01-29,16.1
2010-02-01,16.25
2010-02-02,16.25
2010-02-03,16.200001
2010-02-04,15.94
2010-02-05,16.08
2010-02-08,16.120001000000002
2010-02-09,16.219998999999998
2010-02-10,16.15
2010-02-11,16.41
2010-02-12,16.51
2010-02-16,16.51
2010-02-17,16.200001
2010-02-18,16.17
2010-02-19,16.51
2010-02-22,16.469998999999998
2010-02-23,16.440001000000002
2010-02-24,16.549999
2010-02-25,16.52
2010-02-26,16.49
2010-03-01,16.68
2010-03-02,16.75
2010-03-03,16.790001
2010-03-04,16.809998999999998
2010-03-05,16.84
2010-03-08,16.9
2010-03-09,16.889999
2010-03-10,16.799999
2010-03-11,16.959999
2010-03-12,16.83
2010-03-15,16.91
2010-03-16,16.889999
2010-03-17,16.9
2010-03-18,17.190001000000002
2010-03-19,16.799999
2010-03-22,16.889999
2010-03-23,16.780001000000002
2010-03-24,16.440001000000002
2010-03-25,16.459999
2010-03-26,16.93
2010-03-29,16.68
2010-03-30,16.6
2010-03-31,16.610001
2010-04-01,16.969998999999998
2010-04-05,17.030001000000002
2010-04-06,17.33
2010-04-07,17.309998999999998
2010-04-08,17.610001
2010-04-09,17.74
2010-04-12,17.780001000000002
2010-04-13,17.9
2010-04-14,17.700001
2010-04-15,17.440001000000002
2010-04-16,17.450001
2010-04-19,17.370001000000002
2010-04-20,17.469998999999998
2010-04-21,17.51
2010-04-22,17.52
2010-04-23,17.549999
2010-04-26,17.51
2010-04-27,17.43
2010-04-28,17.450001
2010-04-29,17.540001
2010-04-30,17.42
2010-05-03,17.66
2010-05-04,17.58
2010-05-05,17.200001
2010-05-06,16.540001
2010-05-07,16.18
2010-05-10,17.0
2010-05-11,16.940001000000002
2010-05-12,17.0
2010-05-13,16.85
2010-05-14,16.65
2010-05-17,16.709999
2010-05-18,16.139999
2010-05-19,16.26
2010-05-20,15.82
2010-05-21,16.440001000000002
2010-05-24,16.190001000000002
2010-05-25,16.27
2010-05-26,16.870001000000002
2010-05-27,17.040001
2010-05-28,16.879998999999998
2010-06-01,16.639999
2010-06-02,16.9
2010-06-03,16.870001000000002
2010-06-04,16.35
2010-06-07,16.040001
2010-06-08,16.040001
2010-06-09,15.99
2010-06-10,16.110001
2010-06-11,16.25
2010-06-14,16.4
2010-06-15,16.52
2010-06-16,16.41
2010-06-17,16.4
2010-06-18,16.33
2010-06-21,16.17
2010-06-22,15.96
2010-06-23,15.9
2010-06-24,15.99
2010-06-25,16.469998999999998
2010-06-28,16.030001000000002
2010-06-29,16.030001000000002
2010-06-30,15.9
2010-07-01,15.95
2010-07-02,15.83
2010-07-06,15.68
2010-07-07,16.0
2010-07-08,16.25
2010-07-09,16.43
2010-07-12,16.32
2010-07-13,16.41
2010-07-14,16.27
2010-07-15,16.23
2010-07-16,16.1
2010-07-19,16.24
2010-07-20,16.42
2010-07-21,16.16
2010-07-22,16.389999
2010-07-23,16.49
2010-07-26,16.58
2010-07-27,16.6
2010-07-28,16.52
2010-07-29,16.51
2010-07-30,16.549999
2010-08-02,16.43
2010-08-03,16.66
2010-08-04,17.629998999999998
2010-08-05,17.540001
2010-08-06,17.41
2010-08-09,18.02
2010-08-10,17.84
2010-08-11,17.299999
2010-08-12,17.26
2010-08-13,17.01
2010-08-16,17.27
2010-08-17,17.4
2010-08-18,17.42
2010-08-19,16.99
2010-08-20,17.120001000000002
2010-08-23,17.030001000000002
2010-08-24,17.049999
2010-08-25,17.219998999999998
2010-08-26,17.190001000000002
2010-08-27,17.5
2010-08-30,17.139999
2010-08-31,17.469998999999998
2010-09-01,17.700001
2010-09-02,17.799999
2010-09-03,17.93
2010-09-07,17.719998999999998
2010-09-08,17.709999
2010-09-09,17.65
2010-09-10,17.91
2010-09-13,18.0
2010-09-14,17.959999
2010-09-15,17.91
2010-09-16,17.73
2010-09-17,17.68
2010-09-20,18.0
2010-09-21,17.709999
2010-09-22,17.530001000000002
2010-09-23,17.540001
2010-09-24,17.67
2010-09-27,17.67
2010-09-28,17.700001
2010-09-29,17.57
2010-09-30,17.889999
2010-10-01,17.92
2010-10-04,17.65
2010-10-05,17.91
2010-10-06,17.809998999999998
2010-10-07,17.75
2010-10-08,17.879998999999998
2010-10-11,17.84
2010-10-12,17.639999
2010-10-13,17.870001000000002
2010-10-14,17.76
2010-10-15,17.73
2010-10-18,17.99
2010-10-19,17.559998999999998
2010-10-20,17.889999
2010-10-21,17.66
2010-10-22,17.299999
2010-10-25,17.190001000000002
2010-10-26,17.120001000000002
2010-10-27,17.129998999999998
2010-10-28,17.33
2010-10-29,17.26
2010-11-01,17.360001
2010-11-02,17.6
2010-11-03,17.889999
2010-11-04,18.08
2010-11-05,17.969998999999998
2010-11-08,18.030001000000002
2010-11-09,18.23
2010-11-10,18.25
2010-11-11,18.219998999999998
2010-11-12,18.059998999999998
2010-11-15,18.120001000000002
2010-11-16,17.85
2010-11-17,17.43
2010-11-18,17.68
2010-11-19,17.59
2010-11-22,17.610001
2010-11-23,17.58
2010-11-24,17.73
2010-11-26,18.02
2010-11-29,17.84
2010-11-30,17.799999
2010-12-01,17.77
2010-12-02,17.809998999999998
2010-12-03,17.99
2010-12-06,17.950001
2010-12-07,18.0
2010-12-08,17.9
2010-12-09,17.959999
2010-12-10,18.0
2010-12-13,17.93
2010-12-14,17.93
2010-12-15,18.0
2010-12-16,18.1
2010-12-17,17.98
2010-12-20,18.0
2010-12-21,18.0
2010-12-22,18.16
2010-12-23,17.959999
2010-12-27,18.110001
2010-12-28,18.030001000000002
2010-12-29,18.1
2010-12-30,18.129998999999998
2010-12-31,18.15
2011-01-03,18.139999
2011-01-04,18.02
2011-01-05,18.08
2011-01-06,18.4
2011-01-07,18.41
2011-01-10,17.959999
2011-01-11,17.969998999999998
2011-01-12,17.99
2011-01-13,18.139999
2011-01-14,18.4
2011-01-18,18.4
2011-01-19,18.030001000000002
2011-01-20,18.049999
2011-01-21,18.190001000000002
2011-01-24,18.4
2011-01-25,18.34
2011-01-26,18.5
2011-01-27,18.629998999999998
2011-01-28,18.33
2011-01-31,18.530001000000002
2011-02-01,18.790001
2011-02-02,18.440001000000002
2011-02-03,18.379998999999998
2011-02-04,18.32
2011-02-07,18.809998999999998
2011-02-08,18.83
2011-02-09,18.85
2011-02-10,18.18
2011-02-11,17.969998999999998
2011-02-14,17.98
2011-02-15,17.93
2011-02-16,17.959999
2011-02-17,17.950001
2011-02-18,18.17
2011-02-22,18.280001000000002
2011-02-23,18.25
2011-02-24,18.6
2011-02-25,18.959999
2011-02-28,18.85
2011-03-01,18.879998999999998
2011-03-02,18.82
2011-03-03,18.93
2011-03-04,18.799999
2011-03-07,18.82
2011-03-08,18.84
2011-03-09,19.040001
2011-03-10,18.690001000000002
2011-03-11,18.700001
2011-03-14,18.6
2011-03-15,18.52
2011-03-16,18.290001
2011-03-17,18.299999
2011-03-18,18.66
2011-03-21,18.799999
2011-03-22,18.809998999999998
2011-03-23,18.610001
2011-03-24,18.57
2011-03-25,18.360001
2011-03-28,18.389999
2011-03-29,18.57
2011-03-30,18.52
2011-03-31,18.389999
2011-04-01,18.59
2011-04-04,18.469998999999998
2011-04-05,18.469998999999998
2011-04-06,18.620001000000002
2011-04-07,18.440001000000002
2011-04-08,18.309998999999998
2011-04-11,18.27
2011-04-12,18.07
2011-04-13,18.200001
2011-04-14,18.299999
2011-04-15,18.32
2011-04-18,18.07
2011-04-19,18.09
2011-04-20,18.280001000000002
2011-04-21,18.059998999999998
2011-04-25,18.290001
2011-04-26,18.32
2011-04-27,18.24
2011-04-28,18.26
2011-04-29,18.32
2011-05-02,18.200001
2011-05-03,18.309998999999998
2011-05-04,18.32
2011-05-05,18.1
2011-05-06,18.120001000000002
2011-05-09,18.120001000000002
2011-05-10,18.34
2011-05-11,18.139999
2011-05-12,17.75
2011-05-13,17.42
2011-05-16,17.35
2011-05-17,17.219998999999998
2011-05-18,17.52
2011-05-19,17.530001000000002
2011-05-20,17.68
2011-05-23,17.360001
2011-05-24,17.27
2011-05-25,17.1
2011-05-26,17.02
2011-05-27,17.0
2011-05-31,17.07
2011-06-01,16.92
2011-06-02,16.879998999999998
2011-06-03,17.049999
2011-06-06,16.99
2011-06-07,17.0
2011-06-08,16.84
2011-06-09,16.610001
2011-06-10,16.690001000000002
2011-06-13,16.809998999999998
2011-06-14,16.85
2011-06-15,16.74
2011-06-16,16.73
2011-06-17,16.629998999999998
2011-06-20,16.639999
2011-06-21,16.6
2011-06-22,16.57
2011-06-23,16.299999
2011-06-24,16.25
2011-06-27,16.139999
2011-06-28,16.32
2011-06-29,16.299999
2011-06-30,16.57
2011-07-01,16.790001
2011-07-05,16.629998999999998
2011-07-06,16.889999
2011-07-07,17.0
2011-07-08,17.040001
2011-07-11,16.58
2011-07-12,16.75
2011-07-13,16.65
2011-07-14,16.35
2011-07-15,16.35
2011-07-18,15.96
2011-07-19,16.360001
2011-07-20,16.4
2011-07-21,16.74
2011-07-22,16.85
2011-07-25,16.5
2011-07-26,16.690001000000002
2011-07-27,16.040001
2011-07-28,16.1
2011-07-29,16.01
2011-08-01,16.26
2011-08-02,15.93
2011-08-03,16.190001000000002
2011-08-04,16.5
2011-08-05,16.950001
2011-08-08,15.82
2011-08-09,17.049999
2011-08-10,16.27
2011-08-11,16.549999
2011-08-12,16.190001000000002
2011-08-15,16.65
2011-08-16,16.77
2011-08-17,16.98
2011-08-18,16.370001000000002
2011-08-19,16.25
2011-08-22,16.25
2011-08-23,16.76
2011-08-24,16.4
2011-08-25,16.299999
2011-08-26,16.299999
2011-08-29,16.83
2011-08-30,16.85
2011-08-31,17.040001
2011-09-01,16.83
2011-09-02,16.559998999999998
2011-09-06,16.48
2011-09-07,16.969998999999998
2011-09-08,16.549999
2011-09-09,16.34
2011-09-12,16.370001000000002
2011-09-13,16.73
2011-09-14,16.49
2011-09-15,17.16
2011-09-16,17.26
2011-09-19,17.0
2011-09-20,16.780001000000002
2011-09-21,16.370001000000002
2011-09-22,16.24
2011-09-23,15.92
2011-09-26,15.99
2011-09-27,16.280001000000002
2011-09-28,15.92
2011-09-29,16.379998999999998
2011-09-30,15.9
2011-10-03,15.43
2011-10-04,15.78
2011-10-05,15.23
2011-10-06,15.75
2011-10-07,15.14
2011-10-10,15.68
2011-10-11,15.77
2011-10-12,16.18
2011-10-13,16.1
2011-10-14,16.42
2011-10-17,16.16
2011-10-18,16.6
2011-10-19,16.540001
2011-10-20,16.629998999999998
2011-10-21,17.0
2011-10-24,17.4
2011-10-25,17.1
2011-10-26,17.370001000000002
2011-10-27,17.5
2011-10-28,17.370001000000002
2011-10-31,17.1
2011-11-01,17.02
2011-11-02,17.129998999999998
2011-11-03,17.219998999999998
2011-11-04,17.040001
2011-11-07,17.15
2011-11-08,17.23
2011-11-09,17.0
2011-11-10,17.17
2011-11-11,17.290001
2011-11-14,16.76
2011-11-15,16.780001000000002
2011-11-16,16.620001000000002
2011-11-17,16.5
2011-11-18,16.41
2011-11-21,16.09
2011-11-22,16.09
2011-11-23,15.65
2011-11-25,15.6
2011-11-28,15.86
2011-11-29,15.68
2011-11-30,16.120001000000002
2011-12-01,16.15
2011-12-02,16.6
2011-12-05,16.700001
2011-12-06,16.67
2011-12-07,16.709999
2011-12-08,16.360001
2011-12-09,16.780001000000002
2011-12-12,16.59
2011-12-13,16.629998999999998
2011-12-14,16.629998999999998
2011-12-15,16.639999
2011-12-16,16.75
2011-12-19,16.68
2011-12-20,16.799999
2011-12-21,16.77
2011-12-22,16.709999
2011-12-23,16.790001
2011-12-27,16.780001000000002
2011-12-28,16.67
2011-12-29,16.75
2011-12-30,16.620001000000002
2012-01-03,16.790001
2012-01-04,16.75
2012-01-05,16.82
2012-01-06,16.76
2012-01-09,16.940001000000002
2012-01-10,17.290001
2012-01-11,17.370001000000002
2012-01-12,17.42
2012-01-13,17.41
2012-01-17,17.43
2012-01-18,17.4
2012-01-19,17.450001
2012-01-20,17.68
2012-01-23,17.75
2012-01-24,17.73
2012-01-25,17.799999
2012-01-26,17.74
2012-01-27,17.75
2012-01-30,17.74
2012-01-31,17.709999
2012-02-01,17.75
2012-02-02,17.74
2012-02-03,17.75
2012-02-06,17.76
2012-02-07,17.809998999999998
2012-02-08,18.879998999999998
2012-02-09,18.74
2012-02-10,18.74
2012-02-13,18.9
2012-02-14,18.73
2012-02-15,17.959999
2012-02-16,17.950001
2012-02-17,17.950001
2012-02-21,17.9
2012-02-22,17.77
2012-02-23,17.809998999999998
2012-02-24,17.99
2012-02-27,18.18
2012-02-28,18.379998999999998
2012-02-29,18.0
2012-03-01,18.27
2012-03-02,18.299999
2012-03-05,18.610001
2012-03-06,18.629998999999998
2012-03-07,18.92
2012-03-08,18.809998999999998
2012-03-09,18.809998999999998
2012-03-12,18.549999
2012-03-13,18.73
2012-03-14,18.469998999999998
2012-03-15,18.530001000000002
2012-03-16,18.540001
2012-03-19,18.5
2012-03-20,18.34
2012-03-21,18.370001000000002
2012-03-22,18.26
2012-03-23,18.540001
2012-03-26,18.709999
2012-03-27,18.709999
2012-03-28,18.690001000000002
2012-03-29,18.719998999999998
2012-03-30,18.67
2012-04-02,18.889999
2012-04-03,18.57
2012-04-04,18.35
2012-04-05,18.25
2012-04-09,18.5
2012-04-10,18.219998999999998
2012-04-11,18.49
2012-04-12,18.790001
2012-04-13,18.959999
2012-04-16,19.209999
2012-04-17,19.33
2012-04-18,19.42
2012-04-19,19.59
2012-04-20,19.75
2012-04-23,19.66
2012-04-24,19.9
2012-04-25,19.91
2012-04-26,20.0
2012-04-27,20.129998999999998
2012-04-30,20.290001
2012-05-01,20.09
2012-05-02,19.82
2012-05-03,19.540001
2012-05-04,19.969998999999998
2012-05-07,20.27
2012-05-08,19.379998999999998
2012-05-09,19.34
2012-05-10,19.35
2012-05-11,19.32
2012-05-14,18.940001000000002
2012-05-15,18.91
2012-05-16,18.67
2012-05-17,18.040001
2012-05-18,17.49
2012-05-21,18.030001000000002
2012-05-22,17.870001000000002
2012-05-23,18.129998999999998
2012-05-24,18.18
2012-05-25,18.200001
2012-05-29,18.469998999999998
2012-05-30,18.450001
2012-05-31,18.469998999999998
2012-06-01,18.32
2012-06-04,18.219998999999998
2012-06-05,18.450001
2012-06-06,18.940001000000002
2012-06-07,18.790001
2012-06-08,19.15
2012-06-11,18.959999
2012-06-12,18.959999
2012-06-13,19.07
2012-06-14,19.17
2012-06-15,19.030001000000002
2012-06-18,19.059998999999998
2012-06-19,19.200001
2012-06-20,19.370001000000002
2012-06-21,19.49
2012-06-22,19.77
2012-06-25,19.469998999999998
2012-06-26,19.459999
2012-06-27,19.52
2012-06-28,19.530001000000002
2012-06-29,19.73
2012-07-02,20.32
2012-07-03,20.459999
2012-07-05,20.34
2012-07-06,20.370001000000002
2012-07-09,20.35
2012-07-10,20.23
2012-07-11,20.25
2012-07-12,20.27
2012-07-13,20.379998999999998
2012-07-16,20.559998999999998
2012-07-17,20.76
2012-07-18,20.879998999999998
2012-07-19,20.940001000000002
2012-07-20,20.91
2012-07-23,20.6
2012-07-24,20.700001
2012-07-25,20.84
2012-07-26,20.690001000000002
2012-07-27,20.83
2012-07-30,21.030001000000002
2012-07-31,21.07
2012-08-01,21.16
2012-08-02,21.93
2012-08-03,22.08
2012-08-06,22.059998999999998
2012-08-07,22.049999
2012-08-08,22.1
2012-08-09,22.1
2012-08-10,22.15
2012-08-13,22.43
2012-08-14,22.08
2012-08-15,21.700001
2012-08-16,21.799999
2012-08-17,21.040001
2012-08-20,21.5
2012-08-21,21.33
2012-08-22,21.360001
2012-08-23,21.110001
2012-08-24,21.16
2012-08-27,21.200001
2012-08-28,21.360001
2012-08-29,21.5
2012-08-30,21.49
2012-08-31,21.540001
2012-09-04,21.68
2012-09-05,21.969998999999998
2012-09-06,22.040001
2012-09-07,22.24
2012-09-10,22.25
2012-09-11,22.290001
2012-09-12,22.48
2012-09-13,22.540001
2012-09-14,23.25
2012-09-17,23.459999
2012-09-18,23.18
2012-09-19,23.129998999999998
2012-09-20,23.09
2012-09-21,23.370001000000002
2012-09-24,23.34
2012-09-25,23.379998999999998
2012-09-26,23.27
2012-09-27,23.25
2012-09-28,23.370001000000002
2012-10-01,23.450001
2012-10-02,23.629998999999998
2012-10-03,23.82
2012-10-04,24.450001
2012-10-05,24.459999
2012-10-08,24.360001
2012-10-09,24.27
2012-10-10,24.07
2012-10-11,24.219998999999998
2012-10-12,24.280001000000002
2012-10-15,24.120001000000002
2012-10-16,24.65
2012-10-17,25.440001000000002
2012-10-18,25.23
2012-10-19,24.969998999999998
2012-10-22,24.950001
2012-10-23,24.6
2012-10-24,24.719998999999998
2012-10-25,25.27
2012-10-26,25.18
2012-10-31,25.440001000000002
2012-11-01,25.52
2012-11-02,25.33
2012-11-05,24.790001
2012-11-06,25.08
2012-11-07,24.34
2012-11-08,24.65
2012-11-09,24.48
2012-11-12,24.450001
2012-11-13,23.51
2012-11-14,22.65
2012-11-15,22.82
2012-11-16,23.68
2012-11-19,23.610001
2012-11-20,23.49
2012-11-21,23.790001
2012-11-23,24.0
2012-11-26,24.129998999999998
2012-11-27,23.93
2012-11-28,24.07
2012-11-29,24.610001
2012-11-30,24.65
2012-12-03,24.450001
2012-12-04,24.200001
2012-12-05,23.84
2012-12-06,24.049999
2012-12-07,24.290001
2012-12-10,24.4
2012-12-11,24.75
2012-12-12,24.6
2012-12-13,24.610001
2012-12-14,24.67
2012-12-17,24.6
2012-12-18,24.629998999999998
2012-12-19,25.030001000000002
2012-12-20,25.25
2012-12-21,25.129998999999998
2012-12-24,25.17
2012-12-26,25.01
2012-12-27,24.92
2012-12-28,24.85
2012-12-31,25.290001
2013-01-02,26.0
2013-01-03,26.200001
2013-01-04,25.82
2013-01-07,26.42
2013-01-08,27.280001000000002
2013-01-09,27.200001
2013-01-10,27.639999
2013-01-11,27.66
2013-01-14,27.639999
2013-01-15,27.74
2013-01-16,27.74
2013-01-17,28.059998999999998
2013-01-18,28.27
2013-01-22,28.73
2013-01-23,28.49
2013-01-24,27.370001000000002
2013-01-25,27.07
2013-01-28,26.9
2013-01-29,26.93
2013-01-30,26.32
2013-01-31,26.6
2013-02-01,26.709999
2013-02-04,26.27
2013-02-05,26.43
2013-02-06,26.6
2013-02-07,25.469998999999998
2013-02-08,25.879998999999998
2013-02-11,25.85
2013-02-12,26.139999
2013-02-13,26.049999
2013-02-14,25.6
2013-02-15,25.360001
2013-02-19,24.76
2013-02-20,24.360001
2013-02-21,24.17
2013-02-22,24.620001000000002
2013-02-25,24.610001
2013-02-26,24.780001000000002
2013-02-27,25.370001000000002
2013-02-28,25.42
2013-03-01,25.52
2013-03-04,25.32
2013-03-05,25.59
2013-03-06,25.25
2013-03-07,24.790001
2013-03-08,24.73
2013-03-11,24.58
2013-03-12,24.59
2013-03-13,25.51
2013-03-14,25.620001000000002
2013-03-15,25.41
2013-03-18,25.309998999999998
2013-03-19,25.139999
2013-03-20,25.07
2013-03-21,25.01
2013-03-22,25.299999
2013-03-25,25.549999
2013-03-26,25.73
2013-03-27,25.629998999999998
2013-03-28,25.889999
2013-04-01,25.41
2013-04-02,25.379998999999998
2013-04-03,24.68
2013-04-04,25.26
2013-04-05,25.629998999999998
2013-04-08,26.07
2013-04-09,25.969998999999998
2013-04-10,26.02
2013-04-11,25.809998999999998
2013-04-12,25.35
2013-04-15,24.120001000000002
2013-04-16,24.34
2013-04-17,23.809998999999998
2013-04-18,23.530001000000002
2013-04-19,23.799999
2013-04-22,24.129998999999998
2013-04-23,24.219998999999998
2013-04-24,23.870001000000002
2013-04-25,23.780001000000002
2013-04-26,24.469998999999998
2013-04-29,25.25
2013-04-30,25.25
2013-05-01,24.9
2013-05-02,25.040001
2013-05-03,24.610001
2013-05-06,24.620001000000002
2013-05-07,25.32
2013-05-08,25.360001
2013-05-09,25.65
2013-05-10,25.51
2013-05-13,25.040001
2013-05-14,23.99
2013-05-15,23.629998999999998
2013-05-16,23.530001000000002
2013-05-17,23.629998999999998
2013-05-20,23.16
2013-05-21,22.700001
2013-05-22,22.879998999999998
2013-05-23,23.129998999999998
2013-05-24,23.15
2013-05-28,22.09
2013-05-29,21.92
2013-05-30,22.209999
2013-05-31,21.65
2013-06-03,21.6
2013-06-04,22.43
2013-06-05,22.360001
2013-06-06,22.440001000000002
2013-06-07,22.07
2013-06-10,21.26
2013-06-11,20.82
2013-06-12,20.66
2013-06-13,21.969998999999998
2013-06-14,21.860001
2013-06-17,21.73
2013-06-18,21.709999
2013-06-19,21.190001000000002
2013-06-20,20.17
2013-06-21,20.09
2013-06-24,19.17
2013-06-25,19.879998999999998
2013-06-26,20.65
2013-06-27,21.110001
2013-06-28,21.049999
2013-07-01,21.43
2013-07-02,21.33
2013-07-03,21.299999
2013-07-05,20.91
2013-07-08,21.01
2013-07-09,21.440001000000002
2013-07-10,21.27
2013-07-11,21.98
2013-07-12,21.959999
2013-07-15,22.07
2013-07-16,21.870001000000002
2013-07-17,21.959999
2013-07-18,22.4
2013-07-19,22.309998999999998
2013-07-22,22.450001
2013-07-23,22.799999
2013-07-24,22.41
2013-07-25,22.030001000000002
2013-07-26,22.209999
2013-07-29,22.09
2013-07-30,22.07
2013-07-31,22.08
2013-08-01,21.950001
2013-08-02,22.0
2013-08-05,22.26
2013-08-06,22.34
2013-08-07,22.27
2013-08-08,22.790001
2013-08-09,23.15
2013-08-12,23.52
2013-08-13,23.15
2013-08-14,22.1
2013-08-15,21.34
2013-08-16,21.43
2013-08-19,20.73
2013-08-20,21.26
2013-08-21,21.219998999999998
2013-08-22,21.629998999999998
2013-08-23,21.799999
2013-08-26,21.709999
2013-08-27,21.620001000000002
2013-08-28,21.139999
2013-08-29,21.4
2013-08-30,21.049999
2013-09-03,21.01
2013-09-04,21.08
2013-09-05,20.389999
2013-09-06,20.719998999999998
2013-09-09,20.959999
2013-09-10,20.690001000000002
2013-09-11,21.24
2013-09-12,21.32
2013-09-13,21.559998999999998
2013-09-16,21.790001
2013-09-17,21.940001000000002
2013-09-18,22.42
2013-09-19,22.299999
2013-09-20,22.190001000000002
2013-09-23,22.35
2013-09-24,22.25
2013-09-25,22.540001
2013-09-26,22.639999
2013-09-27,22.66
2013-09-30,22.68
2013-10-01,23.120001000000002
2013-10-02,23.0
2013-10-03,22.91
2013-10-04,22.85
2013-10-07,22.74
2013-10-08,22.360001
2013-10-09,22.15
2013-10-10,22.4
2013-10-11,22.68
2013-10-14,22.43
2013-10-15,22.34
2013-10-16,22.5
2013-10-17,22.76
2013-10-18,23.32
2013-10-21,22.879998999999998
2013-10-22,23.290001
2013-10-23,23.450001
2013-10-24,23.76
2013-10-25,23.719998999999998
2013-10-28,23.620001000000002
2013-10-29,23.379998999999998
2013-10-30,23.16
2013-10-31,23.07
2013-11-01,23.25
2013-11-04,23.43
2013-11-05,23.129998999999998
2013-11-06,22.9
2013-11-07,22.09
2013-11-08,22.09
2013-11-11,22.120001000000002
2013-11-12,22.15
2013-11-13,21.950001
2013-11-14,22.110001
2013-11-15,22.309998999999998
2013-11-18,22.25
2013-11-19,22.27
2013-11-20,22.299999
2013-11-21,22.309998999999998
2013-11-22,22.35
2013-11-25,22.57
2013-11-26,22.389999
2013-11-27,22.51
2013-11-29,22.58
2013-12-02,22.110001
2013-12-03,21.74
2013-12-04,22.0
2013-12-05,21.879998999999998
2013-12-06,22.01
2013-12-09,22.23
2013-12-10,22.18
2013-12-11,22.1
2013-12-12,22.25
2013-12-13,22.23
2013-12-16,22.24
2013-12-17,22.52
2013-12-18,22.68
2013-12-19,22.35
2013-12-20,22.68
2013-12-23,22.700001
2013-12-24,22.790001
2013-12-26,22.879998999999998
2013-12-27,22.67
2013-12-30,22.889999
2013-12-31,22.959999
2014-01-02,23.42
2014-01-03,23.43
2014-01-06,23.99
2014-01-07,23.82
2014-01-08,23.139999
2014-01-09,22.860001
2014-01-10,23.24
2014-01-13,23.040001
2014-01-14,22.889999
2014-01-15,23.200001
2014-01-16,23.280001000000002
2014-01-17,23.190001000000002
2014-01-21,23.360001
2014-01-22,23.42
2014-01-23,23.440001000000002
2014-01-24,23.299999
2014-01-27,23.110001
2014-01-28,23.41
2014-01-29,23.290001
2014-01-30,23.48
2014-01-31,23.549999
2014-02-03,23.280001000000002
2014-02-04,23.389999
2014-02-05,23.379998999999998
2014-02-06,23.33
2014-02-07,23.52
2014-02-10,23.66
2014-02-11,23.559998999999998
2014-02-12,23.68
2014-02-13,23.719998999999998
2014-02-14,23.790001
2014-02-18,23.809998999999998
2014-02-19,23.65
2014-02-20,23.85
2014-02-21,23.91
2014-02-24,24.08
2014-02-25,24.08
2014-02-26,24.129998999999998
2014-02-27,24.200001
2014-02-28,24.32
2014-03-03,24.15
2014-03-04,24.34
2014-03-05,24.440001000000002
2014-03-06,24.17
