Date,LILA
2016-04-19,34.299999
2016-04-20,34.849998
2016-04-21,35.939999
2016-04-22,36.43
2016-04-25,36.580002
2016-04-26,36.950001
2016-04-27,37.98
2016-04-28,38.470001
2016-04-29,37.529999
2016-05-02,37.639998999999996
2016-05-03,37.189999
2016-05-04,37.279999
2016-05-05,37.369999
2016-05-06,38.0
2016-05-09,38.799999
2016-05-10,39.34
2016-05-11,39.450001
2016-05-12,39.950001
2016-05-13,39.57
2016-05-16,40.060001
2016-05-17,40.790001000000004
2016-05-18,40.439999
2016-05-19,39.740002000000004
2016-05-20,39.91
2016-05-23,39.790001000000004
2016-05-24,40.5
2016-05-25,40.66
2016-05-26,40.630001
2016-05-27,41.110001000000004
2016-05-31,41.080002
2016-06-01,41.169998
2016-06-02,39.220001
2016-06-03,37.040001000000004
2016-06-06,36.790001000000004
2016-06-07,37.330002
2016-06-08,37.5
2016-06-09,37.290001000000004
2016-06-10,37.040001000000004
2016-06-13,36.599998
2016-06-14,36.599998
2016-06-15,36.810001
2016-06-16,36.939999
2016-06-17,36.889998999999996
2016-06-20,35.68
2016-06-21,34.810001
2016-06-22,33.119999
2016-06-23,34.200001
2016-06-24,33.439999
2016-06-27,32.950001
2016-06-28,32.060001
2016-06-29,32.459998999999996
2016-06-30,32.259997999999996
2016-07-01,33.099998
2016-07-05,31.99
2016-07-06,33.18
2016-07-07,34.080002
2016-07-08,35.27
2016-07-11,34.5
2016-07-12,34.240002000000004
2016-07-13,33.369999
2016-07-14,34.0
2016-07-15,34.0
2016-07-18,34.459998999999996
2016-07-19,34.73
2016-07-20,35.619999
2016-07-21,36.150002
2016-07-22,36.27
2016-07-25,35.57
2016-07-26,35.950001
2016-07-27,35.23
2016-07-28,34.790001000000004
2016-07-29,34.349998
2016-08-01,34.849998
2016-08-02,34.639998999999996
2016-08-03,35.169998
2016-08-04,34.880001
2016-08-05,32.459998999999996
2016-08-08,29.190001000000002
2016-08-09,29.639999
2016-08-10,29.32
2016-08-11,29.370001000000002
2016-08-12,28.969998999999998
2016-08-15,29.200001
2016-08-16,29.280001000000002
2016-08-17,28.549999
2016-08-18,27.719998999999998
2016-08-19,27.290001
2016-08-22,27.9
2016-08-23,27.200001
2016-08-24,26.540001
2016-08-25,27.110001
2016-08-26,26.809998999999998
2016-08-29,27.57
2016-08-30,27.75
2016-08-31,28.129998999999998
2016-09-01,27.860001
2016-09-02,28.440001000000002
2016-09-06,28.93
2016-09-07,29.309998999999998
2016-09-08,29.209999
2016-09-09,29.08
2016-09-12,29.299999
2016-09-13,28.860001
2016-09-14,28.9
2016-09-15,29.26
2016-09-16,28.639999
2016-09-19,28.9
2016-09-20,28.91
2016-09-21,28.610001
2016-09-22,28.459999
2016-09-23,28.24
2016-09-26,28.049999
2016-09-27,27.76
2016-09-28,28.09
2016-09-29,27.82
2016-09-30,27.59
2016-10-03,28.059998999999998
2016-10-04,28.24
2016-10-05,28.379998999999998
2016-10-06,27.950001
2016-10-07,28.030001000000002
2016-10-10,28.07
2016-10-11,27.91
2016-10-12,27.99
2016-10-13,27.860001
2016-10-14,27.709999
2016-10-17,27.66
2016-10-18,27.719998999999998
2016-10-19,27.92
2016-10-20,27.59
2016-10-21,27.620001000000002
2016-10-24,27.549999
2016-10-25,27.27
2016-10-26,27.040001
2016-10-27,26.84
2016-10-28,27.16
2016-10-31,27.639999
2016-11-01,27.4
2016-11-02,27.049999
2016-11-03,26.52
2016-11-04,19.1
2016-11-07,19.91
2016-11-08,20.27
2016-11-09,20.42
2016-11-10,20.200001
2016-11-11,20.209999
2016-11-14,20.360001
2016-11-15,20.17
2016-11-16,20.09
2016-11-17,20.200001
2016-11-18,20.98
2016-11-21,21.85
2016-11-22,21.690001000000002
2016-11-23,21.950001
2016-11-25,22.549999
2016-11-28,22.48
2016-11-29,22.1
2016-11-30,21.58
2016-12-01,21.02
2016-12-02,21.09
2016-12-05,21.33
2016-12-06,21.02
2016-12-07,21.18
2016-12-08,21.15
2016-12-09,20.85
2016-12-12,20.15
2016-12-13,21.68
2016-12-14,22.15
2016-12-15,22.040001
2016-12-16,22.059998999999998
2016-12-19,22.200001
2016-12-20,21.950001
2016-12-21,22.299999
2016-12-22,22.450001
2016-12-23,22.66
2016-12-27,22.65
2016-12-28,22.6
2016-12-29,22.26
2016-12-30,21.959999
2017-01-03,23.309998999999998
2017-01-04,23.59
2017-01-05,23.620001000000002
2017-01-06,23.35
2017-01-09,22.959999
2017-01-10,22.530001000000002
2017-01-11,22.18
2017-01-12,22.379998999999998
2017-01-13,22.65
2017-01-17,22.93
2017-01-18,22.51
2017-01-19,22.51
2017-01-20,22.59
2017-01-23,22.639999
2017-01-24,22.719998999999998
2017-01-25,23.1
2017-01-26,23.360001
2017-01-27,23.35
2017-01-30,23.08
2017-01-31,23.02
2017-02-01,22.9
2017-02-02,22.9
2017-02-03,23.540001
2017-02-06,23.32
2017-02-07,23.01
2017-02-08,22.549999
2017-02-09,22.66
2017-02-10,23.200001
2017-02-13,22.620001000000002
2017-02-14,22.48
2017-02-15,22.290001
2017-02-16,25.889999
2017-02-17,26.73
2017-02-21,27.35
2017-02-22,26.5
2017-02-23,26.129998999999998
2017-02-24,25.309998999999998
2017-02-27,25.18
2017-02-28,24.450001
2017-03-01,24.370001000000002
2017-03-02,23.48
2017-03-03,23.450001
2017-03-06,24.049999
2017-03-07,23.639999
2017-03-08,23.030001000000002
2017-03-09,22.860001
2017-03-10,22.639999
2017-03-13,22.389999
2017-03-14,22.07
2017-03-15,22.48
2017-03-16,22.690001000000002
2017-03-17,22.690001000000002
2017-03-20,22.41
2017-03-21,22.0
2017-03-22,21.639999
2017-03-23,21.51
2017-03-24,21.440001000000002
2017-03-27,21.610001
2017-03-28,22.02
2017-03-29,22.799999
2017-03-30,22.58
2017-03-31,22.24
2017-04-03,22.09
2017-04-04,22.370001000000002
2017-04-05,22.65
2017-04-06,22.940001000000002
2017-04-07,22.469998999999998
2017-04-10,22.799999
2017-04-11,22.639999
2017-04-12,22.620001000000002
2017-04-13,22.34
2017-04-17,22.450001
2017-04-18,21.860001
2017-04-19,21.82
2017-04-20,21.959999
2017-04-21,21.790001
2017-04-24,21.66
2017-04-25,21.530001000000002
2017-04-26,21.84
2017-04-27,21.620001000000002
2017-04-28,21.469998999999998
2017-05-01,21.43
2017-05-02,21.34
2017-05-03,21.4
2017-05-04,20.24
2017-05-05,20.73
2017-05-08,22.07
2017-05-09,21.66
2017-05-10,21.5
2017-05-11,21.290001
2017-05-12,21.030001000000002
2017-05-15,21.48
2017-05-16,21.35
2017-05-17,20.24
2017-05-18,20.200001
2017-05-19,20.51
2017-05-22,21.34
2017-05-23,21.34
2017-05-24,21.15
2017-05-25,21.0
2017-05-26,21.16
2017-05-30,21.01
2017-05-31,21.110001
2017-06-01,21.98
2017-06-02,21.969998999999998
2017-06-05,21.959999
2017-06-06,21.540001
2017-06-07,21.030001000000002
2017-06-08,20.940001000000002
2017-06-09,20.4
2017-06-12,20.389999
2017-06-13,20.48
2017-06-14,20.08
2017-06-15,20.110001
2017-06-16,20.299999
2017-06-19,20.59
2017-06-20,20.08
2017-06-21,20.709999
2017-06-22,20.540001
2017-06-23,20.719998999999998
2017-06-26,21.219998999999998
2017-06-27,21.290001
2017-06-28,21.51
2017-06-29,21.48
2017-06-30,21.77
2017-07-03,22.1
2017-07-05,22.1
2017-07-06,22.049999
2017-07-07,22.299999
2017-07-10,24.49
2017-07-11,24.98
2017-07-12,24.700001
2017-07-13,25.790001
2017-07-14,26.110001
2017-07-17,26.17
2017-07-18,25.91
2017-07-19,25.389999
2017-07-20,25.299999
2017-07-21,25.35
2017-07-24,24.85
2017-07-25,24.959999
2017-07-26,25.440001000000002
2017-07-27,25.26
2017-07-28,25.530001000000002
2017-07-31,25.719998999999998
2017-08-01,25.82
2017-08-02,26.030001000000002
2017-08-03,26.299999
2017-08-04,26.34
2017-08-07,26.290001
2017-08-08,26.610001
2017-08-09,26.700001
2017-08-10,26.549999
2017-08-11,26.99
2017-08-14,26.549999
2017-08-15,26.08
2017-08-16,26.219998999999998
2017-08-17,26.02
2017-08-18,26.25
2017-08-21,25.91
2017-08-22,25.92
2017-08-23,25.799999
2017-08-24,25.84
2017-08-25,25.99
2017-08-28,25.709999
2017-08-29,25.98
2017-08-30,26.15
2017-08-31,26.01
2017-09-01,26.41
2017-09-05,25.209999
2017-09-06,25.5
2017-09-07,25.459999
2017-09-08,25.52
2017-09-11,25.620001000000002
2017-09-12,25.43
2017-09-13,25.639999
2017-09-14,25.459999
2017-09-15,24.969998999999998
2017-09-18,24.43
2017-09-19,24.219998999999998
2017-09-20,23.91
2017-09-21,23.59
2017-09-22,23.75
2017-09-25,23.459999
2017-09-26,23.83
2017-09-27,23.52
2017-09-28,23.309998999999998
2017-09-29,23.76
2017-10-02,25.049999
2017-10-03,25.620001000000002
2017-10-04,25.530001000000002
2017-10-05,25.360001
2017-10-06,24.66
2017-10-09,23.940001000000002
2017-10-10,24.26
2017-10-11,23.629998999999998
2017-10-12,23.18
2017-10-13,23.33
2017-10-16,22.77
2017-10-17,21.91
2017-10-18,21.790001
2017-10-19,21.290001
2017-10-20,21.99
2017-10-23,21.83
2017-10-24,21.51
2017-10-25,21.73
2017-10-26,21.23
2017-10-27,21.200001
2017-10-30,21.209999
2017-10-31,21.719998999999998
2017-11-01,22.610001
2017-11-02,22.440001000000002
2017-11-03,22.01
2017-11-06,21.889999
2017-11-07,21.870001000000002
2017-11-08,22.16
2017-11-09,22.190001000000002
2017-11-10,22.16
2017-11-13,21.959999
2017-11-14,22.040001
2017-11-15,22.17
2017-11-16,21.799999
2017-11-17,21.42
2017-11-20,21.809998999999998
2017-11-21,21.549999
2017-11-22,21.559998999999998
2017-11-24,21.65
2017-11-27,21.08
2017-11-28,21.41
2017-11-29,21.719998999999998
2017-11-30,20.799999
2017-12-01,21.51
2017-12-04,21.040001
2017-12-05,21.27
2017-12-06,21.52
2017-12-07,21.309998999999998
2017-12-08,21.16
2017-12-11,21.540001
2017-12-12,21.57
2017-12-13,21.6
2017-12-14,21.66
2017-12-15,21.700001
2017-12-18,22.17
2017-12-19,21.889999
2017-12-20,21.889999
2017-12-21,21.889999
2017-12-22,21.049999
2017-12-26,21.389999
2017-12-27,20.709999
2017-12-28,20.459999
2017-12-29,20.15
2018-01-02,21.58
2018-01-03,16.93
2018-01-04,21.379998999999998
2018-01-05,21.09
2018-01-08,21.370001000000002
2018-01-09,21.059998999999998
2018-01-10,20.879998999999998
2018-01-11,20.870001000000002
2018-01-12,21.16
2018-01-16,21.120001000000002
2018-01-17,21.059998999999998
2018-01-18,21.34
2018-01-19,21.17
2018-01-22,21.18
2018-01-23,21.450001
2018-01-24,22.73
2018-01-25,23.549999
2018-01-26,23.32
2018-01-29,23.48
2018-01-30,22.879998999999998
2018-01-31,22.450001
2018-02-01,22.5
2018-02-02,22.299999
2018-02-05,21.73
2018-02-06,22.02
2018-02-07,21.959999
2018-02-08,20.889999
2018-02-09,21.809998999999998
2018-02-12,22.18
2018-02-13,22.209999
2018-02-14,23.139999
2018-02-15,23.43
2018-02-16,23.43
2018-02-20,23.0
2018-02-21,23.110001
2018-02-22,22.790001
2018-02-23,22.58
2018-02-26,21.450001
2018-02-27,21.059998999999998
2018-02-28,20.700001
2018-03-01,20.48
2018-03-02,20.5
2018-03-05,21.370001000000002
2018-03-06,21.309998999999998
2018-03-07,21.27
2018-03-08,21.309998999999998
2018-03-09,21.33
2018-03-12,21.57
2018-03-13,21.450001
2018-03-14,21.629998999999998
2018-03-15,21.59
2018-03-16,21.35
2018-03-19,21.219998999999998
2018-03-20,21.07
2018-03-21,21.389999
2018-03-22,20.59
2018-03-23,20.51
2018-03-26,20.889999
2018-03-27,20.92
2018-03-28,19.66
2018-03-29,19.450001
2018-04-02,19.75
2018-04-03,19.6
2018-04-04,19.879998999999998
2018-04-05,20.139999
2018-04-06,20.200001
2018-04-09,19.58
2018-04-10,19.58
2018-04-11,19.549999
2018-04-12,19.17
2018-04-13,19.34
2018-04-16,19.370001000000002
2018-04-17,20.23
2018-04-18,20.190001000000002
2018-04-19,19.860001
2018-04-20,19.809998999999998
2018-04-23,19.74
2018-04-24,19.5
2018-04-25,19.790001
2018-04-26,19.49
2018-04-27,18.780001000000002
2018-04-30,18.4
2018-05-01,18.629998999999998
2018-05-02,19.719998999999998
2018-05-03,19.860001
2018-05-04,20.48
2018-05-07,20.860001
2018-05-08,20.77
2018-05-09,21.280001000000002
2018-05-10,21.49
2018-05-11,21.450001
2018-05-14,21.700001
2018-05-15,20.77
2018-05-16,20.73
2018-05-17,21.18
2018-05-18,21.32
2018-05-21,21.6
2018-05-22,21.700001
2018-05-23,22.190001000000002
2018-05-24,22.02
2018-05-25,21.780001000000002
2018-05-29,21.9
2018-05-30,21.75
2018-05-31,21.67
2018-06-01,21.07
2018-06-04,21.51
2018-06-05,21.610001
2018-06-06,21.99
2018-06-07,22.1
2018-06-08,21.950001
2018-06-11,21.73
2018-06-12,21.77
2018-06-13,21.540001
2018-06-14,21.74
2018-06-15,21.42
2018-06-18,21.25
2018-06-19,20.940001000000002
2018-06-20,20.23
2018-06-21,19.610001
2018-06-22,19.790001
2018-06-25,19.540001
2018-06-26,19.91
2018-06-27,20.290001
2018-06-28,19.5
2018-06-29,19.120001000000002
2018-07-02,19.379998999999998
2018-07-03,19.459999
2018-07-05,19.58
2018-07-06,20.34
2018-07-09,20.379998999999998
2018-07-10,20.48
2018-07-11,20.459999
2018-07-12,20.379998999999998
2018-07-13,20.48
2018-07-16,20.66
2018-07-17,20.309998999999998
2018-07-18,19.52
2018-07-19,19.219998999999998
2018-07-20,19.49
2018-07-23,19.32
2018-07-24,18.610001
2018-07-25,18.879998999999998
2018-07-26,18.870001000000002
2018-07-27,18.700001
2018-07-30,18.620001000000002
2018-07-31,19.08
2018-08-01,18.73
2018-08-02,18.58
2018-08-03,18.68
2018-08-06,18.83
2018-08-07,19.08
2018-08-08,19.299999
2018-08-09,18.860001
2018-08-10,18.540001
2018-08-13,18.49
2018-08-14,18.629998999999998
2018-08-15,18.379998999999998
2018-08-16,18.559998999999998
2018-08-17,17.959999
2018-08-20,17.5
2018-08-21,18.02
2018-08-22,17.940001000000002
2018-08-23,18.01
2018-08-24,18.290001
2018-08-27,18.51
2018-08-28,19.26
2018-08-29,19.959999
2018-08-30,19.76
2018-08-31,19.709999
2018-09-04,19.809998999999998
2018-09-05,20.139999
2018-09-06,20.23
2018-09-07,20.200001
2018-09-10,20.27
2018-09-11,20.07
2018-09-12,20.48
2018-09-13,20.780001000000002
2018-09-14,20.26
2018-09-17,20.41
2018-09-18,20.780001000000002
2018-09-19,21.450001
2018-09-20,21.620001000000002
2018-09-21,21.75
2018-09-24,21.77
2018-09-25,21.540001
2018-09-26,21.370001000000002
2018-09-27,21.18
2018-09-28,20.84
2018-10-01,21.120001000000002
2018-10-02,21.870001000000002
2018-10-03,21.889999
2018-10-04,21.610001
2018-10-05,21.52
2018-10-08,21.860001
2018-10-09,21.6
2018-10-10,20.280001000000002
2018-10-11,19.690001000000002
2018-10-12,20.02
2018-10-15,19.75
2018-10-16,19.77
2018-10-17,19.389999
2018-10-18,18.889999
2018-10-19,18.74
2018-10-22,18.370001000000002
2018-10-23,18.07
2018-10-24,17.290001
2018-10-25,17.42
2018-10-26,17.18
2018-10-29,17.290001
2018-10-30,17.57
2018-10-31,17.98
2018-11-01,18.15
2018-11-02,18.35
2018-11-05,18.620001000000002
2018-11-06,18.59
2018-11-07,19.16
2018-11-08,19.75
2018-11-09,19.389999
2018-11-12,18.549999
2018-11-13,17.969998999999998
2018-11-14,17.940001000000002
2018-11-15,18.049999
2018-11-16,18.15
2018-11-19,17.889999
2018-11-20,17.58
2018-11-21,17.67
2018-11-23,17.559998999999998
2018-11-26,18.059998999999998
2018-11-27,17.98
2018-11-28,18.030001000000002
2018-11-29,18.280001000000002
2018-11-30,18.25
2018-12-03,18.299999
2018-12-04,17.605
2018-12-06,16.98
2018-12-07,16.9
2018-12-10,17.17
2018-12-11,16.84
2018-12-12,17.120001000000002
2018-12-13,16.299999
2018-12-14,16.33
2018-12-17,15.99
2018-12-18,16.280001000000002
2018-12-19,15.58
2018-12-20,15.03
2018-12-21,14.68
2018-12-24,14.13
2018-12-26,14.51
2018-12-27,14.52
2018-12-28,14.36
2018-12-31,14.48
2019-01-02,15.12
2019-01-03,15.1
2019-01-04,15.8
2019-01-07,16.27
2019-01-08,16.52
2019-01-09,16.809998999999998
2019-01-10,16.690001000000002
2019-01-11,16.629998999999998
2019-01-14,16.9
2019-01-15,15.83
2019-01-16,16.27
2019-01-17,16.34
2019-01-18,16.43
2019-01-22,15.26
2019-01-23,16.33
2019-01-24,16.139999
2019-01-25,16.17
2019-01-28,16.1
2019-01-29,16.15
2019-01-30,15.98
2019-01-31,17.434998999999998
2019-02-01,17.57
2019-02-04,18.190001000000002
2019-02-05,18.41
2019-02-06,18.389999
2019-02-07,18.32
2019-02-08,18.15
2019-02-11,18.27
2019-02-12,18.5
2019-02-13,18.51
2019-02-14,18.43
2019-02-15,18.85
2019-02-19,18.49
2019-02-20,18.68
2019-02-21,18.92
2019-02-22,19.07
2019-02-25,19.01
2019-02-26,19.120001000000002
2019-02-27,18.98
2019-02-28,19.620001000000002
2019-03-01,20.219998999999998
2019-03-04,20.030001000000002
2019-03-05,19.83
2019-03-06,19.92
2019-03-07,19.709999
2019-03-08,19.59
2019-03-11,19.959999
2019-03-12,19.82
2019-03-13,19.799999
2019-03-14,19.75
2019-03-15,20.0
2019-03-18,20.48
2019-03-19,20.26
2019-03-20,20.02
2019-03-21,20.379998999999998
2019-03-22,19.68
2019-03-25,19.58
2019-03-26,19.34
2019-03-27,19.16
2019-03-28,19.17
2019-03-29,19.34
2019-04-01,19.91
2019-04-02,20.07
2019-04-03,20.190001000000002
2019-04-04,21.24
2019-04-05,21.25
2019-04-08,20.860001
2019-04-09,20.639999
2019-04-10,21.209999
2019-04-11,20.709999
2019-04-12,20.870001000000002
2019-04-15,20.98
2019-04-16,20.620001000000002
2019-04-17,20.43
2019-04-18,20.68
2019-04-22,20.43
2019-04-23,20.66
2019-04-24,20.65
2019-04-25,20.290001
2019-04-26,20.559998999999998
2019-04-29,20.870001000000002
2019-04-30,20.93
2019-05-01,20.76
2019-05-02,20.799999
2019-05-03,21.540001
2019-05-06,21.5
2019-05-07,21.27
2019-05-08,19.68
2019-05-09,19.1
2019-05-10,19.139999
2019-05-13,18.120001000000002
2019-05-14,17.85
2019-05-15,18.49
2019-05-16,18.200001
2019-05-17,18.02
2019-05-20,17.969998999999998
2019-05-21,18.0
2019-05-22,17.77
2019-05-23,17.389999
2019-05-24,17.4
2019-05-28,17.639999
2019-05-29,17.26
2019-05-30,17.040001
2019-05-31,17.049999
2019-06-03,16.98
2019-06-04,17.200001
2019-06-05,17.290001
2019-06-06,17.74
2019-06-07,17.530001000000002
2019-06-10,17.77
2019-06-11,17.780001000000002
2019-06-12,17.92
2019-06-13,18.290001
2019-06-14,18.08
2019-06-17,18.41
2019-06-18,18.370001000000002
2019-06-19,18.52
2019-06-20,18.870001000000002
2019-06-21,18.790001
2019-06-24,18.59
2019-06-25,18.08
2019-06-26,17.200001
2019-06-27,17.280001000000002
2019-06-28,17.23
2019-07-01,17.32
2019-07-02,17.129998999999998
2019-07-03,17.440001000000002
2019-07-05,17.450001
2019-07-08,16.860001
2019-07-09,16.879998999999998
2019-07-10,16.870001000000002
2019-07-11,16.9
2019-07-12,17.049999
2019-07-15,17.0
2019-07-16,16.98
2019-07-17,16.959999
2019-07-18,16.809998999999998
2019-07-19,16.52
2019-07-22,16.469998999999998
2019-07-23,16.309998999999998
2019-07-24,16.379998999999998
2019-07-25,16.49
2019-07-26,16.68
2019-07-29,16.450001
2019-07-30,16.67
2019-07-31,16.389999
2019-08-01,15.84
2019-08-02,15.56
2019-08-05,15.22
2019-08-06,15.58
2019-08-07,16.5
2019-08-08,16.99
2019-08-09,16.540001
2019-08-12,16.1
2019-08-13,16.370001000000002
2019-08-14,15.59
2019-08-15,15.48
2019-08-16,15.91
2019-08-19,16.280001000000002
2019-08-20,16.24
2019-08-21,16.209999
2019-08-22,16.67
2019-08-23,15.31
2019-08-26,16.02
2019-08-27,15.51
2019-08-28,15.71
2019-08-29,16.219998999999998
2019-08-30,16.42
2019-09-03,16.389999
2019-09-04,16.43
2019-09-05,16.469998999999998
2019-09-06,16.58
2019-09-09,17.379998999999998
2019-09-10,17.58
2019-09-11,18.51
2019-09-12,18.49
2019-09-13,18.530001000000002
2019-09-16,18.700001
2019-09-17,18.459999
2019-09-18,18.51
2019-09-19,18.48
2019-09-20,17.99
2019-09-23,18.1
2019-09-24,17.59
2019-09-25,17.440001000000002
2019-09-26,17.16
2019-09-27,17.16
2019-09-30,17.07
2019-10-01,16.66
2019-10-02,16.76
2019-10-03,16.77
2019-10-04,16.969998999999998
2019-10-07,16.93
2019-10-08,16.65
2019-10-09,17.16
2019-10-10,17.26
2019-10-11,17.780001000000002
2019-10-14,17.805
2019-10-15,17.995001000000002
2019-10-16,18.120001000000002
2019-10-17,18.459999
2019-10-18,18.530001000000002
2019-10-21,18.92
2019-10-22,18.959999
2019-10-23,19.01
2019-10-24,18.780001000000002
2019-10-25,18.610001
2019-10-28,18.790001
2019-10-29,18.950001
2019-10-30,18.700001
2019-10-31,18.690001000000002
2019-11-01,19.280001000000002
2019-11-04,19.450001
2019-11-05,19.52
2019-11-06,19.379998999999998
2019-11-07,18.49
2019-11-08,18.209999
2019-11-11,18.889999
2019-11-12,18.559998999999998
2019-11-13,18.635
2019-11-14,18.469998999999998
2019-11-15,18.1
2019-11-18,17.780001000000002
2019-11-19,17.690001000000002
2019-11-20,17.629998999999998
2019-11-21,17.74
2019-11-22,17.9
2019-11-25,17.950001
2019-11-26,17.93
2019-11-27,17.389999
2019-11-29,17.799999
2019-12-02,17.18
2019-12-03,16.709999
2019-12-04,16.860001
2019-12-05,17.08
2019-12-06,17.15
2019-12-09,17.129998999999998
2019-12-10,17.18
2019-12-11,17.24
2019-12-12,17.57
2019-12-13,17.65
2019-12-16,18.1
2019-12-17,18.139999
2019-12-18,18.450001
2019-12-19,18.82
2019-12-20,19.41
2019-12-23,19.59
2019-12-24,19.620001000000002
2019-12-26,19.700001
2019-12-27,19.5
2019-12-30,19.24
2019-12-31,19.299999
2020-01-02,19.549999
2020-01-03,19.48
2020-01-06,19.610001
2020-01-07,19.4
2020-01-08,18.99
2020-01-09,19.059998999999998
2020-01-10,18.780001000000002
2020-01-13,18.799999
2020-01-14,18.610001
2020-01-15,19.049999
2020-01-16,19.129998999999998
2020-01-17,18.77
2020-01-21,18.59
2020-01-22,18.370001000000002
2020-01-23,18.120001000000002
2020-01-24,17.860001
2020-01-27,17.59
