Date,LMT
1977-08-23,1.738241
1977-08-24,1.7765849999999999
1977-08-25,1.8021470000000002
1977-08-26,1.738241
1977-08-29,1.751022
1977-08-30,1.674335
1977-08-31,1.572086
1977-09-01,1.623211
1977-09-02,1.623211
1977-09-06,1.6359920000000001
1977-09-07,1.648773
1977-09-08,1.623211
1977-09-09,1.559305
1977-09-12,1.546524
1977-09-13,1.559305
1977-09-14,1.559305
1977-09-15,1.584867
1977-09-16,1.584867
1977-09-19,1.559305
1977-09-20,1.546524
1977-09-21,1.495399
1977-09-22,1.5081799999999999
1977-09-23,1.5081799999999999
1977-09-26,1.5081799999999999
1977-09-27,1.482618
1977-09-28,1.533742
1977-09-29,1.584867
1977-09-30,1.623211
1977-10-03,1.559305
1977-10-04,1.520961
1977-10-05,1.482618
1977-10-06,1.5081799999999999
1977-10-07,1.5081799999999999
1977-10-10,1.482618
1977-10-11,1.495399
1977-10-12,1.405931
1977-10-13,1.393149
1977-10-14,1.457055
1977-10-17,1.4314930000000001
1977-10-18,1.444274
1977-10-19,1.444274
1977-10-20,1.4698360000000001
1977-10-21,1.4698360000000001
1977-10-24,1.457055
1977-10-25,1.4698360000000001
1977-10-26,1.495399
1977-10-27,1.559305
1977-10-28,1.533742
1977-10-31,1.533742
1977-11-01,1.495399
1977-11-02,1.444274
1977-11-03,1.444274
1977-11-04,1.444274
1977-11-07,1.4698360000000001
1977-11-08,1.4698360000000001
1977-11-09,1.457055
1977-11-10,1.482618
1977-11-11,1.572086
1977-11-14,1.584867
1977-11-15,1.610429
1977-11-16,1.6359920000000001
1977-11-17,1.597648
1977-11-18,1.610429
1977-11-21,1.610429
1977-11-22,1.6615540000000002
1977-11-23,1.648773
1977-11-25,1.6871169999999998
1977-11-28,1.6871169999999998
1977-11-29,1.648773
1977-11-30,1.6615540000000002
1977-12-01,1.6615540000000002
1977-12-02,1.6359920000000001
1977-12-05,1.623211
1977-12-06,1.572086
1977-12-07,1.546524
1977-12-08,1.533742
1977-12-09,1.559305
1977-12-12,1.559305
1977-12-13,1.533742
1977-12-14,1.533742
1977-12-15,1.533742
1977-12-16,1.520961
1977-12-19,1.482618
1977-12-20,1.482618
1977-12-21,1.520961
1977-12-22,1.5081799999999999
1977-12-23,1.559305
1977-12-27,1.559305
1977-12-28,1.5081799999999999
1977-12-29,1.482618
1977-12-30,1.533742
1978-01-03,1.533742
1978-01-04,1.520961
1978-01-05,1.418712
1978-01-06,1.329243
1978-01-09,1.329243
1978-01-10,1.393149
1978-01-11,1.393149
1978-01-12,1.393149
1978-01-13,1.393149
1978-01-16,1.405931
1978-01-17,1.405931
1978-01-18,1.393149
1978-01-19,1.405931
1978-01-20,1.405931
1978-01-23,1.418712
1978-01-24,1.393149
1978-01-25,1.405931
1978-01-26,1.367587
1978-01-27,1.329243
1978-01-30,1.393149
1978-01-31,1.342025
1978-02-01,1.354806
1978-02-02,1.354806
1978-02-03,1.354806
1978-02-06,1.342025
1978-02-07,1.405931
1978-02-08,1.405931
1978-02-09,1.380368
1978-02-10,1.4314930000000001
1978-02-13,1.457055
1978-02-14,1.4314930000000001
1978-02-15,1.418712
1978-02-16,1.405931
1978-02-17,1.405931
1978-02-21,1.342025
1978-02-22,1.342025
1978-02-23,1.405931
1978-02-24,1.405931
1978-02-27,1.405931
1978-02-28,1.354806
1978-03-01,1.393149
1978-03-02,1.444274
1978-03-03,1.4698360000000001
1978-03-06,1.444274
1978-03-07,1.495399
1978-03-08,1.546524
1978-03-09,1.559305
1978-03-10,1.572086
1978-03-13,1.597648
1978-03-14,1.610429
1978-03-15,1.648773
1978-03-16,1.623211
1978-03-17,1.712679
1978-03-20,1.738241
1978-03-21,1.699898
1978-03-22,1.6615540000000002
1978-03-23,1.6871169999999998
1978-03-27,1.7254599999999998
1978-03-28,1.751022
1978-03-29,1.738241
1978-03-30,1.699898
1978-03-31,1.674335
1978-04-03,1.751022
1978-04-04,1.8404909999999999
1978-04-05,1.981084
1978-04-06,1.9171779999999998
1978-04-07,1.9171779999999998
1978-04-10,1.9043970000000001
1978-04-11,1.9043970000000001
1978-04-12,2.019427
1978-04-13,2.134458
1978-04-14,2.172802
1978-04-17,2.1983639999999998
1978-04-18,2.211145
1978-04-19,2.249489
1978-04-20,2.211145
1978-04-21,2.313395
1978-04-24,2.351738
1978-04-25,2.26227
1978-04-26,2.236707
1978-04-27,2.172802
1978-04-28,2.2239259999999996
1978-05-01,2.326176
1978-05-02,2.428425
1978-05-03,2.543456
1978-05-04,2.620143
1978-05-05,2.5945810000000002
1978-05-08,2.505112
1978-05-09,2.530675
1978-05-10,2.5690180000000002
1978-05-11,2.658487
1978-05-12,2.709611
1978-05-15,2.69683
1978-05-16,2.5945810000000002
1978-05-17,2.5690180000000002
1978-05-18,2.428425
1978-05-19,2.428425
1978-05-22,2.4539880000000003
1978-05-23,2.390082
1978-05-24,2.326176
1978-05-25,2.313395
1978-05-26,2.249489
1978-05-30,2.3773009999999997
1978-05-31,2.415644
1978-06-01,2.441206
1978-06-02,2.492331
1978-06-05,2.5690180000000002
1978-06-06,2.4667689999999998
1978-06-07,2.505112
1978-06-08,2.5818
1978-06-09,2.5818
1978-06-12,2.5818
1978-06-13,2.543456
1978-06-14,2.543456
1978-06-15,2.351738
1978-06-16,2.364519
1978-06-19,2.338957
1978-06-20,2.249489
1978-06-21,2.2239259999999996
1978-06-22,2.275051
1978-06-23,2.236707
1978-06-26,2.236707
1978-06-27,2.211145
1978-06-28,2.249489
1978-06-29,2.211145
1978-06-30,2.1983639999999998
1978-07-03,2.147239
1978-07-05,2.121677
1978-07-06,2.1855830000000003
1978-07-07,2.249489
1978-07-10,2.313395
1978-07-11,2.313395
1978-07-12,2.275051
1978-07-13,2.211145
1978-07-14,2.313395
1978-07-17,2.402863
1978-07-18,2.326176
1978-07-19,2.415644
1978-07-20,2.4667689999999998
1978-07-21,2.364519
1978-07-24,2.402863
1978-07-25,2.5945810000000002
1978-07-26,2.786299
1978-07-27,2.811861
1978-07-28,2.9780159999999998
1978-07-31,3.259202
1978-08-01,3.2719840000000002
1978-08-02,3.2336400000000003
1978-08-03,3.3742330000000003
1978-08-04,3.476483
1978-08-07,3.348671
1978-08-08,3.5148260000000002
1978-08-09,3.719325
1978-08-10,3.6682
1978-08-11,3.6809819999999998
1978-08-14,3.706544
1978-08-15,3.706544
1978-08-16,3.642638
1978-08-17,3.6682
1978-08-18,3.578732
1978-08-21,3.399796
1978-08-22,3.489264
1978-08-23,3.540389
1978-08-24,3.565951
1978-08-25,3.540389
1978-08-28,3.425358
1978-08-29,3.3231080000000004
1978-08-30,3.4125769999999997
1978-08-31,3.297546
1978-09-01,3.3231080000000004
1978-09-05,3.3742330000000003
1978-09-06,3.476483
1978-09-07,3.527607
1978-09-08,3.6042949999999996
1978-09-11,3.5531699999999997
1978-09-12,3.489264
1978-09-13,3.2336400000000003
1978-09-14,3.1569529999999997
1978-09-15,3.080266
1978-09-18,3.067485
1978-09-19,2.9780159999999998
1978-09-20,2.901329
1978-09-21,2.9268919999999996
1978-09-22,2.952454
1978-09-25,2.91411
1978-09-26,3.003579
1978-09-27,2.888548
1978-09-28,2.8629860000000003
1978-09-29,2.8629860000000003
1978-10-02,2.912513
1978-10-03,2.901329
1978-10-04,2.952454
1978-10-05,2.990798
1978-10-06,2.952454
1978-10-09,3.003579
1978-10-10,3.131391
1978-10-11,3.33589
1978-10-12,3.144172
1978-10-13,2.990798
1978-10-16,2.811861
1978-10-17,2.530675
1978-10-18,2.47955
1978-10-19,2.364519
1978-10-20,2.287832
1978-10-23,2.249489
1978-10-24,1.9171779999999998
1978-10-25,1.789366
1978-10-26,1.789366
1978-10-27,1.7765849999999999
1978-10-30,2.083333
1978-10-31,1.9043970000000001
1978-11-01,2.172802
1978-11-02,2.1983639999999998
1978-11-03,2.211145
1978-11-06,2.108896
1978-11-07,1.929959
1978-11-08,2.096115
1978-11-09,2.172802
1978-11-10,2.172802
1978-11-13,1.9555209999999998
1978-11-14,1.929959
1978-11-15,1.9427400000000001
1978-11-16,1.968303
1978-11-17,1.929959
1978-11-20,1.929959
1978-11-21,1.9043970000000001
1978-11-22,1.968303
1978-11-24,1.981084
1978-11-27,1.9938650000000002
1978-11-28,1.9427400000000001
1978-11-29,1.8788340000000001
1978-11-30,1.9043970000000001
1978-12-01,2.083333
1978-12-04,2.121677
1978-12-05,2.249489
1978-12-06,2.236707
1978-12-07,2.134458
1978-12-08,2.1600200000000003
1978-12-11,2.236707
1978-12-12,2.1600200000000003
1978-12-13,2.096115
1978-12-14,2.108896
1978-12-15,2.108896
1978-12-18,1.9427400000000001
1978-12-19,1.968303
1978-12-20,2.006646
1978-12-21,2.083333
1978-12-22,2.070552
1978-12-26,2.096115
1978-12-27,2.019427
1978-12-28,1.9938650000000002
1978-12-29,1.9938650000000002
1979-01-02,1.9938650000000002
1979-01-03,2.070552
1979-01-04,2.147239
1979-01-05,2.275051
1979-01-08,2.249489
1979-01-09,2.3006130000000002
1979-01-10,2.249489
1979-01-11,2.3773009999999997
1979-01-12,2.402863
1979-01-15,2.428425
1979-01-16,2.249489
1979-01-17,2.275051
1979-01-18,2.3773009999999997
1979-01-19,2.275051
1979-01-22,2.26227
1979-01-23,2.249489
1979-01-24,2.1983639999999998
1979-01-25,2.26227
1979-01-26,2.275051
1979-01-29,2.249489
1979-01-30,2.287832
1979-01-31,2.2239259999999996
1979-02-01,2.2239259999999996
1979-02-02,2.249489
1979-02-05,2.1983639999999998
1979-02-06,2.1855830000000003
1979-02-07,2.070552
1979-02-08,2.121677
1979-02-09,2.070552
1979-02-12,2.083333
1979-02-13,2.108896
1979-02-14,2.083333
1979-02-15,2.121677
1979-02-16,2.121677
1979-02-20,2.096115
1979-02-21,2.096115
1979-02-22,2.108896
1979-02-23,2.108896
1979-02-26,2.057771
1979-02-27,1.9555209999999998
1979-02-28,1.929959
1979-03-01,1.9427400000000001
1979-03-02,1.9555209999999998
1979-03-05,2.0449900000000003
1979-03-06,2.006646
1979-03-07,2.006646
1979-03-08,2.019427
1979-03-09,2.006646
1979-03-12,2.006646
1979-03-13,1.9555209999999998
1979-03-14,1.981084
1979-03-15,1.968303
1979-03-16,1.929959
1979-03-19,1.9171779999999998
1979-03-20,1.866053
1979-03-21,1.891616
1979-03-22,1.9427400000000001
1979-03-23,1.929959
1979-03-26,1.891616
1979-03-27,1.9938650000000002
1979-03-28,2.083333
1979-03-29,2.1600200000000003
1979-03-30,2.147239
1979-04-02,2.172802
1979-04-03,2.3006130000000002
1979-04-04,2.326176
1979-04-05,2.492331
1979-04-06,2.415644
1979-04-09,2.415644
1979-04-10,2.441206
1979-04-11,2.3006130000000002
1979-04-12,2.3006130000000002
1979-04-16,2.249489
1979-04-17,2.134458
1979-04-18,2.1600200000000003
1979-04-19,2.083333
1979-04-20,2.083333
1979-04-23,2.096115
1979-04-24,2.1600200000000003
1979-04-25,2.147239
1979-04-26,2.108896
1979-04-27,2.147239
1979-04-30,2.134458
1979-05-01,2.236707
1979-05-02,2.2239259999999996
1979-05-03,2.172802
1979-05-04,2.108896
1979-05-07,2.0449900000000003
1979-05-08,2.083333
1979-05-09,2.096115
1979-05-10,2.096115
1979-05-11,2.121677
1979-05-14,2.070552
1979-05-15,2.006646
1979-05-16,2.019427
1979-05-17,2.070552
1979-05-18,2.070552
1979-05-21,2.057771
1979-05-22,2.057771
1979-05-23,2.032209
1979-05-24,2.0449900000000003
1979-05-25,2.0449900000000003
1979-05-29,2.0449900000000003
1979-05-30,1.9938650000000002
1979-05-31,2.006646
1979-06-01,1.9938650000000002
1979-06-04,1.981084
1979-06-05,2.121677
1979-06-06,2.172802
1979-06-07,2.211145
1979-06-08,2.236707
1979-06-11,2.211145
1979-06-12,2.2239259999999996
1979-06-13,2.1600200000000003
1979-06-14,2.134458
1979-06-15,2.108896
1979-06-18,2.147239
1979-06-19,2.121677
1979-06-20,2.249489
1979-06-21,2.275051
1979-06-22,2.26227
1979-06-25,2.236707
1979-06-26,2.2239259999999996
1979-06-27,2.364519
1979-06-28,2.313395
1979-06-29,2.249489
1979-07-02,2.1983639999999998
1979-07-03,2.1983639999999998
1979-07-05,2.1983639999999998
1979-07-06,2.2239259999999996
1979-07-09,2.313395
1979-07-10,2.275051
1979-07-11,2.249489
1979-07-12,2.2239259999999996
1979-07-13,2.1983639999999998
1979-07-16,2.1600200000000003
1979-07-17,2.0449900000000003
1979-07-18,2.032209
1979-07-19,2.0449900000000003
1979-07-20,2.057771
1979-07-23,2.083333
1979-07-24,2.096115
1979-07-25,2.121677
1979-07-26,2.1600200000000003
1979-07-27,2.275051
1979-07-30,2.3006130000000002
1979-07-31,2.3773009999999997
1979-08-01,2.4667689999999998
1979-08-02,2.402863
1979-08-03,2.543456
1979-08-06,2.760736
1979-08-07,2.671268
1979-08-08,2.658487
1979-08-09,2.69683
1979-08-10,2.91411
1979-08-13,2.965235
1979-08-14,2.9268919999999996
1979-08-15,2.965235
1979-08-16,2.888548
1979-08-17,2.850204
1979-08-20,2.91411
1979-08-21,2.8629860000000003
1979-08-22,2.850204
1979-08-23,2.837423
1979-08-24,2.850204
1979-08-27,2.8757669999999997
1979-08-28,2.8757669999999997
1979-08-29,2.8629860000000003
1979-08-30,2.850204
1979-08-31,2.888548
1979-09-04,2.786299
1979-09-05,2.722393
1979-09-06,2.6840490000000004
1979-09-07,2.709611
1979-09-10,2.709611
1979-09-11,2.69683
1979-09-12,2.645705
1979-09-13,2.786299
1979-09-14,2.901329
1979-09-17,2.8757669999999997
1979-09-18,2.811861
1979-09-19,2.8629860000000003
1979-09-20,2.9268919999999996
1979-09-21,3.054703
1979-09-24,2.965235
1979-09-25,2.965235
1979-09-26,2.901329
1979-09-27,2.8757669999999997
1979-09-28,2.824642
1979-10-01,2.786299
1979-10-02,2.671268
1979-10-03,2.735174
1979-10-04,2.620143
1979-10-05,2.632924
1979-10-08,2.5945810000000002
1979-10-09,2.505112
1979-10-10,2.390082
1979-10-11,2.390082
1979-10-12,2.3006130000000002
1979-10-15,2.172802
1979-10-16,2.1855830000000003
1979-10-17,2.26227
1979-10-18,2.275051
1979-10-19,2.2239259999999996
1979-10-22,2.1855830000000003
1979-10-23,2.1855830000000003
1979-10-24,2.1983639999999998
1979-10-25,2.172802
1979-10-26,2.236707
1979-10-29,2.1983639999999998
1979-10-30,2.287832
1979-10-31,2.249489
1979-11-01,2.313395
1979-11-02,2.3773009999999997
1979-11-05,2.364519
1979-11-06,2.351738
1979-11-07,2.313395
1979-11-08,2.390082
1979-11-09,2.4539880000000003
1979-11-12,2.543456
1979-11-13,2.530675
1979-11-14,2.5945810000000002
1979-11-15,2.671268
1979-11-16,2.632924
1979-11-19,2.620143
1979-11-20,2.658487
1979-11-21,2.735174
1979-11-23,2.811861
1979-11-26,2.888548
1979-11-27,2.888548
1979-11-28,2.965235
1979-11-29,2.8757669999999997
1979-11-30,2.965235
1979-12-03,3.0930470000000003
1979-12-04,3.195297
1979-12-05,3.144172
1979-12-06,3.144172
1979-12-07,3.195297
1979-12-10,3.3231080000000004
1979-12-11,3.348671
1979-12-12,3.4509199999999995
1979-12-13,3.425358
1979-12-14,3.438139
1979-12-17,3.489264
1979-12-18,3.438139
1979-12-19,3.476483
1979-12-20,3.476483
1979-12-21,3.3742330000000003
1979-12-24,3.3231080000000004
1979-12-26,3.284765
1979-12-27,3.259202
1979-12-28,3.438139
1979-12-31,3.527607
1980-01-02,3.399796
1980-01-03,3.6170760000000004
1980-01-04,3.885481
1980-01-07,4.102761
1980-01-08,4.473415
1980-01-09,4.179448000000001
1980-01-10,4.20501
1980-01-11,4.115542
1980-01-14,4.141104
1980-01-15,4.320041000000001
1980-01-16,4.358385
1980-01-17,4.256135
1980-01-18,4.217792
1980-01-21,4.281697
1980-01-22,4.217792
1980-01-23,4.345603
1980-01-24,4.562883
1980-01-25,4.62679
1980-01-28,4.792945
1980-01-29,4.767383000000001
1980-01-30,4.856851
1980-01-31,4.601227
1980-02-01,4.447853
1980-02-04,4.243354
1980-02-05,4.268916
1980-02-06,4.115542
1980-02-07,3.936605
1980-02-08,3.8343559999999997
1980-02-11,3.872699
1980-02-12,4.013292
1980-02-13,4.1666669999999995
1980-02-14,4.000511
1980-02-15,4.000511
1980-02-19,3.9877300000000004
1980-02-20,4.102761
1980-02-21,3.9238239999999998
1980-02-22,3.859918
1980-02-25,3.9238239999999998
1980-02-26,3.936605
1980-02-27,3.399796
1980-02-28,3.4509199999999995
1980-02-29,3.476483
1980-03-03,3.540389
1980-03-04,3.6042949999999996
1980-03-05,3.33589
1980-03-06,3.2719840000000002
1980-03-07,3.3103269999999996
1980-03-10,3.3742330000000003
1980-03-11,3.4637010000000004
1980-03-12,3.5531699999999997
1980-03-13,3.5148260000000002
1980-03-14,3.438139
1980-03-17,3.144172
1980-03-18,3.169734
1980-03-19,3.118609
1980-03-20,3.054703
1980-03-21,2.91411
1980-03-24,2.658487
1980-03-25,2.709611
1980-03-26,2.517894
1980-03-27,2.415644
1980-03-28,2.658487
1980-03-31,2.8629860000000003
1980-04-01,2.888548
1980-04-02,2.965235
1980-04-03,2.9780159999999998
1980-04-07,2.79908
1980-04-08,2.8757669999999997
1980-04-09,3.067485
1980-04-10,3.0930470000000003
1980-04-11,3.2336400000000003
1980-04-14,3.208078
1980-04-15,3.118609
1980-04-16,3.003579
1980-04-17,3.0930470000000003
1980-04-18,2.990798
1980-04-21,2.965235
1980-04-22,3.246421
1980-04-23,3.208078
1980-04-24,3.0930470000000003
1980-04-25,3.3103269999999996
1980-04-28,3.3103269999999996
1980-04-29,3.3742330000000003
1980-04-30,3.3103269999999996
1980-05-01,3.208078
1980-05-02,3.169734
1980-05-05,3.195297
1980-05-06,3.0163599999999997
1980-05-07,2.990798
1980-05-08,3.0163599999999997
1980-05-09,2.901329
1980-05-12,2.91411
1980-05-13,3.144172
1980-05-14,3.131391
1980-05-15,3.080266
1980-05-16,3.067485
1980-05-19,3.067485
1980-05-20,3.118609
1980-05-21,3.105828
1980-05-22,3.284765
1980-05-23,3.259202
1980-05-27,3.2719840000000002
1980-05-28,3.33589
1980-05-29,3.33589
1980-05-30,3.2719840000000002
1980-06-02,3.259202
1980-06-03,3.220859
1980-06-04,3.3103269999999996
1980-06-05,3.2336400000000003
1980-06-06,3.067485
1980-06-09,2.952454
1980-06-10,3.003579
1980-06-11,3.054703
1980-06-12,3.041922
1980-06-13,2.9780159999999998
1980-06-16,3.0163599999999997
1980-06-17,2.990798
1980-06-18,2.9268919999999996
1980-06-19,2.69683
1980-06-20,2.620143
1980-06-23,2.658487
1980-06-24,2.632924
1980-06-25,2.658487
1980-06-26,2.6073619999999997
1980-06-27,2.530675
1980-06-30,2.441206
1980-07-01,2.556237
1980-07-02,2.6840490000000004
1980-07-03,2.837423
1980-07-07,2.824642
1980-07-08,2.773517
1980-07-09,2.79908
1980-07-10,2.760736
1980-07-11,2.837423
1980-07-14,2.8629860000000003
1980-07-15,2.888548
1980-07-16,3.029141
1980-07-17,3.067485
1980-07-18,3.144172
1980-07-21,3.297546
1980-07-22,3.182515
1980-07-23,3.182515
1980-07-24,3.105828
1980-07-25,3.118609
1980-07-28,3.118609
1980-07-29,3.118609
1980-07-30,3.067485
1980-07-31,3.067485
1980-08-01,3.067485
1980-08-04,3.054703
1980-08-05,3.144172
1980-08-06,3.348671
1980-08-07,3.3103269999999996
1980-08-08,3.2336400000000003
1980-08-11,3.3103269999999996
1980-08-12,3.220859
1980-08-13,3.259202
1980-08-14,3.476483
1980-08-15,3.527607
1980-08-18,3.3103269999999996
1980-08-19,3.2719840000000002
1980-08-20,3.246421
1980-08-21,3.438139
1980-08-22,3.425358
1980-08-25,3.4509199999999995
1980-08-26,3.527607
1980-08-27,3.4509199999999995
1980-08-28,3.399796
1980-08-29,3.33589
1980-09-02,3.399796
1980-09-03,3.438139
1980-09-04,3.3870139999999997
1980-09-05,3.3103269999999996
1980-09-08,3.195297
1980-09-09,3.297546
1980-09-10,3.33589
1980-09-11,3.3870139999999997
1980-09-12,3.3742330000000003
1980-09-15,3.425358
1980-09-16,3.4509199999999995
1980-09-17,3.6042949999999996
1980-09-18,3.540389
1980-09-19,3.591513
1980-09-22,3.706544
1980-09-23,3.783231
1980-09-24,3.77045
1980-09-25,3.591513
1980-09-26,3.476483
1980-09-29,3.399796
1980-09-30,3.476483
1980-10-01,3.4637010000000004
1980-10-02,3.476483
1980-10-03,3.629857
1980-10-06,3.732106
1980-10-07,3.6809819999999998
1980-10-08,3.6937629999999997
1980-10-09,3.6170760000000004
1980-10-10,3.5148260000000002
1980-10-13,3.591513
1980-10-14,3.5531699999999997
1980-10-15,3.5148260000000002
1980-10-16,3.33589
1980-10-17,3.220859
1980-10-20,3.131391
1980-10-21,3.080266
1980-10-22,3.0930470000000003
1980-10-23,3.105828
1980-10-24,3.0163599999999997
1980-10-27,3.0163599999999997
1980-10-28,3.0163599999999997
1980-10-29,2.8629860000000003
1980-10-30,2.837423
1980-10-31,2.9780159999999998
1980-11-03,3.297546
1980-11-05,3.502045
1980-11-06,3.425358
1980-11-07,3.3742330000000003
1980-11-10,3.3103269999999996
1980-11-11,3.4509199999999995
1980-11-12,3.629857
1980-11-13,3.6170760000000004
1980-11-14,3.591513
1980-11-17,3.4509199999999995
1980-11-18,3.3870139999999997
1980-11-19,3.33589
1980-11-20,3.182515
1980-11-21,3.2719840000000002
1980-11-24,3.5148260000000002
1980-11-25,3.527607
1980-11-26,3.3870139999999997
1980-11-28,3.4509199999999995
1980-12-01,3.33589
1980-12-02,3.348671
1980-12-03,3.361452
1980-12-04,3.3103269999999996
1980-12-05,3.208078
1980-12-08,3.0930470000000003
1980-12-09,3.0930470000000003
1980-12-10,3.029141
1980-12-11,2.8757669999999997
1980-12-12,2.990798
1980-12-15,2.990798
1980-12-16,2.939673
1980-12-17,2.990798
1980-12-18,3.003579
1980-12-19,2.9268919999999996
1980-12-22,2.9268919999999996
1980-12-23,3.041922
1980-12-24,3.220859
1980-12-26,3.3231080000000004
1980-12-29,3.259202
1980-12-30,3.3742330000000003
1980-12-31,3.425358
1981-01-02,3.4509199999999995
1981-01-05,3.476483
1981-01-06,3.3870139999999997
1981-01-07,3.208078
1981-01-08,3.144172
1981-01-09,3.195297
1981-01-12,3.182515
1981-01-13,3.144172
1981-01-14,3.131391
1981-01-15,3.195297
1981-01-16,3.208078
1981-01-19,3.3103269999999996
1981-01-20,3.169734
1981-01-21,3.182515
1981-01-22,3.195297
1981-01-23,3.195297
1981-01-26,3.067485
1981-01-27,3.105828
1981-01-28,3.0163599999999997
1981-01-29,3.054703
1981-01-30,3.0163599999999997
1981-02-02,2.91411
1981-02-03,3.0163599999999997
1981-02-04,2.965235
1981-02-05,3.041922
1981-02-06,3.0930470000000003
1981-02-09,2.990798
1981-02-10,2.990798
1981-02-11,2.939673
1981-02-12,2.888548
1981-02-13,2.888548
1981-02-17,2.901329
1981-02-18,2.811861
1981-02-19,2.709611
1981-02-20,2.747955
1981-02-23,2.735174
1981-02-24,2.722393
1981-02-25,2.747955
1981-02-26,2.773517
1981-02-27,2.837423
1981-03-02,2.8629860000000003
1981-03-03,2.760736
1981-03-04,2.760736
1981-03-05,2.747955
1981-03-06,2.786299
1981-03-09,2.91411
1981-03-10,2.837423
1981-03-11,2.760736
1981-03-12,2.69683
1981-03-13,2.658487
1981-03-16,2.6840490000000004
1981-03-17,2.69683
1981-03-18,2.620143
1981-03-19,2.709611
1981-03-20,2.8629860000000003
1981-03-23,2.990798
