Date,TA
2011-12-28,20.549999
2011-12-29,21.0
2011-12-30,21.25
2012-01-03,23.0
2012-01-04,23.9
2012-01-05,24.200001
2012-01-06,25.0
2012-01-09,24.950001
2012-01-10,24.299999
2012-01-11,24.25
2012-01-12,24.75
2012-01-13,24.450001
2012-01-17,24.5
2012-01-18,25.049999
2012-01-19,25.25
2012-01-20,25.25
2012-01-23,24.75
2012-01-24,24.15
2012-01-25,25.1
2012-01-26,24.799999
2012-01-27,25.35
2012-01-30,25.299999
2012-01-31,26.75
2012-02-01,28.450001
2012-02-02,28.5
2012-02-03,27.75
2012-02-06,27.35
2012-02-07,26.700001
2012-02-08,27.200001
2012-02-09,27.1
2012-02-10,26.700001
2012-02-13,26.85
2012-02-14,27.35
2012-02-15,26.950001
2012-02-16,27.1
2012-02-17,26.85
2012-02-21,27.0
2012-02-22,26.85
2012-02-23,26.700001
2012-02-24,27.1
2012-02-27,26.5
2012-02-28,26.049999
2012-02-29,25.700001
2012-03-01,26.049999
2012-03-02,25.299999
2012-03-05,24.700001
2012-03-06,24.450001
2012-03-07,24.450001
2012-03-08,24.35
2012-03-09,25.6
2012-03-12,25.450001
2012-03-13,26.6
2012-03-14,26.5
2012-03-15,30.4
2012-03-16,31.0
2012-03-19,32.349998
2012-03-20,32.25
2012-03-21,31.5
2012-03-22,31.0
2012-03-23,32.0
2012-03-26,32.650002
2012-03-27,33.900002
2012-03-28,33.0
2012-03-29,32.650002
2012-03-30,31.700001
2012-04-02,31.450001
2012-04-03,31.450001
2012-04-04,30.950001
2012-04-05,30.85
2012-04-09,29.6
2012-04-10,28.25
2012-04-11,30.200001
2012-04-12,29.9
2012-04-13,29.549999
2012-04-16,29.049999
2012-04-17,29.75
2012-04-18,29.450001
2012-04-19,29.0
2012-04-20,29.25
2012-04-23,29.35
2012-04-24,29.25
2012-04-25,29.4
2012-04-26,29.25
2012-04-27,31.9
2012-04-30,31.5
2012-05-01,32.900002
2012-05-02,32.200001
2012-05-03,31.0
2012-05-04,30.5
2012-05-07,25.799999
2012-05-08,24.700001
2012-05-09,25.4
2012-05-10,25.6
2012-05-11,24.65
2012-05-14,24.200001
2012-05-15,23.1
2012-05-16,23.1
2012-05-17,22.299999
2012-05-18,21.65
2012-05-21,22.049999
2012-05-22,22.200001
2012-05-23,21.950001
2012-05-24,21.85
2012-05-25,21.799999
2012-05-29,21.700001
2012-05-30,21.65
2012-05-31,23.200001
2012-06-01,21.450001
2012-06-04,21.1
2012-06-05,21.799999
2012-06-06,23.85
2012-06-07,27.35
2012-06-08,27.049999
2012-06-11,25.6
2012-06-12,26.1
2012-06-13,25.35
2012-06-14,25.5
2012-06-15,25.25
2012-06-18,25.4
2012-06-19,26.049999
2012-06-20,26.450001
2012-06-21,25.450001
2012-06-22,25.450001
2012-06-25,25.15
2012-06-26,25.049999
2012-06-27,25.4
2012-06-28,25.200001
2012-06-29,25.35
2012-07-02,25.950001
2012-07-03,25.5
2012-07-05,26.0
2012-07-06,25.200001
2012-07-09,25.049999
2012-07-10,25.15
2012-07-11,24.799999
2012-07-12,24.25
2012-07-13,24.85
2012-07-16,24.4
2012-07-17,24.200001
2012-07-18,24.75
2012-07-19,25.1
2012-07-20,24.75
2012-07-23,24.200001
2012-07-24,23.549999
2012-07-25,24.0
2012-07-26,24.4
2012-07-27,24.5
2012-07-30,24.049999
2012-07-31,24.65
2012-08-01,24.700001
2012-08-02,24.9
2012-08-03,25.1
2012-08-06,25.9
2012-08-07,26.549999
2012-08-08,27.65
2012-08-09,27.4
2012-08-10,27.549999
2012-08-13,27.75
2012-08-14,27.1
2012-08-15,26.799999
2012-08-16,26.799999
2012-08-17,27.25
2012-08-20,27.1
2012-08-21,26.799999
2012-08-22,26.5
2012-08-23,26.75
2012-08-24,25.950001
2012-08-27,25.700001
2012-08-28,25.9
2012-08-29,25.950001
2012-08-30,25.950001
2012-08-31,26.25
2012-09-04,27.85
2012-09-05,26.799999
2012-09-06,27.0
2012-09-07,27.5
2012-09-10,27.25
2012-09-11,27.0
2012-09-12,27.5
2012-09-13,27.35
2012-09-14,26.85
2012-09-17,27.15
2012-09-18,26.5
2012-09-19,26.6
2012-09-20,26.799999
2012-09-21,27.75
2012-09-24,27.1
2012-09-25,26.5
2012-09-26,26.049999
2012-09-27,26.6
2012-09-28,26.799999
2012-10-01,26.950001
2012-10-02,26.35
2012-10-03,26.200001
2012-10-04,27.0
2012-10-05,26.200001
2012-10-08,26.799999
2012-10-09,26.65
2012-10-10,25.950001
2012-10-11,26.15
2012-10-12,25.950001
2012-10-15,25.950001
2012-10-16,26.35
2012-10-17,26.85
2012-10-18,25.15
2012-10-19,25.15
2012-10-22,25.1
2012-10-23,24.85
2012-10-24,24.6
2012-10-25,24.9
2012-10-26,24.700001
2012-10-31,24.299999
2012-11-01,24.75
2012-11-02,26.0
2012-11-05,25.85
2012-11-06,25.35
2012-11-07,24.65
2012-11-08,23.9
2012-11-09,23.6
2012-11-12,22.799999
2012-11-13,22.85
2012-11-14,21.6
2012-11-15,22.200001
2012-11-16,21.700001
2012-11-19,22.200001
2012-11-20,22.15
2012-11-21,22.5
2012-11-23,22.450001
2012-11-26,22.15
2012-11-27,22.1
2012-11-28,21.700001
2012-11-29,22.1
2012-11-30,22.15
2012-12-03,21.9
2012-12-04,21.799999
2012-12-05,21.5
2012-12-06,21.35
2012-12-07,21.200001
2012-12-10,21.6
2012-12-11,21.6
2012-12-12,21.15
2012-12-13,21.75
2012-12-14,20.950001
2012-12-17,21.549999
2012-12-18,21.85
2012-12-19,22.65
2012-12-20,23.700001
2012-12-21,24.0
2012-12-24,23.1
2012-12-26,22.799999
2012-12-27,22.75
2012-12-28,23.049999
2012-12-31,23.5
2013-01-02,24.049999
2013-01-03,24.15
2013-01-04,24.35
2013-01-07,24.65
2013-01-08,24.6
2013-01-09,24.75
2013-01-10,25.200001
2013-01-11,25.0
2013-01-14,27.950001
2013-01-15,29.549999
2013-01-16,28.9
2013-01-17,28.5
2013-01-18,28.950001
2013-01-22,29.799999
2013-01-23,30.0
2013-01-24,33.299999
2013-01-25,36.450001
2013-01-28,38.950001
2013-01-29,38.400002
2013-01-30,37.599998
2013-01-31,38.349998
2013-02-01,38.849998
2013-02-04,38.549999
2013-02-05,39.5
2013-02-06,39.25
2013-02-07,38.549999
2013-02-08,38.950001
2013-02-11,38.450001
2013-02-12,38.299999
2013-02-13,39.299999
2013-02-14,39.0
2013-02-15,38.049999
2013-02-19,37.450001
2013-02-20,35.25
2013-02-21,34.25
2013-02-22,35.75
2013-02-25,34.450001
2013-02-26,34.0
2013-02-27,34.650002
2013-02-28,34.400002
2013-03-01,34.349998
2013-03-04,34.700001
2013-03-05,35.599998
2013-03-06,36.700001
2013-03-07,37.5
2013-03-08,35.900002
2013-03-11,35.650002
2013-03-12,35.75
2013-03-13,36.599998
2013-03-14,37.950001
2013-03-15,37.849998
2013-03-18,45.049999
2013-03-19,45.5
2013-03-20,48.25
2013-03-21,47.0
2013-03-22,47.75
2013-03-25,47.849998
2013-03-26,47.549999
2013-03-27,47.849998
2013-03-28,47.950001
2013-04-01,49.25
2013-04-02,48.799999
2013-04-03,47.799999
2013-04-04,48.5
2013-04-05,49.5
2013-04-08,50.75
2013-04-09,52.0
2013-04-10,53.349998
2013-04-11,54.200001
2013-04-12,52.900002
2013-04-15,52.0
2013-04-16,51.900002
2013-04-17,50.400002
2013-04-18,50.650002
2013-04-19,52.099998
2013-04-22,52.25
2013-04-23,55.849998
2013-04-24,61.200001
2013-04-25,58.900002
2013-04-26,58.849998
2013-04-29,58.5
2013-04-30,57.599998
2013-05-01,55.400002
2013-05-02,57.25
2013-05-03,58.900002
2013-05-06,59.450001
2013-05-07,53.400002
2013-05-08,52.400002
2013-05-09,52.200001
2013-05-10,52.849998
2013-05-13,52.400002
2013-05-14,54.75
2013-05-15,55.950001
2013-05-16,54.900002
2013-05-17,55.900002
2013-05-20,55.25
2013-05-21,54.5
2013-05-22,54.0
2013-05-23,54.0
2013-05-24,55.25
2013-05-28,57.0
2013-05-29,57.200001
2013-05-30,56.650002
2013-05-31,55.650002
2013-06-03,54.549999
2013-06-04,53.950001
2013-06-05,53.0
2013-06-06,54.5
2013-06-07,55.200001
2013-06-10,54.400002
2013-06-11,53.799999
2013-06-12,52.5
2013-06-13,52.450001
2013-06-14,52.099998
2013-06-17,53.5
2013-06-18,53.049999
2013-06-19,52.549999
2013-06-20,51.950001
2013-06-21,52.5
2013-06-24,51.650002
2013-06-25,51.700001
2013-06-26,52.650002
2013-06-27,54.950001
2013-06-28,54.700001
2013-07-01,53.599998
2013-07-02,51.849998
2013-07-03,53.150002
2013-07-05,52.599998
2013-07-08,53.950001
2013-07-09,53.0
2013-07-10,51.650002
2013-07-11,54.900002
2013-07-12,57.650002
2013-07-15,59.75
2013-07-16,59.0
2013-07-17,58.400002
2013-07-18,58.400002
2013-07-19,59.950001
2013-07-22,61.25
2013-07-23,58.450001
2013-07-24,54.849998
2013-07-25,56.150002
2013-07-26,55.0
2013-07-29,54.349998
2013-07-30,54.700001
2013-07-31,56.400002
2013-08-01,57.200001
2013-08-02,58.099998
2013-08-05,58.5
2013-08-06,42.349998
2013-08-07,40.5
2013-08-08,38.599998
2013-08-09,39.650002
2013-08-12,38.099998
2013-08-13,37.849998
2013-08-14,39.049999
2013-08-15,38.549999
2013-08-16,38.349998
2013-08-19,38.450001
2013-08-20,38.299999
2013-08-21,37.799999
2013-08-22,38.400002
2013-08-23,38.049999
2013-08-26,37.75
2013-08-27,37.150002
2013-08-28,37.349998
2013-08-29,38.700001
2013-08-30,38.049999
2013-09-03,38.099998
2013-09-04,38.75
2013-09-05,39.700001
2013-09-06,41.25
2013-09-09,40.849998
2013-09-10,42.150002
2013-09-11,40.0
2013-09-12,41.150002
2013-09-13,41.0
2013-09-16,40.5
2013-09-17,40.0
2013-09-18,40.099998
2013-09-19,38.599998
2013-09-20,39.099998
2013-09-23,38.049999
2013-09-24,39.299999
2013-09-25,39.700001
2013-09-26,40.349998
2013-09-27,39.799999
2013-09-30,39.25
2013-10-01,39.5
2013-10-02,38.950001
2013-10-03,38.349998
2013-10-04,38.950001
2013-10-07,37.75
2013-10-08,36.0
2013-10-09,35.400002
2013-10-10,37.25
2013-10-11,38.400002
2013-10-14,37.549999
2013-10-15,38.200001
2013-10-16,38.650002
2013-10-17,38.849998
2013-10-18,39.299999
2013-10-21,39.799999
2013-10-22,38.950001
2013-10-23,38.099998
2013-10-24,40.099998
2013-10-25,40.599998
2013-10-28,41.450001
2013-10-29,42.799999
2013-10-30,42.25
2013-10-31,41.549999
2013-11-01,42.599998
2013-11-04,49.0
2013-11-05,49.0
2013-11-06,48.150002
2013-11-07,49.049999
2013-11-08,48.849998
2013-11-11,50.049999
2013-11-12,52.0
2013-11-13,54.400002
2013-11-14,54.599998
2013-11-15,54.0
2013-11-18,54.349998
2013-11-19,53.400002
2013-11-20,54.200001
2013-11-21,54.599998
2013-11-22,54.450001
2013-11-25,53.049999
2013-11-26,52.599998
2013-11-27,53.349998
2013-11-29,53.150002
2013-12-02,51.599998
2013-12-03,51.650002
2013-12-04,52.049999
2013-12-05,51.950001
2013-12-06,52.049999
2013-12-09,51.25
2013-12-10,46.5
2013-12-11,43.75
2013-12-12,44.299999
2013-12-13,43.599998
2013-12-16,44.299999
2013-12-17,44.0
2013-12-18,45.450001
2013-12-19,45.5
2013-12-20,46.900002
2013-12-23,47.950001
2013-12-24,47.349998
2013-12-26,47.099998
2013-12-27,47.299999
2013-12-30,48.5
2013-12-31,48.700001
2014-01-02,48.349998
2014-01-03,47.75
2014-01-06,47.150002
2014-01-07,47.299999
2014-01-08,46.0
2014-01-09,44.5
2014-01-10,45.349998
2014-01-13,44.049999
2014-01-14,45.900002
2014-01-15,45.75
2014-01-16,45.400002
2014-01-17,45.200001
2014-01-21,44.599998
2014-01-22,45.5
2014-01-23,44.200001
2014-01-24,42.950001
2014-01-27,40.75
2014-01-28,42.200001
2014-01-29,42.200001
2014-01-30,43.049999
2014-01-31,43.0
2014-02-03,40.849998
2014-02-04,41.0
2014-02-05,40.650002
2014-02-06,41.549999
2014-02-07,41.799999
2014-02-10,41.150002
2014-02-11,41.5
2014-02-12,40.950001
2014-02-13,41.349998
2014-02-14,41.400002
2014-02-18,41.799999
2014-02-19,44.049999
2014-02-20,44.150002
2014-02-21,44.349998
2014-02-24,44.900002
2014-02-25,44.849998
2014-02-26,45.900002
2014-02-27,46.0
2014-02-28,45.299999
2014-03-03,45.0
2014-03-04,46.25
2014-03-05,46.650002
2014-03-06,46.200001
2014-03-07,44.700001
2014-03-10,44.099998
2014-03-11,43.099998
2014-03-12,43.349998
2014-03-13,42.900002
2014-03-14,44.0
2014-03-17,44.549999
2014-03-18,44.900002
2014-03-19,44.0
2014-03-20,41.299999
2014-03-21,40.549999
2014-03-24,41.400002
2014-03-25,41.900002
2014-03-26,41.25
2014-03-27,40.0
2014-03-28,40.25
2014-03-31,40.75
2014-04-01,42.900002
2014-04-02,41.450001
2014-04-03,41.349998
2014-04-04,40.25
2014-04-07,38.0
2014-04-08,38.799999
2014-04-09,39.25
2014-04-10,39.0
2014-04-11,38.049999
2014-04-14,38.450001
2014-04-15,38.700001
2014-04-16,38.849998
2014-04-17,38.400002
2014-04-21,38.25
2014-04-22,38.599998
2014-04-23,38.650002
2014-04-24,38.799999
2014-04-25,37.549999
2014-04-28,38.349998
2014-04-29,38.200001
2014-04-30,37.849998
2014-05-01,36.75
2014-05-02,36.650002
2014-05-05,36.299999
2014-05-06,37.150002
2014-05-07,37.849998
2014-05-08,36.799999
2014-05-09,38.0
2014-05-12,38.099998
2014-05-13,38.349998
2014-05-14,37.700001
2014-05-15,36.950001
2014-05-16,37.849998
2014-05-19,37.849998
2014-05-20,37.200001
2014-05-21,37.75
2014-05-22,39.299999
2014-05-23,41.799999
2014-05-27,41.950001
2014-05-28,42.099998
2014-05-29,42.549999
2014-05-30,42.549999
2014-06-02,39.900002
2014-06-03,40.200001
2014-06-04,40.349998
2014-06-05,40.900002
2014-06-06,40.75
2014-06-09,44.599998
2014-06-10,45.450001
2014-06-11,44.400002
2014-06-12,43.450001
2014-06-13,42.400002
2014-06-16,41.849998
2014-06-17,41.75
2014-06-18,41.400002
2014-06-19,41.5
2014-06-20,41.299999
2014-06-23,40.549999
2014-06-24,41.349998
2014-06-25,41.349998
2014-06-26,42.700001
2014-06-27,44.049999
2014-06-30,44.400002
2014-07-01,44.650002
2014-07-02,45.099998
2014-07-03,46.25
2014-07-07,44.799999
2014-07-08,43.25
2014-07-09,43.299999
2014-07-10,42.349998
2014-07-11,42.400002
2014-07-14,44.099998
2014-07-15,42.75
2014-07-16,45.150002
2014-07-17,44.549999
2014-07-18,45.400002
2014-07-21,45.0
2014-07-22,44.75
2014-07-23,45.349998
2014-07-24,45.099998
2014-07-25,45.5
2014-07-28,44.950001
2014-07-29,44.650002
2014-07-30,45.0
2014-07-31,44.950001
2014-08-01,44.799999
2014-08-04,44.650002
2014-08-05,44.799999
2014-08-06,44.799999
2014-08-07,45.5
2014-08-08,46.900002
2014-08-11,46.900002
2014-08-12,46.25
2014-08-13,47.349998
2014-08-14,47.650002
2014-08-15,47.599998
2014-08-18,48.25
2014-08-19,49.099998
2014-08-20,48.25
2014-08-21,48.650002
2014-08-22,52.599998
2014-08-25,57.650002
2014-08-26,55.650002
2014-08-27,59.200001
2014-08-28,57.549999
2014-08-29,56.950001
2014-09-02,57.349998
2014-09-03,57.0
2014-09-04,56.950001
2014-09-05,56.5
2014-09-08,55.950001
2014-09-09,55.950001
2014-09-10,56.450001
2014-09-11,57.799999
2014-09-12,56.799999
2014-09-15,56.049999
2014-09-16,55.75
2014-09-17,56.950001
2014-09-18,57.0
2014-09-19,55.5
2014-09-22,55.099998
2014-09-23,55.700001
2014-09-24,56.200001
2014-09-25,54.200001
2014-09-26,55.700001
2014-09-29,58.099998
2014-09-30,49.400002
2014-10-01,46.950001
2014-10-02,46.049999
2014-10-03,46.299999
2014-10-06,45.700001
2014-10-07,44.450001
2014-10-08,44.799999
2014-10-09,43.799999
2014-10-10,42.650002
2014-10-13,42.150002
2014-10-14,43.349998
2014-10-15,44.099998
2014-10-16,45.700001
2014-10-17,45.299999
2014-10-20,45.299999
2014-10-21,45.700001
2014-10-22,44.950001
2014-10-23,45.650002
2014-10-24,45.900002
2014-10-27,45.400002
2014-10-28,46.549999
2014-10-29,46.700001
2014-10-30,47.25
2014-10-31,48.400002
2014-11-03,45.849998
2014-11-04,45.849998
2014-11-05,48.900002
2014-11-06,50.25
2014-11-07,51.049999
2014-11-10,46.849998
2014-11-11,46.0
2014-11-12,45.349998
2014-11-13,45.0
2014-11-14,45.650002
2014-11-17,45.75
2014-11-18,44.450001
2014-11-19,45.400002
2014-11-20,46.700001
2014-11-21,47.25
2014-11-24,48.25
2014-11-25,48.349998
2014-11-26,47.599998
2014-11-28,46.75
2014-12-01,47.200001
2014-12-02,48.75
2014-12-03,51.200001
2014-12-04,51.25
2014-12-05,51.849998
2014-12-08,52.0
2014-12-09,51.849998
2014-12-10,50.200001
2014-12-11,50.799999
2014-12-12,51.849998
2014-12-15,52.5
2014-12-16,52.599998
2014-12-17,55.0
2014-12-18,57.450001
2014-12-19,58.450001
2014-12-22,60.200001
2014-12-23,61.0
2014-12-24,61.049999
2014-12-26,62.0
2014-12-29,62.950001
2014-12-30,62.900002
2014-12-31,63.099998
2015-01-02,64.900002
2015-01-05,64.550003
2015-01-06,63.599998
2015-01-07,62.549999
2015-01-08,65.0
2015-01-09,65.75
2015-01-12,66.650002
2015-01-13,68.050003
2015-01-14,68.449997
2015-01-15,66.699997
2015-01-16,67.199997
2015-01-20,67.349998
2015-01-21,66.650002
2015-01-22,69.449997
2015-01-23,68.699997
2015-01-26,69.75
2015-01-27,69.849998
2015-01-28,68.5
2015-01-29,70.349998
2015-01-30,66.949997
2015-02-02,66.599998
2015-02-03,66.099998
2015-02-04,67.400002
2015-02-05,66.599998
2015-02-06,66.949997
2015-02-09,67.150002
2015-02-10,66.449997
2015-02-11,66.650002
2015-02-12,66.099998
2015-02-13,66.5
2015-02-17,65.25
2015-02-18,65.400002
2015-02-19,64.449997
2015-02-20,64.150002
2015-02-23,63.400002
2015-02-24,66.349998
2015-02-25,70.0
2015-02-26,69.25
2015-02-27,68.25
2015-03-02,68.75
2015-03-03,69.800003
2015-03-04,68.349998
2015-03-05,68.550003
2015-03-06,68.0
2015-03-09,67.050003
2015-03-10,65.75
2015-03-11,65.550003
2015-03-12,67.0
2015-03-13,73.650002
2015-03-16,78.550003
2015-03-17,80.349998
2015-03-18,79.199997
2015-03-19,80.25
2015-03-20,80.199997
2015-03-23,86.099998
2015-03-24,87.199997
2015-03-25,83.900002
2015-03-26,86.300003
2015-03-27,86.849998
2015-03-30,87.650002
2015-03-31,87.199997
2015-04-01,87.550003
2015-04-02,87.900002
2015-04-06,89.0
2015-04-07,88.599998
2015-04-08,86.300003
2015-04-09,86.400002
2015-04-10,85.150002
2015-04-13,85.550003
2015-04-14,85.099998
2015-04-15,85.050003
2015-04-16,85.900002
2015-04-17,85.650002
2015-04-20,86.0
2015-04-21,84.949997
2015-04-22,83.699997
2015-04-23,82.25
2015-04-24,83.449997
2015-04-27,84.449997
2015-04-28,85.5
2015-04-29,84.5
2015-04-30,85.900002
2015-05-01,85.900002
2015-05-04,85.849998
2015-05-05,83.349998
2015-05-06,82.75
2015-05-07,76.800003
2015-05-08,74.900002
2015-05-11,76.800003
2015-05-12,74.949997
2015-05-13,75.150002
2015-05-14,75.300003
2015-05-15,75.75
2015-05-18,78.449997
2015-05-19,80.0
2015-05-20,79.800003
2015-05-21,82.050003
2015-05-22,82.050003
2015-05-26,80.550003
2015-05-27,79.75
2015-05-28,79.150002
2015-05-29,78.699997
2015-06-01,78.800003
2015-06-02,82.599998
2015-06-03,78.949997
2015-06-04,77.949997
2015-06-05,78.0
2015-06-08,76.099998
2015-06-09,75.800003
2015-06-10,75.550003
2015-06-11,76.650002
2015-06-12,75.699997
2015-06-15,75.0
2015-06-16,73.650002
2015-06-17,74.349998
2015-06-18,72.449997
2015-06-19,72.199997
2015-06-22,72.5
2015-06-23,74.800003
2015-06-24,75.0
2015-06-25,76.150002
2015-06-26,75.099998
2015-06-29,72.800003
2015-06-30,74.25
2015-07-01,73.300003
2015-07-02,75.050003
2015-07-06,74.800003
2015-07-07,74.949997
2015-07-08,73.25
2015-07-09,73.400002
2015-07-10,75.900002
2015-07-13,79.349998
2015-07-14,80.0
2015-07-15,82.050003
2015-07-16,81.300003
2015-07-17,83.5
2015-07-20,81.050003
2015-07-21,80.300003
2015-07-22,81.150002
2015-07-23,80.0
2015-07-24,78.800003
2015-07-27,75.949997
2015-07-28,76.900002
2015-07-29,78.199997
2015-07-30,79.099998
2015-07-31,81.300003
2015-08-03,82.349998
2015-08-04,82.300003
2015-08-05,83.449997
2015-08-06,68.699997
2015-08-07,65.75
2015-08-10,64.349998
2015-08-11,64.25
2015-08-12,63.75
2015-08-13,63.549999
2015-08-14,63.799999
2015-08-17,64.949997
2015-08-18,65.150002
2015-08-19,64.25
2015-08-20,62.299999
2015-08-21,60.200001
2015-08-24,57.400002
2015-08-25,57.25
2015-08-26,59.200001
2015-08-27,59.299999
2015-08-28,60.950001
2015-08-31,58.950001
2015-09-01,58.099998
2015-09-02,56.599998
2015-09-03,57.75
2015-09-04,57.400002
2015-09-08,59.099998
2015-09-09,58.549999
2015-09-10,58.349998
2015-09-11,59.299999
2015-09-14,60.75
2015-09-15,61.400002
2015-09-16,63.5
2015-09-17,65.300003
2015-09-18,62.450001
2015-09-21,61.75
2015-09-22,60.75
2015-09-23,59.450001
2015-09-24,59.900002
2015-09-25,55.799999
2015-09-28,52.5
2015-09-29,52.099998
2015-09-30,51.650002
2015-10-01,51.200001
2015-10-02,52.599998
2015-10-05,54.099998
2015-10-06,53.849998
2015-10-07,54.450001
2015-10-08,55.049999
2015-10-09,54.950001
2015-10-12,53.150002
2015-10-13,52.099998
2015-10-14,50.599998
2015-10-15,51.150002
2015-10-16,51.900002
2015-10-19,54.0
2015-10-20,54.400002
2015-10-21,53.349998
2015-10-22,52.950001
2015-10-23,55.150002
2015-10-26,56.25
2015-10-27,53.799999
2015-10-28,56.25
2015-10-29,56.400002
2015-10-30,57.599998
2015-11-02,59.0
2015-11-03,61.049999
2015-11-04,61.099998
2015-11-05,61.200001
2015-11-06,62.5
2015-11-09,53.400002
2015-11-10,54.0
2015-11-11,52.75
2015-11-12,51.299999
2015-11-13,51.049999
2015-11-16,49.700001
2015-11-17,50.099998
2015-11-18,50.099998
2015-11-19,49.450001
2015-11-20,49.700001
2015-11-23,49.0
2015-11-24,49.549999
2015-11-25,50.299999
2015-11-27,50.900002
2015-11-30,49.700001
2015-12-01,49.75
2015-12-02,49.299999
2015-12-03,49.849998
2015-12-04,49.75
2015-12-07,46.799999
2015-12-08,46.299999
2015-12-09,45.5
2015-12-10,45.950001
2015-12-11,48.75
2015-12-14,46.849998
2015-12-15,48.099998
2015-12-16,48.900002
2015-12-17,51.900002
2015-12-18,47.349998
2015-12-21,47.150002
2015-12-22,47.299999
2015-12-23,47.849998
2015-12-24,48.799999
2015-12-28,48.400002
2015-12-29,49.349998
2015-12-30,48.0
2015-12-31,47.0
2016-01-04,46.349998
2016-01-05,46.0
2016-01-06,44.299999
2016-01-07,42.75
2016-01-08,41.650002
2016-01-11,40.0
2016-01-12,40.0
2016-01-13,37.849998
2016-01-14,38.0
2016-01-15,37.549999
2016-01-19,34.049999
2016-01-20,34.599998
2016-01-21,34.950001
2016-01-22,35.049999
2016-01-25,35.75
2016-01-26,35.700001
2016-01-27,35.5
2016-01-28,34.5
2016-01-29,34.950001
2016-02-01,34.950001
2016-02-02,34.75
2016-02-03,34.049999
2016-02-04,35.950001
2016-02-05,34.299999
2016-02-08,33.5
2016-02-09,33.099998
2016-02-10,34.900002
2016-02-11,33.849998
2016-02-12,34.450001
2016-02-16,36.700001
2016-02-17,40.099998
2016-02-18,41.799999
2016-02-19,40.900002
2016-02-22,41.25
2016-02-23,41.849998
2016-02-24,42.200001
2016-02-25,43.0
2016-02-26,42.150002
2016-02-29,43.150002
2016-03-01,44.900002
2016-03-02,44.349998
2016-03-03,46.349998
2016-03-04,45.799999
2016-03-07,46.400002
2016-03-08,45.25
2016-03-09,45.650002
2016-03-10,45.5
2016-03-11,47.400002
2016-03-14,38.450001
2016-03-15,38.049999
2016-03-16,37.400002
2016-03-17,37.25
2016-03-18,37.349998
2016-03-21,36.0
2016-03-22,35.400002
2016-03-23,33.599998
2016-03-24,34.349998
2016-03-28,33.049999
2016-03-29,33.75
2016-03-30,34.0
2016-03-31,33.849998
2016-04-01,33.75
2016-04-04,32.75
2016-04-05,32.900002
2016-04-06,33.25
2016-04-07,33.0
2016-04-08,33.549999
2016-04-11,32.700001
2016-04-12,32.349998
2016-04-13,33.950001
2016-04-14,33.75
2016-04-15,33.75
2016-04-18,34.700001
2016-04-19,34.5
2016-04-20,36.150002
2016-04-21,36.599998
2016-04-22,38.25
2016-04-25,37.400002
2016-04-26,37.450001
2016-04-27,37.549999
2016-04-28,37.099998
2016-04-29,36.299999
2016-05-02,37.599998
2016-05-03,36.549999
2016-05-04,35.599998
2016-05-05,35.549999
2016-05-06,35.700001
2016-05-09,37.049999
2016-05-10,39.349998
2016-05-11,38.700001
2016-05-12,35.200001
2016-05-13,35.299999
2016-05-16,35.099998
2016-05-17,35.049999
2016-05-18,34.299999
2016-05-19,33.5
2016-05-20,35.299999
2016-05-23,34.450001
2016-05-24,34.950001
2016-05-25,35.650002
2016-05-26,35.299999
2016-05-27,36.049999
2016-05-31,35.349998
2016-06-01,35.650002
2016-06-02,37.200001
2016-06-03,36.5
2016-06-06,37.0
2016-06-07,36.950001
2016-06-08,36.700001
2016-06-09,36.099998
2016-06-10,35.700001
2016-06-13,34.75
2016-06-14,33.799999
2016-06-15,41.849998
2016-06-16,40.25
2016-06-17,41.849998
2016-06-20,40.950001
2016-06-21,41.150002
2016-06-22,41.049999
2016-06-23,41.900002
2016-06-24,41.0
2016-06-27,38.5
2016-06-28,39.049999
2016-06-29,40.650002
2016-06-30,40.799999
2016-07-01,40.799999
2016-07-05,40.0
2016-07-06,40.75
2016-07-07,41.700001
2016-07-08,43.400002
2016-07-11,43.099998
2016-07-12,42.950001
2016-07-13,42.099998
2016-07-14,42.549999
2016-07-15,41.900002
2016-07-18,42.150002
2016-07-19,42.049999
2016-07-20,43.200001
2016-07-21,42.349998
2016-07-22,42.450001
2016-07-25,42.049999
2016-07-26,42.049999
2016-07-27,42.049999
2016-07-28,40.900002
2016-07-29,40.950001
2016-08-01,40.700001
2016-08-02,40.0
2016-08-03,41.299999
2016-08-04,41.349998
2016-08-05,42.0
2016-08-08,38.25
2016-08-09,39.0
2016-08-10,37.900002
2016-08-11,37.450001
2016-08-12,37.349998
2016-08-15,37.400002
2016-08-16,36.549999
2016-08-17,35.950001
2016-08-18,35.349998
2016-08-19,35.200001
2016-08-22,34.900002
2016-08-23,34.799999
2016-08-24,34.299999
2016-08-25,34.25
2016-08-26,34.150002
2016-08-29,33.849998
2016-08-30,34.0
2016-08-31,34.0
2016-09-01,34.0
2016-09-02,34.549999
2016-09-06,34.25
2016-09-07,34.0
2016-09-08,34.5
2016-09-09,34.400002
2016-09-12,34.200001
2016-09-13,33.700001
2016-09-14,33.349998
2016-09-15,32.950001
2016-09-16,33.0
2016-09-19,33.700001
2016-09-20,33.25
2016-09-21,33.349998
2016-09-22,34.049999
2016-09-23,35.200001
2016-09-26,35.0
2016-09-27,35.5
2016-09-28,35.0
2016-09-29,34.099998
2016-09-30,35.799999
2016-10-03,35.799999
