Date,DBD
1983-01-07,8.804233
1983-01-10,8.902998
1983-01-11,9.001763
1983-01-12,9.425044
1983-01-13,9.227513
1983-01-14,9.622575
1983-01-17,9.73545
1983-01-18,9.707231
1983-01-19,9.453261999999999
1983-01-20,9.425044
1983-01-21,9.227513
1983-01-24,8.917108
1983-01-25,9.08642
1983-01-26,9.199294
1983-01-27,9.312169
1983-01-28,9.439153999999998
1983-01-31,9.227513
1983-02-01,9.283951
1983-02-02,9.425044
1983-02-03,9.594357
1983-02-04,9.848325
1983-02-07,10.045856
1983-02-08,10.215167999999998
1983-02-09,10.426807
1983-02-10,10.229277
1983-02-11,10.328042
1983-02-14,10.694885000000001
1983-02-15,10.610228999999999
1983-02-16,10.525573
1983-02-17,10.497355
1983-02-18,10.299824000000001
1983-02-22,10.186949
1983-02-23,10.215167999999998
1983-02-24,10.215167999999998
1983-02-25,9.848325
1983-02-28,9.876543
1983-03-01,10.229277
1983-03-02,10.38448
1983-03-03,10.356261
1983-03-04,10.158731
1983-03-07,9.918871000000001
1983-03-08,9.820106
1983-03-09,9.9612
1983-03-10,9.904762
1983-03-11,9.9612
1983-03-14,9.876543
1983-03-15,9.876543
1983-03-16,10.045856
1983-03-17,9.932981
1983-03-18,9.989417999999999
1983-03-21,10.045856
1983-03-22,10.483245
1983-03-23,10.539682
1983-03-24,10.708995
1983-03-25,10.751323
1983-03-28,10.638448
1983-03-29,10.596119999999999
1983-03-30,10.483245
1983-03-31,10.440917
1983-04-04,10.497355
1983-04-05,10.511464
1983-04-06,10.497355
1983-04-07,10.553792
1983-04-08,10.666667
1983-04-11,10.680776
1983-04-12,10.723104
1983-04-13,10.80776
1983-04-14,10.878307000000001
1983-04-15,10.977072999999999
1983-04-18,11.400352
1983-04-19,11.259259
1983-04-20,10.412699
1983-04-21,10.045856
1983-04-22,10.045856
1983-04-25,9.73545
1983-04-26,9.594357
1983-04-27,9.594357
1983-04-28,9.650794
1983-04-29,9.890653
1983-05-02,9.918871000000001
1983-05-03,9.820106
1983-05-04,9.791887
1983-05-05,9.820106
1983-05-06,9.989417999999999
1983-05-09,10.088183
1983-05-10,9.876543
1983-05-11,9.834214999999999
1983-05-12,9.848325
1983-05-13,10.102293
1983-05-16,10.158731
1983-05-17,10.299824000000001
1983-05-18,10.342152
1983-05-19,10.229277
1983-05-20,10.201058
1983-05-23,10.229277
1983-05-24,10.243386
1983-05-25,10.455027000000001
1983-05-26,10.469136
1983-05-27,10.356261
1983-05-31,10.116402
1983-06-01,9.9612
1983-06-02,9.876543
1983-06-03,9.932981
1983-06-06,9.9612
1983-06-07,9.918871000000001
1983-06-08,9.650794
1983-06-09,9.594357
1983-06-10,9.622575
1983-06-13,9.5097
1983-06-14,9.425044
1983-06-15,9.255732
1983-06-16,9.312169
1983-06-17,9.340388
1983-06-20,8.959435000000001
1983-06-21,9.001763
1983-06-22,8.917108
1983-06-23,8.747795
1983-06-24,8.973545
1983-06-27,8.917108
1983-06-28,8.804233
1983-06-29,8.87478
1983-06-30,8.804233
1983-07-01,8.860669999999999
1983-07-05,8.860669999999999
1983-07-06,8.888889
1983-07-07,8.776014
1983-07-08,8.888889
1983-07-11,9.171076
1983-07-12,9.269841
1983-07-13,9.425044
1983-07-14,9.664903
1983-07-15,9.679012
1983-07-18,9.368607
1983-07-19,9.255732
1983-07-20,9.453261999999999
1983-07-21,9.679012
1983-07-22,9.763668
1983-07-25,9.989417999999999
1983-07-26,10.215167999999998
1983-07-27,9.918871000000001
1983-07-28,9.9612
1983-07-29,9.848325
1983-08-01,9.73545
1983-08-02,9.566137
1983-08-03,9.481482000000002
1983-08-04,9.481482000000002
1983-08-05,9.481482000000002
1983-08-08,9.340388
1983-08-09,9.453261999999999
1983-08-10,9.679012
1983-08-11,9.763668
1983-08-12,9.791887
1983-08-15,9.848325
1983-08-16,9.820106
1983-08-17,9.932981
1983-08-18,9.820106
1983-08-19,9.73545
1983-08-22,9.650794
1983-08-23,9.312169
1983-08-24,9.283951
1983-08-25,9.283951
1983-08-26,9.269841
1983-08-29,9.425044
1983-08-30,9.467372
1983-08-31,9.608464999999999
1983-09-01,9.453261999999999
1983-09-02,9.5097
1983-09-06,9.580247
1983-09-07,9.650794
1983-09-08,9.763668
1983-09-09,9.848325
1983-09-12,9.848325
1983-09-13,9.805997
1983-09-14,9.707231
1983-09-15,9.622575
1983-09-16,9.73545
1983-09-19,9.749559
1983-09-20,9.932981
1983-09-21,9.890653
1983-09-22,9.989417999999999
1983-09-23,10.017636
1983-09-26,10.158731
1983-09-27,10.116402
1983-09-28,10.102293
1983-09-29,9.904762
1983-09-30,9.848325
1983-10-03,9.664903
1983-10-04,9.918871000000001
1983-10-05,9.791887
1983-10-06,9.876543
1983-10-07,10.031746
1983-10-10,10.144621
1983-10-11,10.059965
1983-10-12,9.9612
1983-10-13,10.045856
1983-10-14,10.003528
1983-10-17,10.074074000000001
1983-10-18,10.059965
1983-10-19,10.017636
1983-10-20,9.989417999999999
1983-10-21,9.989417999999999
1983-10-24,9.820106
1983-10-25,9.679012
1983-10-26,9.566137
1983-10-27,9.622575
1983-10-28,9.5097
1983-10-31,9.241622999999999
1983-11-01,9.07231
1983-11-02,9.114638000000001
1983-11-03,9.08642
1983-11-04,9.029983
1983-11-07,9.08642
1983-11-08,9.185185
1983-11-09,9.396825999999999
1983-11-10,9.396825999999999
1983-11-11,9.312169
1983-11-14,9.566137
1983-11-15,9.5097
1983-11-16,9.5097
1983-11-17,9.537919
1983-11-18,9.382716
1983-11-21,9.368607
1983-11-22,9.523809
1983-11-23,9.425044
1983-11-25,9.467372
1983-11-28,9.410934
1983-11-29,9.594357
1983-11-30,9.537919
1983-12-01,9.566137
1983-12-02,9.636683999999999
1983-12-05,9.537919
1983-12-06,8.409171
1983-12-07,8.677249
1983-12-08,8.776014
1983-12-09,8.705467
1983-12-12,8.578484
1983-12-13,8.677249
1983-12-14,8.64903
1983-12-15,8.578484
1983-12-16,8.522046000000001
1983-12-19,8.550264
1983-12-20,8.578484
1983-12-21,8.663139
1983-12-22,8.691358000000001
1983-12-23,8.691358000000001
1983-12-27,8.761905
1983-12-28,8.776014
1983-12-29,8.804233
1983-12-30,8.761905
1984-01-03,8.719577000000001
1984-01-04,8.719577000000001
1984-01-05,8.663139
1984-01-06,8.663139
1984-01-09,8.352734
1984-01-10,8.465608999999999
1984-01-11,8.155203
1984-01-12,8.126985000000001
1984-01-13,8.296296
1984-01-16,8.21164
1984-01-17,8.155203
1984-01-18,8.070547
1984-01-19,8.084655999999999
1984-01-20,8.01411
1984-01-23,7.816578
1984-01-24,7.844797
1984-01-25,7.887125
1984-01-26,7.774251
1984-01-27,7.675485000000001
1984-01-30,7.590828999999999
1984-01-31,8.028217999999999
1984-02-01,8.22575
1984-02-02,8.169312
1984-02-03,7.844797
1984-02-06,7.887125
1984-02-07,8.042328
1984-02-08,8.0
1984-02-09,8.0
1984-02-10,7.9576720000000005
1984-02-13,7.971781
1984-02-14,8.056436999999999
1984-02-15,8.126985000000001
1984-02-16,8.126985000000001
1984-02-17,8.126985000000001
1984-02-21,8.126985000000001
1984-02-22,8.01411
1984-02-23,7.9576720000000005
1984-02-24,8.0
1984-02-27,8.028217999999999
1984-02-28,7.873016000000001
1984-02-29,7.844797
1984-03-01,7.774251
1984-03-02,7.774251
1984-03-05,7.619047999999999
1984-03-06,7.534391
1984-03-07,7.463845
1984-03-08,7.421517
1984-03-09,7.421517
1984-03-12,7.435625999999999
1984-03-13,7.393298
1984-03-14,7.449736
1984-03-15,7.520282000000001
1984-03-16,7.675485000000001
1984-03-19,7.619047999999999
1984-03-20,7.731922999999999
1984-03-21,7.731922999999999
1984-03-22,7.760141
1984-03-23,7.675485000000001
1984-03-26,7.675485000000001
1984-03-27,7.4779539999999995
1984-03-28,7.675485000000001
1984-03-29,7.703703999999999
1984-03-30,7.774251
1984-04-02,7.7178130000000005
1984-04-03,7.703703999999999
1984-04-04,7.788360000000001
1984-04-05,7.703703999999999
1984-04-06,7.647266
1984-04-09,7.661376
1984-04-10,7.7460320000000005
1984-04-11,7.731922999999999
1984-04-12,7.731922999999999
1984-04-13,7.929453
1984-04-16,8.155203
1984-04-17,8.324515
1984-04-18,8.380953
1984-04-19,8.437389
1984-04-23,8.550264
1984-04-24,8.409171
1984-04-25,8.465608999999999
1984-04-26,8.536155
1984-04-27,8.536155
1984-04-30,8.493827
1984-05-01,8.747795
1984-05-02,8.776014
1984-05-03,8.776014
1984-05-04,8.747795
1984-05-07,8.677249
1984-05-08,8.663139
1984-05-09,8.493827
1984-05-10,8.493827
1984-05-11,8.409171
1984-05-14,8.409171
1984-05-15,8.437389
1984-05-16,8.465608999999999
1984-05-17,8.409171
1984-05-18,8.395061
1984-05-21,8.409171
1984-05-22,8.437389
1984-05-23,8.493827
1984-05-24,8.324515
1984-05-25,8.380953
1984-05-29,8.409171
1984-05-30,8.324515
1984-05-31,8.409171
1984-06-01,8.634921
1984-06-04,8.691358000000001
1984-06-05,8.663139
1984-06-06,8.747795
1984-06-07,8.705467
1984-06-08,8.663139
1984-06-11,8.663139
1984-06-12,8.719577000000001
1984-06-13,8.804233
1984-06-14,8.945326
1984-06-15,8.973545
1984-06-18,9.08642
1984-06-19,9.255732
1984-06-20,9.283951
1984-06-21,9.171076
1984-06-22,9.114638000000001
1984-06-25,9.185185
1984-06-26,9.199294
1984-06-27,9.241622999999999
1984-06-28,9.255732
1984-06-29,9.453261999999999
1984-07-02,9.382716
1984-07-03,9.354497
1984-07-05,9.340388
1984-07-06,9.241622999999999
1984-07-09,9.199294
1984-07-10,9.100529
1984-07-11,9.100529
1984-07-12,9.100529
1984-07-13,9.128748
1984-07-16,9.114638000000001
1984-07-17,9.142858
1984-07-18,9.058200999999999
1984-07-19,9.114638000000001
1984-07-20,9.08642
1984-07-23,8.973545
1984-07-24,8.832452
1984-07-25,8.804233
1984-07-26,8.860669999999999
1984-07-27,8.860669999999999
1984-07-30,8.917108
1984-07-31,8.973545
1984-08-01,9.114638000000001
1984-08-02,9.368607
1984-08-03,9.537919
1984-08-06,9.650794
1984-08-07,9.707231
1984-08-08,9.650794
1984-08-09,9.73545
1984-08-10,9.890653
1984-08-13,9.73545
1984-08-14,9.679012
1984-08-15,9.5097
1984-08-16,9.467372
1984-08-17,9.481482000000002
1984-08-20,9.5097
1984-08-21,9.763668
1984-08-22,9.763668
1984-08-23,9.650794
1984-08-24,9.707231
1984-08-27,9.650794
1984-08-28,9.679012
1984-08-29,9.664903
1984-08-30,9.679012
1984-08-31,9.594357
1984-09-04,9.566137
1984-09-05,9.580247
1984-09-06,9.622575
1984-09-07,9.594357
1984-09-10,9.552029
1984-09-11,9.566137
1984-09-12,9.580247
1984-09-13,9.679012
1984-09-14,9.848325
1984-09-17,9.820106
1984-09-18,9.650794
1984-09-19,9.5097
1984-09-20,9.453261999999999
1984-09-21,9.312169
1984-09-24,9.227513
1984-09-25,9.312169
1984-09-26,9.312169
1984-09-27,9.382716
1984-09-28,9.396825999999999
1984-10-01,9.255732
1984-10-02,9.199294
1984-10-03,9.029983
1984-10-04,8.917108
1984-10-05,8.84656
1984-10-08,8.522046000000001
1984-10-09,8.493827
1984-10-10,8.465608999999999
1984-10-11,8.634921
1984-10-12,8.691358000000001
1984-10-15,8.747795
1984-10-16,8.776014
1984-10-17,8.634921
1984-10-18,8.719577000000001
1984-10-19,8.888889
1984-10-22,8.747795
1984-10-23,8.973545
1984-10-24,9.001763
1984-10-25,8.917108
1984-10-26,8.776014
1984-10-29,8.719577000000001
1984-10-30,8.719577000000001
1984-10-31,8.747795
1984-11-01,8.747795
1984-11-02,8.776014
1984-11-05,8.747795
1984-11-06,8.776014
1984-11-07,8.663139
1984-11-08,8.550264
1984-11-09,8.493827
1984-11-12,8.522046000000001
1984-11-13,8.423281
1984-11-14,8.507936
1984-11-15,8.522046000000001
1984-11-16,8.522046000000001
1984-11-19,8.380953
1984-11-20,8.522046000000001
1984-11-21,8.409171
1984-11-23,8.465608999999999
1984-11-26,8.550264
1984-11-27,8.747795
1984-11-28,8.733686
1984-11-29,8.64903
1984-11-30,8.64903
1984-12-03,8.465608999999999
1984-12-04,8.437389
1984-12-05,8.451499
1984-12-06,8.465608999999999
1984-12-07,8.423281
1984-12-10,8.380953
1984-12-11,8.352734
1984-12-12,8.409171
1984-12-13,8.380953
1984-12-14,8.409171
1984-12-17,8.409171
1984-12-18,8.493827
1984-12-19,8.437389
1984-12-20,8.409171
1984-12-21,8.352734
1984-12-24,8.352734
1984-12-26,8.239859
1984-12-27,8.084655999999999
1984-12-28,8.112875
1984-12-31,8.098765
1985-01-02,8.141093
1985-01-03,8.098765
1985-01-04,8.042328
1985-01-07,8.169312
1985-01-08,8.169312
1985-01-09,8.380953
1985-01-10,8.423281
1985-01-11,8.64903
1985-01-14,8.832452
1985-01-15,8.888889
1985-01-16,9.001763
1985-01-17,9.001763
1985-01-18,8.917108
1985-01-21,9.001763
1985-01-22,9.029983
1985-01-23,9.029983
1985-01-24,9.001763
1985-01-25,9.114638000000001
1985-01-28,9.142858
1985-01-29,9.001763
1985-01-30,9.029983
1985-01-31,9.171076
1985-02-01,9.255732
1985-02-04,9.566137
1985-02-05,9.608464999999999
1985-02-06,9.502645
1985-02-07,9.587301
1985-02-08,9.62963
1985-02-11,9.650794
1985-02-12,9.650794
1985-02-13,9.671958
1985-02-14,9.62963
1985-02-15,9.608464999999999
1985-02-19,9.650794
1985-02-20,9.566137
1985-02-21,9.650794
1985-02-22,9.608464999999999
1985-02-25,9.62963
1985-02-26,9.650794
1985-02-27,9.587301
1985-02-28,9.587301
1985-03-01,9.291005
1985-03-04,9.100529
1985-03-05,8.740741
1985-03-06,8.402117
1985-03-07,8.359788
1985-03-08,8.359788
1985-03-11,8.423281
1985-03-12,8.486773
1985-03-13,8.507936
1985-03-14,8.613756
1985-03-15,8.634921
1985-03-18,8.698413
1985-03-19,8.931217
1985-03-20,8.804233
1985-03-21,8.719577000000001
1985-03-22,8.486773
1985-03-25,8.486773
1985-03-26,8.550264
1985-03-27,8.592592
1985-03-28,8.719577000000001
1985-03-29,8.84656
1985-04-01,8.84656
1985-04-02,8.888889
1985-04-03,8.804233
1985-04-04,8.761905
1985-04-08,8.719577000000001
1985-04-09,8.613756
1985-04-10,8.656085000000001
1985-04-11,8.719577000000001
1985-04-12,8.761905
1985-04-15,8.740741
1985-04-16,8.804233
1985-04-17,8.84656
1985-04-18,8.169312
1985-04-19,8.296296
1985-04-22,8.246914
1985-04-23,8.098765
1985-04-24,7.876542999999999
1985-04-25,7.802469
1985-04-26,7.580247
1985-04-29,7.481482000000001
1985-04-30,7.407407000000001
1985-05-01,7.629630000000001
1985-05-02,7.728395
1985-05-03,7.753087
1985-05-06,7.827160000000001
1985-05-07,7.827160000000001
1985-05-08,7.703703999999999
1985-05-09,7.654321
1985-05-10,7.901235000000001
1985-05-13,8.197531
1985-05-14,8.271605000000001
1985-05-15,8.345678999999999
1985-05-16,8.469136
1985-05-17,8.666667
1985-05-20,8.716049
1985-05-21,8.691358000000001
1985-05-22,8.592592
1985-05-23,8.641975
1985-05-24,8.641975
1985-05-28,8.666667
1985-05-29,8.666667
1985-05-30,8.666667
1985-05-31,8.592592
1985-06-03,8.641975
1985-06-04,8.617284
1985-06-05,8.716049
1985-06-06,8.641975
1985-06-07,8.641975
1985-06-10,8.691358000000001
1985-06-11,8.790123
1985-06-12,8.691358000000001
1985-06-13,8.641975
1985-06-14,8.493827
1985-06-17,8.469136
1985-06-18,8.197531
1985-06-19,7.975308
1985-06-20,7.802469
1985-06-21,7.950617
1985-06-24,7.901235000000001
1985-06-25,7.876542999999999
1985-06-26,7.827160000000001
1985-06-27,7.753087
1985-06-28,7.753087
1985-07-01,7.703703999999999
1985-07-02,7.876542999999999
1985-07-03,7.703703999999999
1985-07-05,7.703703999999999
1985-07-08,7.580247
1985-07-09,7.555555
1985-07-10,7.629630000000001
1985-07-11,7.679011999999999
1985-07-12,7.728395
1985-07-15,7.827160000000001
1985-07-16,8.197531
1985-07-17,7.827160000000001
1985-07-18,7.5061729999999995
1985-07-19,7.555555
1985-07-22,7.530864
1985-07-23,7.580247
1985-07-24,7.728395
1985-07-25,7.629630000000001
1985-07-26,7.604939
1985-07-29,7.358025
1985-07-30,7.358025
1985-07-31,7.432099000000001
1985-08-01,7.5061729999999995
1985-08-02,7.45679
1985-08-05,7.45679
1985-08-06,7.259258999999999
1985-08-07,7.283950999999999
1985-08-08,7.3333330000000005
1985-08-09,7.3333330000000005
1985-08-12,7.283950999999999
1985-08-13,7.407407000000001
1985-08-14,7.45679
1985-08-15,7.45679
1985-08-16,7.407407000000001
1985-08-19,7.259258999999999
1985-08-20,7.160494
1985-08-21,7.061728
1985-08-22,7.012346000000001
1985-08-23,6.962963
1985-08-26,6.888889
1985-08-27,6.938272
1985-08-28,6.9135800000000005
1985-08-29,6.9135800000000005
1985-08-30,6.691358
1985-09-03,6.617284
1985-09-04,6.395061
1985-09-05,6.395061
1985-09-06,6.9135800000000005
1985-09-09,7.037037
1985-09-10,7.061728
1985-09-11,6.962963
1985-09-12,6.6666669999999995
1985-09-13,6.617284
1985-09-16,6.54321
1985-09-17,6.469136
1985-09-18,6.567900999999999
1985-09-19,6.839506
1985-09-20,6.864198
1985-09-23,6.888889
1985-09-24,6.888889
1985-09-25,6.814814999999999
1985-09-26,6.740741000000001
1985-09-30,6.567900999999999
1985-10-01,6.740741000000001
1985-10-02,6.864198
1985-10-03,6.962963
1985-10-04,6.987653999999999
1985-10-07,6.938272
1985-10-08,6.9135800000000005
1985-10-09,6.814814999999999
1985-10-10,6.7901229999999995
1985-10-11,6.765432000000001
1985-10-14,7.061728
1985-10-15,7.111111
1985-10-16,7.012346000000001
1985-10-17,7.012346000000001
1985-10-18,6.987653999999999
1985-10-21,6.987653999999999
1985-10-22,7.037037
1985-10-23,7.037037
1985-10-24,8.0
1985-10-25,7.703703999999999
1985-10-28,7.629630000000001
1985-10-29,7.308642
1985-10-30,7.382716
1985-10-31,7.2098770000000005
1985-11-01,7.234567999999999
1985-11-04,7.3333330000000005
1985-11-05,7.45679
1985-11-06,7.382716
1985-11-07,7.358025
1985-11-08,7.2098770000000005
1985-11-11,7.283950999999999
1985-11-12,7.111111
1985-11-13,7.2098770000000005
1985-11-14,7.45679
1985-11-15,7.555555
1985-11-18,7.555555
1985-11-19,7.580247
1985-11-20,7.555555
1985-11-21,7.802469
1985-11-22,7.851852
1985-11-25,7.950617
1985-11-26,8.024692
1985-11-27,8.345678999999999
1985-11-29,8.271605000000001
1985-12-02,8.197531
1985-12-03,8.148149
1985-12-04,8.098765
1985-12-05,8.098765
1985-12-06,8.049383
1985-12-09,8.345678999999999
1985-12-10,8.37037
1985-12-11,8.320988
1985-12-12,8.296296
1985-12-13,8.469136
1985-12-16,8.419753
1985-12-17,8.320988
1985-12-18,7.851852
1985-12-19,8.049383
1985-12-20,8.222222
1985-12-23,8.074074000000001
1985-12-24,7.975308
1985-12-26,8.024692
1985-12-27,8.123457
1985-12-30,8.074074000000001
1985-12-31,8.172839
1986-01-02,8.148149
1986-01-03,8.271605000000001
1986-01-06,8.246914
1986-01-07,8.54321
1986-01-08,8.493827
1986-01-09,8.493827
1986-01-10,8.54321
1986-01-13,8.024692
1986-01-14,8.0
1986-01-15,8.0
1986-01-16,8.049383
1986-01-17,7.901235000000001
1986-01-20,7.925926
1986-01-21,8.049383
1986-01-22,7.950617
1986-01-23,7.925926
1986-01-24,8.024692
1986-01-27,8.123457
1986-01-28,8.123457
1986-01-29,7.901235000000001
1986-01-30,7.950617
1986-01-31,8.0
1986-02-03,8.0
1986-02-04,7.901235000000001
1986-02-05,8.0
1986-02-06,8.222222
1986-02-07,8.296296
1986-02-10,8.246914
1986-02-11,8.222222
1986-02-12,8.444445
1986-02-13,8.469136
1986-02-14,8.493827
1986-02-18,8.716049
1986-02-19,8.54321
1986-02-20,8.518517999999998
1986-02-21,8.518517999999998
1986-02-24,8.493827
1986-02-25,8.518517999999998
1986-02-26,8.469136
1986-02-27,8.296296
1986-02-28,7.975308
1986-03-03,8.123457
1986-03-04,8.123457
1986-03-05,8.246914
1986-03-06,8.345678999999999
1986-03-07,8.296296
1986-03-10,8.098765
1986-03-11,8.246914
1986-03-12,8.395061
1986-03-13,8.54321
1986-03-14,8.567902
1986-03-17,8.567902
1986-03-18,8.666667
1986-03-19,8.567902
1986-03-20,8.691358000000001
1986-03-21,8.592592
1986-03-24,8.666667
1986-03-25,8.790123
1986-03-26,8.91358
1986-03-27,8.864198
1986-03-31,8.864198
1986-04-01,8.888889
1986-04-02,9.135802
1986-04-03,9.135802
1986-04-04,8.91358
1986-04-07,8.716049
1986-04-08,9.037037
1986-04-09,8.765432
1986-04-10,8.691358000000001
1986-04-11,8.716049
1986-04-14,8.641975
1986-04-15,8.814815
1986-04-16,8.938272
1986-04-17,8.888889
1986-04-18,8.765432
1986-04-21,8.716049
1986-04-22,8.641975
1986-04-23,8.641975
1986-04-24,8.641975
1986-04-25,8.666667
1986-04-28,8.617284
1986-04-29,8.641975
