Date,WMS
2015-07-13,29.389999
2015-07-14,29.25
2015-07-15,28.690001000000002
2015-07-16,28.77
2015-07-17,29.08
2015-07-20,29.01
2015-07-21,28.790001
2015-07-22,28.969998999999998
2015-07-23,28.200001
2015-07-24,27.82
2015-07-27,27.540001
2015-07-28,27.58
2015-07-29,27.27
2015-07-30,27.9
2015-07-31,27.83
2015-08-03,27.860001
2015-08-04,27.440001000000002
2015-08-05,27.82
2015-08-06,27.67
2015-08-07,27.610001
2015-08-10,27.860001
2015-08-11,28.049999
2015-08-12,28.309998999999998
2015-08-13,28.65
2015-08-14,29.120001000000002
2015-08-17,29.42
2015-08-18,28.280001000000002
2015-08-19,28.370001000000002
2015-08-20,28.290001
2015-08-21,27.290001
2015-08-24,26.35
2015-08-25,26.790001
2015-08-26,27.32
2015-08-27,28.08
2015-08-28,28.309998999999998
2015-08-31,28.41
2015-09-01,28.34
2015-09-02,28.5
2015-09-03,28.780001000000002
2015-09-04,28.809998999999998
2015-09-08,29.9
2015-09-09,30.15
2015-09-10,30.120001000000002
2015-09-11,30.52
2015-09-14,30.450001
2015-09-15,30.5
2015-09-16,31.219998999999998
2015-09-17,32.200001
2015-09-18,32.369999
2015-09-21,32.220001
2015-09-22,31.780001000000002
2015-09-23,31.98
2015-09-24,31.799999
2015-09-25,30.91
2015-09-28,29.43
2015-09-29,28.33
2015-09-30,28.93
2015-10-01,29.129998999999998
2015-10-02,29.92
2015-10-05,31.26
2015-10-06,30.85
2015-10-07,31.58
2015-10-08,32.310001
2015-10-09,31.5
2015-10-12,31.459999
2015-10-13,31.040001
2015-10-14,30.52
2015-10-15,30.84
2015-10-16,31.91
2015-10-19,32.07
2015-10-20,31.98
2015-10-21,30.75
2015-10-22,31.129998999999998
2015-10-23,31.17
2015-10-26,31.26
2015-10-27,31.280001000000002
2015-10-28,31.99
2015-10-29,31.5
2015-10-30,31.42
2015-11-02,31.700001
2015-11-03,31.58
2015-11-04,31.33
2015-11-05,31.5
2015-11-06,31.66
2015-11-09,29.82
2015-11-10,30.280001000000002
2015-11-11,30.68
2015-11-12,29.879998999999998
2015-11-13,29.690001000000002
2015-11-16,29.85
2015-11-17,30.559998999999998
2015-11-18,30.040001
2015-11-19,30.42
2015-11-20,30.66
2015-11-23,31.709999
2015-11-24,28.27
2015-11-25,27.91
2015-11-27,27.450001
2015-11-30,26.809998999999998
2015-12-01,26.040001
2015-12-02,25.5
2015-12-03,24.43
2015-12-04,24.459999
2015-12-07,23.629998999999998
2015-12-08,23.309998999999998
2015-12-09,22.629998999999998
2015-12-10,22.549999
2015-12-11,22.389999
2015-12-14,22.799999
2015-12-15,23.76
2015-12-16,23.530001000000002
2015-12-17,22.860001
2015-12-18,22.57
2015-12-21,22.790001
2015-12-22,23.58
2015-12-23,24.18
2015-12-24,24.08
2015-12-28,23.42
2015-12-29,23.440001000000002
2015-12-30,23.77
2015-12-31,24.030001000000002
2016-01-04,22.860001
2016-01-05,22.5
2016-01-06,21.889999
2016-01-07,21.43
2016-01-08,21.07
2016-01-11,20.65
2016-01-12,21.129998999999998
2016-01-13,20.09
2016-01-14,20.370001000000002
2016-01-15,20.190001000000002
2016-01-19,19.99
2016-01-20,20.23
2016-01-21,20.709999
2016-01-22,22.01
2016-01-25,21.200001
2016-01-26,21.139999
2016-01-27,20.969998999999998
2016-01-28,21.059998999999998
2016-01-29,22.58
2016-02-01,22.85
2016-02-02,20.09
2016-02-03,20.84
2016-02-04,21.110001
2016-02-05,19.84
2016-02-08,18.99
2016-02-09,18.83
2016-02-10,18.66
2016-02-11,18.34
2016-02-12,18.559998999999998
2016-02-16,18.41
2016-02-17,19.219998999999998
2016-02-18,18.35
2016-02-19,18.68
2016-02-22,19.959999
2016-02-23,19.370001000000002
2016-02-24,18.91
2016-02-25,18.780001000000002
2016-02-26,19.59
2016-02-29,19.4
2016-03-01,20.02
2016-03-02,19.879998999999998
2016-03-03,20.110001
2016-03-04,21.16
2016-03-07,21.889999
2016-03-08,20.85
2016-03-09,21.17
2016-03-10,20.35
2016-03-11,20.780001000000002
2016-03-14,20.959999
2016-03-15,20.379998999999998
2016-03-16,20.639999
2016-03-17,21.809998999999998
2016-03-18,22.1
2016-03-21,21.41
2016-03-22,21.4
2016-03-23,20.620001000000002
2016-03-24,20.93
2016-03-28,20.690001000000002
2016-03-29,22.360001
2016-03-30,20.860001
2016-03-31,21.299999
2016-04-01,22.0
2016-04-04,22.48
2016-04-05,22.84
2016-04-06,22.91
2016-04-07,22.700001
2016-04-08,23.110001
2016-04-11,23.35
2016-04-12,23.24
2016-04-13,23.24
2016-04-14,23.49
2016-04-15,23.49
2016-04-18,24.07
2016-04-19,23.709999
2016-04-20,23.82
2016-04-21,23.59
2016-04-22,24.34
2016-04-25,23.700001
2016-04-26,24.02
2016-04-27,24.08
2016-04-28,23.719998999999998
2016-04-29,23.120001000000002
2016-05-02,24.030001000000002
2016-05-03,23.440001000000002
2016-05-04,23.129998999999998
2016-05-05,23.389999
2016-05-06,23.09
2016-05-09,23.0
2016-05-10,23.85
2016-05-11,23.85
2016-05-12,23.65
2016-05-13,23.51
2016-05-16,23.389999
2016-05-17,23.24
2016-05-18,23.15
2016-05-19,22.379998999999998
2016-05-20,22.82
2016-05-23,22.85
2016-05-24,23.4
2016-05-25,23.33
2016-05-26,23.41
2016-05-27,24.610001
2016-05-31,24.309998999999998
2016-06-01,24.719998999999998
2016-06-02,24.6
2016-06-03,24.219998999999998
2016-06-06,24.43
2016-06-07,25.860001
2016-06-08,26.76
2016-06-09,27.110001
2016-06-10,26.35
2016-06-13,25.84
2016-06-14,26.559998999999998
2016-06-15,26.200001
2016-06-16,26.290001
2016-06-17,26.26
2016-06-20,27.33
2016-06-21,27.190001000000002
2016-06-22,27.110001
2016-06-23,27.389999
2016-06-24,25.91
2016-06-27,24.860001
2016-06-28,25.370001000000002
2016-06-29,26.309998999999998
2016-06-30,27.370001000000002
2016-07-01,27.23
2016-07-05,26.719998999999998
2016-07-06,26.85
2016-07-07,27.129998999999998
2016-07-08,27.860001
2016-07-11,28.15
2016-07-12,28.15
2016-07-13,27.67
2016-07-14,27.889999
2016-07-15,28.17
2016-07-18,27.879998999999998
2016-07-19,27.33
2016-07-20,27.450001
2016-07-21,27.09
2016-07-22,27.190001000000002
2016-07-25,27.26
2016-07-26,27.4
2016-07-27,27.35
2016-07-28,27.09
2016-07-29,26.709999
2016-08-01,26.74
2016-08-02,26.389999
2016-08-03,26.870001000000002
2016-08-04,26.639999
2016-08-05,27.139999
2016-08-08,26.93
2016-08-09,26.709999
2016-08-10,26.73
2016-08-11,25.58
2016-08-12,25.309998999999998
2016-08-15,25.66
2016-08-16,25.07
2016-08-17,24.83
2016-08-18,24.9
2016-08-19,24.709999
2016-08-22,24.6
2016-08-23,24.9
2016-08-24,23.940001000000002
2016-08-25,23.889999
2016-08-26,23.870001000000002
2016-08-29,23.959999
2016-08-30,23.51
2016-08-31,23.129998999999998
2016-09-01,23.24
2016-09-02,23.1
2016-09-06,23.620001000000002
2016-09-07,23.82
2016-09-08,23.719998999999998
2016-09-09,23.15
2016-09-12,23.6
2016-09-13,23.120001000000002
2016-09-14,23.129998999999998
2016-09-15,23.059998999999998
2016-09-16,23.280001000000002
2016-09-19,23.32
2016-09-20,23.34
2016-09-21,23.719998999999998
2016-09-22,24.49
2016-09-23,24.51
2016-09-26,24.360001
2016-09-27,24.41
2016-09-28,24.75
2016-09-29,23.969998999999998
2016-09-30,24.059998999999998
2016-10-03,23.469998999999998
2016-10-04,23.299999
2016-10-05,23.58
2016-10-06,21.58
2016-10-07,22.16
2016-10-10,22.549999
2016-10-11,23.0
2016-10-12,22.549999
2016-10-13,22.5
2016-10-14,22.25
2016-10-17,22.15
2016-10-18,21.799999
2016-10-19,21.15
2016-10-20,20.799999
2016-10-21,20.5
2016-10-24,20.549999
2016-10-25,20.299999
2016-10-26,19.700001
2016-10-27,19.700001
2016-10-28,19.549999
2016-10-31,19.1
2016-11-01,18.85
2016-11-02,18.799999
2016-11-03,18.700001
2016-11-04,19.25
2016-11-07,19.75
2016-11-08,20.0
2016-11-09,20.9
2016-11-10,21.65
2016-11-11,22.200001
2016-11-14,20.700001
2016-11-15,20.5
2016-11-16,20.65
2016-11-17,21.0
2016-11-18,21.049999
2016-11-21,21.15
2016-11-22,21.15
2016-11-23,21.25
2016-11-25,21.35
2016-11-28,20.75
2016-11-29,20.549999
2016-11-30,20.299999
2016-12-01,21.0
2016-12-02,21.0
2016-12-05,21.0
2016-12-06,21.15
2016-12-07,21.35
2016-12-08,21.299999
2016-12-09,21.35
2016-12-12,21.0
2016-12-13,21.25
2016-12-14,20.950001
2016-12-15,20.950001
2016-12-16,20.35
2016-12-19,20.450001
2016-12-20,20.799999
2016-12-21,20.9
2016-12-22,20.200001
2016-12-23,20.35
2016-12-27,20.75
2016-12-28,20.5
2016-12-29,20.549999
2016-12-30,20.6
2017-01-03,20.950001
2017-01-04,21.0
2017-01-05,20.65
2017-01-06,20.299999
2017-01-09,20.549999
2017-01-10,21.15
2017-01-11,22.65
2017-01-12,23.299999
2017-01-13,23.799999
2017-01-17,22.9
2017-01-18,23.549999
2017-01-19,23.5
2017-01-20,23.85
2017-01-23,24.1
2017-01-24,24.25
2017-01-25,25.4
2017-01-26,25.0
2017-01-27,24.85
2017-01-30,24.200001
2017-01-31,24.1
2017-02-01,24.700001
2017-02-02,24.200001
2017-02-03,24.15
2017-02-06,24.15
2017-02-07,24.200001
2017-02-08,24.049999
2017-02-09,24.4
2017-02-10,24.35
2017-02-13,23.799999
2017-02-14,23.450001
2017-02-15,23.5
2017-02-16,22.549999
2017-02-17,22.4
2017-02-21,22.65
2017-02-22,22.950001
2017-02-23,22.75
2017-02-24,22.450001
2017-02-27,22.700001
2017-02-28,22.049999
2017-03-01,22.6
2017-03-02,22.25
2017-03-03,22.200001
2017-03-06,21.799999
2017-03-07,21.799999
2017-03-08,21.5
2017-03-09,21.35
2017-03-10,21.700001
2017-03-13,22.450001
2017-03-14,22.049999
2017-03-15,22.450001
2017-03-16,22.35
2017-03-17,21.799999
2017-03-20,21.85
2017-03-21,21.85
2017-03-22,21.65
2017-03-23,21.75
2017-03-24,21.450001
2017-03-27,21.049999
2017-03-28,21.049999
2017-03-29,21.0
2017-03-30,21.4
2017-03-31,21.9
2017-04-03,21.85
2017-04-04,21.799999
2017-04-05,21.85
2017-04-06,22.25
2017-04-07,22.25
2017-04-10,21.950001
2017-04-11,22.15
2017-04-12,22.049999
2017-04-13,21.65
2017-04-17,22.25
2017-04-18,22.15
2017-04-19,22.5
2017-04-20,22.65
2017-04-21,22.65
2017-04-24,22.9
2017-04-25,23.200001
2017-04-26,23.1
2017-04-27,23.200001
2017-04-28,23.049999
2017-05-01,23.049999
2017-05-02,23.25
2017-05-03,22.950001
2017-05-04,23.0
2017-05-05,23.0
2017-05-08,23.049999
2017-05-09,22.950001
2017-05-10,22.950001
2017-05-11,22.950001
2017-05-12,22.15
2017-05-15,22.25
2017-05-16,22.049999
2017-05-17,21.549999
2017-05-18,21.450001
2017-05-19,22.35
2017-05-22,21.9
2017-05-23,21.9
2017-05-24,21.6
2017-05-25,21.0
2017-05-26,20.65
2017-05-30,19.799999
2017-05-31,19.15
2017-06-01,19.6
2017-06-02,19.549999
2017-06-05,19.15
2017-06-06,19.299999
2017-06-07,19.15
2017-06-08,20.299999
2017-06-09,20.35
2017-06-12,20.25
2017-06-13,20.35
2017-06-14,20.4
2017-06-15,20.0
2017-06-16,20.25
2017-06-19,20.5
2017-06-20,20.75
2017-06-21,20.1
2017-06-22,19.950001
2017-06-23,20.0
2017-06-26,20.9
2017-06-27,20.9
2017-06-28,20.9
2017-06-29,20.15
2017-06-30,20.1
2017-07-03,20.200001
2017-07-05,19.85
2017-07-06,19.299999
2017-07-07,19.4
2017-07-10,19.799999
2017-07-11,20.0
2017-07-12,20.1
2017-07-13,20.25
2017-07-14,20.0
2017-07-17,20.1
2017-07-18,20.1
2017-07-19,20.25
2017-07-20,20.85
2017-07-21,20.6
2017-07-24,20.25
2017-07-25,20.6
2017-07-26,20.299999
2017-07-27,20.75
2017-07-28,20.4
2017-07-31,20.549999
2017-08-01,20.5
2017-08-02,19.9
2017-08-03,19.4
2017-08-04,19.950001
2017-08-07,20.75
2017-08-08,22.5
2017-08-09,20.75
2017-08-10,20.5
2017-08-11,20.450001
2017-08-14,20.35
2017-08-15,20.049999
2017-08-16,20.0
2017-08-17,19.5
2017-08-18,19.85
2017-08-21,19.4
2017-08-22,19.6
2017-08-23,19.049999
2017-08-24,19.200001
2017-08-25,19.549999
2017-08-28,19.65
2017-08-29,19.35
2017-08-30,19.1
2017-08-31,19.450001
2017-09-01,19.75
2017-09-05,19.700001
2017-09-06,20.049999
2017-09-07,20.450001
2017-09-08,20.9
2017-09-11,20.75
2017-09-12,21.200001
2017-09-13,21.200001
2017-09-14,20.85
2017-09-15,20.25
2017-09-18,19.85
2017-09-19,19.65
2017-09-20,20.0
2017-09-21,19.85
2017-09-22,20.1
2017-09-25,20.299999
2017-09-26,20.299999
2017-09-27,20.700001
2017-09-28,20.9
2017-09-29,20.25
2017-10-02,20.450001
2017-10-03,20.450001
2017-10-04,20.0
2017-10-05,20.0
2017-10-06,20.1
2017-10-09,20.15
2017-10-10,20.0
2017-10-11,19.700001
2017-10-12,19.65
2017-10-13,19.65
2017-10-16,19.75
2017-10-17,18.799999
2017-10-18,18.4
2017-10-19,18.200001
2017-10-20,18.299999
2017-10-23,18.299999
2017-10-24,19.0
2017-10-25,18.75
2017-10-26,18.700001
2017-10-27,18.5
2017-10-30,18.4
2017-10-31,19.549999
2017-11-01,19.35
2017-11-02,20.4
2017-11-03,21.299999
2017-11-06,21.700001
2017-11-07,21.5
2017-11-08,21.049999
2017-11-09,21.299999
2017-11-10,21.65
2017-11-13,21.4
2017-11-14,21.299999
2017-11-15,21.299999
2017-11-16,21.799999
2017-11-17,22.25
2017-11-20,22.799999
2017-11-21,23.35
2017-11-22,23.450001
2017-11-24,23.5
2017-11-27,23.299999
2017-11-28,23.75
2017-11-29,24.4
2017-11-30,23.700001
2017-12-01,23.5
2017-12-04,23.85
2017-12-05,23.5
2017-12-06,23.15
2017-12-07,23.25
2017-12-08,23.15
2017-12-11,22.85
2017-12-12,22.6
2017-12-13,23.15
2017-12-14,22.450001
2017-12-15,22.75
2017-12-18,23.75
2017-12-19,23.15
2017-12-20,23.25
2017-12-21,23.549999
2017-12-22,23.65
2017-12-26,23.85
2017-12-27,23.700001
2017-12-28,24.15
2017-12-29,23.85
2018-01-02,23.950001
2018-01-03,23.950001
2018-01-04,23.799999
2018-01-05,23.75
2018-01-08,24.200001
2018-01-09,24.85
2018-01-10,24.15
2018-01-11,24.549999
2018-01-12,24.65
2018-01-16,23.950001
2018-01-17,23.85
2018-01-18,23.799999
2018-01-19,24.0
2018-01-22,24.049999
2018-01-23,24.5
2018-01-24,24.65
2018-01-25,24.950001
2018-01-26,24.700001
2018-01-29,24.4
2018-01-30,24.5
2018-01-31,24.700001
2018-02-01,24.1
2018-02-02,23.450001
2018-02-05,22.299999
2018-02-06,22.450001
2018-02-07,22.35
2018-02-08,24.049999
2018-02-09,25.0
2018-02-12,26.5
2018-02-13,27.200001
2018-02-14,26.9
2018-02-15,27.25
2018-02-16,27.0
2018-02-20,27.049999
2018-02-21,26.700001
2018-02-22,26.9
2018-02-23,26.450001
2018-02-26,26.9
2018-02-27,26.200001
2018-02-28,25.549999
2018-03-01,25.75
2018-03-02,25.950001
2018-03-05,26.1
2018-03-06,26.450001
2018-03-07,26.5
2018-03-08,26.35
2018-03-09,27.15
2018-03-12,26.9
2018-03-13,26.5
2018-03-14,26.700001
2018-03-15,25.950001
2018-03-16,26.5
2018-03-19,26.799999
2018-03-20,26.6
2018-03-21,26.799999
2018-03-22,25.9
2018-03-23,25.15
2018-03-26,26.15
2018-03-27,25.25
2018-03-28,25.299999
2018-03-29,25.9
2018-04-02,24.75
2018-04-03,25.35
2018-04-04,25.35
2018-04-05,26.0
2018-04-06,25.15
2018-04-09,24.799999
2018-04-10,24.700001
2018-04-11,24.549999
2018-04-12,24.6
2018-04-13,24.25
2018-04-16,25.0
2018-04-17,25.200001
2018-04-18,25.6
2018-04-19,25.6
2018-04-20,25.65
2018-04-23,25.75
2018-04-24,25.75
2018-04-25,26.0
2018-04-26,25.85
2018-04-27,25.799999
2018-04-30,25.200001
2018-05-01,25.0
2018-05-02,24.85
2018-05-03,24.65
2018-05-04,24.85
2018-05-07,25.15
2018-05-08,25.549999
2018-05-09,26.1
2018-05-10,26.25
2018-05-11,26.0
2018-05-14,25.700001
2018-05-15,25.700001
2018-05-16,25.85
2018-05-17,25.9
2018-05-18,26.0
2018-05-21,26.4
2018-05-22,25.799999
2018-05-23,25.799999
2018-05-24,25.75
2018-05-25,25.4
2018-05-29,28.549999
2018-05-30,30.0
2018-05-31,29.0
2018-06-01,29.200001
2018-06-04,28.549999
2018-06-05,29.200001
2018-06-06,29.35
2018-06-07,29.25
2018-06-08,29.85
2018-06-11,30.0
2018-06-12,29.299999
2018-06-13,29.049999
2018-06-14,29.049999
2018-06-15,29.0
2018-06-18,28.950001
2018-06-19,28.799999
2018-06-20,28.9
2018-06-21,28.299999
2018-06-22,28.75
2018-06-25,28.549999
2018-06-26,28.950001
2018-06-27,29.0
2018-06-28,28.35
2018-06-29,28.549999
2018-07-02,29.1
2018-07-03,29.1
2018-07-05,29.35
2018-07-06,29.35
2018-07-09,29.549999
2018-07-10,29.5
2018-07-11,28.75
2018-07-12,28.700001
2018-07-13,28.85
2018-07-16,28.65
2018-07-17,28.9
2018-07-18,29.0
2018-07-19,28.950001
2018-07-20,28.65
2018-07-23,28.299999
2018-07-24,28.5
2018-07-25,28.200001
2018-07-26,27.9
2018-07-27,27.35
2018-07-30,27.1
2018-07-31,27.950001
2018-08-01,28.049999
2018-08-02,28.4
2018-08-03,28.1
2018-08-06,28.299999
2018-08-07,28.25
2018-08-08,28.299999
2018-08-09,30.35
2018-08-10,30.5
2018-08-13,30.75
2018-08-14,31.35
2018-08-15,31.35
2018-08-16,31.299999
2018-08-17,31.25
2018-08-20,31.450001
2018-08-21,31.75
2018-08-22,31.5
2018-08-23,31.549999
2018-08-24,31.75
2018-08-27,32.349998
2018-08-28,31.799999
2018-08-29,32.25
2018-08-30,33.099998
2018-08-31,31.35
2018-09-04,31.549999
2018-09-05,31.4
2018-09-06,32.099998
2018-09-07,32.25
2018-09-10,32.25
2018-09-11,31.85
2018-09-12,31.35
2018-09-13,31.5
2018-09-14,31.9
2018-09-17,32.0
2018-09-18,32.400002
2018-09-19,32.299999
2018-09-20,32.849998
2018-09-21,32.349998
2018-09-24,31.75
2018-09-25,31.9
2018-09-26,31.200001
2018-09-27,31.6
2018-09-28,30.9
2018-10-01,30.0
2018-10-02,30.52
2018-10-03,31.01
2018-10-04,30.280001000000002
2018-10-05,29.969998999999998
2018-10-08,29.690001000000002
2018-10-09,29.129998999999998
2018-10-10,28.639999
2018-10-11,27.77
2018-10-12,27.959999
2018-10-15,27.99
2018-10-16,28.99
2018-10-17,28.66
2018-10-18,27.51
2018-10-19,27.17
2018-10-22,27.49
2018-10-23,27.49
2018-10-24,26.370001000000002
2018-10-25,26.9
2018-10-26,26.809998999999998
2018-10-29,26.629998999999998
2018-10-30,27.57
2018-10-31,27.790001
2018-11-01,28.58
2018-11-02,28.280001000000002
2018-11-05,28.09
2018-11-06,28.370001000000002
2018-11-07,28.93
2018-11-08,27.74
2018-11-09,27.85
2018-11-12,26.799999
2018-11-13,26.5
2018-11-14,26.66
2018-11-15,27.530001000000002
2018-11-16,27.16
2018-11-19,26.76
2018-11-20,25.969998999999998
2018-11-21,26.33
2018-11-23,26.030001000000002
2018-11-26,26.209999
2018-11-27,26.450001
2018-11-28,27.43
2018-11-29,27.139999
2018-11-30,27.27
2018-12-03,27.549999
2018-12-04,26.07
2018-12-06,25.780001000000002
2018-12-07,25.75
2018-12-10,25.23
2018-12-11,24.9
2018-12-12,25.049999
2018-12-13,24.549999
2018-12-14,24.48
2018-12-17,23.870001000000002
2018-12-18,24.440001000000002
2018-12-19,24.110001
2018-12-20,24.190001000000002
2018-12-21,23.68
2018-12-24,23.24
2018-12-26,24.200001
2018-12-27,24.24
2018-12-28,24.110001
2018-12-31,24.25
2019-01-02,24.209999
2019-01-03,24.16
2019-01-04,24.6
2019-01-07,25.299999
2019-01-08,25.860001
2019-01-09,25.940001000000002
2019-01-10,26.17
2019-01-11,25.549999
2019-01-14,25.299999
2019-01-15,25.450001
2019-01-16,25.07
2019-01-17,25.1
2019-01-18,25.4
2019-01-22,24.780001000000002
2019-01-23,24.629998999999998
2019-01-24,24.690001000000002
2019-01-25,24.559998999999998
2019-01-28,24.32
2019-01-29,25.16
2019-01-30,24.9
2019-01-31,25.5
2019-02-01,25.09
2019-02-04,25.25
2019-02-05,25.93
2019-02-06,25.950001
2019-02-07,25.09
2019-02-08,24.41
2019-02-11,24.35
2019-02-12,25.0
2019-02-13,25.67
2019-02-14,25.530001000000002
2019-02-15,25.91
2019-02-19,25.82
2019-02-20,25.91
2019-02-21,25.940001000000002
2019-02-22,26.129998999999998
2019-02-25,25.76
2019-02-26,25.74
2019-02-27,25.66
2019-02-28,25.42
2019-03-01,25.780001000000002
2019-03-04,25.77
2019-03-05,25.120001000000002
2019-03-06,24.700001
2019-03-07,24.33
2019-03-08,24.34
2019-03-11,25.110001
2019-03-12,25.32
2019-03-13,25.639999
2019-03-14,25.440001000000002
2019-03-15,25.57
2019-03-18,26.08
2019-03-19,25.76
2019-03-20,25.52
2019-03-21,25.66
2019-03-22,24.870001000000002
2019-03-25,25.299999
2019-03-26,25.6
2019-03-27,25.639999
2019-03-28,25.540001
2019-03-29,25.77
2019-04-01,26.26
2019-04-02,25.950001
