Date,CBI
2013-10-14,72.5
2013-10-15,71.150002
2013-10-16,71.910004
2013-10-17,72.82
2013-10-18,74.440002
2013-10-21,75.0
2013-10-22,74.779999
2013-10-23,73.58000200000001
2013-10-24,74.339996
2013-10-25,74.519997
2013-10-28,73.769997
2013-10-29,73.769997
2013-10-30,74.900002
2013-10-31,74.089996
2013-11-01,73.83000200000001
2013-11-04,76.480003
2013-11-05,75.489998
2013-11-06,74.650002
2013-11-07,73.040001
2013-11-08,76.260002
2013-11-11,76.470001
2013-11-12,76.989998
2013-11-13,78.150002
2013-11-14,78.949997
2013-11-15,79.029999
2013-11-18,77.849998
2013-11-19,76.559998
2013-11-20,76.059998
2013-11-21,76.309998
2013-11-22,76.050003
2013-11-25,74.970001
2013-11-26,76.459999
2013-11-27,76.690002
2013-11-29,76.68
2013-12-02,76.620003
2013-12-03,75.309998
2013-12-04,76.599998
2013-12-05,75.83000200000001
2013-12-06,76.760002
2013-12-09,78.610001
2013-12-10,78.5
2013-12-11,77.5
2013-12-12,76.160004
2013-12-13,78.470001
2013-12-16,78.239998
2013-12-17,78.260002
2013-12-18,80.129997
2013-12-19,80.980003
2013-12-20,81.690002
2013-12-23,81.730003
2013-12-24,81.68
2013-12-26,82.029999
2013-12-27,82.0
2013-12-30,81.800003
2013-12-31,83.139999
2014-01-02,81.57
2014-01-03,81.230003
2014-01-06,80.400002
2014-01-07,81.190002
2014-01-08,81.07
2014-01-09,82.089996
2014-01-10,82.220001
2014-01-13,80.449997
2014-01-14,81.940002
2014-01-15,82.769997
2014-01-16,82.900002
2014-01-17,82.860001
2014-01-21,82.849998
2014-01-22,82.949997
2014-01-23,81.910004
2014-01-24,75.779999
2014-01-27,75.709999
2014-01-28,77.18
2014-01-29,76.349998
2014-01-30,76.129997
2014-01-31,74.989998
2014-02-03,73.230003
2014-02-04,75.339996
2014-02-05,74.459999
2014-02-06,76.290001
2014-02-07,77.43
2014-02-10,76.480003
2014-02-11,77.510002
2014-02-12,79.410004
2014-02-13,78.860001
2014-02-14,79.41999799999999
2014-02-18,79.989998
2014-02-19,79.959999
2014-02-20,79.860001
2014-02-21,79.16999799999999
2014-02-24,80.300003
2014-02-25,79.519997
2014-02-26,82.889999
2014-02-27,82.629997
2014-02-28,84.190002
2014-03-03,82.900002
2014-03-04,84.83000200000001
2014-03-05,84.449997
2014-03-06,85.360001
2014-03-07,84.300003
2014-03-10,83.309998
2014-03-11,82.839996
2014-03-12,82.959999
2014-03-13,82.300003
2014-03-14,81.699997
2014-03-17,82.779999
2014-03-18,86.790001
2014-03-19,86.410004
2014-03-20,85.949997
2014-03-21,86.870003
2014-03-24,85.349998
2014-03-25,85.690002
2014-03-26,83.480003
2014-03-27,83.68
2014-03-28,85.059998
2014-03-31,87.150002
2014-04-01,87.220001
2014-04-02,87.650002
2014-04-03,87.150002
2014-04-04,86.07
2014-04-07,83.550003
2014-04-08,84.459999
2014-04-09,86.360001
2014-04-10,83.58000200000001
2014-04-11,81.940002
2014-04-14,84.230003
2014-04-15,84.010002
2014-04-16,85.510002
2014-04-17,86.5
2014-04-21,86.849998
2014-04-22,87.440002
2014-04-23,86.66999799999999
2014-04-24,82.190002
2014-04-25,79.910004
2014-04-28,78.089996
2014-04-29,79.360001
2014-04-30,80.07
2014-05-01,80.449997
2014-05-02,80.790001
2014-05-05,79.309998
2014-05-06,79.209999
2014-05-07,79.910004
2014-05-08,78.959999
2014-05-09,78.849998
2014-05-12,80.870003
2014-05-13,80.779999
2014-05-14,79.940002
2014-05-15,78.190002
2014-05-16,76.75
2014-05-19,78.08000200000001
2014-05-20,77.0
2014-05-21,78.230003
2014-05-22,78.57
2014-05-23,79.290001
2014-05-27,81.879997
2014-05-28,81.099998
2014-05-29,82.18
2014-05-30,81.400002
2014-06-02,81.620003
2014-06-03,80.510002
2014-06-04,80.75
2014-06-05,82.160004
2014-06-06,83.620003
2014-06-09,83.82
2014-06-10,83.300003
2014-06-11,80.699997
2014-06-12,76.720001
2014-06-13,74.940002
2014-06-16,73.58000200000001
2014-06-17,68.260002
2014-06-18,69.769997
2014-06-19,71.260002
2014-06-20,70.900002
2014-06-23,69.989998
2014-06-24,65.510002
2014-06-25,67.239998
2014-06-26,67.860001
2014-06-27,67.970001
2014-06-30,68.199997
2014-07-01,68.82
2014-07-02,69.199997
2014-07-03,69.010002
2014-07-07,68.58000200000001
2014-07-08,67.83000200000001
2014-07-09,68.150002
2014-07-10,66.839996
2014-07-11,67.720001
2014-07-14,68.82
2014-07-15,68.379997
2014-07-16,68.870003
2014-07-17,68.07
2014-07-18,69.589996
2014-07-21,68.709999
2014-07-22,69.599998
2014-07-23,69.91999799999999
2014-07-24,69.480003
2014-07-25,63.07
2014-07-28,63.349998
2014-07-29,60.799999
2014-07-30,60.369999
2014-07-31,59.32
2014-08-01,59.23
2014-08-04,59.41
2014-08-05,58.990002000000004
2014-08-06,58.16
2014-08-07,58.029999
2014-08-08,59.5
2014-08-11,60.5
2014-08-12,58.41
2014-08-13,58.5
2014-08-14,58.049999
2014-08-15,58.32
2014-08-18,59.700001
2014-08-19,60.639998999999996
2014-08-20,62.380001
2014-08-21,63.869999
2014-08-22,63.130001
2014-08-25,63.950001
2014-08-26,64.610001
2014-08-27,64.209999
2014-08-28,63.75
2014-08-29,63.419998
2014-09-02,62.849998
2014-09-03,62.77
2014-09-04,63.209998999999996
2014-09-05,63.360001000000004
2014-09-08,61.970001
2014-09-09,61.599998
2014-09-10,62.41
2014-09-11,62.0
2014-09-12,61.900002
2014-09-15,60.889998999999996
2014-09-16,61.700001
2014-09-17,61.25
2014-09-18,62.220001
2014-09-19,61.23
2014-09-22,59.790001000000004
2014-09-23,60.07
2014-09-24,60.029999
2014-09-25,58.700001
2014-09-26,59.110001000000004
2014-09-29,58.349998
2014-09-30,57.849998
2014-10-01,56.080002
2014-10-02,54.669998
2014-10-03,54.41
2014-10-06,54.869999
2014-10-07,53.360001000000004
2014-10-08,54.23
2014-10-09,51.57
2014-10-10,49.380001
2014-10-13,47.880001
2014-10-14,46.630001
2014-10-15,45.959998999999996
2014-10-16,46.610001000000004
2014-10-17,48.080002
2014-10-20,48.959998999999996
2014-10-21,51.32
2014-10-22,49.220001
2014-10-23,51.279999
2014-10-24,53.68
2014-10-27,52.549999
2014-10-28,54.41
2014-10-29,54.009997999999996
2014-10-30,53.990002000000004
2014-10-31,54.639998999999996
2014-11-03,54.57
2014-11-04,52.32
2014-11-05,53.959998999999996
2014-11-06,54.689999
2014-11-07,55.580002
2014-11-10,54.549999
2014-11-11,55.040001000000004
2014-11-12,55.0
2014-11-13,53.509997999999996
2014-11-14,54.189999
2014-11-17,53.700001
2014-11-18,54.439999
2014-11-19,54.400002
2014-11-20,56.02
2014-11-21,57.09
2014-11-24,54.259997999999996
2014-11-25,54.889998999999996
2014-11-26,53.860001000000004
2014-11-28,50.029999
2014-12-01,47.130001
2014-12-02,46.889998999999996
2014-12-03,47.400002
2014-12-04,46.07
2014-12-05,45.919998
2014-12-08,44.099998
2014-12-09,43.880001
2014-12-10,40.98
2014-12-11,40.310001
2014-12-12,39.139998999999996
2014-12-15,38.299999
2014-12-16,37.779999
2014-12-17,39.650002
2014-12-18,40.599998
2014-12-19,41.310001
2014-12-22,41.400002
2014-12-23,42.110001000000004
2014-12-24,41.939999
2014-12-26,42.48
2014-12-29,43.040001000000004
2014-12-30,42.240002000000004
2014-12-31,41.98
2015-01-02,42.049999
2015-01-05,39.990002000000004
2015-01-06,39.099998
2015-01-07,38.889998999999996
2015-01-08,41.630001
2015-01-09,40.130001
2015-01-12,39.560001
2015-01-13,38.830002
2015-01-14,38.27
2015-01-15,38.41
2015-01-16,40.169998
2015-01-20,38.939999
2015-01-21,40.310001
2015-01-22,38.889998999999996
2015-01-23,38.790001000000004
2015-01-26,39.209998999999996
2015-01-27,39.0
2015-01-28,37.919998
2015-01-29,38.470001
2015-01-30,34.509997999999996
2015-02-02,36.299999
2015-02-03,37.689999
2015-02-04,35.290001000000004
2015-02-05,35.810001
2015-02-06,36.259997999999996
2015-02-09,37.150002
2015-02-10,36.849998
2015-02-11,37.099998
2015-02-12,37.860001000000004
2015-02-13,38.689999
2015-02-17,40.790001000000004
2015-02-18,41.689999
2015-02-19,41.669998
2015-02-20,41.349998
2015-02-23,40.830002
2015-02-24,41.720001
2015-02-25,47.650002
2015-02-26,46.380001
2015-02-27,46.16
2015-03-02,47.02
2015-03-03,46.439999
2015-03-04,46.080002
2015-03-05,46.150002
2015-03-06,45.259997999999996
2015-03-09,46.389998999999996
2015-03-10,46.349998
2015-03-11,46.650002
2015-03-12,47.279999
2015-03-13,45.48
2015-03-16,45.59
2015-03-17,45.34
2015-03-18,46.419998
2015-03-19,44.43
2015-03-20,45.290001000000004
2015-03-23,46.290001000000004
2015-03-24,46.639998999999996
2015-03-25,46.18
2015-03-26,48.099998
2015-03-27,48.689999
2015-03-30,49.48
2015-03-31,49.259997999999996
2015-04-01,47.860001000000004
2015-04-02,47.900002
2015-04-06,49.720001
2015-04-07,49.490002000000004
2015-04-08,49.41
2015-04-09,49.630001
2015-04-10,49.619999
2015-04-13,49.990002000000004
2015-04-14,50.380001
2015-04-15,51.790001000000004
2015-04-16,51.380001
2015-04-17,50.139998999999996
2015-04-20,51.310001
2015-04-21,51.240002000000004
2015-04-22,49.619999
2015-04-23,51.099998
2015-04-24,48.970001
2015-04-27,49.16
2015-04-28,50.0
2015-04-29,49.349998
2015-04-30,47.650002
2015-05-01,49.869999
2015-05-04,49.779999
2015-05-05,49.880001
2015-05-06,49.669998
2015-05-07,49.549999
2015-05-08,48.009997999999996
2015-05-11,48.77
2015-05-12,48.490002000000004
2015-05-13,50.889998999999996
2015-05-14,50.93
2015-05-15,55.009997999999996
2015-05-18,58.630001
2015-05-19,58.32
2015-05-20,57.509997999999996
2015-05-21,57.48
2015-05-22,56.310001
2015-05-26,54.669998
2015-05-27,54.040001000000004
2015-05-28,54.09
2015-05-29,54.259997999999996
2015-06-01,55.599998
2015-06-02,56.66
2015-06-03,55.57
2015-06-04,54.849998
2015-06-05,55.869999
2015-06-08,54.049999
2015-06-09,53.169998
2015-06-10,53.169998
2015-06-11,53.09
2015-06-12,53.23
2015-06-15,52.77
2015-06-16,52.290001000000004
2015-06-17,52.459998999999996
2015-06-18,52.799999
2015-06-19,53.43
2015-06-22,54.25
2015-06-23,54.029999
2015-06-24,53.0
2015-06-25,51.959998999999996
2015-06-26,52.619999
2015-06-29,49.630001
2015-06-30,50.040001000000004
2015-07-01,50.169998
2015-07-02,49.889998999999996
2015-07-06,47.610001000000004
2015-07-07,47.599998
2015-07-08,44.860001000000004
2015-07-09,45.48
2015-07-10,46.450001
2015-07-13,46.220001
2015-07-14,48.200001
2015-07-15,48.060001
2015-07-16,48.900002
2015-07-17,48.490002000000004
2015-07-20,48.610001000000004
2015-07-21,48.950001
2015-07-22,47.77
2015-07-23,46.759997999999996
2015-07-24,48.799999
2015-07-27,47.98
2015-07-28,50.779999
2015-07-29,52.419998
2015-07-30,53.150002
2015-07-31,53.139998999999996
2015-08-03,52.18
2015-08-04,52.360001000000004
2015-08-05,52.09
2015-08-06,51.779999
2015-08-07,52.27
2015-08-10,53.259997999999996
2015-08-11,52.580002
2015-08-12,53.200001
2015-08-13,51.869999
2015-08-14,51.779999
2015-08-17,49.380001
2015-08-18,48.959998999999996
2015-08-19,48.860001000000004
2015-08-20,45.330002
2015-08-21,42.91
2015-08-24,40.139998999999996
2015-08-25,39.419998
2015-08-26,40.650002
2015-08-27,43.259997999999996
2015-08-28,43.75
2015-08-31,44.279999
2015-09-01,42.77
2015-09-02,43.27
2015-09-03,44.060001
2015-09-04,43.09
2015-09-08,43.650002
2015-09-09,42.560001
2015-09-10,42.34
2015-09-11,42.490002000000004
2015-09-14,41.919998
2015-09-15,42.82
2015-09-16,43.720001
2015-09-17,43.41
2015-09-18,42.599998
2015-09-21,43.73
2015-09-22,42.110001000000004
2015-09-23,41.080002
2015-09-24,40.939999
2015-09-25,40.84
2015-09-28,37.240002000000004
2015-09-29,37.34
2015-09-30,39.66
2015-10-01,37.580002
2015-10-02,38.779999
2015-10-05,40.25
2015-10-06,41.82
2015-10-07,43.139998999999996
2015-10-08,44.41
2015-10-09,44.080002
2015-10-12,43.130001
2015-10-13,42.470001
2015-10-14,43.099998
2015-10-15,44.68
2015-10-16,40.75
2015-10-19,40.599998
2015-10-20,41.200001
2015-10-21,40.279999
2015-10-22,40.98
2015-10-23,41.630001
2015-10-26,40.5
2015-10-27,38.959998999999996
2015-10-28,44.860001000000004
2015-10-29,44.459998999999996
2015-10-30,44.869999
2015-11-02,45.48
2015-11-03,45.189999
2015-11-04,45.240002000000004
2015-11-05,44.810001
2015-11-06,44.200001
2015-11-09,44.389998999999996
2015-11-10,44.099998
2015-11-11,43.650002
2015-11-12,42.639998999999996
2015-11-13,42.16
2015-11-16,42.18
2015-11-17,41.16
2015-11-18,42.279999
2015-11-19,42.740002000000004
2015-11-20,41.919998
2015-11-23,41.740002000000004
2015-11-24,42.169998
2015-11-25,42.049999
2015-11-27,42.09
2015-11-30,42.75
2015-12-01,42.34
2015-12-02,41.689999
2015-12-03,41.360001000000004
2015-12-04,40.869999
2015-12-07,39.110001000000004
2015-12-08,38.790001000000004
2015-12-09,38.84
2015-12-10,39.25
2015-12-11,38.48
2015-12-14,38.400002
2015-12-15,39.75
2015-12-16,39.889998999999996
2015-12-17,38.32
2015-12-18,38.439999
2015-12-21,38.810001
2015-12-22,39.099998
2015-12-23,40.790001000000004
2015-12-24,40.48
2015-12-28,39.549999
2015-12-29,40.029999
2015-12-30,39.650002
2015-12-31,38.990002000000004
2016-01-04,39.720001
2016-01-05,38.75
2016-01-06,38.560001
2016-01-07,37.130001
2016-01-08,36.799999
2016-01-11,36.09
2016-01-12,36.110001000000004
2016-01-13,35.860001000000004
2016-01-14,35.349998
2016-01-15,35.029999
2016-01-19,33.52
2016-01-20,33.48
2016-01-21,32.959998999999996
2016-01-22,34.16
2016-01-25,33.23
2016-01-26,35.810001
2016-01-27,36.509997999999996
2016-01-28,37.080002
2016-01-29,38.82
2016-02-01,38.540001000000004
2016-02-02,37.790001000000004
2016-02-03,37.360001000000004
2016-02-04,37.599998
2016-02-05,36.959998999999996
2016-02-08,34.48
2016-02-09,34.52
2016-02-10,32.509997999999996
2016-02-11,31.52
2016-02-12,32.419998
2016-02-16,32.990002000000004
2016-02-17,33.740002000000004
2016-02-18,33.560001
2016-02-19,33.200001
2016-02-22,35.459998999999996
2016-02-23,34.200001
2016-02-24,34.490002000000004
2016-02-25,34.34
2016-02-26,35.16
2016-02-29,33.540001000000004
2016-03-01,34.290001000000004
2016-03-02,34.849998
2016-03-03,35.630001
2016-03-04,35.830002
2016-03-07,36.470001
2016-03-08,34.919998
2016-03-09,34.619999
2016-03-10,34.619999
2016-03-11,36.130001
2016-03-14,35.98
2016-03-15,35.139998999999996
2016-03-16,36.93
2016-03-17,38.110001000000004
2016-03-18,38.509997999999996
2016-03-21,38.77
2016-03-22,38.810001
2016-03-23,37.419998
2016-03-24,37.200001
2016-03-28,36.970001
2016-03-29,37.25
2016-03-30,37.200001
2016-03-31,36.59
2016-04-01,35.84
2016-04-04,35.040001000000004
2016-04-05,34.75
2016-04-06,34.5
2016-04-07,34.0
2016-04-08,34.299999
2016-04-11,33.939999
2016-04-12,35.07
2016-04-13,35.709998999999996
2016-04-14,35.470001
2016-04-15,35.66
2016-04-18,35.82
2016-04-19,36.41
2016-04-20,36.369999
2016-04-21,39.16
2016-04-22,40.900002
2016-04-25,39.25
2016-04-26,39.959998999999996
2016-04-27,41.009997999999996
2016-04-28,40.049999
2016-04-29,40.25
2016-05-02,39.48
2016-05-03,38.689999
2016-05-04,37.869999
2016-05-05,38.18
2016-05-06,38.23
2016-05-09,37.0
2016-05-10,37.91
2016-05-11,37.700001
2016-05-12,37.619999
2016-05-13,36.880001
2016-05-16,37.759997999999996
2016-05-17,37.75
2016-05-18,36.82
2016-05-19,36.34
2016-05-20,36.59
2016-05-23,36.82
2016-05-24,36.130001
2016-05-25,37.48
2016-05-26,37.139998999999996
2016-05-27,37.830002
2016-05-31,38.240002000000004
2016-06-01,38.290001000000004
2016-06-02,37.91
2016-06-03,38.18
2016-06-06,38.759997999999996
2016-06-07,38.669998
2016-06-08,38.73
2016-06-09,37.82
2016-06-10,37.07
2016-06-13,36.509997999999996
2016-06-14,36.130001
2016-06-15,36.009997999999996
2016-06-16,35.75
2016-06-17,36.259997999999996
2016-06-20,36.439999
2016-06-21,36.259997999999996
2016-06-22,36.189999
2016-06-23,36.880001
2016-06-24,34.130001
2016-06-27,32.290001000000004
2016-06-28,33.23
2016-06-29,34.209998999999996
2016-06-30,34.630001
2016-07-01,35.400002
2016-07-05,34.889998999999996
2016-07-06,35.509997999999996
2016-07-07,35.389998999999996
2016-07-08,36.34
2016-07-11,36.830002
2016-07-12,37.959998999999996
2016-07-13,37.59
2016-07-14,37.93
2016-07-15,38.009997999999996
2016-07-18,38.52
2016-07-19,38.369999
2016-07-20,39.150002
2016-07-21,38.75
2016-07-22,35.959998999999996
2016-07-25,35.349998
2016-07-26,35.610001000000004
2016-07-27,35.549999
2016-07-28,34.41
2016-07-29,33.810001
2016-08-01,33.790001000000004
2016-08-02,33.450001
2016-08-03,33.459998999999996
2016-08-04,33.450001
2016-08-05,34.52
2016-08-08,33.610001000000004
2016-08-09,33.720001
2016-08-10,33.540001000000004
2016-08-11,33.720001
2016-08-12,33.549999
2016-08-15,34.040001000000004
2016-08-16,33.66
2016-08-17,33.279999
2016-08-18,33.41
2016-08-19,32.5
2016-08-22,32.349998
2016-08-23,31.91
2016-08-24,31.700001
2016-08-25,31.51
2016-08-26,31.17
2016-08-29,30.98
2016-08-30,30.66
2016-08-31,29.780001000000002
2016-09-01,29.610001
2016-09-02,29.73
2016-09-06,29.57
2016-09-07,29.51
2016-09-08,30.219998999999998
2016-09-09,29.309998999999998
2016-09-12,28.92
2016-09-13,28.43
2016-09-14,27.860001
2016-09-15,27.940001000000002
2016-09-16,27.42
2016-09-19,27.34
2016-09-20,26.780001000000002
2016-09-21,26.459999
2016-09-22,27.200001
2016-09-23,26.66
2016-09-26,27.15
2016-09-27,26.83
2016-09-28,27.450001
2016-09-29,27.73
2016-09-30,28.030001000000002
2016-10-03,27.75
2016-10-04,27.530001000000002
2016-10-05,28.42
2016-10-06,28.84
2016-10-07,28.74
2016-10-10,29.129998999999998
2016-10-11,27.950001
2016-10-12,27.870001000000002
2016-10-13,27.709999
2016-10-14,27.540001
2016-10-17,27.370001000000002
2016-10-18,27.73
2016-10-19,27.889999
2016-10-20,27.76
2016-10-21,27.620001000000002
2016-10-24,27.34
2016-10-25,26.84
2016-10-26,27.23
2016-10-27,27.620001000000002
2016-10-28,31.92
2016-10-31,32.02
2016-11-01,31.690001000000002
2016-11-02,29.77
2016-11-03,29.92
2016-11-04,29.02
2016-11-07,28.559998999999998
2016-11-08,28.09
2016-11-09,30.440001000000002
2016-11-10,31.049999
2016-11-11,30.57
2016-11-14,31.01
2016-11-15,31.879998999999998
2016-11-16,31.370001000000002
2016-11-17,31.4
2016-11-18,31.48
2016-11-21,31.99
2016-11-22,33.98
2016-11-23,33.75
2016-11-25,33.68
2016-11-28,32.82
2016-11-29,32.09
2016-11-30,33.509997999999996
2016-12-01,33.849998
2016-12-02,32.099998
2016-12-05,32.549999
2016-12-06,33.380001
2016-12-07,34.150002
2016-12-08,34.77
2016-12-09,35.5
2016-12-12,36.209998999999996
2016-12-13,36.130001
