Date,EGLE
2009-09-21,7934.153809
2009-09-22,8152.524901999999
2009-09-23,7977.827637
2009-09-24,7511.969238
2009-09-25,7497.411133
2009-09-28,7453.736816
2009-09-29,7555.643555
2009-09-30,7468.294922
2009-10-01,7031.552734000001
2009-10-02,6871.413573999999
2009-10-05,6827.739745999999
2009-10-06,7104.343262
2009-10-07,7541.085448999999
2009-10-08,7875.921387
2009-10-09,7715.782227
2009-10-12,7570.20166
2009-10-13,7861.363281
2009-10-14,8239.873047
2009-10-15,8210.756836
2009-10-16,8021.501953
2009-10-19,8152.524901999999
2009-10-20,8691.173828
2009-10-21,8618.383789
2009-10-22,8458.244141
2009-10-23,8006.943848000001
2009-10-26,7890.479492
2009-10-27,7511.969238
2009-10-28,7002.436523
2009-10-29,7279.040039
2009-10-30,6900.529785
2009-11-02,6682.158691
2009-11-03,6842.297363
2009-11-04,6958.762206999999
2009-11-05,7002.436523
2009-11-06,6827.739745999999
2009-11-09,7206.249512
2009-11-10,7060.668945
2009-11-11,8239.873047
2009-11-12,7788.572754000001
2009-11-13,7875.921387
2009-11-16,8603.825195
2009-11-17,8865.871094
2009-11-18,9826.704102
2009-11-19,8545.592773
2009-11-20,8720.290039
2009-11-23,8501.918945
2009-11-24,8370.896484
2009-11-25,8283.547852
2009-11-27,7861.363281
2009-11-30,8239.873047
2009-12-01,8618.383789
2009-12-02,8370.896484
2009-12-03,8429.12793
2009-12-04,8385.454102
2009-12-07,8268.989258
2009-12-08,7905.037598000001
2009-12-09,7788.572754000001
2009-12-10,7832.24707
2009-12-11,7701.224120999999
2009-12-14,7642.992187999999
2009-12-15,7584.759765999999
2009-12-16,7628.434081999999
2009-12-17,7395.504883
2009-12-18,7293.598145
2009-12-21,7279.040039
2009-12-22,7162.575195
2009-12-23,7526.527344
2009-12-24,7497.411133
2009-12-28,7380.946776999999
2009-12-29,7366.388672
2009-12-30,7293.598145
2009-12-31,7206.249512
2010-01-04,7774.014648
2010-01-05,8050.618164
2010-01-06,7861.363281
2010-01-07,8079.734375
2010-01-08,8545.592773
2010-01-11,8356.337891
2010-01-12,8137.966797
2010-01-13,8225.31543
2010-01-14,8210.756836
2010-01-15,8108.850586
2010-01-19,8254.431641
2010-01-20,8036.060059
2010-01-21,7715.782227
2010-01-22,7468.294922
2010-01-25,7890.479492
2010-01-26,7642.992187999999
2010-01-27,7657.550293000001
2010-01-28,7395.504883
2010-01-29,7279.040039
2010-02-01,7686.666015999999
2010-02-02,7657.550293000001
2010-02-03,7424.620605
2010-02-04,7177.133301000001
2010-02-05,7177.133301000001
2010-02-08,6929.645995999999
2010-02-09,7162.575195
2010-02-10,7031.552734000001
2010-02-11,7264.481934
2010-02-12,7148.01709
2010-02-16,7657.550293000001
2010-02-17,7642.992187999999
2010-02-18,7482.853026999999
2010-02-19,7410.0625
2010-02-22,7337.272461
2010-02-23,7206.249512
2010-02-24,7220.807617
2010-02-25,7555.643555
2010-02-26,7599.317870999999
2010-03-01,7657.550293000001
2010-03-02,7919.595703
2010-03-03,8167.083008
2010-03-04,8501.918945
2010-03-05,8341.780273
2010-03-08,8603.825195
2010-03-09,8152.524901999999
2010-03-10,8720.290039
2010-03-11,8589.267578
2010-03-12,8487.360352
2010-03-15,8196.199219
2010-03-16,7963.269531
2010-03-17,7817.688965
2010-03-18,7817.688965
2010-03-19,7613.875977
2010-03-22,7774.014648
2010-03-23,7526.527344
2010-03-24,7424.620605
2010-03-25,7380.946776999999
2010-03-26,7439.178711
2010-03-29,7715.782227
2010-03-30,7919.595703
2010-03-31,7730.340331999999
2010-04-01,7788.572754000001
2010-04-05,7977.827637
2010-04-06,8108.850586
2010-04-07,7788.572754000001
2010-04-08,7599.317870999999
2010-04-09,7905.037598000001
2010-04-12,7875.921387
2010-04-13,7919.595703
2010-04-14,8065.17627
2010-04-15,8094.29248
2010-04-16,7846.805176000001
2010-04-19,7730.340331999999
2010-04-20,8021.501953
2010-04-21,7977.827637
2010-04-22,7934.153809
2010-04-23,8079.734375
2010-04-26,7890.479492
2010-04-27,8065.17627
2010-04-28,8167.083008
2010-04-29,8268.989258
2010-04-30,8414.570313
2010-05-03,8603.825195
2010-05-04,8167.083008
2010-05-05,7963.269531
2010-05-06,7410.0625
2010-05-07,6973.320312999999
2010-05-10,7628.434081999999
2010-05-11,7584.759765999999
2010-05-12,7919.595703
2010-05-13,8065.17627
2010-05-14,7511.969238
2010-05-17,7337.272461
2010-05-18,7249.923828
2010-05-19,7162.575195
2010-05-20,6682.158691
2010-05-21,6973.320312999999
2010-05-24,6653.04248
2010-05-25,6885.97168
2010-05-26,6856.855469
2010-05-27,7148.01709
2010-05-28,6973.320312999999
2010-06-01,6551.13623
2010-06-02,6784.06543
2010-06-03,6711.274901999999
2010-06-04,6347.322754
2010-06-07,6463.787598
2010-06-08,6347.322754
2010-06-09,6187.184082
2010-06-10,6551.13623
2010-06-11,6696.716797
2010-06-14,6711.274901999999
2010-06-15,6944.204102
2010-06-16,6871.413573999999
2010-06-17,6711.274901999999
2010-06-18,6871.413573999999
2010-06-21,6973.320312999999
2010-06-22,6711.274901999999
2010-06-23,6813.181640999999
2010-06-24,6594.810059
2010-06-25,6987.878418000001
2010-06-28,6798.623535
2010-06-29,6289.090332
2010-06-30,6143.509765999999
2010-07-01,5866.90625
2010-07-02,5852.348145
2010-07-06,5764.999511999999
2010-07-07,6027.044922
2010-07-08,6027.044922
2010-07-09,6172.625977000001
2010-07-12,6085.277344
2010-07-13,6274.532715
2010-07-14,6580.251953
2010-07-15,6725.833008
2010-07-16,6522.02002
2010-07-19,6536.578125
2010-07-20,6711.274901999999
2010-07-21,6492.903809
2010-07-22,6798.623535
2010-07-23,6885.97168
2010-07-26,7016.994629000001
2010-07-27,6929.645995999999
2010-07-28,7031.552734000001
2010-07-29,7104.343262
2010-07-30,7046.11084
2010-08-02,7191.691406
2010-08-03,7162.575195
2010-08-04,7031.552734000001
2010-08-05,7235.365723000001
2010-08-06,7206.249512
2010-08-09,7642.992187999999
2010-08-10,7439.178711
2010-08-11,6987.878418000001
2010-08-12,6871.413573999999
2010-08-13,6871.413573999999
2010-08-16,7235.365723000001
2010-08-17,7395.504883
2010-08-18,7279.040039
2010-08-19,7148.01709
2010-08-20,7220.807617
2010-08-23,7060.668945
2010-08-24,6813.181640999999
2010-08-25,6565.693848
2010-08-26,6478.345703
2010-08-27,6827.739745999999
2010-08-30,6740.391113
2010-08-31,6842.297363
2010-09-01,7133.458984000001
2010-09-02,7235.365723000001
2010-09-03,7395.504883
2010-09-07,7133.458984000001
2010-09-08,7264.481934
2010-09-09,7351.830566
2010-09-10,7264.481934
2010-09-13,7453.736816
2010-09-14,7322.714355
2010-09-15,7424.620605
2010-09-16,7351.830566
2010-09-17,7279.040039
2010-09-20,7395.504883
2010-09-21,7308.15625
2010-09-22,7220.807617
2010-09-23,7002.436523
2010-09-24,7279.040039
2010-09-27,7424.620605
2010-09-28,7628.434081999999
2010-09-29,7686.666015999999
2010-09-30,7599.317870999999
2010-10-01,7613.875977
2010-10-04,7351.830566
2010-10-05,7613.875977
2010-10-06,7686.666015999999
2010-10-07,7744.898437999999
2010-10-08,7657.550293000001
2010-10-11,7788.572754000001
2010-10-12,7715.782227
2010-10-13,7715.782227
2010-10-14,7657.550293000001
2010-10-15,7613.875977
2010-10-18,7686.666015999999
2010-10-19,7511.969238
2010-10-20,7715.782227
2010-10-21,7511.969238
2010-10-22,7497.411133
2010-10-25,7541.085448999999
2010-10-26,7599.317870999999
2010-10-27,7526.527344
2010-10-28,7453.736816
2010-10-29,7468.294922
2010-11-01,7380.946776999999
2010-11-02,7526.527344
2010-11-03,7686.666015999999
2010-11-04,7759.456543000001
2010-11-05,7832.24707
2010-11-08,7934.153809
2010-11-09,7934.153809
2010-11-10,8254.431641
2010-11-11,8312.664063
2010-11-12,8021.501953
2010-11-15,8050.618164
2010-11-16,7642.992187999999
2010-11-17,7657.550293000001
2010-11-18,7715.782227
2010-11-19,7672.108398
2010-11-22,7642.992187999999
2010-11-23,7468.294922
2010-11-24,7497.411133
2010-11-26,7293.598145
2010-11-29,7293.598145
2010-11-30,7279.040039
2010-12-01,7439.178711
2010-12-02,7439.178711
2010-12-03,7511.969238
2010-12-06,7730.340331999999
2010-12-07,7570.20166
2010-12-08,7424.620605
2010-12-09,7351.830566
2010-12-10,7395.504883
2010-12-13,7468.294922
2010-12-14,7497.411133
2010-12-15,7337.272461
2010-12-16,7308.15625
2010-12-17,7308.15625
2010-12-20,7148.01709
2010-12-21,7235.365723000001
2010-12-22,7162.575195
2010-12-23,7118.900879000001
2010-12-27,7162.575195
2010-12-28,7118.900879000001
2010-12-29,7075.227051000001
2010-12-30,7162.575195
2010-12-31,7249.923828
2011-01-03,7264.481934
2011-01-04,7322.714355
2011-01-05,7337.272461
2011-01-06,7366.388672
2011-01-07,7322.714355
2011-01-10,7279.040039
2011-01-11,7249.923828
2011-01-12,7322.714355
2011-01-13,7206.249512
2011-01-14,7148.01709
2011-01-18,7148.01709
2011-01-19,7002.436523
2011-01-20,6885.97168
2011-01-21,6725.833008
2011-01-24,6580.251953
2011-01-25,5837.790039
2011-01-26,6085.277344
2011-01-27,5983.371094
2011-01-28,5983.371094
2011-01-31,5954.254883
2011-02-01,6027.044922
2011-02-02,6318.206543
2011-02-03,6303.648438
2011-02-04,6245.416504
2011-02-07,5983.371094
2011-02-08,6114.393555
2011-02-09,6099.835449
2011-02-10,6027.044922
2011-02-11,6099.835449
2011-02-14,6099.835449
2011-02-15,6099.835449
2011-02-16,6070.719238000001
2011-02-17,6041.603027
2011-02-18,6201.742188
2011-02-22,5939.696777
2011-02-23,5954.254883
2011-02-24,6056.161133
2011-02-25,6012.486816
2011-02-28,5983.371094
2011-03-01,5881.464355
2011-03-02,5881.464355
2011-03-03,5997.929199
2011-03-04,5983.371094
2011-03-07,5910.580566
2011-03-08,5910.580566
2011-03-09,5881.464355
2011-03-10,5808.673828
2011-03-11,5837.790039
2011-03-14,5648.535156
2011-03-15,5401.047852000001
2011-03-16,5342.81543
2011-03-17,5270.024902
2011-03-18,5575.744629
2011-03-21,5488.395996
2011-03-22,5604.86084
2011-03-23,5677.651367
2011-03-24,5604.86084
2011-03-25,5721.325684
2011-03-28,5663.093261999999
2011-03-29,5532.070313
2011-03-30,5546.628418
2011-03-31,5415.605957
2011-04-01,5488.395996
2011-04-04,5532.070313
2011-04-05,5459.279785
2011-04-06,5444.72168
2011-04-07,5488.395996
2011-04-08,5459.279785
2011-04-11,5488.395996
2011-04-12,5386.489746
2011-04-13,5342.81543
2011-04-14,5182.67627
2011-04-15,5182.67627
2011-04-18,5051.653809
2011-04-19,4978.863281
2011-04-20,4935.188965
2011-04-21,4920.630859000001
2011-04-25,4920.630859000001
2011-04-26,5080.77002
2011-04-27,5080.77002
2011-04-28,4935.188965
2011-04-29,4993.421386999999
2011-05-02,4964.305176
2011-05-03,4804.166504
2011-05-04,4527.562988000001
2011-05-05,4498.446777
2011-05-06,4571.237305
2011-05-09,4513.004883
2011-05-10,4687.70166
2011-05-11,4483.888672
2011-05-12,4469.330566
2011-05-13,4527.562988000001
2011-05-16,4411.098145
2011-05-17,4250.959473
2011-05-18,4018.030029
2011-05-19,3843.3330079999996
2011-05-20,3799.658936
2011-05-23,3726.868408
2011-05-24,3799.658936
2011-05-25,3887.007324
2011-05-26,3799.658936
2011-05-27,3916.123535
2011-05-31,4192.727051
2011-06-01,4032.588135
2011-06-02,4018.030029
2011-06-03,4047.14624
2011-06-06,3901.5654299999997
2011-06-07,3814.2170409999994
2011-06-08,3654.078125
2011-06-09,3639.5200200000004
2011-06-10,3697.7524409999996
2011-06-13,3683.194336
2011-06-14,3712.310303
2011-06-15,3610.4038090000004
2011-06-16,3581.287598
2011-06-17,3362.916504
2011-06-20,3377.4746090000003
2011-06-21,3435.7067869999996
2011-06-22,3348.358398
2011-06-23,3377.4746090000003
2011-06-24,3348.358398
2011-06-27,3537.613525
2011-06-28,3566.7294920000004
2011-06-29,3581.287598
2011-06-30,3610.4038090000004
2011-07-01,3785.10083
2011-07-05,3755.984619
2011-07-06,3348.358398
2011-07-07,3610.4038090000004
2011-07-08,3464.8229979999996
2011-07-11,3406.5908200000003
2011-07-12,3464.8229979999996
2011-07-13,3624.961914
2011-07-14,3566.7294920000004
2011-07-15,3552.171631
2011-07-18,3493.9392090000006
2011-07-19,3595.845703
2011-07-20,3610.4038090000004
2011-07-21,3959.797852
2011-07-22,3828.775146
2011-07-25,3668.6362299999996
2011-07-26,3493.9392090000006
2011-07-27,3392.032715
2011-07-28,3464.8229979999996
2011-07-29,3435.7067869999996
2011-08-01,3450.264893
2011-08-02,3159.103271
2011-08-03,3129.987305
2011-08-04,2664.128662
2011-08-05,2576.780273
2011-08-08,2445.7573239999997
2011-08-09,2911.615967
2011-08-10,2620.454346
2011-08-11,2664.128662
2011-08-12,2707.802979
2011-08-15,2722.36084
2011-08-16,2635.012451
2011-08-17,2722.36084
2011-08-18,2562.222168
2011-08-19,2620.454346
2011-08-22,2693.244873
2011-08-23,2824.267578
2011-08-24,2897.057861
2011-08-25,2824.267578
2011-08-26,2795.1513670000004
2011-08-29,2867.94165
2011-08-30,2897.057861
2011-08-31,2824.267578
2011-09-01,2722.36084
2011-09-02,2605.89624
2011-09-06,2562.222168
2011-09-07,2678.686768
2011-09-08,2780.5932620000003
2011-09-09,2635.012451
2011-09-12,2678.686768
2011-09-13,2809.709473
2011-09-14,3188.219482
2011-09-15,3406.5908200000003
2011-09-16,3013.522461
2011-09-19,2824.267578
2011-09-20,2751.4770510000003
2011-09-21,2620.454346
2011-09-22,2489.431641
2011-09-23,2460.31543
2011-09-26,2387.525146
2011-09-27,2664.128662
2011-09-28,2460.31543
2011-09-29,2402.083252
2011-09-30,2285.618652
2011-10-03,2125.479736
2011-10-04,1979.898926
2011-10-05,1921.6665039999998
2011-10-06,2052.689209
2011-10-07,1979.898926
2011-10-10,2096.363525
2011-10-11,2198.27002
2011-10-12,2402.083252
2011-10-13,2416.641357
2011-10-14,2474.873535
2011-10-17,2343.85083
2011-10-18,2343.85083
2011-10-19,2154.595947
2011-10-20,2096.363525
2011-10-21,2271.060547
2011-10-24,2285.618652
2011-10-25,2183.711914
2011-10-26,2241.944336
2011-10-27,2402.083252
2011-10-28,2445.7573239999997
2011-10-31,2256.502441
2011-11-01,2081.80542
2011-11-02,2096.363525
2011-11-03,2154.595947
2011-11-04,2110.9216309999997
2011-11-07,2052.689209
2011-11-08,1994.456909
2011-11-09,1921.6665039999998
2011-11-10,2023.57312
2011-11-11,2052.689209
2011-11-14,1950.7827149999998
2011-11-15,2009.015015
2011-11-16,1892.550415
2011-11-17,1892.550415
2011-11-18,1848.876221
2011-11-21,1761.52771
2011-11-22,1601.388794
2011-11-23,1601.388794
2011-11-25,1630.505005
2011-11-28,1703.2954100000002
2011-11-29,1586.830688
2011-11-30,1615.946899
2011-12-01,1601.388794
2011-12-02,1717.8533940000002
2011-12-05,1703.2954100000002
2011-12-06,1630.505005
2011-12-07,1615.946899
2011-12-08,1528.598389
2011-12-09,1572.272583
2011-12-12,1543.1564939999998
2011-12-13,1557.7146
2011-12-14,1572.272583
2011-12-15,1557.7146
2011-12-16,1557.7146
2011-12-19,1528.598389
2011-12-20,1484.924194
2011-12-21,1455.807983
2011-12-22,1441.2498779999999
2011-12-23,1426.691895
2011-12-27,1412.133789
2011-12-28,1295.669067
2011-12-29,1310.227173
2011-12-30,1368.4594730000001
2012-01-03,1484.924194
2012-01-04,1455.807983
2012-01-05,1441.2498779999999
2012-01-06,1441.2498779999999
2012-01-09,1470.366089
2012-01-10,1484.924194
2012-01-11,1572.272583
2012-01-12,1586.830688
2012-01-13,1543.1564939999998
2012-01-17,1615.946899
2012-01-18,1717.8533940000002
2012-01-19,1717.8533940000002
2012-01-20,1761.52771
2012-01-23,1877.99231
2012-01-24,1921.6665039999998
2012-01-25,1936.2246089999999
2012-01-26,1965.34082
2012-01-27,2081.80542
2012-01-30,2212.828125
2012-01-31,2067.247314
2012-02-01,1979.898926
2012-02-02,1921.6665039999998
2012-02-03,1979.898926
2012-02-06,2198.27002
2012-02-07,2110.9216309999997
2012-02-08,2154.595947
2012-02-09,2387.525146
2012-02-10,2474.873535
2012-02-13,2693.244873
2012-02-14,3275.568115
2012-02-15,2926.174072
2012-02-16,3086.3129879999997
2012-02-17,2926.174072
2012-02-21,2678.686768
2012-02-22,2605.89624
2012-02-23,2678.686768
2012-02-24,2736.918945
2012-02-27,2635.012451
2012-02-28,2533.105957
2012-02-29,2329.292725
2012-03-01,2329.292725
2012-03-02,2183.711914
2012-03-05,2212.828125
2012-03-06,2052.689209
2012-03-07,2067.247314
2012-03-08,2198.27002
2012-03-09,2169.153809
2012-03-12,2154.595947
2012-03-13,2241.944336
2012-03-14,2620.454346
2012-03-15,2329.292725
2012-03-16,2562.222168
2012-03-19,2533.105957
2012-03-20,2372.967041
2012-03-21,2445.7573239999997
2012-03-22,2445.7573239999997
2012-03-23,2620.454346
2012-03-26,2853.383789
2012-03-27,2649.570557
2012-03-28,2722.36084
2012-03-29,2838.825684
2012-03-30,2824.267578
2012-04-02,2882.4997559999997
2012-04-03,2576.780273
2012-04-04,2562.222168
2012-04-05,2460.31543
2012-04-09,2329.292725
2012-04-10,2329.292725
2012-04-11,2503.989746
2012-04-12,2562.222168
2012-04-13,2460.31543
2012-04-16,2489.431641
2012-04-17,2533.105957
2012-04-18,2489.431641
2012-04-19,2489.431641
2012-04-20,2591.338135
2012-04-23,2562.222168
2012-04-24,2736.918945
2012-04-25,2693.244873
2012-04-26,2605.89624
2012-04-27,2518.547852
2012-04-30,2387.525146
2012-05-01,2169.153809
2012-05-02,1950.7827149999998
2012-05-03,1776.085815
2012-05-04,1863.434204
2012-05-07,1717.8533940000002
2012-05-08,1790.643799
2012-05-09,1746.969604
2012-05-10,1499.4823
2012-05-11,1572.272583
2012-05-14,1455.807983
2012-05-15,1499.4823
2012-05-16,1470.366089
2012-05-17,1441.2498779999999
2012-05-18,1397.575684
2012-05-21,1557.7146
2012-05-22,1470.366089
2012-05-23,1342.98291
2012-05-24,1281.111084
2012-05-25,1342.98291
2012-05-29,1208.320679
2012-05-30,1211.960205
2012-05-31,1095.495483
2012-06-01,1000.8679810000001
2012-06-04,1015.4260859999999
2012-06-05,997.228455
2012-06-06,1019.0656130000001
2012-06-07,1131.8907470000001
2012-06-08,1033.623657
2012-06-11,1011.78656
2012-06-12,1008.147034
2012-06-13,1000.8679810000001
2012-06-14,953.55426
2012-06-15,1048.181763
2012-06-18,1022.705139
2012-06-19,1091.855957
2012-06-20,1084.576904
2012-06-21,1423.052368
2012-06-22,1313.866699
2012-06-25,1142.809326
2012-06-26,1106.4140630000002
2012-06-27,1080.9375
2012-06-28,1037.263184
2012-06-29,1150.0883789999998
2012-07-02,1131.8907470000001
2012-07-03,1186.483521
2012-07-05,1237.436768
2012-07-06,1215.599731
2012-07-09,1182.8439939999998
2012-07-10,1088.216431
2012-07-11,1073.658447
2012-07-12,1066.379395
2012-07-13,1055.4608150000001
2012-07-16,1051.821289
2012-07-17,1029.9841310000002
2012-07-18,1059.100342
2012-07-19,1059.100342
2012-07-20,1084.576904
2012-07-23,1070.018921
2012-07-24,1026.344604
2012-07-25,1011.78656
2012-07-26,1000.8679810000001
2012-07-27,1015.4260859999999
2012-07-30,1059.100342
2012-07-31,1055.4608150000001
2012-08-01,1066.379395
2012-08-02,1150.0883789999998
2012-08-03,1095.495483
2012-08-06,1062.739868
2012-08-07,1022.705139
2012-08-08,1120.972168
2012-08-09,1062.739868
2012-08-10,1070.018921
2012-08-13,1070.018921
2012-08-14,1088.216431
2012-08-15,1131.8907470000001
2012-08-16,1073.658447
2012-08-17,1091.855957
2012-08-20,1102.774536
2012-08-21,1091.855957
2012-08-22,1099.13501
2012-08-23,1095.495483
2012-08-24,1088.216431
2012-08-27,1070.018921
2012-08-28,1040.90271
2012-08-29,1059.100342
2012-08-30,1051.821289
2012-08-31,1040.90271
2012-09-04,1040.90271
2012-09-05,1011.78656
2012-09-06,1044.542236
2012-09-07,1066.379395
2012-09-10,1095.495483
2012-09-11,1142.809326
2012-09-12,1135.530273
2012-09-13,1182.8439939999998
2012-09-14,1324.7852779999998
2012-09-17,1317.506226
2012-09-18,1299.3085939999999
2012-09-19,1430.331421
2012-09-20,1372.098999
2012-09-21,1444.889404
2012-09-24,1383.017578
2012-09-25,1350.2619630000002
2012-09-26,1277.471558
2012-09-27,1317.506226
2012-09-28,1313.866699
2012-10-01,1270.192505
2012-10-02,1284.75061
2012-10-03,1248.3553470000002
2012-10-04,1262.913452
2012-10-05,1262.913452
2012-10-08,1193.762573
2012-10-09,1128.251221
2012-10-10,1117.332642
2012-10-11,1128.251221
2012-10-12,1135.530273
2012-10-15,1161.006836
2012-10-16,1139.1698
2012-10-17,1179.204468
2012-10-18,1128.251221
2012-10-19,1120.972168
2012-10-22,1128.251221
2012-10-23,1135.530273
2012-10-24,1120.972168
2012-10-25,1128.251221
2012-10-26,1077.297974
2012-10-31,1077.297974
2012-11-01,1059.100342
2012-11-02,1059.100342
2012-11-05,1040.90271
2012-11-06,1062.739868
2012-11-07,1040.90271
2012-11-08,1033.623657
2012-11-09,1019.0656130000001
2012-11-12,1015.4260859999999
2012-11-13,986.3099369999999
2012-11-14,931.717102
2012-11-15,902.600952
2012-11-16,895.321899
2012-11-19,851.6477050000001
2012-11-20,858.9266970000001
2012-11-21,873.484802
2012-11-23,880.763855
2012-11-26,902.600952
2012-11-27,884.4033810000001
2012-11-28,877.1243289999999
2012-11-29,869.845276
2012-11-30,811.612976
2012-12-03,760.659668
2012-12-04,767.938721
2012-12-05,731.543518
2012-12-06,698.787842
2012-12-07,695.148315
2012-12-10,669.671692
2012-12-11,669.671692
2012-12-12,666.032166
2012-12-13,647.834534
2012-12-14,666.032166
2012-12-17,673.3112179999999
2012-12-18,604.160339
2012-12-19,527.730408
2012-12-20,535.00946
2012-12-21,535.00946
2012-12-24,585.962708
2012-12-26,567.765137
2012-12-27,545.927979
2012-12-28,549.567505
2012-12-31,545.927979
2013-01-02,676.950745
2013-01-03,655.113586
2013-01-04,822.5314940000001
2013-01-07,804.333923
2013-01-08,818.892029
2013-01-09,815.2525019999999
2013-01-10,829.8105469999999
2013-01-11,822.5314940000001
2013-01-14,822.5314940000001
2013-01-15,775.2177730000001
2013-01-16,793.415344
2013-01-17,797.054871
2013-01-18,818.892029
2013-01-22,826.171021
2013-01-23,800.694397
2013-01-24,767.938721
2013-01-25,782.4968259999999
2013-01-28,844.368652
2013-01-29,822.5314940000001
2013-01-30,731.543518
2013-01-31,749.74115
2013-02-01,735.183044
2013-02-04,716.985413
2013-02-05,676.950745
2013-02-06,673.3112179999999
2013-02-07,655.113586
2013-02-08,658.753113
2013-02-11,662.3926389999999
2013-02-12,695.148315
2013-02-13,746.101624
2013-02-14,724.2644650000001
2013-02-15,749.74115
2013-02-19,735.183044
2013-02-20,709.706421
2013-02-21,676.950745
2013-02-22,680.59021
2013-02-25,735.183044
2013-02-26,716.985413
2013-02-27,727.903992
2013-02-28,706.066895
2013-03-01,724.2644650000001
2013-03-04,698.787842
2013-03-05,742.462097
2013-03-06,793.415344
2013-03-07,767.938721
2013-03-08,873.484802
2013-03-11,866.20575
2013-03-12,858.9266970000001
2013-03-13,891.6823730000001
2013-03-14,931.717102
2013-03-15,1040.90271
2013-03-18,1011.78656
2013-03-19,989.949463
2013-03-20,1146.4488529999999
2013-03-21,1241.076294
2013-03-22,1408.494263
2013-03-25,1332.064331
2013-03-26,1255.634399
2013-03-27,1328.424805
2013-03-28,1281.111084
2013-04-01,1241.076294
2013-04-02,1204.6811519999999
2013-04-03,1128.251221
2013-04-04,1048.181763
2013-04-05,1033.623657
2013-04-08,1051.821289
2013-04-09,1124.611694
2013-04-10,1204.6811519999999
2013-04-11,1190.123047
2013-04-12,1186.483521
2013-04-15,1120.972168
2013-04-16,1171.925415
2013-04-17,1117.332642
2013-04-18,1131.8907470000001
2013-04-19,1091.855957
2013-04-22,1059.100342
2013-04-23,1131.8907470000001
2013-04-24,1146.4488529999999
2013-04-25,1110.053589
2013-04-26,1179.204468
2013-04-29,1251.994873
2013-04-30,1281.111084
2013-05-01,1226.518188
2013-05-02,1193.762573
2013-05-03,1277.471558
2013-05-06,1251.994873
2013-05-07,1277.471558
2013-05-08,1251.994873
2013-05-09,1237.436768
2013-05-10,1299.3085939999999
2013-05-13,1350.2619630000002
2013-05-14,1310.227173
2013-05-15,1295.669067
2013-05-16,1994.456909
2013-05-17,1856.1551510000002
2013-05-20,2001.7359620000002
2013-05-21,1950.7827149999998
2013-05-22,1725.132446
2013-05-23,1685.097778
2013-05-24,1688.737305
2013-05-28,1612.307373
2013-05-29,1546.796021
2013-05-30,1583.1911619999998
2013-05-31,1590.470215
2013-06-03,1579.551636
2013-06-04,1514.040283
2013-06-05,1554.075073
2013-06-06,1517.6798099999999
2013-06-07,1477.645142
2013-06-10,1419.412842
2013-06-11,1375.738525
2013-06-12,1426.691895
2013-06-13,1430.331421
2013-06-14,1477.645142
2013-06-17,1423.052368
2013-06-18,1437.610352
2013-06-19,1339.343384
2013-06-20,1248.3553470000002
2013-06-21,1182.8439939999998
2013-06-24,1150.0883789999998
2013-06-25,1277.471558
2013-06-26,1237.436768
2013-06-27,1255.634399
2013-06-28,1328.424805
2013-07-01,1211.960205
2013-07-02,1233.797241
2013-07-03,1182.8439939999998
2013-07-05,1186.483521
2013-07-08,1161.006836
2013-07-09,1135.530273
2013-07-10,1226.518188
2013-07-11,1295.669067
2013-07-12,1241.076294
2013-07-15,1328.424805
2013-07-16,1317.506226
2013-07-17,1292.029541
2013-07-18,1503.121704
2013-07-19,1455.807983
2013-07-22,1463.087036
2013-07-23,1372.098999
2013-07-24,1390.2966310000002
2013-07-25,1444.889404
2013-07-26,1455.807983
2013-07-29,1572.272583
2013-07-30,1444.889404
2013-07-31,1397.575684
2013-08-01,1444.889404
2013-08-02,1481.284668
2013-08-05,1481.284668
2013-08-06,1452.168457
2013-08-07,1361.18042
2013-08-08,1284.75061
2013-08-09,1259.273926
2013-08-12,1230.157715
2013-08-13,1215.599731
2013-08-14,1383.017578
2013-08-15,1350.2619630000002
2013-08-16,1295.669067
2013-08-19,1222.8786619999998
2013-08-20,1233.797241
2013-08-21,1302.94812
2013-08-22,1350.2619630000002
2013-08-23,1488.563721
2013-08-26,1546.796021
2013-08-27,1430.331421
2013-08-28,1448.528931
2013-08-29,1372.098999
2013-08-30,1299.3085939999999
2013-09-03,1324.7852779999998
2013-09-04,1488.563721
2013-09-05,1717.8533940000002
2013-09-06,1845.2366940000002
2013-09-09,1881.631836
2013-09-10,1805.201904
2013-09-11,1892.550415
2013-09-12,1834.3181149999998
2013-09-13,1834.3181149999998
2013-09-16,1816.120483
2013-09-17,1841.597168
2013-09-18,1965.34082
2013-09-19,2569.501221
2013-09-20,2562.222168
2013-09-23,2547.6640629999997
2013-09-24,2733.279541
2013-09-25,2918.89502
2013-09-26,2951.650635
2013-09-27,2820.62793
2013-09-30,2613.175293
2013-10-01,2776.953857
2013-10-02,2886.139404
2013-10-03,2867.94165
2013-10-04,2762.395752
2013-10-07,2718.721436
2013-10-08,2449.396973
2013-10-09,2423.92041
2013-10-10,2587.69873
2013-10-11,2493.071289
2013-10-14,2456.676025
2013-10-15,2507.629395
2013-10-16,2660.489014
2013-10-17,2798.790771
2013-10-18,2624.0939940000003
2013-10-21,2413.001709
2013-10-22,2431.199463
2013-10-23,2212.828125
2013-10-24,2161.875
2013-10-25,2118.200684
2013-10-28,1918.0271
2013-10-29,2107.281982
2013-10-30,1968.980347
2013-10-31,2023.57312
2013-11-01,2212.828125
