Date,MLSPF
2009-06-12,1.9098279999999999
2009-06-15,1.9098279999999999
2009-06-16,1.9098279999999999
2009-06-17,1.9098279999999999
2009-06-18,1.9098279999999999
2009-06-19,1.9098279999999999
2009-06-22,1.9098279999999999
2009-06-23,1.9098279999999999
2009-06-24,1.9098279999999999
2009-06-25,1.6573790000000002
2009-06-26,1.6573790000000002
2009-06-29,1.6573790000000002
2009-06-30,1.6573790000000002
2009-07-01,1.6573790000000002
2009-07-02,1.6573790000000002
2009-07-06,1.6573790000000002
2009-07-07,1.6573790000000002
2009-07-08,1.6573790000000002
2009-07-09,1.6573790000000002
2009-07-10,1.6573790000000002
2009-07-13,1.6573790000000002
2009-07-14,1.6573790000000002
2009-07-15,1.6573790000000002
2009-07-16,1.6573790000000002
2009-07-17,1.6573790000000002
2009-07-20,1.6573790000000002
2009-07-21,1.6573790000000002
2009-07-22,1.8439720000000002
2009-07-23,1.8439720000000002
2009-07-24,1.8439720000000002
2009-07-27,1.8439720000000002
2009-07-28,1.8439720000000002
2009-07-29,1.8439720000000002
2009-07-30,1.8439720000000002
2009-07-31,1.8439720000000002
2009-08-03,1.8439720000000002
2009-08-04,1.8439720000000002
2009-08-05,1.8439720000000002
2009-08-06,1.8439720000000002
2009-08-07,1.8439720000000002
2009-08-10,1.8439720000000002
2009-08-11,1.8439720000000002
2009-08-12,1.8439720000000002
2009-08-13,1.8439720000000002
2009-08-14,1.8439720000000002
2009-08-17,1.8439720000000002
2009-08-18,1.8439720000000002
2009-08-19,1.8439720000000002
2009-08-20,1.8439720000000002
2009-08-21,1.8439720000000002
2009-08-24,1.8439720000000002
2009-08-25,1.8439720000000002
2009-08-26,1.8439720000000002
2009-08-27,1.8439720000000002
2009-08-28,1.8439720000000002
2009-08-31,1.8439720000000002
2009-09-01,1.8439720000000002
2009-09-02,1.8439720000000002
2009-09-03,1.8439720000000002
2009-09-04,1.8439720000000002
2009-09-08,1.8439720000000002
2009-09-09,1.8439720000000002
2009-09-10,1.8439720000000002
2009-09-11,1.8439720000000002
2009-09-14,1.8439720000000002
2009-09-15,1.8439720000000002
2009-09-16,1.8439720000000002
2009-09-17,1.8439720000000002
2009-09-18,1.8439720000000002
2009-09-21,1.8439720000000002
2009-09-22,1.8439720000000002
2009-09-23,1.8439720000000002
2009-09-24,1.8439720000000002
2009-09-25,1.8439720000000002
2009-09-28,1.8439720000000002
2009-09-29,1.8439720000000002
2009-09-30,1.8439720000000002
2009-10-01,1.8439720000000002
2009-10-02,1.8439720000000002
2009-10-05,1.8439720000000002
2009-10-06,1.8439720000000002
2009-10-07,1.8439720000000002
2009-10-08,1.8439720000000002
2009-10-09,1.8439720000000002
2009-10-12,1.8439720000000002
2009-10-13,1.8439720000000002
2009-10-14,3.347687
2009-10-15,3.347687
2009-10-16,3.347687
2009-10-19,3.2928059999999997
2009-10-20,3.2928059999999997
2009-10-21,3.2928059999999997
2009-10-22,3.259878
2009-10-23,3.259878
2009-10-26,3.259878
2009-10-27,3.259878
2009-10-28,3.259878
2009-10-29,3.259878
2009-10-30,3.259878
2009-11-02,3.259878
2009-11-03,3.259878
2009-11-04,3.259878
2009-11-05,3.259878
2009-11-06,3.259878
2009-11-09,3.259878
2009-11-10,3.259878
2009-11-11,3.259878
2009-11-12,3.259878
2009-11-13,3.5123269999999995
2009-11-16,3.5123269999999995
2009-11-17,3.5123269999999995
2009-11-18,3.5123269999999995
2009-11-19,3.5123269999999995
2009-11-20,3.5123269999999995
2009-11-23,3.5123269999999995
2009-11-24,3.5123269999999995
2009-11-25,3.5123269999999995
2009-11-27,3.5123269999999995
2009-11-30,3.5123269999999995
2009-12-01,3.237926
2009-12-02,3.237926
2009-12-03,3.237926
2009-12-04,3.237926
2009-12-07,3.237926
2009-12-08,3.128166
2009-12-09,3.128166
2009-12-10,3.128166
2009-12-11,2.963526
2009-12-14,2.963526
2009-12-15,2.963526
2009-12-16,2.963526
2009-12-17,2.963526
2009-12-18,2.963526
2009-12-21,2.963526
2009-12-22,2.963526
2009-12-23,2.963526
2009-12-24,2.963526
2009-12-28,2.963526
2009-12-29,2.963526
2009-12-30,2.963526
2009-12-31,2.963526
2010-01-04,2.963526
2010-01-05,2.963526
2010-01-06,2.963526
2010-01-07,2.963526
2010-01-08,2.963526
2010-01-11,2.963526
2010-01-12,2.963526
2010-01-13,2.963526
2010-01-14,2.963526
2010-01-15,2.963526
2010-01-19,3.204998
2010-01-20,3.204998
2010-01-21,3.204998
2010-01-22,3.204998
2010-01-25,3.204998
2010-01-26,3.204998
2010-01-27,3.204998
2010-01-28,2.798886
2010-01-29,2.798886
2010-02-01,2.798886
2010-02-02,2.798886
2010-02-03,2.798886
2010-02-04,2.798886
2010-02-05,2.798886
2010-02-08,2.798886
2010-02-09,2.798886
2010-02-10,2.798886
2010-02-11,2.853766
2010-02-12,2.853766
2010-02-16,2.853766
2010-02-17,2.853766
2010-02-18,2.853766
2010-02-19,2.853766
2010-02-22,2.853766
2010-02-23,2.853766
2010-02-24,2.853766
2010-02-25,2.853766
2010-02-26,2.853766
2010-03-01,2.853766
2010-03-02,2.634245
2010-03-03,2.634245
2010-03-04,2.634245
2010-03-05,3.150118
2010-03-08,3.150118
2010-03-09,3.150118
2010-03-10,3.150118
2010-03-11,3.380615
2010-03-12,3.523303
2010-03-15,3.523303
2010-03-16,3.600135
2010-03-17,3.578183
2010-03-18,3.578183
2010-03-19,3.578183
2010-03-22,3.578183
2010-03-23,3.578183
2010-03-24,3.578183
2010-03-25,3.578183
2010-03-26,3.578183
2010-03-29,3.578183
2010-03-30,3.578183
2010-03-31,3.731847
2010-04-01,3.731847
2010-04-05,3.731847
2010-04-06,3.731847
2010-04-07,3.731847
2010-04-08,3.731847
2010-04-09,3.731847
2010-04-12,3.731847
2010-04-13,3.731847
2010-04-14,3.731847
2010-04-15,3.731847
2010-04-16,3.731847
2010-04-19,3.731847
2010-04-20,3.731847
2010-04-21,3.731847
2010-04-22,3.731847
2010-04-23,3.731847
2010-04-26,3.731847
2010-04-27,3.731847
2010-04-28,3.731847
2010-04-29,3.731847
2010-04-30,3.731847
2010-05-03,3.731847
2010-05-04,3.731847
2010-05-05,3.731847
2010-05-06,3.731847
2010-05-07,3.731847
2010-05-10,3.731847
2010-05-11,3.731847
2010-05-12,3.951368
2010-05-13,3.951368
2010-05-14,3.951368
2010-05-17,3.951368
2010-05-18,3.951368
2010-05-19,3.951368
2010-05-20,3.951368
2010-05-21,3.951368
2010-05-24,3.951368
2010-05-25,3.248902
2010-05-26,3.248902
2010-05-27,3.248902
2010-05-28,3.248902
2010-06-01,3.248902
2010-06-02,3.248902
2010-06-03,3.248902
2010-06-04,3.248902
2010-06-07,3.248902
2010-06-08,3.347687
2010-06-09,3.347687
2010-06-10,3.347687
2010-06-11,3.347687
2010-06-14,3.347687
2010-06-15,3.347687
2010-06-16,3.347687
2010-06-17,3.347687
2010-06-18,3.347687
2010-06-21,3.347687
2010-06-22,3.347687
2010-06-23,3.347687
2010-06-24,3.347687
2010-06-25,3.347687
2010-06-28,3.347687
2010-06-29,3.347687
2010-06-30,3.347687
2010-07-01,3.347687
2010-07-02,3.347687
2010-07-06,3.347687
2010-07-07,3.347687
2010-07-08,3.347687
2010-07-09,3.347687
2010-07-12,3.347687
2010-07-13,3.347687
2010-07-14,3.347687
2010-07-15,3.347687
2010-07-16,3.347687
2010-07-19,3.347687
2010-07-20,3.347687
2010-07-21,3.347687
2010-07-22,3.347687
2010-07-23,3.347687
2010-07-26,3.347687
2010-07-27,3.347687
2010-07-28,3.347687
2010-07-29,3.347687
2010-07-30,3.347687
2010-08-02,3.347687
2010-08-03,3.347687
2010-08-04,3.347687
2010-08-05,3.347687
2010-08-06,3.347687
2010-08-09,3.347687
2010-08-10,3.347687
2010-08-11,3.347687
2010-08-12,3.347687
2010-08-13,3.347687
2010-08-16,3.347687
2010-08-17,3.347687
2010-08-18,3.347687
2010-08-19,3.347687
2010-08-20,3.347687
2010-08-23,3.347687
2010-08-24,3.347687
2010-08-25,3.347687
2010-08-26,3.347687
2010-08-27,4.159912
2010-08-30,4.159912
2010-08-31,4.390409
2010-09-01,4.390409
2010-09-02,4.5879769999999995
2010-09-03,4.456265
2010-09-07,4.609929
2010-09-08,4.609929
2010-09-09,4.609929
2010-09-10,4.609929
2010-09-13,4.609929
2010-09-14,4.609929
2010-09-15,4.609929
2010-09-16,4.609929
2010-09-17,4.609929
2010-09-20,4.609929
2010-09-21,4.609929
2010-09-22,4.609929
2010-09-23,4.609929
2010-09-24,4.609929
2010-09-27,4.609929
2010-09-28,4.609929
2010-09-29,4.609929
2010-09-30,4.609929
2010-10-01,4.609929
2010-10-04,4.609929
2010-10-05,4.609929
2010-10-06,4.609929
2010-10-07,4.609929
2010-10-08,4.609929
2010-10-11,4.609929
2010-10-12,4.609929
2010-10-13,5.15873
2010-10-14,5.15873
2010-10-15,5.15873
2010-10-18,5.15873
2010-10-19,5.15873
2010-10-20,5.15873
2010-10-21,5.15873
2010-10-22,5.15873
2010-10-25,5.15873
2010-10-26,5.15873
2010-10-27,4.807498000000001
2010-10-28,4.807498000000001
2010-10-29,4.807498000000001
2010-11-01,4.807498000000001
2010-11-02,4.807498000000001
2010-11-03,4.807498000000001
2010-11-04,4.807498000000001
2010-11-05,4.807498000000001
2010-11-08,4.807498000000001
2010-11-09,4.807498000000001
2010-11-10,4.807498000000001
2010-11-11,4.807498000000001
2010-11-12,4.807498000000001
2010-11-15,4.807498000000001
2010-11-16,4.807498000000001
2010-11-17,4.807498000000001
2010-11-18,5.26849
2010-11-19,5.26849
2010-11-22,5.235562
2010-11-23,5.235562
2010-11-24,5.235562
2010-11-26,5.235562
2010-11-29,4.93921
2010-11-30,4.93921
2010-12-01,4.93921
2010-12-02,4.93921
2010-12-03,4.93921
2010-12-06,4.93921
2010-12-07,4.93921
2010-12-08,4.93921
2010-12-09,4.99409
2010-12-10,4.88433
2010-12-13,4.88433
2010-12-14,4.88433
2010-12-15,4.88433
2010-12-16,4.88433
2010-12-17,5.092874
2010-12-20,5.092874
2010-12-21,5.092874
2010-12-22,5.21361
2010-12-23,5.21361
2010-12-27,5.21361
2010-12-28,5.21361
2010-12-29,5.21361
2010-12-30,5.21361
2010-12-31,5.21361
2011-01-03,5.191658
2011-01-04,5.191658
2011-01-05,5.191658
2011-01-06,5.191658
2011-01-07,5.191658
2011-01-10,5.191658
2011-01-11,5.191658
2011-01-12,5.542891
2011-01-13,5.542891
2011-01-14,5.542891
2011-01-18,5.542891
2011-01-19,5.488011
2011-01-20,5.488011
2011-01-21,5.488011
2011-01-24,5.488011
2011-01-25,5.488011
2011-01-26,5.488011
2011-01-27,5.488011
2011-01-28,5.488011
2011-01-31,5.488011
2011-02-01,5.488011
2011-02-02,5.488011
2011-02-03,5.488011
2011-02-04,5.378251000000001
2011-02-07,5.378251000000001
2011-02-08,5.378251000000001
2011-02-09,5.378251000000001
2011-02-10,5.378251000000001
2011-02-11,5.378251000000001
2011-02-14,5.378251000000001
2011-02-15,5.378251000000001
2011-02-16,5.378251000000001
2011-02-17,5.378251000000001
2011-02-18,5.378251000000001
2011-02-22,5.378251000000001
2011-02-23,5.3123949999999995
2011-02-24,5.3123949999999995
2011-02-25,5.3123949999999995
2011-02-28,5.3123949999999995
2011-03-01,5.3123949999999995
2011-03-02,5.3123949999999995
2011-03-03,5.3123949999999995
2011-03-04,5.3123949999999995
2011-03-07,5.3123949999999995
2011-03-08,5.3123949999999995
2011-03-09,5.3123949999999995
2011-03-10,5.597771
2011-03-11,5.597771
2011-03-14,5.597771
2011-03-15,5.597771
2011-03-16,5.597771
2011-03-17,5.597771
2011-03-18,5.597771
2011-03-21,5.597771
2011-03-22,5.597771
2011-03-23,5.597771
2011-03-24,5.597771
2011-03-25,5.597771
2011-03-28,5.597771
2011-03-29,5.597771
2011-03-30,5.597771
2011-03-31,5.6526510000000005
2011-04-01,5.6526510000000005
2011-04-04,5.6526510000000005
2011-04-05,5.6526510000000005
2011-04-06,5.6526510000000005
2011-04-07,5.6526510000000005
2011-04-08,5.6526510000000005
2011-04-11,5.6526510000000005
2011-04-12,5.6526510000000005
2011-04-13,5.6526510000000005
2011-04-14,5.6526510000000005
2011-04-15,5.6526510000000005
2011-04-18,5.6526510000000005
2011-04-19,5.6526510000000005
2011-04-20,5.806315000000001
2011-04-21,5.806315000000001
2011-04-25,5.806315000000001
2011-04-26,5.927052
2011-04-27,6.146572
2011-04-28,6.146572
2011-04-29,6.146572
2011-05-02,6.146572
2011-05-03,6.146572
2011-05-04,6.146572
2011-05-05,6.146572
2011-05-06,6.146572
2011-05-09,6.146572
2011-05-10,6.146572
2011-05-11,6.146572
2011-05-12,6.146572
2011-05-13,6.146572
2011-05-16,6.146572
2011-05-17,6.146572
2011-05-18,6.146572
2011-05-19,6.146572
2011-05-20,6.146572
2011-05-23,6.146572
2011-05-24,6.146572
2011-05-25,6.146572
2011-05-26,6.146572
2011-05-27,6.146572
2011-05-31,6.146572
2011-06-01,6.146572
2011-06-02,6.146572
2011-06-03,6.146572
2011-06-06,6.146572
2011-06-07,6.146572
2011-06-08,6.146572
2011-06-09,6.146572
2011-06-10,6.146572
2011-06-13,6.146572
2011-06-14,6.146572
2011-06-15,6.146572
2011-06-16,6.146572
2011-06-17,6.146572
2011-06-20,6.146572
2011-06-21,6.146572
2011-06-22,6.146572
2011-06-23,6.146572
2011-06-24,6.146572
2011-06-27,6.146572
2011-06-28,6.146572
2011-06-29,6.146572
2011-06-30,6.146572
2011-07-01,6.146572
2011-07-05,6.146572
2011-07-06,6.146572
2011-07-07,6.146572
2011-07-08,6.146572
2011-07-11,6.146572
2011-07-12,6.146572
2011-07-13,6.146572
2011-07-14,6.146572
2011-07-15,6.146572
2011-07-18,6.146572
2011-07-19,6.146572
2011-07-20,6.146572
2011-07-21,6.146572
2011-07-22,6.860013
2011-07-25,6.860013
2011-07-26,6.860013
2011-07-27,6.860013
2011-07-28,6.860013
2011-07-29,6.860013
2011-08-01,6.860013
2011-08-02,6.860013
2011-08-03,6.860013
2011-08-04,6.860013
2011-08-05,6.860013
2011-08-08,6.860013
2011-08-09,6.860013
2011-08-10,6.860013
2011-08-11,6.860013
2011-08-12,6.860013
2011-08-15,6.860013
2011-08-16,6.860013
2011-08-17,6.860013
2011-08-18,6.860013
2011-08-19,6.860013
2011-08-22,6.860013
2011-08-23,6.860013
2011-08-24,6.860013
2011-08-25,6.860013
2011-08-26,6.860013
2011-08-29,6.860013
2011-08-30,6.860013
2011-08-31,6.860013
2011-09-01,6.860013
2011-09-02,6.860013
2011-09-06,6.860013
2011-09-07,6.860013
2011-09-08,6.860013
2011-09-09,4.741642
2011-09-12,4.741642
2011-09-13,4.741642
2011-09-14,4.741642
2011-09-15,4.741642
2011-09-16,4.741642
2011-09-19,4.741642
2011-09-20,4.741642
2011-09-21,4.741642
2011-09-22,4.741642
2011-09-23,4.741642
2011-09-26,4.741642
2011-09-27,4.741642
2011-09-28,4.741642
2011-09-29,4.741642
2011-09-30,4.741642
2011-10-03,4.741642
2011-10-04,4.719689
2011-10-05,4.719689
2011-10-06,4.719689
2011-10-07,4.719689
2011-10-10,5.15873
2011-10-11,5.15873
2011-10-12,5.15873
2011-10-13,5.15873
2011-10-14,5.15873
2011-10-17,5.15873
2011-10-18,5.15873
2011-10-19,5.15873
2011-10-20,5.15873
2011-10-21,5.15873
2011-10-24,5.15873
2011-10-25,5.15873
2011-10-26,5.15873
2011-10-27,5.15873
2011-10-28,5.15873
2011-10-31,5.15873
2011-11-01,5.15873
2011-11-02,5.15873
2011-11-03,5.15873
2011-11-04,5.15873
2011-11-07,5.15873
2011-11-08,5.15873
2011-11-09,5.15873
2011-11-10,5.15873
2011-11-11,5.15873
2011-11-14,5.15873
2011-11-15,5.15873
2011-11-16,5.15873
2011-11-17,5.15873
2011-11-18,5.15873
2011-11-21,5.15873
2011-11-22,5.15873
2011-11-23,5.15873
2011-11-25,5.15873
2011-11-28,5.15873
2011-11-29,5.15873
2011-11-30,5.784363
2011-12-01,5.784363
2011-12-02,5.784363
2011-12-05,5.784363
2011-12-06,5.784363
2011-12-07,5.784363
2011-12-08,5.784363
2011-12-09,5.784363
2011-12-12,5.784363
2011-12-13,5.784363
2011-12-14,5.784363
2011-12-15,5.784363
2011-12-16,5.784363
2011-12-19,5.784363
2011-12-20,5.784363
2011-12-21,5.784363
2011-12-22,5.784363
2011-12-23,5.784363
2011-12-27,5.784363
2011-12-28,5.564843
2011-12-29,5.564843
2011-12-30,5.564843
2012-01-03,5.564843
2012-01-04,5.564843
2012-01-05,5.564843
2012-01-06,5.564843
2012-01-09,5.564843
2012-01-10,5.564843
2012-01-11,5.564843
2012-01-12,5.564843
2012-01-13,5.564843
2012-01-17,5.564843
2012-01-18,5.564843
2012-01-19,5.564843
2012-01-20,5.564843
2012-01-23,5.564843
2012-01-24,5.564843
2012-01-25,5.564843
2012-01-26,5.564843
2012-01-27,5.564843
2012-01-30,5.564843
2012-01-31,5.564843
2012-02-01,5.564843
2012-02-02,5.564843
2012-02-03,5.564843
2012-02-06,5.564843
2012-02-07,5.564843
2012-02-08,5.564843
2012-02-09,5.564843
2012-02-10,5.564843
2012-02-13,5.564843
2012-02-14,5.564843
2012-02-15,6.475853
2012-02-16,6.475853
2012-02-17,6.475853
2012-02-21,6.475853
2012-02-22,6.475853
2012-02-23,6.475853
2012-02-24,6.475853
2012-02-27,6.475853
2012-02-28,6.475853
2012-02-29,6.475853
2012-03-01,6.475853
2012-03-02,6.475853
2012-03-05,6.475853
2012-03-06,6.475853
2012-03-07,6.475853
2012-03-08,6.475853
2012-03-09,6.783181
2012-03-12,6.783181
2012-03-13,6.783181
2012-03-14,6.783181
2012-03-15,6.783181
2012-03-16,6.783181
2012-03-19,6.783181
2012-03-20,7.145389999999999
2012-03-21,7.145389999999999
2012-03-22,7.145389999999999
2012-03-23,7.145389999999999
2012-03-26,7.145389999999999
2012-03-27,7.145389999999999
2012-03-28,7.145389999999999
2012-03-29,7.145389999999999
2012-03-30,7.145389999999999
2012-04-02,7.145389999999999
2012-04-03,7.145389999999999
2012-04-04,7.145389999999999
2012-04-05,7.145389999999999
2012-04-09,7.145389999999999
2012-04-10,7.145389999999999
2012-04-11,7.145389999999999
2012-04-12,7.145389999999999
2012-04-13,7.112462
2012-04-16,7.266126
2012-04-17,7.266126
2012-04-18,7.266126
2012-04-19,7.266126
2012-04-20,7.266126
2012-04-23,7.266126
2012-04-24,7.266126
2012-04-25,7.266126
2012-04-26,7.266126
2012-04-27,7.266126
2012-04-30,7.266126
2012-05-01,7.266126
2012-05-02,7.266126
2012-05-03,7.266126
2012-05-04,7.266126
2012-05-07,7.266126
2012-05-08,7.266126
2012-05-09,7.266126
2012-05-10,7.266126
2012-05-11,7.266126
2012-05-14,7.266126
2012-05-15,7.266126
2012-05-16,7.266126
2012-05-17,7.266126
2012-05-18,7.266126
2012-05-21,7.266126
2012-05-22,7.266126
2012-05-23,7.266126
2012-05-24,7.266126
2012-05-25,7.266126
2012-05-29,7.266126
2012-05-30,7.002702
2012-05-31,7.002702
2012-06-01,7.002702
2012-06-04,7.002702
2012-06-05,7.002702
2012-06-06,7.002702
2012-06-07,7.002702
2012-06-08,7.002702
2012-06-11,7.002702
2012-06-12,7.002702
2012-06-13,7.002702
2012-06-14,7.002702
2012-06-15,7.002702
2012-06-18,7.002702
2012-06-19,7.002702
2012-06-20,7.002702
2012-06-21,7.002702
2012-06-22,7.002702
2012-06-25,7.002702
2012-06-26,7.002702
2012-06-27,7.002702
2012-06-28,6.146572
2012-06-29,6.146572
2012-07-02,6.3112129999999995
2012-07-03,6.3112129999999995
2012-07-05,6.3112129999999995
2012-07-06,6.3112129999999995
2012-07-09,6.3112129999999995
2012-07-10,6.3112129999999995
2012-07-11,6.3112129999999995
2012-07-12,6.3112129999999995
2012-07-13,6.3112129999999995
2012-07-16,6.3112129999999995
2012-07-17,6.3112129999999995
2012-07-18,6.3112129999999995
2012-07-19,6.3112129999999995
2012-07-20,3.644039
2012-07-23,3.644039
2012-07-24,3.457447
2012-07-25,3.457447
2012-07-26,3.457447
2012-07-27,3.457447
2012-07-30,3.457447
2012-07-31,3.457447
2012-08-01,3.457447
2012-08-02,3.457447
2012-08-03,3.457447
2012-08-06,3.457447
2012-08-07,3.457447
2012-08-08,3.457447
2012-08-09,3.457447
2012-08-10,3.457447
2012-08-13,3.457447
2012-08-14,3.457447
2012-08-15,3.457447
2012-08-16,3.457447
2012-08-17,3.457447
2012-08-20,3.457447
2012-08-21,3.457447
2012-08-22,3.457447
2012-08-23,3.457447
2012-08-24,3.457447
2012-08-27,3.457447
2012-08-28,3.457447
2012-08-29,3.457447
2012-08-30,3.457447
2012-08-31,3.457447
2012-09-04,3.457447
2012-09-05,3.457447
2012-09-06,3.457447
2012-09-07,3.457447
2012-09-10,3.457447
2012-09-11,3.457447
2012-09-12,4.4672410000000005
2012-09-13,4.4672410000000005
2012-09-14,4.4672410000000005
2012-09-17,4.4672410000000005
2012-09-18,4.4672410000000005
2012-09-19,4.4672410000000005
2012-09-20,4.4672410000000005
2012-09-21,4.4672410000000005
2012-09-24,4.335528
2012-09-25,4.335528
2012-09-26,4.335528
2012-09-27,4.335528
2012-09-28,4.335528
2012-10-01,4.335528
2012-10-02,4.335528
2012-10-03,4.335528
2012-10-04,4.335528
2012-10-05,4.368457
2012-10-08,4.368457
2012-10-09,4.368457
2012-10-10,4.368457
2012-10-11,4.368457
2012-10-12,3.951368
2012-10-15,3.951368
2012-10-16,3.951368
2012-10-17,3.951368
2012-10-18,3.951368
2012-10-19,3.951368
2012-10-22,3.951368
2012-10-23,3.951368
2012-10-24,3.951368
2012-10-25,3.951368
2012-10-26,3.951368
2012-10-31,3.951368
2012-11-01,3.951368
2012-11-02,3.951368
2012-11-05,3.951368
2012-11-06,3.951368
2012-11-07,3.951368
2012-11-08,3.951368
2012-11-09,3.951368
2012-11-12,3.951368
2012-11-13,3.951368
2012-11-14,3.951368
2012-11-15,3.951368
2012-11-16,3.951368
2012-11-19,3.951368
2012-11-20,3.951368
2012-11-21,3.951368
2012-11-23,3.951368
2012-11-26,3.951368
2012-11-27,3.7867269999999995
2012-11-28,3.7867269999999995
