Date,CEIX
2018-06-15,42.23
2018-06-18,41.849998
2018-06-19,40.84
2018-06-20,41.119999
2018-06-21,41.080002
2018-06-22,41.830002
2018-06-25,40.369999
2018-06-26,41.650002
2018-06-27,37.610001000000004
2018-06-28,38.349998
2018-06-29,38.349998
2018-07-02,38.299999
2018-07-03,39.07
2018-07-05,39.849998
2018-07-06,38.310001
2018-07-09,39.060001
2018-07-10,39.049999
2018-07-11,39.119999
2018-07-12,38.349998
2018-07-13,39.439999
2018-07-16,40.560001
2018-07-17,40.830002
2018-07-18,41.970001
2018-07-19,42.049999
2018-07-20,42.25
2018-07-23,41.389998999999996
2018-07-24,41.299999
2018-07-25,40.849998
2018-07-26,42.259997999999996
2018-07-27,40.970001
2018-07-30,40.470001
2018-07-31,41.630001
2018-08-01,41.580002
2018-08-02,46.380001
2018-08-03,44.759997999999996
2018-08-06,44.720001
2018-08-07,45.0
2018-08-08,44.349998
2018-08-09,43.709998999999996
2018-08-10,43.43
2018-08-13,43.07
2018-08-14,43.43
2018-08-15,41.580002
2018-08-16,41.759997999999996
2018-08-17,42.709998999999996
2018-08-20,42.970001
2018-08-21,42.5
2018-08-22,41.82
2018-08-23,41.59
2018-08-24,41.509997999999996
2018-08-27,42.139998999999996
2018-08-28,41.189999
2018-08-29,42.25
2018-08-30,41.900002
2018-08-31,42.900002
2018-09-04,43.5
2018-09-05,42.599998
2018-09-06,44.139998999999996
2018-09-07,43.990002000000004
2018-09-10,45.970001
2018-09-11,45.759997999999996
2018-09-12,47.02
2018-09-13,43.369999
2018-09-14,41.380001
2018-09-17,41.66
2018-09-18,41.93
2018-09-19,41.529999
2018-09-20,42.259997999999996
2018-09-21,41.68
2018-09-24,42.16
2018-09-25,42.27
2018-09-26,41.310001
2018-09-27,41.380001
2018-09-28,40.810001
2018-10-01,40.759997999999996
2018-10-02,40.939999
2018-10-03,39.830002
2018-10-04,39.549999
2018-10-05,39.740002000000004
2018-10-08,40.5
2018-10-09,40.650002
2018-10-10,38.75
2018-10-11,38.599998
2018-10-12,38.32
2018-10-15,39.02
2018-10-16,40.59
2018-10-17,40.459998999999996
2018-10-18,40.619999
2018-10-19,39.360001000000004
2018-10-22,39.639998999999996
2018-10-23,39.490002000000004
2018-10-24,36.880001
2018-10-25,38.82
2018-10-26,39.369999
2018-10-29,39.080002
2018-10-30,39.049999
2018-10-31,39.84
2018-11-01,37.639998999999996
2018-11-02,38.220001
2018-11-05,40.02
2018-11-06,40.919998
2018-11-07,40.290001000000004
2018-11-08,40.400002
2018-11-09,41.02
2018-11-12,40.32
2018-11-13,41.32
2018-11-14,40.540001000000004
2018-11-15,38.580002
2018-11-16,38.209998999999996
2018-11-19,36.880001
2018-11-20,35.43
2018-11-21,35.860001000000004
2018-11-23,35.049999
2018-11-26,34.209998999999996
2018-11-27,34.360001000000004
2018-11-28,34.950001
2018-11-29,34.549999
2018-11-30,34.360001000000004
2018-12-03,35.220001
2018-12-04,33.669998
2018-12-06,33.16
2018-12-07,32.669998
2018-12-10,32.150002
2018-12-11,32.990002000000004
2018-12-12,32.93
2018-12-13,33.200001
2018-12-14,32.560001
2018-12-17,31.82
2018-12-18,33.119999
2018-12-19,31.91
2018-12-20,31.65
2018-12-21,29.780001000000002
2018-12-24,29.65
2018-12-26,31.389999
2018-12-27,31.110001
2018-12-28,31.6
2018-12-31,31.709999
2019-01-02,32.360001000000004
2019-01-03,31.49
2019-01-04,32.759997999999996
2019-01-07,32.439999
2019-01-08,32.650002
2019-01-09,32.57
2019-01-10,32.630001
2019-01-11,33.16
2019-01-14,32.389998999999996
2019-01-15,31.950001
2019-01-16,32.759997999999996
2019-01-17,34.029999
2019-01-18,34.09
2019-01-22,33.880001
2019-01-23,34.830002
2019-01-24,33.830002
2019-01-25,34.700001
2019-01-28,34.57
2019-01-29,34.209998999999996
2019-01-30,35.07
2019-01-31,35.529999
2019-02-01,34.849998
2019-02-04,35.299999
2019-02-05,35.32
2019-02-06,34.720001
2019-02-07,34.34
2019-02-08,33.23
2019-02-11,34.490002000000004
2019-02-12,34.240002000000004
2019-02-13,35.369999
2019-02-14,35.849998
2019-02-15,36.049999
2019-02-19,36.439999
2019-02-20,37.080002
2019-02-21,37.400002
2019-02-22,37.240002000000004
2019-02-25,36.970001
2019-02-26,37.259997999999996
2019-02-27,38.32
2019-02-28,37.950001
2019-03-01,38.369999
2019-03-04,37.610001000000004
2019-03-05,37.41
2019-03-06,35.490002000000004
2019-03-07,34.27
2019-03-08,33.669998
2019-03-11,35.16
2019-03-12,36.150002
2019-03-13,36.41
2019-03-14,36.75
2019-03-15,37.380001
2019-03-18,37.57
2019-03-19,37.59
2019-03-20,36.970001
2019-03-21,36.389998999999996
2019-03-22,35.220001
2019-03-25,34.209998999999996
2019-03-26,34.060001
2019-03-27,33.259997999999996
2019-03-28,33.849998
2019-03-29,34.220001
2019-04-01,34.18
2019-04-02,33.279999
2019-04-03,32.59
2019-04-04,33.279999
2019-04-05,33.459998999999996
2019-04-08,33.52
2019-04-09,33.43
2019-04-10,34.049999
2019-04-11,33.73
2019-04-12,34.099998
2019-04-15,33.720001
2019-04-16,34.380001
2019-04-17,33.639998999999996
2019-04-18,33.23
2019-04-22,33.830002
2019-04-23,34.349998
2019-04-24,34.349998
2019-04-25,33.34
2019-04-26,34.080002
2019-04-29,33.869999
2019-04-30,33.900002
2019-05-01,32.689999
2019-05-02,31.82
2019-05-03,32.919998
2019-05-06,33.18
2019-05-07,31.889999
2019-05-08,31.15
2019-05-09,30.66
2019-05-10,31.620001000000002
2019-05-13,29.700001
2019-05-14,29.959999
2019-05-15,29.92
2019-05-16,29.98
2019-05-17,28.969998999999998
2019-05-20,28.74
2019-05-21,29.0
2019-05-22,28.15
2019-05-23,27.32
2019-05-24,27.24
2019-05-28,27.120001000000002
2019-05-29,26.76
2019-05-30,26.4
2019-05-31,26.219998999999998
2019-06-03,26.690001000000002
2019-06-04,27.440001000000002
2019-06-05,26.440001000000002
2019-06-06,26.41
2019-06-07,26.610001
2019-06-10,26.5
2019-06-11,26.889999
2019-06-12,25.84
2019-06-13,25.530001000000002
2019-06-14,25.1
2019-06-17,25.42
2019-06-18,26.049999
2019-06-19,26.389999
2019-06-20,26.68
2019-06-21,27.27
2019-06-24,26.4
2019-06-25,25.219998999999998
2019-06-26,25.549999
2019-06-27,26.049999
2019-06-28,26.610001
2019-07-01,26.700001
2019-07-02,25.42
2019-07-03,25.700001
2019-07-05,25.940001000000002
2019-07-08,25.82
2019-07-09,25.58
2019-07-10,25.559998999999998
2019-07-11,25.190001000000002
2019-07-12,25.309998999999998
2019-07-15,24.530001000000002
2019-07-16,24.43
2019-07-17,24.299999
2019-07-18,23.280001000000002
2019-07-19,23.620001000000002
2019-07-22,23.15
2019-07-23,22.99
2019-07-24,23.33
2019-07-25,22.370001000000002
2019-07-26,22.33
2019-07-29,21.790001
2019-07-30,21.969998999999998
2019-07-31,21.49
2019-08-01,20.639999
2019-08-02,20.17
2019-08-05,19.129998999999998
2019-08-06,18.75
2019-08-07,18.17
2019-08-08,18.139999
2019-08-09,17.780001000000002
2019-08-12,17.389999
2019-08-13,17.290001
2019-08-14,16.9
2019-08-15,16.639999
2019-08-16,17.25
2019-08-19,18.049999
2019-08-20,17.860001
2019-08-21,17.639999
2019-08-22,17.059998999999998
2019-08-23,16.42
2019-08-26,16.58
2019-08-27,16.15
2019-08-28,16.379998999999998
2019-08-29,16.719998999999998
2019-08-30,16.76
2019-09-03,16.35
2019-09-04,16.67
2019-09-05,16.6
2019-09-06,16.58
2019-09-09,17.48
2019-09-10,18.52
2019-09-11,18.389999
2019-09-12,17.42
2019-09-13,17.25
2019-09-16,17.440001000000002
2019-09-17,17.440001000000002
2019-09-18,16.9
2019-09-19,16.709999
2019-09-20,16.379998999999998
2019-09-23,16.469998999999998
2019-09-24,15.54
2019-09-25,15.91
2019-09-26,15.73
2019-09-27,15.49
2019-09-30,15.63
2019-10-01,14.57
2019-10-02,14.53
2019-10-03,14.67
2019-10-04,14.66
2019-10-07,14.38
2019-10-08,14.02
2019-10-09,14.38
2019-10-10,14.74
2019-10-11,15.44
2019-10-14,15.32
2019-10-15,15.38
2019-10-16,15.37
2019-10-17,15.02
2019-10-18,14.3
2019-10-21,14.5
2019-10-22,14.65
2019-10-23,15.0
2019-10-24,14.64
2019-10-25,14.5
2019-10-28,14.55
2019-10-29,14.01
2019-10-30,13.54
2019-10-31,13.23
2019-11-01,13.49
2019-11-04,13.93
2019-11-05,13.63
2019-11-06,12.99
2019-11-07,13.28
2019-11-08,13.25
2019-11-11,12.71
2019-11-12,12.26
2019-11-13,12.0
2019-11-14,11.82
2019-11-15,12.26
2019-11-18,12.1
2019-11-19,12.09
2019-11-20,11.94
2019-11-21,12.22
2019-11-22,12.66
2019-11-25,13.23
2019-11-26,13.15
2019-11-27,13.18
2019-11-29,12.76
2019-12-02,12.6
2019-12-03,12.71
2019-12-04,12.73
2019-12-05,12.79
2019-12-06,13.11
2019-12-09,13.34
2019-12-10,13.36
2019-12-11,13.36
2019-12-12,14.2
2019-12-13,13.6
2019-12-16,14.63
2019-12-17,14.63
2019-12-18,14.85
2019-12-19,14.52
2019-12-20,14.58
2019-12-23,14.75
2019-12-24,14.83
2019-12-26,14.87
2019-12-27,14.84
2019-12-30,14.47
2019-12-31,14.51
2020-01-02,14.67
2020-01-03,14.48
2020-01-06,13.93
2020-01-07,13.5
2020-01-08,12.42
2020-01-09,12.0
2020-01-10,11.56
2020-01-13,11.68
2020-01-14,11.94
2020-01-15,11.82
2020-01-16,11.48
2020-01-17,11.1
2020-01-21,10.41
2020-01-22,10.0
2020-01-23,9.84
2020-01-24,9.57
2020-01-27,8.95
2020-01-28,8.59
2020-01-29,8.48
2020-01-30,8.47
2020-01-31,8.13
2020-02-03,8.12
2020-02-04,8.16
2020-02-05,10.33
2020-02-06,9.72
2020-02-07,9.39
2020-02-10,9.58
2020-02-11,7.85
2020-02-12,6.98
2020-02-13,7.6
2020-02-14,7.04
2020-02-18,6.21
2020-02-19,6.37
2020-02-20,6.04
2020-02-21,5.88
2020-02-24,6.09
2020-02-25,5.95
2020-02-26,5.55
2020-02-27,5.59
2020-02-28,5.69
2020-03-02,5.01
2020-03-03,5.47
2020-03-04,6.09
2020-03-05,6.33
2020-03-06,6.31
2020-03-09,5.67
2020-03-10,5.61
2020-03-11,5.32
2020-03-12,4.48
2020-03-13,5.47
2020-03-16,5.52
2020-03-17,8.28
2020-03-18,7.27
2020-03-19,7.42
2020-03-20,6.39
2020-03-23,4.41
2020-03-24,4.81
2020-03-25,4.28
2020-03-26,4.32
2020-03-27,4.26
2020-03-30,3.77
2020-03-31,3.69
2020-04-01,3.85
2020-04-02,4.07
2020-04-03,4.42
2020-04-06,4.56
2020-04-07,3.96
2020-04-08,4.3
2020-04-09,5.49
2020-04-13,5.71
2020-04-14,5.98
2020-04-15,5.44
2020-04-16,4.87
2020-04-17,5.23
2020-04-20,5.16
2020-04-21,5.35
2020-04-22,5.8
2020-04-23,5.02
2020-04-24,4.76
2020-04-27,4.98
2020-04-28,5.62
2020-04-29,6.0
2020-04-30,7.59
2020-05-01,6.91
2020-05-04,7.07
2020-05-05,6.64
2020-05-06,6.15
2020-05-07,5.87
2020-05-08,7.18
