Date,AVA
1984-08-30,8.5625
1984-08-31,8.5625
1984-09-04,8.625
1984-09-05,8.4375
1984-09-06,8.25
1984-09-07,8.25
1984-09-10,8.4375
1984-09-11,8.4375
1984-09-12,8.4375
1984-09-13,8.4375
1984-09-14,8.625
1984-09-17,8.6875
1984-09-18,8.75
1984-09-19,8.9375
1984-09-20,9.125
1984-09-21,9.0
1984-09-24,8.9375
1984-09-25,9.0
1984-09-26,9.0625
1984-09-27,9.0625
1984-09-28,9.25
1984-10-01,9.25
1984-10-02,9.25
1984-10-03,9.1875
1984-10-04,9.1875
1984-10-05,9.1875
1984-10-08,9.1875
1984-10-09,9.1875
1984-10-10,9.1875
1984-10-11,9.125
1984-10-12,9.25
1984-10-15,9.125
1984-10-16,9.1875
1984-10-17,9.0625
1984-10-18,9.1875
1984-10-19,9.1875
1984-10-22,9.25
1984-10-23,9.1875
1984-10-24,9.3125
1984-10-25,9.125
1984-10-26,9.0625
1984-10-29,9.0
1984-10-30,9.125
1984-10-31,9.1875
1984-11-01,9.25
1984-11-02,9.25
1984-11-05,9.375
1984-11-06,9.3125
1984-11-07,9.375
1984-11-08,9.375
1984-11-09,9.5
1984-11-12,9.625
1984-11-13,9.4375
1984-11-14,9.4375
1984-11-15,9.4375
1984-11-16,9.4375
1984-11-19,8.875
1984-11-20,8.9375
1984-11-21,8.8125
1984-11-23,8.9375
1984-11-26,8.875
1984-11-27,9.0625
1984-11-28,9.0625
1984-11-29,9.125
1984-11-30,9.125
1984-12-03,9.125
1984-12-04,9.25
1984-12-05,9.125
1984-12-06,9.125
1984-12-07,9.125
1984-12-10,9.125
1984-12-11,9.125
1984-12-12,9.0
1984-12-13,9.0625
1984-12-14,9.0625
1984-12-17,9.125
1984-12-18,9.1875
1984-12-19,9.3125
1984-12-20,9.25
1984-12-21,9.1875
1984-12-24,9.3125
1984-12-26,9.25
1984-12-27,9.25
1984-12-28,9.3125
1984-12-31,9.25
1985-01-02,9.25
1985-01-03,9.4375
1985-01-04,9.5
1985-01-07,9.5
1985-01-08,9.4375
1985-01-09,9.4375
1985-01-10,9.375
1985-01-11,9.5
1985-01-14,9.4375
1985-01-15,9.5
1985-01-16,9.5
1985-01-17,9.5625
1985-01-18,9.5625
1985-01-21,9.5625
1985-01-22,9.6875
1985-01-23,9.875
1985-01-24,10.0625
1985-01-25,10.0
1985-01-28,10.125
1985-01-29,10.0625
1985-01-30,10.0625
1985-01-31,10.0625
1985-02-01,10.0625
1985-02-04,10.0625
1985-02-05,10.0
1985-02-06,10.0
1985-02-07,10.1875
1985-02-08,10.1875
1985-02-11,10.25
1985-02-12,10.25
1985-02-13,10.3125
1985-02-14,10.3125
1985-02-15,10.25
1985-02-19,9.9375
1985-02-20,9.9375
1985-02-21,9.625
1985-02-22,9.6875
1985-02-25,9.625
1985-02-26,9.6875
1985-02-27,9.625
1985-02-28,9.75
1985-03-01,9.75
1985-03-04,9.6875
1985-03-05,9.75
1985-03-06,9.8125
1985-03-07,9.8125
1985-03-08,9.8125
1985-03-11,9.875
1985-03-12,10.0
1985-03-13,10.0625
1985-03-14,10.125
1985-03-15,10.125
1985-03-18,10.0
1985-03-19,10.125
1985-03-20,10.125
1985-03-21,10.125
1985-03-22,10.0625
1985-03-25,10.0625
1985-03-26,10.0625
1985-03-27,10.125
1985-03-28,10.125
1985-03-29,10.1875
1985-04-01,10.3125
1985-04-02,10.3125
1985-04-03,10.5
1985-04-04,10.5
1985-04-08,10.5
1985-04-09,10.5
1985-04-10,10.5
1985-04-11,10.625
1985-04-12,10.625
1985-04-15,10.625
1985-04-16,10.6875
1985-04-17,10.6875
1985-04-18,10.5625
1985-04-19,10.625
1985-04-22,10.5625
1985-04-23,10.5625
1985-04-24,10.5625
1985-04-25,10.625
1985-04-26,10.625
1985-04-29,10.5625
1985-04-30,10.375
1985-05-01,10.5
1985-05-02,10.625
1985-05-03,10.6875
1985-05-06,10.6875
1985-05-07,10.6875
1985-05-08,10.75
1985-05-09,10.75
1985-05-10,10.8125
1985-05-13,10.9375
1985-05-14,11.0625
1985-05-15,11.4375
1985-05-16,11.1875
1985-05-17,11.3125
1985-05-20,11.25
1985-05-21,11.25
1985-05-22,11.0625
1985-05-23,10.875
1985-05-24,11.0625
1985-05-28,11.125
1985-05-29,11.0
1985-05-30,11.125
1985-05-31,11.1875
1985-06-03,11.375
1985-06-04,11.625
1985-06-05,11.5625
1985-06-06,11.4375
1985-06-07,11.4375
1985-06-10,11.5625
1985-06-11,11.5625
1985-06-12,11.5625
1985-06-13,11.625
1985-06-14,11.625
1985-06-17,11.6875
1985-06-18,11.8125
1985-06-19,12.0625
1985-06-20,11.9375
1985-06-21,11.8125
1985-06-24,11.8125
1985-06-25,11.6875
1985-06-26,11.875
1985-06-27,12.0
1985-06-28,11.9375
1985-07-01,11.9375
1985-07-02,11.875
1985-07-03,11.8125
1985-07-05,12.0
1985-07-08,11.875
1985-07-09,11.8125
1985-07-10,12.0
1985-07-11,11.9375
1985-07-12,12.0
1985-07-15,12.0625
1985-07-16,12.125
1985-07-17,12.0625
1985-07-18,12.125
1985-07-19,12.1875
1985-07-22,11.9375
1985-07-23,11.0625
1985-07-24,11.25
1985-07-25,11.375
1985-07-26,11.5
1985-07-29,11.375
1985-07-30,11.25
1985-07-31,11.4375
1985-08-01,11.5
1985-08-02,11.5
1985-08-05,11.5
1985-08-06,11.375
1985-08-07,11.25
1985-08-08,11.4375
1985-08-09,11.4375
1985-08-12,11.4375
1985-08-13,11.5
1985-08-14,11.5
1985-08-15,11.5
1985-08-16,11.1875
1985-08-19,11.1875
1985-08-20,11.125
1985-08-21,11.1875
1985-08-22,11.0625
1985-08-23,11.0625
1985-08-26,11.125
1985-08-27,11.0625
1985-08-28,11.0
1985-08-29,10.9375
1985-08-30,10.875
1985-09-03,10.875
1985-09-04,10.875
1985-09-05,11.0
1985-09-06,11.0
1985-09-09,11.0625
1985-09-10,10.875
1985-09-11,10.8125
1985-09-12,10.5
1985-09-13,10.75
1985-09-16,10.6875
1985-09-17,10.75
1985-09-18,10.6875
1985-09-19,10.6875
1985-09-20,10.75
1985-09-23,10.75
1985-09-24,10.6875
1985-09-25,10.6875
1985-09-26,10.6875
1985-09-30,10.75
1985-10-01,10.75
1985-10-02,10.75
1985-10-03,10.875
1985-10-04,10.8125
1985-10-07,10.75
1985-10-08,10.75
1985-10-09,10.75
1985-10-10,10.75
1985-10-11,10.75
1985-10-14,10.75
1985-10-15,10.875
1985-10-16,10.8125
1985-10-17,10.875
1985-10-18,11.0
1985-10-21,10.9375
1985-10-22,11.125
1985-10-23,11.125
1985-10-24,11.25
1985-10-25,11.25
1985-10-28,11.1875
1985-10-29,11.125
1985-10-30,11.1875
1985-10-31,11.25
1985-11-01,11.3125
1985-11-04,11.375
1985-11-05,11.4375
1985-11-06,11.5
1985-11-07,11.5
1985-11-08,11.5
1985-11-11,11.5625
1985-11-12,11.625
1985-11-13,11.625
1985-11-14,11.6875
1985-11-15,11.875
1985-11-18,11.3125
1985-11-19,11.3125
1985-11-20,11.25
1985-11-21,11.3125
1985-11-22,11.3125
1985-11-25,11.375
1985-11-26,11.4375
1985-11-27,11.375
1985-11-29,11.4375
1985-12-02,11.375
1985-12-03,11.4375
1985-12-04,11.4375
1985-12-05,11.5
1985-12-06,11.5
1985-12-09,11.4375
1985-12-10,11.5
1985-12-11,11.5625
1985-12-12,11.9375
1985-12-13,12.25
1985-12-16,12.125
1985-12-17,12.1875
1985-12-18,12.125
1985-12-19,12.25
1985-12-20,12.4375
1985-12-23,12.3125
1985-12-24,12.3125
1985-12-26,12.3125
1985-12-27,12.4375
1985-12-30,12.5
1985-12-31,12.5
1986-01-02,12.375
1986-01-03,12.375
1986-01-06,12.25
1986-01-07,12.4375
1986-01-08,12.375
1986-01-09,12.25
1986-01-10,12.25
1986-01-13,12.1875
1986-01-14,12.5
1986-01-15,12.4375
1986-01-16,12.375
1986-01-17,12.3125
1986-01-20,12.375
1986-01-21,12.3125
1986-01-22,12.4375
1986-01-23,12.4375
1986-01-24,12.5
1986-01-27,12.5
1986-01-28,12.6875
1986-01-29,12.6875
1986-01-30,12.6875
1986-01-31,12.75
1986-02-03,13.0625
1986-02-04,13.125
1986-02-05,13.375
1986-02-06,13.4375
1986-02-07,13.4375
1986-02-10,13.375
1986-02-11,13.4375
1986-02-12,13.5
1986-02-13,13.5
1986-02-14,13.625
1986-02-18,13.375
1986-02-19,13.375
1986-02-20,13.3125
1986-02-21,13.375
1986-02-24,13.3125
1986-02-25,13.1875
1986-02-26,13.25
1986-02-27,13.5
1986-02-28,13.625
1986-03-03,13.625
1986-03-04,14.0
1986-03-05,14.125
1986-03-06,14.0625
1986-03-07,14.4375
1986-03-10,14.1875
1986-03-11,14.0
1986-03-12,14.0625
1986-03-13,13.9375
1986-03-14,13.75
1986-03-17,13.5
1986-03-18,13.75
1986-03-19,13.625
1986-03-20,13.625
1986-03-21,14.0
1986-03-24,13.8125
1986-03-25,13.8125
1986-03-26,13.8125
1986-03-27,13.9375
1986-03-31,14.0
1986-04-01,14.25
1986-04-02,14.3125
1986-04-03,14.25
1986-04-04,14.25
1986-04-07,14.1875
1986-04-08,14.3125
1986-04-09,14.5
1986-04-10,14.4375
1986-04-11,14.5
1986-04-14,14.625
1986-04-15,14.75
1986-04-16,15.0
1986-04-17,15.3125
1986-04-18,15.375
1986-04-21,15.4375
1986-04-22,15.3125
1986-04-23,15.125
1986-04-24,14.75
1986-04-25,14.625
1986-04-28,14.6875
1986-04-29,14.3125
1986-04-30,14.0625
1986-05-01,14.0625
1986-05-02,14.4375
1986-05-05,14.4375
1986-05-06,14.625
1986-05-07,14.6875
1986-05-08,14.625
1986-05-09,14.625
1986-05-12,14.625
1986-05-13,14.625
1986-05-14,14.75
1986-05-15,14.75
1986-05-16,14.375
1986-05-19,14.3125
1986-05-20,14.3125
1986-05-21,14.375
1986-05-22,14.0625
1986-05-23,14.1875
1986-05-27,14.1875
1986-05-28,14.25
1986-05-29,14.3125
1986-05-30,14.3125
1986-06-02,14.375
1986-06-03,14.4375
1986-06-04,14.3125
1986-06-05,14.3125
1986-06-06,14.3125
1986-06-09,14.25
1986-06-10,14.0625
1986-06-11,13.75
1986-06-12,13.625
1986-06-13,13.875
1986-06-16,13.875
1986-06-17,14.375
1986-06-18,14.5
1986-06-19,14.3125
1986-06-20,14.125
1986-06-23,14.375
1986-06-24,14.5
1986-06-25,14.625
1986-06-26,14.625
1986-06-27,14.8125
1986-06-30,15.0
1986-07-01,15.25
1986-07-02,15.5
1986-07-03,15.25
1986-07-07,15.0
1986-07-08,15.125
1986-07-09,15.0
1986-07-10,15.0
1986-07-11,15.1875
1986-07-14,15.3125
1986-07-15,15.8125
1986-07-16,15.625
1986-07-17,15.0
1986-07-18,14.8125
1986-07-21,14.8125
1986-07-22,14.9375
1986-07-23,15.0
1986-07-24,15.0
1986-07-25,15.0625
1986-07-28,14.875
1986-07-29,14.8125
1986-07-30,14.6875
1986-07-31,14.6875
1986-08-01,14.8125
1986-08-04,14.75
1986-08-05,14.4375
1986-08-06,14.25
1986-08-07,14.1875
1986-08-08,14.3125
1986-08-11,14.625
1986-08-12,14.6875
1986-08-13,14.875
1986-08-14,15.0
1986-08-15,15.25
1986-08-18,14.875
1986-08-19,15.0
1986-08-20,15.125
1986-08-21,15.5625
1986-08-22,15.5625
1986-08-25,15.3125
1986-08-26,15.3125
1986-08-27,15.375
1986-08-28,15.3125
1986-08-29,15.25
1986-09-02,15.0625
1986-09-03,15.125
1986-09-04,15.25
1986-09-05,15.25
1986-09-08,15.125
1986-09-09,14.75
1986-09-10,14.875
1986-09-11,15.0
1986-09-12,14.625
1986-09-15,14.3125
1986-09-16,14.3125
1986-09-17,14.1875
1986-09-18,14.3125
1986-09-19,14.125
1986-09-22,14.25
1986-09-23,14.125
1986-09-24,14.0
1986-09-25,13.9375
1986-09-26,13.875
1986-09-29,13.625
1986-09-30,13.75
1986-10-01,13.875
1986-10-02,13.8125
1986-10-03,13.9375
1986-10-06,13.8125
1986-10-07,13.875
1986-10-08,13.8125
1986-10-09,13.75
1986-10-10,13.5625
1986-10-13,13.5
1986-10-14,13.5625
1986-10-15,13.6875
1986-10-16,13.75
1986-10-17,13.75
1986-10-20,13.6875
1986-10-21,13.375
1986-10-22,13.1875
1986-10-23,13.4375
1986-10-24,13.25
1986-10-27,13.3125
1986-10-28,13.3125
1986-10-29,13.5625
1986-10-30,14.125
1986-10-31,14.0625
1986-11-03,14.125
1986-11-04,14.3125
1986-11-05,14.1875
1986-11-06,14.0
1986-11-07,13.6875
1986-11-10,13.75
1986-11-11,14.0625
1986-11-12,14.125
1986-11-13,14.0625
1986-11-14,13.875
1986-11-17,13.625
1986-11-18,13.3125
1986-11-19,13.5
1986-11-20,13.625
1986-11-21,13.8125
1986-11-24,13.8125
1986-11-25,13.75
1986-11-26,13.6875
1986-11-28,13.625
1986-12-01,13.5
1986-12-02,13.3125
1986-12-03,13.375
1986-12-04,13.5625
1986-12-05,13.5625
1986-12-08,13.375
1986-12-09,13.4375
1986-12-10,13.25
1986-12-11,13.1875
1986-12-12,12.8125
1986-12-15,12.8125
1986-12-16,12.875
1986-12-17,12.6875
1986-12-18,12.6875
1986-12-19,12.75
1986-12-22,12.625
1986-12-23,12.5
1986-12-24,12.75
1986-12-26,12.8125
1986-12-29,12.9375
1986-12-30,12.625
1986-12-31,12.625
1987-01-02,12.75
1987-01-05,13.4375
1987-01-06,13.5
1987-01-07,13.8125
1987-01-08,14.0
1987-01-09,14.0
1987-01-12,14.0
1987-01-13,13.6875
1987-01-14,13.875
1987-01-15,14.0
1987-01-16,14.0625
1987-01-19,14.0
1987-01-20,13.875
1987-01-21,13.875
1987-01-22,14.0
1987-01-23,14.0625
1987-01-26,14.125
1987-01-27,14.125
1987-01-28,14.25
1987-01-29,14.3125
1987-01-30,14.375
1987-02-02,14.625
1987-02-03,14.875
1987-02-04,14.9375
1987-02-05,15.0
1987-02-06,15.0
1987-02-09,15.0
1987-02-10,14.875
1987-02-11,14.9375
1987-02-12,15.0
1987-02-13,15.0
1987-02-17,14.75
1987-02-18,14.75
1987-02-19,14.875
1987-02-20,14.9375
1987-02-23,14.875
1987-02-24,14.875
1987-02-25,14.6875
1987-02-26,14.625
1987-02-27,14.6875
1987-03-02,14.75
1987-03-03,14.8125
1987-03-04,14.75
1987-03-05,14.75
1987-03-06,14.75
1987-03-09,14.6875
1987-03-10,14.75
1987-03-11,14.8125
1987-03-12,14.9375
1987-03-13,15.0
1987-03-16,15.0
1987-03-17,14.9375
1987-03-18,14.9375
1987-03-19,14.75
1987-03-20,14.875
1987-03-23,14.8125
1987-03-24,14.875
1987-03-25,14.875
1987-03-26,14.9375
1987-03-27,14.875
1987-03-30,14.625
1987-03-31,14.6875
1987-04-01,14.4375
1987-04-02,14.25
1987-04-03,14.25
1987-04-06,14.375
1987-04-07,14.375
1987-04-08,14.0625
1987-04-09,13.9375
1987-04-10,13.75
1987-04-13,13.6875
1987-04-14,13.4375
1987-04-15,13.875
1987-04-16,14.4375
1987-04-20,14.125
1987-04-21,14.125
1987-04-22,14.125
1987-04-23,14.125
1987-04-24,14.25
1987-04-27,13.875
1987-04-28,13.8125
1987-04-29,13.75
1987-04-30,13.5
1987-05-01,13.4375
1987-05-04,13.25
1987-05-05,13.3125
1987-05-06,13.5625
1987-05-07,13.625
1987-05-08,13.5625
1987-05-11,13.5625
1987-05-12,13.5
1987-05-13,13.5
1987-05-14,13.5
1987-05-15,13.4375
1987-05-18,13.125
1987-05-19,13.0625
1987-05-20,13.0625
1987-05-21,13.0625
1987-05-22,13.0625
1987-05-26,13.0
1987-05-27,13.0
1987-05-28,12.9375
1987-05-29,12.75
1987-06-01,12.9375
1987-06-02,13.125
1987-06-03,13.1875
1987-06-04,13.1875
1987-06-05,13.1875
1987-06-08,13.25
1987-06-09,13.25
1987-06-10,13.4375
1987-06-11,13.375
1987-06-12,13.3125
1987-06-15,13.375
1987-06-16,13.375
1987-06-17,13.25
1987-06-18,13.3125
1987-06-19,13.625
1987-06-22,13.6875
1987-06-23,13.75
1987-06-24,13.75
1987-06-25,13.75
1987-06-26,13.6875
1987-06-29,13.625
1987-06-30,13.625
1987-07-01,13.625
1987-07-02,13.625
1987-07-06,13.4375
1987-07-07,13.5625
1987-07-08,13.5
1987-07-09,13.4375
1987-07-10,13.375
1987-07-13,13.375
1987-07-14,13.4375
1987-07-15,13.4375
1987-07-16,13.4375
1987-07-17,13.5
1987-07-20,13.4375
1987-07-21,13.3125
1987-07-22,12.9375
1987-07-23,12.75
1987-07-24,12.875
1987-07-27,13.1875
1987-07-28,13.125
1987-07-29,13.3125
1987-07-30,13.3125
1987-07-31,13.4375
1987-08-03,13.5
1987-08-04,13.6875
1987-08-05,13.5625
1987-08-06,13.75
1987-08-07,13.625
1987-08-10,13.75
1987-08-11,13.9375
1987-08-12,14.0625
1987-08-13,14.0
1987-08-14,14.25
1987-08-17,14.0
1987-08-18,13.9375
1987-08-19,13.875
1987-08-20,14.0
1987-08-21,14.25
1987-08-24,14.1875
1987-08-25,14.125
1987-08-26,14.1875
1987-08-27,14.0
1987-08-28,13.9375
1987-08-31,14.0
1987-09-01,13.8125
1987-09-02,13.75
1987-09-03,13.8125
1987-09-04,13.5625
1987-09-08,13.375
1987-09-09,13.5
1987-09-10,13.5625
1987-09-11,13.5625
1987-09-14,13.625
1987-09-15,13.75
1987-09-16,13.625
1987-09-17,13.5
1987-09-18,13.1875
1987-09-21,13.25
1987-09-22,13.25
1987-09-23,13.3125
1987-09-24,13.375
1987-09-25,13.25
1987-09-28,13.375
1987-09-29,13.1875
1987-09-30,13.3125
1987-10-01,13.3125
1987-10-02,13.3125
1987-10-05,13.1875
1987-10-06,12.9375
1987-10-07,13.0
1987-10-08,12.9375
1987-10-09,13.0625
1987-10-12,13.0
1987-10-13,13.0
1987-10-14,12.9375
1987-10-15,12.9375
1987-10-16,12.75
1987-10-19,11.25
1987-10-20,12.1875
1987-10-21,12.5625
1987-10-22,11.9375
1987-10-23,12.125
1987-10-26,11.8125
1987-10-27,11.875
1987-10-28,11.8125
1987-10-29,11.8125
1987-10-30,12.1875
1987-11-02,11.9375
1987-11-03,11.9375
1987-11-04,11.875
1987-11-05,12.1875
1987-11-06,12.125
1987-11-09,12.1875
1987-11-10,12.1875
1987-11-11,12.1875
1987-11-12,12.125
1987-11-13,12.25
1987-11-16,12.0
1987-11-17,11.9375
1987-11-18,12.0
1987-11-19,11.875
1987-11-20,11.9375
1987-11-23,11.75
1987-11-24,11.75
1987-11-25,11.5625
1987-11-27,11.5
1987-11-30,11.5
1987-12-01,11.5
1987-12-02,11.375
1987-12-03,11.375
1987-12-04,11.125
1987-12-07,11.125
1987-12-08,11.25
1987-12-09,11.375
1987-12-10,11.5625
1987-12-11,11.625
1987-12-14,11.5625
1987-12-15,11.75
1987-12-16,11.9375
1987-12-17,12.0
1987-12-18,12.5
1987-12-21,12.25
1987-12-22,11.8125
1987-12-23,12.0
1987-12-24,11.8125
1987-12-28,11.9375
1987-12-29,11.8125
1987-12-30,11.875
1987-12-31,11.6875
1988-01-04,12.0
1988-01-05,11.9375
1988-01-06,12.0
1988-01-07,12.0
1988-01-08,11.875
1988-01-11,11.8125
1988-01-12,12.0
1988-01-13,12.125
1988-01-14,12.0625
1988-01-15,12.375
1988-01-18,12.5625
1988-01-19,12.8125
1988-01-20,12.4375
1988-01-21,12.6875
1988-01-22,12.75
1988-01-25,12.9375
1988-01-26,12.875
1988-01-27,13.0625
1988-01-28,13.3125
1988-01-29,13.25
1988-02-01,13.1875
1988-02-02,13.125
1988-02-03,13.5
1988-02-04,13.625
1988-02-05,13.75
1988-02-08,13.625
1988-02-09,13.8125
1988-02-10,13.875
1988-02-11,13.75
1988-02-12,13.6875
1988-02-16,13.3125
1988-02-17,13.5
1988-02-18,13.5
1988-02-19,13.375
1988-02-22,13.3125
1988-02-23,13.375
1988-02-24,13.4375
1988-02-25,13.0625
1988-02-26,13.25
1988-02-29,13.375
1988-03-01,13.1875
1988-03-02,13.0
1988-03-03,13.0
1988-03-04,13.125
1988-03-07,12.9375
1988-03-08,12.9375
1988-03-09,12.9375
1988-03-10,12.9375
1988-03-11,13.0625
1988-03-14,13.0
1988-03-15,12.9375
1988-03-16,13.0
1988-03-17,13.0
1988-03-18,12.875
1988-03-21,12.625
1988-03-22,12.6875
1988-03-23,12.6875
1988-03-24,12.625
1988-03-25,12.5625
1988-03-28,12.75
1988-03-29,12.75
1988-03-30,12.5
1988-03-31,12.25
1988-04-04,12.375
1988-04-05,12.3125
1988-04-06,12.75
1988-04-07,12.875
1988-04-08,12.9375
1988-04-11,12.8125
1988-04-12,12.875
1988-04-13,13.125
1988-04-14,12.8125
1988-04-15,13.0
1988-04-18,12.875
1988-04-19,12.9375
1988-04-20,12.875
1988-04-21,12.9375
1988-04-22,12.875
1988-04-25,13.0625
1988-04-26,13.125
1988-04-27,13.1875
1988-04-28,13.0625
1988-04-29,13.0
1988-05-02,13.0
1988-05-03,13.0
1988-05-04,13.0625
1988-05-05,13.125
1988-05-06,13.1875
1988-05-09,13.125
1988-05-10,13.125
1988-05-11,13.1875
1988-05-12,13.3125
1988-05-13,13.25
1988-05-16,13.3125
1988-05-17,13.375
1988-05-18,12.8125
1988-05-19,12.8125
1988-05-20,13.125
1988-05-23,12.9375
1988-05-24,12.9375
1988-05-25,13.4375
1988-05-26,13.125
1988-05-27,13.1875
1988-05-31,13.25
1988-06-01,13.5
1988-06-02,13.5
1988-06-03,13.5625
1988-06-06,13.4375
1988-06-07,13.5
1988-06-08,13.5
1988-06-09,13.5625
1988-06-10,13.75
1988-06-13,13.6875
1988-06-14,13.875
1988-06-15,13.9375
1988-06-16,13.9375
1988-06-17,14.0
1988-06-20,13.75
1988-06-21,13.5625
1988-06-22,13.4375
1988-06-23,13.5625
1988-06-24,13.75
1988-06-27,13.625
1988-06-28,13.5
1988-06-29,13.625
1988-06-30,13.75
1988-07-01,13.875
1988-07-05,13.875
1988-07-06,13.8125
1988-07-07,13.75
1988-07-08,13.6875
1988-07-11,13.625
1988-07-12,13.6875
1988-07-13,13.875
1988-07-14,13.875
1988-07-15,13.875
1988-07-18,13.75
1988-07-19,13.6875
1988-07-20,13.625
1988-07-21,13.625
1988-07-22,13.5625
1988-07-25,13.5
1988-07-26,13.375
1988-07-27,13.3125
1988-07-28,13.4375
1988-07-29,13.5
1988-08-01,13.625
1988-08-02,13.625
1988-08-03,13.625
1988-08-04,13.875
1988-08-05,13.6875
1988-08-08,13.5625
1988-08-09,13.5
1988-08-10,13.3125
1988-08-11,13.5
1988-08-12,13.375
1988-08-15,13.4375
1988-08-16,13.0625
1988-08-17,13.25
1988-08-18,13.1875
1988-08-19,13.1875
1988-08-22,13.0625
1988-08-23,12.9375
1988-08-24,13.0625
1988-08-25,13.0
1988-08-26,13.0
1988-08-29,13.1875
1988-08-30,13.1875
1988-08-31,13.0625
1988-09-01,13.125
1988-09-02,13.125
1988-09-06,13.1875
1988-09-07,13.1875
1988-09-08,13.4375
1988-09-09,13.5
1988-09-12,13.5625
1988-09-13,13.75
1988-09-14,13.6875
1988-09-15,13.6875
1988-09-16,13.6875
1988-09-19,13.5625
1988-09-20,13.8125
1988-09-21,13.6875
1988-09-22,13.625
1988-09-23,13.5
1988-09-26,13.5
1988-09-27,13.625
1988-09-28,13.625
1988-09-29,13.6875
1988-09-30,13.625
1988-10-03,13.625
1988-10-04,13.5625
1988-10-05,13.625
1988-10-06,13.75
1988-10-07,13.6875
1988-10-10,13.8125
1988-10-11,13.6875
1988-10-12,13.5
1988-10-13,13.375
1988-10-14,13.625
1988-10-17,13.8125
1988-10-18,13.6875
1988-10-19,13.6875
1988-10-20,13.6875
1988-10-21,13.625
1988-10-24,13.75
1988-10-25,13.625
1988-10-26,13.625
1988-10-27,13.625
1988-10-28,13.625
1988-10-31,13.8125
1988-11-01,13.8125
1988-11-02,14.0
1988-11-03,13.8125
1988-11-04,13.875
1988-11-07,14.0
1988-11-08,14.0625
1988-11-09,14.125
1988-11-10,14.125
1988-11-11,14.0
1988-11-14,14.0625
1988-11-15,14.0625
1988-11-16,13.625
1988-11-17,13.5
1988-11-18,13.5625
1988-11-21,13.5
1988-11-22,13.5
1988-11-23,13.4375
1988-11-25,13.375
1988-11-28,13.3125
1988-11-29,13.375
1988-11-30,13.375
1988-12-01,13.5
1988-12-02,13.5
1988-12-05,13.5625
1988-12-06,13.5625
1988-12-07,13.5625
1988-12-08,13.6875
1988-12-09,13.75
1988-12-12,14.0
1988-12-13,13.9375
1988-12-14,13.8125
1988-12-15,13.8125
1988-12-16,13.875
1988-12-19,13.8125
1988-12-20,13.6875
1988-12-21,13.6875
1988-12-22,13.75
1988-12-23,13.8125
1988-12-27,13.8125
1988-12-28,13.875
1988-12-29,13.9375
1988-12-30,13.75
1989-01-03,13.5625
1989-01-04,13.6875
1989-01-05,13.6875
1989-01-06,13.6875
1989-01-09,13.8125
1989-01-10,13.8125
1989-01-11,13.75
1989-01-12,13.9375
1989-01-13,13.8125
1989-01-16,13.875
1989-01-17,13.75
1989-01-18,13.75
1989-01-19,13.75
1989-01-20,13.8125
1989-01-23,13.75
1989-01-24,13.75
1989-01-25,13.875
1989-01-26,13.875
1989-01-27,13.75
1989-01-30,13.6875
1989-01-31,13.625
1989-02-01,13.4375
1989-02-02,13.5
1989-02-03,13.5
1989-02-06,13.5
1989-02-07,13.5
1989-02-08,13.5
1989-02-09,13.5
1989-02-10,13.5
1989-02-13,13.5
1989-02-14,13.5625
1989-02-15,13.75
1989-02-16,13.5
1989-02-17,13.5625
1989-02-21,13.4375
1989-02-22,13.25
1989-02-23,13.375
1989-02-24,13.1875
1989-02-27,13.0625
1989-02-28,13.125
1989-03-01,13.25
1989-03-02,13.1875
1989-03-03,13.0625
1989-03-06,13.0625
1989-03-07,13.0625
1989-03-08,13.1875
1989-03-09,13.3125
1989-03-10,13.3125
1989-03-13,13.3125
1989-03-14,13.375
1989-03-15,13.375
1989-03-16,13.375
1989-03-17,13.375
1989-03-20,13.3125
1989-03-21,13.125
1989-03-22,13.1875
1989-03-23,13.0625
1989-03-27,13.1875
1989-03-28,13.0625
1989-03-29,13.0625
1989-03-30,13.125
1989-03-31,13.1875
1989-04-03,13.1875
1989-04-04,13.1875
1989-04-05,13.25
1989-04-06,13.25
1989-04-07,13.75
1989-04-10,13.3125
1989-04-11,13.375
1989-04-12,13.3125
1989-04-13,13.1875
1989-04-14,13.375
1989-04-17,13.5
1989-04-18,13.5
1989-04-19,13.5
1989-04-20,13.5625
1989-04-21,13.625
1989-04-24,13.5625
1989-04-25,13.625
1989-04-26,13.625
1989-04-27,13.75
1989-04-28,13.6875
1989-05-01,13.625
1989-05-02,13.625
1989-05-03,13.6875
1989-05-04,13.6875
1989-05-05,13.6875
1989-05-08,13.6875
1989-05-09,13.75
1989-05-10,13.8125
1989-05-11,13.75
1989-05-12,13.9375
1989-05-15,14.0
1989-05-16,13.8125
1989-05-17,13.8125
1989-05-18,13.875
1989-05-19,13.8125
1989-05-22,13.9375
1989-05-23,13.875
1989-05-24,14.0
1989-05-25,14.25
1989-05-26,14.3125
1989-05-30,14.5
1989-05-31,14.375
1989-06-01,14.25
1989-06-02,14.3125
1989-06-05,14.6875
1989-06-06,14.625
1989-06-07,14.5
1989-06-08,14.6875
1989-06-09,14.5625
1989-06-12,14.5625
1989-06-13,14.5
1989-06-14,14.5625
1989-06-15,14.5625
1989-06-16,14.625
1989-06-19,14.75
1989-06-20,14.75
1989-06-21,14.5625
1989-06-22,14.5
1989-06-23,14.625
1989-06-26,14.6875
1989-06-27,14.6875
1989-06-28,14.625
