Date,VEON
2001-05-03,1.013333
2001-05-04,1.046667
2001-05-07,1.046667
2001-05-08,1.064667
2001-05-09,1.043333
2001-05-10,0.966
2001-05-11,0.993333
2001-05-14,1.003333
2001-05-15,1.0
2001-05-16,1.066667
2001-05-17,1.033333
2001-05-18,1.016667
2001-05-21,1.012
2001-05-22,1.016667
2001-05-23,1.0
2001-05-24,0.993333
2001-05-25,1.0
2001-05-29,1.003333
2001-05-30,1.146667
2001-05-31,1.151333
2001-06-01,1.22
2001-06-04,1.223333
2001-06-05,1.221333
2001-06-06,1.173333
2001-06-07,1.157333
2001-06-08,1.15
2001-06-11,1.143333
2001-06-12,1.12
2001-06-13,1.163333
2001-06-14,1.136667
2001-06-15,1.134
2001-06-18,1.101333
2001-06-19,1.104667
2001-06-20,1.08
2001-06-21,1.113333
2001-06-22,1.113333
2001-06-25,1.056667
2001-06-26,1.066667
2001-06-27,1.072
2001-06-28,1.075333
2001-06-29,1.094
2001-07-02,1.094667
2001-07-03,1.067333
2001-07-05,1.03
2001-07-06,1.012
2001-07-09,1.016
2001-07-10,1.01
2001-07-11,0.946667
2001-07-12,0.986
2001-07-13,1.06
2001-07-16,1.054667
2001-07-17,1.053333
2001-07-18,1.02
2001-07-19,1.023333
2001-07-20,1.046667
2001-07-23,1.046667
2001-07-24,1.02
2001-07-25,1.006667
2001-07-26,1.008667
2001-07-27,0.956667
2001-07-30,0.966667
2001-07-31,0.983333
2001-08-01,1.002667
2001-08-02,1.013333
2001-08-03,1.020667
2001-08-06,1.0
2001-08-07,1.006
2001-08-08,1.010667
2001-08-09,1.013333
2001-08-10,1.032
2001-08-13,1.014667
2001-08-14,1.030667
2001-08-15,1.03
2001-08-16,1.013333
2001-08-17,1.003333
2001-08-20,1.038
2001-08-21,1.08
2001-08-22,1.196
2001-08-23,1.2
2001-08-24,1.209333
2001-08-27,1.316667
2001-08-28,1.204
2001-08-29,1.196667
2001-08-30,1.174
2001-08-31,1.167333
2001-09-04,1.185333
2001-09-05,1.214667
2001-09-06,1.174667
2001-09-07,1.172
2001-09-10,1.12
2001-09-17,1.066
2001-09-18,1.054667
2001-09-19,1.064667
2001-09-20,1.04
2001-09-21,1.061333
2001-09-24,1.063333
2001-09-25,1.083333
2001-09-26,1.059333
2001-09-27,1.076
2001-09-28,1.094667
2001-10-01,1.06
2001-10-02,1.074667
2001-10-03,1.0933329999999999
2001-10-04,1.096667
2001-10-05,1.094
2001-10-08,1.08
2001-10-09,1.106667
2001-10-10,1.203333
2001-10-11,1.199333
2001-10-12,1.211333
2001-10-15,1.246667
2001-10-16,1.250667
2001-10-17,1.25
2001-10-18,1.273333
2001-10-19,1.276667
2001-10-22,1.274667
2001-10-23,1.257333
2001-10-24,1.246667
2001-10-25,1.25
2001-10-26,1.306667
2001-10-29,1.352
2001-10-30,1.326667
2001-10-31,1.32
2001-11-01,1.334667
2001-11-02,1.318
2001-11-05,1.340667
2001-11-06,1.374667
2001-11-07,1.45
2001-11-08,1.562
2001-11-09,1.636667
2001-11-12,1.71
2001-11-13,1.75
2001-11-14,1.558667
2001-11-15,1.456667
2001-11-16,1.431333
2001-11-19,1.574667
2001-11-20,1.7153330000000002
2001-11-21,1.6433330000000002
2001-11-23,1.8653330000000001
2001-11-26,1.79
2001-11-27,1.6553330000000002
2001-11-28,1.586667
2001-11-29,1.6533330000000002
2001-11-30,1.706667
2001-12-03,1.72
2001-12-04,1.7766669999999998
2001-12-05,1.8566669999999998
2001-12-06,1.8066669999999998
2001-12-07,1.7333330000000002
2001-12-10,1.7113330000000002
2001-12-11,1.682
2001-12-12,1.633333
2001-12-13,1.556667
2001-12-14,1.52
2001-12-17,1.586667
2001-12-18,1.5933329999999999
2001-12-19,1.5933329999999999
2001-12-20,1.656667
2001-12-21,1.656667
2001-12-24,1.6613330000000002
2001-12-26,1.7266669999999997
2001-12-27,1.7433330000000002
2001-12-28,1.7446669999999997
2001-12-31,1.7366669999999997
2002-01-02,1.77
2002-01-03,1.798
2002-01-04,1.8633330000000001
2002-01-07,1.8906669999999999
2002-01-08,1.837333
2002-01-09,1.7866669999999998
2002-01-10,1.83
2002-01-11,1.968
2002-01-14,1.8833330000000001
2002-01-15,1.84
2002-01-16,1.8666669999999999
2002-01-17,1.936
2002-01-18,1.912667
2002-01-22,1.916667
2002-01-23,2.0333330000000003
2002-01-24,2.06
2002-01-25,2.056
2002-01-28,1.9933330000000002
2002-01-29,1.98
2002-01-30,1.98
2002-01-31,2.06
2002-02-01,1.9853330000000002
2002-02-04,1.908
2002-02-05,1.8986669999999999
2002-02-06,1.8266669999999998
2002-02-07,1.8
2002-02-08,1.8426669999999998
2002-02-11,1.93
2002-02-12,1.9
2002-02-13,1.89
2002-02-14,1.8833330000000001
2002-02-15,1.8533330000000001
2002-02-19,1.8286669999999998
2002-02-20,1.9
2002-02-21,1.94
2002-02-22,2.014
2002-02-25,2.035333
2002-02-26,2.016667
2002-02-27,1.98
2002-02-28,1.9726669999999997
2002-03-01,2.07
2002-03-04,2.134667
2002-03-05,2.16
2002-03-06,2.253333
2002-03-07,2.233333
2002-03-08,2.2
2002-03-11,2.1606669999999997
2002-03-12,2.1333330000000004
2002-03-13,2.119333
2002-03-14,2.143333
2002-03-15,2.1526669999999997
2002-03-18,2.173333
2002-03-19,2.198667
2002-03-20,2.02
2002-03-21,2.106
2002-03-22,2.079333
2002-03-25,2.04
2002-03-26,2.015333
2002-03-27,2.046667
2002-03-28,2.1453330000000004
2002-04-01,2.0966669999999996
2002-04-02,2.106667
2002-04-03,2.083333
2002-04-04,2.1
2002-04-05,2.114667
2002-04-08,2.0933330000000003
2002-04-09,2.0333330000000003
2002-04-10,1.9873330000000002
2002-04-11,1.8406669999999998
2002-04-12,1.89
2002-04-15,1.85
2002-04-16,1.8386669999999998
2002-04-17,1.9133330000000002
2002-04-18,1.934667
2002-04-19,1.9133330000000002
2002-04-22,1.7533330000000003
2002-04-23,1.7533330000000003
2002-04-24,1.7266669999999997
2002-04-25,1.6833330000000002
2002-04-26,1.6433330000000002
2002-04-29,1.606667
2002-04-30,1.58
2002-05-01,1.489333
2002-05-02,1.533333
2002-05-03,1.608
2002-05-06,1.631333
2002-05-07,1.6393330000000002
2002-05-08,1.64
2002-05-09,1.622667
2002-05-10,1.560667
2002-05-13,1.604
2002-05-14,1.67
2002-05-15,1.7033330000000002
2002-05-16,1.75
2002-05-17,1.79
2002-05-20,1.686667
2002-05-21,1.71
2002-05-22,1.7673330000000003
2002-05-23,1.872
2002-05-24,1.8733330000000001
2002-05-28,1.8266669999999998
2002-05-29,1.7866669999999998
2002-05-30,1.8486669999999998
2002-05-31,1.912667
2002-06-03,1.84
2002-06-04,1.8366669999999998
2002-06-05,1.8706669999999999
2002-06-06,1.78
2002-06-07,1.8
2002-06-10,1.8533330000000001
2002-06-11,1.8846669999999999
2002-06-12,1.906667
2002-06-13,1.8846669999999999
2002-06-14,1.85
2002-06-17,1.8766669999999999
2002-06-18,1.8386669999999998
2002-06-19,1.79
2002-06-20,1.666667
2002-06-21,1.686667
2002-06-24,1.636667
2002-06-25,1.608
2002-06-26,1.613333
2002-06-27,1.67
2002-06-28,1.6973330000000002
2002-07-01,1.6733330000000002
2002-07-02,1.627333
2002-07-03,1.6473330000000002
2002-07-05,1.75
2002-07-08,1.7533330000000003
2002-07-09,1.73
2002-07-10,1.7
2002-07-11,1.8186669999999998
2002-07-12,1.7886669999999998
2002-07-15,1.74
2002-07-16,1.7253330000000002
2002-07-17,1.7666669999999998
2002-07-18,1.7293330000000002
2002-07-19,1.67
2002-07-22,1.572667
2002-07-23,1.508
2002-07-24,1.536667
2002-07-25,1.433333
2002-07-26,1.421333
2002-07-29,1.502
2002-07-30,1.516667
2002-07-31,1.534
2002-08-01,1.504
2002-08-02,1.51
2002-08-05,1.460667
2002-08-06,1.526667
2002-08-07,1.546667
2002-08-08,1.601333
2002-08-09,1.614
2002-08-12,1.599333
2002-08-13,1.611333
2002-08-14,1.67
2002-08-15,1.674667
2002-08-16,1.702667
2002-08-19,1.7013330000000002
2002-08-20,1.7366669999999997
2002-08-21,1.782
2002-08-22,1.74
2002-08-23,1.692
2002-08-26,1.682667
2002-08-27,1.6633330000000002
2002-08-28,1.548667
2002-08-29,1.601333
2002-08-30,1.57
2002-09-03,1.576
2002-09-04,1.616667
2002-09-05,1.583333
2002-09-06,1.614
2002-09-09,1.6
2002-09-10,1.67
2002-09-11,1.72
2002-09-12,1.6853330000000002
2002-09-13,1.7013330000000002
2002-09-16,1.6833330000000002
2002-09-17,1.676667
2002-09-18,1.660667
2002-09-19,1.5933329999999999
2002-09-20,1.656667
2002-09-23,1.598667
2002-09-24,1.570667
2002-09-25,1.65
2002-09-26,1.66
2002-09-27,1.638
2002-09-30,1.579333
2002-10-01,1.6433330000000002
2002-10-02,1.6873330000000002
2002-10-03,1.732
2002-10-04,1.676667
2002-10-07,1.636667
2002-10-08,1.6993330000000002
2002-10-09,1.608667
2002-10-10,1.656667
2002-10-11,1.686667
2002-10-14,1.664667
2002-10-15,1.786
2002-10-16,1.772
2002-10-17,1.81
2002-10-18,1.7986669999999998
2002-10-21,1.802
2002-10-22,1.8
2002-10-23,1.7866669999999998
2002-10-24,1.766
2002-10-25,1.8
2002-10-28,1.793333
2002-10-29,1.792
2002-10-30,1.8566669999999998
2002-10-31,1.88
2002-11-01,1.9
2002-11-04,1.9613330000000002
2002-11-05,1.930667
2002-11-06,1.942
2002-11-07,1.9413330000000002
2002-11-08,1.9533330000000002
2002-11-11,1.910667
2002-11-12,1.9933330000000002
2002-11-13,1.9766669999999997
2002-11-14,1.9893330000000002
2002-11-15,2.0
2002-11-18,2.0966669999999996
2002-11-19,2.0
2002-11-20,2.0133330000000003
2002-11-21,2.3033330000000003
2002-11-22,2.288
2002-11-25,2.388667
2002-11-26,2.333333
2002-11-27,2.3666669999999996
2002-11-29,2.3346669999999996
2002-12-02,2.41
2002-12-03,2.3273330000000003
2002-12-04,2.266667
2002-12-05,2.278667
2002-12-06,2.26
2002-12-09,2.193333
2002-12-10,2.198667
2002-12-11,2.1333330000000004
2002-12-12,2.1333330000000004
2002-12-13,2.1333330000000004
2002-12-16,2.2206669999999997
2002-12-17,2.26
2002-12-18,2.16
2002-12-19,2.174
2002-12-20,2.2
2002-12-23,2.213333
2002-12-24,2.2
2002-12-26,2.201333
2002-12-27,2.173333
2002-12-30,2.106667
2002-12-31,2.134
2003-01-02,2.193333
2003-01-03,2.2566669999999998
2003-01-06,2.34
2003-01-07,2.368
2003-01-08,2.36
2003-01-09,2.5173330000000003
2003-01-10,2.3746669999999996
2003-01-13,2.402
2003-01-14,2.4226669999999997
2003-01-15,2.402
2003-01-16,2.373333
2003-01-17,2.236
2003-01-21,2.126667
2003-01-22,2.148
2003-01-23,2.1486669999999997
2003-01-24,2.083333
2003-01-27,2.1
2003-01-28,2.13
2003-01-29,2.12
2003-01-30,2.1333330000000004
2003-01-31,2.124
2003-02-03,2.102
2003-02-04,2.143333
2003-02-05,2.1413330000000004
2003-02-06,2.14
2003-02-07,2.1333330000000004
2003-02-10,2.124
2003-02-11,2.166667
2003-02-12,2.244
2003-02-13,2.266667
2003-02-14,2.278
2003-02-18,2.2473330000000002
2003-02-19,2.248
2003-02-20,2.2633330000000003
2003-02-21,2.358
2003-02-24,2.3513330000000003
2003-02-25,2.3873330000000004
2003-02-26,2.393333
2003-02-27,2.439333
2003-02-28,2.4906669999999997
2003-03-03,2.562667
2003-03-04,2.5
2003-03-05,2.524
2003-03-06,2.516667
2003-03-07,2.4973330000000002
2003-03-10,2.416667
2003-03-11,2.36
2003-03-12,2.338
2003-03-13,2.453333
2003-03-14,2.437333
2003-03-17,2.503333
2003-03-18,2.472667
2003-03-19,2.4986669999999997
2003-03-20,2.512667
2003-03-21,2.6253330000000004
2003-03-24,2.45
2003-03-25,2.483333
2003-03-26,2.52
2003-03-27,2.28
2003-03-28,2.314
2003-03-31,2.3
2003-04-01,2.362
2003-04-02,2.35
2003-04-03,2.321333
2003-04-04,2.364667
2003-04-07,2.421333
2003-04-08,2.456
2003-04-09,2.515333
2003-04-10,2.433333
2003-04-11,2.464
2003-04-14,2.5266669999999998
2003-04-15,2.4733330000000002
2003-04-16,2.5
2003-04-17,2.511333
2003-04-21,2.56
2003-04-22,2.584
2003-04-23,2.548
2003-04-24,2.594
2003-04-25,2.627333
2003-04-28,2.7433330000000002
2003-04-29,2.706667
2003-04-30,2.6573330000000004
2003-05-01,2.668
2003-05-02,2.7166669999999997
2003-05-05,2.761333
2003-05-06,2.705333
2003-05-07,2.6646669999999997
2003-05-08,2.62
2003-05-09,2.678667
2003-05-12,2.793333
2003-05-13,2.8746669999999996
2003-05-14,2.8586669999999996
2003-05-15,2.8906669999999997
2003-05-16,2.833333
2003-05-19,2.766667
2003-05-20,2.718667
2003-05-21,2.670667
2003-05-22,2.753333
2003-05-23,2.8666669999999996
2003-05-27,2.949333
2003-05-28,2.914
2003-05-29,2.983333
2003-05-30,3.0
2003-06-02,3.01
2003-06-03,2.933333
2003-06-04,2.876667
2003-06-05,2.9033330000000004
2003-06-06,2.94
2003-06-09,2.832
2003-06-10,2.788667
2003-06-11,2.874
2003-06-12,2.928
2003-06-13,2.928667
2003-06-16,2.9786669999999997
2003-06-17,3.020667
2003-06-18,3.0846669999999996
2003-06-19,3.02
2003-06-20,2.9973330000000002
2003-06-23,2.885333
2003-06-24,2.957333
2003-06-25,3.058667
2003-06-26,3.106667
2003-06-27,3.1166669999999996
2003-06-30,3.096
2003-07-01,3.0613330000000003
2003-07-02,3.185333
2003-07-03,3.147333
2003-07-07,3.182
2003-07-08,3.2646669999999998
2003-07-09,3.177333
2003-07-10,3.08
2003-07-11,3.068
2003-07-14,3.106667
2003-07-15,3.193333
2003-07-16,2.988
2003-07-17,2.7166669999999997
2003-07-18,2.828
2003-07-21,2.9
2003-07-22,2.94
2003-07-23,2.942
2003-07-24,3.0053330000000003
2003-07-25,3.038667
2003-07-28,3.044667
2003-07-29,2.9853330000000002
2003-07-30,2.918
2003-07-31,2.984667
2003-08-01,3.007333
2003-08-04,2.953333
2003-08-05,3.048667
2003-08-06,3.082667
2003-08-07,3.095333
2003-08-08,3.068
2003-08-11,3.1333330000000004
2003-08-12,3.1606669999999997
2003-08-13,3.1766669999999997
2003-08-14,3.3
2003-08-15,3.316667
2003-08-18,3.44
2003-08-19,3.432
2003-08-20,3.428
2003-08-21,3.526
2003-08-22,3.516667
2003-08-25,3.532667
2003-08-26,3.56
2003-08-27,3.663333
2003-08-28,3.6326669999999996
2003-08-29,3.594
2003-09-02,3.698667
2003-09-03,3.802667
2003-09-04,3.726667
2003-09-05,3.689333
2003-09-08,3.72
2003-09-09,3.6333330000000004
2003-09-10,3.5333330000000003
2003-09-11,3.672
2003-09-12,3.666667
2003-09-15,3.782
2003-09-16,3.853333
2003-09-17,3.793333
2003-09-18,3.9153330000000004
2003-09-19,3.932
2003-09-22,3.92
2003-09-23,4.04
2003-09-24,4.147333000000001
2003-09-25,4.085333
2003-09-26,4.074
2003-09-29,4.217333
2003-09-30,4.057333
2003-10-01,4.192667
2003-10-02,4.313333999999999
2003-10-03,4.4246669999999995
2003-10-06,4.566667
2003-10-07,4.586666999999999
2003-10-08,4.546667
2003-10-09,4.466667
2003-10-10,4.462667
2003-10-13,4.546667
2003-10-14,4.606667
2003-10-15,4.606667
2003-10-16,4.654667
2003-10-17,4.576667
2003-10-20,4.4953330000000005
2003-10-21,4.410666
2003-10-22,4.183333
2003-10-23,4.27
2003-10-24,4.436666000000001
2003-10-27,4.383333
2003-10-28,4.533333
2003-10-29,4.3413330000000006
2003-10-30,4.141333
2003-10-31,4.34
2003-11-03,4.453333
2003-11-04,4.38
2003-11-05,4.303333
2003-11-06,4.413333000000001
2003-11-07,4.400666999999999
2003-11-10,4.536667
2003-11-11,4.402667
2003-11-12,4.383333
2003-11-13,4.466
2003-11-14,4.340667
2003-11-17,4.24
2003-11-18,4.077333
2003-11-19,3.923333
2003-11-20,4.150666999999999
2003-11-21,4.11
2003-11-24,4.366667
2003-11-25,4.426
2003-11-26,4.514
2003-11-28,4.632
2003-12-01,4.670667
2003-12-02,4.639333000000001
2003-12-03,4.589334
2003-12-04,4.528
2003-12-05,4.536
2003-12-08,4.566667
2003-12-09,4.576667
2003-12-10,4.392
2003-12-11,4.44
2003-12-12,4.318
2003-12-15,4.313333999999999
2003-12-16,4.213333
2003-12-17,4.34
2003-12-18,4.366667
2003-12-19,4.386667
2003-12-22,4.433333
2003-12-23,4.48
2003-12-24,4.486667
2003-12-26,4.51
2003-12-29,4.513333
2003-12-30,4.613333
2003-12-31,4.9
2004-01-02,4.943333
2004-01-05,5.266667
2004-01-06,5.155334
2004-01-07,5.186
2004-01-08,5.216667
2004-01-09,5.208667
2004-01-12,5.214
2004-01-13,5.063333999999999
2004-01-14,4.733333
2004-01-15,4.696667
2004-01-16,4.741333
2004-01-20,4.930666
2004-01-21,5.026667
2004-01-22,5.064
2004-01-23,5.200667
2004-01-26,5.146667
2004-01-27,5.198
2004-01-28,5.12
2004-01-29,5.056667
2004-01-30,5.026
2004-02-02,5.03
2004-02-03,5.128667
2004-02-04,4.813333999999999
2004-02-05,4.767334
2004-02-06,4.851333
2004-02-09,4.873333000000001
2004-02-10,4.798666000000001
2004-02-11,4.866667
2004-02-12,5.0
2004-02-13,5.034667
2004-02-17,5.436666000000001
2004-02-18,5.55
2004-02-19,5.5193330000000005
2004-02-20,5.468
2004-02-23,5.403333
2004-02-24,5.48
2004-02-25,5.48
2004-02-26,5.558667
2004-02-27,5.659333
2004-03-01,5.912
2004-03-02,5.786667
2004-03-03,5.781333
2004-03-04,5.926667
2004-03-05,6.038
2004-03-08,6.111333
2004-03-09,6.286667
2004-03-10,6.066667
2004-03-11,5.904667
2004-03-12,5.893333
2004-03-15,5.668667
2004-03-16,5.889333000000001
2004-03-17,6.047333
2004-03-18,6.033333
2004-03-19,6.163333000000001
2004-03-22,5.921333
2004-03-23,5.906
2004-03-24,5.895333
2004-03-25,6.565333
2004-03-26,6.473333
2004-03-29,6.55
2004-03-30,6.643333
2004-03-31,6.9326669999999995
2004-04-01,6.866667
2004-04-02,6.92
2004-04-05,6.976666000000001
2004-04-06,6.9166669999999995
2004-04-07,7.000667
2004-04-08,7.130667
2004-04-12,7.253334
2004-04-13,6.91
2004-04-14,6.832667
2004-04-15,6.896667
2004-04-16,6.750667
2004-04-19,7.117333
2004-04-20,6.933333
2004-04-21,6.533333
2004-04-22,6.617333
2004-04-23,6.703333
2004-04-26,6.546667
2004-04-27,6.509333
2004-04-28,6.243333
2004-04-29,6.0193330000000005
2004-04-30,5.984
2004-05-03,5.715333
2004-05-04,6.498667
2004-05-05,6.338
2004-05-06,6.108667
2004-05-07,5.7853330000000005
2004-05-10,5.783333
2004-05-11,5.933333
2004-05-12,5.941333
2004-05-13,6.188667
2004-05-14,6.096667
2004-05-17,5.959333
2004-05-18,6.167333
2004-05-19,6.282667
2004-05-20,6.1986669999999995
2004-05-21,6.345333
2004-05-24,6.578
2004-05-25,6.643333
2004-05-26,6.647333000000001
2004-05-27,6.399333
2004-05-28,6.15
2004-06-01,6.2
2004-06-02,6.253334
2004-06-03,6.086666999999999
2004-06-04,6.138667
2004-06-07,6.418
2004-06-08,6.433333
2004-06-09,6.17
2004-06-10,6.2
2004-06-14,6.026
2004-06-15,6.041333
2004-06-16,5.9973339999999995
2004-06-17,6.386667
2004-06-18,6.426667
2004-06-21,6.466667
2004-06-22,6.374
2004-06-23,6.36
2004-06-24,6.331333
2004-06-25,6.34
2004-06-28,6.346667
2004-06-29,6.334667
2004-06-30,6.43
2004-07-01,6.110666999999999
2004-07-02,6.127333
2004-07-06,6.016667
2004-07-07,5.95
2004-07-08,5.866667
2004-07-09,5.81
2004-07-12,5.694667
2004-07-13,5.886667
2004-07-14,5.866667
2004-07-15,6.034
2004-07-16,6.002
2004-07-19,5.926667
2004-07-20,5.850667
2004-07-21,5.665333
2004-07-22,5.46
2004-07-23,5.572
2004-07-26,5.62
2004-07-27,5.753334
2004-07-28,5.803333
2004-07-29,5.768
2004-07-30,5.83
2004-08-02,5.956666
2004-08-03,5.764
2004-08-04,5.840667
2004-08-05,5.634
2004-08-06,5.710667
2004-08-09,5.613333
2004-08-10,5.6666669999999995
2004-08-11,5.55
2004-08-12,5.633333
2004-08-13,5.637333
2004-08-16,5.95
2004-08-17,6.253334
2004-08-18,6.186666000000001
2004-08-19,6.308
2004-08-20,6.376666999999999
2004-08-23,6.388667
2004-08-24,6.454667
2004-08-25,6.478
2004-08-26,6.347333
2004-08-27,6.363333
2004-08-30,6.376666999999999
2004-08-31,6.54
2004-09-01,6.773333999999999
2004-09-02,6.718667
2004-09-03,6.908
2004-09-07,7.053333
2004-09-08,6.966
2004-09-09,6.950667
2004-09-10,6.95
2004-09-13,7.250667
2004-09-14,7.116667
2004-09-15,7.003334
2004-09-16,6.868
2004-09-17,6.84
2004-09-20,6.816667
2004-09-21,6.933333
2004-09-22,6.85
2004-09-23,6.913333000000001
2004-09-24,6.949333
2004-09-27,6.897333000000001
2004-09-28,7.004
2004-09-29,7.056667
2004-09-30,7.253334
2004-10-01,7.649333
2004-10-04,7.67
2004-10-05,7.553333
2004-10-06,7.57
2004-10-07,7.56
2004-10-08,7.65
2004-10-11,7.683333
2004-10-12,7.451333999999999
2004-10-13,7.278666
2004-10-14,7.15
2004-10-15,7.266
2004-10-18,7.323333
2004-10-19,7.24
2004-10-20,7.0833330000000005
2004-10-21,7.273333999999999
2004-10-22,7.32
2004-10-25,7.071333
2004-10-26,7.248
2004-10-27,7.614
2004-10-28,7.433333
2004-10-29,7.6
2004-11-01,7.612
2004-11-02,7.792
2004-11-03,7.766667
2004-11-04,7.89
2004-11-05,7.860666999999999
2004-11-08,8.087334
2004-11-09,8.099333999999999
2004-11-10,7.913333000000001
2004-11-11,7.866667
2004-11-12,7.933333
2004-11-15,8.083333
2004-11-16,7.926667
2004-11-17,7.919333
2004-11-18,8.45
2004-11-19,8.156667
2004-11-22,8.2
2004-11-23,7.978
2004-11-24,8.022
2004-11-26,7.844
2004-11-29,7.706
2004-11-30,7.788
2004-12-01,7.674
2004-12-02,7.882
2004-12-03,7.764
2004-12-06,8.162
2004-12-07,7.696
2004-12-08,6.02
2004-12-09,5.42
2004-12-10,6.082
2004-12-13,6.11
2004-12-14,6.002
2004-12-15,6.158
2004-12-16,6.282
2004-12-17,5.876
2004-12-20,5.876
2004-12-21,6.13
2004-12-22,6.24
2004-12-23,6.302
2004-12-27,6.36
2004-12-28,6.3
2004-12-29,6.754
2004-12-30,7.156
2004-12-31,7.228
2005-01-03,6.956
2005-01-04,6.684
2005-01-05,6.746
2005-01-06,6.632
2005-01-07,6.524
2005-01-10,6.714
2005-01-11,6.56
2005-01-12,6.638
2005-01-13,6.646
2005-01-14,7.04
2005-01-18,6.802
2005-01-19,6.804
2005-01-20,6.694
2005-01-21,6.674
2005-01-24,6.652
2005-01-25,6.646
2005-01-26,6.722
2005-01-27,6.978
2005-01-28,7.188
2005-01-31,7.24
2005-02-01,7.444
2005-02-02,7.428
2005-02-03,7.228
2005-02-04,7.592
2005-02-07,7.412
2005-02-08,7.576
2005-02-09,7.47
2005-02-10,7.416
2005-02-11,7.436
2005-02-14,7.538
2005-02-15,7.496
2005-02-16,7.364
2005-02-17,7.32
2005-02-18,7.384
2005-02-22,7.262
2005-02-23,7.316
2005-02-24,7.734
2005-02-25,7.94
2005-02-28,8.02
2005-03-01,7.86
2005-03-02,7.742
2005-03-03,7.722
2005-03-04,7.792
2005-03-07,7.798
2005-03-08,7.766
2005-03-09,7.782
2005-03-10,7.676
2005-03-11,7.762
2005-03-14,7.496
2005-03-15,7.336
2005-03-16,7.126
2005-03-17,7.176
2005-03-18,7.17
2005-03-21,7.026
2005-03-22,7.068
2005-03-23,6.9
2005-03-24,7.074
2005-03-28,7.064
2005-03-29,6.944
2005-03-30,6.854
2005-03-31,6.884
2005-04-01,6.86
2005-04-04,6.888
2005-04-05,7.0
2005-04-06,7.214
2005-04-07,7.392
2005-04-08,7.482
2005-04-11,7.286
2005-04-12,7.236
2005-04-13,7.082
2005-04-14,7.116
2005-04-15,6.96
2005-04-18,6.846
2005-04-19,7.062
2005-04-20,6.862
2005-04-21,7.14
2005-04-22,6.968
2005-04-25,7.05
2005-04-26,7.042
2005-04-27,6.906
2005-04-28,6.55
2005-04-29,6.544
2005-05-02,6.52
2005-05-03,6.53
2005-05-04,6.71
2005-05-05,6.8
2005-05-06,6.806
2005-05-09,6.85
2005-05-10,6.686
2005-05-11,6.556
2005-05-12,6.576
2005-05-13,6.662
2005-05-16,6.6
2005-05-17,6.756
2005-05-18,6.888
2005-05-19,7.17
2005-05-20,7.208
2005-05-23,7.228
2005-05-24,7.272
2005-05-25,6.922
2005-05-26,7.14
2005-05-27,7.184
2005-05-31,7.408
2005-06-01,7.108
2005-06-02,6.92
2005-06-03,6.868
2005-06-06,6.75
2005-06-07,6.752
2005-06-08,6.708
2005-06-09,6.644
2005-06-10,6.648
2005-06-13,6.624
2005-06-14,6.694
2005-06-15,6.668
2005-06-16,6.57
2005-06-17,6.67
2005-06-20,6.692
2005-06-21,6.69
2005-06-22,6.766
2005-06-23,6.756
2005-06-24,6.644
2005-06-27,6.62
2005-06-28,6.71
2005-06-29,6.684
2005-06-30,6.806
2005-07-01,6.984
2005-07-05,7.202
2005-07-06,7.452
2005-07-07,7.42
2005-07-08,7.65
2005-07-11,7.576
2005-07-12,7.48
2005-07-13,7.512
2005-07-14,7.434
2005-07-15,7.41
2005-07-18,7.28
2005-07-19,7.31
2005-07-20,7.38
2005-07-21,7.542
2005-07-22,7.742
2005-07-25,7.656
2005-07-26,7.538
2005-07-27,7.64
2005-07-28,7.8
2005-07-29,7.676
2005-08-01,7.64
2005-08-02,7.752
2005-08-03,7.682
2005-08-04,7.738
2005-08-05,7.726
2005-08-08,7.648
2005-08-09,7.65
2005-08-10,7.9
2005-08-11,7.872
2005-08-12,7.768
2005-08-15,7.638
2005-08-16,7.692
2005-08-17,7.742
2005-08-18,7.954
2005-08-19,8.002
2005-08-22,8.06
2005-08-23,8.08
2005-08-24,8.03
2005-08-25,8.29
2005-08-26,8.32
2005-08-29,8.33
2005-08-30,8.3
2005-08-31,8.246
2005-09-01,8.27
2005-09-02,8.614
2005-09-06,8.608
2005-09-07,8.846
2005-09-08,8.944
2005-09-09,8.848
2005-09-12,8.89
2005-09-13,8.688
2005-09-14,8.778
2005-09-15,8.79
2005-09-16,8.77
2005-09-19,8.802
2005-09-20,8.716
2005-09-21,8.762
2005-09-22,8.79
2005-09-23,8.74
2005-09-26,8.846
2005-09-27,9.14
2005-09-28,9.064
2005-09-29,9.0
2005-09-30,8.888
2005-10-03,8.812
2005-10-04,8.756
2005-10-05,8.588
2005-10-06,8.2
2005-10-07,8.254
2005-10-10,8.256
2005-10-11,8.254
2005-10-12,8.036
2005-10-13,7.906
2005-10-14,7.736
2005-10-17,7.882
2005-10-18,7.798
2005-10-19,7.91
2005-10-20,7.64
2005-10-21,7.772
2005-10-24,7.908
2005-10-25,7.758
2005-10-26,7.88
2005-10-27,7.696
2005-10-28,7.95
2005-10-31,8.0
2005-11-01,8.048
2005-11-02,8.176
2005-11-03,8.44
2005-11-04,8.458
2005-11-07,8.432
2005-11-08,8.46
2005-11-09,8.45
2005-11-10,8.438
2005-11-11,8.42
2005-11-14,8.45
2005-11-15,8.36
2005-11-16,8.676
2005-11-17,8.814
2005-11-18,8.846
2005-11-21,9.028
2005-11-22,8.848
2005-11-23,8.7
2005-11-25,9.0
2005-11-28,9.002
2005-11-29,9.088
2005-11-30,9.066
2005-12-01,9.19
