Date,ALEX
2013-01-18,31.049999
2013-01-22,32.0
2013-01-23,32.060001
2013-01-24,32.360001000000004
2013-01-25,33.299999
2013-01-28,33.16
2013-01-29,33.389998999999996
2013-01-30,33.25
2013-01-31,33.599998
2013-02-01,33.68
2013-02-04,33.75
2013-02-05,34.639998999999996
2013-02-06,35.41
2013-02-07,35.080002
2013-02-08,35.220001
2013-02-11,34.549999
2013-02-12,35.009997999999996
2013-02-13,35.25
2013-02-14,35.139998999999996
2013-02-15,35.119999
2013-02-19,35.200001
2013-02-20,35.32
2013-02-21,34.59
2013-02-22,35.220001
2013-02-25,34.709998999999996
2013-02-26,35.209998999999996
2013-02-27,35.599998
2013-02-28,35.23
2013-03-01,35.459998999999996
2013-03-04,36.150002
2013-03-05,36.52
2013-03-06,36.220001
2013-03-07,36.52
2013-03-08,35.689999
2013-03-11,35.5
2013-03-12,35.490002000000004
2013-03-13,35.560001
2013-03-14,36.139998999999996
2013-03-15,35.799999
2013-03-18,35.509997999999996
2013-03-19,35.610001000000004
2013-03-20,35.830002
2013-03-21,35.5
2013-03-22,35.549999
2013-03-25,35.380001
2013-03-26,35.470001
2013-03-27,35.529999
2013-03-28,35.75
2013-04-01,35.380001
2013-04-02,34.540001000000004
2013-04-03,33.799999
2013-04-04,34.200001
2013-04-05,34.279999
2013-04-08,34.48
2013-04-09,34.419998
2013-04-10,34.990002000000004
2013-04-11,35.240002000000004
2013-04-12,35.700001
2013-04-15,33.970001
2013-04-16,34.209998999999996
2013-04-17,33.540001000000004
2013-04-18,33.580002
2013-04-19,33.68
2013-04-22,33.41
2013-04-23,33.540001000000004
2013-04-24,33.169998
2013-04-25,33.75
2013-04-26,33.610001000000004
2013-04-29,33.810001
2013-04-30,34.060001
2013-05-01,33.060001
2013-05-02,32.889998999999996
2013-05-03,33.290001000000004
2013-05-06,33.279999
2013-05-07,33.48
2013-05-08,33.310001
2013-05-09,34.009997999999996
2013-05-10,33.720001
2013-05-13,33.150002
2013-05-14,33.57
2013-05-15,33.93
2013-05-16,34.779999
2013-05-17,35.299999
2013-05-20,35.740002000000004
2013-05-21,36.130001
2013-05-22,36.349998
2013-05-23,35.529999
2013-05-24,35.470001
2013-05-28,35.060001
2013-05-29,34.849998
2013-05-30,35.290001000000004
2013-05-31,35.290001000000004
2013-06-03,35.77
2013-06-04,36.049999
2013-06-05,35.900002
2013-06-06,36.98
2013-06-07,35.540001000000004
2013-06-10,35.990002000000004
2013-06-11,35.130001
2013-06-12,35.07
2013-06-13,37.41
2013-06-14,36.93
2013-06-17,38.830002
2013-06-18,40.869999
2013-06-19,39.200001
2013-06-20,39.610001000000004
2013-06-21,39.84
2013-06-24,39.919998
2013-06-25,40.029999
2013-06-26,39.990002000000004
2013-06-27,39.990002000000004
2013-06-28,39.75
2013-07-01,40.299999
2013-07-02,40.0
2013-07-03,40.09
2013-07-05,40.98
2013-07-08,40.43
2013-07-09,40.689999
2013-07-10,40.59
2013-07-11,41.599998
2013-07-12,42.360001000000004
2013-07-15,42.5
2013-07-16,43.330002
2013-07-17,43.759997999999996
2013-07-18,45.919998
2013-07-19,45.459998999999996
2013-07-22,45.349998
2013-07-23,45.209998999999996
2013-07-24,43.869999
2013-07-25,43.98
2013-07-26,43.48
2013-07-29,43.299999
2013-07-30,44.189999
2013-07-31,44.290001000000004
2013-08-01,45.27
2013-08-02,44.23
2013-08-05,44.52
2013-08-06,43.419998
2013-08-07,42.59
2013-08-08,42.73
2013-08-09,41.959998999999996
2013-08-12,41.290001000000004
2013-08-13,39.98
2013-08-14,38.330002
2013-08-15,38.09
2013-08-16,38.0
2013-08-19,37.799999
2013-08-20,38.959998999999996
2013-08-21,38.639998999999996
2013-08-22,38.619999
2013-08-23,38.830002
2013-08-26,38.619999
2013-08-27,37.07
2013-08-28,37.369999
2013-08-29,37.27
2013-08-30,35.970001
2013-09-03,34.59
2013-09-04,35.599998
2013-09-05,34.849998
2013-09-06,35.16
2013-09-09,35.990002000000004
2013-09-10,36.509997999999996
2013-09-11,37.290001000000004
2013-09-12,37.810001
2013-09-13,37.68
2013-09-16,37.43
2013-09-17,38.32
2013-09-18,39.259997999999996
2013-09-19,38.580002
2013-09-20,37.59
2013-09-23,37.009997999999996
2013-09-24,36.759997999999996
2013-09-25,36.529999
2013-09-26,36.43
2013-09-27,35.720001
2013-09-30,36.02
2013-10-01,37.759997999999996
2013-10-02,37.610001000000004
2013-10-03,37.34
2013-10-04,37.950001
2013-10-07,37.869999
2013-10-08,37.869999
2013-10-09,38.040001000000004
2013-10-10,38.779999
2013-10-11,39.650002
2013-10-14,39.439999
2013-10-15,39.009997999999996
2013-10-16,39.139998999999996
2013-10-17,40.810001
2013-10-18,40.439999
2013-10-21,39.5
2013-10-22,40.040001000000004
2013-10-23,39.240002000000004
2013-10-24,39.400002
2013-10-25,38.810001
2013-10-28,38.98
2013-10-29,38.27
2013-10-30,37.810001
2013-10-31,37.0
2013-11-01,37.25
2013-11-04,37.869999
2013-11-05,36.799999
2013-11-06,36.580002
2013-11-07,36.049999
2013-11-08,36.48
2013-11-11,36.009997999999996
2013-11-12,36.09
2013-11-13,36.310001
2013-11-14,36.43
2013-11-15,36.529999
2013-11-18,36.419998
2013-11-19,37.310001
2013-11-20,37.810001
2013-11-21,37.720001
2013-11-22,37.52
2013-11-25,37.529999
2013-11-26,37.669998
2013-11-27,38.049999
2013-11-29,37.790001000000004
2013-12-02,37.639998999999996
2013-12-03,37.810001
2013-12-04,37.799999
2013-12-05,37.669998
2013-12-06,38.939999
2013-12-09,39.009997999999996
2013-12-10,38.5
2013-12-11,37.990002000000004
2013-12-12,37.869999
2013-12-13,37.869999
2013-12-16,39.990002000000004
2013-12-17,39.400002
2013-12-18,40.580002
2013-12-19,38.939999
2013-12-20,40.110001000000004
2013-12-23,40.009997999999996
2013-12-24,40.860001000000004
2013-12-26,40.490002000000004
2013-12-27,40.990002000000004
2013-12-30,41.07
2013-12-31,41.73
2014-01-02,41.509997999999996
2014-01-03,42.139998999999996
2014-01-06,42.259997999999996
2014-01-07,42.150002
2014-01-08,42.150002
2014-01-09,42.860001000000004
2014-01-10,42.450001
2014-01-13,41.34
2014-01-14,41.759997999999996
2014-01-15,41.740002000000004
2014-01-16,41.799999
2014-01-17,41.290001000000004
2014-01-21,40.950001
2014-01-22,41.259997999999996
2014-01-23,41.299999
2014-01-24,40.82
2014-01-27,40.09
2014-01-28,40.200001
2014-01-29,39.66
2014-01-30,39.25
2014-01-31,39.110001000000004
2014-02-03,37.740002000000004
2014-02-04,37.650002
2014-02-05,37.299999
2014-02-06,37.470001
2014-02-07,37.709998999999996
2014-02-10,37.66
2014-02-11,37.900002
2014-02-12,38.529999
2014-02-13,38.650002
2014-02-14,38.169998
2014-02-18,38.869999
2014-02-19,38.380001
2014-02-20,38.580002
2014-02-21,41.82
2014-02-24,41.810001
2014-02-25,40.77
2014-02-26,40.759997999999996
2014-02-27,40.959998999999996
2014-02-28,41.619999
2014-03-03,40.849998
2014-03-04,42.240002000000004
2014-03-05,41.849998
2014-03-06,40.919998
2014-03-07,41.25
2014-03-10,41.299999
2014-03-11,41.639998999999996
2014-03-12,42.189999
2014-03-13,42.189999
2014-03-14,42.799999
2014-03-17,42.880001
2014-03-18,43.900002
2014-03-19,44.029999
2014-03-20,44.119999
2014-03-21,44.240002000000004
2014-03-24,44.560001
2014-03-25,43.48
2014-03-26,42.279999
2014-03-27,42.32
2014-03-28,41.919998
2014-03-31,42.560001
2014-04-01,42.130001
2014-04-02,41.689999
2014-04-03,40.799999
2014-04-04,40.41
2014-04-07,40.18
2014-04-08,40.900002
2014-04-09,41.169998
2014-04-10,40.259997999999996
2014-04-11,40.0
2014-04-14,39.650002
2014-04-15,38.68
2014-04-16,38.790001000000004
2014-04-17,39.009997999999996
2014-04-21,38.98
2014-04-22,39.509997999999996
2014-04-23,38.669998
2014-04-24,38.939999
2014-04-25,38.41
2014-04-28,37.5
2014-04-29,37.52
2014-04-30,37.310001
2014-05-01,37.369999
2014-05-02,38.349998
2014-05-05,38.41
2014-05-06,37.52
2014-05-07,37.84
2014-05-08,38.299999
2014-05-09,37.990002000000004
2014-05-12,39.990002000000004
2014-05-13,39.02
2014-05-14,38.169998
2014-05-15,37.34
2014-05-16,37.470001
2014-05-19,37.27
2014-05-20,36.77
2014-05-21,36.91
2014-05-22,38.009997999999996
2014-05-23,38.5
2014-05-27,39.349998
2014-05-28,39.279999
2014-05-29,38.689999
2014-05-30,37.91
2014-06-02,37.650002
2014-06-03,39.540001000000004
2014-06-04,39.150002
2014-06-05,40.040001000000004
2014-06-06,40.48
2014-06-09,41.91
2014-06-10,41.450001
2014-06-11,40.790001000000004
2014-06-12,40.279999
2014-06-13,40.450001
2014-06-16,40.540001000000004
2014-06-17,41.150002
2014-06-18,40.98
2014-06-19,40.990002000000004
2014-06-20,41.490002000000004
2014-06-23,41.400002
2014-06-24,40.549999
2014-06-25,40.689999
2014-06-26,40.48
2014-06-27,40.310001
2014-06-30,41.450001
2014-07-01,41.73
2014-07-02,41.169998
2014-07-03,40.799999
2014-07-07,39.450001
2014-07-08,39.290001000000004
2014-07-09,42.0
2014-07-10,41.779999
2014-07-11,41.27
2014-07-14,41.610001000000004
2014-07-15,40.5
2014-07-16,40.0
2014-07-17,39.68
2014-07-18,40.150002
2014-07-21,39.16
2014-07-22,39.060001
2014-07-23,39.48
2014-07-24,39.060001
2014-07-25,38.720001
2014-07-28,38.75
2014-07-29,38.619999
2014-07-30,38.830002
2014-07-31,38.169998
2014-08-01,37.990002000000004
2014-08-04,38.650002
2014-08-05,38.91
2014-08-06,39.689999
2014-08-07,39.240002000000004
2014-08-08,39.259997999999996
2014-08-11,39.48
2014-08-12,39.18
2014-08-13,39.650002
2014-08-14,40.459998999999996
2014-08-15,40.16
2014-08-18,41.060001
2014-08-19,40.669998
2014-08-20,40.25
2014-08-21,40.509997999999996
2014-08-22,40.889998999999996
2014-08-25,40.91
2014-08-26,41.0
2014-08-27,40.68
2014-08-28,40.5
2014-08-29,40.900002
2014-09-02,41.599998
2014-09-03,40.73
2014-09-04,40.419998
2014-09-05,40.779999
2014-09-08,40.580002
2014-09-09,40.459998999999996
2014-09-10,40.400002
2014-09-11,40.470001
2014-09-12,40.0
2014-09-15,39.720001
2014-09-16,39.860001000000004
2014-09-17,39.57
2014-09-18,38.91
2014-09-19,38.189999
2014-09-22,37.470001
2014-09-23,36.959998999999996
2014-09-24,37.23
2014-09-25,36.450001
2014-09-26,37.009997999999996
2014-09-29,37.0
2014-09-30,35.970001
2014-10-01,35.459998999999996
2014-10-02,35.669998
2014-10-03,35.68
2014-10-06,35.209998999999996
2014-10-07,34.959998999999996
2014-10-08,36.009997999999996
2014-10-09,35.59
2014-10-10,35.389998999999996
2014-10-13,35.0
2014-10-14,35.169998
2014-10-15,34.740002000000004
2014-10-16,35.549999
2014-10-17,35.41
2014-10-20,35.959998999999996
2014-10-21,37.110001000000004
2014-10-22,36.349998
2014-10-23,38.099998
2014-10-24,37.669998
2014-10-27,38.189999
2014-10-28,39.650002
2014-10-29,38.68
2014-10-30,39.200001
2014-10-31,40.029999
2014-11-03,38.970001
2014-11-04,39.07
2014-11-05,39.34
2014-11-06,40.720001
2014-11-07,40.139998999999996
2014-11-10,40.439999
2014-11-11,40.110001000000004
2014-11-12,39.990002000000004
2014-11-13,39.630001
2014-11-14,39.470001
2014-11-17,38.959998999999996
2014-11-18,39.080002
2014-11-19,38.299999
2014-11-20,38.799999
2014-11-21,38.990002000000004
2014-11-24,39.299999
2014-11-25,38.68
2014-11-26,38.610001000000004
2014-11-28,38.080002
2014-12-01,37.41
2014-12-02,38.189999
2014-12-03,38.580002
2014-12-04,38.200001
2014-12-05,38.57
2014-12-08,37.139998999999996
2014-12-09,36.5
2014-12-10,36.439999
2014-12-11,36.5
2014-12-12,36.139998999999996
2014-12-15,36.200001
2014-12-16,36.09
2014-12-17,37.459998999999996
2014-12-18,38.419998
2014-12-19,40.5
2014-12-22,40.029999
2014-12-23,39.709998999999996
2014-12-24,40.09
2014-12-26,40.02
2014-12-29,40.09
2014-12-30,40.119999
2014-12-31,39.259997999999996
2015-01-02,39.779999
2015-01-05,39.610001000000004
2015-01-06,38.360001000000004
2015-01-07,38.23
2015-01-08,38.619999
2015-01-09,38.52
2015-01-12,37.889998999999996
2015-01-13,37.919998
2015-01-14,38.27
2015-01-15,37.200001
2015-01-16,38.139998999999996
2015-01-20,37.779999
2015-01-21,38.220001
2015-01-22,39.16
2015-01-23,39.34
2015-01-26,40.040001000000004
2015-01-27,39.389998999999996
2015-01-28,38.400002
2015-01-29,39.400002
2015-01-30,38.259997999999996
2015-02-02,38.490002000000004
2015-02-03,40.09
2015-02-04,39.610001000000004
2015-02-05,40.119999
2015-02-06,39.509997999999996
2015-02-09,38.619999
2015-02-10,38.869999
2015-02-11,38.779999
2015-02-12,39.959998999999996
2015-02-13,40.080002
2015-02-17,40.099998
2015-02-18,40.330002
2015-02-19,40.279999
2015-02-20,40.32
2015-02-23,40.470001
2015-02-24,40.5
2015-02-25,40.619999
2015-02-26,40.66
2015-02-27,40.43
2015-03-02,40.709998999999996
2015-03-03,40.150002
2015-03-04,39.619999
2015-03-05,39.75
2015-03-06,39.349998
2015-03-09,39.759997999999996
2015-03-10,38.68
2015-03-11,39.099998
2015-03-12,39.23
2015-03-13,39.099998
2015-03-16,39.77
2015-03-17,39.66
2015-03-18,40.91
2015-03-19,40.150002
2015-03-20,41.259997999999996
2015-03-23,41.150002
2015-03-24,41.41
2015-03-25,41.259997999999996
2015-03-26,41.41
2015-03-27,41.509997999999996
2015-03-30,42.970001
2015-03-31,43.18
2015-04-01,42.59
2015-04-02,42.700001
2015-04-06,43.52
2015-04-07,42.5
2015-04-08,43.16
2015-04-09,42.450001
2015-04-10,42.529999
2015-04-13,42.009997999999996
2015-04-14,41.66
2015-04-15,41.529999
2015-04-16,41.650002
2015-04-17,41.68
2015-04-20,42.040001000000004
2015-04-21,41.759997999999996
2015-04-22,41.700001
2015-04-23,41.599998
2015-04-24,41.52
2015-04-27,41.360001000000004
2015-04-28,41.509997999999996
2015-04-29,41.32
2015-04-30,40.48
2015-05-01,40.349998
2015-05-04,40.240002000000004
2015-05-05,39.509997999999996
2015-05-06,39.790001000000004
2015-05-07,40.07
2015-05-08,42.330002
2015-05-11,41.900002
2015-05-12,41.580002
2015-05-13,41.02
2015-05-14,41.799999
2015-05-15,42.25
2015-05-18,42.509997999999996
2015-05-19,42.009997999999996
2015-05-20,42.130001
2015-05-21,41.66
2015-05-22,41.400002
2015-05-26,40.880001
2015-05-27,41.349998
2015-05-28,41.709998999999996
2015-05-29,41.07
2015-06-01,41.049999
2015-06-02,40.77
2015-06-03,40.77
2015-06-04,39.98
2015-06-05,40.09
2015-06-08,39.810001
2015-06-09,39.68
2015-06-10,39.91
2015-06-11,39.990002000000004
2015-06-12,39.82
2015-06-15,39.450001
2015-06-16,39.990002000000004
2015-06-17,39.880001
2015-06-18,40.810001
2015-06-19,41.049999
2015-06-22,41.189999
2015-06-23,41.049999
2015-06-24,40.200001
2015-06-25,39.990002000000004
2015-06-26,40.330002
2015-06-29,39.18
2015-06-30,39.400002
2015-07-01,39.630001
2015-07-02,39.41
2015-07-06,39.849998
2015-07-07,39.66
2015-07-08,38.700001
2015-07-09,38.18
2015-07-10,38.82
2015-07-13,39.240002000000004
2015-07-14,39.209998999999996
2015-07-15,39.139998999999996
2015-07-16,39.119999
2015-07-17,39.139998999999996
2015-07-20,38.689999
2015-07-21,38.52
2015-07-22,38.759997999999996
2015-07-23,38.200001
2015-07-24,37.919998
2015-07-27,37.84
2015-07-28,37.830002
2015-07-29,37.880001
2015-07-30,37.68
2015-07-31,37.75
2015-08-03,37.830002
2015-08-04,37.73
2015-08-05,37.5
2015-08-06,37.299999
2015-08-07,35.919998
2015-08-10,36.380001
2015-08-11,36.810001
2015-08-12,37.23
2015-08-13,37.150002
2015-08-14,36.939999
2015-08-17,37.549999
2015-08-18,37.119999
2015-08-19,36.799999
2015-08-20,36.119999
2015-08-21,36.07
2015-08-24,34.77
2015-08-25,33.400002
2015-08-26,33.939999
2015-08-27,34.259997999999996
2015-08-28,34.330002
2015-08-31,33.830002
2015-09-01,33.34
2015-09-02,33.41
2015-09-03,34.5
2015-09-04,34.240002000000004
2015-09-08,34.900002
2015-09-09,34.509997999999996
2015-09-10,34.689999
2015-09-11,35.490002000000004
2015-09-14,34.959998999999996
2015-09-15,34.82
2015-09-16,35.27
2015-09-17,35.080002
2015-09-18,34.610001000000004
2015-09-21,35.41
2015-09-22,35.41
2015-09-23,35.400002
2015-09-24,35.110001000000004
2015-09-25,34.830002
2015-09-28,34.029999
2015-09-29,34.380001
2015-09-30,34.330002
2015-10-01,34.389998999999996
2015-10-02,34.709998999999996
2015-10-05,35.68
2015-10-06,35.369999
2015-10-07,35.939999
2015-10-08,36.700001
2015-10-09,36.91
2015-10-12,36.919998
2015-10-13,36.43
2015-10-14,36.150002
2015-10-15,37.16
2015-10-16,37.169998
2015-10-19,37.09
2015-10-20,37.380001
2015-10-21,36.59
2015-10-22,37.389998999999996
2015-10-23,37.610001000000004
2015-10-26,37.419998
2015-10-27,36.580002
2015-10-28,38.330002
2015-10-29,38.439999
2015-10-30,37.740002000000004
2015-11-02,38.889998999999996
2015-11-03,38.639998999999996
2015-11-04,38.18
2015-11-05,38.610001000000004
2015-11-06,38.080002
2015-11-09,37.110001000000004
2015-11-10,37.610001000000004
2015-11-11,37.5
2015-11-12,36.580002
2015-11-13,35.939999
2015-11-16,36.060001
2015-11-17,36.139998999999996
2015-11-18,36.849998
2015-11-19,36.790001000000004
2015-11-20,36.98
2015-11-23,36.849998
2015-11-24,37.389998999999996
2015-11-25,37.09
2015-11-27,37.599998
2015-11-30,37.91
2015-12-01,38.68
2015-12-02,38.57
2015-12-03,37.970001
2015-12-04,38.049999
2015-12-07,37.610001000000004
2015-12-08,36.380001
2015-12-09,35.459998999999996
2015-12-10,35.150002
2015-12-11,34.810001
2015-12-14,34.970001
2015-12-15,35.959998999999996
2015-12-16,36.790001000000004
2015-12-17,36.150002
2015-12-18,35.509997999999996
2015-12-21,35.330002
2015-12-22,35.48
2015-12-23,35.82
2015-12-24,36.09
2015-12-28,35.849998
2015-12-29,35.82
2015-12-30,35.389998999999996
2015-12-31,35.310001
2016-01-04,34.48
2016-01-05,34.790001000000004
2016-01-06,33.77
2016-01-07,33.25
2016-01-08,32.799999
2016-01-11,32.490002000000004
2016-01-12,31.35
2016-01-13,30.57
2016-01-14,31.15
2016-01-15,30.540001
2016-01-19,30.309998999999998
2016-01-20,30.379998999999998
2016-01-21,30.42
2016-01-22,31.389999
2016-01-25,30.25
2016-01-26,30.879998999999998
2016-01-27,30.33
2016-01-28,30.0
2016-01-29,30.299999
2016-02-01,30.440001000000002
2016-02-02,29.299999
2016-02-03,29.5
2016-02-04,29.940001000000002
2016-02-05,29.59
2016-02-08,29.790001
2016-02-09,29.690001000000002
2016-02-10,30.59
2016-02-11,30.370001000000002
2016-02-12,31.17
2016-02-16,31.870001000000002
2016-02-17,32.25
2016-02-18,32.27
2016-02-19,32.360001000000004
2016-02-22,32.869999
2016-02-23,32.98
2016-02-24,33.09
2016-02-25,33.439999
2016-02-26,33.290001000000004
2016-02-29,33.52
2016-03-01,34.16
2016-03-02,34.34
2016-03-03,34.490002000000004
2016-03-04,34.84
2016-03-07,35.16
2016-03-08,35.130001
2016-03-09,35.619999
2016-03-10,35.630001
2016-03-11,36.34
2016-03-14,35.880001
2016-03-15,35.18
2016-03-16,36.48
2016-03-17,36.990002000000004
2016-03-18,37.43
2016-03-21,36.349998
2016-03-22,35.779999
2016-03-23,34.720001
2016-03-24,34.810001
2016-03-28,34.849998
2016-03-29,35.939999
2016-03-30,36.299999
2016-03-31,36.68
2016-04-01,36.23
2016-04-04,35.540001000000004
2016-04-05,35.34
2016-04-06,35.970001
2016-04-07,35.779999
2016-04-08,36.349998
2016-04-11,36.779999
2016-04-12,36.84
2016-04-13,37.5
2016-04-14,37.560001
2016-04-15,38.02
2016-04-18,37.650002
2016-04-19,37.560001
2016-04-20,37.470001
2016-04-21,37.849998
2016-04-22,38.75
2016-04-25,38.529999
2016-04-26,38.990002000000004
2016-04-27,39.0
2016-04-28,38.32
2016-04-29,38.240002000000004
2016-05-02,39.0
2016-05-03,37.91
2016-05-04,37.91
2016-05-05,37.740002000000004
2016-05-06,36.689999
2016-05-09,36.25
2016-05-10,36.23
2016-05-11,35.580002
2016-05-12,35.830002
2016-05-13,35.669998
2016-05-16,35.849998
2016-05-17,35.439999
2016-05-18,34.950001
2016-05-19,34.43
2016-05-20,35.150002
2016-05-23,34.900002
2016-05-24,36.099998
2016-05-25,35.959998999999996
2016-05-26,36.419998
2016-05-27,37.119999
2016-05-31,37.66
2016-06-01,38.040001000000004
2016-06-02,37.990002000000004
2016-06-03,37.759997999999996
2016-06-06,38.07
2016-06-07,38.599998
2016-06-08,39.040001000000004
2016-06-09,38.880001
2016-06-10,37.779999
2016-06-13,37.139998999999996
2016-06-14,36.66
2016-06-15,37.060001
2016-06-16,36.950001
2016-06-17,36.43
2016-06-20,36.529999
2016-06-21,36.279999
2016-06-22,35.959998999999996
2016-06-23,37.349998
2016-06-24,35.709998999999996
2016-06-27,34.810001
2016-06-28,35.209998999999996
2016-06-29,35.68
2016-06-30,36.139998999999996
2016-07-01,36.240002000000004
2016-07-05,35.650002
2016-07-06,35.759997999999996
2016-07-07,35.25
2016-07-08,36.68
2016-07-11,37.080002
2016-07-12,37.740002000000004
2016-07-13,37.68
2016-07-14,37.720001
2016-07-15,37.84
2016-07-18,37.580002
2016-07-19,37.810001
2016-07-20,38.040001000000004
2016-07-21,37.790001000000004
2016-07-22,37.849998
2016-07-25,37.779999
2016-07-26,37.869999
2016-07-27,37.790001000000004
2016-07-28,39.09
2016-07-29,39.400002
2016-08-01,40.110001000000004
2016-08-02,40.0
2016-08-03,40.310001
2016-08-04,40.290001000000004
2016-08-05,40.860001000000004
2016-08-08,41.169998
2016-08-09,41.169998
2016-08-10,41.099998
2016-08-11,40.91
2016-08-12,41.439999
2016-08-15,41.529999
2016-08-16,41.080002
2016-08-17,41.360001000000004
2016-08-18,41.939999
2016-08-19,41.75
2016-08-22,41.830002
2016-08-23,42.07
2016-08-24,41.830002
2016-08-25,41.860001000000004
2016-08-26,40.040001000000004
2016-08-29,40.119999
2016-08-30,39.990002000000004
2016-08-31,40.130001
2016-09-01,40.09
2016-09-02,40.66
2016-09-06,40.650002
2016-09-07,40.549999
2016-09-08,39.849998
2016-09-09,38.48
2016-09-12,38.669998
2016-09-13,37.32
2016-09-14,37.200001
2016-09-15,37.66
2016-09-16,37.599998
2016-09-19,38.200001
2016-09-20,37.610001000000004
2016-09-21,38.470001
2016-09-22,39.610001000000004
2016-09-23,39.07
2016-09-26,38.630001
2016-09-27,38.59
2016-09-28,38.650002
2016-09-29,37.73
2016-09-30,38.419998
2016-10-03,38.09
2016-10-04,37.919998
2016-10-05,37.650002
2016-10-06,37.709998999999996
2016-10-07,37.91
2016-10-10,38.060001
2016-10-11,37.549999
2016-10-12,37.799999
2016-10-13,37.57
2016-10-14,37.380001
2016-10-17,37.139998999999996
2016-10-18,37.080002
2016-10-19,37.220001
2016-10-20,37.98
2016-10-21,37.93
2016-10-24,38.310001
2016-10-25,38.310001
2016-10-26,38.200001
2016-10-27,37.790001000000004
2016-10-28,41.27
2016-10-31,41.790001000000004
2016-11-01,40.66
2016-11-02,39.900002
2016-11-03,39.43
2016-11-04,39.990002000000004
2016-11-07,41.34
2016-11-08,41.419998
2016-11-09,42.099998
2016-11-10,41.990002000000004
2016-11-11,42.900002
2016-11-14,42.950001
2016-11-15,43.07
2016-11-16,43.150002
2016-11-17,43.610001000000004
2016-11-18,43.5
2016-11-21,43.029999
2016-11-22,43.630001
2016-11-23,43.75
2016-11-25,44.040001000000004
2016-11-28,43.57
2016-11-29,44.290001000000004
2016-11-30,44.07
2016-12-01,43.299999
2016-12-02,43.389998999999996
2016-12-05,43.860001000000004
2016-12-06,43.98
