Date,RDN
1997-07-30,23.375
1997-07-31,23.59375
1997-08-01,23.4375
1997-08-04,23.46875
1997-08-05,23.375
1997-08-06,23.34375
1997-08-07,23.25
1997-08-08,22.46875
1997-08-11,22.3125
1997-08-12,22.03125
1997-08-13,22.59375
1997-08-14,22.8125
1997-08-15,22.53125
1997-08-18,22.28125
1997-08-19,23.125
1997-08-20,23.53125
1997-08-21,23.65625
1997-08-22,23.0625
1997-08-25,22.78125
1997-08-26,22.84375
1997-08-27,23.03125
1997-08-28,22.90625
1997-08-29,23.0625
1997-09-02,24.0
1997-09-03,24.5
1997-09-04,24.84375
1997-09-05,25.0
1997-09-08,25.09375
1997-09-09,25.46875
1997-09-10,25.25
1997-09-11,25.1875
1997-09-12,25.75
1997-09-15,25.9375
1997-09-16,27.0
1997-09-17,27.3125
1997-09-18,26.6875
1997-09-19,27.5
1997-09-22,27.4375
1997-09-23,27.5
1997-09-24,27.4375
1997-09-25,27.0
1997-09-26,26.625
1997-09-29,26.25
1997-09-30,26.8125
1997-10-01,27.34375
1997-10-02,27.46875
1997-10-03,28.15625
1997-10-06,28.75
1997-10-07,28.34375
1997-10-08,29.03125
1997-10-09,28.28125
1997-10-10,27.90625
1997-10-13,28.125
1997-10-14,27.8125
1997-10-15,28.21875
1997-10-16,28.0
1997-10-17,27.4375
1997-10-20,27.375
1997-10-21,27.5625
1997-10-22,27.34375
1997-10-23,27.34375
1997-10-24,27.1875
1997-10-27,25.6875
1997-10-28,25.40625
1997-10-29,26.375
1997-10-30,26.71875
1997-10-31,27.34375
1997-11-03,27.1875
1997-11-04,27.96875
1997-11-05,28.125
1997-11-06,28.0
1997-11-07,27.25
1997-11-10,27.59375
1997-11-11,27.5625
1997-11-12,26.9375
1997-11-13,26.375
1997-11-14,26.25
1997-11-17,26.75
1997-11-18,26.09375
1997-11-19,26.25
1997-11-20,26.625
1997-11-21,26.96875
1997-11-24,26.3125
1997-11-25,26.125
1997-11-26,26.03125
1997-11-28,25.96875
1997-12-01,26.46875
1997-12-02,26.90625
1997-12-03,27.875
1997-12-04,28.375
1997-12-05,28.3125
1997-12-08,27.46875
1997-12-09,27.90625
1997-12-10,27.53125
1997-12-11,26.9375
1997-12-12,27.5
1997-12-15,28.3125
1997-12-16,28.625
1997-12-17,28.75
1997-12-18,28.4375
1997-12-19,28.3125
1997-12-22,28.78125
1997-12-23,29.1875
1997-12-24,29.625
1997-12-26,29.65625
1997-12-29,30.40625
1997-12-30,30.34375
1997-12-31,30.1875
1998-01-02,29.9375
1998-01-05,29.71875
1998-01-06,29.6875
1998-01-07,28.96875
1998-01-08,29.59375
1998-01-09,28.375
1998-01-12,27.96875
1998-01-13,29.15625
1998-01-14,29.78125
1998-01-15,30.0625
1998-01-16,29.96875
1998-01-20,30.34375
1998-01-21,30.25
1998-01-22,30.1875
1998-01-23,29.53125
1998-01-26,30.34375
1998-01-27,29.75
1998-01-28,31.875
1998-01-29,31.1875
1998-01-30,31.1875
1998-02-02,31.34375
1998-02-03,31.3125
1998-02-04,32.4375
1998-02-05,32.8125
1998-02-06,32.59375
1998-02-09,33.15625
1998-02-10,33.71875
1998-02-11,33.34375
1998-02-12,32.96875
1998-02-13,32.96875
1998-02-17,32.8125
1998-02-18,32.96875
1998-02-19,34.25
1998-02-20,33.875
1998-02-23,34.125
1998-02-24,34.625
1998-02-25,34.375
1998-02-26,34.125
1998-02-27,33.5
1998-03-02,33.46875
1998-03-03,33.375
1998-03-04,32.78125
1998-03-05,32.25
1998-03-06,33.09375
1998-03-09,33.0625
1998-03-10,33.0
1998-03-11,32.75
1998-03-12,32.0
1998-03-13,31.84375
1998-03-16,31.96875
1998-03-17,32.84375
1998-03-18,33.8125
1998-03-19,33.78125
1998-03-20,33.4375
1998-03-23,33.40625
1998-03-24,33.0625
1998-03-25,33.21875
1998-03-26,33.53125
1998-03-27,33.5625
1998-03-30,33.40625
1998-03-31,33.375
1998-04-01,33.25
1998-04-02,32.5
1998-04-03,32.34375
1998-04-06,32.0
1998-04-07,31.8125
1998-04-08,31.65625
1998-04-09,32.15625
1998-04-13,32.09375
1998-04-14,32.03125
1998-04-15,31.71875
1998-04-16,32.21875
1998-04-17,32.46875
1998-04-20,32.5
1998-04-21,33.1875
1998-04-22,33.625
1998-04-23,33.40625
1998-04-24,32.75
1998-04-27,32.0
1998-04-28,32.0625
1998-04-29,31.9375
1998-04-30,32.28125
1998-05-01,32.71875
1998-05-04,32.53125
1998-05-05,32.34375
1998-05-06,32.25
1998-05-07,32.15625
1998-05-08,32.84375
1998-05-11,32.84375
1998-05-12,32.75
1998-05-13,32.4375
1998-05-14,31.96875
1998-05-15,31.90625
1998-05-18,31.46875
1998-05-19,31.53125
1998-05-20,31.75
1998-05-21,31.40625
1998-05-22,30.625
1998-05-26,30.0625
1998-05-27,30.0
1998-05-28,30.5
1998-05-29,30.25
1998-06-01,30.0
1998-06-02,29.53125
1998-06-03,29.3125
1998-06-04,28.53125
1998-06-05,28.75
1998-06-08,29.625
1998-06-09,29.625
1998-06-10,30.0
1998-06-11,29.3125
1998-06-12,29.5625
1998-06-15,29.0
1998-06-16,29.25
1998-06-17,30.125
1998-06-18,29.875
1998-06-19,29.65625
1998-06-22,29.875
1998-06-23,29.8125
1998-06-24,30.625
1998-06-25,30.0625
1998-06-26,29.96875
1998-06-29,30.3125
1998-06-30,30.75
1998-07-01,31.4375
1998-07-02,31.65625
1998-07-06,31.90625
1998-07-07,32.25
1998-07-08,33.28125
1998-07-09,33.5
1998-07-10,33.9375
1998-07-13,34.03125
1998-07-14,34.34375
1998-07-15,33.0
1998-07-16,32.0
1998-07-17,32.59375
1998-07-20,32.6875
1998-07-21,32.0625
1998-07-22,31.5625
1998-07-23,31.03125
1998-07-24,30.53125
1998-07-27,30.0
1998-07-28,29.78125
1998-07-29,28.75
1998-07-30,28.75
1998-07-31,27.59375
1998-08-03,26.125
1998-08-04,25.0
1998-08-05,24.5
1998-08-06,24.625
1998-08-07,24.125
1998-08-10,23.59375
1998-08-11,22.96875
1998-08-12,22.875
1998-08-13,22.59375
1998-08-14,19.8125
1998-08-17,20.5625
1998-08-18,21.25
1998-08-19,21.9375
1998-08-20,21.5625
1998-08-21,21.6875
1998-08-24,21.0
1998-08-25,21.15625
1998-08-26,21.125
1998-08-27,20.03125
1998-08-28,20.3125
1998-08-31,19.25
1998-09-01,18.3125
1998-09-02,19.4375
1998-09-03,19.78125
1998-09-04,19.34375
1998-09-08,20.53125
1998-09-09,19.90625
1998-09-10,19.25
1998-09-11,19.875
1998-09-14,20.75
1998-09-15,21.5
1998-09-16,21.0625
1998-09-17,20.84375
1998-09-18,21.59375
1998-09-21,22.21875
1998-09-22,22.5625
1998-09-23,22.0
1998-09-24,21.90625
1998-09-25,21.625
1998-09-28,22.5
1998-09-29,22.15625
1998-09-30,21.75
1998-10-01,21.0
1998-10-02,20.5625
1998-10-05,19.5
1998-10-06,18.46875
1998-10-07,14.0
1998-10-08,14.5
1998-10-09,17.59375
1998-10-12,16.5
1998-10-13,16.09375
1998-10-14,16.6875
1998-10-15,17.84375
1998-10-16,18.6875
1998-10-19,18.5
1998-10-20,18.53125
1998-10-21,19.375
1998-10-22,20.0
1998-10-23,20.375
1998-10-26,20.90625
1998-10-27,21.21875
1998-10-28,21.375
1998-10-29,21.15625
1998-10-30,20.9375
1998-11-02,22.625
1998-11-03,22.5625
1998-11-04,22.375
1998-11-05,22.15625
1998-11-06,22.125
1998-11-09,21.9375
1998-11-10,22.0
1998-11-11,21.5
1998-11-12,19.59375
1998-11-13,19.5
1998-11-16,19.46875
1998-11-17,20.0
1998-11-18,20.34375
1998-11-19,21.40625
1998-11-20,21.96875
1998-11-23,22.9375
1998-11-24,24.03125
1998-11-25,24.40625
1998-11-27,24.1875
1998-11-30,24.0
1998-12-01,23.65625
1998-12-02,23.3125
1998-12-03,23.1875
1998-12-04,24.0
1998-12-07,23.8125
1998-12-08,23.46875
1998-12-09,23.34375
1998-12-10,23.125
1998-12-11,22.21875
1998-12-14,21.84375
1998-12-15,22.0
1998-12-16,21.71875
1998-12-17,21.78125
1998-12-18,21.46875
1998-12-21,21.21875
1998-12-22,21.125
1998-12-23,21.5
1998-12-24,21.71875
1998-12-28,21.09375
1998-12-29,20.8125
1998-12-30,22.4375
1998-12-31,22.96875
1999-01-04,22.0
1999-01-05,23.25
1999-01-06,24.5625
1999-01-07,25.0
1999-01-08,25.4375
1999-01-11,25.28125
1999-01-12,25.5
1999-01-13,25.21875
1999-01-14,22.96875
1999-01-15,21.21875
1999-01-19,20.3125
1999-01-20,20.875
1999-01-21,20.5625
1999-01-22,20.90625
1999-01-25,20.96875
1999-01-26,21.03125
1999-01-27,21.8125
1999-01-28,21.625
1999-01-29,21.9375
1999-02-01,22.4375
1999-02-02,22.53125
1999-02-03,22.4375
1999-02-04,22.625
1999-02-05,22.09375
1999-02-08,21.96875
1999-02-09,21.40625
1999-02-10,21.25
1999-02-11,21.65625
1999-02-12,22.0
1999-02-16,21.90625
1999-02-17,21.59375
1999-02-18,21.375
1999-02-19,20.9375
1999-02-22,20.625
1999-02-23,21.34375
1999-02-24,21.1875
1999-02-25,20.78125
1999-02-26,20.65625
1999-03-01,21.53125
1999-03-02,21.65625
1999-03-03,21.59375
1999-03-04,21.46875
1999-03-05,21.21875
1999-03-08,21.40625
1999-03-09,21.4375
1999-03-10,21.1875
1999-03-11,21.25
1999-03-12,21.09375
1999-03-15,21.0
1999-03-16,20.0625
1999-03-17,19.90625
1999-03-18,19.34375
1999-03-19,19.09375
1999-03-22,18.59375
1999-03-23,17.71875
1999-03-24,17.5
1999-03-25,17.59375
1999-03-26,17.59375
1999-03-29,18.125
1999-03-30,18.9375
1999-03-31,19.5
1999-04-01,19.4375
1999-04-05,19.34375
1999-04-06,18.53125
1999-04-07,18.28125
1999-04-08,17.65625
1999-04-09,17.6875
1999-04-12,17.40625
1999-04-13,16.65625
1999-04-14,17.15625
1999-04-15,17.25
1999-04-16,17.875
1999-04-19,20.03125
1999-04-20,20.53125
1999-04-21,20.9375
1999-04-22,21.0625
1999-04-23,21.8125
1999-04-26,21.8125
1999-04-27,21.46875
1999-04-28,21.78125
1999-04-29,22.9375
1999-04-30,22.9375
1999-05-03,22.75
1999-05-04,22.125
1999-05-05,22.03125
1999-05-06,22.5
1999-05-07,23.125
1999-05-10,23.78125
1999-05-11,24.375
1999-05-12,24.46875
1999-05-13,25.65625
1999-05-14,24.84375
1999-05-17,24.75
1999-05-18,24.75
1999-05-19,25.5
1999-05-20,25.4375
1999-05-21,25.375
1999-05-24,25.0625
1999-05-25,25.09375
1999-05-26,24.75
1999-05-27,25.15625
1999-05-28,25.28125
1999-06-01,25.25
1999-06-02,24.5625
1999-06-03,24.125
1999-06-04,23.96875
1999-06-07,24.78125
1999-06-08,24.914063
1999-06-09,24.5
1999-06-10,24.5
1999-06-11,24.71875
1999-06-14,24.4375
1999-06-15,24.03125
1999-06-16,24.21875
1999-06-17,24.25
1999-06-18,24.0625
1999-06-21,23.96875
1999-06-22,24.25
1999-06-23,23.84375
1999-06-24,23.84375
1999-06-25,23.4375
1999-06-28,24.125
1999-06-29,24.34375
1999-06-30,24.40625
1999-07-01,24.96875
1999-07-02,26.0625
1999-07-06,26.40625
1999-07-07,25.9375
1999-07-08,27.0625
1999-07-09,27.40625
1999-07-12,27.5625
1999-07-13,27.6875
1999-07-14,27.78125
1999-07-15,27.28125
1999-07-16,27.09375
1999-07-19,26.78125
1999-07-20,26.3125
1999-07-21,25.875
1999-07-22,26.0
1999-07-23,26.125
1999-07-26,26.0
1999-07-27,26.0
1999-07-28,26.0
1999-07-29,25.6875
1999-07-30,25.78125
1999-08-02,25.4375
1999-08-03,25.28125
1999-08-04,24.65625
1999-08-05,24.0625
1999-08-06,23.875
1999-08-09,23.96875
1999-08-10,23.5625
1999-08-11,24.125
1999-08-12,23.75
1999-08-13,23.75
1999-08-16,23.96875
1999-08-17,23.90625
1999-08-18,24.28125
1999-08-19,24.8125
1999-08-20,25.0
1999-08-23,25.15625
1999-08-24,24.90625
1999-08-25,24.71875
1999-08-26,24.5
1999-08-27,23.84375
1999-08-30,23.71875
1999-08-31,23.15625
1999-09-01,22.71875
1999-09-02,22.53125
1999-09-03,22.875
1999-09-07,22.34375
1999-09-08,21.5
1999-09-09,21.625
1999-09-10,21.4375
1999-09-13,21.34375
1999-09-14,21.15625
1999-09-15,21.28125
1999-09-16,21.21875
1999-09-17,21.65625
1999-09-20,21.9375
1999-09-21,21.78125
1999-09-22,21.3125
1999-09-23,21.09375
1999-09-24,21.8125
1999-09-27,22.3125
1999-09-28,21.6875
1999-09-29,21.0
1999-09-30,21.46875
1999-10-01,20.625
1999-10-04,21.3125
1999-10-05,21.4375
1999-10-06,22.5625
1999-10-07,22.90625
1999-10-08,23.34375
1999-10-11,23.5625
1999-10-12,24.28125
1999-10-13,24.78125
1999-10-14,24.25
1999-10-15,23.46875
1999-10-18,23.0
1999-10-19,22.875
1999-10-20,23.0
1999-10-21,24.71875
1999-10-22,25.125
1999-10-25,24.40625
1999-10-26,24.125
1999-10-27,24.5625
1999-10-28,26.03125
1999-10-29,26.40625
1999-11-01,26.03125
1999-11-02,26.46875
1999-11-03,26.5
1999-11-04,26.78125
1999-11-05,27.53125
1999-11-08,27.59375
1999-11-09,26.78125
1999-11-10,26.65625
1999-11-11,26.34375
1999-11-12,26.25
1999-11-15,25.53125
1999-11-16,26.0
1999-11-17,25.4375
1999-11-18,25.53125
1999-11-19,26.0
1999-11-22,25.59375
1999-11-23,26.3125
1999-11-24,25.8125
1999-11-26,25.71875
1999-11-29,24.875
1999-11-30,24.4375
1999-12-01,24.46875
1999-12-02,24.0625
1999-12-03,24.21875
1999-12-06,23.71875
1999-12-07,23.9375
1999-12-08,23.90625
1999-12-09,24.0
1999-12-10,23.78125
1999-12-13,23.5
1999-12-14,23.3125
1999-12-15,23.4375
1999-12-16,23.375
1999-12-17,22.625
1999-12-20,22.625
1999-12-21,23.34375
1999-12-22,24.03125
1999-12-23,23.9375
1999-12-27,23.65625
1999-12-28,23.1875
1999-12-29,23.5
1999-12-30,23.75
1999-12-31,23.875
2000-01-03,22.96875
2000-01-04,22.21875
2000-01-05,22.375
2000-01-06,22.40625
2000-01-07,22.21875
2000-01-10,22.0
2000-01-11,21.53125
2000-01-12,21.71875
2000-01-13,21.9375
2000-01-14,21.84375
2000-01-18,21.03125
2000-01-19,20.6875
2000-01-20,20.21875
2000-01-21,19.46875
2000-01-24,18.96875
2000-01-25,19.0625
2000-01-26,20.1875
2000-01-27,20.1875
2000-01-28,20.15625
2000-01-31,20.15625
2000-02-01,20.0
2000-02-02,19.8125
2000-02-03,19.84375
2000-02-04,19.71875
2000-02-07,19.46875
2000-02-08,19.09375
2000-02-09,19.03125
2000-02-10,18.65625
2000-02-11,18.28125
2000-02-14,18.15625
2000-02-15,18.53125
2000-02-16,18.59375
2000-02-17,18.03125
2000-02-18,17.5
2000-02-22,17.875
2000-02-23,17.96875
2000-02-24,17.5
2000-02-25,17.59375
2000-02-28,17.65625
2000-02-29,17.34375
2000-03-01,17.90625
2000-03-02,18.46875
2000-03-03,18.53125
2000-03-06,18.59375
2000-03-07,18.21875
2000-03-08,17.28125
2000-03-09,18.65625
2000-03-10,18.0625
2000-03-13,18.09375
2000-03-14,18.65625
2000-03-15,19.78125
2000-03-16,21.78125
2000-03-17,22.3125
2000-03-20,22.15625
2000-03-21,22.84375
2000-03-22,22.75
2000-03-23,23.59375
2000-03-24,23.71875
2000-03-27,22.8125
2000-03-28,23.34375
2000-03-29,23.625
2000-03-30,24.25
2000-03-31,23.8125
2000-04-03,23.78125
2000-04-04,23.875
2000-04-05,23.9375
2000-04-06,23.5
2000-04-07,24.0625
2000-04-10,23.6875
2000-04-11,23.8125
2000-04-12,24.125
2000-04-13,24.21875
2000-04-14,22.9375
2000-04-17,22.65625
2000-04-18,23.375
2000-04-19,23.03125
2000-04-20,23.5625
2000-04-24,23.6875
2000-04-25,25.0625
2000-04-26,25.78125
2000-04-27,25.34375
2000-04-28,25.46875
2000-05-01,25.75
2000-05-02,25.46875
2000-05-03,25.0625
2000-05-04,25.28125
2000-05-05,25.71875
2000-05-08,25.5
2000-05-09,25.1875
2000-05-10,25.21875
2000-05-11,25.96875
2000-05-12,25.875
2000-05-15,27.4375
2000-05-16,27.21875
2000-05-17,26.53125
2000-05-18,26.71875
2000-05-19,26.25
2000-05-22,26.46875
2000-05-23,27.09375
2000-05-24,27.09375
2000-05-25,26.6875
2000-05-26,27.25
2000-05-30,28.15625
2000-05-31,27.5
2000-06-01,27.9375
2000-06-02,28.25
2000-06-05,29.0
2000-06-06,29.0
2000-06-07,29.5625
2000-06-08,28.96875
2000-06-09,27.96875
2000-06-12,28.34375
2000-06-13,28.03125
2000-06-14,27.9375
2000-06-15,27.21875
2000-06-16,26.78125
2000-06-19,27.46875
2000-06-20,26.28125
2000-06-21,25.96875
2000-06-22,25.34375
2000-06-23,26.03125
2000-06-26,25.0
2000-06-27,26.0625
2000-06-28,26.46875
2000-06-29,26.21875
2000-06-30,25.882813
2000-07-03,25.875
2000-07-05,27.0
2000-07-06,27.71875
2000-07-07,28.5625
2000-07-10,29.03125
2000-07-11,28.59375
2000-07-12,30.5625
2000-07-13,30.625
2000-07-14,32.59375
2000-07-17,32.21875
2000-07-18,32.625
2000-07-19,32.15625
2000-07-20,28.71875
2000-07-21,27.8125
2000-07-24,28.34375
2000-07-25,29.3125
2000-07-26,29.90625
2000-07-27,31.75
2000-07-28,31.46875
2000-07-31,30.4375
2000-08-01,30.5625
2000-08-02,30.4375
2000-08-03,30.625
2000-08-04,31.09375
2000-08-07,31.0
2000-08-08,31.34375
2000-08-09,30.5625
2000-08-10,30.65625
2000-08-11,31.5625
2000-08-14,32.25
2000-08-15,32.15625
2000-08-16,31.53125
2000-08-17,31.59375
2000-08-18,31.28125
2000-08-21,32.1875
2000-08-22,32.25
2000-08-23,31.5625
2000-08-24,31.875
2000-08-25,30.59375
2000-08-28,30.84375
2000-08-29,30.46875
2000-08-30,30.53125
2000-08-31,31.0625
2000-09-01,30.78125
2000-09-05,30.1875
2000-09-06,31.0
2000-09-07,31.71875
2000-09-08,32.4375
2000-09-11,32.96875
2000-09-12,32.8125
2000-09-13,31.40625
2000-09-14,33.53125
2000-09-15,33.875
2000-09-18,31.21875
2000-09-19,33.5
2000-09-20,32.46875
2000-09-21,32.3125
2000-09-22,32.8125
2000-09-25,33.53125
2000-09-26,33.5
2000-09-27,33.28125
2000-09-28,35.78125
2000-09-29,33.75
2000-10-02,34.34375
2000-10-03,34.1875
2000-10-04,33.78125
2000-10-05,34.0625
2000-10-06,33.53125
2000-10-09,32.84375
2000-10-10,32.21875
2000-10-11,31.28125
2000-10-12,30.75
2000-10-13,31.59375
2000-10-16,32.21875
2000-10-17,31.0
2000-10-18,30.21875
2000-10-19,30.21875
2000-10-20,31.0
2000-10-23,31.25
2000-10-24,31.875
2000-10-25,32.0
2000-10-26,31.0
2000-10-27,32.875
2000-10-30,34.875
2000-10-31,35.4375
2000-11-01,35.34375
2000-11-02,35.125
2000-11-03,33.5625
2000-11-06,33.8125
2000-11-07,33.0
2000-11-08,32.40625
2000-11-09,32.90625
2000-11-10,32.46875
2000-11-13,32.09375
2000-11-14,33.1875
2000-11-15,33.78125
2000-11-16,33.0
2000-11-17,32.53125
2000-11-20,32.78125
2000-11-21,32.0625
2000-11-22,31.21875
2000-11-24,31.40625
2000-11-27,30.75
2000-11-28,31.3125
2000-11-29,33.1875
2000-11-30,32.5
2000-12-01,32.96875
2000-12-04,32.5
2000-12-05,33.6875
2000-12-06,33.25
2000-12-07,33.6875
2000-12-08,34.9375
2000-12-11,34.21875
2000-12-12,33.46875
2000-12-13,33.625
2000-12-14,34.03125
2000-12-15,33.96875
2000-12-18,34.25
2000-12-19,35.0
2000-12-20,34.875
2000-12-21,36.15625
2000-12-22,37.46875
2000-12-26,36.53125
2000-12-27,37.65625
2000-12-28,38.3125
2000-12-29,37.53125
2001-01-02,35.8125
2001-01-03,36.53125
2001-01-04,34.125
2001-01-05,32.9375
2001-01-08,32.4375
2001-01-09,31.0
2001-01-10,30.8125
2001-01-11,29.96875
2001-01-12,28.84375
2001-01-16,28.71875
2001-01-17,28.78125
2001-01-18,27.375
2001-01-19,27.1875
2001-01-22,28.4375
2001-01-23,29.09375
2001-01-24,30.625
2001-01-25,30.9375
2001-01-26,30.9375
2001-01-29,31.245001000000002
2001-01-30,32.080002
2001-01-31,31.07
2001-02-01,30.375
2001-02-02,30.32
2001-02-05,31.129998999999998
2001-02-06,30.440001000000002
2001-02-07,31.375
2001-02-08,31.32
2001-02-09,31.525
2001-02-12,32.485001000000004
2001-02-13,32.580002
2001-02-14,33.185001
2001-02-15,32.5
2001-02-16,32.299999
2001-02-20,31.99
2001-02-21,31.0
2001-02-22,31.030001000000002
2001-02-23,30.83
2001-02-26,31.09
2001-02-27,31.325001
2001-02-28,30.924999
2001-03-01,30.5
2001-03-02,30.5
2001-03-05,30.200001
2001-03-06,30.17
2001-03-07,30.625
2001-03-08,31.965
2001-03-09,31.985001
2001-03-12,31.33
2001-03-13,31.25
2001-03-14,30.299999
2001-03-15,30.75
2001-03-16,30.5
2001-03-19,30.65
2001-03-20,30.995001000000002
2001-03-21,31.195
2001-03-22,30.49
2001-03-23,30.950001
2001-03-26,31.76
2001-03-27,31.514999
2001-03-28,31.924999
2001-03-29,33.0
2001-03-30,33.875
2001-04-02,34.049999
2001-04-03,33.075001
2001-04-04,32.544998
2001-04-05,33.549999
2001-04-06,32.529999
2001-04-09,32.5
2001-04-10,33.0
2001-04-11,33.130001
2001-04-12,33.205002
2001-04-16,33.365002000000004
2001-04-17,33.150002
2001-04-18,33.099998
2001-04-19,34.150002
2001-04-20,33.849998
2001-04-23,33.825001
2001-04-24,33.77
2001-04-25,34.535
2001-04-26,37.5
2001-04-27,38.080002
2001-04-30,38.75
2001-05-01,39.0
2001-05-02,38.785
2001-05-03,38.490002000000004
2001-05-04,38.549999
2001-05-07,39.509997999999996
2001-05-08,40.455002
2001-05-09,39.66
2001-05-10,39.959998999999996
2001-05-11,40.200001
2001-05-14,41.43
2001-05-15,40.950001
2001-05-16,42.525002
2001-05-17,42.490002000000004
2001-05-18,42.490002000000004
2001-05-21,43.110001000000004
2001-05-22,42.275002
2001-05-23,42.314999
2001-05-24,41.955002
2001-05-25,42.005001
2001-05-29,42.369999
2001-05-30,42.34
2001-05-31,42.450001
2001-06-01,42.07
2001-06-04,42.490002000000004
2001-06-05,42.705002
2001-06-06,43.535
2001-06-07,42.674999
2001-06-08,43.264998999999996
2001-06-11,42.860001000000004
2001-06-12,43.145
2001-06-13,43.189999
2001-06-14,42.709998999999996
2001-06-15,42.150002
2001-06-18,41.555
2001-06-19,41.474998
2001-06-20,40.985001000000004
2001-06-21,41.919998
2001-06-22,40.919998
2001-06-25,40.360001000000004
2001-06-26,39.990002000000004
2001-06-27,41.369999
2001-06-28,40.919998
2001-06-29,40.450001
2001-07-02,40.299999
2001-07-03,39.970001
2001-07-05,39.779999
2001-07-06,39.139998999999996
2001-07-09,38.599998
2001-07-10,38.209998999999996
2001-07-11,39.02
2001-07-12,39.25
2001-07-13,41.25
2001-07-16,41.59
2001-07-17,42.049999
2001-07-18,42.09
2001-07-19,39.119999
2001-07-20,38.0
2001-07-23,38.220001
2001-07-24,36.889998999999996
2001-07-25,38.150002
2001-07-26,38.779999
2001-07-27,39.549999
2001-07-30,40.470001
2001-07-31,40.02
2001-08-01,40.169998
2001-08-02,39.919998
2001-08-03,39.560001
2001-08-06,39.09
2001-08-07,39.34
2001-08-08,39.169998
2001-08-09,39.02
2001-08-10,39.0
2001-08-13,39.560001
2001-08-14,40.130001
2001-08-15,40.0
2001-08-16,40.169998
2001-08-17,40.080002
2001-08-20,40.700001
2001-08-21,41.48
2001-08-22,41.48
2001-08-23,42.549999
2001-08-24,41.91
2001-08-27,40.740002000000004
2001-08-28,39.790001000000004
2001-08-29,40.360001000000004
2001-08-30,39.799999
2001-08-31,40.110001000000004
2001-09-04,39.509997999999996
2001-09-05,39.150002
2001-09-06,38.66
2001-09-07,37.650002
2001-09-10,37.790001000000004
2001-09-17,36.25
2001-09-18,36.119999
2001-09-19,35.0
2001-09-20,32.880001
2001-09-21,32.709998999999996
2001-09-24,36.0
2001-09-25,37.400002
2001-09-26,35.189999
2001-09-27,37.990002000000004
2001-09-28,38.5
2001-10-01,36.98
2001-10-02,36.830002
2001-10-03,39.279999
2001-10-04,39.779999
2001-10-05,37.75
2001-10-08,36.66
2001-10-09,36.490002000000004
2001-10-10,34.400002
2001-10-11,35.599998
2001-10-12,33.669998
2001-10-15,33.990002000000004
2001-10-16,33.459998999999996
2001-10-17,33.389998999999996
2001-10-18,32.5
2001-10-19,32.439999
2001-10-22,33.939999
2001-10-23,34.360001000000004
2001-10-24,34.59
2001-10-25,33.549999
2001-10-26,34.849998
2001-10-29,34.790001000000004
2001-10-30,34.580002
2001-10-31,33.869999
2001-11-01,34.119999
2001-11-02,34.93
2001-11-05,35.689999
2001-11-06,35.810001
2001-11-07,35.619999
2001-11-08,35.450001
2001-11-09,35.02
2001-11-12,34.810001
2001-11-13,36.23
2001-11-14,35.990002000000004
2001-11-15,35.860001000000004
2001-11-16,35.75
2001-11-19,36.299999
2001-11-20,36.689999
2001-11-21,36.720001
2001-11-23,37.279999
2001-11-26,37.73
2001-11-27,38.759997999999996
2001-11-28,37.799999
2001-11-29,38.610001000000004
2001-11-30,38.299999
2001-12-03,37.779999
2001-12-04,38.130001
2001-12-05,38.779999
2001-12-06,39.700001
2001-12-07,39.939999
2001-12-10,39.099998
2001-12-11,39.02
2001-12-12,38.41
2001-12-13,38.66
2001-12-14,38.849998
2001-12-17,38.93
2001-12-18,40.200001
2001-12-19,41.0
2001-12-20,41.34
2001-12-21,42.0
2001-12-24,42.200001
2001-12-26,42.360001000000004
2001-12-27,42.779999
2001-12-28,43.380001
2001-12-31,42.950001
2002-01-02,43.849998
2002-01-03,42.400002
2002-01-04,42.93
2002-01-07,41.25
2002-01-08,41.66
2002-01-09,43.099998
2002-01-10,43.860001000000004
2002-01-11,44.130001
2002-01-14,43.799999
2002-01-15,45.09
2002-01-16,44.799999
2002-01-17,45.110001000000004
2002-01-18,45.700001
2002-01-22,44.900002
2002-01-23,44.950001
2002-01-24,44.099998
2002-01-25,44.990002000000004
2002-01-28,44.990002000000004
2002-01-29,43.880001
2002-01-30,44.540001000000004
2002-01-31,44.900002
2002-02-01,45.810001
2002-02-04,44.25
2002-02-05,44.639998999999996
2002-02-06,44.200001
2002-02-07,43.66
2002-02-08,45.0
2002-02-11,45.130001
2002-02-12,45.41
2002-02-13,46.619999
2002-02-14,47.459998999999996
2002-02-15,46.0
2002-02-19,45.360001000000004
2002-02-20,45.799999
2002-02-21,45.02
2002-02-22,45.029999
2002-02-25,44.830002
2002-02-26,44.84
2002-02-27,46.91
2002-02-28,46.669998
2002-03-01,47.0
2002-03-04,47.189999
2002-03-05,47.529999
2002-03-06,48.32
2002-03-07,47.380001
2002-03-08,48.630001
2002-03-11,48.150002
2002-03-12,48.25
2002-03-13,47.669998
2002-03-14,48.220001
2002-03-15,49.049999
2002-03-18,48.119999
2002-03-19,48.200001
2002-03-20,47.450001
2002-03-21,46.849998
2002-03-22,47.18
2002-03-25,45.869999
2002-03-26,46.810001
2002-03-27,48.709998999999996
2002-03-28,49.080002
2002-04-01,48.73
2002-04-02,48.779999
2002-04-03,48.32
2002-04-04,48.900002
2002-04-05,48.939999
2002-04-08,49.950001
2002-04-09,52.310001
2002-04-10,54.029999
2002-04-11,54.0
2002-04-12,53.490002000000004
