Date,GHC
1976-03-03,4.456193
1976-03-04,4.399547
1976-03-05,4.437311
1976-03-08,4.456193
1976-03-09,4.51284
1976-03-10,4.493958
1976-03-11,4.607251
1976-03-12,4.607251
1976-03-15,4.5694870000000005
1976-03-16,4.701662000000001
1976-03-17,4.701662000000001
1976-03-18,4.682779
1976-03-19,4.682779
1976-03-22,4.77719
1976-03-23,4.8527190000000004
1976-03-24,4.871601
1976-03-25,4.833837
1976-03-26,4.814955
1976-03-29,4.796072000000001
1976-03-30,4.796072000000001
1976-03-31,4.796072000000001
1976-04-01,4.701662000000001
1976-04-02,4.682779
1976-04-05,4.682779
1976-04-06,4.701662000000001
1976-04-07,4.682779
1976-04-08,4.6638980000000005
1976-04-09,4.607251
1976-04-12,4.531722
1976-04-13,4.758308
1976-04-14,4.720544
1976-04-15,4.682779
1976-04-19,4.645015
1976-04-20,4.720544
1976-04-21,4.758308
1976-04-22,4.758308
1976-04-23,4.8527190000000004
1976-04-26,4.871601
1976-04-27,4.909366
1976-04-28,4.909366
1976-04-29,4.8527190000000004
1976-04-30,4.909366
1976-05-03,4.871601
1976-05-04,4.909366
1976-05-05,4.871601
1976-05-06,4.890483000000001
1976-05-07,4.871601
1976-05-10,4.9471300000000005
1976-05-11,4.984894000000001
1976-05-12,4.966012
1976-05-13,5.022659
1976-05-14,5.21148
1976-05-17,5.230362
1976-05-18,5.249244999999999
1976-05-19,5.287008999999999
1976-05-20,5.324773
1976-05-21,5.230362
1976-05-24,5.11707
1976-05-25,5.11707
1976-05-26,5.060423
1976-05-27,5.060423
1976-05-28,5.060423
1976-06-01,5.060423
1976-06-02,5.060423
1976-06-03,5.0415410000000005
1976-06-04,5.0037769999999995
1976-06-07,5.0037769999999995
1976-06-08,4.739426
1976-06-09,4.739426
1976-06-10,4.720544
1976-06-11,4.77719
1976-06-14,4.8527190000000004
1976-06-15,4.8527190000000004
1976-06-16,4.8527190000000004
1976-06-17,4.77719
1976-06-18,4.8527190000000004
1976-06-21,4.890483000000001
1976-06-22,4.909366
1976-06-23,4.928248
1976-06-24,4.9471300000000005
1976-06-25,4.9471300000000005
1976-06-28,4.871601
1976-06-29,4.871601
1976-06-30,4.909366
1976-07-01,4.984894000000001
1976-07-02,5.022659
1976-07-06,5.135952
1976-07-07,5.305891
1976-07-08,5.55136
1976-07-09,5.55136
1976-07-12,5.777946
1976-07-13,5.853473999999999
1976-07-14,5.98565
1976-07-15,6.193354
1976-07-16,6.08006
1976-07-19,5.929003
1976-07-20,5.98565
1976-07-21,5.98565
1976-07-22,6.004532
1976-07-23,6.268882
1976-07-26,6.193354
1976-07-27,6.193354
1976-07-28,6.042296
1976-07-29,5.98565
1976-07-30,5.910121
1976-08-02,5.910121
1976-08-03,5.947884999999999
1976-08-04,5.98565
1976-08-05,5.929003
1976-08-06,5.891239
1976-08-09,5.891239
1976-08-10,6.042296
1976-08-11,5.98565
1976-08-12,6.023414
1976-08-13,6.004532
1976-08-16,6.004532
1976-08-17,6.061178
1976-08-18,6.117825
1976-08-19,5.910121
1976-08-20,5.947884999999999
1976-08-23,5.891239
1976-08-24,5.891239
1976-08-25,5.891239
1976-08-26,5.853473999999999
1976-08-27,5.81571
1976-08-30,5.702417
1976-08-31,5.740181
1976-09-01,5.834592
1976-09-02,5.947884999999999
1976-09-03,5.947884999999999
1976-09-07,5.98565
1976-09-08,6.061178
1976-09-09,6.098943
1976-09-10,6.193354
1976-09-13,6.193354
1976-09-14,6.136707
1976-09-15,6.117825
1976-09-16,6.08006
1976-09-17,6.061178
1976-09-20,6.098943
1976-09-21,6.08006
