Date,SPB
1981-03-03,1157.407349
1981-03-04,1147.762329
1981-03-05,1118.827148
1981-03-06,1109.1821289999998
1981-03-09,1152.584839
1981-03-10,1138.1173099999999
1981-03-11,1138.1173099999999
1981-03-12,1205.6326900000001
1981-03-13,1186.342651
1981-03-16,1200.810181
1981-03-17,1176.69751
1981-03-18,1181.52002
1981-03-19,1142.939819
1981-03-20,1138.1173099999999
1981-03-23,1152.584839
1981-03-24,1157.407349
1981-03-25,1186.342651
1981-03-26,1220.100342
1981-03-27,1205.6326900000001
1981-03-30,1205.6326900000001
1981-03-31,1239.3903810000002
1981-04-01,1220.100342
1981-04-02,1195.987671
1981-04-03,1162.22998
1981-04-06,1157.407349
1981-04-07,1142.939819
1981-04-08,1157.407349
1981-04-09,1167.05249
1981-04-10,1123.649658
1981-04-13,1065.779297
1981-04-14,1051.311768
1981-04-15,1056.1342769999999
1981-04-16,1080.246948
1981-04-20,1094.7144779999999
1981-04-21,1056.1342769999999
1981-04-22,988.618835
1981-04-23,945.2160640000001
1981-04-24,959.683655
1981-04-27,983.796326
1981-04-28,945.2160640000001
1981-04-29,853.587952
1981-04-30,945.2160640000001
1981-05-01,964.506165
1981-05-04,935.570984
1981-05-05,925.925903
1981-05-06,925.925903
1981-05-07,935.570984
1981-05-08,945.2160640000001
1981-05-11,940.3934939999999
1981-05-12,978.9737550000001
1981-05-13,969.328674
1981-05-14,974.1512449999999
1981-05-15,969.328674
1981-05-18,935.570984
1981-05-19,916.280884
1981-05-20,921.103394
1981-05-21,916.280884
1981-05-22,916.280884
1981-05-26,935.570984
1981-05-27,978.9737550000001
1981-05-28,954.861084
1981-05-29,959.683655
1981-06-01,950.038574
1981-06-02,906.6358029999999
1981-06-03,896.990723
1981-06-04,892.168213
1981-06-05,892.168213
1981-06-08,877.7006230000001
1981-06-09,868.055542
1981-06-10,853.587952
1981-06-11,863.233032
1981-06-12,877.7006230000001
1981-06-15,896.990723
1981-06-16,882.523132
1981-06-17,882.523132
1981-06-18,882.523132
1981-06-19,925.925903
1981-06-22,959.683655
1981-06-23,974.1512449999999
1981-06-24,988.618835
1981-06-25,993.441345
1981-06-26,1003.086426
1981-06-29,1022.376526
1981-06-30,1012.7315060000001
1981-07-01,1003.086426
1981-07-02,978.9737550000001
1981-07-06,983.796326
1981-07-07,1003.086426
1981-07-08,998.263916
1981-07-09,1027.1990970000002
1981-07-10,1027.1990970000002
1981-07-13,1017.554016
1981-07-14,998.263916
1981-07-15,993.441345
1981-07-16,993.441345
1981-07-17,1041.666626
1981-07-20,1022.376526
1981-07-21,1080.246948
1981-07-22,1080.246948
1981-07-23,1114.004639
1981-07-24,1138.1173099999999
1981-07-27,1128.472168
1981-07-28,1109.1821289999998
1981-07-29,1118.827148
1981-07-30,1123.649658
1981-07-31,1118.827148
1981-08-03,1109.1821289999998
1981-08-04,1128.472168
1981-08-05,1205.6326900000001
1981-08-06,1234.5678710000002
1981-08-07,1282.7932130000002
1981-08-10,1311.728394
1981-08-11,1282.7932130000002
1981-08-12,1263.503052
1981-08-13,1302.083374
1981-08-14,1287.6157230000001
1981-08-17,1287.6157230000001
1981-08-18,1234.5678710000002
1981-08-19,1239.3903810000002
1981-08-20,1253.858032
1981-08-21,1234.5678710000002
1981-08-24,1138.1173099999999
1981-08-25,1147.762329
1981-08-26,1138.1173099999999
1981-08-27,1085.069458
1981-08-28,1104.3596189999998
1981-08-31,1070.601807
1981-09-01,1085.069458
1981-09-02,1085.069458
1981-09-03,1046.489258
1981-09-04,1080.246948
1981-09-08,1220.100342
1981-09-09,1282.7932130000002
1981-09-10,1359.953735
1981-09-11,1316.5509029999998
1981-09-14,1297.260742
1981-09-15,1157.407349
1981-09-16,1176.69751
1981-09-17,1142.939819
1981-09-18,1147.762329
1981-09-21,1123.649658
1981-09-22,1036.844116
1981-09-23,1012.7315060000001
1981-09-24,1007.9089359999999
1981-09-25,945.2160640000001
1981-09-28,1027.1990970000002
1981-09-29,1027.1990970000002
1981-09-30,1027.1990970000002
1981-10-01,1027.1990970000002
1981-10-02,1123.649658
1981-10-05,1191.165161
1981-10-06,1181.52002
1981-10-07,1277.970703
1981-10-08,1224.922852
1981-10-09,1210.4552
1981-10-12,1244.213013
1981-10-13,1234.5678710000002
1981-10-14,1162.22998
1981-10-15,1200.810181
1981-10-16,1205.6326900000001
1981-10-19,1224.922852
1981-10-20,1239.3903810000002
1981-10-21,1215.277832
1981-10-22,1210.4552
1981-10-23,1167.05249
1981-10-26,1167.05249
1981-10-27,1205.6326900000001
1981-10-28,1229.745361
1981-10-29,1215.277832
1981-10-30,1287.6157230000001
1981-11-02,1273.148193
1981-11-03,1263.503052
1981-11-04,1292.438232
1981-11-05,1253.858032
1981-11-06,1253.858032
1981-11-09,1258.680542
1981-11-10,1258.680542
1981-11-11,1335.841064
1981-11-12,1282.7932130000002
1981-11-13,1220.100342
1981-11-16,1195.987671
1981-11-17,1215.277832
1981-11-18,1258.680542
1981-11-19,1273.148193
1981-11-20,1273.148193
1981-11-23,1263.503052
1981-11-24,1273.148193
1981-11-25,1258.680542
1981-11-27,1287.6157230000001
1981-11-30,1364.776245
1981-12-01,1331.018555
1981-12-02,1273.148193
1981-12-03,1306.905884
1981-12-04,1321.373413
1981-12-07,1287.6157230000001
1981-12-08,1282.7932130000002
1981-12-09,1306.905884
1981-12-10,1321.373413
1981-12-11,1287.6157230000001
1981-12-14,1167.05249
1981-12-15,1215.277832
1981-12-16,1210.4552
1981-12-17,1220.100342
1981-12-18,1191.165161
1981-12-21,1152.584839
1981-12-22,1147.762329
1981-12-23,1114.004639
1981-12-24,1157.407349
1981-12-28,1152.584839
1981-12-29,1114.004639
1981-12-30,1094.7144779999999
1981-12-31,1089.891968
1982-01-04,1080.246948
1982-01-05,1003.086426
1982-01-06,1027.1990970000002
1982-01-07,1032.021606
1982-01-08,1070.601807
1982-01-11,1022.376526
1982-01-12,1041.666626
1982-01-13,1022.376526
1982-01-14,1041.666626
1982-01-15,1046.489258
1982-01-18,1032.021606
1982-01-19,1003.086426
1982-01-20,954.861084
1982-01-21,959.683655
1982-01-22,950.038574
1982-01-25,974.1512449999999
1982-01-26,954.861084
1982-01-27,993.441345
1982-01-28,1128.472168
1982-01-29,1089.891968
1982-02-01,1017.554016
1982-02-02,1022.376526
1982-02-03,988.618835
1982-02-04,974.1512449999999
1982-02-05,964.506165
1982-02-08,916.280884
1982-02-09,877.7006230000001
1982-02-10,882.523132
1982-02-11,896.990723
1982-02-12,887.345703
1982-02-16,892.168213
1982-02-17,896.990723
1982-02-18,911.4583130000001
1982-02-19,872.8781130000001
1982-02-22,858.410522
1982-02-23,839.1203609999999
1982-02-24,853.587952
1982-02-25,853.587952
1982-02-26,810.185181
1982-03-01,790.895081
1982-03-02,737.847229
1982-03-03,694.444458
1982-03-04,694.444458
1982-03-05,665.509277
1982-03-08,636.5740969999999
1982-03-09,641.3966059999999
1982-03-10,670.331787
1982-03-11,665.509277
1982-03-12,665.509277
1982-03-15,728.2021480000001
1982-03-16,684.7993769999999
1982-03-17,694.444458
1982-03-18,713.734558
1982-03-19,733.024719
1982-03-22,761.9599
1982-03-23,742.6697389999999
1982-03-24,723.379639
1982-03-25,742.6697389999999
1982-03-26,704.089478
1982-03-29,694.444458
1982-03-30,704.089478
1982-03-31,694.444458
1982-04-01,757.137329
1982-04-02,771.604919
1982-04-05,752.314819
1982-04-06,747.49231
1982-04-07,752.314819
1982-04-08,747.49231
1982-04-12,737.847229
1982-04-13,723.379639
1982-04-14,708.912048
1982-04-15,713.734558
1982-04-16,723.379639
1982-04-19,704.089478
1982-04-20,684.7993769999999
1982-04-21,679.976868
1982-04-22,728.2021480000001
1982-04-23,761.9599
1982-04-26,776.42749
1982-04-27,752.314819
1982-04-28,761.9599
1982-04-29,757.137329
1982-04-30,757.137329
1982-05-03,752.314819
1982-05-04,742.6697389999999
1982-05-05,713.734558
1982-05-06,747.49231
1982-05-07,757.137329
1982-05-10,795.7175900000001
1982-05-11,839.1203609999999
1982-05-12,819.8302610000001
1982-05-13,790.895081
1982-05-14,776.42749
1982-05-17,747.49231
1982-05-18,757.137329
1982-05-19,752.314819
1982-05-20,752.314819
1982-05-21,742.6697389999999
1982-05-24,737.847229
1982-05-25,728.2021480000001
1982-05-26,689.621887
1982-05-27,675.1542969999999
1982-05-28,660.6867070000001
1982-06-01,665.509277
1982-06-02,660.6867070000001
1982-06-03,641.3966059999999
1982-06-04,617.283936
1982-06-07,636.5740969999999
1982-06-08,636.5740969999999
1982-06-09,622.106506
1982-06-10,622.106506
1982-06-11,622.106506
1982-06-14,622.106506
1982-06-15,617.283936
1982-06-16,607.638916
1982-06-17,588.348755
1982-06-18,583.526245
1982-06-21,578.703674
1982-06-22,607.638916
1982-06-23,631.751526
1982-06-24,602.8163450000001
1982-06-25,593.171326
1982-06-28,583.526245
1982-06-29,588.348755
1982-06-30,588.348755
1982-07-01,578.703674
1982-07-02,573.881165
1982-07-06,578.703674
1982-07-07,588.348755
1982-07-08,583.526245
1982-07-09,588.348755
1982-07-12,559.413574
1982-07-13,540.123474
1982-07-14,530.4783940000001
1982-07-15,530.4783940000001
1982-07-16,520.833313
1982-07-19,516.010803
1982-07-20,544.945984
1982-07-21,554.591064
1982-07-22,569.0586549999999
1982-07-23,578.703674
1982-07-26,564.236084
1982-07-27,569.0586549999999
1982-07-28,559.413574
1982-07-29,559.413574
1982-07-30,540.123474
1982-08-02,525.655884
1982-08-03,487.07562300000006
1982-08-04,458.140442
1982-08-05,516.010803
1982-08-06,520.833313
1982-08-09,506.36575300000004
1982-08-10,496.72067300000003
1982-08-11,501.543213
1982-08-12,487.07562300000006
1982-08-13,496.72067300000003
1982-08-16,487.07562300000006
1982-08-17,482.253082
1982-08-18,467.785492
1982-08-19,462.962952
1982-08-20,462.962952
1982-08-23,511.188263
1982-08-24,535.3009030000001
1982-08-25,573.881165
1982-08-26,583.526245
1982-08-27,573.881165
1982-08-30,573.881165
1982-08-31,559.413574
1982-09-01,530.4783940000001
1982-09-02,544.945984
1982-09-03,573.881165
1982-09-07,554.591064
1982-09-08,583.526245
1982-09-09,607.638916
1982-09-10,607.638916
1982-09-13,626.929016
1982-09-14,626.929016
1982-09-15,631.751526
1982-09-16,617.283936
1982-09-17,597.993835
1982-09-20,602.8163450000001
1982-09-21,597.993835
1982-09-22,588.348755
1982-09-23,602.8163450000001
1982-09-24,597.993835
1982-09-27,597.993835
1982-09-28,583.526245
1982-09-29,564.236084
1982-09-30,554.591064
1982-10-01,544.945984
1982-10-04,549.768494
1982-10-05,540.123474
1982-10-06,535.3009030000001
1982-10-07,549.768494
1982-10-08,540.123474
1982-10-11,559.413574
1982-10-12,622.106506
1982-10-13,694.444458
1982-10-14,704.089478
1982-10-15,679.976868
1982-10-18,713.734558
1982-10-19,684.7993769999999
1982-10-20,694.444458
1982-10-21,675.1542969999999
1982-10-22,660.6867070000001
1982-10-25,607.638916
1982-10-26,617.283936
1982-10-27,641.3966059999999
1982-10-28,626.929016
1982-10-29,578.703674
1982-11-01,578.703674
1982-11-02,602.8163450000001
1982-11-03,602.8163450000001
1982-11-04,622.106506
1982-11-05,617.283936
1982-11-08,607.638916
1982-11-09,660.6867070000001
1982-11-10,636.5740969999999
1982-11-11,631.751526
1982-11-12,597.993835
1982-11-15,564.236084
1982-11-16,554.591064
1982-11-17,612.461426
1982-11-18,626.929016
1982-11-19,622.106506
1982-11-22,593.171326
1982-11-23,597.993835
1982-11-24,597.993835
1982-11-26,612.461426
1982-11-29,597.993835
1982-11-30,602.8163450000001
1982-12-01,597.993835
1982-12-02,597.993835
1982-12-03,588.348755
1982-12-06,588.348755
1982-12-07,588.348755
1982-12-08,593.171326
1982-12-09,612.461426
1982-12-10,636.5740969999999
1982-12-13,636.5740969999999
1982-12-14,607.638916
1982-12-15,593.171326
1982-12-16,583.526245
1982-12-17,588.348755
1982-12-20,593.171326
1982-12-21,583.526245
1982-12-22,583.526245
1982-12-23,588.348755
1982-12-27,617.283936
1982-12-28,612.461426
1982-12-29,622.106506
1982-12-30,626.929016
1982-12-31,626.929016
1983-01-03,617.283936
1983-01-04,665.509277
1983-01-05,665.509277
1983-01-06,699.266968
1983-01-07,679.976868
1983-01-10,694.444458
1983-01-11,679.976868
1983-01-12,704.089478
1983-01-13,684.7993769999999
1983-01-14,718.557129
1983-01-17,713.734558
1983-01-18,679.976868
1983-01-19,670.331787
1983-01-20,694.444458
1983-01-21,713.734558
1983-01-24,660.6867070000001
1983-01-25,655.864197
1983-01-26,670.331787
1983-01-27,665.509277
1983-01-28,689.621887
1983-01-31,675.1542969999999
1983-02-01,646.219116
1983-02-02,626.929016
1983-02-03,636.5740969999999
1983-02-04,655.864197
1983-02-07,655.864197
1983-02-08,651.041687
1983-02-09,655.864197
1983-02-10,679.976868
1983-02-11,665.509277
1983-02-14,742.6697389999999
1983-02-15,757.137329
1983-02-16,728.2021480000001
1983-02-17,737.847229
1983-02-18,718.557129
1983-02-22,675.1542969999999
1983-02-23,665.509277
1983-02-24,689.621887
1983-02-25,670.331787
1983-02-28,655.864197
1983-03-01,660.6867070000001
1983-03-02,660.6867070000001
1983-03-03,679.976868
1983-03-04,675.1542969999999
1983-03-07,665.509277
1983-03-08,660.6867070000001
1983-03-09,675.1542969999999
1983-03-10,655.864197
1983-03-11,626.929016
1983-03-14,607.638916
1983-03-15,597.993835
1983-03-16,573.881165
1983-03-17,564.236084
1983-03-18,573.881165
1983-03-21,593.171326
1983-03-22,588.348755
1983-03-23,573.881165
1983-03-24,578.703674
1983-03-25,578.703674
1983-03-28,564.236084
1983-03-29,569.0586549999999
1983-03-30,588.348755
1983-03-31,597.993835
1983-04-04,602.8163450000001
1983-04-05,602.8163450000001
1983-04-06,597.993835
1983-04-07,597.993835
1983-04-08,612.461426
1983-04-11,612.461426
1983-04-12,622.106506
1983-04-13,617.283936
1983-04-14,626.929016
1983-04-15,607.638916
1983-04-18,607.638916
1983-04-19,607.638916
1983-04-20,597.993835
1983-04-21,597.993835
1983-04-22,617.283936
1983-04-25,607.638916
1983-04-26,641.3966059999999
1983-04-27,626.929016
1983-04-28,631.751526
1983-04-29,622.106506
1983-05-02,626.929016
1983-05-03,646.219116
1983-05-04,636.5740969999999
1983-05-05,626.929016
1983-05-06,626.929016
1983-05-09,617.283936
1983-05-10,617.283936
1983-05-11,607.638916
1983-05-12,607.638916
1983-05-13,622.106506
1983-05-16,617.283936
1983-05-17,641.3966059999999
1983-05-18,641.3966059999999
1983-05-19,636.5740969999999
1983-05-20,636.5740969999999
1983-05-23,665.509277
1983-05-24,694.444458
1983-05-25,675.1542969999999
1983-05-26,670.331787
1983-05-27,665.509277
1983-05-31,660.6867070000001
1983-06-01,660.6867070000001
1983-06-02,660.6867070000001
1983-06-03,651.041687
1983-06-06,651.041687
1983-06-07,631.751526
1983-06-08,617.283936
1983-06-09,631.751526
1983-06-10,626.929016
1983-06-13,636.5740969999999
1983-06-14,636.5740969999999
1983-06-15,626.929016
1983-06-16,646.219116
1983-06-17,646.219116
1983-06-20,651.041687
1983-06-21,675.1542969999999
1983-06-22,689.621887
1983-06-23,684.7993769999999
1983-06-24,699.266968
1983-06-27,665.509277
1983-06-28,651.041687
1983-06-29,694.444458
1983-06-30,713.734558
1983-07-01,713.734558
1983-07-05,771.604919
1983-07-06,800.5401
1983-07-07,810.185181
1983-07-08,815.00769
1983-07-11,795.7175900000001
1983-07-12,790.895081
1983-07-13,795.7175900000001
1983-07-14,771.604919
1983-07-15,757.137329
1983-07-18,771.604919
1983-07-19,766.7824099999999
1983-07-20,771.604919
1983-07-21,757.137329
1983-07-22,757.137329
1983-07-25,790.895081
1983-07-26,829.475281
1983-07-27,824.652771
1983-07-28,790.895081
1983-07-29,766.7824099999999
1983-08-01,761.9599
1983-08-02,747.49231
1983-08-03,776.42749
1983-08-04,747.49231
1983-08-05,747.49231
1983-08-08,728.2021480000001
1983-08-09,713.734558
1983-08-10,742.6697389999999
1983-08-11,728.2021480000001
1983-08-12,766.7824099999999
1983-08-15,781.25
1983-08-16,786.07251
1983-08-17,815.00769
1983-08-18,805.362671
1983-08-19,805.362671
1983-08-22,800.5401
1983-08-23,781.25
1983-08-24,776.42749
1983-08-25,776.42749
1983-08-26,781.25
1983-08-29,776.42749
1983-08-30,781.25
1983-08-31,815.00769
1983-09-01,800.5401
1983-09-02,800.5401
1983-09-06,815.00769
1983-09-07,829.475281
1983-09-08,810.185181
1983-09-09,800.5401
1983-09-12,795.7175900000001
1983-09-13,805.362671
1983-09-14,800.5401
1983-09-15,786.07251
1983-09-16,776.42749
1983-09-19,776.42749
1983-09-20,781.25
1983-09-21,766.7824099999999
1983-09-22,766.7824099999999
1983-09-23,747.49231
1983-09-26,752.314819
1983-09-27,752.314819
1983-09-28,742.6697389999999
1983-09-29,761.9599
1983-09-30,761.9599
1983-10-03,757.137329
1983-10-04,752.314819
1983-10-05,733.024719
1983-10-06,723.379639
1983-10-07,708.912048
1983-10-10,737.847229
1983-10-11,718.557129
1983-10-12,723.379639
1983-10-13,704.089478
1983-10-14,708.912048
1983-10-17,708.912048
1983-10-18,684.7993769999999
1983-10-19,699.266968
1983-10-20,694.444458
1983-10-21,679.976868
1983-10-24,665.509277
1983-10-25,631.751526
1983-10-26,636.5740969999999
1983-10-27,617.283936
1983-10-28,622.106506
1983-10-31,631.751526
1983-11-01,636.5740969999999
1983-11-02,641.3966059999999
1983-11-03,651.041687
1983-11-04,641.3966059999999
1983-11-07,636.5740969999999
1983-11-08,636.5740969999999
1983-11-09,641.3966059999999
1983-11-10,636.5740969999999
1983-11-11,636.5740969999999
1983-11-14,646.219116
1983-11-15,626.929016
1983-11-16,626.929016
1983-11-17,617.283936
1983-11-18,612.461426
1983-11-21,607.638916
1983-11-22,612.461426
1983-11-23,641.3966059999999
1983-11-25,641.3966059999999
1983-11-28,660.6867070000001
1983-11-29,665.509277
1983-11-30,651.041687
1983-12-01,641.3966059999999
1983-12-02,641.3966059999999
1983-12-05,641.3966059999999
1983-12-06,655.864197
1983-12-07,651.041687
1983-12-08,646.219116
1983-12-09,631.751526
1983-12-12,651.041687
1983-12-13,636.5740969999999
1983-12-14,631.751526
1983-12-15,631.751526
1983-12-16,631.751526
1983-12-19,607.638916
1983-12-20,602.8163450000001
1983-12-21,607.638916
1983-12-22,612.461426
1983-12-23,612.461426
1983-12-27,617.283936
1983-12-28,631.751526
1983-12-29,636.5740969999999
1983-12-30,651.041687
1984-01-03,636.5740969999999
1984-01-04,646.219116
1984-01-05,655.864197
1984-01-06,651.041687
1984-01-09,641.3966059999999
1984-01-10,612.461426
1984-01-11,607.638916
1984-01-12,641.3966059999999
1984-01-13,660.6867070000001
1984-01-16,655.864197
1984-01-17,660.6867070000001
1984-01-18,708.912048
1984-01-19,718.557129
1984-01-20,713.734558
1984-01-23,713.734558
1984-01-24,742.6697389999999
1984-01-25,733.024719
1984-01-26,742.6697389999999
1984-01-27,723.379639
1984-01-30,699.266968
1984-01-31,689.621887
1984-02-01,684.7993769999999
1984-02-02,699.266968
1984-02-03,704.089478
1984-02-06,694.444458
1984-02-07,694.444458
1984-02-08,689.621887
1984-02-09,679.976868
1984-02-10,694.444458
1984-02-13,699.266968
1984-02-14,733.024719
1984-02-15,737.847229
1984-02-16,723.379639
1984-02-17,713.734558
1984-02-21,708.912048
1984-02-22,728.2021480000001
1984-02-23,728.2021480000001
1984-02-24,771.604919
1984-02-27,786.07251
1984-02-28,766.7824099999999
1984-02-29,776.42749
1984-03-01,776.42749
1984-03-02,761.9599
1984-03-05,766.7824099999999
1984-03-06,757.137329
1984-03-07,747.49231
1984-03-08,757.137329
1984-03-09,771.604919
1984-03-12,786.07251
1984-03-13,800.5401
1984-03-14,824.652771
1984-03-15,848.765442
1984-03-16,868.055542
1984-03-19,863.233032
1984-03-20,887.345703
1984-03-21,906.6358029999999
1984-03-22,887.345703
1984-03-23,896.990723
1984-03-26,887.345703
1984-03-27,863.233032
1984-03-28,877.7006230000001
1984-03-29,877.7006230000001
1984-03-30,877.7006230000001
1984-04-02,858.410522
1984-04-03,839.1203609999999
1984-04-04,829.475281
1984-04-05,834.2978519999999
1984-04-06,839.1203609999999
1984-04-09,863.233032
1984-04-10,906.6358029999999
1984-04-11,911.4583130000001
1984-04-12,901.8132929999999
1984-04-13,921.103394
1984-04-16,901.8132929999999
1984-04-17,906.6358029999999
1984-04-18,911.4583130000001
1984-04-19,911.4583130000001
1984-04-23,882.523132
1984-04-24,906.6358029999999
1984-04-25,906.6358029999999
1984-04-26,935.570984
1984-04-27,945.2160640000001
1984-04-30,935.570984
1984-05-01,935.570984
1984-05-02,930.748474
1984-05-03,925.925903
1984-05-04,916.280884
1984-05-07,887.345703
1984-05-08,906.6358029999999
1984-05-09,906.6358029999999
1984-05-10,906.6358029999999
1984-05-11,882.523132
1984-05-14,882.523132
1984-05-15,892.168213
1984-05-16,892.168213
1984-05-17,906.6358029999999
1984-05-18,921.103394
1984-05-21,925.925903
1984-05-22,925.925903
1984-05-23,896.990723
1984-05-24,853.587952
1984-05-25,848.765442
1984-05-29,819.8302610000001
1984-05-30,829.475281
1984-05-31,839.1203609999999
1984-06-01,863.233032
1984-06-04,868.055542
1984-06-05,858.410522
1984-06-06,858.410522
1984-06-07,858.410522
1984-06-08,848.765442
1984-06-11,843.9428710000001
1984-06-12,824.652771
1984-06-13,800.5401
