Date,TOO
2008-02-28,25.58
2008-02-29,25.389999
2008-03-03,25.32
2008-03-04,25.0
2008-03-05,25.059998999999998
2008-03-06,24.1
2008-03-07,23.67
2008-03-10,23.6
2008-03-11,23.51
2008-03-12,22.99
2008-03-13,22.139999
2008-03-14,21.68
2008-03-17,20.780001000000002
2008-03-18,20.709999
2008-03-19,21.459999
2008-03-20,21.040001
2008-03-24,21.709999
2008-03-25,22.74
2008-03-26,22.6
2008-03-27,22.870001000000002
2008-03-28,22.07
2008-03-31,23.15
2008-04-01,23.85
2008-04-02,23.370001000000002
2008-04-03,24.35
2008-04-04,24.030001000000002
2008-04-07,23.469998999999998
2008-04-08,23.709999
2008-04-09,23.49
2008-04-10,22.6
2008-04-11,22.440001000000002
2008-04-14,21.719998999999998
2008-04-15,21.809998999999998
2008-04-16,22.16
2008-04-17,22.82
2008-04-18,23.18
2008-04-21,23.200001
2008-04-22,22.76
2008-04-23,22.66
2008-04-24,22.01
2008-04-25,22.24
2008-04-28,21.799999
2008-04-29,21.719998999999998
2008-04-30,21.51
2008-05-01,21.540001
2008-05-02,22.18
2008-05-05,21.85
2008-05-06,21.43
2008-05-07,20.51
2008-05-08,20.35
2008-05-09,20.5
2008-05-12,20.799999
2008-05-13,20.790001
2008-05-14,21.16
2008-05-15,22.110001
2008-05-16,22.639999
2008-05-19,24.1
2008-05-20,24.0
2008-05-21,23.190001000000002
2008-05-22,23.49
2008-05-23,23.52
2008-05-27,23.379998999999998
2008-05-28,23.42
2008-05-29,23.26
2008-05-30,23.0
2008-06-02,22.879998999999998
2008-06-03,22.85
2008-06-04,22.32
2008-06-05,22.52
2008-06-06,22.66
2008-06-09,22.209999
2008-06-10,22.4
2008-06-11,21.07
2008-06-12,20.0
2008-06-13,19.85
2008-06-16,20.07
2008-06-17,20.049999
2008-06-18,19.940001000000002
2008-06-19,19.75
2008-06-20,19.99
2008-06-23,20.030001000000002
2008-06-24,19.76
2008-06-25,19.77
2008-06-26,19.74
2008-06-27,19.84
2008-06-30,19.75
2008-07-01,19.690001000000002
2008-07-02,19.66
2008-07-03,19.5
2008-07-07,19.09
2008-07-08,19.15
2008-07-09,19.01
2008-07-10,19.0
2008-07-11,19.459999
2008-07-14,19.15
2008-07-15,18.16
2008-07-16,17.84
2008-07-17,17.75
2008-07-18,17.870001000000002
2008-07-21,18.620001000000002
2008-07-22,18.1
2008-07-23,17.75
2008-07-24,17.219998999999998
2008-07-25,17.32
2008-07-28,16.82
2008-07-29,16.75
2008-07-30,17.059998999999998
2008-07-31,17.0
2008-08-01,17.0
2008-08-04,16.559998999999998
2008-08-05,16.57
2008-08-06,16.610001
2008-08-07,15.99
2008-08-08,16.459999
2008-08-11,16.200001
2008-08-12,16.43
2008-08-13,16.290001
2008-08-14,15.99
2008-08-15,15.79
2008-08-18,15.7
2008-08-19,15.37
2008-08-20,15.95
2008-08-21,15.81
2008-08-22,15.66
2008-08-25,15.31
2008-08-26,15.66
2008-08-27,15.76
2008-08-28,15.74
2008-08-29,16.1
2008-09-02,15.75
2008-09-03,15.98
2008-09-04,15.36
2008-09-05,15.74
2008-09-08,15.79
2008-09-09,15.09
2008-09-10,15.26
2008-09-11,14.5
2008-09-12,13.86
2008-09-15,13.22
2008-09-16,12.73
2008-09-17,11.77
2008-09-18,11.25
2008-09-19,13.75
2008-09-22,12.13
2008-09-23,12.07
2008-09-24,11.81
2008-09-25,12.03
2008-09-26,11.89
2008-09-29,12.1
2008-09-30,11.55
2008-10-01,11.24
2008-10-02,10.84
2008-10-03,10.27
2008-10-06,9.05
2008-10-07,9.32
2008-10-08,8.61
2008-10-09,8.2
2008-10-10,6.58
2008-10-13,9.72
2008-10-14,10.11
2008-10-15,9.37
2008-10-16,10.22
2008-10-17,10.25
2008-10-20,10.84
2008-10-21,11.14
2008-10-22,11.17
2008-10-23,10.62
2008-10-24,10.65
2008-10-27,9.82
2008-10-28,9.13
2008-10-29,10.25
2008-10-30,12.15
2008-10-31,12.65
2008-11-03,13.31
2008-11-04,14.05
2008-11-05,12.95
2008-11-06,10.9
2008-11-07,10.65
2008-11-10,10.19
2008-11-11,9.61
2008-11-12,9.43
2008-11-13,9.98
2008-11-14,9.24
2008-11-17,8.59
2008-11-18,8.4
2008-11-19,7.95
2008-11-20,6.85
2008-11-21,6.73
2008-11-24,7.77
2008-11-25,8.05
2008-11-26,10.04
2008-11-28,10.0
2008-12-01,9.65
2008-12-02,9.36
2008-12-03,9.5
2008-12-04,8.8
2008-12-05,8.9
2008-12-08,9.51
2008-12-09,9.4
2008-12-10,9.65
2008-12-11,10.25
2008-12-12,10.18
2008-12-15,10.5
2008-12-16,12.26
2008-12-17,11.57
2008-12-18,11.55
2008-12-19,11.96
2008-12-22,11.14
2008-12-23,10.68
2008-12-24,10.94
2008-12-26,11.2
2008-12-29,10.85
2008-12-30,10.9
2008-12-31,10.9
2009-01-02,12.53
2009-01-05,12.8
2009-01-06,13.22
2009-01-07,13.3
2009-01-08,13.68
2009-01-09,13.65
2009-01-12,13.72
2009-01-13,13.81
2009-01-14,13.23
2009-01-15,13.14
2009-01-16,13.11
2009-01-20,12.93
2009-01-21,14.89
2009-01-22,13.85
2009-01-23,13.78
2009-01-26,14.5
2009-01-27,14.0
2009-01-28,14.12
2009-01-29,13.98
2009-01-30,13.89
2009-02-02,14.07
2009-02-03,14.37
2009-02-04,14.0
2009-02-05,13.35
2009-02-06,13.17
2009-02-09,13.5
2009-02-10,13.33
2009-02-11,13.46
2009-02-12,13.9
2009-02-13,13.86
2009-02-17,13.67
2009-02-18,13.22
2009-02-19,13.0
2009-02-20,11.51
2009-02-23,11.13
2009-02-24,11.29
2009-02-25,11.15
2009-02-26,11.55
2009-02-27,11.94
2009-03-02,11.46
2009-03-03,11.97
2009-03-04,11.3
2009-03-05,10.5
2009-03-06,9.99
2009-03-09,9.75
2009-03-10,11.09
2009-03-11,12.17
2009-03-12,12.95
2009-03-13,12.75
2009-03-16,12.84
2009-03-17,13.01
2009-03-18,12.88
2009-03-19,12.68
2009-03-20,12.87
2009-03-23,13.36
2009-03-24,13.17
2009-03-25,13.04
2009-03-26,12.72
2009-03-27,12.1
2009-03-30,11.8
2009-03-31,11.43
2009-04-01,11.88
2009-04-02,12.4
2009-04-03,13.02
2009-04-06,12.55
2009-04-07,11.76
2009-04-08,12.49
2009-04-09,12.92
2009-04-13,12.22
2009-04-14,12.28
2009-04-15,12.92
2009-04-16,13.01
2009-04-17,13.09
2009-04-20,12.63
2009-04-21,12.8
2009-04-22,12.94
2009-04-23,12.95
2009-04-24,13.04
2009-04-27,13.03
2009-04-28,13.58
2009-04-29,14.07
2009-04-30,13.68
2009-05-01,13.54
2009-05-04,13.8
2009-05-05,13.61
2009-05-06,13.65
2009-05-07,13.46
2009-05-08,13.85
2009-05-11,13.66
2009-05-12,13.57
2009-05-13,13.13
2009-05-14,12.8
2009-05-15,12.77
2009-05-18,13.12
2009-05-19,13.41
2009-05-20,13.46
2009-05-21,13.15
2009-05-22,13.65
2009-05-26,13.92
2009-05-27,13.02
2009-05-28,13.21
2009-05-29,13.91
2009-06-01,14.12
2009-06-02,14.32
2009-06-03,13.51
2009-06-04,13.82
2009-06-05,13.83
2009-06-08,13.66
2009-06-09,13.51
2009-06-10,13.57
2009-06-11,13.86
2009-06-12,13.8
2009-06-15,13.89
2009-06-16,13.78
2009-06-17,13.76
2009-06-18,14.08
2009-06-19,14.08
2009-06-22,13.55
2009-06-23,13.44
2009-06-24,13.47
2009-06-25,13.51
2009-06-26,13.87
2009-06-29,14.17
2009-06-30,14.14
2009-07-01,14.67
2009-07-02,14.3
2009-07-06,14.48
2009-07-07,14.14
2009-07-08,14.49
2009-07-09,14.6
2009-07-10,14.39
2009-07-13,14.7
2009-07-14,14.72
2009-07-15,15.02
2009-07-16,15.32
2009-07-17,15.34
2009-07-20,15.5
2009-07-21,15.87
2009-07-22,15.74
2009-07-23,15.79
2009-07-24,16.030001000000002
2009-07-27,15.82
2009-07-28,16.0
2009-07-29,15.36
2009-07-30,14.3
2009-07-31,14.35
2009-08-03,14.47
2009-08-04,14.5
2009-08-05,14.45
2009-08-06,14.31
2009-08-07,14.14
2009-08-10,14.25
2009-08-11,13.97
2009-08-12,14.06
2009-08-13,13.88
2009-08-14,13.89
2009-08-17,12.84
2009-08-18,13.62
2009-08-19,13.67
2009-08-20,13.7
2009-08-21,14.24
2009-08-24,14.4
2009-08-25,14.3
2009-08-26,14.33
2009-08-27,14.18
2009-08-28,14.27
2009-08-31,14.07
2009-09-01,13.98
2009-09-02,13.87
2009-09-03,14.17
2009-09-04,14.3
2009-09-08,14.75
2009-09-09,14.69
2009-09-10,14.77
2009-09-11,14.93
2009-09-14,15.07
2009-09-15,15.15
2009-09-16,15.31
2009-09-17,15.3
2009-09-18,15.7
2009-09-21,15.93
2009-09-22,16.16
2009-09-23,16.32
2009-09-24,16.209999
2009-09-25,16.18
2009-09-28,16.32
2009-09-29,16.51
2009-09-30,16.469998999999998
2009-10-01,16.26
2009-10-02,16.120001000000002
2009-10-05,16.190001000000002
2009-10-06,16.51
2009-10-07,16.540001
2009-10-08,16.91
2009-10-09,16.879998999999998
2009-10-12,17.34
2009-10-13,17.48
2009-10-14,17.940001000000002
2009-10-15,17.83
2009-10-16,18.030001000000002
2009-10-19,18.16
2009-10-20,18.129998999999998
2009-10-21,17.940001000000002
2009-10-22,18.08
2009-10-23,17.4
2009-10-26,16.65
2009-10-27,17.049999
2009-10-28,15.77
2009-10-29,16.389999
2009-10-30,16.24
2009-11-02,15.32
2009-11-03,15.85
2009-11-04,16.530001000000002
2009-11-05,16.82
2009-11-06,16.559998999999998
2009-11-09,17.16
2009-11-10,17.15
2009-11-11,17.200001
2009-11-12,17.030001000000002
2009-11-13,17.4
2009-11-16,17.5
2009-11-17,17.25
2009-11-18,17.09
2009-11-19,17.049999
2009-11-20,16.93
2009-11-23,17.49
2009-11-24,17.709999
2009-11-25,17.59
2009-11-27,17.48
2009-11-30,17.889999
2009-12-01,17.959999
2009-12-02,17.940001000000002
2009-12-03,17.82
2009-12-04,17.68
2009-12-07,18.030001000000002
2009-12-08,17.65
2009-12-09,17.780001000000002
2009-12-10,17.799999
2009-12-11,17.91
2009-12-14,18.26
2009-12-15,18.700001
2009-12-16,19.18
2009-12-17,19.360001
2009-12-18,19.25
2009-12-21,19.84
2009-12-22,20.01
2009-12-23,20.059998999999998
2009-12-24,20.049999
2009-12-28,19.950001
2009-12-29,19.610001
2009-12-30,20.059998999999998
2009-12-31,19.950001
2010-01-04,20.780001000000002
2010-01-05,20.790001
2010-01-06,20.9
2010-01-07,20.950001
2010-01-08,20.200001
2010-01-11,20.219998999999998
2010-01-12,20.35
2010-01-13,20.110001
2010-01-14,20.200001
2010-01-15,20.530001000000002
2010-01-19,20.84
2010-01-20,20.67
2010-01-21,20.26
2010-01-22,19.469998999999998
2010-01-25,19.610001
2010-01-26,19.629998999999998
2010-01-27,19.57
2010-01-28,18.98
2010-01-29,19.16
2010-02-01,20.120001000000002
2010-02-02,20.77
2010-02-03,20.129998999999998
2010-02-04,19.35
2010-02-05,19.110001
2010-02-08,18.870001000000002
2010-02-09,19.299999
2010-02-10,18.68
2010-02-11,19.24
2010-02-12,19.58
2010-02-16,20.139999
2010-02-17,19.25
2010-02-18,18.6
2010-02-19,18.57
2010-02-22,18.790001
2010-02-23,18.370001000000002
2010-02-24,18.23
2010-02-25,18.530001000000002
2010-02-26,18.790001
2010-03-01,18.67
2010-03-02,18.629998999999998
2010-03-03,18.790001
2010-03-04,18.700001
2010-03-05,19.25
2010-03-08,19.77
2010-03-09,19.799999
2010-03-10,19.92
2010-03-11,19.780001000000002
2010-03-12,19.99
2010-03-15,20.17
2010-03-16,20.5
2010-03-17,19.6
2010-03-18,19.66
2010-03-19,20.540001
2010-03-22,20.049999
2010-03-23,19.799999
2010-03-24,19.49
2010-03-25,19.4
2010-03-26,19.75
2010-03-29,19.780001000000002
2010-03-30,19.860001
2010-03-31,19.92
2010-04-01,19.83
2010-04-05,20.08
2010-04-06,20.200001
2010-04-07,20.040001
2010-04-08,20.17
2010-04-09,20.040001
2010-04-12,20.02
2010-04-13,20.1
2010-04-14,20.25
2010-04-15,20.389999
2010-04-16,20.450001
2010-04-19,20.57
2010-04-20,21.23
2010-04-21,20.969998999999998
2010-04-22,21.030001000000002
2010-04-23,21.35
2010-04-26,21.27
2010-04-27,20.610001
2010-04-28,20.889999
2010-04-29,21.09
2010-04-30,20.969998999999998
2010-05-03,21.41
2010-05-04,20.450001
2010-05-05,19.309998999999998
2010-05-06,17.83
2010-05-07,18.780001000000002
2010-05-10,19.1
2010-05-11,19.01
2010-05-12,19.790001
2010-05-13,19.65
2010-05-14,19.790001
2010-05-17,19.700001
2010-05-18,19.6
2010-05-19,19.33
2010-05-20,17.790001
2010-05-21,18.549999
2010-05-24,18.43
2010-05-25,18.51
2010-05-26,19.040001
2010-05-27,19.709999
2010-05-28,19.57
2010-06-01,19.18
2010-06-02,20.08
2010-06-03,20.450001
2010-06-04,20.1
2010-06-07,19.549999
2010-06-08,19.870001000000002
2010-06-09,19.879998999999998
2010-06-10,20.24
2010-06-11,21.0
2010-06-14,21.07
2010-06-15,21.75
2010-06-16,21.09
2010-06-17,21.200001
2010-06-18,21.33
2010-06-21,21.549999
2010-06-22,21.280001000000002
2010-06-23,21.41
2010-06-24,21.51
2010-06-25,21.91
2010-06-28,22.33
2010-06-29,21.860001
2010-06-30,21.950001
2010-07-01,21.59
2010-07-02,21.639999
2010-07-06,21.92
2010-07-07,22.92
2010-07-08,22.950001
2010-07-09,23.450001
2010-07-12,23.26
2010-07-13,23.379998999999998
2010-07-14,23.43
2010-07-15,23.469998999999998
2010-07-16,23.18
2010-07-19,23.299999
2010-07-20,23.4
2010-07-21,23.41
2010-07-22,23.290001
2010-07-23,23.23
2010-07-26,23.42
2010-07-27,22.77
2010-07-28,22.84
2010-07-29,23.01
2010-07-30,23.02
2010-08-02,23.370001000000002
2010-08-03,23.6
2010-08-04,23.34
2010-08-05,23.360001
2010-08-06,23.34
2010-08-09,23.08
2010-08-10,23.120001000000002
2010-08-11,22.59
2010-08-12,22.15
2010-08-13,22.709999
2010-08-16,23.190001000000002
2010-08-17,22.059998999999998
2010-08-18,22.209999
2010-08-19,21.950001
2010-08-20,21.92
2010-08-23,21.459999
2010-08-24,20.809998999999998
2010-08-25,20.85
2010-08-26,20.969998999999998
2010-08-27,21.370001000000002
2010-08-30,21.110001
2010-08-31,21.25
2010-09-01,22.18
2010-09-02,22.26
2010-09-03,22.59
2010-09-07,22.309998999999998
2010-09-08,22.26
2010-09-09,22.559998999999998
2010-09-10,22.6
2010-09-13,22.9
2010-09-14,22.790001
2010-09-15,22.82
2010-09-16,22.51
2010-09-17,22.540001
2010-09-20,22.440001000000002
2010-09-21,22.549999
2010-09-22,22.809998999999998
2010-09-23,22.76
2010-09-24,22.66
2010-09-27,22.76
2010-09-28,22.67
2010-09-29,22.68
2010-09-30,23.139999
2010-10-01,23.59
2010-10-04,23.5
2010-10-05,23.629998999999998
2010-10-06,24.040001
2010-10-07,24.450001
2010-10-08,25.17
2010-10-11,25.059998999999998
2010-10-12,25.059998999999998
2010-10-13,24.98
2010-10-14,24.85
2010-10-15,24.77
2010-10-18,24.75
2010-10-19,24.889999
2010-10-20,24.74
2010-10-21,24.5
2010-10-22,24.84
2010-10-25,24.889999
2010-10-26,25.16
2010-10-27,25.459999
2010-10-28,25.85
2010-10-29,26.52
2010-11-01,26.92
2010-11-02,26.809998999999998
2010-11-03,26.67
2010-11-04,26.85
2010-11-05,27.76
2010-11-08,28.219998999999998
2010-11-09,28.299999
2010-11-10,29.08
2010-11-11,28.719998999999998
2010-11-12,28.82
2010-11-15,29.0
2010-11-16,28.129998999999998
2010-11-17,28.84
2010-11-18,29.530001000000002
2010-11-19,29.790001
2010-11-22,29.75
2010-11-23,29.76
2010-11-24,29.709999
2010-11-26,29.719998999999998
2010-11-29,29.33
2010-11-30,28.82
2010-12-01,29.01
2010-12-02,29.110001
2010-12-03,27.799999
2010-12-06,27.84
2010-12-07,27.799999
2010-12-08,27.42
2010-12-09,26.98
2010-12-10,27.540001
2010-12-13,27.049999
2010-12-14,27.0
2010-12-15,26.879998999999998
2010-12-16,26.860001
2010-12-17,27.450001
2010-12-20,27.200001
2010-12-21,27.4
2010-12-22,27.549999
2010-12-23,27.530001000000002
2010-12-27,27.17
2010-12-28,27.4
2010-12-29,27.51
2010-12-30,27.719998999999998
2010-12-31,27.75
2011-01-03,27.809998999999998
2011-01-04,27.41
2011-01-05,27.73
2011-01-06,27.73
2011-01-07,27.91
2011-01-10,27.940001000000002
2011-01-11,28.09
2011-01-12,28.1
2011-01-13,28.18
2011-01-14,28.120001000000002
2011-01-18,28.190001000000002
2011-01-19,27.9
2011-01-20,27.18
2011-01-21,27.360001
2011-01-24,27.860001
2011-01-25,27.85
2011-01-26,28.0
2011-01-27,28.25
2011-01-28,27.969998999999998
2011-01-31,28.209999
2011-02-01,28.24
2011-02-02,28.26
2011-02-03,27.9
2011-02-04,27.790001
2011-02-07,27.549999
2011-02-08,27.6
2011-02-09,27.5
2011-02-10,27.52
2011-02-11,27.85
2011-02-14,28.290001
2011-02-15,28.190001000000002
2011-02-16,28.32
2011-02-17,28.67
2011-02-18,28.690001000000002
2011-02-22,28.469998999999998
2011-02-23,28.219998999999998
2011-02-24,28.280001000000002
2011-02-25,28.57
2011-02-28,28.77
2011-03-01,28.879998999999998
2011-03-02,29.1
2011-03-03,29.35
2011-03-04,29.360001
2011-03-07,29.6
2011-03-08,29.32
2011-03-09,28.690001000000002
2011-03-10,28.139999
2011-03-11,28.690001000000002
2011-03-14,28.809998999999998
2011-03-15,28.629998999999998
2011-03-16,28.73
2011-03-17,28.74
2011-03-18,28.76
2011-03-21,29.48
2011-03-22,29.780001000000002
2011-03-23,29.709999
2011-03-24,29.73
2011-03-25,30.0
2011-03-28,29.76
2011-03-29,30.120001000000002
2011-03-30,29.940001000000002
2011-03-31,30.5
2011-04-01,30.27
2011-04-04,30.290001
2011-04-05,30.34
2011-04-06,30.129998999999998
2011-04-07,30.09
2011-04-08,29.57
2011-04-11,29.34
2011-04-12,29.23
2011-04-13,29.17
2011-04-14,29.15
2011-04-15,29.120001000000002
2011-04-18,28.92
2011-04-19,29.16
2011-04-20,29.450001
2011-04-21,29.6
2011-04-25,29.52
2011-04-26,29.809998999999998
2011-04-27,29.870001000000002
2011-04-28,30.65
2011-04-29,30.870001000000002
2011-05-02,31.190001000000002
2011-05-03,30.9
2011-05-04,29.41
2011-05-05,28.610001
2011-05-06,28.879998999999998
2011-05-09,29.4
2011-05-10,29.75
2011-05-11,29.58
2011-05-12,29.25
2011-05-13,29.120001000000002
2011-05-16,28.309998999999998
2011-05-17,27.709999
2011-05-18,28.219998999999998
2011-05-19,28.799999
2011-05-20,28.889999
2011-05-23,28.370001000000002
2011-05-24,28.42
2011-05-25,28.51
2011-05-26,28.77
2011-05-27,29.059998999999998
2011-05-31,29.049999
2011-06-01,29.389999
2011-06-02,28.57
2011-06-03,28.139999
2011-06-06,27.860001
2011-06-07,28.42
2011-06-08,28.299999
2011-06-09,29.4
2011-06-10,29.34
2011-06-13,28.76
2011-06-14,28.76
2011-06-15,28.84
2011-06-16,28.6
2011-06-17,27.93
2011-06-20,28.059998999999998
2011-06-21,28.34
2011-06-22,28.58
2011-06-23,28.469998999999998
2011-06-24,29.25
2011-06-27,29.139999
2011-06-28,29.040001
2011-06-29,29.290001
2011-06-30,29.35
2011-07-01,29.540001
2011-07-05,29.85
2011-07-06,29.73
2011-07-07,29.799999
2011-07-08,29.940001000000002
2011-07-11,30.120001000000002
2011-07-12,29.959999
2011-07-13,30.030001000000002
2011-07-14,29.84
2011-07-15,30.18
2011-07-18,29.76
2011-07-19,29.77
2011-07-20,29.73
2011-07-21,29.6
2011-07-22,29.940001000000002
2011-07-25,29.74
2011-07-26,29.42
2011-07-27,28.83
2011-07-28,28.540001
2011-07-29,28.610001
2011-08-01,28.959999
2011-08-02,28.75
2011-08-03,27.870001000000002
2011-08-04,25.84
2011-08-05,25.59
2011-08-08,22.700001
2011-08-09,23.959999
2011-08-10,24.01
2011-08-11,25.040001
2011-08-12,25.469998999999998
2011-08-15,26.120001000000002
2011-08-16,26.75
2011-08-17,26.84
2011-08-18,26.450001
2011-08-19,26.299999
2011-08-22,25.85
2011-08-23,26.040001
2011-08-24,25.690001000000002
2011-08-25,24.959999
2011-08-26,25.4
2011-08-29,26.17
