Date,TRMB
1995-04-03,3.166667
1995-04-04,3.125
1995-04-05,3.145833
1995-04-06,3.166667
1995-04-07,3.041667
1995-04-10,2.895833
1995-04-11,2.6875
1995-04-12,2.770833
1995-04-13,2.729167
1995-04-17,2.625
1995-04-18,2.708333
1995-04-19,3.041667
1995-04-20,2.958333
1995-04-21,3.0
1995-04-24,3.145833
1995-04-25,3.125
1995-04-26,3.104167
1995-04-27,3.104167
1995-04-28,3.166667
1995-05-01,3.166667
1995-05-02,3.166667
1995-05-03,3.25
1995-05-04,3.291667
1995-05-05,3.333333
1995-05-08,3.270833
1995-05-09,3.270833
1995-05-10,3.333333
1995-05-11,3.479167
1995-05-12,3.916667
1995-05-15,3.854167
1995-05-16,3.791667
1995-05-17,3.8125
1995-05-18,3.791667
1995-05-19,3.927083
1995-05-22,4.2708330000000005
1995-05-23,4.0625
1995-05-24,4.0416669999999995
1995-05-25,3.958333
1995-05-26,3.8125
1995-05-30,3.6875
1995-05-31,3.958333
1995-06-01,4.0833330000000005
1995-06-02,4.0833330000000005
1995-06-05,4.0625
1995-06-06,4.1875
1995-06-07,4.1666669999999995
1995-06-08,4.2291669999999995
1995-06-09,4.2291669999999995
1995-06-12,4.2708330000000005
1995-06-13,4.375
1995-06-14,4.9166669999999995
1995-06-15,4.6041669999999995
1995-06-16,5.0
1995-06-19,4.9375
1995-06-20,4.9166669999999995
1995-06-21,4.8958330000000005
1995-06-22,5.0
1995-06-23,4.9791669999999995
1995-06-26,4.8958330000000005
1995-06-27,4.5208330000000005
1995-06-28,4.8125
1995-06-29,4.7708330000000005
1995-06-30,4.7291669999999995
1995-07-03,4.5625
1995-07-05,4.7291669999999995
1995-07-06,4.7083330000000005
1995-07-07,4.8541669999999995
1995-07-10,4.75
1995-07-11,4.6666669999999995
1995-07-12,4.9166669999999995
1995-07-13,4.7708330000000005
1995-07-14,4.875
1995-07-17,4.875
1995-07-18,4.8333330000000005
1995-07-19,4.7291669999999995
1995-07-20,4.6666669999999995
1995-07-21,4.6041669999999995
1995-07-24,5.0416669999999995
1995-07-25,5.0
1995-07-26,4.8333330000000005
1995-07-27,4.9791669999999995
1995-07-28,5.1875
1995-07-31,5.6666669999999995
1995-08-01,5.1666669999999995
1995-08-02,5.0625
1995-08-03,4.8125
1995-08-04,5.4375
1995-08-07,5.25
1995-08-08,5.2916669999999995
1995-08-09,5.4791669999999995
1995-08-10,5.1875
1995-08-11,5.3541669999999995
1995-08-14,5.2916669999999995
1995-08-15,5.2083330000000005
1995-08-16,5.3125
1995-08-17,5.3333330000000005
1995-08-18,5.3541669999999995
1995-08-21,5.3333330000000005
1995-08-22,5.25
1995-08-23,5.2916669999999995
1995-08-24,5.0625
1995-08-25,5.0
1995-08-28,5.0833330000000005
1995-08-29,4.9166669999999995
1995-08-30,5.125
1995-08-31,5.3541669999999995
1995-09-01,5.3333330000000005
1995-09-05,5.4375
1995-09-06,5.5
1995-09-07,5.25
1995-09-08,5.5833330000000005
1995-09-11,5.5208330000000005
1995-09-12,5.6041669999999995
1995-09-13,5.5833330000000005
1995-09-14,5.8333330000000005
1995-09-15,5.8333330000000005
1995-09-18,5.8333330000000005
1995-09-19,5.2083330000000005
1995-09-20,5.0833330000000005
1995-09-21,5.0833330000000005
1995-09-22,5.0
1995-09-25,4.5416669999999995
1995-09-26,4.375
1995-09-27,4.1875
1995-09-28,4.2708330000000005
1995-09-29,4.2083330000000005
1995-10-02,3.875
1995-10-03,3.604167
1995-10-04,3.479167
1995-10-05,3.666667
1995-10-06,3.833333
1995-10-09,3.875
1995-10-10,3.916667
1995-10-11,3.708333
1995-10-12,3.375
1995-10-13,3.083333
1995-10-16,3.104167
1995-10-17,3.0625
1995-10-18,2.9375
1995-10-19,2.8125
1995-10-20,2.8125
1995-10-23,2.875
1995-10-24,2.9375
1995-10-25,3.25
1995-10-26,3.458333
1995-10-27,3.645833
1995-10-30,3.541667
1995-10-31,3.291667
1995-11-01,3.520833
1995-11-02,3.5625
1995-11-03,3.5625
1995-11-06,3.5
1995-11-07,3.4375
1995-11-08,3.416667
1995-11-09,3.416667
1995-11-10,3.5
1995-11-13,3.791667
1995-11-14,4.0625
1995-11-15,3.854167
1995-11-16,3.833333
1995-11-17,3.833333
1995-11-20,3.8125
1995-11-21,3.604167
1995-11-22,3.479167
1995-11-24,3.5625
1995-11-27,3.614583
1995-11-28,3.708333
1995-11-29,3.770833
1995-11-30,3.395833
1995-12-01,3.395833
1995-12-04,3.458333
1995-12-05,2.979167
1995-12-06,3.041667
1995-12-07,2.916667
1995-12-08,2.916667
1995-12-11,2.729167
1995-12-12,2.604167
1995-12-13,2.833333
1995-12-14,2.833333
1995-12-15,2.8125
1995-12-18,2.666667
1995-12-19,2.8125
1995-12-20,3.0
1995-12-21,3.083333
1995-12-22,3.1875
1995-12-26,3.1875
1995-12-27,3.229167
1995-12-28,3.104167
1995-12-29,3.104167
1996-01-02,3.166667
1996-01-03,3.1875
1996-01-04,3.125
1996-01-05,3.145833
1996-01-08,3.125
1996-01-09,3.041667
1996-01-10,2.9375
1996-01-11,2.958333
1996-01-12,2.958333
1996-01-15,2.916667
1996-01-16,2.8125
1996-01-17,3.020833
1996-01-18,2.9375
1996-01-19,2.9375
1996-01-22,2.895833
1996-01-23,2.9375
1996-01-24,2.895833
1996-01-25,2.75
1996-01-26,2.791667
1996-01-29,2.854167
1996-01-30,2.833333
1996-01-31,2.666667
1996-02-01,2.65625
1996-02-02,3.020833
1996-02-05,3.0625
1996-02-06,3.104167
1996-02-07,3.041667
1996-02-08,3.270833
1996-02-09,3.166667
1996-02-12,3.25
1996-02-13,3.208333
1996-02-14,3.291667
1996-02-15,3.291667
1996-02-16,3.25
1996-02-20,3.208333
1996-02-21,3.229167
1996-02-22,3.5
1996-02-23,3.333333
1996-02-26,3.458333
1996-02-27,3.416667
1996-02-28,3.375
1996-02-29,3.395833
1996-03-01,3.395833
1996-03-04,3.354167
1996-03-05,3.416667
1996-03-06,3.4375
1996-03-07,3.291667
1996-03-08,3.125
1996-03-11,3.270833
1996-03-12,3.208333
1996-03-13,3.1875
1996-03-14,3.166667
1996-03-15,3.145833
1996-03-18,3.166667
1996-03-19,3.145833
1996-03-20,3.1875
1996-03-21,3.208333
1996-03-22,3.145833
1996-03-25,3.166667
1996-03-26,3.125
1996-03-27,3.083333
1996-03-28,3.833333
1996-03-29,3.8125
1996-04-01,4.0
1996-04-02,4.1041669999999995
1996-04-03,4.25
1996-04-04,4.1041669999999995
1996-04-08,4.1041669999999995
1996-04-09,4.0416669999999995
1996-04-10,4.0208330000000005
1996-04-11,3.75
1996-04-12,3.645833
1996-04-15,3.395833
1996-04-16,3.645833
1996-04-17,3.666667
1996-04-18,3.708333
1996-04-19,3.697917
1996-04-22,3.625
1996-04-23,3.625
1996-04-24,3.635417
1996-04-25,3.916667
1996-04-26,3.916667
1996-04-29,4.0833330000000005
1996-04-30,4.0208330000000005
1996-05-01,3.854167
1996-05-02,3.833333
1996-05-03,3.645833
1996-05-06,3.708333
1996-05-07,3.791667
1996-05-08,3.6875
1996-05-09,3.6875
1996-05-10,3.729167
1996-05-13,3.979167
1996-05-14,4.0416669999999995
1996-05-15,3.958333
1996-05-16,4.0833330000000005
1996-05-17,4.1666669999999995
1996-05-20,4.1666669999999995
1996-05-21,4.0208330000000005
1996-05-22,4.0833330000000005
1996-05-23,4.125
1996-05-24,4.0625
1996-05-28,3.9375
1996-05-29,4.0
1996-05-30,3.875
1996-05-31,4.0208330000000005
1996-06-03,3.958333
1996-06-04,4.0
1996-06-05,4.0833330000000005
1996-06-06,4.1666669999999995
1996-06-07,4.0208330000000005
1996-06-10,4.0833330000000005
1996-06-11,3.979167
1996-06-12,3.895833
1996-06-13,3.833333
1996-06-14,3.208333
1996-06-17,3.270833
1996-06-18,3.229167
1996-06-19,3.208333
1996-06-20,3.104167
1996-06-21,3.083333
1996-06-24,3.1875
1996-06-25,3.395833
1996-06-26,3.145833
1996-06-27,3.208333
1996-06-28,3.208333
1996-07-01,3.125
1996-07-02,3.145833
1996-07-03,3.166667
1996-07-05,3.083333
1996-07-08,3.0
1996-07-09,3.0
1996-07-10,2.979167
1996-07-11,2.9375
1996-07-12,2.916667
1996-07-15,2.833333
1996-07-16,2.9375
1996-07-17,3.104167
1996-07-18,3.083333
1996-07-19,3.0625
1996-07-22,2.979167
1996-07-23,2.9375
1996-07-24,2.6875
1996-07-25,2.916667
1996-07-26,3.0625
1996-07-29,3.020833
1996-07-30,2.916667
1996-07-31,3.020833
1996-08-01,3.083333
1996-08-02,3.166667
1996-08-05,3.229167
1996-08-06,3.3125
1996-08-07,3.541667
1996-08-08,3.416667
1996-08-09,3.375
1996-08-12,3.354167
1996-08-13,3.291667
1996-08-14,3.3125
1996-08-15,3.291667
1996-08-16,3.333333
1996-08-19,3.291667
1996-08-20,3.208333
1996-08-21,3.166667
1996-08-22,3.166667
1996-08-23,3.166667
1996-08-26,3.020833
1996-08-27,3.0
1996-08-28,3.145833
1996-08-29,3.0625
1996-08-30,3.0
1996-09-03,3.0
1996-09-04,3.0625
1996-09-05,3.041667
1996-09-06,2.625
1996-09-09,2.520833
1996-09-10,2.5
1996-09-11,2.541667
1996-09-12,2.552083
1996-09-13,2.479167
1996-09-16,2.541667
1996-09-17,2.729167
1996-09-18,2.8125
1996-09-19,2.895833
1996-09-20,2.979167
1996-09-23,2.833333
1996-09-24,2.729167
1996-09-25,2.6875
1996-09-26,2.6875
1996-09-27,2.6875
1996-09-30,2.770833
1996-10-01,2.75
1996-10-02,2.708333
1996-10-03,2.708333
1996-10-04,2.645833
1996-10-07,2.6875
1996-10-08,2.625
1996-10-09,2.708333
1996-10-10,2.666667
1996-10-11,2.6875
1996-10-14,2.708333
1996-10-15,2.520833
1996-10-16,2.416667
1996-10-17,2.4375
1996-10-18,2.4375
1996-10-21,2.416667
1996-10-22,2.333333
1996-10-23,2.270833
1996-10-24,2.270833
1996-10-25,2.208333
1996-10-28,2.0
1996-10-29,2.0625
1996-10-30,2.375
1996-10-31,2.364583
1996-11-01,2.354167
1996-11-04,2.1875
1996-11-05,2.166667
1996-11-06,2.145833
1996-11-07,2.083333
1996-11-08,2.0625
1996-11-11,2.0
1996-11-12,1.979167
1996-11-13,1.989583
1996-11-14,2.0625
1996-11-15,2.104167
1996-11-18,2.125
1996-11-19,2.125
1996-11-20,2.104167
1996-11-21,2.020833
1996-11-22,2.0625
1996-11-25,2.104167
1996-11-26,2.166667
1996-11-27,2.208333
1996-11-29,2.291667
1996-12-02,2.5625
1996-12-03,2.5625
1996-12-04,2.375
1996-12-05,2.416667
1996-12-06,2.3125
1996-12-09,2.333333
1996-12-10,2.25
1996-12-11,2.208333
1996-12-12,2.270833
1996-12-13,2.270833
1996-12-16,2.208333
1996-12-17,2.085938
1996-12-18,2.0
1996-12-19,1.9375
1996-12-20,2.041667
1996-12-23,2.0
1996-12-24,2.0
1996-12-26,1.979167
1996-12-27,1.958333
1996-12-30,1.916667
1996-12-31,1.916667
1997-01-02,1.895833
1997-01-03,1.958333
1997-01-06,1.979167
1997-01-07,2.020833
1997-01-08,2.1875
1997-01-09,2.083333
1997-01-10,2.041667
1997-01-13,2.0625
1997-01-14,2.0625
1997-01-15,2.020833
1997-01-16,2.020833
1997-01-17,2.0
1997-01-20,2.041667
1997-01-21,2.229167
1997-01-22,2.1875
1997-01-23,2.229167
1997-01-24,2.1875
1997-01-27,2.270833
1997-01-28,2.229167
1997-01-29,2.1875
1997-01-30,2.291667
1997-01-31,2.229167
1997-02-03,2.229167
1997-02-04,2.1875
1997-02-05,2.1875
1997-02-06,2.1875
1997-02-07,2.114583
1997-02-10,2.104167
1997-02-11,2.104167
1997-02-12,2.083333
1997-02-13,2.083333
1997-02-14,2.0625
1997-02-18,2.104167
1997-02-19,2.145833
1997-02-20,2.229167
1997-02-21,2.270833
1997-02-24,2.291667
1997-02-25,2.229167
1997-02-26,2.166667
1997-02-27,2.208333
1997-02-28,2.166667
1997-03-03,2.1875
1997-03-04,2.166667
1997-03-05,2.145833
1997-03-06,2.104167
1997-03-07,2.125
1997-03-10,2.1875
1997-03-11,2.1875
1997-03-12,2.145833
1997-03-13,2.125
1997-03-14,2.208333
1997-03-17,2.229167
1997-03-18,2.229167
1997-03-19,2.1875
1997-03-20,2.166667
1997-03-21,2.1875
1997-03-24,2.166667
1997-03-25,2.1875
1997-03-26,2.145833
1997-03-27,2.145833
1997-03-31,1.958333
1997-04-01,1.9375
1997-04-02,2.020833
1997-04-03,1.958333
1997-04-04,2.0
1997-04-07,2.083333
1997-04-08,2.041667
1997-04-09,2.0
1997-04-10,2.083333
1997-04-11,2.0
1997-04-14,1.958333
1997-04-15,2.0
1997-04-16,2.020833
1997-04-17,1.979167
1997-04-18,2.020833
1997-04-21,1.958333
1997-04-22,1.958333
1997-04-23,1.895833
1997-04-24,1.90625
1997-04-25,1.895833
1997-04-28,1.854167
1997-04-29,1.8125
1997-04-30,1.9375
1997-05-01,1.979167
1997-05-02,2.0
1997-05-05,2.145833
1997-05-06,2.0
1997-05-07,2.0
1997-05-08,2.0
1997-05-09,1.916667
1997-05-12,1.979167
1997-05-13,1.979167
1997-05-14,2.020833
1997-05-15,2.083333
1997-05-16,2.125
1997-05-19,2.140625
1997-05-20,2.166667
1997-05-21,2.1875
1997-05-22,2.239583
1997-05-23,2.229167
1997-05-27,2.270833
1997-05-28,2.333333
1997-05-29,2.416667
1997-05-30,2.5625
1997-06-02,2.875
1997-06-03,2.833333
1997-06-04,2.791667
1997-06-05,2.791667
1997-06-06,2.8125
1997-06-09,3.145833
1997-06-10,3.0625
1997-06-11,2.989583
1997-06-12,2.90625
1997-06-13,2.875
1997-06-16,3.083333
1997-06-17,3.0625
1997-06-18,3.03125
1997-06-19,3.104167
1997-06-20,3.0
1997-06-23,2.895833
1997-06-24,2.9375
1997-06-25,2.916667
1997-06-26,2.958333
1997-06-27,2.916667
1997-06-30,2.958333
1997-07-01,2.895833
1997-07-02,2.916667
1997-07-03,2.875
1997-07-07,2.895833
1997-07-08,2.979167
1997-07-09,2.895833
1997-07-10,2.791667
1997-07-11,2.895833
1997-07-14,2.916667
1997-07-15,2.916667
1997-07-16,2.895833
1997-07-17,3.125
1997-07-18,3.083333
1997-07-21,3.0
1997-07-22,3.09375
1997-07-23,3.083333
1997-07-24,3.010417
1997-07-25,2.958333
1997-07-28,2.875
1997-07-29,2.895833
1997-07-30,2.958333
1997-07-31,2.875
1997-08-01,2.927083
1997-08-04,2.958333
1997-08-05,2.989583
1997-08-06,2.9375
1997-08-07,2.916667
1997-08-08,2.854167
1997-08-11,2.875
1997-08-12,2.791667
1997-08-13,2.791667
1997-08-14,2.791667
1997-08-15,2.75
1997-08-18,2.802083
1997-08-19,2.885417
1997-08-20,2.854167
1997-08-21,2.927083
1997-08-22,2.75
1997-08-25,2.833333
1997-08-26,2.770833
1997-08-27,2.8125
1997-08-28,2.791667
1997-08-29,2.8125
1997-09-02,2.8125
1997-09-03,2.958333
1997-09-04,2.958333
1997-09-05,2.916667
1997-09-08,2.958333
1997-09-09,3.083333
1997-09-10,3.1875
1997-09-11,3.166667
1997-09-12,3.197917
1997-09-15,3.229167
1997-09-16,3.177083
1997-09-17,3.458333
1997-09-18,3.395833
1997-09-19,3.354167
1997-09-22,3.489583
1997-09-23,3.5
1997-09-24,3.572917
1997-09-25,3.479167
1997-09-26,3.25
1997-09-29,3.229167
1997-09-30,3.270833
1997-10-01,3.229167
1997-10-02,3.270833
1997-10-03,3.260417
1997-10-06,3.375
1997-10-07,3.458333
1997-10-08,3.333333
1997-10-09,3.375
1997-10-10,3.395833
1997-10-13,3.364583
1997-10-14,3.333333
1997-10-15,3.208333
1997-10-16,3.291667
1997-10-17,3.229167
1997-10-20,3.270833
1997-10-21,3.354167
1997-10-22,3.645833
1997-10-23,3.479167
1997-10-24,3.541667
1997-10-27,3.208333
1997-10-28,3.354167
1997-10-29,3.375
1997-10-30,3.333333
1997-10-31,3.375
1997-11-03,3.479167
1997-11-04,3.385417
1997-11-05,3.395833
1997-11-06,3.375
1997-11-07,3.333333
1997-11-10,3.333333
1997-11-11,3.3125
1997-11-12,3.229167
1997-11-13,3.229167
1997-11-14,3.197917
1997-11-17,3.338542
1997-11-18,3.364583
1997-11-19,3.572917
1997-11-20,3.65625
1997-11-21,3.760417
1997-11-24,3.489583
1997-11-25,3.479167
1997-11-26,3.5
1997-11-28,3.53125
1997-12-01,3.666667
1997-12-02,3.645833
1997-12-03,3.572917
1997-12-04,3.645833
1997-12-05,3.739583
1997-12-08,3.927083
1997-12-09,3.895833
1997-12-10,3.854167
1997-12-11,3.6875
1997-12-12,3.666667
1997-12-15,3.677083
1997-12-16,3.770833
1997-12-17,3.916667
1997-12-18,3.833333
1997-12-19,3.729167
1997-12-22,3.885417
1997-12-23,3.854167
1997-12-24,3.84375
1997-12-26,3.854167
1997-12-29,4.0416669999999995
1997-12-30,3.625
1997-12-31,3.635417
1998-01-02,3.625
1998-01-05,3.583333
1998-01-06,3.583333
1998-01-07,3.583333
1998-01-08,3.875
1998-01-09,3.59375
1998-01-12,3.510417
1998-01-13,3.53125
1998-01-14,3.625
1998-01-15,3.666667
1998-01-16,3.791667
1998-01-20,3.828125
1998-01-21,3.760417
1998-01-22,3.802083
1998-01-23,3.5625
1998-01-26,3.270833
1998-01-27,3.291667
1998-01-28,3.489583
1998-01-29,3.395833
1998-01-30,3.208333
1998-02-02,3.28125
1998-02-03,3.260417
1998-02-04,3.1875
1998-02-05,3.208333
1998-02-06,3.270833
1998-02-09,3.364583
1998-02-10,3.416667
1998-02-11,3.385417
1998-02-12,3.416667
1998-02-13,3.34375
1998-02-17,3.375
1998-02-18,3.479167
1998-02-19,3.520833
1998-02-20,3.25
1998-02-23,3.354167
1998-02-24,3.229167
1998-02-25,3.270833
1998-02-26,3.354167
1998-02-27,3.333333
1998-03-02,3.270833
1998-03-03,3.25
1998-03-04,3.229167
1998-03-05,3.1875
1998-03-06,3.270833
1998-03-09,3.1875
1998-03-10,3.166667
1998-03-11,3.21875
1998-03-12,3.197917
1998-03-13,3.083333
1998-03-16,3.0625
1998-03-17,3.041667
1998-03-18,2.979167
1998-03-19,3.005208
1998-03-20,2.979167
1998-03-23,2.916667
1998-03-24,2.947917
1998-03-25,2.96875
1998-03-26,2.989583
1998-03-27,3.0
1998-03-30,2.958333
1998-03-31,2.96875
1998-04-01,2.947917
1998-04-02,2.989583
1998-04-03,2.979167
1998-04-06,2.875
1998-04-07,2.895833
1998-04-08,2.958333
1998-04-09,2.958333
1998-04-13,3.020833
1998-04-14,3.0
1998-04-15,2.979167
1998-04-16,3.0
1998-04-17,3.135417
1998-04-20,3.208333
1998-04-21,3.229167
1998-04-22,3.145833
1998-04-23,3.114583
1998-04-24,3.09375
1998-04-27,3.0625
1998-04-28,3.104167
1998-04-29,3.104167
1998-04-30,3.083333
1998-05-01,3.041667
1998-05-04,3.09375
1998-05-05,3.072917
1998-05-06,3.072917
1998-05-07,3.135417
1998-05-08,3.104167
1998-05-11,3.15625
1998-05-12,3.1875
1998-05-13,3.208333
1998-05-14,3.208333
1998-05-15,3.166667
1998-05-18,3.104167
1998-05-19,3.104167
1998-05-20,3.072917
1998-05-21,3.130208
1998-05-22,3.1875
1998-05-26,3.208333
1998-05-27,3.208333
1998-05-28,3.1875
1998-05-29,3.28125
1998-06-01,3.166667
1998-06-02,3.15625
1998-06-03,3.260417
1998-06-04,3.208333
1998-06-05,3.125
1998-06-08,3.0
1998-06-09,3.083333
1998-06-10,2.979167
1998-06-11,2.895833
1998-06-12,2.791667
1998-06-15,2.8125
1998-06-16,2.854167
1998-06-17,2.75
1998-06-18,2.760417
1998-06-19,2.75
1998-06-22,2.802083
1998-06-23,2.802083
1998-06-24,2.895833
1998-06-25,2.760417
1998-06-26,2.770833
1998-06-29,2.729167
1998-06-30,2.697917
1998-07-01,2.708333
1998-07-02,2.666667
1998-07-06,2.666667
1998-07-07,2.640625
1998-07-08,2.625
1998-07-09,2.625
1998-07-10,2.427083
1998-07-13,2.364583
1998-07-14,2.270833
1998-07-15,2.145833
1998-07-16,2.333333
1998-07-17,2.40625
1998-07-20,2.3125
1998-07-21,2.291667
1998-07-22,2.333333
1998-07-23,2.197917
1998-07-24,2.1875
1998-07-27,2.145833
1998-07-28,2.125
1998-07-29,2.166667
1998-07-30,2.083333
1998-07-31,2.020833
1998-08-03,2.0
1998-08-04,1.916667
1998-08-05,1.916667
1998-08-06,1.916667
1998-08-07,2.072917
1998-08-10,2.083333
1998-08-11,2.083333
1998-08-12,2.208333
1998-08-13,2.145833
1998-08-14,2.125
1998-08-17,2.145833
1998-08-18,2.260417
1998-08-19,2.307292
1998-08-20,2.270833
1998-08-21,2.125
1998-08-24,2.0625
1998-08-25,2.072917
1998-08-26,1.989583
1998-08-27,1.901042
1998-08-28,1.854167
1998-08-31,1.708333
1998-09-01,1.6875
1998-09-02,1.645833
1998-09-03,1.65625
1998-09-04,1.770833
1998-09-08,2.010417
1998-09-09,1.9375
1998-09-10,1.927083
1998-09-11,2.041667
1998-09-14,2.020833
1998-09-15,1.9375
1998-09-16,2.0
1998-09-17,1.916667
1998-09-18,1.9375
1998-09-21,1.895833
1998-09-22,1.916667
1998-09-23,1.895833
1998-09-24,1.833333
1998-09-25,1.833333
1998-09-28,1.75
1998-09-29,1.708333
1998-09-30,1.677083
1998-10-01,1.666667
1998-10-02,1.677083
1998-10-05,1.583333
1998-10-06,1.458333
1998-10-07,1.59375
1998-10-08,1.5625
1998-10-09,1.6875
1998-10-12,1.645833
1998-10-13,1.635417
1998-10-14,1.604167
1998-10-15,1.635417
1998-10-16,1.604167
1998-10-19,1.666667
1998-10-20,1.5
1998-10-21,1.520833
1998-10-22,1.4375
1998-10-23,1.333333
1998-10-26,1.322917
1998-10-27,1.354167
1998-10-28,1.322917
1998-10-29,1.34375
1998-10-30,1.333333
1998-11-02,1.479167
1998-11-03,1.442708
1998-11-04,1.5
1998-11-05,1.5625
1998-11-06,1.4375
1998-11-09,1.364583
1998-11-10,1.416667
1998-11-11,1.59375
1998-11-12,1.583333
1998-11-13,1.5625
1998-11-16,1.5
1998-11-17,1.5625
1998-11-18,1.510417
1998-11-19,1.552083
1998-11-20,1.5625
1998-11-23,1.5625
1998-11-24,1.489583
1998-11-25,1.5
1998-11-27,1.510417
1998-11-30,1.489583
1998-12-01,1.541667
1998-12-02,1.479167
1998-12-03,1.416667
1998-12-04,1.4375
1998-12-07,1.40625
1998-12-08,1.395833
1998-12-09,1.385417
1998-12-10,1.338542
1998-12-11,1.302083
1998-12-14,1.229167
1998-12-15,1.208333
1998-12-16,1.1875
1998-12-17,1.322917
1998-12-18,1.3125
1998-12-21,1.28125
1998-12-22,1.270833
1998-12-23,1.28125
1998-12-24,1.25
1998-12-28,1.177083
1998-12-29,1.1875
1998-12-30,1.208333
1998-12-31,1.208333
1999-01-04,1.270833
1999-01-05,1.270833
1999-01-06,1.302083
1999-01-07,1.302083
1999-01-08,1.3125
1999-01-11,1.322917
1999-01-12,1.395833
1999-01-13,1.427083
1999-01-14,1.520833
1999-01-15,1.625
1999-01-19,1.59375
1999-01-20,1.583333
1999-01-21,1.34375
1999-01-22,1.34375
1999-01-25,1.416667
1999-01-26,1.364583
1999-01-27,1.375
1999-01-28,1.364583
1999-01-29,1.416667
1999-02-01,1.458333
1999-02-02,1.385417
1999-02-03,1.385417
1999-02-04,1.364583
1999-02-05,1.375
1999-02-08,1.364583
1999-02-09,1.354167
1999-02-10,1.354167
1999-02-11,1.395833
1999-02-12,1.354167
1999-02-16,1.354167
1999-02-17,1.354167
1999-02-18,1.40625
1999-02-19,1.375
1999-02-22,1.395833
1999-02-23,1.385417
1999-02-24,1.364583
1999-02-25,1.364583
1999-02-26,1.375
1999-03-01,1.354167
1999-03-02,1.34375
1999-03-03,1.354167
1999-03-04,1.395833
1999-03-05,1.364583
1999-03-08,1.333333
1999-03-09,1.260417
1999-03-10,1.260417
1999-03-11,1.333333
1999-03-12,1.364583
1999-03-15,1.354167
1999-03-16,1.375
1999-03-17,1.333333
1999-03-18,1.395833
1999-03-19,1.354167
1999-03-22,1.34375
1999-03-23,1.302083
1999-03-24,1.375
1999-03-25,1.416667
1999-03-26,1.604167
1999-03-29,1.625
1999-03-30,1.666667
1999-03-31,1.625
1999-04-01,1.666667
1999-04-05,1.65625
1999-04-06,1.65625
1999-04-07,1.651042
1999-04-08,1.635417
1999-04-09,1.645833
1999-04-12,1.635417
1999-04-13,1.635417
1999-04-14,1.703125
1999-04-15,1.697917
1999-04-16,1.9375
1999-04-19,1.875
1999-04-20,2.0
1999-04-21,1.979167
1999-04-22,2.0
1999-04-23,2.020833
1999-04-26,1.947917
1999-04-27,1.916667
1999-04-28,1.947917
1999-04-29,1.947917
1999-04-30,1.932292
1999-05-03,1.916667
1999-05-04,1.916667
1999-05-05,1.942708
1999-05-06,2.020833
1999-05-07,2.28125
1999-05-10,2.270833
1999-05-11,2.166667
1999-05-12,2.125
1999-05-13,2.104167
1999-05-14,2.083333
1999-05-17,2.036458
1999-05-18,2.041667
1999-05-19,2.03125
1999-05-20,2.072917
1999-05-21,2.104167
1999-05-24,2.104167
1999-05-25,2.09375
1999-05-26,2.09375
1999-05-27,2.083333
1999-05-28,2.083333
1999-06-01,2.083333
1999-06-02,2.072917
1999-06-03,2.072917
1999-06-04,2.09375
1999-06-07,2.125
1999-06-08,2.145833
1999-06-09,2.15625
1999-06-10,2.166667
1999-06-11,2.125
1999-06-14,2.104167
1999-06-15,2.125
1999-06-16,2.114583
1999-06-17,2.125
1999-06-18,2.104167
1999-06-21,2.125
1999-06-22,2.09375
1999-06-23,2.104167
1999-06-24,2.09375
1999-06-25,2.104167
1999-06-28,2.135417
1999-06-29,2.135417
1999-06-30,2.145833
1999-07-01,2.104167
1999-07-02,2.109375
1999-07-06,2.109375
1999-07-07,2.0625
1999-07-08,2.03125
1999-07-09,2.036458
1999-07-12,2.0
1999-07-13,2.0
1999-07-14,1.979167
1999-07-15,2.020833
1999-07-16,1.989583
1999-07-19,1.979167
1999-07-20,1.958333
1999-07-21,1.979167
1999-07-22,1.947917
1999-07-23,2.072917
1999-07-26,2.104167
1999-07-27,2.0625
1999-07-28,2.03125
1999-07-29,1.979167
1999-07-30,2.0
1999-08-02,2.0
1999-08-03,1.989583
1999-08-04,1.953125
1999-08-05,1.864583
1999-08-06,1.791667
1999-08-09,1.822917
1999-08-10,1.822917
1999-08-11,1.78125
1999-08-12,1.833333
1999-08-13,1.875
1999-08-16,1.822917
1999-08-17,1.927083
1999-08-18,1.9375
1999-08-19,1.9375
1999-08-20,1.9375
1999-08-23,1.9375
1999-08-24,1.96875
1999-08-25,1.927083
1999-08-26,1.875
1999-08-27,1.875
1999-08-30,1.854167
1999-08-31,1.885417
1999-09-01,1.84375
1999-09-02,1.802083
1999-09-03,1.916667
1999-09-07,1.875
1999-09-08,1.802083
1999-09-09,1.8125
1999-09-10,1.84375
1999-09-13,1.822917
1999-09-14,1.822917
1999-09-15,1.875
1999-09-16,1.802083
1999-09-17,1.864583
1999-09-20,1.802083
1999-09-21,1.739583
1999-09-22,1.614583
1999-09-23,1.520833
1999-09-24,1.583333
1999-09-27,1.625
1999-09-28,1.666667
1999-09-29,1.791667
1999-09-30,1.78125
1999-10-01,1.78125
1999-10-04,1.791667
1999-10-05,1.8125
1999-10-06,1.78125
1999-10-07,2.260417
1999-10-08,2.166667
1999-10-11,2.229167
1999-10-12,2.354167
1999-10-13,2.322917
1999-10-14,2.260417
1999-10-15,2.239583
1999-10-18,2.229167
1999-10-19,2.229167
1999-10-20,2.21875
1999-10-21,2.489583
1999-10-22,2.625
1999-10-25,2.614583
