Date,ARES
2014-11-11,15.6
2014-11-12,16.08
2014-11-13,16.57
2014-11-14,16.610001
2014-11-17,16.459999
2014-11-18,16.1
2014-11-19,16.15
2014-11-20,16.23
2014-11-21,16.16
2014-11-24,16.16
2014-11-25,16.42
2014-11-26,16.219998999999998
2014-11-28,16.200001
2014-12-01,16.26
2014-12-02,16.24
2014-12-03,16.17
2014-12-04,16.59
2014-12-05,16.84
2014-12-08,16.780001000000002
2014-12-09,16.83
2014-12-10,16.84
2014-12-11,16.790001
2014-12-12,16.5
2014-12-15,16.65
2014-12-16,16.690001000000002
2014-12-17,16.860001
2014-12-18,17.309998999999998
2014-12-19,17.219998999999998
2014-12-22,17.440001000000002
2014-12-23,17.15
2014-12-24,16.549999
2014-12-26,16.549999
2014-12-29,16.549999
2014-12-30,16.66
2014-12-31,17.139999
2015-01-02,16.790001
2015-01-05,16.799999
2015-01-06,16.530001000000002
2015-01-07,16.84
2015-01-08,17.559998999999998
2015-01-09,17.719998999999998
2015-01-12,17.450001
2015-01-13,17.43
2015-01-14,17.35
2015-01-15,17.559998999999998
2015-01-16,17.870001000000002
2015-01-20,18.16
2015-01-21,18.120001000000002
2015-01-22,18.200001
2015-01-23,18.75
2015-01-26,19.610001
2015-01-27,19.51
2015-01-28,19.35
2015-01-29,19.18
2015-01-30,18.99
2015-02-02,19.030001000000002
2015-02-03,19.120001000000002
2015-02-04,18.889999
2015-02-05,18.620001000000002
2015-02-06,18.35
2015-02-09,18.5
2015-02-10,18.540001
2015-02-11,18.559998999999998
2015-02-12,18.690001000000002
2015-02-13,19.35
2015-02-17,19.690001000000002
2015-02-18,19.43
2015-02-19,19.540001
2015-02-20,19.700001
2015-02-23,19.6
2015-02-24,19.65
2015-02-25,19.77
2015-02-26,19.860001
2015-02-27,20.299999
2015-03-02,20.57
2015-03-03,20.32
2015-03-04,20.379998999999998
2015-03-05,20.030001000000002
2015-03-06,19.66
2015-03-09,19.6
2015-03-10,19.870001000000002
2015-03-11,19.620001000000002
2015-03-12,19.27
2015-03-13,19.129998999999998
2015-03-16,18.379998999999998
2015-03-17,18.549999
2015-03-18,18.59
2015-03-19,18.1
2015-03-20,18.27
2015-03-23,18.35
2015-03-24,18.35
2015-03-25,18.17
2015-03-26,18.129998999999998
2015-03-27,18.120001000000002
2015-03-30,18.290001
2015-03-31,18.540001
2015-04-01,18.18
2015-04-02,18.059998999999998
2015-04-06,17.91
2015-04-07,17.91
2015-04-08,17.76
2015-04-09,17.719998999999998
2015-04-10,18.200001
2015-04-13,18.15
2015-04-14,17.629998999999998
2015-04-15,17.82
2015-04-16,17.870001000000002
2015-04-17,17.66
2015-04-20,17.5
2015-04-21,17.67
2015-04-22,17.620001000000002
2015-04-23,18.43
2015-04-24,18.24
2015-04-27,17.860001
2015-04-28,17.75
2015-04-29,18.219998999999998
2015-04-30,18.110001
2015-05-01,18.01
2015-05-04,18.49
2015-05-05,18.6
2015-05-06,18.6
2015-05-07,18.74
2015-05-08,18.83
2015-05-11,19.0
2015-05-12,18.870001000000002
2015-05-13,19.27
2015-05-14,19.700001
2015-05-15,19.68
2015-05-18,19.450001
2015-05-19,19.469998999999998
2015-05-20,19.49
2015-05-21,19.84
2015-05-22,19.700001
2015-05-26,19.58
2015-05-27,19.700001
2015-05-28,19.940001000000002
2015-05-29,19.49
2015-06-01,19.75
2015-06-02,19.41
2015-06-03,19.4
2015-06-04,19.17
2015-06-05,19.120001000000002
2015-06-08,19.02
2015-06-09,18.99
2015-06-10,19.280001000000002
2015-06-11,20.209999
2015-06-12,20.42
2015-06-15,20.65
2015-06-16,20.41
2015-06-17,20.049999
2015-06-18,20.08
2015-06-19,19.950001
2015-06-22,19.559998999999998
2015-06-23,19.51
2015-06-24,19.200001
2015-06-25,18.780001000000002
2015-06-26,18.85
2015-06-29,18.540001
2015-06-30,18.5
2015-07-01,18.719998999999998
2015-07-02,19.09
2015-07-06,19.0
2015-07-07,18.67
2015-07-08,18.360001
2015-07-09,18.5
2015-07-10,18.559998999999998
2015-07-13,18.620001000000002
2015-07-14,18.540001
2015-07-15,18.5
2015-07-16,18.940001000000002
2015-07-17,19.030001000000002
2015-07-20,19.950001
2015-07-21,20.01
2015-07-22,19.540001
2015-07-23,19.690001000000002
2015-07-24,19.940001000000002
2015-07-27,19.450001
2015-07-28,19.48
2015-07-29,19.4
2015-07-30,19.030001000000002
2015-07-31,18.98
2015-08-03,18.709999
2015-08-04,19.219998999999998
2015-08-05,18.6
2015-08-06,19.0
2015-08-07,19.040001
2015-08-10,19.049999
2015-08-11,19.07
2015-08-12,19.01
2015-08-13,18.790001
2015-08-14,18.690001000000002
2015-08-17,18.5
2015-08-18,18.559998999999998
2015-08-19,18.440001000000002
2015-08-20,17.25
2015-08-21,17.35
2015-08-24,16.82
2015-08-25,16.280001000000002
2015-08-26,16.299999
2015-08-27,16.74
2015-08-28,17.34
2015-08-31,17.25
2015-09-01,16.91
2015-09-02,16.959999
2015-09-03,17.0
2015-09-04,17.09
2015-09-08,17.0
2015-09-09,17.030001000000002
2015-09-10,17.059998999999998
2015-09-11,17.32
2015-09-14,17.389999
2015-09-15,17.700001
2015-09-16,17.83
2015-09-17,18.25
2015-09-18,18.76
2015-09-21,18.879998999999998
2015-09-22,18.27
2015-09-23,19.459999
2015-09-24,18.870001000000002
2015-09-25,17.9
2015-09-28,18.15
2015-09-29,17.969998999999998
2015-09-30,17.48
2015-10-01,17.719998999999998
2015-10-02,17.395
2015-10-05,17.559998999999998
2015-10-06,17.25
2015-10-07,17.334999
2015-10-08,17.33
2015-10-09,17.18
2015-10-12,17.01
2015-10-13,16.93
2015-10-14,16.67
2015-10-15,16.700001
2015-10-16,16.98
2015-10-19,16.76
2015-10-20,16.77
2015-10-21,16.530001000000002
2015-10-22,16.040001
2015-10-23,16.290001
2015-10-26,16.09
2015-10-27,16.139999
2015-10-28,16.25
2015-10-29,16.059998999999998
2015-10-30,16.190001000000002
2015-11-02,16.17
2015-11-03,16.18
2015-11-04,15.91
2015-11-05,16.0
2015-11-06,16.32
2015-11-09,16.67
2015-11-10,16.17
2015-11-11,16.15
2015-11-12,15.61
2015-11-13,14.67
2015-11-16,14.46
2015-11-17,14.17
2015-11-18,13.73
2015-11-19,13.81
2015-11-20,14.0
2015-11-23,13.95
2015-11-24,13.97
2015-11-25,14.09
2015-11-27,14.11
2015-11-30,14.07
2015-12-01,14.1
2015-12-02,14.2
2015-12-03,13.98
2015-12-04,13.9
2015-12-07,13.62
2015-12-08,13.67
2015-12-09,13.5
2015-12-10,13.96
2015-12-11,13.55
2015-12-14,12.46
2015-12-15,12.66
2015-12-16,12.84
2015-12-17,12.96
2015-12-18,12.86
2015-12-21,12.87
2015-12-22,13.22
2015-12-23,13.34
2015-12-24,12.95
2015-12-28,13.0
2015-12-29,12.81
2015-12-30,12.91
2015-12-31,12.93
2016-01-04,12.81
2016-01-05,12.69
2016-01-06,11.98
2016-01-07,11.81
2016-01-08,11.72
2016-01-11,11.68
2016-01-12,11.47
2016-01-13,11.47
2016-01-14,11.25
2016-01-15,10.91
2016-01-19,11.21
2016-01-20,11.25
2016-01-21,11.11
2016-01-22,11.52
2016-01-25,11.35
2016-01-26,11.71
2016-01-27,11.93
2016-01-28,11.66
2016-01-29,11.76
2016-02-01,11.24
2016-02-02,11.09
2016-02-03,11.1
2016-02-04,11.14
2016-02-05,11.05
2016-02-08,11.07
2016-02-09,10.95
2016-02-10,10.93
2016-02-11,10.97
2016-02-12,11.68
2016-02-16,12.05
2016-02-17,11.96
2016-02-18,11.85
2016-02-19,11.59
2016-02-22,11.63
2016-02-23,11.47
2016-02-24,11.5
2016-02-25,11.62
2016-02-26,12.08
2016-02-29,11.9
2016-03-01,12.11
2016-03-02,12.48
2016-03-03,12.45
2016-03-04,12.71
2016-03-07,12.58
2016-03-08,12.27
2016-03-09,13.0
2016-03-10,13.31
2016-03-11,13.72
2016-03-14,14.19
2016-03-15,14.0
2016-03-16,13.76
2016-03-17,13.87
2016-03-18,13.86
2016-03-21,13.97
2016-03-22,14.07
2016-03-23,13.7
2016-03-24,14.14
2016-03-28,14.24
2016-03-29,15.08
2016-03-30,15.24
2016-03-31,15.4
2016-04-01,15.3
2016-04-04,15.09
2016-04-05,14.87
2016-04-06,14.52
2016-04-07,14.67
2016-04-08,14.66
2016-04-11,14.59
2016-04-12,14.82
2016-04-13,14.7
2016-04-14,14.79
2016-04-15,14.88
2016-04-18,15.44
2016-04-19,15.31
2016-04-20,15.5
2016-04-21,15.15
2016-04-22,15.03
2016-04-25,15.33
2016-04-26,15.54
2016-04-27,15.42
2016-04-28,15.06
2016-04-29,14.51
2016-05-02,14.92
2016-05-03,14.74
2016-05-04,14.21
2016-05-05,14.12
2016-05-06,14.15
2016-05-09,14.2
2016-05-10,14.14
2016-05-11,13.99
2016-05-12,13.9
2016-05-13,13.54
2016-05-16,13.5
2016-05-17,13.7
2016-05-18,14.0
2016-05-19,13.92
2016-05-20,14.07
2016-05-23,14.1
2016-05-24,13.93
2016-05-25,14.13
2016-05-26,13.87
2016-05-27,14.19
2016-05-31,14.1
2016-06-01,14.19
2016-06-02,14.21
2016-06-03,14.2
2016-06-06,14.26
2016-06-07,14.18
2016-06-08,13.97
2016-06-09,13.74
2016-06-10,13.91
2016-06-13,13.66
2016-06-14,13.38
2016-06-15,13.6
2016-06-16,13.31
2016-06-17,13.28
2016-06-20,13.29
2016-06-21,13.73
2016-06-22,13.7
2016-06-23,14.02
2016-06-24,13.44
2016-06-27,12.35
2016-06-28,12.25
2016-06-29,13.62
2016-06-30,14.09
2016-07-01,14.16
2016-07-05,14.12
2016-07-06,14.2
2016-07-07,14.77
2016-07-08,15.37
2016-07-11,15.42
2016-07-12,15.19
2016-07-13,15.22
2016-07-14,14.75
2016-07-15,15.0
2016-07-18,14.99
2016-07-19,14.9
2016-07-20,14.85
2016-07-21,14.96
2016-07-22,15.55
2016-07-25,16.6
2016-07-26,17.35
2016-07-27,17.200001
2016-07-28,17.25
2016-07-29,17.35
2016-08-01,17.26
2016-08-02,16.860001
2016-08-03,17.09
2016-08-04,17.18
2016-08-05,17.27
2016-08-08,17.129998999999998
2016-08-09,17.030001000000002
2016-08-10,17.040001
2016-08-11,17.120001000000002
2016-08-12,17.34
2016-08-15,17.77
2016-08-16,17.959999
2016-08-17,17.91
2016-08-18,17.85
2016-08-19,17.32
2016-08-22,17.620001000000002
2016-08-23,17.610001
2016-08-24,17.549999
2016-08-25,17.485001
2016-08-26,17.49
2016-08-29,17.629998999999998
2016-08-30,18.0
2016-08-31,18.280001000000002
2016-09-01,18.92
2016-09-02,18.110001
2016-09-06,18.25
2016-09-07,18.1
2016-09-08,18.32
2016-09-09,18.24
2016-09-12,18.52
2016-09-13,18.75
2016-09-14,18.530001000000002
2016-09-15,18.6
2016-09-16,18.82
2016-09-19,19.0
2016-09-20,19.200001
2016-09-21,18.42
2016-09-22,18.6
2016-09-23,18.67
2016-09-26,18.870001000000002
2016-09-27,18.6
2016-09-28,18.950001
2016-09-29,18.65
2016-09-30,17.41
2016-10-03,18.02
2016-10-04,18.059998999999998
2016-10-05,18.52
2016-10-06,18.99
2016-10-07,18.360001
2016-10-10,18.549999
2016-10-11,18.549999
2016-10-12,18.65
2016-10-13,18.950001
2016-10-14,18.0
2016-10-17,17.65
2016-10-18,17.9
2016-10-19,17.5
2016-10-20,17.1
2016-10-21,17.1
2016-10-24,17.02
2016-10-25,17.15
2016-10-26,16.75
2016-10-27,17.200001
2016-10-28,17.0
2016-10-31,16.75
2016-11-01,16.15
2016-11-02,15.15
2016-11-03,15.7
2016-11-04,15.5
2016-11-07,15.35
2016-11-08,15.35
2016-11-09,15.4
2016-11-10,16.85
2016-11-11,16.9
2016-11-14,16.9
2016-11-15,16.75
2016-11-16,16.549999
2016-11-17,16.85
2016-11-18,17.5
2016-11-21,18.120001000000002
2016-11-22,18.1
2016-11-23,17.6
2016-11-25,17.469998999999998
2016-11-28,17.0
2016-11-29,16.85
2016-11-30,17.1
2016-12-01,17.049999
2016-12-02,16.799999
2016-12-05,17.0
2016-12-06,17.0
2016-12-07,17.049999
2016-12-08,17.35
2016-12-09,16.799999
2016-12-12,16.950001
2016-12-13,16.0
2016-12-14,16.25
2016-12-15,15.75
2016-12-16,16.1
2016-12-19,16.219998999999998
2016-12-20,16.5
2016-12-21,17.0
2016-12-22,18.18
2016-12-23,18.450001
2016-12-27,18.1
2016-12-28,17.85
2016-12-29,17.85
2016-12-30,19.200001
2017-01-03,18.65
2017-01-04,18.950001
2017-01-05,18.950001
2017-01-06,19.049999
2017-01-09,18.049999
2017-01-10,17.9
2017-01-11,17.75
2017-01-12,17.65
2017-01-13,17.549999
2017-01-17,17.200001
2017-01-18,18.0
2017-01-19,19.9
2017-01-20,20.299999
2017-01-23,20.9
2017-01-24,20.200001
2017-01-25,19.85
2017-01-26,19.75
2017-01-27,19.700001
2017-01-30,19.450001
2017-01-31,19.65
2017-02-01,19.85
2017-02-02,19.6
2017-02-03,19.549999
2017-02-06,19.6
2017-02-07,18.950001
2017-02-08,19.299999
2017-02-09,19.85
2017-02-10,20.799999
2017-02-13,21.0
2017-02-14,20.9
2017-02-15,21.139999
2017-02-16,21.040001
2017-02-17,21.049999
2017-02-21,21.75
2017-02-22,22.299999
2017-02-23,23.049999
2017-02-24,23.25
2017-02-27,21.799999
2017-02-28,21.6
2017-03-01,22.0
2017-03-02,19.85
2017-03-03,19.75
2017-03-06,19.5
2017-03-07,19.450001
2017-03-08,19.0
2017-03-09,19.0
2017-03-10,19.0
2017-03-13,19.049999
2017-03-14,19.0
2017-03-15,18.75
2017-03-16,18.549999
2017-03-17,18.549999
2017-03-20,18.65
2017-03-21,18.360001
2017-03-22,18.450001
2017-03-23,18.35
2017-03-24,18.299999
2017-03-27,18.25
2017-03-28,18.6
2017-03-29,18.950001
2017-03-30,18.75
2017-03-31,18.950001
2017-04-03,18.700001
2017-04-04,19.200001
2017-04-05,18.799999
2017-04-06,18.549999
2017-04-07,19.200001
2017-04-10,19.15
2017-04-11,19.35
2017-04-12,19.25
2017-04-13,19.299999
2017-04-17,19.200001
2017-04-18,19.200001
2017-04-19,19.17
2017-04-20,19.299999
2017-04-21,19.200001
2017-04-24,19.290001
2017-04-25,19.200001
2017-04-26,19.35
2017-04-27,19.700001
2017-04-28,19.65
2017-05-01,19.6
2017-05-02,19.25
2017-05-03,18.65
2017-05-04,18.049999
2017-05-05,18.950001
2017-05-08,18.75
2017-05-09,18.299999
2017-05-10,18.1
2017-05-11,18.85
2017-05-12,18.85
2017-05-15,18.950001
2017-05-16,18.799999
2017-05-17,18.15
2017-05-18,18.5
2017-05-19,18.35
2017-05-22,18.700001
2017-05-23,18.51
2017-05-24,18.450001
2017-05-25,18.299999
2017-05-26,18.450001
2017-05-30,18.200001
2017-05-31,18.049999
2017-06-01,18.049999
2017-06-02,17.9
2017-06-05,17.950001
2017-06-06,18.15
2017-06-07,18.1
2017-06-08,18.25
2017-06-09,18.200001
2017-06-12,18.0
2017-06-13,18.0
2017-06-14,17.85
2017-06-15,17.700001
2017-06-16,17.9
2017-06-19,17.9
2017-06-20,17.65
2017-06-21,17.549999
2017-06-22,17.5
2017-06-23,17.85
2017-06-26,18.0
2017-06-27,17.950001
2017-06-28,18.08
2017-06-29,17.9
2017-06-30,18.0
2017-07-03,18.299999
2017-07-05,18.200001
2017-07-06,18.049999
2017-07-07,18.049999
2017-07-10,18.049999
2017-07-11,18.049999
2017-07-12,18.299999
2017-07-13,18.200001
2017-07-14,18.25
2017-07-17,18.35
2017-07-18,18.5
2017-07-19,18.549999
2017-07-20,18.700001
2017-07-21,18.75
2017-07-24,18.6
2017-07-25,18.450001
2017-07-26,18.6
2017-07-27,18.5
2017-07-28,18.450001
2017-07-31,18.5
2017-08-01,18.450001
2017-08-02,18.25
2017-08-03,18.25
2017-08-04,18.200001
2017-08-07,18.200001
2017-08-08,18.15
2017-08-09,18.25
2017-08-10,18.0
2017-08-11,17.9
2017-08-14,18.1
2017-08-15,18.0
2017-08-16,17.9
2017-08-17,17.75
2017-08-18,17.700001
2017-08-21,17.75
2017-08-22,17.85
2017-08-23,17.950001
2017-08-24,17.950001
2017-08-25,18.049999
2017-08-28,18.200001
2017-08-29,18.15
2017-08-30,18.15
2017-08-31,18.15
2017-09-01,18.200001
2017-09-05,17.9
2017-09-06,17.85
2017-09-07,17.799999
2017-09-08,17.799999
2017-09-11,18.0
2017-09-12,18.24
2017-09-13,18.15
2017-09-14,18.049999
2017-09-15,18.299999
2017-09-18,18.4
2017-09-19,18.299999
2017-09-20,18.35
2017-09-21,18.25
2017-09-22,18.6
2017-09-25,18.75
2017-09-26,18.549999
2017-09-27,18.5
2017-09-28,18.4
2017-09-29,18.65
2017-10-02,18.75
2017-10-03,18.85
2017-10-04,18.9
2017-10-05,18.950001
2017-10-06,18.75
2017-10-09,18.700001
2017-10-10,18.6
2017-10-11,18.4
2017-10-12,18.25
2017-10-13,18.4
2017-10-16,18.65
2017-10-17,18.700001
2017-10-18,18.299999
2017-10-19,18.25
2017-10-20,18.549999
2017-10-23,18.65
2017-10-24,18.700001
2017-10-25,18.57
2017-10-26,18.549999
2017-10-27,18.6
2017-10-30,18.549999
2017-10-31,18.35
2017-11-01,18.5
2017-11-02,18.6
2017-11-03,18.75
2017-11-06,18.799999
2017-11-07,18.799999
2017-11-08,18.85
2017-11-09,18.950001
2017-11-10,18.799999
2017-11-13,19.049999
2017-11-14,18.950001
2017-11-15,18.799999
2017-11-16,18.5
2017-11-17,18.549999
2017-11-20,18.75
2017-11-21,18.85
2017-11-22,18.9
2017-11-24,18.66
2017-11-27,18.799999
2017-11-28,18.85
2017-11-29,18.6
2017-11-30,18.450001
2017-12-01,18.25
2017-12-04,18.450001
2017-12-05,18.35
2017-12-06,18.450001
2017-12-07,18.700001
2017-12-08,18.5
2017-12-11,18.5
2017-12-12,18.799999
2017-12-13,18.950001
2017-12-14,19.040001
2017-12-15,18.950001
2017-12-18,18.85
2017-12-19,18.85
2017-12-20,19.049999
2017-12-21,18.950001
2017-12-22,19.049999
2017-12-26,19.1
2017-12-27,19.299999
2017-12-28,19.700001
2017-12-29,20.0
2018-01-02,20.200001
2018-01-03,20.15
2018-01-04,20.0
2018-01-05,20.1
2018-01-08,20.700001
2018-01-09,21.4
2018-01-10,22.25
2018-01-11,22.950001
2018-01-12,22.950001
2018-01-16,23.25
2018-01-17,23.25
2018-01-18,23.0
2018-01-19,23.200001
2018-01-22,24.200001
2018-01-23,24.950001
2018-01-24,25.1
2018-01-25,24.5
2018-01-26,24.700001
2018-01-29,24.5
2018-01-30,24.15
2018-01-31,23.35
2018-02-01,23.65
2018-02-02,23.15
2018-02-05,21.549999
2018-02-06,21.950001
2018-02-07,22.25
2018-02-08,21.799999
2018-02-09,21.6
2018-02-12,23.0
2018-02-13,23.049999
2018-02-14,22.700001
2018-02-15,24.450001
2018-02-16,24.049999
2018-02-20,23.700001
2018-02-21,24.0
2018-02-22,24.1
2018-02-23,23.950001
2018-02-26,24.65
2018-02-27,24.35
2018-02-28,24.4
2018-03-01,24.75
2018-03-02,24.6
2018-03-05,25.25
2018-03-06,22.85
2018-03-07,22.299999
2018-03-08,22.0
2018-03-09,21.9
2018-03-12,22.0
2018-03-13,21.85
2018-03-14,21.9
2018-03-15,21.35
2018-03-16,21.35
2018-03-19,20.9
2018-03-20,21.15
2018-03-21,21.049999
2018-03-22,21.799999
2018-03-23,21.75
2018-03-26,21.75
2018-03-27,21.299999
2018-03-28,21.0
2018-03-29,21.4
2018-04-02,21.200001
2018-04-03,21.700001
2018-04-04,22.0
2018-04-05,21.549999
2018-04-06,20.9
2018-04-09,21.299999
2018-04-10,22.049999
2018-04-11,21.450001
2018-04-12,21.4
2018-04-13,21.35
2018-04-16,21.700001
2018-04-17,22.25
2018-04-18,22.25
2018-04-19,22.549999
2018-04-20,22.5
2018-04-23,22.25
2018-04-24,21.85
2018-04-25,22.0
2018-04-26,22.15
2018-04-27,21.85
2018-04-30,22.0
2018-05-01,22.4
2018-05-02,22.5
2018-05-03,22.200001
2018-05-04,21.75
2018-05-07,22.299999
2018-05-08,21.9
2018-05-09,22.15
2018-05-10,22.049999
2018-05-11,22.0
2018-05-14,22.549999
2018-05-15,22.15
2018-05-16,21.9
2018-05-17,22.1
2018-05-18,21.75
2018-05-21,21.65
2018-05-22,21.6
2018-05-23,21.5
2018-05-24,21.549999
2018-05-25,21.4
2018-05-29,21.299999
2018-05-30,21.549999
2018-05-31,22.15
2018-06-01,21.950001
2018-06-04,22.0
2018-06-05,21.85
2018-06-06,21.6
2018-06-07,21.9
2018-06-08,21.700001
2018-06-11,21.65
2018-06-12,21.25
2018-06-13,20.9
2018-06-14,20.85
2018-06-15,20.700001
2018-06-18,20.5
2018-06-19,20.65
2018-06-20,20.4
2018-06-21,20.700001
2018-06-22,21.0
2018-06-25,20.85
2018-06-26,20.75
2018-06-27,20.700001
2018-06-28,20.950001
2018-06-29,20.700001
2018-07-02,21.0
2018-07-03,21.1
2018-07-05,21.200001
2018-07-06,21.15
2018-07-09,21.450001
2018-07-10,21.15
2018-07-11,20.799999
2018-07-12,21.0
2018-07-13,21.450001
2018-07-16,21.6
2018-07-17,21.200001
2018-07-18,21.35
2018-07-19,21.15
2018-07-20,21.549999
2018-07-23,21.5
2018-07-24,21.1
2018-07-25,21.1
2018-07-26,20.85
2018-07-27,20.9
2018-07-30,20.950001
2018-07-31,21.35
2018-08-01,20.9
2018-08-02,21.25
2018-08-03,20.950001
2018-08-06,21.049999
2018-08-07,21.049999
2018-08-08,21.0
2018-08-09,21.0
2018-08-10,21.1
2018-08-13,21.35
2018-08-14,21.85
2018-08-15,20.950001
2018-08-16,20.799999
2018-08-17,20.799999
2018-08-20,20.950001
2018-08-21,21.049999
2018-08-22,21.4
2018-08-23,21.299999
2018-08-24,21.0
2018-08-27,21.25
2018-08-28,21.549999
2018-08-29,21.799999
2018-08-30,21.65
2018-08-31,21.299999
2018-09-04,21.25
2018-09-05,21.15
2018-09-06,21.0
2018-09-07,21.049999
2018-09-10,21.1
2018-09-11,21.049999
2018-09-12,21.049999
2018-09-13,21.15
2018-09-14,21.549999
2018-09-17,21.6
2018-09-18,22.299999
2018-09-19,23.0
2018-09-20,22.950001
2018-09-21,23.299999
2018-09-24,23.049999
2018-09-25,23.0
2018-09-26,23.1
2018-09-27,23.299999
2018-09-28,23.200001
2018-10-01,22.73
2018-10-02,22.35
2018-10-03,22.440001000000002
2018-10-04,21.969998999999998
2018-10-05,21.709999
2018-10-08,21.65
2018-10-09,21.860001
2018-10-10,20.93
2018-10-11,20.690001000000002
2018-10-12,20.719998999999998
2018-10-15,20.65
2018-10-16,20.83
2018-10-17,20.950001
2018-10-18,20.780001000000002
2018-10-19,20.41
2018-10-22,20.1
2018-10-23,19.84
2018-10-24,19.379998999999998
2018-10-25,19.65
2018-10-26,19.51
2018-10-29,19.01
2018-10-30,19.41
2018-10-31,19.610001
2018-11-01,20.57
2018-11-02,21.030001000000002
2018-11-05,21.15
2018-11-06,21.620001000000002
2018-11-07,21.73
2018-11-08,21.85
2018-11-09,22.129998999999998
2018-11-12,21.73
2018-11-13,22.27
2018-11-14,22.139999
2018-11-15,22.0
2018-11-16,22.389999
2018-11-19,22.200001
2018-11-20,21.700001
2018-11-21,22.25
2018-11-23,22.120001000000002
2018-11-26,22.84
2018-11-27,22.58
2018-11-28,23.01
2018-11-29,22.780001000000002
2018-11-30,22.440001000000002
2018-12-03,23.049999
2018-12-04,22.07
2018-12-06,22.209999
2018-12-07,21.459999
2018-12-10,21.719998999999998
2018-12-11,21.75
2018-12-12,22.0
2018-12-13,22.17
2018-12-14,21.66
2018-12-17,21.040001
2018-12-18,20.459999
2018-12-19,19.18
2018-12-20,17.540001
2018-12-21,17.08
2018-12-24,16.870001000000002
2018-12-26,17.23
2018-12-27,17.75
2018-12-28,17.950001
2018-12-31,17.780001000000002
2019-01-02,17.5
2019-01-03,17.1
2019-01-04,18.040001
2019-01-07,18.5
2019-01-08,18.950001
2019-01-09,18.780001000000002
2019-01-10,18.84
2019-01-11,19.299999
2019-01-14,19.65
2019-01-15,19.91
2019-01-16,19.809998999999998
2019-01-17,19.799999
2019-01-18,20.049999
2019-01-22,20.209999
2019-01-23,20.58
2019-01-24,20.65
2019-01-25,20.969998999999998
2019-01-28,21.049999
2019-01-29,20.85
2019-01-30,20.780001000000002
2019-01-31,20.860001
2019-02-01,20.799999
2019-02-04,21.66
2019-02-05,22.0
