Date,ALLE
2018-05-24,79.260002
2018-05-25,78.790001
2018-05-29,78.269997
2018-05-30,79.209999
2018-05-31,76.43
2018-06-01,77.889999
2018-06-04,78.32
2018-06-05,79.16999799999999
2018-06-06,79.230003
2018-06-07,80.209999
2018-06-08,81.120003
2018-06-11,81.260002
2018-06-12,82.16999799999999
2018-06-13,80.900002
2018-06-14,81.790001
2018-06-15,82.07
2018-06-18,81.480003
2018-06-19,80.16999799999999
2018-06-20,80.0
2018-06-21,77.879997
2018-06-22,77.690002
2018-06-25,76.379997
2018-06-26,76.33000200000001
2018-06-27,77.389999
2018-06-28,77.18
2018-06-29,77.360001
2018-07-02,77.629997
2018-07-03,77.019997
2018-07-05,77.879997
2018-07-06,76.860001
2018-07-09,77.940002
2018-07-10,78.349998
2018-07-11,77.910004
2018-07-12,79.08000200000001
2018-07-13,79.709999
2018-07-16,79.239998
2018-07-17,80.08000200000001
2018-07-18,79.230003
2018-07-19,78.68
2018-07-20,79.489998
2018-07-23,78.709999
2018-07-24,79.82
2018-07-25,80.089996
2018-07-26,81.480003
2018-07-27,81.599998
2018-07-30,80.93
2018-07-31,81.540001
2018-08-01,80.879997
2018-08-02,81.199997
2018-08-03,81.720001
2018-08-06,82.57
2018-08-07,83.099998
2018-08-08,82.519997
2018-08-09,82.559998
2018-08-10,81.800003
2018-08-13,81.730003
2018-08-14,83.269997
2018-08-15,85.300003
2018-08-16,85.43
2018-08-17,86.699997
2018-08-20,86.959999
2018-08-21,87.790001
2018-08-22,87.099998
2018-08-23,86.440002
2018-08-24,87.269997
2018-08-27,87.690002
2018-08-28,87.720001
2018-08-29,86.959999
2018-08-30,87.290001
2018-08-31,87.220001
2018-09-04,87.150002
2018-09-05,89.199997
2018-09-06,88.93
2018-09-07,88.709999
2018-09-10,89.800003
2018-09-11,89.699997
2018-09-12,89.739998
2018-09-13,89.339996
2018-09-14,87.82
2018-09-17,88.889999
2018-09-18,90.370003
2018-09-19,90.58000200000001
2018-09-20,90.910004
2018-09-21,90.07
2018-09-24,89.389999
2018-09-25,89.129997
2018-09-26,89.529999
2018-09-27,89.989998
2018-09-28,90.57
2018-10-01,91.139999
2018-10-02,91.32
2018-10-03,91.220001
2018-10-04,90.190002
2018-10-05,89.550003
2018-10-08,88.370003
2018-10-09,87.620003
2018-10-10,84.559998
2018-10-11,82.760002
2018-10-12,83.769997
2018-10-15,83.83000200000001
2018-10-16,85.230003
2018-10-17,84.16999799999999
2018-10-18,82.709999
2018-10-19,81.790001
2018-10-22,81.510002
2018-10-23,82.75
2018-10-24,79.739998
2018-10-25,82.940002
2018-10-26,82.709999
2018-10-29,81.66999799999999
2018-10-30,84.599998
2018-10-31,85.730003
2018-11-01,87.410004
2018-11-02,88.139999
2018-11-05,88.599998
2018-11-06,89.110001
2018-11-07,89.769997
2018-11-08,90.41999799999999
2018-11-09,89.389999
2018-11-12,88.589996
2018-11-13,88.870003
2018-11-14,87.110001
2018-11-15,88.459999
2018-11-16,89.269997
2018-11-19,89.440002
2018-11-20,88.75
2018-11-21,89.800003
2018-11-23,89.110001
2018-11-26,89.769997
2018-11-27,90.25
2018-11-28,92.199997
2018-11-29,91.75
2018-11-30,91.589996
2018-12-03,93.099998
2018-12-04,90.279999
2018-12-06,89.739998
2018-12-07,88.66999799999999
2018-12-10,87.230003
2018-12-11,87.309998
2018-12-12,87.839996
2018-12-13,87.440002
2018-12-14,86.349998
2018-12-17,83.66999799999999
2018-12-18,84.309998
2018-12-19,81.980003
2018-12-20,80.410004
2018-12-21,78.540001
2018-12-24,75.410004
2018-12-26,78.610001
2018-12-27,79.300003
2018-12-28,78.550003
2018-12-31,79.709999
2019-01-02,81.050003
2019-01-03,79.68
2019-01-04,79.5
2019-01-07,80.33000200000001
2019-01-08,81.440002
2019-01-09,82.349998
2019-01-10,82.199997
2019-01-11,82.07
2019-01-14,81.769997
2019-01-15,81.75
2019-01-16,81.010002
2019-01-17,81.760002
2019-01-18,83.510002
2019-01-22,82.18
2019-01-23,82.43
2019-01-24,83.0
2019-01-25,84.190002
2019-01-28,84.279999
2019-01-29,85.029999
2019-01-30,85.910004
2019-01-31,85.860001
2019-02-01,86.75
2019-02-04,87.279999
2019-02-05,89.099998
2019-02-06,89.639999
2019-02-07,90.739998
2019-02-08,91.389999
2019-02-11,91.510002
2019-02-12,93.040001
2019-02-13,93.769997
2019-02-14,91.68
2019-02-15,91.559998
2019-02-19,88.019997
2019-02-20,87.949997
2019-02-21,88.230003
2019-02-22,89.699997
2019-02-25,88.699997
2019-02-26,88.639999
2019-02-27,90.43
2019-02-28,89.959999
2019-03-01,91.199997
2019-03-04,90.190002
2019-03-05,89.940002
2019-03-06,89.440002
2019-03-07,87.970001
2019-03-08,87.980003
2019-03-11,88.58000200000001
2019-03-12,88.809998
2019-03-13,89.639999
2019-03-14,88.769997
2019-03-15,88.410004
2019-03-18,88.900002
2019-03-19,88.709999
2019-03-20,87.739998
2019-03-21,88.900002
2019-03-22,87.220001
2019-03-25,87.449997
2019-03-26,88.41999799999999
2019-03-27,88.199997
2019-03-28,89.82
2019-03-29,90.709999
2019-04-01,92.639999
2019-04-02,92.41999799999999
2019-04-03,93.489998
2019-04-04,94.120003
2019-04-05,94.91999799999999
2019-04-08,94.400002
2019-04-09,93.489998
2019-04-10,93.33000200000001
2019-04-11,93.769997
2019-04-12,94.57
2019-04-15,94.07
2019-04-16,93.900002
2019-04-17,93.900002
2019-04-18,93.75
2019-04-22,93.959999
2019-04-23,95.989998
2019-04-24,95.5
2019-04-25,96.559998
2019-04-26,98.309998
2019-04-29,98.410004
2019-04-30,99.230003
2019-05-01,99.040001
2019-05-02,98.91999799999999
2019-05-03,102.190002
2019-05-06,101.230003
2019-05-07,99.360001
2019-05-08,99.620003
2019-05-09,100.099998
2019-05-10,100.279999
2019-05-13,99.07
2019-05-14,99.400002
2019-05-15,100.43
2019-05-16,101.870003
2019-05-17,100.470001
2019-05-20,99.980003
2019-05-21,101.480003
2019-05-22,99.93
2019-05-23,99.099998
2019-05-24,99.279999
2019-05-28,98.82
2019-05-29,97.790001
2019-05-30,99.480003
2019-05-31,97.050003
2019-06-03,99.599998
2019-06-04,100.41999799999999
2019-06-05,103.309998
2019-06-06,103.699997
2019-06-07,104.139999
2019-06-10,105.540001
2019-06-11,105.0
2019-06-12,104.540001
2019-06-13,105.309998
2019-06-14,106.019997
2019-06-17,104.650002
2019-06-18,106.150002
2019-06-19,107.160004
2019-06-20,108.260002
2019-06-21,107.839996
2019-06-24,107.889999
2019-06-25,107.57
2019-06-26,107.589996
2019-06-27,108.769997
2019-06-28,110.550003
2019-07-01,111.519997
2019-07-02,110.260002
2019-07-03,110.510002
2019-07-05,110.989998
2019-07-08,109.980003
2019-07-09,110.16999799999999
2019-07-10,109.32
2019-07-11,109.269997
2019-07-12,110.440002
2019-07-15,110.760002
2019-07-16,110.779999
2019-07-17,108.82
2019-07-18,109.440002
2019-07-19,107.589996
2019-07-22,108.019997
2019-07-23,108.83000200000001
2019-07-24,108.220001
2019-07-25,104.809998
2019-07-26,105.260002
2019-07-29,103.699997
2019-07-30,104.269997
2019-07-31,103.540001
2019-08-01,102.480003
2019-08-02,101.83000200000001
2019-08-05,99.68
2019-08-06,99.83000200000001
2019-08-07,98.33000200000001
2019-08-08,99.150002
2019-08-09,98.730003
2019-08-12,97.0
2019-08-13,97.459999
2019-08-14,94.08000200000001
2019-08-15,94.720001
2019-08-16,95.43
2019-08-19,96.550003
2019-08-20,95.0
2019-08-21,95.459999
2019-08-22,95.690002
2019-08-23,93.41999799999999
2019-08-26,94.019997
2019-08-27,93.769997
2019-08-28,94.290001
2019-08-29,95.800003
2019-08-30,96.269997
2019-09-03,95.33000200000001
2019-09-04,96.760002
2019-09-05,98.620003
2019-09-06,98.949997
2019-09-09,97.940002
2019-09-10,98.260002
2019-09-11,99.93
2019-09-12,100.33000200000001
2019-09-13,102.239998
2019-09-16,102.129997
2019-09-17,101.559998
2019-09-18,102.309998
2019-09-19,102.129997
2019-09-20,101.57
2019-09-23,101.160004
2019-09-24,101.589996
2019-09-25,101.849998
2019-09-26,102.660004
2019-09-27,102.5
2019-09-30,103.650002
2019-10-01,101.099998
2019-10-02,100.239998
2019-10-03,101.099998
2019-10-04,103.32
2019-10-07,102.58000200000001
2019-10-08,102.33000200000001
2019-10-09,101.040001
2019-10-10,100.699997
2019-10-11,101.459999
2019-10-14,100.449997
2019-10-15,101.790001
2019-10-16,103.410004
2019-10-17,104.129997
2019-10-18,103.949997
2019-10-21,105.029999
2019-10-22,105.25
2019-10-23,104.370003
2019-10-24,113.660004
2019-10-25,113.33000200000001
2019-10-28,115.32
2019-10-29,115.43
2019-10-30,116.510002
2019-10-31,116.040001
2019-11-01,118.190002
2019-11-04,118.129997
2019-11-05,117.099998
2019-11-06,116.58000200000001
2019-11-07,115.269997
2019-11-08,115.650002
2019-11-11,115.660004
2019-11-12,114.699997
2019-11-13,116.720001
2019-11-14,117.190002
2019-11-15,119.120003
2019-11-18,118.410004
2019-11-19,119.209999
2019-11-20,117.5
2019-11-21,118.519997
2019-11-22,119.050003
2019-11-25,119.809998
2019-11-26,122.160004
2019-11-27,121.559998
2019-11-29,120.029999
2019-12-02,120.360001
2019-12-03,120.18
2019-12-04,121.790001
2019-12-05,122.300003
2019-12-06,122.989998
2019-12-09,124.089996
2019-12-10,124.089996
2019-12-11,125.690002
2019-12-12,124.470001
2019-12-13,123.010002
2019-12-16,121.660004
2019-12-17,123.529999
2019-12-18,123.610001
2019-12-19,123.68
2019-12-20,124.199997
2019-12-23,123.41999799999999
2019-12-24,123.870003
2019-12-26,124.639999
2019-12-27,124.589996
2019-12-30,124.120003
2019-12-31,124.540001
2020-01-02,125.389999
2020-01-03,123.839996
2020-01-06,123.610001
2020-01-07,122.129997
2020-01-08,122.650002
2020-01-09,122.870003
2020-01-10,123.43
2020-01-13,124.650002
2020-01-14,124.720001
2020-01-15,125.32
2020-01-16,128.509995
2020-01-17,128.050003
2020-01-21,127.139999
2020-01-22,129.449997
2020-01-23,129.800003
2020-01-24,128.0
2020-01-27,127.66999799999999
2020-01-28,129.440002
2020-01-29,130.820007
2020-01-30,130.66000400000001
2020-01-31,129.320007
2020-02-03,132.179993
2020-02-04,135.25
2020-02-05,133.279999
2020-02-06,132.41000400000001
2020-02-07,134.03999299999998
2020-02-10,136.380005
2020-02-11,137.889999
2020-02-12,138.570007
2020-02-13,136.830002
2020-02-14,138.899994
2020-02-18,134.360001
2020-02-19,131.16000400000001
2020-02-20,129.850006
2020-02-21,128.580002
2020-02-24,126.949997
2020-02-25,124.0
2020-02-26,123.660004
2020-02-27,118.18
2020-02-28,114.989998
2020-03-02,120.860001
2020-03-03,119.339996
2020-03-04,124.349998
2020-03-05,122.650002
2020-03-06,119.800003
2020-03-09,115.0
2020-03-10,118.389999
2020-03-11,114.779999
2020-03-12,103.389999
2020-03-13,111.809998
2020-03-16,97.709999
2020-03-17,102.599998
2020-03-18,96.68
2020-03-19,94.160004
2020-03-20,82.839996
2020-03-23,78.599998
2020-03-24,84.91999799999999
2020-03-25,89.449997
2020-03-26,96.779999
2020-03-27,91.620003
2020-03-30,95.010002
2020-03-31,92.019997
2020-04-01,84.589996
2020-04-02,84.41999799999999
2020-04-03,84.040001
2020-04-06,94.489998
2020-04-07,92.75
2020-04-08,94.650002
2020-04-09,95.360001
2020-04-13,95.769997
2020-04-14,97.91999799999999
2020-04-15,94.459999
2020-04-16,93.980003
2020-04-17,97.629997
2020-04-20,93.949997
2020-04-21,90.760002
2020-04-22,92.970001
2020-04-23,95.129997
2020-04-24,96.57
2020-04-27,99.07
2020-04-28,101.620003
2020-04-29,102.360001
2020-04-30,100.540001
2020-05-01,97.480003
2020-05-04,94.760002
2020-05-05,96.739998
2020-05-06,97.989998
2020-05-07,100.139999
2020-05-08,102.269997
