Date,SEAS
2013-04-19,33.52
2013-04-22,32.919998
2013-04-23,32.849998
2013-04-24,32.470001
2013-04-25,33.200001
2013-04-26,32.32
2013-04-29,33.16
2013-04-30,33.599998
2013-05-01,33.049999
2013-05-02,33.689999
2013-05-03,33.130001
2013-05-06,33.0
2013-05-07,33.720001
2013-05-08,34.02
2013-05-09,34.349998
2013-05-10,35.16
2013-05-13,36.860001000000004
2013-05-14,36.919998
2013-05-15,37.349998
2013-05-16,37.349998
2013-05-17,38.880001
2013-05-20,38.849998
2013-05-21,38.110001000000004
2013-05-22,37.73
2013-05-23,37.459998999999996
2013-05-24,37.990002000000004
2013-05-28,37.709998999999996
2013-05-29,36.150002
2013-05-30,35.599998
2013-05-31,35.389998999999996
2013-06-03,35.639998999999996
2013-06-04,36.599998
2013-06-05,36.389998999999996
2013-06-06,37.450001
2013-06-07,37.560001
2013-06-10,37.73
2013-06-11,37.02
2013-06-12,36.630001
2013-06-13,37.130001
2013-06-14,37.950001
2013-06-17,37.900002
2013-06-18,37.990002000000004
2013-06-19,38.279999
2013-06-20,38.0
2013-06-21,37.73
2013-06-24,37.43
2013-06-25,36.299999
2013-06-26,35.549999
2013-06-27,35.099998
2013-06-28,35.099998
2013-07-01,36.41
2013-07-02,35.700001
2013-07-03,35.169998
2013-07-05,35.450001
2013-07-08,36.490002000000004
2013-07-09,38.470001
2013-07-10,38.529999
2013-07-11,38.919998
2013-07-12,38.32
2013-07-15,38.880001
2013-07-16,38.709998999999996
2013-07-17,38.299999
2013-07-18,38.18
2013-07-19,38.299999
2013-07-22,38.049999
2013-07-23,38.330002
2013-07-24,37.810001
2013-07-25,37.470001
2013-07-26,37.630001
2013-07-29,37.540001000000004
2013-07-30,36.810001
2013-07-31,36.669998
2013-08-01,37.009997999999996
2013-08-02,36.610001000000004
2013-08-05,37.0
2013-08-06,36.880001
2013-08-07,36.509997999999996
2013-08-08,35.740002000000004
2013-08-09,35.950001
2013-08-12,36.459998999999996
2013-08-13,36.310001
2013-08-14,34.939999
2013-08-15,33.490002000000004
2013-08-16,33.880001
2013-08-19,33.509997999999996
2013-08-20,33.470001
2013-08-21,33.380001
2013-08-22,33.540001000000004
2013-08-23,33.290001000000004
2013-08-26,33.07
2013-08-27,31.76
2013-08-28,29.700001
2013-08-29,29.59
2013-08-30,29.93
2013-09-03,29.799999
2013-09-04,29.34
2013-09-05,30.049999
2013-09-06,30.0
2013-09-09,29.26
2013-09-10,29.780001000000002
2013-09-11,28.65
2013-09-12,30.84
2013-09-13,31.43
2013-09-16,30.959999
2013-09-17,31.209999
2013-09-18,31.299999
2013-09-19,31.559998999999998
2013-09-20,31.73
2013-09-23,31.73
2013-09-24,31.65
2013-09-25,30.780001000000002
2013-09-26,30.530001000000002
2013-09-27,30.209999
2013-09-30,29.629998999999998
2013-10-01,30.299999
2013-10-02,30.08
2013-10-03,29.65
2013-10-04,29.299999
2013-10-07,29.129998999999998
2013-10-08,28.190001000000002
2013-10-09,27.66
2013-10-10,28.049999
2013-10-11,28.620001000000002
2013-10-14,28.74
2013-10-15,28.559998999999998
2013-10-16,29.209999
2013-10-17,29.57
2013-10-18,29.98
2013-10-21,29.76
2013-10-22,29.43
2013-10-23,28.709999
2013-10-24,29.76
2013-10-25,29.99
2013-10-28,30.33
2013-10-29,30.030001000000002
2013-10-30,29.85
2013-10-31,30.030001000000002
2013-11-01,29.73
2013-11-04,29.67
2013-11-05,29.33
2013-11-06,30.48
2013-11-07,30.870001000000002
2013-11-08,30.67
2013-11-11,31.200001
2013-11-12,31.92
2013-11-13,32.82
2013-11-14,30.68
2013-11-15,31.5
2013-11-18,32.049999
2013-11-19,31.809998999999998
2013-11-20,31.190001000000002
2013-11-21,30.59
2013-11-22,30.52
2013-11-25,29.860001
2013-11-26,29.6
2013-11-27,29.65
2013-11-29,29.82
2013-12-02,30.01
2013-12-03,29.65
2013-12-04,29.549999
2013-12-05,29.68
2013-12-06,29.66
2013-12-09,29.85
2013-12-10,29.629998999999998
2013-12-11,30.08
2013-12-12,29.41
2013-12-13,29.309998999999998
2013-12-16,29.49
2013-12-17,29.33
2013-12-18,29.719998999999998
2013-12-19,29.27
2013-12-20,29.34
2013-12-23,28.790001
2013-12-24,29.07
2013-12-26,28.540001
2013-12-27,28.629998999999998
2013-12-30,28.120001000000002
2013-12-31,28.77
2014-01-02,29.02
2014-01-03,28.9
2014-01-06,28.209999
2014-01-07,28.110001
2014-01-08,27.790001
2014-01-09,27.969998999999998
2014-01-10,29.450001
2014-01-13,30.1
2014-01-14,30.780001000000002
2014-01-15,30.99
2014-01-16,33.59
2014-01-17,33.25
2014-01-21,32.990002000000004
2014-01-22,32.939999
2014-01-23,33.439999
2014-01-24,33.18
2014-01-27,33.150002
2014-01-28,33.23
2014-01-29,32.619999
2014-01-30,32.049999
2014-01-31,32.419998
2014-02-03,31.1
2014-02-04,31.51
2014-02-05,31.219998999999998
2014-02-06,31.9
2014-02-07,32.599998
2014-02-10,32.52
2014-02-11,32.540001000000004
2014-02-12,32.52
2014-02-13,32.810001
2014-02-14,33.25
2014-02-18,33.400002
2014-02-19,33.740002000000004
2014-02-20,33.759997999999996
2014-02-21,33.5
2014-02-24,34.0
2014-02-25,34.560001
2014-02-26,34.290001000000004
2014-02-27,34.25
2014-02-28,34.139998999999996
2014-03-03,33.77
2014-03-04,34.400002
2014-03-05,34.919998
2014-03-06,35.110001000000004
2014-03-07,33.119999
2014-03-10,33.869999
2014-03-11,33.599998
2014-03-12,32.369999
2014-03-13,31.51
2014-03-14,32.560001
2014-03-17,31.68
2014-03-18,31.969998999999998
2014-03-19,32.299999
2014-03-20,32.799999
2014-03-21,33.169998
2014-03-24,31.98
2014-03-25,31.870001000000002
2014-03-26,31.059998999999998
2014-03-27,30.360001
2014-03-28,30.139999
2014-03-31,30.23
2014-04-01,30.01
2014-04-02,30.440001000000002
2014-04-03,30.01
2014-04-04,29.969998999999998
2014-04-07,29.33
2014-04-08,30.9
2014-04-09,31.75
2014-04-10,30.459999
2014-04-11,29.99
2014-04-14,29.68
2014-04-15,29.809998999999998
2014-04-16,29.73
2014-04-17,30.01
2014-04-21,29.68
2014-04-22,30.17
2014-04-23,30.24
2014-04-24,30.370001000000002
2014-04-25,29.700001
2014-04-28,29.9
2014-04-29,30.09
2014-04-30,30.059998999999998
2014-05-01,30.709999
2014-05-02,31.030001000000002
2014-05-05,30.360001
2014-05-06,30.5
2014-05-07,30.57
2014-05-08,30.5
2014-05-09,29.940001000000002
2014-05-12,30.57
2014-05-13,29.91
2014-05-14,29.34
2014-05-15,29.68
2014-05-16,30.049999
2014-05-19,30.959999
2014-05-20,30.639999
2014-05-21,30.889999
2014-05-22,31.040001
2014-05-23,31.18
2014-05-27,31.15
2014-05-28,31.25
2014-05-29,30.76
2014-05-30,30.52
2014-06-02,30.450001
2014-06-03,30.4
2014-06-04,30.360001
2014-06-05,30.59
2014-06-06,30.84
2014-06-09,31.1
2014-06-10,31.18
2014-06-11,31.059998999999998
2014-06-12,30.5
2014-06-13,30.16
2014-06-16,29.809998999999998
2014-06-17,29.74
2014-06-18,29.98
2014-06-19,30.139999
2014-06-20,30.32
2014-06-23,29.6
2014-06-24,28.870001000000002
2014-06-25,28.309998999999998
2014-06-26,28.379998999999998
2014-06-27,28.0
2014-06-30,28.33
2014-07-01,28.1
2014-07-02,28.85
2014-07-03,29.139999
2014-07-07,29.59
2014-07-08,29.0
2014-07-09,28.66
2014-07-10,28.68
2014-07-11,28.58
2014-07-14,28.379998999999998
2014-07-15,28.370001000000002
2014-07-16,28.15
2014-07-17,27.969998999999998
2014-07-18,28.549999
2014-07-21,28.01
2014-07-22,27.93
2014-07-23,28.02
2014-07-24,28.02
2014-07-25,28.299999
2014-07-28,28.18
2014-07-29,28.209999
2014-07-30,28.280001000000002
2014-07-31,27.85
2014-08-01,27.75
2014-08-04,28.27
2014-08-05,27.91
2014-08-06,27.43
2014-08-07,26.83
2014-08-08,27.17
2014-08-11,28.059998999999998
2014-08-12,28.15
2014-08-13,18.9
2014-08-14,18.0
2014-08-15,18.66
2014-08-18,18.9
2014-08-19,18.709999
2014-08-20,18.940001000000002
2014-08-21,19.01
2014-08-22,20.27
2014-08-25,20.139999
2014-08-26,20.469998999999998
2014-08-27,20.85
2014-08-28,20.559998999999998
2014-08-29,20.790001
2014-09-02,20.51
2014-09-03,20.209999
2014-09-04,20.26
2014-09-05,20.48
2014-09-08,20.540001
2014-09-09,20.440001000000002
2014-09-10,20.690001000000002
2014-09-11,20.9
2014-09-12,20.700001
2014-09-15,20.5
2014-09-16,20.530001000000002
2014-09-17,20.51
2014-09-18,20.540001
2014-09-19,20.57
2014-09-22,20.32
2014-09-23,20.040001
2014-09-24,20.370001000000002
2014-09-25,19.719998999999998
2014-09-26,19.98
2014-09-29,19.559998999999998
2014-09-30,19.23
2014-10-01,18.73
2014-10-02,18.85
2014-10-03,18.969998999999998
2014-10-06,19.059998999999998
2014-10-07,18.66
2014-10-08,18.82
2014-10-09,18.51
2014-10-10,18.35
2014-10-13,17.92
2014-10-14,18.15
2014-10-15,17.959999
2014-10-16,17.75
2014-10-17,17.709999
2014-10-20,17.790001
2014-10-21,18.059998999999998
2014-10-22,18.07
2014-10-23,18.549999
2014-10-24,18.6
2014-10-27,18.5
2014-10-28,19.0
2014-10-29,19.200001
2014-10-30,18.75
2014-10-31,19.24
2014-11-03,19.25
2014-11-04,18.530001000000002
2014-11-05,18.700001
2014-11-06,18.84
2014-11-07,18.389999
2014-11-10,18.450001
2014-11-11,18.6
2014-11-12,16.85
2014-11-13,17.02
2014-11-14,16.91
2014-11-17,16.940001000000002
2014-11-18,17.059998999999998
2014-11-19,17.1
2014-11-20,17.08
2014-11-21,17.07
2014-11-24,17.059998999999998
2014-11-25,16.879998999999998
2014-11-26,16.809998999999998
2014-11-28,16.690001000000002
2014-12-01,16.49
2014-12-02,16.25
2014-12-03,16.18
2014-12-04,16.129998999999998
2014-12-05,16.309998999999998
2014-12-08,16.139999
2014-12-09,16.09
2014-12-10,15.64
2014-12-11,16.09
2014-12-12,15.77
2014-12-15,15.55
2014-12-16,15.43
2014-12-17,16.219998999999998
2014-12-18,16.4
2014-12-19,17.389999
2014-12-22,17.35
2014-12-23,17.58
2014-12-24,17.4
2014-12-26,17.530001000000002
2014-12-29,17.93
2014-12-30,17.93
2014-12-31,17.9
2015-01-02,17.969998999999998
2015-01-05,17.450001
2015-01-06,17.35
2015-01-07,17.469998999999998
2015-01-08,17.360001
2015-01-09,16.85
2015-01-12,16.84
2015-01-13,16.790001
2015-01-14,16.780001000000002
2015-01-15,16.5
2015-01-16,16.610001
2015-01-20,16.450001
2015-01-21,16.459999
2015-01-22,16.93
2015-01-23,16.68
2015-01-26,17.4
2015-01-27,17.709999
2015-01-28,17.379998999999998
2015-01-29,17.639999
2015-01-30,17.51
2015-02-02,17.549999
2015-02-03,17.84
2015-02-04,17.76
2015-02-05,18.02
2015-02-06,17.98
2015-02-09,17.99
2015-02-10,18.379998999999998
2015-02-11,18.32
2015-02-12,18.799999
2015-02-13,18.83
2015-02-17,18.98
2015-02-18,19.08
2015-02-19,19.82
2015-02-20,19.959999
2015-02-23,20.299999
2015-02-24,20.77
2015-02-25,20.35
2015-02-26,19.17
2015-02-27,18.74
2015-03-02,18.450001
2015-03-03,18.959999
2015-03-04,19.049999
2015-03-05,19.48
2015-03-06,19.09
2015-03-09,18.93
2015-03-10,18.51
2015-03-11,18.43
2015-03-12,18.68
2015-03-13,18.98
2015-03-16,19.040001
2015-03-17,19.16
2015-03-18,19.219998999999998
2015-03-19,19.110001
2015-03-20,20.1
2015-03-23,20.209999
2015-03-24,19.91
2015-03-25,19.67
2015-03-26,19.450001
2015-03-27,19.51
2015-03-30,19.389999
2015-03-31,19.280001000000002
2015-04-01,19.51
2015-04-02,19.66
2015-04-06,20.059998999999998
2015-04-07,20.01
2015-04-08,20.139999
2015-04-09,19.99
2015-04-10,20.27
2015-04-13,20.67
2015-04-14,20.530001000000002
2015-04-15,20.469998999999998
2015-04-16,20.43
2015-04-17,20.290001
2015-04-20,20.940001000000002
2015-04-21,20.860001
2015-04-22,20.91
2015-04-23,21.139999
2015-04-24,21.49
2015-04-27,21.440001000000002
2015-04-28,21.540001
2015-04-29,21.25
2015-04-30,21.200001
2015-05-01,21.65
2015-05-04,21.67
2015-05-05,21.540001
2015-05-06,21.540001
2015-05-07,21.09
2015-05-08,20.98
2015-05-11,21.16
2015-05-12,21.389999
2015-05-13,21.469998999999998
2015-05-14,21.68
2015-05-15,21.34
2015-05-18,21.459999
2015-05-19,21.48
2015-05-20,21.440001000000002
2015-05-21,21.290001
2015-05-22,21.700001
2015-05-26,21.43
2015-05-27,21.82
2015-05-28,21.67
2015-05-29,21.6
2015-06-01,21.389999
2015-06-02,21.309998999999998
2015-06-03,21.370001000000002
2015-06-04,21.129998999999998
2015-06-05,20.700001
2015-06-08,20.43
2015-06-09,20.610001
2015-06-10,20.860001
2015-06-11,20.65
2015-06-12,20.6
2015-06-15,20.49
2015-06-16,20.290001
2015-06-17,20.139999
2015-06-18,19.93
2015-06-19,19.549999
2015-06-22,19.440001000000002
2015-06-23,19.530001000000002
2015-06-24,19.27
2015-06-25,19.23
2015-06-26,19.6
2015-06-29,18.98
2015-06-30,18.440001000000002
2015-07-01,18.65
2015-07-02,18.27
2015-07-06,17.9
2015-07-07,18.09
2015-07-08,18.110001
2015-07-09,18.26
2015-07-10,18.540001
2015-07-13,18.51
2015-07-14,18.610001
2015-07-15,18.33
2015-07-16,18.190001000000002
2015-07-17,18.200001
2015-07-20,17.92
2015-07-21,18.27
2015-07-22,18.530001000000002
2015-07-23,18.23
2015-07-24,18.0
2015-07-27,17.620001000000002
2015-07-28,17.4
2015-07-29,17.73
2015-07-30,17.43
2015-07-31,17.34
2015-08-03,17.690001000000002
2015-08-04,17.68
2015-08-05,17.4
2015-08-06,18.139999
2015-08-07,18.059998999999998
2015-08-10,18.709999
2015-08-11,18.209999
2015-08-12,18.77
2015-08-13,18.52
2015-08-14,18.49
2015-08-17,18.77
2015-08-18,18.950001
2015-08-19,19.469998999999998
2015-08-20,18.77
2015-08-21,18.450001
2015-08-24,17.23
2015-08-25,17.1
2015-08-26,17.559998999999998
2015-08-27,17.790001
2015-08-28,17.92
2015-08-31,17.799999
2015-09-01,17.23
2015-09-02,17.280001000000002
2015-09-03,17.52
2015-09-04,17.68
2015-09-08,17.76
2015-09-09,18.16
2015-09-10,18.219998999999998
2015-09-11,18.16
2015-09-14,18.219998999999998
2015-09-15,17.959999
2015-09-16,18.110001
2015-09-17,18.030001000000002
2015-09-18,17.67
2015-09-21,17.700001
2015-09-22,17.5
2015-09-23,17.530001000000002
2015-09-24,18.07
2015-09-25,18.059998999999998
2015-09-28,17.73
2015-09-29,17.48
2015-09-30,17.809998999999998
2015-10-01,17.9
2015-10-02,18.6
2015-10-05,18.799999
2015-10-06,18.76
2015-10-07,18.950001
2015-10-08,19.120001000000002
2015-10-09,18.15
2015-10-12,18.299999
2015-10-13,18.690001000000002
2015-10-14,18.690001000000002
2015-10-15,18.77
2015-10-16,18.719998999999998
2015-10-19,18.719998999999998
2015-10-20,18.879998999999998
2015-10-21,18.959999
2015-10-22,19.360001
2015-10-23,19.639999
2015-10-26,19.879998999999998
2015-10-27,19.83
2015-10-28,20.01
2015-10-29,19.879998999999998
2015-10-30,19.93
2015-11-02,20.18
2015-11-03,19.790001
2015-11-04,19.52
2015-11-05,18.299999
2015-11-06,18.139999
2015-11-09,17.91
2015-11-10,18.02
2015-11-11,18.08
2015-11-12,17.82
2015-11-13,17.42
2015-11-16,17.280001000000002
2015-11-17,16.959999
2015-11-18,17.25
2015-11-19,17.139999
2015-11-20,17.33
2015-11-23,17.43
2015-11-24,17.66
2015-11-25,17.700001
2015-11-27,17.620001000000002
2015-11-30,17.51
2015-12-01,17.84
2015-12-02,17.690001000000002
2015-12-03,17.65
2015-12-04,17.77
2015-12-07,17.790001
2015-12-08,17.68
2015-12-09,17.85
2015-12-10,17.91
2015-12-11,17.77
2015-12-14,18.08
2015-12-15,18.52
2015-12-16,18.940001000000002
2015-12-17,18.709999
2015-12-18,18.68
2015-12-21,18.870001000000002
2015-12-22,19.389999
2015-12-23,19.799999
2015-12-24,19.99
2015-12-28,20.15
2015-12-29,20.139999
2015-12-30,19.870001000000002
2015-12-31,19.690001000000002
2016-01-04,19.389999
2016-01-05,19.58
2016-01-06,19.57
2016-01-07,19.26
2016-01-08,19.18
2016-01-11,18.98
2016-01-12,18.75
2016-01-13,18.23
2016-01-14,17.700001
2016-01-15,17.5
2016-01-19,17.969998999999998
2016-01-20,17.92
2016-01-21,18.07
2016-01-22,18.65
2016-01-25,18.4
2016-01-26,18.870001000000002
2016-01-27,19.0
2016-01-28,19.09
2016-01-29,19.059998999999998
2016-02-01,19.1
2016-02-02,18.610001
2016-02-03,18.77
2016-02-04,18.49
2016-02-05,18.299999
2016-02-08,17.66
2016-02-09,17.5
2016-02-10,17.68
2016-02-11,17.6
2016-02-12,17.940001000000002
2016-02-16,18.360001
2016-02-17,18.879998999999998
2016-02-18,18.879998999999998
2016-02-19,19.01
2016-02-22,19.32
2016-02-23,19.67
2016-02-24,19.83
2016-02-25,18.01
2016-02-26,17.780001000000002
2016-02-29,18.09
2016-03-01,18.17
2016-03-02,17.969998999999998
2016-03-03,18.040001
2016-03-04,18.48
2016-03-07,18.32
2016-03-08,17.76
2016-03-09,17.57
2016-03-10,17.379998999999998
2016-03-11,17.290001
2016-03-14,17.4
2016-03-15,17.049999
2016-03-16,17.120001000000002
2016-03-17,18.719998999999998
2016-03-18,19.969998999999998
2016-03-21,20.129998999999998
2016-03-22,20.01
2016-03-23,20.23
2016-03-24,19.98
2016-03-28,20.43
2016-03-29,20.860001
2016-03-30,21.450001
2016-03-31,21.059998999999998
2016-04-01,20.9
2016-04-04,20.870001000000002
2016-04-05,20.629998999999998
2016-04-06,21.040001
2016-04-07,21.200001
2016-04-08,21.26
2016-04-11,21.26
2016-04-12,21.34
2016-04-13,21.65
2016-04-14,21.42
2016-04-15,20.75
2016-04-18,20.85
2016-04-19,20.299999
2016-04-20,20.23
2016-04-21,19.799999
2016-04-22,19.889999
2016-04-25,19.860001
2016-04-26,20.15
2016-04-27,20.33
2016-04-28,19.99
2016-04-29,19.93
2016-05-02,19.719998999999998
2016-05-03,19.709999
2016-05-04,19.469998999999998
2016-05-05,18.49
2016-05-06,18.48
2016-05-09,18.360001
2016-05-10,18.43
2016-05-11,17.870001000000002
2016-05-12,18.27
2016-05-13,17.809998999999998
2016-05-16,17.799999
