Date,SNE
1973-11-19,4.327273
1973-11-20,4.363636
1973-11-21,4.727273
1973-11-23,4.436364
1973-11-26,4.218182
1973-11-27,4.236363
1973-11-28,4.636364
1973-11-29,4.654545
1973-11-30,4.4
1973-12-03,4.4
1973-12-04,4.327273
1973-12-05,4.272727
1973-12-06,4.418182
1973-12-07,4.418182
1973-12-10,4.327273
1973-12-11,4.127273000000001
1973-12-12,3.836364
1973-12-13,3.636364
1973-12-14,3.618182
1973-12-17,3.490909
1973-12-18,3.4545449999999995
1973-12-19,3.5454550000000005
1973-12-20,3.618182
1973-12-21,3.5636360000000002
1973-12-24,3.3090910000000004
1973-12-26,3.854545
1973-12-27,4.163636
1973-12-28,4.272727
1973-12-31,4.363636
1974-01-02,4.0
1974-01-03,3.818182
1974-01-04,3.363636
1974-01-07,3.181818
1974-01-08,3.036364
1974-01-09,3.090909
1974-01-10,3.181818
1974-01-11,3.3090910000000004
1974-01-14,3.5636360000000002
1974-01-15,3.509091
1974-01-16,3.854545
1974-01-17,3.8
1974-01-18,3.654546
1974-01-21,3.5636360000000002
1974-01-22,3.6
1974-01-23,3.8
1974-01-24,3.836364
1974-01-25,3.7272730000000003
1974-01-28,3.781818
1974-01-29,3.9272730000000005
1974-01-30,3.872727
1974-01-31,3.7272730000000003
1974-02-01,3.654546
1974-02-04,3.636364
1974-02-05,3.6727269999999996
1974-02-06,3.6909089999999996
1974-02-07,3.7090910000000004
1974-02-08,3.7090910000000004
1974-02-11,3.6
1974-02-12,3.636364
1974-02-13,3.6727269999999996
1974-02-14,3.7272730000000003
1974-02-15,3.8909089999999997
1974-02-19,3.818182
1974-02-20,3.781818
1974-02-21,3.6727269999999996
1974-02-22,3.781818
1974-02-25,3.8909089999999997
1974-02-26,3.9090910000000005
1974-02-27,3.9454550000000004
1974-02-28,4.018182
1974-03-01,3.981818
1974-03-04,4.109091
1974-03-05,4.163636
1974-03-06,4.2545459999999995
1974-03-07,4.181818
1974-03-08,4.218182
1974-03-11,4.127273000000001
1974-03-12,4.090909
1974-03-13,4.127273000000001
1974-03-14,4.145454
1974-03-15,4.109091
1974-03-18,4.036364
1974-03-19,4.0
1974-03-20,4.018182
1974-03-21,3.872727
1974-03-22,3.9454550000000004
1974-03-25,3.981818
1974-03-26,4.127273000000001
1974-03-27,4.181818
1974-03-28,4.145454
1974-03-29,4.181818
1974-04-01,4.109091
1974-04-02,4.090909
1974-04-03,4.0727269999999995
1974-04-04,4.0727269999999995
1974-04-05,4.036364
1974-04-08,4.054545
1974-04-09,4.0727269999999995
1974-04-10,4.054545
1974-04-11,3.981818
1974-04-15,4.018182
1974-04-16,4.036364
1974-04-17,4.018182
1974-04-18,4.036364
1974-04-19,4.0
1974-04-22,3.9454550000000004
1974-04-23,3.854545
1974-04-24,3.818182
1974-04-25,3.836364
1974-04-26,3.9272730000000005
1974-04-29,3.9272730000000005
1974-04-30,3.9272730000000005
1974-05-01,4.0727269999999995
1974-05-02,4.036364
1974-05-03,4.018182
1974-05-06,3.981818
1974-05-07,3.872727
1974-05-08,3.9272730000000005
1974-05-09,3.963636
1974-05-10,3.9090910000000005
1974-05-13,3.872727
1974-05-14,3.963636
1974-05-15,3.854545
1974-05-16,3.8909089999999997
1974-05-17,3.854545
1974-05-20,3.8
1974-05-21,3.8
1974-05-22,3.763636
1974-05-23,3.6909089999999996
1974-05-24,3.6
1974-05-28,3.6
1974-05-29,3.5636360000000002
1974-05-30,3.4545449999999995
1974-05-31,3.272727
1974-06-03,3.090909
1974-06-04,3.1272729999999997
1974-06-05,3.2
1974-06-06,3.090909
1974-06-07,2.763636
1974-06-10,2.690909
1974-06-11,2.763636
1974-06-12,2.781818
1974-06-13,2.836364
1974-06-14,2.690909
1974-06-17,2.7454549999999998
1974-06-18,2.727273
1974-06-19,2.8
1974-06-20,2.763636
1974-06-21,2.7454549999999998
1974-06-24,2.7454549999999998
1974-06-25,2.8
1974-06-26,2.8
1974-06-27,2.709091
1974-06-28,2.727273
1974-07-01,2.690909
1974-07-02,2.6
1974-07-03,2.636364
1974-07-05,2.654546
1974-07-08,2.545455
1974-07-09,2.581818
1974-07-10,2.5636360000000002
1974-07-11,2.545455
1974-07-12,2.545455
1974-07-15,2.545455
1974-07-16,2.527273
1974-07-17,2.490909
1974-07-18,2.490909
1974-07-19,2.490909
1974-07-22,2.472727
1974-07-23,2.472727
1974-07-24,2.4
1974-07-25,2.4363639999999998
1974-07-26,2.409091
1974-07-29,2.136364
1974-07-30,2.181818
1974-07-31,2.318182
1974-08-01,2.318182
1974-08-02,2.272727
1974-08-05,2.227273
1974-08-06,2.272727
1974-08-07,2.318182
1974-08-08,2.318182
1974-08-09,2.272727
1974-08-12,2.272727
1974-08-13,2.227273
1974-08-14,2.136364
1974-08-15,2.181818
1974-08-16,2.227273
1974-08-19,2.227273
1974-08-20,2.181818
1974-08-21,2.045455
1974-08-22,2.136364
1974-08-23,2.136364
1974-08-26,2.181818
1974-08-27,2.090909
1974-08-28,2.136364
1974-08-29,2.136364
1974-08-30,2.272727
1974-09-03,2.227273
1974-09-04,2.136364
1974-09-05,2.318182
1974-09-06,2.272727
1974-09-09,2.181818
1974-09-10,2.227273
1974-09-11,2.227273
1974-09-12,2.136364
1974-09-13,2.090909
1974-09-16,2.045455
1974-09-17,2.090909
1974-09-18,2.136364
1974-09-19,2.181818
1974-09-20,2.136364
1974-09-23,2.136364
1974-09-24,2.181818
1974-09-25,2.136364
1974-09-26,2.090909
1974-09-27,2.090909
1974-09-30,2.045455
1974-10-01,2.0
1974-10-02,2.045455
1974-10-03,1.909091
1974-10-04,1.909091
1974-10-07,1.954545
1974-10-08,1.954545
1974-10-09,2.0
1974-10-10,1.954545
1974-10-11,2.0
1974-10-14,2.045455
1974-10-15,2.0
1974-10-16,1.954545
1974-10-17,1.909091
1974-10-18,1.863636
1974-10-21,1.727273
1974-10-22,1.772727
1974-10-23,1.772727
1974-10-24,1.681818
1974-10-25,1.772727
1974-10-28,1.590909
1974-10-29,1.772727
1974-10-30,1.772727
1974-10-31,1.772727
1974-11-01,1.727273
1974-11-04,1.727273
1974-11-05,1.772727
1974-11-06,1.727273
1974-11-07,1.772727
1974-11-08,1.863636
1974-11-11,1.954545
1974-11-12,1.954545
1974-11-13,1.909091
1974-11-14,1.909091
1974-11-15,1.909091
1974-11-18,1.772727
1974-11-19,1.727273
1974-11-20,1.772727
1974-11-21,1.727273
1974-11-22,1.818182
1974-11-25,1.818182
1974-11-26,1.863636
1974-11-27,1.909091
1974-11-29,1.863636
1974-12-02,1.772727
1974-12-03,1.727273
1974-12-04,1.727273
1974-12-05,1.818182
1974-12-06,1.772727
1974-12-09,1.818182
1974-12-10,1.818182
1974-12-11,1.727273
1974-12-12,1.681818
1974-12-13,1.772727
1974-12-16,1.818182
1974-12-17,1.818182
1974-12-18,1.863636
1974-12-19,1.954545
1974-12-20,2.045455
1974-12-23,2.045455
1974-12-24,2.045455
1974-12-26,2.136364
1974-12-27,2.090909
1974-12-30,2.0
1974-12-31,2.136364
1975-01-02,2.090909
1975-01-03,2.045455
1975-01-06,2.045455
1975-01-07,2.090909
1975-01-08,1.909091
1975-01-09,2.045455
1975-01-10,1.863636
1975-01-13,1.909091
1975-01-14,1.954545
1975-01-15,1.909091
1975-01-16,1.909091
1975-01-17,1.863636
1975-01-20,1.863636
1975-01-21,1.863636
1975-01-22,1.818182
1975-01-23,1.818182
1975-01-24,1.954545
1975-01-27,2.136364
1975-01-28,2.090909
1975-01-29,2.272727
1975-01-30,2.136364
1975-01-31,2.181818
1975-02-03,2.409091
1975-02-04,2.363636
1975-02-05,2.863636
1975-02-06,2.727273
1975-02-07,2.772727
1975-02-10,2.818182
1975-02-11,2.818182
1975-02-12,2.863636
1975-02-13,2.863636
1975-02-14,2.818182
1975-02-18,2.727273
1975-02-19,2.772727
1975-02-20,2.818182
1975-02-21,2.909091
1975-02-24,3.181818
1975-02-25,3.0
1975-02-26,3.045455
1975-02-27,3.045455
1975-02-28,3.045455
1975-03-03,3.181818
1975-03-04,3.181818
1975-03-05,3.181818
1975-03-06,3.4090910000000005
1975-03-07,3.636364
1975-03-10,3.7272730000000003
1975-03-11,3.5454550000000005
1975-03-12,3.5454550000000005
1975-03-13,3.4090910000000005
1975-03-14,3.5454550000000005
1975-03-17,3.636364
1975-03-18,3.681818
1975-03-19,3.5
1975-03-20,3.5
1975-03-21,3.4545449999999995
1975-03-24,3.318182
1975-03-25,3.4090910000000005
1975-03-26,3.4090910000000005
1975-03-27,3.5
1975-03-31,3.681818
1975-04-01,3.5
1975-04-02,3.5454550000000005
1975-04-03,3.5454550000000005
1975-04-04,3.4545449999999995
1975-04-07,3.4090910000000005
1975-04-08,3.4545449999999995
1975-04-09,3.636364
1975-04-10,3.681818
1975-04-11,3.681818
1975-04-14,3.636364
1975-04-15,3.636364
1975-04-16,3.681818
1975-04-17,3.818182
1975-04-18,3.7727269999999997
1975-04-21,3.818182
1975-04-22,3.681818
1975-04-23,3.681818
1975-04-24,3.681818
1975-04-25,3.9090910000000005
1975-04-28,3.818182
1975-04-29,3.9090910000000005
1975-04-30,3.9090910000000005
1975-05-01,3.818182
1975-05-02,3.9090910000000005
1975-05-05,3.9545449999999995
1975-05-06,3.9090910000000005
1975-05-07,3.9545449999999995
1975-05-08,4.0
1975-05-09,4.0
1975-05-12,4.090909
1975-05-13,3.9545449999999995
1975-05-14,4.090909
1975-05-15,4.0
1975-05-16,4.090909
1975-05-19,4.090909
1975-05-20,3.9090910000000005
1975-05-21,3.9090910000000005
1975-05-22,3.9090910000000005
1975-05-23,3.9545449999999995
1975-05-27,3.9545449999999995
1975-05-28,3.9090910000000005
1975-05-29,3.818182
1975-05-30,3.818182
1975-06-02,3.9090910000000005
1975-06-03,3.9545449999999995
1975-06-04,4.181818
1975-06-05,4.181818
1975-06-06,4.181818
1975-06-09,4.090909
1975-06-10,4.090909
1975-06-11,4.181818
1975-06-12,4.181818
1975-06-13,4.181818
1975-06-16,4.181818
1975-06-17,4.181818
1975-06-18,4.227273
1975-06-19,4.409091
1975-06-20,4.409091
1975-06-23,4.5454550000000005
1975-06-24,4.681818
1975-06-25,4.636364
1975-06-26,4.590909
1975-06-27,4.636364
1975-06-30,4.681818
1975-07-01,4.681818
1975-07-02,4.590909
1975-07-03,4.590909
1975-07-07,4.590909
1975-07-08,4.4545449999999995
1975-07-09,4.5454550000000005
1975-07-10,4.5454550000000005
1975-07-11,4.4545449999999995
1975-07-14,4.5454550000000005
1975-07-15,4.590909
1975-07-16,4.363636
1975-07-17,4.318182
1975-07-18,4.318182
1975-07-21,4.227273
1975-07-22,4.181818
1975-07-23,4.090909
1975-07-24,4.090909
1975-07-25,4.0
1975-07-28,3.9090910000000005
1975-07-29,3.9545449999999995
1975-07-30,4.090909
1975-07-31,4.090909
1975-08-01,3.9545449999999995
1975-08-04,4.0
1975-08-05,3.9090910000000005
1975-08-06,3.9090910000000005
1975-08-07,3.9090910000000005
1975-08-08,3.9545449999999995
1975-08-11,4.090909
1975-08-12,4.090909
1975-08-13,4.0
1975-08-14,3.9090910000000005
1975-08-15,4.0
1975-08-18,4.090909
1975-08-19,3.9090910000000005
1975-08-20,3.681818
1975-08-21,3.681818
1975-08-22,3.681818
1975-08-25,3.681818
1975-08-26,3.636364
1975-08-27,3.681818
1975-08-28,3.7727269999999997
1975-08-29,3.9090910000000005
1975-09-02,3.7727269999999997
1975-09-03,3.7272730000000003
1975-09-04,3.7727269999999997
1975-09-05,3.7272730000000003
1975-09-08,3.5
1975-09-09,3.181818
1975-09-10,3.181818
1975-09-11,3.272727
1975-09-12,3.318182
1975-09-15,3.318182
1975-09-16,3.181818
1975-09-17,3.181818
1975-09-18,3.181818
1975-09-19,3.181818
1975-09-22,3.045455
1975-09-23,3.045455
1975-09-24,3.181818
1975-09-25,3.181818
1975-09-26,3.090909
1975-09-29,3.090909
1975-09-30,3.090909
1975-10-01,2.818182
1975-10-02,3.0
1975-10-03,3.090909
1975-10-06,3.181818
1975-10-07,3.181818
1975-10-08,3.181818
1975-10-09,3.272727
1975-10-10,3.318182
1975-10-13,3.5
1975-10-14,3.5
1975-10-15,3.4090910000000005
1975-10-16,3.4090910000000005
1975-10-17,3.4545449999999995
1975-10-20,3.4545449999999995
1975-10-21,3.4545449999999995
1975-10-22,3.5454550000000005
1975-10-23,3.5
1975-10-24,3.4545449999999995
1975-10-27,3.4090910000000005
1975-10-28,3.5454550000000005
1975-10-29,3.636364
1975-10-30,3.681818
1975-10-31,3.681818
1975-11-03,3.636364
1975-11-04,3.681818
1975-11-05,3.636364
1975-11-06,3.636364
1975-11-07,3.636364
1975-11-10,3.681818
1975-11-11,3.681818
1975-11-12,3.818182
1975-11-13,3.7727269999999997
1975-11-14,3.681818
1975-11-17,3.636364
1975-11-18,3.636364
1975-11-19,3.636364
1975-11-20,3.681818
1975-11-21,3.636364
1975-11-24,3.681818
1975-11-25,3.681818
1975-11-26,3.681818
1975-11-28,3.818182
1975-12-01,3.7727269999999997
1975-12-02,3.7727269999999997
1975-12-03,3.681818
1975-12-04,3.681818
1975-12-05,3.5454550000000005
1975-12-08,3.5
1975-12-09,3.5454550000000005
1975-12-10,3.681818
1975-12-11,3.636364
1975-12-12,3.5
1975-12-15,3.4545449999999995
1975-12-16,3.4545449999999995
1975-12-17,3.4090910000000005
1975-12-18,3.318182
1975-12-19,3.318182
1975-12-22,3.318182
1975-12-23,3.272727
1975-12-24,3.272727
1975-12-26,3.318182
1975-12-29,3.272727
1975-12-30,3.272727
1975-12-31,3.272727
1976-01-02,3.4090910000000005
1976-01-05,3.5
1976-01-06,3.681818
1976-01-07,3.681818
1976-01-08,3.681818
1976-01-09,3.636364
1976-01-12,3.636364
1976-01-13,3.5454550000000005
1976-01-14,3.681818
1976-01-15,3.681818
1976-01-16,3.636364
1976-01-19,3.7272730000000003
1976-01-20,3.681818
1976-01-21,3.7272730000000003
1976-01-22,3.681818
1976-01-23,3.681818
1976-01-26,3.681818
1976-01-27,3.681818
1976-01-28,3.681818
1976-01-29,3.681818
1976-01-30,3.681818
1976-02-02,3.9090910000000005
1976-02-03,4.0454550000000005
1976-02-04,4.147727
1976-02-05,4.147727
1976-02-06,3.9772730000000003
1976-02-09,3.9772730000000003
1976-02-10,3.9772730000000003
1976-02-11,3.9772730000000003
1976-02-12,3.9772730000000003
1976-02-13,3.9772730000000003
1976-02-17,3.863636
1976-02-18,3.863636
1976-02-19,3.9772730000000003
1976-02-20,3.9204550000000005
1976-02-23,3.9204550000000005
1976-02-24,3.9772730000000003
1976-02-25,3.9772730000000003
1976-02-26,3.9772730000000003
1976-02-27,3.9204550000000005
1976-03-01,3.9772730000000003
1976-03-02,3.9772730000000003
1976-03-03,3.9772730000000003
1976-03-04,3.9204550000000005
1976-03-05,3.806818
1976-03-08,3.863636
1976-03-09,3.9772730000000003
1976-03-10,4.375
1976-03-11,4.5454550000000005
1976-03-12,4.318182
1976-03-15,4.318182
1976-03-16,4.375
1976-03-17,4.375
1976-03-18,4.431818
1976-03-19,4.375
1976-03-22,4.318182
1976-03-23,4.318182
1976-03-24,4.488636
1976-03-25,4.431818
1976-03-26,4.375
1976-03-29,4.147727
1976-03-30,3.9772730000000003
1976-03-31,4.147727
1976-04-01,4.147727
1976-04-02,3.9772730000000003
1976-04-05,4.090909
1976-04-06,4.147727
1976-04-07,3.9772730000000003
1976-04-08,3.9772730000000003
1976-04-09,3.9204550000000005
1976-04-12,3.863636
1976-04-13,3.9204550000000005
1976-04-14,3.863636
1976-04-15,3.863636
1976-04-19,3.9772730000000003
1976-04-20,3.9772730000000003
1976-04-21,3.9772730000000003
1976-04-22,4.090909
1976-04-23,4.147727
1976-04-26,4.090909
1976-04-27,4.147727
1976-04-28,4.147727
1976-04-29,4.261364
1976-04-30,4.147727
1976-05-03,3.9772730000000003
1976-05-04,4.090909
1976-05-05,4.090909
1976-05-06,4.147727
1976-05-07,4.318182
1976-05-10,4.375
1976-05-11,4.261364
1976-05-12,4.261364
1976-05-13,4.5454550000000005
1976-05-14,4.431818
1976-05-17,4.431818
1976-05-18,4.318182
1976-05-19,4.431818
1976-05-20,4.5454550000000005
1976-05-21,4.488636
1976-05-24,4.375
1976-05-25,4.375
1976-05-26,4.318182
1976-05-27,4.318182
1976-05-28,4.431818
1976-06-01,4.375
1976-06-02,4.261364
1976-06-03,4.147727
1976-06-04,4.147727
1976-06-07,4.147727
1976-06-08,4.147727
1976-06-09,4.147727
1976-06-10,4.147727
1976-06-11,4.147727
1976-06-14,4.318182
1976-06-15,4.5454550000000005
1976-06-16,4.431818
1976-06-17,4.431818
1976-06-18,4.431818
1976-06-21,4.431818
1976-06-22,4.375
1976-06-23,4.375
1976-06-24,4.431818
1976-06-25,4.431818
1976-06-28,4.431818
1976-06-29,4.488636
1976-06-30,4.488636
1976-07-01,4.375
1976-07-02,4.431818
1976-07-06,4.318182
1976-07-07,4.375
1976-07-08,4.318182
1976-07-09,4.318182
1976-07-12,4.318182
1976-07-13,4.318182
1976-07-14,4.431818
1976-07-15,4.318182
1976-07-16,4.261364
1976-07-19,4.5454550000000005
1976-07-20,4.488636
1976-07-21,4.488636
1976-07-22,4.375
1976-07-23,4.375
1976-07-26,4.375
1976-07-27,4.375
1976-07-28,4.318182
1976-07-29,4.375
1976-07-30,4.375
1976-08-02,4.318182
1976-08-03,4.318182
1976-08-04,4.375
1976-08-05,4.375
1976-08-06,4.318182
1976-08-09,4.318182
1976-08-10,4.375
1976-08-11,4.261364
1976-08-12,4.318182
1976-08-13,4.318182
1976-08-16,4.375
1976-08-17,4.431818
1976-08-18,4.318182
1976-08-19,4.318182
1976-08-20,4.261364
1976-08-23,4.147727
1976-08-24,4.147727
1976-08-25,4.147727
1976-08-26,4.090909
1976-08-27,3.9772730000000003
1976-08-30,3.9772730000000003
1976-08-31,4.090909
1976-09-01,4.147727
1976-09-02,4.147727
1976-09-03,4.261364
1976-09-07,4.147727
1976-09-08,3.9772730000000003
1976-09-09,4.090909
1976-09-10,4.090909
1976-09-13,3.9772730000000003
1976-09-14,3.9772730000000003
1976-09-15,3.9772730000000003
1976-09-16,3.9772730000000003
1976-09-17,4.090909
1976-09-20,4.147727
1976-09-21,4.318182
1976-09-22,4.318182
1976-09-23,4.261364
1976-09-24,4.261364
1976-09-27,4.261364
1976-09-28,4.318182
1976-09-29,4.147727
1976-09-30,4.147727
1976-10-01,4.090909
1976-10-04,4.147727
1976-10-05,3.9772730000000003
1976-10-06,3.9772730000000003
1976-10-07,4.090909
1976-10-08,3.9772730000000003
1976-10-11,3.9772730000000003
1976-10-12,3.9772730000000003
1976-10-13,3.9772730000000003
1976-10-14,3.9772730000000003
1976-10-15,3.9772730000000003
1976-10-18,3.9772730000000003
1976-10-19,3.863636
1976-10-20,3.863636
1976-10-21,3.863636
1976-10-22,3.806818
1976-10-25,3.806818
1976-10-26,3.806818
1976-10-27,3.863636
1976-10-28,3.806818
1976-10-29,3.863636
1976-11-01,3.806818
1976-11-03,3.75
1976-11-04,3.75
1976-11-05,3.693182
1976-11-08,3.5795449999999995
1976-11-09,3.5227269999999997
1976-11-10,3.5227269999999997
1976-11-11,3.5795449999999995
1976-11-12,3.636364
1976-11-15,3.5227269999999997
1976-11-16,3.5227269999999997
1976-11-17,3.5227269999999997
1976-11-18,3.5227269999999997
1976-11-19,3.4659089999999995
1976-11-22,3.4659089999999995
1976-11-23,3.4090910000000005
1976-11-24,3.636364
1976-11-26,3.693182
1976-11-29,3.5795449999999995
1976-11-30,3.5795449999999995
1976-12-01,3.636364
1976-12-02,3.636364
1976-12-03,3.863636
1976-12-06,4.147727
1976-12-07,4.090909
1976-12-08,4.147727
1976-12-09,4.261364
1976-12-10,4.318182
1976-12-13,4.261364
1976-12-14,4.261364
1976-12-15,4.147727
1976-12-16,4.090909
1976-12-17,4.147727
1976-12-20,4.147727
1976-12-21,4.318182
1976-12-22,4.375
1976-12-23,4.375
1976-12-27,4.261364
1976-12-28,4.261364
1976-12-29,4.147727
1976-12-30,4.090909
1976-12-31,4.147727
1977-01-03,4.147727
1977-01-04,4.090909
1977-01-05,4.090909
1977-01-06,4.090909
1977-01-07,3.9772730000000003
1977-01-10,3.9772730000000003
1977-01-11,3.9204550000000005
1977-01-12,3.863636
1977-01-13,3.863636
1977-01-14,3.9204550000000005
1977-01-17,3.863636
1977-01-18,3.806818
1977-01-19,3.9204550000000005
1977-01-20,3.863636
1977-01-21,3.9204550000000005
1977-01-24,3.863636
1977-01-25,3.9204550000000005
1977-01-26,3.9204550000000005
1977-01-27,3.863636
1977-01-28,3.863636
1977-01-31,3.75
1977-02-01,3.806818
1977-02-02,4.147727
1977-02-03,3.9772730000000003
1977-02-04,4.090909
1977-02-07,3.9772730000000003
1977-02-08,4.090909
1977-02-09,3.9772730000000003
1977-02-10,3.9772730000000003
1977-02-11,4.090909
1977-02-14,3.9772730000000003
1977-02-15,3.9772730000000003
1977-02-16,4.090909
1977-02-17,4.090909
1977-02-18,3.9772730000000003
1977-02-22,4.147727
1977-02-23,4.261364
1977-02-24,4.261364
1977-02-25,4.375
1977-02-28,4.375
1977-03-01,4.431818
1977-03-02,4.318182
1977-03-03,4.261364
1977-03-04,4.147727
1977-03-07,4.261364
1977-03-08,4.261364
1977-03-09,4.318182
1977-03-10,4.375
1977-03-11,4.488636
1977-03-14,4.5454550000000005
1977-03-15,4.5454550000000005
1977-03-16,4.659091
1977-03-17,4.5454550000000005
1977-03-18,4.772727
1977-03-21,4.8295449999999995
1977-03-22,4.659091
1977-03-23,4.715909
1977-03-24,4.659091
1977-03-25,4.659091
1977-03-28,4.602273
1977-03-29,4.5454550000000005
1977-03-30,4.488636
1977-03-31,4.488636
1977-04-01,4.488636
1977-04-04,4.318182
1977-04-05,4.147727
1977-04-06,4.261364
1977-04-07,4.375
1977-04-11,4.5454550000000005
1977-04-12,4.659091
1977-04-13,4.488636
1977-04-14,4.5454550000000005
1977-04-15,4.5454550000000005
1977-04-18,4.488636
1977-04-19,4.488636
1977-04-20,4.431818
1977-04-21,4.431818
1977-04-22,4.318182
1977-04-25,4.147727
1977-04-26,4.147727
1977-04-27,4.375
1977-04-28,4.375
1977-04-29,4.431818
1977-05-02,4.375
1977-05-03,4.375
1977-05-04,4.318182
1977-05-05,4.431818
1977-05-06,4.431818
1977-05-09,4.261364
1977-05-10,4.318182
1977-05-11,4.147727
1977-05-12,3.9772730000000003
1977-05-13,4.090909
1977-05-16,4.090909
1977-05-17,4.090909
1977-05-18,4.147727
1977-05-19,4.147727
1977-05-20,4.147727
1977-05-23,3.9772730000000003
1977-05-24,4.090909
1977-05-25,3.9772730000000003
1977-05-26,3.9772730000000003
1977-05-27,4.090909
1977-05-31,4.147727
1977-06-01,4.090909
1977-06-02,4.090909
1977-06-03,3.9772730000000003
1977-06-06,3.9772730000000003
1977-06-07,3.9772730000000003
1977-06-08,3.9772730000000003
