Date,D
1989-11-27,14.833332999999998
1989-11-28,14.958332999999998
1989-11-29,14.916667000000002
1989-11-30,14.958332999999998
1989-12-01,15.166667000000002
1989-12-04,15.166667000000002
1989-12-05,15.208332999999998
1989-12-06,15.291667000000002
1989-12-07,15.25
1989-12-08,15.25
1989-12-11,15.291667000000002
1989-12-12,15.5
1989-12-13,15.541667000000002
1989-12-14,15.541667000000002
1989-12-15,15.625
1989-12-18,15.666667000000002
1989-12-19,15.791667000000002
1989-12-20,15.875
1989-12-21,15.833332999999998
1989-12-22,15.875
1989-12-26,15.708332999999998
1989-12-27,15.75
1989-12-28,15.75
1989-12-29,15.833332999999998
1990-01-02,16.208334
1990-01-03,16.041666
1990-01-04,15.708332999999998
1990-01-05,15.458332999999998
1990-01-08,15.416667000000002
1990-01-09,15.291667000000002
1990-01-10,15.291667000000002
1990-01-11,15.333332999999998
1990-01-12,15.125
1990-01-15,15.166667000000002
1990-01-16,15.208332999999998
1990-01-17,15.083332999999998
1990-01-18,15.041667000000002
1990-01-19,15.083332999999998
1990-01-22,14.916667000000002
1990-01-23,14.958332999999998
1990-01-24,14.958332999999998
1990-01-25,14.791667000000002
1990-01-26,14.875
1990-01-29,14.875
1990-01-30,14.833332999999998
1990-01-31,14.916667000000002
1990-02-01,14.916667000000002
1990-02-02,14.958332999999998
1990-02-05,15.0
1990-02-06,15.041667000000002
1990-02-07,15.125
1990-02-08,15.125
1990-02-09,15.041667000000002
1990-02-12,15.041667000000002
1990-02-13,15.208332999999998
1990-02-14,15.333332999999998
1990-02-15,15.5
1990-02-16,15.291667000000002
1990-02-20,15.166667000000002
1990-02-21,15.125
1990-02-22,15.125
1990-02-23,14.833332999999998
1990-02-26,14.791667000000002
1990-02-27,14.75
1990-02-28,14.875
1990-03-01,14.958332999999998
1990-03-02,15.0
1990-03-05,14.833332999999998
1990-03-06,15.0
1990-03-07,14.875
1990-03-08,14.833332999999998
1990-03-09,14.791667000000002
1990-03-12,14.833332999999998
1990-03-13,14.833332999999998
1990-03-14,14.875
1990-03-15,14.916667000000002
1990-03-16,14.958332999999998
1990-03-19,14.916667000000002
1990-03-20,14.916667000000002
1990-03-21,14.916667000000002
1990-03-22,14.75
1990-03-23,14.75
1990-03-26,14.75
1990-03-27,14.75
1990-03-28,14.916667000000002
1990-03-29,14.958332999999998
1990-03-30,14.875
1990-04-02,14.791667000000002
1990-04-03,14.916667000000002
1990-04-04,14.916667000000002
1990-04-05,14.916667000000002
1990-04-06,14.833332999999998
1990-04-09,14.916667000000002
1990-04-10,14.875
1990-04-11,14.875
1990-04-12,14.916667000000002
1990-04-16,15.0
1990-04-17,14.916667000000002
1990-04-18,14.833332999999998
1990-04-19,14.833332999999998
1990-04-20,14.583332999999998
1990-04-23,14.375
1990-04-24,14.375
1990-04-25,14.333332999999998
1990-04-26,14.25
1990-04-27,14.0
1990-04-30,13.916667000000002
1990-05-01,14.041667000000002
1990-05-02,14.166667000000002
1990-05-03,14.375
1990-05-04,14.541667000000002
1990-05-07,14.625
1990-05-08,14.791667000000002
1990-05-09,14.916667000000002
1990-05-10,14.958332999999998
1990-05-11,15.25
1990-05-14,15.25
1990-05-15,15.291667000000002
1990-05-16,15.25
1990-05-17,15.083332999999998
1990-05-18,15.0
1990-05-21,15.041667000000002
1990-05-22,15.041667000000002
1990-05-23,15.041667000000002
1990-05-24,14.625
1990-05-25,14.541667000000002
1990-05-29,14.666667000000002
1990-05-30,14.625
1990-05-31,14.5
1990-06-01,14.625
1990-06-04,14.958332999999998
1990-06-05,14.875
1990-06-06,14.833332999999998
1990-06-07,14.833332999999998
1990-06-08,14.833332999999998
1990-06-11,14.875
1990-06-12,15.0
1990-06-13,14.916667000000002
1990-06-14,14.875
1990-06-15,14.875
1990-06-18,14.75
1990-06-19,14.875
1990-06-20,14.791667000000002
1990-06-21,14.875
1990-06-22,14.833332999999998
1990-06-25,14.833332999999998
1990-06-26,14.791667000000002
1990-06-27,14.791667000000002
1990-06-28,14.833332999999998
1990-06-29,14.791667000000002
1990-07-02,14.791667000000002
1990-07-03,14.833332999999998
1990-07-05,14.666667000000002
1990-07-06,14.75
1990-07-09,14.666667000000002
1990-07-10,14.583332999999998
1990-07-11,14.708332999999998
1990-07-12,14.75
1990-07-13,14.75
1990-07-16,14.708332999999998
1990-07-17,14.666667000000002
1990-07-18,14.583332999999998
1990-07-19,14.583332999999998
1990-07-20,14.625
1990-07-23,14.5
1990-07-24,14.375
1990-07-25,14.583332999999998
1990-07-26,14.625
1990-07-27,14.75
1990-07-30,15.0
1990-07-31,15.041667000000002
1990-08-01,15.291667000000002
1990-08-02,15.208332999999998
1990-08-03,15.041667000000002
1990-08-06,14.875
1990-08-07,14.791667000000002
1990-08-08,14.916667000000002
1990-08-09,14.875
1990-08-10,15.083332999999998
1990-08-13,15.166667000000002
1990-08-14,15.083332999999998
1990-08-15,15.166667000000002
1990-08-16,15.041667000000002
1990-08-17,14.916667000000002
1990-08-20,14.916667000000002
1990-08-21,14.833332999999998
1990-08-22,14.75
1990-08-23,14.333332999999998
1990-08-24,13.958332999999998
1990-08-27,13.875
1990-08-28,13.958332999999998
1990-08-29,14.041667000000002
1990-08-30,13.833332999999998
1990-08-31,13.958332999999998
1990-09-04,13.916667000000002
1990-09-05,14.083332999999998
1990-09-06,14.041667000000002
1990-09-07,14.125
1990-09-10,14.083332999999998
1990-09-11,14.125
1990-09-12,14.208332999999998
1990-09-13,14.125
1990-09-14,14.25
1990-09-17,14.291667000000002
1990-09-18,14.291667000000002
1990-09-19,14.458332999999998
1990-09-20,14.208332999999998
1990-09-21,14.291667000000002
1990-09-24,14.083332999999998
1990-09-25,14.208332999999998
1990-09-26,14.25
1990-09-27,14.25
1990-09-28,14.208332999999998
1990-10-01,14.458332999999998
1990-10-02,14.708332999999998
1990-10-03,14.75
1990-10-04,14.916667000000002
1990-10-05,14.916667000000002
1990-10-08,14.958332999999998
1990-10-09,14.875
1990-10-10,14.75
1990-10-11,14.791667000000002
1990-10-12,15.0
1990-10-15,15.083332999999998
1990-10-16,15.0
1990-10-17,15.041667000000002
1990-10-18,15.125
1990-10-19,15.25
1990-10-22,15.458332999999998
1990-10-23,15.541667000000002
1990-10-24,15.583332999999998
1990-10-25,15.583332999999998
1990-10-26,15.5
1990-10-29,15.416667000000002
1990-10-30,15.666667000000002
1990-10-31,15.708332999999998
1990-11-01,15.958332999999998
1990-11-02,16.208334
1990-11-05,16.166666
1990-11-06,15.875
1990-11-07,15.666667000000002
1990-11-08,15.875
1990-11-09,15.916667000000002
1990-11-12,16.041666
1990-11-13,15.875
1990-11-14,15.833332999999998
1990-11-15,15.791667000000002
1990-11-16,15.791667000000002
1990-11-19,15.791667000000002
1990-11-20,15.666667000000002
1990-11-21,15.708332999999998
1990-11-23,15.708332999999998
1990-11-26,15.333332999999998
1990-11-27,15.333332999999998
1990-11-28,15.416667000000002
1990-11-29,15.25
1990-11-30,15.625
1990-12-03,15.708332999999998
1990-12-04,15.916667000000002
1990-12-05,16.041666
1990-12-06,16.083334
1990-12-07,16.0
1990-12-10,16.208334
1990-12-11,15.916667000000002
1990-12-12,15.791667000000002
1990-12-13,15.708332999999998
1990-12-14,15.666667000000002
1990-12-17,15.625
1990-12-18,15.75
1990-12-19,15.708332999999998
1990-12-20,15.666667000000002
1990-12-21,15.708332999999998
1990-12-24,15.625
1990-12-26,15.583332999999998
1990-12-27,15.625
1990-12-28,15.666667000000002
1990-12-31,15.625
1991-01-02,15.583332999999998
1991-01-03,15.458332999999998
1991-01-04,15.5
1991-01-07,15.333332999999998
1991-01-08,15.375
1991-01-09,15.166667000000002
1991-01-10,15.208332999999998
1991-01-11,15.333332999999998
1991-01-14,15.208332999999998
1991-01-15,15.125
1991-01-16,15.041667000000002
1991-01-17,15.541667000000002
1991-01-18,15.791667000000002
1991-01-21,15.708332999999998
1991-01-22,15.583332999999998
1991-01-23,15.5
1991-01-24,15.625
1991-01-25,15.375
1991-01-28,15.291667000000002
1991-01-29,15.375
1991-01-30,15.083332999999998
1991-01-31,15.25
1991-02-01,15.208332999999998
1991-02-04,15.25
1991-02-05,15.166667000000002
1991-02-06,15.208332999999998
1991-02-07,15.375
1991-02-08,15.583332999999998
1991-02-11,15.833332999999998
1991-02-12,15.916667000000002
1991-02-13,15.916667000000002
1991-02-14,15.916667000000002
1991-02-15,15.916667000000002
1991-02-19,16.0
1991-02-20,15.916667000000002
1991-02-21,16.041666
1991-02-22,15.708332999999998
1991-02-25,15.791667000000002
1991-02-26,15.791667000000002
1991-02-27,15.708332999999998
1991-02-28,15.75
1991-03-01,15.791667000000002
1991-03-04,15.5
1991-03-05,15.458332999999998
1991-03-06,15.333332999999998
1991-03-07,15.208332999999998
1991-03-08,14.916667000000002
1991-03-11,15.0
1991-03-12,15.0
1991-03-13,15.083332999999998
1991-03-14,15.166667000000002
1991-03-15,15.166667000000002
1991-03-18,15.25
1991-03-19,15.291667000000002
1991-03-20,15.333332999999998
1991-03-21,15.333332999999998
1991-03-22,15.666667000000002
1991-03-25,15.916667000000002
1991-03-26,15.958332999999998
1991-03-27,16.083334
1991-03-28,16.041666
1991-04-01,15.875
1991-04-02,15.958332999999998
1991-04-03,15.958332999999998
1991-04-04,16.083334
1991-04-05,16.0
1991-04-08,16.083334
1991-04-09,16.0
1991-04-10,16.0
1991-04-11,16.041666
1991-04-12,16.125
1991-04-15,16.125
1991-04-16,16.125
1991-04-17,16.083334
1991-04-18,16.0
1991-04-19,15.708332999999998
1991-04-22,15.625
1991-04-23,15.75
1991-04-24,15.708332999999998
1991-04-25,15.583332999999998
1991-04-26,15.75
1991-04-29,15.75
1991-04-30,16.083334
1991-05-01,16.041666
1991-05-02,16.083334
1991-05-03,16.083334
1991-05-06,16.083334
1991-05-07,16.083334
1991-05-08,16.125
1991-05-09,16.125
1991-05-10,16.083334
1991-05-13,16.125
1991-05-14,16.041666
1991-05-15,15.958332999999998
1991-05-16,16.041666
1991-05-17,16.083334
1991-05-20,16.083334
1991-05-21,16.125
1991-05-22,16.208334
1991-05-23,16.125
1991-05-24,15.75
1991-05-28,15.791667000000002
1991-05-29,15.708332999999998
1991-05-30,15.791667000000002
1991-05-31,15.791667000000002
1991-06-03,15.791667000000002
1991-06-04,15.583332999999998
1991-06-05,15.541667000000002
1991-06-06,15.458332999999998
1991-06-07,15.541667000000002
1991-06-10,15.625
1991-06-11,15.791667000000002
1991-06-12,15.666667000000002
1991-06-13,15.75
1991-06-14,15.666667000000002
1991-06-17,15.666667000000002
1991-06-18,15.625
1991-06-19,15.666667000000002
1991-06-20,15.708332999999998
1991-06-21,15.708332999999998
1991-06-24,15.666667000000002
1991-06-25,15.75
1991-06-26,15.75
1991-06-27,15.875
1991-06-28,15.791667000000002
1991-07-01,16.0
1991-07-02,16.0
1991-07-03,15.958332999999998
1991-07-05,15.958332999999998
1991-07-08,15.916667000000002
1991-07-09,15.875
1991-07-10,15.875
1991-07-11,15.916667000000002
1991-07-12,15.916667000000002
1991-07-15,15.958332999999998
1991-07-16,15.958332999999998
1991-07-17,15.916667000000002
1991-07-18,15.958332999999998
1991-07-19,16.0
1991-07-22,16.041666
1991-07-23,15.958332999999998
1991-07-24,16.041666
1991-07-25,16.041666
1991-07-26,16.125
1991-07-29,16.291666
1991-07-30,16.375
1991-07-31,16.25
1991-08-01,16.25
1991-08-02,16.333334
1991-08-05,16.458334
1991-08-06,16.625
1991-08-07,16.708334
1991-08-08,16.75
1991-08-09,16.75
1991-08-12,16.833334
1991-08-13,16.875
1991-08-14,17.0
1991-08-15,17.0
1991-08-16,17.041666
1991-08-19,16.833334
1991-08-20,16.958334
1991-08-21,17.166666
1991-08-22,17.125
1991-08-23,17.166666
1991-08-26,16.75
1991-08-27,16.583334
1991-08-28,16.583334
1991-08-29,16.458334
1991-08-30,16.5
1991-09-03,16.291666
1991-09-04,16.25
1991-09-05,16.375
1991-09-06,16.375
1991-09-09,16.333334
1991-09-10,16.416666
1991-09-11,16.541666
1991-09-12,16.583334
1991-09-13,16.583334
1991-09-16,16.666666
1991-09-17,16.791666
1991-09-18,16.791666
1991-09-19,16.875
1991-09-20,16.875
1991-09-23,16.791666
1991-09-24,16.875
1991-09-25,16.833334
1991-09-26,17.083334
1991-09-27,17.333334
1991-09-30,17.583334
1991-10-01,17.833334
1991-10-02,17.75
1991-10-03,17.708334
1991-10-04,17.791666
1991-10-07,17.791666
1991-10-08,17.708334
1991-10-09,17.416666
1991-10-10,17.458334
1991-10-11,17.25
1991-10-14,17.375
1991-10-15,17.583334
1991-10-16,17.541666
1991-10-17,17.5
1991-10-18,17.416666
1991-10-21,17.583334
1991-10-22,17.666666
1991-10-23,17.791666
1991-10-24,17.833334
1991-10-25,17.958334
1991-10-28,18.083334
1991-10-29,18.083334
1991-10-30,18.0
1991-10-31,18.125
1991-11-01,18.208334
1991-11-04,18.25
1991-11-05,18.333334
1991-11-06,18.541666
1991-11-07,18.666666
1991-11-08,18.583334
1991-11-11,18.5
1991-11-12,18.791666
1991-11-13,18.75
1991-11-14,18.875
1991-11-15,18.708334
1991-11-18,18.791666
1991-11-19,18.75
1991-11-20,18.791666
1991-11-21,18.875
1991-11-22,18.75
1991-11-25,18.25
1991-11-26,18.375
1991-11-27,18.666666
1991-11-29,18.791666
1991-12-02,19.0
1991-12-03,18.875
1991-12-04,18.708334
1991-12-05,18.75
1991-12-06,18.666666
1991-12-09,18.583334
1991-12-10,18.5
1991-12-11,18.5
1991-12-12,18.541666
1991-12-13,18.541666
1991-12-16,18.5
1991-12-17,18.5
1991-12-18,18.541666
1991-12-19,18.541666
1991-12-20,18.875
1991-12-23,18.875
1991-12-24,18.791666
1991-12-26,18.875
1991-12-27,18.791666
1991-12-30,18.791666
1991-12-31,19.0
1992-01-02,19.0
1992-01-03,19.0
1992-01-06,19.083334
1992-01-07,18.875
1992-01-08,18.916666
1992-01-09,18.708334
1992-01-10,18.708334
1992-01-13,18.583334
1992-01-14,18.583334
1992-01-15,18.416666
1992-01-16,18.208334
1992-01-17,18.083334
1992-01-20,18.041666
1992-01-21,17.958334
1992-01-22,18.416666
1992-01-23,18.333334
1992-01-24,18.6875
1992-01-27,18.8125
1992-01-28,18.625
1992-01-29,18.6875
1992-01-30,18.6875
1992-01-31,18.5
1992-02-03,18.4375
1992-02-04,18.5
1992-02-05,18.5
1992-02-06,18.25
1992-02-07,18.1875
1992-02-10,18.5
1992-02-11,18.75
1992-02-12,18.6875
1992-02-13,18.5
1992-02-14,18.5
1992-02-18,18.5
1992-02-19,18.5
1992-02-20,18.5
1992-02-21,18.3125
1992-02-24,18.125
1992-02-25,18.1875
1992-02-26,18.1875
1992-02-27,18.0
1992-02-28,17.75
1992-03-02,17.6875
1992-03-03,17.625
1992-03-04,17.3125
1992-03-05,17.3125
1992-03-06,17.25
1992-03-09,17.5625
1992-03-10,17.5625
1992-03-11,17.25
1992-03-12,17.1875
1992-03-13,17.3125
1992-03-16,17.4375
1992-03-17,17.6875
1992-03-18,17.6875
1992-03-19,17.625
1992-03-20,18.0
1992-03-23,17.6875
1992-03-24,17.6875
1992-03-25,17.5
1992-03-26,17.4375
1992-03-27,17.375
1992-03-30,17.4375
1992-03-31,17.6875
1992-04-01,17.625
1992-04-02,17.5625
1992-04-03,17.5
1992-04-06,17.375
1992-04-07,17.3125
1992-04-08,17.1875
1992-04-09,17.5625
1992-04-10,17.5
1992-04-13,17.625
1992-04-14,17.75
1992-04-15,18.0625
1992-04-16,18.1875
1992-04-20,18.125
1992-04-21,18.25
1992-04-22,18.1875
1992-04-23,18.25
1992-04-24,18.1875
1992-04-27,18.25
1992-04-28,18.3125
1992-04-29,18.5625
1992-04-30,18.375
1992-05-01,18.375
1992-05-04,18.5625
1992-05-05,18.6875
1992-05-06,18.8125
1992-05-07,18.8125
1992-05-08,18.875
1992-05-11,19.0625
1992-05-12,18.8125
1992-05-13,19.0
1992-05-14,18.9375
1992-05-15,18.9375
1992-05-18,18.9375
1992-05-19,19.375
1992-05-20,19.3125
1992-05-21,19.0
1992-05-22,18.625
1992-05-26,18.5625
1992-05-27,18.5625
1992-05-28,18.6875
1992-05-29,18.4375
1992-06-01,18.5
1992-06-02,18.5
1992-06-03,18.6875
1992-06-04,18.4375
1992-06-05,18.8125
1992-06-08,18.6875
1992-06-09,18.75
1992-06-10,18.75
1992-06-11,18.8125
1992-06-12,18.875
1992-06-15,18.875
1992-06-16,18.875
1992-06-17,18.875
1992-06-18,19.0
1992-06-19,19.125
1992-06-22,19.0625
1992-06-23,19.125
1992-06-24,19.0625
1992-06-25,19.0
1992-06-26,19.125
1992-06-29,19.125
1992-06-30,19.125
1992-07-01,19.25
1992-07-02,19.1875
1992-07-06,19.375
1992-07-07,19.375
1992-07-08,19.5625
1992-07-09,19.6875
1992-07-10,19.75
1992-07-13,19.9375
1992-07-14,19.75
1992-07-15,19.75
1992-07-16,19.5625
1992-07-17,19.625
1992-07-20,19.5
1992-07-21,19.375
1992-07-22,19.375
1992-07-23,19.375
1992-07-24,19.5625
1992-07-27,19.5625
1992-07-28,19.9375
1992-07-29,20.125
1992-07-30,20.125
1992-07-31,20.25
1992-08-03,20.125
1992-08-04,20.1875
1992-08-05,20.125
1992-08-06,20.0625
1992-08-07,20.125
1992-08-10,20.125
1992-08-11,20.125
1992-08-12,20.0625
1992-08-13,20.0
1992-08-14,20.125
1992-08-17,20.125
1992-08-18,20.3125
1992-08-19,20.3125
1992-08-20,20.3125
1992-08-21,20.5
1992-08-24,19.9375
1992-08-25,19.9375
1992-08-26,20.0
1992-08-27,19.9375
1992-08-28,19.9375
1992-08-31,19.875
1992-09-01,19.8125
1992-09-02,19.9375
1992-09-03,19.8125
1992-09-04,20.0
1992-09-08,19.8125
1992-09-09,19.75
1992-09-10,19.625
1992-09-11,19.5625
1992-09-14,19.5625
1992-09-15,19.3125
1992-09-16,19.5
1992-09-17,19.4375
1992-09-18,19.3125
1992-09-21,19.375
1992-09-22,19.25
1992-09-23,19.125
1992-09-24,19.25
1992-09-25,19.375
1992-09-28,19.375
1992-09-29,19.3125
1992-09-30,19.5
1992-10-01,19.3125
1992-10-02,19.25
1992-10-05,19.25
1992-10-06,19.125
1992-10-07,18.875
1992-10-08,19.0625
1992-10-09,18.875
1992-10-12,19.0
1992-10-13,19.0625
1992-10-14,19.0
1992-10-15,19.125
1992-10-16,18.9375
1992-10-19,18.8125
1992-10-20,19.0625
1992-10-21,19.0
1992-10-22,19.0625
1992-10-23,19.125
1992-10-26,19.25
1992-10-27,19.3125
1992-10-28,19.5
1992-10-29,19.625
1992-10-30,19.6875
1992-11-02,19.875
1992-11-03,19.5625
1992-11-04,19.5625
1992-11-05,19.625
1992-11-06,19.625
1992-11-09,19.5625
1992-11-10,19.5625
1992-11-11,19.4375
1992-11-12,19.5
1992-11-13,19.375
1992-11-16,19.375
1992-11-17,19.625
1992-11-18,19.875
1992-11-19,19.9375
1992-11-20,20.0
1992-11-23,19.5
1992-11-24,19.5
1992-11-25,19.4375
1992-11-27,19.375
1992-11-30,19.25
1992-12-01,19.5
1992-12-02,19.4375
1992-12-03,19.4375
1992-12-04,19.5625
1992-12-07,19.6875
1992-12-08,19.5625
1992-12-09,19.625
1992-12-10,19.5625
1992-12-11,19.5625
1992-12-14,19.6875
1992-12-15,19.75
1992-12-16,19.9375
1992-12-17,19.9375
1992-12-18,20.0625
1992-12-21,20.0
1992-12-22,20.375
1992-12-23,20.0
1992-12-24,20.1875
1992-12-28,20.1875
1992-12-29,20.0
1992-12-30,19.875
1992-12-31,19.75
1993-01-04,19.6875
1993-01-05,19.75
1993-01-06,19.5
1993-01-07,19.25
1993-01-08,19.25
1993-01-11,19.4375
1993-01-12,19.5
1993-01-13,19.5625
1993-01-14,19.625
1993-01-15,19.75
1993-01-18,19.8125
1993-01-19,19.875
1993-01-20,19.8125
1993-01-21,20.0
1993-01-22,19.8125
1993-01-25,19.875
1993-01-26,19.8125
1993-01-27,20.0
1993-01-28,20.25
1993-01-29,20.4375
1993-02-01,20.4375
1993-02-02,20.4375
1993-02-03,20.6875
1993-02-04,20.875
1993-02-05,20.9375
1993-02-08,20.9375
1993-02-09,21.0
1993-02-10,20.9375
1993-02-11,20.875
1993-02-12,20.8125
1993-02-16,20.875
1993-02-17,20.875
1993-02-18,20.6875
1993-02-19,21.25
1993-02-22,22.125
1993-02-23,21.8125
1993-02-24,21.25
1993-02-25,21.25
1993-02-26,21.25
1993-03-01,21.3125
1993-03-02,21.3125
1993-03-03,21.4375
1993-03-04,21.5625
1993-03-05,21.5
1993-03-08,21.6875
1993-03-09,21.625
1993-03-10,21.5
1993-03-11,21.625
1993-03-12,21.375
1993-03-15,21.1875
1993-03-16,21.5625
1993-03-17,21.4375
1993-03-18,21.625
1993-03-19,21.6875
1993-03-22,21.625
1993-03-23,21.5625
1993-03-24,21.625
1993-03-25,21.5625
1993-03-26,21.5
1993-03-29,21.5625
1993-03-30,21.6875
1993-03-31,21.9375
1993-04-01,21.8125
1993-04-02,21.625
1993-04-05,21.8125
1993-04-06,21.75
1993-04-07,21.875
1993-04-08,21.75
1993-04-12,22.25
1993-04-13,22.4375
1993-04-14,22.4375
1993-04-15,22.5
1993-04-16,22.4375
1993-04-19,22.4375
1993-04-20,22.3125
1993-04-21,22.25
1993-04-22,22.0625
1993-04-23,22.0625
1993-04-26,21.9375
1993-04-27,21.9375
1993-04-28,21.875
1993-04-29,21.9375
1993-04-30,21.875
1993-05-03,21.9375
1993-05-04,22.0
1993-05-05,22.25
1993-05-06,22.125
1993-05-07,22.1875
1993-05-10,22.125
1993-05-11,22.125
1993-05-12,22.0625
1993-05-13,21.625
1993-05-14,21.5625
1993-05-17,21.5625
1993-05-18,21.3125
1993-05-19,21.5625
1993-05-20,21.5
1993-05-21,21.5625
1993-05-24,21.0625
1993-05-25,21.0
1993-05-26,21.625
1993-05-27,21.375
1993-05-28,21.4375
1993-06-01,21.5
1993-06-02,21.5
1993-06-03,21.5
1993-06-04,21.375
1993-06-07,21.5
1993-06-08,21.4375
1993-06-09,21.4375
1993-06-10,21.375
1993-06-11,21.5
1993-06-14,21.5
1993-06-15,21.4375
1993-06-16,21.4375
1993-06-17,21.5
1993-06-18,21.4375
1993-06-21,21.5625
1993-06-22,21.75
1993-06-23,22.0
1993-06-24,21.9375
1993-06-25,22.0
1993-06-28,22.0
1993-06-29,22.0
1993-06-30,22.25
1993-07-01,22.25
1993-07-02,22.125
1993-07-06,22.125
1993-07-07,22.25
1993-07-08,22.375
1993-07-09,22.5
1993-07-12,22.5
1993-07-13,22.5625
1993-07-14,22.625
1993-07-15,22.6875
1993-07-16,22.875
1993-07-19,23.0625
1993-07-20,23.0
1993-07-21,23.0
1993-07-22,22.875
1993-07-23,23.0
1993-07-26,23.1875
1993-07-27,23.125
1993-07-28,22.9375
1993-07-29,23.125
1993-07-30,23.25
1993-08-02,23.25
1993-08-03,23.4375
1993-08-04,23.5
1993-08-05,23.625
1993-08-06,23.5625
1993-08-09,23.6875
1993-08-10,23.6875
1993-08-11,23.8125
1993-08-12,23.6875
1993-08-13,23.6875
1993-08-16,23.75
1993-08-17,23.75
1993-08-18,23.75
1993-08-19,23.75
1993-08-20,23.75
1993-08-23,23.75
1993-08-24,23.375
1993-08-25,23.5
1993-08-26,23.625
1993-08-27,23.75
1993-08-30,23.8125
1993-08-31,23.9375
1993-09-01,23.9375
1993-09-02,23.8125
1993-09-03,24.0625
1993-09-07,24.0625
1993-09-08,24.0
1993-09-09,23.9375
1993-09-10,24.25
1993-09-13,24.25
1993-09-14,24.25
1993-09-15,24.25
1993-09-16,24.25
1993-09-17,24.375
1993-09-20,24.375
1993-09-21,24.125
1993-09-22,24.3125
1993-09-23,24.25
1993-09-24,24.1875
1993-09-27,24.375
1993-09-28,24.375
1993-09-29,24.25
1993-09-30,24.1875
1993-10-01,24.25
1993-10-04,24.25
1993-10-05,24.125
1993-10-06,24.125
1993-10-07,23.875
1993-10-08,24.0
1993-10-11,23.875
1993-10-12,23.75
1993-10-13,23.875
1993-10-14,24.1875
1993-10-15,24.4375
1993-10-18,24.6875
1993-10-19,24.625
1993-10-20,24.625
1993-10-21,24.3125
1993-10-22,24.1875
1993-10-25,23.9375
1993-10-26,24.0
1993-10-27,24.0
1993-10-28,24.1875
1993-10-29,24.125
1993-11-01,23.9375
1993-11-02,23.375
1993-11-03,22.6875
1993-11-04,22.5
1993-11-05,22.4375
1993-11-08,22.4375
1993-11-09,22.5625
1993-11-10,22.5
1993-11-11,22.375
1993-11-12,22.5625
1993-11-15,22.625
1993-11-16,22.875
1993-11-17,22.6875
1993-11-18,22.75
1993-11-19,22.6875
1993-11-22,22.625
1993-11-23,22.5
1993-11-24,22.1875
1993-11-26,22.25
1993-11-29,22.375
1993-11-30,22.125
1993-12-01,22.25
1993-12-02,22.1875
1993-12-03,22.125
1993-12-06,22.4375
1993-12-07,22.5
1993-12-08,22.4375
1993-12-09,22.25
1993-12-10,22.625
1993-12-13,22.5
1993-12-14,22.5625
1993-12-15,22.5
1993-12-16,22.625
1993-12-17,23.0625
1993-12-20,23.125
1993-12-21,22.9375
1993-12-22,22.9375
1993-12-23,22.75
1993-12-27,22.8125
1993-12-28,22.9375
1993-12-29,23.0625
1993-12-30,23.0
1993-12-31,22.6875
1994-01-03,22.5
1994-01-04,22.5625
1994-01-05,22.375
1994-01-06,22.125
1994-01-07,22.4375
1994-01-10,22.375
1994-01-11,22.125
1994-01-12,22.0625
1994-01-13,21.875
1994-01-14,21.875
1994-01-17,21.5625
1994-01-18,21.6875
1994-01-19,21.5625
1994-01-20,21.8125
1994-01-21,21.5
1994-01-24,21.1875
1994-01-25,20.9375
1994-01-26,21.4375
1994-01-27,21.875
1994-01-28,21.6875
1994-01-31,21.625
1994-02-01,21.25
1994-02-02,21.3125
1994-02-03,21.4375
1994-02-04,21.1875
1994-02-07,21.1875
1994-02-08,20.9375
1994-02-09,21.0625
1994-02-10,20.75
1994-02-11,21.0
1994-02-14,20.875
1994-02-15,21.125
1994-02-16,20.875
1994-02-17,20.625
1994-02-18,20.4375
1994-02-22,20.625
1994-02-23,20.4375
1994-02-24,20.0625
1994-02-25,20.3125
1994-02-28,20.625
1994-03-01,20.5
1994-03-02,20.5625
1994-03-03,20.375
1994-03-04,20.5625
1994-03-07,20.75
1994-03-08,20.75
1994-03-09,20.6875
1994-03-10,20.3125
1994-03-11,20.5625
1994-03-14,20.6875
1994-03-15,20.75
1994-03-16,20.8125
1994-03-17,20.8125
1994-03-18,20.5
1994-03-21,20.5
1994-03-22,20.75
1994-03-23,20.625
1994-03-24,20.375
1994-03-25,20.375
1994-03-28,20.75
1994-03-29,20.5625
1994-03-30,20.3125
1994-03-31,20.0
1994-04-04,19.6875
1994-04-05,20.0
1994-04-06,20.1875
1994-04-07,20.25
1994-04-08,20.0625
1994-04-11,20.125
1994-04-12,20.0
1994-04-13,20.0
1994-04-14,20.0625
1994-04-15,20.125
1994-04-18,20.1875
1994-04-19,20.1875
1994-04-20,20.6875
1994-04-21,21.0625
1994-04-22,20.875
1994-04-25,21.125
1994-04-26,21.0
1994-04-28,20.75
1994-04-29,21.125
1994-05-02,21.125
1994-05-03,21.0625
1994-05-04,21.0
1994-05-05,20.9375
1994-05-06,20.375
1994-05-09,20.0625
1994-05-10,19.8125
1994-05-11,19.375
1994-05-12,19.375
1994-05-13,19.5
1994-05-16,19.375
1994-05-17,19.4375
1994-05-18,20.0
1994-05-19,19.9375
1994-05-20,20.0625
1994-05-23,20.0
1994-05-24,19.75
1994-05-25,19.8125
1994-05-26,19.875
1994-05-27,19.875
1994-05-31,19.8125
1994-06-01,19.75
1994-06-02,19.8125
1994-06-03,19.875
1994-06-06,19.9375
1994-06-07,19.9375
