Date,IMIAF
2016-07-25,13.34
2016-07-26,13.34
2016-07-27,13.34
2016-07-28,13.69
2016-07-29,13.69
2016-08-01,13.95
2016-08-02,13.95
2016-08-03,13.95
2016-08-04,13.95
2016-08-05,13.71
2016-08-08,13.71
2016-08-09,13.71
2016-08-10,13.71
2016-08-11,13.84
2016-08-12,13.84
2016-08-15,13.84
2016-08-16,13.79
2016-08-17,13.79
2016-08-18,14.33
2016-08-19,14.33
2016-08-22,13.92
2016-08-23,13.9
2016-08-24,13.9
2016-08-25,13.93
2016-08-26,13.93
2016-08-29,13.93
2016-08-30,13.93
2016-08-31,13.93
2016-09-01,13.93
2016-09-02,13.93
2016-09-06,13.93
2016-09-07,13.93
2016-09-08,13.93
2016-09-09,13.93
2016-09-12,13.93
2016-09-13,14.04
2016-09-14,14.04
2016-09-15,14.04
2016-09-16,14.04
2016-09-19,14.04
