Date,LPLA
2012-05-22,31.059998999999998
2012-05-23,30.93
2012-05-24,31.17
2012-05-25,31.51
2012-05-29,32.09
2012-05-30,31.610001
2012-05-31,32.380001
2012-06-01,31.68
2012-06-04,31.6
2012-06-05,31.889999
2012-06-06,32.349998
2012-06-07,32.98
2012-06-08,32.98
2012-06-11,33.200001
2012-06-12,33.43
2012-06-13,33.25
2012-06-14,33.200001
2012-06-15,33.549999
2012-06-18,33.66
2012-06-19,33.849998
2012-06-20,33.599998
2012-06-21,33.439999
2012-06-22,33.27
2012-06-25,32.48
2012-06-26,32.779999
2012-06-27,33.259997999999996
2012-06-28,33.459998999999996
2012-06-29,33.77
2012-07-02,34.110001000000004
2012-07-03,34.220001
2012-07-05,33.82
2012-07-06,33.810001
2012-07-09,33.5
2012-07-10,33.959998999999996
2012-07-11,34.189999
2012-07-12,33.990002000000004
2012-07-13,34.040001000000004
2012-07-16,34.189999
2012-07-17,34.080002
2012-07-18,33.790001000000004
2012-07-19,33.18
2012-07-20,32.419998
2012-07-23,32.330002
2012-07-24,31.790001
2012-07-25,31.959999
2012-07-26,31.959999
2012-07-27,32.73
2012-07-30,32.049999
2012-07-31,28.02
2012-08-01,27.809998999999998
2012-08-02,27.440001000000002
2012-08-03,27.780001000000002
2012-08-06,27.959999
2012-08-07,28.43
2012-08-08,28.43
2012-08-09,28.690001000000002
2012-08-10,28.799999
2012-08-13,28.780001000000002
2012-08-14,28.83
2012-08-15,28.950001
2012-08-16,28.5
2012-08-17,28.75
2012-08-20,28.34
2012-08-21,28.26
2012-08-22,28.25
2012-08-23,28.1
2012-08-24,28.52
2012-08-27,28.309998999999998
2012-08-28,28.26
2012-08-29,28.57
2012-08-30,28.58
2012-08-31,28.67
2012-09-04,28.780001000000002
2012-09-05,28.82
2012-09-06,29.030001000000002
2012-09-07,29.57
2012-09-10,29.34
2012-09-11,29.459999
2012-09-12,29.780001000000002
2012-09-13,29.99
2012-09-14,30.15
2012-09-17,30.02
2012-09-18,29.82
2012-09-19,29.940001000000002
2012-09-20,29.290001
2012-09-21,29.129998999999998
2012-09-24,28.610001
2012-09-25,27.950001
2012-09-26,28.27
2012-09-27,28.459999
2012-09-28,28.540001
2012-10-01,28.719998999999998
2012-10-02,28.559998999999998
2012-10-03,29.190001000000002
2012-10-04,29.530001000000002
2012-10-05,29.66
2012-10-08,29.68
2012-10-09,29.299999
2012-10-10,28.700001
2012-10-11,28.950001
2012-10-12,28.43
2012-10-15,28.32
2012-10-16,28.540001
2012-10-17,28.4
2012-10-18,28.139999
2012-10-19,27.58
2012-10-22,27.35
2012-10-23,27.25
2012-10-24,27.74
2012-10-25,28.41
2012-10-26,28.9
2012-10-31,29.200001
2012-11-01,29.389999
2012-11-02,29.190001000000002
2012-11-05,29.08
2012-11-06,29.299999
2012-11-07,28.25
2012-11-08,28.01
2012-11-09,28.0
2012-11-12,28.110001
2012-11-13,26.32
2012-11-14,26.02
2012-11-15,25.23
2012-11-16,25.74
2012-11-19,26.040001
2012-11-20,26.15
2012-11-21,26.139999
2012-11-23,27.01
2012-11-26,26.91
2012-11-27,27.17
2012-11-28,26.959999
2012-11-29,27.51
2012-11-30,28.01
2012-12-03,28.08
2012-12-04,27.940001000000002
2012-12-05,28.059998999999998
2012-12-06,28.139999
2012-12-07,28.139999
2012-12-10,27.870001000000002
2012-12-11,27.950001
2012-12-12,27.959999
2012-12-13,28.0
2012-12-14,27.950001
2012-12-17,28.01
2012-12-18,28.1
2012-12-19,28.08
2012-12-20,28.16
2012-12-21,28.25
2012-12-24,27.959999
2012-12-26,27.940001000000002
2012-12-27,28.299999
2012-12-28,28.120001000000002
2012-12-31,28.16
2013-01-02,28.9
2013-01-03,29.299999
2013-01-04,29.469998999999998
2013-01-07,29.67
2013-01-08,29.610001
2013-01-09,30.030001000000002
2013-01-10,30.23
2013-01-11,30.040001
2013-01-14,29.59
2013-01-15,29.65
2013-01-16,29.43
2013-01-17,29.790001
2013-01-18,29.549999
2013-01-22,29.66
2013-01-23,29.76
2013-01-24,29.860001
2013-01-25,30.700001
2013-01-28,31.83
2013-01-29,33.610001000000004
2013-01-30,33.5
2013-01-31,33.299999
2013-02-01,33.540001000000004
2013-02-04,33.040001000000004
2013-02-05,33.279999
2013-02-06,33.299999
2013-02-07,33.240002000000004
2013-02-08,32.82
2013-02-11,32.759997999999996
2013-02-12,32.740002000000004
2013-02-13,32.77
2013-02-14,32.619999
2013-02-15,32.669998
2013-02-19,32.790001000000004
2013-02-20,32.5
2013-02-21,31.469998999999998
2013-02-22,31.6
2013-02-25,31.01
2013-02-26,31.379998999999998
2013-02-27,31.370001000000002
2013-02-28,31.530001000000002
2013-03-01,30.799999
2013-03-04,30.74
2013-03-05,30.620001000000002
2013-03-06,31.17
2013-03-07,31.809998999999998
2013-03-08,32.400002
2013-03-11,32.240002000000004
2013-03-12,32.119999
2013-03-13,32.360001000000004
2013-03-14,32.700001
2013-03-15,32.669998
2013-03-18,32.52
2013-03-19,32.630001
2013-03-20,32.919998
2013-03-21,32.779999
2013-03-22,32.349998
2013-03-25,31.34
2013-03-26,31.33
2013-03-27,32.040001000000004
2013-03-28,32.240002000000004
2013-04-01,32.299999
2013-04-02,32.549999
2013-04-03,32.41
2013-04-04,32.970001
2013-04-05,32.759997999999996
2013-04-08,32.880001
2013-04-09,33.330002
2013-04-10,34.009997999999996
2013-04-11,34.610001000000004
2013-04-12,34.73
2013-04-15,33.799999
2013-04-16,34.049999
2013-04-17,33.700001
2013-04-18,33.41
2013-04-19,33.669998
2013-04-22,33.709998999999996
2013-04-23,34.25
2013-04-24,34.439999
2013-04-25,34.919998
2013-04-26,34.5
2013-04-29,34.060001
2013-04-30,34.560001
2013-05-01,34.0
2013-05-02,34.360001000000004
2013-05-03,34.709998999999996
2013-05-06,35.240002000000004
2013-05-07,35.639998999999996
2013-05-08,35.75
2013-05-09,36.040001000000004
2013-05-10,36.349998
2013-05-13,36.490002000000004
2013-05-14,37.549999
2013-05-15,38.040001000000004
2013-05-16,38.060001
2013-05-17,38.900002
2013-05-20,38.650002
2013-05-21,37.41
2013-05-22,37.060001
2013-05-23,36.799999
2013-05-24,36.639998999999996
2013-05-28,37.470001
2013-05-29,36.52
2013-05-30,36.990002000000004
2013-05-31,37.080002
2013-06-03,37.169998
2013-06-04,37.060001
2013-06-05,36.41
2013-06-06,36.599998
2013-06-07,37.130001
2013-06-10,37.220001
2013-06-11,36.77
2013-06-12,36.57
2013-06-13,36.939999
2013-06-14,36.360001000000004
2013-06-17,36.740002000000004
2013-06-18,36.91
2013-06-19,37.23
2013-06-20,37.209998999999996
2013-06-21,36.939999
2013-06-24,36.919998
2013-06-25,37.48
2013-06-26,37.639998999999996
2013-06-27,38.0
2013-06-28,37.759997999999996
2013-07-01,38.189999
2013-07-02,38.490002000000004
2013-07-03,38.380001
2013-07-05,39.360001000000004
2013-07-08,38.419998
2013-07-09,38.849998
2013-07-10,38.959998999999996
2013-07-11,38.689999
2013-07-12,38.419998
2013-07-15,38.32
2013-07-16,38.130001
2013-07-17,38.09
2013-07-18,38.279999
2013-07-19,38.080002
2013-07-22,38.099998
2013-07-23,38.209998999999996
2013-07-24,37.900002
2013-07-25,38.02
2013-07-26,37.82
2013-07-29,37.139998999999996
2013-07-30,36.970001
2013-07-31,38.060001
2013-08-01,39.360001000000004
2013-08-02,39.549999
2013-08-05,39.599998
2013-08-06,39.73
2013-08-07,38.900002
2013-08-08,39.080002
2013-08-09,39.360001000000004
2013-08-12,38.669998
2013-08-13,38.779999
2013-08-14,38.650002
2013-08-15,37.959998999999996
2013-08-16,38.139998999999996
2013-08-19,38.259997999999996
2013-08-20,38.630001
2013-08-21,37.970001
2013-08-22,38.209998999999996
2013-08-23,37.93
2013-08-26,37.990002000000004
2013-08-27,37.200001
2013-08-28,37.610001000000004
2013-08-29,37.169998
2013-08-30,36.779999
2013-09-03,36.880001
2013-09-04,36.939999
2013-09-05,37.669998
2013-09-06,37.5
2013-09-09,37.93
2013-09-10,38.099998
2013-09-11,38.490002000000004
2013-09-12,38.279999
2013-09-13,38.48
2013-09-16,38.490002000000004
2013-09-17,38.75
2013-09-18,38.299999
2013-09-19,38.119999
2013-09-20,38.169998
2013-09-23,38.220001
2013-09-24,38.0
2013-09-25,38.360001000000004
2013-09-26,38.400002
2013-09-27,38.16
2013-09-30,38.310001
2013-10-01,38.650002
2013-10-02,38.709998999999996
2013-10-03,38.27
2013-10-04,38.540001000000004
2013-10-07,38.0
2013-10-08,37.0
2013-10-09,37.5
2013-10-10,38.43
2013-10-11,38.709998999999996
2013-10-14,38.68
2013-10-15,38.610001000000004
2013-10-16,39.380001
2013-10-17,39.689999
2013-10-18,40.009997999999996
2013-10-21,40.130001
2013-10-22,40.34
2013-10-23,40.439999
2013-10-24,40.52
2013-10-25,40.82
2013-10-28,40.919998
2013-10-29,40.869999
2013-10-30,40.68
2013-10-31,40.740002000000004
2013-11-01,40.75
2013-11-04,40.880001
2013-11-05,40.59
2013-11-06,40.59
2013-11-07,39.450001
2013-11-08,39.849998
2013-11-11,41.5
2013-11-12,41.990002000000004
2013-11-13,42.599998
2013-11-14,42.810001
2013-11-15,42.779999
2013-11-18,42.580002
2013-11-19,42.240002000000004
2013-11-20,42.360001000000004
2013-11-21,42.779999
2013-11-22,42.880001
2013-11-25,42.639998999999996
2013-11-26,42.799999
2013-11-27,42.799999
2013-11-29,42.869999
2013-12-02,43.580002
2013-12-03,43.0
2013-12-04,43.240002000000004
2013-12-05,43.259997999999996
2013-12-06,43.77
2013-12-09,44.0
2013-12-10,43.759997999999996
2013-12-11,43.450001
2013-12-12,43.299999
2013-12-13,43.990002000000004
2013-12-16,44.310001
2013-12-17,44.349998
2013-12-18,45.43
2013-12-19,45.220001
2013-12-20,45.860001000000004
2013-12-23,46.68
2013-12-24,46.740002000000004
2013-12-26,47.200001
2013-12-27,46.959998999999996
2013-12-30,47.040001000000004
2013-12-31,47.049999
2014-01-02,47.080002
2014-01-03,47.529999
2014-01-06,47.59
2014-01-07,48.810001
2014-01-08,48.939999
2014-01-09,50.34
2014-01-10,51.139998999999996
2014-01-13,51.66
2014-01-14,52.299999
2014-01-15,52.77
2014-01-16,52.830002
2014-01-17,52.919998
2014-01-21,53.43
2014-01-22,54.860001000000004
2014-01-23,54.150002
2014-01-24,53.310001
2014-01-27,52.560001
2014-01-28,53.700001
2014-01-29,53.25
2014-01-30,53.580002
2014-01-31,53.529999
2014-02-03,50.060001
2014-02-04,51.25
2014-02-05,50.619999
2014-02-06,51.439999
2014-02-07,51.91
2014-02-10,52.740002000000004
2014-02-11,52.630001
2014-02-12,52.580002
2014-02-13,53.939999
2014-02-14,53.310001
2014-02-18,54.669998
2014-02-19,54.110001000000004
2014-02-20,54.48
2014-02-21,54.25
2014-02-24,54.810001
2014-02-25,54.0
2014-02-26,53.5
2014-02-27,53.630001
2014-02-28,53.68
2014-03-03,53.279999
2014-03-04,54.52
2014-03-05,54.009997999999996
2014-03-06,53.470001
2014-03-07,53.610001000000004
2014-03-10,53.57
2014-03-11,53.290001000000004
2014-03-12,53.48
2014-03-13,53.0
2014-03-14,52.400002
2014-03-17,53.119999
2014-03-18,53.349998
2014-03-19,53.560001
2014-03-20,55.93
2014-03-21,55.369999
2014-03-24,55.290001000000004
2014-03-25,54.799999
2014-03-26,53.93
2014-03-27,52.740002000000004
2014-03-28,51.299999
2014-03-31,52.540001000000004
2014-04-01,53.540001000000004
2014-04-02,53.099998
2014-04-03,52.5
2014-04-04,50.57
2014-04-07,49.369999
2014-04-08,49.330002
2014-04-09,49.369999
2014-04-10,48.259997999999996
2014-04-11,47.470001
2014-04-14,47.07
2014-04-15,47.299999
2014-04-16,48.389998999999996
2014-04-17,48.599998
2014-04-21,48.5
2014-04-22,49.290001000000004
2014-04-23,49.099998
2014-04-24,47.189999
2014-04-25,46.790001000000004
2014-04-28,46.540001000000004
2014-04-29,46.959998999999996
2014-04-30,47.349998
2014-05-01,47.27
2014-05-02,46.639998999999996
2014-05-05,46.529999
2014-05-06,45.889998999999996
2014-05-07,46.889998999999996
2014-05-08,46.82
2014-05-09,46.990002000000004
2014-05-12,48.509997999999996
2014-05-13,47.810001
2014-05-14,47.82
2014-05-15,47.150002
2014-05-16,47.360001000000004
2014-05-19,47.299999
2014-05-20,46.740002000000004
2014-05-21,47.84
2014-05-22,48.049999
2014-05-23,47.82
2014-05-27,48.299999
2014-05-28,47.599998
2014-05-29,47.360001000000004
2014-05-30,46.900002
2014-06-02,47.48
2014-06-03,47.48
2014-06-04,48.040001000000004
2014-06-05,48.959998999999996
2014-06-06,49.419998
2014-06-09,50.25
2014-06-10,48.68
2014-06-11,48.41
2014-06-12,48.450001
2014-06-13,48.889998999999996
2014-06-16,48.919998
2014-06-17,50.459998999999996
2014-06-18,50.799999
2014-06-19,49.889998999999996
2014-06-20,50.77
2014-06-23,50.369999
2014-06-24,49.82
2014-06-25,49.84
2014-06-26,49.490002000000004
2014-06-27,49.099998
2014-06-30,49.740002000000004
2014-07-01,50.139998999999996
2014-07-02,50.580002
2014-07-03,51.52
2014-07-07,50.860001000000004
2014-07-08,49.23
2014-07-09,48.790001000000004
2014-07-10,48.25
2014-07-11,48.400002
2014-07-14,48.27
2014-07-15,48.759997999999996
2014-07-16,48.700001
2014-07-17,47.970001
2014-07-18,48.689999
2014-07-21,48.400002
2014-07-22,48.990002000000004
2014-07-23,49.080002
2014-07-24,49.41
2014-07-25,49.060001
2014-07-28,49.200001
2014-07-29,49.59
2014-07-30,49.689999
2014-07-31,47.48
2014-08-01,46.810001
2014-08-04,46.790001000000004
2014-08-05,46.509997999999996
2014-08-06,46.93
2014-08-07,46.599998
2014-08-08,47.02
2014-08-11,47.0
2014-08-12,46.73
2014-08-13,47.099998
2014-08-14,47.0
2014-08-15,46.990002000000004
2014-08-18,47.48
2014-08-19,47.439999
2014-08-20,47.82
2014-08-21,48.549999
2014-08-22,48.639998999999996
2014-08-25,49.25
2014-08-26,49.290001000000004
2014-08-27,48.75
2014-08-28,48.380001
2014-08-29,48.689999
2014-09-02,48.610001000000004
2014-09-03,48.09
2014-09-04,47.77
2014-09-05,47.84
2014-09-08,48.279999
2014-09-09,47.66
2014-09-10,47.720001
2014-09-11,47.959998999999996
2014-09-12,47.77
2014-09-15,47.700001
2014-09-16,46.900002
2014-09-17,47.799999
2014-09-18,48.689999
2014-09-19,48.669998
2014-09-22,48.419998
2014-09-23,48.080002
2014-09-24,48.220001
2014-09-25,47.080002
2014-09-26,47.080002
2014-09-29,46.740002000000004
2014-09-30,46.049999
2014-10-01,45.470001
2014-10-02,45.32
2014-10-03,45.41
2014-10-06,45.560001
2014-10-07,44.279999
2014-10-08,44.759997999999996
2014-10-09,43.470001
2014-10-10,42.369999
2014-10-13,41.779999
2014-10-14,41.119999
2014-10-15,41.18
2014-10-16,41.91
2014-10-17,42.490002000000004
2014-10-20,42.34
2014-10-21,43.099998
2014-10-22,40.259997999999996
2014-10-23,41.299999
2014-10-24,40.93
2014-10-27,40.810001
2014-10-28,41.939999
2014-10-29,42.529999
2014-10-30,41.060001
2014-10-31,41.389998999999996
2014-11-03,41.360001000000004
2014-11-04,41.599998
2014-11-05,42.189999
2014-11-06,42.119999
2014-11-07,42.040001000000004
2014-11-10,42.349998
2014-11-11,42.830002
2014-11-12,42.779999
2014-11-13,43.23
2014-11-14,43.279999
2014-11-17,43.02
2014-11-18,42.66
2014-11-19,42.150002
2014-11-20,42.169998
2014-11-21,41.91
2014-11-24,42.599998
2014-11-25,43.16
2014-11-26,43.27
2014-11-28,42.669998
2014-12-01,41.959998999999996
2014-12-02,42.5
2014-12-03,42.889998999999996
2014-12-04,42.91
2014-12-05,44.509997999999996
2014-12-08,44.869999
2014-12-09,45.580002
2014-12-10,44.5
2014-12-11,43.299999
2014-12-12,41.799999
2014-12-15,41.450001
2014-12-16,42.259997999999996
2014-12-17,43.700001
2014-12-18,44.650002
2014-12-19,43.98
2014-12-22,44.27
2014-12-23,45.009997999999996
2014-12-24,45.130001
2014-12-26,44.880001
2014-12-29,45.049999
2014-12-30,44.669998
2014-12-31,44.549999
2015-01-02,44.77
2015-01-05,44.389998999999996
2015-01-06,43.189999
2015-01-07,43.639998999999996
2015-01-08,43.619999
2015-01-09,42.709998999999996
2015-01-12,42.080002
2015-01-13,41.189999
2015-01-14,40.91
2015-01-15,40.52
2015-01-16,41.32
2015-01-20,41.040001000000004
2015-01-21,41.73
2015-01-22,43.049999
2015-01-23,42.490002000000004
2015-01-26,43.040001000000004
2015-01-27,42.310001
2015-01-28,41.009997999999996
2015-01-29,41.549999
2015-01-30,41.150002
2015-02-02,41.450001
2015-02-03,42.77
2015-02-04,42.66
2015-02-05,43.650002
2015-02-06,44.849998
2015-02-09,44.380001
2015-02-10,45.0
2015-02-11,45.0
2015-02-12,45.459998999999996
2015-02-13,45.599998
2015-02-17,45.759997999999996
2015-02-18,44.950001
2015-02-19,44.91
2015-02-20,45.689999
2015-02-23,45.5
2015-02-24,45.580002
2015-02-25,45.459998999999996
2015-02-26,44.970001
2015-02-27,44.860001000000004
2015-03-02,45.580002
2015-03-03,45.310001
2015-03-04,45.18
2015-03-05,45.25
2015-03-06,45.549999
2015-03-09,45.790001000000004
2015-03-10,45.150002
2015-03-11,45.400002
2015-03-12,46.029999
2015-03-13,45.689999
2015-03-16,46.009997999999996
2015-03-17,45.959998999999996
2015-03-18,45.290001000000004
2015-03-19,45.279999
2015-03-20,46.48
2015-03-23,46.310001
2015-03-24,46.330002
2015-03-25,45.810001
2015-03-26,45.560001
2015-03-27,44.790001000000004
2015-03-30,44.990002000000004
2015-03-31,43.860001000000004
2015-04-01,43.389998999999996
2015-04-02,43.970001
2015-04-06,44.099998
2015-04-07,43.27
2015-04-08,43.380001
2015-04-09,41.720001
2015-04-10,40.73
2015-04-13,40.700001
2015-04-14,41.990002000000004
2015-04-15,40.869999
2015-04-16,40.709998999999996
2015-04-17,40.34
2015-04-20,40.849998
2015-04-21,40.709998999999996
2015-04-22,40.91
2015-04-23,41.029999
2015-04-24,40.470001
2015-04-27,40.650002
2015-04-28,40.830002
2015-04-29,41.060001
2015-04-30,40.470001
2015-05-01,40.349998
2015-05-04,40.810001
2015-05-05,40.700001
2015-05-06,40.619999
2015-05-07,40.700001
2015-05-08,40.849998
2015-05-11,40.939999
2015-05-12,40.810001
2015-05-13,41.07
2015-05-14,41.240002000000004
2015-05-15,41.419998
