Date,XOM
1965-05-17,2.449219
1965-05-18,2.4375
1965-05-19,2.453125
1965-05-20,2.457031
1965-05-21,2.441406
1965-05-24,2.425781
1965-05-25,2.417969
1965-05-26,2.417969
1965-05-27,2.414063
1965-05-28,2.433594
1965-06-01,2.425781
1965-06-02,2.40625
1965-06-03,2.433594
1965-06-04,2.445313
1965-06-07,2.433594
1965-06-08,2.417969
1965-06-09,2.402344
1965-06-10,2.410156
1965-06-11,2.414063
1965-06-14,2.40625
1965-06-15,2.394531
1965-06-16,2.402344
1965-06-17,2.445313
1965-06-18,2.449219
1965-06-21,2.445313
1965-06-22,2.480469
1965-06-23,2.453125
1965-06-24,2.441406
1965-06-25,2.429688
1965-06-28,2.371094
1965-06-29,2.375
1965-06-30,2.445313
1965-07-01,2.449219
1965-07-02,2.429688
1965-07-06,2.410156
1965-07-07,2.390625
1965-07-08,2.402344
1965-07-09,2.425781
1965-07-12,2.425781
1965-07-13,2.4375
1965-07-14,2.441406
1965-07-15,2.453125
1965-07-16,2.4375
1965-07-19,2.457031
1965-07-20,2.417969
1965-07-21,2.40625
1965-07-22,2.378906
1965-07-23,2.371094
1965-07-26,2.371094
1965-07-27,2.371094
1965-07-28,2.363281
1965-07-29,2.359375
1965-07-30,2.382813
1965-08-02,2.371094
1965-08-03,2.386719
1965-08-04,2.375
1965-08-05,2.367188
1965-08-06,2.375
1965-08-09,2.363281
1965-08-10,2.351563
1965-08-11,2.351563
1965-08-12,2.34375
1965-08-13,2.367188
1965-08-16,2.363281
1965-08-17,2.371094
1965-08-18,2.371094
1965-08-19,2.371094
1965-08-20,2.347656
1965-08-23,2.351563
1965-08-24,2.332031
1965-08-25,2.324219
1965-08-26,2.339844
1965-08-27,2.335938
1965-08-30,2.328125
1965-08-31,2.308594
1965-09-01,2.320313
1965-09-02,2.328125
1965-09-03,2.328125
1965-09-07,2.308594
1965-09-08,2.308594
1965-09-09,2.320313
1965-09-10,2.328125
1965-09-13,2.390625
1965-09-14,2.4375
1965-09-15,2.480469
1965-09-16,2.46875
1965-09-17,2.46875
1965-09-20,2.472656
1965-09-21,2.484375
1965-09-22,2.5
1965-09-23,2.480469
1965-09-24,2.464844
1965-09-27,2.480469
1965-09-28,2.46875
1965-09-29,2.46875
1965-09-30,2.453125
1965-10-01,2.464844
1965-10-04,2.46875
1965-10-05,2.476563
1965-10-06,2.472656
1965-10-07,2.464844
1965-10-08,2.464844
1965-10-11,2.460938
1965-10-12,2.441406
1965-10-13,2.429688
1965-10-14,2.410156
1965-10-15,2.433594
1965-10-18,2.480469
1965-10-19,2.503906
1965-10-20,2.507813
1965-10-21,2.53125
1965-10-22,2.554688
1965-10-25,2.5625
1965-10-26,2.601563
1965-10-27,2.546875
1965-10-28,2.527344
1965-10-29,2.515625
1965-11-01,2.523438
1965-11-03,2.515625
1965-11-04,2.542969
1965-11-05,2.570313
1965-11-08,2.570313
1965-11-09,2.574219
1965-11-10,2.578125
1965-11-11,2.585938
1965-11-12,2.621094
1965-11-15,2.621094
1965-11-16,2.605469
1965-11-17,2.605469
1965-11-18,2.605469
1965-11-19,2.605469
1965-11-22,2.574219
1965-11-23,2.574219
1965-11-24,2.570313
1965-11-26,2.546875
1965-11-29,2.492188
1965-11-30,2.496094
1965-12-01,2.5
1965-12-02,2.476563
1965-12-03,2.46875
1965-12-06,2.441406
1965-12-07,2.449219
1965-12-08,2.464844
1965-12-09,2.535156
1965-12-10,2.566406
1965-12-13,2.566406
1965-12-14,2.582031
1965-12-15,2.574219
1965-12-16,2.539063
1965-12-17,2.535156
1965-12-20,2.523438
1965-12-21,2.523438
1965-12-22,2.496094
1965-12-23,2.511719
1965-12-27,2.507813
1965-12-28,2.511719
1965-12-29,2.5
1965-12-30,2.519531
