Date,HDS
2013-06-27,18.66
2013-06-28,18.790001
2013-07-01,18.92
2013-07-02,19.110001
2013-07-03,19.379998999999998
2013-07-05,19.610001
2013-07-08,19.799999
2013-07-09,19.77
2013-07-10,19.5
2013-07-11,19.299999
2013-07-12,19.33
2013-07-15,19.32
2013-07-16,19.26
2013-07-17,19.049999
2013-07-18,19.51
2013-07-19,20.360001
2013-07-22,20.82
2013-07-23,21.49
2013-07-24,21.639999
2013-07-25,21.290001
2013-07-26,21.389999
2013-07-29,21.200001
2013-07-30,21.4
2013-07-31,21.440001000000002
2013-08-01,22.08
2013-08-02,22.57
2013-08-05,23.0
2013-08-06,23.4
2013-08-07,23.280001000000002
2013-08-08,23.27
2013-08-09,23.08
2013-08-12,23.469998999999998
2013-08-13,23.9
2013-08-14,23.67
2013-08-15,22.809998999999998
2013-08-16,23.18
2013-08-19,22.690001000000002
2013-08-20,23.25
2013-08-21,23.370001000000002
2013-08-22,23.34
2013-08-23,23.549999
2013-08-26,23.809998999999998
2013-08-27,22.879998999999998
2013-08-28,22.870001000000002
2013-08-29,23.040001
2013-08-30,22.74
2013-09-03,23.01
2013-09-04,23.219998999999998
2013-09-05,23.950001
2013-09-06,23.950001
2013-09-09,24.75
2013-09-10,21.969998999999998
2013-09-11,22.18
2013-09-12,22.709999
2013-09-13,22.870001000000002
2013-09-16,22.889999
2013-09-17,23.049999
2013-09-18,23.120001000000002
2013-09-19,23.34
2013-09-20,22.75
2013-09-23,21.98
2013-09-24,22.379998999999998
2013-09-25,22.15
2013-09-26,22.469998999999998
2013-09-27,22.030001000000002
2013-09-30,21.969998999999998
2013-10-01,22.219998999999998
2013-10-02,22.4
2013-10-03,22.15
2013-10-04,22.200001
2013-10-07,21.870001000000002
2013-10-08,21.09
2013-10-09,20.84
2013-10-10,21.02
2013-10-11,21.0
2013-10-14,21.309998999999998
2013-10-15,20.469998999999998
2013-10-16,20.370001000000002
2013-10-17,20.530001000000002
2013-10-18,20.959999
2013-10-21,20.6
2013-10-22,21.389999
2013-10-23,21.120001000000002
2013-10-24,21.67
2013-10-25,22.16
2013-10-28,21.68
2013-10-29,21.73
2013-10-30,20.969998999999998
2013-10-31,20.190001000000002
2013-11-01,19.84
2013-11-04,20.280001000000002
2013-11-05,20.799999
2013-11-06,20.280001000000002
2013-11-07,19.700001
2013-11-08,19.83
2013-11-11,20.030001000000002
2013-11-12,19.969998999999998
2013-11-13,20.290001
2013-11-14,20.530001000000002
2013-11-15,20.860001
2013-11-18,20.76
2013-11-19,20.75
2013-11-20,20.67
2013-11-21,21.01
2013-11-22,21.040001
2013-11-25,20.9
2013-11-26,20.969998999999998
2013-11-27,21.059998999999998
2013-11-29,21.07
2013-12-02,21.52
2013-12-03,21.219998999999998
2013-12-04,20.940001000000002
2013-12-05,20.719998999999998
2013-12-06,21.059998999999998
2013-12-09,21.65
2013-12-10,23.01
2013-12-11,23.0
2013-12-12,23.09
2013-12-13,22.98
2013-12-16,23.18
2013-12-17,23.110001
2013-12-18,24.26
2013-12-19,23.950001
2013-12-20,24.33
2013-12-23,24.530001000000002
2013-12-24,24.33
2013-12-26,24.16
2013-12-27,24.450001
2013-12-30,24.129998999999998
2013-12-31,24.01
2014-01-02,23.73
2014-01-03,23.440001000000002
2014-01-06,22.709999
2014-01-07,23.120001000000002
2014-01-08,23.190001000000002
2014-01-09,23.74
2014-01-10,24.299999
2014-01-13,23.360001
2014-01-14,23.18
2014-01-15,23.58
2014-01-16,23.969998999999998
2014-01-17,23.76
2014-01-21,23.73
2014-01-22,23.610001
2014-01-23,23.309998999999998
2014-01-24,22.530001000000002
2014-01-27,22.780001000000002
2014-01-28,21.76
2014-01-29,21.690001000000002
2014-01-30,21.65
2014-01-31,21.469998999999998
2014-02-03,20.9
2014-02-04,21.6
2014-02-05,21.41
2014-02-06,22.09
2014-02-07,21.719998999999998
2014-02-10,21.610001
2014-02-11,21.959999
2014-02-12,22.200001
2014-02-13,22.18
2014-02-14,22.07
2014-02-18,21.68
2014-02-19,21.629998999999998
2014-02-20,21.360001
2014-02-21,22.030001000000002
2014-02-24,22.16
2014-02-25,22.17
2014-02-26,22.75
2014-02-27,23.17
2014-02-28,23.27
2014-03-03,23.09
2014-03-04,23.389999
2014-03-05,23.73
2014-03-06,24.200001
2014-03-07,24.23
2014-03-10,24.030001000000002
2014-03-11,23.58
2014-03-12,23.200001
2014-03-13,22.99
2014-03-14,22.540001
2014-03-17,22.469998999999998
2014-03-18,23.389999
2014-03-19,23.59
2014-03-20,23.32
2014-03-21,23.190001000000002
2014-03-24,23.07
2014-03-25,24.959999
2014-03-26,25.75
2014-03-27,25.690001000000002
2014-03-28,26.68
2014-03-31,26.15
2014-04-01,26.6
2014-04-02,26.440001000000002
2014-04-03,26.629998999999998
2014-04-04,26.860001
2014-04-07,25.84
2014-04-08,25.459999
2014-04-09,25.870001000000002
2014-04-10,25.309998999999998
2014-04-11,24.889999
2014-04-14,24.93
2014-04-15,25.129998999999998
2014-04-16,25.26
2014-04-17,25.549999
2014-04-21,25.889999
2014-04-22,26.27
2014-04-23,26.299999
2014-04-24,26.49
2014-04-25,25.93
2014-04-28,26.219998999999998
2014-04-29,26.709999
2014-04-30,25.780001000000002
2014-05-01,26.360001
2014-05-02,25.709999
2014-05-05,25.940001000000002
2014-05-06,25.93
2014-05-07,25.950001
2014-05-08,25.799999
2014-05-09,25.83
2014-05-12,26.67
2014-05-13,26.620001000000002
2014-05-14,26.35
2014-05-15,25.85
2014-05-16,25.969998999999998
2014-05-19,26.049999
2014-05-20,25.43
2014-05-21,25.780001000000002
2014-05-22,25.68
2014-05-23,25.690001000000002
2014-05-27,26.01
2014-05-28,26.139999
2014-05-29,26.26
2014-05-30,26.27
2014-06-02,26.51
2014-06-03,26.790001
2014-06-04,26.98
2014-06-05,27.23
2014-06-06,27.370001000000002
2014-06-09,27.6
2014-06-10,28.6
2014-06-11,28.77
2014-06-12,27.620001000000002
2014-06-13,27.809998999999998
2014-06-16,28.24
2014-06-17,28.01
2014-06-18,28.719998999999998
2014-06-19,28.17
2014-06-20,28.530001000000002
2014-06-23,28.190001000000002
2014-06-24,27.84
2014-06-25,27.85
2014-06-26,28.049999
2014-06-27,28.030001000000002
2014-06-30,28.389999
2014-07-01,28.049999
2014-07-02,28.049999
2014-07-03,28.709999
2014-07-07,27.950001
2014-07-08,27.549999
2014-07-09,27.23
2014-07-10,27.17
2014-07-11,26.690001000000002
2014-07-14,26.940001000000002
2014-07-15,26.66
2014-07-16,27.01
2014-07-17,26.559998999999998
2014-07-18,26.9
2014-07-21,26.870001000000002
2014-07-22,27.360001
2014-07-23,27.32
2014-07-24,27.120001000000002
2014-07-25,26.879998999999998
2014-07-28,26.41
2014-07-29,26.190001000000002
2014-07-30,25.959999
2014-07-31,25.42
2014-08-01,25.23
2014-08-04,25.549999
2014-08-05,25.58
2014-08-06,25.59
2014-08-07,25.790001
2014-08-08,25.940001000000002
2014-08-11,26.450001
2014-08-12,26.389999
2014-08-13,26.49
2014-08-14,26.889999
2014-08-15,26.6
2014-08-18,27.17
2014-08-19,27.6
2014-08-20,27.6
2014-08-21,27.83
2014-08-22,28.030001000000002
2014-08-25,27.969998999999998
2014-08-26,27.639999
2014-08-27,27.68
2014-08-28,27.76
2014-08-29,27.77
2014-09-02,27.209999
2014-09-03,27.190001000000002
2014-09-04,27.1
2014-09-05,27.620001000000002
2014-09-08,27.389999
2014-09-09,28.15
2014-09-10,27.83
2014-09-11,27.780001000000002
2014-09-12,28.200001
2014-09-15,28.209999
2014-09-16,28.549999
2014-09-17,28.52
2014-09-18,29.18
2014-09-19,29.35
2014-09-22,28.76
2014-09-23,28.690001000000002
2014-09-24,28.73
2014-09-25,28.08
2014-09-26,28.139999
2014-09-29,27.91
2014-09-30,27.26
2014-10-01,26.969998999999998
2014-10-02,27.07
2014-10-03,27.32
2014-10-06,27.299999
2014-10-07,26.98
2014-10-08,27.09
2014-10-09,26.43
2014-10-10,25.23
2014-10-13,23.91
2014-10-14,23.99
2014-10-15,23.91
2014-10-16,24.51
2014-10-17,25.4
2014-10-20,25.540001
2014-10-21,26.719998999999998
2014-10-22,26.610001
2014-10-23,27.219998999999998
2014-10-24,27.68
2014-10-27,27.34
2014-10-28,28.02
2014-10-29,27.91
2014-10-30,27.940001000000002
2014-10-31,28.84
2014-11-03,28.74
2014-11-04,28.780001000000002
2014-11-05,29.49
2014-11-06,29.33
2014-11-07,29.01
2014-11-10,29.059998999999998
2014-11-11,28.67
2014-11-12,28.4
2014-11-13,28.25
2014-11-14,28.049999
2014-11-17,28.200001
2014-11-18,28.629998999999998
2014-11-19,28.440001000000002
2014-11-20,28.49
2014-11-21,29.08
2014-11-24,29.629998999999998
2014-11-25,29.48
2014-11-26,29.24
2014-11-28,29.08
2014-12-01,28.299999
2014-12-02,29.23
2014-12-03,29.940001000000002
2014-12-04,30.110001
2014-12-05,30.18
2014-12-08,29.76
2014-12-09,28.709999
2014-12-10,28.23
2014-12-11,27.4
2014-12-12,27.379998999999998
2014-12-15,27.440001000000002
2014-12-16,27.24
2014-12-17,27.440001000000002
2014-12-18,28.639999
2014-12-19,29.280001000000002
2014-12-22,29.540001
2014-12-23,29.709999
2014-12-24,29.719998999999998
2014-12-26,29.940001000000002
2014-12-29,29.969998999999998
2014-12-30,29.59
2014-12-31,29.49
2015-01-02,29.459999
2015-01-05,28.629998999999998
2015-01-06,28.200001
2015-01-07,28.33
2015-01-08,28.51
2015-01-09,28.610001
2015-01-12,28.34
2015-01-13,28.379998999999998
2015-01-14,27.75
2015-01-15,27.02
2015-01-16,27.23
2015-01-20,27.58
2015-01-21,28.040001
2015-01-22,28.5
2015-01-23,28.459999
2015-01-26,28.92
2015-01-27,28.700001
2015-01-28,28.41
2015-01-29,28.99
2015-01-30,28.83
2015-02-02,29.139999
2015-02-03,29.549999
2015-02-04,28.51
2015-02-05,28.26
2015-02-06,28.190001000000002
2015-02-09,28.15
2015-02-10,28.059998999999998
2015-02-11,28.059998999999998
2015-02-12,28.379998999999998
2015-02-13,28.620001000000002
2015-02-17,28.129998999999998
2015-02-18,28.639999
2015-02-19,28.450001
2015-02-20,29.620001000000002
2015-02-23,29.610001
2015-02-24,30.43
2015-02-25,29.74
2015-02-26,29.6
2015-02-27,29.51
2015-03-02,29.969998999999998
2015-03-03,29.459999
2015-03-04,29.440001000000002
2015-03-05,29.68
2015-03-06,29.02
2015-03-09,29.299999
2015-03-10,28.74
2015-03-11,29.360001
2015-03-12,30.0
2015-03-13,29.870001000000002
2015-03-16,30.32
2015-03-17,30.309998999999998
2015-03-18,30.73
2015-03-19,30.209999
2015-03-20,29.690001000000002
2015-03-23,29.4
2015-03-24,30.77
2015-03-25,30.08
2015-03-26,29.74
2015-03-27,30.23
2015-03-30,31.41
2015-03-31,31.16
2015-04-01,31.209999
2015-04-02,31.51
2015-04-06,31.940001000000002
2015-04-07,32.139998999999996
2015-04-08,31.93
2015-04-09,31.66
2015-04-10,31.76
2015-04-13,31.67
2015-04-14,31.84
2015-04-15,32.68
2015-04-16,32.959998999999996
2015-04-17,32.400002
2015-04-20,32.599998
2015-04-21,33.139998999999996
2015-04-22,33.330002
2015-04-23,33.650002
2015-04-24,33.5
2015-04-27,33.580002
2015-04-28,33.689999
2015-04-29,33.740002000000004
2015-04-30,33.0
2015-05-01,32.98
2015-05-04,32.939999
2015-05-05,32.380001
2015-05-06,32.470001
2015-05-07,32.540001000000004
2015-05-08,32.82
2015-05-11,32.57
2015-05-12,32.689999
2015-05-13,32.580002
2015-05-14,32.549999
2015-05-15,32.23
2015-05-18,32.939999
2015-05-19,33.060001
2015-05-20,33.189999
2015-05-21,33.57
2015-05-22,33.32
2015-05-26,32.990002000000004
2015-05-27,33.0
2015-05-28,32.810001
2015-05-29,32.450001
