Date,ALRM
2015-11-25,19.139999
2015-11-27,18.209999
2015-11-30,17.58
2015-12-01,18.059998999999998
2015-12-02,17.57
2015-12-03,17.57
2015-12-04,16.99
2015-12-07,16.940001000000002
2015-12-08,16.85
2015-12-09,16.77
2015-12-10,16.870001000000002
2015-12-11,16.690001000000002
2015-12-14,16.77
2015-12-15,17.23
2015-12-16,17.120001000000002
2015-12-17,16.790001
2015-12-18,16.719998999999998
2015-12-21,17.139999
2015-12-22,17.76
2015-12-23,17.709999
2015-12-24,17.700001
2015-12-28,17.08
2015-12-29,17.49
2015-12-30,16.76
2015-12-31,16.68
2016-01-04,16.200001
2016-01-05,15.93
2016-01-06,16.290001
2016-01-07,16.0
2016-01-08,16.01
2016-01-11,16.0
2016-01-12,16.01
2016-01-13,15.92
2016-01-14,15.94
2016-01-15,16.01
2016-01-19,15.62
2016-01-20,15.92
2016-01-21,16.389999
2016-01-22,16.719998999999998
2016-01-25,16.0
2016-01-26,16.52
2016-01-27,16.0
2016-01-28,16.02
2016-01-29,16.15
2016-02-01,16.280001000000002
2016-02-02,15.51
2016-02-03,15.79
2016-02-04,16.040001
2016-02-05,15.88
2016-02-08,14.46
2016-02-09,14.77
2016-02-10,14.44
2016-02-11,14.36
2016-02-12,15.02
2016-02-16,15.78
2016-02-17,16.040001
2016-02-18,16.18
2016-02-19,16.709999
2016-02-22,16.940001000000002
2016-02-23,16.870001000000002
2016-02-24,17.190001000000002
2016-02-25,17.719998999999998
2016-02-26,19.99
2016-02-29,19.950001
2016-03-01,20.58
2016-03-02,21.43
2016-03-03,22.41
2016-03-04,21.0
2016-03-07,22.700001
2016-03-08,21.65
2016-03-09,22.120001000000002
2016-03-10,21.35
2016-03-11,21.41
2016-03-14,21.35
2016-03-15,21.469998999999998
2016-03-16,21.58
2016-03-17,21.73
2016-03-18,21.75
2016-03-21,21.73
2016-03-22,21.719998999999998
2016-03-23,21.85
2016-03-24,22.030001000000002
2016-03-28,22.07
2016-03-29,22.690001000000002
2016-03-30,23.780001000000002
2016-03-31,23.700001
2016-04-01,23.219998999999998
2016-04-04,23.030001000000002
2016-04-05,22.75
2016-04-06,22.82
2016-04-07,22.49
2016-04-08,22.5
2016-04-11,22.360001
2016-04-12,21.639999
2016-04-13,22.35
2016-04-14,22.379998999999998
2016-04-15,22.35
2016-04-18,22.49
2016-04-19,22.73
2016-04-20,23.049999
2016-04-21,22.42
2016-04-22,22.77
2016-04-25,23.15
2016-04-26,23.09
2016-04-27,23.26
2016-04-28,22.959999
2016-04-29,22.809998999999998
2016-05-02,23.469998999999998
2016-05-03,22.389999
2016-05-04,21.719998999999998
2016-05-05,21.5
2016-05-06,21.790001
2016-05-09,21.9
2016-05-10,22.6
2016-05-11,21.530001000000002
2016-05-12,21.91
2016-05-13,21.700001
2016-05-16,22.0
2016-05-17,21.700001
2016-05-18,21.68
2016-05-19,21.1
2016-05-20,21.49
2016-05-23,21.5
2016-05-24,21.719998999999998
2016-05-25,21.610001
2016-05-26,21.459999
2016-05-27,21.0
2016-05-31,21.200001
2016-06-01,21.67
2016-06-02,21.709999
2016-06-03,21.52
2016-06-06,21.83
2016-06-07,22.1
2016-06-08,22.24
2016-06-09,22.51
2016-06-10,22.42
2016-06-13,21.950001
2016-06-14,21.1
2016-06-15,21.200001
2016-06-16,22.57
2016-06-17,24.299999
2016-06-20,25.040001
2016-06-21,23.35
2016-06-22,22.52
2016-06-23,25.09
2016-06-24,25.02
2016-06-27,23.860001
2016-06-28,24.52
2016-06-29,24.940001000000002
2016-06-30,25.629998999999998
2016-07-01,26.440001000000002
2016-07-05,26.299999
2016-07-06,26.09
2016-07-07,26.1
2016-07-08,27.15
2016-07-11,28.01
2016-07-12,27.99
2016-07-13,27.93
2016-07-14,27.870001000000002
2016-07-15,27.98
2016-07-18,28.42
2016-07-19,28.07
2016-07-20,28.379998999999998
2016-07-21,27.969998999999998
2016-07-22,27.785
2016-07-25,27.9
2016-07-26,28.33
2016-07-27,28.59
2016-07-28,28.610001
2016-07-29,28.73
2016-08-01,28.889999
2016-08-02,28.5
2016-08-03,28.469998999999998
2016-08-04,29.370001000000002
2016-08-05,29.4
2016-08-08,29.440001000000002
2016-08-09,29.639999
2016-08-10,29.959999
2016-08-11,30.76
2016-08-12,30.83
2016-08-15,32.93
2016-08-16,29.959999
2016-08-17,29.91
2016-08-18,28.139999
2016-08-19,28.01
2016-08-22,28.02
2016-08-23,28.25
2016-08-24,28.35
2016-08-25,28.27
2016-08-26,28.309998999999998
2016-08-29,27.639999
2016-08-30,27.91
2016-08-31,27.43
2016-09-01,27.879998999999998
2016-09-02,28.0
2016-09-06,27.389999
2016-09-07,27.17
2016-09-08,26.110001
2016-09-09,24.99
2016-09-12,25.200001
2016-09-13,24.719998999999998
2016-09-14,25.559998999999998
2016-09-15,25.42
2016-09-16,25.27
2016-09-19,25.809998999999998
2016-09-20,26.02
2016-09-21,26.809998999999998
2016-09-22,26.92
2016-09-23,26.950001
2016-09-26,27.129998999999998
2016-09-27,28.01
2016-09-28,28.280001000000002
2016-09-29,28.27
2016-09-30,28.860001
2016-10-03,29.18
2016-10-04,29.23
2016-10-05,29.24
2016-10-06,29.24
2016-10-07,29.51
2016-10-10,29.49
2016-10-11,28.860001
2016-10-12,29.1
2016-10-13,29.200001
2016-10-14,29.719998999999998
2016-10-17,29.610001
2016-10-18,29.809998999999998
2016-10-19,29.950001
2016-10-20,29.59
2016-10-21,29.620001000000002
2016-10-24,29.76
2016-10-25,29.34
2016-10-26,29.32
2016-10-27,28.889999
2016-10-28,29.290001
2016-10-31,29.18
2016-11-01,28.92
2016-11-02,28.32
2016-11-03,28.52
2016-11-04,28.73
2016-11-07,29.780001000000002
2016-11-08,29.889999
2016-11-09,30.58
2016-11-10,30.17
2016-11-11,30.719998999999998
2016-11-14,32.369999
2016-11-15,27.9
2016-11-16,29.01
2016-11-17,29.459999
2016-11-18,29.389999
2016-11-21,29.57
2016-11-22,30.780001000000002
2016-11-23,30.91
2016-11-25,31.110001
2016-11-28,30.959999
2016-11-29,29.9
2016-11-30,29.620001000000002
2016-12-01,28.860001
2016-12-02,28.610001
2016-12-05,28.360001
2016-12-06,28.129998999999998
2016-12-07,28.379998999999998
2016-12-08,28.299999
2016-12-09,27.639999
2016-12-12,27.549999
2016-12-13,27.92
2016-12-14,27.85
2016-12-15,28.16
2016-12-16,27.870001000000002
2016-12-19,27.379998999999998
2016-12-20,27.549999
2016-12-21,27.16
2016-12-22,27.299999
2016-12-23,27.33
2016-12-27,27.360001
2016-12-28,27.42
2016-12-29,27.889999
2016-12-30,27.83
2017-01-03,27.559998999999998
2017-01-04,27.799999
2017-01-05,27.42
2017-01-06,27.18
2017-01-09,27.4
2017-01-10,28.34
2017-01-11,28.450001
2017-01-12,28.559998999999998
2017-01-13,29.02
2017-01-17,28.5
2017-01-18,28.65
2017-01-19,28.299999
2017-01-20,28.34
2017-01-23,27.99
2017-01-24,27.66
2017-01-25,27.709999
2017-01-26,26.985001
2017-01-27,27.48
2017-01-30,27.07
2017-01-31,27.09
2017-02-01,27.24
2017-02-02,27.65
2017-02-03,27.92
2017-02-06,27.26
2017-02-07,27.32
2017-02-08,27.139999
2017-02-09,27.57
2017-02-10,28.08
2017-02-13,28.49
2017-02-14,28.65
2017-02-15,29.190001000000002
2017-02-16,29.030001000000002
2017-02-17,29.27
2017-02-21,29.200001
2017-02-22,29.4
2017-02-23,28.23
2017-02-24,28.73
2017-02-27,29.08
2017-02-28,28.540001
2017-03-01,29.26
2017-03-02,29.27
2017-03-03,29.59
2017-03-06,28.780001000000002
2017-03-07,29.15
2017-03-08,29.459999
2017-03-09,31.67
2017-03-10,31.639999
2017-03-13,31.940001000000002
2017-03-14,30.290001
2017-03-15,30.629998999999998
2017-03-16,31.450001
2017-03-17,31.209999
2017-03-20,32.990002000000004
2017-03-21,32.619999
2017-03-22,31.450001
2017-03-23,31.389999
2017-03-24,31.049999
2017-03-27,30.33
2017-03-28,30.049999
2017-03-29,30.34
2017-03-30,30.0
2017-03-31,30.74
2017-04-03,30.51
2017-04-04,30.66
2017-04-05,30.23
2017-04-06,30.389999
2017-04-07,30.6
2017-04-10,30.610001
2017-04-11,30.84
2017-04-12,31.1
2017-04-13,31.040001
2017-04-17,31.32
2017-04-18,31.59
2017-04-19,31.66
2017-04-20,31.83
2017-04-21,32.009997999999996
2017-04-24,32.529999
2017-04-25,32.529999
2017-04-26,32.27
2017-04-27,32.759997999999996
2017-04-28,32.610001000000004
2017-05-01,32.799999
2017-05-02,32.560001
2017-05-03,32.610001000000004
2017-05-04,32.82
2017-05-05,33.450001
2017-05-08,33.82
2017-05-09,32.580002
2017-05-10,32.73
2017-05-11,33.029999
2017-05-12,32.330002
2017-05-15,32.169998
2017-05-16,32.25
2017-05-17,31.690001000000002
2017-05-18,32.029999
2017-05-19,31.85
2017-05-22,32.0
2017-05-23,31.879998999999998
2017-05-24,32.240002000000004
2017-05-25,32.490002000000004
2017-05-26,32.419998
2017-05-30,32.59
2017-05-31,32.549999
2017-06-01,33.43
2017-06-02,33.82
2017-06-05,35.150002
2017-06-06,35.099998
2017-06-07,35.619999
2017-06-08,35.880001
2017-06-09,35.330002
2017-06-12,35.48
2017-06-13,36.209998999999996
2017-06-14,35.639998999999996
2017-06-15,35.549999
2017-06-16,36.459998999999996
2017-06-19,37.189999
2017-06-20,37.290001000000004
2017-06-21,37.75
2017-06-22,37.389998999999996
2017-06-23,38.060001
2017-06-26,37.349998
2017-06-27,37.060001
2017-06-28,37.740002000000004
2017-06-29,37.650002
2017-06-30,37.630001
2017-07-03,36.75
2017-07-05,36.860001000000004
2017-07-06,36.41
2017-07-07,37.16
2017-07-10,36.98
2017-07-11,37.27
2017-07-12,37.529999
2017-07-13,37.07
2017-07-14,36.959998999999996
2017-07-17,37.259997999999996
2017-07-18,37.709998999999996
2017-07-19,38.009997999999996
2017-07-20,37.889998999999996
2017-07-21,37.900002
2017-07-24,37.759997999999996
2017-07-25,37.189999
2017-07-26,37.509997999999996
2017-07-27,37.290001000000004
2017-07-28,37.869999
2017-07-31,38.029999
2017-08-01,38.740002000000004
2017-08-02,37.330002
2017-08-03,38.630001
2017-08-04,38.790001000000004
2017-08-07,39.220001
2017-08-08,39.509997999999996
2017-08-09,41.470001
2017-08-10,40.549999
2017-08-11,40.799999
2017-08-14,42.16
2017-08-15,41.900002
2017-08-16,42.189999
2017-08-17,42.189999
2017-08-18,42.68
2017-08-21,43.720001
2017-08-22,44.59
2017-08-23,44.509997999999996
2017-08-24,43.330002
2017-08-25,43.720001
2017-08-28,44.689999
2017-08-29,45.25
2017-08-30,45.779999
2017-08-31,44.919998
2017-09-01,45.310001
2017-09-05,45.470001
2017-09-06,44.220001
2017-09-07,44.650002
2017-09-08,44.630001
2017-09-11,44.57
2017-09-12,43.290001000000004
2017-09-13,44.209998999999996
2017-09-14,44.68
2017-09-15,44.380001
2017-09-18,45.09
2017-09-19,44.73
2017-09-20,44.900002
2017-09-21,44.630001
2017-09-22,44.75
2017-09-25,43.779999
2017-09-26,44.290001000000004
2017-09-27,45.119999
2017-09-28,45.040001000000004
2017-09-29,45.18
2017-10-02,47.119999
2017-10-03,47.619999
2017-10-04,47.02
2017-10-05,47.029999
2017-10-06,47.41
2017-10-09,47.869999
2017-10-10,47.5
2017-10-11,48.099998
2017-10-12,48.52
2017-10-13,48.259997999999996
2017-10-16,47.91
2017-10-17,48.139998999999996
2017-10-18,48.450001
2017-10-19,47.509997999999996
2017-10-20,47.91
2017-10-23,47.919998
2017-10-24,49.279999
2017-10-25,47.349998
2017-10-26,46.09
2017-10-27,46.950001
2017-10-30,46.639998999999996
2017-10-31,46.68
2017-11-01,45.900002
2017-11-02,45.959998999999996
2017-11-03,45.950001
2017-11-06,47.240002000000004
2017-11-07,46.119999
2017-11-08,46.970001
2017-11-09,40.200001
2017-11-10,40.59
2017-11-13,40.810001
2017-11-14,41.639998999999996
2017-11-15,42.099998
2017-11-16,43.919998
2017-11-17,44.200001
2017-11-20,45.330002
2017-11-21,45.459998999999996
2017-11-22,45.75
2017-11-24,45.299999
2017-11-27,44.84
2017-11-28,43.77
2017-11-29,41.130001
2017-11-30,40.990002000000004
2017-12-01,39.299999
2017-12-04,37.580002
2017-12-05,37.41
2017-12-06,37.549999
2017-12-07,37.75
2017-12-08,37.509997999999996
2017-12-11,37.189999
2017-12-12,36.700001
2017-12-13,37.27
2017-12-14,36.810001
2017-12-15,37.16
2017-12-18,36.869999
2017-12-19,36.18
2017-12-20,36.540001000000004
2017-12-21,39.110001000000004
2017-12-22,37.150002
2017-12-26,37.029999
2017-12-27,37.419998
2017-12-28,37.720001
2017-12-29,37.75
2018-01-02,37.610001000000004
2018-01-03,36.709998999999996
2018-01-04,36.5
2018-01-05,35.970001
2018-01-08,36.810001
2018-01-09,36.32
2018-01-10,36.23
2018-01-11,36.540001000000004
2018-01-12,36.43
2018-01-16,37.009997999999996
2018-01-17,38.27
2018-01-18,39.43
2018-01-19,38.73
2018-01-22,38.700001
2018-01-23,38.93
2018-01-24,37.66
2018-01-25,37.68
2018-01-26,37.650002
2018-01-29,37.950001
2018-01-30,37.560001
2018-01-31,38.380001
2018-02-01,38.200001
2018-02-02,36.580002
2018-02-05,35.939999
2018-02-06,36.5
2018-02-07,37.5
2018-02-08,35.009997999999996
2018-02-09,36.18
2018-02-12,35.619999
2018-02-13,36.810001
2018-02-14,36.970001
2018-02-15,37.880001
2018-02-16,38.400002
2018-02-20,38.630001
2018-02-21,38.560001
2018-02-22,38.639998999999996
2018-02-23,38.900002
2018-02-26,38.57
2018-02-27,38.169998
2018-02-28,36.134997999999996
2018-03-01,36.799999
2018-03-02,37.369999
2018-03-05,36.580002
2018-03-06,37.59
2018-03-07,37.349998
2018-03-08,38.25
2018-03-09,38.59
2018-03-12,39.369999
2018-03-13,39.57
2018-03-14,39.799999
2018-03-15,38.900002
2018-03-16,38.93
2018-03-19,38.599998
2018-03-20,39.009997999999996
2018-03-21,39.799999
2018-03-22,38.939999
2018-03-23,37.77
2018-03-26,38.93
2018-03-27,37.849998
2018-03-28,36.740002000000004
2018-03-29,37.740002000000004
2018-04-02,37.360001000000004
2018-04-03,38.790001000000004
2018-04-04,38.810001
2018-04-05,38.889998999999996
2018-04-06,38.52
2018-04-09,37.970001
2018-04-10,38.529999
2018-04-11,38.849998
2018-04-12,38.91
2018-04-13,39.459998999999996
2018-04-16,40.25
2018-04-17,41.790001000000004
2018-04-18,42.709998999999996
2018-04-19,42.150002
2018-04-20,41.990002000000004
2018-04-23,41.77
2018-04-24,41.110001000000004
2018-04-25,40.59
2018-04-26,40.639998999999996
2018-04-27,40.27
2018-04-30,40.380001
2018-05-01,40.599998
2018-05-02,42.32
2018-05-03,42.540001000000004
2018-05-04,40.98
2018-05-07,39.57
2018-05-08,39.700001
2018-05-09,39.650002
2018-05-10,39.740002000000004
2018-05-11,39.639998999999996
2018-05-14,40.150002
2018-05-15,40.724998
2018-05-16,40.740002000000004
2018-05-17,41.529999
2018-05-18,42.259997999999996
2018-05-21,42.66
2018-05-22,42.32
2018-05-23,42.830002
2018-05-24,42.82
2018-05-25,43.09
2018-05-29,43.709998999999996
2018-05-30,44.130001
2018-05-31,44.43
2018-06-01,45.16
2018-06-04,44.889998999999996
2018-06-05,45.299999
2018-06-06,45.759997999999996
2018-06-07,45.220001
2018-06-08,45.41
2018-06-11,46.02
2018-06-12,43.93
2018-06-13,44.34
2018-06-14,45.490002000000004
2018-06-15,45.52
2018-06-18,45.540001000000004
2018-06-19,45.290001000000004
2018-06-20,39.509997999999996
2018-06-21,37.290001000000004
2018-06-22,37.599998
2018-06-25,39.09
2018-06-26,39.240002000000004
2018-06-27,39.290001000000004
2018-06-28,39.689999
2018-06-29,40.380001
2018-07-02,41.169998
2018-07-03,41.48
2018-07-05,42.150002
2018-07-06,42.290001000000004
2018-07-09,42.59
2018-07-10,42.709998999999996
2018-07-11,42.490002000000004
2018-07-12,43.139998999999996
2018-07-13,42.93
2018-07-16,43.419998
2018-07-17,43.990002000000004
2018-07-18,44.060001
2018-07-19,44.380001
2018-07-20,44.040001000000004
2018-07-23,44.400002
2018-07-24,43.5
2018-07-25,43.889998999999996
2018-07-26,43.919998
2018-07-27,42.779999
2018-07-30,41.77
2018-07-31,42.869999
2018-08-01,43.400002
2018-08-02,44.740002000000004
2018-08-03,44.080002
2018-08-06,44.5
2018-08-07,44.939999
2018-08-08,48.240002000000004
2018-08-09,49.150002
2018-08-10,50.279999
2018-08-13,50.700001
2018-08-14,50.639998999999996
2018-08-15,51.43
2018-08-16,53.549999
2018-08-17,54.880001
2018-08-20,55.68
2018-08-21,56.709998999999996
2018-08-22,57.669998
2018-08-23,54.59
2018-08-24,55.939999
2018-08-27,54.25
2018-08-28,54.75
2018-08-29,54.709998999999996
2018-08-30,55.48
2018-08-31,56.290001000000004
2018-09-04,57.75
2018-09-05,58.720001
2018-09-06,55.150002
2018-09-07,55.209998999999996
2018-09-10,56.950001
2018-09-11,56.540001000000004
2018-09-12,57.419998
2018-09-13,57.509997999999996
2018-09-14,56.459998999999996
2018-09-17,54.82
2018-09-18,55.84
2018-09-19,55.860001000000004
2018-09-20,57.130001
2018-09-21,56.610001000000004
2018-09-24,56.66
2018-09-25,56.959998999999996
2018-09-26,56.810001
2018-09-27,57.220001
2018-09-28,57.400002
2018-10-01,56.91
2018-10-02,55.099998
2018-10-03,55.869999
2018-10-04,55.23
2018-10-05,51.919998
2018-10-08,49.049999
2018-10-09,48.700001
2018-10-10,45.279999
2018-10-11,44.32
2018-10-12,44.299999
2018-10-15,44.509997999999996
2018-10-16,48.169998
2018-10-17,48.419998
2018-10-18,46.830002
2018-10-19,45.09
2018-10-22,46.400002
2018-10-23,46.099998
2018-10-24,43.650002
2018-10-25,44.689999
2018-10-26,42.68
2018-10-29,41.919998
2018-10-30,43.34
2018-10-31,44.48
2018-11-01,45.43
2018-11-02,46.869999
2018-11-05,45.91
2018-11-06,45.740002000000004
2018-11-07,47.25
2018-11-08,49.650002
2018-11-09,47.27
2018-11-12,47.189999
2018-11-13,47.650002
2018-11-14,47.82
2018-11-15,48.91
2018-11-16,48.0
2018-11-19,45.09
2018-11-20,44.639998999999996
2018-11-21,45.23
2018-11-23,46.0
2018-11-26,47.41
2018-11-27,47.43
2018-11-28,48.990002000000004
2018-11-29,49.84
2018-11-30,50.849998
2018-12-03,51.279999
2018-12-04,50.900002
2018-12-06,52.290001000000004
2018-12-07,50.639998999999996
2018-12-10,50.009997999999996
2018-12-11,51.939999
2018-12-12,53.02
2018-12-13,53.0
2018-12-14,53.09
2018-12-17,51.599998
2018-12-18,50.23
2018-12-19,48.52
2018-12-20,46.869999
2018-12-21,44.43
2018-12-24,46.240002000000004
2018-12-26,49.799999
2018-12-27,51.419998
2018-12-28,51.509997999999996
2018-12-31,51.869999
2019-01-02,52.060001
2019-01-03,49.779999
2019-01-04,51.43
2019-01-07,51.490002000000004
2019-01-08,53.639998999999996
2019-01-09,54.73
2019-01-10,54.369999
2019-01-11,54.889998999999996
2019-01-14,55.0
2019-01-15,56.400002
2019-01-16,57.650002
2019-01-17,57.959998999999996
2019-01-18,60.380001
2019-01-22,59.400002
2019-01-23,60.169998
2019-01-24,61.049999
2019-01-25,62.639998999999996
2019-01-28,62.880001
2019-01-29,62.689999
2019-01-30,62.040001000000004
2019-01-31,62.93
2019-02-01,62.330002
2019-02-04,62.150002
2019-02-05,62.0
2019-02-06,64.400002
2019-02-07,63.02
2019-02-08,64.83000200000001
2019-02-11,63.889998999999996
2019-02-12,64.459999
2019-02-13,64.739998
2019-02-14,65.010002
2019-02-15,65.010002
2019-02-19,64.650002
2019-02-20,64.699997
2019-02-21,64.239998
2019-02-22,65.089996
2019-02-25,64.720001
2019-02-26,64.529999
2019-02-27,65.050003
2019-02-28,65.629997
2019-03-01,59.310001
2019-03-04,57.080002
2019-03-05,59.220001
2019-03-06,57.630001
2019-03-07,57.759997999999996
2019-03-08,58.150002
2019-03-11,59.98
2019-03-12,60.43
2019-03-13,60.950001
2019-03-14,60.32
2019-03-15,60.990002000000004
2019-03-18,61.720001
2019-03-19,61.52
2019-03-20,62.139998999999996
2019-03-21,63.029999
2019-03-22,61.09
2019-03-25,61.68
2019-03-26,62.720001
2019-03-27,62.290001000000004
2019-03-28,63.509997999999996
2019-03-29,64.900002
2019-04-01,65.029999
2019-04-02,65.150002
2019-04-03,65.589996
2019-04-04,63.779999
2019-04-05,64.75
2019-04-08,64.82
2019-04-09,65.790001
2019-04-10,67.08000200000001
2019-04-11,67.970001
2019-04-12,68.33000200000001
2019-04-15,68.760002
2019-04-16,67.730003
2019-04-17,67.589996
2019-04-18,67.129997
2019-04-22,68.779999
2019-04-23,69.860001
2019-04-24,70.360001
2019-04-25,70.83000200000001
2019-04-26,70.589996
2019-04-29,70.639999
2019-04-30,70.879997
2019-05-01,70.230003
2019-05-02,70.129997
2019-05-03,71.0
2019-05-06,71.139999
2019-05-07,69.790001
2019-05-08,69.57
2019-05-09,69.66999799999999
2019-05-10,63.945
2019-05-13,58.919998
2019-05-14,58.860001000000004
2019-05-15,58.389998999999996
2019-05-16,60.18
2019-05-17,60.950001
2019-05-20,59.939999
2019-05-21,60.650002
2019-05-22,60.779999
2019-05-23,59.009997999999996
2019-05-24,59.459998999999996
2019-05-28,60.25
2019-05-29,58.68
2019-05-30,59.560001
2019-05-31,58.310001
2019-06-03,54.509997999999996
2019-06-04,54.709998999999996
2019-06-05,53.959998999999996
2019-06-06,53.48
2019-06-07,54.130001
2019-06-10,54.82
2019-06-11,53.84
2019-06-12,54.919998
2019-06-13,55.150002
2019-06-14,53.259997999999996
2019-06-17,54.07
2019-06-18,53.139998999999996
2019-06-19,54.419998
2019-06-20,53.669998
2019-06-21,53.650002
2019-06-24,52.720001
2019-06-25,52.5
2019-06-26,53.169998
2019-06-27,52.919998
2019-06-28,53.5
2019-07-01,52.48
2019-07-02,52.139998999999996
2019-07-03,52.73
2019-07-05,52.310001
2019-07-08,50.790001000000004
2019-07-09,51.040001000000004
2019-07-10,50.98
2019-07-11,51.130001
2019-07-12,50.740002000000004
2019-07-15,50.790001000000004
2019-07-16,51.259997999999996
2019-07-17,51.740002000000004
2019-07-18,52.389998999999996
2019-07-19,52.200001
2019-07-22,51.509997999999996
2019-07-23,51.060001
2019-07-24,51.630001
2019-07-25,49.939999
2019-07-26,51.09
2019-07-29,49.990002000000004
2019-07-30,50.470001
2019-07-31,49.91
2019-08-01,48.990002000000004
2019-08-02,47.970001
2019-08-05,46.849998
2019-08-06,46.799999
2019-08-07,47.759997999999996
2019-08-08,50.52
2019-08-09,50.290001000000004
2019-08-12,48.290001000000004
2019-08-13,46.75
2019-08-14,46.290001000000004
2019-08-15,46.419998
2019-08-16,46.810001
2019-08-19,47.450001
2019-08-20,47.389998999999996
2019-08-21,46.799999
2019-08-22,46.330002
2019-08-23,45.740002000000004
2019-08-26,47.299999
2019-08-27,46.77
2019-08-28,46.59
2019-08-29,47.240002000000004
2019-08-30,47.599998
2019-09-03,47.25
2019-09-04,48.290001000000004
2019-09-05,48.709998999999996
2019-09-06,48.34
2019-09-09,47.16
2019-09-10,47.310001
2019-09-11,49.959998999999996
2019-09-12,49.709998999999996
2019-09-13,49.810001
2019-09-16,49.919998
2019-09-17,49.259997999999996
2019-09-18,48.75
2019-09-19,48.380001
2019-09-20,48.889998999999996
2019-09-23,48.77
2019-09-24,47.41
2019-09-25,47.880001
2019-09-26,47.110001000000004
2019-09-27,46.490002000000004
2019-09-30,46.639998999999996
2019-10-01,46.650002
2019-10-02,46.619999
2019-10-03,46.779999
2019-10-04,47.290001000000004
2019-10-07,47.32
2019-10-08,45.630001
2019-10-09,45.75
2019-10-10,45.720001
2019-10-11,46.880001
2019-10-14,46.490002000000004
2019-10-15,47.110001000000004
2019-10-16,47.130001
2019-10-17,47.720001
2019-10-18,47.209998999999996
2019-10-21,48.950001
2019-10-22,47.389998999999996
2019-10-23,48.209998999999996
2019-10-24,48.080002
2019-10-25,48.790001000000004
2019-10-28,49.110001000000004
2019-10-29,49.310001
2019-10-30,49.959998999999996
2019-10-31,49.400002
2019-11-01,50.470001
2019-11-04,51.080002
2019-11-05,51.529999
2019-11-06,46.27
2019-11-07,47.380001
2019-11-08,45.369999
2019-11-11,45.720001
2019-11-12,45.849998
2019-11-13,44.779999
2019-11-14,44.59
2019-11-15,44.150002
2019-11-18,43.0
2019-11-19,42.220001
2019-11-20,42.450001
2019-11-21,41.880001
2019-11-22,42.139998999999996
2019-11-25,43.07
2019-11-26,43.16
2019-11-27,43.369999
2019-11-29,43.619999
2019-12-02,41.970001
2019-12-03,42.259997999999996
2019-12-04,42.509997999999996
2019-12-05,42.580002
2019-12-06,43.240002000000004
2019-12-09,42.93
2019-12-10,41.860001000000004
2019-12-11,41.459998999999996
2019-12-12,41.950001
2019-12-13,42.41
2019-12-16,41.959998999999996
2019-12-17,41.950001
2019-12-18,41.880001
2019-12-19,42.040001000000004
2019-12-20,42.490002000000004
2019-12-23,42.970001
2019-12-24,42.509997999999996
2019-12-26,42.639998999999996
2019-12-27,42.75
2019-12-30,42.630001
2019-12-31,42.970001
2020-01-02,42.990002000000004
2020-01-03,42.880001
