Date,PACD
2013-12-18,1088000.0
2013-12-19,1079000.0
2013-12-20,1071000.0
2013-12-23,1085000.0
2013-12-24,1112000.0
2013-12-26,1106000.0
2013-12-27,1118000.0
2013-12-30,1139000.0
2013-12-31,1146000.0
2014-01-02,1125000.0
2014-01-03,1117000.0
2014-01-06,1106000.0
2014-01-07,1100000.0
2014-01-08,1101000.0
2014-01-09,1098000.0
2014-01-10,1102000.0
2014-01-13,1095000.0
2014-01-14,1097000.0
2014-01-15,1092000.0
2014-01-16,1082000.0
2014-01-17,1092000.0
2014-01-21,1092000.0
2014-01-22,1090000.0
2014-01-23,1054000.0
2014-01-24,1037000.0
2014-01-27,1028000.0
2014-01-28,1024000.0
2014-01-29,1001000.0
2014-01-30,1009000.0
2014-01-31,1005000.0
2014-02-03,986000.0
2014-02-04,993000.0
2014-02-05,974000.0
2014-02-06,973000.0
2014-02-07,970000.0
2014-02-10,972000.0
2014-02-11,989000.0
2014-02-12,966000.0
2014-02-13,979000.0
2014-02-14,1029000.0
2014-02-18,1031000.0
2014-02-19,1050000.0
2014-02-20,1048000.0
2014-02-21,1056000.0
2014-02-24,1068000.0
2014-02-25,1038000.0
2014-02-26,1065000.0
2014-02-27,1069000.0
2014-02-28,1086000.0
2014-03-03,1084000.0
2014-03-04,1082000.0
2014-03-05,1080000.0
2014-03-06,1080000.0
2014-03-07,1083000.0
2014-03-10,1059000.0
2014-03-11,1054000.0
2014-03-12,1037000.0
2014-03-13,989000.0
2014-03-14,1015000.0
2014-03-17,1001000.0
2014-03-18,1007000.0
2014-03-19,1038000.0
2014-03-20,1046000.0
2014-03-21,1055000.0
2014-03-24,1048000.0
2014-03-25,1059000.0
2014-03-26,1044000.0
2014-03-27,1079000.0
2014-03-28,1082000.0
2014-03-31,1088000.0
2014-04-01,1077000.0
2014-04-02,1084000.0
2014-04-03,1070000.0
2014-04-04,1058000.0
2014-04-07,1031000.0
2014-04-08,1030000.0
2014-04-09,995000.0
2014-04-10,984000.0
2014-04-11,970000.0
2014-04-14,994000.0
2014-04-15,1000000.0
2014-04-16,995000.0
2014-04-17,997000.0
2014-04-21,1002000.0
2014-04-22,1001000.0
2014-04-23,999000.0
2014-04-24,1018000.0
2014-04-25,1024000.0
2014-04-28,990000.0
2014-04-29,989000.0
2014-04-30,991000.0
2014-05-01,977000.0
2014-05-02,963000.0
2014-05-05,965000.0
2014-05-06,956000.0
2014-05-07,954000.0
2014-05-08,957000.0
2014-05-09,947000.0
2014-05-12,946000.0
2014-05-13,952000.0
2014-05-14,942000.0
2014-05-15,945000.0
2014-05-16,951000.0
2014-05-19,961000.0
2014-05-20,958000.0
2014-05-21,961000.0
2014-05-22,984000.0
2014-05-23,991000.0
2014-05-27,1006000.0
2014-05-28,1003000.0
2014-05-29,1013000.0
2014-05-30,1014000.0
2014-06-02,1006000.0
2014-06-03,996000.0
2014-06-04,995000.0
2014-06-05,998000.0
2014-06-06,1019000.0
2014-06-09,1031000.0
2014-06-10,1034000.0
2014-06-11,1020000.0
2014-06-12,1035000.0
2014-06-13,1040000.0
2014-06-16,1040000.0
2014-06-17,1040000.0
2014-06-18,1043000.0
2014-06-19,1041000.0
2014-06-20,1048000.0
2014-06-23,1045000.0
2014-06-24,1009000.0
2014-06-25,1000000.0
2014-06-26,1000000.0
2014-06-27,997000.0
2014-06-30,1000000.0
2014-07-01,1002000.0
2014-07-02,1001000.0
2014-07-03,999000.0
2014-07-07,989000.0
2014-07-08,968000.0
2014-07-09,968000.0
2014-07-10,971000.0
2014-07-11,971000.0
2014-07-14,977000.0
2014-07-15,999000.0
2014-07-16,1006000.0
2014-07-17,1001000.0
2014-07-18,986000.0
2014-07-21,986000.0
2014-07-22,1002000.0
2014-07-23,997000.0
2014-07-24,985000.0
2014-07-25,984000.0
2014-07-28,972000.0
2014-07-29,969000.0
2014-07-30,974000.0
2014-07-31,952000.0
2014-08-01,947000.0
2014-08-04,938000.0
2014-08-05,941000.0
2014-08-06,949000.0
2014-08-07,966000.0
2014-08-08,956000.0
2014-08-11,981000.0
2014-08-12,982000.0
2014-08-13,981000.0
2014-08-14,968000.0
2014-08-15,989000.0
2014-08-18,991000.0
2014-08-19,987000.0
2014-08-20,989000.0
2014-08-21,974000.0
2014-08-22,955000.0
2014-08-25,963000.0
2014-08-26,977000.0
2014-08-27,980000.0
2014-08-28,985000.0
2014-08-29,981000.0
2014-09-02,972000.0
2014-09-03,982000.0
2014-09-04,983000.0
2014-09-05,975000.0
2014-09-08,972000.0
2014-09-09,974000.0
2014-09-10,992000.0
2014-09-11,991000.0
2014-09-12,960000.0
2014-09-15,939000.0
2014-09-16,940000.0
2014-09-17,929000.0
2014-09-18,934000.0
2014-09-19,904000.0
2014-09-22,880000.0
2014-09-23,883000.0
2014-09-24,875000.0
2014-09-25,869000.0
2014-09-26,884000.0
2014-09-29,859000.0
2014-09-30,827000.0
2014-10-01,779000.0
2014-10-02,793000.0
2014-10-03,787000.0
2014-10-06,791000.0
2014-10-07,781000.0
2014-10-08,785000.0
2014-10-09,761000.0
2014-10-10,740000.0
2014-10-13,724000.0
2014-10-14,716000.0
2014-10-15,711000.0
2014-10-16,730000.0
2014-10-17,779000.0
2014-10-20,789000.0
2014-10-21,783000.0
2014-10-22,764000.0
2014-10-23,763000.0
2014-10-24,740000.0
2014-10-27,678000.0
2014-10-28,719000.0
2014-10-29,721000.0
2014-10-30,744000.0
2014-10-31,728000.0
2014-11-03,708000.0
2014-11-04,672000.0
2014-11-05,699000.0
2014-11-06,703000.0
2014-11-07,729000.0
2014-11-10,710000.0
2014-11-11,702000.0
2014-11-12,687000.0
2014-11-13,669000.0
2014-11-14,674000.0
2014-11-17,678000.0
2014-11-18,672000.0
2014-11-19,661000.0
2014-11-20,665000.0
2014-11-21,685000.0
2014-11-24,681000.0
2014-11-25,676000.0
2014-11-26,640000.0
2014-11-28,615000.0
2014-12-01,588000.0
2014-12-02,579000.0
2014-12-03,598000.0
2014-12-04,568000.0
2014-12-05,540000.0
2014-12-08,503000.0
2014-12-09,518000.0
2014-12-10,466000.0
2014-12-11,455000.0
2014-12-12,441000.0
2014-12-15,450000.0
2014-12-16,446000.0
2014-12-17,451000.0
2014-12-18,448000.0
2014-12-19,511000.0
2014-12-22,481000.0
2014-12-23,493000.0
2014-12-24,475000.0
2014-12-26,466000.0
2014-12-29,472000.0
2014-12-30,462000.0
2014-12-31,464000.0
2015-01-02,471000.0
2015-01-05,425000.0
2015-01-06,409000.0
2015-01-07,401000.0
2015-01-08,400000.0
2015-01-09,379000.0
2015-01-12,369000.0
2015-01-13,365000.0
2015-01-14,354000.0
2015-01-15,328000.0
2015-01-16,333000.0
2015-01-20,328000.0
2015-01-21,332000.0
2015-01-22,360000.0
2015-01-23,350000.0
2015-01-26,356000.0
2015-01-27,350000.0
2015-01-28,333000.0
2015-01-29,320000.0
2015-01-30,333000.0
2015-02-02,345000.0
2015-02-03,391000.0
2015-02-04,366000.0
2015-02-05,379000.0
2015-02-06,379000.0
2015-02-09,398000.0
2015-02-10,369000.0
2015-02-11,352000.0
2015-02-12,360000.0
2015-02-13,376000.0
2015-02-17,397000.0
2015-02-18,382000.0
2015-02-19,374000.0
2015-02-20,374000.0
2015-02-23,367000.0
2015-02-24,352000.0
2015-02-25,360000.0
2015-02-26,333000.0
2015-02-27,364000.0
2015-03-02,367000.0
2015-03-03,367000.0
2015-03-04,366000.0
2015-03-05,360000.0
2015-03-06,357000.0
2015-03-09,349000.0
2015-03-10,346000.0
2015-03-11,381000.0
2015-03-12,366000.0
2015-03-13,355000.0
2015-03-16,343000.0
2015-03-17,375000.0
2015-03-18,393000.0
2015-03-19,372000.0
2015-03-20,398000.0
2015-03-23,403000.0
2015-03-24,403000.0
2015-03-25,410000.0
2015-03-26,411000.0
2015-03-27,391000.0
2015-03-30,384000.0
2015-03-31,389000.0
2015-04-01,389000.0
2015-04-02,412000.0
2015-04-06,432000.0
2015-04-07,438000.0
2015-04-08,424000.0
2015-04-09,435000.0
2015-04-10,432000.0
2015-04-13,431000.0
2015-04-14,464000.0
2015-04-15,479000.0
2015-04-16,463000.0
2015-04-17,461000.0
2015-04-20,445000.0
2015-04-21,434000.0
2015-04-22,440000.0
2015-04-23,434000.0
2015-04-24,431000.0
2015-04-27,434000.0
2015-04-28,437000.0
2015-04-29,439000.0
2015-04-30,467000.0
2015-05-01,465000.0
2015-05-04,469000.0
2015-05-05,486000.0
2015-05-06,471000.0
2015-05-07,430000.0
2015-05-08,458000.0
2015-05-11,453000.0
2015-05-12,465000.0
2015-05-13,448000.0
2015-05-14,410000.0
2015-05-15,430000.0
2015-05-18,424000.0
2015-05-19,407000.0
2015-05-20,399000.0
2015-05-21,420000.0
2015-05-22,420000.0
2015-05-26,409000.0
2015-05-27,400000.0
2015-05-28,386000.0
2015-05-29,375000.0
2015-06-01,359000.0
2015-06-02,375000.0
2015-06-03,357000.0
2015-06-04,360000.0
2015-06-05,365000.0
2015-06-08,367000.0
2015-06-09,363000.0
2015-06-10,369000.0
2015-06-11,364000.0
2015-06-12,381000.0
2015-06-15,374000.0
2015-06-16,365000.0
2015-06-17,384000.0
2015-06-18,325000.0
2015-06-19,325000.0
2015-06-22,319000.0
2015-06-23,319000.0
2015-06-24,320000.0
2015-06-25,284000.0
2015-06-26,298000.0
2015-06-29,288000.0
2015-06-30,280000.0
2015-07-01,266000.0
2015-07-02,279000.0
2015-07-06,262000.0
2015-07-07,265000.0
2015-07-08,255000.0
2015-07-09,256000.0
2015-07-10,261000.0
2015-07-13,268000.0
2015-07-14,275000.0
2015-07-15,258000.0
2015-07-16,262000.0
2015-07-17,239000.0
2015-07-20,236000.0
2015-07-21,230000.0
2015-07-22,207000.0
2015-07-23,229000.0
2015-07-24,216000.0
2015-07-27,212000.0
2015-07-28,218000.0
2015-07-29,235000.0
2015-07-30,226000.0
2015-07-31,224000.0
2015-08-03,217000.0
2015-08-04,216000.0
2015-08-05,214000.0
2015-08-06,222000.0
2015-08-07,205000.0
2015-08-10,224000.0
2015-08-11,228000.0
2015-08-12,231000.0
2015-08-13,221000.0
2015-08-14,211000.0
2015-08-17,204000.0
2015-08-18,205000.0
2015-08-19,196000.0
2015-08-20,182000.0
2015-08-21,171000.0
2015-08-24,155000.0
2015-08-25,150000.0
2015-08-26,152000.0
2015-08-27,169000.0
2015-08-28,184000.0
2015-08-31,200000.0
2015-09-01,188000.0
2015-09-02,183000.0
2015-09-03,183000.0
2015-09-04,179000.0
2015-09-08,177000.0
2015-09-09,176000.0
2015-09-10,171000.0
2015-09-11,159000.0
2015-09-14,156000.0
2015-09-15,155000.0
2015-09-16,180000.0
2015-09-17,181000.0
2015-09-18,159000.0
2015-09-21,162000.0
2015-09-22,161000.0
2015-09-23,154000.0
2015-09-24,145000.0
2015-09-25,135000.0
2015-09-28,120000.0
2015-09-29,126000.0
2015-09-30,125000.0
2015-10-01,116000.0
2015-10-02,120000.0
2015-10-05,132000.0
2015-10-06,157000.0
2015-10-07,155000.0
2015-10-08,163000.0
2015-10-09,168000.0
2015-10-12,155000.0
2015-10-13,158000.0
2015-10-14,158000.0
2015-10-15,163000.0
2015-10-16,161000.0
2015-10-19,159000.0
2015-10-20,159000.0
2015-10-21,162000.0
2015-10-22,154000.0
2015-10-23,154000.0
2015-10-26,149000.0
2015-10-27,143000.0
2015-10-28,143000.0
2015-10-29,156000.0
2015-10-30,160000.0
2015-11-02,172000.0
2015-11-03,175000.0
2015-11-04,171000.0
2015-11-05,166000.0
2015-11-06,166000.0
2015-11-09,167000.0
2015-11-10,165000.0
2015-11-11,146000.0
2015-11-12,147000.0
2015-11-13,138000.0
2015-11-16,131000.0
2015-11-17,129000.0
2015-11-18,132000.0
2015-11-19,129000.0
2015-11-20,125000.0
2015-11-23,127000.0
2015-11-24,136000.0
2015-11-25,135000.0
2015-11-27,133000.0
2015-11-30,131000.0
2015-12-01,131000.0
2015-12-02,129000.0
2015-12-03,125000.0
2015-12-04,118000.0
2015-12-07,101000.0
2015-12-08,95000.0
2015-12-09,100000.0
2015-12-10,102000.0
2015-12-11,97000.0
2015-12-14,94000.0
2015-12-15,95000.0
2015-12-16,96000.0
2015-12-17,96000.0
2015-12-18,90000.0
2015-12-21,93000.0
2015-12-22,90000.0
2015-12-23,95000.0
2015-12-24,95000.0
2015-12-28,87000.0
2015-12-29,90000.0
2015-12-30,91000.0
2015-12-31,84000.0
2016-01-04,90000.0
2016-01-05,88000.0
2016-01-06,80000.0
2016-01-07,70000.0
2016-01-08,64000.0
2016-01-11,51000.0
2016-01-12,41000.0
2016-01-13,44000.0
2016-01-14,42000.0
2016-01-15,35000.0
2016-01-19,33000.0
2016-01-20,31000.0
2016-01-21,41000.0
2016-01-22,43000.0
2016-01-25,33000.0
2016-01-26,35000.0
2016-01-27,38000.0
2016-01-28,40000.0
2016-01-29,40000.0
2016-02-01,39000.0
2016-02-02,35000.0
2016-02-03,36000.0
2016-02-04,37000.0
2016-02-05,36000.0
2016-02-08,35000.0
2016-02-09,34000.0
2016-02-10,34000.0
2016-02-11,31000.0
2016-02-12,33000.0
2016-02-16,35000.0
2016-02-17,34000.0
2016-02-18,31000.0
2016-02-19,30000.0
2016-02-22,36000.0
2016-02-23,36000.0
2016-02-24,39000.0
2016-02-25,38000.0
2016-02-26,43000.0
2016-02-29,51000.0
2016-03-01,50000.0
2016-03-02,54000.0
2016-03-03,83000.0
2016-03-04,82000.0
2016-03-07,77000.0
2016-03-08,56000.0
2016-03-09,61000.0
2016-03-10,60000.0
2016-03-11,58000.0
2016-03-14,55000.0
2016-03-15,50000.0
2016-03-16,56000.0
2016-03-17,58000.0
2016-03-18,60000.0
2016-03-21,58000.0
2016-03-22,57000.0
2016-03-23,50000.0
2016-03-24,48000.0
2016-03-28,47000.0
2016-03-29,48000.0
2016-03-30,47000.0
2016-03-31,49000.0
2016-04-01,46000.0
2016-04-04,44000.0
2016-04-05,40000.0
2016-04-06,40000.0
2016-04-07,41000.0
2016-04-08,43000.0
2016-04-11,46000.0
2016-04-12,47000.0
2016-04-13,47000.0
2016-04-14,46000.0
2016-04-15,45000.0
2016-04-18,45000.0
2016-04-19,49000.0
2016-04-20,50000.0
2016-04-21,45000.0
2016-04-22,46000.0
2016-04-25,47000.0
2016-04-26,49000.0
2016-04-27,71000.0
2016-04-28,70000.0
2016-04-29,67000.0
2016-05-02,71000.0
2016-05-03,55000.0
2016-05-04,53000.0
2016-05-05,58000.0
2016-05-06,61000.0
2016-05-09,53000.0
2016-05-10,53000.0
2016-05-11,49000.0
2016-05-12,48000.0
2016-05-13,45000.0
2016-05-16,42000.0
2016-05-17,45000.0
2016-05-18,48000.0
2016-05-19,45000.0
2016-05-20,44000.0
2016-05-23,44000.0
2016-05-24,41000.0
2016-05-25,41000.0
2016-05-26,40900.0
