Date,FIVE
2013-04-23,37.400002
2013-04-24,36.900002
2013-04-25,36.990002000000004
2013-04-26,37.209998999999996
2013-04-29,36.5
2013-04-30,35.990002000000004
2013-05-01,36.290001000000004
2013-05-02,36.060001
2013-05-03,36.25
2013-05-06,36.310001
2013-05-07,36.919998
2013-05-08,37.169998
2013-05-09,37.0
2013-05-10,38.419998
2013-05-13,38.630001
2013-05-14,39.610001000000004
2013-05-15,39.580002
2013-05-16,39.48
2013-05-17,39.400002
2013-05-20,39.48
2013-05-21,39.41
2013-05-22,38.919998
2013-05-23,38.470001
2013-05-24,37.580002
2013-05-28,37.720001
2013-05-29,36.790001000000004
2013-05-30,37.669998
2013-05-31,38.169998
2013-06-03,37.779999
2013-06-04,37.330002
2013-06-05,37.110001000000004
2013-06-06,36.34
2013-06-07,36.240002000000004
2013-06-10,37.130001
2013-06-11,36.299999
2013-06-12,35.400002
2013-06-13,36.799999
2013-06-14,36.98
2013-06-17,38.52
2013-06-18,39.889998999999996
2013-06-19,39.48
2013-06-20,37.41
2013-06-21,37.740002000000004
2013-06-24,37.779999
2013-06-25,38.200001
2013-06-26,35.779999
2013-06-27,36.41
2013-06-28,36.84
2013-07-01,36.689999
2013-07-02,36.48
2013-07-03,36.849998
2013-07-05,36.630001
2013-07-08,36.279999
2013-07-09,37.209998999999996
2013-07-10,37.759997999999996
2013-07-11,37.93
2013-07-12,39.220001
2013-07-15,39.360001000000004
2013-07-16,39.220001
2013-07-17,39.299999
2013-07-18,39.700001
2013-07-19,40.880001
2013-07-22,41.669998
2013-07-23,40.779999
2013-07-24,39.900002
2013-07-25,40.240002000000004
2013-07-26,39.970001
2013-07-29,40.889998999999996
2013-07-30,41.290001000000004
2013-07-31,38.860001000000004
2013-08-01,39.189999
2013-08-02,39.27
2013-08-05,39.150002
2013-08-06,38.759997999999996
2013-08-07,37.25
2013-08-08,37.41
2013-08-09,37.360001000000004
2013-08-12,37.27
2013-08-13,37.630001
2013-08-14,37.93
2013-08-15,37.5
2013-08-16,37.349998
2013-08-19,37.02
2013-08-20,37.700001
2013-08-21,37.16
2013-08-22,37.630001
2013-08-23,37.75
2013-08-26,37.98
2013-08-27,36.59
2013-08-28,36.810001
2013-08-29,36.759997999999996
2013-08-30,36.75
2013-09-03,37.869999
2013-09-04,38.02
2013-09-05,39.099998
2013-09-06,39.490002000000004
2013-09-09,41.040001000000004
2013-09-10,48.09
2013-09-11,48.560001
2013-09-12,47.07
2013-09-13,47.09
2013-09-16,47.41
2013-09-17,48.5
2013-09-18,45.990002000000004
2013-09-19,44.580002
2013-09-20,43.66
2013-09-23,42.799999
2013-09-24,44.169998
2013-09-25,44.66
2013-09-26,45.18
2013-09-27,44.540001000000004
2013-09-30,43.720001
2013-10-01,45.009997999999996
2013-10-02,46.599998
2013-10-03,47.41
2013-10-04,47.360001000000004
2013-10-07,46.790001000000004
2013-10-08,45.02
2013-10-09,44.139998999999996
2013-10-10,45.220001
2013-10-11,45.439999
2013-10-14,45.509997999999996
2013-10-15,45.130001
2013-10-16,46.57
2013-10-17,47.5
2013-10-18,49.400002
2013-10-21,48.060001
2013-10-22,48.119999
2013-10-23,48.43
2013-10-24,49.029999
2013-10-25,48.82
2013-10-28,48.700001
2013-10-29,49.18
2013-10-30,47.860001000000004
2013-10-31,48.259997999999996
2013-11-01,50.18
2013-11-04,51.959998999999996
2013-11-05,52.5
2013-11-06,52.220001
2013-11-07,50.049999
2013-11-08,50.849998
2013-11-11,51.990002000000004
2013-11-12,51.860001000000004
2013-11-13,52.099998
2013-11-14,53.439999
2013-11-15,54.330002
2013-11-18,52.669998
2013-11-19,51.34
2013-11-20,51.669998
2013-11-21,52.5
2013-11-22,52.669998
2013-11-25,53.610001000000004
2013-11-26,53.450001
2013-11-27,53.560001
2013-11-29,53.16
2013-12-02,52.240002000000004
2013-12-03,50.490002000000004
2013-12-04,49.709998999999996
2013-12-05,47.75
2013-12-06,45.290001000000004
2013-12-09,44.799999
2013-12-10,42.889998999999996
2013-12-11,42.330002
2013-12-12,43.75
2013-12-13,43.450001
2013-12-16,43.5
2013-12-17,43.66
2013-12-18,43.439999
2013-12-19,42.259997999999996
2013-12-20,42.73
2013-12-23,43.950001
2013-12-24,43.810001
2013-12-26,43.639998999999996
2013-12-27,42.650002
2013-12-30,43.220001
2013-12-31,43.200001
2014-01-02,42.779999
2014-01-03,43.630001
2014-01-06,43.889998999999996
2014-01-07,44.099998
2014-01-08,45.02
2014-01-09,43.59
2014-01-10,40.459998999999996
2014-01-13,38.119999
2014-01-14,40.43
2014-01-15,39.709998999999996
2014-01-16,38.75
2014-01-17,38.040001000000004
2014-01-21,36.91
2014-01-22,36.540001000000004
2014-01-23,37.16
2014-01-24,36.93
2014-01-27,37.509997999999996
2014-01-28,36.990002000000004
2014-01-29,36.360001000000004
2014-01-30,36.5
2014-01-31,36.650002
2014-02-03,35.360001000000004
2014-02-04,35.34
2014-02-05,34.529999
2014-02-06,36.84
2014-02-07,36.009997999999996
2014-02-10,36.029999
2014-02-11,37.110001000000004
2014-02-12,36.599998
2014-02-13,36.830002
2014-02-14,36.389998999999996
2014-02-18,36.32
2014-02-19,35.580002
2014-02-20,35.029999
2014-02-21,35.040001000000004
2014-02-24,35.889998999999996
2014-02-25,36.48
2014-02-26,38.709998999999996
2014-02-27,39.169998
2014-02-28,38.540001000000004
2014-03-03,38.490002000000004
2014-03-04,39.490002000000004
2014-03-05,38.959998999999996
2014-03-06,38.619999
2014-03-07,38.599998
2014-03-10,38.669998
2014-03-11,37.849998
2014-03-12,37.59
2014-03-13,37.139998999999996
2014-03-14,36.790001000000004
2014-03-17,37.299999
2014-03-18,37.650002
2014-03-19,38.990002000000004
2014-03-20,38.830002
2014-03-21,38.59
2014-03-24,38.189999
2014-03-25,38.0
2014-03-26,42.34
2014-03-27,43.23
2014-03-28,42.950001
2014-03-31,42.48
2014-04-01,42.720001
2014-04-02,41.490002000000004
2014-04-03,41.130001
2014-04-04,40.32
2014-04-07,39.5
2014-04-08,38.990002000000004
2014-04-09,39.23
2014-04-10,37.810001
2014-04-11,38.34
2014-04-14,38.529999
2014-04-15,38.580002
2014-04-16,38.549999
2014-04-17,38.27
2014-04-21,38.349998
2014-04-22,39.470001
2014-04-23,38.560001
2014-04-24,38.360001000000004
2014-04-25,38.73
2014-04-28,39.209998999999996
2014-04-29,40.029999
2014-04-30,40.310001
2014-05-01,39.939999
2014-05-02,39.82
2014-05-05,39.470001
2014-05-06,38.790001000000004
2014-05-07,37.75
2014-05-08,37.459998999999996
2014-05-09,37.709998999999996
2014-05-12,38.259997999999996
2014-05-13,37.68
2014-05-14,36.970001
2014-05-15,36.759997999999996
2014-05-16,37.639998999999996
2014-05-19,38.16
2014-05-20,36.799999
2014-05-21,35.689999
2014-05-22,36.5
2014-05-23,36.400002
2014-05-27,36.080002
2014-05-28,35.310001
2014-05-29,35.060001
2014-05-30,36.209998999999996
2014-06-02,36.759997999999996
2014-06-03,36.169998
2014-06-04,36.529999
2014-06-05,35.040001000000004
2014-06-06,35.139998999999996
2014-06-09,35.439999
2014-06-10,36.619999
2014-06-11,36.959998999999996
2014-06-12,37.099998
2014-06-13,36.57
2014-06-16,36.5
2014-06-17,37.700001
2014-06-18,39.310001
2014-06-19,39.970001
2014-06-20,40.259997999999996
2014-06-23,40.490002000000004
2014-06-24,38.709998999999996
2014-06-25,39.34
2014-06-26,39.580002
2014-06-27,39.84
2014-06-30,39.91
2014-07-01,40.34
2014-07-02,39.25
2014-07-03,39.119999
2014-07-07,38.189999
2014-07-08,37.150002
2014-07-09,37.860001000000004
2014-07-10,36.779999
2014-07-11,36.509997999999996
2014-07-14,36.66
2014-07-15,35.43
2014-07-16,35.27
2014-07-17,34.599998
2014-07-18,35.700001
2014-07-21,34.400002
2014-07-22,35.990002000000004
2014-07-23,35.560001
2014-07-24,35.790001000000004
2014-07-25,35.41
2014-07-28,35.27
2014-07-29,36.099998
2014-07-30,37.59
2014-07-31,36.619999
2014-08-01,35.689999
2014-08-04,36.049999
2014-08-05,36.029999
2014-08-06,36.830002
2014-08-07,37.25
2014-08-08,38.52
2014-08-11,39.18
2014-08-12,38.939999
2014-08-13,38.009997999999996
2014-08-14,37.799999
2014-08-15,37.630001
2014-08-18,38.049999
2014-08-19,39.290001000000004
2014-08-20,38.939999
2014-08-21,39.32
2014-08-22,39.450001
2014-08-25,39.73
2014-08-26,39.919998
2014-08-27,39.84
2014-08-28,40.02
2014-08-29,40.560001
2014-09-02,40.599998
2014-09-03,40.790001000000004
2014-09-04,41.32
2014-09-05,41.619999
2014-09-08,41.68
2014-09-09,41.700001
2014-09-10,42.349998
2014-09-11,43.040001000000004
2014-09-12,43.360001000000004
2014-09-15,42.630001
2014-09-16,42.279999
2014-09-17,42.439999
2014-09-18,42.240002000000004
2014-09-19,42.009997999999996
2014-09-22,40.369999
2014-09-23,40.27
2014-09-24,41.34
2014-09-25,40.299999
2014-09-26,41.169998
2014-09-29,41.040001000000004
2014-09-30,39.610001000000004
2014-10-01,38.939999
2014-10-02,40.049999
2014-10-03,40.75
2014-10-06,39.900002
2014-10-07,39.259997999999996
2014-10-08,40.860001000000004
2014-10-09,39.599998
2014-10-10,40.369999
2014-10-13,40.41
2014-10-14,41.470001
2014-10-15,42.48
2014-10-16,40.900002
2014-10-17,39.16
2014-10-20,40.400002
2014-10-21,40.240002000000004
2014-10-22,38.349998
2014-10-23,38.400002
2014-10-24,37.950001
2014-10-27,38.32
2014-10-28,38.889998999999996
2014-10-29,38.32
2014-10-30,38.5
2014-10-31,39.869999
2014-11-03,39.09
2014-11-04,38.459998999999996
2014-11-05,38.93
2014-11-06,39.98
2014-11-07,40.73
2014-11-10,41.080002
2014-11-11,40.439999
2014-11-12,42.16
2014-11-13,42.060001
2014-11-14,42.799999
2014-11-17,42.040001000000004
2014-11-18,42.450001
2014-11-19,42.630001
2014-11-20,44.82
2014-11-21,45.259997999999996
2014-11-24,45.470001
2014-11-25,46.369999
2014-11-26,46.029999
2014-11-28,46.66
2014-12-01,44.540001000000004
2014-12-02,43.34
2014-12-03,43.07
2014-12-04,42.849998
2014-12-05,37.610001000000004
2014-12-08,37.279999
2014-12-09,37.330002
2014-12-10,37.139998999999996
2014-12-11,37.150002
2014-12-12,37.389998999999996
2014-12-15,39.040001000000004
2014-12-16,38.169998
2014-12-17,39.799999
2014-12-18,39.849998
2014-12-19,38.830002
2014-12-22,38.939999
2014-12-23,38.869999
2014-12-24,38.759997999999996
2014-12-26,38.400002
2014-12-29,39.689999
2014-12-30,40.580002
2014-12-31,40.830002
2015-01-02,39.919998
2015-01-05,40.450001
2015-01-06,40.32
2015-01-07,42.389998999999996
2015-01-08,43.630001
2015-01-09,35.18
2015-01-12,34.43
2015-01-13,33.200001
2015-01-14,34.549999
2015-01-15,33.32
2015-01-16,33.98
2015-01-20,33.25
2015-01-21,32.799999
2015-01-22,33.5
2015-01-23,34.139998999999996
2015-01-26,34.400002
2015-01-27,34.419998
2015-01-28,33.93
2015-01-29,34.27
2015-01-30,33.32
2015-02-02,33.700001
2015-02-03,33.950001
2015-02-04,33.790001000000004
2015-02-05,33.900002
2015-02-06,33.779999
2015-02-09,33.41
2015-02-10,33.799999
2015-02-11,33.23
2015-02-12,32.900002
2015-02-13,33.009997999999996
2015-02-17,32.959998999999996
2015-02-18,32.720001
2015-02-19,32.200001
2015-02-20,32.220001
2015-02-23,31.85
2015-02-24,32.09
2015-02-25,32.400002
2015-02-26,32.099998
2015-02-27,31.74
2015-03-02,31.75
2015-03-03,31.41
2015-03-04,30.959999
2015-03-05,29.91
2015-03-06,29.1
2015-03-09,28.879998999999998
2015-03-10,28.58
2015-03-11,28.98
2015-03-12,30.690001000000002
2015-03-13,31.09
2015-03-16,30.6
2015-03-17,30.65
2015-03-18,30.42
2015-03-19,31.370001000000002
2015-03-20,31.860001
2015-03-23,33.169998
2015-03-24,32.689999
2015-03-25,32.220001
2015-03-26,35.549999
2015-03-27,35.240002000000004
2015-03-30,35.490002000000004
2015-03-31,35.57
2015-04-01,36.299999
2015-04-02,35.91
2015-04-06,36.650002
2015-04-07,36.439999
2015-04-08,36.950001
2015-04-09,36.919998
2015-04-10,36.279999
2015-04-13,36.16
2015-04-14,36.310001
2015-04-15,36.299999
2015-04-16,36.279999
2015-04-17,35.330002
2015-04-20,35.240002000000004
2015-04-21,35.279999
2015-04-22,35.27
2015-04-23,35.939999
2015-04-24,36.040001000000004
2015-04-27,35.0
2015-04-28,34.82
2015-04-29,33.82
2015-04-30,33.720001
2015-05-01,34.459998999999996
2015-05-04,34.52
2015-05-05,34.639998999999996
2015-05-06,34.34
2015-05-07,34.490002000000004
2015-05-08,34.369999
2015-05-11,34.759997999999996
2015-05-12,34.310001
2015-05-13,33.860001000000004
2015-05-14,34.209998999999996
2015-05-15,34.259997999999996
2015-05-18,34.779999
2015-05-19,34.290001000000004
2015-05-20,33.759997999999996
2015-05-21,34.23
2015-05-22,34.709998999999996
2015-05-26,34.419998
2015-05-27,34.639998999999996
2015-05-28,34.009997999999996
2015-05-29,33.25
2015-06-01,33.869999
2015-06-02,34.259997999999996
2015-06-03,35.099998
2015-06-04,37.77
2015-06-05,38.299999
2015-06-08,38.68
2015-06-09,38.810001
2015-06-10,39.119999
2015-06-11,38.900002
2015-06-12,39.029999
2015-06-15,38.970001
2015-06-16,39.27
2015-06-17,39.0
2015-06-18,39.619999
2015-06-19,39.810001
2015-06-22,39.880001
2015-06-23,40.41
2015-06-24,39.779999
2015-06-25,40.32
2015-06-26,40.689999
2015-06-29,39.560001
2015-06-30,39.529999
2015-07-01,39.73
2015-07-02,39.419998
2015-07-06,39.130001
2015-07-07,38.919998
2015-07-08,39.240002000000004
2015-07-09,39.509997999999996
2015-07-10,39.529999
2015-07-13,39.509997999999996
2015-07-14,38.650002
2015-07-15,38.439999
2015-07-16,38.369999
2015-07-17,38.470001
2015-07-20,37.900002
2015-07-21,37.34
2015-07-22,37.389998999999996
2015-07-23,37.419998
2015-07-24,37.650002
2015-07-27,36.27
2015-07-28,36.34
2015-07-29,36.66
2015-07-30,37.259997999999996
2015-07-31,36.869999
2015-08-03,36.639998999999996
2015-08-04,37.240002000000004
2015-08-05,38.32
2015-08-06,36.849998
2015-08-07,36.740002000000004
2015-08-10,37.529999
2015-08-11,37.150002
2015-08-12,37.009997999999996
2015-08-13,37.240002000000004
2015-08-14,38.41
2015-08-17,37.779999
2015-08-18,37.740002000000004
2015-08-19,36.720001
2015-08-20,36.02
2015-08-21,35.34
2015-08-24,34.630001
2015-08-25,34.970001
2015-08-26,36.16
2015-08-27,37.599998
2015-08-28,38.5
2015-08-31,38.669998
2015-09-01,37.470001
2015-09-02,38.009997999999996
2015-09-03,34.490002000000004
2015-09-04,34.110001000000004
2015-09-08,34.360001000000004
2015-09-09,33.18
2015-09-10,32.790001000000004
2015-09-11,32.110001000000004
2015-09-14,31.75
2015-09-15,31.629998999999998
2015-09-16,32.68
2015-09-17,33.650002
2015-09-18,33.240002000000004
2015-09-21,33.439999
2015-09-22,33.549999
2015-09-23,33.130001
2015-09-24,33.5
2015-09-25,34.310001
2015-09-28,34.299999
2015-09-29,32.959998999999996
2015-09-30,33.580002
2015-10-01,34.009997999999996
2015-10-02,34.900002
2015-10-05,35.68
2015-10-06,34.75
2015-10-07,34.849998
2015-10-08,35.290001000000004
2015-10-09,35.07
2015-10-12,34.709998999999996
2015-10-13,34.299999
2015-10-14,33.610001000000004
2015-10-15,34.34
2015-10-16,34.919998
2015-10-19,35.610001000000004
2015-10-20,35.799999
2015-10-21,35.490002000000004
2015-10-22,35.869999
2015-10-23,34.610001000000004
2015-10-26,34.990002000000004
2015-10-27,34.450001
2015-10-28,32.57
2015-10-29,33.400002
2015-10-30,34.34
2015-11-02,34.849998
2015-11-03,34.860001000000004
2015-11-04,34.080002
2015-11-05,34.400002
2015-11-06,34.259997999999996
2015-11-09,33.5
2015-11-10,34.220001
2015-11-11,31.889999
2015-11-12,31.389999
2015-11-13,29.08
2015-11-16,28.49
2015-11-17,27.5
2015-11-18,27.780001000000002
2015-11-19,27.52
2015-11-20,27.85
2015-11-23,27.879998999999998
2015-11-24,29.26
2015-11-25,29.290001
2015-11-27,28.969998999999998
2015-11-30,28.01
2015-12-01,27.98
2015-12-02,27.68
2015-12-03,27.91
2015-12-04,29.43
2015-12-07,28.860001
2015-12-08,28.9
2015-12-09,28.57
2015-12-10,29.559998999999998
2015-12-11,29.469998999999998
2015-12-14,29.700001
2015-12-15,30.110001
2015-12-16,31.129998999999998
2015-12-17,31.809998999999998
2015-12-18,32.02
2015-12-21,32.049999
2015-12-22,32.66
2015-12-23,32.580002
2015-12-24,32.310001
2015-12-28,32.080002
2015-12-29,32.360001000000004
2015-12-30,32.110001000000004
2015-12-31,32.099998
2016-01-04,32.84
2016-01-05,34.25
2016-01-06,33.779999
2016-01-07,33.720001
2016-01-08,33.580002
2016-01-11,33.880001
2016-01-12,34.110001000000004
2016-01-13,34.360001000000004
2016-01-14,33.869999
2016-01-15,33.209998999999996
2016-01-19,33.279999
2016-01-20,33.09
2016-01-21,33.529999
2016-01-22,33.959998999999996
2016-01-25,33.07
2016-01-26,34.369999
2016-01-27,33.869999
2016-01-28,34.16
2016-01-29,35.23
2016-02-01,35.830002
2016-02-02,35.68
2016-02-03,35.68
2016-02-04,35.240002000000004
2016-02-05,34.209998999999996
2016-02-08,32.459998999999996
2016-02-09,32.549999
2016-02-10,32.720001
2016-02-11,33.240002000000004
2016-02-12,34.209998999999996
2016-02-16,35.91
2016-02-17,37.540001000000004
2016-02-18,37.080002
2016-02-19,36.990002000000004
2016-02-22,37.77
2016-02-23,38.220001
2016-02-24,37.959998999999996
2016-02-25,38.720001
2016-02-26,38.73
2016-02-29,38.349998
2016-03-01,37.599998
2016-03-02,37.98
2016-03-03,37.700001
2016-03-04,38.77
2016-03-07,39.060001
2016-03-08,38.27
2016-03-09,38.110001000000004
2016-03-10,38.23
2016-03-11,39.299999
2016-03-14,39.509997999999996
2016-03-15,39.0
2016-03-16,39.830002
2016-03-17,39.709998999999996
2016-03-18,39.900002
2016-03-21,39.52
2016-03-22,38.889998999999996
2016-03-23,41.540001000000004
2016-03-24,40.380001
2016-03-28,41.150002
2016-03-29,41.189999
2016-03-30,40.799999
2016-03-31,41.34
2016-04-01,41.360001000000004
2016-04-04,40.369999
2016-04-05,40.049999
2016-04-06,40.240002000000004
2016-04-07,39.459998999999996
2016-04-08,39.27
2016-04-11,38.650002
2016-04-12,39.310001
2016-04-13,40.669998
2016-04-14,39.16
2016-04-15,39.830002
2016-04-18,40.849998
2016-04-19,40.669998
2016-04-20,41.529999
2016-04-21,41.040001000000004
2016-04-22,42.060001
2016-04-25,41.189999
2016-04-26,42.130001
2016-04-27,43.380001
2016-04-28,42.200001
2016-04-29,41.700001
2016-05-02,41.77
2016-05-03,40.869999
2016-05-04,41.169998
2016-05-05,39.66
2016-05-06,40.009997999999996
2016-05-09,40.330002
2016-05-10,39.799999
2016-05-11,38.490002000000004
2016-05-12,38.860001000000004
2016-05-13,38.209998999999996
2016-05-16,38.939999
2016-05-17,38.389998999999996
2016-05-18,37.240002000000004
2016-05-19,38.759997999999996
2016-05-20,38.43
2016-05-23,37.459998999999996
2016-05-24,38.380001
2016-05-25,39.310001
2016-05-26,39.98
2016-05-27,41.66
2016-05-31,41.860001000000004
2016-06-01,42.68
2016-06-02,42.849998
2016-06-03,43.740002000000004
2016-06-06,43.599998
2016-06-07,44.720001
2016-06-08,45.419998
2016-06-09,45.139998999999996
2016-06-10,44.700001
2016-06-13,43.990002000000004
2016-06-14,44.919998
2016-06-15,45.669998
2016-06-16,45.419998
2016-06-17,45.560001
2016-06-20,45.970001
2016-06-21,46.02
2016-06-22,45.43
2016-06-23,46.34
2016-06-24,46.049999
2016-06-27,44.919998
2016-06-28,45.200001
2016-06-29,45.759997999999996
2016-06-30,46.41
2016-07-01,46.369999
2016-07-05,46.220001
2016-07-06,46.84
2016-07-07,46.689999
2016-07-08,47.790001000000004
2016-07-11,48.450001
2016-07-12,48.630001
2016-07-13,47.009997999999996
2016-07-14,47.23
2016-07-15,47.330002
2016-07-18,49.900002
2016-07-19,49.439999
2016-07-20,49.91
2016-07-21,50.279999
2016-07-22,51.130001
2016-07-25,51.279999
2016-07-26,51.869999
2016-07-27,51.5
2016-07-28,50.470001
2016-07-29,51.009997999999996
2016-08-01,50.25
2016-08-02,48.41
2016-08-03,48.849998
2016-08-04,48.98
2016-08-05,50.580002
2016-08-08,49.689999
2016-08-09,49.52
2016-08-10,49.18
2016-08-11,50.310001
2016-08-12,50.689999
2016-08-15,48.669998
2016-08-16,47.599998
2016-08-17,46.419998
2016-08-18,46.91
2016-08-19,46.91
2016-08-22,46.540001000000004
2016-08-23,48.150002
2016-08-24,47.139998999999996
2016-08-25,47.080002
2016-08-26,46.400002
2016-08-29,45.259997999999996
2016-08-30,44.810001
2016-08-31,44.560001
2016-09-01,44.049999
2016-09-02,43.400002
2016-09-06,43.889998999999996
2016-09-07,44.560001
2016-09-08,42.599998
2016-09-09,41.349998
2016-09-12,41.830002
2016-09-13,41.049999
2016-09-14,41.560001
2016-09-15,41.650002
2016-09-16,41.59
2016-09-19,40.380001
2016-09-20,40.459998999999996
2016-09-21,41.220001
2016-09-22,42.110001000000004
2016-09-23,41.82
2016-09-26,41.619999
2016-09-27,42.119999
2016-09-28,41.880001
2016-09-29,40.040001000000004
2016-09-30,40.290001000000004
2016-10-03,39.599998
2016-10-04,39.310001
2016-10-05,39.599998
2016-10-06,39.970001
2016-10-07,40.52
2016-10-10,39.509997999999996
2016-10-11,39.0
2016-10-12,38.889998999999996
2016-10-13,38.099998
2016-10-14,37.369999
2016-10-17,36.110001000000004
2016-10-18,36.380001
2016-10-19,37.560001
2016-10-20,37.75
2016-10-21,37.189999
2016-10-24,37.5
2016-10-25,37.48
2016-10-26,37.32
2016-10-27,36.330002
2016-10-28,37.290001000000004
2016-10-31,37.580002
2016-11-01,36.259997999999996
2016-11-02,35.939999
2016-11-03,35.299999
2016-11-04,35.540001000000004
2016-11-07,36.91
2016-11-08,37.220001
2016-11-09,37.919998
2016-11-10,39.52
2016-11-11,40.52
2016-11-14,41.220001
2016-11-15,40.509997999999996
2016-11-16,40.360001000000004
2016-11-17,40.529999
2016-11-18,39.950001
2016-11-21,40.529999
2016-11-22,42.560001
2016-11-23,43.099998
2016-11-25,42.330002
2016-11-28,40.259997999999996
2016-11-29,39.889998999999996
2016-11-30,39.360001000000004
2016-12-01,39.880001
2016-12-02,43.82
2016-12-05,42.18
2016-12-06,43.119999
2016-12-07,43.84
2016-12-08,43.139998999999996
2016-12-09,42.68
2016-12-12,41.630001
2016-12-13,41.48
2016-12-14,40.639998999999996
2016-12-15,40.099998
2016-12-16,39.540001000000004
2016-12-19,40.369999
2016-12-20,40.610001000000004
2016-12-21,40.41
2016-12-22,38.029999
2016-12-23,37.150002
2016-12-27,37.759997999999996
2016-12-28,38.32
2016-12-29,39.110001000000004
2016-12-30,39.959998999999996
2017-01-03,40.48
2017-01-04,40.689999
