Date,GIS
1980-09-02,1.4592889999999998
1980-09-03,1.4722030000000002
1980-09-04,1.4722030000000002
1980-09-05,1.465746
1980-09-08,1.4592889999999998
1980-09-09,1.4592889999999998
1980-09-10,1.452832
1980-09-11,1.433461
1980-09-12,1.446375
1980-09-15,1.439918
1980-09-16,1.446375
1980-09-17,1.446375
1980-09-18,1.4592889999999998
1980-09-19,1.452832
1980-09-22,1.498031
1980-09-23,1.491574
1980-09-24,1.5044879999999998
1980-09-25,1.491574
1980-09-26,1.433461
1980-09-29,1.394719
1980-09-30,1.4270040000000002
1980-10-01,1.433461
1980-10-02,1.407633
1980-10-03,1.407633
1980-10-06,1.401176
1980-10-07,1.401176
1980-10-08,1.407633
1980-10-09,1.407633
1980-10-10,1.407633
1980-10-13,1.41409
1980-10-14,1.401176
1980-10-15,1.394719
1980-10-16,1.388262
1980-10-17,1.368891
1980-10-20,1.3495190000000001
1980-10-21,1.343063
1980-10-22,1.291406
1980-10-23,1.297863
1980-10-24,1.284949
1980-10-27,1.3043200000000001
1980-10-28,1.291406
1980-10-29,1.310777
1980-10-30,1.3043200000000001
1980-10-31,1.3043200000000001
1980-11-03,1.310777
1980-11-05,1.3301479999999999
1980-11-06,1.278492
1980-11-07,1.23975
1980-11-10,1.252664
1980-11-11,1.272035
1980-11-12,1.284949
1980-11-13,1.265578
1980-11-14,1.265578
1980-11-17,1.252664
1980-11-18,1.278492
1980-11-19,1.272035
1980-11-20,1.23975
1980-11-21,1.246207
1980-11-24,1.233293
1980-11-25,1.278492
1980-11-26,1.278492
1980-11-28,1.265578
1980-12-01,1.259121
1980-12-02,1.265578
1980-12-03,1.252664
1980-12-04,1.265578
1980-12-05,1.272035
1980-12-08,1.265578
1980-12-09,1.259121
1980-12-10,1.272035
1980-12-11,1.246207
1980-12-12,1.252664
1980-12-15,1.252664
1980-12-16,1.23975
1980-12-17,1.259121
1980-12-18,1.3301479999999999
1980-12-19,1.3366049999999998
1980-12-22,1.368891
1980-12-23,1.407633
1980-12-24,1.407633
1980-12-26,1.401176
1980-12-29,1.388262
1980-12-30,1.388262
1980-12-31,1.394719
1981-01-02,1.401176
1981-01-05,1.388262
1981-01-06,1.485117
1981-01-07,1.510945
1981-01-08,1.5174020000000001
1981-01-09,1.5174020000000001
1981-01-12,1.5174020000000001
1981-01-13,1.498031
1981-01-14,1.510945
1981-01-15,1.530316
1981-01-16,1.523859
1981-01-19,1.523859
1981-01-20,1.510945
1981-01-21,1.47866
1981-01-22,1.498031
1981-01-23,1.510945
1981-01-26,1.491574
1981-01-27,1.485117
1981-01-28,1.485117
1981-01-29,1.47866
1981-01-30,1.485117
1981-02-02,1.452832
1981-02-03,1.452832
1981-02-04,1.452832
1981-02-05,1.446375
1981-02-06,1.433461
1981-02-09,1.452832
1981-02-10,1.4592889999999998
1981-02-11,1.452832
1981-02-12,1.465746
1981-02-13,1.439918
1981-02-17,1.439918
1981-02-18,1.465746
1981-02-19,1.439918
1981-02-20,1.401176
1981-02-23,1.407633
1981-02-24,1.4270040000000002
1981-02-25,1.446375
1981-02-26,1.491574
1981-02-27,1.5044879999999998
1981-03-02,1.498031
1981-03-03,1.498031
1981-03-04,1.5044879999999998
1981-03-05,1.491574
1981-03-06,1.510945
1981-03-09,1.530316
1981-03-10,1.575516
1981-03-11,1.5948870000000002
1981-03-12,1.678828
1981-03-13,1.711113
1981-03-16,1.782141
1981-03-17,1.71757
1981-03-18,1.685285
1981-03-19,1.7046560000000002
1981-03-20,1.807969
1981-03-23,1.801512
1981-03-24,1.769227
1981-03-25,1.782141
1981-03-26,1.743398
1981-03-27,1.6723709999999998
1981-03-30,1.685285
1981-03-31,1.724027
1981-04-01,1.775684
1981-04-02,1.769227
1981-04-03,1.736941
1981-04-06,1.7563119999999999
1981-04-07,1.788598
1981-04-08,1.782141
1981-04-09,1.769227
1981-04-10,1.775684
1981-04-13,1.769227
1981-04-14,1.775684
1981-04-15,1.801512
1981-04-16,1.801512
1981-04-20,1.7950549999999998
1981-04-21,1.775684
1981-04-22,1.801512
1981-04-23,1.7950549999999998
1981-04-24,1.788598
1981-04-27,1.782141
1981-04-28,1.782141
1981-04-29,1.7627700000000002
1981-04-30,1.736941
1981-05-01,1.788598
1981-05-04,1.736941
1981-05-05,1.71757
1981-05-06,1.678828
1981-05-07,1.730484
1981-05-08,1.743398
1981-05-11,1.730484
1981-05-12,1.730484
1981-05-13,1.769227
1981-05-14,1.775684
1981-05-15,1.782141
1981-05-18,1.775684
1981-05-19,1.782141
1981-05-20,1.782141
1981-05-21,1.7563119999999999
1981-05-22,1.7563119999999999
1981-05-26,1.749856
1981-05-27,1.7563119999999999
1981-05-28,1.769227
1981-05-29,1.788598
1981-06-01,1.840254
1981-06-02,1.8273400000000002
1981-06-03,1.904824
1981-06-04,1.904824
1981-06-05,1.9177380000000002
1981-06-08,1.937109
1981-06-09,1.975852
1981-06-10,1.962937
1981-06-11,1.962937
1981-06-12,2.008137
1981-06-15,2.008137
1981-06-16,2.027508
1981-06-17,2.00168
1981-06-18,2.008137
1981-06-19,1.988766
1981-06-22,1.962937
1981-06-23,1.969395
1981-06-24,1.969395
1981-06-25,1.950023
1981-06-26,1.982309
1981-06-29,1.962937
1981-06-30,1.9564810000000001
1981-07-01,1.8854529999999998
1981-07-02,1.859625
1981-07-06,1.8144259999999999
1981-07-07,1.846711
1981-07-08,1.853168
1981-07-09,1.840254
1981-07-10,1.7563119999999999
1981-07-13,1.7563119999999999
1981-07-14,1.7563119999999999
1981-07-15,1.775684
1981-07-16,1.782141
1981-07-17,1.8208830000000003
1981-07-20,1.7950549999999998
1981-07-21,1.782141
1981-07-22,1.749856
1981-07-23,1.724027
1981-07-24,1.743398
1981-07-27,1.801512
1981-07-28,1.801512
1981-07-29,1.7950549999999998
1981-07-30,1.840254
1981-07-31,1.846711
1981-08-03,1.801512
1981-08-04,1.7950549999999998
1981-08-05,1.8208830000000003
1981-08-06,1.8208830000000003
1981-08-07,1.8208830000000003
1981-08-10,1.801512
1981-08-11,1.801512
1981-08-12,1.7950549999999998
1981-08-13,1.788598
1981-08-14,1.775684
1981-08-17,1.7563119999999999
1981-08-18,1.7563119999999999
1981-08-19,1.7627700000000002
1981-08-20,1.743398
1981-08-21,1.7046560000000002
1981-08-24,1.685285
1981-08-25,1.730484
1981-08-26,1.724027
1981-08-27,1.736941
1981-08-28,1.743398
1981-08-31,1.788598
1981-09-01,1.788598
1981-09-02,1.788598
1981-09-03,1.7627700000000002
1981-09-04,1.743398
1981-09-08,1.711113
1981-09-09,1.749856
1981-09-10,1.7563119999999999
1981-09-11,1.775684
1981-09-14,1.775684
1981-09-15,1.7563119999999999
1981-09-16,1.7563119999999999
1981-09-17,1.736941
1981-09-18,1.749856
1981-09-21,1.807969
1981-09-22,1.898367
1981-09-23,1.859625
1981-09-24,1.859625
1981-09-25,1.8337970000000001
1981-09-28,1.859625
1981-09-29,1.866082
1981-09-30,1.853168
1981-10-01,1.846711
1981-10-02,1.859625
1981-10-05,1.853168
1981-10-06,1.8337970000000001
1981-10-07,1.9177380000000002
1981-10-08,1.898367
1981-10-09,1.8854529999999998
1981-10-12,1.8854529999999998
1981-10-13,1.866082
1981-10-14,1.8337970000000001
1981-10-15,1.8273400000000002
1981-10-16,1.801512
1981-10-19,1.807969
1981-10-20,1.846711
1981-10-21,1.9564810000000001
1981-10-22,1.8854529999999998
1981-10-23,1.846711
1981-10-26,1.8789959999999999
1981-10-27,1.962937
1981-10-28,1.982309
1981-10-29,1.9112810000000002
1981-10-30,1.9564810000000001
1981-11-02,1.943566
1981-11-03,1.943566
1981-11-04,1.904824
1981-11-05,1.872539
1981-11-06,1.8919099999999998
1981-11-09,1.898367
1981-11-10,1.859625
1981-11-11,1.853168
1981-11-12,1.859625
1981-11-13,1.8208830000000003
1981-11-16,1.782141
1981-11-17,1.782141
1981-11-18,1.8144259999999999
1981-11-19,1.807969
1981-11-20,1.840254
1981-11-23,1.846711
1981-11-24,1.840254
1981-11-25,1.9112810000000002
1981-11-27,1.9112810000000002
1981-11-30,1.898367
1981-12-01,1.872539
1981-12-02,1.866082
1981-12-03,1.872539
1981-12-04,1.8919099999999998
1981-12-07,1.904824
1981-12-08,1.904824
1981-12-09,1.898367
1981-12-10,1.9112810000000002
1981-12-11,1.898367
1981-12-14,1.8919099999999998
1981-12-15,1.924195
1981-12-16,1.924195
1981-12-17,1.950023
1981-12-18,1.975852
1981-12-21,1.943566
1981-12-22,1.8919099999999998
1981-12-23,1.904824
1981-12-24,1.904824
1981-12-28,1.8854529999999998
1981-12-29,1.866082
1981-12-30,1.866082
1981-12-31,1.853168
1982-01-04,1.807969
1982-01-05,1.769227
1982-01-06,1.782141
1982-01-07,1.782141
1982-01-08,1.769227
1982-01-11,1.749856
1982-01-12,1.769227
1982-01-13,1.7627700000000002
1982-01-14,1.769227
1982-01-15,1.743398
1982-01-18,1.769227
1982-01-19,1.730484
1982-01-20,1.711113
1982-01-21,1.71757
1982-01-22,1.724027
1982-01-25,1.711113
1982-01-26,1.711113
1982-01-27,1.743398
1982-01-28,1.7627700000000002
1982-01-29,1.775684
1982-02-01,1.775684
1982-02-02,1.769227
1982-02-03,1.7950549999999998
1982-02-04,1.788598
1982-02-05,1.782141
1982-02-08,1.782141
1982-02-09,1.775684
1982-02-10,1.8208830000000003
1982-02-11,1.846711
1982-02-12,1.840254
1982-02-16,1.866082
1982-02-17,1.8854529999999998
1982-02-18,1.930652
1982-02-19,1.930652
1982-02-22,1.9177380000000002
1982-02-23,1.943566
1982-02-24,1.962937
1982-02-25,1.950023
1982-02-26,1.950023
1982-03-01,1.9564810000000001
1982-03-02,1.988766
1982-03-03,1.982309
1982-03-04,1.950023
1982-03-05,1.8919099999999998
1982-03-08,1.898367
1982-03-09,1.904824
1982-03-10,1.904824
1982-03-11,1.930652
1982-03-12,1.9177380000000002
1982-03-15,1.8919099999999998
1982-03-16,1.904824
1982-03-17,1.8854529999999998
1982-03-18,1.9564810000000001
1982-03-19,1.930652
1982-03-22,1.930652
1982-03-23,1.962937
1982-03-24,2.008137
1982-03-25,1.988766
1982-03-26,1.982309
1982-03-29,1.982309
1982-03-30,1.982309
1982-03-31,1.988766
1982-04-01,1.975852
1982-04-02,2.0145939999999998
1982-04-05,2.027508
1982-04-06,2.072707
1982-04-07,2.098535
1982-04-08,2.1114490000000004
1982-04-12,2.092078
1982-04-13,2.079164
1982-04-14,2.059793
1982-04-15,2.06625
1982-04-16,2.046879
1982-04-19,2.079164
1982-04-20,2.06625
1982-04-21,2.046879
1982-04-22,2.06625
1982-04-23,2.059793
1982-04-26,2.1243630000000002
1982-04-27,2.1114490000000004
1982-04-28,2.092078
1982-04-29,2.0856209999999997
1982-04-30,2.117906
1982-05-03,2.150191
1982-05-04,2.1760189999999997
1982-05-05,2.156648
1982-05-06,2.156648
1982-05-07,2.143734
1982-05-10,2.150191
1982-05-11,2.143734
1982-05-12,2.137277
1982-05-13,2.1243630000000002
1982-05-14,2.1049919999999998
1982-05-17,2.098535
1982-05-18,2.098535
1982-05-19,2.098535
1982-05-20,2.13082
1982-05-21,2.117906
1982-05-24,2.137277
1982-05-25,2.1243630000000002
1982-05-26,2.092078
1982-05-27,2.079164
1982-05-28,2.059793
1982-06-01,2.059793
1982-06-02,2.098535
1982-06-03,2.1049919999999998
1982-06-04,2.059793
1982-06-07,2.079164
1982-06-08,2.0856209999999997
1982-06-09,2.092078
1982-06-10,2.117906
1982-06-11,2.169563
1982-06-14,2.143734
1982-06-15,2.169563
1982-06-16,2.182477
1982-06-17,2.182477
1982-06-18,2.169563
1982-06-21,2.1760189999999997
1982-06-22,2.182477
1982-06-23,2.182477
1982-06-24,2.188934
1982-06-25,2.169563
1982-06-28,2.1760189999999997
1982-06-29,2.169563
1982-06-30,2.163105
1982-07-01,2.163105
1982-07-02,2.117906
1982-07-06,2.150191
1982-07-07,2.143734
1982-07-08,2.143734
1982-07-09,2.201848
1982-07-12,2.24059
1982-07-13,2.253504
1982-07-14,2.259961
1982-07-15,2.279332
1982-07-16,2.279332
1982-07-19,2.272875
1982-07-20,2.292246
1982-07-21,2.318074
1982-07-22,2.337445
1982-07-23,2.350359
1982-07-26,2.350359
1982-07-27,2.292246
1982-07-28,2.201848
1982-07-29,2.195391
1982-07-30,2.221219
1982-08-02,2.285789
1982-08-03,2.2470470000000002
1982-08-04,2.182477
1982-08-05,2.137277
1982-08-06,2.117906
1982-08-09,2.021051
1982-08-10,2.021051
1982-08-11,2.021051
1982-08-12,2.0339650000000002
1982-08-13,2.06625
1982-08-16,2.1243630000000002
1982-08-17,2.311617
1982-08-18,2.2470470000000002
1982-08-19,2.253504
1982-08-20,2.3245310000000003
1982-08-23,2.311617
1982-08-24,2.292246
1982-08-25,2.30516
1982-08-26,2.330988
1982-08-27,2.30516
1982-08-30,2.292246
1982-08-31,2.292246
1982-09-01,2.259961
1982-09-02,2.214762
1982-09-03,2.363273
1982-09-07,2.279332
1982-09-08,2.259961
1982-09-09,2.285789
1982-09-10,2.2987029999999997
1982-09-13,2.2987029999999997
1982-09-14,2.402016
1982-09-15,2.408473
1982-09-16,2.389102
1982-09-17,2.363273
1982-09-20,2.30516
1982-09-21,2.3245310000000003
1982-09-22,2.337445
1982-09-23,2.343902
1982-09-24,2.330988
1982-09-27,2.318074
1982-09-28,2.343902
1982-09-29,2.30516
1982-09-30,2.292246
1982-10-01,2.30516
1982-10-04,2.266418
1982-10-05,2.2470470000000002
1982-10-06,2.272875
1982-10-07,2.395559
1982-10-08,2.466586
1982-10-11,2.518242
1982-10-12,2.505328
1982-10-13,2.473043
1982-10-14,2.4795
1982-10-15,2.453672
1982-10-18,2.54407
1982-10-19,2.518242
1982-10-20,2.71841
1982-10-21,2.699039
1982-10-22,2.647383
1982-10-25,2.608641
1982-10-26,2.65384
1982-10-27,2.621555
1982-10-28,2.595726
1982-10-29,2.6344689999999997
1982-11-01,2.666754
1982-11-02,2.6732110000000002
1982-11-03,2.750695
1982-11-04,2.7313240000000003
1982-11-05,2.737781
1982-11-08,2.705496
1982-11-09,2.711953
1982-11-10,2.737781
1982-11-11,2.776523
1982-11-12,2.815266
1982-11-15,2.757152
1982-11-16,2.686125
1982-11-17,2.686125
1982-11-18,2.608641
1982-11-19,2.518242
1982-11-22,2.505328
1982-11-23,2.4795
1982-11-24,2.518242
1982-11-26,2.524699
1982-11-29,2.492414
1982-11-30,2.569898
1982-12-01,2.5828130000000002
1982-12-02,2.5634419999999998
1982-12-03,2.576355
1982-12-06,2.595726
1982-12-07,2.621555
1982-12-08,2.576355
1982-12-09,2.524699
1982-12-10,2.498871
1982-12-13,2.485957
1982-12-14,2.453672
1982-12-15,2.4213869999999997
1982-12-16,2.4601290000000002
1982-12-17,2.556984
1982-12-20,2.4795
1982-12-21,2.524699
1982-12-22,2.531156
1982-12-23,2.492414
1982-12-27,2.4795
1982-12-28,2.473043
1982-12-29,2.498871
1982-12-30,2.4601290000000002
1982-12-31,2.518242
1983-01-03,2.473043
1983-01-04,2.466586
1983-01-05,2.453672
1983-01-06,2.4795
1983-01-07,2.5117849999999997
1983-01-10,2.531156
1983-01-11,2.5117849999999997
1983-01-12,2.524699
1983-01-13,2.498871
1983-01-14,2.505328
1983-01-17,2.4795
1983-01-18,2.427844
1983-01-19,2.363273
1983-01-20,2.350359
1983-01-21,2.311617
1983-01-24,2.376188
1983-01-25,2.389102
1983-01-26,2.36973
1983-01-27,2.382644
1983-01-28,2.36973
1983-01-31,2.395559
1983-02-01,2.402016
1983-02-02,2.389102
1983-02-03,2.36973
1983-02-04,2.36973
1983-02-07,2.395559
1983-02-08,2.36973
1983-02-09,2.363273
1983-02-10,2.389102
1983-02-11,2.408473
1983-02-14,2.427844
1983-02-15,2.466586
1983-02-16,2.485957
1983-02-17,2.518242
1983-02-18,2.54407
1983-02-22,2.4795
1983-02-23,2.5117849999999997
1983-02-24,2.518242
1983-02-25,2.524699
1983-02-28,2.556984
1983-03-01,2.576355
1983-03-02,2.576355
1983-03-03,2.5634419999999998
1983-03-04,2.5634419999999998
1983-03-07,2.5634419999999998
1983-03-08,2.505328
1983-03-09,2.5117849999999997
1983-03-10,2.505328
1983-03-11,2.485957
1983-03-14,2.4795
1983-03-15,2.505328
1983-03-16,2.498871
1983-03-17,2.4795
1983-03-18,2.556984
1983-03-21,2.647383
1983-03-22,2.686125
1983-03-23,2.776523
1983-03-24,2.8475509999999997
1983-03-25,2.815266
1983-03-28,2.770066
1983-03-29,2.7248669999999997
1983-03-30,2.711953
1983-03-31,2.711953
1983-04-04,2.679668
1983-04-05,2.679668
1983-04-06,2.602184
1983-04-07,2.615098
1983-04-08,2.660297
1983-04-11,2.737781
1983-04-12,2.808809
1983-04-13,2.750695
1983-04-14,2.770066
1983-04-15,2.705496
1983-04-18,2.705496
1983-04-19,2.686125
1983-04-20,2.71841
1983-04-21,2.7248669999999997
1983-04-22,2.750695
1983-04-25,2.763609
1983-04-26,2.78298
1983-04-27,2.789438
1983-04-28,2.815266
1983-04-29,2.866922
1983-05-02,2.886293
1983-05-03,2.841094
1983-05-04,2.808809
1983-05-05,2.834637
1983-05-06,2.879836
1983-05-09,2.841094
1983-05-10,2.8540080000000003
1983-05-11,2.821723
1983-05-12,2.82818
1983-05-13,2.82818
1983-05-16,2.802351
1983-05-17,2.89275
1983-05-18,2.89275
1983-05-19,2.879836
1983-05-20,2.886293
1983-05-23,2.879836
1983-05-24,2.886293
1983-05-25,2.970234
1983-05-26,2.912121
1983-05-27,2.912121
1983-05-31,2.931492
1983-06-01,2.937949
1983-06-02,2.931492
1983-06-03,2.925035
1983-06-06,2.925035
1983-06-07,2.8540080000000003
1983-06-08,2.834637
1983-06-09,2.808809
1983-06-10,2.821723
1983-06-13,2.8540080000000003
1983-06-14,2.808809
1983-06-15,2.763609
1983-06-16,2.815266
1983-06-17,2.866922
1983-06-20,2.905664
1983-06-21,2.866922
1983-06-22,2.886293
1983-06-23,2.8540080000000003
1983-06-24,2.841094
1983-06-27,2.815266
1983-06-28,2.7248669999999997
1983-06-29,2.834637
1983-06-30,2.8540080000000003
1983-07-01,2.841094
1983-07-05,2.8475509999999997
1983-07-06,2.815266
1983-07-07,2.834637
1983-07-08,2.8540080000000003
1983-07-11,2.8540080000000003
1983-07-12,2.815266
1983-07-13,2.78298
1983-07-14,2.750695
1983-07-15,2.737781
1983-07-18,2.711953
1983-07-19,2.692582
1983-07-20,2.737781
1983-07-21,2.711953
1983-07-22,2.699039
1983-07-25,2.65384
1983-07-26,2.6732110000000002
1983-07-27,2.679668
1983-07-28,2.679668
1983-07-29,2.621555
1983-08-01,2.615098
1983-08-02,2.647383
1983-08-03,2.640926
1983-08-04,2.602184
1983-08-05,2.621555
1983-08-08,2.58927
1983-08-09,2.569898
1983-08-10,2.576355
1983-08-11,2.602184
1983-08-12,2.628012
1983-08-15,2.602184
1983-08-16,2.54407
1983-08-17,2.54407
1983-08-18,2.505328
1983-08-19,2.492414
1983-08-22,2.492414
1983-08-23,2.498871
1983-08-24,2.4795
1983-08-25,2.505328
1983-08-26,2.473043
1983-08-29,2.4795
1983-08-30,2.5828130000000002
1983-08-31,2.595726
1983-09-01,2.647383
1983-09-02,2.666754
1983-09-06,2.679668
1983-09-07,2.640926
1983-09-08,2.666754
1983-09-09,2.666754
1983-09-12,2.647383
1983-09-13,2.686125
1983-09-14,2.692582
1983-09-15,2.7248669999999997
1983-09-16,2.841094
1983-09-19,2.841094
1983-09-20,2.808809
1983-09-21,2.705496
1983-09-22,2.737781
1983-09-23,2.6732110000000002
1983-09-26,2.705496
1983-09-27,2.666754
1983-09-28,2.550527
1983-09-29,2.505328
1983-09-30,2.498871
1983-10-03,2.485957
1983-10-04,2.537613
1983-10-05,2.647383
1983-10-06,2.686125
1983-10-07,2.737781
1983-10-10,2.737781
1983-10-11,2.705496
1983-10-12,2.6344689999999997
1983-10-13,2.6344689999999997
1983-10-14,2.628012
1983-10-17,2.660297
1983-10-18,2.621555
1983-10-19,2.621555
1983-10-20,2.640926
1983-10-21,2.615098
1983-10-24,2.608641
1983-10-25,2.6344689999999997
1983-10-26,2.660297
1983-10-27,2.744238
1983-10-28,2.737781
1983-10-31,2.763609
1983-11-01,2.7248669999999997
1983-11-02,2.737781
1983-11-03,2.7248669999999997
1983-11-04,2.7313240000000003
1983-11-07,2.7248669999999997
1983-11-08,2.6732110000000002
1983-11-09,2.763609
1983-11-10,2.770066
1983-11-11,2.841094
1983-11-14,2.9185779999999997
1983-11-15,2.866922
1983-11-16,2.89275
1983-11-17,2.834637
1983-11-18,2.789438
1983-11-21,2.757152
1983-11-22,2.7313240000000003
1983-11-23,2.7313240000000003
1983-11-25,2.7313240000000003
1983-11-28,2.7248669999999997
1983-11-29,2.7248669999999997
1983-11-30,2.7248669999999997
1983-12-01,2.744238
1983-12-02,2.737781
1983-12-05,2.78298
1983-12-06,2.789438
1983-12-07,2.757152
1983-12-08,2.750695
1983-12-09,2.7248669999999997
1983-12-12,2.737781
1983-12-13,2.7313240000000003
1983-12-14,2.7313240000000003
1983-12-15,2.737781
1983-12-16,2.789438
1983-12-19,2.789438
1983-12-20,2.744238
1983-12-21,2.7248669999999997
1983-12-22,2.705496
1983-12-23,2.660297
1983-12-27,2.6732110000000002
1983-12-28,2.679668
1983-12-29,2.686125
1983-12-30,2.699039
1984-01-03,2.692582
1984-01-04,2.692582
1984-01-05,2.750695
1984-01-06,2.776523
1984-01-09,2.763609
1984-01-10,2.711953
1984-01-11,2.7248669999999997
1984-01-12,2.7313240000000003
1984-01-13,2.7248669999999997
1984-01-16,2.71841
1984-01-17,2.737781
1984-01-18,2.7313240000000003
1984-01-19,2.7313240000000003
1984-01-20,2.711953
1984-01-23,2.705496
1984-01-24,2.699039
1984-01-25,2.692582
1984-01-26,2.666754
1984-01-27,2.6732110000000002
1984-01-30,2.640926
1984-01-31,2.647383
1984-02-01,2.615098
1984-02-02,2.4795
1984-02-03,2.4472150000000004
1984-02-06,2.466586
1984-02-07,2.4472150000000004
1984-02-08,2.41493
1984-02-09,2.408473
1984-02-10,2.408473
1984-02-13,2.382644
1984-02-14,2.356816
1984-02-15,2.330988
1984-02-16,2.2987029999999997
1984-02-17,2.318074
1984-02-21,2.330988
1984-02-22,2.311617
1984-02-23,2.350359
1984-02-24,2.466586
1984-02-27,2.440758
1984-02-28,2.440758
1984-02-29,2.453672
1984-03-01,2.4601290000000002
1984-03-02,2.4601290000000002
1984-03-05,2.453672
1984-03-06,2.440758
1984-03-07,2.453672
1984-03-08,2.434301
1984-03-09,2.41493
1984-03-12,2.453672
1984-03-13,2.4601290000000002
1984-03-14,2.453672
1984-03-15,2.4601290000000002
1984-03-16,2.453672
1984-03-19,2.434301
1984-03-20,2.427844
1984-03-21,2.395559
1984-03-22,2.382644
1984-03-23,2.389102
1984-03-26,2.389102
1984-03-27,2.389102
1984-03-28,2.402016
1984-03-29,2.41493
1984-03-30,2.408473
1984-04-02,2.395559
1984-04-03,2.382644
1984-04-04,2.376188
1984-04-05,2.356816
1984-04-06,2.363273
1984-04-09,2.389102
1984-04-10,2.389102
1984-04-11,2.408473
1984-04-12,2.440758
1984-04-13,2.440758
1984-04-16,2.473043
1984-04-17,2.473043
1984-04-18,2.4795
1984-04-19,2.505328
1984-04-23,2.485957
1984-04-24,2.5117849999999997
1984-04-25,2.556984
1984-04-26,2.556984
1984-04-27,2.537613
1984-04-30,2.537613
1984-05-01,2.595726
1984-05-02,2.5828130000000002
1984-05-03,2.569898
1984-05-04,2.524699
1984-05-07,2.531156
1984-05-08,2.58927
1984-05-09,2.58927
1984-05-10,2.58927
1984-05-11,2.58927
1984-05-14,2.595726
1984-05-15,2.595726
1984-05-16,2.602184
1984-05-17,2.595726
1984-05-18,2.58927
1984-05-21,2.5828130000000002
1984-05-22,2.608641
1984-05-23,2.602184
1984-05-24,2.602184
1984-05-25,2.58927
1984-05-29,2.576355
1984-05-30,2.569898
1984-05-31,2.5828130000000002
1984-06-01,2.595726
1984-06-04,2.602184
1984-06-05,2.628012
1984-06-06,2.628012
1984-06-07,2.737781
1984-06-08,2.757152
1984-06-11,2.737781
1984-06-12,2.763609
1984-06-13,2.770066
1984-06-14,2.711953
1984-06-15,2.6732110000000002
1984-06-18,2.692582
1984-06-19,2.679668
1984-06-20,2.666754
1984-06-21,2.6732110000000002
1984-06-22,2.686125
1984-06-25,2.7248669999999997
1984-06-26,2.711953
1984-06-27,2.679668
1984-06-28,2.686125
1984-06-29,2.7248669999999997
1984-07-02,2.737781
1984-07-03,2.705496
1984-07-05,2.699039
1984-07-06,2.692582
1984-07-09,2.7313240000000003
1984-07-10,2.666754
1984-07-11,2.621555
1984-07-12,2.686125
1984-07-13,2.711953
1984-07-16,2.711953
1984-07-17,2.7313240000000003
1984-07-18,2.737781
