Date,MMM
1983-07-01,10.390625
1983-07-05,10.375
1983-07-06,10.640625
1983-07-07,10.453125
1983-07-08,10.53125
1983-07-11,10.609375
1983-07-12,10.546875
1983-07-13,10.5
1983-07-14,10.5625
1983-07-15,10.5
1983-07-18,10.375
1983-07-19,10.453125
1983-07-20,10.5625
1983-07-21,10.625
1983-07-22,10.625
1983-07-25,10.671875
1983-07-26,10.609375
1983-07-27,10.234375
1983-07-28,10.015625
1983-07-29,9.9375
1983-08-01,9.90625
1983-08-02,9.9375
1983-08-03,9.859375
1983-08-04,9.84375
1983-08-05,9.84375
1983-08-08,9.5625
1983-08-09,9.546875
1983-08-10,9.59375
1983-08-11,9.609375
1983-08-12,9.8125
1983-08-15,9.78125
1983-08-16,9.765625
1983-08-17,9.734375
1983-08-18,9.578125
1983-08-19,9.5
1983-08-22,9.75
1983-08-23,9.734375
1983-08-24,9.765625
1983-08-25,9.859375
1983-08-26,9.9375
1983-08-29,9.796875
1983-08-30,9.625
1983-08-31,9.796875
1983-09-01,9.78125
1983-09-02,9.9375
1983-09-06,10.21875
1983-09-07,10.15625
1983-09-08,10.234375
1983-09-09,10.171875
1983-09-12,10.046875
1983-09-13,9.8125
1983-09-14,9.875
1983-09-15,9.796875
1983-09-16,9.921875
1983-09-19,9.96875
1983-09-20,10.21875
1983-09-21,10.078125
1983-09-22,10.4375
1983-09-23,10.46875
1983-09-26,10.453125
1983-09-27,10.5
1983-09-28,10.40625
1983-09-29,10.421875
1983-09-30,10.390625
1983-10-03,10.34375
1983-10-04,10.421875
1983-10-05,10.6875
1983-10-06,11.140625
1983-10-07,11.125
1983-10-10,11.15625
1983-10-11,10.9375
1983-10-12,10.78125
1983-10-13,10.703125
1983-10-14,10.703125
1983-10-17,10.765625
1983-10-18,10.734375
1983-10-19,10.640625
1983-10-20,10.65625
1983-10-21,10.625
1983-10-24,10.640625
1983-10-25,10.734375
1983-10-26,10.65625
1983-10-27,10.703125
1983-10-28,10.71875
1983-10-31,10.625
1983-11-01,10.703125
1983-11-02,10.59375
1983-11-03,10.453125
1983-11-04,10.53125
1983-11-07,10.484375
1983-11-08,10.484375
1983-11-09,10.640625
1983-11-10,10.78125
1983-11-11,10.828125
1983-11-14,10.78125
1983-11-15,10.640625
1983-11-16,10.671875
1983-11-17,10.703125
1983-11-18,10.71875
1983-11-21,11.078125
1983-11-22,10.96875
1983-11-23,10.828125
1983-11-25,10.859375
1983-11-28,10.84375
1983-11-29,10.8125
1983-11-30,10.703125
1983-12-01,10.578125
1983-12-02,10.546875
1983-12-05,10.578125
1983-12-06,10.59375
1983-12-07,10.703125
1983-12-08,10.59375
1983-12-09,10.53125
1983-12-12,10.71875
1983-12-13,10.75
1983-12-14,10.625
1983-12-15,10.625
1983-12-16,10.59375
1983-12-19,10.546875
1983-12-20,10.5
1983-12-21,10.625
1983-12-22,10.390625
1983-12-23,10.34375
1983-12-27,10.5
1983-12-28,10.421875
1983-12-29,10.3125
1983-12-30,10.3125
1984-01-03,10.3125
1984-01-04,10.515625
1984-01-05,10.609375
1984-01-06,10.578125
1984-01-09,10.484375
1984-01-10,10.4375
1984-01-11,10.34375
1984-01-12,10.3125
1984-01-13,10.3125
1984-01-16,10.15625
1984-01-17,10.140625
1984-01-18,10.03125
1984-01-19,9.953125
1984-01-20,9.9375
1984-01-23,9.8125
1984-01-24,9.84375
1984-01-25,9.703125
1984-01-26,9.6875
1984-01-27,9.53125
1984-01-30,9.515625
1984-01-31,9.6875
1984-02-01,9.625
1984-02-02,9.78125
1984-02-03,9.78125
1984-02-06,9.640625
1984-02-07,9.890625
1984-02-08,9.65625
1984-02-09,9.625
1984-02-10,9.625
1984-02-13,9.53125
1984-02-14,9.546875
1984-02-15,9.59375
1984-02-16,9.578125
1984-02-17,9.390625
1984-02-21,9.25
1984-02-22,9.140625
1984-02-23,9.21875
1984-02-24,9.59375
1984-02-27,9.484375
1984-02-28,9.375
1984-02-29,9.421875
1984-03-01,9.5
1984-03-02,9.65625
1984-03-05,9.59375
1984-03-06,9.5625
1984-03-07,9.4375
1984-03-08,9.375
1984-03-09,9.34375
1984-03-12,9.390625
1984-03-13,9.53125
1984-03-14,9.46875
1984-03-15,9.375
1984-03-16,9.703125
1984-03-19,9.53125
1984-03-20,9.5
1984-03-21,9.421875
1984-03-22,9.28125
1984-03-23,9.234375
1984-03-26,9.140625
1984-03-27,9.265625
1984-03-28,9.3125
1984-03-29,9.21875
1984-03-30,9.09375
1984-04-02,8.84375
1984-04-03,8.890625
1984-04-04,8.890625
1984-04-05,8.734375
1984-04-06,8.734375
1984-04-09,9.015625
1984-04-10,9.015625
1984-04-11,8.890625
1984-04-12,9.0625
1984-04-13,8.953125
1984-04-16,9.109375
1984-04-17,9.09375
1984-04-18,9.0
1984-04-19,9.078125
1984-04-23,9.09375
1984-04-24,9.34375
1984-04-25,9.328125
1984-04-26,9.3125
1984-04-27,9.296875
1984-04-30,9.453125
1984-05-01,9.640625
1984-05-02,9.625
1984-05-03,9.609375
1984-05-04,9.4375
1984-05-07,9.515625
1984-05-08,9.75
1984-05-09,9.59375
1984-05-10,9.5625
1984-05-11,9.46875
1984-05-14,9.46875
1984-05-15,9.453125
1984-05-16,9.453125
1984-05-17,9.375
1984-05-18,9.3125
1984-05-21,9.125
1984-05-22,9.171875
1984-05-23,9.25
1984-05-24,9.25
1984-05-25,9.15625
1984-05-29,9.140625
1984-05-30,9.171875
1984-05-31,9.359375
1984-06-01,9.4375
1984-06-04,9.5
1984-06-05,9.46875
1984-06-06,9.5625
1984-06-07,9.5625
1984-06-08,9.5625
1984-06-11,9.4375
1984-06-12,9.4375
1984-06-13,9.375
1984-06-14,9.34375
1984-06-15,9.328125
1984-06-18,9.5625
1984-06-19,9.640625
1984-06-20,9.796875
1984-06-21,9.890625
1984-06-22,9.90625
1984-06-25,9.890625
1984-06-26,9.671875
1984-06-27,9.53125
1984-06-28,9.578125
1984-06-29,9.640625
1984-07-02,9.53125
1984-07-03,9.421875
1984-07-05,9.421875
1984-07-06,9.421875
1984-07-09,9.5625
1984-07-10,9.59375
1984-07-11,9.5625
1984-07-12,9.46875
1984-07-13,9.375
1984-07-16,9.578125
1984-07-17,9.546875
1984-07-18,9.421875
1984-07-19,9.40625
1984-07-20,9.390625
1984-07-23,9.3125
1984-07-24,9.28125
1984-07-25,9.453125
1984-07-26,9.671875
1984-07-27,9.546875
1984-07-30,9.4375
1984-07-31,9.4375
1984-08-01,9.59375
1984-08-02,9.859375
1984-08-03,10.171875
1984-08-06,10.21875
1984-08-07,10.4375
1984-08-08,10.203125
1984-08-09,10.46875
1984-08-10,10.421875
1984-08-13,10.375
1984-08-14,10.21875
1984-08-15,10.171875
1984-08-16,10.375
1984-08-17,10.390625
1984-08-20,10.328125
1984-08-21,10.46875
1984-08-22,10.28125
1984-08-23,10.359375
1984-08-24,10.4375
1984-08-27,10.359375
1984-08-28,10.390625
1984-08-29,10.296875
1984-08-30,10.265625
1984-08-31,10.3125
1984-09-04,10.203125
1984-09-05,10.1875
1984-09-06,10.21875
1984-09-07,9.90625
1984-09-10,9.84375
1984-09-11,9.8125
1984-09-12,9.796875
1984-09-13,9.984375
1984-09-14,10.078125
1984-09-17,9.96875
1984-09-18,9.8125
1984-09-19,9.84375
1984-09-20,9.84375
1984-09-21,9.640625
1984-09-24,9.71875
1984-09-25,9.65625
1984-09-26,9.578125
1984-09-27,9.59375
1984-09-28,9.453125
1984-10-01,9.46875
1984-10-02,9.40625
1984-10-03,9.453125
1984-10-04,9.5
1984-10-05,9.53125
1984-10-08,9.59375
1984-10-09,9.65625
1984-10-10,9.71875
1984-10-11,9.8125
1984-10-12,9.828125
1984-10-15,10.0
1984-10-16,9.9375
1984-10-17,9.921875
1984-10-18,10.3125
1984-10-19,10.546875
1984-10-22,10.296875
1984-10-23,10.28125
1984-10-24,10.203125
1984-10-25,10.28125
1984-10-26,10.21875
1984-10-29,10.203125
1984-10-30,10.265625
1984-10-31,10.171875
1984-11-01,10.28125
1984-11-02,10.40625
1984-11-05,10.46875
1984-11-06,10.5625
1984-11-07,10.34375
1984-11-08,10.3125
1984-11-09,10.21875
1984-11-12,10.296875
1984-11-13,10.203125
1984-11-14,10.25
1984-11-15,10.25
1984-11-16,9.9375
1984-11-19,9.984375
1984-11-20,10.078125
1984-11-21,10.109375
1984-11-23,10.28125
1984-11-26,10.34375
1984-11-27,10.3125
1984-11-28,10.15625
1984-11-29,9.890625
1984-11-30,9.78125
1984-12-03,9.796875
1984-12-04,9.84375
1984-12-05,9.796875
1984-12-06,9.703125
1984-12-07,9.671875
1984-12-10,9.765625
1984-12-11,9.796875
1984-12-12,9.796875
1984-12-13,9.75
1984-12-14,9.859375
1984-12-17,9.921875
1984-12-18,10.078125
1984-12-19,10.0
1984-12-20,9.90625
1984-12-21,9.859375
1984-12-24,9.96875
1984-12-26,9.953125
1984-12-27,9.90625
1984-12-28,9.875
1984-12-31,9.828125
1985-01-02,9.796875
1985-01-03,9.765625
1985-01-04,9.75
1985-01-07,9.84375
1985-01-08,9.75
1985-01-09,9.828125
1985-01-10,9.875
1985-01-11,10.0
1985-01-14,10.15625
1985-01-15,10.234375
1985-01-16,10.21875
1985-01-17,10.1875
1985-01-18,10.15625
1985-01-21,10.5
1985-01-22,10.4375
1985-01-23,10.546875
1985-01-24,10.421875
1985-01-25,10.421875
1985-01-28,10.40625
1985-01-29,10.40625
1985-01-30,10.53125
1985-01-31,10.546875
1985-02-01,10.46875
1985-02-04,10.75
1985-02-05,10.625
1985-02-06,10.46875
1985-02-07,10.625
1985-02-08,10.6875
1985-02-11,10.640625
1985-02-12,10.546875
1985-02-13,10.59375
1985-02-14,10.5
1985-02-15,10.296875
1985-02-19,10.328125
1985-02-20,10.359375
1985-02-21,10.296875
1985-02-22,10.3125
1985-02-25,10.46875
1985-02-26,10.484375
1985-02-27,10.296875
1985-02-28,10.25
1985-03-01,10.5
1985-03-04,10.4375
1985-03-05,10.546875
1985-03-06,10.375
1985-03-07,10.34375
1985-03-08,10.296875
1985-03-11,10.328125
1985-03-12,10.359375
1985-03-13,10.234375
1985-03-14,10.265625
1985-03-15,10.203125
1985-03-18,10.234375
1985-03-19,10.515625
1985-03-20,10.390625
1985-03-21,10.546875
1985-03-22,10.53125
1985-03-25,10.4375
1985-03-26,10.171875
1985-03-27,10.171875
1985-03-28,10.234375
1985-03-29,10.28125
1985-04-01,10.296875
1985-04-02,10.203125
1985-04-03,10.171875
1985-04-04,10.1875
1985-04-08,10.140625
1985-04-09,10.046875
1985-04-10,10.078125
1985-04-11,10.0
1985-04-12,9.859375
1985-04-15,9.78125
1985-04-16,9.75
1985-04-17,9.734375
1985-04-18,9.78125
1985-04-19,9.875
1985-04-22,9.921875
1985-04-23,10.0
1985-04-24,9.96875
1985-04-25,9.953125
1985-04-26,9.921875
1985-04-29,9.71875
1985-04-30,9.625
1985-05-01,9.375
1985-05-02,9.5
1985-05-03,9.515625
1985-05-06,9.515625
1985-05-07,9.4375
1985-05-08,9.5
1985-05-09,9.546875
1985-05-10,9.625
1985-05-13,9.625
1985-05-14,9.75
1985-05-15,9.71875
1985-05-16,9.6875
1985-05-17,9.6875
1985-05-20,9.75
1985-05-21,9.78125
1985-05-22,9.71875
1985-05-23,9.703125
1985-05-24,9.671875
1985-05-28,9.546875
1985-05-29,9.5625
1985-05-30,9.375
1985-05-31,9.375
1985-06-03,9.390625
1985-06-04,9.46875
1985-06-05,9.59375
1985-06-06,9.671875
1985-06-07,9.703125
1985-06-10,9.828125
1985-06-11,9.75
1985-06-12,9.59375
1985-06-13,9.421875
1985-06-14,9.453125
1985-06-17,9.40625
1985-06-18,9.453125
1985-06-19,9.421875
1985-06-20,9.484375
1985-06-21,9.484375
1985-06-24,9.5625
1985-06-25,9.65625
1985-06-26,9.6875
1985-06-27,9.75
1985-06-28,9.75
1985-07-01,9.765625
1985-07-02,9.84375
1985-07-03,9.890625
1985-07-05,9.90625
1985-07-08,9.8125
1985-07-09,9.78125
1985-07-10,9.84375
1985-07-11,10.0
1985-07-12,9.828125
1985-07-15,9.734375
1985-07-16,9.9375
1985-07-17,10.0625
1985-07-18,10.0
1985-07-19,10.078125
1985-07-22,10.09375
1985-07-23,10.078125
1985-07-24,10.03125
1985-07-25,10.015625
1985-07-26,10.015625
1985-07-29,9.9375
1985-07-30,9.984375
1985-07-31,10.0
1985-08-01,10.046875
1985-08-02,9.984375
1985-08-05,10.03125
1985-08-06,9.9375
1985-08-07,10.015625
1985-08-08,9.984375
1985-08-09,9.96875
1985-08-12,9.890625
1985-08-13,9.84375
1985-08-14,9.78125
1985-08-15,9.671875
1985-08-16,9.609375
1985-08-19,9.609375
1985-08-20,9.65625
1985-08-21,9.625
1985-08-22,9.578125
1985-08-23,9.53125
1985-08-26,9.53125
1985-08-27,9.53125
1985-08-28,9.515625
1985-08-29,9.546875
1985-08-30,9.5625
1985-09-03,9.59375
1985-09-04,9.59375
1985-09-05,9.578125
1985-09-06,9.609375
1985-09-09,9.578125
1985-09-10,9.515625
1985-09-11,9.5
1985-09-12,9.546875
1985-09-13,9.484375
1985-09-16,9.5
1985-09-17,9.390625
1985-09-18,9.34375
1985-09-19,9.40625
1985-09-20,9.34375
1985-09-23,9.5
1985-09-24,9.46875
1985-09-25,9.328125
1985-09-26,9.421875
1985-09-30,9.5
1985-10-01,9.609375
1985-10-02,9.546875
1985-10-03,9.5625
1985-10-04,9.53125
1985-10-07,9.546875
1985-10-08,9.53125
1985-10-09,9.5625
1985-10-10,9.546875
1985-10-11,9.5625
1985-10-14,9.734375
1985-10-15,9.609375
1985-10-16,9.8125
1985-10-17,9.84375
1985-10-18,9.84375
1985-10-21,9.78125
1985-10-22,9.734375
1985-10-23,9.6875
1985-10-24,9.703125
1985-10-25,9.671875
1985-10-28,9.6875
1985-10-29,9.671875
1985-10-30,9.6875
1985-10-31,9.71875
1985-11-01,9.875
1985-11-04,9.890625
1985-11-05,9.984375
1985-11-06,10.0625
1985-11-07,9.96875
1985-11-08,9.96875
1985-11-11,10.109375
1985-11-12,10.125
1985-11-13,10.15625
1985-11-14,10.203125
1985-11-15,10.09375
1985-11-18,10.0
1985-11-19,10.0
1985-11-20,10.015625
1985-11-21,10.28125
1985-11-22,10.375
1985-11-25,10.296875
1985-11-26,10.3125
1985-11-27,10.546875
1985-11-29,10.546875
1985-12-02,10.515625
1985-12-03,10.578125
1985-12-04,10.75
1985-12-05,10.703125
1985-12-06,10.640625
1985-12-09,10.890625
1985-12-10,11.125
1985-12-11,11.171875
1985-12-12,11.109375
1985-12-13,11.078125
1985-12-16,11.25
1985-12-17,11.328125
1985-12-18,11.125
1985-12-19,11.265625
1985-12-20,11.296875
1985-12-23,11.28125
1985-12-24,11.25
1985-12-26,11.265625
1985-12-27,11.34375
1985-12-30,11.28125
1985-12-31,11.21875
1986-01-02,11.078125
1986-01-03,11.0625
1986-01-06,11.046875
1986-01-07,11.3125
1986-01-08,11.078125
1986-01-09,11.0625
1986-01-10,11.046875
1986-01-13,10.96875
1986-01-14,10.984375
1986-01-15,11.15625
1986-01-16,11.4375
1986-01-17,11.296875
1986-01-20,11.28125
1986-01-21,11.15625
1986-01-22,11.15625
1986-01-23,10.984375
1986-01-24,10.828125
1986-01-27,10.8125
1986-01-28,10.9375
1986-01-29,11.125
1986-01-30,11.09375
1986-01-31,11.359375
1986-02-03,11.5
1986-02-04,11.5
1986-02-05,11.625
1986-02-06,11.71875
1986-02-07,11.84375
1986-02-10,11.875
1986-02-11,11.875
1986-02-12,11.984375
1986-02-13,12.125
1986-02-14,12.09375
1986-02-18,12.28125
1986-02-19,12.28125
1986-02-20,12.296875
1986-02-21,12.328125
1986-02-24,12.234375
1986-02-25,12.1875
1986-02-26,11.953125
1986-02-27,12.15625
1986-02-28,12.34375
1986-03-03,12.203125
1986-03-04,12.125
1986-03-05,12.078125
1986-03-06,12.03125
1986-03-07,12.09375
1986-03-10,12.21875
1986-03-11,12.6875
1986-03-12,12.625
1986-03-13,12.703125
1986-03-14,13.0
1986-03-17,12.78125
1986-03-18,12.90625
1986-03-19,13.0
1986-03-20,13.296875
1986-03-21,13.0625
1986-03-24,13.03125
1986-03-25,12.984375
1986-03-26,13.359375
1986-03-27,13.296875
1986-03-31,13.15625
1986-04-01,12.71875
1986-04-02,12.78125
1986-04-03,12.5
1986-04-04,12.5
1986-04-07,12.28125
1986-04-08,12.375
1986-04-09,12.25
1986-04-10,12.21875
1986-04-11,12.234375
1986-04-14,12.421875
1986-04-15,12.421875
1986-04-16,12.71875
1986-04-17,12.84375
1986-04-18,12.90625
1986-04-21,13.15625
1986-04-22,12.875
1986-04-23,12.875
1986-04-24,12.765625
1986-04-25,13.03125
1986-04-28,13.28125
1986-04-29,13.21875
1986-04-30,13.09375
1986-05-01,13.0
1986-05-02,12.75
1986-05-05,12.859375
1986-05-06,12.796875
1986-05-07,12.65625
1986-05-08,12.59375
1986-05-09,12.671875
1986-05-12,12.5
1986-05-13,12.421875
1986-05-14,12.78125
1986-05-15,12.578125
1986-05-16,12.453125
1986-05-19,12.3125
1986-05-20,12.5
1986-05-21,12.3125
1986-05-22,12.71875
1986-05-23,12.890625
1986-05-27,13.109375
1986-05-28,13.1875
1986-05-29,13.1875
1986-05-30,13.328125
1986-06-02,13.125
1986-06-03,13.25
1986-06-04,13.171875
1986-06-05,13.421875
1986-06-06,13.53125
1986-06-09,13.3125
1986-06-10,13.375
1986-06-11,13.34375
1986-06-12,13.359375
1986-06-13,13.453125
1986-06-16,13.59375
1986-06-17,13.5625
1986-06-18,13.921875
1986-06-19,13.671875
1986-06-20,13.765625
1986-06-23,13.640625
1986-06-24,13.828125
1986-06-25,13.890625
1986-06-26,13.953125
1986-06-27,14.140625
1986-06-30,14.21875
1986-07-01,14.34375
1986-07-02,14.25
1986-07-03,14.109375
1986-07-07,13.546875
1986-07-08,13.453125
1986-07-09,13.640625
1986-07-10,13.46875
1986-07-11,13.421875
1986-07-14,13.3125
1986-07-15,13.21875
1986-07-16,13.265625
1986-07-17,13.3125
1986-07-18,13.375
1986-07-21,13.640625
1986-07-22,13.828125
1986-07-23,13.78125
1986-07-24,13.84375
1986-07-25,13.984375
1986-07-28,13.734375
1986-07-29,13.8125
1986-07-30,13.90625
1986-07-31,13.875
1986-08-01,13.734375
1986-08-04,13.875
1986-08-05,13.65625
1986-08-06,13.71875
1986-08-07,13.625
1986-08-08,13.5625
1986-08-11,13.6875
1986-08-12,13.890625
1986-08-13,14.0
1986-08-14,13.953125
1986-08-15,13.890625
1986-08-18,13.8125
1986-08-19,13.703125
1986-08-20,13.9375
1986-08-21,14.0625
1986-08-22,14.140625
1986-08-25,13.90625
1986-08-26,14.078125
1986-08-27,14.109375
1986-08-28,14.078125
1986-08-29,14.046875
1986-09-02,13.765625
1986-09-03,13.90625
1986-09-04,14.0625
1986-09-05,14.015625
1986-09-08,14.25
1986-09-09,14.34375
1986-09-10,14.296875
1986-09-11,13.59375
1986-09-12,13.171875
1986-09-15,13.078125
1986-09-16,13.046875
1986-09-17,12.96875
1986-09-18,12.96875
1986-09-19,12.640625
1986-09-22,12.875
1986-09-23,12.859375
1986-09-24,12.921875
1986-09-25,12.828125
1986-09-26,12.78125
1986-09-29,12.46875
1986-09-30,12.578125
1986-10-01,12.6875
1986-10-02,12.6875
1986-10-03,12.5625
1986-10-06,12.59375
1986-10-07,12.5
1986-10-08,12.59375
1986-10-09,12.703125
1986-10-10,12.78125
1986-10-13,12.90625
1986-10-14,12.90625
1986-10-15,13.40625
1986-10-16,13.421875
1986-10-17,13.4375
1986-10-20,13.125
1986-10-21,13.109375
1986-10-22,13.140625
1986-10-23,13.5625
1986-10-24,13.5
1986-10-27,13.65625
1986-10-28,13.75
1986-10-29,13.65625
1986-10-30,13.78125
1986-10-31,13.65625
1986-11-03,13.625
1986-11-04,13.640625
1986-11-05,13.65625
1986-11-06,13.65625
1986-11-07,13.671875
1986-11-10,13.90625
1986-11-11,13.9375
1986-11-12,13.96875
1986-11-13,13.75
1986-11-14,13.796875
1986-11-17,13.59375
1986-11-18,13.28125
1986-11-19,13.3125
1986-11-20,13.5
1986-11-21,13.78125
1986-11-24,14.0625
1986-11-25,14.125
1986-11-26,14.125
1986-11-28,14.0
1986-12-01,14.09375
1986-12-02,14.4375
1986-12-03,14.265625
1986-12-04,14.3125
1986-12-05,14.265625
1986-12-08,14.484375
1986-12-09,14.40625
1986-12-10,14.5
1986-12-11,14.328125
1986-12-12,14.328125
1986-12-15,14.40625
1986-12-16,14.53125
1986-12-17,14.484375
1986-12-18,14.53125
1986-12-19,14.53125
1986-12-22,14.6875
1986-12-23,14.71875
1986-12-24,14.703125
1986-12-26,14.71875
1986-12-29,14.640625
1986-12-30,14.609375
1986-12-31,14.578125
1987-01-02,14.734375
1987-01-05,14.890625
1987-01-06,14.953125
1987-01-07,15.046875
1987-01-08,15.015625
1987-01-09,14.9375
1987-01-12,14.859375
1987-01-13,14.71875
1987-01-14,15.015625
1987-01-15,15.5625
1987-01-16,15.6875
1987-01-19,16.0625
1987-01-20,16.296875
1987-01-21,16.171875
1987-01-22,16.75
1987-01-23,15.84375
1987-01-26,16.09375
1987-01-27,16.40625
1987-01-28,16.46875
1987-01-29,16.28125
1987-01-30,16.171875
1987-02-02,16.28125
1987-02-03,16.15625
1987-02-04,16.140625
1987-02-05,16.125
1987-02-06,16.125
1987-02-09,16.296875
1987-02-10,16.203125
1987-02-11,16.375
1987-02-12,16.40625
1987-02-13,16.265625
1987-02-17,16.5
1987-02-18,16.59375
1987-02-19,16.609375
1987-02-20,16.3125
1987-02-23,15.84375
1987-02-24,15.875
1987-02-25,15.9375
1987-02-26,15.828125
1987-02-27,15.9375
1987-03-02,15.890625
1987-03-03,15.84375
1987-03-04,15.859375
1987-03-05,15.9375
1987-03-06,15.859375
1987-03-09,15.65625
1987-03-10,15.671875
1987-03-11,15.59375
1987-03-12,15.546875
1987-03-13,15.53125
1987-03-16,15.4375
1987-03-17,15.765625
1987-03-18,15.71875
1987-03-19,16.03125
1987-03-20,16.46875
1987-03-23,16.65625
1987-03-24,16.609375
1987-03-25,16.46875
1987-03-26,16.59375
1987-03-27,16.578125
1987-03-30,16.109375
1987-03-31,16.171875
1987-04-01,16.171875
1987-04-02,16.0625
1987-04-03,16.4375
1987-04-06,16.734375
1987-04-07,16.71875
1987-04-08,16.984375
1987-04-09,16.84375
1987-04-10,16.53125
1987-04-13,16.0625
1987-04-14,15.75
1987-04-15,15.8125
1987-04-16,15.5625
1987-04-20,15.5
1987-04-21,16.109375
1987-04-22,15.796875
1987-04-23,15.90625
1987-04-24,15.78125
1987-04-27,15.90625
1987-04-28,15.5
1987-04-29,15.65625
1987-04-30,15.96875
1987-05-01,15.71875
1987-05-04,15.984375
1987-05-05,16.53125
1987-05-06,16.34375
1987-05-07,16.09375
1987-05-08,15.953125
1987-05-11,15.75
1987-05-12,16.125
1987-05-13,16.21875
1987-05-14,16.0
1987-05-15,15.65625
1987-05-18,15.625
1987-05-19,15.5625
1987-05-20,15.875
1987-05-21,15.78125
1987-05-22,15.859375
1987-05-26,16.15625
1987-05-27,16.1875
1987-05-28,16.234375
1987-05-29,15.984375
1987-06-01,15.921875
1987-06-02,16.03125
1987-06-03,16.1875
1987-06-04,16.28125
1987-06-05,16.390625
1987-06-08,16.5
1987-06-09,16.453125
1987-06-10,16.625
1987-06-11,16.734375
1987-06-12,16.90625
1987-06-15,16.890625
1987-06-16,17.34375
1987-06-17,17.34375
1987-06-18,17.34375
1987-06-19,17.25
1987-06-22,17.875
1987-06-23,17.65625
1987-06-24,17.90625
1987-06-25,18.21875
1987-06-26,18.03125
1987-06-29,18.03125
1987-06-30,17.71875
1987-07-01,17.46875
1987-07-02,17.5625
1987-07-06,17.125
1987-07-07,17.40625
1987-07-08,17.46875
1987-07-09,17.34375
1987-07-10,17.28125
1987-07-13,17.6875
1987-07-14,17.875
1987-07-15,17.71875
1987-07-16,17.71875
1987-07-17,17.625
1987-07-20,17.625
1987-07-21,17.375
1987-07-22,17.4375
1987-07-23,17.46875
1987-07-24,17.84375
1987-07-27,18.03125
1987-07-28,17.71875
1987-07-29,18.0625
1987-07-30,18.5
1987-07-31,18.4375
1987-08-03,18.1875
1987-08-04,18.0
1987-08-05,18.46875
1987-08-06,18.78125
1987-08-07,18.8125
1987-08-10,19.0
1987-08-11,19.75
1987-08-12,19.875
1987-08-13,20.5625
1987-08-14,20.5
1987-08-17,20.4375
1987-08-18,19.875
1987-08-19,19.84375
1987-08-20,20.28125
1987-08-21,20.09375
1987-08-24,19.8125
1987-08-25,20.53125
1987-08-26,20.625
1987-08-27,20.4375
1987-08-28,19.6875
1987-08-31,19.96875
1987-09-01,19.625
1987-09-02,19.53125
1987-09-03,19.21875
1987-09-04,18.75
1987-09-08,19.0
1987-09-09,18.84375
1987-09-10,19.09375
1987-09-11,19.5625
1987-09-14,19.375
1987-09-15,19.15625
1987-09-16,18.9375
1987-09-17,18.9375
1987-09-18,19.15625
1987-09-21,19.125
1987-09-22,19.75
1987-09-23,20.03125
1987-09-24,20.03125
1987-09-25,20.0
1987-09-28,20.71875
1987-09-29,20.25
1987-09-30,20.4375
1987-10-01,20.75
1987-10-02,20.71875
1987-10-05,20.59375
1987-10-06,19.65625
1987-10-07,19.84375
1987-10-08,19.84375
1987-10-09,19.5625
1987-10-12,18.875
1987-10-13,19.125
1987-10-14,18.125
1987-10-15,18.21875
1987-10-16,17.5625
1987-10-19,14.0
1987-10-20,14.5
1987-10-21,15.375
1987-10-22,15.125
1987-10-23,14.9375
1987-10-26,13.5
1987-10-27,13.875
1987-10-28,14.0
1987-10-29,14.28125
1987-10-30,14.75
1987-11-02,15.0
1987-11-03,15.34375
1987-11-04,15.03125
1987-11-05,15.375
1987-11-06,15.0
1987-11-09,14.4375
1987-11-10,14.0625
1987-11-11,14.09375
1987-11-12,15.125
1987-11-13,15.28125
1987-11-16,15.75
1987-11-17,15.46875
1987-11-18,15.96875
1987-11-19,15.375
1987-11-20,16.0
1987-11-23,15.875
1987-11-24,16.0625
1987-11-25,15.6875
1987-11-27,15.25
1987-11-30,14.5625
1987-12-01,14.625
1987-12-02,14.6875
1987-12-03,14.09375
1987-12-04,14.125
1987-12-07,14.625
1987-12-08,14.75
1987-12-09,15.09375
1987-12-10,14.8125
1987-12-11,15.21875
1987-12-14,15.75
1987-12-15,15.84375
1987-12-16,16.09375
1987-12-17,15.4375
1987-12-18,16.09375
1987-12-21,16.21875
1987-12-22,16.0625
1987-12-23,16.53125
1987-12-24,16.28125
1987-12-28,15.71875
1987-12-29,15.71875
1987-12-30,15.9375
1987-12-31,16.09375
1988-01-04,16.53125
1988-01-05,16.40625
1988-01-06,16.5
1988-01-07,16.46875
1988-01-08,14.84375
1988-01-11,15.71875
1988-01-12,15.375
1988-01-13,15.1875
1988-01-14,15.15625
1988-01-15,15.65625
1988-01-18,15.4375
1988-01-19,15.0
1988-01-20,14.25
1988-01-21,14.125
1988-01-22,14.25
1988-01-25,14.5
1988-01-26,14.15625
1988-01-27,14.5
1988-01-28,14.6875
1988-01-29,15.125
1988-02-01,14.9375
1988-02-02,14.75
1988-02-03,14.3125
1988-02-04,14.09375
1988-02-05,14.0
1988-02-08,13.875
1988-02-09,14.21875
1988-02-10,14.375
1988-02-11,14.53125
1988-02-12,14.65625
1988-02-16,14.96875
1988-02-17,14.90625
1988-02-18,14.65625
1988-02-19,14.5625
1988-02-22,14.71875
1988-02-23,14.84375
1988-02-24,14.75
1988-02-25,14.3125
1988-02-26,14.4375
1988-02-29,14.75
1988-03-01,14.9375
1988-03-02,14.8125
1988-03-03,14.6875
1988-03-04,14.46875
1988-03-07,14.6875
1988-03-08,14.59375
