Date,BBD
2003-01-16,1.169408
2003-01-17,1.141581
2003-01-21,1.08245
2003-01-22,0.985057
2003-01-23,0.996883
2003-01-24,0.9655790000000001
2003-01-27,0.9461
2003-01-28,0.942622
2003-01-29,0.9655790000000001
2003-01-30,0.963492
2003-01-31,0.983666
2003-02-03,1.0017530000000001
2003-02-04,0.988535
2003-02-05,0.9739270000000001
2003-02-06,0.977405
2003-02-07,0.951665
2003-02-10,0.9530569999999999
2003-02-11,0.953752
2003-02-12,0.9572309999999999
2003-02-13,0.9572309999999999
2003-02-14,0.947491
2003-02-18,1.0017530000000001
2003-02-19,0.956535
2003-02-20,0.949578
2003-02-21,0.952361
2003-02-24,0.964883
2003-02-25,0.948883
2003-02-26,0.950274
2003-02-27,0.9655790000000001
2003-02-28,0.9947959999999999
2003-03-03,1.026101
2003-03-04,1.017058
2003-03-05,1.0017530000000001
2003-03-06,1.078276
2003-03-07,1.065058
2003-03-10,1.033058
2003-03-11,1.033754
2003-03-12,1.070624
2003-03-13,1.121407
2003-03-14,1.125581
2003-03-17,1.120016
2003-03-18,1.137407
2003-03-19,1.1269719999999999
2003-03-20,1.137407
2003-03-21,1.2000170000000001
2003-03-24,1.179842
2003-03-25,1.203495
2003-03-26,1.2313209999999999
2003-03-27,1.211147
2003-03-28,1.220191
2003-03-31,1.1965379999999999
2003-04-01,1.211147
2003-04-02,1.252191
2003-04-03,1.2417559999999999
2003-04-04,1.301583
2003-04-07,1.366976
2003-04-08,1.318975
2003-04-09,1.3008879999999998
2003-04-10,1.228539
2003-04-11,1.238278
2003-04-14,1.252191
2003-04-15,1.343323
2003-04-16,1.321758
2003-04-17,1.373237
2003-04-21,1.3586280000000002
2003-04-22,1.387845
2003-04-23,1.421237
2003-04-24,1.380889
2003-04-25,1.373932
2003-04-28,1.444194
2003-04-29,1.465064
2003-04-30,1.433063
2003-05-01,1.453933
2003-05-02,1.429585
2003-05-05,1.420542
2003-05-06,1.372541
2003-05-07,1.433063
2003-05-08,1.417759
2003-05-09,1.43515
2003-05-12,1.460194
2003-05-13,1.434455
2003-05-14,1.453933
2003-05-15,1.366976
2003-05-16,1.365584
2003-05-19,1.321758
2003-05-20,1.296714
2003-05-21,1.3495840000000001
2003-05-22,1.339149
2003-05-23,1.356541
2003-05-27,1.356541
2003-05-28,1.371845
2003-05-29,1.3920190000000001
2003-05-30,1.3920190000000001
2003-06-02,1.391324
2003-06-03,1.4108020000000001
2003-06-04,1.430281
2003-06-05,1.430281
2003-06-06,1.434455
2003-06-09,1.434455
2003-06-10,1.426107
2003-06-11,1.420542
2003-06-12,1.41915
2003-06-13,1.408715
2003-06-16,1.39828
2003-06-17,1.381584
2003-06-18,1.355845
2003-06-19,1.348193
2003-06-20,1.34541
2003-06-23,1.352367
2003-06-24,1.346106
2003-06-25,1.342627
2003-06-26,1.2848870000000001
2003-06-27,1.289757
2003-06-30,1.299496
2003-07-01,1.339149
2003-07-02,1.378106
2003-07-03,1.3586280000000002
2003-07-07,1.3141049999999999
2003-07-08,1.348193
2003-07-09,1.342627
2003-07-10,1.328018
2003-07-11,1.321758
2003-07-14,1.363497
2003-07-15,1.370454
2003-07-16,1.360019
2003-07-17,1.360019
2003-07-18,1.380889
2003-07-21,1.347497
2003-07-22,1.366976
2003-07-23,1.394802
2003-07-24,1.423324
2003-07-25,1.426107
2003-07-28,1.443498
2003-07-29,1.421237
2003-07-30,1.376715
2003-07-31,1.401759
2003-08-01,1.353758
2003-08-04,1.273061
2003-08-05,1.28767
2003-08-06,1.270974
2003-08-07,1.348193
2003-08-08,1.396193
2003-08-11,1.364193
2003-08-12,1.348193
2003-08-13,1.3516709999999998
2003-08-14,1.372541
2003-08-15,1.390628
2003-08-18,1.386454
2003-08-19,1.391324
2003-08-20,1.408715
2003-08-21,1.455325
2003-08-22,1.47689
2003-08-25,1.446281
2003-08-26,1.490803
2003-08-27,1.544369
2003-08-28,1.5269780000000002
2003-08-29,1.493586
2003-09-02,1.521412
2003-09-03,1.52976
2003-09-04,1.554804
2003-09-05,1.557587
2003-09-08,1.531847
2003-09-09,1.4921950000000002
2003-09-10,1.5200209999999998
2003-09-11,1.523499
2003-09-12,1.515847
2003-09-15,1.525586
2003-09-16,1.479673
2003-09-17,1.483151
2003-09-18,1.501934
2003-09-19,1.4643680000000001
2003-09-22,1.453238
2003-09-23,1.443498
2003-09-24,1.420542
2003-09-25,1.39828
2003-09-26,1.381584
2003-09-29,1.39828
2003-09-30,1.40315
2003-10-01,1.453933
2003-10-02,1.4643680000000001
2003-10-03,1.478281
2003-10-06,1.474803
2003-10-07,1.487325
2003-10-08,1.509586
2003-10-09,1.503325
2003-10-10,1.4894120000000002
2003-10-13,1.50263
2003-10-14,1.500543
2003-10-15,1.4761950000000001
2003-10-16,1.4824549999999999
2003-10-17,1.47689
2003-10-20,1.507499
2003-10-21,1.525586
2003-10-22,1.474803
2003-10-23,1.433063
2003-10-24,1.475499
2003-10-27,1.467847
2003-10-28,1.478281
2003-10-29,1.458803
2003-10-30,1.4476719999999998
2003-10-31,1.460194
2003-11-03,1.479673
2003-11-04,1.446977
2003-11-05,1.449064
2003-11-06,1.433063
2003-11-07,1.4706290000000002
2003-11-10,1.4476719999999998
2003-11-11,1.436542
2003-11-12,1.4803680000000001
2003-11-13,1.4546290000000002
2003-11-14,1.469934
2003-11-17,1.426803
2003-11-18,1.430976
2003-11-19,1.44002
2003-11-20,1.499847
2003-11-21,1.5791520000000001
2003-11-24,1.6139350000000001
2003-11-25,1.594457
2003-11-26,1.617414
2003-11-28,1.6668060000000002
2003-12-01,1.701589
2003-12-02,1.7036759999999997
2003-12-03,1.6487189999999998
2003-12-04,1.6278489999999999
2003-12-05,1.6744580000000002
2003-12-08,1.6744580000000002
2003-12-09,1.68698
2003-12-10,1.639675
2003-12-11,1.680023
2003-12-12,1.6521970000000001
2003-12-15,1.6487189999999998
2003-12-16,1.631327
2003-12-17,1.669588
2003-12-18,1.7057630000000001
2003-12-19,1.725241
2003-12-22,1.7600240000000003
2003-12-23,1.806634
2003-12-24,1.788547
2003-12-26,1.8115029999999999
2003-12-29,1.861591
2003-12-30,1.829591
2003-12-31,1.837243
2004-01-02,1.829591
2004-01-05,1.924896
2004-01-06,1.907505
2004-01-07,1.87133
2004-01-08,1.867852
2004-01-09,1.888722
2004-01-12,1.930462
2004-01-13,1.9061139999999999
2004-01-14,1.883852
2004-01-15,1.8643740000000002
2004-01-16,1.8546349999999998
2004-01-20,1.8643740000000002
2004-01-21,1.8149819999999999
2004-01-22,1.829591
2004-01-23,1.83933
2004-01-26,1.916548
2004-01-27,1.921418
2004-01-28,1.801764
2004-01-29,1.77672
2004-01-30,1.756546
2004-02-02,1.80246
2004-02-03,1.756546
2004-02-04,1.683502
2004-02-05,1.61324
2004-02-06,1.680023
2004-02-09,1.6883709999999998
2004-02-10,1.699502
2004-02-11,1.773938
2004-02-12,1.7948080000000002
2004-02-13,1.7774159999999999
2004-02-17,1.7871549999999998
2004-02-18,1.756546
2004-02-19,1.6626319999999999
2004-02-20,1.6974150000000001
2004-02-23,1.669588
2004-02-24,1.6758490000000001
2004-02-25,1.7419369999999998
2004-02-26,1.700893
2004-02-27,1.762111
2004-03-01,1.798982
2004-03-02,1.7878509999999999
2004-03-03,1.847678
2004-03-04,1.7892419999999998
2004-03-05,1.840026
2004-03-08,1.822634
2004-03-09,1.801764
2004-03-10,1.6904580000000002
2004-03-11,1.6466319999999999
2004-03-12,1.72872
2004-03-15,1.6939369999999998
2004-03-16,1.71898
2004-03-17,1.72872
2004-03-18,1.745416
2004-03-19,1.725241
2004-03-22,1.6661099999999998
2004-03-23,1.655675
2004-03-24,1.602109
2004-03-25,1.599327
2004-03-26,1.620892
2004-03-29,1.6824580000000002
2004-03-30,1.699154
2004-03-31,1.6748060000000002
2004-04-01,1.717589
2004-04-02,1.740894
2004-04-05,1.73985
2004-04-06,1.727328
2004-04-07,1.7043720000000002
2004-04-08,1.6956759999999997
2004-04-12,1.6960240000000002
2004-04-13,1.684893
2004-04-14,1.6817630000000001
2004-04-15,1.645588
2004-04-16,1.6348049999999998
2004-04-19,1.617414
2004-04-20,1.6000219999999998
2004-04-21,1.568717
2004-04-22,1.594109
2004-04-23,1.611848
2004-04-26,1.60524
2004-04-27,1.602805
2004-04-28,1.5200209999999998
2004-04-29,1.426107
2004-04-30,1.4139329999999999
2004-05-03,1.405933
2004-05-04,1.4574120000000002
2004-05-05,1.4654120000000002
2004-05-06,1.390628
2004-05-07,1.337062
2004-05-10,1.222278
2004-05-11,1.30367
2004-05-12,1.302627
2004-05-13,1.3478450000000002
2004-05-14,1.3356709999999998
2004-05-17,1.281757
2004-05-18,1.3238450000000002
2004-05-19,1.368715
2004-05-20,1.318279
2004-05-21,1.363497
2004-05-24,1.398628
2004-05-25,1.436194
2004-05-26,1.4236719999999998
2004-05-27,1.505412
2004-05-28,1.493934
2004-06-01,1.48176
2004-06-02,1.493934
2004-06-03,1.453933
2004-06-04,1.487325
2004-06-07,1.53776
2004-06-08,1.530456
2004-06-09,1.4974120000000002
2004-06-10,1.498108
2004-06-14,1.426107
2004-06-15,1.486977
2004-06-16,1.50263
2004-06-17,1.493586
2004-06-18,1.479673
2004-06-21,1.50089
2004-06-22,1.4800209999999998
2004-06-23,1.515847
2004-06-24,1.530456
2004-06-25,1.550282
2004-06-28,1.559326
2004-06-29,1.590631
2004-06-30,1.598283
2004-07-01,1.6448919999999998
2004-07-02,1.679676
2004-07-06,1.64211
2004-07-07,1.632371
2004-07-08,1.608718
2004-07-09,1.638284
2004-07-12,1.6810669999999999
2004-07-13,1.667501
2004-07-14,1.65324
2004-07-15,1.661588
2004-07-16,1.730459
2004-07-19,1.7217630000000002
2004-07-20,1.7214150000000001
2004-07-21,1.638284
2004-07-22,1.6108049999999998
2004-07-23,1.619501
2004-07-26,1.5791520000000001
2004-07-27,1.6445450000000001
2004-07-28,1.641762
2004-07-29,1.633066
2004-07-30,1.603153
2004-08-02,1.6069790000000002
2004-08-03,1.582631
2004-08-04,1.567674
2004-08-05,1.497064
2004-08-06,1.539152
2004-08-09,1.494977
2004-08-10,1.561065
2004-08-11,1.5395
2004-08-12,1.570804
2004-08-13,1.582631
2004-08-16,1.593761
2004-08-17,1.6435009999999999
2004-08-18,1.70785
2004-08-19,1.738111
2004-08-20,1.77672
2004-08-23,1.7182849999999998
2004-08-24,1.72872
2004-08-25,1.752372
2004-08-26,1.713067
2004-08-27,1.7200240000000002
2004-08-30,1.72872
2004-08-31,1.6981110000000001
2004-09-01,1.671328
2004-09-02,1.68698
2004-09-03,1.669588
2004-09-07,1.7182849999999998
2004-09-08,1.6821099999999998
2004-09-09,1.719328
2004-09-10,1.688023
2004-09-13,1.676893
2004-09-14,1.7196759999999998
2004-09-15,1.732546
2004-09-16,1.7774159999999999
2004-09-17,1.808025
2004-09-20,1.8069819999999999
2004-09-21,1.819504
2004-09-22,1.7878509999999999
2004-09-23,1.780547
2004-09-24,1.780894
2004-09-27,1.761068
2004-09-28,1.799677
2004-09-29,1.8250689999999998
2004-09-30,1.8330689999999998
2004-10-01,1.901244
2004-10-04,1.968723
2004-10-05,1.966984
2004-10-06,1.968723
2004-10-07,1.9614189999999998
2004-10-08,2.042811
2004-10-11,2.046289
2004-10-12,2.0257669999999997
2004-10-13,2.029941
2004-10-14,1.974636
2004-10-15,2.02368
2004-10-18,2.0177669999999996
2004-10-19,1.9930709999999998
2004-10-20,2.013941
2004-10-21,2.12803
2004-10-22,2.124551
2004-10-25,2.104377
2004-10-26,2.09916
2004-10-27,2.095334
2004-10-28,2.145769
2004-10-29,2.1172470000000003
2004-11-01,2.086986
2004-11-02,2.069594
2004-11-03,2.116551
2004-11-04,2.153074
2004-11-05,2.163508
2004-11-08,2.091855
2004-11-09,2.088377
2004-11-10,2.121769
2004-11-11,2.105768
2004-11-12,2.131508
2004-11-15,2.116203
2004-11-16,2.10716
2004-11-17,2.162465
2004-11-18,2.126986
2004-11-19,2.1148119999999997
2004-11-22,2.098116
2004-11-23,2.128725
2004-11-24,2.147856
2004-11-26,2.236553
2004-11-29,2.2219439999999997
2004-11-30,2.265075
2004-12-01,2.350641
2004-12-02,2.361424
2004-12-03,2.434817
2004-12-06,2.4699470000000003
2004-12-07,2.395164
2004-12-08,2.41499
2004-12-09,2.3906419999999997
2004-12-10,2.462295
2004-12-13,2.5645569999999998
2004-12-14,2.5506439999999997
2004-12-15,2.577427
2004-12-16,2.5370790000000003
2004-12-17,2.486295
2004-12-20,2.470991
2004-12-21,2.511339
2004-12-22,2.540905
2004-12-23,2.5941229999999997
2004-12-27,2.569079
2004-12-28,2.6285580000000004
2004-12-29,2.6275150000000003
2004-12-30,2.6097759999999997
2004-12-31,2.614993
2005-01-03,2.5899490000000003
2005-01-04,2.451164
2005-01-05,2.431338
2005-01-06,2.348902
2005-01-07,2.387511
2005-01-10,2.401077
2005-01-11,2.297771
2005-01-12,2.3509889999999998
2005-01-13,2.321771
2005-01-14,2.347859
2005-01-18,2.410468
2005-01-19,2.46786
2005-01-20,2.342641
2005-01-21,2.369772
2005-01-24,2.343685
2005-01-25,2.345772
2005-01-26,2.40212
2005-01-27,2.418816
2005-01-28,2.444904
2005-01-31,2.566992
2005-02-01,2.576384
2005-02-02,2.643167
2005-02-03,2.786126
2005-02-04,2.955172
2005-02-07,3.006303
2005-02-08,2.985433
2005-02-09,2.992737
2005-02-10,2.9113450000000003
2005-02-11,3.046999
2005-02-14,3.168044
2005-02-15,3.199349
2005-02-16,3.183697
2005-02-17,3.172218
2005-02-18,3.130478
2005-02-22,3.0835209999999997
2005-02-23,3.1409130000000003
2005-02-24,3.27135
2005-02-25,3.2963940000000003
2005-02-28,3.311002
2005-03-01,3.3798730000000003
2005-03-02,3.341264
2005-03-03,3.346481
2005-03-04,3.417439
2005-03-07,3.440396
2005-03-08,3.371525
2005-03-09,3.245263
2005-03-10,3.225436
2005-03-11,3.222306
2005-03-14,3.130478
2005-03-15,3.106478
2005-03-16,3.119
2005-03-17,3.232741
2005-03-18,3.173262
2005-03-21,3.084565
2005-03-22,3.073086
2005-03-23,2.989607
2005-03-24,3.062651
2005-03-28,3.004216
2005-03-29,2.979172
2005-03-30,3.026129
2005-03-31,3.026129
2005-04-01,3.029259
2005-04-04,3.016738
2005-04-05,3.088739
2005-04-06,3.151348
2005-04-07,3.198305
2005-04-08,3.157609
2005-04-11,3.179523
2005-04-12,3.189957
2005-04-13,3.2233490000000002
2005-04-14,3.130478
2005-04-15,3.07413
2005-04-18,3.051173
2005-04-19,3.156566
2005-04-20,3.063695
2005-04-21,3.095
2005-04-22,3.0699560000000004
2005-04-25,3.137783
2005-04-26,3.210827
2005-04-27,3.289089
2005-04-28,3.146131
2005-04-29,3.224393
2005-05-02,3.370482
2005-05-03,3.3496120000000005
2005-05-04,3.5071790000000003
2005-05-05,3.5113529999999997
2005-05-06,3.4831790000000002
2005-05-09,3.653268
2005-05-10,3.522832
2005-05-11,3.481092
2005-05-12,3.315176
2005-05-13,3.3089160000000004
2005-05-16,3.375699
2005-05-17,3.348568
2005-05-18,3.448744
2005-05-19,3.437265
2005-05-20,3.365264
2005-05-23,3.3496120000000005
2005-05-24,3.339177
2005-05-25,3.3683949999999996
2005-05-26,3.375699
2005-05-27,3.3965690000000004
2005-05-31,3.336046
2005-06-01,3.3287419999999996
2005-06-02,3.438309
2005-06-03,3.532223
2005-06-06,3.553093
2005-06-07,3.5144839999999995
2005-06-08,3.4435260000000003
2005-06-09,3.346481
2005-06-10,3.422656
2005-06-13,3.401787
2005-06-14,3.532223
2005-06-15,3.53431
2005-06-16,3.6323980000000002
2005-06-17,3.668921
2005-06-20,3.6657900000000003
2005-06-21,3.648051
2005-06-22,3.564571
2005-06-23,3.488396
2005-06-24,3.5071790000000003
2005-06-27,3.616746
2005-06-28,3.6449199999999995
2005-06-29,3.68353
2005-06-30,3.692921
2005-07-01,3.7210949999999996
2005-07-05,3.593789
2005-07-06,3.499875
2005-07-07,3.516571
2005-07-08,3.473788
2005-07-11,3.584398
2005-07-12,3.60005
2005-07-13,3.651181
2005-07-14,3.699182
2005-07-15,3.6845730000000003
2005-07-18,3.7617910000000006
2005-07-19,3.754487
2005-07-20,3.7680519999999995
2005-07-21,3.746139
2005-07-22,3.5917019999999997
2005-07-25,3.400743
2005-07-26,3.51344
2005-07-27,3.57605
2005-07-28,3.6449199999999995
2005-07-29,3.6334419999999996
2005-08-01,3.7524
2005-08-02,3.9944900000000003
2005-08-03,3.924576
2005-08-04,3.9078809999999997
2005-08-05,3.887011
2005-08-08,3.97362
2005-08-09,4.240755
2005-08-10,4.395192
2005-08-11,4.1583190000000005
2005-08-12,4.168754
2005-08-15,4.262668
2005-08-16,4.240755
2005-08-17,4.322147
2005-08-18,4.235537
2005-08-19,4.025795
2005-08-22,4.217798
2005-08-23,4.097796
2005-08-24,4.124927
2005-08-25,4.325278
2005-08-26,4.231363
2005-08-29,4.358669
2005-08-30,4.330495
2005-08-31,4.443192
2005-09-01,4.397279
2005-09-02,4.488062
2005-09-06,4.627891
2005-09-07,4.701979
2005-09-08,4.713457
2005-09-09,4.742675
2005-09-12,4.693631
2005-09-13,4.506844999999999
2005-09-14,4.476584
2005-09-15,4.60076
2005-09-16,4.601803
2005-09-19,4.640412
2005-09-20,4.73224
2005-09-21,4.886677
2005-09-22,4.934677
2005-09-23,5.021287
2005-09-26,5.0567660000000005
2005-09-27,4.925286
2005-09-28,5.041114
2005-09-29,5.128767
2005-09-30,5.104767
2005-10-03,5.265465
2005-10-04,5.248769
2005-10-05,5.085984
2005-10-06,4.873111
2005-10-07,5.196594
2005-10-10,5.1976379999999995
2005-10-11,5.338508999999999
2005-10-12,5.089114
2005-10-13,5.100593
2005-10-14,5.053636
2005-10-17,5.260247
2005-10-18,5.124593
2005-10-19,5.1172889999999995
2005-10-20,4.861633
2005-10-21,4.9952
2005-10-24,5.116244999999999
2005-10-25,5.114158
2005-10-26,5.148593
2005-10-27,4.980591
2005-10-28,5.175724
2005-10-31,5.414683999999999
2005-11-01,5.672427
2005-11-02,5.76008
2005-11-03,5.650513
2005-11-04,5.71208
2005-11-07,5.71208
2005-11-08,5.76008
2005-11-09,5.797646
2005-11-10,5.880082
2005-11-11,6.0251269999999995
2005-11-14,6.091911
2005-11-15,6.073128
2005-11-16,6.036606
2005-11-17,6.112781
2005-11-18,5.947908999999999
2005-11-21,6.0115620000000005
2005-11-22,6.153477
2005-11-23,6.349654
2005-11-25,6.457133
2005-11-28,6.3653059999999995
2005-11-29,6.392437
2005-11-30,6.407046
2005-12-01,6.620962
2005-12-02,6.797312
2005-12-05,7.076967999999999
2005-12-06,7.379581
2005-12-07,6.99975
2005-12-08,6.5927869999999995
2005-12-09,6.498873000000001
2005-12-12,6.480090000000001
2005-12-13,6.448785
2005-12-14,6.275566
2005-12-15,6.298522
2005-12-16,6.275566
2005-12-19,6.033475
2005-12-20,6.137825
2005-12-21,6.427916000000001
2005-12-22,6.388262999999999
2005-12-23,6.41748
2005-12-27,6.227565
2005-12-28,6.141998
2005-12-29,6.116955
2005-12-30,6.083563
2006-01-03,6.41122
2006-01-04,6.6115699999999995
2006-01-05,6.603222
2006-01-06,6.670006
2006-01-09,6.755572
2006-01-10,6.707572
2006-01-11,6.8286169999999995
2006-01-12,6.740963000000001
2006-01-13,6.887053
2006-01-17,6.891226
2006-01-18,6.715919
2006-01-19,7.087403
2006-01-20,7.054011
2006-01-23,7.2209699999999994
2006-01-24,7.632105999999999
2006-01-25,7.577845
2006-01-26,7.915936
2006-01-27,7.972285
2006-01-30,8.331246
2006-01-31,8.335421
2006-02-01,8.279072
2006-02-02,7.932632000000001
2006-02-03,7.878369999999999
2006-02-06,7.9075880000000005
2006-02-07,7.602889
2006-02-08,7.596627000000001
2006-02-09,7.807413
2006-02-10,8.028633000000001
2006-02-13,7.838717999999999
2006-02-14,8.003589999999999
2006-02-15,8.097503999999999
2006-02-16,8.74447
2006-02-17,8.72986
2006-02-21,8.767425999999999
2006-02-22,8.577511
2006-02-23,8.343767999999999
2006-02-24,8.556641
2006-02-27,8.715252
2006-02-28,8.652642
2006-03-01,8.98656
2006-03-02,8.965689999999999
2006-03-03,8.882211
2006-03-06,8.504466
2006-03-07,8.147592
2006-03-08,7.9263710000000005
2006-03-09,7.6654979999999995
2006-03-10,7.9493279999999995
2006-03-13,8.032807
2006-03-14,8.222723
2006-03-15,8.402204
2006-03-16,8.452291
2006-03-17,8.481508999999999
2006-03-20,8.379247
2006-03-21,8.070374000000001
2006-03-22,8.164288
2006-03-23,8.005676
2006-03-24,7.995242
2006-03-27,7.826196
2006-03-28,7.3816679999999995
2006-03-29,7.498539
2006-03-30,7.502713000000001
2006-03-31,7.494364999999999
2006-04-03,7.742716000000001
2006-04-04,7.774021
2006-04-05,7.847066000000001
2006-04-06,7.849153
2006-04-07,7.709325
2006-04-10,7.498539
2006-04-11,7.419233999999999
2006-04-12,7.385842
2006-04-13,7.375407000000001
2006-04-17,7.360798
2006-04-18,7.536105
2006-04-19,7.813674000000001
2006-04-20,8.053678
2006-04-21,8.084982
2006-04-24,8.053678
2006-04-25,7.9493279999999995
2006-04-26,7.999416
2006-04-27,7.988981
2006-04-28,7.945154
2006-05-01,7.872109
2006-05-02,8.05159
2006-05-03,8.05159
2006-05-04,8.120461
2006-05-05,8.247766
2006-05-08,8.274898
2006-05-09,8.310376
2006-05-10,8.235244999999999
2006-05-11,7.980633
2006-05-12,7.7510639999999995
2006-05-15,7.502713000000001
2006-05-16,7.546539999999999
2006-05-17,7.333667
2006-05-18,7.2001
2006-05-19,7.13123
2006-05-22,6.770181
2006-05-23,6.678354
2006-05-24,6.263044
2006-05-25,6.76392
2006-05-26,6.882878
2006-05-30,6.467568
2006-05-31,6.3757410000000005
2006-06-01,6.76392
2006-06-02,6.674180000000001
2006-06-05,6.469655
2006-06-06,6.342349
2006-06-07,6.037649
2006-06-08,5.9124300000000005
2006-06-09,5.901994999999999
2006-06-12,5.501294000000001
2006-06-13,5.267551
2006-06-14,5.438683999999999
2006-06-15,5.7892980000000005
2006-06-16,5.762167
2006-06-19,5.639035
2006-06-20,5.791385
2006-06-21,5.9833870000000005
2006-06-22,5.866517
2006-06-23,5.853994
2006-06-26,5.9124300000000005
2006-06-27,5.801819999999999
2006-06-28,5.801819999999999
2006-06-29,6.459219999999999
2006-06-30,6.4884379999999995
2006-07-03,6.799399
2006-07-05,6.553134
2006-07-06,6.680441
2006-07-07,6.475916000000001
2006-07-10,6.517656
2006-07-11,6.5552220000000005
2006-07-12,6.386176
2006-07-13,6.081476
2006-07-14,6.041823
2006-07-17,5.960431
2006-07-18,5.977126999999999
2006-07-19,6.490525
2006-07-20,6.3235660000000005
2006-07-21,6.319392
2006-07-24,6.65331
2006-07-25,6.734703
2006-07-26,6.753485
2006-07-27,6.7200940000000005
2006-07-28,7.010184
2006-07-31,6.997663
2006-08-01,6.853661
2006-08-02,6.949661999999999
2006-08-03,6.924618
2006-08-04,7.083228999999999
2006-08-07,6.897487
2006-08-08,6.801486
2006-08-09,6.738875999999999
2006-08-10,6.8348770000000005
2006-08-11,6.76392
2006-08-14,6.640788000000001
2006-08-15,6.964271000000001
2006-08-16,7.031053999999999
2006-08-17,7.104099000000001
2006-08-18,6.968445
2006-08-21,6.903747999999999
2006-08-22,6.853661
2006-08-23,6.657483999999999
2006-08-24,6.615744
2006-08-25,6.515569
2006-08-28,6.770181
2006-08-29,6.811921000000001
2006-08-30,6.82653
2006-08-31,6.8286169999999995
2006-09-01,6.9663580000000005
2006-09-05,6.980967
2006-09-06,6.770181
2006-09-07,6.7430509999999995
2006-09-08,6.7868770000000005
2006-09-11,6.678354
2006-09-12,7.001836999999999
2006-09-13,7.062359
2006-09-14,6.976792999999999
2006-09-15,7.043576
2006-09-18,7.166708
2006-09-19,6.972619
2006-09-20,6.905835000000001
2006-09-21,6.697137
2006-09-22,6.667919
2006-09-25,6.718007000000001
2006-09-26,6.8098339999999995
2006-09-27,6.91627
2006-09-28,6.964271000000001
2006-09-29,6.960097
2006-10-02,7.156273
2006-10-03,6.882878
2006-10-04,7.198013
2006-10-05,7.346189
2006-10-06,7.233492
2006-10-09,7.337841
2006-10-10,7.431756
2006-10-11,7.460972999999999
2006-10-12,7.659236999999999
2006-10-13,7.65715
2006-10-16,7.717673
2006-10-17,7.57367
2006-10-18,7.621671000000001
2006-10-19,7.655063
2006-10-20,7.540278999999999
2006-10-23,7.719759
2006-10-24,7.763586
2006-10-25,7.7552389999999995
2006-10-26,7.667585000000001
2006-10-27,7.6467149999999995
2006-10-30,7.4672339999999995
2006-10-31,7.469321000000001
2006-11-01,7.479756
2006-11-02,7.4568
2006-11-03,7.554888
2006-11-06,7.703063
