Date,TEG
2016-07-27,8207.070313
2016-07-28,7926.490234000001
2016-07-29,8066.779785
2016-08-01,8417.509766
2016-08-02,7716.049805
2016-08-03,6944.439941
2016-08-04,6313.129883
2016-08-05,6383.279785
2016-08-08,6313.129883
2016-08-09,6313.129883
2016-08-10,6313.129883
2016-08-11,6383.279785
2016-08-12,6313.129883
2016-08-15,6313.129883
2016-08-16,6383.279785
2016-08-17,6593.709961
2016-08-18,6313.129883
2016-08-19,6523.569824
2016-08-22,6734.009765999999
2016-08-23,7154.879883
2016-08-24,6804.149901999999
2016-08-25,6944.439941
2016-08-26,7295.169922
2016-08-29,7295.169922
2016-08-30,7154.879883
2016-08-31,7154.879883
2016-09-01,7014.589844
2016-09-02,7014.589844
2016-09-06,7084.740234000001
2016-09-07,6944.439941
2016-09-08,7154.879883
2016-09-09,7154.879883
2016-09-12,6874.299805
2016-09-13,7014.589844
2016-09-14,6944.439941
2016-09-15,7014.589844
2016-09-16,6804.149901999999
2016-09-19,6734.009765999999
2016-09-20,6944.439941
2016-09-21,7014.589844
2016-09-22,6874.299805
2016-09-23,6874.299805
2016-09-26,7014.589844
2016-09-27,7014.589844
2016-09-28,6874.299805
2016-09-29,6804.149901999999
2016-09-30,7014.589844
2016-10-03,7154.879883
2016-10-04,7505.609863
2016-10-05,7786.200195
2016-10-06,7996.629883
2016-10-07,7716.049805
2016-10-10,7225.029785
2016-10-11,7154.879883
2016-10-12,7295.169922
2016-10-13,7014.589844
2016-10-14,7084.740234000001
2016-10-17,6874.299805
2016-10-18,6663.859863000001
2016-10-19,6663.859863000001
2016-10-20,6804.149901999999
2016-10-21,6804.149901999999
2016-10-24,6663.859863000001
2016-10-25,6663.859863000001
2016-10-26,6663.859863000001
2016-10-27,6383.279785
2016-10-28,6593.709961
2016-10-31,6523.569824
2016-11-01,6313.129883
2016-11-02,6313.129883
2016-11-03,6242.990234000001
2016-11-04,6102.689941
2016-11-07,6383.279785
2016-11-08,6313.129883
2016-11-09,5962.399902
2016-11-10,6032.549805
2016-11-11,6383.279785
2016-11-14,6383.279785
2016-11-15,6032.549805
2016-11-16,6453.419922
2016-11-17,6453.419922
2016-11-18,6523.569824
2016-11-21,6593.709961
2016-11-22,6804.149901999999
2016-11-23,6663.859863000001
2016-11-25,6593.709961
2016-11-28,6453.419922
2016-11-29,6313.129883
2016-11-30,6313.129883
2016-12-01,6102.689941
2016-12-02,6383.279785
2016-12-05,6523.569824
2016-12-06,6453.419922
2016-12-07,6593.709961
2016-12-08,7225.029785
2016-12-09,7014.589844
2016-12-12,6734.009765999999
2016-12-13,6383.279785
2016-12-14,6383.279785
2016-12-15,6313.129883
2016-12-16,6242.990234000001
2016-12-19,6242.990234000001
2016-12-20,6172.839844
2016-12-21,6242.990234000001
2016-12-22,6242.990234000001
2016-12-23,5892.259765999999
2016-12-27,6032.549805
2016-12-28,6102.689941
2016-12-29,5751.959961
2016-12-30,5962.399902
2017-01-03,5962.399902
2017-01-04,5751.959961
2017-01-05,5681.819824
2017-01-06,5751.959961
2017-01-09,6313.129883
2017-01-10,6523.569824
2017-01-11,6313.129883
2017-01-12,6032.549805
2017-01-13,5962.399902
2017-01-17,5822.109863000001
2017-01-18,6102.689941
2017-01-19,6032.549805
2017-01-20,6242.990234000001
2017-01-23,6032.549805
2017-01-24,6102.689941
2017-01-25,6242.990234000001
2017-01-26,6242.990234000001
2017-01-27,6242.990234000001
2017-01-30,6242.990234000001
2017-01-31,6242.990234000001
2017-02-01,6242.990234000001
2017-02-02,6242.990234000001
2017-02-03,6032.549805
2017-02-06,5892.259765999999
2017-02-07,5962.399902
2017-02-08,5822.109863000001
2017-02-09,6383.279785
2017-02-10,6734.009765999999
2017-02-13,6734.009765999999
2017-02-14,6383.279785
2017-02-15,6383.279785
2017-02-16,6313.129883
2017-02-17,6242.990234000001
2017-02-21,6944.439941
2017-02-22,7014.589844
2017-02-23,6804.149901999999
2017-02-24,6734.009765999999
2017-02-27,6734.009765999999
2017-02-28,6593.709961
2017-03-01,6313.129883
2017-03-02,6032.549805
2017-03-03,6313.129883
2017-03-06,6242.990234000001
2017-03-07,6242.990234000001
2017-03-08,6102.689941
2017-03-09,6032.549805
2017-03-10,6032.549805
2017-03-13,5962.399902
2017-03-14,6313.129883
2017-03-15,6102.689941
2017-03-16,6172.839844
2017-03-17,6032.549805
2017-03-20,6593.709961
2017-03-21,6663.859863000001
2017-03-22,6383.279785
2017-03-23,6383.279785
2017-03-24,6453.419922
2017-03-27,6593.709961
2017-03-28,6242.990234000001
2017-03-29,6453.419922
2017-03-30,6172.839844
2017-03-31,6313.129883
2017-04-03,6313.129883
2017-04-04,6383.279785
2017-04-05,6523.569824
2017-04-06,6523.569824
2017-04-07,6523.569824
2017-04-10,6102.689941
2017-04-11,6172.839844
2017-04-12,6032.549805
2017-04-13,5962.399902
2017-04-17,5120.649902
2017-04-18,5260.939941
2017-04-19,5120.649902
2017-04-20,4980.359863000001
2017-04-21,4910.209961
2017-04-24,4840.069824
2017-04-25,4769.919922
2017-04-26,4980.359863000001
2017-04-27,5050.5
2017-04-28,4980.359863000001
2017-05-01,4980.359863000001
2017-05-02,4980.359863000001
2017-05-03,5050.5
2017-05-04,5401.22998
2017-05-05,5611.669922
2017-05-08,6102.689941
2017-05-09,5892.259765999999
2017-05-10,6172.839844
2017-05-11,6172.839844
2017-05-12,6172.839844
2017-05-15,6593.709961
2017-05-16,6313.129883
2017-05-17,6242.990234000001
2017-05-18,5962.399902
2017-05-19,5962.399902
2017-05-22,6102.689941
2017-05-23,5892.259765999999
2017-05-24,5822.109863000001
2017-05-25,5611.669922
2017-05-26,5611.669922
2017-05-30,5331.089844
2017-05-31,5471.379883
2017-06-01,5611.669922
2017-06-02,5541.529785
2017-06-05,5611.669922
2017-06-06,5471.379883
2017-06-07,5541.529785
2017-06-08,5471.379883
2017-06-09,5541.529785
2017-06-12,5822.109863000001
2017-06-13,5822.109863000001
2017-06-14,5822.109863000001
2017-06-15,5541.529785
2017-06-16,5681.819824
2017-06-19,5611.669922
2017-06-20,5681.819824
2017-06-21,5611.669922
2017-06-22,5751.959961
2017-06-23,5751.959961
2017-06-26,5892.259765999999
2017-06-27,5822.109863000001
2017-06-28,5822.109863000001
2017-06-29,5822.109863000001
2017-06-30,5822.109863000001
2017-07-03,6383.279785
2017-07-05,6453.419922
2017-07-06,6383.279785
2017-07-07,6383.279785
2017-07-10,6242.990234000001
2017-07-11,6397.310059
2017-07-12,6228.959961
2017-07-13,6060.609863000001
2017-07-14,6060.609863000001
2017-07-17,5976.430176
2017-07-18,5892.259765999999
2017-07-19,5808.080078
2017-07-20,5639.72998
2017-07-21,5723.910156
2017-07-24,5639.72998
2017-07-25,5639.72998
2017-07-26,5723.910156
2017-07-27,5639.72998
2017-07-28,5723.910156
2017-07-31,5723.910156
2017-08-01,5723.910156
2017-08-02,5555.560059
2017-08-03,5639.72998
2017-08-04,5639.72998
2017-08-07,5808.080078
2017-08-08,5808.080078
2017-08-09,5892.259765999999
2017-08-10,5808.080078
2017-08-11,5808.080078
2017-08-14,5808.080078
2017-08-15,5723.910156
2017-08-16,5723.910156
2017-08-17,5723.910156
2017-08-18,5723.910156
2017-08-21,5723.910156
2017-08-22,5723.910156
2017-08-23,5808.080078
2017-08-24,6228.959961
2017-08-25,6144.779785
2017-08-28,6060.609863000001
2017-08-29,5892.259765999999
2017-08-30,5892.259765999999
2017-08-31,5892.259765999999
2017-09-01,5808.080078
2017-09-05,5892.259765999999
2017-09-06,5808.080078
2017-09-07,5808.080078
2017-09-08,5639.72998
2017-09-11,5471.379883
2017-09-12,5723.910156
2017-09-13,5723.910156
2017-09-14,5639.72998
2017-09-15,5639.72998
2017-09-18,5639.72998
2017-09-19,5639.72998
2017-09-20,5639.72998
2017-09-21,5639.72998
2017-09-22,5555.560059
2017-09-25,5555.560059
2017-09-26,5639.72998
2017-09-27,5555.560059
2017-09-28,5639.72998
2017-09-29,5639.72998
2017-10-02,5555.560059
2017-10-03,5555.560059
2017-10-04,5555.560059
2017-10-05,5555.560059
2017-10-06,5555.560059
2017-10-09,5471.379883
2017-10-10,5471.379883
2017-10-11,5471.379883
2017-10-12,5471.379883
2017-10-13,5471.379883
2017-10-16,5471.379883
2017-10-17,5471.379883
2017-10-18,5471.379883
2017-10-19,5471.379883
2017-10-20,5303.029785
2017-10-23,5303.029785
2017-10-24,5303.029785
2017-10-25,5218.850098
2017-10-26,5303.029785
2017-10-27,5218.850098
2017-10-30,5218.850098
2017-10-31,5050.5
2017-11-01,4882.149902
2017-11-02,4966.330078
2017-11-03,5050.5
2017-11-06,5050.5
2017-11-07,5134.680176
2017-11-08,5134.680176
2017-11-09,5134.680176
2017-11-10,5134.680176
2017-11-13,5134.680176
2017-11-14,5134.680176
2017-11-15,5134.680176
2017-11-16,5134.680176
2017-11-17,4966.330078
2017-11-20,5050.5
2017-11-21,5050.5
2017-11-22,5134.680176
2017-11-24,5134.680176
2017-11-27,5387.209961
2017-11-28,5471.379883
2017-11-29,5555.560059
2017-11-30,5471.379883
2017-12-01,5471.379883
2017-12-04,5471.379883
2017-12-05,5387.209961
2017-12-06,5471.379883
2017-12-07,5387.209961
2017-12-08,5303.029785
2017-12-11,5303.029785
2017-12-12,5303.029785
2017-12-13,5471.379883
2017-12-14,5471.379883
2017-12-15,5471.379883
2017-12-18,5555.560059
2017-12-19,5639.72998
2017-12-20,5723.910156
2017-12-21,5555.560059
2017-12-22,5639.72998
2017-12-26,5639.72998
2017-12-27,5555.560059
2017-12-28,5555.560059
2017-12-29,5723.910156
2018-01-02,5808.080078
2018-01-03,5723.910156
2018-01-04,5892.259765999999
2018-01-05,5808.080078
2018-01-08,5976.430176
2018-01-09,5976.430176
2018-01-10,5808.080078
2018-01-11,5892.259765999999
2018-01-12,6228.959961
2018-01-16,6734.009765999999
2018-01-17,6313.129883
2018-01-18,6481.47998
2018-01-19,6565.660156
2018-01-22,6734.009765999999
2018-01-23,7239.060059
2018-01-24,7154.879883
2018-01-25,7154.879883
2018-01-26,6734.009765999999
2018-01-29,6734.009765999999
2018-01-30,6734.009765999999
2018-01-31,6818.180176000001
2018-02-01,6734.009765999999
2018-02-02,6734.009765999999
2018-02-05,6565.660156
2018-02-06,6228.959961
2018-02-07,6481.47998
2018-02-08,6565.660156
2018-02-09,6481.47998
2018-02-12,6649.830078
2018-02-13,6902.359863
2018-02-14,6902.359863
2018-02-15,6902.359863
2018-02-16,6902.359863
2018-02-20,6902.359863
2018-02-21,6818.180176000001
2018-02-22,6649.830078
2018-02-23,6565.660156
2018-02-26,6734.009765999999
2018-02-27,6986.529785
2018-02-28,6986.529785
2018-03-01,6986.529785
2018-03-02,6986.529785
2018-03-05,6986.529785
2018-03-06,6986.529785
2018-03-07,6986.529785
2018-03-08,6986.529785
2018-03-09,7828.279785
2018-03-12,7744.109863
2018-03-13,7912.459961
2018-03-14,7575.759765999999
2018-03-15,7323.22998
2018-03-16,7239.060059
2018-03-19,7491.580078
2018-03-20,7491.580078
2018-03-21,7407.410156
2018-03-22,7239.060059
2018-03-23,7323.22998
2018-03-26,7828.279785
2018-03-27,7575.759765999999
2018-03-28,7744.109863
2018-03-29,7575.759765999999
2018-04-02,7575.759765999999
2018-04-03,7558.919922
2018-04-04,7575.759765999999
2018-04-05,7567.339844
2018-04-06,7264.310059
2018-04-09,7407.410156
2018-04-10,7491.580078
2018-04-11,7323.22998
2018-04-12,7491.580078
2018-04-13,7121.209961
2018-04-16,6649.830078
2018-04-17,6649.830078
2018-04-18,6565.660156
2018-04-19,6902.359863
2018-04-20,7314.810059
2018-04-23,6809.759765999999
2018-04-24,6717.169922
2018-04-25,6717.169922
2018-04-26,6633.0
2018-04-27,6186.870117
2018-04-30,6186.870117
2018-05-01,6186.870117
2018-05-02,6574.069824
2018-05-03,6119.529785
2018-05-04,5707.069824
2018-05-07,6102.689941
2018-05-08,5968.009765999999
2018-05-09,5892.259765999999
2018-05-10,5976.430176
2018-05-11,5892.259765999999
2018-05-14,5723.910156
2018-05-15,5892.259765999999
2018-05-16,5883.839844
2018-05-17,5892.259765999999
2018-05-18,5883.839844
2018-05-21,5850.169922
2018-05-22,5850.169922
2018-05-23,5799.660156
2018-05-24,5429.290039
2018-05-25,5791.25
2018-05-29,5631.310059
2018-05-30,5740.740234000001
2018-05-31,5875.419922
2018-06-01,5875.419922
2018-06-04,5892.259765999999
2018-06-05,5892.259765999999
2018-06-06,5606.060059
2018-06-07,5858.589844
2018-06-08,5892.259765999999
2018-06-11,5892.259765999999
2018-06-12,5875.419922
2018-06-13,5875.419922
2018-06-14,5875.419922
2018-06-15,5875.419922
2018-06-18,5875.419922
2018-06-19,5841.75
2018-06-20,5875.419922
2018-06-21,5875.419922
2018-06-22,5875.419922
2018-06-25,5799.660156
2018-06-26,5412.459961
2018-06-27,5791.25
2018-06-28,5791.25
2018-06-29,5782.830078
2018-07-02,5799.660156
2018-07-03,5715.490234000001
2018-07-05,5471.379883
2018-07-06,5707.069824
2018-07-09,5757.580078
2018-07-10,5757.580078
2018-07-11,5808.080078
2018-07-12,5808.080078
2018-07-13,5892.259765999999
2018-07-16,6060.609863000001
2018-07-17,6102.689941
2018-07-18,5976.430176
2018-07-19,6388.890136999999
2018-07-20,6454.549805
2018-07-23,6454.549805
2018-07-24,6454.549805
2018-07-25,6409.089844
2018-07-26,6272.72998
2018-07-27,6454.549805
2018-07-30,6454.549805
2018-07-31,6272.72998
2018-08-01,6363.640136999999
2018-08-02,6363.640136999999
2018-08-03,6272.72998
2018-08-06,6090.910156
2018-08-07,6227.27002
2018-08-08,6454.549805
2018-08-09,6272.72998
2018-08-10,6636.359863000001
2018-08-13,6627.27002
2018-08-14,6727.27002
2018-08-15,6272.72998
2018-08-16,6272.72998
2018-08-17,6454.549805
2018-08-20,6363.640136999999
2018-08-21,6363.640136999999
2018-08-22,6636.359863000001
2018-08-23,6372.72998
2018-08-24,6500.0
2018-08-27,6454.549805
2018-08-28,6409.089844
2018-08-29,6445.450195
2018-08-30,6363.640136999999
2018-08-31,6363.640136999999
2018-09-04,6300.0
2018-09-05,6536.359863000001
2018-09-06,6545.450195
2018-09-07,6663.640136999999
2018-09-10,6636.359863000001
2018-09-11,7100.0
2018-09-12,7272.72998
2018-09-13,7000.0
2018-09-14,7472.72998
2018-09-17,7481.819823999999
2018-09-18,7500.0
2018-09-19,7490.910156
2018-09-20,7681.819823999999
2018-09-21,7145.450195
2018-09-24,6954.549805
2018-09-25,7000.0
2018-09-26,6518.180176
2018-09-27,6727.27002
2018-09-28,6909.089844
2018-10-01,6954.549805
2018-10-02,6954.549805
2018-10-03,6909.089844
2018-10-04,6900.0
2018-10-05,6818.180176000001
2018-10-08,6818.180176000001
2018-10-09,6954.549805
2018-10-10,6554.549805
2018-10-11,6363.640136999999
2018-10-12,6636.359863000001
2018-10-15,6727.27002
2018-10-16,6509.089844
2018-10-17,6727.27002
2018-10-18,6781.819823999999
2018-10-19,6772.72998
2018-10-22,6909.089844
2018-10-23,6909.089844
2018-10-24,6818.180176000001
2018-10-25,6636.359863000001
2018-10-26,6718.180176000001
2018-10-29,6618.180176
2018-10-30,6363.640136999999
2018-10-31,6636.359863000001
2018-11-01,6809.089844
2018-11-02,6363.640136999999
2018-11-05,6545.450195
2018-11-06,6718.180176000001
2018-11-07,6618.180176
2018-11-08,6618.180176
2018-11-09,6636.359863000001
2018-11-12,6209.089844
2018-11-13,6618.180176
2018-11-14,6618.180176
2018-11-15,7000.0
2018-11-16,7227.27002
2018-11-19,7309.089844
2018-11-20,7181.819823999999
2018-11-21,7181.819823999999
2018-11-23,6272.72998
2018-11-26,5927.27002
2018-11-27,6336.359863000001
2018-11-28,6636.359863000001
2018-11-29,6545.450195
2018-11-30,6536.359863000001
2018-12-03,6909.089844
2018-12-04,6909.089844
2018-12-06,6636.359863000001
2018-12-07,6909.089844
2018-12-10,6809.089844
2018-12-11,6545.450195
2018-12-12,6545.450195
2018-12-13,6545.450195
2018-12-14,6818.180176000001
2018-12-17,7272.72998
2018-12-18,6763.640137
2018-12-19,6900.0
2018-12-20,6818.180176000001
2018-12-21,6818.180176000001
2018-12-24,6818.180176000001
2018-12-26,6818.180176000001
2018-12-27,6700.0
2018-12-28,6990.910156
2018-12-31,6990.910156
2019-01-02,6818.180176000001
2019-01-03,6772.72998
2019-01-04,7036.359863
2019-01-07,7090.910156
2019-01-08,6818.180176000001
2019-01-09,6818.180176000001
2019-01-10,6818.180176000001
2019-01-11,6636.359863000001
2019-01-14,6909.089844
2019-01-15,7000.0
2019-01-16,6900.0
2019-01-17,6890.910156
2019-01-18,6909.089844
2019-01-22,7045.450195
2019-01-23,7045.450195
2019-01-24,7045.450195
2019-01-25,6972.72998
2019-01-28,6972.72998
2019-01-29,6972.72998
2019-01-30,6818.180176000001
2019-01-31,6772.72998
2019-02-01,6772.72998
2019-02-04,6772.72998
2019-02-05,6772.72998
2019-02-06,6772.72998
2019-02-07,6772.72998
2019-02-08,6772.72998
2019-02-11,6854.549805
2019-02-12,6800.0
2019-02-13,6545.450195
2019-02-14,6800.0
2019-02-15,6790.910156
2019-02-19,6545.450195
2019-02-20,6536.359863000001
2019-02-21,6518.180176
2019-02-22,6518.180176
2019-02-25,6536.359863000001
2019-02-26,6272.72998
2019-02-27,6445.450195
2019-02-28,6390.910156
2019-03-01,6536.359863000001
2019-03-04,6354.549805
2019-03-05,6436.359863000001
2019-03-06,6536.359863000001
2019-03-07,6845.450195
2019-03-08,6845.450195
2019-03-11,6509.089844
2019-03-12,6809.089844
2019-03-13,6809.089844
2019-03-14,6809.089844
2019-03-15,6809.089844
2019-03-18,6790.910156
2019-03-19,6772.72998
2019-03-20,6772.72998
2019-03-21,6309.089844
2019-03-22,6309.089844
2019-03-25,6363.640136999999
2019-03-26,6527.27002
2019-03-27,6690.910156
2019-03-28,6790.910156
2019-03-29,6600.0
2019-04-01,6727.27002
2019-04-02,6263.640136999999
2019-04-03,6672.72998
2019-04-04,6800.0
2019-04-05,6618.180176
2019-04-08,6718.180176000001
2019-04-09,6436.359863000001
2019-04-10,6090.910156
2019-04-11,6363.640136999999
2019-04-12,6545.450195
2019-04-15,6545.450195
2019-04-16,6500.0
2019-04-17,6363.640136999999
2019-04-18,6272.72998
2019-04-22,6272.72998
2019-04-23,6263.640136999999
2019-04-24,6181.819824
2019-04-25,6363.640136999999
2019-04-26,6045.450195
2019-04-29,6045.450195
2019-04-30,6045.450195
2019-05-01,6045.450195
2019-05-02,6354.549805
2019-05-03,6636.359863000001
2019-05-06,6454.549805
2019-05-07,6518.180176
2019-05-08,6181.819824
2019-05-09,5772.72998
2019-05-10,6072.72998
2019-05-13,6454.549805
2019-05-14,6363.640136999999
2019-05-15,6536.359863000001
2019-05-16,6545.450195
2019-05-17,6272.72998
2019-05-20,6436.359863000001
2019-05-21,6363.640136999999
2019-05-22,6545.450195
2019-05-23,6490.910156
2019-05-24,6436.359863000001
2019-05-28,6300.0
2019-05-29,6318.180176
2019-05-30,6318.180176
2019-05-31,6318.180176
2019-06-03,6318.180176
2019-06-04,6336.359863000001
2019-06-05,6354.549805
2019-06-06,6400.0
2019-06-07,6400.0
2019-06-10,6400.0
2019-06-11,5954.549805
2019-06-12,6163.640136999999
2019-06-13,6163.640136999999
2019-06-14,6163.640136999999
2019-06-17,6209.089844
2019-06-18,6209.089844
2019-06-19,6254.549805
2019-06-20,6510.0
2019-06-21,6780.0
2019-06-24,6880.0
2019-06-25,6880.0
2019-06-26,6880.0
2019-06-27,6790.0
2019-06-28,6980.0
2019-07-01,6980.0
2019-07-02,6980.0
2019-07-03,6980.0
2019-07-05,6980.0
2019-07-08,6980.0
2019-07-09,6980.0
2019-07-10,6980.0
2019-07-11,6980.0
2019-07-12,6980.0
2019-07-15,5950.0
2019-07-16,5950.0
2019-07-17,5900.0
2019-07-18,5840.0
2019-07-19,5500.0
2019-07-22,5500.0
2019-07-23,5550.0
2019-07-24,5600.0
2019-07-25,5600.0
2019-07-26,5600.0
2019-07-29,5600.0
2019-07-30,5600.0
2019-07-31,5550.0
2019-08-01,5680.0
2019-08-02,5500.0
2019-08-05,5590.0
2019-08-06,5590.0
2019-08-07,5600.0
2019-08-08,5630.0
2019-08-09,5630.0
2019-08-12,5590.0
2019-08-13,5600.0
2019-08-14,5640.0
2019-08-15,5650.0
2019-08-16,5650.0
2019-08-19,5650.0
2019-08-20,5650.0
2019-08-21,5550.0
2019-08-22,5650.0
2019-08-23,5740.0
2019-08-26,5850.0
2019-08-27,5720.0
2019-08-28,5850.0
2019-08-29,5900.0
2019-08-30,5900.0
2019-09-03,5900.0
2019-09-04,6150.0
2019-09-05,6340.0
2019-09-06,6320.0
2019-09-09,6200.0
2019-09-10,6290.0
2019-09-11,6350.0
2019-09-12,6350.0
2019-09-13,6450.0
2019-09-16,6480.0
2019-09-17,6400.0
2019-09-18,6450.0
2019-09-19,6360.0
2019-09-20,6360.0
2019-09-23,6350.0
2019-09-24,6340.0
2019-09-25,6500.0
2019-09-26,6480.0
2019-09-27,6450.0
2019-09-30,6360.0
2019-10-01,6350.0
2019-10-02,6350.0
2019-10-03,6250.0
2019-10-04,6100.0
2019-10-07,6100.0
2019-10-08,6100.0
2019-10-09,6050.0
2019-10-10,6040.0
2019-10-11,6350.0
2019-10-14,6290.0
2019-10-15,6250.0
2019-10-16,6250.0
2019-10-17,6190.0
2019-10-18,6160.0
2019-10-21,6160.0
2019-10-22,6250.0
2019-10-23,6290.0
2019-10-24,6290.0
2019-10-25,6200.0
2019-10-28,6190.0
2019-10-29,6190.0
2019-10-30,6060.0
2019-10-31,6060.0
2019-11-01,6060.0
2019-11-04,6000.0
2019-11-05,5900.0
2019-11-06,5850.0
2019-11-07,6000.0
2019-11-08,5950.0
2019-11-11,5900.0
2019-11-12,5890.0
2019-11-13,5890.0
2019-11-14,5860.0
2019-11-15,5800.0
2019-11-18,5700.0
2019-11-19,5700.0
2019-11-20,5690.0
2019-11-21,5690.0
2019-11-22,5690.0
2019-11-25,5690.0
2019-11-26,5690.0
2019-11-27,5680.0
2019-11-29,5680.0
2019-12-02,5620.0
2019-12-03,
2019-12-04,
2019-12-05,
2019-12-06,5880.0
2019-12-09,5860.0
2019-12-10,6120.0
2019-12-11,6400.0
2019-12-12,6100.0
2019-12-13,6000.0
2019-12-16,6000.0
2019-12-17,5950.0
2019-12-18,5950.0
2019-12-19,5780.0
2019-12-20,5740.0
2019-12-23,5710.0
2019-12-24,5630.0
2019-12-26,5240.0
2019-12-27,5010.0
2019-12-30,5090.0
2019-12-31,5190.0
2020-01-02,5100.0
2020-01-03,5390.0
2020-01-06,5020.0
2020-01-07,5340.0
2020-01-08,5500.0
2020-01-09,5500.0
2020-01-10,5500.0
2020-01-13,5500.0
2020-01-14,5500.0
2020-01-15,5500.0
2020-01-16,5120.0
2020-01-17,5390.0
2020-01-21,5480.0
2020-01-22,5480.0
2020-01-23,5480.0
2020-01-24,5480.0
2020-01-27,5480.0
2020-01-28,5480.0
2020-01-29,5480.0
2020-01-30,5480.0
2020-01-31,5480.0
2020-02-03,5480.0
2020-02-04,5100.0
2020-02-05,5100.0
2020-02-06,5200.0
2020-02-07,5200.0
2020-02-10,5100.0
2020-02-11,5000.0
2020-02-12,5100.0
2020-02-13,5100.0
2020-02-14,5100.0
2020-02-18,5100.0
2020-02-19,5100.0
2020-02-20,5100.0
2020-02-21,4900.0
2020-02-24,4900.0
2020-02-25,4560.0
2020-02-26,4300.0
2020-02-27,4000.0
2020-02-28,4000.0
2020-03-02,4000.0
2020-03-03,4090.0
2020-03-04,3900.0
2020-03-05,3750.0
2020-03-06,3750.0
2020-03-09,3490.0
2020-03-10,3320.0
2020-03-11,3090.0
2020-03-12,2880.0
2020-03-13,2900.0
2020-03-16,3000.0
2020-03-17,3210.0
2020-03-18,3200.0
2020-03-19,3400.0
2020-03-20,3170.0
2020-03-23,3170.0
