Date,ESNT
2015-02-13,24.18
2015-02-17,24.16
2015-02-18,23.98
2015-02-19,23.59
2015-02-20,23.48
2015-02-23,23.309998999999998
2015-02-24,23.059998999999998
2015-02-25,23.18
2015-02-26,23.200001
2015-02-27,23.219998999999998
2015-03-02,23.469998999999998
2015-03-03,23.41
2015-03-04,23.9
2015-03-05,23.9
2015-03-06,24.049999
2015-03-09,24.1
2015-03-10,23.940001000000002
2015-03-11,24.1
2015-03-12,24.26
2015-03-13,24.209999
2015-03-16,24.110001
2015-03-17,24.24
2015-03-18,24.07
2015-03-19,23.99
2015-03-20,23.99
2015-03-23,24.139999
2015-03-24,24.23
2015-03-25,23.9
2015-03-26,24.120001000000002
2015-03-27,23.84
2015-03-30,24.030001000000002
2015-03-31,23.91
2015-04-01,23.639999
2015-04-02,23.940001000000002
2015-04-06,24.040001
2015-04-07,24.030001000000002
2015-04-08,24.139999
2015-04-09,24.65
2015-04-10,24.68
2015-04-13,24.639999
2015-04-14,24.92
2015-04-15,24.92
2015-04-16,25.01
2015-04-17,24.940001000000002
2015-04-20,24.799999
2015-04-21,25.209999
2015-04-22,25.440001000000002
2015-04-23,25.74
2015-04-24,25.76
2015-04-27,25.629998999999998
2015-04-28,25.74
2015-04-29,25.450001
2015-04-30,24.950001
2015-05-01,24.75
2015-05-04,25.16
2015-05-05,24.719998999999998
2015-05-06,24.52
2015-05-07,25.16
2015-05-08,26.0
2015-05-11,25.91
2015-05-12,25.700001
2015-05-13,25.6
2015-05-14,25.959999
2015-05-15,25.780001000000002
2015-05-18,26.15
2015-05-19,26.01
2015-05-20,25.790001
2015-05-21,25.77
2015-05-22,25.690001000000002
2015-05-26,25.5
2015-05-27,25.57
2015-05-28,25.5
2015-05-29,25.51
2015-06-01,25.549999
2015-06-02,25.49
2015-06-03,25.5
2015-06-04,25.360001
2015-06-05,25.450001
2015-06-08,25.41
2015-06-09,24.959999
2015-06-10,25.76
2015-06-11,26.41
2015-06-12,26.75
2015-06-15,26.889999
2015-06-16,27.41
2015-06-17,27.51
2015-06-18,27.690001000000002
2015-06-19,27.74
2015-06-22,27.85
2015-06-23,27.700001
2015-06-24,27.559998999999998
2015-06-25,27.549999
2015-06-26,27.66
2015-06-29,27.280001000000002
2015-06-30,27.35
2015-07-01,27.540001
2015-07-02,27.549999
2015-07-06,27.98
2015-07-07,28.0
2015-07-08,28.059998999999998
2015-07-09,28.48
2015-07-10,28.540001
2015-07-13,28.85
2015-07-14,29.290001
2015-07-15,29.030001000000002
2015-07-16,29.030001000000002
2015-07-17,29.33
2015-07-20,29.48
2015-07-21,29.25
2015-07-22,29.43
2015-07-23,29.16
2015-07-24,29.110001
2015-07-27,29.190001000000002
2015-07-28,29.23
2015-07-29,29.299999
2015-07-30,29.23
2015-07-31,29.27
2015-08-03,29.280001000000002
2015-08-04,29.08
2015-08-05,29.25
2015-08-06,28.799999
2015-08-07,26.469998999999998
2015-08-10,27.15
2015-08-11,27.93
2015-08-12,27.709999
2015-08-13,28.01
2015-08-14,27.959999
2015-08-17,28.450001
2015-08-18,27.6
2015-08-19,27.879998999999998
2015-08-20,27.76
2015-08-21,27.190001000000002
2015-08-24,26.34
2015-08-25,26.08
2015-08-26,26.74
2015-08-27,26.98
2015-08-28,26.879998999999998
2015-08-31,26.790001
2015-09-01,25.879998999999998
2015-09-02,25.98
2015-09-03,25.959999
2015-09-04,25.620001000000002
2015-09-08,26.15
2015-09-09,26.219998999999998
2015-09-10,26.370001000000002
2015-09-11,26.43
2015-09-14,26.01
2015-09-15,26.48
2015-09-16,26.25
2015-09-17,26.07
2015-09-18,25.92
2015-09-21,26.02
2015-09-22,26.01
2015-09-23,26.32
2015-09-24,25.799999
2015-09-25,25.719998999999998
2015-09-28,24.93
2015-09-29,24.549999
2015-09-30,24.85
2015-10-01,24.610001
2015-10-02,24.42
2015-10-05,24.700001
2015-10-06,25.15
2015-10-07,25.67
2015-10-08,25.969998999999998
2015-10-09,25.75
2015-10-12,26.27
2015-10-13,25.98
2015-10-14,25.700001
2015-10-15,26.26
2015-10-16,26.52
2015-10-19,26.6
2015-10-20,25.799999
2015-10-21,25.15
2015-10-22,25.360001
2015-10-23,25.870001000000002
2015-10-26,26.030001000000002
2015-10-27,24.6
2015-10-28,24.200001
2015-10-29,24.610001
2015-10-30,24.1
2015-11-02,24.219998999999998
2015-11-03,24.209999
2015-11-04,24.110001
2015-11-05,24.34
2015-11-06,24.68
2015-11-09,24.610001
2015-11-10,24.74
2015-11-11,24.219998999999998
2015-11-12,23.709999
2015-11-13,23.58
2015-11-16,23.75
2015-11-17,23.360001
2015-11-18,23.6
2015-11-19,23.799999
2015-11-20,23.959999
2015-11-23,23.790001
2015-11-24,23.799999
2015-11-25,24.059998999999998
2015-11-27,24.18
2015-11-30,24.719998999999998
2015-12-01,24.92
2015-12-02,24.5
2015-12-03,24.129998999999998
2015-12-04,24.49
2015-12-07,24.35
2015-12-08,23.969998999999998
2015-12-09,23.58
2015-12-10,23.709999
2015-12-11,22.92
2015-12-14,22.889999
2015-12-15,23.09
2015-12-16,22.860001
2015-12-17,22.629998999999998
2015-12-18,22.559998999999998
2015-12-21,22.559998999999998
2015-12-22,22.58
2015-12-23,22.540001
2015-12-24,22.6
2015-12-28,22.360001
2015-12-29,22.790001
2015-12-30,22.33
2015-12-31,21.889999
2016-01-04,21.440001000000002
2016-01-05,21.32
2016-01-06,21.17
2016-01-07,20.459999
2016-01-08,20.299999
2016-01-11,20.309998999999998
2016-01-12,19.93
2016-01-13,19.389999
2016-01-14,19.1
2016-01-15,19.57
2016-01-19,19.16
2016-01-20,19.309998999999998
2016-01-21,18.299999
2016-01-22,17.620001000000002
2016-01-25,16.65
2016-01-26,16.92
2016-01-27,17.040001
2016-01-28,17.5
2016-01-29,17.969998999999998
2016-02-01,18.35
2016-02-02,17.84
2016-02-03,17.35
2016-02-04,18.139999
2016-02-05,17.59
2016-02-08,16.889999
2016-02-09,16.93
2016-02-10,17.01
2016-02-11,16.92
2016-02-12,17.15
2016-02-16,17.15
2016-02-17,18.129998999999998
2016-02-18,18.26
2016-02-19,18.76
2016-02-22,19.5
2016-02-23,19.18
2016-02-24,19.139999
2016-02-25,19.43
2016-02-26,19.450001
2016-02-29,19.25
2016-03-01,19.950001
2016-03-02,19.74
2016-03-03,19.92
2016-03-04,19.84
2016-03-07,19.91
2016-03-08,19.370001000000002
2016-03-09,19.59
2016-03-10,19.620001000000002
2016-03-11,20.5
2016-03-14,19.879998999999998
2016-03-15,19.620001000000002
2016-03-16,20.0
2016-03-17,20.24
2016-03-18,20.49
2016-03-21,20.299999
2016-03-22,20.209999
2016-03-23,19.98
2016-03-24,19.620001000000002
2016-03-28,19.700001
2016-03-29,20.389999
2016-03-30,20.59
2016-03-31,20.799999
2016-04-01,20.459999
2016-04-04,20.43
2016-04-05,20.0
2016-04-06,20.25
2016-04-07,19.870001000000002
2016-04-08,19.969998999999998
2016-04-11,19.559998999999998
2016-04-12,19.719998999999998
2016-04-13,21.09
2016-04-14,20.65
2016-04-15,20.57
2016-04-18,20.76
2016-04-19,20.469998999999998
2016-04-20,20.620001000000002
2016-04-21,20.57
2016-04-22,20.76
2016-04-25,20.41
2016-04-26,20.9
2016-04-27,20.639999
2016-04-28,20.389999
2016-04-29,20.42
2016-05-02,20.549999
2016-05-03,19.84
2016-05-04,19.73
2016-05-05,20.969998999999998
2016-05-06,20.67
2016-05-09,20.75
2016-05-10,21.17
2016-05-11,20.59
2016-05-12,20.33
2016-05-13,20.030001000000002
2016-05-16,20.200001
2016-05-17,19.809998999999998
2016-05-18,20.09
2016-05-19,19.719998999999998
2016-05-20,20.34
2016-05-23,20.33
2016-05-24,21.25
2016-05-25,21.030001000000002
2016-05-26,21.379998999999998
2016-05-27,21.77
2016-05-31,21.860001
2016-06-01,22.299999
2016-06-02,22.15
2016-06-03,22.0
2016-06-06,22.25
2016-06-07,22.1
2016-06-08,22.09
2016-06-09,21.84
2016-06-10,21.73
2016-06-13,21.73
2016-06-14,21.450001
2016-06-15,21.68
2016-06-16,21.42
2016-06-17,21.040001
2016-06-20,20.99
2016-06-21,20.6
2016-06-22,20.66
2016-06-23,21.09
2016-06-24,20.27
2016-06-27,20.200001
2016-06-28,20.889999
2016-06-29,21.48
2016-06-30,21.809998999999998
2016-07-01,22.08
2016-07-05,21.200001
2016-07-06,21.370001000000002
2016-07-07,21.809998999999998
2016-07-08,22.65
2016-07-11,23.27
2016-07-12,23.49
2016-07-13,23.129998999999998
2016-07-14,23.32
2016-07-15,23.700001
2016-07-18,24.0
2016-07-19,24.08
2016-07-20,24.27
2016-07-21,23.879998999999998
2016-07-22,23.809998999999998
2016-07-25,23.879998999999998
2016-07-26,23.790001
2016-07-27,23.93
2016-07-28,23.959999
2016-07-29,23.959999
2016-08-01,23.84
2016-08-02,23.58
2016-08-03,23.780001000000002
2016-08-04,25.040001
2016-08-05,25.41
2016-08-08,26.01
2016-08-09,26.280001000000002
2016-08-10,25.51
2016-08-11,25.799999
2016-08-12,25.85
2016-08-15,26.030001000000002
2016-08-16,26.139999
2016-08-17,25.85
2016-08-18,25.93
2016-08-19,25.879998999999998
2016-08-22,26.25
2016-08-23,26.35
2016-08-24,26.57
2016-08-25,27.17
2016-08-26,27.190001000000002
2016-08-29,27.43
2016-08-30,27.190001000000002
2016-08-31,26.58
2016-09-01,26.379998999999998
2016-09-02,26.58
2016-09-06,26.459999
2016-09-07,26.639999
2016-09-08,26.690001000000002
2016-09-09,26.030001000000002
2016-09-12,26.4
2016-09-13,25.93
2016-09-14,25.85
2016-09-15,26.57
2016-09-16,27.68
2016-09-19,27.879998999999998
2016-09-20,27.190001000000002
2016-09-21,27.23
2016-09-22,27.040001
2016-09-23,26.57
2016-09-26,26.6
2016-09-27,26.68
2016-09-28,27.200001
2016-09-29,26.450001
2016-09-30,26.610001
2016-10-03,26.68
2016-10-04,27.0
2016-10-05,26.9
2016-10-06,26.74
2016-10-07,26.84
2016-10-10,27.24
2016-10-11,27.16
2016-10-12,27.99
2016-10-13,27.6
2016-10-14,27.82
2016-10-17,27.959999
2016-10-18,28.139999
2016-10-19,28.389999
2016-10-20,28.110001
2016-10-21,28.02
2016-10-24,28.540001
2016-10-25,28.219998999999998
2016-10-26,27.9
2016-10-27,26.75
2016-10-28,26.49
2016-10-31,26.440001000000002
2016-11-01,26.0
2016-11-02,26.129998999999998
2016-11-03,26.219998999999998
2016-11-04,27.1
2016-11-07,27.49
2016-11-08,27.120001000000002
2016-11-09,28.459999
2016-11-10,29.629998999999998
2016-11-11,29.190001000000002
2016-11-14,28.280001000000002
2016-11-15,28.280001000000002
2016-11-16,28.49
2016-11-17,28.25
2016-11-18,28.700001
2016-11-21,28.440001000000002
2016-11-22,29.01
2016-11-23,29.35
2016-11-25,29.82
2016-11-28,30.0
2016-11-29,30.58
2016-11-30,30.52
2016-12-01,31.299999
2016-12-02,31.690001000000002
2016-12-05,32.369999
2016-12-06,32.810001
2016-12-07,32.52
2016-12-08,33.009997999999996
2016-12-09,33.57
2016-12-12,33.59
2016-12-13,32.360001000000004
2016-12-14,31.84
2016-12-15,32.049999
2016-12-16,31.92
2016-12-19,32.279999
2016-12-20,32.27
2016-12-21,32.490002000000004
2016-12-22,32.450001
2016-12-23,32.66
2016-12-27,32.599998
2016-12-28,32.189999
2016-12-29,32.220001
2016-12-30,32.369999
2017-01-03,32.419998
2017-01-04,33.110001000000004
2017-01-05,32.290001000000004
2017-01-06,32.77
2017-01-09,31.799999
2017-01-10,32.419998
2017-01-11,32.709998999999996
2017-01-12,32.040001000000004
2017-01-13,32.439999
2017-01-17,31.809998999999998
2017-01-18,32.48
2017-01-19,32.630001
2017-01-20,32.990002000000004
2017-01-23,32.75
2017-01-24,33.240002000000004
2017-01-25,34.150002
2017-01-26,34.639998999999996
2017-01-27,34.310001
2017-01-30,34.43
2017-01-31,34.57
2017-02-01,35.66
2017-02-02,35.110001000000004
2017-02-03,35.91
2017-02-06,35.720001
2017-02-07,36.040001000000004
2017-02-08,36.290001000000004
2017-02-09,36.240002000000004
2017-02-10,36.5
2017-02-13,36.84
2017-02-14,36.560001
2017-02-15,36.389998999999996
2017-02-16,36.220001
2017-02-17,35.68
2017-02-21,34.709998999999996
2017-02-22,34.779999
2017-02-23,34.400002
2017-02-24,34.439999
2017-02-27,34.75
2017-02-28,34.810001
2017-03-01,35.540001000000004
2017-03-02,34.970001
2017-03-03,35.18
2017-03-06,35.029999
2017-03-07,35.040001000000004
2017-03-08,34.810001
2017-03-09,34.869999
2017-03-10,35.099998
2017-03-13,36.119999
2017-03-14,36.310001
2017-03-15,36.240002000000004
2017-03-16,36.299999
2017-03-17,36.0
2017-03-20,35.48
2017-03-21,34.98
2017-03-22,34.630001
2017-03-23,35.139998999999996
2017-03-24,35.009997999999996
2017-03-27,34.93
2017-03-28,35.77
2017-03-29,35.509997999999996
2017-03-30,36.009997999999996
2017-03-31,36.169998
2017-04-03,36.029999
2017-04-04,36.380001
2017-04-05,36.599998
2017-04-06,36.73
2017-04-07,36.610001000000004
2017-04-10,37.110001000000004
2017-04-11,37.98
2017-04-12,37.790001000000004
2017-04-13,36.82
2017-04-17,37.810001
2017-04-18,37.939999
2017-04-19,38.720001
2017-04-20,38.639998999999996
2017-04-21,37.619999
2017-04-24,37.66
2017-04-25,37.98
2017-04-26,38.91
2017-04-27,37.549999
2017-04-28,37.009997999999996
2017-05-01,36.790001000000004
2017-05-02,36.650002
2017-05-03,36.639998999999996
2017-05-04,36.740002000000004
2017-05-05,35.93
2017-05-08,34.759997999999996
2017-05-09,36.27
2017-05-10,36.68
2017-05-11,37.07
2017-05-12,36.720001
2017-05-15,37.080002
2017-05-16,37.209998999999996
2017-05-17,36.549999
2017-05-18,36.200001
2017-05-19,35.830002
2017-05-22,36.0
2017-05-23,36.560001
2017-05-24,36.57
2017-05-25,36.48
2017-05-26,36.889998999999996
2017-05-30,36.23
2017-05-31,36.27
2017-06-01,36.740002000000004
2017-06-02,36.560001
2017-06-05,35.169998
2017-06-06,34.990002000000004
2017-06-07,35.540001000000004
2017-06-08,36.18
2017-06-09,36.610001000000004
2017-06-12,36.720001
2017-06-13,37.169998
2017-06-14,36.959998999999996
2017-06-15,36.540001000000004
2017-06-16,36.439999
2017-06-19,36.84
2017-06-20,36.279999
2017-06-21,36.23
2017-06-22,36.009997999999996
2017-06-23,36.0
2017-06-26,35.75
2017-06-27,36.040001000000004
2017-06-28,36.490002000000004
2017-06-29,37.220001
2017-06-30,37.139998999999996
2017-07-03,38.060001
2017-07-05,38.18
2017-07-06,38.25
2017-07-07,39.189999
2017-07-10,38.509997999999996
2017-07-11,38.27
2017-07-12,38.77
2017-07-13,38.799999
2017-07-14,38.790001000000004
2017-07-17,38.939999
2017-07-18,39.07
2017-07-19,38.970001
2017-07-20,39.099998
2017-07-21,38.669998
2017-07-24,38.09
2017-07-25,38.349998
2017-07-26,37.82
2017-07-27,37.779999
2017-07-28,37.73
2017-07-31,38.419998
2017-08-01,39.099998
2017-08-02,38.619999
2017-08-03,38.380001
2017-08-04,40.02
2017-08-07,40.66
2017-08-08,39.439999
2017-08-09,39.040001000000004
2017-08-10,37.599998
2017-08-11,38.200001
2017-08-14,38.98
2017-08-15,38.77
2017-08-16,38.98
2017-08-17,38.419998
2017-08-18,37.869999
2017-08-21,37.91
2017-08-22,38.369999
2017-08-23,39.700001
2017-08-24,39.209998999999996
2017-08-25,38.400002
2017-08-28,38.130001
2017-08-29,37.310001
2017-08-30,38.040001000000004
2017-08-31,39.080002
2017-09-01,38.98
2017-09-05,37.299999
2017-09-06,36.939999
2017-09-07,36.169998
2017-09-08,36.619999
2017-09-11,37.490002000000004
2017-09-12,39.009997999999996
2017-09-13,38.849998
2017-09-14,38.759997999999996
2017-09-15,39.080002
2017-09-18,39.400002
2017-09-19,39.73
2017-09-20,39.380001
2017-09-21,39.439999
2017-09-22,39.549999
2017-09-25,38.990002000000004
2017-09-26,39.779999
2017-09-27,40.25
2017-09-28,40.52
2017-09-29,40.5
2017-10-02,40.34
2017-10-03,40.540001000000004
2017-10-04,39.919998
2017-10-05,40.34
2017-10-06,40.110001000000004
2017-10-09,39.459998999999996
2017-10-10,39.700001
2017-10-11,40.27
2017-10-12,40.52
2017-10-13,41.599998
2017-10-16,42.509997999999996
2017-10-17,43.419998
2017-10-18,44.0
2017-10-19,44.48
2017-10-20,44.5
2017-10-23,43.23
2017-10-24,43.700001
2017-10-25,43.419998
2017-10-26,43.73
2017-10-27,43.959998999999996
2017-10-30,43.259997999999996
2017-10-31,42.619999
2017-11-01,42.91
2017-11-02,42.509997999999996
2017-11-03,40.470001
2017-11-06,41.82
2017-11-07,41.439999
2017-11-08,41.790001000000004
2017-11-09,42.220001
2017-11-10,41.580002
2017-11-13,42.939999
2017-11-14,42.32
2017-11-15,43.889998999999996
2017-11-16,44.869999
2017-11-17,44.799999
2017-11-20,44.900002
2017-11-21,44.880001
2017-11-22,44.700001
2017-11-24,44.66
2017-11-27,44.150002
2017-11-28,45.23
2017-11-29,44.740002000000004
2017-11-30,44.25
2017-12-01,45.07
2017-12-04,45.52
2017-12-05,45.540001000000004
2017-12-06,45.549999
2017-12-07,45.720001
2017-12-08,46.560001
2017-12-11,46.759997999999996
2017-12-12,46.439999
2017-12-13,45.700001
2017-12-14,44.77
2017-12-15,44.889998999999996
2017-12-18,45.740002000000004
2017-12-19,45.119999
2017-12-20,46.240002000000004
2017-12-21,45.950001
2017-12-22,45.080002
2017-12-26,45.130001
2017-12-27,44.419998
2017-12-28,44.599998
2017-12-29,43.419998
2018-01-02,43.830002
2018-01-03,43.52
2018-01-04,44.380001
2018-01-05,44.830002
2018-01-08,45.52
2018-01-09,45.689999
2018-01-10,46.669998
2018-01-11,47.84
2018-01-12,48.080002
2018-01-16,47.779999
2018-01-17,47.889998999999996
2018-01-18,48.360001000000004
2018-01-19,49.0
2018-01-22,49.009997999999996
2018-01-23,49.82
2018-01-24,48.529999
2018-01-25,48.07
2018-01-26,47.759997999999996
2018-01-29,47.439999
2018-01-30,47.200001
2018-01-31,46.52
2018-02-01,47.790001000000004
2018-02-02,46.830002
2018-02-05,44.849998
2018-02-06,44.77
2018-02-07,45.02
2018-02-08,43.389998999999996
2018-02-09,43.919998
2018-02-12,44.740002000000004
2018-02-13,45.709998999999996
2018-02-14,47.459998999999996
2018-02-15,46.869999
2018-02-16,47.23
2018-02-20,46.84
2018-02-21,47.130001
2018-02-22,46.240002000000004
2018-02-23,47.080002
2018-02-26,46.860001000000004
2018-02-27,45.73
2018-02-28,45.09
2018-03-01,44.709998999999996
2018-03-02,45.459998999999996
2018-03-05,45.400002
2018-03-06,45.439999
2018-03-07,46.68
2018-03-08,46.540001000000004
2018-03-09,47.66
2018-03-12,42.990002000000004
2018-03-13,42.389998999999996
2018-03-14,40.919998
2018-03-15,40.75
2018-03-16,40.060001
2018-03-19,41.18
2018-03-20,40.91
2018-03-21,42.110001000000004
2018-03-22,42.119999
2018-03-23,41.040001000000004
2018-03-26,41.919998
2018-03-27,42.52
2018-03-28,42.310001
2018-03-29,42.560001
2018-04-02,42.099998
2018-04-03,42.599998
2018-04-04,42.599998
2018-04-05,42.889998999999996
2018-04-06,42.07
2018-04-09,35.610001000000004
2018-04-10,35.959998999999996
2018-04-11,36.299999
2018-04-12,36.860001000000004
2018-04-13,36.75
2018-04-16,36.349998
2018-04-17,36.889998999999996
2018-04-18,34.830002
2018-04-19,33.709998999999996
2018-04-20,34.369999
2018-04-23,34.349998
2018-04-24,35.23
2018-04-25,34.25
2018-04-26,34.02
2018-04-27,33.970001
2018-04-30,32.959998999999996
2018-05-01,34.32
2018-05-02,34.23
2018-05-03,34.07
2018-05-04,35.290001000000004
2018-05-07,35.950001
2018-05-08,36.009997999999996
2018-05-09,35.470001
2018-05-10,35.09
2018-05-11,35.139998999999996
2018-05-14,35.360001000000004
2018-05-15,35.32
2018-05-16,35.77
