Date,TRU
2015-12-14,26.43
2015-12-15,26.200001
2015-12-16,26.85
2015-12-17,27.02
2015-12-18,27.02
2015-12-21,26.91
2015-12-22,27.17
2015-12-23,27.74
2015-12-24,27.98
2015-12-28,27.440001000000002
2015-12-29,27.700001
2015-12-30,27.799999
2015-12-31,27.57
2016-01-04,27.51
2016-01-05,27.57
2016-01-06,27.41
2016-01-07,26.870001000000002
2016-01-08,26.139999
2016-01-11,26.34
2016-01-12,26.24
2016-01-13,25.83
2016-01-14,25.67
2016-01-15,25.280001000000002
2016-01-19,24.780001000000002
2016-01-20,24.860001
2016-01-21,24.25
2016-01-22,24.73
2016-01-25,24.48
2016-01-26,24.370001000000002
2016-01-27,24.120001000000002
2016-01-28,23.98
2016-01-29,24.74
2016-02-01,24.65
2016-02-02,23.950001
2016-02-03,24.299999
2016-02-04,24.200001
2016-02-05,23.35
2016-02-08,22.0
2016-02-09,21.709999
2016-02-10,21.5
2016-02-11,20.98
2016-02-12,21.17
2016-02-16,21.360001
2016-02-17,25.07
2016-02-18,25.83
2016-02-19,25.299999
2016-02-22,25.51
2016-02-23,25.459999
2016-02-24,26.389999
2016-02-25,26.4
2016-02-26,26.67
2016-02-29,26.370001000000002
2016-03-01,26.74
2016-03-02,26.700001
2016-03-03,26.42
2016-03-04,26.16
2016-03-07,25.959999
2016-03-08,25.42
2016-03-09,24.76
2016-03-10,24.99
2016-03-11,25.74
2016-03-14,26.01
2016-03-15,25.91
2016-03-16,26.09
2016-03-17,26.040001
2016-03-18,26.33
2016-03-21,26.58
2016-03-22,26.9
2016-03-23,26.65
2016-03-24,26.540001
2016-03-28,26.74
2016-03-29,27.309998999999998
2016-03-30,27.709999
2016-03-31,27.610001
2016-04-01,27.889999
2016-04-04,27.690001000000002
2016-04-05,27.379998999999998
2016-04-06,27.450001
2016-04-07,27.07
2016-04-08,27.0
2016-04-11,26.67
2016-04-12,26.780001000000002
2016-04-13,27.190001000000002
2016-04-14,27.49
2016-04-15,27.620001000000002
2016-04-18,27.76
2016-04-19,27.940001000000002
2016-04-20,27.950001
2016-04-21,27.459999
2016-04-22,27.549999
2016-04-25,27.459999
2016-04-26,27.75
2016-04-27,30.1
2016-04-28,30.129998999999998
2016-04-29,29.950001
2016-05-02,30.59
2016-05-03,30.35
2016-05-04,30.49
2016-05-05,30.24
2016-05-06,30.360001
2016-05-09,31.389999
2016-05-10,32.040001000000004
2016-05-11,31.469998999999998
2016-05-12,31.049999
2016-05-13,31.110001
2016-05-16,31.540001
2016-05-17,31.66
2016-05-18,31.74
2016-05-19,31.639999
2016-05-20,31.73
2016-05-23,31.83
2016-05-24,32.459998999999996
2016-05-25,32.75
2016-05-26,32.700001
2016-05-27,33.029999
2016-05-31,33.099998
2016-06-01,33.169998
2016-06-02,32.77
2016-06-03,32.830002
2016-06-06,33.169998
2016-06-07,32.610001000000004
2016-06-08,33.439999
2016-06-09,33.439999
2016-06-10,32.57
2016-06-13,32.09
2016-06-14,31.9
2016-06-15,32.110001000000004
2016-06-16,32.220001
2016-06-17,32.279999
2016-06-20,32.93
2016-06-21,33.169998
2016-06-22,32.900002
2016-06-23,33.540001000000004
2016-06-24,32.290001000000004
2016-06-27,30.77
2016-06-28,31.620001000000002
2016-06-29,32.66
2016-06-30,33.439999
2016-07-01,33.639998999999996
2016-07-05,33.610001000000004
2016-07-06,34.07
2016-07-07,34.450001
2016-07-08,34.950001
2016-07-11,34.98
2016-07-12,35.110001000000004
2016-07-13,35.189999
2016-07-14,35.209998999999996
2016-07-15,34.970001
2016-07-18,34.970001
2016-07-19,35.02
2016-07-20,35.330002
2016-07-21,35.299999
2016-07-22,35.43
2016-07-25,35.299999
2016-07-26,35.220001
2016-07-27,33.580002
2016-07-28,32.84
2016-07-29,32.720001
2016-08-01,32.419998
2016-08-02,32.009997999999996
2016-08-03,32.139998999999996
2016-08-04,32.25
2016-08-05,32.75
2016-08-08,32.75
2016-08-09,33.02
2016-08-10,32.68
2016-08-11,32.950001
2016-08-12,32.900002
2016-08-15,32.59
2016-08-16,32.34
2016-08-17,32.299999
2016-08-18,32.310001
2016-08-19,32.389998999999996
2016-08-22,32.419998
2016-08-23,32.970001
2016-08-24,32.790001000000004
2016-08-25,33.049999
2016-08-26,33.009997999999996
2016-08-29,32.82
2016-08-30,32.77
2016-08-31,32.990002000000004
2016-09-01,33.200001
2016-09-02,33.57
2016-09-06,34.07
2016-09-07,34.07
2016-09-08,33.720001
2016-09-09,33.0
2016-09-12,32.950001
2016-09-13,32.439999
2016-09-14,32.48
2016-09-15,32.810001
2016-09-16,32.549999
2016-09-19,32.860001000000004
2016-09-20,33.099998
2016-09-21,33.610001000000004
2016-09-22,33.869999
2016-09-23,33.75
2016-09-26,33.23
2016-09-27,33.450001
2016-09-28,33.849998
2016-09-29,33.57
2016-09-30,34.5
2016-10-03,33.959998999999996
2016-10-04,33.869999
2016-10-05,33.900002
2016-10-06,33.740002000000004
2016-10-07,33.52
2016-10-10,33.709998999999996
2016-10-11,32.75
2016-10-12,32.939999
2016-10-13,32.48
2016-10-14,32.77
2016-10-17,32.59
2016-10-18,32.93
2016-10-19,32.810001
2016-10-20,32.689999
2016-10-21,32.610001000000004
2016-10-24,33.18
2016-10-25,32.380001
2016-10-26,32.02
2016-10-27,31.25
2016-10-28,30.99
2016-10-31,31.24
2016-11-01,31.309998999999998
2016-11-02,30.780001000000002
2016-11-03,30.639999
2016-11-04,31.0
2016-11-07,31.85
2016-11-08,31.889999
2016-11-09,31.0
2016-11-10,29.92
2016-11-11,29.700001
2016-11-14,29.85
2016-11-15,31.33
2016-11-16,31.18
2016-11-17,31.280001000000002
2016-11-18,31.049999
2016-11-21,31.33
2016-11-22,31.33
2016-11-23,31.5
2016-11-25,31.719998999999998
2016-11-28,30.85
2016-11-29,30.58
2016-11-30,29.83
2016-12-01,29.290001
2016-12-02,29.309998999999998
2016-12-05,29.32
2016-12-06,29.33
2016-12-07,30.33
2016-12-08,30.809998999999998
2016-12-09,31.379998999999998
2016-12-12,30.959999
2016-12-13,30.860001
2016-12-14,30.799999
2016-12-15,31.200001
2016-12-16,31.24
2016-12-19,31.200001
2016-12-20,30.860001
2016-12-21,30.91
2016-12-22,30.92
2016-12-23,30.82
2016-12-27,30.639999
2016-12-28,30.51
2016-12-29,30.75
2016-12-30,30.93
2017-01-03,30.959999
2017-01-04,31.17
2017-01-05,31.66
2017-01-06,32.0
2017-01-09,32.200001
2017-01-10,32.009997999999996
2017-01-11,32.060001
2017-01-12,31.82
2017-01-13,32.380001
2017-01-17,31.879998999999998
2017-01-18,32.32
2017-01-19,32.560001
2017-01-20,32.419998
2017-01-23,32.400002
2017-01-24,32.610001000000004
2017-01-25,32.439999
2017-01-26,31.799999
2017-01-27,31.92
2017-01-30,31.93
2017-01-31,31.530001000000002
2017-02-01,31.84
2017-02-02,32.009997999999996
2017-02-03,32.68
2017-02-06,32.560001
2017-02-07,32.799999
2017-02-08,33.16
2017-02-09,33.919998
2017-02-10,34.259997999999996
2017-02-13,34.139998999999996
2017-02-14,37.43
2017-02-15,37.349998
2017-02-16,37.02
2017-02-17,37.049999
2017-02-21,37.099998
2017-02-22,36.919998
2017-02-23,36.560001
2017-02-24,36.330002
2017-02-27,36.810001
2017-02-28,37.09
2017-03-01,38.029999
2017-03-02,37.799999
2017-03-03,37.990002000000004
2017-03-06,37.880001
2017-03-07,37.939999
2017-03-08,38.240002000000004
2017-03-09,38.080002
2017-03-10,38.0
2017-03-13,37.919998
2017-03-14,37.599998
2017-03-15,37.82
2017-03-16,37.75
2017-03-17,37.939999
2017-03-20,37.889998999999996
2017-03-21,37.369999
2017-03-22,37.740002000000004
2017-03-23,37.68
2017-03-24,37.700001
2017-03-27,37.439999
2017-03-28,37.77
2017-03-29,38.259997999999996
2017-03-30,38.509997999999996
2017-03-31,38.349998
2017-04-03,37.98
2017-04-04,38.18
2017-04-05,38.099998
2017-04-06,38.310001
2017-04-07,38.23
2017-04-10,38.259997999999996
2017-04-11,38.52
2017-04-12,38.099998
2017-04-13,37.970001
2017-04-17,38.610001000000004
2017-04-18,38.720001
2017-04-19,38.689999
2017-04-20,39.380001
2017-04-21,39.259997999999996
2017-04-24,39.869999
2017-04-25,38.799999
2017-04-26,39.790001000000004
2017-04-27,40.32
2017-04-28,40.029999
2017-05-01,40.330002
2017-05-02,40.130001
2017-05-03,39.93
2017-05-04,40.380001
2017-05-05,41.080002
2017-05-08,41.169998
2017-05-09,41.310001
2017-05-10,41.380001
2017-05-11,41.450001
2017-05-12,41.200001
2017-05-15,41.82
2017-05-16,41.900002
2017-05-17,41.759997999999996
2017-05-18,41.990002000000004
2017-05-19,41.900002
2017-05-22,42.349998
2017-05-23,41.810001
2017-05-24,42.200001
2017-05-25,42.799999
2017-05-26,43.099998
2017-05-30,43.080002
2017-05-31,43.709998999999996
2017-06-01,43.970001
2017-06-02,43.529999
2017-06-05,43.18
2017-06-06,42.799999
2017-06-07,42.82
2017-06-08,42.259997999999996
2017-06-09,41.75
2017-06-12,42.32
2017-06-13,43.32
2017-06-14,43.599998
2017-06-15,43.84
2017-06-16,43.799999
2017-06-19,44.299999
2017-06-20,44.029999
2017-06-21,43.77
2017-06-22,43.689999
2017-06-23,44.439999
2017-06-26,44.299999
2017-06-27,43.52
2017-06-28,44.369999
2017-06-29,43.700001
2017-06-30,43.310001
2017-07-03,43.259997999999996
2017-07-05,44.130001
2017-07-06,43.52
2017-07-07,44.220001
2017-07-10,43.709998999999996
2017-07-11,44.009997999999996
2017-07-12,44.139998999999996
2017-07-13,43.959998999999996
2017-07-14,44.310001
2017-07-17,44.34
2017-07-18,45.0
2017-07-19,45.310001
2017-07-20,45.02
2017-07-21,45.380001
2017-07-24,45.59
2017-07-25,45.240002000000004
2017-07-26,45.529999
2017-07-27,45.57
2017-07-28,45.290001000000004
2017-07-31,45.830002
2017-08-01,45.950001
2017-08-02,46.0
2017-08-03,45.77
2017-08-04,46.0
2017-08-07,46.099998
2017-08-08,45.959998999999996
2017-08-09,46.169998
2017-08-10,45.669998
2017-08-11,45.740002000000004
2017-08-14,46.290001000000004
2017-08-15,46.330002
2017-08-16,46.799999
2017-08-17,46.369999
2017-08-18,46.490002000000004
2017-08-21,46.549999
2017-08-22,47.610001000000004
2017-08-23,47.459998999999996
2017-08-24,47.259997999999996
2017-08-25,47.16
2017-08-28,47.060001
2017-08-29,46.73
2017-08-30,47.279999
2017-08-31,47.860001000000004
2017-09-01,47.810001
2017-09-05,47.889998999999996
2017-09-06,48.380001
2017-09-07,49.389998999999996
2017-09-08,47.5
2017-09-11,47.860001000000004
2017-09-12,47.720001
2017-09-13,43.669998
2017-09-14,43.080002
2017-09-15,41.610001000000004
2017-09-18,42.349998
2017-09-19,42.200001
2017-09-20,44.939999
2017-09-21,44.52
2017-09-22,45.849998
2017-09-25,45.119999
2017-09-26,45.68
2017-09-27,46.669998
2017-09-28,47.669998
2017-09-29,47.259997999999996
2017-10-02,47.5
2017-10-03,47.650002
2017-10-04,48.529999
2017-10-05,49.549999
2017-10-06,49.860001000000004
2017-10-09,49.75
2017-10-10,49.860001000000004
2017-10-11,49.700001
2017-10-12,49.59
2017-10-13,49.639998999999996
2017-10-16,49.41
2017-10-17,49.66
2017-10-18,50.560001
2017-10-19,50.360001000000004
2017-10-20,50.73
2017-10-23,50.689999
2017-10-24,50.91
2017-10-25,50.860001000000004
2017-10-26,51.189999
2017-10-27,53.75
2017-10-30,52.470001
2017-10-31,52.490002000000004
2017-11-01,53.48
2017-11-02,53.439999
2017-11-03,53.889998999999996
2017-11-06,53.900002
2017-11-07,53.130001
2017-11-08,53.599998
2017-11-09,53.119999
2017-11-10,53.400002
2017-11-13,54.009997999999996
2017-11-14,54.470001
2017-11-15,53.919998
2017-11-16,54.310001
2017-11-17,55.290001000000004
2017-11-20,54.990002000000004
2017-11-21,55.02
2017-11-22,55.220001
2017-11-24,55.119999
2017-11-27,55.59
2017-11-28,55.610001000000004
2017-11-29,54.080002
2017-11-30,55.52
2017-12-01,55.650002
2017-12-04,55.029999
2017-12-05,54.91
2017-12-06,55.060001
2017-12-07,55.59
2017-12-08,55.610001000000004
2017-12-11,55.709998999999996
2017-12-12,55.0
2017-12-13,54.860001000000004
2017-12-14,55.389998999999996
2017-12-15,55.459998999999996
2017-12-18,56.209998999999996
2017-12-19,55.93
2017-12-20,55.91
2017-12-21,55.209998999999996
2017-12-22,55.16
2017-12-26,55.330002
2017-12-27,55.419998
2017-12-28,55.110001000000004
2017-12-29,54.959998999999996
2018-01-02,54.849998
2018-01-03,54.73
2018-01-04,55.169998
2018-01-05,56.919998
2018-01-08,56.560001
2018-01-09,56.68
2018-01-10,56.790001000000004
2018-01-11,57.139998999999996
2018-01-12,57.049999
2018-01-16,56.490002000000004
2018-01-17,57.150002
2018-01-18,57.860001000000004
2018-01-19,59.349998
2018-01-22,59.689999
2018-01-23,59.950001
2018-01-24,60.07
2018-01-25,60.48
2018-01-26,61.349998
2018-01-29,58.830002
2018-01-30,58.619999
2018-01-31,59.360001000000004
2018-02-01,59.029999
2018-02-02,57.470001
2018-02-05,55.799999
2018-02-06,57.48
2018-02-07,58.32
2018-02-08,55.5
2018-02-09,55.610001000000004
2018-02-12,58.119999
2018-02-13,54.950001
2018-02-14,55.82
2018-02-15,58.150002
2018-02-16,58.450001
2018-02-20,58.23
2018-02-21,56.73
2018-02-22,57.32
2018-02-23,58.450001
2018-02-26,58.0
2018-02-27,57.349998
2018-02-28,57.07
2018-03-01,57.389998999999996
2018-03-02,57.299999
2018-03-05,57.98
2018-03-06,57.049999
2018-03-07,57.09
2018-03-08,57.400002
2018-03-09,58.02
2018-03-12,58.5
2018-03-13,58.310001
2018-03-14,58.349998
2018-03-15,58.650002
2018-03-16,59.200001
2018-03-19,58.66
2018-03-20,59.16
2018-03-21,59.209998999999996
2018-03-22,58.139998999999996
2018-03-23,57.009997999999996
2018-03-26,58.040001000000004
2018-03-27,57.169998
2018-03-28,56.52
2018-03-29,56.779999
2018-04-02,55.650002
2018-04-03,56.060001
2018-04-04,56.25
2018-04-05,57.07
2018-04-06,56.18
2018-04-09,56.279999
2018-04-10,57.080002
2018-04-11,56.93
2018-04-12,57.98
2018-04-13,58.880001
2018-04-16,58.68
2018-04-17,60.150002
2018-04-18,60.5
2018-04-19,60.549999
2018-04-20,66.839996
2018-04-23,65.57
2018-04-24,66.389999
2018-04-25,65.410004
2018-04-26,65.019997
2018-04-27,64.790001
2018-04-30,64.910004
2018-05-01,65.550003
2018-05-02,65.709999
2018-05-03,66.760002
2018-05-04,67.099998
2018-05-07,67.809998
2018-05-08,68.559998
2018-05-09,68.599998
2018-05-10,69.129997
2018-05-11,69.5
2018-05-14,69.199997
2018-05-15,69.129997
2018-05-16,69.199997
2018-05-17,68.91999799999999
2018-05-18,68.800003
2018-05-21,68.959999
2018-05-22,68.089996
2018-05-23,68.470001
2018-05-24,68.480003
2018-05-25,68.349998
2018-05-29,68.300003
2018-05-30,68.489998
2018-05-31,68.599998
2018-06-01,69.050003
2018-06-04,69.309998
2018-06-05,70.860001
2018-06-06,72.360001
2018-06-07,71.459999
2018-06-08,70.93
2018-06-11,70.940002
2018-06-12,71.699997
2018-06-13,71.639999
2018-06-14,71.279999
2018-06-15,71.160004
2018-06-18,71.510002
2018-06-19,71.779999
2018-06-20,72.879997
2018-06-21,72.41999799999999
2018-06-22,71.699997
2018-06-25,70.860001
2018-06-26,71.730003
2018-06-27,70.610001
2018-06-28,71.519997
2018-06-29,71.639999
2018-07-02,72.690002
2018-07-03,72.410004
2018-07-05,73.389999
2018-07-06,73.760002
2018-07-09,74.199997
2018-07-10,74.07
2018-07-11,74.25
2018-07-12,74.83000200000001
2018-07-13,74.58000200000001
2018-07-16,74.800003
2018-07-17,74.949997
2018-07-18,75.07
2018-07-19,75.349998
2018-07-20,75.769997
2018-07-23,75.449997
2018-07-24,73.57
2018-07-25,74.510002
2018-07-26,73.160004
2018-07-27,72.059998
2018-07-30,70.650002
2018-07-31,72.400002
2018-08-01,73.190002
2018-08-02,73.91999799999999
2018-08-03,74.059998
2018-08-06,73.58000200000001
2018-08-07,73.989998
2018-08-08,73.75
2018-08-09,74.660004
2018-08-10,74.209999
2018-08-13,74.370003
2018-08-14,74.660004
2018-08-15,74.18
2018-08-16,74.760002
2018-08-17,75.050003
2018-08-20,73.66999799999999
2018-08-21,73.66999799999999
2018-08-22,73.5
2018-08-23,73.900002
2018-08-24,74.110001
2018-08-27,74.66999799999999
2018-08-28,74.489998
2018-08-29,75.199997
2018-08-30,74.760002
2018-08-31,75.300003
2018-09-04,76.300003
2018-09-05,75.339996
2018-09-06,75.349998
2018-09-07,74.470001
2018-09-10,75.870003
2018-09-11,75.910004
2018-09-12,76.269997
2018-09-13,76.639999
2018-09-14,76.300003
2018-09-17,74.839996
2018-09-18,76.25
2018-09-19,74.16999799999999
2018-09-20,75.519997
2018-09-21,74.33000200000001
2018-09-24,73.650002
2018-09-25,73.5
2018-09-26,72.889999
2018-09-27,72.82
2018-09-28,73.58000200000001
2018-10-01,73.400002
2018-10-02,74.699997
2018-10-03,75.029999
2018-10-04,72.800003
2018-10-05,72.25
2018-10-08,71.349998
2018-10-09,71.709999
2018-10-10,68.33000200000001
2018-10-11,67.110001
2018-10-12,68.940002
2018-10-15,67.959999
2018-10-16,69.720001
2018-10-17,69.58000200000001
2018-10-18,68.629997
2018-10-19,68.16999799999999
2018-10-22,68.610001
2018-10-23,65.709999
2018-10-24,63.880001
2018-10-25,63.880001
2018-10-26,61.59
2018-10-29,62.389998999999996
2018-10-30,63.720001
2018-10-31,65.75
2018-11-01,66.82
2018-11-02,67.699997
2018-11-05,66.650002
2018-11-06,67.589996
2018-11-07,68.470001
2018-11-08,67.529999
2018-11-09,66.440002
2018-11-12,64.83000200000001
2018-11-13,64.370003
2018-11-14,60.470001
2018-11-15,62.200001
2018-11-16,62.439999
2018-11-19,61.299999
2018-11-20,59.689999
2018-11-21,60.689999
2018-11-23,60.669998
2018-11-26,62.459998999999996
2018-11-27,61.650002
2018-11-28,63.830002
2018-11-29,63.830002
2018-11-30,64.57
2018-12-03,66.120003
2018-12-04,62.599998
2018-12-06,62.919998
2018-12-07,60.529999
2018-12-10,61.77
2018-12-11,60.93
2018-12-12,61.650002
2018-12-13,61.25
2018-12-14,58.950001
2018-12-17,56.639998999999996
2018-12-18,55.110001000000004
2018-12-19,55.73
2018-12-20,54.349998
2018-12-21,53.5
2018-12-24,52.610001000000004
2018-12-26,55.470001
2018-12-27,56.150002
2018-12-28,55.869999
2018-12-31,56.799999
2019-01-02,56.0
2019-01-03,54.150002
2019-01-04,56.209998999999996
2019-01-07,55.59
2019-01-08,56.09
2019-01-09,55.810001
2019-01-10,56.689999
2019-01-11,56.119999
2019-01-14,56.189999
2019-01-15,56.830002
2019-01-16,57.669998
2019-01-17,58.360001000000004
2019-01-18,60.580002
2019-01-22,59.400002
2019-01-23,59.380001
2019-01-24,58.91
2019-01-25,60.369999
2019-01-28,59.400002
2019-01-29,59.0
2019-01-30,59.400002
2019-01-31,60.82
2019-02-01,60.689999
2019-02-04,62.349998
2019-02-05,62.540001000000004
2019-02-06,62.080002
2019-02-07,61.599998
2019-02-08,61.939999
2019-02-11,61.720001
2019-02-12,63.259997999999996
2019-02-13,64.459999
2019-02-14,63.639998999999996
2019-02-15,63.130001
2019-02-19,62.790001000000004
2019-02-20,63.040001000000004
2019-02-21,63.16
2019-02-22,63.529999
2019-02-25,64.470001
2019-02-26,63.66
2019-02-27,63.189999
2019-02-28,64.559998
2019-03-01,64.849998
2019-03-04,64.57
2019-03-05,64.949997
2019-03-06,64.07
2019-03-07,63.82
2019-03-08,64.16999799999999
2019-03-11,65.160004
2019-03-12,65.029999
2019-03-13,65.440002
2019-03-14,65.059998
2019-03-15,65.129997
2019-03-18,65.239998
2019-03-19,65.160004
2019-03-20,65.489998
2019-03-21,66.849998
2019-03-22,65.410004
2019-03-25,64.989998
2019-03-26,65.25
2019-03-27,65.190002
2019-03-28,65.839996
2019-03-29,66.839996
2019-04-01,68.160004
2019-04-02,68.010002
2019-04-03,68.809998
2019-04-04,68.139999
2019-04-05,68.120003
2019-04-08,68.18
2019-04-09,67.800003
2019-04-10,68.379997
2019-04-11,68.449997
2019-04-12,70.110001
2019-04-15,70.309998
2019-04-16,70.949997
2019-04-17,71.010002
2019-04-18,71.040001
2019-04-22,70.699997
2019-04-23,68.739998
2019-04-24,68.33000200000001
2019-04-25,68.510002
2019-04-26,69.400002
2019-04-29,70.040001
2019-04-30,69.650002
2019-05-01,67.809998
2019-05-02,68.019997
2019-05-03,68.0
2019-05-06,67.300003
2019-05-07,65.989998
2019-05-08,66.099998
2019-05-09,66.0
2019-05-10,66.029999
2019-05-13,63.68
2019-05-14,64.18
2019-05-15,64.220001
2019-05-16,65.16999799999999
2019-05-17,64.690002
2019-05-20,64.550003
2019-05-21,66.660004
2019-05-22,66.040001
2019-05-23,65.790001
2019-05-24,65.370003
2019-05-28,66.08000200000001
2019-05-29,65.43
2019-05-30,65.639999
2019-05-31,65.540001
2019-06-03,64.379997
2019-06-04,65.400002
2019-06-05,67.879997
2019-06-06,68.83000200000001
2019-06-07,69.58000200000001
2019-06-10,70.550003
2019-06-11,70.07
2019-06-12,70.75
2019-06-13,71.150002
2019-06-14,70.91999799999999
2019-06-17,71.08000200000001
2019-06-18,71.980003
2019-06-19,72.860001
2019-06-20,72.25
2019-06-21,71.510002
2019-06-24,71.510002
2019-06-25,71.019997
2019-06-26,71.08000200000001
2019-06-27,72.120003
2019-06-28,73.510002
2019-07-01,73.5
2019-07-02,73.860001
2019-07-03,74.739998
2019-07-05,74.75
2019-07-08,73.839996
2019-07-09,73.75
2019-07-10,74.349998
2019-07-11,74.980003
2019-07-12,75.379997
2019-07-15,75.660004
2019-07-16,75.300003
2019-07-17,75.220001
2019-07-18,75.730003
2019-07-19,75.019997
2019-07-22,74.800003
2019-07-23,81.91999799999999
2019-07-24,81.5
2019-07-25,82.260002
2019-07-26,84.279999
2019-07-29,83.150002
2019-07-30,82.900002
2019-07-31,82.790001
2019-08-01,82.550003
2019-08-02,81.769997
2019-08-05,79.489998
2019-08-06,80.16999799999999
2019-08-07,81.449997
2019-08-08,84.470001
2019-08-09,82.83000200000001
2019-08-12,81.459999
2019-08-13,82.110001
2019-08-14,79.660004
2019-08-15,80.83000200000001
2019-08-16,82.269997
2019-08-19,83.650002
2019-08-20,83.709999
2019-08-21,84.019997
2019-08-22,83.91999799999999
2019-08-23,82.199997
2019-08-26,82.66999799999999
2019-08-27,83.389999
2019-08-28,83.769997
2019-08-29,83.519997
2019-08-30,83.650002
2019-09-03,83.470001
2019-09-04,83.730003
2019-09-05,84.349998
2019-09-06,84.910004
2019-09-09,83.43
2019-09-10,80.620003
2019-09-11,79.83000200000001
2019-09-12,80.470001
2019-09-13,79.779999
2019-09-16,80.360001
2019-09-17,81.900002
2019-09-18,80.949997
2019-09-19,81.32
2019-09-20,81.040001
2019-09-23,81.019997
2019-09-24,81.199997
2019-09-25,81.68
2019-09-26,81.349998
2019-09-27,79.379997
2019-09-30,81.110001
2019-10-01,80.58000200000001
2019-10-02,78.239998
2019-10-03,78.489998
2019-10-04,79.790001
2019-10-07,80.0
2019-10-08,79.160004
2019-10-09,79.839996
2019-10-10,79.809998
2019-10-11,80.529999
2019-10-14,80.43
2019-10-15,81.650002
2019-10-16,81.010002
2019-10-17,81.129997
2019-10-18,81.410004
2019-10-21,82.620003
2019-10-22,80.459999
2019-10-23,83.660004
2019-10-24,84.019997
2019-10-25,82.5
2019-10-28,82.209999
2019-10-29,81.769997
2019-10-30,81.910004
2019-10-31,82.620003
2019-11-01,83.449997
2019-11-04,80.059998
2019-11-05,79.269997
2019-11-06,80.779999
2019-11-07,80.779999
2019-11-08,80.620003
2019-11-11,81.650002
2019-11-12,82.970001
2019-11-13,83.870003
2019-11-14,85.029999
2019-11-15,85.809998
2019-11-18,86.0
2019-11-19,85.879997
2019-11-20,86.150002
2019-11-21,84.959999
2019-11-22,83.709999
2019-11-25,84.849998
2019-11-26,86.730003
2019-11-27,87.0
2019-11-29,86.309998
2019-12-02,85.870003
2019-12-03,84.769997
2019-12-04,85.5
2019-12-05,85.709999
2019-12-06,85.800003
2019-12-09,85.339996
2019-12-10,84.57
2019-12-11,84.550003
2019-12-12,84.519997
2019-12-13,85.400002
2019-12-16,86.059998
2019-12-17,85.129997
2019-12-18,84.629997
2019-12-19,85.32
2019-12-20,85.32
2019-12-23,85.559998
2019-12-24,85.550003
2019-12-26,85.230003
2019-12-27,85.389999
2019-12-30,84.739998
2019-12-31,85.610001
2020-01-02,87.809998
2020-01-03,88.300003
2020-01-06,88.33000200000001
2020-01-07,89.050003
2020-01-08,90.019997
2020-01-09,91.25
2020-01-10,91.019997
2020-01-13,91.18
2020-01-14,90.589996
2020-01-15,91.690002
