Date,RAH
1995-08-28,10.2172
1995-08-29,10.0484
1995-08-30,10.1044
1995-08-31,10.2172
1995-09-01,10.0484
1995-09-05,10.1044
1995-09-06,10.3308
1995-09-07,10.8389
1995-09-08,10.6124
1995-09-11,10.6692
1995-09-12,10.6692
1995-09-13,10.6124
1995-09-14,10.5564
1995-09-15,10.8389
1995-09-18,10.8389
1995-09-19,10.8389
1995-09-20,10.8389
1995-09-21,10.8389
1995-09-22,11.3469
1995-09-25,10.7252
1995-09-26,10.6124
1995-09-27,10.4996
1995-09-28,10.5564
1995-09-29,10.6692
1995-10-02,11.0645
1995-10-03,10.8389
1995-10-04,10.7252
1995-10-05,10.7252
1995-10-06,10.8948
1995-10-09,10.9517
1995-10-10,10.9517
1995-10-11,10.8389
1995-10-12,11.4597
1995-10-13,11.6853
1995-10-16,11.7421
1995-10-17,11.6285
1995-10-18,11.7421
1995-10-19,11.8549
1995-10-20,12.0805
1995-10-23,12.1365
1995-10-24,12.4757
1995-10-25,12.2501
1995-10-26,12.4189
1995-10-27,12.2501
1995-10-30,10.6124
1995-10-31,10.3868
1995-11-01,10.8389
1995-11-02,10.8948
1995-11-03,10.6692
1995-11-06,10.6692
1995-11-07,10.6692
1995-11-08,10.6124
1995-11-09,10.5564
1995-11-10,10.6124
1995-11-13,10.8948
1995-11-14,10.4996
1995-11-15,10.4996
1995-11-16,10.8389
1995-11-17,10.6692
1995-11-20,10.4437
1995-11-21,10.6692
1995-11-22,10.6692
1995-11-24,10.7252
1995-11-27,10.7252
1995-11-28,10.5564
1995-11-29,10.7252
1995-11-30,10.6692
1995-12-01,10.6692
1995-12-04,10.7252
1995-12-05,11.0645
1995-12-06,11.2901
1995-12-07,10.9517
1995-12-08,10.8389
1995-12-11,10.9517
1995-12-12,10.9517
1995-12-13,11.0076
1995-12-14,11.0645
1995-12-15,11.1773
1995-12-18,11.1773
1995-12-19,11.2332
1995-12-20,11.6285
1995-12-21,11.6853
1995-12-22,11.6285
1995-12-26,11.5725
1995-12-27,11.5157
1995-12-28,11.3469
1995-12-29,10.9517
1996-01-02,11.1204
1996-01-03,11.1773
1996-01-04,11.1204
1996-01-05,11.0645
1996-01-08,11.1773
1996-01-09,10.9517
1996-01-10,10.8389
1996-01-11,10.8948
1996-01-12,10.8948
1996-01-15,10.6692
1996-01-16,10.8948
1996-01-17,10.8948
1996-01-18,11.1204
1996-01-19,11.2901
1996-01-22,11.1204
1996-01-23,11.1204
1996-01-24,11.0645
1996-01-25,11.1773
1996-01-26,11.6285
1996-01-29,11.9677
1996-01-30,12.4189
1996-01-31,12.1365
1996-02-01,12.1365
1996-02-02,12.0237
1996-02-05,12.0805
1996-02-06,12.1365
1996-02-07,12.3629
1996-02-08,12.5885
1996-02-09,12.7013
1996-02-12,12.4757
1996-02-13,12.4189
1996-02-14,12.7581
1996-02-15,12.8141
1996-02-16,12.7581
1996-02-20,12.7581
1996-02-21,12.5317
1996-02-22,12.6445
1996-02-23,12.3629
1996-02-26,12.5885
1996-02-27,12.6445
1996-02-28,12.5885
1996-02-29,12.4757
1996-03-01,12.5317
1996-03-04,12.4757
1996-03-05,12.4757
1996-03-06,12.3061
1996-03-07,12.3629
1996-03-08,12.1365
1996-03-11,12.2501
1996-03-12,12.1933
1996-03-13,12.4757
1996-03-14,12.3629
1996-03-15,12.3061
1996-03-18,12.1933
1996-03-19,12.1365
1996-03-20,12.0237
1996-03-21,12.1365
1996-03-22,11.4597
1996-03-25,11.1773
1996-03-26,11.2901
1996-03-27,11.5725
1996-03-28,11.5157
1996-03-29,11.5725
1996-04-01,11.3469
1996-04-02,11.0645
1996-04-03,11.2901
1996-04-04,11.4029
1996-04-08,11.2901
1996-04-09,11.4597
1996-04-10,11.1773
1996-04-11,11.2332
1996-04-12,11.1204
1996-04-15,10.274
1996-04-16,10.4437
1996-04-17,10.4437
1996-04-18,10.6124
1996-04-19,10.4437
1996-04-22,9.766010000000001
1996-04-23,9.82198
1996-04-24,9.8788
1996-04-25,10.0484
1996-04-26,10.0484
1996-04-29,10.0484
1996-04-30,9.93563
1996-05-01,10.1612
1996-05-02,10.0484
1996-05-03,10.2172
1996-05-06,10.3868
1996-05-07,10.3308
1996-05-08,10.3308
1996-05-09,10.274
1996-05-10,10.2172
1996-05-13,10.0484
1996-05-14,9.8788
1996-05-15,10.0484
1996-05-16,9.93563
1996-05-17,9.766010000000001
1996-05-20,10.0484
1996-05-21,10.274
1996-05-22,10.1612
1996-05-23,10.1612
1996-05-24,10.1612
1996-05-28,10.1044
1996-05-29,10.1612
1996-05-30,11.1773
1996-05-31,11.2332
1996-06-03,11.0645
1996-06-04,11.0645
1996-06-05,11.0076
1996-06-06,11.0076
1996-06-07,11.0645
1996-06-10,10.782
1996-06-11,10.782
1996-06-12,10.782
1996-06-13,10.6124
1996-06-14,10.4996
1996-06-17,10.2172
1996-06-18,10.3308
1996-06-19,10.1044
1996-06-20,10.0484
1996-06-21,9.9916
1996-06-24,9.93563
1996-06-25,9.8788
1996-06-26,9.70918
1996-06-27,9.48358
1996-06-28,9.31396
1996-07-01,9.20116
1996-07-02,9.03239
1996-07-03,8.91959
1996-07-05,9.14519
1996-07-08,9.31396
1996-07-09,9.25799
1996-07-10,9.20116
1996-07-11,9.20116
1996-07-12,9.25799
1996-07-15,9.03239
1996-07-16,9.03239
1996-07-17,9.48358
1996-07-18,9.59638
1996-07-19,9.37079
1996-07-22,9.31396
1996-07-23,9.48358
1996-07-24,9.14519
1996-07-25,9.20116
1996-07-26,9.48358
1996-07-29,9.37079
1996-07-30,9.70918
1996-07-31,9.766010000000001
1996-08-01,9.653210000000001
1996-08-02,9.427610000000001
1996-08-05,9.37079
1996-08-06,9.31396
1996-08-07,9.37079
1996-08-08,9.37079
1996-08-09,9.31396
1996-08-12,9.20116
1996-08-13,9.03239
1996-08-14,10.1612
1996-08-15,9.82198
1996-08-16,9.8788
1996-08-19,9.8788
1996-08-20,9.766010000000001
1996-08-21,9.59638
1996-08-22,9.653210000000001
1996-08-23,9.653210000000001
1996-08-26,9.540410000000001
1996-08-27,9.48358
1996-08-28,9.48358
1996-08-29,9.48358
1996-08-30,9.37079
1996-09-03,9.48358
1996-09-04,9.540410000000001
1996-09-05,9.31396
1996-09-06,9.31396
1996-09-09,9.25799
1996-09-10,9.14519
1996-09-11,9.31396
1996-09-12,9.540410000000001
1996-09-13,9.540410000000001
1996-09-16,9.427610000000001
1996-09-17,9.31396
1996-09-18,9.25799
1996-09-19,9.427610000000001
1996-09-20,9.25799
1996-09-23,9.25799
1996-09-24,9.25799
1996-09-25,9.14519
1996-09-26,9.20116
1996-09-27,9.31396
1996-09-30,9.37079
1996-10-01,9.59638
1996-10-02,9.427610000000001
1996-10-03,9.25799
1996-10-04,9.37079
1996-10-07,9.48358
1996-10-08,9.37079
1996-10-09,9.25799
1996-10-10,9.25799
1996-10-11,9.25799
1996-10-14,9.427610000000001
1996-10-15,9.427610000000001
1996-10-16,9.59638
1996-10-17,9.59638
1996-10-18,9.427610000000001
1996-10-21,9.59638
1996-10-22,9.59638
1996-10-23,9.540410000000001
1996-10-24,9.70918
1996-10-25,9.59638
1996-10-28,9.540410000000001
1996-10-29,9.540410000000001
1996-10-30,9.427610000000001
1996-10-31,9.48358
1996-11-01,9.37079
1996-11-04,9.31396
1996-11-05,9.20116
1996-11-06,9.37079
1996-11-07,9.31396
1996-11-08,9.31396
1996-11-11,9.20116
1996-11-12,9.427610000000001
1996-11-13,9.31396
1996-11-14,9.14519
1996-11-15,9.03239
1996-11-18,9.08836
1996-11-19,9.08836
1996-11-20,8.97557
1996-11-21,8.74997
1996-11-22,8.86277
1996-11-25,8.86277
1996-11-26,8.86277
1996-11-27,8.74997
1996-11-29,8.86277
1996-12-02,8.80594
1996-12-03,8.80594
1996-12-04,8.63717
1996-12-05,8.63717
1996-12-06,8.52437
1996-12-09,8.58035
1996-12-10,8.58035
1996-12-11,8.52437
1996-12-12,8.46755
1996-12-13,8.69314
1996-12-16,8.58035
1996-12-17,8.63717
1996-12-18,8.58035
1996-12-19,8.63717
1996-12-20,8.63717
1996-12-23,8.58035
1996-12-24,8.52437
1996-12-26,9.03239
1996-12-27,9.31396
1996-12-30,9.540410000000001
1996-12-31,9.48358
1997-01-02,9.653210000000001
1997-01-03,9.653210000000001
1997-01-06,9.31396
1997-01-07,9.427610000000001
1997-01-08,9.37079
1997-01-09,9.48358
1997-01-10,9.540410000000001
1997-01-13,9.540410000000001
1997-01-14,9.540410000000001
1997-01-15,9.48358
1997-01-16,9.70918
1997-01-17,9.653210000000001
1997-01-20,9.653210000000001
1997-01-21,9.93563
1997-01-22,9.8788
1997-01-23,9.766010000000001
1997-01-24,9.82198
1997-01-27,9.653210000000001
1997-01-28,9.766010000000001
1997-01-29,9.82198
1997-01-30,9.8788
1997-01-31,10.3868
1997-02-03,10.4954
1997-02-04,10.1773
1997-02-05,9.75328
1997-02-06,9.647269999999999
1997-02-07,9.647269999999999
1997-02-10,9.32923
1997-02-11,9.1172
1997-02-12,9.22321
1997-02-13,9.32923
1997-02-14,9.32923
1997-02-18,9.22321
1997-02-19,9.1172
1997-02-20,9.1172
1997-02-21,9.1172
1997-02-24,9.1172
1997-02-25,9.1172
1997-02-26,8.90517
1997-02-27,9.01119
1997-02-28,9.01119
1997-03-03,8.90517
1997-03-04,9.1172
1997-03-05,9.1172
1997-03-06,9.01119
1997-03-07,8.90517
1997-03-10,9.01119
1997-03-11,9.01119
1997-03-12,9.1172
1997-03-13,8.79916
1997-03-14,8.90517
1997-03-17,9.22321
1997-03-18,9.22321
1997-03-19,9.22321
1997-03-20,9.1172
1997-03-21,9.1172
1997-03-24,8.90517
1997-03-25,9.01119
1997-03-26,8.90517
1997-03-27,9.01119
1997-03-31,8.69314
1997-04-01,8.69314
1997-04-02,8.58713
1997-04-03,8.26909
1997-04-04,8.58713
1997-04-07,8.481119999999999
1997-04-08,8.481119999999999
1997-04-09,8.481119999999999
1997-04-10,8.69314
1997-04-11,8.26909
1997-04-14,8.26909
1997-04-15,8.481119999999999
1997-04-16,8.481119999999999
1997-04-17,8.481119999999999
1997-04-18,
1997-04-21,8.481119999999999
1997-04-22,8.481119999999999
1997-04-23,8.481119999999999
1997-04-24,8.69314
1997-04-25,8.58713
1997-04-28,8.481119999999999
1997-04-29,8.481119999999999
1997-04-30,8.69314
1997-05-01,8.79916
1997-05-02,9.43524
1997-05-05,9.541260000000001
1997-05-06,9.75328
1997-05-07,9.75328
1997-05-08,9.8593
1997-05-09,9.96531
1997-05-12,9.75328
1997-05-13,9.8593
1997-05-14,10.0713
1997-05-15,10.1773
1997-05-16,10.0713
1997-05-19,10.0713
1997-05-20,10.1773
1997-05-21,10.0713
1997-05-22,9.96531
1997-05-23,10.1773
1997-05-27,10.1773
1997-05-28,9.96531
1997-05-29,10.1773
1997-05-30,10.2833
1997-06-02,10.2833
1997-06-03,10.1773
1997-06-04,10.2833
1997-06-05,10.0713
1997-06-06,
1997-06-09,9.8593
1997-06-10,9.8593
1997-06-11,10.4954
1997-06-12,11.9796
1997-06-13,11.7676
1997-06-16,11.8736
1997-06-17,11.8736
1997-06-18,12.2976
1997-06-19,12.4036
1997-06-20,12.4036
1997-06-23,11.9796
1997-06-24,12.2976
1997-06-25,12.0856
1997-06-26,12.4036
1997-06-27,12.2976
1997-06-30,12.5097
1997-07-01,12.7217
1997-07-02,13.0932
1997-07-03,13.6758
1997-07-07,14.842
1997-07-08,14.5239
1997-07-09,13.9938
1997-07-10,14.0999
1997-07-11,14.2593
1997-07-14,14.3653
1997-07-15,13.9413
1997-07-16,14.0999
1997-07-17,14.1533
1997-07-18,14.1533
1997-07-21,14.6299
1997-07-22,15.266
1997-07-23,15.266
1997-07-24,14.948
1997-07-25,14.948
1997-07-28,15.0014
1997-07-29,15.16
1997-07-30,15.2134
1997-07-31,15.372
1997-08-01,15.6375
1997-08-04,16.1141
1997-08-05,16.8036
1997-08-06,16.8036
1997-08-07,16.379601
1997-08-08,16.2736
1997-08-11,16.1141
1997-08-12,15.372
1997-08-13,14.948
1997-08-14,15.9021
1997-08-15,15.2134
1997-08-18,15.7961
1997-08-19,16.432199
1997-08-20,16.856199
1997-08-21,16.1675
1997-08-22,16.7502
1997-08-25,16.697599
1997-08-26,16.1675
1997-08-27,16.4856
1997-08-28,16.1675
1997-08-29,16.9622
1997-09-02,17.1217
1997-09-03,17.174298999999998
1997-09-04,17.0683
1997-09-05,17.386298999999998
1997-09-08,16.9622
1997-09-09,16.8036
1997-09-10,16.5382
1997-09-11,16.697599
1997-09-12,17.0683
1997-09-15,17.4923
1997-09-16,17.386298999999998
1997-09-17,17.174298999999998
1997-09-18,17.227698999999998
1997-09-19,16.9097
1997-09-22,16.8036
1997-09-23,16.9097
1997-09-24,16.8036
1997-09-25,16.5382
1997-09-26,15.9555
1997-09-29,15.8495
1997-09-30,15.8495
1997-10-01,15.9555
1997-10-02,15.478
1997-10-03,15.478
1997-10-06,15.3194
1997-10-07,15.6901
1997-10-08,15.5841
1997-10-09,15.5841
1997-10-10,15.6375
1997-10-13,15.6375
1997-10-14,15.4255
1997-10-15,15.054
1997-10-16,14.1533
1997-10-17,14.7359
1997-10-20,15.2134
1997-10-21,15.5315
1997-10-22,16.697599
1997-10-23,16.432199
1997-10-24,16.432199
1997-10-27,13.9938
1997-10-28,15.1074
1997-10-29,15.6375
1997-10-30,15.478
1997-10-31,15.7435
1997-11-03,16.061501
1997-11-04,15.8495
1997-11-05,15.9555
1997-11-06,16.008101
1997-11-07,15.266
1997-11-10,15.266
1997-11-11,15.372
1997-11-12,14.8954
1997-11-13,14.3653
1997-11-14,14.842
1997-11-17,15.2134
1997-11-18,15.2134
1997-11-19,15.3194
1997-11-20,14.842
1997-11-21,14.7894
1997-11-24,14.6834
1997-11-25,14.2593
1997-11-26,14.4179
1997-11-28,14.3653
1997-12-01,14.2593
1997-12-02,14.2059
1997-12-03,14.0999
1997-12-04,14.1533
1997-12-05,15.0014
1997-12-08,14.948
1997-12-09,14.4179
1997-12-10,14.2059
1997-12-11,13.9938
1997-12-12,13.9938
1997-12-15,
1997-12-16,13.6758
1997-12-17,13.4112
1997-12-18,13.4638
1997-12-19,13.4112
1997-12-22,13.4638
1997-12-23,13.5698
1997-12-24,13.5698
1997-12-26,13.8878
1997-12-29,14.7359
1997-12-30,14.5239
1997-12-31,14.3653
1998-01-02,14.1533
1998-01-05,14.842
1998-01-06,15.16
1998-01-07,14.3653
1998-01-08,14.1533
1998-01-09,13.7818
1998-01-12,13.5698
1998-01-13,13.6758
1998-01-14,13.6232
1998-01-15,13.5172
1998-01-16,13.5172
1998-01-20,13.6758
1998-01-21,13.7292
1998-01-22,13.6758
1998-01-23,14.1533
1998-01-26,14.1533
1998-01-27,14.4713
1998-01-28,14.842
1998-01-29,15.1074
1998-01-30,14.1533
1998-02-02,14.5239
1998-02-03,15.1074
1998-02-04,14.948
1998-02-05,15.16
1998-02-06,15.372
1998-02-09,15.266
1998-02-10,15.1074
1998-02-11,15.266
1998-02-12,15.054
1998-02-13,14.7894
1998-02-17,14.6834
1998-02-18,14.5773
1998-02-19,14.7359
1998-02-20,15.054
1998-02-23,15.3194
1998-02-24,15.0014
1998-02-25,14.4713
1998-02-26,14.5239
1998-02-27,14.3653
1998-03-02,14.4713
1998-03-03,14.0473
1998-03-04,14.3119
1998-03-05,14.3119
1998-03-06,14.4713
1998-03-09,14.3653
1998-03-10,14.5773
1998-03-11,14.7359
1998-03-12,15.054
1998-03-13,15.266
1998-03-16,15.3194
1998-03-17,15.6901
1998-03-18,15.6901
1998-03-19,15.7435
1998-03-20,15.6901
1998-03-23,15.4255
1998-03-24,15.7961
1998-03-25,16.3262
1998-03-26,16.856199
1998-03-27,17.757799
1998-03-30,17.5457
1998-03-31,17.598301
1998-04-01,17.4923
1998-04-02,17.174298999999998
1998-04-03,17.439698999999997
1998-04-06,17.969801
1998-04-07,17.015698999999998
1998-04-08,17.0683
1998-04-09,17.386298999999998
1998-04-13,17.598301
1998-04-14,18.340401
1998-04-15,18.3939
1998-04-16,18.128401
1998-04-17,18.181801
1998-04-20,18.128401
1998-04-21,18.0758
1998-04-22,17.757799
1998-04-23,17.386298999999998
1998-04-24,16.9622
1998-04-27,16.379601
1998-04-28,17.015698999999998
1998-04-29,17.015698999999998
1998-04-30,16.856199
1998-05-01,16.7502
1998-05-04,17.0683
1998-05-05,16.9622
1998-05-06,16.644199
1998-05-07,16.8036
1998-05-08,17.015698999999998
1998-05-11,17.1217
1998-05-12,17.598301
1998-05-13,17.6518
1998-05-14,17.386298999999998
1998-05-15,16.9097
1998-05-18,16.8036
1998-05-19,17.598301
1998-05-20,17.439698999999997
1998-05-21,17.1217
1998-05-22,17.174298999999998
1998-05-26,17.969801
1998-05-27,17.757799
1998-05-28,18.0224
1998-05-29,18.0758
1998-06-01,17.916401
1998-06-02,17.2803
1998-06-03,17.757799
1998-06-04,17.757799
1998-06-05,17.7043
1998-06-08,17.4923
1998-06-09,17.8104
1998-06-10,17.4923
1998-06-11,17.4923
1998-06-12,17.4923
1998-06-15,16.9622
1998-06-16,17.227698999999998
1998-06-17,17.8104
1998-06-18,17.8104
1998-06-19,17.4923
1998-06-22,17.5457
1998-06-23,17.5457
1998-06-24,17.4923
1998-06-25,17.5457
1998-06-26,17.4923
1998-06-29,16.5916
1998-06-30,16.008101
1998-07-01,15.7961
1998-07-02,15.7435
1998-07-06,16.4856
1998-07-07,17.015698999999998
1998-07-08,16.4856
1998-07-09,16.5916
1998-07-10,16.4856
1998-07-13,16.644199
1998-07-14,16.5382
1998-07-15,16.5382
1998-07-16,16.4856
1998-07-17,16.2201
1998-07-20,16.1675
1998-07-21,16.061501
1998-07-22,15.3194
1998-07-23,15.0014
1998-07-24,14.6834
1998-07-27,14.3653
1998-07-28,14.1533
1998-07-29,15.266
1998-07-30,16.2201
1998-07-31,16.644199
1998-08-03,16.5916
1998-08-04,16.379601
1998-08-05,16.697599
1998-08-06,16.432199
1998-08-07,16.697599
1998-08-10,16.644199
1998-08-11,16.7502
1998-08-12,17.2803
1998-08-13,17.0683
1998-08-14,16.856199
1998-08-17,18.0224
1998-08-18,17.8104
1998-08-19,16.9097
1998-08-20,17.2803
1998-08-21,17.1217
1998-08-24,17.757799
1998-08-25,17.757799
1998-08-26,17.8104
1998-08-27,16.8036
1998-08-28,16.856199
1998-08-31,16.379601
1998-09-01,15.5315
1998-09-02,16.061501
1998-09-03,16.2736
1998-09-04,15.5841
1998-09-08,16.2201
1998-09-09,16.061501
1998-09-10,16.2736
1998-09-11,16.8036
1998-09-14,16.697599
1998-09-15,15.5315
1998-09-16,15.266
1998-09-17,15.054
1998-09-18,15.266
1998-09-21,15.16
1998-09-22,13.8352
1998-09-23,13.0932
1998-09-24,12.4036
1998-09-25,12.2976
1998-09-28,12.5097
1998-09-29,12.0856
1998-09-30,11.8736
1998-10-01,12.1916
1998-10-02,12.245
1998-10-05,12.1916
1998-10-06,12.1916
1998-10-07,11.927
1998-10-08,11.3969
1998-10-09,11.715
1998-10-12,11.821
1998-10-13,11.821
1998-10-14,11.6615
1998-10-15,11.821
1998-10-16,12.9337
1998-10-19,13.0397
1998-10-20,13.1457
1998-10-21,13.6232
1998-10-22,13.7818
1998-10-23,13.9938
1998-10-26,14.0473
1998-10-27,14.3119
1998-10-28,14.5773
1998-10-29,14.4179
1998-10-30,14.948
1998-11-02,15.2134
1998-11-03,15.054
1998-11-04,14.842
1998-11-05,14.4179
1998-11-06,13.6232
1998-11-09,13.8878
1998-11-10,13.3052
1998-11-11,13.3578
1998-11-12,13.3052
1998-11-13,13.4638
1998-11-16,13.6758
1998-11-17,13.3052
1998-11-18,13.3578
1998-11-19,13.0932
1998-11-20,13.5698
1998-11-23,13.9938
1998-11-24,14.0999
1998-11-25,
1998-11-27,14.4179
1998-11-30,14.842
1998-12-01,14.842
1998-12-02,14.5773
1998-12-03,14.948
1998-12-04,15.16
1998-12-07,14.948
1998-12-08,14.842
1998-12-09,15.054
1998-12-10,15.054
1998-12-11,14.948
1998-12-14,15.1074
1998-12-15,14.5239
1998-12-16,14.6299
1998-12-17,14.6299
1998-12-18,14.948
1998-12-21,15.1074
1998-12-22,14.842
1998-12-23,14.6299
1998-12-24,14.6299
1998-12-28,14.7359
1998-12-29,14.4179
1998-12-30,14.5773
1998-12-31,15.478
1999-01-04,15.7961
1999-01-05,15.372
1999-01-06,15.8495
1999-01-07,15.266
1999-01-08,15.054
1999-01-11,14.948
1999-01-12,14.8954
1999-01-13,15.0014
1999-01-14,14.5773
1999-01-15,14.948
1999-01-19,14.4179
1999-01-20,14.6299
1999-01-21,14.3119
1999-01-22,14.3119
1999-01-25,14.2593
1999-01-26,14.3653
1999-01-27,14.3119
1999-01-28,15.3194
1999-01-29,15.372
1999-02-01,15.5315
1999-02-02,15.9021
1999-02-03,16.5382
1999-02-04,16.7502
1999-02-05,17.386298999999998
1999-02-08,17.015698999999998
1999-02-09,16.7502
1999-02-10,16.5382
1999-02-11,16.7502
1999-02-12,16.5382
1999-02-16,16.856199
1999-02-17,16.379601
1999-02-18,16.432199
1999-02-19,15.9021
1999-02-22,16.008101
1999-02-23,16.2736
1999-02-24,15.7435
1999-02-25,15.372
1999-02-26,15.1074
1999-03-01,16.1141
1999-03-02,16.2736
1999-03-03,16.2201
1999-03-04,16.9097
1999-03-05,16.9622
1999-03-08,17.015698999999998
1999-03-09,17.439698999999997
1999-03-10,16.9097
1999-03-11,16.9097
1999-03-12,16.432199
1999-03-15,16.2736
1999-03-16,16.2201
1999-03-17,16.008101
1999-03-18,15.7435
1999-03-19,15.16
1999-03-22,15.16
1999-03-23,15.266
1999-03-24,15.266
1999-03-25,15.8495
1999-03-26,16.379601
1999-03-29,15.7961
1999-03-30,15.9021
1999-03-31,16.1141
1999-04-01,15.4255
1999-04-05,15.6901
1999-04-06,15.266
1999-04-07,15.2134
1999-04-08,15.266
1999-04-09,15.054
1999-04-12,15.054
1999-04-13,14.948
1999-04-14,15.266
1999-04-15,14.7359
1999-04-16,14.842
1999-04-19,14.4179
1999-04-20,14.0999
1999-04-21,15.266
1999-04-22,15.4255
1999-04-23,15.372
1999-04-26,14.4179
1999-04-27,15.4255
1999-04-28,15.5315
1999-04-29,15.7435
1999-04-30,15.5841
1999-05-03,16.5382
1999-05-04,16.5916
1999-05-05,15.8495
1999-05-06,16.2201
1999-05-07,16.3262
1999-05-10,16.5382
1999-05-11,15.5315
1999-05-12,16.9622
1999-05-13,16.644199
1999-05-14,17.3337
1999-05-17,16.1141
1999-05-18,15.9021
1999-05-19,15.5315
1999-05-20,16.432199
1999-05-21,16.3262
1999-05-24,16.644199
1999-05-25,16.8036
1999-05-26,16.3262
1999-05-27,15.6901
