Date,MURGF
2013-10-23,207.149994
2013-10-24,208.550003
2013-10-25,210.25
2013-10-28,210.25
2013-10-29,211.309998
2013-10-30,211.309998
2013-10-31,209.100006
2013-11-01,209.100006
2013-11-04,209.550003
2013-11-05,207.009995
2013-11-06,209.149994
2013-11-07,202.130005
2013-11-08,205.979996
2013-11-11,207.21000700000002
2013-11-12,206.949997
2013-11-13,208.0
2013-11-14,208.96000700000002
2013-11-15,209.100006
2013-11-18,209.470001
2013-11-19,210.850006
2013-11-20,207.899994
2013-11-21,210.0
2013-11-22,212.830002
2013-11-25,213.399994
2013-11-26,214.72000099999997
2013-11-27,214.72000099999997
2013-11-29,214.72000099999997
2013-12-02,218.99000499999997
2013-12-03,216.25
2013-12-04,212.5
2013-12-05,213.19999700000002
2013-12-06,216.0
2013-12-09,216.0
2013-12-10,214.649994
2013-12-11,214.649994
2013-12-12,212.169998
2013-12-13,212.979996
2013-12-16,215.94999700000002
2013-12-17,215.0
2013-12-18,218.5
2013-12-19,218.5
2013-12-20,218.94999700000002
2013-12-23,219.19999700000002
2013-12-24,219.63999900000002
2013-12-26,219.63999900000002
2013-12-27,221.520004
2013-12-30,221.520004
2013-12-31,222.850006
2014-01-02,213.58999599999999
2014-01-03,210.479996
2014-01-06,213.059998
2014-01-07,212.979996
2014-01-08,208.869995
2014-01-09,208.0
2014-01-10,209.80000299999998
2014-01-13,209.80000299999998
2014-01-14,211.100006
2014-01-15,211.100006
2014-01-16,214.979996
2014-01-17,213.72000099999997
2014-01-21,215.850006
2014-01-22,211.72000099999997
2014-01-23,211.63000499999998
2014-01-24,206.970001
2014-01-27,207.029999
2014-01-28,209.179993
2014-01-29,207.149994
2014-01-30,208.53999299999998
2014-01-31,207.5
2014-02-03,206.75
2014-02-04,203.75
2014-02-05,206.639999
2014-02-06,209.25
2014-02-07,209.919998
2014-02-10,209.75
2014-02-11,213.44999700000002
2014-02-12,212.0
2014-02-13,216.61000099999998
2014-02-14,216.94999700000002
2014-02-18,217.47000099999997
2014-02-19,215.08999599999999
2014-02-20,216.75
2014-02-21,215.539993
2014-02-24,218.600006
2014-02-25,218.600006
2014-02-26,216.350006
2014-02-27,216.350006
2014-02-28,218.75
2014-03-03,211.830002
2014-03-04,215.25999500000003
2014-03-05,215.559998
2014-03-06,216.49000499999997
2014-03-07,213.75
2014-03-10,212.38999900000002
2014-03-11,212.5
2014-03-12,212.309998
2014-03-13,205.580002
2014-03-14,207.300003
2014-03-17,209.0
2014-03-18,209.0
2014-03-19,208.300003
2014-03-20,210.559998
2014-03-21,212.850006
2014-03-24,212.770004
2014-03-25,215.0
2014-03-26,215.0
2014-03-27,216.49000499999997
2014-03-28,217.600006
2014-03-31,217.600006
2014-04-01,219.559998
2014-04-02,219.25
2014-04-03,217.94999700000002
2014-04-04,219.190002
2014-04-07,219.190002
2014-04-08,220.13000499999998
2014-04-09,222.05000299999998
2014-04-10,221.899994
2014-04-11,221.52999900000003
2014-04-14,220.30000299999998
2014-04-15,219.05000299999998
2014-04-16,221.11999500000002
2014-04-17,227.11999500000002
2014-04-21,228.19999700000002
2014-04-22,228.19999700000002
2014-04-23,228.19999700000002
2014-04-24,228.19999700000002
2014-04-25,228.19999700000002
2014-04-28,228.19999700000002
2014-04-29,233.61000099999998
2014-04-30,233.61000099999998
2014-05-01,230.649994
2014-05-02,219.05000299999998
2014-05-05,218.00999500000003
2014-05-06,219.149994
2014-05-07,219.149994
2014-05-08,219.149994
2014-05-09,216.80000299999998
2014-05-12,216.67999300000002
2014-05-13,214.229996
2014-05-14,214.229996
2014-05-15,214.88000499999998
2014-05-16,214.30000299999998
2014-05-19,212.88999900000002
2014-05-20,214.55000299999998
2014-05-21,217.75
2014-05-22,217.75
2014-05-23,217.350006
2014-05-27,220.0
2014-05-28,220.24000499999997
2014-05-29,222.38000499999998
2014-05-30,222.38000499999998
2014-06-02,219.69999700000002
2014-06-03,219.75
2014-06-04,219.580002
2014-06-05,219.63000499999998
2014-06-06,219.63000499999998
2014-06-09,218.270004
2014-06-10,218.86999500000002
2014-06-11,217.850006
2014-06-12,217.850006
2014-06-13,217.850006
2014-06-16,216.229996
2014-06-17,216.229996
2014-06-18,216.229996
2014-06-19,219.86999500000002
2014-06-20,220.419998
2014-06-23,220.419998
2014-06-24,220.0
2014-06-25,219.05000299999998
2014-06-26,218.5
2014-06-27,217.94999700000002
2014-06-30,217.94999700000002
2014-07-01,217.94999700000002
2014-07-02,221.33999599999999
2014-07-03,223.979996
2014-07-07,220.75
2014-07-08,220.75
2014-07-09,218.94999700000002
2014-07-10,217.13999900000002
2014-07-11,218.63999900000002
2014-07-14,218.63999900000002
2014-07-15,218.63999900000002
2014-07-16,220.539993
2014-07-17,218.69999700000002
2014-07-18,217.94999700000002
2014-07-21,216.350006
2014-07-22,218.399994
2014-07-23,220.55000299999998
2014-07-24,222.600006
2014-07-25,222.600006
2014-07-28,217.75999500000003
2014-07-29,217.75999500000003
2014-07-30,217.75999500000003
2014-07-31,212.44999700000002
2014-08-01,207.449997
2014-08-04,208.649994
2014-08-05,208.649994
2014-08-06,203.300003
2014-08-07,198.399994
2014-08-08,200.649994
2014-08-11,199.91000400000001
2014-08-12,198.300003
2014-08-13,200.5
2014-08-14,200.5
2014-08-15,199.350006
2014-08-18,200.0
2014-08-19,199.399994
2014-08-20,199.399994
2014-08-21,199.25
2014-08-22,196.740005
2014-08-25,196.740005
2014-08-26,196.740005
2014-08-27,196.740005
2014-08-28,200.350006
2014-08-29,200.350006
2014-09-02,200.350006
2014-09-03,200.350006
2014-09-04,200.5
2014-09-05,200.5
2014-09-08,199.0
2014-09-09,196.949997
2014-09-10,196.949997
2014-09-11,196.949997
2014-09-12,196.949997
2014-09-15,198.5
2014-09-16,198.5
2014-09-17,197.949997
2014-09-18,198.199997
2014-09-19,198.199997
2014-09-22,200.91000400000001
2014-09-23,200.91000400000001
2014-09-24,198.0
2014-09-25,197.300003
2014-09-26,197.119995
2014-09-29,196.699997
2014-09-30,196.699997
2014-10-01,195.139999
2014-10-02,195.139999
2014-10-03,191.550003
2014-10-06,191.949997
2014-10-07,191.949997
2014-10-08,196.449997
2014-10-09,190.75
2014-10-10,189.360001
2014-10-13,190.0
2014-10-14,190.0
2014-10-15,184.399994
2014-10-16,182.110001
2014-10-17,186.71000700000002
2014-10-20,185.220001
2014-10-21,187.5
2014-10-22,186.96000700000002
2014-10-23,191.0
2014-10-24,190.399994
2014-10-27,190.5
2014-10-28,193.25
2014-10-29,193.75
2014-10-30,193.33999599999999
2014-10-31,193.33999599999999
2014-11-03,193.71000700000002
2014-11-04,194.050003
2014-11-05,194.050003
2014-11-06,194.050003
2014-11-07,191.229996
2014-11-10,192.490005
2014-11-11,192.490005
2014-11-12,191.449997
2014-11-13,193.149994
2014-11-14,193.149994
2014-11-17,193.639999
2014-11-18,196.850006
2014-11-19,197.559998
2014-11-20,197.559998
2014-11-21,199.449997
2014-11-24,200.199997
2014-11-25,200.199997
2014-11-26,205.25
2014-11-28,205.25
2014-12-01,205.389999
2014-12-02,205.0
2014-12-03,203.320007
2014-12-04,203.320007
2014-12-05,203.320007
2014-12-08,202.25
2014-12-09,200.21000700000002
2014-12-10,202.050003
2014-12-11,202.850006
2014-12-12,199.050003
2014-12-15,196.529999
2014-12-16,198.199997
2014-12-17,199.78999299999998
2014-12-18,202.800003
2014-12-19,201.509995
2014-12-22,204.5
2014-12-23,205.0
2014-12-24,204.970001
2014-12-26,205.0
2014-12-29,202.669998
2014-12-30,202.800003
2014-12-31,201.100006
2015-01-02,201.100006
2015-01-05,192.050003
2015-01-06,192.050003
2015-01-07,190.899994
2015-01-08,192.850006
2015-01-09,191.899994
2015-01-12,191.899994
2015-01-13,192.259995
2015-01-14,194.600006
2015-01-15,194.050003
2015-01-16,194.050003
2015-01-20,198.75
2015-01-21,199.5
2015-01-22,202.399994
2015-01-23,199.699997
2015-01-26,199.699997
2015-01-27,203.889999
2015-01-28,203.889999
2015-01-29,205.100006
2015-01-30,201.25
2015-02-02,205.699997
2015-02-03,209.33999599999999
2015-02-04,206.5
2015-02-05,206.149994
2015-02-06,204.75
2015-02-09,204.75
2015-02-10,204.75
2015-02-11,200.5
2015-02-12,207.350006
2015-02-13,207.350006
2015-02-17,204.729996
2015-02-18,204.259995
2015-02-19,204.259995
2015-02-20,203.899994
2015-02-23,203.899994
2015-02-24,205.550003
2015-02-25,205.550003
2015-02-26,205.550003
2015-02-27,205.550003
2015-03-02,206.899994
2015-03-03,207.600006
2015-03-04,205.75
2015-03-05,205.75
2015-03-06,203.570007
2015-03-09,203.570007
2015-03-10,202.360001
2015-03-11,200.100006
2015-03-12,206.199997
2015-03-13,204.199997
2015-03-16,211.039993
2015-03-17,211.039993
2015-03-18,213.61000099999998
2015-03-19,210.63000499999998
2015-03-20,219.75
2015-03-23,219.75
2015-03-24,220.649994
2015-03-25,221.309998
2015-03-26,218.100006
2015-03-27,217.580002
2015-03-30,218.190002
2015-03-31,218.190002
2015-04-01,218.190002
2015-04-02,218.190002
2015-04-06,220.539993
2015-04-07,219.149994
2015-04-08,218.690002
2015-04-09,216.0
2015-04-10,216.0
2015-04-13,218.38000499999998
2015-04-14,217.94999700000002
2015-04-15,217.94999700000002
2015-04-16,215.350006
2015-04-17,211.460007
2015-04-20,215.0
2015-04-21,213.0
2015-04-22,210.350006
2015-04-23,210.350006
2015-04-24,198.149994
2015-04-27,199.059998
2015-04-28,199.059998
2015-04-29,196.199997
2015-04-30,196.199997
2015-05-01,196.149994
2015-05-04,196.649994
2015-05-05,193.0
2015-05-06,197.440002
2015-05-07,195.490005
2015-05-08,195.490005
2015-05-11,193.5
2015-05-12,193.5
2015-05-13,195.699997
2015-05-14,196.800003
2015-05-15,196.800003
2015-05-18,196.800003
2015-05-19,196.800003
2015-05-20,196.800003
2015-05-21,196.800003
2015-05-22,192.449997
2015-05-26,192.449997
2015-05-27,188.389999
2015-05-28,187.320007
2015-05-29,185.050003
2015-06-01,185.050003
2015-06-02,186.199997
2015-06-03,188.0
2015-06-04,186.449997
2015-06-05,182.949997
2015-06-08,182.21000700000002
2015-06-09,182.21000700000002
2015-06-10,188.350006
2015-06-11,188.350006
2015-06-12,188.350006
2015-06-15,182.059998
2015-06-16,181.46000700000002
2015-06-17,181.46000700000002
2015-06-18,181.46000700000002
2015-06-19,183.669998
2015-06-22,186.850006
2015-06-23,186.0
2015-06-24,185.600006
2015-06-25,185.600006
2015-06-26,184.990005
2015-06-29,184.990005
2015-06-30,178.600006
2015-07-01,178.600006
2015-07-02,180.899994
2015-07-06,177.759995
2015-07-07,178.21000700000002
2015-07-08,178.550003
2015-07-09,181.0
2015-07-10,189.479996
2015-07-13,189.800003
2015-07-14,189.199997
2015-07-15,190.029999
2015-07-16,189.53999299999998
2015-07-17,189.53999299999998
2015-07-20,189.53999299999998
2015-07-21,189.53999299999998
2015-07-22,189.21000700000002
2015-07-23,189.21000700000002
2015-07-24,189.21000700000002
2015-07-27,185.100006
2015-07-28,185.190002
2015-07-29,185.190002
2015-07-30,182.970001
2015-07-31,182.970001
2015-08-03,182.970001
2015-08-04,182.970001
2015-08-05,185.28999299999998
2015-08-06,185.28999299999998
2015-08-07,190.0
2015-08-10,191.669998
2015-08-11,191.669998
2015-08-12,188.71000700000002
2015-08-13,188.71000700000002
2015-08-14,187.75
2015-08-17,187.75
2015-08-18,185.919998
2015-08-19,185.149994
2015-08-20,183.690002
2015-08-21,182.850006
2015-08-24,183.41000400000001
2015-08-25,183.25
2015-08-26,185.149994
2015-08-27,185.149994
2015-08-28,183.050003
2015-08-31,183.050003
2015-09-01,183.050003
2015-09-02,185.050003
2015-09-03,183.58999599999999
2015-09-04,183.58999599999999
2015-09-08,183.58999599999999
2015-09-09,185.03999299999998
2015-09-10,185.03999299999998
2015-09-11,187.440002
2015-09-14,187.440002
2015-09-15,186.580002
2015-09-16,186.580002
2015-09-17,191.0
2015-09-18,187.009995
2015-09-21,185.940002
2015-09-22,182.119995
2015-09-23,185.619995
2015-09-24,183.509995
2015-09-25,187.25
2015-09-28,187.399994
2015-09-29,185.08999599999999
2015-09-30,185.240005
2015-10-01,184.0
2015-10-02,184.649994
2015-10-05,187.389999
2015-10-06,188.399994
2015-10-07,189.050003
2015-10-08,190.0
2015-10-09,192.5
2015-10-12,192.5
2015-10-13,192.5
2015-10-14,189.759995
2015-10-15,191.25
2015-10-16,191.25
2015-10-19,191.25
2015-10-20,191.25
2015-10-21,191.25
2015-10-22,191.25
2015-10-23,195.520004
2015-10-26,195.520004
2015-10-27,195.520004
2015-10-28,197.070007
2015-10-29,198.300003
2015-10-30,198.300003
2015-11-02,200.199997
2015-11-03,198.550003
2015-11-04,198.550003
2015-11-05,198.550003
2015-11-06,192.0
2015-11-09,192.91000400000001
2015-11-10,191.0
2015-11-11,191.0
2015-11-12,191.0
2015-11-13,192.110001
2015-11-16,192.929993
2015-11-17,193.33999599999999
2015-11-18,194.21000700000002
2015-11-19,197.28999299999998
2015-11-20,195.949997
2015-11-23,195.949997
2015-11-24,193.279999
2015-11-25,199.75
2015-11-27,199.75
2015-11-30,200.570007
2015-12-01,200.570007
2015-12-02,200.570007
2015-12-03,200.570007
2015-12-04,203.240005
2015-12-07,203.58999599999999
2015-12-08,203.58999599999999
2015-12-09,202.0
2015-12-10,201.490005
2015-12-11,200.509995
2015-12-14,197.199997
2015-12-15,198.190002
2015-12-16,198.190002
2015-12-17,198.190002
2015-12-18,200.350006
2015-12-21,202.300003
2015-12-22,202.300003
2015-12-23,201.600006
2015-12-24,202.600006
2015-12-28,201.490005
2015-12-29,203.119995
2015-12-30,201.199997
2015-12-31,201.199997
2016-01-04,192.869995
2016-01-05,192.869995
2016-01-06,192.869995
2016-01-07,192.869995
2016-01-08,191.649994
2016-01-11,189.720001
2016-01-12,190.5
2016-01-13,191.350006
2016-01-14,191.350006
2016-01-15,191.350006
2016-01-19,191.350006
2016-01-20,185.259995
2016-01-21,186.360001
2016-01-22,186.649994
2016-01-25,188.399994
2016-01-26,188.399994
2016-01-27,190.220001
2016-01-28,190.220001
2016-01-29,191.350006
2016-02-01,190.25
2016-02-02,186.949997
2016-02-03,187.449997
2016-02-04,187.449997
2016-02-05,190.850006
2016-02-08,190.25
2016-02-09,190.25
2016-02-10,189.990005
2016-02-11,184.0
2016-02-12,184.0
2016-02-16,188.75
2016-02-17,192.899994
2016-02-18,192.899994
2016-02-19,194.449997
2016-02-22,197.369995
2016-02-23,196.190002
2016-02-24,194.5
2016-02-25,196.600006
2016-02-26,197.800003
2016-02-29,195.830002
2016-03-01,195.830002
2016-03-02,195.830002
2016-03-03,195.830002
2016-03-04,196.899994
2016-03-07,196.899994
2016-03-08,196.899994
2016-03-09,196.899994
2016-03-10,201.580002
2016-03-11,205.5
2016-03-14,205.610001
2016-03-15,205.600006
2016-03-16,207.949997
2016-03-17,206.679993
2016-03-18,204.449997
2016-03-21,202.550003
2016-03-22,201.33999599999999
2016-03-23,200.649994
2016-03-24,197.5
2016-03-28,201.130005
2016-03-29,200.300003
2016-03-30,204.199997
2016-03-31,204.270004
2016-04-01,199.350006
2016-04-04,199.350006
2016-04-05,199.350006
2016-04-06,199.350006
2016-04-07,201.800003
2016-04-08,197.880005
2016-04-11,197.880005
2016-04-12,202.0
2016-04-13,204.41000400000001
2016-04-14,204.41000400000001
2016-04-15,204.41000400000001
2016-04-18,204.41000400000001
2016-04-19,209.0
2016-04-20,209.309998
2016-04-21,206.25
2016-04-22,204.800003
2016-04-25,204.600006
2016-04-26,204.449997
2016-04-27,199.0
2016-04-28,189.100006
2016-04-29,185.399994
2016-05-02,189.0
2016-05-03,188.0
2016-05-04,185.0
2016-05-05,183.949997
2016-05-06,183.949997
2016-05-09,183.949997
2016-05-10,181.880005
2016-05-11,180.949997
2016-05-12,180.949997
2016-05-13,180.949997
2016-05-16,178.449997
2016-05-17,178.75
2016-05-18,178.75
2016-05-19,178.75
2016-05-20,178.179993
2016-05-23,179.300003
2016-05-24,184.440002
2016-05-25,184.440002
2016-05-26,187.949997
2016-05-27,187.949997
2016-05-31,188.600006
2016-06-01,187.300003
2016-06-02,187.300003
2016-06-03,182.75
2016-06-06,182.75
2016-06-07,182.75
2016-06-08,182.5
2016-06-09,181.850006
2016-06-10,175.449997
2016-06-13,171.770004
2016-06-14,167.059998
2016-06-15,168.029999
2016-06-16,167.399994
2016-06-17,170.300003
2016-06-20,176.050003
2016-06-21,175.58999599999999
2016-06-22,177.75
2016-06-23,183.199997
2016-06-24,168.449997
2016-06-27,159.78999299999998
2016-06-28,161.350006
2016-06-29,165.0
2016-06-30,168.699997
2016-07-01,168.550003
2016-07-05,168.550003
2016-07-06,156.800003
2016-07-07,156.800003
2016-07-08,160.300003
2016-07-11,160.850006
2016-07-12,165.21000700000002
2016-07-13,164.149994
2016-07-14,164.149994
2016-07-15,165.0
2016-07-18,165.0
2016-07-19,161.300003
2016-07-20,163.149994
2016-07-21,163.149994
2016-07-22,163.149994
2016-07-25,161.5
2016-07-26,161.5
2016-07-27,162.399994
2016-07-28,163.850006
2016-07-29,166.5
2016-08-01,166.020004
2016-08-02,166.020004
2016-08-03,166.020004
2016-08-04,166.020004
2016-08-05,167.91000400000001
2016-08-08,168.699997
2016-08-09,168.699997
2016-08-10,178.0
2016-08-11,178.0
2016-08-12,178.0
2016-08-15,178.0
2016-08-16,181.440002
2016-08-17,181.440002
2016-08-18,181.440002
2016-08-19,181.440002
2016-08-22,179.199997
2016-08-23,182.050003
2016-08-24,182.050003
2016-08-25,182.050003
2016-08-26,182.050003
2016-08-29,177.5
2016-08-30,178.149994
2016-08-31,178.149994
2016-09-01,178.149994
2016-09-02,183.399994
2016-09-06,183.899994
2016-09-07,185.729996
2016-09-08,185.729996
2016-09-09,185.729996
2016-09-12,186.580002
2016-09-13,186.580002
2016-09-14,182.850006
2016-09-15,182.300003
2016-09-16,180.199997
2016-09-19,182.149994
2016-09-20,182.149994
2016-09-21,185.75
2016-09-22,191.149994
2016-09-23,191.149994
2016-09-26,187.300003
2016-09-27,185.5
2016-09-28,186.350006
2016-09-29,186.350006
2016-09-30,185.449997
2016-10-03,184.669998
2016-10-04,183.149994
2016-10-05,185.399994
2016-10-06,183.949997
2016-10-07,184.220001
2016-10-10,186.850006
2016-10-11,186.850006
2016-10-12,186.850006
2016-10-13,186.850006
2016-10-14,186.850006
2016-10-17,186.949997
2016-10-18,190.08999599999999
2016-10-19,190.08999599999999
2016-10-20,191.66000400000001
2016-10-21,190.199997
2016-10-24,190.199997
2016-10-25,190.199997
2016-10-26,192.809998
2016-10-27,194.380005
2016-10-28,192.28999299999998
2016-10-31,192.28999299999998
2016-11-01,193.220001
2016-11-02,193.220001
2016-11-03,193.220001
2016-11-04,190.190002
2016-11-07,192.199997
2016-11-08,192.199997
2016-11-09,190.389999
2016-11-10,190.389999
2016-11-11,190.389999
2016-11-14,187.860001
2016-11-15,186.949997
2016-11-16,184.350006
2016-11-17,184.350006
2016-11-18,183.600006
2016-11-21,183.600006
2016-11-22,185.699997
2016-11-23,185.699997
2016-11-25,183.28999299999998
2016-11-28,181.5
2016-11-29,181.5
2016-11-30,181.5
2016-12-01,181.110001
2016-12-02,181.110001
2016-12-05,181.110001
2016-12-06,181.110001
2016-12-07,181.110001
2016-12-08,185.58999599999999
2016-12-09,183.690002
2016-12-12,183.690002
2016-12-13,186.050003
2016-12-14,186.899994
2016-12-15,186.899994
2016-12-16,186.899994
2016-12-19,183.440002
2016-12-20,184.389999
2016-12-21,184.389999
2016-12-22,184.389999
2016-12-23,185.690002
2016-12-27,185.690002
2016-12-28,184.600006
2016-12-29,184.600006
2016-12-30,184.600006
2017-01-03,187.860001
2017-01-04,187.860001
2017-01-05,188.53999299999998
2017-01-06,188.53999299999998
2017-01-09,188.53999299999998
2017-01-10,188.53999299999998
2017-01-11,188.050003
2017-01-12,188.050003
2017-01-13,188.050003
2017-01-17,188.050003
2017-01-18,187.630005
2017-01-19,188.149994
2017-01-20,188.149994
2017-01-23,187.759995
2017-01-24,187.759995
2017-01-25,187.759995
2017-01-26,187.759995
2017-01-27,187.759995
2017-01-30,187.759995
2017-01-31,187.759995
2017-02-01,187.429993
2017-02-02,187.429993
2017-02-03,190.110001
2017-02-06,188.240005
2017-02-07,187.5
2017-02-08,188.240005
2017-02-09,188.240005
2017-02-10,188.240005
2017-02-13,188.240005
2017-02-14,188.240005
2017-02-15,186.440002
2017-02-16,188.66000400000001
2017-02-17,187.699997
2017-02-21,188.0
2017-02-22,188.889999
2017-02-23,190.729996
2017-02-24,190.729996
2017-02-27,190.729996
2017-02-28,188.449997
2017-03-01,188.449997
2017-03-02,189.91000400000001
2017-03-03,189.91000400000001
2017-03-06,190.990005
2017-03-07,191.0
2017-03-08,191.0
2017-03-09,189.779999
2017-03-10,191.25
2017-03-13,192.320007
2017-03-14,192.320007
2017-03-15,192.320007
2017-03-16,192.320007
2017-03-17,193.470001
2017-03-20,193.0
2017-03-21,190.220001
2017-03-22,190.970001
2017-03-23,190.970001
2017-03-24,190.970001
2017-03-27,190.970001
2017-03-28,190.970001
2017-03-29,195.850006
2017-03-30,195.850006
2017-03-31,195.190002
2017-04-03,194.03999299999998
2017-04-04,195.100006
2017-04-05,195.100006
2017-04-06,195.100006
2017-04-07,195.100006
2017-04-10,195.100006
2017-04-11,195.100006
2017-04-12,193.029999
2017-04-13,193.029999
2017-04-17,193.029999
2017-04-18,193.029999
2017-04-19,193.029999
2017-04-20,193.029999
2017-04-21,194.75
2017-04-24,203.220001
2017-04-25,204.509995
2017-04-26,205.0
2017-04-27,192.83999599999999
2017-04-28,191.100006
2017-05-01,191.100006
2017-05-02,191.100006
2017-05-03,194.0
2017-05-04,198.059998
2017-05-05,199.149994
2017-05-08,195.83999599999999
2017-05-09,192.399994
2017-05-10,192.399994
2017-05-11,192.399994
2017-05-12,192.399994
2017-05-15,192.399994
2017-05-16,193.149994
2017-05-17,192.53999299999998
2017-05-18,192.53999299999998
2017-05-19,194.070007
2017-05-22,192.860001
2017-05-23,192.860001
2017-05-24,192.630005
2017-05-25,192.630005
2017-05-26,192.630005
2017-05-30,194.03999299999998
2017-05-31,198.350006
2017-06-01,199.0
2017-06-02,200.0
2017-06-05,200.0
2017-06-06,200.0
2017-06-07,197.350006
2017-06-08,197.350006
2017-06-09,197.350006
2017-06-12,199.03999299999998
2017-06-13,199.03999299999998
2017-06-14,201.5
2017-06-15,196.229996
2017-06-16,196.229996
2017-06-19,196.229996
2017-06-20,196.229996
2017-06-21,196.229996
2017-06-22,196.229996
2017-06-23,196.229996
2017-06-26,199.600006
2017-06-27,199.600006
2017-06-28,199.600006
2017-06-29,199.600006
2017-06-30,202.649994
2017-07-03,202.649994
2017-07-05,202.649994
2017-07-06,205.0
2017-07-07,204.08999599999999
2017-07-10,204.08999599999999
2017-07-11,206.0
2017-07-12,206.0
2017-07-13,206.0
2017-07-14,206.899994
2017-07-17,206.899994
2017-07-18,209.050003
2017-07-19,209.050003
2017-07-20,209.050003
2017-07-21,205.699997
2017-07-24,205.699997
2017-07-25,211.149994
2017-07-26,212.19999700000002
2017-07-27,210.80000299999998
2017-07-28,210.80000299999998
2017-07-31,210.80000299999998
2017-08-01,210.80000299999998
2017-08-02,218.0
2017-08-03,218.0
2017-08-04,217.50999500000003
2017-08-07,218.190002
2017-08-08,218.190002
2017-08-09,212.30000299999998
2017-08-10,207.449997
2017-08-11,207.449997
2017-08-14,210.25
2017-08-15,207.25
2017-08-16,207.25
2017-08-17,207.25
2017-08-18,207.25
2017-08-21,207.25
2017-08-22,207.25
2017-08-23,208.5
2017-08-24,208.5
2017-08-25,210.86000099999998
2017-08-28,208.649994
2017-08-29,208.649994
2017-08-30,208.649994
2017-08-31,204.850006
2017-09-01,204.850006
2017-09-05,200.5
2017-09-06,202.169998
2017-09-07,202.169998
2017-09-08,203.5
2017-09-11,203.5
2017-09-12,210.05000299999998
2017-09-13,205.5
2017-09-14,205.5
2017-09-15,205.5
2017-09-18,209.050003
2017-09-19,209.050003
2017-09-20,208.199997
2017-09-21,208.199997
2017-09-22,213.350006
2017-09-25,213.350006
2017-09-26,213.350006
2017-09-27,213.350006
2017-09-28,213.350006
2017-09-29,213.350006
2017-10-02,213.350006
2017-10-03,213.350006
2017-10-04,212.100006
2017-10-05,214.600006
2017-10-06,214.600006
2017-10-09,214.600006
2017-10-10,218.0
2017-10-11,218.0
2017-10-12,218.0
2017-10-13,218.0
2017-10-16,217.63000499999998
2017-10-17,217.63000499999998
2017-10-18,218.0
2017-10-19,220.0
2017-10-20,220.0
2017-10-23,220.0
2017-10-24,219.5
2017-10-25,218.94999700000002
2017-10-26,226.08999599999999
2017-10-27,226.08999599999999
2017-10-30,226.08999599999999
2017-10-31,226.07000699999998
2017-11-01,225.100006
2017-11-02,225.100006
2017-11-03,225.100006
2017-11-06,225.100006
2017-11-07,229.0
2017-11-08,229.0
2017-11-09,229.0
2017-11-10,229.0
2017-11-13,229.0
2017-11-14,224.559998
2017-11-15,224.350006
2017-11-16,224.350006
2017-11-17,224.44999700000002
2017-11-20,224.44999700000002
2017-11-21,224.44999700000002
2017-11-22,224.44999700000002
2017-11-24,224.44999700000002
2017-11-27,224.0
2017-11-28,224.0
2017-11-29,226.69999700000002
2017-11-30,224.05000299999998
2017-12-01,219.94999700000002
2017-12-04,221.05000299999998
2017-12-05,221.05000299999998
2017-12-06,218.100006
2017-12-07,217.38999900000002
2017-12-08,217.38999900000002
2017-12-11,217.38999900000002
2017-12-12,217.38999900000002
2017-12-13,217.38999900000002
2017-12-14,217.38999900000002
2017-12-15,217.38999900000002
2017-12-18,217.38999900000002
2017-12-19,217.38999900000002
2017-12-20,217.38999900000002
2017-12-21,217.38999900000002
2017-12-22,217.38999900000002
2017-12-26,215.69999700000002
2017-12-27,215.69999700000002
2017-12-28,215.69999700000002
2017-12-29,217.710007
2018-01-02,216.19999700000002
2018-01-03,219.25
2018-01-04,219.25
2018-01-05,219.25
2018-01-08,222.05000299999998
2018-01-09,222.05000299999998
2018-01-10,221.5
2018-01-11,221.5
2018-01-12,221.5
2018-01-16,221.5
2018-01-17,232.330002
2018-01-18,232.330002
2018-01-19,235.059998
2018-01-22,235.0
2018-01-23,237.309998
2018-01-24,240.399994
2018-01-25,240.399994
2018-01-26,240.399994
2018-01-29,240.399994
2018-01-30,237.66000400000001
2018-01-31,237.66000400000001
2018-02-01,237.66000400000001
2018-02-02,237.66000400000001
2018-02-05,232.919998
2018-02-06,224.99000499999997
2018-02-07,226.30000299999998
2018-02-08,218.0
2018-02-09,214.52999900000003
2018-02-12,223.169998
2018-02-13,223.169998
2018-02-14,226.0
2018-02-15,226.0
2018-02-16,226.0
2018-02-20,226.94999700000002
2018-02-21,225.350006
2018-02-22,225.350006
2018-02-23,225.350006
2018-02-26,225.350006
2018-02-27,224.649994
2018-02-28,224.55000299999998
2018-03-01,221.19999700000002
2018-03-02,221.19999700000002
2018-03-05,222.5
2018-03-06,222.5
2018-03-07,225.600006
2018-03-08,226.649994
2018-03-09,226.649994
2018-03-12,226.649994
2018-03-13,226.649994
2018-03-14,224.25
2018-03-15,229.88000499999998
2018-03-16,229.88000499999998
2018-03-19,229.88000499999998
2018-03-20,236.0
2018-03-21,236.94999700000002
2018-03-22,236.94999700000002
2018-03-23,226.72000099999997
2018-03-26,230.649994
2018-03-27,230.649994
2018-03-28,230.16000400000001
2018-03-29,230.16000400000001
2018-04-02,230.149994
2018-04-03,230.149994
2018-04-04,230.75
2018-04-05,237.649994
2018-04-06,237.649994
2018-04-09,237.25999500000003
2018-04-10,238.94999700000002
2018-04-11,235.25
2018-04-12,235.13999900000002
2018-04-13,235.13999900000002
2018-04-16,235.13999900000002
