Date,CSWC
1981-01-23,1.484375
1981-01-26,1.484375
1981-01-27,1.484375
1981-01-28,1.484375
1981-01-29,1.484375
1981-01-30,1.5
1981-02-02,1.5
1981-02-03,1.5
1981-02-04,1.5
1981-02-05,1.5
1981-02-06,1.515625
1981-02-09,1.515625
1981-02-10,1.515625
1981-02-11,1.515625
1981-02-12,1.515625
1981-02-13,1.515625
1981-02-17,1.515625
1981-02-18,1.515625
1981-02-19,1.515625
1981-02-20,1.515625
1981-02-23,1.515625
1981-02-24,1.515625
1981-02-25,1.515625
1981-02-26,1.515625
1981-02-27,1.515625
1981-03-02,1.515625
1981-03-03,1.515625
1981-03-04,1.515625
1981-03-05,1.515625
1981-03-06,1.515625
1981-03-09,1.515625
1981-03-10,1.515625
1981-03-11,1.515625
1981-03-12,1.515625
1981-03-13,1.515625
1981-03-16,1.515625
1981-03-17,1.53125
1981-03-18,1.53125
1981-03-19,1.53125
1981-03-20,1.53125
1981-03-23,1.53125
1981-03-24,1.53125
1981-03-25,1.546875
1981-03-26,1.546875
1981-03-27,1.5625
1981-03-30,1.5625
1981-03-31,1.5625
1981-04-01,1.5625
1981-04-02,1.5625
1981-04-03,1.5625
1981-04-06,1.578125
1981-04-07,1.625
1981-04-08,1.625
1981-04-09,1.6875
1981-04-10,1.6875
1981-04-13,1.6875
1981-04-14,1.6875
1981-04-15,1.6875
1981-04-16,1.6875
1981-04-20,1.6875
1981-04-21,1.6875
1981-04-22,1.6875
1981-04-23,1.6875
1981-04-24,1.6875
1981-04-27,1.6875
1981-04-28,1.6875
1981-04-29,1.6875
1981-04-30,1.6875
1981-05-01,1.71875
1981-05-04,1.78125
1981-05-05,1.78125
1981-05-06,1.78125
1981-05-07,1.78125
1981-05-08,1.78125
1981-05-11,1.78125
1981-05-12,1.78125
1981-05-13,1.78125
1981-05-14,1.78125
1981-05-15,1.78125
1981-05-18,1.78125
1981-05-19,1.78125
1981-05-20,1.78125
1981-05-21,1.78125
1981-05-22,1.8125
1981-05-26,1.8125
1981-05-27,1.8125
1981-05-28,1.8125
1981-05-29,1.8125
1981-06-01,1.8125
1981-06-02,1.8125
1981-06-03,1.8125
1981-06-04,1.8125
1981-06-05,1.8125
1981-06-08,1.8125
1981-06-09,1.8125
1981-06-10,1.84375
1981-06-11,1.84375
1981-06-12,1.84375
1981-06-15,1.84375
1981-06-16,1.84375
1981-06-17,1.84375
1981-06-18,1.84375
1981-06-19,1.84375
1981-06-22,1.84375
1981-06-23,1.84375
1981-06-24,1.84375
1981-06-25,1.84375
1981-06-26,1.84375
1981-06-29,1.84375
1981-06-30,1.84375
1981-07-01,1.84375
1981-07-02,1.84375
1981-07-06,1.84375
1981-07-07,1.84375
1981-07-08,1.84375
1981-07-09,1.84375
1981-07-10,1.84375
1981-07-13,1.84375
1981-07-14,1.84375
1981-07-15,1.84375
1981-07-16,1.875
1981-07-17,1.875
1981-07-20,1.875
1981-07-21,1.84375
1981-07-22,1.84375
1981-07-23,1.84375
1981-07-24,1.84375
1981-07-27,1.84375
1981-07-28,1.84375
1981-07-29,1.875
1981-07-30,1.875
1981-07-31,1.90625
1981-08-03,1.9375
1981-08-04,1.9375
1981-08-05,1.9375
1981-08-06,1.9375
1981-08-07,1.9375
1981-08-10,1.9375
1981-08-11,2.0625
1981-08-12,2.0625
1981-08-13,2.0625
1981-08-14,2.0625
1981-08-17,2.0625
1981-08-18,2.03125
1981-08-19,2.03125
1981-08-20,2.03125
1981-08-21,2.03125
1981-08-24,2.03125
1981-08-25,2.03125
1981-08-26,2.03125
1981-08-27,2.03125
1981-08-28,2.03125
1981-08-31,2.03125
1981-09-01,2.03125
1981-09-02,2.03125
1981-09-03,2.0
1981-09-04,2.0
1981-09-08,1.9375
1981-09-09,1.875
1981-09-10,1.8125
1981-09-11,1.875
1981-09-14,1.875
1981-09-15,1.875
1981-09-16,1.875
1981-09-17,1.875
1981-09-18,1.875
1981-09-21,1.875
1981-09-22,1.875
1981-09-23,1.75
1981-09-24,1.65625
1981-09-25,1.59375
1981-09-28,1.5
1981-09-29,1.5
1981-09-30,1.5625
1981-10-01,1.5625
1981-10-02,1.5625
1981-10-05,1.5625
1981-10-06,1.5625
1981-10-07,1.5625
1981-10-08,1.5625
1981-10-09,1.5625
1981-10-12,1.5625
1981-10-13,1.5625
1981-10-14,1.5625
1981-10-15,1.5625
1981-10-16,1.5625
1981-10-19,1.5625
1981-10-20,1.5625
1981-10-21,1.5625
1981-10-22,1.5625
1981-10-23,1.5625
1981-10-26,1.5625
1981-10-27,1.5625
1981-10-28,1.5625
1981-10-29,1.5625
1981-10-30,1.5625
1981-11-02,1.53125
1981-11-03,1.53125
1981-11-04,1.53125
1981-11-05,1.53125
1981-11-06,1.53125
1981-11-09,1.53125
1981-11-10,1.53125
1981-11-11,1.53125
1981-11-12,1.53125
1981-11-13,1.53125
1981-11-16,1.5625
1981-11-17,1.5625
1981-11-18,1.5625
1981-11-19,1.5625
1981-11-20,1.5625
1981-11-23,1.625
1981-11-24,1.625
1981-11-25,1.625
1981-11-27,1.625
1981-11-30,1.625
1981-12-01,1.625
1981-12-02,1.625
1981-12-03,1.625
1981-12-04,1.625
1981-12-07,1.625
1981-12-08,1.625
1981-12-09,1.625
1981-12-10,1.625
1981-12-11,1.625
1981-12-14,1.625
1981-12-15,1.625
1981-12-16,1.625
1981-12-17,1.625
1981-12-18,1.625
1981-12-21,1.625
1981-12-22,1.625
1981-12-23,1.625
1981-12-24,1.625
1981-12-28,1.625
1981-12-29,1.625
1981-12-30,1.625
1981-12-31,1.625
1982-01-04,1.625
1982-01-05,1.625
1982-01-06,1.625
1982-01-07,1.625
1982-01-08,1.625
1982-01-11,1.625
1982-01-12,1.625
1982-01-13,1.65625
1982-01-14,1.65625
1982-01-15,1.625
1982-01-18,1.625
1982-01-19,1.625
1982-01-20,1.625
1982-01-21,1.625
1982-01-22,1.625
1982-01-25,1.625
1982-01-26,1.625
1982-01-27,1.625
1982-01-28,1.625
1982-01-29,1.625
1982-02-01,1.625
1982-02-02,1.625
1982-02-03,1.5625
1982-02-04,1.5625
1982-02-05,1.5625
1982-02-08,1.5625
1982-02-09,1.5625
1982-02-10,1.5625
1982-02-11,1.5625
1982-02-12,1.5625
1982-02-16,1.5625
1982-02-17,1.5625
1982-02-18,1.5625
1982-02-19,1.5625
1982-02-22,1.5625
1982-02-23,1.5625
1982-02-24,1.5625
1982-02-25,1.5625
1982-02-26,1.5625
1982-03-01,1.5625
1982-03-02,1.5625
1982-03-03,1.5625
1982-03-04,1.5
1982-03-05,1.5
1982-03-08,1.5
1982-03-09,1.5
1982-03-10,1.5
1982-03-11,1.5
1982-03-12,1.5
1982-03-15,1.5
1982-03-16,1.5
1982-03-17,1.5
1982-03-18,1.5
1982-03-19,1.5
1982-03-22,1.5
1982-03-23,1.5
1982-03-24,1.5
1982-03-25,1.5
1982-03-26,1.5
1982-03-29,1.5
1982-03-30,1.5
1982-03-31,1.5
1982-04-01,1.5
1982-04-02,1.5
1982-04-05,1.5
1982-04-06,1.5
1982-04-07,1.5
1982-04-08,1.5
1982-04-12,1.5
1982-04-13,1.5
1982-04-14,1.5
1982-04-15,1.5
1982-04-16,1.5
1982-04-19,1.5
1982-04-20,1.5
1982-04-21,1.5
1982-04-22,1.5
1982-04-23,1.5
1982-04-26,1.5
1982-04-27,1.5
1982-04-28,1.5
1982-04-29,1.5
1982-04-30,1.5
1982-05-03,1.5
1982-05-04,1.5
1982-05-05,1.5
1982-05-06,1.5
1982-05-07,1.5
1982-05-10,1.5
1982-05-11,1.5
1982-05-12,1.5
1982-05-13,1.5
1982-05-14,1.5
1982-05-17,1.5
1982-05-18,1.5
1982-05-19,1.5
1982-05-20,1.5
1982-05-21,1.5
1982-05-24,1.5
1982-05-25,1.5
1982-05-26,1.5
1982-05-27,1.5
1982-05-28,1.5
1982-06-01,1.5
1982-06-02,1.4375
1982-06-03,1.5
1982-06-04,1.5
1982-06-07,1.5
1982-06-08,1.5
1982-06-09,1.5
1982-06-10,1.5
1982-06-11,1.5
1982-06-14,1.5
1982-06-15,1.5
1982-06-16,1.5
1982-06-17,1.5
1982-06-18,1.5
1982-06-21,1.5
1982-06-22,1.5
1982-06-23,1.5
1982-06-24,1.5
1982-06-25,1.5
1982-06-28,1.5
1982-06-29,1.5
1982-06-30,1.5
1982-07-01,1.5
1982-07-02,1.5
1982-07-06,1.5
1982-07-07,1.5
1982-07-08,1.5
1982-07-09,1.5
1982-07-12,1.4375
1982-07-13,1.4375
1982-07-14,1.4375
1982-07-15,1.4375
1982-07-16,1.4375
1982-07-19,1.4375
1982-07-20,1.4375
1982-07-21,1.4375
1982-07-22,1.4375
1982-07-23,1.4375
1982-07-26,1.4375
1982-07-27,1.4375
1982-07-28,1.4375
1982-07-29,1.4375
1982-07-30,1.4375
1982-08-02,1.4375
1982-08-03,1.4375
1982-08-04,1.4375
1982-08-05,1.4375
1982-08-06,1.4375
1982-08-09,1.4375
1982-08-10,1.375
1982-08-11,1.25
1982-08-12,1.25
1982-08-13,1.25
1982-08-16,1.25
1982-08-17,1.25
1982-08-18,1.25
1982-08-19,1.25
1982-08-20,1.25
1982-08-23,1.25
1982-08-24,1.25
1982-08-25,1.25
1982-08-26,1.25
1982-08-27,1.28125
1982-08-30,1.25
1982-08-31,1.25
1982-09-01,1.25
1982-09-02,1.25
1982-09-03,1.25
1982-09-07,1.25
1982-09-08,1.25
1982-09-09,1.25
1982-09-10,1.25
1982-09-13,1.25
1982-09-14,1.25
1982-09-15,1.25
1982-09-16,1.25
1982-09-17,1.25
1982-09-20,1.25
1982-09-21,1.25
1982-09-22,1.21875
1982-09-23,1.25
1982-09-24,1.25
1982-09-27,1.25
1982-09-28,1.21875
1982-09-29,1.21875
1982-09-30,1.21875
1982-10-01,1.21875
1982-10-04,1.21875
1982-10-05,1.21875
1982-10-06,1.21875
1982-10-07,1.21875
1982-10-08,1.21875
1982-10-11,1.25
1982-10-12,1.21875
1982-10-13,1.25
1982-10-14,1.25
1982-10-15,1.28125
1982-10-18,1.28125
1982-10-19,1.25
1982-10-20,1.28125
1982-10-21,1.28125
1982-10-22,1.28125
1982-10-25,1.28125
1982-10-26,1.28125
1982-10-27,1.28125
1982-10-28,1.25
1982-10-29,1.25
1982-11-01,1.25
1982-11-02,1.25
1982-11-03,1.25
1982-11-04,1.28125
1982-11-05,1.3125
1982-11-08,1.3125
1982-11-09,1.3125
1982-11-10,1.3125
1982-11-11,1.3125
1982-11-12,1.28125
1982-11-15,1.28125
1982-11-16,1.25
1982-11-17,1.25
1982-11-18,1.25
1982-11-19,1.25
1982-11-22,1.25
1982-11-23,1.25
1982-11-24,1.25
1982-11-26,1.25
1982-11-29,1.28125
1982-11-30,1.3125
1982-12-01,1.28125
1982-12-02,1.3125
1982-12-03,1.3125
1982-12-06,1.3125
1982-12-07,1.3125
1982-12-08,1.3125
1982-12-09,1.3125
1982-12-10,1.328125
1982-12-13,1.328125
1982-12-14,1.3125
1982-12-15,1.3125
1982-12-16,1.3125
1982-12-17,1.3125
1982-12-20,1.3125
1982-12-21,1.3125
1982-12-22,1.3125
1982-12-23,1.3125
1982-12-27,1.328125
1982-12-28,1.34375
1982-12-29,1.375
1982-12-30,1.375
1982-12-31,1.375
1983-01-03,1.375
1983-01-04,1.34375
1983-01-05,1.34375
1983-01-06,1.34375
1983-01-07,1.375
1983-01-10,1.375
1983-01-11,1.40625
1983-01-12,1.4375
1983-01-13,1.4375
1983-01-14,1.4375
1983-01-17,1.4375
1983-01-18,1.4375
1983-01-19,1.4375
1983-01-20,1.4375
1983-01-21,1.4375
1983-01-24,1.4375
1983-01-25,1.375
1983-01-26,1.375
1983-01-27,1.375
1983-01-28,1.375
1983-01-31,1.375
1983-02-01,1.375
1983-02-02,1.375
1983-02-03,1.375
1983-02-04,1.375
1983-02-07,1.40625
1983-02-08,1.4375
1983-02-09,1.4375
1983-02-10,1.46875
1983-02-11,1.5
1983-02-14,1.59375
1983-02-15,1.5625
1983-02-16,1.53125
1983-02-17,1.53125
1983-02-18,1.625
1983-02-22,1.5625
1983-02-23,1.53125
1983-02-24,1.5625
1983-02-25,1.5625
1983-02-28,1.5625
1983-03-01,1.5625
1983-03-02,1.5625
1983-03-03,1.5625
1983-03-04,1.5625
1983-03-07,1.5625
1983-03-08,1.5625
1983-03-09,1.5625
1983-03-10,1.5625
1983-03-11,1.5625
1983-03-14,1.5625
1983-03-15,1.5625
1983-03-16,1.5625
1983-03-17,1.5625
1983-03-18,1.5625
1983-03-21,1.59375
1983-03-22,1.59375
1983-03-23,1.59375
1983-03-24,1.59375
1983-03-25,1.59375
1983-03-28,1.59375
1983-03-29,1.59375
1983-03-30,1.59375
1983-03-31,1.59375
1983-04-04,1.5625
1983-04-05,1.5
1983-04-06,1.53125
1983-04-07,1.53125
1983-04-08,1.5625
1983-04-11,1.5625
1983-04-12,1.5625
1983-04-13,1.59375
1983-04-14,1.59375
1983-04-15,1.5625
1983-04-18,1.5625
1983-04-19,1.5625
1983-04-20,1.5625
1983-04-21,1.5625
1983-04-22,1.5625
1983-04-25,1.5625
1983-04-26,1.5625
1983-04-27,1.5625
1983-04-28,1.625
1983-04-29,1.625
1983-05-02,1.625
1983-05-03,1.625
1983-05-04,1.6875
1983-05-05,1.8125
1983-05-06,2.15625
1983-05-09,2.125
1983-05-10,2.03125
1983-05-11,2.03125
1983-05-12,2.03125
1983-05-13,2.03125
1983-05-16,1.9375
1983-05-17,1.9375
1983-05-18,1.9375
1983-05-19,1.9375
1983-05-20,1.9375
1983-05-23,1.9375
1983-05-24,1.9375
1983-05-25,1.9375
1983-05-26,1.96875
1983-05-27,1.96875
1983-05-31,1.96875
1983-06-01,1.9375
1983-06-02,1.875
1983-06-03,1.84375
1983-06-06,1.84375
1983-06-07,1.84375
1983-06-08,1.84375
1983-06-09,1.84375
1983-06-10,1.84375
1983-06-13,1.875
1983-06-14,1.875
1983-06-15,1.875
1983-06-16,1.875
1983-06-17,1.875
1983-06-20,1.875
1983-06-21,1.875
1983-06-22,1.9375
1983-06-23,1.9375
1983-06-24,1.96875
1983-06-27,1.96875
1983-06-28,1.96875
1983-06-29,1.96875
1983-06-30,1.96875
1983-07-01,1.96875
1983-07-05,1.96875
1983-07-06,1.96875
1983-07-07,1.9375
1983-07-08,1.9375
1983-07-11,1.9375
1983-07-12,1.9375
1983-07-13,1.9375
1983-07-14,1.96875
1983-07-15,1.96875
1983-07-18,1.96875
1983-07-19,1.96875
1983-07-20,1.96875
1983-07-21,1.96875
1983-07-22,1.96875
1983-07-25,1.96875
1983-07-26,1.96875
1983-07-27,1.9375
1983-07-28,1.9375
1983-07-29,1.9375
1983-08-01,1.9375
1983-08-02,1.9375
1983-08-03,1.9375
1983-08-04,1.90625
1983-08-05,1.90625
1983-08-08,1.90625
1983-08-09,1.90625
1983-08-10,1.90625
1983-08-11,1.90625
1983-08-12,1.90625
1983-08-15,1.90625
1983-08-16,1.90625
1983-08-17,1.90625
1983-08-18,1.90625
1983-08-19,1.90625
1983-08-22,1.875
1983-08-23,1.875
1983-08-24,1.875
1983-08-25,1.875
1983-08-26,1.875
1983-08-29,1.875
1983-08-30,1.875
1983-08-31,1.875
1983-09-01,1.875
1983-09-02,1.875
1983-09-06,1.875
1983-09-07,1.875
1983-09-08,1.875
1983-09-09,1.875
1983-09-12,1.875
1983-09-13,1.90625
1983-09-14,1.875
1983-09-15,1.875
1983-09-16,1.875
1983-09-19,1.875
1983-09-20,1.875
1983-09-21,1.875
1983-09-22,1.875
1983-09-23,1.875
1983-09-26,1.875
1983-09-27,1.875
1983-09-28,1.875
1983-09-29,1.875
1983-09-30,1.875
1983-10-03,1.875
1983-10-04,1.875
1983-10-05,1.875
1983-10-06,1.875
1983-10-07,1.875
1983-10-10,1.875
1983-10-11,1.875
1983-10-12,1.875
1983-10-13,1.875
1983-10-14,1.875
1983-10-17,1.875
1983-10-18,1.84375
1983-10-19,1.84375
1983-10-20,1.84375
1983-10-21,1.84375
1983-10-24,1.84375
1983-10-25,1.84375
1983-10-26,1.84375
1983-10-27,1.84375
1983-10-28,1.84375
1983-10-31,1.84375
1983-11-01,1.84375
1983-11-02,1.84375
1983-11-03,1.84375
1983-11-04,1.84375
1983-11-07,1.75
1983-11-08,1.75
1983-11-09,1.75
1983-11-10,1.75
1983-11-11,1.75
1983-11-14,1.75
1983-11-15,1.75
1983-11-16,1.75
1983-11-17,1.75
1983-11-18,1.75
1983-11-21,1.75
1983-11-22,1.75
1983-11-23,1.75
1983-11-25,1.75
1983-11-28,1.75
1983-11-29,1.75
1983-11-30,1.75
1983-12-01,1.75
1983-12-02,1.75
1983-12-05,1.75
1983-12-06,1.75
1983-12-07,1.75
1983-12-08,1.75
1983-12-09,1.75
1983-12-12,1.75
1983-12-13,1.75
1983-12-14,1.75
1983-12-15,1.75
1983-12-16,1.75
1983-12-19,1.75
1983-12-20,1.75
1983-12-21,1.75
1983-12-22,1.75
1983-12-23,1.75
1983-12-27,1.75
1983-12-28,1.75
1983-12-29,1.75
1983-12-30,1.75
1984-01-03,1.71875
1984-01-04,1.71875
1984-01-05,1.71875
1984-01-06,1.71875
1984-01-09,1.71875
1984-01-10,1.71875
1984-01-11,1.71875
1984-01-12,1.71875
1984-01-13,1.71875
1984-01-16,1.71875
1984-01-17,1.71875
1984-01-18,1.71875
1984-01-19,1.71875
1984-01-20,1.71875
1984-01-23,1.71875
1984-01-24,1.75
1984-01-25,1.75
1984-01-26,1.75
1984-01-27,1.78125
1984-01-30,1.78125
1984-01-31,1.78125
1984-02-01,1.8125
1984-02-02,1.84375
1984-02-03,1.875
1984-02-06,1.78125
1984-02-07,1.78125
1984-02-08,1.78125
1984-02-09,1.78125
1984-02-10,1.78125
1984-02-13,1.78125
1984-02-14,1.78125
1984-02-15,1.78125
1984-02-16,1.78125
1984-02-17,1.78125
1984-02-21,1.78125
1984-02-22,1.78125
1984-02-23,1.78125
1984-02-24,1.78125
1984-02-27,1.78125
1984-02-28,1.78125
1984-02-29,1.78125
1984-03-01,1.78125
1984-03-02,1.875
1984-03-05,1.875
1984-03-06,1.875
1984-03-07,1.875
1984-03-08,1.875
1984-03-09,1.8125
1984-03-12,1.8125
1984-03-13,1.8125
1984-03-14,1.78125
1984-03-15,1.78125
1984-03-16,1.875
1984-03-19,1.875
1984-03-20,1.875
1984-03-21,1.875
1984-03-22,1.875
1984-03-23,1.875
1984-03-26,1.875
1984-03-27,1.875
1984-03-28,1.875
1984-03-29,1.875
1984-03-30,1.875
1984-04-02,1.875
1984-04-03,1.875
1984-04-04,1.875
1984-04-05,1.875
1984-04-06,1.875
1984-04-09,1.875
1984-04-10,1.875
1984-04-11,1.875
1984-04-12,1.875
1984-04-13,1.875
1984-04-16,1.875
1984-04-17,1.875
1984-04-18,1.875
1984-04-19,1.875
1984-04-23,1.875
1984-04-24,1.875
1984-04-25,1.875
1984-04-26,1.875
1984-04-27,1.875
1984-04-30,1.875
1984-05-01,1.875
1984-05-02,1.875
1984-05-03,1.875
1984-05-04,1.875
1984-05-07,1.875
1984-05-08,1.90625
1984-05-09,1.90625
1984-05-10,1.90625
1984-05-11,1.90625
1984-05-14,1.90625
1984-05-15,1.90625
1984-05-16,1.90625
1984-05-17,1.90625
1984-05-18,1.90625
1984-05-21,1.90625
1984-05-22,1.90625
1984-05-23,1.90625
1984-05-24,1.90625
1984-05-25,1.90625
1984-05-29,1.90625
1984-05-30,1.90625
1984-05-31,1.90625
1984-06-01,1.90625
1984-06-04,1.90625
1984-06-05,1.90625
1984-06-06,1.90625
1984-06-07,1.90625
1984-06-08,1.90625
1984-06-11,1.90625
1984-06-12,1.90625
1984-06-13,1.90625
1984-06-14,1.90625
1984-06-15,1.90625
1984-06-18,1.90625
1984-06-19,1.90625
1984-06-20,1.90625
1984-06-21,1.90625
1984-06-22,1.90625
1984-06-25,1.90625
1984-06-26,1.90625
1984-06-27,1.90625
1984-06-28,1.90625
1984-06-29,1.90625
1984-07-02,1.90625
1984-07-03,1.90625
1984-07-05,1.90625
1984-07-06,1.90625
1984-07-09,1.90625
1984-07-10,1.90625
1984-07-11,1.90625
1984-07-12,1.90625
1984-07-13,1.90625
1984-07-16,1.90625
1984-07-17,1.90625
1984-07-18,1.90625
1984-07-19,1.90625
1984-07-20,1.90625
1984-07-23,1.90625
1984-07-24,1.90625
1984-07-25,1.90625
1984-07-26,1.90625
1984-07-27,1.90625
1984-07-30,1.90625
1984-07-31,1.90625
1984-08-01,1.90625
1984-08-02,1.90625
1984-08-03,1.90625
1984-08-06,1.90625
1984-08-07,1.90625
1984-08-08,1.90625
1984-08-09,1.90625
1984-08-10,1.96875
1984-08-13,1.96875
1984-08-14,1.96875
1984-08-15,1.96875
1984-08-16,1.96875
1984-08-17,1.96875
1984-08-20,1.96875
1984-08-21,1.96875
1984-08-22,1.96875
1984-08-23,1.96875
1984-08-24,1.96875
1984-08-27,1.96875
1984-08-28,1.96875
1984-08-29,1.96875
1984-08-30,1.96875
1984-08-31,1.96875
1984-09-04,1.96875
1984-09-05,1.96875
1984-09-06,1.96875
1984-09-07,1.96875
1984-09-10,1.96875
1984-09-11,1.96875
1984-09-12,1.96875
1984-09-13,1.96875
1984-09-14,1.96875
1984-09-17,1.96875
1984-09-18,1.96875
1984-09-19,1.96875
1984-09-20,1.96875
1984-09-21,1.96875
1984-09-24,1.96875
1984-09-25,1.96875
1984-09-26,1.96875
1984-09-27,1.96875
1984-09-28,1.96875
1984-10-01,1.96875
1984-10-02,1.96875
1984-10-03,1.96875
1984-10-04,1.96875
1984-10-05,1.96875
1984-10-08,1.96875
1984-10-09,1.96875
1984-10-10,1.96875
1984-10-11,1.96875
1984-10-12,1.96875
1984-10-15,1.96875
1984-10-16,1.96875
1984-10-17,1.96875
1984-10-18,1.9375
1984-10-19,1.9375
1984-10-22,1.9375
1984-10-23,1.9375
1984-10-24,1.9375
1984-10-25,1.9375
1984-10-26,1.9375
1984-10-29,1.9375
1984-10-30,1.9375
1984-10-31,1.9375
1984-11-01,1.9375
1984-11-02,1.9375
1984-11-05,1.9375
1984-11-06,1.96875
1984-11-07,1.96875
1984-11-08,1.96875
1984-11-09,1.96875
1984-11-12,1.96875
1984-11-13,1.96875
1984-11-14,1.96875
1984-11-15,1.96875
1984-11-16,1.96875
1984-11-19,1.96875
1984-11-20,1.9375
1984-11-21,1.9375
1984-11-23,1.9375
1984-11-26,1.96875
1984-11-27,1.96875
1984-11-28,1.96875
1984-11-29,1.96875
