Date,NBSE
2013-01-08,105.0
2013-01-09,108.0
2013-01-10,108.0
2013-01-11,105.0
2013-01-14,102.0
2013-01-15,102.0
2013-01-16,99.000099
2013-01-17,100.199997
2013-01-18,100.199997
2013-01-22,100.800003
2013-01-23,97.800102
2013-01-24,99.000099
2013-01-25,99.000099
2013-01-28,102.0
2013-01-29,102.0
2013-01-30,97.800102
2013-01-31,101.400002
2013-02-01,102.0
2013-02-04,103.800003
2013-02-05,102.599998
2013-02-06,103.199997
2013-02-07,103.199997
2013-02-08,103.199997
2013-02-11,102.599998
2013-02-12,102.599998
2013-02-13,103.800003
2013-02-14,103.800003
2013-02-15,99.000099
2013-02-19,102.0
2013-02-20,104.400002
2013-02-21,102.599998
2013-02-22,103.199997
2013-02-25,100.199997
2013-02-26,99.000099
2013-02-27,105.0
2013-02-28,99.000099
2013-03-01,105.0
2013-03-04,101.400002
2013-03-05,101.400002
2013-03-06,101.400002
2013-03-07,102.0
2013-03-08,97.800102
2013-03-11,100.800003
2013-03-12,99.000099
2013-03-13,101.400002
2013-03-14,96.000099
2013-03-15,98.400101
2013-03-18,97.20010400000001
2013-03-19,96.000099
2013-03-20,93.000099
2013-03-21,86.400101
2013-03-22,92.400101
2013-03-25,95.400101
2013-03-26,95.400101
2013-03-27,94.20010400000001
2013-03-28,100.800003
2013-04-01,99.000099
2013-04-02,96.000099
2013-04-03,96.000099
2013-04-04,94.800102
2013-04-05,94.800102
2013-04-08,93.600098
2013-04-09,96.000099
2013-04-10,96.000099
2013-04-11,94.20010400000001
2013-04-12,94.20010400000001
2013-04-15,90.600098
2013-04-16,90.000099
2013-04-17,92.520103
2013-04-18,89.400101
2013-04-19,89.400101
2013-04-22,93.000099
2013-04-23,91.20010400000001
2013-04-24,92.400101
2013-04-25,93.000099
2013-04-26,95.400101
2013-04-29,96.000099
2013-04-30,94.800102
2013-05-01,93.000099
2013-05-02,93.000099
2013-05-03,93.000099
2013-05-06,93.000099
2013-05-07,94.20010400000001
2013-05-08,94.20010400000001
2013-05-09,93.600098
2013-05-10,93.600098
2013-05-13,93.600098
2013-05-14,94.800102
2013-05-15,94.800102
2013-05-16,94.20010400000001
2013-05-17,94.20010400000001
2013-05-20,97.20010400000001
2013-05-21,94.20010400000001
2013-05-22,94.20010400000001
2013-05-23,94.800102
2013-05-24,95.400101
2013-05-28,102.0
2013-05-29,108.0
2013-05-30,117.0
2013-05-31,119.879997
2013-06-03,131.399994
2013-06-04,150.0
2013-06-05,150.0
2013-06-06,148.0
2013-06-07,150.0
2013-06-10,150.0
2013-06-11,149.0
2013-06-12,160.0
2013-06-13,165.0
2013-06-14,160.0
2013-06-17,159.0
2013-06-18,159.929993
2013-06-19,160.397995
2013-06-20,164.0
2013-06-21,164.800003
2013-06-24,163.0
2013-06-25,160.0
2013-06-26,155.0
2013-06-27,158.0
2013-06-28,160.0
2013-07-01,157.800003
2013-07-02,153.0
2013-07-03,147.0
2013-07-05,148.0
2013-07-08,152.03999299999998
2013-07-09,148.800003
2013-07-10,145.0
2013-07-11,141.800003
2013-07-12,143.798004
2013-07-15,142.800003
2013-07-16,143.341995
2013-07-17,139.600006
2013-07-18,138.199997
2013-07-19,129.0
2013-07-22,123.0
2013-07-23,122.344002
2013-07-24,121.0
2013-07-25,118.199997
2013-07-26,119.0
2013-07-29,122.0
2013-07-30,122.599998
2013-07-31,127.0
2013-08-01,127.0
2013-08-02,123.998001
2013-08-05,121.800003
2013-08-06,126.0
2013-08-07,122.980003
2013-08-08,124.559998
2013-08-09,125.599998
2013-08-12,124.0
2013-08-13,122.0
2013-08-14,121.0
2013-08-15,124.0
2013-08-16,124.43
2013-08-19,122.400002
2013-08-20,121.400002
2013-08-21,121.800003
2013-08-22,121.0
2013-08-23,123.18
2013-08-26,120.916
2013-08-27,121.0
2013-08-28,120.599998
2013-08-29,123.199997
2013-08-30,125.599998
2013-09-03,121.599998
2013-09-04,125.400002
2013-09-05,125.0
2013-09-06,133.0
2013-09-09,145.800003
2013-09-10,148.800003
2013-09-11,147.0
2013-09-12,148.800003
2013-09-13,158.0
2013-09-16,160.800003
2013-09-17,159.800003
2013-09-18,162.0
2013-09-19,162.199997
2013-09-20,141.199997
2013-09-23,157.600006
2013-09-24,161.800003
2013-09-25,161.800003
2013-09-26,163.399994
2013-09-27,162.600006
2013-09-30,162.199997
2013-10-01,159.199997
2013-10-02,158.800003
2013-10-03,159.800003
2013-10-04,163.0
2013-10-07,160.0
2013-10-08,158.399994
2013-10-09,158.0
2013-10-10,158.0
2013-10-11,154.600006
2013-10-14,152.0
2013-10-15,147.800003
2013-10-16,146.600006
2013-10-17,140.0
2013-10-18,136.399994
2013-10-21,132.199997
2013-10-22,133.800003
2013-10-23,133.199997
2013-10-24,143.979996
2013-10-25,143.0
2013-10-28,144.800003
2013-10-29,141.800003
2013-10-30,143.800003
2013-10-31,141.800003
2013-11-01,140.199997
2013-11-04,141.0
2013-11-05,140.0
2013-11-06,139.600006
2013-11-07,140.0
2013-11-08,148.0
2013-11-11,158.979996
2013-11-12,158.0
2013-11-13,159.0
2013-11-14,159.020004
2013-11-15,158.619995
2013-11-18,160.979996
2013-11-19,161.399994
2013-11-20,162.0
2013-11-21,162.800003
2013-11-22,164.348007
2013-11-25,165.199997
2013-11-26,163.800003
2013-11-27,162.0
2013-11-29,163.0
2013-12-02,159.600006
2013-12-03,161.0
2013-12-04,160.0
2013-12-05,160.0
2013-12-06,160.399994
2013-12-09,160.399994
2013-12-10,163.0
2013-12-11,163.0
2013-12-12,159.399994
2013-12-13,159.600006
2013-12-16,158.399994
2013-12-17,152.199997
2013-12-18,155.0
2013-12-19,157.0
2013-12-20,163.600006
2013-12-23,161.399994
2013-12-24,160.0
2013-12-26,159.399994
2013-12-27,158.800003
2013-12-30,159.0
2013-12-31,157.600006
2014-01-02,157.0
2014-01-03,159.199997
2014-01-06,158.600006
2014-01-07,158.800003
2014-01-08,159.199997
2014-01-09,160.0
2014-01-10,159.800003
2014-01-13,165.600006
2014-01-14,175.600006
2014-01-15,186.600006
2014-01-16,174.800003
2014-01-17,180.0
2014-01-21,180.0
2014-01-22,190.0
2014-01-23,190.399994
2014-01-24,181.800003
2014-01-27,182.399994
2014-01-28,184.0
2014-01-29,184.600006
2014-01-30,195.199997
2014-01-31,205.0
2014-02-03,219.399994
2014-02-04,244.80000299999998
2014-02-05,265.0
2014-02-06,264.200012
2014-02-07,266.600006
2014-02-10,309.0
2014-02-11,295.600006
2014-02-12,313.399994
2014-02-13,328.799988
2014-02-14,266.799988
2014-02-18,294.0
2014-02-19,300.200012
2014-02-20,312.200012
2014-02-21,314.0
2014-02-24,307.399994
2014-02-25,296.0
2014-02-26,291.799988
2014-02-27,290.799988
2014-02-28,283.0
2014-03-03,293.5
2014-03-04,290.0
2014-03-05,294.600006
2014-03-06,290.600006
2014-03-07,354.600006
2014-03-10,392.0
2014-03-11,371.200012
2014-03-12,361.200012
2014-03-13,369.600006
2014-03-14,393.0
2014-03-17,370.799988
2014-03-18,381.799988
2014-03-19,363.799988
2014-03-20,364.399994
2014-03-21,335.399994
2014-03-24,291.799988
2014-03-25,286.0
2014-03-26,289.399994
2014-03-27,276.600006
2014-03-28,268.600006
2014-03-31,272.200012
2014-04-01,276.399994
2014-04-02,280.600006
2014-04-03,279.399994
2014-04-04,278.799988
2014-04-07,240.600006
2014-04-08,196.800003
2014-04-09,204.399994
2014-04-10,209.399994
2014-04-11,199.199997
2014-04-14,195.800003
2014-04-15,191.800003
2014-04-16,192.199997
2014-04-17,186.399994
2014-04-21,199.399994
2014-04-22,195.800003
2014-04-23,195.399994
2014-04-24,192.199997
2014-04-25,191.600006
2014-04-28,195.0
2014-04-29,193.600006
2014-04-30,189.600006
2014-05-01,196.100006
2014-05-02,192.800003
2014-05-05,194.0
2014-05-06,191.600006
2014-05-07,176.199997
2014-05-08,160.0
2014-05-09,137.399994
2014-05-12,136.399994
2014-05-13,156.800003
2014-05-14,162.199997
2014-05-15,178.0
2014-05-16,177.600006
2014-05-19,184.399994
2014-05-20,179.399994
2014-05-21,163.600006
2014-05-22,160.199997
2014-05-23,151.0
2014-05-27,151.600006
2014-05-28,154.399994
2014-05-29,164.800003
2014-05-30,170.399994
2014-06-02,169.800003
2014-06-03,174.199997
2014-06-04,184.199997
2014-06-05,189.0
2014-06-06,186.399994
2014-06-09,183.399994
2014-06-10,172.0
2014-06-11,172.399994
2014-06-12,177.399994
2014-06-13,185.600006
2014-06-16,178.199997
2014-06-17,186.399994
2014-06-18,186.199997
2014-06-19,186.199997
2014-06-20,195.0
2014-06-23,228.0
2014-06-24,154.800003
2014-06-25,146.199997
2014-06-26,198.0
2014-06-27,192.600006
2014-06-30,190.199997
2014-07-01,181.600006
2014-07-02,167.399994
2014-07-03,162.399994
2014-07-07,158.199997
2014-07-08,159.399994
2014-07-09,167.0
2014-07-10,166.800003
2014-07-11,174.600006
2014-07-14,180.0
2014-07-15,170.0
2014-07-16,174.0
2014-07-17,165.0
2014-07-18,167.399994
2014-07-21,166.199997
2014-07-22,165.600006
2014-07-23,167.800003
2014-07-24,168.600006
2014-07-25,164.600006
2014-07-28,163.399994
2014-07-29,162.0
2014-07-30,178.199997
2014-07-31,180.0
2014-08-01,179.199997
2014-08-04,187.800003
2014-08-05,188.800003
2014-08-06,195.0
2014-08-07,189.800003
2014-08-08,199.600006
2014-08-11,192.0
2014-08-12,178.600006
2014-08-13,177.0
2014-08-14,163.600006
2014-08-15,165.800003
2014-08-18,168.0
2014-08-19,166.800003
2014-08-20,164.199997
2014-08-21,162.600006
2014-08-22,163.199997
2014-08-25,163.199997
2014-08-26,171.800003
2014-08-27,164.399994
2014-08-28,162.800003
2014-08-29,164.399994
2014-09-02,162.0
2014-09-03,158.199997
2014-09-04,155.399994
2014-09-05,153.800003
2014-09-08,145.199997
2014-09-09,144.600006
2014-09-10,150.800003
2014-09-11,155.800003
2014-09-12,159.399994
2014-09-15,157.800003
2014-09-16,165.600006
2014-09-17,159.600006
2014-09-18,156.800003
2014-09-19,150.0
2014-09-22,145.399994
2014-09-23,144.800003
2014-09-24,151.800003
2014-09-25,148.600006
2014-09-26,146.600006
2014-09-29,148.0
2014-09-30,145.0
2014-10-01,141.600006
2014-10-02,146.399994
2014-10-03,141.600006
2014-10-06,144.199997
2014-10-07,142.399994
2014-10-08,147.199997
2014-10-09,148.0
2014-10-10,142.0
2014-10-13,147.399994
2014-10-14,146.399994
2014-10-15,144.399994
2014-10-16,143.399994
2014-10-17,139.800003
2014-10-20,146.0
2014-10-21,146.600006
2014-10-22,140.600006
2014-10-23,142.199997
2014-10-24,142.199997
2014-10-27,141.199997
2014-10-28,145.600006
2014-10-29,143.800003
2014-10-30,143.600006
2014-10-31,145.0
2014-11-03,143.199997
2014-11-04,141.399994
2014-11-05,143.199997
2014-11-06,142.800003
2014-11-07,141.399994
2014-11-10,141.199997
2014-11-11,140.0
2014-11-12,145.399994
2014-11-13,149.0
2014-11-14,144.600006
2014-11-17,147.399994
2014-11-18,147.199997
2014-11-19,146.399994
2014-11-20,147.800003
2014-11-21,148.600006
2014-11-24,148.0
2014-11-25,147.800003
2014-11-26,152.0
2014-11-28,152.0
2014-12-01,151.800003
2014-12-02,157.800003
2014-12-03,168.600006
2014-12-04,173.0
2014-12-05,178.0
2014-12-08,175.199997
2014-12-09,177.399994
2014-12-10,176.600006
2014-12-11,171.0
2014-12-12,171.0
2014-12-15,163.0
2014-12-16,158.600006
2014-12-17,168.800003
2014-12-18,174.0
2014-12-19,174.800003
2014-12-22,174.800003
2014-12-23,168.0
2014-12-24,170.800003
2014-12-26,171.600006
2014-12-29,171.0
2014-12-30,167.0
2014-12-31,166.800003
2015-01-02,169.199997
2015-01-05,165.199997
2015-01-06,163.800003
2015-01-07,168.0
2015-01-08,172.600006
2015-01-09,179.600006
2015-01-12,181.800003
2015-01-13,189.800003
2015-01-14,192.199997
2015-01-15,183.600006
2015-01-16,180.800003
2015-01-20,176.399994
2015-01-21,159.600006
2015-01-22,159.0
2015-01-23,156.600006
2015-01-26,157.600006
2015-01-27,154.399994
2015-01-28,153.0
2015-01-29,157.600006
2015-01-30,150.199997
2015-02-02,147.600006
2015-02-03,140.600006
2015-02-04,135.399994
2015-02-05,152.800003
2015-02-06,140.0
2015-02-09,139.600006
2015-02-10,157.399994
2015-02-11,160.199997
2015-02-12,153.600006
2015-02-13,147.600006
2015-02-17,148.600006
2015-02-18,150.0
2015-02-19,148.800003
2015-02-20,143.0
2015-02-23,141.600006
2015-02-24,141.199997
2015-02-25,140.399994
2015-02-26,158.399994
2015-02-27,153.800003
2015-03-02,195.600006
2015-03-03,207.0
2015-03-04,214.399994
2015-03-05,228.600006
2015-03-06,229.600006
2015-03-09,215.0
2015-03-10,202.800003
2015-03-11,200.0
2015-03-12,194.199997
2015-03-13,194.199997
2015-03-16,184.800003
2015-03-17,181.800003
2015-03-18,181.800003
2015-03-19,187.0
2015-03-20,185.199997
2015-03-23,189.600006
2015-03-24,192.0
2015-03-25,177.800003
2015-03-26,174.600006
2015-03-27,54.799999
2015-03-30,56.200001
2015-03-31,50.799999
2015-04-01,51.0
2015-04-02,50.799999
2015-04-06,50.200001
2015-04-07,54.400002
2015-04-08,53.799999
2015-04-09,53.799999
2015-04-10,56.0
2015-04-13,54.400002
2015-04-14,54.799999
2015-04-15,55.200001
2015-04-16,54.200001
2015-04-17,53.0
2015-04-20,54.200001
2015-04-21,52.799999
2015-04-22,54.400002
2015-04-23,56.400002
2015-04-24,58.799999
2015-04-27,56.200001
2015-04-28,57.400002
2015-04-29,56.200001
2015-04-30,56.200001
2015-05-01,56.400002
2015-05-04,57.200001
2015-05-05,56.400002
2015-05-06,55.200001
2015-05-07,56.0
2015-05-08,55.0
2015-05-11,54.799999
2015-05-12,55.200001
2015-05-13,54.599998
2015-05-14,55.0
2015-05-15,54.599998
2015-05-18,55.400002
2015-05-19,54.400002
2015-05-20,53.799999
2015-05-21,54.799999
2015-05-22,55.799999
2015-05-26,54.200001
2015-05-27,55.200001
2015-05-28,54.400002
2015-05-29,54.200001
2015-06-01,55.400002
2015-06-02,54.599998
2015-06-03,55.599998
2015-06-04,55.599998
2015-06-05,54.799999
2015-06-08,55.0
2015-06-09,53.799999
2015-06-10,52.599998
2015-06-11,53.0
2015-06-12,51.799999
2015-06-15,51.400002
2015-06-16,52.400002
2015-06-17,52.0
2015-06-18,51.400002
2015-06-19,50.0
2015-06-22,49.0
2015-06-23,51.200001
2015-06-24,51.799999
2015-06-25,49.799999
2015-06-26,50.400002
2015-06-29,48.0
2015-06-30,50.200001
2015-07-01,50.599998
2015-07-02,49.599998
2015-07-06,46.0
2015-07-07,45.599998
2015-07-08,41.400002
2015-07-09,46.799999
2015-07-10,45.400002
2015-07-13,73.800003
2015-07-14,65.400002
2015-07-15,82.800003
2015-07-16,75.400002
2015-07-17,73.599998
2015-07-20,66.599998
2015-07-21,63.400002
2015-07-22,65.800003
2015-07-23,68.800003
2015-07-24,61.799999
2015-07-27,58.599998
2015-07-28,63.200001
2015-07-29,61.299999
2015-07-30,61.200001
2015-07-31,61.400002
2015-08-03,60.599998
2015-08-04,61.200001
2015-08-05,56.400002
2015-08-06,52.799999
2015-08-07,47.0
2015-08-10,46.400002
2015-08-11,47.400002
2015-08-12,47.799999
2015-08-13,49.0
2015-08-14,48.200001
2015-08-17,54.599998
2015-08-18,52.200001
2015-08-19,53.400002
2015-08-20,52.0
2015-08-21,51.599998
2015-08-24,48.400002
2015-08-25,49.599998
2015-08-26,52.599998
2015-08-27,55.0
2015-08-28,57.0
2015-08-31,57.0
2015-09-01,54.599998
2015-09-02,58.599998
2015-09-03,57.200001
2015-09-04,58.599998
2015-09-08,69.599998
2015-09-09,61.599998
2015-09-10,61.799999
2015-09-11,64.400002
2015-09-14,64.199997
2015-09-15,61.0
2015-09-16,61.0
2015-09-17,63.799999
2015-09-18,65.599998
2015-09-21,63.599998
2015-09-22,61.799999
2015-09-23,62.599998
2015-09-24,63.599998
2015-09-25,60.0
2015-09-28,54.799999
2015-09-29,54.200001
2015-09-30,55.200001
2015-10-01,56.200001
2015-10-02,58.799999
2015-10-05,58.200001
2015-10-06,59.400002
2015-10-07,64.199997
2015-10-08,67.199997
2015-10-09,65.400002
2015-10-12,62.200001
2015-10-13,59.0
2015-10-14,57.599998
2015-10-15,60.0
2015-10-16,60.799999
2015-10-19,61.799999
2015-10-20,61.200001
2015-10-21,57.799999
2015-10-22,58.200001
2015-10-23,58.200001
2015-10-26,57.799999
2015-10-27,57.0
2015-10-28,57.799999
2015-10-29,59.799999
2015-10-30,58.599998
2015-11-02,60.099998
2015-11-03,61.5
2015-11-04,63.0
2015-11-05,60.200001
2015-11-06,62.599998
2015-11-09,64.400002
2015-11-10,65.599998
2015-11-11,67.199997
2015-11-12,66.599998
2015-11-13,64.400002
2015-11-16,67.199997
2015-11-17,66.400002
2015-11-18,69.400002
2015-11-19,75.0
2015-11-20,72.0
2015-11-23,76.599998
2015-11-24,79.400002
2015-11-25,95.400002
2015-11-27,88.599998
2015-11-30,89.800003
2015-12-01,85.0
2015-12-02,84.800003
2015-12-03,81.800003
2015-12-04,82.0
2015-12-07,79.400002
2015-12-08,79.400002
2015-12-09,83.800003
2015-12-10,84.0
2015-12-11,82.800003
2015-12-14,82.199997
2015-12-15,92.800003
2015-12-16,99.800003
2015-12-17,94.800003
2015-12-18,101.400002
2015-12-21,112.0
2015-12-22,117.400002
2015-12-23,124.199997
2015-12-24,122.599998
2015-12-28,120.400002
2015-12-29,123.800003
2015-12-30,122.199997
2015-12-31,122.800003
2016-01-04,121.0
2016-01-05,116.800003
2016-01-06,107.800003
2016-01-07,102.800003
2016-01-08,99.800003
2016-01-11,90.400002
2016-01-12,83.599998
2016-01-13,77.0
2016-01-14,76.800003
2016-01-15,74.199997
2016-01-19,68.199997
2016-01-20,72.400002
2016-01-21,68.800003
2016-01-22,72.400002
2016-01-25,76.400002
2016-01-26,84.400002
2016-01-27,77.199997
2016-01-28,77.800003
2016-01-29,78.599998
2016-02-01,78.599998
2016-02-02,74.199997
2016-02-03,70.0
2016-02-04,70.599998
2016-02-05,63.200001
2016-02-08,60.0
2016-02-09,57.200001
2016-02-10,57.0
2016-02-11,57.799999
2016-02-12,59.200001
2016-02-16,60.200001
2016-02-17,63.599998
2016-02-18,62.799999
2016-02-19,61.799999
2016-02-22,60.599998
2016-02-23,65.599998
2016-02-24,64.0
2016-02-25,61.599998
2016-02-26,63.599998
2016-02-29,63.0
2016-03-01,68.800003
2016-03-02,74.0
2016-03-03,73.199997
2016-03-04,68.400002
2016-03-07,72.599998
2016-03-08,67.599998
2016-03-09,69.0
2016-03-10,65.599998
2016-03-11,65.400002
2016-03-14,66.400002
2016-03-15,63.400002
2016-03-16,62.0
2016-03-17,64.599998
2016-03-18,64.0
2016-03-21,64.0
2016-03-22,64.0
2016-03-23,62.0
2016-03-24,58.799999
2016-03-28,57.0
2016-03-29,66.400002
2016-03-30,63.200001
2016-03-31,64.199997
2016-04-01,70.0
2016-04-04,76.0
2016-04-05,76.400002
2016-04-06,71.199997
2016-04-07,71.0
2016-04-08,67.0
2016-04-11,65.0
2016-04-12,65.800003
2016-04-13,66.599998
2016-04-14,68.800003
2016-04-15,71.0
2016-04-18,71.0
2016-04-19,69.199997
2016-04-20,70.199997
2016-04-21,68.806
2016-04-22,70.599998
2016-04-25,70.599998
2016-04-26,69.0
2016-04-27,68.400002
2016-04-28,66.400002
2016-04-29,65.400002
2016-05-02,66.400002
2016-05-03,64.0
2016-05-04,61.599998
2016-05-05,60.400002
2016-05-06,59.799999
2016-05-09,62.400002
2016-05-10,63.200001
2016-05-11,60.200001
2016-05-12,57.599998
2016-05-13,59.599998
2016-05-16,62.400002
2016-05-17,60.400002
2016-05-18,60.799999
2016-05-19,59.200001
2016-05-20,61.599998
2016-05-23,62.0
2016-05-24,62.200001
2016-05-25,63.200001
2016-05-26,61.599998
2016-05-27,62.200001
2016-05-31,64.599998
2016-06-01,64.599998
2016-06-02,65.0
2016-06-03,63.599998
2016-06-06,63.799999
2016-06-07,61.400002
2016-06-08,60.799999
2016-06-09,59.599998
2016-06-10,57.400002
2016-06-13,56.200001
2016-06-14,56.599998
2016-06-15,55.200001
2016-06-16,56.0
2016-06-17,53.599998
2016-06-20,55.200001
2016-06-21,53.599998
2016-06-22,55.200001
2016-06-23,54.799999
2016-06-24,55.0
2016-06-27,51.799999
2016-06-28,55.0
2016-06-29,54.599998
2016-06-30,54.799999
2016-07-01,54.400002
2016-07-05,53.599998
2016-07-06,54.599998
2016-07-07,54.400002
2016-07-08,54.0
2016-07-11,54.400002
2016-07-12,54.799999
2016-07-13,54.0
2016-07-14,53.0
2016-07-15,52.200001
2016-07-18,51.799999
2016-07-19,50.599998
2016-07-20,50.400002
2016-07-21,51.700001
2016-07-22,51.400002
2016-07-25,51.599998
2016-07-26,52.0
2016-07-27,53.200001
2016-07-28,55.0
2016-07-29,54.599998
2016-08-01,54.599998
2016-08-02,55.0
2016-08-03,57.200001
2016-08-04,55.599998
2016-08-05,53.599998
2016-08-08,51.599998
2016-08-09,54.400002
2016-08-10,53.599998
2016-08-11,51.400002
2016-08-12,50.400002
2016-08-15,52.400002
2016-08-16,52.799999
2016-08-17,52.799999
2016-08-18,52.200001
2016-08-19,53.599998
2016-08-22,53.200001
2016-08-23,56.200001
2016-08-24,54.099998
2016-08-25,53.799999
2016-08-26,54.599998
2016-08-29,55.599998
2016-08-30,56.400002
2016-08-31,57.200001
2016-09-01,55.400002
2016-09-02,54.400002
2016-09-06,54.0
2016-09-07,53.599998
2016-09-08,54.599998
2016-09-09,52.799999
2016-09-12,52.599998
2016-09-13,52.0
2016-09-14,54.0
2016-09-15,54.799999
2016-09-16,54.200001
2016-09-19,53.799999
2016-09-20,54.400002
2016-09-21,55.0
2016-09-22,55.599998
2016-09-23,56.200001
2016-09-26,55.799999
2016-09-27,56.200001
2016-09-28,56.200001
2016-09-29,55.200001
2016-09-30,56.599998
2016-10-03,56.0
2016-10-04,55.400002
2016-10-05,56.0
2016-10-06,54.799999
2016-10-07,54.599998
2016-10-10,56.400002
2016-10-11,55.599998
2016-10-12,55.0
2016-10-13,56.599998
2016-10-14,57.200001
2016-10-17,66.0
2016-10-18,68.0
2016-10-19,69.0
2016-10-20,73.0
2016-10-21,75.0
2016-10-24,71.0
2016-10-25,68.0
2016-10-26,59.0
2016-10-27,65.0
2016-10-28,62.0
2016-10-31,63.0
2016-11-01,60.0
2016-11-02,60.0
2016-11-03,57.0
2016-11-04,55.0
2016-11-07,57.0
2016-11-08,54.0
2016-11-09,60.0
2016-11-10,60.0
2016-11-11,60.0
2016-11-14,60.0
2016-11-15,60.0
2016-11-16,60.0
2016-11-17,59.0
2016-11-18,59.0
2016-11-21,58.0
2016-11-22,56.0
2016-11-23,58.0
2016-11-25,58.0
2016-11-28,55.0
2016-11-29,55.0
2016-11-30,53.740002000000004
2016-12-01,51.0
2016-12-02,51.0
2016-12-05,53.0
2016-12-06,52.0
2016-12-07,50.5
2016-12-08,38.0
2016-12-09,39.0
2016-12-12,37.0
2016-12-13,37.0
2016-12-14,38.0
2016-12-15,37.0
2016-12-16,36.0
2016-12-19,37.0
2016-12-20,35.0
2016-12-21,35.0
2016-12-22,35.0
2016-12-23,33.0
2016-12-27,31.0
2016-12-28,30.0
2016-12-29,31.0
2016-12-30,30.0
2017-01-03,30.0
2017-01-04,29.0
2017-01-05,31.0
2017-01-06,31.0
2017-01-09,33.0
2017-01-10,32.0
2017-01-11,30.0
2017-01-12,31.0
2017-01-13,31.0
2017-01-17,31.0
2017-01-18,30.0
2017-01-19,30.0
2017-01-20,31.0
2017-01-23,30.0
2017-01-24,29.0
2017-01-25,29.0
2017-01-26,29.0
2017-01-27,30.0
2017-01-30,29.0
2017-01-31,29.0
2017-02-01,28.0
2017-02-02,29.0
2017-02-03,28.0
2017-02-06,27.0
2017-02-07,27.0
2017-02-08,27.0
2017-02-09,27.0
2017-02-10,28.0
2017-02-13,27.0
2017-02-14,22.0
2017-02-15,21.0
2017-02-16,19.0
2017-02-17,21.0
2017-02-21,21.0
2017-02-22,20.6
2017-02-23,19.219998999999998
2017-02-24,19.379998999999998
2017-02-27,19.403999
2017-02-28,17.862
2017-03-01,17.202
2017-03-02,17.402
2017-03-03,17.138
2017-03-06,16.615999
2017-03-07,16.988001
2017-03-08,16.6
