Date,TGNA
1980-10-30,3.196942
1980-10-31,3.189677
1980-11-03,3.189677
1980-11-05,3.211474
1980-11-06,3.109753
1980-11-07,3.124285
1980-11-10,3.08069
1980-11-11,3.087955
1980-11-12,3.102487
1980-11-13,3.167879
1980-11-14,3.211474
1980-11-17,3.095221
1980-11-18,3.095221
1980-11-19,3.109753
1980-11-20,3.095221
1980-11-21,3.022563
1980-11-24,3.022563
1980-11-25,3.051627
1980-11-26,3.095221
1980-11-28,3.095221
1980-12-01,3.022563
1980-12-02,3.022563
1980-12-03,3.022563
1980-12-04,3.008032
1980-12-05,2.9353740000000004
1980-12-08,2.9353740000000004
1980-12-09,3.051627
1980-12-10,2.9789689999999998
1980-12-11,2.920843
1980-12-12,2.9862349999999998
1980-12-15,2.9426400000000004
1980-12-16,2.9644369999999998
1980-12-17,2.9426400000000004
1980-12-18,2.9789689999999998
1980-12-19,3.022563
1980-12-22,3.124285
1980-12-23,3.167879
1980-12-24,3.167879
1980-12-26,3.182411
1980-12-29,3.146082
1980-12-30,3.211474
1980-12-31,3.196942
1981-01-02,3.160613
1981-01-05,3.138816
1981-01-06,3.10612
1981-01-07,3.138816
1981-01-08,3.1279169999999996
1981-01-09,3.215107
1981-01-12,3.3349919999999997
1981-01-13,3.3349919999999997
1981-01-14,3.356789
1981-01-15,3.2696
1981-01-16,3.2696
1981-01-19,3.2696
1981-01-20,3.258701
1981-01-21,3.280499
1981-01-22,3.2696
1981-01-23,3.226005
1981-01-26,3.226005
1981-01-27,3.2696
1981-01-28,3.2696
1981-01-29,3.226005
1981-01-30,3.2696
1981-02-02,3.2478029999999998
1981-02-03,3.324093
1981-02-04,3.3349919999999997
1981-02-05,3.3349919999999997
1981-02-06,3.313195
1981-02-09,3.3458910000000004
1981-02-10,3.356789
1981-02-11,3.3458910000000004
1981-02-12,3.324093
1981-02-13,3.3894849999999996
1981-02-17,3.367688
1981-02-18,3.4221809999999997
1981-02-19,3.313195
1981-02-20,3.313195
1981-02-23,3.3458910000000004
1981-02-24,3.3785870000000005
1981-02-25,3.356789
1981-02-26,3.356789
1981-02-27,3.443979
1981-03-02,3.4875730000000003
1981-03-03,3.552965
1981-03-04,3.563864
1981-03-05,3.552965
1981-03-06,3.5202690000000003
1981-03-09,3.651053
1981-03-10,3.585661
1981-03-11,3.498472
1981-03-12,3.5202690000000003
1981-03-13,3.531168
1981-03-16,3.542067
1981-03-17,3.509371
1981-03-18,3.443979
1981-03-19,3.5202690000000003
1981-03-20,3.552965
1981-03-23,3.509371
1981-03-24,3.498472
1981-03-25,3.509371
1981-03-26,3.498472
1981-03-27,3.542067
1981-03-30,3.651053
1981-03-31,3.443979
1981-04-01,3.509371
1981-04-02,3.509371
1981-04-03,3.563864
1981-04-06,3.509371
1981-04-07,3.509371
1981-04-08,3.618357
1981-04-09,3.8145330000000004
1981-04-10,3.836331
1981-04-13,3.792736
1981-04-14,3.7818370000000003
1981-04-15,3.7164449999999998
1981-04-16,3.7491410000000003
1981-04-20,3.7491410000000003
1981-04-21,3.825432
1981-04-22,3.770939
1981-04-23,3.8145330000000004
1981-04-24,3.6837489999999997
1981-04-27,3.7491410000000003
1981-04-28,3.705547
1981-04-29,3.6837489999999997
1981-04-30,3.705547
1981-05-01,3.4875730000000003
1981-05-04,3.552965
1981-05-05,3.531168
1981-05-06,3.629256
1981-05-07,3.618357
1981-05-08,3.552965
1981-05-11,3.4657760000000004
1981-05-12,3.509371
1981-05-13,3.574763
1981-05-14,3.574763
1981-05-15,3.509371
1981-05-18,3.574763
1981-05-19,3.552965
1981-05-20,3.552965
1981-05-21,3.618357
1981-05-22,3.6401550000000005
1981-05-26,3.618357
1981-05-27,3.7273440000000004
1981-05-28,3.7491410000000003
1981-05-29,3.792736
1981-06-01,3.9453169999999997
1981-06-02,3.9453169999999997
1981-06-03,3.9017230000000005
1981-06-04,3.879925
1981-06-05,3.836331
1981-06-08,3.858128
1981-06-09,3.8690269999999995
1981-06-10,3.770939
1981-06-11,3.8145330000000004
1981-06-12,3.803635
1981-06-15,3.7273440000000004
1981-06-16,3.7273440000000004
1981-06-17,3.661952
1981-06-18,3.618357
1981-06-19,3.574763
1981-06-22,3.574763
1981-06-23,3.563864
1981-06-24,3.563864
1981-06-25,3.574763
1981-06-26,3.552965
1981-06-29,3.531168
1981-06-30,3.5202690000000003
1981-07-01,3.400384
1981-07-02,3.400384
1981-07-06,3.443979
1981-07-07,3.443979
1981-07-08,3.443979
1981-07-09,3.3785870000000005
1981-07-10,3.400384
1981-07-13,3.400384
1981-07-14,3.3785870000000005
1981-07-15,3.4221809999999997
1981-07-16,3.4221809999999997
1981-07-17,3.400384
1981-07-20,3.400384
1981-07-21,3.400384
1981-07-22,3.3894849999999996
1981-07-23,3.3458910000000004
1981-07-24,3.3785870000000005
1981-07-27,3.4330800000000004
1981-07-28,3.3785870000000005
1981-07-29,3.4221809999999997
1981-07-30,3.4221809999999997
1981-07-31,3.4221809999999997
1981-08-03,3.4657760000000004
1981-08-04,3.443979
1981-08-05,3.443979
1981-08-06,3.498472
1981-08-07,3.476675
1981-08-10,3.509371
1981-08-11,3.509371
1981-08-12,3.509371
1981-08-13,3.476675
1981-08-14,3.4875730000000003
1981-08-17,3.4875730000000003
1981-08-18,3.498472
1981-08-19,3.4875730000000003
1981-08-20,3.476675
1981-08-21,3.443979
1981-08-24,3.3785870000000005
1981-08-25,3.356789
1981-08-26,3.356789
1981-08-27,3.291397
1981-08-28,3.400384
1981-08-31,3.400384
1981-09-01,3.367688
1981-09-02,3.3349919999999997
1981-09-03,3.182411
1981-09-04,3.040728
1981-09-08,3.051627
1981-09-09,3.1279169999999996
1981-09-10,3.10612
1981-09-11,3.117019
1981-09-14,3.138816
1981-09-15,3.138816
1981-09-16,3.1279169999999996
1981-09-17,3.1279169999999996
1981-09-18,3.1279169999999996
1981-09-21,3.1279169999999996
1981-09-22,3.1279169999999996
1981-09-23,3.117019
1981-09-24,3.117019
1981-09-25,3.073424
1981-09-28,3.138816
1981-09-29,3.149715
1981-09-30,3.138816
1981-10-01,3.084323
1981-10-02,3.138816
1981-10-05,3.138816
1981-10-06,3.117019
1981-10-07,3.138816
1981-10-08,3.171512
1981-10-09,3.236904
1981-10-12,3.2696
1981-10-13,3.3894849999999996
1981-10-14,3.367688
1981-10-15,3.3785870000000005
1981-10-16,3.367688
1981-10-19,3.3458910000000004
1981-10-20,3.367688
1981-10-21,3.367688
1981-10-22,3.356789
1981-10-23,3.313195
1981-10-26,3.324093
1981-10-27,3.3349919999999997
1981-10-28,3.356789
1981-10-29,3.3894849999999996
1981-10-30,3.356789
1981-11-02,3.5202690000000003
1981-11-03,3.574763
1981-11-04,3.661952
1981-11-05,3.618357
1981-11-06,3.6074589999999995
1981-11-09,3.552965
1981-11-10,3.6074589999999995
1981-11-11,3.574763
1981-11-12,3.661952
1981-11-13,3.6401550000000005
1981-11-16,3.5202690000000003
1981-11-17,3.4548769999999998
1981-11-18,3.4548769999999998
1981-11-19,3.313195
1981-11-20,3.324093
1981-11-23,3.356789
1981-11-24,3.3458910000000004
1981-11-25,3.3458910000000004
1981-11-27,3.313195
1981-11-30,3.302296
1981-12-01,3.324093
1981-12-02,3.324093
1981-12-03,3.3894849999999996
1981-12-04,3.367688
1981-12-07,3.313195
1981-12-08,3.443979
1981-12-09,3.4221809999999997
1981-12-10,3.4548769999999998
1981-12-11,3.4221809999999997
1981-12-14,3.356789
1981-12-15,3.291397
1981-12-16,3.302296
1981-12-17,3.215107
1981-12-18,3.138816
1981-12-21,3.073424
1981-12-22,3.029829
1981-12-23,3.062525
1981-12-24,2.9644369999999998
1981-12-28,2.920843
1981-12-29,3.008032
1981-12-30,3.051627
1981-12-31,3.149715
1982-01-04,3.1279169999999996
1982-01-05,2.9971330000000003
1982-01-06,2.931741
1982-01-07,2.975336
1982-01-08,2.975336
1982-01-11,2.899045
1982-01-12,2.920843
1982-01-13,2.899045
1982-01-14,2.888147
1982-01-15,2.855451
1982-01-18,2.909944
1982-01-19,2.822755
1982-01-20,2.822755
1982-01-21,2.833653
1982-01-22,2.866349
1982-01-25,2.920843
1982-01-26,2.931741
1982-01-27,2.9426400000000004
1982-01-28,2.9862349999999998
1982-01-29,2.9644369999999998
1982-02-01,2.855451
1982-02-02,2.9426400000000004
1982-02-03,2.9426400000000004
1982-02-04,2.877248
1982-02-05,2.953539
1982-02-08,2.909944
1982-02-09,2.844552
1982-02-10,2.866349
1982-02-11,2.920843
1982-02-12,2.9426400000000004
1982-02-16,2.920843
1982-02-17,2.909944
1982-02-18,2.9426400000000004
1982-02-19,2.975336
1982-02-22,3.0189310000000003
1982-02-23,2.9644369999999998
1982-02-24,2.9971330000000003
1982-02-25,3.008032
1982-02-26,2.9862349999999998
1982-03-01,3.0189310000000003
1982-03-02,3.0189310000000003
1982-03-03,2.9862349999999998
1982-03-04,2.877248
1982-03-05,2.855451
1982-03-08,2.844552
1982-03-09,2.768261
1982-03-10,2.822755
1982-03-11,2.691971
1982-03-12,2.604781
1982-03-15,2.604781
1982-03-16,2.604781
1982-03-17,2.691971
1982-03-18,2.681072
1982-03-19,2.7028689999999997
1982-03-22,2.7246669999999997
1982-03-23,2.833653
1982-03-24,2.768261
1982-03-25,2.899045
1982-03-26,2.811856
1982-03-29,2.920843
1982-03-30,2.9862349999999998
1982-03-31,2.9644369999999998
1982-04-01,3.0189310000000003
1982-04-02,3.1279169999999996
1982-04-05,3.084323
1982-04-06,3.095221
1982-04-07,3.073424
1982-04-08,3.10612
1982-04-12,3.2042080000000004
1982-04-13,3.182411
1982-04-14,3.138816
1982-04-15,3.073424
1982-04-16,3.117019
1982-04-19,3.10612
1982-04-20,3.095221
1982-04-21,3.062525
1982-04-22,3.073424
1982-04-23,3.1279169999999996
1982-04-26,3.236904
1982-04-27,3.2042080000000004
1982-04-28,3.2042080000000004
1982-04-29,3.149715
1982-04-30,3.2042080000000004
1982-05-03,3.171512
1982-05-04,3.149715
1982-05-05,3.117019
1982-05-06,3.138816
1982-05-07,3.1279169999999996
1982-05-10,3.073424
1982-05-11,3.073424
1982-05-12,3.062525
1982-05-13,3.040728
1982-05-14,3.040728
1982-05-17,3.0189310000000003
1982-05-18,3.008032
1982-05-19,2.975336
1982-05-20,2.9426400000000004
1982-05-21,2.9426400000000004
1982-05-24,2.899045
1982-05-25,2.877248
1982-05-26,2.899045
1982-05-27,2.844552
1982-05-28,2.855451
1982-06-01,2.899045
1982-06-02,2.877248
1982-06-03,2.855451
1982-06-04,2.855451
1982-06-07,2.844552
1982-06-08,2.866349
1982-06-09,2.899045
1982-06-10,2.877248
1982-06-11,2.877248
1982-06-14,2.877248
1982-06-15,2.866349
1982-06-16,2.833653
1982-06-17,2.844552
1982-06-18,2.768261
1982-06-21,2.768261
1982-06-22,2.77916
1982-06-23,2.833653
1982-06-24,2.833653
1982-06-25,2.811856
1982-06-28,2.855451
1982-06-29,2.746464
1982-06-30,2.833653
1982-07-01,2.833653
1982-07-02,2.811856
1982-07-06,2.833653
1982-07-07,2.746464
1982-07-08,2.7246669999999997
1982-07-09,2.790059
1982-07-12,2.822755
1982-07-13,2.790059
1982-07-14,2.790059
1982-07-15,2.866349
1982-07-16,2.9644369999999998
1982-07-19,2.899045
1982-07-20,2.920843
1982-07-21,3.040728
1982-07-22,3.051627
1982-07-23,3.149715
1982-07-26,3.182411
1982-07-27,3.073424
1982-07-28,2.9644369999999998
1982-07-29,3.008032
1982-07-30,3.051627
1982-08-02,3.051627
1982-08-03,3.008032
1982-08-04,2.9971330000000003
1982-08-05,3.0189310000000003
1982-08-06,3.008032
1982-08-09,2.9644369999999998
1982-08-10,2.9644369999999998
1982-08-11,3.008032
1982-08-12,2.9644369999999998
1982-08-13,2.953539
1982-08-16,2.9644369999999998
1982-08-17,3.2042080000000004
1982-08-18,3.138816
1982-08-19,3.2042080000000004
1982-08-20,3.2696
1982-08-23,3.302296
1982-08-24,3.443979
1982-08-25,3.443979
1982-08-26,3.4221809999999997
1982-08-27,3.3894849999999996
1982-08-30,3.4221809999999997
1982-08-31,3.476675
1982-09-01,3.400384
1982-09-02,3.531168
1982-09-03,3.5965599999999998
1982-09-07,3.531168
1982-09-08,3.552965
1982-09-09,3.531168
1982-09-10,3.542067
1982-09-13,3.574763
1982-09-14,3.6837489999999997
1982-09-15,3.7273440000000004
1982-09-16,3.661952
1982-09-17,3.5965599999999998
1982-09-20,3.5965599999999998
1982-09-21,3.705547
1982-09-22,3.770939
1982-09-23,3.836331
1982-09-24,3.879925
1982-09-27,4.097898000000001
1982-09-28,4.087
1982-09-29,3.9453169999999997
1982-09-30,3.879925
1982-10-01,3.9453169999999997
1982-10-04,3.879925
1982-10-05,3.92352
1982-10-06,4.076101
1982-10-07,4.272277
1982-10-08,4.3594669999999995
1982-10-11,4.403061
1982-10-12,4.3594669999999995
1982-10-13,4.555643
1982-10-14,4.5338449999999995
1982-10-15,4.381264
1982-10-18,4.5338449999999995
1982-10-19,4.621035
1982-10-20,4.642832
1982-10-21,4.7082239999999995
1982-10-22,4.686427
1982-10-25,4.381264
1982-10-26,4.381264
1982-10-27,4.555643
1982-10-28,4.57744
1982-10-29,4.555643
1982-11-01,4.621035
1982-11-02,4.730021
1982-11-03,4.795413
1982-11-04,4.74092
1982-11-05,4.839008
1982-11-08,4.817211
1982-11-09,4.882603
1982-11-10,4.9370959999999995
1982-11-11,5.067880000000001
1982-11-12,5.133272
1982-11-15,5.078779
1982-11-16,5.078779
1982-11-17,5.056982
1982-11-18,5.187765
1982-11-19,5.253157
1982-11-22,5.056982
1982-11-23,5.024285
1982-11-24,5.100576
1982-11-26,5.187765
1982-11-29,5.242259
1982-11-30,5.405739
1982-12-01,5.55832
1982-12-02,5.514725
1982-12-03,5.383941
1982-12-06,5.601915
1982-12-07,5.601915
1982-12-08,5.623712
1982-12-09,5.492928
1982-12-10,5.427536
1982-12-13,5.383941
1982-12-14,5.4602319999999995
1982-12-15,5.253157
1982-12-16,5.133272
1982-12-17,5.144171
1982-12-20,5.274955
1982-12-21,5.23136
1982-12-22,5.1223730000000005
1982-12-23,5.220461
1982-12-27,5.383941
1982-12-28,5.449333
1982-12-29,5.514725
1982-12-30,5.514725
1982-12-31,5.525624
1983-01-03,5.274955
1983-01-04,5.253157
1983-01-05,5.144171
1983-01-06,5.187765
1983-01-07,5.155069
1983-01-10,5.187765
1983-01-11,5.1223730000000005
1983-01-12,5.100576
1983-01-13,4.926198
1983-01-14,4.9044
1983-01-17,4.969792
1983-01-18,4.9044
1983-01-19,4.795413
1983-01-20,4.795413
1983-01-21,4.74092
1983-01-24,4.479352
1983-01-25,4.860806
1983-01-26,4.817211
1983-01-27,4.8935010000000005
1983-01-28,5.002488
1983-01-31,5.013387000000001
1983-02-01,4.926198
1983-02-02,4.860806
1983-02-03,4.958893
1983-02-04,4.99159
1983-02-07,5.089677
1983-02-08,5.067880000000001
1983-02-09,5.1223730000000005
1983-02-10,5.2858529999999995
1983-02-11,5.351245
1983-02-14,5.373043
1983-02-15,5.427536
1983-02-16,5.4602319999999995
1983-02-17,5.482029
1983-02-18,5.55832
1983-02-22,5.514725
1983-02-23,5.5801169999999995
1983-02-24,5.5801169999999995
1983-02-25,5.514725
1983-02-28,5.492928
1983-03-01,5.601915
1983-03-02,5.623712
1983-03-03,5.645509
1983-03-04,5.569219
1983-03-07,5.525624
1983-03-08,5.362144
1983-03-09,5.362144
1983-03-10,5.405739
1983-03-11,5.362144
1983-03-14,5.362144
1983-03-15,5.383941
1983-03-16,5.318549
1983-03-17,5.318549
1983-03-18,5.23136
1983-03-21,5.373043
1983-03-22,5.438435
1983-03-23,5.5801169999999995
1983-03-24,5.656408
1983-03-25,5.732698
1983-03-28,5.710901
1983-03-29,5.710901
1983-03-30,5.710901
1983-03-31,5.732698
1983-04-04,5.667307
1983-04-05,5.754496
1983-04-06,5.863482
1983-04-07,5.863482
1983-04-08,6.081456
1983-04-11,6.081456
1983-04-12,5.994267
1983-04-13,5.9833680000000005
1983-04-14,6.037861
1983-04-15,6.103253
1983-04-18,6.277632
1983-04-19,6.016064
1983-04-20,6.037861
1983-04-21,6.059659
1983-04-22,5.885280000000001
1983-04-25,5.841685
1983-04-26,5.819888
1983-04-27,5.79809
1983-04-28,5.8089900000000005
1983-04-29,5.961571
1983-05-02,5.787192
1983-05-03,5.678205
1983-05-04,5.830787
1983-05-05,5.841685
1983-05-06,5.9288739999999995
1983-05-09,5.950672
1983-05-10,5.972469
1983-05-11,6.016064
1983-05-12,6.016064
1983-05-13,6.016064
1983-05-16,5.819888
1983-05-17,5.8089900000000005
1983-05-18,5.754496
1983-05-19,5.754496
1983-05-20,5.5801169999999995
1983-05-23,5.667307
1983-05-24,5.710901
1983-05-25,5.732698
1983-05-26,5.732698
1983-05-27,5.645509
1983-05-31,5.536523000000001
1983-06-01,5.514725
1983-06-02,5.645509
1983-06-03,5.7218
1983-06-06,5.732698
1983-06-07,5.645509
1983-06-08,5.601915
1983-06-09,5.623712
1983-06-10,5.667307
1983-06-13,5.776293
1983-06-14,5.819888
1983-06-15,5.819888
1983-06-16,5.994267
1983-06-17,5.863482
1983-06-20,5.765395
1983-06-21,5.710901
1983-06-22,5.841685
1983-06-23,5.819888
1983-06-24,5.9288739999999995
1983-06-27,6.016064
1983-06-28,6.059659
1983-06-29,6.059659
1983-06-30,6.037861
1983-07-01,6.016064
1983-07-05,5.896179
1983-07-06,5.9288739999999995
1983-07-07,5.907076999999999
1983-07-08,5.689104
1983-07-11,5.776293
1983-07-12,5.79809
1983-07-13,5.79809
1983-07-14,5.754496
1983-07-15,5.710901
1983-07-18,5.7218
1983-07-19,5.667307
1983-07-20,5.907076999999999
1983-07-21,5.907076999999999
1983-07-22,5.961571
1983-07-25,5.885280000000001
1983-07-26,5.896179
1983-07-27,5.950672
1983-07-28,5.885280000000001
1983-07-29,5.79809
1983-08-01,5.732698
1983-08-02,5.623712
1983-08-03,5.547421
1983-08-04,5.623712
1983-08-05,5.547421
1983-08-08,5.383941
1983-08-09,5.362144
1983-08-10,5.362144
1983-08-11,5.405739
1983-08-12,5.373043
1983-08-15,5.340347
1983-08-16,5.318549
1983-08-17,5.307651
1983-08-18,5.362144
1983-08-19,5.274955
1983-08-22,5.362144
1983-08-23,5.274955
1983-08-24,5.242259
1983-08-25,5.23136
1983-08-26,5.23136
1983-08-29,5.274955
1983-08-30,5.23136
1983-08-31,5.340347
1983-09-01,5.253157
1983-09-02,5.253157
1983-09-06,5.405739
1983-09-07,5.569219
1983-09-08,5.536523000000001
1983-09-09,5.4602319999999995
1983-09-12,5.427536
1983-09-13,5.383941
1983-09-14,5.318549
1983-09-15,5.274955
1983-09-16,5.253157
1983-09-19,5.23136
1983-09-20,5.351245
1983-09-21,5.438435
1983-09-22,5.351245
1983-09-23,5.187765
1983-09-26,5.2858529999999995
1983-09-27,5.242259
1983-09-28,5.187765
1983-09-29,5.133272
1983-09-30,5.100576
1983-10-03,5.067880000000001
1983-10-04,5.187765
1983-10-05,5.165968
1983-10-06,5.209563
1983-10-07,5.274955
1983-10-10,5.253157
1983-10-11,5.274955
1983-10-12,5.351245
1983-10-13,5.39484
1983-10-14,5.405739
1983-10-17,5.4602319999999995
1983-10-18,5.318549
1983-10-19,5.274955
1983-10-20,5.427536
1983-10-21,5.492928
1983-10-24,5.4602319999999995
1983-10-25,5.536523000000001
1983-10-26,5.449333
1983-10-27,5.340347
1983-10-28,5.296752
1983-10-31,5.253157
1983-11-01,5.144171
1983-11-02,5.165968
1983-11-03,5.089677
1983-11-04,5.078779
1983-11-07,5.046082
1983-11-08,5.144171
1983-11-09,5.100576
1983-11-10,5.100576
1983-11-11,5.1223730000000005
1983-11-14,5.165968
1983-11-15,5.111475
1983-11-16,5.23136
1983-11-17,5.340347
1983-11-18,5.427536
1983-11-21,5.514725
1983-11-22,5.503826999999999
1983-11-23,5.645509
1983-11-25,5.601915
1983-11-28,5.601915
1983-11-29,5.5801169999999995
1983-11-30,5.623712
1983-12-01,5.449333
1983-12-02,5.318549
1983-12-05,5.242259
1983-12-06,5.296752
1983-12-07,5.253157
1983-12-08,5.253157
1983-12-09,5.187765
1983-12-12,5.1223730000000005
1983-12-13,5.035183999999999
1983-12-14,4.926198
1983-12-15,4.9044
1983-12-16,4.926198
1983-12-19,4.9370959999999995
1983-12-20,4.99159
1983-12-21,4.99159
1983-12-22,5.133272
1983-12-23,5.111475
1983-12-27,5.165968
1983-12-28,5.1223730000000005
1983-12-29,5.056982
1983-12-30,5.144171
1984-01-03,5.013387000000001
1984-01-04,5.100576
1984-01-05,5.362144
1984-01-06,5.492928
1984-01-09,5.591016000000001
1984-01-10,5.39484
1984-01-11,5.378492
1984-01-12,5.345796
1984-01-13,5.443884
1984-01-16,5.525624
1984-01-17,5.296752
1984-01-18,5.345796
1984-01-19,5.23136
1984-01-20,5.165968
1984-01-23,5.165968
1984-01-24,5.198664
1984-01-25,5.198664
1984-01-26,5.100576
1984-01-27,5.035183999999999
1984-01-30,4.7736160000000005
1984-01-31,4.953444
1984-02-01,4.969792
1984-02-02,5.067880000000001
1984-02-03,5.002488
1984-02-06,4.806312
1984-02-07,4.82266
1984-02-08,4.512048
1984-02-09,4.642832
1984-02-10,4.7082239999999995
1984-02-13,4.691876000000001
1984-02-14,4.757268
1984-02-15,4.675528
1984-02-16,4.544744000000001
1984-02-17,4.446656
1984-02-21,4.479352
1984-02-22,4.544744000000001
1984-02-23,4.57744
1984-02-24,4.789964
1984-02-27,4.7082239999999995
1984-02-28,4.463004
1984-02-29,4.413959999999999
1984-03-01,4.544744000000001
1984-03-02,4.675528
1984-03-05,4.544744000000001
1984-03-06,4.544744000000001
1984-03-07,4.413959999999999
1984-03-08,4.479352
1984-03-09,4.413959999999999
1984-03-12,4.479352
1984-03-13,4.479352
1984-03-14,4.446656
1984-03-15,4.512048
1984-03-16,4.57744
1984-03-19,4.626484
1984-03-20,4.7082239999999995
1984-03-21,4.806312
1984-03-22,4.7736160000000005
1984-03-23,4.839008
1984-03-26,4.74092
1984-03-27,4.789964
1984-03-28,4.969792
1984-03-29,5.067880000000001
1984-03-30,5.035183999999999
1984-04-02,5.100576
1984-04-03,5.002488
1984-04-04,5.067880000000001
1984-04-05,5.0842279999999995
1984-04-06,5.133272
1984-04-09,5.100576
1984-04-10,5.14962
1984-04-11,5.067880000000001
1984-04-12,4.969792
1984-04-13,4.871704
1984-04-16,4.839008
1984-04-17,4.871704
1984-04-18,4.7736160000000005
1984-04-19,4.9044
1984-04-23,4.9044
1984-04-24,4.98614
1984-04-25,5.051532
1984-04-26,5.182316
1984-04-27,5.14962
1984-04-30,5.133272
1984-05-01,5.14962
1984-05-02,5.133272
1984-05-03,5.051532
1984-05-04,4.969792
1984-05-07,5.051532
1984-05-08,5.051532
1984-05-09,5.051532
1984-05-10,5.133272
1984-05-11,5.035183999999999
1984-05-14,5.018836
1984-05-15,5.051532
1984-05-16,5.002488
1984-05-17,5.002488
1984-05-18,4.98614
1984-05-21,4.969792
1984-05-22,4.953444
1984-05-23,4.969792
1984-05-24,4.871704
1984-05-25,4.9044
1984-05-29,4.9370959999999995
1984-05-30,5.051532
1984-05-31,5.100576
1984-06-01,5.14962
1984-06-04,5.264056
1984-06-05,5.264056
1984-06-06,5.296752
1984-06-07,5.296752
1984-06-08,5.247708
1984-06-11,5.23136
1984-06-12,5.296752
1984-06-13,5.345796
1984-06-14,5.247708
1984-06-15,5.215012000000001
1984-06-18,5.378492
1984-06-19,5.525624
1984-06-20,5.656408
1984-06-21,5.607364
1984-06-22,5.591016000000001
1984-06-25,5.541972
1984-06-26,5.607364
