Date,TTF
2013-01-07,4942.529785
2013-01-08,5039.439941
2013-01-09,5039.439941
2013-01-10,5104.890136999999
2013-01-11,5006.720215
2013-01-14,5006.720215
2013-01-15,5203.060059
2013-01-16,5497.569824
2013-01-17,5792.080078
2013-01-18,5399.399902
2013-01-22,5203.060059
2013-01-23,5104.890136999999
2013-01-24,5104.890136999999
2013-01-25,5104.890136999999
2013-01-28,5203.060059
2013-01-29,5104.890136999999
2013-01-30,5301.22998
2013-01-31,5104.890136999999
2013-02-01,5104.890136999999
2013-02-04,5104.890136999999
2013-02-05,5104.890136999999
2013-02-06,5104.890136999999
2013-02-07,5301.22998
2013-02-08,5399.399902
2013-02-11,5399.399902
2013-02-12,5399.399902
2013-02-13,5399.399902
2013-02-14,5399.399902
2013-02-15,5399.399902
2013-02-19,6086.600098
2013-02-20,6184.77002
2013-02-21,5792.080078
2013-02-22,5595.740234000001
2013-02-25,5595.740234000001
2013-02-26,5595.740234000001
2013-02-27,5890.25
2013-02-28,5988.430176
2013-03-01,6086.600098
2013-03-04,5890.25
2013-03-05,5890.25
2013-03-06,5988.430176
2013-03-07,6086.600098
2013-03-08,6086.600098
2013-03-11,6479.279785
2013-03-12,6871.959961
2013-03-13,7264.649901999999
2013-03-14,7166.47998
2013-03-15,6773.790039
2013-03-18,6577.450195
2013-03-19,6479.279785
2013-03-20,6282.939941
2013-03-21,6381.109863000001
2013-03-22,6086.600098
2013-03-25,6184.77002
2013-03-26,6282.939941
2013-03-27,6086.600098
2013-03-28,5693.910156
2013-04-01,5890.25
2013-04-02,6086.600098
2013-04-03,5988.430176
2013-04-04,5890.25
2013-04-05,5890.25
2013-04-08,5890.25
2013-04-09,5890.25
2013-04-10,5890.25
2013-04-11,5595.740234000001
2013-04-12,5497.569824
2013-04-15,5203.060059
2013-04-16,5203.060059
2013-04-17,5203.060059
2013-04-18,5006.720215
2013-04-19,5006.720215
2013-04-22,4908.549805
2013-04-23,5006.720215
2013-04-24,5104.890136999999
2013-04-25,5104.890136999999
2013-04-26,5006.720215
2013-04-29,5006.720215
2013-04-30,5006.720215
2013-05-01,5006.720215
2013-05-02,4810.379883
2013-05-03,4908.549805
2013-05-06,5203.060059
2013-05-07,5104.890136999999
2013-05-08,5006.720215
2013-05-09,5104.890136999999
2013-05-10,5006.720215
2013-05-13,5104.890136999999
2013-05-14,5006.720215
2013-05-15,5104.890136999999
2013-05-16,5203.060059
2013-05-17,5203.060059
2013-05-20,5203.060059
2013-05-21,5301.22998
2013-05-22,5595.740234000001
2013-05-23,5595.740234000001
2013-05-24,5497.569824
2013-05-28,5595.740234000001
2013-05-29,5792.080078
2013-05-30,5792.080078
2013-05-31,5595.740234000001
2013-06-03,5890.25
2013-06-04,5890.25
2013-06-05,5988.430176
2013-06-06,5988.430176
2013-06-07,5988.430176
2013-06-10,5890.25
2013-06-11,5792.080078
2013-06-12,5792.080078
2013-06-13,5595.740234000001
2013-06-14,5693.910156
2013-06-17,5497.569824
2013-06-18,5399.399902
2013-06-19,5497.569824
2013-06-20,5792.080078
2013-06-21,5693.910156
2013-06-24,5595.740234000001
2013-06-25,5301.22998
2013-06-26,5301.22998
2013-06-27,5595.740234000001
2013-06-28,5497.569824
2013-07-01,5399.399902
2013-07-02,5497.569824
2013-07-03,5399.399902
2013-07-05,5301.22998
2013-07-08,5301.22998
2013-07-09,5301.22998
2013-07-10,5301.22998
2013-07-11,5203.060059
2013-07-12,5399.399902
2013-07-15,5399.399902
2013-07-16,5399.399902
2013-07-17,5399.399902
2013-07-18,5301.22998
2013-07-19,5301.22998
2013-07-22,5203.060059
2013-07-23,5203.060059
2013-07-24,5301.22998
2013-07-25,5203.060059
2013-07-26,5203.060059
2013-07-29,5104.890136999999
2013-07-30,5006.720215
2013-07-31,5006.720215
2013-08-01,5104.890136999999
2013-08-02,5104.890136999999
2013-08-05,5203.060059
2013-08-06,5203.060059
2013-08-07,5203.060059
2013-08-08,5043.959961
2013-08-09,5043.959961
2013-08-12,5142.859863000001
2013-08-13,4945.060059
2013-08-14,5043.959961
2013-08-15,5043.959961
2013-08-16,5043.959961
2013-08-19,5340.660156
2013-08-20,5538.459961
2013-08-21,5340.660156
2013-08-22,5142.859863000001
2013-08-23,5241.759765999999
2013-08-26,5241.759765999999
2013-08-27,5241.759765999999
2013-08-28,4945.060059
2013-08-29,4945.060059
2013-08-30,5043.959961
2013-09-03,4945.060059
2013-09-04,4846.149902
2013-09-05,4945.060059
2013-09-06,4945.060059
2013-09-09,4945.060059
2013-09-10,4846.149902
2013-09-11,4945.060059
2013-09-12,4846.149902
2013-09-13,5043.959961
2013-09-16,4945.060059
2013-09-17,4846.149902
2013-09-18,4846.149902
2013-09-19,4945.060059
2013-09-20,4945.060059
2013-09-23,4945.060059
2013-09-24,4945.060059
2013-09-25,5142.859863000001
2013-09-26,5142.859863000001
2013-09-27,5043.959961
2013-09-30,4945.060059
2013-10-01,5241.759765999999
2013-10-02,5241.759765999999
2013-10-03,5043.959961
2013-10-04,4747.25
2013-10-07,4747.25
2013-10-08,4846.149902
2013-10-09,4846.149902
2013-10-10,4648.350098
2013-10-11,4747.25
2013-10-14,4648.350098
2013-10-15,4945.060059
2013-10-16,5142.859863000001
2013-10-17,4945.060059
2013-10-18,5142.859863000001
2013-10-21,4945.060059
2013-10-22,5043.959961
2013-10-23,5241.759765999999
2013-10-24,5241.759765999999
2013-10-25,5241.759765999999
2013-10-28,5043.959961
2013-10-29,5142.859863000001
2013-10-30,5142.859863000001
2013-10-31,5043.959961
2013-11-01,5043.959961
2013-11-04,5142.859863000001
2013-11-05,5340.660156
2013-11-06,5439.560059
2013-11-07,5439.560059
2013-11-08,5340.660156
2013-11-11,5439.560059
2013-11-12,5439.560059
2013-11-13,5439.560059
2013-11-14,5439.560059
2013-11-15,5439.560059
2013-11-18,5538.459961
2013-11-19,5835.169922
2013-11-20,6131.870117
2013-11-21,5934.069824
2013-11-22,5835.169922
2013-11-25,6032.970215
2013-11-26,5934.069824
2013-11-27,5934.069824
2013-11-29,6428.569824
2013-12-02,6329.669922
2013-12-03,6626.370117
2013-12-04,6527.470215
2013-12-05,6725.279785
2013-12-06,6527.470215
2013-12-09,6329.669922
2013-12-10,6329.669922
2013-12-11,6032.970215
2013-12-12,6131.870117
2013-12-13,6131.870117
2013-12-16,6329.669922
2013-12-17,6329.669922
2013-12-18,6131.870117
2013-12-19,6329.669922
2013-12-20,6329.669922
2013-12-23,6527.470215
2013-12-24,6527.470215
2013-12-26,6527.470215
2013-12-27,6329.669922
2013-12-30,6032.970215
2013-12-31,6230.77002
2014-01-02,6230.77002
2014-01-03,6329.669922
2014-01-06,6428.569824
2014-01-07,6329.669922
2014-01-08,6329.669922
2014-01-09,6428.569824
2014-01-10,6230.77002
2014-01-13,6329.669922
2014-01-14,6329.669922
2014-01-15,6329.669922
2014-01-16,6428.569824
2014-01-17,6329.669922
2014-01-21,6329.669922
2014-01-22,6725.279785
2014-01-23,7021.97998
2014-01-24,7417.580078
2014-01-27,7912.089844
2014-01-28,7912.089844
2014-01-29,7912.089844
2014-01-30,7912.089844
2014-01-31,7912.089844
2014-02-03,7912.089844
2014-02-04,7912.089844
2014-02-05,7912.089844
2014-02-06,8307.69043
2014-02-07,7813.189941
2014-02-10,7912.089844
2014-02-11,7912.089844
2014-02-12,8208.790039
2014-02-13,8109.890137
2014-02-14,8010.990234000001
2014-02-18,8505.5
2014-02-19,8505.5
2014-02-20,8505.5
2014-02-21,8505.5
2014-02-24,9098.900391
2014-02-25,9296.700195
2014-02-26,9000.0
2014-02-27,8802.200195
2014-02-28,8802.200195
2014-03-03,9000.0
2014-03-04,9494.509766
2014-03-05,10087.900391
2014-03-06,10186.799805
2014-03-07,10879.099609
2014-03-10,11274.700195
2014-03-11,11076.900391
2014-03-12,10681.299805
2014-03-13,10681.299805
2014-03-14,11076.900391
2014-03-17,10879.099609
2014-03-18,10978.0
2014-03-19,11571.400391
2014-03-20,11472.5
2014-03-21,11670.299805
2014-03-24,11769.200195
2014-03-25,11175.799805
2014-03-26,10483.5
2014-03-27,10582.400391
2014-03-28,10483.5
2014-03-31,10681.299805
2014-04-01,10186.799805
2014-04-02,9989.009766
2014-04-03,10582.400391
2014-04-04,10681.299805
2014-04-07,11175.799805
2014-04-08,11571.400391
2014-04-09,11571.400391
2014-04-10,11571.400391
2014-04-11,11373.599609
2014-04-14,11175.799805
2014-04-15,10681.299805
2014-04-16,10483.5
2014-04-17,10582.400391
2014-04-21,9890.110352
2014-04-22,9890.110352
2014-04-23,10186.799805
2014-04-24,10186.799805
2014-04-25,9989.009766
2014-04-28,9890.110352
2014-04-29,9989.009766
2014-04-30,9989.009766
2014-05-01,9989.009766
2014-05-02,9989.009766
2014-05-05,9395.610352
2014-05-06,9494.509766
2014-05-07,9197.799805
2014-05-08,8604.400391
2014-05-09,8010.990234000001
2014-05-12,8010.990234000001
2014-05-13,7516.47998
2014-05-14,7714.290039
2014-05-15,7219.779785
2014-05-16,7615.390137
2014-05-19,8109.890137
2014-05-20,8604.400391
2014-05-21,8703.299805
2014-05-22,8109.890137
2014-05-23,8307.69043
2014-05-27,8901.099609
2014-05-28,8703.299805
2014-05-29,8307.69043
2014-05-30,8208.790039
2014-06-02,8406.589844
2014-06-03,8406.589844
2014-06-04,8604.400391
2014-06-05,8505.5
2014-06-06,8703.299805
2014-06-09,9197.799805
2014-06-10,9197.799805
2014-06-11,9296.700195
2014-06-12,9494.509766
2014-06-13,9593.410156
2014-06-16,9692.30957
2014-06-17,9791.209961
2014-06-18,9791.209961
2014-06-19,9395.610352
2014-06-20,9296.700195
2014-06-23,9098.900391
2014-06-24,9395.610352
2014-06-25,9692.30957
2014-06-26,9692.30957
2014-06-27,9494.509766
2014-06-30,9494.509766
2014-07-01,9791.209961
2014-07-02,10285.700195
2014-07-03,10285.700195
2014-07-07,10186.799805
2014-07-08,10384.599609
2014-07-09,10384.599609
2014-07-10,10087.900391
2014-07-11,10087.900391
2014-07-14,9989.009766
2014-07-15,10186.799805
2014-07-16,10384.599609
2014-07-17,10384.599609
2014-07-18,10384.599609
2014-07-21,10681.299805
2014-07-22,10483.5
2014-07-23,10384.599609
2014-07-24,10483.5
2014-07-25,10384.599609
2014-07-28,10087.900391
2014-07-29,9989.009766
2014-07-30,9989.009766
2014-07-31,10186.799805
2014-08-01,10483.5
2014-08-04,10681.299805
2014-08-05,10780.200195
2014-08-06,10582.400391
2014-08-07,11076.900391
2014-08-08,10879.099609
2014-08-11,11076.900391
2014-08-12,10978.0
2014-08-13,11175.799805
2014-08-14,10681.299805
2014-08-15,10285.700195
2014-08-18,10285.700195
2014-08-19,10384.599609
2014-08-20,10285.700195
2014-08-21,10186.799805
2014-08-22,10186.799805
2014-08-25,10186.799805
2014-08-26,10285.700195
2014-08-27,10087.900391
2014-08-28,10285.700195
2014-08-29,10285.700195
2014-09-02,10285.700195
2014-09-03,10582.400391
2014-09-04,10681.299805
2014-09-05,10681.299805
2014-09-08,10384.599609
2014-09-09,9692.30957
2014-09-10,9593.410156
2014-09-11,9791.209961
2014-09-12,9692.30957
2014-09-15,10186.799805
2014-09-16,10087.900391
2014-09-17,9791.209961
2014-09-18,9593.410156
2014-09-19,9890.110352
2014-09-22,9692.30957
2014-09-23,9692.30957
2014-09-24,9791.209961
2014-09-25,9890.110352
2014-09-26,9791.209961
2014-09-29,9593.410156
2014-09-30,9791.209961
2014-10-01,10384.599609
2014-10-02,10384.599609
2014-10-03,10087.900391
2014-10-06,10186.799805
2014-10-07,10681.299805
2014-10-08,10384.599609
2014-10-09,10384.599609
2014-10-10,10087.900391
2014-10-13,10186.799805
2014-10-14,9890.110352
2014-10-15,9890.110352
2014-10-16,9494.509766
2014-10-17,9791.209961
2014-10-20,9791.209961
2014-10-21,9593.410156
2014-10-22,9593.410156
2014-10-23,9395.610352
2014-10-24,9593.410156
2014-10-27,9593.410156
2014-10-28,9593.410156
2014-10-29,9692.30957
2014-10-30,9494.509766
2014-10-31,9890.110352
2014-11-03,10384.599609
2014-11-04,10384.599609
2014-11-05,10483.5
2014-11-06,11076.900391
2014-11-07,11076.900391
2014-11-10,11274.700195
2014-11-11,11373.599609
2014-11-12,11373.599609
2014-11-13,11373.599609
2014-11-14,11175.799805
2014-11-17,11076.900391
2014-11-18,10681.299805
2014-11-19,10483.5
2014-11-20,10879.099609
2014-11-21,10483.5
2014-11-24,10186.799805
2014-11-25,10483.5
2014-11-26,10186.799805
2014-11-28,10978.0
2014-12-01,10978.0
2014-12-02,11076.900391
2014-12-03,11274.700195
2014-12-04,11076.900391
2014-12-05,11076.900391
2014-12-08,10681.299805
2014-12-09,10582.400391
2014-12-10,10978.0
2014-12-11,10780.200195
2014-12-12,10780.200195
2014-12-15,10780.200195
2014-12-16,10285.700195
2014-12-17,9692.30957
2014-12-18,10087.900391
2014-12-19,9692.30957
2014-12-22,10087.900391
2014-12-23,9989.009766
2014-12-24,9890.110352
2014-12-26,9989.009766
2014-12-29,9395.610352
2014-12-30,9890.110352
2014-12-31,10384.599609
2015-01-02,10384.599609
2015-01-05,10384.599609
2015-01-06,10681.299805
2015-01-07,10780.200195
2015-01-08,10483.5
2015-01-09,10582.400391
2015-01-12,10681.299805
2015-01-13,10681.299805
2015-01-14,10780.200195
2015-01-15,11373.599609
2015-01-16,11274.700195
2015-01-20,11472.5
2015-01-21,11373.599609
2015-01-22,11670.299805
2015-01-23,12362.599609
2015-01-26,12461.5
2015-01-27,12065.900391
2015-01-28,12263.700195
2015-01-29,12362.599609
2015-01-30,12263.700195
2015-02-02,12263.700195
2015-02-03,11472.5
2015-02-04,11076.900391
2015-02-05,11571.400391
2015-02-06,11274.700195
2015-02-09,11175.799805
2015-02-10,11472.5
2015-02-11,11472.5
2015-02-12,11571.400391
2015-02-13,11472.5
2015-02-17,11472.5
2015-02-18,11472.5
2015-02-19,11472.5
2015-02-20,11472.5
2015-02-23,11472.5
2015-02-24,11472.5
2015-02-25,11373.599609
2015-02-26,11670.299805
2015-02-27,11967.0
2015-03-02,12263.700195
2015-03-03,12362.599609
2015-03-04,12263.700195
2015-03-05,12362.599609
2015-03-06,12659.299805
2015-03-09,12362.599609
2015-03-10,12263.700195
2015-03-11,12065.900391
2015-03-12,11769.200195
2015-03-13,11868.099609
2015-03-16,11868.099609
2015-03-17,11868.099609
2015-03-18,11967.0
2015-03-19,11769.200195
2015-03-20,11868.099609
2015-03-23,11670.299805
2015-03-24,11769.200195
2015-03-25,11670.299805
2015-03-26,11670.299805
2015-03-27,11571.400391
2015-03-30,11076.900391
2015-03-31,10879.099609
2015-04-01,10384.599609
2015-04-02,11076.900391
2015-04-06,10483.5
2015-04-07,10780.200195
2015-04-08,10582.400391
2015-04-09,10483.5
2015-04-10,10582.400391
2015-04-13,10780.200195
2015-04-14,10582.400391
2015-04-15,10582.400391
2015-04-16,10582.400391
2015-04-17,10681.299805
2015-04-20,10384.599609
2015-04-21,10285.700195
2015-04-22,10200.0
2015-04-23,10200.0
2015-04-24,10500.0
2015-04-27,10300.0
2015-04-28,10300.0
2015-04-29,10300.0
2015-04-30,10300.0
2015-05-01,10300.0
2015-05-04,9600.0
2015-05-05,9600.0
2015-05-06,9000.0
2015-05-07,9300.0
2015-05-08,9400.0
2015-05-11,9200.0
2015-05-12,9100.0
2015-05-13,9100.0
2015-05-14,9200.0
2015-05-15,9200.0
2015-05-18,9000.0
2015-05-19,9300.0
2015-05-20,9800.0
2015-05-21,9700.0
2015-05-22,10300.0
2015-05-26,10400.0
2015-05-27,10300.0
2015-05-28,10200.0
2015-05-29,10200.0
2015-06-01,10100.0
2015-06-02,9900.0
2015-06-03,9900.0
2015-06-04,10100.0
2015-06-05,10200.0
2015-06-08,10400.0
2015-06-09,10400.0
2015-06-10,10300.0
2015-06-11,10500.0
2015-06-12,11000.0
2015-06-15,10900.0
2015-06-16,10900.0
2015-06-17,10800.0
2015-06-18,11300.0
2015-06-19,11300.0
2015-06-22,11100.0
2015-06-23,11000.0
2015-06-24,11400.0
2015-06-25,11300.0
2015-06-26,11400.0
2015-06-29,11300.0
2015-06-30,11300.0
2015-07-01,11400.0
2015-07-02,11600.0
2015-07-06,11800.0
2015-07-07,11800.0
2015-07-08,11500.0
2015-07-09,11900.0
2015-07-10,12700.0
2015-07-13,13500.0
2015-07-14,14400.0
2015-07-15,14100.0
2015-07-16,13700.0
2015-07-17,13100.0
2015-07-20,13000.0
2015-07-21,13700.0
2015-07-22,13600.0
2015-07-23,13600.0
2015-07-24,13900.0
2015-07-27,14700.0
2015-07-28,14400.0
2015-07-29,14600.0
2015-07-30,14400.0
2015-07-31,14800.0
2015-08-03,14400.0
2015-08-04,15000.0
2015-08-05,15100.0
2015-08-06,15300.0
2015-08-07,15300.0
2015-08-10,16300.0
2015-08-11,16300.0
2015-08-12,16500.0
2015-08-13,16500.0
2015-08-14,16600.0
2015-08-17,16900.0
2015-08-18,16800.0
2015-08-19,16800.0
2015-08-20,16800.0
2015-08-21,16700.0
2015-08-24,16400.0
2015-08-25,16400.0
2015-08-26,16500.0
2015-08-27,16400.0
2015-08-28,16600.0
2015-08-31,16700.0
2015-09-01,16600.0
2015-09-02,16600.0
2015-09-03,16700.0
2015-09-04,16900.0
2015-09-08,17500.0
2015-09-09,17600.0
2015-09-10,17500.0
2015-09-11,17400.0
2015-09-14,17200.0
2015-09-15,17200.0
2015-09-16,18000.0
2015-09-17,17900.0
2015-09-18,17500.0
2015-09-21,17700.0
2015-09-22,18500.0
2015-09-23,18200.0
2015-09-24,18000.0
2015-09-25,17600.0
2015-09-28,17700.0
2015-09-29,17700.0
2015-09-30,17500.0
2015-10-01,17500.0
2015-10-02,17800.0
2015-10-05,18000.0
2015-10-06,18300.0
2015-10-07,18000.0
2015-10-08,18100.0
2015-10-09,18000.0
2015-10-12,17800.0
2015-10-13,17400.0
2015-10-14,17200.0
2015-10-15,17700.0
2015-10-16,18000.0
2015-10-19,18600.0
2015-10-20,18600.0
2015-10-21,18900.0
2015-10-22,19500.0
2015-10-23,19500.0
2015-10-26,19100.0
2015-10-27,19200.0
2015-10-28,19600.0
2015-10-29,19900.0
2015-10-30,20700.0
2015-11-02,20600.0
2015-11-03,20600.0
2015-11-04,21000.0
2015-11-05,21200.0
2015-11-06,21400.0
2015-11-09,22000.0
2015-11-10,23000.0
2015-11-11,23100.0
2015-11-12,23200.0
2015-11-13,22800.0
2015-11-16,22200.0
2015-11-17,23100.0
2015-11-18,24000.0
2015-11-19,24300.0
2015-11-20,24400.0
2015-11-23,24100.0
2015-11-24,24400.0
2015-11-25,24600.0
2015-11-27,24800.0
2015-11-30,24600.0
2015-12-01,24800.0
2015-12-02,25000.0
2015-12-03,25000.0
2015-12-04,25000.0
2015-12-07,25000.0
2015-12-08,25000.0
2015-12-09,24800.0
2015-12-10,24500.0
2015-12-11,25000.0
2015-12-14,26300.0
2015-12-15,26700.0
2015-12-16,26800.0
2015-12-17,26800.0
2015-12-18,25000.0
2015-12-21,26500.0
2015-12-22,26600.0
2015-12-23,26300.0
2015-12-24,26500.0
2015-12-28,26600.0
2015-12-29,26700.0
2015-12-30,27300.0
2015-12-31,29000.0
2016-01-04,28700.0
2016-01-05,28700.0
2016-01-06,30000.0
2016-01-07,29600.0
2016-01-08,29700.0
2016-01-11,29400.0
2016-01-12,31400.0
2016-01-13,31600.0
2016-01-14,31700.0
2016-01-15,32700.0
2016-01-19,32600.0
2016-01-20,32900.0
2016-01-21,33000.0
2016-01-22,33200.0
2016-01-25,33800.0
2016-01-26,33300.0
2016-01-27,32600.0
2016-01-28,32100.0
2016-01-29,32000.0
2016-02-01,30700.0
2016-02-02,31100.0
2016-02-03,31100.0
2016-02-04,31100.0
2016-02-05,31400.0
2016-02-08,31400.0
2016-02-09,31400.0
2016-02-10,31400.0
2016-02-11,31400.0
2016-02-12,31400.0
2016-02-16,31600.0
2016-02-17,31400.0
2016-02-18,31200.0
2016-02-19,30800.0
2016-02-22,31100.0
2016-02-23,31200.0
2016-02-24,31300.0
2016-02-25,31100.0
2016-02-26,31200.0
2016-02-29,30600.0
2016-03-01,28500.0
2016-03-02,26600.0
2016-03-03,24800.0
2016-03-04,26000.0
2016-03-07,24200.0
2016-03-08,23200.0
2016-03-09,22600.0
2016-03-10,24100.0
2016-03-11,23800.0
2016-03-14,23600.0
2016-03-15,23600.0
2016-03-16,24300.0
2016-03-17,25100.0
2016-03-18,25600.0
2016-03-21,25500.0
2016-03-22,25000.0
2016-03-23,26000.0
2016-03-24,26300.0
2016-03-28,25800.0
2016-03-29,25500.0
2016-03-30,25300.0
2016-03-31,24800.0
2016-04-01,23400.0
2016-04-04,21800.0
2016-04-05,20300.0
2016-04-06,20400.0
2016-04-07,21800.0
2016-04-08,22700.0
2016-04-11,22100.0
2016-04-12,23600.0
2016-04-13,24200.0
2016-04-14,25000.0
2016-04-15,25600.0
2016-04-18,25600.0
2016-04-19,27300.0
2016-04-20,29000.0
2016-04-21,28000.0
2016-04-22,29000.0
2016-04-25,29500.0
2016-04-26,28500.0
2016-04-27,28800.0
2016-04-28,29300.0
2016-04-29,30000.0
2016-05-02,30000.0
2016-05-03,30000.0
2016-05-04,31100.0
2016-05-05,29200.0
2016-05-06,27200.0
2016-05-09,29100.0
2016-05-10,27100.0
2016-05-11,28900.0
2016-05-12,30900.0
2016-05-13,31500.0
2016-05-16,32100.0
2016-05-17,32200.0
2016-05-18,32400.0
2016-05-19,33500.0
2016-05-20,34900.0
2016-05-23,37300.0
2016-05-24,37600.0
2016-05-25,37400.0
2016-05-26,37000.0
2016-05-27,35500.0
2016-05-31,36900.0
2016-06-01,36900.0
2016-06-02,36900.0
2016-06-03,37500.0
2016-06-06,38000.0
2016-06-07,39000.0
2016-06-08,39200.0
2016-06-09,39500.0
2016-06-10,39700.0
2016-06-13,39000.0
2016-06-14,38700.0
2016-06-15,38800.0
2016-06-16,38400.0
2016-06-17,38300.0
2016-06-20,38000.0
2016-06-21,37000.0
2016-06-22,37500.0
2016-06-23,37600.0
2016-06-24,37800.0
2016-06-27,38000.0
2016-06-28,37800.0
2016-06-29,37600.0
2016-06-30,37800.0
2016-07-01,37700.0
2016-07-05,37500.0
2016-07-06,37200.0
2016-07-07,37300.0
2016-07-08,37300.0
2016-07-11,36800.0
2016-07-12,36700.0
2016-07-13,36800.0
2016-07-14,39300.0
2016-07-15,41600.0
2016-07-18,43600.0
2016-07-19,40600.0
2016-07-20,37800.0
2016-07-21,35200.0
2016-07-22,32800.0
2016-07-25,30600.0
2016-07-26,28500.0
2016-07-27,28500.0
2016-07-28,24800.0
2016-07-29,23100.0
2016-08-01,21500.0
2016-08-02,20000.0
2016-08-03,18600.0
2016-08-04,17300.0
2016-08-05,16100.0
2016-08-08,15000.0
2016-08-09,14000.0
2016-08-10,13100.0
2016-08-11,12200.0
2016-08-12,11400.0
2016-08-15,10700.0
2016-08-16,10000.0
2016-08-17,9300.0
2016-08-18,8700.0
2016-08-19,8100.0
2016-08-22,8600.0
2016-08-23,9200.0
2016-08-24,9800.0
2016-08-25,10400.0
2016-08-26,11100.0
2016-08-29,11800.0
2016-08-30,12600.0
2016-08-31,13400.0
2016-09-01,12500.0
2016-09-02,12500.0
2016-09-06,10900.0
2016-09-07,10200.0
2016-09-08,9500.0
2016-09-09,8900.0
2016-09-12,9520.0
2016-09-13,10150.0
2016-09-14,10850.0
2016-09-15,10100.0
2016-09-16,10300.0
2016-09-19,10500.0
2016-09-20,9950.0
2016-09-21,9260.0
2016-09-22,9200.0
2016-09-23,9320.0
2016-09-26,8900.0
2016-09-27,8500.0
2016-09-28,7910.0
2016-09-29,7520.0
2016-09-30,8040.0
2016-10-03,8600.0
2016-10-04,8900.0
2016-10-05,8500.0
2016-10-06,8600.0
2016-10-07,9000.0
2016-10-10,8750.0
2016-10-11,8890.0
2016-10-12,8700.0
2016-10-13,8700.0
2016-10-14,8720.0
2016-10-17,8500.0
2016-10-18,7910.0
2016-10-19,7900.0
2016-10-20,8090.0
2016-10-21,8000.0
2016-10-24,7920.0
2016-10-25,7920.0
2016-10-26,7920.0
2016-10-27,8110.0
2016-10-28,8310.0
