Date,AET
2014-02-27,71.480003
2014-02-28,72.709999
2014-03-03,72.260002
2014-03-04,73.650002
2014-03-05,73.75
2014-03-06,73.589996
2014-03-07,73.709999
2014-03-10,74.019997
2014-03-11,73.650002
2014-03-12,73.349998
2014-03-13,72.910004
2014-03-14,71.510002
2014-03-17,72.989998
2014-03-18,73.739998
2014-03-19,74.769997
2014-03-20,75.389999
2014-03-21,75.709999
2014-03-24,74.339996
2014-03-25,73.940002
2014-03-26,74.230003
2014-03-27,73.410004
2014-03-28,74.099998
2014-03-31,74.970001
2014-04-01,75.050003
2014-04-02,74.809998
2014-04-03,75.0
2014-04-04,74.230003
2014-04-07,72.900002
2014-04-08,72.860001
2014-04-09,74.0
2014-04-10,71.870003
2014-04-11,70.82
2014-04-14,70.769997
2014-04-15,71.629997
2014-04-16,69.870003
2014-04-17,67.769997
2014-04-21,67.889999
2014-04-22,68.709999
2014-04-23,68.910004
2014-04-24,72.959999
2014-04-25,71.25
2014-04-28,70.370003
2014-04-29,70.459999
2014-04-30,71.449997
2014-05-01,71.440002
2014-05-02,71.489998
2014-05-05,72.290001
2014-05-06,72.08000200000001
2014-05-07,74.050003
2014-05-08,73.699997
2014-05-09,74.470001
2014-05-12,75.769997
2014-05-13,75.309998
2014-05-14,75.389999
2014-05-15,74.730003
2014-05-16,74.360001
2014-05-19,75.410004
2014-05-20,75.209999
2014-05-21,75.599998
2014-05-22,75.5
2014-05-23,76.389999
2014-05-27,77.400002
2014-05-28,76.699997
2014-05-29,77.190002
2014-05-30,77.550003
2014-06-02,77.860001
2014-06-03,78.5
2014-06-04,79.389999
2014-06-05,79.120003
2014-06-06,79.470001
2014-06-09,79.16999799999999
2014-06-10,80.269997
2014-06-11,80.980003
2014-06-12,80.870003
2014-06-13,80.940002
2014-06-16,80.57
2014-06-17,80.57
2014-06-18,80.980003
2014-06-19,81.410004
2014-06-20,81.91999799999999
2014-06-23,82.059998
2014-06-24,80.989998
2014-06-25,82.459999
2014-06-26,82.050003
2014-06-27,81.769997
2014-06-30,81.08000200000001
2014-07-01,82.059998
2014-07-02,82.91999799999999
2014-07-03,83.629997
2014-07-07,82.449997
2014-07-08,81.07
2014-07-09,81.190002
2014-07-10,81.25
2014-07-11,81.610001
2014-07-14,82.160004
2014-07-15,82.379997
2014-07-16,82.160004
2014-07-17,83.739998
2014-07-18,84.639999
2014-07-21,83.989998
2014-07-22,84.870003
2014-07-23,84.540001
2014-07-24,84.160004
2014-07-25,83.389999
2014-07-28,84.82
2014-07-29,81.879997
2014-07-30,79.739998
2014-07-31,77.529999
2014-08-01,78.730003
2014-08-04,79.599998
2014-08-05,78.459999
2014-08-06,78.32
2014-08-07,75.220001
2014-08-08,76.739998
2014-08-11,75.83000200000001
2014-08-12,75.43
2014-08-13,77.059998
2014-08-14,77.639999
2014-08-15,77.720001
2014-08-18,78.040001
2014-08-19,79.120003
2014-08-20,79.510002
2014-08-21,79.349998
2014-08-22,78.769997
2014-08-25,78.949997
2014-08-26,80.099998
2014-08-27,81.110001
2014-08-28,81.91999799999999
2014-08-29,82.129997
2014-09-02,81.93
2014-09-03,82.43
2014-09-04,82.970001
2014-09-05,83.940002
2014-09-08,83.949997
2014-09-09,84.940002
2014-09-10,84.410004
2014-09-11,83.690002
2014-09-12,82.199997
2014-09-15,82.120003
2014-09-16,83.349998
2014-09-17,83.150002
2014-09-18,83.910004
2014-09-19,83.690002
2014-09-22,83.050003
2014-09-23,82.120003
2014-09-24,83.75
2014-09-25,82.059998
2014-09-26,82.029999
2014-09-29,81.339996
2014-09-30,81.0
2014-10-01,79.82
2014-10-02,79.389999
2014-10-03,81.489998
2014-10-06,79.16999799999999
2014-10-07,78.010002
2014-10-08,80.029999
2014-10-09,78.620003
2014-10-10,77.660004
2014-10-13,76.43
2014-10-14,73.980003
2014-10-15,73.57
2014-10-16,73.43
2014-10-17,75.389999
2014-10-20,76.449997
2014-10-21,78.389999
2014-10-22,78.089996
2014-10-23,78.75
2014-10-24,78.690002
2014-10-27,79.18
2014-10-28,77.230003
2014-10-29,79.75
2014-10-30,80.599998
2014-10-31,82.510002
2014-11-03,82.25
2014-11-04,83.709999
2014-11-05,84.260002
2014-11-06,84.699997
2014-11-07,82.290001
2014-11-10,84.019997
2014-11-11,84.5
2014-11-12,84.519997
2014-11-13,84.559998
2014-11-14,83.809998
2014-11-17,86.220001
2014-11-18,87.160004
2014-11-19,85.550003
2014-11-20,85.849998
2014-11-21,86.360001
2014-11-24,86.940002
2014-11-25,86.610001
2014-11-26,86.910004
2014-11-28,87.239998
2014-12-01,87.540001
2014-12-02,88.339996
2014-12-03,89.68
2014-12-04,89.190002
2014-12-05,90.620003
2014-12-08,90.120003
2014-12-09,89.559998
2014-12-10,87.66999799999999
2014-12-11,88.120003
2014-12-12,87.300003
2014-12-15,86.66999799999999
2014-12-16,85.639999
2014-12-17,87.18
2014-12-18,90.129997
2014-12-19,90.839996
2014-12-22,90.410004
2014-12-23,89.449997
2014-12-24,89.589996
2014-12-26,89.839996
2014-12-29,89.75
2014-12-30,90.139999
2014-12-31,88.83000200000001
2015-01-02,88.800003
2015-01-05,87.599998
2015-01-06,87.730003
2015-01-07,89.489998
2015-01-08,92.389999
2015-01-09,91.040001
2015-01-12,89.519997
2015-01-13,90.33000200000001
2015-01-14,89.889999
2015-01-15,90.5
2015-01-16,92.559998
2015-01-20,91.980003
2015-01-21,94.739998
2015-01-22,96.110001
2015-01-23,94.480003
2015-01-26,94.239998
2015-01-27,93.699997
2015-01-28,92.690002
2015-01-29,93.610001
2015-01-30,91.82
2015-02-02,92.220001
2015-02-03,94.18
2015-02-04,96.050003
2015-02-05,96.589996
2015-02-06,94.540001
2015-02-09,93.739998
2015-02-10,95.75
2015-02-11,96.459999
2015-02-12,97.08000200000001
2015-02-13,96.120003
2015-02-17,96.620003
2015-02-18,96.889999
2015-02-19,96.639999
2015-02-20,97.91999799999999
2015-02-23,100.68
2015-02-24,100.16999799999999
2015-02-25,99.519997
2015-02-26,99.309998
2015-02-27,99.550003
2015-03-02,100.5
2015-03-03,99.790001
2015-03-04,101.75
2015-03-05,102.089996
2015-03-06,100.66999799999999
2015-03-09,101.529999
2015-03-10,100.160004
2015-03-11,100.040001
2015-03-12,102.120003
2015-03-13,104.089996
2015-03-16,106.07
2015-03-17,105.400002
2015-03-18,107.480003
2015-03-19,108.309998
2015-03-20,108.629997
2015-03-23,109.260002
2015-03-24,108.739998
2015-03-25,107.290001
2015-03-26,105.910004
2015-03-27,107.400002
2015-03-30,108.57
2015-03-31,106.529999
2015-04-01,106.870003
2015-04-02,107.150002
2015-04-06,107.83000200000001
2015-04-07,106.790001
2015-04-08,107.459999
2015-04-09,107.720001
2015-04-10,107.910004
2015-04-13,107.690002
2015-04-14,107.879997
2015-04-15,106.08000200000001
2015-04-16,109.43
2015-04-17,107.720001
2015-04-20,107.25
2015-04-21,108.360001
2015-04-22,107.949997
2015-04-23,108.900002
2015-04-24,108.82
2015-04-27,106.91999799999999
2015-04-28,110.379997
2015-04-29,108.010002
2015-04-30,106.870003
2015-05-01,108.470001
2015-05-04,109.190002
2015-05-05,107.199997
2015-05-06,107.370003
2015-05-07,107.889999
2015-05-08,109.260002
2015-05-11,109.300003
2015-05-12,110.08000200000001
2015-05-13,109.790001
2015-05-14,111.480003
2015-05-15,112.739998
2015-05-18,113.730003
2015-05-19,114.089996
2015-05-20,114.400002
2015-05-21,114.690002
2015-05-22,114.519997
2015-05-26,113.879997
2015-05-27,115.209999
2015-05-28,116.389999
2015-05-29,117.970001
2015-06-01,119.620003
2015-06-02,117.33000200000001
2015-06-03,116.949997
2015-06-04,115.980003
2015-06-05,116.860001
2015-06-08,116.0
2015-06-09,117.239998
2015-06-10,117.940002
2015-06-11,117.949997
2015-06-12,115.870003
2015-06-15,121.010002
2015-06-16,124.970001
2015-06-17,123.860001
2015-06-18,124.5
2015-06-19,124.07
2015-06-22,128.050003
2015-06-23,128.199997
2015-06-24,127.510002
2015-06-25,132.600006
2015-06-26,130.050003
2015-06-29,127.279999
2015-06-30,127.459999
2015-07-01,128.899994
2015-07-02,125.510002
2015-07-06,117.43
2015-07-07,115.33000200000001
2015-07-08,112.66999799999999
2015-07-09,112.66999799999999
2015-07-10,114.599998
2015-07-13,114.019997
2015-07-14,115.75
2015-07-15,115.480003
2015-07-16,112.910004
2015-07-17,112.91999799999999
2015-07-20,111.599998
2015-07-21,111.550003
2015-07-22,113.879997
2015-07-23,112.050003
2015-07-24,110.0
2015-07-27,110.230003
2015-07-28,112.309998
2015-07-29,112.599998
2015-07-30,114.150002
2015-07-31,112.970001
2015-08-03,113.790001
2015-08-04,115.190002
2015-08-05,118.07
2015-08-06,116.400002
2015-08-07,116.389999
2015-08-10,117.089996
2015-08-11,118.349998
2015-08-12,117.300003
2015-08-13,118.25
2015-08-14,120.660004
2015-08-17,123.040001
2015-08-18,124.209999
2015-08-19,122.18
2015-08-20,118.529999
2015-08-21,115.510002
2015-08-24,110.510002
2015-08-25,110.5
2015-08-26,115.41999799999999
2015-08-27,117.779999
2015-08-28,116.860001
2015-08-31,114.519997
2015-09-01,111.550003
2015-09-02,113.559998
2015-09-03,115.18
2015-09-04,113.470001
2015-09-08,118.139999
2015-09-09,117.230003
2015-09-10,116.190002
2015-09-11,117.889999
2015-09-14,116.389999
2015-09-15,117.57
2015-09-16,117.58000200000001
2015-09-17,117.760002
2015-09-18,116.150002
2015-09-21,118.82
2015-09-22,118.120003
2015-09-23,118.82
2015-09-24,116.440002
2015-09-25,112.019997
2015-09-28,105.300003
2015-09-29,106.309998
2015-09-30,109.410004
2015-10-01,109.940002
2015-10-02,113.110001
2015-10-05,113.040001
2015-10-06,108.83000200000001
2015-10-07,109.559998
2015-10-08,109.610001
2015-10-09,109.18
2015-10-12,110.629997
2015-10-13,113.269997
2015-10-14,111.110001
2015-10-15,112.16999799999999
2015-10-16,112.989998
2015-10-19,114.199997
2015-10-20,111.82
2015-10-21,108.279999
2015-10-22,103.360001
2015-10-23,105.889999
2015-10-26,107.800003
2015-10-27,110.66999799999999
2015-10-28,111.110001
2015-10-29,114.860001
2015-10-30,114.779999
2015-11-02,115.339996
2015-11-03,111.809998
2015-11-04,108.660004
2015-11-05,111.269997
2015-11-06,107.550003
2015-11-09,108.0
2015-11-10,108.739998
2015-11-11,105.089996
2015-11-12,103.110001
2015-11-13,102.209999
2015-11-16,105.010002
2015-11-17,105.279999
2015-11-18,106.860001
2015-11-19,99.889999
2015-11-20,104.43
2015-11-23,105.709999
2015-11-24,106.08000200000001
2015-11-25,103.949997
2015-11-27,104.059998
2015-11-30,102.75
2015-12-01,107.5
2015-12-02,106.93
2015-12-03,101.720001
2015-12-04,105.32
2015-12-07,103.620003
2015-12-08,103.93
2015-12-09,103.870003
2015-12-10,104.82
2015-12-11,104.910004
2015-12-14,105.800003
2015-12-15,107.019997
2015-12-16,108.760002
2015-12-17,108.860001
2015-12-18,108.470001
2015-12-21,109.720001
2015-12-22,108.910004
2015-12-23,110.074997
2015-12-24,109.629997
2015-12-28,108.949997
2015-12-29,110.209999
2015-12-30,108.93
2015-12-31,108.120003
2016-01-04,109.260002
2016-01-05,110.779999
2016-01-06,110.220001
2016-01-07,110.269997
2016-01-08,107.07
2016-01-11,105.32
2016-01-12,109.150002
2016-01-13,104.879997
2016-01-14,108.25
2016-01-15,105.040001
2016-01-19,104.839996
2016-01-20,104.040001
2016-01-21,105.260002
2016-01-22,107.58000200000001
2016-01-25,105.43
2016-01-26,104.980003
2016-01-27,101.690002
2016-01-28,98.790001
2016-01-29,101.839996
2016-02-01,103.370003
2016-02-02,101.879997
2016-02-03,101.190002
2016-02-04,102.110001
2016-02-05,99.220001
2016-02-08,94.309998
2016-02-09,97.199997
2016-02-10,99.739998
2016-02-11,97.82
2016-02-12,99.300003
2016-02-16,102.18
2016-02-17,105.459999
2016-02-18,104.379997
2016-02-19,103.449997
2016-02-22,106.559998
2016-02-23,107.33000200000001
2016-02-24,106.650002
2016-02-25,109.400002
2016-02-26,109.91999799999999
2016-02-29,108.629997
2016-03-01,110.540001
2016-03-02,110.150002
2016-03-03,109.639999
2016-03-04,108.059998
2016-03-07,109.699997
2016-03-08,106.989998
2016-03-09,109.220001
2016-03-10,110.870003
2016-03-11,113.470001
2016-03-14,114.16999799999999
2016-03-15,112.870003
2016-03-16,113.360001
2016-03-17,110.550003
2016-03-18,112.610001
2016-03-21,111.410004
2016-03-22,112.519997
2016-03-23,111.75
2016-03-24,112.410004
2016-03-28,112.099998
2016-03-29,113.290001
2016-03-30,114.190002
2016-03-31,112.349998
2016-04-01,113.709999
2016-04-04,114.529999
2016-04-05,111.120003
2016-04-06,112.110001
2016-04-07,110.279999
2016-04-08,108.870003
2016-04-11,108.260002
2016-04-12,109.290001
2016-04-13,110.540001
2016-04-14,109.690002
2016-04-15,109.809998
2016-04-18,110.470001
2016-04-19,111.470001
2016-04-20,113.209999
2016-04-21,113.089996
2016-04-22,114.82
2016-04-25,114.300003
2016-04-26,115.769997
2016-04-27,113.800003
2016-04-28,114.629997
2016-04-29,112.269997
2016-05-02,113.849998
2016-05-03,114.07
2016-05-04,113.059998
2016-05-05,113.870003
2016-05-06,112.82
2016-05-09,113.93
2016-05-10,114.459999
2016-05-11,112.260002
2016-05-12,108.599998
2016-05-13,107.900002
2016-05-16,110.5
2016-05-17,110.199997
2016-05-18,110.599998
2016-05-19,109.720001
2016-05-20,110.639999
2016-05-23,110.089996
2016-05-24,111.629997
2016-05-25,113.690002
2016-05-26,113.07
2016-05-27,113.25
2016-05-31,113.230003
2016-06-01,115.290001
2016-06-02,120.029999
2016-06-03,120.040001
2016-06-06,122.290001
2016-06-07,121.599998
2016-06-08,122.720001
2016-06-09,121.269997
2016-06-10,120.519997
2016-06-13,119.18
2016-06-14,119.559998
2016-06-15,119.91999799999999
2016-06-16,121.639999
2016-06-17,121.099998
2016-06-20,122.339996
2016-06-21,121.089996
2016-06-22,120.160004
2016-06-23,121.0
2016-06-24,117.660004
2016-06-27,115.559998
2016-06-28,118.889999
2016-06-29,121.18
2016-06-30,122.129997
2016-07-01,119.949997
2016-07-05,119.699997
2016-07-06,120.239998
2016-07-07,115.470001
2016-07-08,117.0
2016-07-11,116.440002
2016-07-12,115.5
2016-07-13,119.18
2016-07-14,119.150002
2016-07-15,118.629997
2016-07-18,118.360001
2016-07-19,115.150002
2016-07-20,116.489998
2016-07-21,118.300003
2016-07-22,120.459999
2016-07-25,117.839996
2016-07-26,117.25
2016-07-27,115.910004
2016-07-28,115.790001
2016-07-29,115.209999
2016-08-01,114.449997
2016-08-02,115.709999
2016-08-03,116.860001
2016-08-04,116.610001
2016-08-05,119.290001
2016-08-08,118.32
2016-08-09,119.540001
2016-08-10,119.540001
2016-08-11,119.190002
2016-08-12,119.58000200000001
2016-08-15,119.16999799999999
2016-08-16,118.93
2016-08-17,120.550003
2016-08-18,121.040001
2016-08-19,120.08000200000001
2016-08-22,120.150002
2016-08-23,119.769997
2016-08-24,118.709999
2016-08-25,117.519997
2016-08-26,117.230003
2016-08-29,117.019997
2016-08-30,116.870003
2016-08-31,117.120003
2016-09-01,116.160004
2016-09-02,116.730003
2016-09-06,116.370003
2016-09-07,116.470001
2016-09-08,116.540001
2016-09-09,115.550003
2016-09-12,116.220001
2016-09-13,113.989998
2016-09-14,112.809998
2016-09-15,114.43
2016-09-16,115.059998
2016-09-19,114.83000200000001
2016-09-20,114.629997
2016-09-21,116.690002
2016-09-22,116.93
2016-09-23,115.629997
2016-09-26,114.93
2016-09-27,115.739998
2016-09-28,116.260002
2016-09-29,115.029999
2016-09-30,115.449997
2016-10-03,114.720001
2016-10-04,114.769997
2016-10-05,114.980003
2016-10-06,113.989998
2016-10-07,113.720001
2016-10-10,114.709999
2016-10-11,112.07
2016-10-12,110.370003
2016-10-13,109.779999
2016-10-14,109.639999
2016-10-17,108.489998
2016-10-18,111.43
2016-10-19,111.059998
2016-10-20,110.93
2016-10-21,111.25
2016-10-24,112.019997
2016-10-25,111.639999
2016-10-26,111.010002
2016-10-27,110.83000200000001
2016-10-28,107.389999
2016-10-31,107.349998
2016-11-01,105.82
2016-11-02,105.699997
2016-11-03,105.199997
2016-11-04,106.099998
2016-11-07,109.739998
2016-11-08,112.769997
2016-11-09,118.019997
2016-11-10,119.900002
2016-11-11,119.279999
2016-11-14,123.980003
2016-11-15,123.589996
2016-11-16,123.300003
2016-11-17,126.199997
2016-11-18,124.879997
2016-11-21,126.860001
2016-11-22,128.419998
2016-11-23,129.330002
2016-11-25,129.570007
2016-11-28,128.389999
2016-11-29,132.029999
2016-11-30,130.83999599999999
2016-12-01,134.899994
2016-12-02,133.490005
2016-12-05,129.449997
2016-12-06,128.53999299999998
2016-12-07,128.649994
2016-12-08,129.300003
2016-12-09,128.91000400000001
2016-12-12,128.270004
2016-12-13,128.0
2016-12-14,126.660004
2016-12-15,125.41999799999999
2016-12-16,126.809998
2016-12-19,124.099998
2016-12-20,124.629997
2016-12-21,123.349998
2016-12-22,124.690002
2016-12-23,125.949997
2016-12-27,126.230003
2016-12-28,124.58000200000001
2016-12-29,124.449997
2016-12-30,124.010002
2017-01-03,122.839996
2017-01-04,123.980003
2017-01-05,124.510002
2017-01-06,124.260002
2017-01-09,123.18
2017-01-10,122.66999799999999
2017-01-11,122.629997
2017-01-12,122.639999
