Date,CHRW
2002-07-25,14.72
2002-07-26,14.28
2002-07-29,15.17
2002-07-30,15.095
2002-07-31,15.0
2002-08-01,14.22
2002-08-02,13.975
2002-08-05,13.305
2002-08-06,14.075
2002-08-07,14.475
2002-08-08,14.745
2002-08-09,14.82
2002-08-12,14.66
2002-08-13,14.155
2002-08-14,14.765
2002-08-15,14.9
2002-08-16,14.995
2002-08-19,15.05
2002-08-20,14.755
2002-08-21,15.12
2002-08-22,15.275
2002-08-23,14.635
2002-08-26,15.11
2002-08-27,14.455
2002-08-28,14.21
2002-08-29,13.9
2002-08-30,13.795
2002-09-03,13.865
2002-09-04,13.895
2002-09-05,13.13
2002-09-06,13.19
2002-09-09,13.72
2002-09-10,13.535
2002-09-11,13.56
2002-09-12,13.3
2002-09-13,13.52
2002-09-16,13.415
2002-09-17,13.105
2002-09-18,13.22
2002-09-19,13.52
2002-09-20,13.68
2002-09-23,13.675
2002-09-24,13.595
2002-09-25,13.86
2002-09-26,14.51
2002-09-27,13.835
2002-09-30,13.51
2002-10-01,14.015
2002-10-02,13.615
2002-10-03,14.085
2002-10-04,13.765
2002-10-07,13.585
2002-10-08,13.595
2002-10-09,13.06
2002-10-10,13.345
2002-10-11,13.44
2002-10-14,13.38
2002-10-15,13.75
2002-10-16,13.635
2002-10-17,13.8
2002-10-18,13.8
2002-10-21,13.805
2002-10-22,13.935
2002-10-23,14.635
2002-10-24,14.71
2002-10-25,14.955
2002-10-28,14.56
2002-10-29,14.56
2002-10-30,14.95
2002-10-31,14.785
2002-11-01,15.0
2002-11-04,15.22
2002-11-05,15.425
2002-11-06,15.41
2002-11-07,14.915
2002-11-08,15.23
2002-11-11,14.685
2002-11-12,14.8
2002-11-13,15.125
2002-11-14,15.515
2002-11-15,15.63
2002-11-18,15.11
2002-11-19,15.195
2002-11-20,15.58
2002-11-21,15.45
2002-11-22,15.125
2002-11-25,15.13
2002-11-26,14.73
2002-11-27,15.125
2002-11-29,15.28
2002-12-02,15.32
2002-12-03,15.48
2002-12-04,15.59
2002-12-05,15.765
2002-12-06,15.82
2002-12-09,15.455
2002-12-10,15.79
2002-12-11,16.040001
2002-12-12,16.34
2002-12-13,16.275
2002-12-16,16.245001000000002
2002-12-17,15.93
2002-12-18,15.785
2002-12-19,15.895
2002-12-20,15.97
2002-12-23,15.97
2002-12-24,15.755
2002-12-26,15.71
2002-12-27,15.495
2002-12-30,15.525
2002-12-31,15.6
2003-01-02,15.89
2003-01-03,15.67
2003-01-06,15.825
2003-01-07,15.75
2003-01-08,15.525
2003-01-09,15.715
2003-01-10,15.5
2003-01-13,15.31
2003-01-14,15.245
2003-01-15,14.97
2003-01-16,14.965
2003-01-17,14.78
2003-01-21,14.395
2003-01-22,14.185
2003-01-23,14.21
2003-01-24,14.11
2003-01-27,13.995
2003-01-28,13.955
2003-01-29,14.215
2003-01-30,13.75
2003-01-31,14.01
2003-02-03,14.11
2003-02-04,13.96
2003-02-05,15.16
2003-02-06,15.26
2003-02-07,14.82
2003-02-10,15.075
2003-02-11,15.235
2003-02-12,15.13
2003-02-13,14.97
2003-02-14,15.255
2003-02-18,15.705
2003-02-19,15.68
2003-02-20,15.71
2003-02-21,15.805
2003-02-24,15.15
2003-02-25,15.41
2003-02-26,15.05
2003-02-27,15.29
2003-02-28,15.355
2003-03-03,15.545
2003-03-04,15.62
2003-03-05,15.735
2003-03-06,15.685
2003-03-07,15.665
2003-03-10,15.375
2003-03-11,15.335
2003-03-12,15.3
2003-03-13,16.18
2003-03-14,16.25
2003-03-17,16.67
2003-03-18,16.370001000000002
2003-03-19,16.74
2003-03-20,16.9
2003-03-21,17.18
2003-03-24,16.889999
2003-03-25,17.155001000000002
2003-03-26,17.065001000000002
2003-03-27,16.77
2003-03-28,16.5
2003-03-31,16.35
2003-04-01,16.389999
2003-04-02,16.82
2003-04-03,16.700001
2003-04-04,16.934998999999998
2003-04-07,17.014999
2003-04-08,17.26
2003-04-09,16.969998999999998
2003-04-10,17.025
2003-04-11,16.885
2003-04-14,17.219998999999998
2003-04-15,17.495001000000002
2003-04-16,17.110001
2003-04-17,17.565001000000002
2003-04-21,17.52
2003-04-22,17.905001000000002
2003-04-23,18.4
2003-04-24,18.25
2003-04-25,18.07
2003-04-28,18.465
2003-04-29,18.525
2003-04-30,18.395
2003-05-01,18.09
2003-05-02,18.235001
2003-05-05,18.77
2003-05-06,18.905001000000002
2003-05-07,18.91
2003-05-08,18.74
2003-05-09,18.950001
2003-05-12,19.209999
2003-05-13,19.02
2003-05-14,18.83
2003-05-15,18.805
2003-05-16,18.455
2003-05-19,17.975
2003-05-20,17.915001
2003-05-21,17.985001
2003-05-22,17.965
2003-05-23,17.965
2003-05-27,18.075001
2003-05-28,18.215
2003-05-29,18.15
2003-05-30,18.629998999999998
2003-06-02,18.525
2003-06-03,18.370001000000002
2003-06-04,18.725
2003-06-05,18.43
2003-06-06,17.785
2003-06-09,17.58
2003-06-10,17.950001
2003-06-11,17.77
2003-06-12,17.674999
2003-06-13,17.5
2003-06-16,17.735001
2003-06-17,17.51
2003-06-18,17.5
2003-06-19,17.290001
2003-06-20,17.25
2003-06-23,17.625
2003-06-24,17.415001
2003-06-25,17.555
2003-06-26,17.754998999999998
2003-06-27,17.844998999999998
2003-06-30,17.719998999999998
2003-07-01,17.705
2003-07-02,17.700001
2003-07-03,17.405001000000002
2003-07-07,17.879998999999998
2003-07-08,18.42
2003-07-09,18.504998999999998
2003-07-10,18.43
2003-07-11,18.530001000000002
2003-07-14,18.875
2003-07-15,18.725
2003-07-16,19.0
2003-07-17,18.705
2003-07-18,18.875
2003-07-21,18.5
2003-07-22,18.594998999999998
2003-07-23,18.049999
2003-07-24,17.975
2003-07-25,18.365
2003-07-28,18.184998999999998
2003-07-29,18.4
2003-07-30,18.35
2003-07-31,18.459999
2003-08-01,18.049999
2003-08-04,18.18
2003-08-05,18.035
2003-08-06,17.875
2003-08-07,18.059998999999998
2003-08-08,18.129998999999998
2003-08-11,18.455
2003-08-12,18.75
2003-08-13,18.615
2003-08-14,18.785
2003-08-15,18.75
2003-08-18,18.735001
2003-08-19,18.705
2003-08-20,18.530001000000002
2003-08-21,18.889999
2003-08-22,18.615
2003-08-25,18.445
2003-08-26,18.455
2003-08-27,18.389999
2003-08-28,18.834999
2003-08-29,18.955
2003-09-02,19.459999
2003-09-03,19.625
2003-09-04,19.530001000000002
2003-09-05,19.059998999999998
2003-09-08,19.450001
2003-09-09,19.33
2003-09-10,19.200001
2003-09-11,19.280001000000002
2003-09-12,19.355
2003-09-15,19.445
2003-09-16,20.02
2003-09-17,19.6
2003-09-18,20.445
2003-09-19,19.805
2003-09-22,19.4
2003-09-23,19.719998999999998
2003-09-24,18.950001
2003-09-25,18.709999
2003-09-26,18.635
2003-09-29,18.98
2003-09-30,18.625
2003-10-01,19.334999
2003-10-02,19.190001000000002
2003-10-03,19.5
2003-10-06,19.370001000000002
2003-10-07,19.469998999999998
2003-10-08,19.25
2003-10-09,19.59
2003-10-10,19.684998999999998
2003-10-13,19.959999
2003-10-14,20.030001000000002
2003-10-15,19.885
2003-10-16,20.094998999999998
2003-10-17,19.73
2003-10-20,20.110001
2003-10-21,20.065001000000002
2003-10-22,19.424999
2003-10-23,19.4
2003-10-24,19.83
2003-10-27,19.785
2003-10-28,20.084999
2003-10-29,19.74
2003-10-30,19.620001000000002
2003-10-31,19.674999
2003-11-03,20.18
2003-11-04,20.195
2003-11-05,20.195
2003-11-06,20.445
2003-11-07,20.65
2003-11-10,20.690001000000002
2003-11-11,20.424999
2003-11-12,21.049999
2003-11-13,21.26
2003-11-14,20.15
2003-11-17,19.6
2003-11-18,19.215
2003-11-19,19.465
2003-11-20,19.17
2003-11-21,19.165001
2003-11-24,19.459999
2003-11-25,19.49
2003-11-26,19.549999
2003-11-28,19.690001000000002
2003-12-01,20.48
2003-12-02,19.73
2003-12-03,19.360001
2003-12-04,19.530001000000002
2003-12-05,19.195
2003-12-08,19.700001
2003-12-09,19.35
2003-12-10,19.495001000000002
2003-12-11,19.885
2003-12-12,19.475
2003-12-15,19.084999
2003-12-16,18.975
2003-12-17,18.82
2003-12-18,18.775
2003-12-19,18.495001000000002
2003-12-22,18.625
2003-12-23,18.75
2003-12-24,18.700001
2003-12-26,18.610001
2003-12-29,19.02
2003-12-30,19.09
2003-12-31,18.955
2004-01-02,18.965
2004-01-05,19.379998999999998
2004-01-06,19.49
2004-01-07,19.135
2004-01-08,19.15
2004-01-09,18.889999
2004-01-12,18.785
2004-01-13,18.85
2004-01-14,18.790001
2004-01-15,18.620001000000002
2004-01-16,19.209999
2004-01-20,19.42
2004-01-21,19.525
2004-01-22,19.360001
2004-01-23,19.559998999999998
2004-01-26,19.549999
2004-01-27,19.135
2004-01-28,18.945
2004-01-29,19.15
2004-01-30,18.955
2004-02-02,19.139999
2004-02-03,19.309998999999998
2004-02-04,20.045
2004-02-05,19.700001
2004-02-06,20.15
2004-02-09,20.084999
2004-02-10,20.34
2004-02-11,20.530001000000002
2004-02-12,20.190001000000002
2004-02-13,19.889999
2004-02-17,19.915001
2004-02-18,19.684998999999998
2004-02-19,19.690001000000002
2004-02-20,19.965
2004-02-23,19.639999
2004-02-24,19.844998999999998
2004-02-25,19.889999
2004-02-26,19.93
2004-02-27,19.805
2004-03-01,20.165001
2004-03-02,19.950001
2004-03-03,19.91
2004-03-04,20.035
2004-03-05,19.995001000000002
2004-03-08,19.834999
2004-03-09,19.865
2004-03-10,19.450001
2004-03-11,19.389999
2004-03-12,19.865
2004-03-15,19.35
2004-03-16,19.264999
2004-03-17,19.645
2004-03-18,19.639999
2004-03-19,19.145
2004-03-22,18.809998999999998
2004-03-23,19.57
2004-03-24,20.290001
2004-03-25,20.52
2004-03-26,20.35
2004-03-29,20.459999
2004-03-30,20.719998999999998
2004-03-31,20.75
2004-04-01,21.290001
2004-04-02,21.655001000000002
2004-04-05,21.790001
2004-04-06,21.924999
2004-04-07,21.584999
2004-04-08,21.055
2004-04-12,21.219998999999998
2004-04-13,20.924999
2004-04-14,20.9
2004-04-15,20.975
2004-04-16,20.825001
2004-04-19,21.035
2004-04-20,20.995001000000002
2004-04-21,20.775
2004-04-22,20.99
2004-04-23,20.945
2004-04-26,20.764999
2004-04-27,20.870001000000002
2004-04-28,20.709999
2004-04-29,20.620001000000002
2004-04-30,20.52
2004-05-03,20.77
2004-05-04,20.455
2004-05-05,20.68
2004-05-06,20.709999
2004-05-07,20.610001
2004-05-10,20.424999
2004-05-11,20.125
2004-05-12,20.235001
2004-05-13,20.155001000000002
2004-05-14,20.09
2004-05-17,19.815001000000002
2004-05-18,19.77
2004-05-19,19.48
2004-05-20,19.530001000000002
2004-05-21,19.860001
2004-05-24,19.995001000000002
2004-05-25,20.805
2004-05-26,20.635
2004-05-27,20.565001000000002
2004-05-28,20.790001
2004-06-01,20.950001
2004-06-02,21.030001000000002
2004-06-03,20.754998999999998
2004-06-04,20.834999
2004-06-07,21.155001000000002
2004-06-08,21.514999
2004-06-09,21.25
2004-06-10,21.385
2004-06-14,21.184998999999998
2004-06-15,21.57
2004-06-16,21.555
2004-06-17,21.495001000000002
2004-06-18,21.5
2004-06-21,21.295
2004-06-22,21.629998999999998
2004-06-23,22.084999
2004-06-24,21.85
2004-06-25,22.459999
2004-06-28,22.82
2004-06-29,22.605
2004-06-30,22.92
2004-07-01,22.76
2004-07-02,22.77
2004-07-06,22.725
2004-07-07,22.959999
2004-07-08,22.355
2004-07-09,22.584999
2004-07-12,22.57
2004-07-13,22.709999
2004-07-14,22.655001000000002
2004-07-15,22.995001000000002
2004-07-16,22.67
2004-07-19,22.91
2004-07-20,23.315001000000002
2004-07-21,22.26
2004-07-22,22.184998999999998
2004-07-23,21.955
2004-07-26,21.805
2004-07-27,21.625
2004-07-28,21.629998999999998
2004-07-29,22.004998999999998
2004-07-30,21.865
2004-08-02,22.115
2004-08-03,22.014999
2004-08-04,22.045
2004-08-05,21.42
2004-08-06,20.610001
2004-08-09,21.01
2004-08-10,21.485001
2004-08-11,21.465
2004-08-12,21.014999
2004-08-13,20.799999
2004-08-16,20.915001
2004-08-17,21.094998999999998
2004-08-18,21.365
2004-08-19,21.135
2004-08-20,21.27
2004-08-23,21.014999
2004-08-24,21.110001
2004-08-25,21.415001
2004-08-26,21.24
2004-08-27,21.405001000000002
2004-08-30,21.030001000000002
2004-08-31,21.334999
2004-09-01,21.395
2004-09-02,21.815001000000002
2004-09-03,21.674999
2004-09-07,22.254998999999998
2004-09-08,22.055
2004-09-09,22.165001
2004-09-10,22.355
2004-09-13,22.424999
2004-09-14,22.275
2004-09-15,22.254998999999998
2004-09-16,22.424999
2004-09-17,22.6
2004-09-20,22.73
2004-09-21,22.91
2004-09-22,22.465
2004-09-23,22.315001000000002
2004-09-24,22.815001000000002
2004-09-27,22.695
2004-09-28,22.665001
2004-09-29,23.200001
2004-09-30,23.195
2004-10-01,23.815001000000002
2004-10-04,23.665001
2004-10-05,23.885
2004-10-06,23.754998999999998
2004-10-07,23.370001000000002
2004-10-08,23.415001
2004-10-11,23.379998999999998
2004-10-12,23.215
2004-10-13,22.969998999999998
2004-10-14,23.065001000000002
2004-10-15,23.65
2004-10-18,24.030001000000002
2004-10-19,23.334999
2004-10-20,25.219998999999998
2004-10-21,26.135
2004-10-22,25.9
2004-10-25,26.17
2004-10-26,27.049999
2004-10-27,26.92
2004-10-28,26.799999
2004-10-29,26.969998999999998
2004-11-01,26.73
2004-11-02,26.18
2004-11-03,26.745001000000002
2004-11-04,27.16
2004-11-05,27.43
2004-11-08,27.415001
2004-11-09,27.290001
2004-11-10,27.235001
2004-11-11,27.525
2004-11-12,27.245001000000002
2004-11-15,26.035
2004-11-16,25.77
2004-11-17,26.200001
2004-11-18,26.195
2004-11-19,25.879998999999998
2004-11-22,26.290001
2004-11-23,26.385
2004-11-24,26.68
2004-11-26,26.405001000000002
2004-11-29,26.605
2004-11-30,26.875
2004-12-01,27.245001000000002
2004-12-02,26.945
2004-12-03,27.285
2004-12-06,27.09
2004-12-07,26.530001000000002
2004-12-08,27.225
2004-12-09,27.07
2004-12-10,26.6
2004-12-13,26.975
2004-12-14,27.504998999999998
2004-12-15,27.264999
2004-12-16,27.075001
2004-12-17,27.219998999999998
2004-12-20,27.325001
2004-12-21,27.615
2004-12-22,27.834999
2004-12-23,27.815001000000002
2004-12-27,27.535
2004-12-28,28.184998999999998
2004-12-29,28.105
2004-12-30,28.105
2004-12-31,27.76
2005-01-03,27.455
2005-01-04,27.334999
2005-01-05,27.58
2005-01-06,27.575001
2005-01-07,27.205
2005-01-10,27.655001000000002
2005-01-11,27.605
2005-01-12,26.709999
2005-01-13,26.030001000000002
2005-01-14,26.004998999999998
2005-01-18,26.139999
2005-01-19,25.945
2005-01-20,25.799999
2005-01-21,25.705
2005-01-24,25.52
2005-01-25,25.76
2005-01-26,25.895
2005-01-27,25.674999
2005-01-28,25.379998999999998
2005-01-31,25.75
2005-02-01,25.85
2005-02-02,25.834999
2005-02-03,25.655001000000002
2005-02-04,25.690001000000002
2005-02-07,26.165001
2005-02-08,26.684998999999998
2005-02-09,25.995001000000002
2005-02-10,25.605
2005-02-11,26.174999
2005-02-14,26.035
2005-02-15,26.73
2005-02-16,27.02
2005-02-17,26.785
2005-02-18,26.485001
2005-02-22,25.98
2005-02-23,26.504998999999998
2005-02-24,27.115
2005-02-25,27.41
2005-02-28,27.35
2005-03-01,27.514999
2005-03-02,27.344998999999998
2005-03-03,26.969998999999998
2005-03-04,27.129998999999998
2005-03-07,27.700001
2005-03-08,27.545
2005-03-09,27.424999
2005-03-10,27.049999
2005-03-11,27.014999
2005-03-14,27.115
2005-03-15,26.870001000000002
2005-03-16,26.424999
2005-03-17,26.615
2005-03-18,26.365
2005-03-21,26.209999
2005-03-22,25.969998999999998
2005-03-23,25.67
2005-03-24,26.0
2005-03-28,25.860001
2005-03-29,25.549999
2005-03-30,26.040001
2005-03-31,25.764999
2005-04-01,25.610001
2005-04-04,25.49
2005-04-05,25.605
2005-04-06,25.42
2005-04-07,25.41
2005-04-08,24.809998999999998
2005-04-11,24.605
2005-04-12,24.945
2005-04-13,24.309998999999998
2005-04-14,24.025
2005-04-15,23.92
2005-04-18,24.120001000000002
2005-04-19,24.5
2005-04-20,24.105
2005-04-21,24.49
2005-04-22,23.865
2005-04-25,24.0
2005-04-26,23.65
2005-04-27,25.41
2005-04-28,25.395
2005-04-29,25.799999
2005-05-02,26.209999
2005-05-03,26.360001
2005-05-04,27.235001
2005-05-05,27.530001000000002
2005-05-06,27.58
2005-05-09,27.610001
2005-05-10,27.389999
2005-05-11,27.639999
2005-05-12,27.504998999999998
2005-05-13,27.200001
2005-05-16,27.705
2005-05-17,27.855
2005-05-18,28.68
2005-05-19,28.950001
2005-05-20,29.0
2005-05-23,28.965
2005-05-24,29.639999
2005-05-25,29.209999
2005-05-26,29.540001
2005-05-27,29.065001000000002
2005-05-31,28.584999
2005-06-01,28.879998999999998
2005-06-02,28.66
2005-06-03,28.5
2005-06-06,28.59
2005-06-07,28.275
2005-06-08,27.754998999999998
2005-06-09,27.735001
2005-06-10,27.495001000000002
2005-06-13,27.67
2005-06-14,27.745001000000002
2005-06-15,27.950001
2005-06-16,28.525
2005-06-17,28.945
2005-06-20,28.844998999999998
2005-06-21,28.834999
2005-06-22,28.905001000000002
2005-06-23,28.33
2005-06-24,28.125
2005-06-27,28.469998999999998
2005-06-28,28.855
2005-06-29,29.26
2005-06-30,29.1
2005-07-01,29.135
2005-07-05,29.385
2005-07-06,29.195
2005-07-07,29.1
2005-07-08,28.98
2005-07-11,29.725
2005-07-12,29.82
2005-07-13,29.775
2005-07-14,29.98
2005-07-15,30.09
2005-07-18,29.905001000000002
2005-07-19,29.65
2005-07-20,30.045
2005-07-21,29.985001
2005-07-22,30.145
2005-07-25,29.67
2005-07-26,29.950001
2005-07-27,31.004998999999998
2005-07-28,31.254998999999998
2005-07-29,31.285
2005-08-01,31.325001
2005-08-02,31.155001000000002
2005-08-03,30.795
2005-08-04,30.120001000000002
2005-08-05,29.870001000000002
2005-08-08,29.85
2005-08-09,29.620001000000002
2005-08-10,29.495001000000002
2005-08-11,29.565001000000002
2005-08-12,29.525
2005-08-15,29.645
2005-08-16,29.15
2005-08-17,29.315001000000002
2005-08-18,29.469998999999998
2005-08-19,29.5
2005-08-22,29.955
2005-08-23,29.705
2005-08-24,30.115
2005-08-25,30.51
2005-08-26,30.145
2005-08-29,30.459999
2005-08-30,30.23
2005-08-31,30.875
2005-09-01,31.385
2005-09-02,31.055
2005-09-06,31.33
2005-09-07,31.584999
2005-09-08,30.924999
2005-09-09,30.969998999999998
2005-09-12,31.1
2005-09-13,30.969998999999998
2005-09-14,31.045
2005-09-15,30.905001000000002
2005-09-16,30.66
2005-09-19,30.6
2005-09-20,30.5
2005-09-21,30.65
2005-09-22,30.545
2005-09-23,30.225
2005-09-26,30.195
2005-09-27,30.51
2005-09-28,30.535
2005-09-29,31.469998999999998
2005-09-30,32.064999
2005-10-03,32.23
2005-10-04,31.940001000000002
2005-10-05,31.375
2005-10-06,31.094998999999998
2005-10-07,31.325001
2005-10-10,31.49
2005-10-11,32.235001000000004
2005-10-12,31.9
2005-10-13,31.215
2005-10-14,31.184998999999998
2005-10-17,31.77
2005-10-18,30.799999
2005-10-19,30.700001
2005-10-20,30.4
2005-10-21,30.66
2005-10-24,31.959999
2005-10-25,32.91
2005-10-26,33.43
2005-10-27,32.700001
2005-10-28,34.490002000000004
2005-10-31,35.259997999999996
2005-11-01,35.810001
2005-11-02,36.73
2005-11-03,37.259997999999996
2005-11-04,36.150002
2005-11-07,36.919998
2005-11-08,37.02
2005-11-09,37.970001
2005-11-10,38.889998999999996
2005-11-11,39.700001
2005-11-14,38.59
2005-11-15,37.810001
2005-11-16,37.810001
2005-11-17,39.0
2005-11-18,39.970001
2005-11-21,41.150002
2005-11-22,41.25
2005-11-23,41.400002
2005-11-25,41.48
2005-11-28,40.720001
2005-11-29,40.970001
2005-11-30,40.5
2005-12-01,40.93
2005-12-02,39.900002
2005-12-05,39.650002
2005-12-06,39.810001
2005-12-07,38.849998
2005-12-08,38.66
2005-12-09,38.66
2005-12-12,38.09
2005-12-13,37.73
2005-12-14,37.02
2005-12-15,37.57
2005-12-16,36.799999
2005-12-19,36.220001
2005-12-20,35.970001
2005-12-21,37.049999
2005-12-22,37.84
2005-12-23,38.189999
2005-12-27,37.400002
2005-12-28,37.720001
2005-12-29,38.16
2005-12-30,37.029999
2006-01-03,37.299999
2006-01-04,38.060001
2006-01-05,38.209998999999996
2006-01-06,38.080002
2006-01-09,37.32
2006-01-10,36.91
2006-01-11,36.580002
2006-01-12,36.48
2006-01-13,36.540001000000004
2006-01-17,36.330002
2006-01-18,36.98
2006-01-19,37.959998999999996
2006-01-20,36.830002
2006-01-23,37.0
2006-01-24,39.049999
2006-01-25,38.849998
2006-01-26,40.389998999999996
2006-01-27,40.439999
2006-01-30,40.43
2006-01-31,40.459998999999996
2006-02-01,39.75
2006-02-02,39.650002
2006-02-03,39.610001000000004
2006-02-06,40.419998
2006-02-07,40.709998999999996
2006-02-08,42.009997999999996
2006-02-09,41.939999
2006-02-10,41.959998999999996
2006-02-13,41.619999
2006-02-14,42.68
2006-02-15,42.950001
2006-02-16,42.830002
2006-02-17,43.119999
2006-02-21,42.48
2006-02-22,44.02
2006-02-23,44.25
2006-02-24,44.259997999999996
2006-02-27,45.349998
2006-02-28,44.82
2006-03-01,45.810001
2006-03-02,45.5
2006-03-03,45.27
2006-03-06,44.889998999999996
2006-03-07,44.549999
2006-03-08,44.080002
2006-03-09,44.080002
2006-03-10,44.849998
2006-03-13,44.59
2006-03-14,45.84
2006-03-15,46.259997999999996
2006-03-16,45.459998999999996
2006-03-17,45.290001000000004
2006-03-20,45.73
2006-03-21,45.830002
2006-03-22,47.299999
2006-03-23,46.970001
2006-03-24,47.029999
2006-03-27,49.369999
2006-03-28,49.400002
2006-03-29,49.599998
2006-03-30,49.470001
2006-03-31,49.09
2006-04-03,49.380001
2006-04-04,50.110001000000004
2006-04-05,51.439999
2006-04-06,52.16
2006-04-07,52.290001000000004
2006-04-10,52.279999
2006-04-11,52.380001
2006-04-12,52.5
2006-04-13,51.43
2006-04-17,49.09
2006-04-18,48.77
2006-04-19,49.389998999999996
2006-04-20,49.790001000000004
2006-04-21,48.720001
2006-04-24,48.68
2006-04-25,50.040001000000004
2006-04-26,45.889998999999996
2006-04-27,45.189999
2006-04-28,44.349998
2006-05-01,45.200001
2006-05-02,46.299999
2006-05-03,46.09
2006-05-04,48.240002000000004
2006-05-05,48.66
2006-05-08,49.700001
2006-05-09,49.610001000000004
2006-05-10,49.490002000000004
2006-05-11,48.860001000000004
2006-05-12,47.200001
2006-05-15,46.700001
2006-05-16,46.450001
2006-05-17,45.700001
2006-05-18,44.57
2006-05-19,44.07
2006-05-22,44.959998999999996
2006-05-23,44.830002
2006-05-24,45.0
2006-05-25,45.200001
2006-05-26,45.150002
2006-05-30,44.029999
2006-05-31,44.040001000000004
2006-06-01,45.650002
2006-06-02,45.990002000000004
2006-06-05,44.330002
2006-06-06,43.41
2006-06-07,43.970001
2006-06-08,43.349998
2006-06-09,43.59
2006-06-12,42.799999
2006-06-13,43.09
2006-06-14,43.209998999999996
2006-06-15,45.68
2006-06-16,46.599998
2006-06-19,46.939999
2006-06-20,47.0
2006-06-21,49.220001
2006-06-22,47.93
2006-06-23,48.759997999999996
2006-06-26,49.380001
2006-06-27,48.279999
2006-06-28,48.209998999999996
2006-06-29,51.939999
2006-06-30,53.299999
2006-07-03,54.790001000000004
2006-07-05,52.75
2006-07-06,53.049999
2006-07-07,51.91
2006-07-10,51.860001000000004
2006-07-11,51.720001
2006-07-12,50.82
2006-07-13,48.34
2006-07-14,46.5
2006-07-17,46.360001000000004
2006-07-18,46.650002
2006-07-19,47.970001
2006-07-20,44.130001
2006-07-21,44.52
2006-07-24,46.27
2006-07-25,45.689999
2006-07-26,45.290001000000004
2006-07-27,43.790001000000004
2006-07-28,46.400002
2006-07-31,45.779999
2006-08-01,44.57
2006-08-02,45.57
2006-08-03,47.759997999999996
2006-08-04,47.009997999999996
2006-08-07,46.459998999999996
2006-08-08,45.459998999999996
2006-08-09,43.639998999999996
2006-08-10,46.049999
2006-08-11,44.810001
2006-08-14,45.110001000000004
2006-08-15,47.060001
2006-08-16,47.900002
2006-08-17,48.130001
2006-08-18,47.919998
2006-08-21,47.98
2006-08-22,47.060001
2006-08-23,45.529999
2006-08-24,45.720001
2006-08-25,45.07
2006-08-28,46.84
2006-08-29,46.700001
2006-08-30,45.369999
2006-08-31,45.82
2006-09-01,46.040001000000004
2006-09-05,45.009997999999996
2006-09-06,43.299999
2006-09-07,43.720001
2006-09-08,43.23
2006-09-11,44.130001
2006-09-12,45.77
2006-09-13,46.639998999999996
2006-09-14,45.360001000000004
2006-09-15,45.52
2006-09-18,44.650002
2006-09-19,44.939999
2006-09-20,45.049999
2006-09-21,44.330002
2006-09-22,43.41
2006-09-25,43.669998
2006-09-26,44.889998999999996
2006-09-27,45.299999
2006-09-28,44.5
2006-09-29,44.580002
2006-10-02,42.990002000000004
2006-10-03,43.580002
2006-10-04,45.0
2006-10-05,45.59
2006-10-06,44.110001000000004
2006-10-09,43.830002
2006-10-10,44.41
2006-10-11,43.099998
2006-10-12,43.25
2006-10-13,43.110001000000004
2006-10-16,43.650002
2006-10-17,41.810001
2006-10-18,40.700001
2006-10-19,43.139998999999996
2006-10-20,43.459998999999996
2006-10-23,42.720001
2006-10-24,42.560001
2006-10-25,43.869999
2006-10-26,43.720001
2006-10-27,42.759997999999996
2006-10-30,42.959998999999996
2006-10-31,41.740002000000004
2006-11-01,41.48
2006-11-02,41.259997999999996
2006-11-03,41.209998999999996
2006-11-06,42.02
2006-11-07,42.209998999999996
2006-11-08,41.810001
2006-11-09,41.0
2006-11-10,41.610001000000004
2006-11-13,42.66
2006-11-14,42.450001
2006-11-15,42.900002
2006-11-16,44.049999
2006-11-17,43.59
2006-11-20,42.75
2006-11-21,42.82
2006-11-22,42.700001
2006-11-24,42.619999
2006-11-27,44.18
2006-11-28,44.27
2006-11-29,44.23
2006-11-30,44.009997999999996
2006-12-01,43.470001
2006-12-04,43.0
2006-12-05,42.990002000000004
2006-12-06,42.880001
2006-12-07,42.470001
2006-12-08,42.080002
2006-12-11,42.529999
2006-12-12,42.639998999999996
2006-12-13,42.200001
2006-12-14,43.369999
2006-12-15,42.970001
2006-12-18,41.549999
2006-12-19,41.0
2006-12-20,41.029999
2006-12-21,40.700001
2006-12-22,39.439999
2006-12-26,40.509997999999996
2006-12-27,40.779999
2006-12-28,40.919998
2006-12-29,40.889998999999996
2007-01-03,43.299999
2007-01-04,43.490002000000004
2007-01-05,43.049999
2007-01-08,43.310001
2007-01-09,43.439999
2007-01-10,43.200001
2007-01-11,44.049999
2007-01-12,44.599998
2007-01-16,44.41
2007-01-17,44.18
2007-01-18,44.07
2007-01-19,44.529999
2007-01-22,43.669998
2007-01-23,43.5
2007-01-24,43.82
2007-01-25,42.889998999999996
2007-01-26,42.939999
2007-01-29,43.07
2007-01-30,43.759997999999996
2007-01-31,53.200001
2007-02-01,52.599998
2007-02-02,52.889998999999996
2007-02-05,52.150002
2007-02-06,51.98
2007-02-07,52.849998
2007-02-08,52.5
2007-02-09,51.790001000000004
2007-02-12,51.419998
2007-02-13,51.669998
2007-02-14,53.119999
2007-02-15,52.529999
2007-02-16,52.709998999999996
2007-02-20,54.029999
2007-02-21,54.380001
2007-02-22,53.990002000000004
2007-02-23,53.91
2007-02-26,52.400002
2007-02-27,51.650002
2007-02-28,50.959998999999996
2007-03-01,50.970001
2007-03-02,49.970001
