Date,BKH
1974-07-22,1.611111
1974-07-23,1.611111
1974-07-24,1.611111
1974-07-25,1.527778
1974-07-26,1.527778
1974-07-29,1.5
1974-07-30,1.5
1974-07-31,1.5
1974-08-01,1.5
1974-08-02,1.5
1974-08-05,1.5
1974-08-06,1.5
1974-08-07,1.5
1974-08-08,1.527778
1974-08-09,1.527778
1974-08-12,1.527778
1974-08-13,1.527778
1974-08-14,1.527778
1974-08-15,1.527778
1974-08-16,1.527778
1974-08-19,1.527778
1974-08-20,1.527778
1974-08-21,1.527778
1974-08-22,1.527778
1974-08-23,1.472222
1974-08-26,1.472222
1974-08-27,1.472222
1974-08-28,1.444444
1974-08-29,1.444444
1974-08-30,1.388889
1974-09-03,1.388889
1974-09-04,1.305556
1974-09-05,1.305556
1974-09-06,1.333333
1974-09-09,1.333333
1974-09-10,1.305556
1974-09-11,1.305556
1974-09-12,1.305556
1974-09-13,1.277778
1974-09-16,1.25
1974-09-17,1.25
1974-09-18,1.25
1974-09-19,1.277778
1974-09-20,1.277778
1974-09-23,1.277778
1974-09-24,1.277778
1974-09-25,1.277778
1974-09-26,1.277778
1974-09-27,1.277778
1974-09-30,1.277778
1974-10-01,1.277778
1974-10-02,1.277778
1974-10-03,1.277778
1974-10-04,1.277778
1974-10-07,1.305556
1974-10-08,1.305556
1974-10-09,1.305556
1974-10-10,1.333333
1974-10-11,1.333333
1974-10-14,1.361111
1974-10-15,1.361111
1974-10-16,1.416667
1974-10-17,1.416667
1974-10-18,1.416667
1974-10-21,1.416667
1974-10-22,1.416667
1974-10-23,1.416667
1974-10-24,1.416667
1974-10-25,1.416667
1974-10-28,1.416667
1974-10-29,1.444444
1974-10-30,1.444444
1974-10-31,1.444444
1974-11-01,1.444444
1974-11-04,1.444444
1974-11-05,1.444444
1974-11-06,1.444444
1974-11-07,1.444444
1974-11-08,1.444444
1974-11-11,1.444444
1974-11-12,1.444444
1974-11-13,1.444444
1974-11-14,1.333333
1974-11-15,1.333333
1974-11-18,1.361111
1974-11-19,1.361111
1974-11-20,1.361111
1974-11-21,1.361111
1974-11-22,1.361111
1974-11-25,1.361111
1974-11-26,1.361111
1974-11-27,1.361111
1974-11-29,1.361111
1974-12-02,1.361111
1974-12-03,1.361111
1974-12-04,1.361111
1974-12-05,1.361111
1974-12-06,1.361111
1974-12-09,1.361111
1974-12-10,1.361111
1974-12-11,1.388889
1974-12-12,1.361111
1974-12-13,1.361111
1974-12-16,1.361111
1974-12-17,1.361111
1974-12-18,1.361111
1974-12-19,1.388889
1974-12-20,1.388889
1974-12-23,1.388889
1974-12-24,1.388889
1974-12-26,1.388889
1974-12-27,1.361111
1974-12-30,1.361111
1974-12-31,1.361111
1975-01-02,1.361111
1975-01-03,1.416667
1975-01-06,1.444444
1975-01-07,1.416667
1975-01-08,1.416667
1975-01-09,1.416667
1975-01-10,1.416667
1975-01-13,1.416667
1975-01-14,1.416667
1975-01-15,1.444444
1975-01-16,1.444444
1975-01-17,1.444444
1975-01-20,1.472222
1975-01-21,1.5
1975-01-22,1.5
1975-01-23,1.527778
1975-01-24,1.527778
1975-01-27,1.527778
1975-01-28,1.527778
1975-01-29,1.527778
1975-01-30,1.527778
1975-01-31,1.527778
1975-02-03,1.527778
1975-02-04,1.5
1975-02-05,1.5
1975-02-06,1.527778
1975-02-07,1.555556
1975-02-10,1.555556
1975-02-11,1.555556
1975-02-12,1.583333
1975-02-13,1.583333
1975-02-14,1.555556
1975-02-18,1.555556
1975-02-19,1.555556
1975-02-20,1.555556
1975-02-21,1.555556
1975-02-24,1.555556
1975-02-25,1.555556
1975-02-26,1.583333
1975-02-27,1.583333
1975-02-28,1.583333
1975-03-03,1.583333
1975-03-04,1.583333
1975-03-05,1.611111
1975-03-06,1.611111
1975-03-07,1.611111
1975-03-10,1.611111
1975-03-11,1.638889
1975-03-12,1.583333
1975-03-13,1.583333
1975-03-14,1.583333
1975-03-17,1.583333
1975-03-18,1.583333
1975-03-19,1.583333
1975-03-20,1.583333
1975-03-21,1.555556
1975-03-24,1.527778
1975-03-25,1.527778
1975-03-26,1.527778
1975-03-27,1.527778
1975-03-31,1.527778
1975-04-01,1.527778
1975-04-02,1.527778
1975-04-03,1.527778
1975-04-04,1.527778
1975-04-07,1.527778
1975-04-08,1.513889
1975-04-09,1.513889
1975-04-10,1.513889
1975-04-11,1.513889
1975-04-14,1.513889
1975-04-15,1.513889
1975-04-16,1.513889
1975-04-17,1.527778
1975-04-18,1.541667
1975-04-21,1.541667
1975-04-22,1.541667
1975-04-23,1.541667
1975-04-24,1.555556
1975-04-25,1.569444
1975-04-28,1.569444
1975-04-29,1.569444
1975-04-30,1.583333
1975-05-01,1.583333
1975-05-02,1.583333
1975-05-05,1.583333
1975-05-06,1.583333
1975-05-07,1.583333
1975-05-08,1.583333
1975-05-09,1.597222
1975-05-12,1.597222
1975-05-13,1.583333
1975-05-14,1.583333
1975-05-15,1.597222
1975-05-16,1.597222
1975-05-19,1.597222
1975-05-20,1.569444
1975-05-21,1.597222
1975-05-22,1.597222
1975-05-23,1.597222
1975-05-27,1.597222
1975-05-28,1.597222
1975-05-29,1.597222
1975-05-30,1.597222
1975-06-02,1.638889
1975-06-03,1.7222220000000001
1975-06-04,1.9444439999999998
1975-06-05,1.9722220000000001
1975-06-06,1.916667
1975-06-09,1.888889
1975-06-10,1.8055560000000002
1975-06-11,1.861111
1975-06-12,1.861111
1975-06-13,1.861111
1975-06-16,1.916667
1975-06-17,1.9444439999999998
1975-06-18,1.9722220000000001
1975-06-19,1.9722220000000001
1975-06-20,2.0
1975-06-23,1.9722220000000001
1975-06-24,1.9722220000000001
1975-06-25,1.9722220000000001
1975-06-26,1.9722220000000001
1975-06-27,1.9722220000000001
1975-06-30,1.9722220000000001
1975-07-01,2.0
1975-07-02,2.0
1975-07-03,2.0
1975-07-07,2.0
1975-07-08,2.0
1975-07-09,2.0
1975-07-10,2.0
1975-07-11,2.0
1975-07-14,2.0
1975-07-15,2.0
1975-07-16,2.0
1975-07-17,2.0
1975-07-18,2.0
1975-07-21,2.0
1975-07-22,1.9722220000000001
1975-07-23,1.9444439999999998
1975-07-24,1.9444439999999998
1975-07-25,1.9444439999999998
1975-07-28,1.888889
1975-07-29,1.888889
1975-07-30,1.888889
1975-07-31,1.888889
1975-08-01,1.888889
1975-08-04,1.888889
1975-08-05,1.888889
1975-08-06,1.888889
1975-08-07,1.861111
1975-08-08,1.861111
1975-08-11,1.888889
1975-08-12,1.888889
1975-08-13,1.888889
1975-08-14,1.888889
1975-08-15,1.888889
1975-08-18,1.888889
1975-08-19,1.861111
1975-08-20,1.833333
1975-08-21,1.833333
1975-08-22,1.833333
1975-08-25,1.833333
1975-08-26,1.833333
1975-08-27,1.833333
1975-08-28,1.833333
1975-08-29,1.833333
1975-09-02,1.861111
1975-09-03,1.861111
1975-09-04,1.861111
1975-09-05,1.861111
1975-09-08,1.861111
1975-09-09,1.861111
1975-09-10,1.861111
1975-09-11,1.861111
1975-09-12,1.888889
1975-09-15,1.888889
1975-09-16,1.888889
1975-09-17,1.888889
1975-09-18,1.888889
1975-09-19,1.888889
1975-09-22,1.888889
1975-09-23,1.888889
1975-09-24,1.888889
1975-09-25,1.888889
1975-09-26,1.888889
1975-09-29,1.888889
1975-09-30,1.888889
1975-10-01,1.888889
1975-10-02,1.833333
1975-10-03,1.861111
1975-10-06,1.861111
1975-10-07,1.861111
1975-10-08,1.861111
1975-10-09,1.861111
1975-10-10,1.861111
1975-10-13,1.861111
1975-10-14,1.888889
1975-10-15,1.888889
1975-10-16,1.916667
1975-10-17,1.916667
1975-10-20,1.916667
1975-10-21,1.916667
1975-10-22,1.916667
1975-10-23,1.916667
1975-10-24,1.916667
1975-10-27,1.916667
1975-10-28,1.9444439999999998
1975-10-29,1.9444439999999998
1975-10-30,1.9444439999999998
1975-10-31,1.9444439999999998
1975-11-03,1.9444439999999998
1975-11-04,1.986111
1975-11-05,2.0
1975-11-06,2.0
1975-11-07,1.986111
1975-11-10,1.958333
1975-11-11,1.958333
1975-11-12,1.958333
1975-11-13,2.0
1975-11-14,2.0
1975-11-17,1.9722220000000001
1975-11-18,1.986111
1975-11-19,1.9722220000000001
1975-11-20,1.958333
1975-11-21,1.958333
1975-11-24,1.958333
1975-11-25,1.958333
1975-11-26,1.958333
1975-11-28,1.958333
1975-12-01,1.9444439999999998
1975-12-02,1.9444439999999998
1975-12-03,1.9444439999999998
1975-12-04,1.9444439999999998
1975-12-05,1.958333
1975-12-08,1.9305560000000002
1975-12-09,1.9305560000000002
1975-12-10,1.9305560000000002
1975-12-11,1.9305560000000002
1975-12-12,1.9305560000000002
1975-12-15,1.9305560000000002
1975-12-16,1.9305560000000002
1975-12-17,1.916667
1975-12-18,1.916667
1975-12-19,1.916667
1975-12-22,1.916667
1975-12-23,1.916667
1975-12-24,1.916667
1975-12-26,1.9305560000000002
1975-12-29,1.9444439999999998
1975-12-30,1.986111
1975-12-31,2.0
1976-01-02,2.027778
1976-01-05,2.083333
1976-01-06,2.111111
1976-01-07,2.055556
1976-01-08,2.083333
1976-01-09,2.083333
1976-01-12,2.083333
1976-01-13,2.083333
1976-01-14,2.097222
1976-01-15,2.097222
1976-01-16,2.083333
1976-01-19,2.097222
1976-01-20,2.111111
1976-01-21,2.111111
1976-01-22,2.125
1976-01-23,2.222222
1976-01-26,2.236111
1976-01-27,2.236111
1976-01-28,2.180556
1976-01-29,2.25
1976-01-30,2.319444
1976-02-02,2.277778
1976-02-03,2.305556
1976-02-04,2.305556
1976-02-05,2.361111
1976-02-06,2.444444
1976-02-09,2.416667
1976-02-10,2.333333
1976-02-11,2.305556
1976-02-12,2.277778
1976-02-13,2.194444
1976-02-17,2.194444
1976-02-18,2.222222
1976-02-19,2.25
1976-02-20,2.277778
1976-02-23,2.277778
1976-02-24,2.277778
1976-02-25,2.25
1976-02-26,2.25
1976-02-27,2.194444
1976-03-01,2.194444
1976-03-02,2.222222
1976-03-03,2.194444
1976-03-04,2.194444
1976-03-05,2.208333
1976-03-08,2.180556
1976-03-09,2.194444
1976-03-10,2.194444
1976-03-11,2.194444
1976-03-12,2.180556
1976-03-15,2.166667
1976-03-16,2.166667
1976-03-17,2.166667
1976-03-18,2.166667
1976-03-19,2.152778
1976-03-22,2.138889
1976-03-23,2.138889
1976-03-24,2.125
1976-03-25,2.083333
1976-03-26,2.055556
1976-03-29,2.027778
1976-03-30,1.986111
1976-03-31,1.9722220000000001
1976-04-01,1.9722220000000001
1976-04-02,1.9722220000000001
1976-04-05,1.9444439999999998
1976-04-06,1.9444439999999998
1976-04-07,1.9444439999999998
1976-04-08,1.9444439999999998
1976-04-09,1.9444439999999998
1976-04-12,1.9444439999999998
1976-04-13,1.9305560000000002
1976-04-14,1.9305560000000002
1976-04-15,1.9305560000000002
1976-04-19,1.9305560000000002
1976-04-20,1.9305560000000002
1976-04-21,1.9305560000000002
1976-04-22,1.9305560000000002
1976-04-23,1.916667
1976-04-26,1.9305560000000002
1976-04-27,1.9305560000000002
1976-04-28,1.9444439999999998
1976-04-29,1.9444439999999998
1976-04-30,1.9305560000000002
1976-05-03,1.9305560000000002
1976-05-04,1.9305560000000002
1976-05-05,2.041667
1976-05-06,2.055556
1976-05-07,2.069444
1976-05-10,2.083333
1976-05-11,2.083333
1976-05-12,2.083333
1976-05-13,2.083333
1976-05-14,2.083333
1976-05-17,2.083333
1976-05-18,2.083333
1976-05-19,2.083333
1976-05-20,2.083333
1976-05-21,2.083333
1976-05-24,2.111111
1976-05-25,2.097222
1976-05-26,2.083333
1976-05-27,2.083333
1976-05-28,2.083333
1976-06-01,2.083333
1976-06-02,2.083333
1976-06-03,2.097222
1976-06-04,2.083333
1976-06-07,2.083333
1976-06-08,2.083333
1976-06-09,2.083333
1976-06-10,2.055556
1976-06-11,2.055556
1976-06-14,2.055556
1976-06-15,2.055556
1976-06-16,2.055556
1976-06-17,2.055556
1976-06-18,2.055556
1976-06-21,2.041667
1976-06-22,2.041667
1976-06-23,2.041667
1976-06-24,2.041667
1976-06-25,2.027778
1976-06-28,2.013889
1976-06-29,2.0
1976-06-30,2.0
1976-07-01,2.0
1976-07-02,2.0
1976-07-06,2.0
1976-07-07,2.0
1976-07-08,2.0
1976-07-09,2.0
1976-07-12,2.0
1976-07-13,2.0
1976-07-14,2.0
1976-07-15,2.0
1976-07-16,2.0
1976-07-19,2.0
1976-07-20,2.0
1976-07-21,2.0
1976-07-22,2.0
1976-07-23,2.0
1976-07-26,2.0
1976-07-27,2.0
1976-07-28,2.0
1976-07-29,2.013889
1976-07-30,2.027778
1976-08-02,2.027778
1976-08-03,2.055556
1976-08-04,2.055556
1976-08-05,2.055556
1976-08-06,2.055556
1976-08-09,2.083333
1976-08-10,2.083333
1976-08-11,2.097222
1976-08-12,2.097222
1976-08-13,2.125
1976-08-16,2.111111
1976-08-17,2.111111
1976-08-18,2.125
1976-08-19,2.111111
1976-08-20,2.111111
1976-08-23,2.111111
1976-08-24,2.111111
1976-08-25,2.125
1976-08-26,2.125
1976-08-27,2.152778
1976-08-30,2.166667
1976-08-31,2.166667
1976-09-01,2.166667
1976-09-02,2.180556
1976-09-03,2.180556
1976-09-07,2.180556
1976-09-08,2.194444
1976-09-09,2.277778
1976-09-10,2.291667
1976-09-13,2.305556
1976-09-14,2.305556
1976-09-15,2.291667
1976-09-16,2.263889
1976-09-17,2.25
1976-09-20,2.263889
1976-09-21,2.263889
1976-09-22,2.277778
1976-09-23,2.277778
1976-09-24,2.277778
1976-09-27,2.277778
1976-09-28,2.277778
1976-09-29,2.277778
1976-09-30,2.263889
1976-10-01,2.263889
1976-10-04,2.263889
1976-10-05,2.25
1976-10-06,2.25
1976-10-07,2.236111
1976-10-08,2.236111
1976-10-11,2.236111
1976-10-12,2.236111
1976-10-13,2.236111
1976-10-14,2.222222
1976-10-15,2.222222
1976-10-18,2.222222
1976-10-19,2.222222
1976-10-20,2.208333
1976-10-21,2.208333
1976-10-22,2.194444
1976-10-25,2.194444
1976-10-26,2.194444
1976-10-27,2.194444
1976-10-28,2.194444
1976-10-29,2.194444
1976-11-01,2.152778
1976-11-03,2.152778
1976-11-04,2.138889
1976-11-05,2.138889
1976-11-08,2.111111
1976-11-09,2.111111
1976-11-10,2.111111
1976-11-11,2.083333
1976-11-12,2.083333
1976-11-15,2.055556
1976-11-16,2.055556
1976-11-17,2.027778
1976-11-18,2.027778
1976-11-19,2.027778
1976-11-22,2.027778
1976-11-23,2.027778
1976-11-24,2.027778
1976-11-26,2.027778
1976-11-29,2.027778
1976-11-30,2.027778
1976-12-01,2.027778
1976-12-02,2.027778
1976-12-03,2.027778
1976-12-06,2.0
1976-12-07,1.9722220000000001
1976-12-08,2.0
1976-12-09,2.027778
1976-12-10,2.055556
1976-12-13,2.055556
1976-12-14,2.083333
1976-12-15,2.138889
1976-12-16,2.166667
1976-12-17,2.194444
1976-12-20,2.208333
1976-12-21,2.236111
1976-12-22,2.25
1976-12-23,2.25
1976-12-27,2.305556
1976-12-28,2.277778
1976-12-29,2.263889
1976-12-30,2.263889
1976-12-31,2.263889
1977-01-03,2.277778
1977-01-04,2.236111
1977-01-05,2.208333
1977-01-06,2.222222
1977-01-07,2.25
1977-01-10,2.305556
1977-01-11,2.277778
1977-01-12,2.277778
1977-01-13,2.277778
1977-01-14,2.277778
1977-01-17,2.263889
1977-01-18,2.277778
1977-01-19,2.333333
1977-01-20,2.388889
1977-01-21,2.388889
1977-01-24,2.430556
1977-01-25,2.416667
1977-01-26,2.416667
1977-01-27,2.416667
1977-01-28,2.416667
1977-01-31,2.416667
1977-02-01,2.402778
1977-02-02,2.416667
1977-02-03,2.416667
1977-02-04,2.416667
1977-02-07,2.416667
1977-02-08,2.416667
1977-02-09,2.416667
1977-02-10,2.416667
1977-02-11,2.416667
1977-02-14,2.375
1977-02-15,2.402778
1977-02-16,2.430556
1977-02-17,2.416667
1977-02-18,2.416667
1977-02-22,2.444444
1977-02-23,2.458333
1977-02-24,2.458333
1977-02-25,2.472222
1977-02-28,2.472222
1977-03-01,2.472222
1977-03-02,2.611111
1977-03-03,2.611111
1977-03-04,2.583333
1977-03-07,2.583333
1977-03-08,2.569444
1977-03-09,2.527778
1977-03-10,2.527778
1977-03-11,2.541667
1977-03-14,2.555556
1977-03-15,2.555556
1977-03-16,2.569444
1977-03-17,2.583333
1977-03-18,2.597222
1977-03-21,2.611111
1977-03-22,2.666667
1977-03-23,2.666667
1977-03-24,2.694444
1977-03-25,2.75
1977-03-28,2.736111
1977-03-29,2.722222
1977-03-30,2.694444
1977-03-31,2.680556
1977-04-01,2.680556
1977-04-04,2.666667
1977-04-05,2.638889
1977-04-06,2.583333
1977-04-07,2.597222
1977-04-11,2.597222
1977-04-12,2.611111
1977-04-13,2.611111
1977-04-14,2.638889
1977-04-15,2.694444
1977-04-18,2.75
1977-04-19,2.777778
1977-04-20,2.847222
1977-04-21,2.972222
1977-04-22,2.875
1977-04-25,2.847222
1977-04-26,2.833333
1977-04-27,2.833333
1977-04-28,2.833333
1977-04-29,2.833333
1977-05-02,2.833333
1977-05-03,2.805556
1977-05-04,2.805556
1977-05-05,2.791667
1977-05-06,2.791667
1977-05-09,2.736111
1977-05-10,2.680556
1977-05-11,2.666667
1977-05-12,2.638889
1977-05-13,2.625
1977-05-16,2.611111
1977-05-17,2.611111
1977-05-18,2.611111
1977-05-19,2.611111
1977-05-20,2.611111
1977-05-23,2.569444
1977-05-24,2.513889
1977-05-25,2.458333
1977-05-26,2.402778
1977-05-27,2.402778
1977-05-31,2.402778
1977-06-01,2.416667
1977-06-02,2.388889
1977-06-03,2.388889
1977-06-06,2.388889
1977-06-07,2.402778
1977-06-08,2.458333
1977-06-09,2.458333
1977-06-10,2.486111
1977-06-13,2.486111
1977-06-14,2.486111
1977-06-15,2.472222
1977-06-16,2.472222
1977-06-17,2.472222
1977-06-20,2.541667
1977-06-21,2.555556
1977-06-22,2.611111
1977-06-23,2.527778
1977-06-24,2.472222
1977-06-27,2.472222
