Date,SPXC
1981-06-25,2.1090400000000002
1981-06-26,2.069693
1981-06-29,2.069693
1981-06-30,2.077562
1981-07-01,2.061823
1981-07-02,2.061823
1981-07-06,2.061823
1981-07-07,2.061823
1981-07-08,2.061823
1981-07-09,2.053954
1981-07-10,2.053954
1981-07-13,2.053954
1981-07-14,2.053954
1981-07-15,2.053954
1981-07-16,2.12478
1981-07-17,2.1326490000000002
1981-07-20,2.11691
1981-07-21,2.101171
1981-07-22,2.101171
1981-07-23,2.077562
1981-07-24,2.061823
1981-07-27,2.12478
1981-07-28,2.171997
1981-07-29,2.187736
1981-07-30,2.282171
1981-07-31,2.266432
1981-08-03,2.266432
1981-08-04,2.282171
1981-08-05,2.3136490000000003
1981-08-06,2.345127
1981-08-07,2.3372580000000003
1981-08-10,2.3136490000000003
1981-08-11,2.345127
1981-08-12,2.345127
1981-08-13,2.3293880000000002
1981-08-14,2.250693
1981-08-17,2.140519
1981-08-18,2.1090400000000002
1981-08-19,2.085432
1981-08-20,2.061823
1981-08-21,2.014606
1981-08-24,1.9595189999999998
1981-08-25,1.888693
1981-08-26,1.9516490000000002
1981-08-27,2.014606
1981-08-28,2.1090400000000002
1981-08-31,2.053954
1981-09-01,2.046084
1981-09-02,2.077562
1981-09-03,2.1090400000000002
1981-09-04,2.101171
1981-09-08,2.1090400000000002
1981-09-09,2.030345
1981-09-10,2.046084
1981-09-11,2.046084
1981-09-14,2.030345
1981-09-15,2.014606
1981-09-16,2.014606
1981-09-17,1.9909970000000001
1981-09-18,2.006736
1981-09-21,2.014606
1981-09-22,2.030345
1981-09-23,1.9673889999999998
1981-09-24,1.9516490000000002
1981-09-25,1.9201709999999999
1981-09-28,1.857215
1981-09-29,1.912302
1981-09-30,1.912302
1981-10-01,1.928041
1981-10-02,1.9988669999999997
1981-10-05,1.9988669999999997
1981-10-06,1.9988669999999997
1981-10-07,1.9909970000000001
1981-10-08,1.9831279999999998
1981-10-09,1.9831279999999998
1981-10-12,1.9988669999999997
1981-10-13,1.9831279999999998
1981-10-14,1.9752580000000002
1981-10-15,1.9437799999999998
1981-10-16,1.9831279999999998
1981-10-19,1.9595189999999998
1981-10-20,1.9595189999999998
1981-10-21,1.9595189999999998
1981-10-22,1.9831279999999998
1981-10-23,1.9831279999999998
1981-10-26,1.9359099999999998
1981-10-27,1.9516490000000002
1981-10-28,1.9516490000000002
1981-10-29,1.9831279999999998
1981-10-30,1.9909970000000001
1981-11-02,1.9909970000000001
1981-11-03,2.061823
1981-11-04,2.187736
1981-11-05,2.1090400000000002
1981-11-06,2.093302
1981-11-09,2.046084
1981-11-10,2.030345
1981-11-11,2.014606
1981-11-12,2.046084
1981-11-13,2.030345
1981-11-16,1.9673889999999998
1981-11-17,1.9437799999999998
1981-11-18,1.9359099999999998
1981-11-19,1.9359099999999998
1981-11-20,1.904432
1981-11-23,1.904432
1981-11-24,1.896563
1981-11-25,1.888693
1981-11-27,1.865084
1981-11-30,1.896563
1981-12-01,1.9359099999999998
1981-12-02,1.928041
1981-12-03,1.9673889999999998
1981-12-04,1.9909970000000001
1981-12-07,1.9752580000000002
1981-12-08,1.9909970000000001
1981-12-09,2.014606
1981-12-10,2.046084
1981-12-11,2.101171
1981-12-14,2.069693
1981-12-15,2.093302
1981-12-16,2.1090400000000002
1981-12-17,2.101171
1981-12-18,2.085432
1981-12-21,2.093302
1981-12-22,2.093302
1981-12-23,2.077562
1981-12-24,2.053954
1981-12-28,2.038214
1981-12-29,2.006736
1981-12-30,2.006736
1981-12-31,2.030345
1982-01-04,2.022475
1982-01-05,1.9909970000000001
1982-01-06,1.9359099999999998
1982-01-07,1.904432
1982-01-08,1.888693
1982-01-11,1.888693
1982-01-12,1.912302
1982-01-13,1.912302
1982-01-14,1.9437799999999998
1982-01-15,1.9437799999999998
1982-01-18,1.912302
1982-01-19,1.912302
1982-01-20,1.904432
1982-01-21,1.904432
1982-01-22,1.912302
1982-01-25,1.912302
1982-01-26,1.912302
1982-01-27,1.9201709999999999
1982-01-28,1.9516490000000002
1982-01-29,2.030345
1982-02-01,1.928041
1982-02-02,1.9359099999999998
1982-02-03,1.896563
1982-02-04,1.896563
1982-02-05,1.9201709999999999
1982-02-08,1.872954
1982-02-09,1.778519
1982-02-10,1.77065
1982-02-11,1.747041
1982-02-12,1.723432
1982-02-16,1.6526060000000002
1982-02-17,1.668345
1982-02-18,1.7155630000000002
1982-02-19,1.76278
1982-02-22,1.7391720000000002
1982-02-23,1.644737
1982-02-24,1.6604759999999998
1982-02-25,1.6998240000000002
1982-02-26,1.6840849999999998
1982-03-01,1.6840849999999998
1982-03-02,1.6840849999999998
1982-03-03,1.6840849999999998
1982-03-04,1.6762150000000002
1982-03-05,1.644737
1982-03-08,1.6211280000000001
1982-03-09,1.58965
1982-03-10,1.58178
1982-03-11,1.636867
1982-03-12,1.644737
1982-03-15,1.668345
1982-03-16,1.7076930000000001
1982-03-17,1.6998240000000002
1982-03-18,1.723432
1982-03-19,1.6840849999999998
1982-03-22,1.6998240000000002
1982-03-23,1.7313020000000001
1982-03-24,1.7942580000000001
1982-03-25,1.786389
1982-03-26,1.7942580000000001
1982-03-29,1.7942580000000001
1982-03-30,1.817867
1982-03-31,1.7942580000000001
1982-04-01,1.7942580000000001
1982-04-02,1.802128
1982-04-05,1.833606
1982-04-06,1.841476
1982-04-07,1.857215
1982-04-08,1.896563
1982-04-12,1.841476
1982-04-13,1.825737
1982-04-14,1.809997
1982-04-15,1.7942580000000001
1982-04-16,1.786389
1982-04-19,1.77065
1982-04-20,1.747041
1982-04-21,1.7942580000000001
1982-04-22,1.7942580000000001
1982-04-23,1.76278
1982-04-26,1.77065
1982-04-27,1.786389
1982-04-28,1.786389
1982-04-29,1.786389
1982-04-30,1.802128
1982-05-03,1.7942580000000001
1982-05-04,1.912302
1982-05-05,1.912302
1982-05-06,1.888693
1982-05-07,1.896563
1982-05-10,1.888693
1982-05-11,1.904432
1982-05-12,1.9437799999999998
1982-05-13,1.9831279999999998
1982-05-14,1.9831279999999998
1982-05-17,1.9516490000000002
1982-05-18,1.928041
1982-05-19,1.912302
1982-05-20,1.9201709999999999
1982-05-21,1.9201709999999999
1982-05-24,1.841476
1982-05-25,1.841476
1982-05-26,1.841476
1982-05-27,1.865084
1982-05-28,1.888693
1982-06-01,1.849345
1982-06-02,1.857215
1982-06-03,1.865084
1982-06-04,1.872954
1982-06-07,1.857215
1982-06-08,1.841476
1982-06-09,1.857215
1982-06-10,1.880823
1982-06-11,1.896563
1982-06-14,1.872954
1982-06-15,1.865084
1982-06-16,1.904432
1982-06-17,1.904432
1982-06-18,1.904432
1982-06-21,1.912302
1982-06-22,1.896563
1982-06-23,1.9201709999999999
1982-06-24,1.9359099999999998
1982-06-25,1.9831279999999998
1982-06-28,1.9831279999999998
1982-06-29,1.9752580000000002
1982-06-30,1.9595189999999998
1982-07-01,1.9752580000000002
1982-07-02,1.9673889999999998
1982-07-06,1.9673889999999998
1982-07-07,1.9831279999999998
1982-07-08,1.9831279999999998
1982-07-09,2.014606
1982-07-12,2.046084
1982-07-13,2.046084
1982-07-14,2.046084
1982-07-15,2.069693
1982-07-16,2.061823
1982-07-19,2.022475
1982-07-20,2.030345
1982-07-21,2.061823
1982-07-22,2.061823
1982-07-23,2.053954
1982-07-26,2.014606
1982-07-27,1.9988669999999997
1982-07-28,1.9516490000000002
1982-07-29,1.896563
1982-07-30,1.9201709999999999
1982-08-02,1.9988669999999997
1982-08-03,2.014606
1982-08-04,1.9988669999999997
1982-08-05,1.9831279999999998
1982-08-06,1.9516490000000002
1982-08-09,1.9359099999999998
1982-08-10,1.928041
1982-08-11,1.904432
1982-08-12,1.928041
1982-08-13,1.912302
1982-08-16,1.888693
1982-08-17,1.9201709999999999
1982-08-18,1.9831279999999998
1982-08-19,2.014606
1982-08-20,2.140519
1982-08-23,2.1326490000000002
1982-08-24,2.164127
1982-08-25,2.203475
1982-08-26,2.266432
1982-08-27,2.242823
1982-08-30,2.250693
1982-08-31,2.266432
1982-09-01,2.266432
1982-09-02,2.3136490000000003
1982-09-03,2.3529970000000002
1982-09-07,2.321518
1982-09-08,2.3057790000000002
1982-09-09,2.3293880000000002
1982-09-10,2.321518
1982-09-13,2.3057790000000002
1982-09-14,2.345127
1982-09-15,2.3372580000000003
1982-09-16,2.3293880000000002
1982-09-17,2.2900400000000003
1982-09-20,2.274301
1982-09-21,2.3293880000000002
1982-09-22,2.3293880000000002
1982-09-23,2.3057790000000002
1982-09-24,2.345127
1982-09-27,2.3136490000000003
1982-09-28,2.3136490000000003
1982-09-29,2.3293880000000002
1982-09-30,2.29791
1982-10-01,2.242823
1982-10-04,2.227084
1982-10-05,2.234953
1982-10-06,2.258562
1982-10-07,2.282171
1982-10-08,2.345127
1982-10-11,2.518257
1982-10-12,2.5025180000000002
1982-10-13,2.5025180000000002
1982-10-14,2.360866
1982-10-15,2.392344
1982-10-18,2.376605
1982-10-19,2.345127
1982-10-20,2.360866
1982-10-21,2.408084
1982-10-22,2.4710400000000003
1982-10-25,2.439562
1982-10-26,2.478909
1982-10-27,2.463171
1982-10-28,2.463171
1982-10-29,2.431692
1982-11-01,2.5497360000000002
1982-11-02,2.64417
1982-11-03,2.636301
1982-11-04,2.5497360000000002
1982-11-05,2.581214
1982-11-08,2.589083
1982-11-09,2.596953
1982-11-10,2.65204
1982-11-11,2.628431
1982-11-12,2.589083
1982-11-15,2.64417
1982-11-16,2.596953
1982-11-17,2.604822
1982-11-18,2.612692
1982-11-19,2.596953
1982-11-22,2.628431
1982-11-23,2.620562
1982-11-24,2.636301
1982-11-26,2.604822
1982-11-29,2.604822
1982-11-30,2.64417
1982-12-01,2.699257
1982-12-02,2.707127
1982-12-03,2.7543439999999997
1982-12-06,2.7779529999999997
1982-12-07,2.864518
1982-12-08,2.83304
1982-12-09,2.880257
1982-12-10,2.872387
1982-12-13,2.864518
1982-12-14,2.83304
1982-12-15,2.7936919999999996
1982-12-16,2.7386049999999997
1982-12-17,2.722866
1982-12-20,2.683518
1982-12-21,2.628431
1982-12-22,2.7386049999999997
1982-12-23,2.8173
1982-12-27,2.7936919999999996
1982-12-28,2.785822
1982-12-29,2.801561
1982-12-30,2.801561
1982-12-31,2.809431
1983-01-03,2.8173
1983-01-04,2.83304
1983-01-05,2.864518
1983-01-06,2.880257
1983-01-07,2.880257
1983-01-10,2.880257
1983-01-11,2.880257
1983-01-12,3.00617
1983-01-13,2.990431
1983-01-14,2.990431
1983-01-17,3.061257
1983-01-18,3.053387
1983-01-19,3.021909
1983-01-20,2.9983
1983-01-21,2.966822
1983-01-24,2.856648
1983-01-25,2.895996
1983-01-26,2.880257
1983-01-27,2.8881259999999997
1983-01-28,2.8881259999999997
1983-01-31,2.895996
1983-02-01,2.895996
1983-02-02,2.8881259999999997
1983-02-03,2.9746919999999997
1983-02-04,3.029778
1983-02-07,3.069126
1983-02-08,3.021909
1983-02-09,3.037648
1983-02-10,2.9983
1983-02-11,2.951083
1983-02-14,2.927474
1983-02-15,2.919605
1983-02-16,2.9117349999999997
1983-02-17,2.864518
1983-02-18,2.785822
1983-02-22,2.809431
1983-02-23,2.801561
1983-02-24,2.809431
1983-02-25,2.801561
1983-02-28,2.785822
1983-03-01,2.809431
1983-03-02,2.82517
1983-03-03,2.83304
1983-03-04,2.7936919999999996
1983-03-07,2.809431
1983-03-08,2.7936919999999996
1983-03-09,2.770083
1983-03-10,2.762213
1983-03-11,2.7386049999999997
1983-03-14,2.65204
1983-03-15,2.659909
1983-03-16,2.581214
1983-03-17,2.565475
1983-03-18,2.667779
1983-03-21,2.667779
1983-03-22,2.675648
1983-03-23,2.691388
1983-03-24,2.691388
1983-03-25,2.707127
1983-03-28,2.7386049999999997
1983-03-29,2.762213
1983-03-30,2.8173
1983-03-31,2.83304
1983-04-04,2.848779
1983-04-05,2.7543439999999997
1983-04-06,2.699257
1983-04-07,2.659909
1983-04-08,2.65204
1983-04-11,2.659909
1983-04-12,2.64417
1983-04-13,2.691388
1983-04-14,2.7386049999999997
1983-04-15,2.83304
1983-04-18,2.83304
1983-04-19,2.83304
1983-04-20,2.903866
1983-04-21,2.903866
1983-04-22,2.895996
1983-04-25,2.880257
1983-04-26,2.856648
1983-04-27,2.864518
1983-04-28,2.990431
1983-04-29,3.014039
1983-05-02,3.037648
1983-05-03,3.053387
1983-05-04,3.124213
1983-05-05,3.2422560000000002
1983-05-06,3.3209519999999997
1983-05-09,3.313082
1983-05-10,3.2658650000000002
1983-05-11,3.2422560000000002
1983-05-12,3.202909
1983-05-13,3.18717
1983-05-16,3.124213
1983-05-17,3.132083
1983-05-18,3.132083
1983-05-19,3.100604
1983-05-20,3.100604
1983-05-23,3.124213
1983-05-24,3.202909
1983-05-25,3.210778
1983-05-26,3.195039
1983-05-27,3.2422560000000002
1983-05-31,3.195039
1983-06-01,3.18717
1983-06-02,3.202909
1983-06-03,3.234387
1983-06-06,3.195039
1983-06-07,3.226517
1983-06-08,3.1793
1983-06-09,3.124213
1983-06-10,3.147822
1983-06-13,3.155691
1983-06-14,3.195039
1983-06-15,3.18717
1983-06-16,3.147822
1983-06-17,3.210778
1983-06-20,3.226517
1983-06-21,3.210778
1983-06-22,3.163561
1983-06-23,3.195039
1983-06-24,3.273735
1983-06-27,3.3681690000000004
1983-06-28,3.297343
1983-06-29,3.234387
1983-06-30,3.234387
1983-07-01,3.289474
1983-07-05,3.257995
1983-07-06,3.289474
1983-07-07,3.210778
1983-07-08,3.147822
1983-07-11,3.132083
1983-07-12,3.132083
1983-07-13,3.053387
1983-07-14,3.132083
1983-07-15,3.163561
1983-07-18,3.147822
1983-07-19,3.195039
1983-07-20,3.3366910000000005
1983-07-21,3.3839080000000004
1983-07-22,3.3839080000000004
1983-07-25,3.3366910000000005
1983-07-26,3.3996470000000003
1983-07-27,3.4468650000000003
1983-07-28,3.4311260000000003
1983-07-29,3.3366910000000005
1983-08-01,3.273735
1983-08-02,3.210778
1983-08-03,3.1793
1983-08-04,3.1793
1983-08-05,3.084865
1983-08-08,3.053387
1983-08-09,3.053387
1983-08-10,3.147822
1983-08-11,3.210778
1983-08-12,3.257995
1983-08-15,3.4468650000000003
1983-08-16,3.4626040000000002
1983-08-17,3.604256
1983-08-18,3.635734
1983-08-19,3.604256
1983-08-22,3.682951
1983-08-23,3.604256
1983-08-24,3.557039
1983-08-25,3.494082
1983-08-26,3.3524300000000005
1983-08-29,3.4311260000000003
1983-08-30,3.3996470000000003
1983-08-31,3.4153860000000003
1983-09-01,3.3681690000000004
1983-09-02,3.3996470000000003
1983-09-06,3.52556
1983-09-07,3.619995
1983-09-08,3.604256
1983-09-09,3.651473
1983-09-12,3.682951
1983-09-13,3.651473
1983-09-14,3.651473
1983-09-15,3.651473
1983-09-16,3.71443
1983-09-19,3.667212
1983-09-20,3.69869
1983-09-21,3.682951
1983-09-22,3.71443
1983-09-23,3.651473
1983-09-26,3.651473
1983-09-27,3.682951
1983-09-28,3.71443
1983-09-29,3.730169
1983-09-30,3.730169
1983-10-03,3.71443
1983-10-04,3.651473
1983-10-05,3.71443
1983-10-06,3.777386
1983-10-07,3.71443
1983-10-10,3.761647
1983-10-11,3.777386
1983-10-12,3.69869
1983-10-13,3.667212
1983-10-14,3.651473
1983-10-17,3.682951
1983-10-18,3.619995
1983-10-19,3.635734
1983-10-20,3.651473
1983-10-21,3.635734
1983-10-24,3.541299
1983-10-25,3.557039
1983-10-26,3.619995
1983-10-27,3.667212
1983-10-28,3.667212
1983-10-31,3.730169
1983-11-01,3.651473
1983-11-02,3.667212
1983-11-03,3.651473
1983-11-04,3.619995
1983-11-07,3.635734
1983-11-08,3.541299
1983-11-09,3.588517
1983-11-10,3.557039
1983-11-11,3.572778
1983-11-14,3.509821
1983-11-15,3.557039
1983-11-16,3.588517
1983-11-17,3.777386
1983-11-18,3.777386
1983-11-21,3.808864
1983-11-22,3.9505160000000004
1983-11-23,3.9347769999999995
1983-11-25,3.840343
1983-11-28,3.651473
1983-11-29,3.619995
1983-11-30,3.588517
1983-12-01,3.52556
1983-12-02,3.494082
1983-12-05,3.4311260000000003
1983-12-06,3.4626040000000002
1983-12-07,3.604256
1983-12-08,3.667212
1983-12-09,3.588517
1983-12-12,3.588517
1983-12-13,3.572778
1983-12-14,3.4153860000000003
1983-12-15,3.3681690000000004
1983-12-16,3.3366910000000005
1983-12-19,3.4468650000000003
1983-12-20,3.478343
1983-12-21,3.4626040000000002
1983-12-22,3.4626040000000002
1983-12-23,3.3681690000000004
1983-12-27,3.4153860000000003
1983-12-28,3.3839080000000004
1983-12-29,3.3996470000000003
1983-12-30,3.3524300000000005
1984-01-03,3.3681690000000004
1984-01-04,3.3996470000000003
1984-01-05,3.557039
1984-01-06,3.604256
1984-01-09,3.572778
1984-01-10,3.651473
1984-01-11,3.777386
1984-01-12,3.745908
1984-01-13,3.840343
1984-01-16,3.9190379999999996
1984-01-17,3.9505160000000004
1984-01-18,3.9662550000000003
1984-01-19,3.9819940000000003
1984-01-20,3.9662550000000003
1984-01-23,3.8875599999999997
1984-01-24,3.9505160000000004
1984-01-25,4.013473
1984-01-26,3.9347769999999995
1984-01-27,3.9347769999999995
1984-01-30,3.793125
1984-01-31,3.69869
1984-02-01,3.69869
1984-02-02,3.730169
1984-02-03,3.682951
1984-02-06,3.4468650000000003
1984-02-07,3.3996470000000003
1984-02-08,3.3681690000000004
1984-02-09,3.210778
1984-02-10,3.3839080000000004
1984-02-13,3.4468650000000003
1984-02-14,3.494082
1984-02-15,3.494082
1984-02-16,3.4626040000000002
1984-02-17,3.541299
1984-02-21,3.4626040000000002
1984-02-22,3.3839080000000004
1984-02-23,3.3366910000000005
1984-02-24,3.3366910000000005
1984-02-27,3.3524300000000005
1984-02-28,3.257995
1984-02-29,3.257995
1984-03-01,3.2422560000000002
1984-03-02,3.2422560000000002
1984-03-05,3.257995
1984-03-06,3.257995
1984-03-07,3.2422560000000002
1984-03-08,3.2422560000000002
1984-03-09,3.226517
1984-03-12,3.2422560000000002
1984-03-13,3.195039
1984-03-14,3.1793
1984-03-15,3.147822
1984-03-16,3.147822
1984-03-19,2.990431
1984-03-20,2.958952
1984-03-21,2.880257
1984-03-22,2.9117349999999997
1984-03-23,2.927474
1984-03-26,2.958952
1984-03-27,2.83304
1984-03-28,2.848779
1984-03-29,2.880257
1984-03-30,2.864518
1984-04-02,2.9117349999999997
1984-04-03,2.958952
1984-04-04,2.895996
1984-04-05,2.83304
1984-04-06,2.801561
1984-04-09,2.785822
1984-04-10,2.864518
1984-04-11,2.880257
1984-04-12,2.848779
1984-04-13,2.801561
1984-04-16,2.785822
1984-04-17,2.83304
1984-04-18,2.770083
1984-04-19,2.785822
1984-04-23,2.770083
1984-04-24,2.7543439999999997
1984-04-25,2.801561
1984-04-26,2.785822
1984-04-27,2.770083
1984-04-30,2.895996
1984-05-01,3.053387
1984-05-02,3.069126
1984-05-03,2.943213
1984-05-04,2.927474
1984-05-07,2.848779
1984-05-08,2.880257
1984-05-09,2.83304
1984-05-10,2.895996
1984-05-11,2.895996
1984-05-14,2.801561
1984-05-15,2.785822
1984-05-16,2.8173
1984-05-17,2.83304
1984-05-18,2.848779
1984-05-21,2.8173
1984-05-22,2.785822
1984-05-23,2.675648
1984-05-24,2.596953
1984-05-25,2.596953
1984-05-29,2.5497360000000002
1984-05-30,2.4867790000000003
1984-05-31,2.5497360000000002
1984-06-01,2.518257
1984-06-04,2.707127
1984-06-05,2.801561
1984-06-06,2.958952
1984-06-07,2.927474
1984-06-08,2.943213
1984-06-11,2.943213
1984-06-12,2.770083
1984-06-13,2.770083
1984-06-14,2.83304
1984-06-15,2.801561
