Date,CHEF
2012-02-29,21.0
2012-03-01,20.709999
2012-03-02,20.719998999999998
2012-03-05,21.27
2012-03-06,21.280001000000002
2012-03-07,21.049999
2012-03-08,21.459999
2012-03-09,21.34
2012-03-12,21.889999
2012-03-13,22.799999
2012-03-14,22.719998999999998
2012-03-15,22.84
2012-03-16,22.57
2012-03-19,22.6
2012-03-20,21.65
2012-03-21,21.530001000000002
2012-03-22,21.690001000000002
2012-03-23,21.83
2012-03-26,22.5
2012-03-27,22.67
2012-03-28,22.16
2012-03-29,22.18
2012-03-30,23.139999
2012-04-02,23.16
2012-04-03,22.790001
2012-04-04,21.5
2012-04-05,22.73
2012-04-09,21.92
2012-04-10,21.540001
2012-04-11,22.58
2012-04-12,22.25
2012-04-13,24.17
2012-04-16,24.059998999999998
2012-04-17,24.450001
2012-04-18,23.91
2012-04-19,23.93
2012-04-20,23.879998999999998
2012-04-23,23.25
2012-04-24,24.09
2012-04-25,25.200001
2012-04-26,24.91
2012-04-27,24.93
2012-04-30,24.18
2012-05-01,25.0
2012-05-02,24.889999
2012-05-03,24.049999
2012-05-04,19.27
2012-05-07,20.01
2012-05-08,20.6
2012-05-09,20.870001000000002
2012-05-10,20.790001
2012-05-11,20.18
2012-05-14,20.219998999999998
2012-05-15,20.129998999999998
2012-05-16,20.73
2012-05-17,20.530001000000002
2012-05-18,20.0
2012-05-21,20.120001000000002
2012-05-22,20.58
2012-05-23,19.209999
2012-05-24,18.99
2012-05-25,19.870001000000002
2012-05-29,19.379998999999998
2012-05-30,19.280001000000002
2012-05-31,19.049999
2012-06-01,18.65
2012-06-04,18.24
2012-06-05,18.190001000000002
2012-06-06,18.969998999999998
2012-06-07,17.950001
2012-06-08,18.030001000000002
2012-06-11,17.91
2012-06-12,17.77
2012-06-13,17.85
2012-06-14,17.969998999999998
2012-06-15,18.049999
2012-06-18,17.92
2012-06-19,18.18
2012-06-20,18.0
2012-06-21,17.950001
2012-06-22,17.799999
2012-06-25,17.57
2012-06-26,17.209999
2012-06-27,17.559998999999998
2012-06-28,17.59
2012-06-29,18.049999
2012-07-02,18.0
2012-07-03,18.15
2012-07-05,18.209999
2012-07-06,17.950001
2012-07-09,18.0
2012-07-10,18.0
2012-07-11,17.9
2012-07-12,17.93
2012-07-13,17.85
2012-07-16,17.83
2012-07-17,17.889999
2012-07-18,17.870001000000002
2012-07-19,17.379998999999998
2012-07-20,16.700001
2012-07-23,16.16
2012-07-24,15.98
2012-07-25,16.139999
2012-07-26,16.389999
2012-07-27,16.58
2012-07-30,16.200001
2012-07-31,16.15
2012-08-01,13.11
2012-08-02,12.58
2012-08-03,13.79
2012-08-06,13.96
2012-08-07,14.09
2012-08-08,14.56
2012-08-09,14.54
2012-08-10,14.42
2012-08-13,14.63
2012-08-14,14.9
2012-08-15,15.13
2012-08-16,15.49
2012-08-17,15.68
2012-08-20,15.41
2012-08-21,15.67
2012-08-22,15.69
2012-08-23,15.67
2012-08-24,15.53
2012-08-27,16.27
2012-08-28,16.059998999999998
2012-08-29,16.09
2012-08-30,15.77
2012-08-31,15.37
2012-09-04,14.73
2012-09-05,14.55
2012-09-06,15.47
2012-09-07,15.69
2012-09-10,15.8
2012-09-11,16.0
2012-09-12,15.65
2012-09-13,16.16
2012-09-14,16.559998999999998
2012-09-17,16.6
2012-09-18,16.879998999999998
2012-09-19,16.870001000000002
2012-09-20,16.73
2012-09-21,16.91
2012-09-24,16.77
2012-09-25,16.75
2012-09-26,16.530001000000002
2012-09-27,16.48
2012-09-28,16.379998999999998
2012-10-01,16.49
2012-10-02,16.92
2012-10-03,16.75
2012-10-04,16.85
2012-10-05,16.58
2012-10-08,16.049999
2012-10-09,15.77
2012-10-10,15.88
2012-10-11,15.87
2012-10-12,15.56
2012-10-15,15.57
2012-10-16,16.42
2012-10-17,17.120001000000002
2012-10-18,17.059998999999998
2012-10-19,16.969998999999998
2012-10-22,16.950001
2012-10-23,16.76
2012-10-24,16.799999
2012-10-25,15.81
2012-10-26,15.61
2012-10-31,15.51
2012-11-01,15.28
2012-11-02,14.76
2012-11-05,14.54
2012-11-06,14.04
2012-11-07,14.16
2012-11-08,14.44
2012-11-09,14.68
2012-11-12,15.03
2012-11-13,15.13
2012-11-14,15.13
2012-11-15,15.08
2012-11-16,15.04
2012-11-19,15.36
2012-11-20,15.19
2012-11-21,15.27
2012-11-23,15.7
2012-11-26,15.96
2012-11-27,15.52
2012-11-28,15.63
2012-11-29,15.91
2012-11-30,15.81
2012-12-03,15.52
2012-12-04,15.38
2012-12-05,15.38
2012-12-06,15.66
2012-12-07,15.33
2012-12-10,15.0
2012-12-11,14.8
2012-12-12,14.68
2012-12-13,15.29
2012-12-14,15.16
2012-12-17,15.35
2012-12-18,15.39
2012-12-19,15.5
2012-12-20,15.3
2012-12-21,15.6
2012-12-24,15.32
2012-12-26,15.26
2012-12-27,15.29
2012-12-28,15.4
2012-12-31,15.81
2013-01-02,15.48
2013-01-03,15.46
2013-01-04,15.42
2013-01-07,15.09
2013-01-08,15.05
2013-01-09,15.26
2013-01-10,15.34
2013-01-11,15.71
2013-01-14,15.46
2013-01-15,15.34
2013-01-16,15.2
2013-01-17,15.6
2013-01-18,15.49
2013-01-22,15.75
2013-01-23,15.66
2013-01-24,15.83
2013-01-25,15.75
2013-01-28,15.79
2013-01-29,16.34
2013-01-30,16.48
2013-01-31,16.59
2013-02-01,16.549999
2013-02-04,16.07
2013-02-05,16.67
2013-02-06,16.57
2013-02-07,16.6
2013-02-08,16.27
2013-02-11,16.450001
2013-02-12,16.52
2013-02-13,16.57
2013-02-14,16.75
2013-02-15,16.98
2013-02-19,17.389999
2013-02-20,17.35
2013-02-21,16.719998999999998
2013-02-22,18.09
2013-02-25,18.370001000000002
2013-02-26,18.4
2013-02-27,18.07
2013-02-28,18.0
2013-03-01,18.02
2013-03-04,18.18
2013-03-05,18.290001
2013-03-06,18.030001000000002
2013-03-07,18.41
2013-03-08,19.200001
2013-03-11,19.129998999999998
2013-03-12,19.379998999999998
2013-03-13,19.17
2013-03-14,19.129998999999998
2013-03-15,18.950001
2013-03-18,18.620001000000002
2013-03-19,18.370001000000002
2013-03-20,18.68
2013-03-21,18.450001
2013-03-22,18.35
2013-03-25,18.77
2013-03-26,18.870001000000002
2013-03-27,18.59
2013-03-28,18.469998999999998
2013-04-01,17.709999
2013-04-02,17.610001
2013-04-03,17.17
2013-04-04,17.290001
2013-04-05,17.129998999999998
2013-04-08,17.879998999999998
2013-04-09,17.93
2013-04-10,18.48
2013-04-11,18.1
2013-04-12,18.040001
2013-04-15,18.059998999999998
2013-04-16,18.0
2013-04-17,17.74
2013-04-18,17.76
2013-04-19,17.690001000000002
2013-04-22,17.5
2013-04-23,17.719998999999998
2013-04-24,18.110001
2013-04-25,18.280001000000002
2013-04-26,18.4
2013-04-29,18.440001000000002
2013-04-30,18.389999
2013-05-01,17.709999
2013-05-02,17.780001000000002
2013-05-03,19.73
2013-05-06,20.1
2013-05-07,20.16
2013-05-08,20.1
2013-05-09,19.959999
2013-05-10,20.0
2013-05-13,19.91
2013-05-14,20.4
2013-05-15,20.549999
2013-05-16,20.879998999999998
2013-05-17,20.91
2013-05-20,20.360001
2013-05-21,19.99
2013-05-22,19.92
2013-05-23,19.780001000000002
2013-05-24,19.77
2013-05-28,19.76
2013-05-29,19.4
2013-05-30,19.49
2013-05-31,18.879998999999998
2013-06-03,19.530001000000002
2013-06-04,19.01
2013-06-05,18.43
2013-06-06,18.280001000000002
2013-06-07,18.799999
2013-06-10,18.940001000000002
2013-06-11,18.32
2013-06-12,17.92
2013-06-13,17.450001
2013-06-14,17.5
2013-06-17,17.68
2013-06-18,17.879998999999998
2013-06-19,17.67
2013-06-20,17.209999
2013-06-21,16.959999
2013-06-24,16.860001
2013-06-25,16.98
2013-06-26,17.110001
2013-06-27,17.25
2013-06-28,17.200001
2013-07-01,17.799999
2013-07-02,17.940001000000002
2013-07-03,18.030001000000002
2013-07-05,18.200001
2013-07-08,18.469998999999998
2013-07-09,18.68
2013-07-10,18.9
2013-07-11,19.16
2013-07-12,19.389999
2013-07-15,19.75
2013-07-16,20.1
2013-07-17,20.120001000000002
2013-07-18,20.209999
2013-07-19,20.27
2013-07-22,20.049999
2013-07-23,20.0
2013-07-24,20.16
2013-07-25,20.23
2013-07-26,20.15
2013-07-29,20.01
2013-07-30,20.030001000000002
2013-07-31,20.049999
2013-08-01,20.66
2013-08-02,22.110001
2013-08-05,22.139999
2013-08-06,22.27
2013-08-07,22.129998999999998
2013-08-08,22.27
2013-08-09,22.4
2013-08-12,22.32
2013-08-13,22.33
2013-08-14,22.27
2013-08-15,22.120001000000002
2013-08-16,22.219998999999998
2013-08-19,22.15
2013-08-20,22.41
2013-08-21,22.49
2013-08-22,22.68
2013-08-23,22.84
2013-08-26,23.23
2013-08-27,22.82
2013-08-28,23.23
2013-08-29,23.41
2013-08-30,23.09
2013-09-03,23.01
2013-09-04,22.35
2013-09-05,22.379998999999998
2013-09-06,22.1
2013-09-09,22.24
2013-09-10,22.26
2013-09-11,22.91
2013-09-12,22.6
2013-09-13,22.610001
2013-09-16,22.66
2013-09-17,22.33
2013-09-18,22.1
2013-09-19,21.57
2013-09-20,21.799999
2013-09-23,23.73
2013-09-24,23.42
2013-09-25,23.559998999999998
2013-09-26,23.59
2013-09-27,23.139999
2013-09-30,23.1
2013-10-01,23.200001
2013-10-02,23.01
2013-10-03,22.389999
2013-10-04,23.18
2013-10-07,22.66
2013-10-08,22.709999
2013-10-09,22.280001000000002
2013-10-10,23.92
2013-10-11,24.16
2013-10-14,24.129998999999998
2013-10-15,24.139999
2013-10-16,24.299999
2013-10-17,24.24
2013-10-18,24.629998999999998
2013-10-21,25.040001
2013-10-22,24.77
2013-10-23,24.370001000000002
2013-10-24,24.690001000000002
2013-10-25,24.59
2013-10-28,24.639999
2013-10-29,24.4
2013-10-30,24.559998999999998
2013-10-31,23.959999
2013-11-01,23.200001
2013-11-04,24.040001
2013-11-05,24.15
2013-11-06,24.07
2013-11-07,24.01
2013-11-08,24.32
2013-11-11,24.209999
2013-11-12,24.139999
2013-11-13,24.459999
2013-11-14,24.290001
2013-11-15,24.209999
2013-11-18,24.110001
2013-11-19,24.040001
2013-11-20,24.23
2013-11-21,24.42
2013-11-22,24.65
2013-11-25,24.0
2013-11-26,24.43
2013-11-27,25.040001
2013-11-29,25.66
2013-12-02,24.610001
2013-12-03,25.290001
2013-12-04,25.77
2013-12-05,25.92
2013-12-06,25.549999
2013-12-09,25.950001
2013-12-10,25.24
2013-12-11,25.17
2013-12-12,25.26
2013-12-13,26.0
2013-12-16,26.42
2013-12-17,25.99
2013-12-18,26.18
2013-12-19,26.41
2013-12-20,27.870001000000002
2013-12-23,29.040001
2013-12-24,28.450001
2013-12-26,28.559998999999998
2013-12-27,29.139999
2013-12-30,28.82
2013-12-31,29.16
2014-01-02,29.48
2014-01-03,29.24
2014-01-06,28.68
2014-01-07,28.870001000000002
2014-01-08,28.129998999999998
2014-01-09,27.780001000000002
2014-01-10,27.809998999999998
2014-01-13,27.41
2014-01-14,27.719998999999998
2014-01-15,28.4
2014-01-16,28.860001
2014-01-17,28.059998999999998
2014-01-21,28.059998999999998
2014-01-22,28.25
2014-01-23,27.889999
2014-01-24,27.33
2014-01-27,27.309998999999998
2014-01-28,23.5
2014-01-29,24.139999
2014-01-30,24.0
2014-01-31,23.610001
2014-02-03,23.0
2014-02-04,23.290001
2014-02-05,22.65
2014-02-06,22.860001
2014-02-07,22.940001000000002
2014-02-10,23.09
2014-02-11,23.01
2014-02-12,23.200001
2014-02-13,23.219998999999998
2014-02-14,23.52
2014-02-18,23.66
2014-02-19,23.24
2014-02-20,23.129998999999998
2014-02-21,22.65
2014-02-24,23.139999
2014-02-25,22.59
2014-02-26,23.01
2014-02-27,23.219998999999998
2014-02-28,23.25
2014-03-03,23.08
2014-03-04,23.75
2014-03-05,22.58
2014-03-06,23.030001000000002
2014-03-07,22.98
2014-03-10,23.0
2014-03-11,22.459999
2014-03-12,22.280001000000002
2014-03-13,21.43
2014-03-14,21.08
2014-03-17,20.75
2014-03-18,20.83
2014-03-19,20.34
2014-03-20,20.280001000000002
2014-03-21,20.129998999999998
2014-03-24,20.299999
2014-03-25,20.59
2014-03-26,20.66
2014-03-27,20.719998999999998
2014-03-28,20.959999
2014-03-31,21.4
2014-04-01,21.190001000000002
2014-04-02,21.309998999999998
2014-04-03,21.219998999999998
2014-04-04,20.629998999999998
2014-04-07,20.57
2014-04-08,20.690001000000002
2014-04-09,20.790001
2014-04-10,20.120001000000002
2014-04-11,19.860001
2014-04-14,20.290001
2014-04-15,20.620001000000002
2014-04-16,20.59
2014-04-17,20.65
2014-04-21,20.959999
2014-04-22,20.82
2014-04-23,20.76
2014-04-24,20.459999
2014-04-25,19.75
2014-04-28,19.82
2014-04-29,20.059998999999998
2014-04-30,20.09
2014-05-01,19.469998999999998
2014-05-02,18.84
2014-05-05,18.75
2014-05-06,19.17
2014-05-07,19.17
2014-05-08,18.639999
2014-05-09,18.08
2014-05-12,18.540001
2014-05-13,18.379998999999998
2014-05-14,17.860001
2014-05-15,17.790001
2014-05-16,17.940001000000002
2014-05-19,17.98
2014-05-20,17.690001000000002
2014-05-21,17.91
2014-05-22,18.15
2014-05-23,18.200001
2014-05-27,18.1
2014-05-28,18.129998999999998
2014-05-29,18.42
2014-05-30,18.48
2014-06-02,18.33
2014-06-03,18.389999
2014-06-04,18.16
2014-06-05,18.559998999999998
2014-06-06,18.950001
2014-06-09,19.52
2014-06-10,19.42
2014-06-11,19.17
2014-06-12,19.57
2014-06-13,19.5
2014-06-16,19.51
2014-06-17,19.49
2014-06-18,19.690001000000002
2014-06-19,19.82
2014-06-20,19.84
2014-06-23,19.799999
2014-06-24,19.780001000000002
2014-06-25,19.969998999999998
2014-06-26,19.790001
2014-06-27,19.950001
2014-06-30,19.77
2014-07-01,19.73
2014-07-02,19.73
2014-07-03,19.700001
2014-07-07,19.110001
2014-07-08,18.59
2014-07-09,18.51
2014-07-10,18.200001
2014-07-11,18.309998999999998
2014-07-14,18.52
2014-07-15,18.4
2014-07-16,18.110001
2014-07-17,18.17
2014-07-18,18.379998999999998
2014-07-21,18.24
2014-07-22,18.389999
2014-07-23,18.200001
2014-07-24,17.98
2014-07-25,17.629998999999998
2014-07-28,17.27
2014-07-29,17.16
2014-07-30,17.530001000000002
2014-07-31,17.57
2014-08-01,17.5
2014-08-04,17.08
2014-08-05,16.99
2014-08-06,16.870001000000002
2014-08-07,16.84
2014-08-08,16.74
2014-08-11,16.879998999999998
2014-08-12,16.9
2014-08-13,16.85
2014-08-14,17.450001
2014-08-15,17.33
2014-08-18,17.84
2014-08-19,17.68
2014-08-20,17.299999
2014-08-21,17.48
2014-08-22,17.58
2014-08-25,17.99
2014-08-26,18.17
2014-08-27,18.190001000000002
2014-08-28,18.110001
2014-08-29,18.889999
2014-09-02,18.860001
2014-09-03,18.76
2014-09-04,18.540001
2014-09-05,18.51
2014-09-08,18.58
2014-09-09,17.889999
2014-09-10,18.34
2014-09-11,18.17
2014-09-12,17.469998999999998
2014-09-15,17.379998999999998
2014-09-16,17.360001
2014-09-17,17.5
2014-09-18,17.299999
2014-09-19,17.4
2014-09-22,16.780001000000002
2014-09-23,16.610001
2014-09-24,16.66
2014-09-25,16.26
2014-09-26,16.32
2014-09-29,16.530001000000002
2014-09-30,16.26
2014-10-01,15.75
2014-10-02,16.290001
2014-10-03,16.459999
2014-10-06,16.5
2014-10-07,16.15
2014-10-08,16.66
2014-10-09,16.34
2014-10-10,16.209999
2014-10-13,16.18
2014-10-14,16.91
2014-10-15,17.43
2014-10-16,17.299999
2014-10-17,17.6
2014-10-20,18.879998999999998
2014-10-21,18.32
2014-10-22,17.52
2014-10-23,16.959999
2014-10-24,16.48
2014-10-27,16.5
2014-10-28,17.08
2014-10-29,17.049999
2014-10-30,17.82
2014-10-31,17.870001000000002
2014-11-03,15.37
2014-11-04,15.52
2014-11-05,16.82
2014-11-06,15.49
2014-11-07,15.83
2014-11-10,15.81
2014-11-11,15.42
2014-11-12,15.77
2014-11-13,15.83
2014-11-14,15.75
2014-11-17,15.68
2014-11-18,15.86
2014-11-19,15.58
2014-11-20,16.33
2014-11-21,17.07
2014-11-24,16.860001
2014-11-25,16.950001
2014-11-26,17.16
2014-11-28,17.219998999999998
2014-12-01,17.280001000000002
2014-12-02,17.969998999999998
2014-12-03,17.68
2014-12-04,17.67
2014-12-05,17.6
2014-12-08,17.51
2014-12-09,18.059998999999998
2014-12-10,17.709999
2014-12-11,18.879998999999998
2014-12-12,18.34
2014-12-15,18.9
2014-12-16,18.83
2014-12-17,19.82
2014-12-18,20.15
2014-12-19,20.110001
2014-12-22,20.09
2014-12-23,21.370001000000002
2014-12-24,21.610001
2014-12-26,22.030001000000002
2014-12-29,23.02
2014-12-30,22.9
2014-12-31,23.040001
2015-01-02,22.84
2015-01-05,22.809998999999998
2015-01-06,21.780001000000002
2015-01-07,21.41
2015-01-08,21.360001
2015-01-09,21.530001000000002
2015-01-12,21.4
2015-01-13,22.110001
2015-01-14,21.92
2015-01-15,20.93
2015-01-16,21.620001000000002
2015-01-20,22.540001
2015-01-21,22.799999
2015-01-22,22.709999
2015-01-23,22.049999
2015-01-26,21.82
2015-01-27,21.870001000000002
2015-01-28,21.65
2015-01-29,22.41
2015-01-30,21.389999
2015-02-02,22.01
2015-02-03,22.4
2015-02-04,22.299999
2015-02-05,22.25
2015-02-06,22.4
2015-02-09,22.469998999999998
2015-02-10,22.48
2015-02-11,22.1
2015-02-12,22.49
2015-02-13,22.76
2015-02-17,22.799999
2015-02-18,23.6
2015-02-19,23.25
2015-02-20,23.389999
2015-02-23,23.110001
2015-02-24,23.26
2015-02-25,21.92
2015-02-26,21.469998999999998
2015-02-27,20.26
2015-03-02,19.93
2015-03-03,20.68
2015-03-04,20.73
2015-03-05,20.719998999999998
2015-03-06,20.91
2015-03-09,22.129998999999998
2015-03-10,22.459999
2015-03-11,22.209999
2015-03-12,21.84
2015-03-13,21.85
2015-03-16,21.6
2015-03-17,21.940001000000002
2015-03-18,21.5
2015-03-19,22.23
2015-03-20,23.33
2015-03-23,22.76
2015-03-24,22.26
2015-03-25,21.559998999999998
2015-03-26,21.35
2015-03-27,21.43
2015-03-30,22.309998999999998
2015-03-31,22.43
2015-04-01,22.16
2015-04-02,22.549999
2015-04-06,22.17
2015-04-07,22.43
2015-04-08,22.360001
2015-04-09,21.5
2015-04-10,21.57
2015-04-13,21.66
2015-04-14,21.59
2015-04-15,21.4
2015-04-16,21.110001
2015-04-17,20.389999
2015-04-20,20.440001000000002
2015-04-21,20.42
2015-04-22,20.360001
2015-04-23,20.4
2015-04-24,20.0
2015-04-27,19.4
2015-04-28,19.469998999999998
2015-04-29,18.98
2015-04-30,18.209999
2015-05-01,19.040001
2015-05-04,19.120001000000002
2015-05-05,19.0
2015-05-06,19.25
2015-05-07,19.99
2015-05-08,19.719998999999998
2015-05-11,19.68
2015-05-12,19.379998999999998
2015-05-13,19.17
2015-05-14,19.58
2015-05-15,19.99
2015-05-18,20.049999
2015-05-19,20.049999
2015-05-20,19.450001
2015-05-21,19.370001000000002
2015-05-22,19.15
2015-05-26,18.700001
2015-05-27,18.77
2015-05-28,19.0
2015-05-29,18.75
2015-06-01,18.42
2015-06-02,18.34
2015-06-03,18.610001
2015-06-04,18.58
2015-06-05,18.57
2015-06-08,18.709999
2015-06-09,18.9
2015-06-10,18.9
2015-06-11,18.950001
2015-06-12,19.33
2015-06-15,19.02
2015-06-16,19.16
2015-06-17,19.52
2015-06-18,19.82
2015-06-19,20.120001000000002
2015-06-22,20.879998999999998
2015-06-23,21.24
2015-06-24,20.860001
2015-06-25,21.16
2015-06-26,21.469998999999998
2015-06-29,21.190001000000002
2015-06-30,21.24
2015-07-01,21.370001000000002
2015-07-02,20.98
2015-07-06,20.709999
2015-07-07,20.5
2015-07-08,19.879998999999998
2015-07-09,19.4
2015-07-10,19.76
2015-07-13,20.219998999999998
2015-07-14,19.969998999999998
2015-07-15,19.98
2015-07-16,20.35
2015-07-17,20.23
2015-07-20,20.1
2015-07-21,19.969998999999998
2015-07-22,19.99
2015-07-23,18.950001
2015-07-24,18.82
2015-07-27,19.0
2015-07-28,18.959999
2015-07-29,19.08
2015-07-30,19.200001
2015-07-31,17.200001
2015-08-03,16.469998999999998
2015-08-04,16.16
2015-08-05,16.200001
2015-08-06,16.34
2015-08-07,16.389999
2015-08-10,16.459999
2015-08-11,16.379998999999998
2015-08-12,16.620001000000002
2015-08-13,16.4
2015-08-14,16.84
2015-08-17,17.139999
2015-08-18,16.9
2015-08-19,16.370001000000002
2015-08-20,16.139999
2015-08-21,15.89
2015-08-24,15.33
2015-08-25,14.98
2015-08-26,15.18
2015-08-27,15.42
2015-08-28,15.73
2015-08-31,15.14
2015-09-01,14.98
2015-09-02,15.34
2015-09-03,15.71
2015-09-04,15.71
2015-09-08,16.120001000000002
2015-09-09,16.0
2015-09-10,16.139999
2015-09-11,15.84
2015-09-14,15.23
2015-09-15,15.06
2015-09-16,15.37
2015-09-17,15.54
2015-09-18,15.74
2015-09-21,15.3
2015-09-22,14.75
2015-09-23,14.34
2015-09-24,13.85
2015-09-25,13.45
2015-09-28,13.82
2015-09-29,13.99
2015-09-30,14.16
2015-10-01,13.63
2015-10-02,13.68
2015-10-05,14.31
2015-10-06,14.25
2015-10-07,14.72
2015-10-08,14.71
2015-10-09,14.75
2015-10-12,14.42
2015-10-13,14.17
2015-10-14,13.98
2015-10-15,14.05
2015-10-16,14.53
2015-10-19,14.39
2015-10-20,14.85
2015-10-21,14.41
2015-10-22,14.48
2015-10-23,14.87
2015-10-26,14.77
2015-10-27,14.55
2015-10-28,15.35
2015-10-29,15.58
2015-10-30,15.15
2015-11-02,15.89
2015-11-03,15.51
2015-11-04,18.0
2015-11-05,18.0
2015-11-06,18.09
2015-11-09,18.280001000000002
2015-11-10,19.459999
2015-11-11,19.629998999999998
2015-11-12,19.469998999999998
2015-11-13,19.52
2015-11-16,19.74
2015-11-17,19.549999
2015-11-18,19.799999
2015-11-19,19.440001000000002
2015-11-20,19.16
2015-11-23,19.1
2015-11-24,19.280001000000002
2015-11-25,19.469998999999998
2015-11-27,19.5
2015-11-30,19.58
2015-12-01,18.93
2015-12-02,18.68
2015-12-03,17.959999
2015-12-04,18.709999
2015-12-07,18.1
2015-12-08,18.190001000000002
2015-12-09,18.049999
2015-12-10,18.059998999999998
2015-12-11,17.59
2015-12-14,17.110001
2015-12-15,17.35
2015-12-16,17.76
2015-12-17,18.35
2015-12-18,17.559998999999998
2015-12-21,17.549999
2015-12-22,17.290001
2015-12-23,17.32
2015-12-24,17.370001000000002
2015-12-28,17.25
2015-12-29,16.84
2015-12-30,16.709999
2015-12-31,16.68
2016-01-04,15.91
2016-01-05,15.69
2016-01-06,15.66
2016-01-07,15.06
2016-01-08,14.88
2016-01-11,14.99
2016-01-12,14.77
2016-01-13,14.33
2016-01-14,14.24
2016-01-15,13.96
2016-01-19,13.57
2016-01-20,13.69
2016-01-21,13.69
2016-01-22,13.68
2016-01-25,13.11
2016-01-26,13.07
2016-01-27,13.0
2016-01-28,13.07
2016-01-29,13.15
2016-02-01,14.2
2016-02-02,13.69
2016-02-03,13.9
2016-02-04,13.69
2016-02-05,13.49
2016-02-08,12.98
2016-02-09,13.21
2016-02-10,13.13
2016-02-11,12.9
2016-02-12,13.19
2016-02-16,13.92
2016-02-17,14.5
2016-02-18,15.55
2016-02-19,17.610001
2016-02-22,17.59
2016-02-23,17.84
2016-02-24,17.969998999999998
2016-02-25,18.059998999999998
2016-02-26,18.35
2016-02-29,18.870001000000002
2016-03-01,18.49
2016-03-02,18.450001
2016-03-03,18.610001
2016-03-04,18.450001
2016-03-07,20.23
2016-03-08,19.83
2016-03-09,19.639999
2016-03-10,19.440001000000002
2016-03-11,20.0
2016-03-14,19.889999
2016-03-15,19.370001000000002
2016-03-16,19.5
2016-03-17,20.0
2016-03-18,20.120001000000002
2016-03-21,20.16
2016-03-22,19.82
2016-03-23,19.139999
2016-03-24,19.450001
2016-03-28,19.370001000000002
2016-03-29,20.34
2016-03-30,20.120001000000002
2016-03-31,20.290001
2016-04-01,20.129998999999998
2016-04-04,20.110001
2016-04-05,19.92
2016-04-06,20.200001
2016-04-07,19.59
