Date,XL
2013-05-24,31.5
2013-05-28,31.780001000000002
2013-05-29,31.73
2013-05-30,31.99
2013-05-31,31.43
2013-06-03,31.280001000000002
2013-06-04,31.370001000000002
2013-06-05,30.799999
2013-06-06,31.049999
2013-06-07,31.309998999999998
2013-06-10,31.540001
2013-06-11,30.860001
2013-06-12,30.84
2013-06-13,31.299999
2013-06-14,31.059998999999998
2013-06-17,31.129998999999998
2013-06-18,31.690001000000002
2013-06-19,30.82
2013-06-20,29.98
2013-06-21,29.559998999999998
2013-06-24,29.32
2013-06-25,29.76
2013-06-26,30.110001
2013-06-27,30.440001000000002
2013-06-28,30.32
2013-07-01,30.620001000000002
2013-07-02,30.48
2013-07-03,30.25
2013-07-05,30.65
2013-07-08,30.969998999999998
2013-07-09,31.34
2013-07-10,30.940001000000002
2013-07-11,31.540001
2013-07-12,32.009997999999996
2013-07-15,32.400002
2013-07-16,32.139998999999996
2013-07-17,32.299999
2013-07-18,32.709998999999996
2013-07-19,32.880001
2013-07-22,33.029999
2013-07-23,32.240002000000004
2013-07-24,31.799999
2013-07-25,32.119999
2013-07-26,32.220001
2013-07-29,32.009997999999996
2013-07-30,31.41
2013-07-31,31.35
2013-08-01,32.060001
2013-08-02,31.950001
2013-08-05,31.66
2013-08-06,31.370001000000002
2013-08-07,31.200001
2013-08-08,31.01
2013-08-09,30.84
2013-08-12,30.73
2013-08-13,30.780001000000002
2013-08-14,30.91
2013-08-15,30.370001000000002
2013-08-16,30.43
2013-08-19,30.1
2013-08-20,30.4
2013-08-21,30.42
2013-08-22,30.809998999999998
2013-08-23,30.92
2013-08-26,30.799999
2013-08-27,30.129998999999998
2013-08-28,29.879998999999998
2013-08-29,29.969998999999998
2013-08-30,29.559998999999998
2013-09-03,30.129998999999998
2013-09-04,30.299999
2013-09-05,30.15
2013-09-06,29.940001000000002
2013-09-09,30.23
2013-09-10,30.59
2013-09-11,30.58
2013-09-12,30.309998999999998
2013-09-13,30.51
2013-09-16,30.780001000000002
2013-09-17,30.92
2013-09-18,31.530001000000002
2013-09-19,31.389999
2013-09-20,31.440001000000002
2013-09-23,31.23
2013-09-24,30.860001
2013-09-25,30.92
2013-09-26,30.959999
2013-09-27,31.0
2013-09-30,30.82
2013-10-01,30.98
2013-10-02,31.26
2013-10-03,30.870001000000002
2013-10-04,31.15
2013-10-07,31.110001
2013-10-08,30.6
2013-10-09,30.58
2013-10-10,31.280001000000002
2013-10-11,31.299999
2013-10-14,31.450001
2013-10-15,31.08
2013-10-16,31.780001000000002
2013-10-17,32.07
2013-10-18,32.080002
2013-10-21,31.870001000000002
2013-10-22,32.139998999999996
2013-10-23,31.719998999999998
2013-10-24,31.950001
2013-10-25,31.68
2013-10-28,31.559998999999998
2013-10-29,31.549999
2013-10-30,31.139999
2013-10-31,30.57
2013-11-01,30.32
2013-11-04,30.51
2013-11-05,30.629998999999998
2013-11-06,30.83
2013-11-07,30.76
2013-11-08,31.25
2013-11-11,31.43
2013-11-12,30.889999
2013-11-13,31.049999
2013-11-14,31.34
2013-11-15,31.389999
2013-11-18,31.42
2013-11-19,31.200001
2013-11-20,30.92
2013-11-21,31.299999
2013-11-22,31.549999
2013-11-25,31.66
2013-11-26,32.16
2013-11-27,32.099998
2013-11-29,31.99
2013-12-02,31.18
2013-12-03,30.860001
2013-12-04,30.67
2013-12-05,30.440001000000002
2013-12-06,30.75
2013-12-09,30.940001000000002
2013-12-10,30.719998999999998
2013-12-11,30.040001
2013-12-12,29.91
2013-12-13,29.65
2013-12-16,29.879998999999998
2013-12-17,30.049999
2013-12-18,30.59
2013-12-19,30.74
2013-12-20,31.1
2013-12-23,31.34
2013-12-24,31.540001
2013-12-26,31.700001
2013-12-27,31.690001000000002
2013-12-30,31.889999
2013-12-31,31.84
2014-01-02,31.25
2014-01-03,30.809998999999998
2014-01-06,30.370001000000002
2014-01-07,30.370001000000002
2014-01-08,30.389999
2014-01-09,30.4
2014-01-10,30.42
2014-01-13,29.860001
2014-01-14,30.129998999999998
2014-01-15,29.950001
2014-01-16,29.98
2014-01-17,29.940001000000002
2014-01-21,30.219998999999998
2014-01-22,30.34
2014-01-23,29.75
2014-01-24,28.809998999999998
2014-01-27,28.610001
2014-01-28,29.49
2014-01-29,28.860001
2014-01-30,29.27
2014-01-31,28.74
2014-02-03,28.0
2014-02-04,28.059998999999998
2014-02-05,27.959999
2014-02-06,28.559998999999998
2014-02-07,28.870001000000002
2014-02-10,28.98
2014-02-11,29.32
2014-02-12,29.0
2014-02-13,28.879998999999998
2014-02-14,29.23
2014-02-18,29.41
2014-02-19,29.09
2014-02-20,29.299999
2014-02-21,29.440001000000002
2014-02-24,29.73
2014-02-25,29.57
2014-02-26,29.82
2014-02-27,29.950001
2014-02-28,30.4
2014-03-03,30.110001
2014-03-04,30.370001000000002
2014-03-05,30.379998999999998
2014-03-06,30.690001000000002
2014-03-07,30.700001
2014-03-10,30.74
2014-03-11,30.440001000000002
2014-03-12,30.299999
2014-03-13,29.92
2014-03-14,29.969998999999998
2014-03-17,30.299999
2014-03-18,30.459999
2014-03-19,30.290001
2014-03-20,30.42
2014-03-21,30.549999
2014-03-24,30.469998999999998
2014-03-25,30.59
2014-03-26,30.450001
2014-03-27,30.23
2014-03-28,30.620001000000002
2014-03-31,31.25
2014-04-01,30.98
2014-04-02,31.07
2014-04-03,31.41
2014-04-04,31.209999
2014-04-07,30.879998999999998
2014-04-08,31.0
2014-04-09,31.129998999999998
2014-04-10,30.67
2014-04-11,30.950001
2014-04-14,31.059998999999998
2014-04-15,31.33
2014-04-16,31.190001000000002
2014-04-17,31.23
2014-04-21,31.15
2014-04-22,31.18
2014-04-23,31.450001
2014-04-24,31.549999
2014-04-25,31.389999
2014-04-28,31.370001000000002
2014-04-29,31.559998999999998
2014-04-30,31.35
2014-05-01,31.75
2014-05-02,31.83
2014-05-05,31.940001000000002
2014-05-06,31.809998999999998
2014-05-07,31.98
2014-05-08,32.130001
2014-05-09,32.040001000000004
2014-05-12,32.360001000000004
2014-05-13,32.57
2014-05-14,32.23
2014-05-15,31.959999
2014-05-16,32.080002
2014-05-19,32.23
2014-05-20,32.27
2014-05-21,32.349998
2014-05-22,32.450001
2014-05-23,32.470001
2014-05-27,32.450001
2014-05-28,32.34
2014-05-29,32.360001000000004
2014-05-30,32.459998999999996
2014-06-02,32.490002000000004
2014-06-03,32.380001
2014-06-04,33.16
2014-06-05,33.07
2014-06-06,33.27
2014-06-09,33.139998999999996
2014-06-10,33.16
2014-06-11,32.77
2014-06-12,32.66
2014-06-13,32.810001
2014-06-16,32.610001000000004
2014-06-17,32.689999
2014-06-18,32.779999
2014-06-19,32.880001
2014-06-20,32.799999
2014-06-23,32.849998
2014-06-24,32.740002000000004
2014-06-25,32.68
2014-06-26,32.540001000000004
2014-06-27,32.560001
2014-06-30,32.73
2014-07-01,33.049999
2014-07-02,32.889998999999996
2014-07-03,33.16
2014-07-07,33.25
2014-07-08,33.02
2014-07-09,33.389998999999996
2014-07-10,33.32
2014-07-11,33.84
2014-07-14,34.0
2014-07-15,34.16
2014-07-16,34.200001
2014-07-17,33.82
2014-07-18,33.740002000000004
2014-07-21,33.529999
2014-07-22,33.529999
2014-07-23,33.740002000000004
2014-07-24,33.57
2014-07-25,33.049999
2014-07-28,33.009997999999996
2014-07-29,33.5
2014-07-30,32.889998999999996
2014-07-31,32.240002000000004
2014-08-01,32.52
2014-08-04,32.369999
2014-08-05,32.139998999999996
2014-08-06,32.119999
2014-08-07,31.99
2014-08-08,32.169998
2014-08-11,32.139998999999996
2014-08-12,32.240002000000004
2014-08-13,32.240002000000004
2014-08-14,32.82
2014-08-15,32.959998999999996
2014-08-18,33.25
2014-08-19,33.34
2014-08-20,33.400002
2014-08-21,33.740002000000004
2014-08-22,33.630001
2014-08-25,33.93
2014-08-26,33.950001
2014-08-27,34.16
2014-08-28,34.07
2014-08-29,34.18
2014-09-02,34.200001
2014-09-03,34.099998
2014-09-04,33.970001
2014-09-05,34.049999
2014-09-08,33.970001
2014-09-09,33.709998999999996
2014-09-10,33.779999
2014-09-11,33.700001
2014-09-12,33.43
2014-09-15,33.540001000000004
2014-09-16,33.59
2014-09-17,33.549999
2014-09-18,34.040001000000004
2014-09-19,34.040001000000004
2014-09-22,33.77
2014-09-23,33.27
2014-09-24,33.779999
2014-09-25,33.310001
2014-09-26,33.400002
2014-09-29,33.240002000000004
2014-09-30,33.169998
2014-10-01,33.16
2014-10-02,33.209998999999996
2014-10-03,33.599998
2014-10-06,33.330002
2014-10-07,32.869999
2014-10-08,33.200001
2014-10-09,32.549999
2014-10-10,32.450001
2014-10-13,32.0
2014-10-14,32.200001
2014-10-15,31.83
2014-10-16,32.110001000000004
2014-10-17,32.240002000000004
2014-10-20,32.439999
2014-10-21,32.619999
2014-10-22,32.610001000000004
2014-10-23,32.48
2014-10-24,32.75
2014-10-27,33.119999
2014-10-28,33.439999
2014-10-29,33.400002
2014-10-30,33.639998999999996
2014-10-31,33.880001
2014-11-03,33.860001000000004
2014-11-04,34.139998999999996
2014-11-05,34.400002
2014-11-06,34.34
2014-11-07,34.360001000000004
2014-11-10,34.470001
2014-11-11,34.529999
2014-11-12,34.639998999999996
2014-11-13,34.619999
2014-11-14,34.560001
2014-11-17,34.669998
2014-11-18,34.830002
2014-11-19,34.959998999999996
2014-11-20,35.139998999999996
2014-11-21,35.41
2014-11-24,35.560001
2014-11-25,35.529999
2014-11-26,35.580002
2014-11-28,35.52
2014-12-01,35.369999
2014-12-02,35.389998999999996
2014-12-03,35.68
2014-12-04,35.77
2014-12-05,35.759997999999996
2014-12-08,36.299999
2014-12-09,35.959998999999996
2014-12-10,35.43
2014-12-11,35.279999
2014-12-12,34.73
2014-12-15,34.700001
2014-12-16,35.009997999999996
2014-12-17,33.66
2014-12-18,33.16
2014-12-19,33.540001000000004
2014-12-22,33.990002000000004
2014-12-23,34.369999
2014-12-24,34.259997999999996
2014-12-26,34.240002000000004
2014-12-29,34.5
2014-12-30,34.75
2014-12-31,34.369999
2015-01-02,34.450001
2015-01-05,34.66
2015-01-06,34.830002
2015-01-07,34.849998
2015-01-08,35.419998
2015-01-09,35.880001
2015-01-12,35.540001000000004
2015-01-13,35.580002
2015-01-14,35.259997999999996
2015-01-15,35.049999
2015-01-16,35.529999
2015-01-20,34.950001
2015-01-21,34.860001000000004
2015-01-22,35.799999
2015-01-23,35.43
2015-01-26,35.639998999999996
2015-01-27,35.669998
2015-01-28,34.98
2015-01-29,35.009997999999996
2015-01-30,34.490002000000004
2015-02-02,35.209998999999996
2015-02-03,35.139998999999996
2015-02-04,35.610001000000004
2015-02-05,36.009997999999996
2015-02-06,35.799999
2015-02-09,35.700001
2015-02-10,35.75
2015-02-11,35.720001
2015-02-12,35.810001
2015-02-13,35.740002000000004
2015-02-17,35.68
2015-02-18,35.549999
2015-02-19,35.279999
2015-02-20,35.349998
2015-02-23,35.240002000000004
2015-02-24,35.689999
2015-02-25,35.66
2015-02-26,35.889998999999996
2015-02-27,36.200001
2015-03-02,36.540001000000004
2015-03-03,36.220001
2015-03-04,36.650002
2015-03-05,36.709998999999996
2015-03-06,36.66
2015-03-09,36.43
2015-03-10,35.669998
2015-03-11,35.59
2015-03-12,36.200001
2015-03-13,36.189999
2015-03-16,36.779999
2015-03-17,36.830002
2015-03-18,36.93
2015-03-19,36.650002
2015-03-20,37.02
2015-03-23,37.080002
2015-03-24,37.200001
2015-03-25,37.0
2015-03-26,36.830002
2015-03-27,36.91
2015-03-30,37.330002
2015-03-31,36.799999
2015-04-01,36.889998999999996
2015-04-02,37.080002
2015-04-06,37.299999
2015-04-07,37.34
2015-04-08,37.669998
2015-04-09,37.919998
2015-04-10,37.860001000000004
2015-04-13,37.970001
2015-04-14,38.029999
2015-04-15,38.0
2015-04-16,37.810001
2015-04-17,37.299999
2015-04-20,37.540001000000004
2015-04-21,37.279999
2015-04-22,37.110001000000004
2015-04-23,37.720001
2015-04-24,37.790001000000004
2015-04-27,37.810001
2015-04-28,37.41
2015-04-29,37.009997999999996
2015-04-30,37.080002
2015-05-01,36.990002000000004
2015-05-04,37.25
2015-05-05,36.84
2015-05-06,36.57
2015-05-07,36.700001
2015-05-08,36.98
2015-05-11,36.790001000000004
2015-05-12,36.84
2015-05-13,36.919998
2015-05-14,37.279999
2015-05-15,37.43
2015-05-18,37.560001
2015-05-19,37.619999
2015-05-20,37.77
2015-05-21,37.439999
2015-05-22,37.759997999999996
2015-05-26,37.900002
2015-05-27,37.799999
2015-05-28,37.619999
2015-05-29,37.68
2015-06-01,37.619999
2015-06-02,37.389998999999996
2015-06-03,37.689999
2015-06-04,37.330002
2015-06-05,37.040001000000004
2015-06-08,36.799999
2015-06-09,36.889998999999996
2015-06-10,37.669998
2015-06-11,37.84
2015-06-12,37.57
2015-06-15,37.360001000000004
2015-06-16,37.869999
2015-06-17,37.959998999999996
2015-06-18,38.57
2015-06-19,38.349998
2015-06-22,38.509997999999996
2015-06-23,38.25
2015-06-24,37.880001
2015-06-25,37.59
2015-06-26,37.68
2015-06-29,37.060001
2015-06-30,37.200001
2015-07-01,37.970001
2015-07-02,37.75
2015-07-06,37.700001
2015-07-07,37.849998
2015-07-08,37.360001000000004
2015-07-09,37.380001
2015-07-10,37.959998999999996
2015-07-13,38.139998999999996
2015-07-14,38.380001
2015-07-15,38.299999
2015-07-16,38.240002000000004
2015-07-17,38.060001
2015-07-20,37.939999
2015-07-21,37.759997999999996
2015-07-22,37.790001000000004
2015-07-23,37.77
2015-07-24,37.779999
2015-07-27,37.880001
2015-07-28,37.869999
2015-07-29,37.959998999999996
2015-07-30,38.400002
2015-07-31,38.02
2015-08-03,38.189999
2015-08-04,38.669998
2015-08-05,38.860001000000004
2015-08-06,38.849998
2015-08-07,38.970001
2015-08-10,39.330002
2015-08-11,39.700001
2015-08-12,39.610001000000004
2015-08-13,39.709998999999996
2015-08-14,40.18
2015-08-17,40.330002
2015-08-18,40.279999
2015-08-19,39.720001
2015-08-20,39.099998
2015-08-21,38.16
2015-08-24,36.790001000000004
2015-08-25,36.639998999999996
2015-08-26,37.209998999999996
2015-08-27,38.18
2015-08-28,37.66
2015-08-31,37.290001000000004
2015-09-01,36.299999
2015-09-02,37.09
2015-09-03,37.299999
2015-09-04,36.549999
2015-09-08,37.18
2015-09-09,36.82
2015-09-10,36.810001
2015-09-11,36.990002000000004
2015-09-14,37.02
2015-09-15,37.57
2015-09-16,37.77
2015-09-17,37.73
2015-09-18,37.130001
2015-09-21,37.41
2015-09-22,36.810001
2015-09-23,36.849998
2015-09-24,36.540001000000004
2015-09-25,36.73
2015-09-28,36.009997999999996
2015-09-29,36.240002000000004
2015-09-30,36.32
2015-10-01,36.0
2015-10-02,36.290001000000004
2015-10-05,36.330002
2015-10-06,36.060001
2015-10-07,36.610001000000004
2015-10-08,37.07
2015-10-09,36.990002000000004
2015-10-12,37.139998999999996
2015-10-13,36.709998999999996
2015-10-14,36.09
2015-10-15,36.560001
2015-10-16,36.810001
2015-10-19,37.32
2015-10-20,38.110001000000004
2015-10-21,38.18
2015-10-22,38.900002
2015-10-23,38.889998999999996
2015-10-26,38.720001
2015-10-27,38.119999
2015-10-28,38.490002000000004
2015-10-29,38.32
2015-10-30,38.080002
2015-11-02,38.209998999999996
2015-11-03,38.139998999999996
2015-11-04,37.689999
2015-11-05,37.57
2015-11-06,37.599998
2015-11-09,37.360001000000004
2015-11-10,37.549999
2015-11-11,37.68
2015-11-12,37.139998999999996
2015-11-13,36.759997999999996
2015-11-16,37.220001
2015-11-17,36.91
2015-11-18,37.400002
2015-11-19,38.080002
2015-11-20,38.389998999999996
2015-11-23,38.209998999999996
2015-11-24,38.18
2015-11-25,37.84
2015-11-27,38.02
2015-11-30,38.18
2015-12-01,38.759997999999996
2015-12-02,38.610001000000004
2015-12-03,38.290001000000004
2015-12-04,39.139998999999996
2015-12-07,39.139998999999996
2015-12-08,38.959998999999996
2015-12-09,38.450001
2015-12-10,38.189999
2015-12-11,37.419998
2015-12-14,37.689999
2015-12-15,38.27
2015-12-16,38.450001
2015-12-17,38.389998999999996
2015-12-18,37.66
2015-12-21,37.900002
2015-12-22,39.099998
2015-12-23,39.459998999999996
2015-12-24,39.84
2015-12-28,39.860001000000004
2015-12-29,40.41
2015-12-30,39.82
2015-12-31,39.18
2016-01-04,38.209998999999996
2016-01-05,38.290001000000004
2016-01-06,37.959998999999996
2016-01-07,37.169998
2016-01-08,36.450001
2016-01-11,36.09
2016-01-12,35.93
2016-01-13,35.029999
2016-01-14,35.459998999999996
2016-01-15,35.5
2016-01-19,35.380001
2016-01-20,34.880001
2016-01-21,34.990002000000004
2016-01-22,35.310001
2016-01-25,34.740002000000004
2016-01-26,34.919998
2016-01-27,34.619999
2016-01-28,35.189999
2016-01-29,36.259997999999996
2016-02-01,36.349998
2016-02-02,35.700001
2016-02-03,35.619999
2016-02-04,34.630001
2016-02-05,34.84
2016-02-08,34.720001
2016-02-09,34.759997999999996
2016-02-10,33.73
2016-02-11,33.200001
2016-02-12,34.580002
2016-02-16,34.650002
2016-02-17,34.220001
2016-02-18,34.080002
2016-02-19,34.279999
2016-02-22,34.279999
2016-02-23,34.310001
2016-02-24,34.369999
2016-02-25,34.650002
2016-02-26,34.639998999999996
2016-02-29,34.380001
2016-03-01,35.560001
2016-03-02,35.919998
2016-03-03,35.849998
2016-03-04,35.32
2016-03-07,35.380001
2016-03-08,35.259997999999996
2016-03-09,35.23
2016-03-10,35.130001
2016-03-11,35.799999
2016-03-14,35.560001
2016-03-15,35.889998999999996
2016-03-16,35.720001
2016-03-17,36.299999
2016-03-18,36.77
2016-03-21,36.830002
2016-03-22,36.91
2016-03-23,37.049999
2016-03-24,36.610001000000004
2016-03-28,36.900002
2016-03-29,36.869999
2016-03-30,36.889998999999996
2016-03-31,36.799999
2016-04-01,37.16
2016-04-04,36.790001000000004
2016-04-05,36.080002
2016-04-06,35.91
2016-04-07,35.43
2016-04-08,35.720001
2016-04-11,35.860001000000004
2016-04-12,36.330002
2016-04-13,36.459998999999996
2016-04-14,36.41
2016-04-15,36.369999
2016-04-18,36.540001000000004
2016-04-19,36.68
2016-04-20,36.75
2016-04-21,35.57
2016-04-22,35.889998999999996
2016-04-25,35.759997999999996
2016-04-26,35.919998
2016-04-27,35.860001000000004
2016-04-28,32.740002000000004
2016-04-29,32.73
2016-05-02,32.25
2016-05-03,32.5
2016-05-04,32.400002
2016-05-05,33.119999
2016-05-06,33.110001000000004
2016-05-09,33.349998
2016-05-10,34.02
2016-05-11,33.689999
2016-05-12,33.709998999999996
2016-05-13,34.169998
2016-05-16,34.09
2016-05-17,33.900002
2016-05-18,34.27
2016-05-19,34.060001
2016-05-20,34.450001
2016-05-23,34.200001
2016-05-24,34.59
2016-05-25,34.450001
2016-05-26,34.220001
2016-05-27,34.48
2016-05-31,34.349998
2016-06-01,34.23
2016-06-02,33.939999
2016-06-03,33.59
2016-06-06,33.740002000000004
2016-06-07,33.389998999999996
2016-06-08,33.150002
2016-06-09,33.580002
2016-06-10,33.700001
2016-06-13,32.779999
2016-06-14,32.610001000000004
2016-06-15,32.290001000000004
2016-06-16,32.349998
2016-06-17,32.290001000000004
2016-06-20,32.43
2016-06-21,32.580002
2016-06-22,32.77
2016-06-23,33.279999
2016-06-24,31.25
2016-06-27,30.67
2016-06-28,31.74
2016-06-29,32.220001
2016-06-30,33.310001
2016-07-01,33.110001000000004
2016-07-05,32.209998999999996
2016-07-06,32.59
2016-07-07,32.619999
2016-07-08,33.009997999999996
2016-07-11,32.860001000000004
2016-07-12,33.0
2016-07-13,33.18
2016-07-14,32.639998999999996
2016-07-15,32.41
2016-07-18,32.18
2016-07-19,32.43
2016-07-20,32.759997999999996
2016-07-21,32.560001
2016-07-22,32.82
2016-07-25,32.880001
2016-07-26,32.810001
2016-07-27,32.959998999999996
2016-07-28,35.119999
2016-07-29,34.610001000000004
2016-08-01,34.080002
2016-08-02,33.799999
2016-08-03,33.959998999999996
2016-08-04,33.810001
2016-08-05,33.869999
2016-08-08,33.919998
2016-08-09,33.700001
2016-08-10,33.580002
2016-08-11,33.169998
2016-08-12,33.34
2016-08-15,33.669998
2016-08-16,33.549999
2016-08-17,33.41
2016-08-18,33.52
2016-08-19,33.57
2016-08-22,33.830002
2016-08-23,33.619999
2016-08-24,33.470001
2016-08-25,33.709998999999996
2016-08-26,33.5
2016-08-29,33.849998
2016-08-30,34.139998999999996
2016-08-31,34.23
2016-09-01,34.330002
2016-09-02,34.75
2016-09-06,35.189999
2016-09-07,35.419998
2016-09-08,35.220001
2016-09-09,34.290001000000004
2016-09-12,34.200001
2016-09-13,33.779999
2016-09-14,33.689999
2016-09-15,33.860001000000004
2016-09-16,33.450001
2016-09-19,33.57
2016-09-20,33.610001000000004
2016-09-21,34.310001
2016-09-22,34.689999
2016-09-23,34.220001
2016-09-26,33.880001
2016-09-27,33.740002000000004
2016-09-28,34.150002
2016-09-29,33.639998999999996
2016-09-30,33.630001
2016-10-03,33.279999
2016-10-04,33.5
2016-10-05,33.650002
2016-10-06,33.209998999999996
2016-10-07,33.990002000000004
2016-10-10,34.389998999999996
2016-10-11,34.080002
2016-10-12,34.189999
2016-10-13,34.169998
2016-10-14,34.41
2016-10-17,34.43
2016-10-18,34.400002
2016-10-19,34.400002
2016-10-20,33.619999
2016-10-21,33.5
2016-10-24,33.709998999999996
2016-10-25,34.060001
2016-10-26,33.709998999999996
2016-10-27,33.66
2016-10-28,34.25
2016-10-31,34.700001
2016-11-01,34.48
2016-11-02,34.419998
2016-11-03,34.66
2016-11-04,34.560001
2016-11-07,35.299999
2016-11-08,36.189999
2016-11-09,37.189999
2016-11-10,38.080002
2016-11-11,38.130001
2016-11-14,38.32
2016-11-15,37.869999
2016-11-16,37.349998
2016-11-17,37.240002000000004
2016-11-18,37.43
2016-11-21,37.360001000000004
2016-11-22,37.07
2016-11-23,37.009997999999996
2016-11-25,37.32
2016-11-28,36.990002000000004
2016-11-29,36.490002000000004
2016-11-30,36.130001
2016-12-01,35.869999
