Date,ECL
1982-06-16,1.25
1982-06-17,1.2421879999999998
1982-06-18,1.234375
1982-06-21,1.2421879999999998
1982-06-22,1.25
1982-06-23,1.2265629999999998
1982-06-24,1.2265629999999998
1982-06-25,1.1953129999999998
1982-06-28,1.203125
1982-06-29,1.203125
1982-06-30,1.2109379999999998
1982-07-01,1.2265629999999998
1982-07-02,1.21875
1982-07-06,1.21875
1982-07-07,1.21875
1982-07-08,1.203125
1982-07-09,1.2109379999999998
1982-07-12,1.2109379999999998
1982-07-13,1.2109379999999998
1982-07-14,1.2109379999999998
1982-07-15,1.2109379999999998
1982-07-16,1.265625
1982-07-19,1.28125
1982-07-20,1.2890629999999998
1982-07-21,1.3671879999999998
1982-07-22,1.3828129999999998
1982-07-23,1.328125
1982-07-26,1.328125
1982-07-27,1.328125
1982-07-28,1.328125
1982-07-29,1.34375
1982-07-30,1.3515629999999998
1982-08-02,1.3671879999999998
1982-08-03,1.34375
1982-08-04,1.3203129999999998
1982-08-05,1.3203129999999998
1982-08-06,1.296875
1982-08-09,1.296875
1982-08-10,1.2890629999999998
1982-08-11,1.2890629999999998
1982-08-12,1.265625
1982-08-13,1.265625
1982-08-16,1.2734379999999998
1982-08-17,1.34375
1982-08-18,1.328125
1982-08-19,1.328125
1982-08-20,1.3671879999999998
1982-08-23,1.3671879999999998
1982-08-24,1.3984379999999998
1982-08-25,1.4375
1982-08-26,1.4453129999999998
1982-08-27,1.40625
1982-08-30,1.40625
1982-08-31,1.46875
1982-09-01,1.484375
1982-09-02,1.484375
1982-09-03,1.5078129999999998
1982-09-07,1.484375
1982-09-08,1.5
1982-09-09,1.5390629999999998
1982-09-10,1.53125
1982-09-13,1.53125
1982-09-14,1.578125
1982-09-15,1.5703129999999998
1982-09-16,1.5390629999999998
1982-09-17,1.515625
1982-09-20,1.453125
1982-09-21,1.4375
1982-09-22,1.453125
1982-09-23,1.4375
1982-09-24,1.4375
1982-09-27,1.4375
1982-09-28,1.4453129999999998
1982-09-29,1.4375
1982-09-30,1.4375
1982-10-01,1.4375
1982-10-04,1.4375
1982-10-05,1.4453129999999998
1982-10-06,1.484375
1982-10-07,1.5
1982-10-08,1.5234379999999998
1982-10-11,1.5625
1982-10-12,1.5703129999999998
1982-10-13,1.5390629999999998
1982-10-14,1.5234379999999998
1982-10-15,1.515625
1982-10-18,1.484375
1982-10-19,1.515625
1982-10-20,1.515625
1982-10-21,1.5390629999999998
1982-10-22,1.5390629999999998
1982-10-25,1.5234379999999998
1982-10-26,1.5
1982-10-27,1.515625
1982-10-28,1.515625
1982-10-29,1.53125
1982-11-01,1.53125
1982-11-02,1.5546879999999998
1982-11-03,1.625
1982-11-04,1.640625
1982-11-05,1.648438
1982-11-08,1.648438
1982-11-09,1.640625
1982-11-10,1.6328129999999998
1982-11-11,1.6015629999999998
1982-11-12,1.6015629999999998
1982-11-15,1.5546879999999998
1982-11-16,1.53125
1982-11-17,1.5234379999999998
1982-11-18,1.578125
1982-11-19,1.6171879999999998
1982-11-22,1.5859379999999998
1982-11-23,1.5703129999999998
1982-11-24,1.5859379999999998
1982-11-26,1.59375
1982-11-29,1.5859379999999998
1982-11-30,1.609375
1982-12-01,1.625
1982-12-02,1.734375
1982-12-03,1.734375
1982-12-06,1.78125
1982-12-07,1.820313
1982-12-08,1.875
1982-12-09,1.84375
1982-12-10,1.757813
1982-12-13,1.804688
1982-12-14,1.804688
1982-12-15,1.773438
1982-12-16,1.765625
1982-12-17,1.78125
1982-12-20,1.75
1982-12-21,1.6875
1982-12-22,1.75
1982-12-23,1.757813
1982-12-27,1.757813
1982-12-28,1.789063
1982-12-29,1.773438
1982-12-30,1.765625
1982-12-31,1.75
1983-01-03,1.695313
1983-01-04,1.6875
1983-01-05,1.703125
1983-01-06,1.820313
1983-01-07,1.851563
1983-01-10,1.90625
1983-01-11,1.90625
1983-01-12,1.929688
1983-01-13,1.953125
1983-01-14,1.984375
1983-01-17,2.015625
1983-01-18,1.984375
1983-01-19,1.953125
1983-01-20,1.984375
1983-01-21,1.976563
1983-01-24,1.914063
1983-01-25,1.859375
1983-01-26,1.859375
1983-01-27,1.859375
1983-01-28,1.867188
1983-01-31,1.859375
1983-02-01,1.84375
1983-02-02,1.828125
1983-02-03,1.828125
1983-02-04,1.8125
1983-02-07,1.828125
1983-02-08,1.828125
1983-02-09,1.867188
1983-02-10,1.898438
1983-02-11,1.90625
1983-02-14,1.898438
1983-02-15,1.882813
1983-02-16,1.882813
1983-02-17,1.875
1983-02-18,1.875
1983-02-22,1.875
1983-02-23,1.859375
1983-02-24,1.890625
1983-02-25,1.859375
1983-02-28,1.867188
1983-03-01,1.875
1983-03-02,1.859375
1983-03-03,1.851563
1983-03-04,1.84375
1983-03-07,1.882813
1983-03-08,1.875
1983-03-09,1.867188
1983-03-10,1.875
1983-03-11,1.890625
1983-03-14,1.875
1983-03-15,1.890625
1983-03-16,1.867188
1983-03-17,1.875
1983-03-18,1.890625
1983-03-21,1.875
1983-03-22,1.851563
1983-03-23,1.835938
1983-03-24,1.8125
1983-03-25,1.796875
1983-03-28,1.757813
1983-03-29,1.71875
1983-03-30,1.71875
1983-03-31,1.703125
1983-04-04,1.671875
1983-04-05,1.726563
1983-04-06,1.726563
1983-04-07,1.734375
1983-04-08,1.75
1983-04-11,1.742188
1983-04-12,1.75
1983-04-13,1.726563
1983-04-14,1.726563
1983-04-15,1.75
1983-04-18,1.742188
1983-04-19,1.734375
1983-04-20,1.742188
1983-04-21,1.742188
1983-04-22,1.734375
1983-04-25,1.734375
1983-04-26,1.742188
1983-04-27,1.695313
1983-04-28,1.710938
1983-04-29,1.757813
1983-05-02,1.765625
1983-05-03,1.75
1983-05-04,1.742188
1983-05-05,1.734375
1983-05-06,1.796875
1983-05-09,1.789063
1983-05-10,1.796875
1983-05-11,1.820313
1983-05-12,1.828125
1983-05-13,1.929688
1983-05-16,1.921875
1983-05-17,1.929688
1983-05-18,2.015625
1983-05-19,1.9375
1983-05-20,1.914063
1983-05-23,1.875
1983-05-24,1.914063
1983-05-25,1.9375
1983-05-26,1.984375
1983-05-27,2.03125
1983-05-31,2.039063
1983-06-01,2.046875
1983-06-02,2.015625
1983-06-03,2.023438
1983-06-06,2.023438
1983-06-07,2.023438
1983-06-08,2.0625
1983-06-09,2.054688
1983-06-10,2.078125
1983-06-13,2.078125
1983-06-14,2.078125
1983-06-15,2.078125
1983-06-16,2.0625
1983-06-17,2.046875
1983-06-20,1.953125
1983-06-21,1.921875
1983-06-22,1.921875
1983-06-23,1.859375
1983-06-24,1.859375
1983-06-27,1.820313
1983-06-28,1.796875
1983-06-29,1.820313
1983-06-30,1.804688
1983-07-01,1.820313
1983-07-05,1.78125
1983-07-06,1.765625
1983-07-07,1.789063
1983-07-08,1.828125
1983-07-11,1.835938
1983-07-12,1.789063
1983-07-13,1.75
1983-07-14,1.757813
1983-07-15,1.75
1983-07-18,1.734375
1983-07-19,1.71875
1983-07-20,1.710938
1983-07-21,1.71875
1983-07-22,1.71875
1983-07-25,1.71875
1983-07-26,1.726563
1983-07-27,1.726563
1983-07-28,1.71875
1983-07-29,1.695313
1983-08-01,1.703125
1983-08-02,1.703125
1983-08-03,1.71875
1983-08-04,1.679688
1983-08-05,1.664063
1983-08-08,1.6328129999999998
1983-08-09,1.609375
1983-08-10,1.578125
1983-08-11,1.6015629999999998
1983-08-12,1.59375
1983-08-15,1.6015629999999998
1983-08-16,1.6171879999999998
1983-08-17,1.6328129999999998
1983-08-18,1.6328129999999998
1983-08-19,1.59375
1983-08-22,1.609375
1983-08-23,1.6171879999999998
1983-08-24,1.609375
1983-08-25,1.609375
1983-08-26,1.59375
1983-08-29,1.6015629999999998
1983-08-30,1.5859379999999998
1983-08-31,1.625
1983-09-01,1.6328129999999998
1983-09-02,1.679688
1983-09-06,1.703125
1983-09-07,1.71875
1983-09-08,1.703125
1983-09-09,1.695313
1983-09-12,1.648438
1983-09-13,1.65625
1983-09-14,1.648438
1983-09-15,1.53125
1983-09-16,1.546875
1983-09-19,1.578125
1983-09-20,1.59375
1983-09-21,1.625
1983-09-22,1.671875
1983-09-23,1.71875
1983-09-26,1.71875
1983-09-27,1.6875
1983-09-28,1.6875
1983-09-29,1.671875
1983-09-30,1.648438
1983-10-03,1.648438
1983-10-04,1.65625
1983-10-05,1.664063
1983-10-06,1.71875
1983-10-07,1.742188
1983-10-10,1.757813
1983-10-11,1.734375
1983-10-12,1.726563
1983-10-13,1.742188
1983-10-14,1.78125
1983-10-17,1.78125
1983-10-18,1.78125
1983-10-19,1.78125
1983-10-20,1.789063
1983-10-21,1.796875
1983-10-24,1.796875
1983-10-25,1.828125
1983-10-26,1.828125
1983-10-27,1.773438
1983-10-28,1.796875
1983-10-31,1.8125
1983-11-01,1.820313
1983-11-02,1.84375
1983-11-03,1.851563
1983-11-04,1.84375
1983-11-07,1.859375
1983-11-08,1.851563
1983-11-09,1.851563
1983-11-10,1.859375
1983-11-11,1.851563
1983-11-14,1.859375
1983-11-15,1.851563
1983-11-16,1.859375
1983-11-17,1.84375
1983-11-18,1.804688
1983-11-21,1.804688
1983-11-22,1.75
1983-11-23,1.765625
1983-11-25,1.765625
1983-11-28,1.765625
1983-11-29,1.8125
1983-11-30,1.820313
1983-12-01,1.859375
1983-12-02,1.851563
1983-12-05,1.84375
1983-12-06,1.898438
1983-12-07,1.914063
1983-12-08,1.867188
1983-12-09,1.875
1983-12-12,1.867188
1983-12-13,1.859375
1983-12-14,1.84375
1983-12-15,1.820313
1983-12-16,1.804688
1983-12-19,1.796875
1983-12-20,1.796875
1983-12-21,1.820313
1983-12-22,1.867188
1983-12-23,1.867188
1983-12-27,1.890625
1983-12-28,1.898438
1983-12-29,1.96875
1983-12-30,1.960938
1984-01-03,1.804688
1984-01-04,1.6875
1984-01-05,1.695313
1984-01-06,1.671875
1984-01-09,1.609375
1984-01-10,1.59375
1984-01-11,1.5625
1984-01-12,1.578125
1984-01-13,1.59375
1984-01-16,1.59375
1984-01-17,1.59375
1984-01-18,1.6171879999999998
1984-01-19,1.625
1984-01-20,1.6328129999999998
1984-01-23,1.625
1984-01-24,1.59375
1984-01-25,1.59375
1984-01-26,1.59375
1984-01-27,1.59375
1984-01-30,1.59375
1984-01-31,1.578125
1984-02-01,1.578125
1984-02-02,1.5703129999999998
1984-02-03,1.578125
1984-02-06,1.5703129999999998
1984-02-07,1.5546879999999998
1984-02-08,1.5078129999999998
1984-02-09,1.484375
1984-02-10,1.46875
1984-02-13,1.4453129999999998
1984-02-14,1.4375
1984-02-15,1.453125
1984-02-16,1.46875
1984-02-17,1.4609379999999998
1984-02-21,1.4609379999999998
1984-02-22,1.4765629999999998
1984-02-23,1.453125
1984-02-24,1.484375
1984-02-27,1.484375
1984-02-28,1.46875
1984-02-29,1.4765629999999998
1984-03-01,1.46875
1984-03-02,1.4609379999999998
1984-03-05,1.4609379999999998
1984-03-06,1.4609379999999998
1984-03-07,1.390625
1984-03-08,1.4296879999999998
1984-03-09,1.4296879999999998
1984-03-12,1.4140629999999998
1984-03-13,1.4296879999999998
1984-03-14,1.4296879999999998
1984-03-15,1.4296879999999998
1984-03-16,1.4140629999999998
1984-03-19,1.3984379999999998
1984-03-20,1.3984379999999998
1984-03-21,1.40625
1984-03-22,1.390625
1984-03-23,1.3515629999999998
1984-03-26,1.3515629999999998
1984-03-27,1.34375
1984-03-28,1.3671879999999998
1984-03-29,1.375
1984-03-30,1.359375
1984-04-02,1.375
1984-04-03,1.375
1984-04-04,1.375
1984-04-05,1.3828129999999998
1984-04-06,1.375
1984-04-09,1.3671879999999998
1984-04-10,1.3671879999999998
1984-04-11,1.375
1984-04-12,1.390625
1984-04-13,1.4375
1984-04-16,1.4296879999999998
1984-04-17,1.4296879999999998
1984-04-18,1.421875
1984-04-19,1.421875
1984-04-23,1.4140629999999998
1984-04-24,1.4140629999999998
1984-04-25,1.4140629999999998
1984-04-26,1.4296879999999998
1984-04-27,1.4296879999999998
1984-04-30,1.4296879999999998
1984-05-01,1.4453129999999998
1984-05-02,1.453125
1984-05-03,1.4375
1984-05-04,1.4453129999999998
1984-05-07,1.4375
1984-05-08,1.4375
1984-05-09,1.4375
1984-05-10,1.453125
1984-05-11,1.4453129999999998
1984-05-14,1.4453129999999998
1984-05-15,1.4453129999999998
1984-05-16,1.4453129999999998
1984-05-17,1.4375
1984-05-18,1.4375
1984-05-21,1.4453129999999998
1984-05-22,1.4453129999999998
1984-05-23,1.4453129999999998
1984-05-24,1.4453129999999998
1984-05-25,1.4765629999999998
1984-05-29,1.46875
1984-05-30,1.4609379999999998
1984-05-31,1.46875
1984-06-01,1.484375
1984-06-04,1.515625
1984-06-05,1.5078129999999998
1984-06-06,1.515625
1984-06-07,1.5234379999999998
1984-06-08,1.515625
1984-06-11,1.53125
1984-06-12,1.53125
1984-06-13,1.5234379999999998
1984-06-14,1.53125
1984-06-15,1.5234379999999998
1984-06-18,1.5234379999999998
1984-06-19,1.5234379999999998
1984-06-20,1.5
1984-06-21,1.5078129999999998
1984-06-22,1.4765629999999998
1984-06-25,1.4296879999999998
1984-06-26,1.4296879999999998
1984-06-27,1.4140629999999998
1984-06-28,1.4140629999999998
1984-06-29,1.4140629999999998
1984-07-02,1.4140629999999998
1984-07-03,1.4140629999999998
1984-07-05,1.40625
1984-07-06,1.3984379999999998
1984-07-09,1.4140629999999998
1984-07-10,1.40625
1984-07-11,1.40625
1984-07-12,1.4140629999999998
1984-07-13,1.40625
1984-07-16,1.4140629999999998
1984-07-17,1.4140629999999998
1984-07-18,1.40625
1984-07-19,1.40625
1984-07-20,1.390625
1984-07-23,1.40625
1984-07-24,1.390625
1984-07-25,1.390625
1984-07-26,1.390625
1984-07-27,1.40625
1984-07-30,1.390625
1984-07-31,1.390625
1984-08-01,1.390625
1984-08-02,1.40625
1984-08-03,1.5078129999999998
1984-08-06,1.5078129999999998
1984-08-07,1.5078129999999998
1984-08-08,1.4921879999999998
1984-08-09,1.4921879999999998
1984-08-10,1.4921879999999998
1984-08-13,1.484375
1984-08-14,1.46875
1984-08-15,1.4453129999999998
1984-08-16,1.4609379999999998
1984-08-17,1.5
1984-08-20,1.5078129999999998
1984-08-21,1.53125
1984-08-22,1.5546879999999998
1984-08-23,1.53125
1984-08-24,1.515625
1984-08-27,1.53125
1984-08-28,1.515625
1984-08-29,1.515625
1984-08-30,1.515625
1984-08-31,1.5
1984-09-04,1.46875
1984-09-05,1.484375
1984-09-06,1.5
1984-09-07,1.5078129999999998
1984-09-10,1.515625
1984-09-11,1.5625
1984-09-12,1.5703129999999998
1984-09-13,1.5625
1984-09-14,1.578125
1984-09-17,1.578125
1984-09-18,1.5703129999999998
1984-09-19,1.546875
1984-09-20,1.5234379999999998
1984-09-21,1.5625
1984-09-24,1.5625
1984-09-25,1.5546879999999998
1984-09-26,1.5546879999999998
1984-09-27,1.5859379999999998
1984-09-28,1.5859379999999998
1984-10-01,1.6015629999999998
1984-10-02,1.6015629999999998
1984-10-03,1.5625
1984-10-04,1.5703129999999998
1984-10-05,1.5625
1984-10-08,1.546875
1984-10-09,1.515625
1984-10-10,1.53125
1984-10-11,1.5234379999999998
1984-10-12,1.5234379999999998
1984-10-15,1.5234379999999998
1984-10-16,1.5625
1984-10-17,1.578125
1984-10-18,1.578125
1984-10-19,1.59375
1984-10-22,1.609375
1984-10-23,1.59375
1984-10-24,1.59375
1984-10-25,1.59375
1984-10-26,1.578125
1984-10-29,1.578125
1984-10-30,1.5703129999999998
1984-10-31,1.5625
1984-11-01,1.5546879999999998
1984-11-02,1.546875
1984-11-05,1.546875
1984-11-06,1.546875
1984-11-07,1.546875
1984-11-08,1.5546879999999998
1984-11-09,1.5625
1984-11-12,1.546875
1984-11-13,1.5234379999999998
1984-11-14,1.515625
1984-11-15,1.53125
1984-11-16,1.53125
1984-11-19,1.53125
1984-11-20,1.5234379999999998
1984-11-21,1.5546879999999998
1984-11-23,1.5546879999999998
1984-11-26,1.5546879999999998
1984-11-27,1.5703129999999998
1984-11-28,1.5703129999999998
1984-11-29,1.5703129999999998
1984-11-30,1.578125
1984-12-03,1.578125
1984-12-04,1.5859379999999998
1984-12-05,1.5859379999999998
1984-12-06,1.5859379999999998
1984-12-07,1.5859379999999998
1984-12-10,1.5625
1984-12-11,1.5703129999999998
1984-12-12,1.578125
1984-12-13,1.578125
1984-12-14,1.609375
1984-12-17,1.609375
1984-12-18,1.640625
1984-12-19,1.640625
1984-12-20,1.65625
1984-12-21,1.664063
1984-12-24,1.664063
1984-12-26,1.6875
1984-12-27,1.679688
1984-12-28,1.679688
1984-12-31,1.6875
1985-01-02,1.6875
1985-01-03,1.679688
1985-01-04,1.6875
1985-01-07,1.6875
1985-01-08,1.695313
1985-01-09,1.6875
1985-01-10,1.710938
1985-01-11,1.726563
1985-01-14,1.734375
1985-01-15,1.734375
1985-01-16,1.734375
1985-01-17,1.734375
1985-01-18,1.742188
1985-01-21,1.734375
1985-01-22,1.734375
1985-01-23,1.757813
1985-01-24,1.765625
1985-01-25,1.78125
1985-01-28,1.789063
1985-01-29,1.796875
1985-01-30,1.804688
1985-01-31,1.820313
1985-02-01,1.796875
1985-02-04,1.789063
1985-02-05,1.789063
1985-02-06,1.789063
1985-02-07,1.789063
1985-02-08,1.796875
1985-02-11,1.796875
1985-02-12,1.8125
1985-02-13,1.859375
1985-02-14,1.851563
1985-02-15,1.84375
1985-02-19,1.820313
1985-02-20,1.828125
1985-02-21,1.796875
1985-02-22,1.78125
1985-02-25,1.765625
1985-02-26,1.773438
1985-02-27,1.765625
1985-02-28,1.78125
1985-03-01,1.773438
1985-03-04,1.789063
1985-03-05,1.8125
1985-03-06,1.820313
1985-03-07,1.804688
1985-03-08,1.804688
1985-03-11,1.804688
1985-03-12,1.789063
1985-03-13,1.710938
1985-03-14,1.71875
1985-03-15,1.726563
1985-03-18,1.726563
1985-03-19,1.75
1985-03-20,1.75
1985-03-21,1.75
1985-03-22,1.742188
1985-03-25,1.734375
1985-03-26,1.734375
1985-03-27,1.757813
1985-03-28,1.78125
1985-03-29,1.8125
1985-04-01,1.84375
1985-04-02,1.84375
1985-04-03,1.84375
1985-04-04,1.851563
1985-04-08,1.859375
1985-04-09,1.867188
1985-04-10,1.875
1985-04-11,1.882813
1985-04-12,1.875
1985-04-15,1.882813
1985-04-16,1.882813
1985-04-17,1.84375
1985-04-18,1.84375
1985-04-19,1.859375
1985-04-22,1.851563
1985-04-23,1.84375
1985-04-24,1.820313
1985-04-25,1.820313
1985-04-26,1.835938
1985-04-29,1.828125
1985-04-30,1.820313
1985-05-01,1.796875
1985-05-02,1.796875
1985-05-03,1.789063
1985-05-06,1.78125
1985-05-07,1.859375
1985-05-08,1.859375
1985-05-09,1.890625
1985-05-10,1.890625
1985-05-13,1.929688
1985-05-14,1.9375
1985-05-15,1.976563
1985-05-16,1.96875
1985-05-17,1.96875
1985-05-20,2.0
1985-05-21,2.0
1985-05-22,1.976563
1985-05-23,1.976563
1985-05-24,1.992188
1985-05-28,2.0
1985-05-29,1.96875
1985-05-30,1.984375
1985-05-31,2.070313
1985-06-03,2.046875
1985-06-04,2.023438
1985-06-05,2.0
1985-06-06,2.015625
1985-06-07,2.023438
1985-06-10,2.015625
1985-06-11,2.03125
1985-06-12,2.0
1985-06-13,1.976563
1985-06-14,1.960938
1985-06-17,1.96875
1985-06-18,1.96875
1985-06-19,1.984375
1985-06-20,1.992188
1985-06-21,1.984375
1985-06-24,1.984375
1985-06-25,1.992188
1985-06-26,2.007813
1985-06-27,2.070313
1985-06-28,2.078125
1985-07-01,2.070313
1985-07-02,2.070313
1985-07-03,2.070313
1985-07-05,2.0625
1985-07-08,2.0625
1985-07-09,2.054688
1985-07-10,2.0625
1985-07-11,2.070313
1985-07-12,2.101563
1985-07-15,2.132813
1985-07-16,2.140625
1985-07-17,2.109375
1985-07-18,2.070313
1985-07-19,2.070313
1985-07-22,2.085938
1985-07-23,2.085938
1985-07-24,2.101563
1985-07-25,2.101563
1985-07-26,2.125
1985-07-29,2.171875
1985-07-30,2.148438
1985-07-31,2.148438
1985-08-01,2.164063
1985-08-02,2.164063
1985-08-05,2.210938
1985-08-06,2.203125
1985-08-07,2.179688
1985-08-08,2.179688
1985-08-09,2.171875
1985-08-12,2.15625
1985-08-13,2.109375
1985-08-14,2.125
1985-08-15,2.117188
1985-08-16,2.109375
1985-08-19,2.109375
1985-08-20,2.109375
1985-08-21,2.140625
1985-08-22,2.171875
1985-08-23,2.164063
1985-08-26,2.164063
1985-08-27,2.164063
1985-08-28,2.171875
1985-08-29,2.171875
1985-08-30,2.164063
1985-09-03,2.1875
1985-09-04,2.1875
1985-09-05,2.179688
1985-09-06,2.195313
1985-09-09,2.171875
1985-09-10,2.179688
1985-09-11,2.179688
1985-09-12,2.171875
1985-09-13,2.171875
1985-09-16,2.171875
1985-09-17,2.1875
1985-09-18,2.179688
1985-09-19,2.171875
1985-09-20,2.171875
1985-09-23,2.1875
1985-09-24,2.171875
1985-09-25,2.171875
1985-09-26,2.15625
1985-09-30,2.078125
1985-10-01,2.085938
1985-10-02,2.09375
1985-10-03,2.101563
1985-10-04,2.109375
1985-10-07,2.085938
1985-10-08,2.070313
1985-10-09,2.070313
1985-10-10,2.078125
1985-10-11,2.078125
1985-10-14,2.070313
1985-10-15,2.078125
1985-10-16,2.09375
1985-10-17,2.140625
1985-10-18,2.179688
1985-10-21,2.164063
1985-10-22,2.171875
1985-10-23,2.164063
1985-10-24,2.171875
1985-10-25,2.179688
1985-10-28,2.164063
1985-10-29,2.265625
1985-10-30,2.296875
1985-10-31,2.320313
1985-11-01,2.34375
1985-11-04,2.320313
1985-11-05,2.328125
1985-11-06,2.328125
1985-11-07,2.3125
1985-11-08,2.3125
1985-11-11,2.3125
1985-11-12,2.320313
1985-11-13,2.320313
1985-11-14,2.328125
1985-11-15,2.34375
1985-11-18,2.320313
1985-11-19,2.328125
1985-11-20,2.328125
1985-11-21,2.328125
1985-11-22,2.328125
1985-11-25,2.335938
1985-11-26,2.328125
1985-11-27,2.359375
1985-11-29,2.375
1985-12-02,2.375
1985-12-03,2.453125
1985-12-04,2.476563
1985-12-05,2.476563
1985-12-06,2.476563
1985-12-09,2.484375
1985-12-10,2.492188
1985-12-11,2.507813
1985-12-12,2.5
1985-12-13,2.507813
1985-12-16,2.5625
1985-12-17,2.5625
1985-12-18,2.570313
1985-12-19,2.59375
1985-12-20,2.59375
1985-12-23,2.570313
1985-12-24,2.585938
1985-12-26,2.578125
1985-12-27,2.585938
1985-12-30,2.585938
1985-12-31,2.578125
1986-01-02,2.609375
1986-01-03,2.640625
1986-01-06,2.640625
1986-01-07,2.640625
1986-01-08,2.664063
1986-01-09,2.570313
1986-01-10,2.601563
1986-01-13,2.59375
1986-01-14,2.59375
1986-01-15,2.609375
1986-01-16,2.640625
1986-01-17,2.648438
1986-01-20,2.640625
1986-01-21,2.632813
1986-01-22,2.625
1986-01-23,2.601563
1986-01-24,2.609375
1986-01-27,2.625
1986-01-28,2.617188
1986-01-29,2.601563
1986-01-30,2.601563
1986-01-31,2.679688
1986-02-03,2.78125
1986-02-04,2.8125
1986-02-05,2.867188
1986-02-06,2.90625
1986-02-07,2.875
1986-02-10,2.859375
1986-02-11,2.828125
1986-02-12,2.78125
1986-02-13,2.820313
1986-02-14,2.820313
1986-02-18,2.859375
1986-02-19,2.859375
1986-02-20,2.867188
1986-02-21,2.90625
1986-02-24,2.890625
1986-02-25,2.867188
1986-02-26,2.867188
1986-02-27,2.859375
1986-02-28,2.875
1986-03-03,2.882813
1986-03-04,2.875
1986-03-05,2.898438
1986-03-06,2.890625
1986-03-07,2.875
1986-03-10,2.875
1986-03-11,2.914063
1986-03-12,3.007813
1986-03-13,3.125
1986-03-14,3.125
1986-03-17,3.078125
1986-03-18,3.0625
1986-03-19,3.0
1986-03-20,3.0
1986-03-21,2.984375
1986-03-24,2.992188
1986-03-25,2.992188
1986-03-26,3.054688
1986-03-27,3.054688
1986-03-31,3.046875
1986-04-01,3.03125
1986-04-02,3.0
1986-04-03,2.9375
1986-04-04,2.875
1986-04-07,2.8125
1986-04-08,2.789063
1986-04-09,2.796875
1986-04-10,2.789063
1986-04-11,2.859375
1986-04-14,3.039063
1986-04-15,3.054688
1986-04-16,3.125
1986-04-17,3.015625
1986-04-18,2.96875
1986-04-21,3.0
1986-04-22,3.039063
1986-04-23,3.039063
1986-04-24,3.03125
1986-04-25,3.101563
1986-04-28,3.078125
1986-04-29,3.0625
1986-04-30,3.039063
1986-05-01,3.054688
1986-05-02,3.054688
1986-05-05,3.054688
1986-05-06,3.054688
1986-05-07,3.039063
1986-05-08,3.03125
1986-05-09,3.085938
1986-05-12,3.078125
1986-05-13,3.085938
1986-05-14,3.078125
1986-05-15,3.117188
1986-05-16,3.164063
1986-05-19,3.203125
1986-05-20,3.132813
1986-05-21,3.148438
1986-05-22,3.179688
1986-05-23,3.234375
1986-05-27,3.296875
1986-05-28,3.375
1986-05-29,3.328125
1986-05-30,3.3515629999999996
1986-06-02,3.359375
1986-06-03,3.3515629999999996
1986-06-04,3.359375
1986-06-05,3.359375
1986-06-06,3.3203129999999996
1986-06-09,3.265625
1986-06-10,3.234375
1986-06-11,3.2890629999999996
1986-06-12,3.2890629999999996
1986-06-13,3.3125
1986-06-16,3.3125
1986-06-17,3.3046879999999996
1986-06-18,3.3125
1986-06-19,3.375
1986-06-20,3.4375
1986-06-23,3.4296879999999996
1986-06-24,3.4375
1986-06-25,3.4453129999999996
1986-06-26,3.453125
1986-06-27,3.5234379999999996
1986-06-30,3.6484379999999996
1986-07-01,3.625
1986-07-02,3.546875
1986-07-03,3.5625
1986-07-07,3.4921879999999996
1986-07-08,3.3359379999999996
1986-07-09,3.375
1986-07-10,3.390625
1986-07-11,3.328125
1986-07-14,3.148438
1986-07-15,3.179688
1986-07-16,3.125
1986-07-17,3.0625
1986-07-18,3.125
1986-07-21,3.1875
1986-07-22,3.265625
1986-07-23,3.28125
1986-07-24,3.234375
1986-07-25,3.21875
1986-07-28,3.1875
1986-07-29,3.1875
1986-07-30,3.171875
1986-07-31,3.15625
1986-08-01,3.1875
1986-08-04,3.09375
1986-08-05,3.109375
1986-08-06,3.0625
1986-08-07,3.046875
1986-08-08,3.09375
1986-08-11,3.171875
1986-08-12,3.25
1986-08-13,3.296875
1986-08-14,3.28125
1986-08-15,3.25
1986-08-18,3.234375
1986-08-19,3.09375
1986-08-20,3.1875
1986-08-21,3.15625
1986-08-22,3.109375
1986-08-25,3.078125
1986-08-26,3.078125
1986-08-27,3.078125
1986-08-28,3.0625
1986-08-29,3.0625
1986-09-02,3.09375
1986-09-03,3.078125
1986-09-04,3.078125
1986-09-05,3.09375
1986-09-08,3.09375
1986-09-09,3.140625
1986-09-10,3.140625
1986-09-11,2.875
1986-09-12,2.6875
1986-09-15,2.765625
1986-09-16,2.859375
1986-09-17,2.84375
1986-09-18,2.828125
1986-09-19,2.828125
1986-09-22,2.9375
1986-09-23,2.96875
1986-09-24,3.0
1986-09-25,2.875
1986-09-26,2.84375
1986-09-29,2.78125
1986-09-30,2.828125
1986-10-01,2.84375
1986-10-02,2.84375
1986-10-03,2.765625
1986-10-06,2.6875
1986-10-07,2.78125
1986-10-08,2.828125
1986-10-09,2.96875
1986-10-10,2.96875
1986-10-13,3.046875
1986-10-14,3.15625
1986-10-15,3.21875
1986-10-16,3.171875
1986-10-17,3.078125
1986-10-20,2.96875
1986-10-21,2.90625
1986-10-22,2.875
1986-10-23,2.890625
1986-10-24,2.890625
1986-10-27,2.890625
1986-10-28,2.921875
1986-10-29,2.921875
1986-10-30,3.0
1986-10-31,2.96875
1986-11-03,3.0
1986-11-04,2.96875
1986-11-05,3.03125
1986-11-06,2.984375
