Date,FLR
2001-12-20,18.955
2001-12-21,17.700001
2001-12-24,17.915001
2001-12-26,18.205
2001-12-27,18.014999
2001-12-28,18.575001
2001-12-31,18.700001
2002-01-02,18.450001
2002-01-03,18.52
2002-01-04,18.815001000000002
2002-01-07,18.620001000000002
2002-01-08,18.115
2002-01-09,18.24
2002-01-10,18.094998999999998
2002-01-11,17.799999
2002-01-14,17.594998999999998
2002-01-15,17.145
2002-01-16,14.91
2002-01-17,16.084999
2002-01-18,15.775
2002-01-22,15.24
2002-01-23,15.63
2002-01-24,15.785
2002-01-25,16.190001000000002
2002-01-28,16.184998999999998
2002-01-29,16.004998999999998
2002-01-30,15.96
2002-01-31,16.025
2002-02-01,15.81
2002-02-04,14.995
2002-02-05,14.855
2002-02-06,14.795
2002-02-07,14.83
2002-02-08,15.85
2002-02-11,17.440001000000002
2002-02-12,16.879998999999998
2002-02-13,17.145
2002-02-14,17.549999
2002-02-15,17.719998999999998
2002-02-19,17.674999
2002-02-20,17.465
2002-02-21,18.120001000000002
2002-02-22,18.684998999999998
2002-02-25,19.389999
2002-02-26,19.125
2002-02-27,19.945
2002-02-28,18.955
2002-03-01,19.200001
2002-03-04,20.055
2002-03-05,19.594998999999998
2002-03-06,20.145
2002-03-07,20.700001
2002-03-08,20.809998999999998
2002-03-11,20.57
2002-03-12,21.49
2002-03-13,21.495001000000002
2002-03-14,21.254998999999998
2002-03-15,21.525
2002-03-18,21.405001000000002
2002-03-19,21.955
2002-03-20,21.455
2002-03-21,21.09
2002-03-22,21.1
2002-03-25,20.424999
2002-03-26,20.795
2002-03-27,20.709999
2002-03-28,20.395
2002-04-01,20.610001
2002-04-02,20.715
2002-04-03,20.565001000000002
2002-04-04,20.645
2002-04-05,20.725
2002-04-08,21.045
2002-04-09,21.105
2002-04-10,21.865
2002-04-11,21.08
2002-04-12,21.370001000000002
2002-04-15,21.299999
2002-04-16,21.924999
2002-04-17,21.58
2002-04-18,22.285
2002-04-19,21.514999
2002-04-22,21.254998999999998
2002-04-23,21.645
2002-04-24,21.9
2002-04-25,21.08
2002-04-26,20.549999
2002-04-29,20.219998999999998
2002-04-30,20.665001
2002-05-01,20.594998999999998
2002-05-02,20.690001000000002
2002-05-03,20.15
2002-05-06,19.65
2002-05-07,19.74
2002-05-08,19.655001000000002
2002-05-09,19.105
2002-05-10,18.555
2002-05-13,18.575001
2002-05-14,18.91
2002-05-15,18.815001000000002
2002-05-16,18.025
2002-05-17,17.969998999999998
2002-05-20,18.075001
2002-05-21,17.83
2002-05-22,17.73
2002-05-23,18.885
2002-05-24,18.700001
2002-05-28,18.754998999999998
2002-05-29,18.43
2002-05-30,18.355
2002-05-31,18.799999
2002-06-03,18.635
2002-06-04,17.985001
2002-06-05,18.355
2002-06-06,18.325001
2002-06-07,18.17
2002-06-10,18.299999
2002-06-11,17.865
2002-06-12,18.370001000000002
2002-06-13,18.25
2002-06-14,18.395
2002-06-17,18.885
2002-06-18,18.934998999999998
2002-06-19,19.525
2002-06-20,19.200001
2002-06-21,18.950001
2002-06-24,19.305
2002-06-25,18.799999
2002-06-26,19.125
2002-06-27,19.35
2002-06-28,19.475
2002-07-01,18.83
2002-07-02,18.23
2002-07-03,17.725
2002-07-05,18.41
2002-07-08,18.375
2002-07-09,17.975
2002-07-10,17.6
2002-07-11,17.049999
2002-07-12,16.84
2002-07-15,16.825001
2002-07-16,16.15
2002-07-17,16.065001000000002
2002-07-18,16.040001
2002-07-19,14.555
2002-07-22,14.225
2002-07-23,14.44
2002-07-24,14.85
2002-07-25,15.83
2002-07-26,16.01
2002-07-29,16.82
2002-07-30,16.594998999999998
2002-07-31,16.049999
2002-08-01,15.52
2002-08-02,14.875
2002-08-05,14.08
2002-08-06,14.785
2002-08-07,14.945
2002-08-08,15.275
2002-08-09,15.42
2002-08-12,15.495
2002-08-13,14.95
2002-08-14,15.1
2002-08-15,15.6
2002-08-16,15.425
2002-08-19,15.81
2002-08-20,15.465
2002-08-21,13.83
2002-08-22,13.725
2002-08-23,13.66
2002-08-26,13.36
2002-08-27,13.525
2002-08-28,13.75
2002-08-29,13.755
2002-08-30,13.83
2002-09-03,13.4
2002-09-04,13.715
2002-09-05,13.715
2002-09-06,13.69
2002-09-09,13.845
2002-09-10,13.4
2002-09-11,13.445
2002-09-12,13.25
2002-09-13,13.45
2002-09-16,13.58
2002-09-17,13.23
2002-09-18,13.275
2002-09-19,13.005
2002-09-20,12.855
2002-09-23,12.29
2002-09-24,12.0
2002-09-25,12.39
2002-09-26,12.85
2002-09-27,12.625
2002-09-30,12.22
2002-10-01,12.925
2002-10-02,11.76
2002-10-03,11.85
2002-10-04,11.435
2002-10-07,10.86
2002-10-08,11.7
2002-10-09,10.525
2002-10-10,10.47
2002-10-11,10.745
2002-10-14,10.68
2002-10-15,11.19
2002-10-16,10.805
2002-10-17,11.41
2002-10-18,10.935
2002-10-21,11.25
2002-10-22,11.13
2002-10-23,11.78
2002-10-24,11.34
2002-10-25,11.815
2002-10-28,11.205
2002-10-29,11.59
2002-10-30,11.56
2002-10-31,11.825
2002-11-01,12.01
2002-11-04,12.315
2002-11-05,12.25
2002-11-06,12.75
2002-11-07,12.685
2002-11-08,12.475
2002-11-11,12.34
2002-11-12,12.53
2002-11-13,12.51
2002-11-14,12.13
2002-11-15,12.355
2002-11-18,12.06
2002-11-19,11.755
2002-11-20,12.55
2002-11-21,12.86
2002-11-22,12.72
2002-11-25,13.475
2002-11-26,13.4
2002-11-27,14.065
2002-11-29,13.71
2002-12-02,13.82
2002-12-03,13.43
2002-12-04,13.465
2002-12-05,13.31
2002-12-06,13.255
2002-12-09,12.82
2002-12-10,13.12
2002-12-11,12.9
2002-12-12,13.495
2002-12-13,12.915
2002-12-16,13.725
2002-12-17,13.225
2002-12-18,13.55
2002-12-19,13.18
2002-12-20,13.82
2002-12-23,13.5
2002-12-24,14.21
2002-12-26,13.865
2002-12-27,13.785
2002-12-30,13.8
2002-12-31,14.0
2003-01-02,14.63
2003-01-03,14.725
2003-01-06,14.925
2003-01-07,14.945
2003-01-08,15.02
2003-01-09,15.135
2003-01-10,15.145
2003-01-13,14.665
2003-01-14,14.975
2003-01-15,14.895
2003-01-16,15.12
2003-01-17,14.7
2003-01-21,14.3
2003-01-22,14.15
2003-01-23,14.395
2003-01-24,14.03
2003-01-27,13.8
2003-01-28,13.87
2003-01-29,13.75
2003-01-30,13.705
2003-01-31,14.87
2003-02-03,14.5
2003-02-04,14.405
2003-02-05,14.23
2003-02-06,14.015
2003-02-07,13.8
2003-02-10,14.1
2003-02-11,13.955
2003-02-12,13.655
2003-02-13,13.59
2003-02-14,14.03
2003-02-18,14.39
2003-02-19,14.24
2003-02-20,13.995
2003-02-21,14.265
2003-02-24,13.94
2003-02-25,14.115
2003-02-26,13.8
2003-02-27,14.005
2003-02-28,14.115
2003-03-03,14.1
2003-03-04,14.125
2003-03-05,14.675
2003-03-06,15.075
2003-03-07,15.105
2003-03-10,14.65
2003-03-11,14.535
2003-03-12,14.6
2003-03-13,15.745
2003-03-14,16.055
2003-03-17,16.855
2003-03-18,16.665001
2003-03-19,16.684998999999998
2003-03-20,16.77
2003-03-21,17.495001000000002
2003-03-24,16.940001000000002
2003-03-25,16.975
2003-03-26,17.155001000000002
2003-03-27,17.049999
2003-03-28,17.129998999999998
2003-03-31,16.84
2003-04-01,17.290001
2003-04-02,17.950001
2003-04-03,17.575001
2003-04-04,17.49
2003-04-07,17.719998999999998
2003-04-08,17.465
2003-04-09,17.275
2003-04-10,17.969998999999998
2003-04-11,17.5
2003-04-14,17.799999
2003-04-15,17.9
2003-04-16,17.905001000000002
2003-04-17,17.799999
2003-04-21,17.15
2003-04-22,17.91
2003-04-23,17.805
2003-04-24,17.655001000000002
2003-04-25,16.844998999999998
2003-04-28,17.57
2003-04-29,17.700001
2003-04-30,17.285
2003-05-01,17.305
2003-05-02,17.66
2003-05-05,17.254998999999998
2003-05-06,17.075001
2003-05-07,17.174999
2003-05-08,17.1
2003-05-09,17.049999
2003-05-12,17.360001
2003-05-13,17.105
2003-05-14,17.135
2003-05-15,17.375
2003-05-16,17.17
2003-05-19,16.915001
2003-05-20,16.915001
2003-05-21,16.6
2003-05-22,16.865
2003-05-23,16.799999
2003-05-27,17.105
2003-05-28,17.549999
2003-05-29,17.110001
2003-05-30,17.745001000000002
2003-06-02,17.575001
2003-06-03,17.389999
2003-06-04,18.24
2003-06-05,18.08
2003-06-06,17.325001
2003-06-09,17.299999
2003-06-10,16.98
2003-06-11,17.225
2003-06-12,17.610001
2003-06-13,17.325001
2003-06-16,17.545
2003-06-17,17.525
2003-06-18,17.754998999999998
2003-06-19,17.690001000000002
2003-06-20,17.34
2003-06-23,17.4
2003-06-24,17.42
2003-06-25,17.365
2003-06-26,17.110001
2003-06-27,17.43
2003-06-30,16.82
2003-07-01,16.895
2003-07-02,16.965
2003-07-03,16.77
2003-07-07,17.225
2003-07-08,16.725
2003-07-09,16.895
2003-07-10,16.91
2003-07-11,17.35
2003-07-14,17.045
2003-07-15,16.825001
2003-07-16,16.825001
2003-07-17,16.83
2003-07-18,17.049999
2003-07-21,16.775
2003-07-22,17.299999
2003-07-23,17.135
2003-07-24,16.975
2003-07-25,17.74
2003-07-28,17.385
2003-07-29,17.725
2003-07-30,17.700001
2003-07-31,17.815001000000002
2003-08-01,17.17
2003-08-04,17.305
2003-08-05,16.4
2003-08-06,16.934998999999998
2003-08-07,16.809998999999998
2003-08-08,17.025
2003-08-11,16.92
2003-08-12,17.190001000000002
2003-08-13,17.075001
2003-08-14,17.375
2003-08-15,17.940001000000002
2003-08-18,18.475
2003-08-19,18.525
2003-08-20,18.785
2003-08-21,18.875
2003-08-22,18.74
2003-08-25,18.195
2003-08-26,18.125
2003-08-27,18.290001
2003-08-28,18.65
2003-08-29,18.42
2003-09-02,18.370001000000002
2003-09-03,18.745001000000002
2003-09-04,18.41
2003-09-05,18.07
2003-09-08,18.41
2003-09-09,18.084999
2003-09-10,17.725
2003-09-11,18.065001000000002
2003-09-12,18.0
2003-09-15,18.225
2003-09-16,18.504998999999998
2003-09-17,18.275
2003-09-18,18.915001
2003-09-19,18.775
2003-09-22,18.495001000000002
2003-09-23,18.674999
2003-09-24,18.565001000000002
2003-09-25,18.690001000000002
2003-09-26,18.245001000000002
2003-09-29,18.895
2003-09-30,18.665001
2003-10-01,19.299999
2003-10-02,19.025
2003-10-03,19.75
2003-10-06,19.705
2003-10-07,19.85
2003-10-08,19.709999
2003-10-09,20.065001000000002
2003-10-10,20.23
2003-10-13,20.254998999999998
2003-10-14,20.27
2003-10-15,19.93
2003-10-16,19.51
2003-10-17,19.445
2003-10-20,19.424999
2003-10-21,19.58
2003-10-22,19.34
2003-10-23,19.465
2003-10-24,19.035
2003-10-27,19.51
2003-10-28,19.940001000000002
2003-10-29,18.295
2003-10-30,18.559998999999998
2003-10-31,18.540001
2003-11-03,18.540001
2003-11-04,18.475
2003-11-05,18.455
2003-11-06,18.42
2003-11-07,18.5
2003-11-10,18.594998999999998
2003-11-11,18.25
2003-11-12,18.35
2003-11-13,18.225
2003-11-14,17.885
2003-11-17,17.674999
2003-11-18,17.504998999999998
2003-11-19,17.299999
2003-11-20,17.605
2003-11-21,17.754998999999998
2003-11-24,18.605
2003-11-25,18.375
2003-11-26,18.215
2003-11-28,18.33
2003-12-01,18.385
2003-12-02,18.35
2003-12-03,18.504998999999998
2003-12-04,19.120001000000002
2003-12-05,18.889999
2003-12-08,18.985001
2003-12-09,18.690001000000002
2003-12-10,18.51
2003-12-11,18.780001000000002
2003-12-12,18.91
2003-12-15,18.809998999999998
2003-12-16,18.790001
2003-12-17,18.745001000000002
2003-12-18,19.02
2003-12-19,19.065001000000002
2003-12-22,19.215
2003-12-23,19.32
2003-12-24,19.290001
2003-12-26,19.469998999999998
2003-12-29,19.66
2003-12-30,19.745001000000002
2003-12-31,19.82
2004-01-02,19.545
2004-01-05,20.0
2004-01-06,19.995001000000002
2004-01-07,19.725
2004-01-08,19.395
2004-01-09,19.045
2004-01-12,18.975
2004-01-13,19.025
2004-01-14,19.77
2004-01-15,19.575001
2004-01-16,19.799999
2004-01-20,19.219998999999998
2004-01-21,19.219998999999998
2004-01-22,19.215
2004-01-23,18.885
2004-01-26,18.785
2004-01-27,18.82
2004-01-28,18.485001
2004-01-29,18.575001
2004-01-30,18.530001000000002
2004-02-02,18.535
2004-02-03,19.040001
2004-02-04,18.65
2004-02-05,20.365
2004-02-06,20.415001
2004-02-09,20.355
2004-02-10,19.98
2004-02-11,20.35
2004-02-12,20.395
2004-02-13,20.200001
2004-02-17,20.67
2004-02-18,20.450001
2004-02-19,20.365
2004-02-20,20.26
2004-02-23,19.934998999999998
2004-02-24,20.1
2004-02-25,20.120001000000002
2004-02-26,20.129998999999998
2004-02-27,20.615
2004-03-01,20.455
2004-03-02,20.215
2004-03-03,20.25
2004-03-04,20.485001
2004-03-05,20.280001000000002
2004-03-08,20.0
2004-03-09,19.885
2004-03-10,19.42
2004-03-11,18.5
2004-03-12,19.174999
2004-03-15,19.049999
2004-03-16,19.174999
2004-03-17,19.355
2004-03-18,19.215
2004-03-19,19.040001
2004-03-22,18.65
2004-03-23,18.645
2004-03-24,18.815001000000002
2004-03-25,19.059998999999998
2004-03-26,19.0
2004-03-29,19.184998999999998
2004-03-30,19.549999
2004-03-31,19.344998999999998
2004-04-01,19.0
2004-04-02,18.74
2004-04-05,19.295
2004-04-06,19.264999
2004-04-07,19.299999
2004-04-08,19.155001000000002
2004-04-12,19.15
2004-04-13,19.049999
2004-04-14,18.995001000000002
2004-04-15,19.075001
2004-04-16,19.35
2004-04-19,19.129998999999998
2004-04-20,18.915001
2004-04-21,18.995001000000002
2004-04-22,19.535
2004-04-23,19.445
2004-04-26,19.415001
2004-04-27,19.73
2004-04-28,19.43
2004-04-29,18.955
2004-04-30,19.08
2004-05-03,19.5
2004-05-04,19.51
2004-05-05,19.375
2004-05-06,19.105
2004-05-07,18.555
2004-05-10,18.42
2004-05-11,18.434998999999998
2004-05-12,18.5
2004-05-13,18.805
2004-05-14,18.83
2004-05-17,18.745001000000002
2004-05-18,18.75
2004-05-19,18.975
2004-05-20,19.075001
2004-05-21,19.27
2004-05-24,19.709999
2004-05-25,19.924999
2004-05-26,20.084999
2004-05-27,20.120001000000002
2004-05-28,20.209999
2004-06-01,20.275
2004-06-02,20.290001
2004-06-03,20.245001000000002
2004-06-04,20.155001000000002
2004-06-07,20.645
2004-06-08,21.605
2004-06-09,21.615
2004-06-10,21.795
2004-06-14,21.59
2004-06-15,21.57
2004-06-16,21.955
2004-06-17,22.43
2004-06-18,22.325001
2004-06-21,22.52
2004-06-22,22.530001000000002
2004-06-23,22.879998999999998
2004-06-24,23.02
2004-06-25,23.235001
2004-06-28,23.455
2004-06-29,23.280001000000002
2004-06-30,23.834999
2004-07-01,23.32
2004-07-02,23.379998999999998
2004-07-06,23.305
2004-07-07,23.43
2004-07-08,22.934998999999998
2004-07-09,23.040001
2004-07-12,22.809998999999998
2004-07-13,22.775
2004-07-14,22.635
2004-07-15,22.870001000000002
2004-07-16,22.504998999999998
2004-07-19,22.334999
2004-07-20,22.495001000000002
2004-07-21,22.41
2004-07-22,21.995001000000002
2004-07-23,21.76
2004-07-26,21.469998999999998
2004-07-27,21.764999
2004-07-28,21.51
2004-07-29,22.84
2004-07-30,22.775
2004-08-02,22.77
2004-08-03,21.99
2004-08-04,21.75
2004-08-05,21.305
2004-08-06,20.83
2004-08-09,20.870001000000002
2004-08-10,21.620001000000002
2004-08-11,21.235001
2004-08-12,20.950001
2004-08-13,21.17
2004-08-16,21.525
2004-08-17,21.75
2004-08-18,21.965
2004-08-19,21.645
2004-08-20,21.85
2004-08-23,21.825001
2004-08-24,21.83
2004-08-25,21.754998999999998
2004-08-26,21.834999
2004-08-27,21.65
2004-08-30,21.43
2004-08-31,21.375
2004-09-01,21.405001000000002
2004-09-02,21.635
2004-09-03,21.465
2004-09-07,22.424999
2004-09-08,22.17
2004-09-09,22.065001000000002
2004-09-10,21.934998999999998
2004-09-13,22.674999
2004-09-14,22.530001000000002
2004-09-15,22.475
2004-09-16,22.690001000000002
2004-09-17,22.475
2004-09-20,22.49
2004-09-21,22.700001
2004-09-22,22.59
2004-09-23,22.190001000000002
2004-09-24,21.975
2004-09-27,22.174999
2004-09-28,22.025
2004-09-29,22.245001000000002
2004-09-30,22.26
2004-10-01,22.24
2004-10-04,22.225
2004-10-05,22.08
2004-10-06,22.309998999999998
2004-10-07,22.295
2004-10-08,22.280001000000002
2004-10-11,22.24
2004-10-12,22.139999
2004-10-13,22.045
2004-10-14,21.620001000000002
2004-10-15,21.870001000000002
2004-10-18,21.799999
2004-10-19,21.610001
2004-10-20,21.610001
2004-10-21,22.035
2004-10-22,21.725
2004-10-25,22.129998999999998
2004-10-26,22.620001000000002
2004-10-27,23.07
2004-10-28,22.605
2004-10-29,23.219998999999998
2004-11-01,22.915001
2004-11-02,22.625
2004-11-03,22.77
2004-11-04,22.33
2004-11-05,22.35
2004-11-08,22.34
2004-11-09,22.48
2004-11-10,22.58
2004-11-11,22.594998999999998
2004-11-12,23.665001
2004-11-15,23.645
2004-11-16,23.475
2004-11-17,23.299999
2004-11-18,23.35
2004-11-19,23.5
2004-11-22,24.254998999999998
2004-11-23,25.924999
2004-11-24,26.0
2004-11-26,26.27
2004-11-29,26.075001
2004-11-30,25.950001
2004-12-01,26.1
2004-12-02,26.129998999999998
2004-12-03,26.084999
2004-12-06,26.004998999999998
2004-12-07,25.9
2004-12-08,27.27
2004-12-09,27.135
2004-12-10,26.735001
2004-12-13,26.889999
2004-12-14,27.105
2004-12-15,26.99
2004-12-16,26.605
2004-12-17,26.565001000000002
2004-12-20,26.504998999999998
2004-12-21,26.68
2004-12-22,26.690001000000002
2004-12-23,26.645
2004-12-27,26.309998999999998
2004-12-28,26.795
2004-12-29,27.215
2004-12-30,27.139999
2004-12-31,27.254998999999998
2005-01-03,26.525
2005-01-04,26.120001000000002
2005-01-05,25.42
2005-01-06,25.535
2005-01-07,25.405001000000002
2005-01-10,25.620001000000002
2005-01-11,25.280001000000002
2005-01-12,25.535
2005-01-13,25.655001000000002
2005-01-14,26.245001000000002
2005-01-18,26.26
2005-01-19,25.945
2005-01-20,25.58
2005-01-21,25.290001
2005-01-24,25.184998999999998
2005-01-25,25.4
2005-01-26,25.975
2005-01-27,26.049999
2005-01-28,26.145
2005-01-31,26.77
2005-02-01,26.17
2005-02-02,26.99
2005-02-03,28.465
2005-02-04,29.92
2005-02-07,30.370001000000002
2005-02-08,30.434998999999998
2005-02-09,30.105
2005-02-10,29.92
2005-02-11,30.5
2005-02-14,30.485001
2005-02-15,31.195
2005-02-16,31.315001000000002
2005-02-17,31.355
2005-02-18,30.940001000000002
2005-02-22,30.65
2005-02-23,30.76
2005-02-24,31.559998999999998
2005-02-25,31.625
2005-02-28,31.375
2005-03-01,31.225
2005-03-02,30.975
2005-03-03,30.365
2005-03-04,30.825001
2005-03-07,30.5
2005-03-08,29.485001
2005-03-09,29.1
2005-03-10,28.450001
2005-03-11,28.639999
2005-03-14,28.35
2005-03-15,28.305
2005-03-16,28.205
2005-03-17,28.379998999999998
2005-03-18,28.855
2005-03-21,28.334999
2005-03-22,27.905001000000002
2005-03-23,27.5
2005-03-24,27.549999
2005-03-28,27.610001
2005-03-29,26.815001000000002
2005-03-30,27.559998999999998
2005-03-31,27.715
2005-04-01,27.85
2005-04-04,28.004998999999998
2005-04-05,28.200001
2005-04-06,28.379998999999998
2005-04-07,28.889999
2005-04-08,28.33
2005-04-11,29.375
2005-04-12,29.290001
2005-04-13,28.434998999999998
2005-04-14,27.475
2005-04-15,26.955
2005-04-18,26.775
2005-04-19,26.825001
2005-04-20,26.4
2005-04-21,26.83
2005-04-22,26.615
2005-04-25,26.92
2005-04-26,26.225
2005-04-27,25.975
2005-04-28,25.719998999999998
2005-04-29,25.780001000000002
2005-05-02,25.875
2005-05-03,25.785
2005-05-04,26.52
2005-05-05,26.275
2005-05-06,28.65
2005-05-09,29.15
2005-05-10,29.08
2005-05-11,28.82
2005-05-12,28.290001
2005-05-13,27.775
2005-05-16,28.35
2005-05-17,28.92
2005-05-18,29.165001
2005-05-19,28.995001000000002
2005-05-20,28.885
2005-05-23,28.895
2005-05-24,28.525
2005-05-25,28.450001
2005-05-26,28.73
2005-05-27,28.85
2005-05-31,28.725
2005-06-01,29.655001000000002
2005-06-02,29.514999
2005-06-03,30.41
2005-06-06,30.030001000000002
2005-06-07,30.440001000000002
2005-06-08,30.120001000000002
2005-06-09,30.35
2005-06-10,30.280001000000002
2005-06-13,30.094998999999998
2005-06-14,30.049999
2005-06-15,30.15
2005-06-16,30.155001000000002
2005-06-17,30.735001
2005-06-20,30.424999
2005-06-21,30.004998999999998
2005-06-22,29.99
2005-06-23,29.245001000000002
2005-06-24,28.795
2005-06-27,28.959999
2005-06-28,29.245001000000002
2005-06-29,29.299999
2005-06-30,28.795
2005-07-01,28.775
2005-07-05,29.25
2005-07-06,29.045
2005-07-07,29.6
2005-07-08,29.67
2005-07-11,29.780001000000002
2005-07-12,29.674999
2005-07-13,30.200001
2005-07-14,29.424999
2005-07-15,29.84
2005-07-18,29.790001
2005-07-19,29.85
2005-07-20,30.325001
2005-07-21,29.950001
2005-07-22,30.1
2005-07-25,29.605
2005-07-26,30.030001000000002
2005-07-27,30.309998999999998
2005-07-28,32.404999
2005-07-29,31.9
2005-08-01,31.950001
2005-08-02,32.575001
2005-08-03,32.474998
2005-08-04,32.525002
2005-08-05,31.99
2005-08-08,31.9
