Date,SPR
2007-10-30,33.259997999999996
2007-10-31,34.720001
2007-11-01,35.709998999999996
2007-11-02,35.919998
2007-11-05,36.380001
2007-11-06,36.950001
2007-11-07,35.689999
2007-11-08,35.5
2007-11-09,34.310001
2007-11-12,34.360001000000004
2007-11-13,35.27
2007-11-14,35.68
2007-11-15,35.099998
2007-11-16,34.939999
2007-11-19,34.59
2007-11-20,33.25
2007-11-21,32.630001
2007-11-23,32.57
2007-11-26,32.740002000000004
2007-11-27,33.5
2007-11-28,35.610001000000004
2007-11-29,35.09
2007-11-30,34.950001
2007-12-03,34.389998999999996
2007-12-04,34.0
2007-12-05,34.720001
2007-12-06,35.490002000000004
2007-12-07,35.560001
2007-12-10,35.290001000000004
2007-12-11,34.830002
2007-12-12,34.200001
2007-12-13,34.119999
2007-12-14,34.119999
2007-12-17,33.330002
2007-12-18,33.5
2007-12-19,32.610001000000004
2007-12-20,33.0
2007-12-21,34.169998
2007-12-24,35.169998
2007-12-26,35.200001
2007-12-27,34.880001
2007-12-28,34.209998999999996
2007-12-31,34.5
2008-01-02,33.259997999999996
2008-01-03,32.93
2008-01-04,31.389999
2008-01-07,30.139999
2008-01-08,28.389999
2008-01-09,28.0
2008-01-10,29.4
2008-01-11,28.1
2008-01-14,28.200001
2008-01-15,26.780001000000002
2008-01-16,27.65
2008-01-17,26.65
2008-01-18,27.280001000000002
2008-01-22,26.799999
2008-01-23,25.83
2008-01-24,27.08
2008-01-25,26.41
2008-01-28,26.549999
2008-01-29,27.16
2008-01-30,27.58
2008-01-31,27.620001000000002
2008-02-01,28.32
2008-02-04,28.360001
2008-02-05,27.719998999999998
2008-02-06,27.15
2008-02-07,24.530001000000002
2008-02-08,24.309998999999998
2008-02-11,24.780001000000002
2008-02-12,25.879998999999998
2008-02-13,27.26
2008-02-14,27.41
2008-02-15,27.51
2008-02-19,28.66
2008-02-20,28.32
2008-02-21,27.9
2008-02-22,27.99
2008-02-25,28.620001000000002
2008-02-26,28.389999
2008-02-27,27.33
2008-02-28,28.18
2008-02-29,27.02
2008-03-03,26.59
2008-03-04,26.51
2008-03-05,27.18
2008-03-06,26.15
2008-03-07,24.809998999999998
2008-03-10,23.9
2008-03-11,23.99
2008-03-12,22.77
2008-03-13,22.32
2008-03-14,22.52
2008-03-17,21.799999
2008-03-18,22.870001000000002
2008-03-19,21.610001
2008-03-20,21.83
2008-03-24,22.6
2008-03-25,22.940001000000002
2008-03-26,22.58
2008-03-27,22.09
2008-03-28,22.049999
2008-03-31,22.18
2008-04-01,22.969998999999998
2008-04-02,23.25
2008-04-03,23.610001
2008-04-04,23.360001
2008-04-07,23.16
2008-04-08,22.940001000000002
2008-04-09,25.93
2008-04-10,25.83
2008-04-11,25.01
2008-04-14,25.450001
2008-04-15,25.049999
2008-04-16,25.440001000000002
2008-04-17,25.120001000000002
2008-04-18,25.92
2008-04-21,26.4
2008-04-22,25.799999
2008-04-23,27.33
2008-04-24,27.889999
2008-04-25,27.860001
2008-04-28,27.559998999999998
2008-04-29,28.639999
2008-04-30,29.17
2008-05-01,29.02
2008-05-02,28.4
2008-05-05,29.110001
2008-05-06,29.51
2008-05-07,29.83
2008-05-08,29.24
2008-05-09,29.190001000000002
2008-05-12,29.6
2008-05-13,29.9
2008-05-14,31.17
2008-05-15,30.4
2008-05-16,30.389999
2008-05-19,30.280001000000002
2008-05-20,29.469998999999998
2008-05-21,28.309998999999998
2008-05-22,28.610001
2008-05-23,29.0
2008-05-27,29.77
2008-05-28,29.049999
2008-05-29,28.940001000000002
2008-05-30,29.83
2008-06-02,29.540001
2008-06-03,28.08
2008-06-04,27.68
2008-06-05,27.76
2008-06-06,25.860001
2008-06-09,25.24
2008-06-10,24.120001000000002
2008-06-11,23.540001
2008-06-12,24.08
2008-06-13,24.469998999999998
2008-06-16,24.610001
2008-06-17,24.24
2008-06-18,24.51
2008-06-19,24.4
2008-06-20,24.290001
2008-06-23,24.389999
2008-06-24,23.639999
2008-06-25,21.6
2008-06-26,20.84
2008-06-27,19.84
2008-06-30,19.18
2008-07-01,19.48
2008-07-02,18.98
2008-07-03,19.639999
2008-07-07,19.83
2008-07-08,21.459999
2008-07-09,20.59
2008-07-10,21.0
2008-07-11,20.139999
2008-07-14,20.129998999999998
2008-07-15,19.82
2008-07-16,21.9
2008-07-17,21.9
2008-07-18,22.799999
2008-07-21,21.85
2008-07-22,23.110001
2008-07-23,21.99
2008-07-24,20.129998999999998
2008-07-25,21.040001
2008-07-28,20.27
2008-07-29,21.26
2008-07-30,22.15
2008-07-31,21.66
2008-08-01,22.09
2008-08-04,21.879998999999998
2008-08-05,22.780001000000002
2008-08-06,23.15
2008-08-07,22.08
2008-08-08,23.09
2008-08-11,23.4
2008-08-12,23.4
2008-08-13,22.950001
2008-08-14,23.17
2008-08-15,23.049999
2008-08-18,23.0
2008-08-19,22.32
2008-08-20,22.549999
2008-08-21,22.25
2008-08-22,22.610001
2008-08-25,22.01
2008-08-26,21.9
2008-08-27,22.450001
2008-08-28,23.200001
2008-08-29,22.799999
2008-09-02,23.02
2008-09-03,22.68
2008-09-04,21.41
2008-09-05,21.57
2008-09-08,20.98
2008-09-09,20.15
2008-09-10,20.219998999999998
2008-09-11,20.25
2008-09-12,21.309998999999998
2008-09-15,20.16
2008-09-16,20.01
2008-09-17,18.23
2008-09-18,16.08
2008-09-19,18.6
2008-09-22,17.299999
2008-09-23,16.84
2008-09-24,16.5
2008-09-25,17.059998999999998
2008-09-26,16.27
2008-09-29,15.01
2008-09-30,16.07
2008-10-01,16.219998999999998
2008-10-02,14.28
2008-10-03,14.33
2008-10-06,13.76
2008-10-07,13.21
2008-10-08,12.88
2008-10-09,12.08
2008-10-10,11.56
2008-10-13,12.95
2008-10-14,12.51
2008-10-15,11.74
2008-10-16,13.42
2008-10-17,13.34
2008-10-20,14.24
2008-10-21,14.61
2008-10-22,13.51
2008-10-23,14.3
2008-10-24,14.37
2008-10-27,13.41
2008-10-28,14.2
2008-10-29,14.96
2008-10-30,15.57
2008-10-31,16.129998999999998
2008-11-03,16.040001
2008-11-04,16.059998999999998
2008-11-05,15.02
2008-11-06,13.97
2008-11-07,13.94
2008-11-10,13.56
2008-11-11,12.76
2008-11-12,11.6
2008-11-13,11.76
2008-11-14,11.47
2008-11-17,11.03
2008-11-18,10.45
2008-11-19,9.27
2008-11-20,8.13
2008-11-21,7.8
2008-11-24,8.18
2008-11-25,7.95
2008-11-26,8.98
2008-11-28,9.05
2008-12-01,8.35
2008-12-02,8.78
2008-12-03,9.3
2008-12-04,8.67
2008-12-05,8.99
2008-12-08,9.31
2008-12-09,9.58
2008-12-10,9.21
2008-12-11,8.96
2008-12-12,8.85
2008-12-15,8.63
2008-12-16,8.68
2008-12-17,8.91
2008-12-18,9.16
2008-12-19,9.53
2008-12-22,8.95
2008-12-23,8.75
2008-12-24,8.59
2008-12-26,8.68
2008-12-29,8.51
2008-12-30,9.03
2008-12-31,10.17
2009-01-02,10.81
2009-01-05,11.31
2009-01-06,12.1
2009-01-07,11.92
2009-01-08,12.46
2009-01-09,12.29
2009-01-12,12.15
2009-01-13,11.99
2009-01-14,11.83
2009-01-15,11.82
2009-01-16,11.85
2009-01-20,11.37
2009-01-21,12.34
2009-01-22,12.29
2009-01-23,12.65
2009-01-26,13.17
2009-01-27,13.3
2009-01-28,14.26
2009-01-29,14.05
2009-01-30,13.6
2009-02-02,13.25
2009-02-03,13.44
2009-02-04,13.46
2009-02-05,12.92
2009-02-06,13.11
2009-02-09,13.15
2009-02-10,12.86
2009-02-11,12.56
2009-02-12,13.09
2009-02-13,13.23
2009-02-17,12.61
2009-02-18,12.18
2009-02-19,12.24
2009-02-20,11.44
2009-02-23,10.84
2009-02-24,11.54
2009-02-25,10.89
2009-02-26,10.41
2009-02-27,9.92
2009-03-02,8.7
2009-03-03,8.83
2009-03-04,9.05
2009-03-05,8.22
2009-03-06,8.32
2009-03-09,8.46
2009-03-10,9.16
2009-03-11,9.36
2009-03-12,9.79
2009-03-13,9.96
2009-03-16,9.43
2009-03-17,9.45
2009-03-18,9.8
2009-03-19,9.77
2009-03-20,9.54
2009-03-23,10.34
2009-03-24,10.29
2009-03-25,10.4
2009-03-26,11.37
2009-03-27,10.47
2009-03-30,10.09
2009-03-31,9.97
2009-04-01,10.09
2009-04-02,10.94
2009-04-03,11.35
2009-04-06,11.8
2009-04-07,11.41
2009-04-08,11.65
2009-04-09,12.59
2009-04-13,12.23
2009-04-14,11.31
2009-04-15,11.51
2009-04-16,11.41
2009-04-17,11.87
2009-04-20,11.34
2009-04-21,11.35
2009-04-22,11.91
2009-04-23,12.1
2009-04-24,12.96
2009-04-27,12.53
2009-04-28,11.96
2009-04-29,12.22
2009-04-30,12.75
2009-05-01,12.59
2009-05-04,13.06
2009-05-05,13.02
2009-05-06,13.69
2009-05-07,12.97
2009-05-08,14.01
2009-05-11,13.5
2009-05-12,13.28
2009-05-13,12.8
2009-05-14,13.02
2009-05-15,13.21
2009-05-18,14.17
2009-05-19,14.2
2009-05-20,14.05
2009-05-21,13.48
2009-05-22,13.26
2009-05-26,13.46
2009-05-27,13.32
2009-05-28,13.52
2009-05-29,13.75
2009-06-01,14.4
2009-06-02,14.42
2009-06-03,14.05
2009-06-04,15.04
2009-06-05,16.280001000000002
2009-06-08,16.139999
2009-06-09,16.02
2009-06-10,16.23
2009-06-11,15.8
2009-06-12,15.66
2009-06-15,14.79
2009-06-16,14.48
2009-06-17,14.77
2009-06-18,15.21
2009-06-19,15.37
2009-06-22,15.01
2009-06-23,14.13
2009-06-24,13.52
2009-06-25,14.07
2009-06-26,14.07
2009-06-29,14.24
2009-06-30,13.74
2009-07-01,14.0
2009-07-02,13.31
2009-07-06,12.77
2009-07-07,12.33
2009-07-08,12.79
2009-07-09,12.78
2009-07-10,12.96
2009-07-13,13.01
2009-07-14,13.34
2009-07-15,13.98
2009-07-16,14.37
2009-07-17,14.09
2009-07-20,14.52
2009-07-21,15.04
2009-07-22,14.89
2009-07-23,15.34
2009-07-24,15.3
2009-07-27,15.04
2009-07-28,15.04
2009-07-29,15.45
2009-07-30,13.2
2009-07-31,13.01
2009-08-03,13.56
2009-08-04,13.74
2009-08-05,13.44
2009-08-06,13.93
2009-08-07,14.01
2009-08-10,14.15
2009-08-11,13.79
2009-08-12,14.03
2009-08-13,14.12
2009-08-14,13.67
2009-08-17,13.0
2009-08-18,13.13
2009-08-19,13.28
2009-08-20,13.56
2009-08-21,14.07
2009-08-24,14.34
2009-08-25,14.7
2009-08-26,14.75
2009-08-27,16.139999
2009-08-28,15.7
2009-08-31,15.52
2009-09-01,15.32
2009-09-02,15.19
2009-09-03,15.37
2009-09-04,15.45
2009-09-08,15.49
2009-09-09,16.040001
2009-09-10,16.6
2009-09-11,16.360001
2009-09-14,16.68
2009-09-15,16.93
2009-09-16,16.85
2009-09-17,18.18
2009-09-18,18.34
2009-09-21,18.41
2009-09-22,18.379998999999998
2009-09-23,18.200001
2009-09-24,17.370001000000002
2009-09-25,17.68
2009-09-28,18.0
2009-09-29,18.34
2009-09-30,18.059998999999998
2009-10-01,17.280001000000002
2009-10-02,17.190001000000002
2009-10-05,17.65
2009-10-06,18.200001
2009-10-07,18.389999
2009-10-08,18.67
2009-10-09,18.91
2009-10-12,18.65
2009-10-13,18.5
2009-10-14,18.75
2009-10-15,18.049999
2009-10-16,18.27
2009-10-19,18.48
2009-10-20,17.4
2009-10-21,17.08
2009-10-22,17.51
2009-10-23,17.18
2009-10-26,17.040001
2009-10-27,16.66
2009-10-28,16.129998999999998
2009-10-29,16.6
2009-10-30,15.92
2009-11-02,16.35
2009-11-03,16.549999
2009-11-04,16.629998999999998
2009-11-05,17.58
2009-11-06,17.809998999999998
2009-11-09,18.58
2009-11-10,18.370001000000002
2009-11-11,18.25
2009-11-12,18.059998999999998
2009-11-13,17.98
2009-11-16,18.15
2009-11-17,18.1
2009-11-18,17.76
2009-11-19,17.530001000000002
2009-11-20,17.65
2009-11-23,18.23
2009-11-24,18.33
2009-11-25,18.709999
2009-11-27,18.450001
2009-11-30,18.23
2009-12-01,18.91
2009-12-02,18.98
2009-12-03,19.190001000000002
2009-12-04,19.530001000000002
2009-12-07,19.700001
2009-12-08,19.610001
2009-12-09,19.719998999999998
2009-12-10,19.790001
2009-12-11,20.42
2009-12-14,20.33
2009-12-15,20.15
2009-12-16,19.85
2009-12-17,19.48
2009-12-18,19.540001
2009-12-21,19.860001
2009-12-22,19.99
2009-12-23,19.82
2009-12-24,20.049999
2009-12-28,20.139999
2009-12-29,20.08
2009-12-30,19.98
2009-12-31,19.860001
2010-01-04,20.709999
2010-01-05,21.15
2010-01-06,21.49
2010-01-07,21.389999
2010-01-08,21.450001
2010-01-11,21.49
2010-01-12,20.84
2010-01-13,20.98
2010-01-14,20.969998999999998
2010-01-15,20.82
2010-01-19,20.98
2010-01-20,20.66
2010-01-21,20.190001000000002
2010-01-22,20.24
2010-01-25,20.4
2010-01-26,20.629998999999998
2010-01-27,21.610001
2010-01-28,21.879998999999998
2010-01-29,21.450001
2010-02-01,21.48
2010-02-02,22.030001000000002
2010-02-03,22.389999
2010-02-04,18.42
2010-02-05,17.01
2010-02-08,16.5
2010-02-09,16.68
2010-02-10,17.23
2010-02-11,17.889999
2010-02-12,17.940001000000002
2010-02-16,18.549999
2010-02-17,18.700001
2010-02-18,18.889999
2010-02-19,18.969998999999998
2010-02-22,18.700001
2010-02-23,18.209999
2010-02-24,18.76
2010-02-25,18.709999
2010-02-26,19.120001000000002
2010-03-01,19.57
2010-03-02,20.0
2010-03-03,20.030001000000002
2010-03-04,19.9
2010-03-05,19.950001
2010-03-08,20.0
2010-03-09,19.9
2010-03-10,20.959999
2010-03-11,20.77
2010-03-12,20.84
2010-03-15,20.76
2010-03-16,21.309998999999998
2010-03-17,21.299999
2010-03-18,21.540001
2010-03-19,22.4
2010-03-22,22.629998999999998
2010-03-23,22.950001
2010-03-24,22.82
2010-03-25,22.629998999999998
2010-03-26,22.719998999999998
2010-03-29,23.4
2010-03-30,23.4
2010-03-31,23.379998999999998
2010-04-01,23.690001000000002
2010-04-05,23.57
2010-04-06,23.049999
2010-04-07,22.93
2010-04-08,23.07
2010-04-09,23.440001000000002
2010-04-12,23.389999
2010-04-13,23.33
2010-04-14,22.889999
2010-04-15,22.950001
2010-04-16,22.51
2010-04-19,22.41
2010-04-20,22.969998999999998
2010-04-21,23.139999
2010-04-22,23.610001
2010-04-23,23.42
2010-04-26,23.879998999999998
2010-04-27,23.25
2010-04-28,23.4
2010-04-29,22.200001
2010-04-30,22.17
2010-05-03,22.48
2010-05-04,21.07
2010-05-05,20.98
2010-05-06,20.4
2010-05-07,19.959999
2010-05-10,21.389999
2010-05-11,21.940001000000002
2010-05-12,22.43
2010-05-13,22.530001000000002
2010-05-14,21.76
2010-05-17,21.75
2010-05-18,21.139999
2010-05-19,20.74
2010-05-20,18.940001000000002
2010-05-21,19.290001
2010-05-24,19.120001000000002
2010-05-25,18.73
2010-05-26,18.93
2010-05-27,19.799999
2010-05-28,19.48
2010-06-01,18.6
2010-06-02,19.129998999999998
2010-06-03,19.129998999999998
2010-06-04,18.17
2010-06-07,17.26
2010-06-08,17.57
2010-06-09,18.15
2010-06-10,18.549999
2010-06-11,18.75
2010-06-14,19.219998999999998
2010-06-15,20.02
2010-06-16,20.18
2010-06-17,20.4
2010-06-18,20.67
2010-06-21,20.709999
2010-06-22,20.709999
2010-06-23,20.639999
2010-06-24,20.379998999999998
2010-06-25,20.379998999999998
2010-06-28,20.24
2010-06-29,18.76
2010-06-30,19.059998999999998
2010-07-01,19.08
2010-07-02,18.57
2010-07-06,18.799999
2010-07-07,20.360001
2010-07-08,20.83
2010-07-09,21.120001000000002
2010-07-12,20.23
2010-07-13,20.780001000000002
2010-07-14,20.690001000000002
2010-07-15,20.23
2010-07-16,19.52
2010-07-19,19.799999
2010-07-20,19.91
2010-07-21,19.610001
2010-07-22,20.129998999999998
2010-07-23,20.639999
2010-07-26,21.0
2010-07-27,20.73
2010-07-28,20.49
2010-07-29,20.309998999999998
2010-07-30,20.35
2010-08-02,21.1
2010-08-03,21.530001000000002
2010-08-04,21.51
2010-08-05,21.5
2010-08-06,21.370001000000002
2010-08-09,21.370001000000002
2010-08-10,21.09
2010-08-11,20.17
2010-08-12,19.77
2010-08-13,19.950001
2010-08-16,19.959999
2010-08-17,20.299999
2010-08-18,20.48
2010-08-19,19.9
2010-08-20,19.709999
2010-08-23,19.5
2010-08-24,18.74
2010-08-25,19.0
2010-08-26,19.01
2010-08-27,19.9
2010-08-30,19.6
2010-08-31,19.34
2010-09-01,19.969998999999998
2010-09-02,20.0
2010-09-03,20.280001000000002
2010-09-07,19.57
2010-09-08,19.77
2010-09-09,19.68
2010-09-10,19.700001
2010-09-13,20.360001
2010-09-14,19.639999
2010-09-15,19.530001000000002
2010-09-16,19.77
2010-09-17,19.99
2010-09-20,20.15
2010-09-21,20.290001
2010-09-22,19.799999
2010-09-23,19.370001000000002
2010-09-24,19.67
2010-09-27,19.49
2010-09-28,19.610001
2010-09-29,19.969998999999998
2010-09-30,19.93
2010-10-01,19.98
2010-10-04,19.77
2010-10-05,20.17
2010-10-06,20.82
2010-10-07,21.059998999999998
2010-10-08,21.57
2010-10-11,21.57
2010-10-12,21.52
2010-10-13,21.75
2010-10-14,21.51
2010-10-15,21.389999
2010-10-18,21.200001
2010-10-19,20.959999
2010-10-20,21.370001000000002
2010-10-21,21.440001000000002
2010-10-22,21.690001000000002
2010-10-25,21.709999
2010-10-26,21.66
2010-10-27,21.25
2010-10-28,21.290001
2010-10-29,21.639999
2010-11-01,21.110001
2010-11-02,19.129998999999998
2010-11-03,19.030001000000002
2010-11-04,18.93
2010-11-05,19.27
2010-11-08,19.059998999999998
2010-11-09,18.950001
2010-11-10,18.879998999999998
2010-11-11,18.799999
2010-11-12,18.08
2010-11-15,18.49
2010-11-16,18.23
2010-11-17,18.26
2010-11-18,18.620001000000002
2010-11-19,18.809998999999998
2010-11-22,18.719998999999998
2010-11-23,18.940001000000002
2010-11-24,19.459999
2010-11-26,19.48
2010-11-29,19.43
2010-11-30,19.469998999999998
2010-12-01,19.73
2010-12-02,20.059998999999998
2010-12-03,20.35
2010-12-06,20.469998999999998
2010-12-07,20.59
2010-12-08,20.459999
2010-12-09,20.1
2010-12-10,20.209999
2010-12-13,20.610001
2010-12-14,20.700001
2010-12-15,20.52
2010-12-16,20.35
2010-12-17,20.360001
2010-12-20,20.049999
2010-12-21,20.49
2010-12-22,20.709999
2010-12-23,20.65
2010-12-27,20.610001
2010-12-28,20.709999
2010-12-29,20.85
2010-12-30,20.83
2010-12-31,20.809998999999998
2011-01-03,20.73
2011-01-04,20.549999
2011-01-05,20.719998999999998
2011-01-06,21.17
2011-01-07,20.969998999999998
2011-01-10,20.870001000000002
2011-01-11,20.440001000000002
2011-01-12,22.42
2011-01-13,22.309998999999998
2011-01-14,23.299999
2011-01-18,23.9
2011-01-19,23.91
2011-01-20,23.75
2011-01-21,23.4
2011-01-24,23.690001000000002
2011-01-25,23.93
2011-01-26,23.629998999999998
2011-01-27,23.870001000000002
2011-01-28,23.48
2011-01-31,23.620001000000002
2011-02-01,24.290001
2011-02-02,24.01
2011-02-03,24.139999
2011-02-04,24.1
2011-02-07,24.469998999999998
2011-02-08,25.049999
2011-02-09,24.9
2011-02-10,24.870001000000002
2011-02-11,25.42
2011-02-14,25.200001
2011-02-15,25.209999
2011-02-16,25.280001000000002
2011-02-17,25.559998999999998
2011-02-18,25.780001000000002
2011-02-22,24.85
2011-02-23,24.950001
2011-02-24,25.299999
2011-02-25,26.059998999999998
2011-02-28,25.99
2011-03-01,25.09
2011-03-02,25.43
2011-03-03,26.08
2011-03-04,25.969998999999998
2011-03-07,25.75
2011-03-08,26.16
2011-03-09,26.08
2011-03-10,25.200001
2011-03-11,25.33
2011-03-14,25.120001000000002
2011-03-15,25.01
2011-03-16,24.4
2011-03-17,24.870001000000002
2011-03-18,25.059998999999998
2011-03-21,25.51
2011-03-22,25.33
2011-03-23,25.15
2011-03-24,25.6
2011-03-25,25.52
2011-03-28,25.65
2011-03-29,25.530001000000002
2011-03-30,25.440001000000002
2011-03-31,25.67
2011-04-01,25.9
2011-04-04,25.530001000000002
2011-04-05,25.15
2011-04-06,25.209999
2011-04-07,25.139999
2011-04-08,24.030001000000002
2011-04-11,24.18
2011-04-12,24.02
2011-04-13,24.049999
2011-04-14,23.68
2011-04-15,23.76
2011-04-18,23.190001000000002
2011-04-19,23.629998999999998
2011-04-20,24.24
2011-04-21,23.959999
2011-04-25,23.91
2011-04-26,24.16
2011-04-27,24.049999
2011-04-28,24.01
2011-04-29,24.6
2011-05-02,24.639999
2011-05-03,24.540001
2011-05-04,24.26
2011-05-05,23.76
2011-05-06,23.120001000000002
2011-05-09,23.51
2011-05-10,23.57
2011-05-11,23.27
2011-05-12,23.5
2011-05-13,22.969998999999998
2011-05-16,22.799999
2011-05-17,22.57
2011-05-18,22.9
2011-05-19,22.950001
2011-05-20,22.51
2011-05-23,21.5
2011-05-24,21.82
2011-05-25,21.5
2011-05-26,21.610001
2011-05-27,21.700001
2011-05-31,21.9
2011-06-01,21.469998999999998
2011-06-02,21.620001000000002
2011-06-03,21.35
2011-06-06,21.049999
2011-06-07,21.1
2011-06-08,20.950001
2011-06-09,21.360001
2011-06-10,21.17
2011-06-13,21.299999
2011-06-14,21.66
2011-06-15,21.690001000000002
2011-06-16,21.4
2011-06-17,21.59
2011-06-20,21.780001000000002
2011-06-21,21.610001
2011-06-22,21.360001
2011-06-23,20.99
2011-06-24,20.68
2011-06-27,20.65
2011-06-28,20.5
2011-06-29,21.25
2011-06-30,22.0
2011-07-01,22.299999
2011-07-05,21.860001
2011-07-06,21.870001000000002
2011-07-07,22.049999
2011-07-08,21.530001000000002
2011-07-11,20.91
2011-07-12,20.59
2011-07-13,20.67
2011-07-14,20.459999
2011-07-15,20.27
2011-07-18,20.0
2011-07-19,20.57
2011-07-20,22.07
2011-07-21,22.379998999999998
2011-07-22,22.059998999999998
2011-07-25,21.610001
2011-07-26,21.120001000000002
2011-07-27,20.620001000000002
2011-07-28,20.52
