Date,GNW
2005-06-15,30.059998999999998
2005-06-16,30.1
2005-06-17,30.709999
2005-06-20,29.9
2005-06-21,30.0
2005-06-22,30.6
2005-06-23,29.969998999999998
2005-06-24,30.35
2005-06-27,29.889999
2005-06-28,30.26
2005-06-29,30.15
2005-06-30,30.23
2005-07-01,30.16
2005-07-05,30.299999
2005-07-06,30.959999
2005-07-07,31.76
2005-07-08,32.25
2005-07-11,32.310001
2005-07-12,32.389998999999996
2005-07-13,32.23
2005-07-14,32.369999
2005-07-15,32.220001
2005-07-18,31.9
2005-07-19,32.200001
2005-07-20,32.099998
2005-07-21,32.23
2005-07-22,32.259997999999996
2005-07-25,32.27
2005-07-26,32.310001
2005-07-27,33.490002000000004
2005-07-28,32.450001
2005-07-29,31.360001
2005-08-01,30.790001
2005-08-02,31.200001
2005-08-03,31.15
2005-08-04,31.0
2005-08-05,30.67
2005-08-08,30.57
2005-08-09,30.77
2005-08-10,30.85
2005-08-11,31.32
2005-08-12,31.290001
2005-08-15,31.43
2005-08-16,31.629998999999998
2005-08-17,31.75
2005-08-18,31.42
2005-08-19,31.18
2005-08-22,31.030001000000002
2005-08-23,30.99
2005-08-24,30.9
2005-08-25,31.0
2005-08-26,31.23
2005-08-29,31.85
2005-08-30,31.93
2005-08-31,32.169998
2005-09-01,32.799999
2005-09-02,32.900002
2005-09-06,31.9
2005-09-07,32.169998
2005-09-08,32.189999
2005-09-09,32.0
2005-09-12,32.029999
2005-09-13,31.780001000000002
2005-09-14,31.120001000000002
2005-09-15,31.09
2005-09-16,31.15
2005-09-19,30.58
2005-09-20,30.299999
2005-09-21,29.6
2005-09-22,29.5
2005-09-23,30.5
2005-09-26,30.459999
2005-09-27,30.719998999999998
2005-09-28,31.049999
2005-09-29,31.620001000000002
2005-09-30,32.240002000000004
2005-10-03,31.9
2005-10-04,31.370001000000002
2005-10-05,31.24
2005-10-06,30.799999
2005-10-07,30.879998999999998
2005-10-10,30.950001
2005-10-11,30.780001000000002
2005-10-12,30.110001
2005-10-13,30.32
2005-10-14,31.110001
2005-10-17,31.34
2005-10-18,31.51
2005-10-19,31.49
2005-10-20,30.780001000000002
2005-10-21,31.059998999999998
2005-10-24,31.139999
2005-10-25,31.120001000000002
2005-10-26,30.459999
2005-10-27,30.620001000000002
2005-10-28,30.82
2005-10-31,31.690001000000002
2005-11-01,31.85
2005-11-02,32.0
2005-11-03,32.380001
2005-11-04,32.43
2005-11-07,32.450001
2005-11-08,32.07
2005-11-09,32.02
2005-11-10,32.32
2005-11-11,32.200001
2005-11-14,32.080002
2005-11-15,32.200001
2005-11-16,32.43
2005-11-17,33.119999
2005-11-18,32.919998
2005-11-21,33.099998
2005-11-22,33.400002
2005-11-23,34.02
2005-11-25,33.869999
2005-11-28,34.040001000000004
2005-11-29,34.0
2005-11-30,34.450001
2005-12-01,34.93
2005-12-02,34.799999
2005-12-05,34.98
2005-12-06,34.360001000000004
2005-12-07,33.84
2005-12-08,33.580002
2005-12-09,33.77
2005-12-12,33.52
2005-12-13,34.0
2005-12-14,34.599998
2005-12-15,34.549999
2005-12-16,34.98
2005-12-19,33.799999
2005-12-20,33.939999
2005-12-21,34.279999
2005-12-22,34.669998
2005-12-23,34.939999
2005-12-27,34.299999
2005-12-28,34.459998999999996
2005-12-29,34.740002000000004
2005-12-30,34.580002
2006-01-03,34.91
2006-01-04,34.990002000000004
2006-01-05,34.41
2006-01-06,34.34
2006-01-09,34.549999
2006-01-10,34.52
2006-01-11,34.790001000000004
2006-01-12,34.950001
2006-01-13,35.0
2006-01-17,34.799999
2006-01-18,34.25
2006-01-19,33.57
2006-01-20,32.799999
2006-01-23,32.889998999999996
2006-01-24,32.919998
2006-01-25,32.68
2006-01-26,33.110001000000004
2006-01-27,33.080002
2006-01-30,32.619999
2006-01-31,32.759997999999996
2006-02-01,33.049999
2006-02-02,32.869999
2006-02-03,32.77
2006-02-06,32.84
2006-02-07,32.810001
2006-02-08,33.0
2006-02-09,32.75
2006-02-10,32.880001
2006-02-13,32.799999
2006-02-14,33.299999
2006-02-15,32.919998
2006-02-16,33.34
2006-02-17,32.810001
2006-02-21,33.16
2006-02-22,33.43
2006-02-23,32.869999
2006-02-24,32.639998999999996
2006-02-27,32.43
2006-02-28,31.82
2006-03-01,32.669998
2006-03-02,33.0
2006-03-03,33.200001
2006-03-06,33.52
2006-03-07,34.049999
2006-03-08,34.080002
2006-03-09,33.720001
2006-03-10,33.650002
2006-03-13,33.48
2006-03-14,33.66
2006-03-15,33.84
2006-03-16,34.02
2006-03-17,34.290001000000004
2006-03-20,34.139998999999996
2006-03-21,33.650002
2006-03-22,33.599998
2006-03-23,33.459998999999996
2006-03-24,33.57
2006-03-27,33.439999
2006-03-28,33.040001000000004
2006-03-29,33.709998999999996
2006-03-30,33.77
2006-03-31,33.43
2006-04-03,33.610001000000004
2006-04-04,33.759997999999996
2006-04-05,33.939999
2006-04-06,34.09
2006-04-07,33.439999
2006-04-10,33.560001
2006-04-11,33.290001000000004
2006-04-12,34.200001
2006-04-13,34.299999
2006-04-17,34.299999
2006-04-18,34.099998
2006-04-19,33.950001
2006-04-20,34.209998999999996
2006-04-21,33.73
2006-04-24,34.16
2006-04-25,33.549999
2006-04-26,33.66
2006-04-27,33.459998999999996
2006-04-28,33.200001
2006-05-01,32.880001
2006-05-02,33.279999
2006-05-03,33.189999
2006-05-04,33.099998
2006-05-05,33.080002
2006-05-08,32.939999
2006-05-09,32.889998999999996
2006-05-10,33.049999
2006-05-11,32.790001000000004
2006-05-12,32.650002
2006-05-15,32.599998
2006-05-16,32.450001
2006-05-17,31.780001000000002
2006-05-18,32.080002
2006-05-19,32.560001
2006-05-22,32.860001000000004
2006-05-23,33.290001000000004
2006-05-24,33.389998999999996
2006-05-25,33.25
2006-05-26,33.150002
2006-05-30,32.939999
2006-05-31,33.490002000000004
2006-06-01,33.459998999999996
2006-06-02,33.810001
2006-06-05,33.119999
2006-06-06,33.43
2006-06-07,32.689999
2006-06-08,33.150002
2006-06-09,33.389998999999996
2006-06-12,33.27
2006-06-13,32.650002
2006-06-14,31.85
2006-06-15,32.759997999999996
2006-06-16,32.790001000000004
2006-06-19,33.650002
2006-06-20,33.959998999999996
2006-06-21,33.970001
2006-06-22,34.060001
2006-06-23,33.369999
2006-06-26,34.049999
2006-06-27,34.02
2006-06-28,34.099998
2006-06-29,34.73
2006-06-30,34.84
2006-07-03,34.889998999999996
2006-07-05,34.68
2006-07-06,34.990002000000004
2006-07-07,35.0
2006-07-10,34.939999
2006-07-11,34.970001
2006-07-12,34.619999
2006-07-13,34.110001000000004
2006-07-14,33.549999
2006-07-17,33.450001
2006-07-18,33.279999
2006-07-19,33.779999
2006-07-20,33.880001
2006-07-21,33.639998999999996
2006-07-24,34.099998
2006-07-25,33.849998
2006-07-26,34.07
2006-07-27,33.970001
2006-07-28,33.540001000000004
2006-07-31,34.299999
2006-08-01,34.200001
2006-08-02,34.68
2006-08-03,34.900002
2006-08-04,34.34
2006-08-07,34.080002
2006-08-08,34.16
2006-08-09,34.130001
2006-08-10,33.75
2006-08-11,33.689999
2006-08-14,34.150002
2006-08-15,34.349998
2006-08-16,34.389998999999996
2006-08-17,34.57
2006-08-18,34.330002
2006-08-21,34.310001
2006-08-22,34.32
2006-08-23,34.299999
2006-08-24,34.220001
2006-08-25,33.849998
2006-08-28,34.049999
2006-08-29,34.009997999999996
2006-08-30,34.299999
2006-08-31,34.43
2006-09-01,34.630001
2006-09-05,35.049999
2006-09-06,34.93
2006-09-07,35.119999
2006-09-08,35.759997999999996
2006-09-11,36.0
2006-09-12,36.099998
2006-09-13,35.48
2006-09-14,35.389998999999996
2006-09-15,35.259997999999996
2006-09-18,35.049999
2006-09-19,35.029999
2006-09-20,35.5
2006-09-21,34.98
2006-09-22,34.900002
2006-09-25,35.25
2006-09-26,35.150002
2006-09-27,35.060001
2006-09-28,35.169998
2006-09-29,35.009997999999996
2006-10-02,34.349998
2006-10-03,34.849998
2006-10-04,35.419998
2006-10-05,35.18
2006-10-06,34.880001
2006-10-09,35.049999
2006-10-10,35.099998
2006-10-11,35.369999
2006-10-12,35.490002000000004
2006-10-13,35.310001
2006-10-16,35.610001000000004
2006-10-17,36.169998
2006-10-18,36.18
2006-10-19,35.610001000000004
2006-10-20,35.220001
2006-10-23,35.639998999999996
2006-10-24,35.869999
2006-10-25,35.939999
2006-10-26,36.240002000000004
2006-10-27,33.689999
2006-10-30,33.580002
2006-10-31,33.439999
2006-11-01,33.02
2006-11-02,32.889998999999996
2006-11-03,32.82
2006-11-06,32.790001000000004
2006-11-07,32.630001
2006-11-08,32.27
2006-11-09,32.48
2006-11-10,32.470001
2006-11-13,32.360001000000004
2006-11-14,33.080002
2006-11-15,33.060001
2006-11-16,33.349998
2006-11-17,33.330002
2006-11-20,33.200001
2006-11-21,33.110001000000004
2006-11-22,33.099998
2006-11-24,33.220001
2006-11-27,32.810001
2006-11-28,32.75
2006-11-29,33.139998999999996
2006-11-30,32.799999
2006-12-01,32.360001000000004
2006-12-04,32.610001000000004
2006-12-05,33.009997999999996
2006-12-06,32.91
2006-12-07,33.080002
2006-12-08,32.959998999999996
2006-12-11,33.23
2006-12-12,33.709998999999996
2006-12-13,33.720001
2006-12-14,33.700001
2006-12-15,33.860001000000004
2006-12-18,34.529999
2006-12-19,34.59
2006-12-20,34.720001
2006-12-21,34.27
2006-12-22,34.07
2006-12-26,34.459998999999996
2006-12-27,34.610001000000004
2006-12-28,34.549999
2006-12-29,34.209998999999996
2007-01-03,34.07
2007-01-04,34.110001000000004
2007-01-05,33.790001000000004
2007-01-08,34.18
2007-01-09,34.25
2007-01-10,34.470001
2007-01-11,34.849998
2007-01-12,34.970001
2007-01-16,34.450001
2007-01-17,34.02
2007-01-18,34.23
2007-01-19,34.310001
2007-01-22,34.080002
2007-01-23,33.990002000000004
2007-01-24,34.720001
2007-01-25,34.110001000000004
2007-01-26,33.990002000000004
2007-01-29,34.27
2007-01-30,34.709998999999996
2007-01-31,34.900002
2007-02-01,35.009997999999996
2007-02-02,35.549999
2007-02-05,35.549999
2007-02-06,36.080002
2007-02-07,36.700001
2007-02-08,36.41
2007-02-09,36.119999
2007-02-12,35.880001
2007-02-13,36.43
2007-02-14,36.630001
2007-02-15,36.040001000000004
2007-02-16,36.299999
2007-02-20,36.959998999999996
2007-02-21,37.0
2007-02-22,36.700001
2007-02-23,36.189999
2007-02-26,36.040001000000004
2007-02-27,35.0
2007-02-28,35.330002
2007-03-01,35.139998999999996
2007-03-02,35.040001000000004
2007-03-05,33.990002000000004
2007-03-06,34.560001
2007-03-07,34.529999
2007-03-08,34.91
2007-03-09,35.209998999999996
2007-03-12,35.240002000000004
2007-03-13,34.259997999999996
2007-03-14,34.34
2007-03-15,34.509997999999996
2007-03-16,34.169998
2007-03-19,34.540001000000004
2007-03-20,34.560001
2007-03-21,35.139998999999996
2007-03-22,35.060001
2007-03-23,35.119999
2007-03-26,35.150002
2007-03-27,35.099998
2007-03-28,34.939999
2007-03-29,35.0
2007-03-30,34.939999
2007-04-02,34.790001000000004
2007-04-03,35.200001
2007-04-04,35.200001
2007-04-05,35.150002
2007-04-09,35.060001
2007-04-10,34.740002000000004
2007-04-11,34.66
2007-04-12,34.66
2007-04-13,35.029999
2007-04-16,35.299999
2007-04-17,35.130001
2007-04-18,35.66
2007-04-19,35.59
2007-04-20,35.580002
2007-04-23,35.540001000000004
2007-04-24,35.220001
2007-04-25,35.619999
2007-04-26,35.790001000000004
2007-04-27,35.82
2007-04-30,36.490002000000004
2007-05-01,34.880001
2007-05-02,34.970001
2007-05-03,35.200001
2007-05-04,35.509997999999996
2007-05-07,35.75
2007-05-08,35.299999
2007-05-09,35.560001
2007-05-10,35.200001
2007-05-11,35.540001000000004
2007-05-14,35.5
2007-05-15,36.209998999999996
2007-05-16,36.509997999999996
2007-05-17,36.279999
2007-05-18,36.360001000000004
2007-05-21,36.400002
2007-05-22,36.18
2007-05-23,36.299999
2007-05-24,35.919998
2007-05-25,35.900002
2007-05-29,35.919998
2007-05-30,36.139998999999996
2007-05-31,36.099998
2007-06-01,36.25
2007-06-04,36.16
2007-06-05,35.790001000000004
2007-06-06,35.439999
2007-06-07,34.630001
2007-06-08,36.02
2007-06-11,35.959998999999996
2007-06-12,35.27
2007-06-13,35.77
2007-06-14,35.66
2007-06-15,35.959998999999996
2007-06-18,35.810001
2007-06-19,36.009997999999996
2007-06-20,35.400002
2007-06-21,35.639998999999996
2007-06-22,35.119999
2007-06-25,34.669998
2007-06-26,34.75
2007-06-27,34.77
2007-06-28,34.98
2007-06-29,34.400002
2007-07-02,34.849998
2007-07-03,35.009997999999996
2007-07-05,34.759997999999996
2007-07-06,34.889998999999996
2007-07-09,34.84
2007-07-10,33.75
2007-07-11,34.040001000000004
2007-07-12,34.490002000000004
2007-07-13,34.330002
2007-07-16,34.259997999999996
2007-07-17,34.049999
2007-07-18,33.990002000000004
2007-07-19,33.34
2007-07-20,32.240002000000004
2007-07-23,32.610001000000004
2007-07-24,32.099998
2007-07-25,32.349998
2007-07-26,31.66
2007-07-27,31.139999
2007-07-30,31.09
2007-07-31,30.52
2007-08-01,30.27
2007-08-02,29.969998999999998
2007-08-03,28.26
2007-08-06,27.889999
2007-08-07,28.059998999999998
2007-08-08,29.15
2007-08-09,27.18
2007-08-10,28.139999
2007-08-13,28.860001
2007-08-14,27.860001
2007-08-15,28.809998999999998
2007-08-16,28.9
2007-08-17,30.15
2007-08-20,29.969998999999998
2007-08-21,29.41
2007-08-22,30.459999
2007-08-23,30.389999
2007-08-24,30.110001
2007-08-27,29.959999
2007-08-28,28.620001000000002
2007-08-29,29.309998999999998
2007-08-30,28.540001
2007-08-31,28.98
2007-09-04,29.18
2007-09-05,28.780001000000002
2007-09-06,28.959999
2007-09-07,28.74
2007-09-10,28.51
2007-09-11,28.889999
2007-09-12,28.799999
2007-09-13,29.5
2007-09-14,29.85
2007-09-17,29.27
2007-09-18,30.450001
2007-09-19,31.209999
2007-09-20,30.58
2007-09-21,30.780001000000002
2007-09-24,30.32
2007-09-25,30.200001
2007-09-26,30.610001
2007-09-27,30.780001000000002
2007-09-28,30.73
2007-10-01,31.709999
2007-10-02,31.370001000000002
2007-10-03,31.33
2007-10-04,31.219998999999998
2007-10-05,31.77
2007-10-08,31.629998999999998
2007-10-09,31.719998999999998
2007-10-10,30.120001000000002
2007-10-11,30.33
2007-10-12,30.440001000000002
2007-10-15,30.33
2007-10-16,29.42
2007-10-17,28.879998999999998
2007-10-18,28.530001000000002
2007-10-19,27.75
2007-10-22,27.75
2007-10-23,27.129998999999998
2007-10-24,26.49
2007-10-25,25.48
2007-10-26,27.799999
2007-10-29,27.9
2007-10-30,27.66
2007-10-31,27.299999
2007-11-01,26.040001
2007-11-02,25.530001000000002
2007-11-05,25.18
2007-11-06,25.68
2007-11-07,24.15
2007-11-08,24.700001
2007-11-09,25.389999
2007-11-12,25.58
2007-11-13,26.620001000000002
2007-11-14,26.77
2007-11-15,25.790001
2007-11-16,25.559998999999998
2007-11-19,25.23
2007-11-20,24.709999
2007-11-21,23.790001
2007-11-23,24.6
2007-11-26,23.33
2007-11-27,23.93
2007-11-28,24.5
2007-11-29,24.58
2007-11-30,26.24
2007-12-03,26.59
2007-12-04,26.02
2007-12-05,26.719998999999998
2007-12-06,27.83
2007-12-07,27.6
2007-12-10,28.190001000000002
2007-12-11,26.129998999999998
2007-12-12,25.940001000000002
2007-12-13,25.65
2007-12-14,24.59
2007-12-17,23.99
2007-12-18,24.35
2007-12-19,24.73
2007-12-20,24.65
2007-12-21,25.129998999999998
2007-12-24,26.049999
2007-12-26,25.66
2007-12-27,25.309998999999998
2007-12-28,25.309998999999998
2007-12-31,25.450001
2008-01-02,25.0
2008-01-03,24.82
2008-01-04,24.4
2008-01-07,24.469998999999998
2008-01-08,24.16
2008-01-09,23.84
2008-01-10,24.389999
2008-01-11,24.18
2008-01-14,24.690001000000002
2008-01-15,24.129998999999998
2008-01-16,24.75
2008-01-17,22.620001000000002
2008-01-18,21.860001
2008-01-22,21.57
2008-01-23,21.23
2008-01-24,21.969998999999998
2008-01-25,21.77
2008-01-28,22.870001000000002
2008-01-29,23.879998999999998
2008-01-30,23.540001
2008-01-31,24.32
2008-02-01,24.450001
2008-02-04,24.15
2008-02-05,22.889999
2008-02-06,23.129998999999998
2008-02-07,22.74
2008-02-08,23.02
2008-02-11,22.32
2008-02-12,22.790001
2008-02-13,22.799999
2008-02-14,22.33
2008-02-15,22.92
2008-02-19,22.85
2008-02-20,23.16
2008-02-21,22.799999
2008-02-22,23.110001
2008-02-25,23.700001
2008-02-26,24.16
2008-02-27,24.469998999999998
2008-02-28,23.620001000000002
2008-02-29,23.18
2008-03-03,22.83
2008-03-04,22.879998999999998
2008-03-05,22.870001000000002
2008-03-06,22.059998999999998
2008-03-07,21.92
2008-03-10,21.379998999999998
2008-03-11,22.190001000000002
2008-03-12,21.82
2008-03-13,21.9
2008-03-14,21.09
2008-03-17,20.59
2008-03-18,22.24
2008-03-19,22.219998999999998
2008-03-20,23.27
2008-03-24,23.58
2008-03-25,23.41
2008-03-26,22.35
2008-03-27,22.440001000000002
2008-03-28,22.34
2008-03-31,22.639999
2008-04-01,23.91
2008-04-02,24.309998999999998
2008-04-03,24.27
2008-04-04,24.059998999999998
2008-04-07,24.34
2008-04-08,23.719998999999998
2008-04-09,23.32
2008-04-10,23.299999
2008-04-11,22.870001000000002
2008-04-14,22.57
2008-04-15,22.83
2008-04-16,23.450001
2008-04-17,23.93
2008-04-18,24.299999
2008-04-21,23.82
2008-04-22,23.4
2008-04-23,22.91
2008-04-24,23.5
2008-04-25,22.33
2008-04-28,23.17
2008-04-29,23.219998999999998
2008-04-30,23.059998999999998
2008-05-01,23.74
2008-05-02,23.74
2008-05-05,23.27
2008-05-06,23.290001
2008-05-07,22.91
2008-05-08,22.33
2008-05-09,22.540001
2008-05-12,23.129998999999998
2008-05-13,22.84
2008-05-14,23.049999
2008-05-15,23.530001000000002
2008-05-16,23.33
2008-05-19,23.690001000000002
2008-05-20,23.15
2008-05-21,22.52
2008-05-22,22.860001
2008-05-23,22.299999
2008-05-27,22.48
2008-05-28,22.48
2008-05-29,22.469998999999998
2008-05-30,22.1
2008-06-02,22.0
2008-06-03,21.75
2008-06-04,21.57
2008-06-05,21.860001
2008-06-06,20.870001000000002
2008-06-09,20.549999
2008-06-10,20.969998999999998
2008-06-11,19.780001000000002
2008-06-12,20.32
2008-06-13,20.690001000000002
2008-06-16,20.870001000000002
2008-06-17,20.15
2008-06-18,19.870001000000002
2008-06-19,19.879998999999998
2008-06-20,19.0
2008-06-23,18.049999
2008-06-24,18.43
2008-06-25,18.860001
2008-06-26,17.92
2008-06-27,17.99
2008-06-30,17.809998999999998
2008-07-01,17.84
2008-07-02,17.77
2008-07-03,17.52
2008-07-07,16.76
2008-07-08,17.709999
2008-07-09,17.35
2008-07-10,17.17
2008-07-11,16.389999
2008-07-14,15.94
2008-07-15,14.93
2008-07-16,14.85
2008-07-17,16.0
2008-07-18,16.23
2008-07-21,16.370001000000002
2008-07-22,17.43
2008-07-23,17.6
2008-07-24,16.73
2008-07-25,16.469998999999998
2008-07-28,15.6
2008-07-29,16.26
2008-07-30,16.709999
2008-07-31,15.97
2008-08-01,16.309998999999998
2008-08-04,16.34
2008-08-05,16.83
2008-08-06,16.290001
2008-08-07,14.67
2008-08-08,15.76
2008-08-11,16.15
2008-08-12,15.3
2008-08-13,14.76
2008-08-14,15.5
2008-08-15,16.040001
2008-08-18,15.2
2008-08-19,14.99
2008-08-20,14.97
2008-08-21,14.72
2008-08-22,15.42
2008-08-25,15.0
2008-08-26,15.09
2008-08-27,15.33
2008-08-28,15.98
2008-08-29,16.049999
2008-09-02,16.17
2008-09-03,16.35
2008-09-04,15.51
2008-09-05,16.08
2008-09-08,17.17
2008-09-09,15.75
2008-09-10,15.57
2008-09-11,15.02
2008-09-12,15.11
2008-09-15,13.86
2008-09-16,13.26
2008-09-17,9.84
2008-09-18,9.15
2008-09-19,15.25
2008-09-22,12.22
2008-09-23,12.43
2008-09-24,10.63
2008-09-25,10.58
2008-09-26,8.14
2008-09-29,5.0
2008-09-30,8.61
2008-10-01,7.36
2008-10-02,7.3
2008-10-03,7.6
2008-10-06,6.12
2008-10-07,5.02
2008-10-08,4.7
2008-10-09,3.72
2008-10-10,3.5
2008-10-13,6.32
2008-10-14,6.74
2008-10-15,5.23
2008-10-16,5.4
2008-10-17,5.4
2008-10-20,6.47
2008-10-21,5.73
2008-10-22,4.67
2008-10-23,4.62
2008-10-24,5.14
2008-10-27,4.27
2008-10-28,5.32
2008-10-29,4.7
2008-10-30,4.19
2008-10-31,4.84
2008-11-03,5.3
2008-11-04,5.79
2008-11-05,5.18
2008-11-06,4.7
2008-11-07,2.67
2008-11-10,2.72
2008-11-11,1.24
2008-11-12,1.0
2008-11-13,1.53
2008-11-14,1.47
2008-11-17,1.34
2008-11-18,1.12
2008-11-19,1.02
2008-11-20,0.99
2008-11-21,0.9
2008-11-24,1.7
2008-11-25,1.3
2008-11-26,1.44
2008-11-28,1.45
2008-12-01,1.15
2008-12-02,1.34
2008-12-03,1.43
2008-12-04,1.29
2008-12-05,1.58
2008-12-08,2.24
2008-12-09,2.41
2008-12-10,2.58
2008-12-11,2.55
2008-12-12,2.5
2008-12-15,2.8
2008-12-16,3.49
