Date,SNA
1981-08-04,7.7083330000000005
1981-08-05,7.7916669999999995
1981-08-06,7.7916669999999995
1981-08-07,7.8333330000000005
1981-08-10,7.6666669999999995
1981-08-11,7.6666669999999995
1981-08-12,7.6666669999999995
1981-08-13,7.6666669999999995
1981-08-14,7.3333330000000005
1981-08-17,7.0833330000000005
1981-08-18,6.8333330000000005
1981-08-19,7.0833330000000005
1981-08-20,7.0833330000000005
1981-08-21,6.8333330000000005
1981-08-24,6.6666669999999995
1981-08-25,6.5416669999999995
1981-08-26,6.625
1981-08-27,6.7083330000000005
1981-08-28,6.75
1981-08-31,6.875
1981-09-01,7.0833330000000005
1981-09-02,6.875
1981-09-03,6.6666669999999995
1981-09-04,6.5833330000000005
1981-09-08,6.5
1981-09-09,6.625
1981-09-10,6.5833330000000005
1981-09-11,6.5416669999999995
1981-09-14,6.3333330000000005
1981-09-15,6.2916669999999995
1981-09-16,6.2916669999999995
1981-09-17,6.2083330000000005
1981-09-18,6.2916669999999995
1981-09-21,6.1666669999999995
1981-09-22,6.2916669999999995
1981-09-23,6.2083330000000005
1981-09-24,6.2083330000000005
1981-09-25,6.25
1981-09-28,6.375
1981-09-29,6.5
1981-09-30,6.4583330000000005
1981-10-01,6.4166669999999995
1981-10-02,6.625
1981-10-05,6.4583330000000005
1981-10-06,6.375
1981-10-07,6.4166669999999995
1981-10-08,6.5833330000000005
1981-10-09,6.5833330000000005
1981-10-12,6.5833330000000005
1981-10-13,6.5
1981-10-14,6.2916669999999995
1981-10-15,6.25
1981-10-16,6.25
1981-10-19,6.2083330000000005
1981-10-20,6.3333330000000005
1981-10-21,6.375
1981-10-22,6.4583330000000005
1981-10-23,6.4166669999999995
1981-10-26,6.2083330000000005
1981-10-27,6.4166669999999995
1981-10-28,6.3333330000000005
1981-10-29,6.5
1981-10-30,6.5416669999999995
1981-11-02,6.5416669999999995
1981-11-03,6.5
1981-11-04,6.5
1981-11-05,6.5
1981-11-06,6.5
1981-11-09,6.5416669999999995
1981-11-10,6.5
1981-11-11,6.4583330000000005
1981-11-12,6.4166669999999995
1981-11-13,6.375
1981-11-16,6.2083330000000005
1981-11-17,6.2916669999999995
1981-11-18,6.375
1981-11-19,6.375
1981-11-20,6.25
1981-11-23,6.3333330000000005
1981-11-24,6.25
1981-11-25,6.3333330000000005
1981-11-27,6.375
1981-11-30,6.4166669999999995
1981-12-01,6.5
1981-12-02,6.4583330000000005
1981-12-03,6.7916669999999995
1981-12-04,7.0833330000000005
1981-12-07,7.0
1981-12-08,6.6666669999999995
1981-12-09,6.625
1981-12-10,6.7083330000000005
1981-12-11,6.625
1981-12-14,6.875
1981-12-15,6.75
1981-12-16,6.8333330000000005
1981-12-17,6.9166669999999995
1981-12-18,7.0
1981-12-21,7.0
1981-12-22,7.0
1981-12-23,7.0
1981-12-24,6.8333330000000005
1981-12-28,6.9166669999999995
1981-12-29,6.8333330000000005
1981-12-30,6.9166669999999995
1981-12-31,7.0416669999999995
1982-01-04,7.0833330000000005
1982-01-05,7.0833330000000005
1982-01-06,6.875
1982-01-07,6.8333330000000005
1982-01-08,6.5833330000000005
1982-01-11,6.4166669999999995
1982-01-12,6.2916669999999995
1982-01-13,6.1666669999999995
1982-01-14,6.1666669999999995
1982-01-15,6.4166669999999995
1982-01-18,6.2916669999999995
1982-01-19,6.0833330000000005
1982-01-20,6.25
1982-01-21,6.2916669999999995
1982-01-22,6.0833330000000005
1982-01-25,6.0416669999999995
1982-01-26,6.0833330000000005
1982-01-27,6.0
1982-01-28,6.25
1982-01-29,6.125
1982-02-01,6.1666669999999995
1982-02-02,6.2083330000000005
1982-02-03,6.125
1982-02-04,6.125
1982-02-05,6.125
1982-02-08,6.125
1982-02-09,6.125
1982-02-10,6.125
1982-02-11,6.0416669999999995
1982-02-12,6.0833330000000005
1982-02-16,6.0
1982-02-17,5.9166669999999995
1982-02-18,6.0416669999999995
1982-02-19,6.125
1982-02-22,6.0833330000000005
1982-02-23,6.125
1982-02-24,6.0416669999999995
1982-02-25,6.0
1982-02-26,6.0416669999999995
1982-03-01,6.0416669999999995
1982-03-02,5.8333330000000005
1982-03-03,5.625
1982-03-04,5.625
1982-03-05,5.75
1982-03-08,5.6666669999999995
1982-03-09,5.7916669999999995
1982-03-10,6.0
1982-03-11,6.0416669999999995
1982-03-12,5.9583330000000005
1982-03-15,5.9166669999999995
1982-03-16,6.1666669999999995
1982-03-17,6.2083330000000005
1982-03-18,6.2083330000000005
1982-03-19,6.1666669999999995
1982-03-22,6.1666669999999995
1982-03-23,6.1666669999999995
1982-03-24,6.0416669999999995
1982-03-25,6.2083330000000005
1982-03-26,6.25
1982-03-29,6.375
1982-03-30,6.25
1982-03-31,6.375
1982-04-01,6.5
1982-04-02,6.5416669999999995
1982-04-05,6.5
1982-04-06,6.5416669999999995
1982-04-07,6.4583330000000005
1982-04-08,6.625
1982-04-12,6.5
1982-04-13,6.5833330000000005
1982-04-14,6.4583330000000005
1982-04-15,6.4583330000000005
1982-04-16,6.625
1982-04-19,6.7916669999999995
1982-04-20,6.9166669999999995
1982-04-21,6.9166669999999995
1982-04-22,7.1666669999999995
1982-04-23,7.0416669999999995
1982-04-26,7.25
1982-04-27,7.3333330000000005
1982-04-28,7.5416669999999995
1982-04-29,7.4583330000000005
1982-04-30,7.375
1982-05-03,7.125
1982-05-04,7.2916669999999995
1982-05-05,7.5416669999999995
1982-05-06,7.75
1982-05-07,7.9583330000000005
1982-05-10,7.9583330000000005
1982-05-11,8.0
1982-05-12,7.9583330000000005
1982-05-13,7.9583330000000005
1982-05-14,7.9166669999999995
1982-05-17,7.9166669999999995
1982-05-18,7.9166669999999995
1982-05-19,7.6666669999999995
1982-05-20,7.6666669999999995
1982-05-21,7.7083330000000005
1982-05-24,7.6666669999999995
1982-05-25,7.6666669999999995
1982-05-26,7.5
1982-05-27,7.5
1982-05-28,7.5833330000000005
1982-06-01,7.5416669999999995
1982-06-02,7.375
1982-06-03,7.4166669999999995
1982-06-04,7.5833330000000005
1982-06-07,7.3333330000000005
1982-06-08,7.375
1982-06-09,7.0833330000000005
1982-06-10,7.3333330000000005
1982-06-11,7.5
1982-06-14,7.5416669999999995
1982-06-15,7.375
1982-06-16,7.6666669999999995
1982-06-17,7.4583330000000005
1982-06-18,7.5
1982-06-21,7.5833330000000005
1982-06-22,7.6666669999999995
1982-06-23,8.041667
1982-06-24,8.25
1982-06-25,8.083333
1982-06-28,7.9583330000000005
1982-06-29,8.0
1982-06-30,7.875
1982-07-01,7.8333330000000005
1982-07-02,7.7083330000000005
1982-07-06,7.7083330000000005
1982-07-07,7.4583330000000005
1982-07-08,7.375
1982-07-09,7.6666669999999995
1982-07-12,8.0
1982-07-13,8.0
1982-07-14,7.9166669999999995
1982-07-15,8.0
1982-07-16,8.166667
1982-07-19,8.0
1982-07-20,8.125
1982-07-21,8.166667
1982-07-22,8.083333
1982-07-23,7.9166669999999995
1982-07-26,7.3333330000000005
1982-07-27,7.2916669999999995
1982-07-28,6.9583330000000005
1982-07-29,6.8333330000000005
1982-07-30,6.9583330000000005
1982-08-02,7.0
1982-08-03,7.0833330000000005
1982-08-04,7.0416669999999995
1982-08-05,6.9166669999999995
1982-08-06,6.7916669999999995
1982-08-09,6.75
1982-08-10,6.75
1982-08-11,6.625
1982-08-12,6.7083330000000005
1982-08-13,6.875
1982-08-16,6.7916669999999995
1982-08-17,7.0
1982-08-18,7.2083330000000005
1982-08-19,7.125
1982-08-20,7.3333330000000005
1982-08-23,7.5
1982-08-24,7.4583330000000005
1982-08-25,7.8333330000000005
1982-08-26,8.083333
1982-08-27,7.9166669999999995
1982-08-30,7.9166669999999995
1982-08-31,7.875
1982-09-01,7.6666669999999995
1982-09-02,7.625
1982-09-03,7.8333330000000005
1982-09-07,8.0
1982-09-08,7.9166669999999995
1982-09-09,7.8333330000000005
1982-09-10,7.7916669999999995
1982-09-13,7.8333330000000005
1982-09-14,7.8333330000000005
1982-09-15,7.8333330000000005
1982-09-16,7.9166669999999995
1982-09-17,7.5
1982-09-20,7.125
1982-09-21,7.2083330000000005
1982-09-22,7.3333330000000005
1982-09-23,7.3333330000000005
1982-09-24,7.2916669999999995
1982-09-27,7.2083330000000005
1982-09-28,7.4166669999999995
1982-09-29,7.3333330000000005
1982-09-30,7.2083330000000005
1982-10-01,7.2083330000000005
1982-10-04,7.125
1982-10-05,6.875
1982-10-06,7.0833330000000005
1982-10-07,7.375
1982-10-08,7.4583330000000005
1982-10-11,7.75
1982-10-12,7.9583330000000005
1982-10-13,7.9166669999999995
1982-10-14,7.875
1982-10-15,7.8333330000000005
1982-10-18,7.7083330000000005
1982-10-19,7.8333330000000005
1982-10-20,8.083333
1982-10-21,8.291667
1982-10-22,8.416667
1982-10-25,8.625
1982-10-26,8.541667
1982-10-27,8.75
1982-10-28,9.0
1982-10-29,8.791667
1982-11-01,9.375
1982-11-02,9.416667
1982-11-03,9.375
1982-11-04,9.333333
1982-11-05,9.083333
1982-11-08,9.0
1982-11-09,9.0
1982-11-10,9.083333
1982-11-11,9.0
1982-11-12,9.0
1982-11-15,8.875
1982-11-16,8.916667
1982-11-17,9.125
1982-11-18,8.916667
1982-11-19,9.041667
1982-11-22,8.833333
1982-11-23,8.833333
1982-11-24,8.833333
1982-11-26,8.875
1982-11-29,8.708333
1982-11-30,8.666667
1982-12-01,8.541667
1982-12-02,8.5
1982-12-03,8.708333
1982-12-06,8.958333
1982-12-07,8.875
1982-12-08,8.916667
1982-12-09,8.958333
1982-12-10,8.875
1982-12-13,8.708333
1982-12-14,8.708333
1982-12-15,8.541667
1982-12-16,8.333333
1982-12-17,8.25
1982-12-20,8.083333
1982-12-21,8.166667
1982-12-22,8.583333
1982-12-23,8.75
1982-12-27,8.791667
1982-12-28,8.791667
1982-12-29,8.875
1982-12-30,8.875
1982-12-31,9.0
1983-01-03,9.166667
1983-01-04,9.25
1983-01-05,9.208333
1983-01-06,9.708333
1983-01-07,9.333333
1983-01-10,9.25
1983-01-11,9.166667
1983-01-12,8.958333
1983-01-13,9.0
1983-01-14,8.208333
1983-01-17,8.666667
1983-01-18,8.916667
1983-01-19,8.916667
1983-01-20,8.791667
1983-01-21,8.791667
1983-01-24,8.583333
1983-01-25,8.625
1983-01-26,8.666667
1983-01-27,8.708333
1983-01-28,8.75
1983-01-31,8.75
1983-02-01,9.0
1983-02-02,9.25
1983-02-03,9.166667
1983-02-04,9.166667
1983-02-07,9.083333
1983-02-08,8.875
1983-02-09,8.916667
1983-02-10,8.833333
1983-02-11,8.666667
1983-02-14,8.875
1983-02-15,9.291667
1983-02-16,9.625
1983-02-17,9.75
1983-02-18,9.791667
1983-02-22,9.5
1983-02-23,9.791667
1983-02-24,9.875
1983-02-25,10.0
1983-02-28,9.875
1983-03-01,9.916667
1983-03-02,9.916667
1983-03-03,10.166667
1983-03-04,10.166667
1983-03-07,10.125
1983-03-08,10.291667
1983-03-09,10.333333
1983-03-10,10.416667
1983-03-11,10.416667
1983-03-14,10.5
1983-03-15,10.708333
1983-03-16,10.333333
1983-03-17,10.166667
1983-03-18,10.375
1983-03-21,10.416667
1983-03-22,10.416667
1983-03-23,10.083333
1983-03-24,10.083333
1983-03-25,9.5
1983-03-28,9.458333
1983-03-29,9.166667
1983-03-30,9.416667
1983-03-31,9.375
1983-04-04,9.0
1983-04-05,9.041667
1983-04-06,9.125
1983-04-07,9.0
1983-04-08,9.041667
1983-04-11,9.083333
1983-04-12,8.916667
1983-04-13,9.0
1983-04-14,8.958333
1983-04-15,9.0
1983-04-18,8.875
1983-04-19,8.708333
1983-04-20,8.833333
1983-04-21,9.125
1983-04-22,8.833333
1983-04-25,8.583333
1983-04-26,8.625
1983-04-27,8.5
1983-04-28,8.708333
1983-04-29,9.083333
1983-05-02,9.0
1983-05-03,8.833333
1983-05-04,8.958333
1983-05-05,9.125
1983-05-06,9.416667
1983-05-09,9.458333
1983-05-10,9.416667
1983-05-11,9.5
1983-05-12,9.458333
1983-05-13,9.458333
1983-05-16,9.25
1983-05-17,9.125
1983-05-18,9.291667
1983-05-19,9.5
1983-05-20,9.416667
1983-05-23,9.375
1983-05-24,9.458333
1983-05-25,9.5
1983-05-26,10.125
1983-05-27,10.208333
1983-05-31,10.083333
1983-06-01,9.875
1983-06-02,10.125
1983-06-03,10.291667
1983-06-06,10.25
1983-06-07,10.458333
1983-06-08,10.333333
1983-06-09,10.291667
1983-06-10,10.208333
1983-06-13,10.208333
1983-06-14,10.291667
1983-06-15,10.208333
1983-06-16,10.625
1983-06-17,10.333333
1983-06-20,10.5
1983-06-21,10.583333
1983-06-22,10.625
1983-06-23,10.541667
1983-06-24,10.416667
1983-06-27,10.416667
1983-06-28,10.041667
1983-06-29,10.0
1983-06-30,9.916667
1983-07-01,9.833333
1983-07-05,9.416667
1983-07-06,9.791667
1983-07-07,9.833333
1983-07-08,9.833333
1983-07-11,9.833333
1983-07-12,9.625
1983-07-13,9.666667
1983-07-14,9.791667
1983-07-15,9.791667
1983-07-18,9.833333
1983-07-19,9.958333
1983-07-20,9.916667
1983-07-21,10.208333
1983-07-22,10.416667
1983-07-25,10.333333
1983-07-26,10.5
1983-07-27,10.333333
1983-07-28,10.333333
1983-07-29,10.25
1983-08-01,10.083333
1983-08-02,9.791667
1983-08-03,9.791667
1983-08-04,8.916667
1983-08-05,9.666667
1983-08-08,9.958333
1983-08-09,9.833333
1983-08-10,10.166667
1983-08-11,9.958333
1983-08-12,9.916667
1983-08-15,9.75
1983-08-16,9.666667
1983-08-17,9.791667
1983-08-18,9.833333
1983-08-19,9.75
1983-08-22,9.708333
1983-08-23,9.708333
1983-08-24,9.75
1983-08-25,9.666667
1983-08-26,9.833333
1983-08-29,9.833333
1983-08-30,9.875
1983-08-31,10.0
1983-09-01,10.0
1983-09-02,9.791667
1983-09-06,9.75
1983-09-07,9.583333
1983-09-08,9.791667
1983-09-09,9.75
1983-09-12,9.75
1983-09-13,9.833333
1983-09-14,9.75
1983-09-15,9.666667
1983-09-16,9.5
1983-09-19,9.833333
1983-09-20,9.833333
1983-09-21,10.0
1983-09-22,10.041667
1983-09-23,10.166667
1983-09-26,10.125
1983-09-27,10.0
1983-09-28,9.833333
1983-09-29,9.833333
1983-09-30,10.083333
1983-10-03,9.958333
1983-10-04,9.958333
1983-10-05,10.0
1983-10-06,9.875
1983-10-07,9.916667
1983-10-10,9.958333
1983-10-11,9.875
1983-10-12,9.958333
1983-10-13,9.875
1983-10-14,9.875
1983-10-17,9.75
1983-10-18,9.791667
1983-10-19,9.666667
1983-10-20,9.583333
1983-10-21,9.583333
1983-10-24,9.625
1983-10-25,9.916667
1983-10-26,9.833333
1983-10-27,9.75
1983-10-28,10.0
1983-10-31,10.166667
1983-11-01,10.166667
1983-11-02,10.0
1983-11-03,9.791667
1983-11-04,10.0
1983-11-07,9.916667
1983-11-08,10.125
1983-11-09,10.208333
1983-11-10,10.416667
1983-11-11,10.416667
1983-11-14,10.541667
1983-11-15,11.0
1983-11-16,11.125
1983-11-17,11.333333
1983-11-18,11.125
1983-11-21,11.0
1983-11-22,11.041667
1983-11-23,10.916667
1983-11-25,10.875
1983-11-28,10.625
1983-11-29,11.083333
1983-11-30,11.0
1983-12-01,10.958333
1983-12-02,10.958333
1983-12-05,10.833333
1983-12-06,10.791667
1983-12-07,10.833333
1983-12-08,10.708333
1983-12-09,10.666667
1983-12-12,10.416667
1983-12-13,10.375
1983-12-14,10.416667
1983-12-15,10.083333
1983-12-16,10.333333
1983-12-19,10.583333
1983-12-20,10.708333
1983-12-21,10.083333
1983-12-22,10.333333
1983-12-23,10.125
1983-12-27,10.333333
1983-12-28,10.25
1983-12-29,10.291667
1983-12-30,10.25
1984-01-03,10.166667
1984-01-04,10.5
1984-01-05,10.791667
1984-01-06,10.666667
1984-01-09,10.583333
1984-01-10,10.541667
1984-01-11,10.708333
1984-01-12,10.958333
1984-01-13,10.791667
1984-01-16,10.916667
1984-01-17,10.833333
1984-01-18,10.875
1984-01-19,10.916667
1984-01-20,10.916667
1984-01-23,10.833333
1984-01-24,10.916667
1984-01-25,10.708333
1984-01-26,10.416667
1984-01-27,9.958333
1984-01-30,9.666667
1984-01-31,9.875
1984-02-01,10.083333
1984-02-02,9.916667
1984-02-03,9.5
1984-02-06,9.25
1984-02-07,9.5
1984-02-08,9.25
1984-02-09,9.416667
1984-02-10,9.833333
1984-02-13,9.666667
1984-02-14,9.75
1984-02-15,9.833333
1984-02-16,9.791667
1984-02-17,10.0
1984-02-21,9.791667
1984-02-22,9.541667
1984-02-23,9.291667
1984-02-24,9.75
1984-02-27,9.75
1984-02-28,9.75
1984-02-29,9.583333
1984-03-01,9.916667
1984-03-02,10.166667
1984-03-05,10.041667
1984-03-06,9.958333
1984-03-07,9.875
1984-03-08,10.0
1984-03-09,9.958333
1984-03-12,10.0
1984-03-13,9.958333
1984-03-14,9.875
1984-03-15,9.916667
1984-03-16,10.083333
1984-03-19,9.833333
1984-03-20,9.833333
1984-03-21,9.791667
1984-03-22,9.875
1984-03-23,9.875
1984-03-26,9.833333
1984-03-27,9.833333
1984-03-28,9.833333
1984-03-29,9.958333
1984-03-30,9.791667
1984-04-02,9.708333
1984-04-03,9.666667
1984-04-04,9.666667
1984-04-05,9.666667
1984-04-06,9.75
1984-04-09,9.666667
1984-04-10,9.625
1984-04-11,9.625
1984-04-12,9.625
1984-04-13,9.708333
1984-04-16,9.916667
1984-04-17,9.791667
1984-04-18,9.875
1984-04-19,9.833333
1984-04-23,9.833333
1984-04-24,9.791667
1984-04-25,9.916667
1984-04-26,10.166667
1984-04-27,10.0
1984-04-30,9.916667
1984-05-01,10.125
1984-05-02,10.125
1984-05-03,10.375
1984-05-04,10.25
1984-05-07,10.041667
1984-05-08,10.416667
1984-05-09,10.458333
1984-05-10,10.541667
1984-05-11,10.291667
1984-05-14,10.291667
1984-05-15,10.125
1984-05-16,10.333333
1984-05-17,10.375
1984-05-18,10.333333
1984-05-21,10.166667
1984-05-22,10.208333
1984-05-23,10.291667
1984-05-24,10.208333
1984-05-25,10.166667
1984-05-29,10.041667
1984-05-30,10.083333
1984-05-31,10.125
1984-06-01,10.25
1984-06-04,10.416667
1984-06-05,10.375
1984-06-06,10.041667
1984-06-07,9.833333
1984-06-08,10.083333
1984-06-11,10.083333
1984-06-12,10.041667
1984-06-13,10.083333
1984-06-14,9.958333
1984-06-15,9.916667
1984-06-18,10.083333
1984-06-19,10.375
1984-06-20,10.208333
1984-06-21,10.416667
1984-06-22,10.125
1984-06-25,10.041667
1984-06-26,10.125
1984-06-27,10.125
1984-06-28,10.208333
1984-06-29,10.291667
1984-07-02,10.166667
1984-07-03,10.083333
1984-07-05,10.083333
1984-07-06,10.083333
1984-07-09,10.083333
1984-07-10,10.083333
1984-07-11,9.916667
1984-07-12,9.916667
1984-07-13,9.958333
1984-07-16,10.0
1984-07-17,10.0
1984-07-18,10.0
1984-07-19,10.0
1984-07-20,9.916667
1984-07-23,10.0
1984-07-24,10.125
1984-07-25,10.041667
1984-07-26,10.0
1984-07-27,10.083333
1984-07-30,10.041667
1984-07-31,10.083333
1984-08-01,10.5
1984-08-02,10.916667
1984-08-03,10.75
1984-08-06,11.125
1984-08-07,11.166667
1984-08-08,11.333333
1984-08-09,11.625
1984-08-10,12.0
1984-08-13,11.666667
1984-08-14,11.625
1984-08-15,11.666667
1984-08-16,11.916667
1984-08-17,11.958333
1984-08-20,12.125
1984-08-21,12.25
1984-08-22,12.041667
1984-08-23,12.041667
1984-08-24,12.083333
1984-08-27,12.125
1984-08-28,12.083333
1984-08-29,12.208333
1984-08-30,12.166667
1984-08-31,12.25
1984-09-04,12.208333
1984-09-05,12.291667
1984-09-06,12.208333
1984-09-07,12.333333
1984-09-10,12.083333
1984-09-11,12.0
1984-09-12,11.916667
1984-09-13,11.958333
1984-09-14,12.083333
1984-09-17,11.875
1984-09-18,11.625
1984-09-19,11.458333
1984-09-20,11.5
1984-09-21,11.416667
1984-09-24,11.375
1984-09-25,11.75
1984-09-26,11.875
1984-09-27,11.833333
1984-09-28,11.791667
1984-10-01,11.791667
1984-10-02,11.833333
1984-10-03,11.541667
1984-10-04,11.375
1984-10-05,11.5
1984-10-08,11.333333
1984-10-09,11.375
1984-10-10,11.375
1984-10-11,11.333333
1984-10-12,11.458333
1984-10-15,11.5
1984-10-16,11.541667
1984-10-17,11.541667
1984-10-18,11.791667
1984-10-19,12.041667
1984-10-22,11.916667
1984-10-23,12.0
1984-10-24,11.875
1984-10-25,11.833333
1984-10-26,11.875
1984-10-29,11.833333
1984-10-30,11.875
1984-10-31,11.875
1984-11-01,11.958333
1984-11-02,11.958333
1984-11-05,12.041667
1984-11-06,12.041667
1984-11-07,11.958333
1984-11-08,11.875
1984-11-09,11.708333
1984-11-12,11.541667
1984-11-13,11.166667
1984-11-14,11.291667
1984-11-15,11.208333
1984-11-16,11.208333
1984-11-19,11.291667
1984-11-20,11.416667
1984-11-21,11.291667
1984-11-23,11.625
1984-11-26,11.583333
1984-11-27,11.541667
1984-11-28,11.583333
1984-11-29,11.541667
1984-11-30,11.541667
1984-12-03,11.5
1984-12-04,11.5
1984-12-05,11.458333
1984-12-06,11.5
1984-12-07,11.583333
1984-12-10,11.5
1984-12-11,11.541667
1984-12-12,11.375
1984-12-13,11.416667
1984-12-14,11.0
1984-12-17,10.583333
1984-12-18,11.25
1984-12-19,11.208333
1984-12-20,11.291667
1984-12-21,11.291667
1984-12-24,11.291667
1984-12-26,11.333333
1984-12-27,11.291667
1984-12-28,11.333333
1984-12-31,11.583333
1985-01-02,11.541667
1985-01-03,11.458333
1985-01-04,11.333333
1985-01-07,11.291667
1985-01-08,11.208333
1985-01-09,11.0
1985-01-10,11.041667
1985-01-11,11.166667
1985-01-14,11.416667
1985-01-15,11.541667
1985-01-16,11.666667
1985-01-17,11.625
1985-01-18,11.666667
1985-01-21,11.833333
1985-01-22,12.125
1985-01-23,12.125
1985-01-24,12.25
1985-01-25,12.333333
1985-01-28,12.25
1985-01-29,12.291667
1985-01-30,12.208333
1985-01-31,12.291667
1985-02-01,12.25
1985-02-04,12.458333
1985-02-05,12.916667
1985-02-06,13.166667000000002
1985-02-07,13.166667000000002
1985-02-08,13.208332999999998
1985-02-11,13.25
1985-02-12,13.083333
1985-02-13,13.291667000000002
1985-02-14,13.708332999999998
1985-02-15,13.75
1985-02-19,13.541667000000002
1985-02-20,13.25
1985-02-21,12.833333
1985-02-22,12.875
1985-02-25,12.666667
1985-02-26,12.708333
1985-02-27,12.75
1985-02-28,12.791667
1985-03-01,12.875
1985-03-04,12.916667
1985-03-05,13.208332999999998
1985-03-06,13.208332999999998
1985-03-07,13.041667
1985-03-08,12.708333
1985-03-11,12.625
1985-03-12,12.708333
1985-03-13,12.791667
1985-03-14,12.791667
1985-03-15,12.583333
1985-03-18,12.791667
1985-03-19,12.666667
1985-03-20,12.75
1985-03-21,12.708333
1985-03-22,11.375
1985-03-25,11.333333
1985-03-26,11.375
1985-03-27,11.666667
1985-03-28,11.583333
1985-03-29,11.625
1985-04-01,11.5
1985-04-02,11.541667
1985-04-03,11.458333
1985-04-04,11.458333
1985-04-08,11.583333
1985-04-09,11.666667
1985-04-10,11.625
1985-04-11,11.541667
1985-04-12,11.666667
1985-04-15,11.5
1985-04-16,11.416667
1985-04-17,11.125
1985-04-18,11.416667
1985-04-19,11.541667
1985-04-22,11.625
1985-04-23,11.666667
1985-04-24,11.708333
1985-04-25,11.833333
1985-04-26,11.958333
1985-04-29,11.958333
1985-04-30,11.916667
1985-05-01,12.041667
1985-05-02,12.0
1985-05-03,12.041667
1985-05-06,12.083333
1985-05-07,11.958333
1985-05-08,11.916667
1985-05-09,12.0
1985-05-10,12.208333
1985-05-13,12.333333
1985-05-14,12.25
1985-05-15,12.333333
1985-05-16,12.666667
1985-05-17,12.708333
1985-05-20,12.875
1985-05-21,12.875
1985-05-22,12.75
1985-05-23,12.708333
1985-05-24,12.75
1985-05-28,12.5
1985-05-29,12.583333
1985-05-30,12.541667
1985-05-31,12.333333
1985-06-03,12.666667
1985-06-04,12.541667
1985-06-05,12.666667
1985-06-06,13.083333
1985-06-07,13.333332999999998
1985-06-10,13.25
1985-06-11,13.333332999999998
1985-06-12,13.75
1985-06-13,13.291667000000002
1985-06-14,13.083333
1985-06-17,12.875
1985-06-18,12.833333
1985-06-19,12.833333
1985-06-20,12.833333
1985-06-21,12.916667
1985-06-24,12.75
1985-06-25,12.791667
1985-06-26,12.791667
1985-06-27,12.958333
1985-06-28,13.0
1985-07-01,13.125
1985-07-02,13.0
1985-07-03,13.166667000000002
1985-07-05,13.5
1985-07-08,13.375
1985-07-09,13.166667000000002
1985-07-10,13.0
1985-07-11,13.083333
1985-07-12,13.0
1985-07-15,12.875
1985-07-16,12.875
1985-07-17,12.916667
1985-07-18,12.916667
1985-07-19,12.958333
1985-07-22,12.958333
1985-07-23,13.25
1985-07-24,13.041667
1985-07-25,13.25
1985-07-26,13.375
1985-07-29,13.458332999999998
1985-07-30,13.375
1985-07-31,13.416667000000002
1985-08-01,13.541667000000002
1985-08-02,13.625
1985-08-05,13.541667000000002
1985-08-06,13.5
1985-08-07,13.25
1985-08-08,13.291667000000002
1985-08-09,13.333332999999998
1985-08-12,13.041667
1985-08-13,13.166667000000002
1985-08-14,12.916667
1985-08-15,12.916667
1985-08-16,12.875
1985-08-19,12.916667
1985-08-20,13.125
1985-08-21,12.916667
1985-08-22,12.541667
1985-08-23,12.458333
1985-08-26,12.541667
1985-08-27,12.791667
1985-08-28,12.541667
1985-08-29,12.666667
1985-08-30,12.833333
1985-09-03,13.0
1985-09-04,12.916667
1985-09-05,12.708333
1985-09-06,12.833333
1985-09-09,12.75
1985-09-10,12.666667
1985-09-11,12.416667
1985-09-12,12.333333
1985-09-13,12.125
1985-09-16,12.25
1985-09-17,12.291667
1985-09-18,12.166667
1985-09-19,12.166667
1985-09-20,11.5
1985-09-23,11.666667
1985-09-24,11.458333
1985-09-25,11.583333
1985-09-26,11.625
1985-09-30,11.666667
1985-10-01,11.541667
1985-10-02,11.333333
1985-10-03,11.25
1985-10-04,11.291667
1985-10-07,11.416667
1985-10-08,11.458333
1985-10-09,11.583333
1985-10-10,11.541667
1985-10-11,11.5
1985-10-14,11.583333
1985-10-15,11.458333
1985-10-16,11.416667
1985-10-17,11.666667
1985-10-18,11.5
1985-10-21,11.583333
1985-10-22,11.666667
1985-10-23,11.666667
1985-10-24,11.625
1985-10-25,11.583333
1985-10-28,11.416667
1985-10-29,11.541667
1985-10-30,11.541667
1985-10-31,11.666667
1985-11-01,11.708333
1985-11-04,11.75
1985-11-05,11.708333
1985-11-06,11.583333
1985-11-07,11.666667
1985-11-08,11.833333
1985-11-11,11.75
1985-11-12,12.0
1985-11-13,11.916667
1985-11-14,12.125
1985-11-15,12.166667
1985-11-18,12.208333
1985-11-19,12.5
1985-11-20,12.708333
1985-11-21,13.083333
1985-11-22,13.0
1985-11-25,12.833333
1985-11-26,12.791667
1985-11-27,12.875
1985-11-29,12.833333
1985-12-02,12.625
1985-12-03,12.875
1985-12-04,13.208332999999998
1985-12-05,13.291667000000002
1985-12-06,13.416667000000002
1985-12-09,13.458332999999998
1985-12-10,13.333332999999998
1985-12-11,13.833332999999998
1985-12-12,13.583332999999998
1985-12-13,13.583332999999998
1985-12-16,13.875
1985-12-17,13.833332999999998
1985-12-18,13.791667000000002
1985-12-19,13.875
1985-12-20,13.875
1985-12-23,13.541667000000002
1985-12-24,13.416667000000002
1985-12-26,13.333332999999998
1985-12-27,13.791667000000002
1985-12-30,13.833332999999998
1985-12-31,13.958332999999998
1986-01-02,14.0
1986-01-03,14.208332999999998
1986-01-06,14.25
1986-01-07,14.25
1986-01-08,14.083332999999998
