Date,OMI
1980-11-17,0.576132
1980-11-18,0.576132
1980-11-19,0.576132
1980-11-20,0.576132
1980-11-21,0.576132
1980-11-24,0.576132
1980-11-25,0.576132
1980-11-26,0.576132
1980-11-28,0.576132
1980-12-01,0.576132
1980-12-02,0.576132
1980-12-03,0.576132
1980-12-04,0.576132
1980-12-05,0.576132
1980-12-08,0.576132
1980-12-09,0.576132
1980-12-10,0.576132
1980-12-11,0.570645
1980-12-12,0.570645
1980-12-15,0.570645
1980-12-16,0.570645
1980-12-17,0.570645
1980-12-18,0.570645
1980-12-19,0.570645
1980-12-22,0.570645
1980-12-23,0.570645
1980-12-24,0.570645
1980-12-26,0.570645
1980-12-29,0.570645
1980-12-30,0.570645
1980-12-31,0.570645
1981-01-02,0.570645
1981-01-05,0.570645
1981-01-06,0.570645
1981-01-07,0.570645
1981-01-08,0.570645
1981-01-09,0.570645
1981-01-12,0.570645
1981-01-13,0.559671
1981-01-14,0.559671
1981-01-15,0.559671
1981-01-16,0.559671
1981-01-19,0.559671
1981-01-20,0.559671
1981-01-21,0.559671
1981-01-22,0.559671
1981-01-23,0.559671
1981-01-26,0.559671
1981-01-27,0.559671
1981-01-28,0.559671
1981-01-29,0.548697
1981-01-30,0.548697
1981-02-02,0.548697
1981-02-03,0.548697
1981-02-04,0.548697
1981-02-05,0.548697
1981-02-06,0.548697
1981-02-09,0.548697
1981-02-10,0.548697
1981-02-11,0.554184
1981-02-12,0.554184
1981-02-13,0.559671
1981-02-17,0.559671
1981-02-18,0.559671
1981-02-19,0.559671
1981-02-20,0.559671
1981-02-23,0.559671
1981-02-24,0.559671
1981-02-25,0.559671
1981-02-26,0.559671
1981-02-27,0.570645
1981-03-02,0.570645
1981-03-03,0.570645
1981-03-04,0.570645
1981-03-05,0.570645
1981-03-06,0.515775
1981-03-09,0.515775
1981-03-10,0.515775
1981-03-11,0.515775
1981-03-12,0.515775
1981-03-13,0.515775
1981-03-16,0.515775
1981-03-17,0.515775
1981-03-18,0.515775
1981-03-19,0.515775
1981-03-20,0.515775
1981-03-23,0.515775
1981-03-24,0.526749
1981-03-25,0.526749
1981-03-26,0.526749
1981-03-27,0.537723
1981-03-30,0.537723
1981-03-31,0.559671
1981-04-01,0.559671
1981-04-02,0.559671
1981-04-03,0.559671
1981-04-06,0.559671
1981-04-07,0.559671
1981-04-08,0.559671
1981-04-09,0.559671
1981-04-10,0.559671
1981-04-13,0.559671
1981-04-14,0.559671
1981-04-15,0.559671
1981-04-16,0.559671
1981-04-20,0.559671
1981-04-21,0.559671
1981-04-22,0.559671
1981-04-23,0.559671
1981-04-24,0.559671
1981-04-27,0.559671
1981-04-28,0.559671
1981-04-29,0.559671
1981-04-30,0.559671
1981-05-01,0.559671
1981-05-04,0.548697
1981-05-05,0.548697
1981-05-06,0.548697
1981-05-07,0.548697
1981-05-08,0.548697
1981-05-11,0.548697
1981-05-12,0.548697
1981-05-13,0.548697
1981-05-14,0.548697
1981-05-15,0.548697
1981-05-18,0.548697
1981-05-19,0.548697
1981-05-20,0.548697
1981-05-21,0.548697
1981-05-22,0.548697
1981-05-26,0.548697
1981-05-27,0.559671
1981-05-28,0.581619
1981-05-29,0.647462
1981-06-01,0.658436
1981-06-02,0.625514
1981-06-03,0.61454
1981-06-04,0.61454
1981-06-05,0.61454
1981-06-08,0.61454
1981-06-09,0.61454
1981-06-10,0.61454
1981-06-11,0.625514
1981-06-12,0.636488
1981-06-15,0.647462
1981-06-16,0.658436
1981-06-17,0.658436
1981-06-18,0.691358
1981-06-19,0.702332
1981-06-22,0.713306
1981-06-23,0.713306
1981-06-24,0.713306
1981-06-25,0.713306
1981-06-26,0.72428
1981-06-29,0.72428
1981-06-30,0.735254
1981-07-01,0.735254
1981-07-02,0.735254
1981-07-06,0.735254
1981-07-07,0.735254
1981-07-08,0.735254
1981-07-09,0.735254
1981-07-10,0.735254
1981-07-13,0.735254
1981-07-14,0.735254
1981-07-15,0.746228
1981-07-16,0.746228
1981-07-17,0.757202
1981-07-20,0.746228
1981-07-21,0.746228
1981-07-22,0.746228
1981-07-23,0.746228
1981-07-24,0.746228
1981-07-27,0.746228
1981-07-28,0.746228
1981-07-29,0.746228
1981-07-30,0.768176
1981-07-31,0.768176
1981-08-03,0.768176
1981-08-04,0.768176
1981-08-05,0.768176
1981-08-06,0.77915
1981-08-07,0.77915
1981-08-10,0.77915
1981-08-11,0.77915
1981-08-12,0.77915
1981-08-13,0.77915
1981-08-14,0.77915
1981-08-17,0.77915
1981-08-18,0.77915
1981-08-19,0.77915
1981-08-20,0.77915
1981-08-21,0.77915
1981-08-24,0.77915
1981-08-25,0.768176
1981-08-26,0.768176
1981-08-27,0.768176
1981-08-28,0.768176
1981-08-31,0.768176
1981-09-01,0.768176
1981-09-02,0.768176
1981-09-03,0.757202
1981-09-04,0.757202
1981-09-08,0.757202
1981-09-09,0.746228
1981-09-10,0.7626890000000001
1981-09-11,0.7626890000000001
1981-09-14,0.768176
1981-09-15,0.768176
1981-09-16,0.768176
1981-09-17,0.768176
1981-09-18,0.768176
1981-09-21,0.768176
1981-09-22,0.768176
1981-09-23,0.768176
1981-09-24,0.768176
1981-09-25,0.746228
1981-09-28,0.713306
1981-09-29,0.713306
1981-09-30,0.713306
1981-10-01,0.713306
1981-10-02,0.713306
1981-10-05,0.713306
1981-10-06,0.713306
1981-10-07,0.713306
1981-10-08,0.713306
1981-10-09,0.713306
1981-10-12,0.713306
1981-10-13,0.72428
1981-10-14,0.72428
1981-10-15,0.72428
1981-10-16,0.72428
1981-10-19,0.72428
1981-10-20,0.746228
1981-10-21,0.757202
1981-10-22,0.757202
1981-10-23,0.757202
1981-10-26,0.757202
1981-10-27,0.757202
1981-10-28,0.757202
1981-10-29,0.768176
1981-10-30,0.77915
1981-11-02,0.77915
1981-11-03,0.77915
1981-11-04,0.7901229999999999
1981-11-05,0.7901229999999999
1981-11-06,0.7901229999999999
1981-11-09,0.7901229999999999
1981-11-10,0.7901229999999999
1981-11-11,0.7901229999999999
1981-11-12,0.7901229999999999
1981-11-13,0.7901229999999999
1981-11-16,0.7901229999999999
1981-11-17,0.8010970000000001
1981-11-18,0.8010970000000001
1981-11-19,0.812071
1981-11-20,0.823045
1981-11-23,0.823045
1981-11-24,0.823045
1981-11-25,0.823045
1981-11-27,0.8340190000000001
1981-11-30,0.855967
1981-12-01,0.855967
1981-12-02,0.866941
1981-12-03,0.877915
1981-12-04,0.877915
1981-12-07,0.877915
1981-12-08,0.877915
1981-12-09,0.877915
1981-12-10,0.877915
1981-12-11,0.877915
1981-12-14,0.877915
1981-12-15,0.877915
1981-12-16,0.8340190000000001
1981-12-17,0.7901229999999999
1981-12-18,0.8010970000000001
1981-12-21,0.7901229999999999
1981-12-22,0.7901229999999999
1981-12-23,0.7901229999999999
1981-12-24,0.7901229999999999
1981-12-28,0.7901229999999999
1981-12-29,0.7901229999999999
1981-12-30,0.7901229999999999
1981-12-31,0.7901229999999999
1982-01-04,0.77915
1982-01-05,0.757202
1982-01-06,0.746228
1982-01-07,0.746228
1982-01-08,0.746228
1982-01-11,0.746228
1982-01-12,0.746228
1982-01-13,0.735254
1982-01-14,0.735254
1982-01-15,0.735254
1982-01-18,0.735254
1982-01-19,0.735254
1982-01-20,0.735254
1982-01-21,0.746228
1982-01-22,0.757202
1982-01-25,0.757202
1982-01-26,0.757202
1982-01-27,0.757202
1982-01-28,0.757202
1982-01-29,0.757202
1982-02-01,0.757202
1982-02-02,0.757202
1982-02-03,0.757202
1982-02-04,0.757202
1982-02-05,0.757202
1982-02-08,0.757202
1982-02-09,0.735254
1982-02-10,0.735254
1982-02-11,0.735254
1982-02-12,0.735254
1982-02-16,0.735254
1982-02-17,0.735254
1982-02-18,0.735254
1982-02-19,0.735254
1982-02-22,0.735254
1982-02-23,0.735254
1982-02-24,0.72428
1982-02-25,0.72428
1982-02-26,0.713306
1982-03-01,0.72428
1982-03-02,0.72428
1982-03-03,0.72428
1982-03-04,0.746228
1982-03-05,0.746228
1982-03-08,0.746228
1982-03-09,0.746228
1982-03-10,0.746228
1982-03-11,0.746228
1982-03-12,0.746228
1982-03-15,0.658436
1982-03-16,0.658436
1982-03-17,0.658436
1982-03-18,0.658436
1982-03-19,0.680384
1982-03-22,0.691358
1982-03-23,0.702332
1982-03-24,0.702332
1982-03-25,0.702332
1982-03-26,0.691358
1982-03-29,0.691358
1982-03-30,0.691358
1982-03-31,0.691358
1982-04-01,0.691358
1982-04-02,0.691358
1982-04-05,0.691358
1982-04-06,0.680384
1982-04-07,0.691358
1982-04-08,0.691358
1982-04-12,0.691358
1982-04-13,0.691358
1982-04-14,0.691358
1982-04-15,0.702332
1982-04-16,0.713306
1982-04-19,0.72428
1982-04-20,0.746228
1982-04-21,0.757202
1982-04-22,0.757202
1982-04-23,0.7901229999999999
1982-04-26,0.7901229999999999
1982-04-27,0.7901229999999999
1982-04-28,0.7901229999999999
1982-04-29,0.77915
1982-04-30,0.7901229999999999
1982-05-03,0.77915
1982-05-04,0.7901229999999999
1982-05-05,0.77915
1982-05-06,0.77915
1982-05-07,0.7901229999999999
1982-05-10,0.7901229999999999
1982-05-11,0.7901229999999999
1982-05-12,0.7901229999999999
1982-05-13,0.7901229999999999
1982-05-14,0.7901229999999999
1982-05-17,0.7901229999999999
1982-05-18,0.7901229999999999
1982-05-19,0.7901229999999999
1982-05-20,0.77915
1982-05-21,0.77915
1982-05-24,0.77915
1982-05-25,0.768176
1982-05-26,0.768176
1982-05-27,0.757202
1982-05-28,0.757202
1982-06-01,0.735254
1982-06-02,0.735254
1982-06-03,0.735254
1982-06-04,0.72428
1982-06-07,0.72428
1982-06-08,0.72428
1982-06-09,0.72428
1982-06-10,0.72428
1982-06-11,0.72428
1982-06-14,0.72428
1982-06-15,0.72428
1982-06-16,0.72428
1982-06-17,0.713306
1982-06-18,0.713306
1982-06-21,0.713306
1982-06-22,0.72428
1982-06-23,0.72428
1982-06-24,0.72428
1982-06-25,0.72428
1982-06-28,0.72428
1982-06-29,0.72428
1982-06-30,0.72428
1982-07-01,0.72428
1982-07-02,0.72428
1982-07-06,0.72428
1982-07-07,0.72428
1982-07-08,0.735254
1982-07-09,0.746228
1982-07-12,0.746228
1982-07-13,0.746228
1982-07-14,0.757202
1982-07-15,0.757202
1982-07-16,0.757202
1982-07-19,0.768176
1982-07-20,0.768176
1982-07-21,0.757202
1982-07-22,0.768176
1982-07-23,0.768176
1982-07-26,0.768176
1982-07-27,0.768176
1982-07-28,0.735254
1982-07-29,0.735254
1982-07-30,0.72428
1982-08-02,0.702332
1982-08-03,0.702332
1982-08-04,0.702332
1982-08-05,0.702332
1982-08-06,0.702332
1982-08-09,0.713306
1982-08-10,0.713306
1982-08-11,0.713306
1982-08-12,0.713306
1982-08-13,0.713306
1982-08-16,0.72428
1982-08-17,0.72428
1982-08-18,0.72428
1982-08-19,0.72428
1982-08-20,0.735254
1982-08-23,0.735254
1982-08-24,0.735254
1982-08-25,0.735254
1982-08-26,0.735254
1982-08-27,0.735254
1982-08-30,0.746228
1982-08-31,0.746228
1982-09-01,0.746228
1982-09-02,0.746228
1982-09-03,0.746228
1982-09-07,0.746228
1982-09-08,0.757202
1982-09-09,0.8010970000000001
1982-09-10,0.8010970000000001
1982-09-13,0.8010970000000001
1982-09-14,0.812071
1982-09-15,0.812071
1982-09-16,0.812071
1982-09-17,0.812071
1982-09-20,0.823045
1982-09-21,0.9327850000000001
1982-09-22,0.965706
1982-09-23,0.943759
1982-09-24,0.943759
1982-09-27,0.943759
1982-09-28,0.9327850000000001
1982-09-29,0.965706
1982-09-30,0.987654
1982-10-01,1.020576
1982-10-04,0.987654
1982-10-05,0.987654
1982-10-06,0.9766799999999999
1982-10-07,1.009602
1982-10-08,1.03155
1982-10-11,1.042524
1982-10-12,1.075446
1982-10-13,1.119342
1982-10-14,1.119342
1982-10-15,1.119342
1982-10-18,1.119342
1982-10-19,1.108368
1982-10-20,1.097394
1982-10-21,1.097394
1982-10-22,1.097394
1982-10-25,1.0864200000000002
1982-10-26,1.075446
1982-10-27,1.075446
1982-10-28,1.075446
1982-10-29,1.075446
1982-11-01,1.097394
1982-11-02,1.272977
1982-11-03,1.360768
1982-11-04,1.404664
1982-11-05,1.426612
1982-11-08,1.44856
1982-11-09,1.5144030000000002
1982-11-10,1.602195
1982-11-11,1.646091
1982-11-12,1.689986
1982-11-15,1.6680380000000001
1982-11-16,1.602195
1982-11-17,1.602195
1982-11-18,1.646091
1982-11-19,1.689986
1982-11-22,1.6680380000000001
1982-11-23,1.646091
1982-11-24,1.646091
1982-11-26,1.646091
1982-11-29,1.646091
1982-11-30,1.646091
1982-12-01,1.646091
1982-12-02,1.646091
1982-12-03,1.646091
1982-12-06,1.6241430000000001
1982-12-07,1.6241430000000001
1982-12-08,1.6241430000000001
1982-12-09,1.646091
1982-12-10,1.646091
1982-12-13,1.646091
1982-12-14,1.646091
1982-12-15,1.6241430000000001
1982-12-16,1.6241430000000001
1982-12-17,1.6241430000000001
1982-12-20,1.6241430000000001
1982-12-21,1.602195
1982-12-22,1.5582989999999999
1982-12-23,1.5144030000000002
1982-12-27,1.470508
1982-12-28,1.44856
1982-12-29,1.404664
1982-12-30,1.404664
1982-12-31,1.404664
1983-01-03,1.360768
1983-01-04,1.3388200000000001
1983-01-05,1.360768
1983-01-06,1.382716
1983-01-07,1.404664
1983-01-10,1.404664
1983-01-11,1.426612
1983-01-12,1.426612
1983-01-13,1.426612
1983-01-14,1.426612
1983-01-17,1.426612
1983-01-18,1.426612
1983-01-19,1.426612
1983-01-20,1.44856
1983-01-21,1.44856
1983-01-24,1.44856
1983-01-25,1.44856
1983-01-26,1.5144030000000002
1983-01-27,1.5582989999999999
1983-01-28,1.580247
1983-01-31,1.602195
1983-02-01,1.6241430000000001
1983-02-02,1.6241430000000001
1983-02-03,1.6241430000000001
1983-02-04,1.646091
1983-02-07,1.646091
1983-02-08,1.6570639999999999
1983-02-09,1.6680380000000001
1983-02-10,1.689986
1983-02-11,1.689986
1983-02-14,1.689986
1983-02-15,1.689986
1983-02-16,1.689986
1983-02-17,1.689986
1983-02-18,1.360768
1983-02-22,1.119342
1983-02-23,1.185185
1983-02-24,1.185185
1983-02-25,1.185185
1983-02-28,1.185185
1983-03-01,1.207133
1983-03-02,1.2290809999999999
1983-03-03,1.2510290000000002
1983-03-04,1.272977
1983-03-07,1.272977
1983-03-08,1.272977
1983-03-09,1.272977
1983-03-10,1.272977
1983-03-11,1.272977
1983-03-14,1.272977
1983-03-15,1.272977
1983-03-16,1.272977
1983-03-17,1.272977
1983-03-18,1.272977
1983-03-21,1.272977
1983-03-22,1.272977
1983-03-23,1.272977
1983-03-24,1.272977
1983-03-25,1.272977
1983-03-28,1.272977
1983-03-29,1.2290809999999999
1983-03-30,1.2510290000000002
1983-03-31,1.272977
1983-04-04,1.272977
1983-04-05,1.294924
1983-04-06,1.382716
1983-04-07,1.404664
1983-04-08,1.426612
1983-04-11,1.426612
1983-04-12,1.426612
1983-04-13,1.44856
1983-04-14,1.5144030000000002
1983-04-15,1.4924549999999999
1983-04-18,1.5144030000000002
1983-04-19,1.470508
1983-04-20,1.4924549999999999
1983-04-21,1.4924549999999999
1983-04-22,1.4924549999999999
1983-04-25,1.4924549999999999
1983-04-26,1.536351
1983-04-27,1.536351
1983-04-28,1.536351
1983-04-29,1.5582989999999999
1983-05-02,1.5582989999999999
1983-05-03,1.5582989999999999
1983-05-04,1.5582989999999999
1983-05-05,1.5582989999999999
1983-05-06,1.5582989999999999
1983-05-09,1.536351
1983-05-10,1.5144030000000002
1983-05-11,1.4924549999999999
1983-05-12,1.44856
1983-05-13,1.44856
1983-05-16,1.44856
1983-05-17,1.44856
1983-05-18,1.44856
1983-05-19,1.44856
1983-05-20,1.426612
1983-05-23,1.44856
1983-05-24,1.536351
1983-05-25,1.536351
1983-05-26,1.580247
1983-05-27,1.689986
1983-05-31,1.646091
1983-06-01,1.6241430000000001
1983-06-02,1.6241430000000001
1983-06-03,1.6241430000000001
1983-06-06,1.6241430000000001
1983-06-07,1.602195
1983-06-08,1.602195
1983-06-09,1.602195
1983-06-10,1.602195
1983-06-13,1.602195
1983-06-14,1.6241430000000001
1983-06-15,1.6241430000000001
1983-06-16,1.6241430000000001
1983-06-17,1.6241430000000001
1983-06-20,1.6241430000000001
1983-06-21,1.6241430000000001
1983-06-22,1.6241430000000001
1983-06-23,1.6241430000000001
1983-06-24,1.6241430000000001
1983-06-27,1.580247
1983-06-28,1.580247
1983-06-29,1.5582989999999999
1983-06-30,1.580247
1983-07-01,1.580247
1983-07-05,1.580247
1983-07-06,1.580247
1983-07-07,1.580247
1983-07-08,1.580247
1983-07-11,1.580247
1983-07-12,1.580247
1983-07-13,1.580247
1983-07-14,1.580247
1983-07-15,1.580247
1983-07-18,1.580247
1983-07-19,1.580247
1983-07-20,1.536351
1983-07-21,1.580247
1983-07-22,1.5582989999999999
1983-07-25,1.5582989999999999
1983-07-26,1.5582989999999999
1983-07-27,1.536351
1983-07-28,1.536351
1983-07-29,1.44856
1983-08-01,1.536351
1983-08-02,1.536351
1983-08-03,1.5144030000000002
1983-08-04,1.4924549999999999
1983-08-05,1.470508
1983-08-08,1.470508
1983-08-09,1.426612
1983-08-10,1.426612
1983-08-11,1.426612
1983-08-12,1.382716
1983-08-15,1.382716
1983-08-16,1.382716
1983-08-17,1.382716
1983-08-18,1.382716
1983-08-19,1.382716
1983-08-22,1.382716
1983-08-23,1.382716
1983-08-24,1.3388200000000001
1983-08-25,1.3388200000000001
1983-08-26,1.3388200000000001
1983-08-29,1.3388200000000001
1983-08-30,1.316872
1983-08-31,1.294924
1983-09-01,1.316872
1983-09-02,1.316872
1983-09-06,1.316872
1983-09-07,1.382716
1983-09-08,1.382716
1983-09-09,1.382716
1983-09-12,1.382716
1983-09-13,1.382716
1983-09-14,1.382716
1983-09-15,1.426612
1983-09-16,1.426612
1983-09-19,1.470508
1983-09-20,1.580247
1983-09-21,1.602195
1983-09-22,1.602195
1983-09-23,1.6241430000000001
1983-09-26,1.5582989999999999
1983-09-27,1.536351
1983-09-28,1.5582989999999999
1983-09-29,1.5582989999999999
1983-09-30,1.5582989999999999
1983-10-03,1.5582989999999999
1983-10-04,1.580247
1983-10-05,1.536351
1983-10-06,1.5582989999999999
1983-10-07,1.536351
1983-10-10,1.5582989999999999
1983-10-11,1.536351
1983-10-12,1.5582989999999999
1983-10-13,1.5582989999999999
1983-10-14,1.536351
1983-10-17,1.4924549999999999
1983-10-18,1.4924549999999999
1983-10-19,1.4924549999999999
1983-10-20,1.4924549999999999
1983-10-21,1.4924549999999999
1983-10-24,1.4924549999999999
1983-10-25,1.470508
1983-10-26,1.470508
1983-10-27,1.44856
1983-10-28,1.4924549999999999
1983-10-31,1.536351
1983-11-01,1.4924549999999999
1983-11-02,1.536351
1983-11-03,1.5144030000000002
1983-11-04,1.5144030000000002
1983-11-07,1.5144030000000002
1983-11-08,1.536351
1983-11-09,1.536351
1983-11-10,1.4924549999999999
1983-11-11,1.4924549999999999
1983-11-14,1.5144030000000002
1983-11-15,1.4924549999999999
1983-11-16,1.470508
1983-11-17,1.470508
1983-11-18,1.470508
1983-11-21,1.4924549999999999
1983-11-22,1.4924549999999999
1983-11-23,1.470508
1983-11-25,1.470508
1983-11-28,1.470508
1983-11-29,1.470508
1983-11-30,1.4924549999999999
1983-12-01,1.470508
1983-12-02,1.44856
1983-12-05,1.426612
1983-12-06,1.470508
1983-12-07,1.459534
1983-12-08,1.470508
1983-12-09,1.426612
1983-12-12,1.426612
1983-12-13,1.470508
1983-12-14,1.426612
1983-12-15,1.459534
1983-12-16,1.426612
1983-12-19,1.44856
1983-12-20,1.459534
1983-12-21,1.3388200000000001
1983-12-22,1.382716
1983-12-23,1.3388200000000001
1983-12-27,1.404664
1983-12-28,1.3278459999999999
1983-12-29,1.3388200000000001
1983-12-30,1.3388200000000001
1984-01-03,1.360768
1984-01-04,1.3388200000000001
1984-01-05,1.360768
1984-01-06,1.3388200000000001
1984-01-09,1.3497940000000002
1984-01-10,1.382716
1984-01-11,1.360768
1984-01-12,1.404664
1984-01-13,1.404664
1984-01-16,1.360768
1984-01-17,1.316872
1984-01-18,1.316872
1984-01-19,1.316872
1984-01-20,1.360768
1984-01-23,1.3388200000000001
1984-01-24,1.360768
1984-01-25,1.316872
1984-01-26,1.3388200000000001
1984-01-27,1.294924
1984-01-30,1.3388200000000001
1984-01-31,1.3388200000000001
1984-02-01,1.316872
1984-02-02,1.272977
1984-02-03,1.2510290000000002
1984-02-06,1.2290809999999999
1984-02-07,1.2290809999999999
1984-02-08,1.2290809999999999
1984-02-09,1.196159
1984-02-10,1.185185
1984-02-13,1.163237
1984-02-14,1.163237
1984-02-15,1.185185
1984-02-16,1.163237
1984-02-17,1.185185
1984-02-21,1.185185
1984-02-22,1.163237
1984-02-23,1.185185
1984-02-24,1.163237
1984-02-27,1.185185
1984-02-28,1.207133
1984-02-29,1.185185
1984-03-01,1.2290809999999999
1984-03-02,1.2290809999999999
1984-03-05,1.294924
1984-03-06,1.272977
1984-03-07,1.272977
1984-03-08,1.272977
1984-03-09,1.2290809999999999
1984-03-12,1.207133
1984-03-13,1.185185
1984-03-14,1.185185
1984-03-15,1.185185
1984-03-16,1.2290809999999999
1984-03-19,1.2290809999999999
1984-03-20,1.185185
1984-03-21,1.207133
1984-03-22,1.185185
1984-03-23,1.207133
1984-03-26,1.207133
1984-03-27,1.207133
1984-03-28,1.163237
1984-03-29,1.185185
1984-03-30,1.163237
1984-04-02,1.163237
1984-04-03,1.185185
1984-04-04,1.1742110000000001
1984-04-05,1.1742110000000001
1984-04-06,1.1742110000000001
1984-04-09,1.163237
1984-04-10,1.163237
1984-04-11,1.163237
1984-04-12,1.163237
1984-04-13,1.141289
1984-04-16,1.141289
1984-04-17,1.141289
1984-04-18,1.141289
1984-04-19,1.141289
1984-04-23,1.141289
1984-04-24,1.1303159999999999
1984-04-25,1.097394
1984-04-26,1.141289
1984-04-27,1.119342
1984-04-30,1.119342
1984-05-01,1.119342
1984-05-02,1.097394
1984-05-03,1.108368
1984-05-04,1.119342
1984-05-07,1.097394
1984-05-08,1.097394
1984-05-09,1.119342
1984-05-10,1.075446
1984-05-11,1.097394
1984-05-14,1.119342
1984-05-15,1.097394
1984-05-16,1.097394
1984-05-17,1.097394
1984-05-18,1.097394
1984-05-21,1.075446
1984-05-22,1.009602
1984-05-23,1.009602
1984-05-24,1.009602
1984-05-25,1.03155
1984-05-29,1.03155
1984-05-30,1.03155
1984-05-31,1.03155
1984-06-01,0.987654
1984-06-04,1.009602
1984-06-05,0.9986280000000001
1984-06-06,1.03155
1984-06-07,1.03155
1984-06-08,1.03155
1984-06-11,1.009602
1984-06-12,1.03155
1984-06-13,1.03155
1984-06-14,1.03155
1984-06-15,1.009602
1984-06-18,1.03155
1984-06-19,1.009602
1984-06-20,1.042524
1984-06-21,1.053498
1984-06-22,1.119342
1984-06-25,1.097394
1984-06-26,1.141289
1984-06-27,1.141289
1984-06-28,1.141289
1984-06-29,1.119342
1984-07-02,1.1522629999999998
1984-07-03,1.119342
1984-07-05,1.119342
1984-07-06,1.119342
1984-07-09,1.119342
1984-07-10,1.141289
1984-07-11,1.119342
1984-07-12,1.141289
1984-07-13,1.119342
1984-07-16,1.119342
1984-07-17,1.119342
1984-07-18,1.097394
1984-07-19,1.075446
1984-07-20,1.075446
1984-07-23,1.119342
1984-07-24,1.108368
1984-07-25,1.075446
1984-07-26,1.075446
1984-07-27,1.097394
1984-07-30,1.119342
1984-07-31,1.119342
1984-08-01,1.141289
