Date,TNET
2015-05-05,34.43
2015-05-06,28.76
2015-05-07,28.98
2015-05-08,28.870001000000002
2015-05-11,29.57
2015-05-12,29.059998999999998
2015-05-13,29.42
2015-05-14,29.719998999999998
2015-05-15,29.700001
2015-05-18,29.889999
2015-05-19,30.0
2015-05-20,29.530001000000002
2015-05-21,29.73
2015-05-22,29.440001000000002
2015-05-26,29.18
2015-05-27,29.23
2015-05-28,29.440001000000002
2015-05-29,29.93
2015-06-01,29.74
2015-06-02,29.280001000000002
2015-06-03,29.35
2015-06-04,28.809998999999998
2015-06-05,28.780001000000002
2015-06-08,28.709999
2015-06-09,28.549999
2015-06-10,28.719998999999998
2015-06-11,28.700001
2015-06-12,28.51
2015-06-15,28.26
2015-06-16,28.17
2015-06-17,27.74
2015-06-18,27.620001000000002
2015-06-19,27.120001000000002
2015-06-22,26.74
2015-06-23,26.42
2015-06-24,26.190001000000002
2015-06-25,25.74
2015-06-26,25.41
2015-06-29,25.23
2015-06-30,25.35
2015-07-01,25.620001000000002
2015-07-02,25.780001000000002
2015-07-06,25.620001000000002
2015-07-07,25.459999
2015-07-08,25.209999
2015-07-09,25.23
2015-07-10,25.41
2015-07-13,25.440001000000002
2015-07-14,25.76
2015-07-15,25.389999
2015-07-16,25.639999
2015-07-17,25.74
2015-07-20,25.24
2015-07-21,25.18
2015-07-22,25.23
2015-07-23,24.93
2015-07-24,25.35
2015-07-27,25.040001
2015-07-28,25.610001
2015-07-29,26.049999
2015-07-30,26.25
2015-07-31,26.879998999999998
2015-08-03,26.690001000000002
2015-08-04,16.33
2015-08-05,17.59
2015-08-06,17.4
2015-08-07,18.52
2015-08-10,18.540001
2015-08-11,18.82
2015-08-12,18.75
2015-08-13,18.889999
2015-08-14,19.15
2015-08-17,18.85
2015-08-18,18.43
2015-08-19,18.440001000000002
2015-08-20,17.969998999999998
2015-08-21,17.709999
2015-08-24,16.74
2015-08-25,16.700001
2015-08-26,16.82
2015-08-27,17.059998999999998
2015-08-28,16.950001
2015-08-31,16.84
2015-09-01,16.639999
2015-09-02,16.709999
2015-09-03,16.85
2015-09-04,16.66
2015-09-08,17.0
2015-09-09,16.889999
2015-09-10,16.98
2015-09-11,17.4
2015-09-14,17.1
2015-09-15,17.49
2015-09-16,17.91
2015-09-17,18.379998999999998
2015-09-18,18.16
2015-09-21,18.18
2015-09-22,18.33
2015-09-23,17.75
2015-09-24,17.629998999999998
2015-09-25,17.139999
2015-09-28,16.77
2015-09-29,16.610001
2015-09-30,16.799999
2015-10-01,16.790001
2015-10-02,17.299999
2015-10-05,18.129998999999998
2015-10-06,17.85
2015-10-07,18.59
2015-10-08,19.120001000000002
2015-10-09,19.209999
2015-10-12,18.870001000000002
2015-10-13,18.83
2015-10-14,18.450001
2015-10-15,19.23
2015-10-16,19.299999
2015-10-19,19.110001
2015-10-20,19.559998999999998
2015-10-21,19.110001
2015-10-22,19.309998999999998
2015-10-23,19.9
2015-10-26,19.33
2015-10-27,18.9
2015-10-28,18.799999
2015-10-29,18.73
2015-10-30,18.98
2015-11-02,19.290001
2015-11-03,18.1
2015-11-04,19.6
2015-11-05,19.51
2015-11-06,19.969998999999998
2015-11-09,20.049999
2015-11-10,19.66
2015-11-11,19.200001
2015-11-12,18.76
2015-11-13,18.48
2015-11-16,18.4
2015-11-17,18.34
2015-11-18,18.93
2015-11-19,18.639999
2015-11-20,18.530001000000002
2015-11-23,18.91
2015-11-24,19.08
2015-11-25,19.450001
2015-11-27,19.469998999999998
2015-11-30,19.75
2015-12-01,19.790001
2015-12-02,19.809998999999998
2015-12-03,19.389999
2015-12-04,19.43
2015-12-07,19.07
2015-12-08,19.389999
2015-12-09,19.209999
2015-12-10,19.190001000000002
2015-12-11,18.6
2015-12-14,18.48
2015-12-15,18.42
2015-12-16,18.52
2015-12-17,18.24
2015-12-18,17.93
2015-12-21,18.209999
2015-12-22,18.809998999999998
2015-12-23,19.35
2015-12-24,19.25
2015-12-28,19.299999
2015-12-29,19.370001000000002
2015-12-30,19.379998999999998
2015-12-31,19.35
2016-01-04,18.780001000000002
2016-01-05,18.59
2016-01-06,17.879998999999998
2016-01-07,17.280001000000002
2016-01-08,16.809998999999998
2016-01-11,16.52
2016-01-12,16.57
2016-01-13,15.74
2016-01-14,15.8
2016-01-15,15.7
2016-01-19,15.0
2016-01-20,15.0
2016-01-21,15.16
2016-01-22,15.29
2016-01-25,14.49
2016-01-26,14.84
2016-01-27,14.35
2016-01-28,14.21
2016-01-29,14.8
2016-02-01,14.65
2016-02-02,13.87
2016-02-03,13.79
2016-02-04,13.83
2016-02-05,13.64
2016-02-08,12.81
2016-02-09,12.81
2016-02-10,12.72
2016-02-11,12.62
2016-02-12,12.68
2016-02-16,13.14
2016-02-17,13.2
2016-02-18,12.77
2016-02-19,12.71
2016-02-22,13.46
2016-02-23,12.76
2016-02-24,12.97
2016-02-25,13.15
2016-02-26,13.37
2016-02-29,13.09
2016-03-01,12.28
2016-03-02,13.89
2016-03-03,14.19
2016-03-04,14.34
2016-03-07,14.33
2016-03-08,13.67
2016-03-09,13.45
2016-03-10,13.16
2016-03-11,13.25
2016-03-14,13.46
2016-03-15,13.09
2016-03-16,12.77
2016-03-17,12.88
2016-03-18,13.96
2016-03-21,13.75
2016-03-22,13.68
2016-03-23,13.55
2016-03-24,13.46
2016-03-28,13.51
2016-03-29,13.97
2016-03-30,13.9
2016-03-31,14.35
2016-04-01,14.68
2016-04-04,14.97
2016-04-05,14.57
2016-04-06,14.75
2016-04-07,14.94
2016-04-08,15.13
2016-04-11,14.92
2016-04-12,15.36
2016-04-13,15.7
2016-04-14,15.87
2016-04-15,15.57
2016-04-18,16.0
2016-04-19,15.84
2016-04-20,15.84
2016-04-21,16.190001000000002
2016-04-22,16.299999
2016-04-25,16.209999
2016-04-26,16.610001
2016-04-27,16.85
2016-04-28,16.809998999999998
2016-04-29,16.620001000000002
2016-05-02,16.6
2016-05-03,18.219998999999998
2016-05-04,17.700001
2016-05-05,17.73
2016-05-06,17.91
2016-05-09,18.299999
2016-05-10,18.59
2016-05-11,18.690001000000002
2016-05-12,18.59
2016-05-13,18.75
2016-05-16,19.01
2016-05-17,19.01
2016-05-18,18.940001000000002
2016-05-19,18.85
2016-05-20,19.299999
2016-05-23,19.219998999999998
2016-05-24,19.73
2016-05-25,19.799999
2016-05-26,19.959999
2016-05-27,20.23
2016-05-31,20.15
2016-06-01,20.48
2016-06-02,20.559998999999998
2016-06-03,19.959999
2016-06-06,20.66
2016-06-07,20.4
2016-06-08,20.59
2016-06-09,20.309998999999998
2016-06-10,20.1
2016-06-13,20.040001
2016-06-14,20.15
2016-06-15,20.34
2016-06-16,20.27
2016-06-17,20.59
2016-06-20,20.860001
2016-06-21,20.799999
2016-06-22,20.469998999999998
2016-06-23,20.690001000000002
2016-06-24,20.0
2016-06-27,19.110001
2016-06-28,19.58
2016-06-29,20.15
2016-06-30,20.790001
2016-07-01,21.110001
2016-07-05,21.02
2016-07-06,21.08
2016-07-07,21.139999
2016-07-08,21.5
2016-07-11,21.5
2016-07-12,21.84
2016-07-13,22.01
2016-07-14,22.65
2016-07-15,22.33
2016-07-18,22.26
2016-07-19,22.030001000000002
2016-07-20,22.32
2016-07-21,22.190001000000002
2016-07-22,22.370001000000002
2016-07-25,22.129998999999998
2016-07-26,22.610001
2016-07-27,22.129998999999998
2016-07-28,21.940001000000002
2016-07-29,21.690001000000002
2016-08-01,21.120001000000002
2016-08-02,20.92
2016-08-03,20.98
2016-08-04,21.0
2016-08-05,21.01
2016-08-08,21.0
2016-08-09,21.1
2016-08-10,20.85
2016-08-11,21.0
2016-08-12,20.99
2016-08-15,21.040001
2016-08-16,20.92
2016-08-17,21.040001
2016-08-18,20.940001000000002
2016-08-19,21.129998999999998
2016-08-22,21.030001000000002
2016-08-23,21.15
2016-08-24,21.209999
2016-08-25,21.200001
2016-08-26,21.09
2016-08-29,21.049999
2016-08-30,21.1
2016-08-31,21.0
2016-09-01,21.26
2016-09-02,21.139999
2016-09-06,21.030001000000002
2016-09-07,21.209999
2016-09-08,21.41
2016-09-09,20.639999
2016-09-12,21.15
2016-09-13,20.559998999999998
2016-09-14,20.530001000000002
2016-09-15,20.780001000000002
2016-09-16,20.59
2016-09-19,20.690001000000002
2016-09-20,20.690001000000002
2016-09-21,20.74
2016-09-22,21.26
2016-09-23,21.24
2016-09-26,21.049999
2016-09-27,21.0
2016-09-28,21.41
2016-09-29,21.01
2016-09-30,21.629998999999998
2016-10-03,21.85
2016-10-04,21.870001000000002
2016-10-05,22.24
2016-10-06,21.98
2016-10-07,20.99
2016-10-10,21.120001000000002
2016-10-11,20.469998999999998
2016-10-12,20.49
2016-10-13,19.92
2016-10-14,20.07
2016-10-17,19.82
2016-10-18,19.9
2016-10-19,19.809998999999998
2016-10-20,19.639999
2016-10-21,19.34
2016-10-24,19.459999
2016-10-25,19.209999
2016-10-26,18.82
2016-10-27,18.690001000000002
2016-10-28,18.629998999999998
2016-10-31,18.77
2016-11-01,17.799999
2016-11-02,20.280001000000002
2016-11-03,19.67
2016-11-04,19.780001000000002
2016-11-07,20.440001000000002
2016-11-08,20.4
2016-11-09,20.73
2016-11-10,21.370001000000002
2016-11-11,22.450001
2016-11-14,22.559998999999998
2016-11-15,22.860001
2016-11-16,23.17
2016-11-17,23.389999
2016-11-18,24.02
2016-11-21,24.459999
2016-11-22,24.73
2016-11-23,25.1
2016-11-25,25.18
2016-11-28,25.120001000000002
2016-11-29,25.25
2016-11-30,25.23
2016-12-01,24.719998999999998
2016-12-02,24.65
2016-12-05,24.950001
2016-12-06,25.209999
2016-12-07,25.709999
2016-12-08,26.18
2016-12-09,25.219998999999998
2016-12-12,25.040001
2016-12-13,24.76
2016-12-14,24.15
2016-12-15,24.59
2016-12-16,24.58
2016-12-19,24.610001
2016-12-20,25.25
2016-12-21,25.450001
2016-12-22,26.32
2016-12-23,26.190001000000002
2016-12-27,26.219998999999998
2016-12-28,25.809998999999998
2016-12-29,25.85
2016-12-30,25.620001000000002
2017-01-03,25.690001000000002
2017-01-04,25.98
2017-01-05,25.65
2017-01-06,25.200001
2017-01-09,25.549999
2017-01-10,25.719998999999998
2017-01-11,25.68
2017-01-12,25.51
2017-01-13,25.73
2017-01-17,25.290001
2017-01-18,25.559998999999998
2017-01-19,25.18
2017-01-20,25.43
2017-01-23,25.459999
2017-01-24,25.889999
2017-01-25,26.07
2017-01-26,25.690001000000002
2017-01-27,25.5
2017-01-30,24.969998999999998
2017-01-31,25.43
2017-02-01,24.709999
2017-02-02,24.610001
2017-02-03,25.049999
2017-02-06,24.549999
2017-02-07,24.48
2017-02-08,24.27
2017-02-09,24.52
2017-02-10,24.74
2017-02-13,25.110001
2017-02-14,25.620001000000002
2017-02-15,25.870001000000002
2017-02-16,26.139999
2017-02-17,26.360001
2017-02-21,26.370001000000002
2017-02-22,26.18
2017-02-23,26.35
2017-02-24,26.58
2017-02-27,27.129998999999998
2017-02-28,26.85
2017-03-01,28.66
2017-03-02,28.639999
2017-03-03,28.549999
2017-03-06,28.75
2017-03-07,28.709999
2017-03-08,28.67
2017-03-09,28.879998999999998
2017-03-10,29.23
2017-03-13,29.32
2017-03-14,29.219998999999998
2017-03-15,29.940001000000002
2017-03-16,29.82
2017-03-17,29.620001000000002
2017-03-20,29.309998999999998
2017-03-21,28.66
2017-03-22,28.48
2017-03-23,28.780001000000002
2017-03-24,28.43
2017-03-27,28.379998999999998
2017-03-28,28.719998999999998
2017-03-29,28.35
2017-03-30,28.59
2017-03-31,28.9
2017-04-03,28.25
2017-04-04,28.17
2017-04-05,28.049999
2017-04-06,28.610001
2017-04-07,28.469998999999998
2017-04-10,28.6
2017-04-11,28.52
2017-04-12,28.09
2017-04-13,27.76
2017-04-17,27.73
2017-04-18,28.309998999999998
2017-04-19,27.57
2017-04-20,28.629998999999998
2017-04-21,28.59
2017-04-24,29.129998999999998
2017-04-25,29.57
2017-04-26,29.9
2017-04-27,29.99
2017-04-28,29.4
2017-05-01,29.280001000000002
2017-05-02,28.959999
2017-05-03,32.34
2017-05-04,32.029999
2017-05-05,31.4
2017-05-08,31.01
2017-05-09,31.290001
2017-05-10,31.049999
2017-05-11,31.040001
2017-05-12,30.83
2017-05-15,31.139999
2017-05-16,31.200001
2017-05-17,30.57
2017-05-18,30.620001000000002
2017-05-19,30.629998999999998
2017-05-22,30.75
2017-05-23,31.0
2017-05-24,30.77
2017-05-25,31.120001000000002
2017-05-26,30.799999
2017-05-30,30.84
2017-05-31,30.93
2017-06-01,31.4
2017-06-02,31.469998999999998
2017-06-05,30.75
2017-06-06,31.01
2017-06-07,31.07
2017-06-08,31.34
2017-06-09,30.91
2017-06-12,31.26
2017-06-13,31.52
2017-06-14,31.73
2017-06-15,31.99
2017-06-16,31.620001000000002
2017-06-19,32.209998999999996
2017-06-20,32.080002
2017-06-21,32.299999
2017-06-22,32.310001
2017-06-23,32.439999
2017-06-26,32.450001
2017-06-27,32.549999
2017-06-28,33.209998999999996
2017-06-29,32.709998999999996
2017-06-30,32.740002000000004
2017-07-03,32.799999
2017-07-05,32.709998999999996
2017-07-06,32.240002000000004
2017-07-07,32.990002000000004
2017-07-10,33.18
2017-07-11,33.099998
2017-07-12,33.540001000000004
2017-07-13,33.59
2017-07-14,33.599998
2017-07-17,33.009997999999996
2017-07-18,33.139998999999996
2017-07-19,33.549999
2017-07-20,33.209998999999996
2017-07-21,32.950001
2017-07-24,33.220001
2017-07-25,33.5
2017-07-26,33.290001000000004
2017-07-27,33.299999
2017-07-28,33.779999
2017-07-31,35.0
2017-08-01,40.389998999999996
2017-08-02,38.73
2017-08-03,38.860001000000004
2017-08-04,39.709998999999996
2017-08-07,39.68
2017-08-08,38.779999
2017-08-09,38.169998
2017-08-10,37.189999
2017-08-11,37.369999
2017-08-14,38.25
2017-08-15,37.91
2017-08-16,38.18
2017-08-17,35.34
2017-08-18,35.419998
2017-08-21,35.650002
2017-08-22,35.16
2017-08-23,34.950001
2017-08-24,35.23
2017-08-25,35.27
2017-08-28,35.470001
2017-08-29,35.59
2017-08-30,35.400002
2017-08-31,35.73
2017-09-01,36.400002
2017-09-05,35.669998
2017-09-06,35.209998999999996
2017-09-07,35.060001
2017-09-08,35.84
2017-09-11,35.5
2017-09-12,35.380001
2017-09-13,33.860001000000004
2017-09-14,34.23
2017-09-15,34.02
2017-09-18,34.02
2017-09-19,34.560001
2017-09-20,33.880001
2017-09-21,33.209998999999996
2017-09-22,33.240002000000004
2017-09-25,33.23
2017-09-26,33.470001
2017-09-27,33.860001000000004
2017-09-28,34.810001
2017-09-29,33.619999
2017-10-02,34.75
2017-10-03,34.880001
2017-10-04,35.02
2017-10-05,34.93
2017-10-06,34.330002
2017-10-09,34.32
2017-10-10,34.790001000000004
2017-10-11,34.299999
2017-10-12,34.040001000000004
2017-10-13,33.490002000000004
2017-10-16,34.34
2017-10-17,33.869999
2017-10-18,34.720001
2017-10-19,34.73
2017-10-20,34.880001
2017-10-23,34.439999
2017-10-24,34.419998
2017-10-25,34.290001000000004
2017-10-26,34.93
2017-10-27,34.889998999999996
2017-10-30,34.23
2017-10-31,34.720001
2017-11-01,34.029999
2017-11-02,35.66
2017-11-03,41.0
2017-11-06,40.93
2017-11-07,40.959998999999996
2017-11-08,40.970001
2017-11-09,41.720001
2017-11-10,42.689999
2017-11-13,42.450001
2017-11-14,42.25
2017-11-15,42.099998
2017-11-16,43.150002
2017-11-17,43.16
2017-11-20,43.919998
2017-11-21,44.580002
2017-11-22,44.040001000000004
2017-11-24,44.509997999999996
2017-11-27,43.900002
2017-11-28,44.709998999999996
2017-11-29,44.25
2017-11-30,44.759997999999996
2017-12-01,43.860001000000004
2017-12-04,43.990002000000004
2017-12-05,43.650002
2017-12-06,43.799999
2017-12-07,44.150002
2017-12-08,44.049999
2017-12-11,43.630001
2017-12-12,43.560001
2017-12-13,43.549999
2017-12-14,43.130001
2017-12-15,43.400002
2017-12-18,43.950001
2017-12-19,44.259997999999996
2017-12-20,43.98
2017-12-21,43.59
2017-12-22,43.68
2017-12-26,43.950001
2017-12-27,44.169998
2017-12-28,44.27
2017-12-29,44.34
2018-01-02,43.439999
2018-01-03,43.240002000000004
2018-01-04,43.619999
2018-01-05,44.380001
2018-01-08,43.650002
2018-01-09,43.73
2018-01-10,41.48
2018-01-11,41.66
2018-01-12,42.07
2018-01-16,42.080002
2018-01-17,42.950001
2018-01-18,42.220001
2018-01-19,43.43
2018-01-22,43.360001000000004
2018-01-23,43.77
2018-01-24,43.380001
2018-01-25,43.25
2018-01-26,44.080002
2018-01-29,44.16
2018-01-30,43.560001
2018-01-31,43.869999
2018-02-01,44.349998
2018-02-02,44.200001
2018-02-05,43.0
2018-02-06,42.82
2018-02-07,42.23
2018-02-08,40.0
2018-02-09,39.799999
2018-02-12,41.130001
2018-02-13,41.119999
2018-02-14,41.360001000000004
2018-02-15,41.209998999999996
2018-02-16,41.66
2018-02-20,41.02
2018-02-21,41.380001
2018-02-22,41.360001000000004
2018-02-23,41.849998
2018-02-26,41.919998
2018-02-27,41.580002
2018-02-28,47.169998
2018-03-01,45.419998
2018-03-02,46.849998
2018-03-05,47.32
2018-03-06,47.919998
2018-03-07,47.700001
2018-03-08,47.610001000000004
2018-03-09,48.790001000000004
2018-03-12,47.049999
2018-03-13,46.75
2018-03-14,46.75
2018-03-15,46.48
2018-03-16,46.740002000000004
2018-03-19,47.48
2018-03-20,48.110001000000004
2018-03-21,47.84
2018-03-22,47.389998999999996
2018-03-23,46.369999
2018-03-26,46.630001
2018-03-27,46.200001
2018-03-28,45.57
2018-03-29,46.32
2018-04-02,45.02
2018-04-03,45.599998
2018-04-04,48.290001000000004
2018-04-05,48.68
2018-04-06,46.669998
2018-04-09,46.98
2018-04-10,48.59
2018-04-11,48.139998999999996
2018-04-12,50.009997999999996
2018-04-13,48.34
2018-04-16,49.130001
2018-04-17,50.27
2018-04-18,50.849998
2018-04-19,51.220001
2018-04-20,51.049999
2018-04-23,51.279999
2018-04-24,51.130001
2018-04-25,50.709998999999996
2018-04-26,51.610001000000004
2018-04-27,51.82
2018-04-30,51.650002
2018-05-01,52.779999
2018-05-02,52.23
2018-05-03,52.330002
2018-05-04,52.25
2018-05-07,52.369999
2018-05-08,52.560001
2018-05-09,51.950001
2018-05-10,52.799999
2018-05-11,53.25
2018-05-14,52.630001
2018-05-15,52.849998
2018-05-16,53.439999
2018-05-17,53.220001
2018-05-18,53.610001000000004
2018-05-21,53.740002000000004
2018-05-22,52.580002
2018-05-23,53.299999
2018-05-24,53.080002
2018-05-25,52.970001
2018-05-29,53.299999
2018-05-30,54.389998999999996
2018-05-31,53.639998999999996
2018-06-01,54.900002
2018-06-04,56.290001000000004
2018-06-05,56.450001
2018-06-06,56.639998999999996
2018-06-07,55.919998
2018-06-08,55.919998
2018-06-11,54.880001
2018-06-12,54.889998999999996
2018-06-13,54.869999
2018-06-14,55.880001
2018-06-15,56.099998
2018-06-18,56.650002
2018-06-19,56.849998
2018-06-20,56.790001000000004
2018-06-21,55.619999
2018-06-22,54.66
2018-06-25,53.279999
2018-06-26,53.669998
2018-06-27,53.639998999999996
2018-06-28,54.849998
2018-06-29,55.939999
2018-07-02,57.080002
2018-07-03,56.869999
2018-07-05,55.310001
2018-07-06,55.09
2018-07-09,55.509997999999996
2018-07-10,55.650002
2018-07-11,55.139998999999996
2018-07-12,55.560001
2018-07-13,55.439999
2018-07-16,54.48
2018-07-17,55.220001
2018-07-18,55.130001
2018-07-19,55.91
2018-07-20,56.049999
2018-07-23,56.52
2018-07-24,56.0
2018-07-25,56.669998
2018-07-26,58.049999
2018-07-27,56.900002
2018-07-30,56.740002000000004
2018-07-31,53.849998
2018-08-01,54.09
2018-08-02,54.52
2018-08-03,54.060001
2018-08-06,55.049999
2018-08-07,55.59
2018-08-08,55.580002
2018-08-09,56.23
2018-08-10,56.68
2018-08-13,56.959998999999996
2018-08-14,57.950001
2018-08-15,57.060001
2018-08-16,58.0
2018-08-17,58.34
2018-08-20,58.200001
2018-08-21,58.669998
2018-08-22,58.91
2018-08-23,59.610001000000004
2018-08-24,59.91
2018-08-27,59.049999
2018-08-28,58.619999
2018-08-29,58.689999
2018-08-30,58.75
2018-08-31,59.07
2018-09-04,59.150002
2018-09-05,57.560001
2018-09-06,56.939999
2018-09-07,56.419998
2018-09-10,56.470001
2018-09-11,55.950001
2018-09-12,55.18
2018-09-13,54.549999
2018-09-14,54.959998999999996
2018-09-17,54.150002
2018-09-18,53.889998999999996
2018-09-19,52.080002
2018-09-20,52.080002
2018-09-21,52.700001
2018-09-24,53.459998999999996
2018-09-25,54.66
2018-09-26,55.470001
2018-09-27,55.099998
2018-09-28,56.32
2018-10-01,55.310001
2018-10-02,54.580002
2018-10-03,55.509997999999996
2018-10-04,54.98
2018-10-05,53.630001
2018-10-08,53.57
2018-10-09,54.110001000000004
2018-10-10,50.43
2018-10-11,48.759997999999996
2018-10-12,48.509997999999996
