Date,TM
1977-03-09,3.5466900000000003
1977-03-10,3.521446
1977-03-11,3.496204
1977-03-14,3.458338
1977-03-15,3.47096
1977-03-16,3.496204
1977-03-17,3.458338
1977-03-18,3.5088239999999997
1977-03-21,3.5088239999999997
1977-03-22,3.47096
1977-03-23,3.5088239999999997
1977-03-24,3.458338
1977-03-25,3.3826080000000003
1977-03-28,3.2059040000000003
1977-03-29,3.155418
1977-03-30,3.231148
1977-03-31,3.1427959999999997
1977-04-01,3.01658
1977-04-04,2.978714
1977-04-05,2.94085
1977-04-06,2.94085
1977-04-07,2.902984
1977-04-11,3.067066
1977-04-12,3.16804
1977-04-13,3.155418
1977-04-14,3.1301740000000002
1977-04-15,3.029202
1977-04-18,3.01658
1977-04-19,3.029202
1977-04-20,3.01658
1977-04-21,3.01658
1977-04-22,3.01658
1977-04-25,2.94085
1977-04-26,2.953472
1977-04-27,2.953472
1977-04-28,3.01658
1977-04-29,3.01658
1977-05-02,3.180662
1977-05-03,3.180662
1977-05-04,3.180662
1977-05-05,3.1932840000000002
1977-05-06,3.180662
1977-05-09,3.1301740000000002
1977-05-10,3.104932
1977-05-11,3.01658
1977-05-12,3.029202
1977-05-13,3.029202
1977-05-16,3.117554
1977-05-17,3.079688
1977-05-18,3.104932
1977-05-19,3.079688
1977-05-20,3.1301740000000002
1977-05-23,3.067066
1977-05-24,3.067066
1977-05-25,3.09231
1977-05-26,3.0544439999999997
1977-05-27,3.09231
1977-05-31,3.231148
1977-06-01,3.180662
1977-06-02,3.180662
1977-06-03,3.16804
1977-06-06,3.2059040000000003
1977-06-07,3.180662
1977-06-08,3.1301740000000002
1977-06-09,3.1427959999999997
1977-06-10,3.0544439999999997
1977-06-13,3.104932
1977-06-14,3.1301740000000002
1977-06-15,3.117554
1977-06-16,3.155418
1977-06-17,3.2059040000000003
1977-06-20,3.180662
1977-06-21,3.16804
1977-06-22,3.180662
1977-06-23,3.2185259999999998
1977-06-24,3.3826080000000003
1977-06-27,3.4457160000000004
1977-06-28,3.4078519999999997
1977-06-29,3.3195
1977-06-30,3.3195
1977-07-01,3.3195
1977-07-05,3.3068779999999998
1977-07-06,3.3195
1977-07-07,3.332122
1977-07-08,3.4078519999999997
1977-07-11,3.3826080000000003
1977-07-12,3.332122
1977-07-13,3.3195
1977-07-15,3.3068779999999998
1977-07-18,3.24377
1977-07-19,3.231148
1977-07-20,3.2059040000000003
1977-07-21,3.180662
1977-07-22,3.104932
1977-07-25,3.104932
1977-07-26,3.09231
1977-07-27,3.09231
1977-07-28,3.0544439999999997
1977-07-29,3.09231
1977-08-01,3.104932
1977-08-02,3.16804
1977-08-03,3.16804
1977-08-04,3.1301740000000002
1977-08-05,3.1301740000000002
1977-08-08,3.104932
1977-08-09,3.09231
1977-08-10,3.09231
1977-08-11,3.155418
1977-08-12,3.104932
1977-08-15,3.104932
1977-08-16,3.155418
1977-08-17,3.180662
1977-08-18,3.231148
1977-08-19,3.269014
1977-08-22,3.2816339999999995
1977-08-23,3.3195
1977-08-24,3.3068779999999998
1977-08-25,3.332122
1977-08-26,3.332122
1977-08-29,3.256392
1977-08-30,3.2816339999999995
1977-08-31,3.2816339999999995
1977-09-01,3.2816339999999995
1977-09-02,3.269014
1977-09-06,3.2816339999999995
1977-09-07,3.269014
1977-09-08,3.256392
1977-09-09,3.1932840000000002
1977-09-12,3.1932840000000002
1977-09-13,3.1932840000000002
1977-09-14,3.332122
1977-09-15,3.332122
1977-09-16,3.332122
1977-09-19,3.256392
1977-09-20,3.3195
1977-09-21,3.332122
1977-09-22,3.256392
1977-09-23,3.256392
1977-09-26,3.256392
1977-09-27,3.269014
1977-09-28,3.357364
1977-09-29,3.521446
1977-09-30,3.4078519999999997
1977-10-03,3.332122
1977-10-04,3.332122
1977-10-05,3.3447440000000004
1977-10-06,3.3068779999999998
1977-10-07,3.3068779999999998
1977-10-10,3.256392
1977-10-11,3.256392
1977-10-12,3.3195
1977-10-13,3.3195
1977-10-14,3.3195
1977-10-17,3.3195
1977-10-18,3.3195
1977-10-19,3.332122
1977-10-20,3.332122
1977-10-21,3.3195
1977-10-24,3.332122
1977-10-25,3.332122
1977-10-26,3.3195
1977-10-27,3.332122
1977-10-28,3.256392
1977-10-31,3.2816339999999995
1977-11-01,3.2816339999999995
1977-11-02,3.2816339999999995
1977-11-03,3.2816339999999995
1977-11-04,3.256392
1977-11-07,3.256392
1977-11-08,3.1932840000000002
1977-11-09,3.2059040000000003
1977-11-10,3.16804
1977-11-11,3.2059040000000003
1977-11-14,3.2185259999999998
1977-11-15,3.2185259999999998
1977-11-16,3.2185259999999998
1977-11-17,3.180662
1977-11-18,3.2185259999999998
1977-11-21,3.2059040000000003
1977-11-22,3.180662
1977-11-23,3.180662
1977-11-25,3.104932
1977-11-28,3.1301740000000002
1977-11-29,3.117554
1977-11-30,3.1427959999999997
1977-12-01,3.1301740000000002
1977-12-02,3.09231
1977-12-05,3.01658
1977-12-06,2.94085
1977-12-07,2.86512
1977-12-08,2.877742
1977-12-09,2.86512
1977-12-12,2.86512
1977-12-13,2.8524979999999998
1977-12-14,2.890364
1977-12-15,2.877742
1977-12-16,2.915606
1977-12-19,2.915606
1977-12-20,2.915606
1977-12-21,2.890364
1977-12-22,2.827254
1977-12-23,2.827254
1977-12-27,2.600064
1977-12-28,2.63793
1977-12-29,2.63793
1977-12-30,2.625308
1978-01-03,2.63793
1978-01-04,2.625308
1978-01-05,2.625308
1978-01-06,2.63793
1978-01-09,2.63793
1978-01-10,2.675794
1978-01-11,2.776768
1978-01-12,2.78939
1978-01-13,2.839876
1978-01-16,2.928228
1978-01-17,2.902984
1978-01-18,3.01658
1978-01-19,3.0039580000000004
1978-01-20,2.953472
1978-01-23,2.902984
1978-01-24,2.928228
1978-01-25,2.94085
1978-01-26,2.991336
1978-01-27,3.029202
1978-01-30,3.09231
1978-01-31,3.1427959999999997
1978-02-01,3.104932
1978-02-02,3.104932
1978-02-03,3.1301740000000002
1978-02-06,3.180662
1978-02-07,3.1932840000000002
1978-02-08,3.269014
1978-02-09,3.24377
1978-02-10,3.231148
1978-02-13,3.231148
1978-02-14,3.2185259999999998
1978-02-15,3.269014
1978-02-16,3.4078519999999997
1978-02-17,3.357364
1978-02-21,3.369986
1978-02-22,3.483582
1978-02-23,3.4457160000000004
1978-02-24,3.458338
1978-02-27,3.521446
1978-02-28,3.5088239999999997
1978-03-01,3.47096
1978-03-02,3.4457160000000004
1978-03-03,3.458338
1978-03-06,3.4078519999999997
1978-03-07,3.420474
1978-03-08,3.420474
1978-03-09,3.458338
1978-03-10,3.5593120000000003
1978-03-13,3.6097980000000005
1978-03-14,3.69815
1978-03-15,3.69815
1978-03-16,3.6855279999999997
1978-03-17,3.647664
1978-03-20,3.5845540000000002
1978-03-21,3.5845540000000002
1978-03-22,3.597176
1978-03-23,3.635042
1978-03-27,3.672906
1978-03-28,3.7233940000000003
1978-03-29,3.7233940000000003
1978-03-30,3.7233940000000003
1978-03-31,3.672906
1978-04-03,3.672906
1978-04-04,3.6855279999999997
1978-04-05,3.7233940000000003
1978-04-06,3.672906
1978-04-07,3.660286
1978-04-10,3.7233940000000003
1978-04-11,3.6855279999999997
1978-04-12,3.7233940000000003
1978-04-13,3.69815
1978-04-14,3.7865019999999996
1978-04-17,3.912718
1978-04-18,3.900096
1978-04-19,4.026314
1978-04-20,3.900096
1978-04-21,3.836988
1978-04-24,3.748636
1978-04-25,3.761258
1978-04-26,3.836988
1978-04-27,3.799124
1978-04-28,3.799124
1978-05-01,3.811746
1978-05-02,4.0010699999999995
1978-05-03,4.0010699999999995
1978-05-04,3.9505839999999997
1978-05-05,3.9632059999999996
1978-05-08,3.9505839999999997
1978-05-09,3.9253400000000003
1978-05-10,3.900096
1978-05-11,3.862232
1978-05-12,3.900096
1978-05-15,3.8243660000000004
1978-05-16,3.7865019999999996
1978-05-17,3.748636
1978-05-18,3.7233940000000003
1978-05-19,3.748636
1978-05-22,3.69815
1978-05-23,3.710772
1978-05-24,3.77388
1978-05-25,3.7865019999999996
1978-05-26,3.761258
1978-05-30,3.912718
1978-05-31,4.0010699999999995
1978-06-01,3.975826
1978-06-02,3.9505839999999997
1978-06-05,4.127286
1978-06-06,4.0768
1978-06-07,4.038936
1978-06-08,4.038936
1978-06-09,4.051556
1978-06-12,4.102044
1978-06-13,4.102044
1978-06-14,4.102044
1978-06-15,4.114666000000001
1978-06-16,4.114666000000001
1978-06-19,4.177773999999999
1978-06-20,4.215637999999999
1978-06-21,4.215637999999999
1978-06-22,4.1525300000000005
1978-06-23,4.22826
1978-06-26,4.341856
1978-06-27,4.266126
1978-06-28,4.316612
1978-06-29,4.291368
1978-06-30,4.291368
1978-07-03,4.341856
1978-07-05,4.266126
1978-07-06,4.266126
1978-07-07,4.291368
1978-07-10,4.341856
1978-07-11,4.266126
1978-07-12,4.203016000000001
1978-07-13,4.203016000000001
1978-07-14,4.190396
1978-07-17,4.203016000000001
1978-07-18,4.240882
1978-07-19,4.266126
1978-07-20,4.253504
1978-07-21,4.22826
1978-07-24,4.291368
1978-07-25,4.266126
1978-07-26,4.253504
1978-07-27,4.253504
1978-07-28,4.316612
1978-07-31,4.37972
1978-08-01,4.4428279999999996
1978-08-02,4.341856
1978-08-03,4.316612
1978-08-04,4.316612
1978-08-07,4.316612
1978-08-08,4.30399
1978-08-09,4.266126
1978-08-10,4.266126
1978-08-11,4.266126
1978-08-14,4.341856
1978-08-15,4.30399
1978-08-16,4.253504
1978-08-17,4.22826
1978-08-18,4.291368
1978-08-21,4.190396
1978-08-22,4.266126
1978-08-23,4.240882
1978-08-24,4.266126
1978-08-25,4.253504
1978-08-28,4.253504
1978-08-29,4.177773999999999
1978-08-30,4.266126
1978-08-31,4.22826
1978-09-01,4.190396
1978-09-05,4.240882
1978-09-06,4.22826
1978-09-07,4.177773999999999
1978-09-08,4.177773999999999
1978-09-11,4.165152
1978-09-12,4.177773999999999
1978-09-13,4.291368
1978-09-14,4.266126
1978-09-15,4.291368
1978-09-18,4.341856
1978-09-19,4.354478
1978-09-20,4.37972
1978-09-21,4.430208
1978-09-22,4.404964
1978-09-25,4.5059379999999996
1978-09-26,4.5185580000000005
1978-09-27,4.45545
1978-09-28,4.37972
1978-09-29,4.354478
1978-10-02,4.341856
1978-10-03,4.341856
1978-10-04,4.430208
1978-10-05,4.480694000000001
1978-10-06,4.468072
1978-10-09,4.354478
1978-10-10,4.354478
1978-10-11,4.354478
1978-10-12,4.37972
1978-10-13,4.37972
1978-10-16,4.392342
1978-10-17,4.480694000000001
1978-10-18,4.480694000000001
1978-10-19,4.4428279999999996
1978-10-20,4.468072
1978-10-23,4.480694000000001
1978-10-24,4.417586
1978-10-25,4.468072
1978-10-26,4.468072
1978-10-27,4.4428279999999996
1978-10-30,4.5438019999999995
1978-10-31,4.493316
1978-11-01,4.30399
1978-11-02,4.30399
1978-11-03,4.30399
1978-11-06,4.30399
1978-11-07,4.30399
1978-11-08,4.30399
1978-11-09,4.30399
1978-11-10,4.30399
1978-11-13,4.30399
1978-11-14,4.30399
1978-11-15,4.266126
1978-11-16,4.253504
1978-11-17,4.30399
1978-11-20,4.266126
1978-11-21,4.291368
1978-11-22,4.291368
1978-11-24,4.291368
1978-11-27,4.266126
1978-11-28,4.22826
1978-11-29,4.203016000000001
1978-11-30,4.177773999999999
1978-12-01,4.127286
1978-12-04,4.266126
1978-12-05,4.341856
1978-12-06,4.316612
1978-12-07,4.341856
1978-12-08,4.30399
1978-12-11,4.341856
1978-12-12,4.341856
1978-12-13,4.341856
1978-12-14,4.341856
1978-12-15,4.316612
1978-12-18,4.37972
1978-12-19,4.37972
1978-12-20,4.354478
1978-12-21,4.30399
1978-12-22,4.316612
1978-12-26,4.30399
1978-12-27,4.30399
1978-12-28,4.30399
1978-12-29,4.30399
1979-01-02,4.30399
1979-01-03,4.291368
1979-01-04,4.266126
1979-01-05,4.253504
1979-01-08,4.266126
1979-01-09,4.266126
1979-01-10,4.316612
1979-01-11,4.316612
1979-01-12,4.266126
1979-01-15,4.266126
1979-01-16,4.253504
1979-01-17,4.253504
1979-01-18,4.22826
1979-01-19,4.190396
1979-01-22,4.190396
1979-01-23,4.190396
1979-01-24,4.190396
1979-01-25,4.127286
1979-01-26,4.114666000000001
1979-01-29,4.0768
1979-01-30,4.0768
1979-01-31,4.051556
1979-02-01,4.026314
1979-02-02,4.026314
1979-02-05,4.038936
1979-02-06,4.038936
1979-02-07,4.102044
1979-02-08,4.102044
1979-02-09,4.0768
1979-02-12,4.038936
1979-02-13,4.026314
1979-02-14,4.026314
1979-02-15,4.038936
1979-02-16,4.038936
1979-02-20,4.038936
1979-02-21,4.038936
1979-02-22,4.051556
1979-02-23,4.038936
1979-02-26,4.038936
1979-02-27,4.026314
1979-02-28,4.0010699999999995
1979-03-01,3.900096
1979-03-02,3.874854
1979-03-05,3.900096
1979-03-06,3.9253400000000003
1979-03-07,3.9632059999999996
1979-03-08,3.9632059999999996
1979-03-09,3.937962
1979-03-12,3.912718
1979-03-13,3.8243660000000004
1979-03-14,3.862232
1979-03-15,3.8874760000000004
1979-03-16,3.862232
1979-03-19,3.8496099999999998
1979-03-20,3.8496099999999998
1979-03-21,3.8496099999999998
1979-03-22,3.8496099999999998
1979-03-23,3.8243660000000004
1979-03-26,3.799124
1979-03-27,3.7865019999999996
1979-03-28,3.7865019999999996
1979-03-29,3.761258
1979-03-30,3.69815
1979-04-02,3.660286
1979-04-03,3.597176
1979-04-04,3.5845540000000002
1979-04-05,3.5845540000000002
1979-04-06,3.635042
1979-04-09,3.799124
1979-04-10,3.7865019999999996
1979-04-11,4.0010699999999995
1979-04-12,3.9253400000000003
1979-04-16,4.177773999999999
1979-04-17,4.089422
1979-04-18,4.114666000000001
1979-04-19,4.37972
1979-04-20,4.404964
1979-04-23,4.341856
1979-04-24,4.316612
1979-04-25,4.215637999999999
1979-04-26,4.203016000000001
1979-04-27,4.22826
1979-04-30,4.190396
1979-05-01,4.1525300000000005
1979-05-02,4.114666000000001
1979-05-03,4.165152
1979-05-04,4.139908
1979-05-07,4.177773999999999
1979-05-08,4.089422
1979-05-09,4.127286
1979-05-10,4.165152
1979-05-11,4.139908
1979-05-14,4.0768
1979-05-15,4.089422
1979-05-16,4.089422
1979-05-17,4.038936
1979-05-18,3.900096
1979-05-21,3.8874760000000004
1979-05-22,3.9253400000000003
1979-05-23,3.937962
1979-05-24,3.9884480000000004
1979-05-25,3.975826
1979-05-29,3.874854
1979-05-30,3.900096
1979-05-31,3.862232
1979-06-01,3.8496099999999998
1979-06-04,3.862232
1979-06-05,3.862232
1979-06-06,3.862232
1979-06-07,3.862232
1979-06-08,3.862232
1979-06-11,3.862232
1979-06-12,3.862232
1979-06-13,3.8496099999999998
1979-06-14,3.912718
1979-06-15,4.026314
1979-06-18,4.0010699999999995
1979-06-19,4.038936
1979-06-20,4.038936
1979-06-21,4.0010699999999995
1979-06-22,4.038936
1979-06-25,4.051556
1979-06-26,4.026314
1979-06-27,3.937962
1979-06-28,3.937962
1979-06-29,3.9632059999999996
1979-07-02,3.8243660000000004
1979-07-03,3.8496099999999998
1979-07-05,3.862232
1979-07-06,3.7865019999999996
1979-07-09,3.7865019999999996
1979-07-10,3.77388
1979-07-11,3.77388
1979-07-12,3.748636
1979-07-13,3.635042
1979-07-16,3.7233940000000003
1979-07-17,3.7233940000000003
1979-07-18,3.748636
1979-07-19,3.7360160000000002
1979-07-20,3.6855279999999997
1979-07-23,3.7233940000000003
1979-07-24,3.8496099999999998
1979-07-25,3.7865019999999996
1979-07-26,3.8243660000000004
1979-07-27,3.7865019999999996
1979-07-30,3.7865019999999996
1979-07-31,3.748636
1979-08-01,3.77388
1979-08-02,3.77388
1979-08-03,3.77388
1979-08-06,3.77388
1979-08-07,3.77388
1979-08-08,3.761258
1979-08-09,3.77388
1979-08-10,3.811746
1979-08-13,3.8496099999999998
1979-08-14,3.8496099999999998
1979-08-15,3.8496099999999998
1979-08-16,3.761258
1979-08-17,3.761258
1979-08-20,3.761258
1979-08-21,3.761258
1979-08-22,3.7865019999999996
1979-08-23,3.7865019999999996
1979-08-24,3.77388
1979-08-27,3.748636
1979-08-28,3.761258
1979-08-29,3.7233940000000003
1979-08-30,3.748636
1979-08-31,3.761258
1979-09-04,3.761258
1979-09-05,3.761258
1979-09-06,3.77388
1979-09-07,3.7865019999999996
1979-09-10,3.811746
1979-09-11,3.811746
1979-09-12,3.862232
1979-09-13,3.8243660000000004
1979-09-14,3.7865019999999996
1979-09-17,3.7865019999999996
1979-09-18,3.799124
1979-09-19,3.811746
1979-09-20,3.8496099999999998
1979-09-21,3.9253400000000003
1979-09-24,3.8496099999999998
1979-09-25,3.8496099999999998
1979-09-26,3.8874760000000004
1979-09-27,3.937962
1979-09-28,3.8874760000000004
1979-10-01,3.811746
1979-10-02,3.7865019999999996
1979-10-03,3.7865019999999996
1979-10-04,3.811746
1979-10-05,3.7865019999999996
1979-10-08,3.761258
1979-10-09,3.748636
1979-10-10,3.748636
1979-10-11,3.647664
1979-10-12,3.635042
1979-10-15,3.5845540000000002
1979-10-16,3.597176
1979-10-17,3.5719339999999997
1979-10-18,3.635042
1979-10-19,3.5593120000000003
1979-10-22,3.5088239999999997
1979-10-23,3.496204
1979-10-24,3.4457160000000004
1979-10-25,3.483582
1979-10-26,3.458338
1979-10-29,3.458338
1979-10-30,3.5088239999999997
1979-10-31,3.5088239999999997
1979-11-01,3.458338
1979-11-02,3.5088239999999997
1979-11-05,3.47096
1979-11-06,3.47096
1979-11-07,3.39523
1979-11-08,3.357364
1979-11-09,3.3195
1979-11-12,3.2059040000000003
1979-11-13,3.2059040000000003
1979-11-14,3.1932840000000002
1979-11-15,3.117554
1979-11-16,3.1932840000000002
1979-11-19,3.180662
1979-11-20,3.16804
1979-11-21,3.067066
1979-11-23,3.117554
1979-11-26,3.155418
1979-11-27,3.1932840000000002
1979-11-28,3.155418
1979-11-29,3.155418
1979-11-30,3.16804
1979-12-03,3.16804
1979-12-04,3.180662
1979-12-05,3.24377
1979-12-06,3.3195
1979-12-07,3.3826080000000003
1979-12-10,3.483582
1979-12-11,3.47096
1979-12-12,3.458338
1979-12-13,3.4457160000000004
1979-12-14,3.420474
1979-12-17,3.4457160000000004
1979-12-18,3.4457160000000004
1979-12-19,3.4457160000000004
1979-12-20,3.483582
1979-12-21,3.483582
1979-12-24,3.47096
1979-12-26,3.1975740000000004
1979-12-27,3.2778480000000005
1979-12-28,3.26447
1979-12-31,3.2778480000000005
1980-01-02,3.491912
1980-01-03,3.491912
1980-01-04,3.50529
1980-01-07,3.545428
1980-01-08,3.5186699999999997
1980-01-09,3.5186699999999997
1980-01-10,3.50529
1980-01-11,3.50529
1980-01-14,3.491912
1980-01-15,3.465154
1980-01-16,3.411638
1980-01-17,3.411638
1980-01-18,3.39826
1980-01-21,3.3848800000000003
1980-01-22,3.3848800000000003
1980-01-23,3.438396
1980-01-24,3.39826
1980-01-25,3.39826
1980-01-28,3.39826
1980-01-29,3.39826
1980-01-30,3.39826
1980-01-31,3.411638
1980-02-01,3.3848800000000003
1980-02-04,3.3715019999999996
1980-02-05,3.3715019999999996
1980-02-06,3.39826
1980-02-07,3.411638
1980-02-08,3.425018
1980-02-11,3.425018
1980-02-12,3.425018
1980-02-13,3.465154
1980-02-14,3.451774
1980-02-15,3.451774
1980-02-19,3.3848800000000003
1980-02-20,3.39826
1980-02-21,3.3715019999999996
1980-02-22,3.3313639999999998
1980-02-25,3.2778480000000005
1980-02-26,3.26447
1980-02-27,3.25109
1980-02-28,3.2377119999999997
1980-02-29,3.1975740000000004
1980-03-03,3.25109
1980-03-04,3.2778480000000005
1980-03-05,3.26447
1980-03-06,3.26447
1980-03-07,3.25109
1980-03-10,3.13068
1980-03-11,3.184196
1980-03-12,3.170816
1980-03-13,3.157438
1980-03-14,3.1440580000000002
1980-03-17,3.2912269999999997
1980-03-18,3.3046059999999997
1980-03-19,3.3046059999999997
1980-03-20,3.3046059999999997
1980-03-21,3.3848800000000003
1980-03-24,3.3982589999999995
1980-03-25,3.3715010000000003
1980-03-26,3.3715010000000003
1980-03-27,3.3313639999999998
1980-03-28,3.3179849999999997
1980-03-31,3.3179849999999997
1980-04-01,3.264469
1980-04-02,3.237711
1980-04-03,3.237711
1980-04-07,3.237711
1980-04-08,3.237711
1980-04-09,3.3447430000000002
1980-04-10,3.3848800000000003
1980-04-11,3.3715010000000003
1980-04-14,3.3715010000000003
1980-04-15,3.478533
1980-04-16,3.478533
1980-04-17,3.478533
1980-04-18,3.425017
1980-04-21,3.425017
1980-04-22,3.425017
1980-04-23,3.491912
1980-04-24,3.5186699999999997
1980-04-25,3.545428
1980-04-28,3.5855650000000003
1980-04-29,3.6390809999999996
1980-04-30,3.65246
1980-05-01,3.665838
1980-05-02,3.665838
1980-05-05,3.692596
1980-05-06,3.7728699999999997
1980-05-07,3.7728699999999997
1980-05-08,3.7862489999999998
1980-05-09,3.799628
1980-05-12,3.8799019999999995
1980-05-13,3.8799019999999995
1980-05-14,3.8799019999999995
1980-05-15,3.8799019999999995
1980-05-16,3.7862489999999998
1980-05-19,3.826386
1980-05-20,3.90666
1980-05-21,3.933418
1980-05-22,3.933418
1980-05-23,3.973555
1980-05-27,4.013692
1980-05-28,3.960176
1980-05-29,3.960176
1980-05-30,3.946797
1980-06-02,3.960176
1980-06-03,3.960176
1980-06-04,3.973555
1980-06-05,3.973555
1980-06-06,4.000312999999999
1980-06-09,4.04045
1980-06-10,4.053829
1980-06-11,4.053829
1980-06-12,4.053829
1980-06-13,4.053829
1980-06-16,4.067208
1980-06-17,4.04045
1980-06-18,4.04045
1980-06-19,4.04045
1980-06-20,4.04045
1980-06-23,4.04045
1980-06-24,3.7728699999999997
1980-06-25,3.7728699999999997
1980-06-26,3.8772260000000003
1980-06-27,3.8772260000000003
1980-06-30,3.7507949999999997
1980-07-01,3.708651
1980-07-02,3.708651
1980-07-03,3.694603
1980-07-07,3.666507
1980-07-08,3.65246
1980-07-09,3.666507
1980-07-10,3.933418
1980-07-11,3.933418
1980-07-14,3.8069870000000003
1980-07-15,3.7788910000000002
1980-07-16,3.7788910000000002
1980-07-17,3.8069870000000003
1980-07-18,3.7788910000000002
1980-07-21,3.764843
1980-07-22,3.764843
1980-07-23,3.722699
1980-07-24,3.722699
1980-07-25,3.708651
1980-07-28,3.6805550000000005
1980-07-29,3.6805550000000005
1980-07-30,3.6805550000000005
1980-07-31,3.6805550000000005
1980-08-01,3.708651
1980-08-04,3.7367470000000003
1980-08-05,3.708651
1980-08-06,3.708651
1980-08-07,3.708651
1980-08-08,3.708651
1980-08-11,3.694603
1980-08-12,3.7507949999999997
1980-08-13,3.764843
1980-08-14,3.792939
1980-08-15,3.792939
1980-08-18,3.8772260000000003
1980-08-19,3.8772260000000003
1980-08-20,3.8912739999999997
1980-08-21,3.8912739999999997
1980-08-22,3.8912739999999997
1980-08-25,3.91937
1980-08-26,4.003658000000001
1980-08-27,3.975562
1980-08-28,3.975562
1980-08-29,3.975562
1980-09-02,3.98961
1980-09-03,3.98961
1980-09-04,3.98961
1980-09-05,3.9615139999999998
1980-09-08,3.9615139999999998
1980-09-09,3.975562
1980-09-10,3.98961
1980-09-11,4.017705
1980-09-12,4.045801
1980-09-15,4.186281
1980-09-16,4.186281
1980-09-17,4.186281
1980-09-18,4.158185
1980-09-19,4.0879449999999995
1980-09-22,3.975562
1980-09-23,3.91937
1980-09-24,3.91937
1980-09-25,3.9474660000000004
1980-09-26,3.9474660000000004
1980-09-29,3.9474660000000004
1980-09-30,3.98961
1980-10-01,4.045801
1980-10-02,4.0879449999999995
1980-10-03,4.25652
1980-10-06,4.439143
1980-10-07,4.396999
1980-10-08,4.396999
1980-10-09,4.3829519999999995
1980-10-10,4.396999
1980-10-13,4.5936699999999995
1980-10-14,4.692006
1980-10-15,4.720102
1980-10-16,4.748198
1980-10-17,4.720102
1980-10-20,4.607718
1980-10-21,4.5796220000000005
1980-10-22,4.607718
1980-10-23,4.537478
